Orthogroup	Praw	Prar
OG0000574	Praw.g_01868	Prar.g_01484
OG0000575	Praw.g_01867	Prar.g_01485
OG0000576	Praw.g_01866	Prar.g_01486
OG0000577	Praw.g_01865	Prar.g_01487
OG0000578	Praw.g_01864	Prar.g_01488
OG0000579	Praw.g_01863	Prar.g_01489
OG0000580	Praw.g_01862	Prar.g_01490
OG0000581	Praw.g_01861	Prar.g_01491
OG0000582	Praw.g_01860	Prar.g_01492
OG0000583	Praw.g_01859	Prar.g_01493
OG0000584	Praw.g_01858	Prar.g_01494
OG0000585	Praw.g_01857	Prar.g_01495
OG0000586	Praw.g_01855	Prar.g_01497
OG0000587	Praw.g_01854	Prar.g_01498
OG0000588	Praw.g_01852	Prar.g_01500
OG0000589	Praw.g_01851	Prar.g_01501
OG0000590	Praw.g_01849	Prar.g_01503
OG0000591	Praw.g_01843	Prar.g_01509
OG0000592	Praw.g_01842	Prar.g_01510
OG0000593	Praw.g_01841	Prar.g_01511
OG0000594	Praw.g_01839	Prar.g_01513
OG0000595	Praw.g_01838	Prar.g_01514
OG0000596	Praw.g_01837	Prar.g_01515
OG0000597	Praw.g_01835	Prar.g_01517
OG0000598	Praw.g_01834	Prar.g_01518
OG0000599	Praw.g_01833	Prar.g_01519
OG0000600	Praw.g_01832	Prar.g_01520
OG0000601	Praw.g_01830	Prar.g_01522
OG0000602	Praw.g_01829	Prar.g_01523
OG0000603	Praw.g_01828	Prar.g_01524
OG0000604	Praw.g_01827	Prar.g_01525
OG0000605	Praw.g_01826	Prar.g_01526
OG0000606	Praw.g_01825	Prar.g_01527
OG0000607	Praw.g_01823	Prar.g_01529
OG0000608	Praw.g_01822	Prar.g_01530
OG0000609	Praw.g_01818	Prar.g_01534
OG0000610	Praw.g_01817	Prar.g_01535
OG0000611	Praw.g_01808	Prar.g_01600
OG0000612	Praw.g_01807	Prar.g_01601
OG0000613	Praw.g_01806	Prar.g_01602
OG0000614	Praw.g_01805	Prar.g_01603
OG0000615	Praw.g_01803	Prar.g_01605
OG0000616	Praw.g_01802	Prar.g_01606
OG0000617	Praw.g_01801	Prar.g_01607
OG0000618	Praw.g_01800	Prar.g_01608
OG0000619	Praw.g_01799	Prar.g_01609
OG0000620	Praw.g_01798	Prar.g_01610
OG0000621	Praw.g_01797	Prar.g_01611
OG0000622	Praw.g_01796	Prar.g_01612
OG0000623	Praw.g_01795	Prar.g_01613
OG0000624	Praw.g_01794	Prar.g_01614
OG0000625	Praw.g_01793	Prar.g_01615
OG0000626	Praw.g_01792	Prar.g_01616
OG0000627	Praw.g_01791	Prar.g_01617
OG0000628	Praw.g_01790	Prar.g_01618
OG0000629	Praw.g_01789	Prar.g_01619
OG0000630	Praw.g_01788	Prar.g_01620
OG0000631	Praw.g_01786	Prar.g_01622
OG0000632	Praw.g_01763	Prar.g_01634
OG0000633	Praw.g_01759	Prar.g_01638
OG0000634	Praw.g_01745	Prar.g_01651
OG0000635	Praw.g_01732	Prar.g_01652
OG0000636	Praw.g_01731	Prar.g_01653
OG0000637	Praw.g_01730	Prar.g_01654
OG0000638	Praw.g_01719	Prar.g_01661
OG0000639	Praw.g_01710	Prar.g_01670
OG0000640	Praw.g_01708	Prar.g_01672
OG0000641	Praw.g_01706	Prar.g_01675
OG0000642	Praw.g_01705	Prar.g_01676
OG0000643	Praw.g_01704	Prar.g_01677
OG0000644	Praw.g_01703	Prar.g_01678
OG0000645	Praw.g_01702	Prar.g_01679
OG0000646	Praw.g_01701	Prar.g_01680
OG0000647	Praw.g_01700	Prar.g_01681
OG0000648	Praw.g_01698	Prar.g_01683
OG0000649	Praw.g_01697	Prar.g_01684
OG0000650	Praw.g_01696	Prar.g_01685
OG0000651	Praw.g_01695	Prar.g_01686
OG0000652	Praw.g_01694	Prar.g_01687
OG0000653	Praw.g_01693	Prar.g_01688
OG0000654	Praw.g_01691	Prar.g_01690
OG0000655	Praw.g_01689	Prar.g_01692
OG0000656	Praw.g_01688	Prar.g_01693
OG0000657	Praw.g_01687	Prar.g_01694
OG0000658	Praw.g_01686	Prar.g_01695
OG0000659	Praw.g_01685	Prar.g_01696
OG0000660	Praw.g_01684	Prar.g_01697
OG0000661	Praw.g_01683	Prar.g_01698
OG0000662	Praw.g_01682	Prar.g_01699
OG0000663	Praw.g_01681	Prar.g_01700
OG0000664	Praw.g_01680	Prar.g_01701
OG0000665	Praw.g_01679	Prar.g_01702
OG0000666	Praw.g_01678	Prar.g_01703
OG0000667	Praw.g_01677	Prar.g_01704
OG0000668	Praw.g_01676	Prar.g_01705
OG0000669	Praw.g_01674	Prar.g_01707
OG0000670	Praw.g_01673	Prar.g_01708
OG0000671	Praw.g_01672	Prar.g_01709
OG0000672	Praw.g_01671	Prar.g_01710
OG0000673	Praw.g_01670	Prar.g_01711
OG0000674	Praw.g_01669	Prar.g_01712
OG0000675	Praw.g_01668	Prar.g_01714
OG0000676	Praw.g_01667	Prar.g_01715
OG0000677	Praw.g_01665	Prar.g_01717
OG0000678	Praw.g_01663	Prar.g_01719
OG0000679	Praw.g_01662	Prar.g_01720
OG0000680	Praw.g_01661	Prar.g_01721
OG0000681	Praw.g_01660	Prar.g_01722
OG0000682	Praw.g_01659	Prar.g_01723
OG0000683	Praw.g_01657	Prar.g_01725
OG0000684	Praw.g_01656	Prar.g_01726
OG0000685	Praw.g_01655	Prar.g_01727
OG0000686	Praw.g_01654	Prar.g_01728
OG0000687	Praw.g_01653	Prar.g_01729
OG0000688	Praw.g_01652	Prar.g_01730
OG0000689	Praw.g_01651	Prar.g_01731
OG0000690	Praw.g_01650	Prar.g_01732
OG0000691	Praw.g_01649	Prar.g_01733
OG0000692	Praw.g_01647	Prar.g_01735
OG0000693	Praw.g_01646	Prar.g_01736
OG0000694	Praw.g_01645	Prar.g_01737
OG0000695	Praw.g_01644	Prar.g_01738
OG0000696	Praw.g_01643	Prar.g_01740
OG0000697	Praw.g_01641	Prar.g_01742
OG0000698	Praw.g_01639	Prar.g_01744
OG0000699	Praw.g_01638	Prar.g_01745
OG0000700	Praw.g_01611	Prar.g_01759
OG0000701	Praw.g_01608	Prar.g_01764
OG0000702	Praw.g_01605	Prar.g_01767
OG0000703	Praw.g_01604	Prar.g_01768
OG0000704	Praw.g_01603	Prar.g_01769
OG0000705	Praw.g_01602	Prar.g_01770
OG0000706	Praw.g_01601	Prar.g_01771
OG0000707	Praw.g_01600	Prar.g_01773
OG0000708	Praw.g_01599	Prar.g_01774
OG0000709	Praw.g_01597	Prar.g_01776
OG0000710	Praw.g_01596	Prar.g_01777
OG0000711	Praw.g_01595	Prar.g_01778
OG0000712	Praw.g_01594	Prar.g_01779
OG0000713	Praw.g_01593	Prar.g_01780
OG0000714	Praw.g_01591	Prar.g_01782
OG0000715	Praw.g_01590	Prar.g_01783
OG0000716	Praw.g_01588	Prar.g_01785
OG0000717	Praw.g_01587	Prar.g_01786
OG0000718	Praw.g_01586	Prar.g_01787
OG0000719	Praw.g_01584	Prar.g_01789
OG0000720	Praw.g_01583	Prar.g_01790
OG0000721	Praw.g_01581	Prar.g_01792
OG0000722	Praw.g_01580	Prar.g_01793
OG0000723	Praw.g_01579	Prar.g_01794
OG0000724	Praw.g_01577	Prar.g_01795
OG0000725	Praw.g_01576	Prar.g_01796
OG0000726	Praw.g_01575	Prar.g_01797
OG0000727	Praw.g_01574	Prar.g_01798
OG0000728	Praw.g_01573	Prar.g_01799
OG0000729	Praw.g_01572	Prar.g_01800
OG0000730	Praw.g_01571	Prar.g_01801
OG0000731	Praw.g_01570	Prar.g_01802
OG0000732	Praw.g_01569	Prar.g_01803
OG0000733	Praw.g_01568	Prar.g_01804
OG0000734	Praw.g_01567	Prar.g_01805
OG0000735	Praw.g_01565	Prar.g_01807
OG0000736	Praw.g_01564	Prar.g_01808
OG0000737	Praw.g_01563	Prar.g_01809
OG0000738	Praw.g_01562	Prar.g_01810
OG0000739	Praw.g_01561	Prar.g_01811
OG0000740	Praw.g_01560	Prar.g_01812
OG0000741	Praw.g_01559	Prar.g_01813
OG0000742	Praw.g_01557	Prar.g_01815
OG0000743	Praw.g_01556	Prar.g_01816
OG0000744	Praw.g_01555	Prar.g_01817
OG0000745	Praw.g_01554	Prar.g_01818
OG0000746	Praw.g_01553	Prar.g_01819
OG0000747	Praw.g_01552	Prar.g_01820
OG0000748	Praw.g_01551	Prar.g_01821
OG0000749	Praw.g_01550	Prar.g_01822
OG0000750	Praw.g_01549	Prar.g_01823
OG0000751	Praw.g_01548	Prar.g_01824
OG0000752	Praw.g_01547	Prar.g_01825
OG0000753	Praw.g_01545	Prar.g_01827
OG0000754	Praw.g_01544	Prar.g_01828
OG0000755	Praw.g_01543	Prar.g_01829
OG0000756	Praw.g_01542	Prar.g_01830
OG0000757	Praw.g_01541	Prar.g_01831
OG0000758	Praw.g_01540	Prar.g_01832
OG0000759	Praw.g_01538	Prar.g_01834
OG0000760	Praw.g_01537	Prar.g_01835
OG0000761	Praw.g_01536	Prar.g_01836
OG0000762	Praw.g_01534	Prar.g_01838
OG0000763	Praw.g_01533	Prar.g_01839
OG0000764	Praw.g_01532	Prar.g_01840
OG0000765	Praw.g_01531	Prar.g_01841
OG0000766	Praw.g_01530	Prar.g_01842
OG0000767	Praw.g_01528	Prar.g_01844
OG0000768	Praw.g_01527	Prar.g_01845
OG0000769	Praw.g_01526	Prar.g_01846
OG0000770	Praw.g_01525	Prar.g_01847
OG0000771	Praw.g_01524	Prar.g_01848
OG0000772	Praw.g_01523	Prar.g_01849
OG0000773	Praw.g_01522	Prar.g_01850
OG0000774	Praw.g_01521	Prar.g_01851
OG0000775	Praw.g_01520	Prar.g_01852
OG0000776	Praw.g_01518	Prar.g_01853
OG0000777	Praw.g_01516	Prar.g_01855
OG0000778	Praw.g_01515	Prar.g_01856
OG0000779	Praw.g_01514	Prar.g_01857
OG0000780	Praw.g_01512	Prar.g_01859
OG0000781	Praw.g_01510	Prar.g_01861
OG0000782	Praw.g_01509	Prar.g_01862
OG0000783	Praw.g_01498	Prar.g_01873
OG0000784	Praw.g_01496	Prar.g_01875
OG0000785	Praw.g_01495	Prar.g_01876
OG0000786	Praw.g_01494	Prar.g_01877
OG0000787	Praw.g_01493	Prar.g_01878
OG0000788	Praw.g_01489	Prar.g_01882
OG0000789	Praw.g_01487	Prar.g_01884
OG0000790	Praw.g_01486	Prar.g_01885
OG0000791	Praw.g_01485	Prar.g_01886
OG0000792	Praw.g_01484	Prar.g_01887
OG0000793	Praw.g_01483	Prar.g_01888
OG0000794	Praw.g_01481	Prar.g_01890
OG0000795	Praw.g_01478	Prar.g_01893
OG0000796	Praw.g_01477	Prar.g_01894
OG0000797	Praw.g_01475	Prar.g_01896
OG0000798	Praw.g_01474	Prar.g_01897
OG0000799	Praw.g_01473	Prar.g_01898
OG0000800	Praw.g_01472	Prar.g_01899
OG0000801	Praw.g_01469	Prar.g_01902
OG0000802	Praw.g_01468	Prar.g_01903
OG0000803	Praw.g_01466	Prar.g_01905
OG0000804	Praw.g_01465	Prar.g_01906
OG0000805	Praw.g_01464	Prar.g_01907
OG0000806	Praw.g_01462	Prar.g_01909
OG0000807	Praw.g_01437	Prar.g_01935
OG0000808	Praw.g_01427	Prar.g_01944
OG0000809	Praw.g_01424	Prar.g_01947
OG0000810	Praw.g_01423	Prar.g_01948
OG0000811	Praw.g_01416	Prar.g_01955
OG0000812	Praw.g_00172	Prar.g_01324
OG0000813	Praw.g_00176	Prar.g_01320
OG0000814	Praw.g_00178	Prar.g_01318
OG0000815	Praw.g_00187	Prar.g_01309
OG0000816	Praw.g_00202	Prar.g_01295
OG0000817	Praw.g_00203	Prar.g_01294
OG0000818	Praw.g_00208	Prar.g_01289
OG0000819	Praw.g_00215	Prar.g_01282
OG0000820	Praw.g_00219	Prar.g_01278
OG0000821	Praw.g_00221	Prar.g_01276
OG0000822	Praw.g_00222	Prar.g_01275
OG0000823	Praw.g_00223	Prar.g_01274
OG0000824	Praw.g_00224	Prar.g_01273
OG0000825	Praw.g_00225	Prar.g_01272
OG0000826	Praw.g_00226	Prar.g_01271
OG0000827	Praw.g_00227	Prar.g_01270
OG0000828	Praw.g_00228	Prar.g_01269
OG0000829	Praw.g_00229	Prar.g_01268
OG0000830	Praw.g_00230	Prar.g_01267
OG0000831	Praw.g_00233	Prar.g_01264
OG0000832	Praw.g_00235	Prar.g_01262
OG0000833	Praw.g_00236	Prar.g_01261
OG0000834	Praw.g_00237	Prar.g_01260
OG0000835	Praw.g_00238	Prar.g_01259
OG0000836	Praw.g_00239	Prar.g_01258
OG0000837	Praw.g_00241	Prar.g_01256
OG0000838	Praw.g_00242	Prar.g_01255
OG0000839	Praw.g_00243	Prar.g_01254
OG0000840	Praw.g_00244	Prar.g_01253
OG0000841	Praw.g_00245	Prar.g_01252
OG0000842	Praw.g_00246	Prar.g_01251
OG0000843	Praw.g_00247	Prar.g_01250
OG0000844	Praw.g_00248	Prar.g_01249
OG0000845	Praw.g_00249	Prar.g_01248
OG0000846	Praw.g_00252	Prar.g_01245
OG0000847	Praw.g_00254	Prar.g_01243
OG0000848	Praw.g_00255	Prar.g_01242
OG0000849	Praw.g_00256	Prar.g_01241
OG0000850	Praw.g_00257	Prar.g_01240
OG0000851	Praw.g_00258	Prar.g_01239
OG0000852	Praw.g_00260	Prar.g_01237
OG0000853	Praw.g_00261	Prar.g_01236
OG0000854	Praw.g_00263	Prar.g_01234
OG0000855	Praw.g_00264	Prar.g_01233
OG0000856	Praw.g_00265	Prar.g_01232
OG0000857	Praw.g_00266	Prar.g_01231
OG0000858	Praw.g_00267	Prar.g_01230
OG0000859	Praw.g_00268	Prar.g_01229
OG0000860	Praw.g_00269	Prar.g_01228
OG0000861	Praw.g_00270	Prar.g_01227
OG0000862	Praw.g_00271	Prar.g_01226
OG0000863	Praw.g_00272	Prar.g_01225
OG0000864	Praw.g_00273	Prar.g_01224
OG0000865	Praw.g_00274	Prar.g_01223
OG0000866	Praw.g_00275	Prar.g_01222
OG0000867	Praw.g_00276	Prar.g_01221
OG0000868	Praw.g_00277	Prar.g_01220
OG0000869	Praw.g_00279	Prar.g_01218
OG0000870	Praw.g_00280	Prar.g_01217
OG0000871	Praw.g_00282	Prar.g_01215
OG0000872	Praw.g_00283	Prar.g_01214
OG0000873	Praw.g_00285	Prar.g_01212
OG0000874	Praw.g_00286	Prar.g_01211
OG0000875	Praw.g_00287	Prar.g_01210
OG0000876	Praw.g_00288	Prar.g_01209
OG0000877	Praw.g_00290	Prar.g_01207
OG0000878	Praw.g_00954	Prar.g_00976
OG0000879	Praw.g_00968	Prar.g_00966
OG0000880	Praw.g_00969	Prar.g_00965
OG0000881	Praw.g_00970	Prar.g_00964
OG0000882	Praw.g_00971	Prar.g_00963
OG0000883	Praw.g_00972	Prar.g_00962
OG0000884	Praw.g_00976	Prar.g_00960
OG0000885	Praw.g_00977	Prar.g_00959
OG0000886	Praw.g_00978	Prar.g_00958
OG0000887	Praw.g_00979	Prar.g_00957
OG0000888	Praw.g_00980	Prar.g_00956
OG0000889	Praw.g_00983	Prar.g_00953
OG0000890	Praw.g_00984	Prar.g_00952
OG0000891	Praw.g_00985	Prar.g_00951
OG0000892	Praw.g_00987	Prar.g_00949
OG0000893	Praw.g_00988	Prar.g_00948
OG0000894	Praw.g_00989	Prar.g_00947
OG0000895	Praw.g_00990	Prar.g_00946
OG0000896	Praw.g_00991	Prar.g_00945
OG0000897	Praw.g_00992	Prar.g_00944
OG0000898	Praw.g_00994	Prar.g_00942
OG0000899	Praw.g_00995	Prar.g_00941
OG0000900	Praw.g_00997	Prar.g_00929
OG0000901	Praw.g_01001	Prar.g_00925
OG0000902	Praw.g_01002	Prar.g_00924
OG0000903	Praw.g_01003	Prar.g_00923
OG0000904	Praw.g_01006	Prar.g_00921
OG0000905	Praw.g_01008	Prar.g_00919
OG0000906	Praw.g_01010	Prar.g_00917
OG0000907	Praw.g_01011	Prar.g_00916
OG0000908	Praw.g_01014	Prar.g_00913
OG0000909	Praw.g_01018	Prar.g_00909
OG0000910	Praw.g_01019	Prar.g_00908
OG0000911	Praw.g_01020	Prar.g_00907
OG0000912	Praw.g_01021	Prar.g_00906
OG0000913	Praw.g_01022	Prar.g_00905
OG0000914	Praw.g_01023	Prar.g_00904
OG0000915	Praw.g_01024	Prar.g_00903
OG0000916	Praw.g_01025	Prar.g_00902
OG0000917	Praw.g_01026	Prar.g_00901
OG0000918	Praw.g_01027	Prar.g_00900
OG0000919	Praw.g_01028	Prar.g_00899
OG0000920	Praw.g_01029	Prar.g_00898
OG0000921	Praw.g_01030	Prar.g_00897
OG0000922	Praw.g_01031	Prar.g_00896
OG0000923	Praw.g_01032	Prar.g_00895
OG0000924	Praw.g_01033	Prar.g_00894
OG0000925	Praw.g_01034	Prar.g_00893
OG0000926	Praw.g_01052	Prar.g_00375
OG0000927	Praw.g_01101	Prar.g_00357
OG0000928	Praw.g_01100	Prar.g_00356
OG0000929	Praw.g_01099	Prar.g_00355
OG0000930	Praw.g_01098	Prar.g_00354
OG0000931	Praw.g_01097	Prar.g_00353
OG0000932	Praw.g_01095	Prar.g_00351
OG0000933	Praw.g_01094	Prar.g_00350
OG0000934	Praw.g_01093	Prar.g_00349
OG0000935	Praw.g_01092	Prar.g_00348
OG0000936	Praw.g_01091	Prar.g_00347
OG0000937	Praw.g_01090	Prar.g_00346
OG0000938	Praw.g_01089	Prar.g_00345
OG0000939	Praw.g_01088	Prar.g_00344
OG0000940	Praw.g_01087	Prar.g_00343
OG0000941	Praw.g_01085	Prar.g_00341
OG0000942	Praw.g_01084	Prar.g_00340
OG0000943	Praw.g_01078	Prar.g_00337
OG0000944	Praw.g_01077	Prar.g_00336
OG0000945	Praw.g_01076	Prar.g_00335
OG0000946	Praw.g_01075	Prar.g_00842
OG0000947	Praw.g_00343	Prar.g_00841
OG0000948	Praw.g_00344	Prar.g_00840
OG0000949	Praw.g_00345	Prar.g_00839
OG0000950	Praw.g_00346	Prar.g_00838
OG0000951	Praw.g_00347	Prar.g_00837
OG0000952	Praw.g_00348	Prar.g_00836
OG0000953	Praw.g_00349	Prar.g_00835
OG0000954	Praw.g_00350	Prar.g_00834
OG0000955	Praw.g_00351	Prar.g_00833
OG0000956	Praw.g_00352	Prar.g_00832
OG0000957	Praw.g_00353	Prar.g_00831
OG0000958	Praw.g_00354	Prar.g_00830
OG0000959	Praw.g_00355	Prar.g_00829
OG0000960	Praw.g_00356	Prar.g_00828
OG0000961	Praw.g_00359	Prar.g_00824
OG0000962	Praw.g_00360	Prar.g_00823
OG0000963	Praw.g_00361	Prar.g_00822
OG0000964	Praw.g_00363	Prar.g_00820
OG0000965	Praw.g_00364	Prar.g_00819
OG0000966	Praw.g_00365	Prar.g_00818
OG0000967	Praw.g_00366	Prar.g_00817
OG0000968	Praw.g_00367	Prar.g_00816
OG0000969	Praw.g_00368	Prar.g_00815
OG0000970	Praw.g_00370	Prar.g_00814
OG0000971	Praw.g_00371	Prar.g_00813
OG0000972	Praw.g_00372	Prar.g_00812
OG0000973	Praw.g_00373	Prar.g_00811
OG0000974	Praw.g_00375	Prar.g_00809
OG0000975	Praw.g_00378	Prar.g_00806
OG0000976	Praw.g_00380	Prar.g_00804
OG0000977	Praw.g_00381	Prar.g_00803
OG0000978	Praw.g_00382	Prar.g_00802
OG0000979	Praw.g_00384	Prar.g_00800
OG0000980	Praw.g_00385	Prar.g_00799
OG0000981	Praw.g_00386	Prar.g_00798
OG0000982	Praw.g_00387	Prar.g_00797
OG0000983	Praw.g_00389	Prar.g_00795
OG0000984	Praw.g_00390	Prar.g_00794
OG0000985	Praw.g_00391	Prar.g_00793
OG0000986	Praw.g_00392	Prar.g_00792
OG0000987	Praw.g_00393	Prar.g_00791
OG0000988	Praw.g_00394	Prar.g_00790
OG0000989	Praw.g_00395	Prar.g_00789
OG0000990	Praw.g_00396	Prar.g_00788
OG0000991	Praw.g_00397	Prar.g_00787
OG0000992	Praw.g_00398	Prar.g_00786
OG0000993	Praw.g_00399	Prar.g_00785
OG0000994	Praw.g_00400	Prar.g_00784
OG0000995	Praw.g_00401	Prar.g_00783
OG0000996	Praw.g_00402	Prar.g_00782
OG0000997	Praw.g_00403	Prar.g_00781
OG0000998	Praw.g_00404	Prar.g_00780
OG0000999	Praw.g_00405	Prar.g_00779
OG0001000	Praw.g_00406	Prar.g_00778
OG0001001	Praw.g_00408	Prar.g_00776
OG0001002	Praw.g_00409	Prar.g_00775
OG0001003	Praw.g_00410	Prar.g_00774
OG0001004	Praw.g_00411	Prar.g_00773
OG0001005	Praw.g_00412	Prar.g_00772
OG0001006	Praw.g_00413	Prar.g_00771
OG0001007	Praw.g_00414	Prar.g_00770
OG0001008	Praw.g_00416	Prar.g_00768
OG0001009	Praw.g_00417	Prar.g_00767
OG0001010	Praw.g_00423	Prar.g_00760
OG0001011	Praw.g_00430	Prar.g_00753
OG0001012	Praw.g_00458	Prar.g_00725
OG0001013	Praw.g_00509	Prar.g_01149
OG0001014	Praw.g_00510	Prar.g_01148
OG0001015	Praw.g_00516	Prar.g_01142
OG0001016	Praw.g_00517	Prar.g_01141
OG0001017	Praw.g_00518	Prar.g_01140
OG0001018	Praw.g_00519	Prar.g_01139
OG0001019	Praw.g_00521	Prar.g_01137
OG0001020	Praw.g_00522	Prar.g_01136
OG0001021	Praw.g_00523	Prar.g_01135
OG0001022	Praw.g_00524	Prar.g_01134
OG0001023	Praw.g_00525	Prar.g_01133
OG0001024	Praw.g_00526	Prar.g_01132
OG0001025	Praw.g_00527	Prar.g_01131
OG0001026	Praw.g_00529	Prar.g_01129
OG0001027	Praw.g_00530	Prar.g_01128
OG0001028	Praw.g_00531	Prar.g_01127
OG0001029	Praw.g_00532	Prar.g_01126
OG0001030	Praw.g_00533	Prar.g_01125
OG0001031	Praw.g_00534	Prar.g_01124
OG0001032	Praw.g_00535	Prar.g_01123
OG0001033	Praw.g_00536	Prar.g_01122
OG0001034	Praw.g_00537	Prar.g_01121
OG0001035	Praw.g_00539	Prar.g_01964
OG0001036	Praw.g_00540	Prar.g_01965
OG0001037	Praw.g_00541	Prar.g_01966
OG0001038	Praw.g_00542	Prar.g_01967
OG0001039	Praw.g_00543	Prar.g_01968
OG0001040	Praw.g_00544	Prar.g_01969
OG0001041	Praw.g_00545	Prar.g_01970
OG0001042	Praw.g_00546	Prar.g_01971
OG0001043	Praw.g_00547	Prar.g_01963
OG0001044	Praw.g_00548	Prar.g_01962
OG0001045	Praw.g_00549	Prar.g_01961
OG0001046	Praw.g_00550	Prar.g_01960
OG0001047	Praw.g_00553	Prar.g_01957
OG0001048	Praw.g_00555	Prar.g_00596
OG0001049	Praw.g_00556	Prar.g_00597
OG0001050	Praw.g_00557	Prar.g_00598
OG0001051	Praw.g_00558	Prar.g_00599
OG0001052	Praw.g_00559	Prar.g_00600
OG0001053	Praw.g_00561	Prar.g_00601
OG0001054	Praw.g_00563	Prar.g_00603
OG0001055	Praw.g_00564	Prar.g_00604
OG0001056	Praw.g_00565	Prar.g_00605
OG0001057	Praw.g_00566	Prar.g_00606
OG0001058	Praw.g_00567	Prar.g_00607
OG0001059	Praw.g_00568	Prar.g_00608
OG0001060	Praw.g_00569	Prar.g_00609
OG0001061	Praw.g_00570	Prar.g_00610
OG0001062	Praw.g_00571	Prar.g_00611
OG0001063	Praw.g_00572	Prar.g_00612
OG0001064	Praw.g_01921	Prar.g_01119
OG0001065	Praw.g_01917	Prar.g_01114
OG0001066	Praw.g_01916	Prar.g_01113
OG0001067	Praw.g_01915	Prar.g_01112
OG0001068	Praw.g_01913	Prar.g_01110
OG0001069	Praw.g_01912	Prar.g_01109
OG0001070	Praw.g_01911	Prar.g_01108
OG0001071	Praw.g_01910	Prar.g_01107
OG0001072	Praw.g_01909	Prar.g_01106
OG0001073	Praw.g_01908	Prar.g_01105
OG0001074	Praw.g_01907	Prar.g_01104
OG0001075	Praw.g_01906	Prar.g_01103
OG0001076	Praw.g_01905	Prar.g_01102
OG0001077	Praw.g_01904	Prar.g_01101
OG0001078	Praw.g_01903	Prar.g_01100
OG0001079	Praw.g_01902	Prar.g_01099
OG0001080	Praw.g_01901	Prar.g_01098
OG0001081	Praw.g_01898	Prar.g_01095
OG0001082	Praw.g_01897	Prar.g_01094
OG0001083	Praw.g_01896	Prar.g_01093
OG0001084	Praw.g_01895	Prar.g_01091
OG0001085	Praw.g_01894	Prar.g_01090
OG0001086	Praw.g_01893	Prar.g_01089
OG0001087	Praw.g_01892	Prar.g_01088
OG0001088	Praw.g_01891	Prar.g_01087
OG0001089	Praw.g_00138	Prar.g_01069
OG0001090	Praw.g_00136	Prar.g_01067
OG0001091	Praw.g_00135	Prar.g_01066
OG0001092	Praw.g_00134	Prar.g_01065
OG0001093	Praw.g_00133	Prar.g_01064
OG0001094	Praw.g_00132	Prar.g_01063
OG0001095	Praw.g_00131	Prar.g_01062
OG0001096	Praw.g_00130	Prar.g_01061
OG0001097	Praw.g_00129	Prar.g_01060
OG0001098	Praw.g_00128	Prar.g_01059
OG0001099	Praw.g_00127	Prar.g_01058
OG0001100	Praw.g_00126	Prar.g_01057
OG0001101	Praw.g_00125	Prar.g_01056
OG0001102	Praw.g_00124	Prar.g_01055
OG0001103	Praw.g_00123	Prar.g_01054
OG0001104	Praw.g_00122	Prar.g_01053
OG0001105	Praw.g_00121	Prar.g_01052
OG0001106	Praw.g_00120	Prar.g_01051
OG0001107	Praw.g_00119	Prar.g_01050
OG0001108	Praw.g_00118	Prar.g_01049
OG0001109	Praw.g_00117	Prar.g_01048
OG0001110	Praw.g_00116	Prar.g_01047
OG0001111	Praw.g_00115	Prar.g_01046
OG0001112	Praw.g_00114	Prar.g_01045
OG0001113	Praw.g_00113	Prar.g_01044
OG0001114	Praw.g_00112	Prar.g_01043
OG0001115	Praw.g_00111	Prar.g_01042
OG0001116	Praw.g_00110	Prar.g_01041
OG0001117	Praw.g_00109	Prar.g_01040
OG0001118	Praw.g_00108	Prar.g_01039
OG0001119	Praw.g_00107	Prar.g_01038
OG0001120	Praw.g_00106	Prar.g_01037
OG0001121	Praw.g_00104	Prar.g_01035
OG0001122	Praw.g_00103	Prar.g_01034
OG0001123	Praw.g_00102	Prar.g_01033
OG0001124	Praw.g_00100	Prar.g_01031
OG0001125	Praw.g_00098	Prar.g_01029
OG0001126	Praw.g_00097	Prar.g_01028
OG0001127	Praw.g_00095	Prar.g_01026
OG0001128	Praw.g_00094	Prar.g_01025
OG0001129	Praw.g_00093	Prar.g_01024
OG0001130	Praw.g_00090	Prar.g_01022
OG0001131	Praw.g_00089	Prar.g_01021
OG0001132	Praw.g_00088	Prar.g_01020
OG0001133	Praw.g_00087	Prar.g_01019
OG0001134	Praw.g_00086	Prar.g_01018
OG0001135	Praw.g_00085	Prar.g_01017
OG0001136	Praw.g_00084	Prar.g_01016
OG0001137	Praw.g_00083	Prar.g_01015
OG0001138	Praw.g_00082	Prar.g_01014
OG0001139	Praw.g_00081	Prar.g_01013
OG0001140	Praw.g_00080	Prar.g_01012
OG0001141	Praw.g_00079	Prar.g_01011
OG0001142	Praw.g_00076	Prar.g_00617
OG0001143	Praw.g_00075	Prar.g_00618
OG0001144	Praw.g_00074	Prar.g_00619
OG0001145	Praw.g_00073	Prar.g_00620
OG0001146	Praw.g_00072	Prar.g_00621
OG0001147	Praw.g_00071	Prar.g_00622
OG0001148	Praw.g_00070	Prar.g_00623
OG0001149	Praw.g_00068	Prar.g_00625
OG0001150	Praw.g_00067	Prar.g_00626
OG0001151	Praw.g_00065	Prar.g_00628
OG0001152	Praw.g_00064	Prar.g_00629
OG0001153	Praw.g_00063	Prar.g_00630
OG0001154	Praw.g_00061	Prar.g_00632
OG0001155	Praw.g_00059	Prar.g_00634
