Orthogroup	Prac	Praz
OG0000570	Prac.g_00749	Praz.g_01708
OG0000571	Prac.g_00747	Praz.g_01706
OG0000572	Prac.g_00746	Praz.g_01705
OG0000573	Prac.g_00745	Praz.g_01704
OG0000574	Prac.g_00744	Praz.g_01703
OG0000575	Prac.g_00743	Praz.g_01702
OG0000576	Prac.g_00742	Praz.g_01701
OG0000577	Prac.g_00741	Praz.g_01700
OG0000578	Prac.g_00740	Praz.g_01699
OG0000579	Prac.g_00739	Praz.g_01698
OG0000580	Prac.g_00738	Praz.g_01697
OG0000581	Prac.g_00737	Praz.g_01696
OG0000582	Prac.g_00736	Praz.g_01695
OG0000583	Prac.g_00735	Praz.g_01694
OG0000584	Prac.g_00733	Praz.g_01692
OG0000585	Prac.g_00732	Praz.g_01691
OG0000586	Prac.g_00731	Praz.g_01690
OG0000587	Prac.g_00730	Praz.g_01689
OG0000588	Prac.g_00729	Praz.g_01688
OG0000589	Prac.g_00728	Praz.g_01687
OG0000590	Prac.g_00727	Praz.g_01686
OG0000591	Prac.g_00726	Praz.g_01685
OG0000592	Prac.g_00725	Praz.g_01684
OG0000593	Prac.g_00724	Praz.g_01683
OG0000594	Prac.g_00723	Praz.g_01682
OG0000595	Prac.g_00722	Praz.g_01681
OG0000596	Prac.g_00721	Praz.g_01680
OG0000597	Prac.g_00717	Praz.g_01676
OG0000598	Prac.g_00716	Praz.g_01675
OG0000599	Prac.g_00715	Praz.g_01674
OG0000600	Prac.g_00714	Praz.g_01673
OG0000601	Prac.g_00713	Praz.g_01672
OG0000602	Prac.g_00712	Praz.g_01671
OG0000603	Prac.g_00711	Praz.g_01670
OG0000604	Prac.g_00710	Praz.g_01669
OG0000605	Prac.g_00709	Praz.g_01668
OG0000606	Prac.g_00708	Praz.g_01667
OG0000607	Prac.g_00707	Praz.g_01666
OG0000608	Prac.g_00706	Praz.g_01665
OG0000609	Prac.g_00704	Praz.g_01663
OG0000610	Prac.g_00703	Praz.g_01662
OG0000611	Prac.g_00701	Praz.g_01660
OG0000612	Prac.g_00700	Praz.g_01659
OG0000613	Prac.g_00698	Praz.g_01657
OG0000614	Prac.g_00692	Praz.g_01651
OG0000615	Prac.g_00691	Praz.g_01650
OG0000616	Prac.g_00690	Praz.g_01649
OG0000617	Prac.g_00688	Praz.g_01647
OG0000618	Prac.g_00687	Praz.g_01646
OG0000619	Prac.g_00686	Praz.g_01645
OG0000620	Prac.g_00684	Praz.g_01643
OG0000621	Prac.g_00683	Praz.g_01642
OG0000622	Prac.g_00682	Praz.g_01641
OG0000623	Prac.g_00681	Praz.g_01640
OG0000624	Prac.g_00679	Praz.g_01638
OG0000625	Prac.g_00678	Praz.g_01637
OG0000626	Prac.g_00677	Praz.g_01636
OG0000627	Prac.g_00676	Praz.g_01635
OG0000628	Prac.g_00675	Praz.g_01634
OG0000629	Prac.g_00674	Praz.g_01633
OG0000630	Prac.g_00672	Praz.g_01631
OG0000631	Prac.g_00671	Praz.g_01630
OG0000632	Prac.g_00667	Praz.g_01626
OG0000633	Prac.g_00666	Praz.g_01625
OG0000634	Prac.g_01559	Praz.g_01606
OG0000635	Prac.g_01557	Praz.g_01604
OG0000636	Prac.g_01556	Praz.g_01603
OG0000637	Prac.g_01554	Praz.g_01601
OG0000638	Prac.g_01553	Praz.g_01600
OG0000639	Prac.g_01552	Praz.g_01599
OG0000640	Prac.g_01551	Praz.g_01598
OG0000641	Prac.g_01550	Praz.g_01597
OG0000642	Prac.g_01549	Praz.g_01596
OG0000643	Prac.g_01548	Praz.g_01595
OG0000644	Prac.g_01546	Praz.g_01593
OG0000645	Prac.g_01545	Praz.g_01592
OG0000646	Prac.g_01544	Praz.g_01591
OG0000647	Prac.g_01543	Praz.g_01590
OG0000648	Prac.g_01542	Praz.g_01589
OG0000649	Prac.g_01541	Praz.g_01588
OG0000650	Prac.g_01540	Praz.g_01587
OG0000651	Prac.g_01539	Praz.g_01586
OG0000652	Prac.g_01537	Praz.g_01584
OG0000653	Prac.g_01523	Praz.g_01569
OG0000654	Prac.g_01521	Praz.g_01567
OG0000655	Prac.g_01513	Praz.g_01558
OG0000656	Prac.g_01508	Praz.g_01554
OG0000657	Prac.g_01507	Praz.g_01547
OG0000658	Prac.g_01506	Praz.g_01546
OG0000659	Prac.g_01505	Praz.g_01545
OG0000660	Prac.g_01498	Praz.g_01534
OG0000661	Prac.g_01489	Praz.g_01525
OG0000662	Prac.g_01487	Praz.g_01523
OG0000663	Prac.g_01484	Praz.g_01521
OG0000664	Prac.g_01483	Praz.g_01520
OG0000665	Prac.g_01482	Praz.g_01519
OG0000666	Prac.g_01481	Praz.g_01518
OG0000667	Prac.g_01480	Praz.g_01517
OG0000668	Prac.g_01479	Praz.g_01516
OG0000669	Prac.g_01478	Praz.g_01515
OG0000670	Prac.g_01476	Praz.g_01513
OG0000671	Prac.g_01475	Praz.g_01512
OG0000672	Prac.g_01474	Praz.g_01511
OG0000673	Prac.g_01473	Praz.g_01510
OG0000674	Prac.g_01472	Praz.g_01509
OG0000675	Prac.g_01471	Praz.g_01508
OG0000676	Prac.g_01469	Praz.g_01506
OG0000677	Prac.g_01467	Praz.g_01504
OG0000678	Prac.g_01466	Praz.g_01503
OG0000679	Prac.g_01465	Praz.g_01502
OG0000680	Prac.g_01464	Praz.g_01501
OG0000681	Prac.g_01463	Praz.g_01500
OG0000682	Prac.g_01462	Praz.g_01499
OG0000683	Prac.g_01461	Praz.g_01498
OG0000684	Prac.g_01460	Praz.g_01497
OG0000685	Prac.g_01459	Praz.g_01496
OG0000686	Prac.g_01458	Praz.g_01495
OG0000687	Prac.g_01457	Praz.g_01494
OG0000688	Prac.g_01456	Praz.g_01493
OG0000689	Prac.g_01455	Praz.g_01492
OG0000690	Prac.g_01454	Praz.g_01491
OG0000691	Prac.g_01452	Praz.g_01489
OG0000692	Prac.g_01451	Praz.g_01488
OG0000693	Prac.g_01450	Praz.g_01487
OG0000694	Prac.g_01449	Praz.g_01486
OG0000695	Prac.g_01448	Praz.g_01485
OG0000696	Prac.g_01447	Praz.g_01484
OG0000697	Prac.g_01445	Praz.g_01482
OG0000698	Prac.g_01444	Praz.g_01481
OG0000699	Prac.g_01441	Praz.g_01477
OG0000700	Prac.g_01440	Praz.g_01476
OG0000701	Prac.g_01439	Praz.g_01475
OG0000702	Prac.g_01438	Praz.g_01474
OG0000703	Prac.g_01437	Praz.g_01473
OG0000704	Prac.g_01436	Praz.g_01472
OG0000705	Prac.g_01434	Praz.g_01470
OG0000706	Prac.g_01433	Praz.g_01469
OG0000707	Prac.g_01432	Praz.g_01468
OG0000708	Prac.g_01431	Praz.g_01467
OG0000709	Prac.g_01430	Praz.g_01466
OG0000710	Prac.g_01429	Praz.g_01465
OG0000711	Prac.g_01428	Praz.g_01464
OG0000712	Prac.g_01427	Praz.g_01463
OG0000713	Prac.g_01426	Praz.g_01462
OG0000714	Prac.g_01424	Praz.g_01460
OG0000715	Prac.g_01423	Praz.g_01459
OG0000716	Prac.g_01422	Praz.g_01458
OG0000717	Prac.g_01421	Praz.g_01457
OG0000718	Prac.g_01420	Praz.g_01456
OG0000719	Prac.g_01418	Praz.g_01454
OG0000720	Prac.g_01416	Praz.g_01452
OG0000721	Prac.g_01415	Praz.g_01451
OG0000722	Prac.g_01401	Praz.g_01424
OG0000723	Prac.g_01396	Praz.g_01420
OG0000724	Prac.g_01393	Praz.g_01417
OG0000725	Prac.g_01392	Praz.g_01416
OG0000726	Prac.g_01391	Praz.g_01415
OG0000727	Prac.g_01390	Praz.g_01414
OG0000728	Prac.g_01389	Praz.g_01413
OG0000729	Prac.g_01387	Praz.g_01411
OG0000730	Prac.g_01386	Praz.g_01410
OG0000731	Prac.g_01384	Praz.g_01408
OG0000732	Prac.g_01383	Praz.g_01407
OG0000733	Prac.g_01382	Praz.g_01406
OG0000734	Prac.g_01381	Praz.g_01405
OG0000735	Prac.g_01380	Praz.g_01404
OG0000736	Prac.g_01378	Praz.g_01402
OG0000737	Prac.g_01377	Praz.g_01401
OG0000738	Prac.g_01375	Praz.g_01399
OG0000739	Prac.g_01374	Praz.g_01398
OG0000740	Prac.g_01373	Praz.g_01397
OG0000741	Prac.g_01371	Praz.g_01395
OG0000742	Prac.g_01370	Praz.g_01394
OG0000743	Prac.g_01367	Praz.g_01391
OG0000744	Prac.g_01366	Praz.g_01390
OG0000745	Prac.g_01365	Praz.g_01388
OG0000746	Prac.g_01364	Praz.g_01387
OG0000747	Prac.g_01363	Praz.g_01386
OG0000748	Prac.g_01362	Praz.g_01385
OG0000749	Prac.g_01361	Praz.g_01384
OG0000750	Prac.g_01360	Praz.g_01383
OG0000751	Prac.g_01358	Praz.g_01381
OG0000752	Prac.g_01357	Praz.g_01380
OG0000753	Prac.g_01356	Praz.g_01379
OG0000754	Prac.g_01355	Praz.g_01378
OG0000755	Prac.g_01353	Praz.g_01376
OG0000756	Prac.g_01352	Praz.g_01375
OG0000757	Prac.g_01351	Praz.g_01374
OG0000758	Prac.g_01350	Praz.g_01373
OG0000759	Prac.g_01349	Praz.g_01372
OG0000760	Prac.g_01348	Praz.g_01371
OG0000761	Prac.g_01347	Praz.g_01370
OG0000762	Prac.g_01345	Praz.g_01368
OG0000763	Prac.g_01344	Praz.g_01367
OG0000764	Prac.g_01343	Praz.g_01366
OG0000765	Prac.g_01342	Praz.g_01365
OG0000766	Prac.g_01341	Praz.g_01364
OG0000767	Prac.g_01340	Praz.g_01363
OG0000768	Prac.g_01339	Praz.g_01362
OG0000769	Prac.g_01338	Praz.g_01361
OG0000770	Prac.g_01337	Praz.g_01360
OG0000771	Prac.g_01336	Praz.g_01359
OG0000772	Prac.g_01335	Praz.g_01358
OG0000773	Prac.g_01333	Praz.g_01356
OG0000774	Prac.g_01332	Praz.g_01355
OG0000775	Prac.g_01331	Praz.g_01354
OG0000776	Prac.g_01330	Praz.g_01353
OG0000777	Prac.g_01329	Praz.g_01352
OG0000778	Prac.g_01328	Praz.g_01351
OG0000779	Prac.g_01326	Praz.g_01349
OG0000780	Prac.g_01325	Praz.g_01348
OG0000781	Prac.g_01324	Praz.g_01347
OG0000782	Prac.g_01322	Praz.g_01345
OG0000783	Prac.g_01321	Praz.g_01344
OG0000784	Prac.g_01320	Praz.g_01343
OG0000785	Prac.g_01319	Praz.g_01342
OG0000786	Prac.g_01318	Praz.g_01341
OG0000787	Prac.g_01316	Praz.g_01339
OG0000788	Prac.g_01315	Praz.g_01338
OG0000789	Prac.g_01314	Praz.g_01337
OG0000790	Prac.g_01313	Praz.g_01336
OG0000791	Prac.g_01312	Praz.g_01335
OG0000792	Prac.g_01311	Praz.g_01334
OG0000793	Prac.g_01310	Praz.g_01333
OG0000794	Prac.g_01309	Praz.g_01332
OG0000795	Prac.g_01308	Praz.g_01331
OG0000796	Prac.g_01307	Praz.g_01329
OG0000797	Prac.g_01305	Praz.g_01327
OG0000798	Prac.g_01304	Praz.g_01326
OG0000799	Prac.g_01303	Praz.g_01325
OG0000800	Prac.g_01302	Praz.g_01324
OG0000801	Prac.g_01301	Praz.g_01323
OG0000802	Prac.g_01299	Praz.g_01321
OG0000803	Prac.g_01298	Praz.g_01320
OG0000804	Prac.g_01287	Praz.g_01308
OG0000805	Prac.g_01285	Praz.g_01306
OG0000806	Prac.g_01284	Praz.g_01305
OG0000807	Prac.g_01283	Praz.g_01304
OG0000808	Prac.g_01282	Praz.g_01303
OG0000809	Prac.g_01278	Praz.g_01299
OG0000810	Prac.g_01277	Praz.g_01298
OG0000811	Prac.g_01276	Praz.g_01297
OG0000812	Prac.g_01275	Praz.g_01296
OG0000813	Prac.g_01274	Praz.g_01294
OG0000814	Prac.g_01273	Praz.g_01293
OG0000815	Prac.g_01272	Praz.g_01292
OG0000816	Prac.g_01270	Praz.g_01290
OG0000817	Prac.g_01267	Praz.g_01287
OG0000818	Prac.g_01266	Praz.g_01286
OG0000819	Prac.g_01264	Praz.g_01284
OG0000820	Prac.g_01263	Praz.g_01283
OG0000821	Prac.g_01262	Praz.g_01282
OG0000822	Prac.g_01261	Praz.g_01281
OG0000823	Prac.g_01258	Praz.g_00064
OG0000824	Prac.g_01257	Praz.g_00065
OG0000825	Prac.g_01255	Praz.g_00067
OG0000826	Prac.g_01254	Praz.g_00068
OG0000827	Prac.g_01253	Praz.g_00069
OG0000828	Prac.g_01251	Praz.g_00071
OG0000829	Prac.g_01225	Praz.g_00096
OG0000830	Prac.g_01216	Praz.g_00105
OG0000831	Prac.g_01213	Praz.g_00108
OG0000832	Prac.g_01212	Praz.g_00109
OG0000833	Prac.g_01205	Praz.g_00116
OG0000834	Prac.g_01046	Praz.g_00060
OG0000835	Prac.g_01042	Praz.g_00056
OG0000836	Prac.g_01040	Praz.g_00054
OG0000837	Prac.g_01031	Praz.g_00040
OG0000838	Prac.g_01017	Praz.g_00024
OG0000839	Prac.g_01016	Praz.g_00023
OG0000840	Prac.g_01011	Praz.g_00018
OG0000841	Prac.g_01004	Praz.g_00011
OG0000842	Prac.g_01000	Praz.g_00007
OG0000843	Prac.g_00998	Praz.g_00005
OG0000844	Prac.g_00997	Praz.g_00004
OG0000845	Prac.g_00996	Praz.g_00003
OG0000846	Prac.g_00995	Praz.g_00002
OG0000847	Prac.g_00994	Praz.g_00001
OG0000848	Prac.g_00993	Praz.g_00763
OG0000849	Prac.g_00992	Praz.g_00762
OG0000850	Prac.g_00991	Praz.g_00761
OG0000851	Prac.g_00989	Praz.g_00759
OG0000852	Prac.g_00986	Praz.g_00756
OG0000853	Prac.g_00984	Praz.g_00754
OG0000854	Prac.g_00983	Praz.g_00753
OG0000855	Prac.g_00982	Praz.g_00751
OG0000856	Prac.g_00981	Praz.g_00750
OG0000857	Prac.g_00980	Praz.g_00749
OG0000858	Prac.g_00978	Praz.g_00747
OG0000859	Prac.g_00977	Praz.g_00746
OG0000860	Prac.g_00976	Praz.g_00745
OG0000861	Prac.g_00975	Praz.g_00744
OG0000862	Prac.g_00974	Praz.g_00743
OG0000863	Prac.g_00973	Praz.g_00742
OG0000864	Prac.g_00972	Praz.g_00741
OG0000865	Prac.g_00971	Praz.g_00740
OG0000866	Prac.g_00970	Praz.g_00739
OG0000867	Prac.g_00967	Praz.g_00736
OG0000868	Prac.g_00965	Praz.g_00734
OG0000869	Prac.g_00964	Praz.g_00733
OG0000870	Prac.g_00963	Praz.g_00732
OG0000871	Prac.g_00962	Praz.g_00731
OG0000872	Prac.g_00961	Praz.g_00730
OG0000873	Prac.g_00960	Praz.g_00729
OG0000874	Prac.g_00959	Praz.g_00728
OG0000875	Prac.g_00958	Praz.g_00727
OG0000876	Prac.g_00956	Praz.g_00725
OG0000877	Prac.g_00955	Praz.g_00724
OG0000878	Prac.g_00954	Praz.g_00723
OG0000879	Prac.g_00953	Praz.g_00722
OG0000880	Prac.g_00952	Praz.g_00721
OG0000881	Prac.g_00951	Praz.g_00720
OG0000882	Prac.g_00950	Praz.g_00719
OG0000883	Prac.g_00949	Praz.g_00718
OG0000884	Prac.g_00948	Praz.g_00717
OG0000885	Prac.g_00947	Praz.g_00716
OG0000886	Prac.g_00946	Praz.g_00715
OG0000887	Prac.g_00945	Praz.g_00714
OG0000888	Prac.g_00944	Praz.g_00713
OG0000889	Prac.g_00943	Praz.g_00712
OG0000890	Prac.g_00942	Praz.g_00711
OG0000891	Prac.g_00941	Praz.g_00710
OG0000892	Prac.g_00940	Praz.g_00709
OG0000893	Prac.g_00939	Praz.g_00708
OG0000894	Prac.g_00937	Praz.g_00706
OG0000895	Prac.g_00936	Praz.g_00705
OG0000896	Prac.g_00934	Praz.g_00703
OG0000897	Prac.g_00933	Praz.g_00702
OG0000898	Prac.g_00932	Praz.g_00701
OG0000899	Prac.g_00931	Praz.g_00700
OG0000900	Prac.g_00929	Praz.g_00698
OG0000901	Prac.g_00154	Praz.g_01205
OG0000902	Prac.g_00164	Praz.g_01191
OG0000903	Prac.g_00165	Praz.g_01190
OG0000904	Prac.g_00166	Praz.g_01189
OG0000905	Prac.g_00167	Praz.g_01188
OG0000906	Prac.g_00168	Praz.g_01187
OG0000907	Prac.g_00170	Praz.g_01185
OG0000908	Prac.g_00171	Praz.g_01184
OG0000909	Prac.g_00172	Praz.g_01183
OG0000910	Prac.g_00173	Praz.g_01182
OG0000911	Prac.g_00174	Praz.g_01181
OG0000912	Prac.g_00177	Praz.g_01178
OG0000913	Prac.g_00178	Praz.g_01177
OG0000914	Prac.g_00179	Praz.g_01176
OG0000915	Prac.g_00181	Praz.g_01174
OG0000916	Prac.g_00182	Praz.g_01173
OG0000917	Prac.g_00183	Praz.g_01172
OG0000918	Prac.g_00184	Praz.g_01171
OG0000919	Prac.g_00185	Praz.g_01170
OG0000920	Prac.g_00186	Praz.g_01169
OG0000921	Prac.g_00188	Praz.g_01167
OG0000922	Prac.g_00189	Praz.g_01166
OG0000923	Prac.g_00199	Praz.g_01157
OG0000924	Prac.g_00200	Praz.g_01156
OG0000925	Prac.g_00203	Praz.g_01153
OG0000926	Prac.g_00204	Praz.g_01152
OG0000927	Prac.g_00205	Praz.g_01151
OG0000928	Prac.g_00207	Praz.g_01149
OG0000929	Prac.g_00209	Praz.g_01147
OG0000930	Prac.g_00211	Praz.g_01145
OG0000931	Prac.g_00212	Praz.g_01144
OG0000932	Prac.g_00215	Praz.g_01141
OG0000933	Prac.g_00219	Praz.g_01137
OG0000934	Prac.g_00220	Praz.g_01136
OG0000935	Prac.g_00221	Praz.g_01135
OG0000936	Prac.g_00222	Praz.g_01134
OG0000937	Prac.g_00223	Praz.g_01133
OG0000938	Prac.g_00224	Praz.g_01132
OG0000939	Prac.g_00225	Praz.g_01131
OG0000940	Prac.g_00226	Praz.g_01130
OG0000941	Prac.g_00227	Praz.g_01129
OG0000942	Prac.g_00228	Praz.g_01128
OG0000943	Prac.g_00229	Praz.g_01127
OG0000944	Prac.g_00230	Praz.g_01126
OG0000945	Prac.g_00231	Praz.g_01125
OG0000946	Prac.g_00232	Praz.g_01124
OG0000947	Prac.g_00233	Praz.g_01123
OG0000948	Prac.g_00234	Praz.g_01122
OG0000949	Prac.g_00235	Praz.g_01121
OG0000950	Prac.g_00447	Praz.g_01097
OG0000951	Prac.g_00429	Praz.g_01059
OG0000952	Prac.g_00428	Praz.g_01058
OG0000953	Prac.g_00427	Praz.g_01057
OG0000954	Prac.g_00426	Praz.g_01056
OG0000955	Prac.g_00425	Praz.g_01055
OG0000956	Prac.g_00423	Praz.g_01053
OG0000957	Prac.g_00422	Praz.g_01052
OG0000958	Prac.g_00421	Praz.g_01051
OG0000959	Prac.g_00420	Praz.g_01050
OG0000960	Prac.g_00419	Praz.g_01049
OG0000961	Prac.g_00418	Praz.g_01048
OG0000962	Prac.g_00417	Praz.g_01047
OG0000963	Prac.g_00416	Praz.g_01046
OG0000964	Prac.g_00415	Praz.g_01045
OG0000965	Prac.g_00413	Praz.g_01043
OG0000966	Prac.g_00412	Praz.g_01042
OG0000967	Prac.g_00409	Praz.g_01039
OG0000968	Prac.g_00408	Praz.g_01038
OG0000969	Prac.g_00407	Praz.g_01037
OG0000970	Prac.g_00406	Praz.g_01036
OG0000971	Prac.g_00405	Praz.g_01035
OG0000972	Prac.g_00404	Praz.g_01034
OG0000973	Prac.g_00402	Praz.g_01032
OG0000974	Prac.g_00401	Praz.g_01031
OG0000975	Prac.g_00400	Praz.g_01030
OG0000976	Prac.g_00399	Praz.g_01029
OG0000977	Prac.g_00398	Praz.g_01028
OG0000978	Prac.g_00397	Praz.g_01027
OG0000979	Prac.g_00396	Praz.g_01026
OG0000980	Prac.g_00395	Praz.g_01025
OG0000981	Prac.g_00394	Praz.g_01024
OG0000982	Prac.g_00393	Praz.g_01023
OG0000983	Prac.g_00392	Praz.g_01022
OG0000984	Prac.g_00388	Praz.g_01018
OG0000985	Prac.g_00387	Praz.g_01017
OG0000986	Prac.g_00386	Praz.g_01016
OG0000987	Prac.g_00384	Praz.g_01014
OG0000988	Prac.g_00383	Praz.g_01013
OG0000989	Prac.g_00382	Praz.g_01012
OG0000990	Prac.g_00381	Praz.g_01011
OG0000991	Prac.g_00380	Praz.g_01010
OG0000992	Prac.g_00379	Praz.g_01009
OG0000993	Prac.g_00378	Praz.g_01008
OG0000994	Prac.g_00377	Praz.g_01007
OG0000995	Prac.g_00376	Praz.g_01006
OG0000996	Prac.g_00375	Praz.g_01005
OG0000997	Prac.g_00373	Praz.g_01003
OG0000998	Prac.g_00370	Praz.g_01000
OG0000999	Prac.g_00368	Praz.g_00998
OG0001000	Prac.g_00367	Praz.g_00997
OG0001001	Prac.g_00366	Praz.g_00996
OG0001002	Prac.g_00364	Praz.g_00994
OG0001003	Prac.g_00363	Praz.g_00993
OG0001004	Prac.g_00362	Praz.g_00992
OG0001005	Prac.g_00361	Praz.g_00991
OG0001006	Prac.g_00359	Praz.g_00989
OG0001007	Prac.g_00358	Praz.g_00988
OG0001008	Prac.g_00357	Praz.g_00987
OG0001009	Prac.g_00356	Praz.g_00986
OG0001010	Prac.g_00355	Praz.g_00985
OG0001011	Prac.g_00354	Praz.g_00984
OG0001012	Prac.g_00353	Praz.g_00983
OG0001013	Prac.g_00352	Praz.g_00982
OG0001014	Prac.g_00351	Praz.g_00981
OG0001015	Prac.g_00350	Praz.g_00980
OG0001016	Prac.g_00349	Praz.g_00979
OG0001017	Prac.g_00348	Praz.g_00978
OG0001018	Prac.g_00347	Praz.g_00977
OG0001019	Prac.g_00346	Praz.g_00976
OG0001020	Prac.g_00345	Praz.g_00975
OG0001021	Prac.g_00344	Praz.g_00974
OG0001022	Prac.g_00343	Praz.g_00973
OG0001023	Prac.g_00342	Praz.g_00972
OG0001024	Prac.g_00340	Praz.g_00970
OG0001025	Prac.g_00339	Praz.g_00969
OG0001026	Prac.g_00338	Praz.g_00968
OG0001027	Prac.g_00337	Praz.g_00967
OG0001028	Prac.g_00336	Praz.g_00966
OG0001029	Prac.g_00335	Praz.g_00965
OG0001030	Prac.g_00332	Praz.g_00962
OG0001031	Prac.g_00331	Praz.g_00961
OG0001032	Prac.g_00324	Praz.g_00953
OG0001033	Prac.g_00317	Praz.g_00946
OG0001034	Prac.g_00288	Praz.g_00918
OG0001035	Prac.g_00631	Praz.g_00883
OG0001036	Prac.g_00630	Praz.g_00882
OG0001037	Prac.g_00624	Praz.g_00876
OG0001038	Prac.g_00623	Praz.g_00875
OG0001039	Prac.g_00622	Praz.g_00874
OG0001040	Prac.g_00621	Praz.g_00873
OG0001041	Prac.g_00619	Praz.g_00871
OG0001042	Prac.g_00618	Praz.g_00870
OG0001043	Prac.g_00617	Praz.g_00869
OG0001044	Prac.g_00616	Praz.g_00868
OG0001045	Prac.g_00615	Praz.g_00867
OG0001046	Prac.g_00614	Praz.g_00866
OG0001047	Prac.g_00613	Praz.g_00865
OG0001048	Prac.g_00611	Praz.g_00863
OG0001049	Prac.g_00610	Praz.g_00862
OG0001050	Prac.g_00609	Praz.g_00861
OG0001051	Prac.g_00608	Praz.g_00860
OG0001052	Prac.g_00607	Praz.g_00859
OG0001053	Prac.g_00606	Praz.g_00858
OG0001054	Prac.g_00605	Praz.g_00857
OG0001055	Prac.g_00604	Praz.g_00856
OG0001056	Prac.g_00603	Praz.g_00855
OG0001057	Prac.g_00601	Praz.g_00853
OG0001058	Prac.g_00600	Praz.g_00852
OG0001059	Prac.g_00599	Praz.g_00851
OG0001060	Prac.g_00598	Praz.g_00850
OG0001061	Prac.g_00597	Praz.g_00849
OG0001062	Prac.g_00596	Praz.g_00848
OG0001063	Prac.g_00595	Praz.g_00847
OG0001064	Prac.g_00594	Praz.g_00846
OG0001065	Prac.g_00593	Praz.g_00845
OG0001066	Prac.g_00592	Praz.g_00844
OG0001067	Prac.g_00591	Praz.g_00843
OG0001068	Prac.g_00590	Praz.g_00842
OG0001069	Prac.g_00587	Praz.g_00839
OG0001070	Prac.g_00585	Praz.g_00837
OG0001071	Prac.g_00584	Praz.g_00836
OG0001072	Prac.g_00583	Praz.g_00835
OG0001073	Prac.g_00582	Praz.g_00834
OG0001074	Prac.g_00581	Praz.g_00833
OG0001075	Prac.g_00580	Praz.g_00831
OG0001076	Prac.g_00578	Praz.g_00830
OG0001077	Prac.g_00577	Praz.g_00829
OG0001078	Prac.g_00576	Praz.g_00828
OG0001079	Prac.g_00575	Praz.g_00827
OG0001080	Prac.g_00574	Praz.g_00826
OG0001081	Prac.g_00573	Praz.g_00825
OG0001082	Prac.g_00572	Praz.g_00824
OG0001083	Prac.g_00571	Praz.g_00823
OG0001084	Prac.g_00570	Praz.g_00822
OG0001085	Prac.g_00569	Praz.g_00821
OG0001086	Prac.g_00476	Praz.g_00335
OG0001087	Prac.g_00477	Praz.g_00334
OG0001088	Prac.g_00478	Praz.g_00333
OG0001089	Prac.g_00480	Praz.g_00331
OG0001090	Prac.g_00481	Praz.g_00330
OG0001091	Prac.g_00482	Praz.g_00329
OG0001092	Prac.g_00483	Praz.g_00328
OG0001093	Prac.g_00484	Praz.g_00327
OG0001094	Prac.g_00485	Praz.g_00326
OG0001095	Prac.g_00486	Praz.g_00325
OG0001096	Prac.g_00487	Praz.g_00324
OG0001097	Prac.g_00488	Praz.g_00323
OG0001098	Prac.g_00489	Praz.g_00322
OG0001099	Prac.g_00490	Praz.g_00321
OG0001100	Prac.g_00491	Praz.g_00320
OG0001101	Prac.g_00492	Praz.g_00319
OG0001102	Prac.g_00495	Praz.g_00316
OG0001103	Prac.g_00496	Praz.g_00315
OG0001104	Prac.g_00497	Praz.g_00314
OG0001105	Prac.g_00499	Praz.g_00312
OG0001106	Prac.g_00501	Praz.g_00310
OG0001107	Prac.g_00502	Praz.g_00309
OG0001108	Prac.g_00503	Praz.g_00308
OG0001109	Prac.g_00506	Praz.g_00305
OG0001110	Prac.g_00508	Praz.g_00303
OG0001111	Prac.g_00509	Praz.g_00302
OG0001112	Prac.g_00510	Praz.g_00301
OG0001113	Prac.g_00511	Praz.g_00300
OG0001114	Prac.g_00512	Praz.g_00299
OG0001115	Prac.g_00513	Praz.g_00298
OG0001116	Prac.g_00514	Praz.g_00297
OG0001117	Prac.g_00515	Praz.g_00296
OG0001118	Prac.g_00516	Praz.g_00295
OG0001119	Prac.g_00517	Praz.g_00294
OG0001120	Prac.g_00518	Praz.g_00293
OG0001121	Prac.g_00519	Praz.g_00292
OG0001122	Prac.g_00520	Praz.g_00291
OG0001123	Prac.g_00521	Praz.g_00290
OG0001124	Prac.g_00522	Praz.g_00289
OG0001125	Prac.g_00523	Praz.g_00288
OG0001126	Prac.g_00524	Praz.g_00287
OG0001127	Prac.g_00525	Praz.g_00286
OG0001128	Prac.g_00526	Praz.g_00285
OG0001129	Prac.g_00527	Praz.g_00284
OG0001130	Prac.g_00528	Praz.g_00283
OG0001131	Prac.g_00529	Praz.g_00282
OG0001132	Prac.g_00530	Praz.g_00281
OG0001133	Prac.g_00531	Praz.g_00280
OG0001134	Prac.g_00532	Praz.g_00279
OG0001135	Prac.g_00533	Praz.g_00278
OG0001136	Prac.g_00534	Praz.g_00277
OG0001137	Prac.g_00535	Praz.g_00276
OG0001138	Prac.g_00536	Praz.g_00275
OG0001139	Prac.g_00537	Praz.g_00274
OG0001140	Prac.g_00538	Praz.g_00273
OG0001141	Prac.g_00540	Praz.g_00271
OG0001142	Prac.g_00541	Praz.g_00270
OG0001143	Prac.g_00542	Praz.g_00269
OG0001144	Prac.g_00544	Praz.g_00267
OG0001145	Prac.g_00546	Praz.g_00265
OG0001146	Prac.g_00547	Praz.g_00264
OG0001147	Prac.g_00549	Praz.g_00262
OG0001148	Prac.g_00550	Praz.g_00261
OG0001149	Prac.g_00551	Praz.g_00260
OG0001150	Prac.g_00553	Praz.g_00257
OG0001151	Prac.g_00554	Praz.g_00256
