Orthogroup	Pray	Pram
OG0000579	Pray.g_01161	Pram.g_00539
OG0000580	Pray.g_01160	Pram.g_00540
OG0000581	Pray.g_01158	Pram.g_00543
OG0000582	Pray.g_01155	Pram.g_00546
OG0000583	Pray.g_01154	Pram.g_00547
OG0000584	Pray.g_01153	Pram.g_00548
OG0000585	Pray.g_01151	Pram.g_00550
OG0000586	Pray.g_01150	Pram.g_00551
OG0000587	Pray.g_01149	Pram.g_00552
OG0000588	Pray.g_01145	Pram.g_00556
OG0000589	Pray.g_01142	Pram.g_00559
OG0000590	Pray.g_01141	Pram.g_00560
OG0000591	Pray.g_01138	Pram.g_00564
OG0000592	Pray.g_01137	Pram.g_00565
OG0000593	Pray.g_01131	Pram.g_01078
OG0000594	Pray.g_01130	Pram.g_01077
OG0000595	Pray.g_01129	Pram.g_01076
OG0000596	Pray.g_01125	Pram.g_01073
OG0000597	Pray.g_01123	Pram.g_01070
OG0000598	Pray.g_01122	Pram.g_01069
OG0000599	Pray.g_01119	Pram.g_01066
OG0000600	Pray.g_01118	Pram.g_01065
OG0000601	Pray.g_01117	Pram.g_01064
OG0000602	Pray.g_01115	Pram.g_01062
OG0000603	Pray.g_01114	Pram.g_01061
OG0000604	Pray.g_01113	Pram.g_01060
OG0000605	Pray.g_01112	Pram.g_01059
OG0000606	Pray.g_01109	Pram.g_01056
OG0000607	Pray.g_01106	Pram.g_01053
OG0000608	Pray.g_01105	Pram.g_01052
OG0000609	Pray.g_01104	Pram.g_01051
OG0000610	Pray.g_01099	Pram.g_01045
OG0000611	Pray.g_01096	Pram.g_01042
OG0000612	Pray.g_01095	Pram.g_01041
OG0000613	Pray.g_01090	Pram.g_00763
OG0000614	Pray.g_01071	Pram.g_00784
OG0000615	Pray.g_01063	Pram.g_00795
OG0000616	Pray.g_01059	Pram.g_01927
OG0000617	Pray.g_01034	Pram.g_01024
OG0000618	Pray.g_01033	Pram.g_01023
OG0000619	Pray.g_01032	Pram.g_01022
OG0000620	Pray.g_01029	Pram.g_01019
OG0000621	Pray.g_01028	Pram.g_01018
OG0000622	Pray.g_01027	Pram.g_01017
OG0000623	Pray.g_01026	Pram.g_01016
OG0000624	Pray.g_01025	Pram.g_01014
OG0000625	Pray.g_00269	Pram.g_01013
OG0000626	Pray.g_00270	Pram.g_01012
OG0000627	Pray.g_00271	Pram.g_01011
OG0000628	Pray.g_00272	Pram.g_01010
OG0000629	Pray.g_00273	Pram.g_01008
OG0000630	Pray.g_00276	Pram.g_01005
OG0000631	Pray.g_00339	Pram.g_00913
OG0000632	Pray.g_00340	Pram.g_00914
OG0000633	Pray.g_00341	Pram.g_00915
OG0000634	Pray.g_00344	Pram.g_00805
OG0000635	Pray.g_00345	Pram.g_00806
OG0000636	Pray.g_00347	Pram.g_00808
OG0000637	Pray.g_00349	Pram.g_00810
OG0000638	Pray.g_00350	Pram.g_00811
OG0000639	Pray.g_00351	Pram.g_00812
OG0000640	Pray.g_00352	Pram.g_00813
OG0000641	Pray.g_00356	Pram.g_00817
OG0000642	Pray.g_00357	Pram.g_00818
OG0000643	Pray.g_00358	Pram.g_00819
OG0000644	Pray.g_00359	Pram.g_00820
OG0000645	Pray.g_00360	Pram.g_00821
OG0000646	Pray.g_00362	Pram.g_00823
OG0000647	Pray.g_00363	Pram.g_00825
OG0000648	Pray.g_00365	Pram.g_00827
OG0000649	Pray.g_00366	Pram.g_00828
OG0000650	Pray.g_00367	Pram.g_00829
OG0000651	Pray.g_00368	Pram.g_00830
OG0000652	Pray.g_00369	Pram.g_00831
OG0000653	Pray.g_00371	Pram.g_00833
OG0000654	Pray.g_00372	Pram.g_00834
OG0000655	Pray.g_00373	Pram.g_00835
OG0000656	Pray.g_00376	Pram.g_00838
OG0000657	Pray.g_00384	Pram.g_00845
OG0000658	Pray.g_00385	Pram.g_00847
OG0000659	Pray.g_00386	Pram.g_00848
OG0000660	Pray.g_00390	Pram.g_00852
OG0000661	Pray.g_00392	Pram.g_00854
OG0000662	Pray.g_00394	Pram.g_00857
OG0000663	Pray.g_00396	Pram.g_00859
OG0000664	Pray.g_00397	Pram.g_00860
OG0000665	Pray.g_00401	Pram.g_00866
OG0000666	Pray.g_00402	Pram.g_00867
OG0000667	Pray.g_00406	Pram.g_00872
OG0000668	Pray.g_00436	Pram.g_00713
OG0000669	Pray.g_00443	Pram.g_00724
OG0000670	Pray.g_00445	Pram.g_00727
OG0000671	Pray.g_00447	Pram.g_00729
OG0000672	Pray.g_00450	Pram.g_00732
OG0000673	Pray.g_00453	Pram.g_00735
OG0000674	Pray.g_00455	Pram.g_00737
OG0000675	Pray.g_00456	Pram.g_00738
OG0000676	Pray.g_00458	Pram.g_00740
OG0000677	Pray.g_00459	Pram.g_00741
OG0000678	Pray.g_00461	Pram.g_00743
OG0000679	Pray.g_00465	Pram.g_00747
OG0000680	Pray.g_00466	Pram.g_00748
OG0000681	Pray.g_00469	Pram.g_00751
OG0000682	Pray.g_00470	Pram.g_00752
OG0000683	Pray.g_00471	Pram.g_00753
OG0000684	Pray.g_00473	Pram.g_00754
OG0000685	Pray.g_00475	Pram.g_00756
OG0000686	Pray.g_00476	Pram.g_00757
OG0000687	Pray.g_00477	Pram.g_00758
OG0000688	Pray.g_00480	Pram.g_01036
OG0000689	Pray.g_00481	Pram.g_01035
OG0000690	Pray.g_00482	Pram.g_01034
OG0000691	Pray.g_00483	Pram.g_01033
OG0000692	Pray.g_00485	Pram.g_01031
OG0000693	Pray.g_00486	Pram.g_01030
OG0000694	Pray.g_00487	Pram.g_01029
OG0000695	Pray.g_00489	Pram.g_00917
OG0000696	Pray.g_00490	Pram.g_00918
OG0000697	Pray.g_00491	Pram.g_00919
OG0000698	Pray.g_00494	Pram.g_00922
OG0000699	Pray.g_00495	Pram.g_00923
OG0000700	Pray.g_00496	Pram.g_00924
OG0000701	Pray.g_00497	Pram.g_00925
OG0000702	Pray.g_00499	Pram.g_00927
OG0000703	Pray.g_00500	Pram.g_00928
OG0000704	Pray.g_00501	Pram.g_00930
OG0000705	Pray.g_00505	Pram.g_00936
OG0000706	Pray.g_00506	Pram.g_00937
OG0000707	Pray.g_00507	Pram.g_00938
OG0000708	Pray.g_00508	Pram.g_00940
OG0000709	Pray.g_00512	Pram.g_00944
OG0000710	Pray.g_00515	Pram.g_00947
OG0000711	Pray.g_00532	Pram.g_00963
OG0000712	Pray.g_00534	Pram.g_00964
OG0000713	Pray.g_00535	Pram.g_00965
OG0000714	Pray.g_00536	Pram.g_00966
OG0000715	Pray.g_00538	Pram.g_00968
OG0000716	Pray.g_00540	Pram.g_00970
OG0000717	Pray.g_00541	Pram.g_00971
OG0000718	Pray.g_00553	Pram.g_00973
OG0000719	Pray.g_00555	Pram.g_00975
OG0000720	Pray.g_00564	Pram.g_00986
OG0000721	Pray.g_00566	Pram.g_00990
OG0000722	Pray.g_00567	Pram.g_00991
OG0000723	Pray.g_00570	Pram.g_00995
OG0000724	Pray.g_00579	Pram.g_00893
OG0000725	Pray.g_00585	Pram.g_00887
OG0000726	Pray.g_00586	Pram.g_00886
OG0000727	Pray.g_00587	Pram.g_00885
OG0000728	Pray.g_00589	Pram.g_00883
OG0000729	Pray.g_00634	Pram.g_01208
OG0000730	Pray.g_00132	Pram.g_01182
OG0000731	Pray.g_00128	Pram.g_00335
OG0000733	Pray.g_00096	Pram.g_01547
OG0000734	Pray.g_00079	Pram.g_01156
OG0000735	Pray.g_00077	Pram.g_01154
OG0000736	Pray.g_00076	Pram.g_01153
OG0000737	Pray.g_00075	Pram.g_01152
OG0000738	Pray.g_00071	Pram.g_01148
OG0000739	Pray.g_00070	Pram.g_01147
OG0000740	Pray.g_00069	Pram.g_01146
OG0000741	Pray.g_00068	Pram.g_01144
OG0000742	Pray.g_00065	Pram.g_01141
OG0000743	Pray.g_00063	Pram.g_01139
OG0000744	Pray.g_00062	Pram.g_01137
OG0000745	Pray.g_00060	Pram.g_01136
OG0000746	Pray.g_00058	Pram.g_01134
OG0000747	Pray.g_00057	Pram.g_01133
OG0000748	Pray.g_00054	Pram.g_01129
OG0000749	Pray.g_00053	Pram.g_01128
OG0000750	Pray.g_00052	Pram.g_01127
OG0000751	Pray.g_00050	Pram.g_01124
OG0000752	Pray.g_00048	Pram.g_01122
OG0000753	Pray.g_00045	Pram.g_01119
OG0000754	Pray.g_00042	Pram.g_01117
OG0000755	Pray.g_00039	Pram.g_01111
OG0000756	Pray.g_00038	Pram.g_01110
OG0000757	Pray.g_00032	Pram.g_01103
OG0000758	Pray.g_00031	Pram.g_01102
OG0000759	Pray.g_00030	Pram.g_01101
OG0000760	Pray.g_00029	Pram.g_01100
OG0000761	Pray.g_00028	Pram.g_01099
OG0000762	Pray.g_00027	Pram.g_01098
OG0000763	Pray.g_00025	Pram.g_01096
OG0000764	Pray.g_00024	Pram.g_01095
OG0000765	Pray.g_00015	Pram.g_01087
OG0000766	Pray.g_00014	Pram.g_01086
OG0000767	Pray.g_00012	Pram.g_01084
OG0000768	Pray.g_00011	Pram.g_01083
OG0000769	Pray.g_00009	Pram.g_01081
OG0000770	Pray.g_00007	Pram.g_00570
OG0000771	Pray.g_00250	Pram.g_01254
OG0000772	Pray.g_01895	Pram.g_01569
OG0000773	Pray.g_01879	Pram.g_01221
OG0000774	Pray.g_01877	Pram.g_01223
OG0000775	Pray.g_01875	Pram.g_01225
OG0000776	Pray.g_01874	Pram.g_01226
OG0000777	Pray.g_01873	Pram.g_01227
OG0000778	Pray.g_01872	Pram.g_01228
OG0000779	Pray.g_01868	Pram.g_01232
OG0000780	Pray.g_01867	Pram.g_01233
OG0000781	Pray.g_01864	Pram.g_01236
OG0000782	Pray.g_01863	Pram.g_01237
OG0000783	Pray.g_01862	Pram.g_01238
OG0000784	Pray.g_01861	Pram.g_01239
OG0000785	Pray.g_01859	Pram.g_01241
OG0000786	Pray.g_01857	Pram.g_01244
OG0000787	Pray.g_01856	Pram.g_01245
OG0000788	Pray.g_01842	Pram.g_01271
OG0000789	Pray.g_01839	Pram.g_01281
OG0000790	Pray.g_01824	Pram.g_01463
OG0000791	Pray.g_01822	Pram.g_01461
OG0000792	Pray.g_01821	Pram.g_01460
OG0000793	Pray.g_01818	Pram.g_01456
OG0000794	Pray.g_01817	Pram.g_01455
OG0000795	Pray.g_01816	Pram.g_01454
OG0000796	Pray.g_01812	Pram.g_01450
OG0000797	Pray.g_01811	Pram.g_01449
OG0000798	Pray.g_01799	Pram.g_01415
OG0000799	Pray.g_01740	Pram.g_01398
OG0000800	Pray.g_01739	Pram.g_01397
OG0000801	Pray.g_01738	Pram.g_01396
OG0000802	Pray.g_01736	Pram.g_01394
OG0000803	Pray.g_01734	Pram.g_01392
OG0000804	Pray.g_01733	Pram.g_01391
OG0000805	Pray.g_01731	Pram.g_01389
OG0000806	Pray.g_01729	Pram.g_01387
OG0000807	Pray.g_01728	Pram.g_01386
OG0000808	Pray.g_01727	Pram.g_01385
OG0000809	Pray.g_01724	Pram.g_01383
OG0000810	Pray.g_01723	Pram.g_01382
OG0000811	Pray.g_01719	Pram.g_01375
OG0000812	Pray.g_01717	Pram.g_01373
OG0000813	Pray.g_01716	Pram.g_01372
OG0000814	Pray.g_01714	Pram.g_01370
OG0000815	Pray.g_01713	Pram.g_01369
OG0000816	Pray.g_01711	Pram.g_01367
OG0000817	Pray.g_01710	Pram.g_01366
OG0000818	Pray.g_01705	Pram.g_01361
OG0000819	Pray.g_01704	Pram.g_01360
OG0000820	Pray.g_01703	Pram.g_01359
OG0000821	Pray.g_01699	Pram.g_01355
OG0000822	Pray.g_01698	Pram.g_01354
OG0000823	Pray.g_01697	Pram.g_01353
OG0000824	Pray.g_01694	Pram.g_01350
OG0000825	Pray.g_01693	Pram.g_01349
OG0000826	Pray.g_01692	Pram.g_01348
OG0000827	Pray.g_01691	Pram.g_01347
OG0000828	Pray.g_01688	Pram.g_01344
OG0000829	Pray.g_01687	Pram.g_01343
OG0000830	Pray.g_01686	Pram.g_01342
OG0000831	Pray.g_01684	Pram.g_01340
OG0000832	Pray.g_01678	Pram.g_01330
OG0000833	Pray.g_01670	Pram.g_01321
OG0000834	Pray.g_01669	Pram.g_01320
OG0000835	Pray.g_01668	Pram.g_01319
OG0000836	Pray.g_01667	Pram.g_01318
OG0000837	Pray.g_01666	Pram.g_01317
OG0000838	Pray.g_01664	Pram.g_01314
OG0000839	Pray.g_01663	Pram.g_01313
OG0000840	Pray.g_01662	Pram.g_01312
OG0000841	Pray.g_01661	Pram.g_01311
OG0000842	Pray.g_01660	Pram.g_01310
OG0000843	Pray.g_01659	Pram.g_01309
OG0000844	Pray.g_01658	Pram.g_01308
OG0000845	Pray.g_01657	Pram.g_01307
OG0000846	Pray.g_01656	Pram.g_01306
OG0000847	Pray.g_01655	Pram.g_01305
OG0000848	Pray.g_01654	Pram.g_01304
OG0000849	Pray.g_01653	Pram.g_01303
OG0000850	Pray.g_01651	Pram.g_01301
OG0000851	Pray.g_01650	Pram.g_01300
OG0000852	Pray.g_01649	Pram.g_01299
OG0000853	Pray.g_01645	Pram.g_01294
OG0000854	Pray.g_01643	Pram.g_01292
OG0000855	Pray.g_01642	Pram.g_01291
OG0000856	Pray.g_01627	Pram.g_00567
OG0000857	Pray.g_01600	Pram.g_00824
OG0000858	Pray.g_01565	Pram.g_01625
OG0000859	Pray.g_01564	Pram.g_01626
OG0000860	Pray.g_01557	Pram.g_01634
OG0000861	Pray.g_01556	Pram.g_01635
OG0000862	Pray.g_01555	Pram.g_01636
OG0000863	Pray.g_01553	Pram.g_01638
OG0000864	Pray.g_01552	Pram.g_01639
OG0000865	Pray.g_01551	Pram.g_01640
OG0000866	Pray.g_01550	Pram.g_01641
OG0000867	Pray.g_01549	Pram.g_01642
OG0000868	Pray.g_01548	Pram.g_01644
OG0000869	Pray.g_01544	Pram.g_01647
OG0000870	Pray.g_01539	Pram.g_01652
OG0000871	Pray.g_01538	Pram.g_01653
OG0000872	Pray.g_01537	Pram.g_01654
OG0000873	Pray.g_01534	Pram.g_01657
OG0000874	Pray.g_01531	Pram.g_01660
OG0000875	Pray.g_01530	Pram.g_01662
OG0000876	Pray.g_01529	Pram.g_01663
OG0000877	Pray.g_01527	Pram.g_01665
OG0000878	Pray.g_01526	Pram.g_01666
OG0000879	Pray.g_01525	Pram.g_01667
OG0000880	Pray.g_01524	Pram.g_01668
OG0000881	Pray.g_01520	Pram.g_01672
OG0000882	Pray.g_01515	Pram.g_01677
OG0000883	Pray.g_01513	Pram.g_01679
OG0000884	Pray.g_01512	Pram.g_01681
OG0000885	Pray.g_01511	Pram.g_01682
OG0000886	Pray.g_01510	Pram.g_01683
OG0000887	Pray.g_01509	Pram.g_01684
OG0000888	Pray.g_01507	Pram.g_01686
OG0000889	Pray.g_01505	Pram.g_01688
OG0000890	Pray.g_01504	Pram.g_01689
OG0000891	Pray.g_01503	Pram.g_01690
OG0000892	Pray.g_01229	Pram.g_01691
OG0000893	Pray.g_01234	Pram.g_01695
OG0000894	Pray.g_01236	Pram.g_01698
OG0000895	Pray.g_01239	Pram.g_01702
OG0000896	Pray.g_01240	Pram.g_01703
OG0000897	Pray.g_01242	Pram.g_01705
OG0000898	Pray.g_01243	Pram.g_01706
OG0000899	Pray.g_01244	Pram.g_01707
OG0000900	Pray.g_01245	Pram.g_01708
OG0000901	Pray.g_01248	Pram.g_01711
OG0000902	Pray.g_01250	Pram.g_01713
OG0000903	Pray.g_01253	Pram.g_01717
OG0000904	Pray.g_01255	Pram.g_01722
OG0000905	Pray.g_01260	Pram.g_01715
OG0000906	Pray.g_01261	Pram.g_01714
OG0000907	Pray.g_01264	Pram.g_01727
OG0000908	Pray.g_01267	Pram.g_01730
OG0000909	Pray.g_01268	Pram.g_01731
OG0000910	Pray.g_01269	Pram.g_01732
OG0000911	Pray.g_01271	Pram.g_01734
OG0000912	Pray.g_01272	Pram.g_01735
OG0000913	Pray.g_01273	Pram.g_01736
OG0000914	Pray.g_01274	Pram.g_01737
OG0000915	Pray.g_01275	Pram.g_01738
OG0000916	Pray.g_01276	Pram.g_01739
OG0000917	Pray.g_01277	Pram.g_01740
OG0000918	Pray.g_01278	Pram.g_01741
OG0000919	Pray.g_01279	Pram.g_01742
OG0000920	Pray.g_01280	Pram.g_01743
OG0000921	Pray.g_01281	Pram.g_01744
OG0000922	Pray.g_01282	Pram.g_01745
OG0000923	Pray.g_01286	Pram.g_01749
OG0000924	Pray.g_01287	Pram.g_01750
OG0000925	Pray.g_01288	Pram.g_01751
OG0000926	Pray.g_01289	Pram.g_01752
OG0000927	Pray.g_01291	Pram.g_01754
OG0000928	Pray.g_01292	Pram.g_01755
OG0000929	Pray.g_01293	Pram.g_01756
OG0000930	Pray.g_01294	Pram.g_01757
OG0000931	Pray.g_01295	Pram.g_01758
OG0000932	Pray.g_01296	Pram.g_01759
OG0000933	Pray.g_01300	Pram.g_01763
OG0000934	Pray.g_01302	Pram.g_01765
OG0000935	Pray.g_01303	Pram.g_01766
OG0000936	Pray.g_01304	Pram.g_01767
OG0000937	Pray.g_01305	Pram.g_01768
OG0000938	Pray.g_01307	Pram.g_01771
OG0000939	Pray.g_01308	Pram.g_01772
OG0000940	Pray.g_01315	Pram.g_01779
OG0000941	Pray.g_01317	Pram.g_01781
OG0000942	Pray.g_01319	Pram.g_01783
OG0000943	Pray.g_01320	Pram.g_01784
OG0000944	Pray.g_01321	Pram.g_01786
OG0000945	Pray.g_01322	Pram.g_01787
OG0000946	Pray.g_01327	Pram.g_01793
OG0000947	Pray.g_01329	Pram.g_01795
OG0000948	Pray.g_01330	Pram.g_01796
OG0000949	Pray.g_01333	Pram.g_01799
OG0000950	Pray.g_01338	Pram.g_01806
OG0000951	Pray.g_01342	Pram.g_01810
OG0000952	Pray.g_01346	Pram.g_01814
OG0000953	Pray.g_01349	Pram.g_01818
OG0000954	Pray.g_01353	Pram.g_01822
OG0000955	Pray.g_01354	Pram.g_01823
OG0000956	Pray.g_01356	Pram.g_01825
OG0000957	Pray.g_01362	Pram.g_01831
OG0000958	Pray.g_01363	Pram.g_01832
OG0000959	Pray.g_01367	Pram.g_01836
OG0000960	Pray.g_01368	Pram.g_01837
OG0000961	Pray.g_01370	Pram.g_01840
OG0000962	Pray.g_01372	Pram.g_01842
OG0000963	Pray.g_01376	Pram.g_01846
OG0000964	Pray.g_01377	Pram.g_01847
OG0000965	Pray.g_01378	Pram.g_01848
OG0000966	Pray.g_01385	Pram.g_01854
OG0000967	Pray.g_01390	Pram.g_01858
OG0000968	Pray.g_01392	Pram.g_01860
OG0000969	Pray.g_01393	Pram.g_01861
OG0000970	Pray.g_01394	Pram.g_01862
OG0000971	Pray.g_01395	Pram.g_01863
OG0000972	Pray.g_01396	Pram.g_01864
OG0000973	Pray.g_01397	Pram.g_01865
OG0000974	Pray.g_01398	Pram.g_01866
OG0000975	Pray.g_01399	Pram.g_01867
OG0000976	Pray.g_01400	Pram.g_01868
OG0000977	Pray.g_01401	Pram.g_01869
OG0000978	Pray.g_01402	Pram.g_01870
OG0000979	Pray.g_01405	Pram.g_01873
OG0000980	Pray.g_01407	Pram.g_01875
OG0000981	Pray.g_01409	Pram.g_01878
OG0000982	Pray.g_01411	Pram.g_01880
OG0000983	Pray.g_01412	Pram.g_01881
OG0000984	Pray.g_01413	Pram.g_01882
OG0000985	Pray.g_01416	Pram.g_01885
OG0000986	Pray.g_01418	Pram.g_01887
OG0000987	Pray.g_01419	Pram.g_01888
OG0000988	Pray.g_01422	Pram.g_01891
OG0000989	Pray.g_01426	Pram.g_01895
OG0000990	Pray.g_01429	Pram.g_01900
OG0000991	Pray.g_01430	Pram.g_01901
OG0000992	Pray.g_01432	Pram.g_01904
OG0000993	Pray.g_01433	Pram.g_01905
OG0000994	Pray.g_01434	Pram.g_01906
OG0000995	Pray.g_01438	Pram.g_01910
OG0000996	Pray.g_01439	Pram.g_01911
OG0000997	Pray.g_01440	Pram.g_01913
OG0000998	Pray.g_01442	Pram.g_01915
OG0000999	Pray.g_01443	Pram.g_01916
OG0001000	Pray.g_01446	Pram.g_01919
OG0001001	Pray.g_01448	Pram.g_01924
OG0001002	Pray.g_01452	Pram.g_01929
OG0001003	Pray.g_01453	Pram.g_01930
OG0001004	Pray.g_01454	Pram.g_01931
OG0001005	Pray.g_01455	Pram.g_01932
OG0001006	Pray.g_01459	Pram.g_01936
OG0001007	Pray.g_01461	Pram.g_01938
OG0001008	Pray.g_00927	Pram.g_00372
OG0001009	Pray.g_01489	Pram.g_00014
OG0001010	Pray.g_01490	Pram.g_00015
OG0001011	Pray.g_01491	Pram.g_00016
OG0001012	Pray.g_00240	Pram.g_00028
OG0001013	Pray.g_00235	Pram.g_00035
OG0001014	Pray.g_00232	Pram.g_00038
OG0001015	Pray.g_00231	Pram.g_00039
OG0001016	Pray.g_00216	Pram.g_00058
OG0001017	Pray.g_00212	Pram.g_00062
OG0001018	Pray.g_00209	Pram.g_00064
OG0001019	Pray.g_00200	Pram.g_00073
OG0001020	Pray.g_00199	Pram.g_00074
OG0001021	Pray.g_00198	Pram.g_00075
OG0001022	Pray.g_00195	Pram.g_00078
OG0001023	Pray.g_00194	Pram.g_00079
OG0001024	Pray.g_00191	Pram.g_00082
OG0001025	Pray.g_00185	Pram.g_00089
OG0001026	Pray.g_00178	Pram.g_00097
OG0001027	Pray.g_00177	Pram.g_00098
OG0001028	Pray.g_00175	Pram.g_00100
OG0001029	Pray.g_00174	Pram.g_00101
OG0001030	Pray.g_00159	Pram.g_00117
OG0001031	Pray.g_00667	Pram.g_00171
OG0001032	Pray.g_00668	Pram.g_00172
OG0001033	Pray.g_00689	Pram.g_00193
OG0001034	Pray.g_00717	Pram.g_00223
OG0001035	Pray.g_00735	Pram.g_00243
OG0001036	Pray.g_00739	Pram.g_00247
OG0001037	Pray.g_00740	Pram.g_00248
OG0001038	Pray.g_00757	Pram.g_00266
OG0001039	Pray.g_00760	Pram.g_00269
OG0001040	Pray.g_00762	Pram.g_00271
OG0001041	Pray.g_00766	Pram.g_00276
OG0001042	Pray.g_00782	Pram.g_00293
OG0001043	Pray.g_00783	Pram.g_00294
OG0001044	Pray.g_00811	Pram.g_00327
OG0001045	Pray.g_00820	Pram.g_00337
OG0001046	Pray.g_00857	Pram.g_01537
OG0001047	Pray.g_00929	Pram.g_00374
OG0001048	Pray.g_00930	Pram.g_00375
OG0001049	Pray.g_00932	Pram.g_00377
OG0001050	Pray.g_00933	Pram.g_00378
OG0001051	Pray.g_00934	Pram.g_00379
OG0001052	Pray.g_00961	Pram.g_00407
OG0001053	Pray.g_00973	Pram.g_00419
OG0001054	Pray.g_00989	Pram.g_00434
OG0001055	Pray.g_01008	Pram.g_00454
OG0001056	Pray.g_01225	Pram.g_00474
OG0001057	Pray.g_01220	Pram.g_00478
OG0001058	Pray.g_01212	Pram.g_00486
OG0001059	Pray.g_01208	Pram.g_00490
OG0001060	Pray.g_01201	Pram.g_00497
OG0001061	Pray.g_01188	Pram.g_00512
OG0001062	Pray.g_01186	Pram.g_00514
OG0001063	Pray.g_01184	Pram.g_00516
OG0001064	Pray.g_01183	Pram.g_00517
OG0001065	Pray.g_01182	Pram.g_00518
OG0001066	Pray.g_01181	Pram.g_00519
OG0001067	Pray.g_01180	Pram.g_00520
OG0001068	Pray.g_01179	Pram.g_00521
OG0001069	Pray.g_01178	Pram.g_00522
OG0001070	Pray.g_01175	Pram.g_00524
OG0001071	Pray.g_01174	Pram.g_00525
OG0001072	Pray.g_01173	Pram.g_00527
OG0001073	Pray.g_01159	Pram.g_00541
OG0001074	Pray.g_01148	Pram.g_00553
OG0001075	Pray.g_01147	Pram.g_00554
OG0001076	Pray.g_01139	Pram.g_00562
OG0001077	Pray.g_01135	Pram.g_00568
OG0001078	Pray.g_01127	Pram.g_01074
OG0001079	Pray.g_01116	Pram.g_01063
OG0001080	Pray.g_01110	Pram.g_01057
OG0001081	Pray.g_01108	Pram.g_01055
OG0001082	Pray.g_01107	Pram.g_01054
OG0001083	Pray.g_01102	Pram.g_01049
OG0001084	Pray.g_01101	Pram.g_01048
OG0001085	Pray.g_01093	Pram.g_00760
OG0001086	Pray.g_01092	Pram.g_00761
OG0001087	Pray.g_01075	Pram.g_00779
OG0001088	Pray.g_01074	Pram.g_00780
OG0001089	Pray.g_01066	Pram.g_00791
OG0001090	Pray.g_01039	Pram.g_00802
OG0001091	Pray.g_01037	Pram.g_01027
OG0001092	Pray.g_01036	Pram.g_01026
OG0001093	Pray.g_01031	Pram.g_01021
OG0001094	Pray.g_00342	Pram.g_01028
OG0001095	Pray.g_00361	Pram.g_00822
OG0001096	Pray.g_00374	Pram.g_00836
OG0001097	Pray.g_00393	Pram.g_00855
OG0001098	Pray.g_00408	Pram.g_00876
OG0001099	Pray.g_00440	Pram.g_00717
OG0001100	Pray.g_00444	Pram.g_00726
OG0001101	Pray.g_00446	Pram.g_00728
OG0001102	Pray.g_00449	Pram.g_00731
OG0001103	Pray.g_00451	Pram.g_00733
OG0001104	Pray.g_00474	Pram.g_00755
OG0001105	Pray.g_00478	Pram.g_00759
OG0001106	Pray.g_00502	Pram.g_00931
OG0001107	Pray.g_00509	Pram.g_00941
OG0001108	Pray.g_00513	Pram.g_00945
OG0001109	Pray.g_00514	Pram.g_00946
OG0001110	Pray.g_00516	Pram.g_00948
OG0001111	Pray.g_00517	Pram.g_00949
OG0001112	Pray.g_00518	Pram.g_00950
OG0001113	Pray.g_00519	Pram.g_00951
OG0001114	Pray.g_00520	Pram.g_00952
OG0001115	Pray.g_00522	Pram.g_00954
OG0001116	Pray.g_00523	Pram.g_00955
OG0001117	Pray.g_00524	Pram.g_00956
OG0001118	Pray.g_00525	Pram.g_00957
OG0001119	Pray.g_00526	Pram.g_00958
OG0001120	Pray.g_00528	Pram.g_00959
OG0001122	Pray.g_00556	Pram.g_00976
OG0001123	Pray.g_00560	Pram.g_00981
OG0001124	Pray.g_00562	Pram.g_00983
OG0001125	Pray.g_00563	Pram.g_00985
OG0001126	Pray.g_00573	Pram.g_00899
OG0001127	Pray.g_00574	Pram.g_00898
OG0001128	Pray.g_00576	Pram.g_00896
OG0001129	Pray.g_00577	Pram.g_00895
OG0001130	Pray.g_00578	Pram.g_00894
OG0001131	Pray.g_00614	Pram.g_00356
OG0001132	Pray.g_00623	Pram.g_00683
OG0001133	Pray.g_00112	Pram.g_01469
OG0001134	Pray.g_00097	Pram.g_01546
OG0001135	Pray.g_00094	Pram.g_01549
OG0001136	Pray.g_00067	Pram.g_01143
OG0001137	Pray.g_00055	Pram.g_01130
OG0001138	Pray.g_00037	Pram.g_01109
OG0001139	Pray.g_00036	Pram.g_01107
OG0001140	Pray.g_00035	Pram.g_01106
OG0001141	Pray.g_00034	Pram.g_01105
OG0001142	Pray.g_00033	Pram.g_01104
OG0001143	Pray.g_00026	Pram.g_01097
OG0001144	Pray.g_00021	Pram.g_01092
OG0001145	Pray.g_01878	Pram.g_01222
OG0001146	Pray.g_01866	Pram.g_01234
OG0001147	Pray.g_01843	Pram.g_01475
OG0001148	Pray.g_01827	Pram.g_01466
OG0001149	Pray.g_01826	Pram.g_01465
OG0001150	Pray.g_01825	Pram.g_01464
OG0001151	Pray.g_01814	Pram.g_01452
OG0001152	Pray.g_01813	Pram.g_01451
OG0001153	Pray.g_01690	Pram.g_01346
OG0001154	Pray.g_01689	Pram.g_01345
OG0001155	Pray.g_01677	Pram.g_01328
OG0001156	Pray.g_01674	Pram.g_01325
OG0001157	Pray.g_01673	Pram.g_01324
OG0001158	Pray.g_01672	Pram.g_01323
OG0001159	Pray.g_01671	Pram.g_01322
OG0001160	Pray.g_01647	Pram.g_01296
OG0001161	Pray.g_01634	Pram.g_01577
OG0001162	Pray.g_01623	Pram.g_01590
