Orthogroup	Prbi	Prai
OG0000554	Prbi.g_00634	Prai.g_00660
OG0000555	Prbi.g_00635	Prai.g_00661
OG0000556	Prbi.g_00636	Prai.g_00662
OG0000557	Prbi.g_00637	Prai.g_00663
OG0000558	Prbi.g_00638	Prai.g_00664
OG0000559	Prbi.g_00639	Prai.g_00665
OG0000560	Prbi.g_00641	Prai.g_00667
OG0000561	Prbi.g_00642	Prai.g_00668
OG0000562	Prbi.g_00643	Prai.g_00669
OG0000563	Prbi.g_00644	Prai.g_00670
OG0000564	Prbi.g_00645	Prai.g_00671
OG0000565	Prbi.g_00646	Prai.g_00672
OG0000566	Prbi.g_00647	Prai.g_00673
OG0000567	Prbi.g_00648	Prai.g_00674
OG0000568	Prbi.g_00649	Prai.g_00675
OG0000569	Prbi.g_00650	Prai.g_00676
OG0000570	Prbi.g_00651	Prai.g_00677
OG0000571	Prbi.g_00652	Prai.g_00678
OG0000572	Prbi.g_00653	Prai.g_00679
OG0000573	Prbi.g_00656	Prai.g_00682
OG0000574	Prbi.g_00657	Prai.g_00683
OG0000575	Prbi.g_00658	Prai.g_00684
OG0000576	Prbi.g_00659	Prai.g_00685
OG0000577	Prbi.g_00660	Prai.g_00686
OG0000578	Prbi.g_00661	Prai.g_00687
OG0000579	Prbi.g_00662	Prai.g_00688
OG0000580	Prbi.g_00663	Prai.g_00689
OG0000581	Prbi.g_00664	Prai.g_00690
OG0000582	Prbi.g_00665	Prai.g_00691
OG0000583	Prbi.g_00666	Prai.g_00692
OG0000584	Prbi.g_00667	Prai.g_00693
OG0000585	Prbi.g_00668	Prai.g_00694
OG0000586	Prbi.g_00670	Prai.g_00696
OG0000587	Prbi.g_00671	Prai.g_00697
OG0000588	Prbi.g_00673	Prai.g_00699
OG0000589	Prbi.g_00674	Prai.g_00700
OG0000590	Prbi.g_00676	Prai.g_00702
OG0000591	Prbi.g_00682	Prai.g_00708
OG0000592	Prbi.g_00683	Prai.g_00709
OG0000593	Prbi.g_00684	Prai.g_00710
OG0000594	Prbi.g_00686	Prai.g_00712
OG0000595	Prbi.g_00687	Prai.g_00713
OG0000596	Prbi.g_00688	Prai.g_00714
OG0000597	Prbi.g_00690	Prai.g_00716
OG0000598	Prbi.g_00691	Prai.g_00717
OG0000599	Prbi.g_00692	Prai.g_00718
OG0000600	Prbi.g_00693	Prai.g_00719
OG0000601	Prbi.g_00695	Prai.g_00721
OG0000602	Prbi.g_00696	Prai.g_00722
OG0000603	Prbi.g_00697	Prai.g_00723
OG0000604	Prbi.g_00698	Prai.g_00724
OG0000605	Prbi.g_00699	Prai.g_00725
OG0000606	Prbi.g_00700	Prai.g_00726
OG0000607	Prbi.g_00703	Prai.g_00728
OG0000608	Prbi.g_00704	Prai.g_00729
OG0000609	Prbi.g_00708	Prai.g_00732
OG0000610	Prbi.g_00709	Prai.g_00733
OG0000611	Prbi.g_00746	Prai.g_00749
OG0000612	Prbi.g_00747	Prai.g_00750
OG0000613	Prbi.g_00748	Prai.g_00751
OG0000614	Prbi.g_00749	Prai.g_00752
OG0000615	Prbi.g_00751	Prai.g_00754
OG0000616	Prbi.g_00752	Prai.g_00755
OG0000617	Prbi.g_00753	Prai.g_00756
OG0000618	Prbi.g_00754	Prai.g_00757
OG0000619	Prbi.g_00755	Prai.g_00758
OG0000620	Prbi.g_00756	Prai.g_00759
OG0000621	Prbi.g_00757	Prai.g_00760
OG0000622	Prbi.g_00758	Prai.g_00761
OG0000623	Prbi.g_00759	Prai.g_00762
OG0000624	Prbi.g_00760	Prai.g_00763
OG0000625	Prbi.g_00761	Prai.g_00764
OG0000626	Prbi.g_00762	Prai.g_00765
OG0000627	Prbi.g_00763	Prai.g_00766
OG0000628	Prbi.g_00764	Prai.g_00767
OG0000629	Prbi.g_00765	Prai.g_00768
OG0000630	Prbi.g_00766	Prai.g_00769
OG0000631	Prbi.g_00768	Prai.g_00771
OG0000632	Prbi.g_00788	Prai.g_00899
OG0000633	Prbi.g_00792	Prai.g_00894
OG0000634	Prbi.g_00807	Prai.g_00883
OG0000635	Prbi.g_00811	Prai.g_00882
OG0000636	Prbi.g_00812	Prai.g_00881
OG0000637	Prbi.g_00813	Prai.g_00880
OG0000638	Prbi.g_00825	Prai.g_00869
OG0000639	Prbi.g_00834	Prai.g_00860
OG0000640	Prbi.g_00835	Prai.g_00858
OG0000641	Prbi.g_00838	Prai.g_00857
OG0000642	Prbi.g_00839	Prai.g_00856
OG0000643	Prbi.g_00840	Prai.g_00855
OG0000644	Prbi.g_00841	Prai.g_00854
OG0000645	Prbi.g_00842	Prai.g_00853
OG0000646	Prbi.g_00843	Prai.g_00852
OG0000647	Prbi.g_00844	Prai.g_00851
OG0000648	Prbi.g_00846	Prai.g_00849
OG0000649	Prbi.g_00847	Prai.g_00848
OG0000650	Prbi.g_00848	Prai.g_00847
OG0000651	Prbi.g_00849	Prai.g_00846
OG0000652	Prbi.g_00850	Prai.g_00845
OG0000653	Prbi.g_00851	Prai.g_00844
OG0000654	Prbi.g_00853	Prai.g_00842
OG0000655	Prbi.g_00855	Prai.g_00839
OG0000656	Prbi.g_00856	Prai.g_00838
OG0000657	Prbi.g_00857	Prai.g_00837
OG0000658	Prbi.g_00858	Prai.g_00836
OG0000659	Prbi.g_00859	Prai.g_00835
OG0000660	Prbi.g_00860	Prai.g_00834
OG0000661	Prbi.g_00861	Prai.g_00833
OG0000662	Prbi.g_00862	Prai.g_00832
OG0000663	Prbi.g_00863	Prai.g_00831
OG0000664	Prbi.g_00864	Prai.g_00830
OG0000665	Prbi.g_00865	Prai.g_00829
OG0000666	Prbi.g_00866	Prai.g_00828
OG0000667	Prbi.g_00867	Prai.g_00827
OG0000668	Prbi.g_00868	Prai.g_00826
OG0000669	Prbi.g_00870	Prai.g_00824
OG0000670	Prbi.g_00871	Prai.g_00823
OG0000671	Prbi.g_00872	Prai.g_00822
OG0000672	Prbi.g_00873	Prai.g_00821
OG0000673	Prbi.g_00874	Prai.g_00820
OG0000674	Prbi.g_00875	Prai.g_00819
OG0000675	Prbi.g_00877	Prai.g_00817
OG0000676	Prbi.g_00878	Prai.g_00816
OG0000677	Prbi.g_00881	Prai.g_00813
OG0000678	Prbi.g_00883	Prai.g_00811
OG0000679	Prbi.g_00884	Prai.g_00810
OG0000680	Prbi.g_00885	Prai.g_00809
OG0000681	Prbi.g_00886	Prai.g_00808
OG0000682	Prbi.g_00887	Prai.g_00807
OG0000683	Prbi.g_00889	Prai.g_00805
OG0000684	Prbi.g_00890	Prai.g_00804
OG0000685	Prbi.g_00891	Prai.g_00803
OG0000686	Prbi.g_00892	Prai.g_00802
OG0000687	Prbi.g_00893	Prai.g_00801
OG0000688	Prbi.g_00894	Prai.g_00800
OG0000689	Prbi.g_00895	Prai.g_00799
OG0000690	Prbi.g_00896	Prai.g_00798
OG0000691	Prbi.g_00897	Prai.g_00797
OG0000692	Prbi.g_00899	Prai.g_00795
OG0000693	Prbi.g_00900	Prai.g_00794
OG0000694	Prbi.g_00901	Prai.g_00793
OG0000695	Prbi.g_00902	Prai.g_00792
OG0000696	Prbi.g_00903	Prai.g_00791
OG0000697	Prbi.g_00905	Prai.g_00789
OG0000698	Prbi.g_00907	Prai.g_00787
OG0000699	Prbi.g_00908	Prai.g_00786
OG0000700	Prbi.g_00934	Prai.g_01060
OG0000701	Prbi.g_00939	Prai.g_01057
OG0000702	Prbi.g_00942	Prai.g_01054
OG0000703	Prbi.g_00943	Prai.g_01053
OG0000704	Prbi.g_00944	Prai.g_01052
OG0000705	Prbi.g_00945	Prai.g_01051
OG0000706	Prbi.g_00946	Prai.g_01050
OG0000707	Prbi.g_00948	Prai.g_01049
OG0000708	Prbi.g_00949	Prai.g_01048
OG0000709	Prbi.g_00951	Prai.g_01046
OG0000710	Prbi.g_00952	Prai.g_01045
OG0000711	Prbi.g_00953	Prai.g_01044
OG0000712	Prbi.g_00954	Prai.g_01043
OG0000713	Prbi.g_00955	Prai.g_01042
OG0000714	Prbi.g_00957	Prai.g_01040
OG0000715	Prbi.g_00958	Prai.g_01039
OG0000716	Prbi.g_00960	Prai.g_01037
OG0000717	Prbi.g_00961	Prai.g_01036
OG0000718	Prbi.g_00962	Prai.g_01035
OG0000719	Prbi.g_00964	Prai.g_01033
OG0000720	Prbi.g_00965	Prai.g_01032
OG0000721	Prbi.g_00968	Prai.g_01030
OG0000722	Prbi.g_00969	Prai.g_01029
OG0000723	Prbi.g_00970	Prai.g_01028
OG0000724	Prbi.g_00971	Prai.g_01027
OG0000725	Prbi.g_00972	Prai.g_01026
OG0000726	Prbi.g_00973	Prai.g_01025
OG0000727	Prbi.g_00974	Prai.g_01024
OG0000728	Prbi.g_00975	Prai.g_01023
OG0000729	Prbi.g_00976	Prai.g_01022
OG0000730	Prbi.g_00977	Prai.g_01021
OG0000731	Prbi.g_00978	Prai.g_01020
OG0000732	Prbi.g_00979	Prai.g_01019
OG0000733	Prbi.g_00980	Prai.g_01018
OG0000734	Prbi.g_00981	Prai.g_01017
OG0000735	Prbi.g_00983	Prai.g_01015
OG0000736	Prbi.g_00984	Prai.g_01014
OG0000737	Prbi.g_00985	Prai.g_01013
OG0000738	Prbi.g_00986	Prai.g_01012
OG0000739	Prbi.g_00987	Prai.g_01011
OG0000740	Prbi.g_00988	Prai.g_01010
OG0000741	Prbi.g_00989	Prai.g_01009
OG0000742	Prbi.g_00991	Prai.g_01007
OG0000743	Prbi.g_00992	Prai.g_01006
OG0000744	Prbi.g_00993	Prai.g_01005
OG0000745	Prbi.g_00994	Prai.g_01004
OG0000746	Prbi.g_00995	Prai.g_01003
OG0000747	Prbi.g_00996	Prai.g_01002
OG0000748	Prbi.g_00997	Prai.g_01001
OG0000749	Prbi.g_00998	Prai.g_01000
OG0000750	Prbi.g_00999	Prai.g_00999
OG0000751	Prbi.g_01000	Prai.g_00998
OG0000752	Prbi.g_01001	Prai.g_00997
OG0000753	Prbi.g_01003	Prai.g_00995
OG0000754	Prbi.g_01004	Prai.g_00994
OG0000755	Prbi.g_01005	Prai.g_00993
OG0000756	Prbi.g_01006	Prai.g_00992
OG0000757	Prbi.g_01007	Prai.g_00991
OG0000758	Prbi.g_01008	Prai.g_00990
OG0000759	Prbi.g_01010	Prai.g_00988
OG0000760	Prbi.g_01011	Prai.g_00987
OG0000761	Prbi.g_01012	Prai.g_00986
OG0000762	Prbi.g_01014	Prai.g_00984
OG0000763	Prbi.g_01015	Prai.g_00983
OG0000764	Prbi.g_01016	Prai.g_00982
OG0000765	Prbi.g_01017	Prai.g_00981
OG0000766	Prbi.g_01018	Prai.g_00980
OG0000767	Prbi.g_01020	Prai.g_00978
OG0000768	Prbi.g_01021	Prai.g_00977
OG0000769	Prbi.g_01022	Prai.g_00976
OG0000770	Prbi.g_01023	Prai.g_00975
OG0000771	Prbi.g_01024	Prai.g_00974
OG0000772	Prbi.g_01025	Prai.g_00973
OG0000773	Prbi.g_01026	Prai.g_00972
OG0000774	Prbi.g_01027	Prai.g_00971
OG0000775	Prbi.g_01028	Prai.g_00970
OG0000776	Prbi.g_01030	Prai.g_00968
OG0000777	Prbi.g_01032	Prai.g_00966
OG0000778	Prbi.g_01033	Prai.g_00965
OG0000779	Prbi.g_01034	Prai.g_00964
OG0000780	Prbi.g_01036	Prai.g_00962
OG0000781	Prbi.g_01038	Prai.g_00960
OG0000782	Prbi.g_01039	Prai.g_00959
OG0000783	Prbi.g_01055	Prai.g_00948
OG0000784	Prbi.g_01057	Prai.g_00946
OG0000785	Prbi.g_01058	Prai.g_00945
OG0000786	Prbi.g_01059	Prai.g_00944
OG0000787	Prbi.g_01060	Prai.g_00943
OG0000788	Prbi.g_01064	Prai.g_00940
OG0000789	Prbi.g_01066	Prai.g_00938
OG0000790	Prbi.g_01067	Prai.g_00937
OG0000791	Prbi.g_01068	Prai.g_00936
OG0000792	Prbi.g_01069	Prai.g_00935
OG0000793	Prbi.g_01070	Prai.g_00934
OG0000794	Prbi.g_01072	Prai.g_00932
OG0000795	Prbi.g_01075	Prai.g_00929
OG0000796	Prbi.g_01076	Prai.g_00928
OG0000797	Prbi.g_01078	Prai.g_00926
OG0000798	Prbi.g_01079	Prai.g_00925
OG0000799	Prbi.g_01080	Prai.g_00924
OG0000800	Prbi.g_01081	Prai.g_00923
OG0000801	Prbi.g_01084	Prai.g_00920
OG0000802	Prbi.g_01085	Prai.g_00919
OG0000803	Prbi.g_01087	Prai.g_00917
OG0000804	Prbi.g_01088	Prai.g_00916
OG0000805	Prbi.g_01089	Prai.g_00915
OG0000806	Prbi.g_01091	Prai.g_00913
OG0000807	Prbi.g_01117	Prai.g_01088
OG0000808	Prbi.g_01127	Prai.g_01098
OG0000809	Prbi.g_01130	Prai.g_01101
OG0000810	Prbi.g_01131	Prai.g_01102
OG0000811	Prbi.g_01138	Prai.g_01109
OG0000812	Prbi.g_01142	Prai.g_01113
OG0000813	Prbi.g_01146	Prai.g_01117
OG0000814	Prbi.g_01148	Prai.g_01119
OG0000815	Prbi.g_01161	Prai.g_01130
OG0000816	Prbi.g_01175	Prai.g_01144
OG0000817	Prbi.g_01176	Prai.g_01145
OG0000818	Prbi.g_01181	Prai.g_01151
OG0000819	Prbi.g_01188	Prai.g_01153
OG0000820	Prbi.g_01192	Prai.g_01157
OG0000821	Prbi.g_01194	Prai.g_01159
OG0000822	Prbi.g_01195	Prai.g_01160
OG0000823	Prbi.g_01196	Prai.g_01161
OG0000824	Prbi.g_01197	Prai.g_01162
OG0000825	Prbi.g_01198	Prai.g_01163
OG0000826	Prbi.g_01199	Prai.g_01164
OG0000827	Prbi.g_01200	Prai.g_01165
OG0000828	Prbi.g_01201	Prai.g_01166
OG0000829	Prbi.g_01202	Prai.g_01167
OG0000830	Prbi.g_01203	Prai.g_01168
OG0000831	Prbi.g_01206	Prai.g_01170
OG0000832	Prbi.g_01208	Prai.g_01172
OG0000833	Prbi.g_01209	Prai.g_01173
OG0000834	Prbi.g_01210	Prai.g_01174
OG0000835	Prbi.g_01211	Prai.g_01175
OG0000836	Prbi.g_01212	Prai.g_01176
OG0000837	Prbi.g_01214	Prai.g_01178
OG0000838	Prbi.g_01215	Prai.g_01179
OG0000839	Prbi.g_01216	Prai.g_01180
OG0000840	Prbi.g_01217	Prai.g_01181
OG0000841	Prbi.g_01218	Prai.g_01182
OG0000842	Prbi.g_01219	Prai.g_01183
OG0000843	Prbi.g_01220	Prai.g_01184
OG0000844	Prbi.g_01221	Prai.g_01185
OG0000845	Prbi.g_01222	Prai.g_01186
OG0000846	Prbi.g_01225	Prai.g_01189
OG0000847	Prbi.g_01227	Prai.g_01191
OG0000848	Prbi.g_01228	Prai.g_01192
OG0000849	Prbi.g_01229	Prai.g_01193
OG0000850	Prbi.g_01230	Prai.g_01194
OG0000851	Prbi.g_01231	Prai.g_01196
OG0000852	Prbi.g_01233	Prai.g_01198
OG0000853	Prbi.g_01234	Prai.g_01200
OG0000854	Prbi.g_01236	Prai.g_01202
OG0000855	Prbi.g_01237	Prai.g_01203
OG0000856	Prbi.g_01238	Prai.g_01204
OG0000857	Prbi.g_01239	Prai.g_01205
OG0000858	Prbi.g_01240	Prai.g_01206
OG0000859	Prbi.g_01241	Prai.g_01207
OG0000860	Prbi.g_01242	Prai.g_01208
OG0000861	Prbi.g_01243	Prai.g_01209
OG0000862	Prbi.g_01244	Prai.g_01210
OG0000863	Prbi.g_01245	Prai.g_01211
OG0000864	Prbi.g_01246	Prai.g_01212
OG0000865	Prbi.g_01247	Prai.g_01213
OG0000866	Prbi.g_01248	Prai.g_01214
OG0000867	Prbi.g_01249	Prai.g_01215
OG0000868	Prbi.g_01250	Prai.g_01216
OG0000869	Prbi.g_01252	Prai.g_01218
OG0000870	Prbi.g_01253	Prai.g_01219
OG0000871	Prbi.g_01255	Prai.g_01221
OG0000872	Prbi.g_01256	Prai.g_01222
OG0000873	Prbi.g_01258	Prai.g_01224
OG0000874	Prbi.g_01259	Prai.g_01225
OG0000875	Prbi.g_01260	Prai.g_01226
OG0000876	Prbi.g_01261	Prai.g_01227
OG0000877	Prbi.g_01263	Prai.g_01229
OG0000878	Prbi.g_01363	Prai.g_01310
OG0000879	Prbi.g_01380	Prai.g_01323
OG0000880	Prbi.g_01381	Prai.g_01324
OG0000881	Prbi.g_01382	Prai.g_01325
OG0000882	Prbi.g_01383	Prai.g_01326
OG0000883	Prbi.g_01384	Prai.g_01327
OG0000884	Prbi.g_01386	Prai.g_01330
OG0000885	Prbi.g_01387	Prai.g_01331
OG0000886	Prbi.g_01388	Prai.g_01332
OG0000887	Prbi.g_01389	Prai.g_01333
OG0000888	Prbi.g_01390	Prai.g_01334
OG0000889	Prbi.g_01393	Prai.g_01337
OG0000890	Prbi.g_01394	Prai.g_01338
OG0000891	Prbi.g_01395	Prai.g_01339
OG0000892	Prbi.g_01397	Prai.g_01341
OG0000893	Prbi.g_01398	Prai.g_01342
OG0000894	Prbi.g_01399	Prai.g_01343
OG0000895	Prbi.g_01400	Prai.g_01344
OG0000896	Prbi.g_01401	Prai.g_01345
OG0000897	Prbi.g_01402	Prai.g_01346
OG0000898	Prbi.g_01404	Prai.g_01348
OG0000899	Prbi.g_01405	Prai.g_01349
OG0000900	Prbi.g_01421	Prai.g_01353
OG0000901	Prbi.g_01425	Prai.g_01357
OG0000902	Prbi.g_01426	Prai.g_01358
OG0000904	Prbi.g_01429	Prai.g_01360
OG0000905	Prbi.g_01431	Prai.g_01362
OG0000906	Prbi.g_01433	Prai.g_01364
OG0000907	Prbi.g_01434	Prai.g_01365
OG0000908	Prbi.g_01437	Prai.g_01368
OG0000909	Prbi.g_01441	Prai.g_01372
OG0000910	Prbi.g_01442	Prai.g_01373
OG0000911	Prbi.g_01443	Prai.g_01374
OG0000912	Prbi.g_01444	Prai.g_01375
OG0000913	Prbi.g_01445	Prai.g_01376
OG0000914	Prbi.g_01446	Prai.g_01377
OG0000915	Prbi.g_01447	Prai.g_01378
OG0000916	Prbi.g_01448	Prai.g_01379
OG0000917	Prbi.g_01449	Prai.g_01380
OG0000918	Prbi.g_01450	Prai.g_01381
OG0000919	Prbi.g_01451	Prai.g_01382
OG0000920	Prbi.g_01452	Prai.g_01383
OG0000921	Prbi.g_01453	Prai.g_01384
OG0000922	Prbi.g_01454	Prai.g_01385
OG0000923	Prbi.g_01455	Prai.g_01386
OG0000924	Prbi.g_01456	Prai.g_01387
OG0000925	Prbi.g_01457	Prai.g_01388
OG0000926	Prbi.g_01489	Prai.g_01392
OG0000927	Prbi.g_01571	Prai.g_01445
OG0000928	Prbi.g_01572	Prai.g_01446
OG0000929	Prbi.g_01573	Prai.g_01447
OG0000930	Prbi.g_01574	Prai.g_01448
OG0000931	Prbi.g_01575	Prai.g_01449
OG0000932	Prbi.g_01577	Prai.g_01451
OG0000933	Prbi.g_01578	Prai.g_01452
OG0000934	Prbi.g_01579	Prai.g_01453
OG0000935	Prbi.g_01580	Prai.g_01454
OG0000936	Prbi.g_01581	Prai.g_01455
OG0000937	Prbi.g_01582	Prai.g_01456
OG0000938	Prbi.g_01583	Prai.g_01457
OG0000939	Prbi.g_01584	Prai.g_01458
OG0000940	Prbi.g_01585	Prai.g_01459
OG0000941	Prbi.g_01587	Prai.g_01461
OG0000942	Prbi.g_01588	Prai.g_01462
OG0000943	Prbi.g_01593	Prai.g_01465
OG0000944	Prbi.g_01594	Prai.g_01466
OG0000945	Prbi.g_01595	Prai.g_01467
OG0000946	Prbi.g_01596	Prai.g_01468
OG0000947	Prbi.g_01597	Prai.g_01469
OG0000948	Prbi.g_01598	Prai.g_01470
OG0000949	Prbi.g_01599	Prai.g_01471
OG0000950	Prbi.g_01600	Prai.g_01472
OG0000951	Prbi.g_01601	Prai.g_01473
OG0000952	Prbi.g_01602	Prai.g_01474
OG0000953	Prbi.g_01603	Prai.g_01475
OG0000954	Prbi.g_01604	Prai.g_01476
OG0000955	Prbi.g_01605	Prai.g_01477
OG0000956	Prbi.g_01606	Prai.g_01478
OG0000957	Prbi.g_01607	Prai.g_01479
OG0000958	Prbi.g_01608	Prai.g_01480
OG0000959	Prbi.g_01609	Prai.g_01481
OG0000960	Prbi.g_01610	Prai.g_01482
OG0000961	Prbi.g_01613	Prai.g_01485
OG0000962	Prbi.g_01614	Prai.g_01486
OG0000963	Prbi.g_01615	Prai.g_01487
OG0000964	Prbi.g_01617	Prai.g_01489
OG0000965	Prbi.g_01618	Prai.g_01490
OG0000966	Prbi.g_01619	Prai.g_01491
OG0000967	Prbi.g_01620	Prai.g_01492
OG0000968	Prbi.g_01621	Prai.g_01493
OG0000969	Prbi.g_01622	Prai.g_01494
OG0000970	Prbi.g_01623	Prai.g_01495
OG0000971	Prbi.g_01624	Prai.g_01496
OG0000972	Prbi.g_01625	Prai.g_01497
OG0000973	Prbi.g_01626	Prai.g_01498
OG0000974	Prbi.g_01628	Prai.g_01500
OG0000975	Prbi.g_01631	Prai.g_01502
OG0000976	Prbi.g_01633	Prai.g_01504
OG0000977	Prbi.g_01634	Prai.g_01505
OG0000978	Prbi.g_01635	Prai.g_01507
OG0000979	Prbi.g_01637	Prai.g_01509
OG0000980	Prbi.g_01638	Prai.g_01510
OG0000981	Prbi.g_01639	Prai.g_01511
OG0000982	Prbi.g_01640	Prai.g_01512
OG0000983	Prbi.g_01642	Prai.g_01514
OG0000984	Prbi.g_01643	Prai.g_01515
OG0000985	Prbi.g_01644	Prai.g_01516
OG0000986	Prbi.g_01645	Prai.g_01517
OG0000987	Prbi.g_01646	Prai.g_01518
OG0000988	Prbi.g_01647	Prai.g_01519
OG0000989	Prbi.g_01648	Prai.g_01520
OG0000990	Prbi.g_01649	Prai.g_01521
OG0000991	Prbi.g_01650	Prai.g_01522
OG0000992	Prbi.g_01651	Prai.g_01523
OG0000993	Prbi.g_01652	Prai.g_01524
OG0000994	Prbi.g_01653	Prai.g_01525
OG0000995	Prbi.g_01654	Prai.g_01526
OG0000996	Prbi.g_01655	Prai.g_01527
OG0000997	Prbi.g_01656	Prai.g_01528
OG0000998	Prbi.g_01657	Prai.g_01529
OG0000999	Prbi.g_01658	Prai.g_01530
OG0001000	Prbi.g_01659	Prai.g_01531
OG0001001	Prbi.g_01661	Prai.g_01533
OG0001002	Prbi.g_01662	Prai.g_01534
OG0001003	Prbi.g_01663	Prai.g_01535
OG0001004	Prbi.g_01664	Prai.g_01536
OG0001005	Prbi.g_01665	Prai.g_01537
OG0001006	Prbi.g_01666	Prai.g_01538
OG0001007	Prbi.g_01667	Prai.g_01539
OG0001008	Prbi.g_01669	Prai.g_01541
OG0001009	Prbi.g_01670	Prai.g_01542
OG0001010	Prbi.g_01678	Prai.g_01550
OG0001011	Prbi.g_01685	Prai.g_01558
OG0001012	Prbi.g_01711	Prai.g_01597
OG0001013	Prbi.g_01781	Prai.g_01632
OG0001014	Prbi.g_01782	Prai.g_01633
OG0001015	Prbi.g_01788	Prai.g_01639
OG0001016	Prbi.g_01789	Prai.g_01640
OG0001017	Prbi.g_01790	Prai.g_01641
OG0001018	Prbi.g_01791	Prai.g_01642
OG0001019	Prbi.g_01793	Prai.g_01644
OG0001020	Prbi.g_01794	Prai.g_01645
OG0001021	Prbi.g_01795	Prai.g_01646
OG0001022	Prbi.g_01796	Prai.g_01647
OG0001023	Prbi.g_01797	Prai.g_01648
OG0001024	Prbi.g_01798	Prai.g_01649
OG0001025	Prbi.g_01799	Prai.g_01650
OG0001026	Prbi.g_01801	Prai.g_01652
OG0001027	Prbi.g_01802	Prai.g_01653
OG0001028	Prbi.g_01803	Prai.g_01654
OG0001029	Prbi.g_01804	Prai.g_01655
OG0001030	Prbi.g_01805	Prai.g_01656
OG0001031	Prbi.g_01806	Prai.g_01657
OG0001032	Prbi.g_01807	Prai.g_01658
OG0001033	Prbi.g_01808	Prai.g_01659
OG0001034	Prbi.g_01809	Prai.g_01660
OG0001035	Prbi.g_01811	Prai.g_01662
OG0001036	Prbi.g_01812	Prai.g_01663
OG0001037	Prbi.g_01813	Prai.g_01664
OG0001038	Prbi.g_01814	Prai.g_01665
OG0001039	Prbi.g_01815	Prai.g_01666
OG0001040	Prbi.g_01816	Prai.g_01667
OG0001041	Prbi.g_01817	Prai.g_01668
OG0001042	Prbi.g_01818	Prai.g_01669
OG0001043	Prbi.g_01819	Prai.g_01670
OG0001044	Prbi.g_01820	Prai.g_01671
OG0001045	Prbi.g_01821	Prai.g_01672
OG0001046	Prbi.g_01822	Prai.g_01673
OG0001047	Prbi.g_01825	Prai.g_01676
OG0001048	Prbi.g_01827	Prai.g_01678
OG0001049	Prbi.g_01828	Prai.g_01679
OG0001050	Prbi.g_01829	Prai.g_01680
OG0001051	Prbi.g_01830	Prai.g_01681
OG0001052	Prbi.g_01831	Prai.g_01682
OG0001053	Prbi.g_01832	Prai.g_01683
OG0001054	Prbi.g_01834	Prai.g_01685
OG0001055	Prbi.g_01835	Prai.g_01686
OG0001056	Prbi.g_01836	Prai.g_01687
OG0001057	Prbi.g_01837	Prai.g_01688
OG0001058	Prbi.g_01838	Prai.g_01689
OG0001059	Prbi.g_01839	Prai.g_01690
OG0001060	Prbi.g_01840	Prai.g_01691
OG0001061	Prbi.g_01841	Prai.g_01692
OG0001062	Prbi.g_01842	Prai.g_01693
OG0001063	Prbi.g_01843	Prai.g_01694
OG0001064	Prbi.g_01845	Prai.g_01696
OG0001065	Prbi.g_01848	Prai.g_01701
OG0001066	Prbi.g_01849	Prai.g_01702
OG0001067	Prbi.g_01850	Prai.g_01703
OG0001068	Prbi.g_01852	Prai.g_01705
OG0001069	Prbi.g_01853	Prai.g_01706
OG0001070	Prbi.g_01854	Prai.g_01707
OG0001071	Prbi.g_01855	Prai.g_01708
OG0001072	Prbi.g_01856	Prai.g_01709
OG0001073	Prbi.g_01857	Prai.g_01710
OG0001074	Prbi.g_01858	Prai.g_01711
OG0001075	Prbi.g_01859	Prai.g_01712
OG0001076	Prbi.g_01860	Prai.g_01713
OG0001077	Prbi.g_01861	Prai.g_01714
OG0001078	Prbi.g_01863	Prai.g_01715
OG0001079	Prbi.g_01864	Prai.g_01716
OG0001080	Prbi.g_01865	Prai.g_01717
OG0001081	Prbi.g_01868	Prai.g_01720
OG0001082	Prbi.g_01869	Prai.g_01721
OG0001083	Prbi.g_01870	Prai.g_01722
OG0001084	Prbi.g_01872	Prai.g_01724
OG0001085	Prbi.g_01873	Prai.g_01725
OG0001086	Prbi.g_01874	Prai.g_01726
OG0001087	Prbi.g_01875	Prai.g_01727
OG0001088	Prbi.g_01876	Prai.g_01728
OG0001089	Prbi.g_01896	Prai.g_01734
OG0001090	Prbi.g_01898	Prai.g_01736
OG0001091	Prbi.g_01899	Prai.g_01737
OG0001092	Prbi.g_01900	Prai.g_01738
OG0001093	Prbi.g_01901	Prai.g_01739
OG0001094	Prbi.g_01902	Prai.g_01740
OG0001095	Prbi.g_01903	Prai.g_01741
OG0001096	Prbi.g_01904	Prai.g_01742
OG0001097	Prbi.g_01905	Prai.g_01743
OG0001098	Prbi.g_01906	Prai.g_01744
OG0001099	Prbi.g_01907	Prai.g_01746
OG0001100	Prbi.g_01908	Prai.g_01747
OG0001101	Prbi.g_01909	Prai.g_01748
OG0001102	Prbi.g_01910	Prai.g_01749
OG0001103	Prbi.g_01911	Prai.g_01750
OG0001104	Prbi.g_01912	Prai.g_01751
OG0001105	Prbi.g_01913	Prai.g_01752
OG0001106	Prbi.g_01914	Prai.g_01753
OG0001107	Prbi.g_01915	Prai.g_01754
OG0001108	Prbi.g_01916	Prai.g_01755
OG0001109	Prbi.g_01917	Prai.g_01756
OG0001110	Prbi.g_01918	Prai.g_01757
OG0001111	Prbi.g_01919	Prai.g_01758
OG0001112	Prbi.g_01920	Prai.g_01759
OG0001113	Prbi.g_01921	Prai.g_01760
