Orthogroup	Prbb	Prbm
OG0000474	Prbb.g_00506	Prbm.g_00536
OG0000475	Prbb.g_00507	Prbm.g_00537
OG0000476	Prbb.g_00509	Prbm.g_00539
OG0000477	Prbb.g_00510	Prbm.g_00540
OG0000478	Prbb.g_00511	Prbm.g_00541
OG0000479	Prbb.g_00512	Prbm.g_00542
OG0000480	Prbb.g_00514	Prbm.g_00544
OG0000481	Prbb.g_00516	Prbm.g_00546
OG0000482	Prbb.g_00517	Prbm.g_00547
OG0000483	Prbb.g_00519	Prbm.g_00549
OG0000484	Prbb.g_00520	Prbm.g_00550
OG0000485	Prbb.g_00521	Prbm.g_00551
OG0000486	Prbb.g_00523	Prbm.g_00553
OG0000487	Prbb.g_00527	Prbm.g_00557
OG0000488	Prbb.g_00528	Prbm.g_00558
OG0000489	Prbb.g_00529	Prbm.g_00559
OG0000490	Prbb.g_00530	Prbm.g_00560
OG0000491	Prbb.g_00531	Prbm.g_00561
OG0000492	Prbb.g_00532	Prbm.g_00562
OG0000493	Prbb.g_00533	Prbm.g_00563
OG0000494	Prbb.g_00534	Prbm.g_00564
OG0000495	Prbb.g_00537	Prbm.g_00567
OG0000496	Prbb.g_00538	Prbm.g_00568
OG0000497	Prbb.g_00539	Prbm.g_00569
OG0000498	Prbb.g_00540	Prbm.g_00570
OG0000499	Prbb.g_00541	Prbm.g_00571
OG0000500	Prbb.g_00543	Prbm.g_00573
OG0000501	Prbb.g_00544	Prbm.g_00574
OG0000502	Prbb.g_00545	Prbm.g_00575
OG0000503	Prbb.g_00547	Prbm.g_00577
OG0000504	Prbb.g_00548	Prbm.g_00578
OG0000505	Prbb.g_00550	Prbm.g_00579
OG0000506	Prbb.g_00551	Prbm.g_00580
OG0000507	Prbb.g_00552	Prbm.g_00581
OG0000508	Prbb.g_00553	Prbm.g_00582
OG0000509	Prbb.g_00554	Prbm.g_00583
OG0000510	Prbb.g_00555	Prbm.g_00584
OG0000511	Prbb.g_00557	Prbm.g_00586
OG0000512	Prbb.g_00558	Prbm.g_00587
OG0000513	Prbb.g_00559	Prbm.g_00588
OG0000514	Prbb.g_00560	Prbm.g_00589
OG0000515	Prbb.g_00561	Prbm.g_00590
OG0000516	Prbb.g_00562	Prbm.g_00591
OG0000517	Prbb.g_00564	Prbm.g_00593
OG0000518	Prbb.g_00565	Prbm.g_00594
OG0000519	Prbb.g_00566	Prbm.g_00595
OG0000520	Prbb.g_00567	Prbm.g_00596
OG0000521	Prbb.g_00568	Prbm.g_00597
OG0000522	Prbb.g_00569	Prbm.g_00598
OG0000523	Prbb.g_00570	Prbm.g_00599
OG0000524	Prbb.g_00571	Prbm.g_00600
OG0000525	Prbb.g_00572	Prbm.g_00601
OG0000526	Prbb.g_00573	Prbm.g_00602
OG0000527	Prbb.g_00574	Prbm.g_00603
OG0000528	Prbb.g_00575	Prbm.g_00604
OG0000529	Prbb.g_00576	Prbm.g_00605
OG0000530	Prbb.g_00577	Prbm.g_00606
OG0000531	Prbb.g_00578	Prbm.g_00607
OG0000532	Prbb.g_00579	Prbm.g_00608
OG0000533	Prbb.g_00580	Prbm.g_00609
OG0000534	Prbb.g_00581	Prbm.g_00610
OG0000535	Prbb.g_00582	Prbm.g_00611
OG0000536	Prbb.g_00583	Prbm.g_00612
OG0000537	Prbb.g_00584	Prbm.g_00613
OG0000538	Prbb.g_00585	Prbm.g_00614
OG0000539	Prbb.g_00587	Prbm.g_00616
OG0000540	Prbb.g_00588	Prbm.g_00617
OG0000541	Prbb.g_00589	Prbm.g_00618
OG0000542	Prbb.g_00591	Prbm.g_00620
OG0000543	Prbb.g_00592	Prbm.g_00621
OG0000544	Prbb.g_00594	Prbm.g_00624
OG0000545	Prbb.g_00593	Prbm.g_00623
OG0000546	Prbb.g_00595	Prbm.g_00625
OG0000547	Prbb.g_00596	Prbm.g_00626
OG0000548	Prbb.g_00597	Prbm.g_00627
OG0000549	Prbb.g_00599	Prbm.g_00629
OG0000550	Prbb.g_00600	Prbm.g_00630
OG0000551	Prbb.g_00601	Prbm.g_00631
OG0000552	Prbb.g_00602	Prbm.g_00632
OG0000553	Prbb.g_00603	Prbm.g_00633
OG0000554	Prbb.g_00604	Prbm.g_00634
OG0000555	Prbb.g_00606	Prbm.g_00636
OG0000556	Prbb.g_00607	Prbm.g_00637
OG0000557	Prbb.g_00608	Prbm.g_00638
OG0000558	Prbb.g_00609	Prbm.g_00639
OG0000559	Prbb.g_00610	Prbm.g_00640
OG0000560	Prbb.g_00611	Prbm.g_00641
OG0000561	Prbb.g_00612	Prbm.g_00642
OG0000562	Prbb.g_00613	Prbm.g_00643
OG0000563	Prbb.g_00614	Prbm.g_00644
OG0000564	Prbb.g_00615	Prbm.g_00645
OG0000565	Prbb.g_00616	Prbm.g_00646
OG0000566	Prbb.g_00617	Prbm.g_00647
OG0000567	Prbb.g_00618	Prbm.g_00648
OG0000568	Prbb.g_00619	Prbm.g_00649
OG0000569	Prbb.g_00622	Prbm.g_00652
OG0000570	Prbb.g_00623	Prbm.g_00653
OG0000571	Prbb.g_00624	Prbm.g_00654
OG0000572	Prbb.g_00626	Prbm.g_00656
OG0000573	Prbb.g_00627	Prbm.g_00657
OG0000574	Prbb.g_00628	Prbm.g_00658
OG0000575	Prbb.g_00629	Prbm.g_00659
OG0000576	Prbb.g_00630	Prbm.g_00660
OG0000577	Prbb.g_00631	Prbm.g_00661
OG0000578	Prbb.g_00632	Prbm.g_00662
OG0000579	Prbb.g_00633	Prbm.g_00663
OG0000580	Prbb.g_00634	Prbm.g_00664
OG0000581	Prbb.g_00635	Prbm.g_00665
OG0000582	Prbb.g_00636	Prbm.g_00666
OG0000583	Prbb.g_00637	Prbm.g_00667
OG0000584	Prbb.g_00639	Prbm.g_00669
OG0000585	Prbb.g_00640	Prbm.g_00670
OG0000586	Prbb.g_00641	Prbm.g_00671
OG0000587	Prbb.g_00642	Prbm.g_00672
OG0000588	Prbb.g_00643	Prbm.g_00673
OG0000589	Prbb.g_00644	Prbm.g_00674
OG0000590	Prbb.g_00645	Prbm.g_00675
OG0000591	Prbb.g_00646	Prbm.g_00676
OG0000592	Prbb.g_00647	Prbm.g_00677
OG0000593	Prbb.g_00648	Prbm.g_00678
OG0000594	Prbb.g_00649	Prbm.g_00679
OG0000595	Prbb.g_00650	Prbm.g_00680
OG0000596	Prbb.g_00651	Prbm.g_00681
OG0000597	Prbb.g_00655	Prbm.g_00685
OG0000598	Prbb.g_00656	Prbm.g_00686
OG0000599	Prbb.g_00657	Prbm.g_00687
OG0000600	Prbb.g_00658	Prbm.g_00688
OG0000601	Prbb.g_00659	Prbm.g_00689
OG0000602	Prbb.g_00660	Prbm.g_00690
OG0000603	Prbb.g_00661	Prbm.g_00691
OG0000604	Prbb.g_00662	Prbm.g_00692
OG0000605	Prbb.g_00664	Prbm.g_00693
OG0000606	Prbb.g_00665	Prbm.g_00694
OG0000607	Prbb.g_00667	Prbm.g_00696
OG0000608	Prbb.g_00668	Prbm.g_00697
OG0000609	Prbb.g_00670	Prbm.g_00699
OG0000610	Prbb.g_00671	Prbm.g_00700
OG0000611	Prbb.g_00674	Prbm.g_00703
OG0000612	Prbb.g_00675	Prbm.g_00704
OG0000613	Prbb.g_00677	Prbm.g_00706
OG0000614	Prbb.g_00684	Prbm.g_00713
OG0000615	Prbb.g_00685	Prbm.g_00714
OG0000616	Prbb.g_00686	Prbm.g_00716
OG0000617	Prbb.g_00689	Prbm.g_00719
OG0000618	Prbb.g_00690	Prbm.g_00720
OG0000619	Prbb.g_00691	Prbm.g_00722
OG0000620	Prbb.g_00693	Prbm.g_00724
OG0000621	Prbb.g_00694	Prbm.g_00725
OG0000622	Prbb.g_00695	Prbm.g_00726
OG0000623	Prbb.g_00696	Prbm.g_00727
OG0000624	Prbb.g_00700	Prbm.g_00730
OG0000625	Prbb.g_00701	Prbm.g_00731
OG0000626	Prbb.g_00702	Prbm.g_00732
OG0000627	Prbb.g_01450	Prbm.g_01483
OG0000628	Prbb.g_00703	Prbm.g_00733
OG0000629	Prbb.g_00705	Prbm.g_00734
OG0000630	Prbb.g_00707	Prbm.g_00736
OG0000631	Prbb.g_00708	Prbm.g_00737
OG0000632	Prbb.g_02176	Prbm.g_02220
OG0000633	Prbb.g_01260	Prbm.g_01326
OG0000634	Prbb.g_00714	Prbm.g_00743
OG0000635	Prbb.g_00716	Prbm.g_00745
OG0000636	Prbb.g_00717	Prbm.g_00746
OG0000637	Prbb.g_00719	Prbm.g_00748
OG0000638	Prbb.g_00720	Prbm.g_00749
OG0000639	Prbb.g_00721	Prbm.g_00750
OG0000640	Prbb.g_00722	Prbm.g_00751
OG0000641	Prbb.g_00723	Prbm.g_00752
OG0000642	Prbb.g_00724	Prbm.g_00753
OG0000643	Prbb.g_00725	Prbm.g_00754
OG0000644	Prbb.g_00727	Prbm.g_00756
OG0000645	Prbb.g_00729	Prbm.g_00758
OG0000646	Prbb.g_00730	Prbm.g_00759
OG0000647	Prbb.g_00731	Prbm.g_00760
OG0000648	Prbb.g_00733	Prbm.g_00762
OG0000649	Prbb.g_00734	Prbm.g_00763
OG0000650	Prbb.g_00735	Prbm.g_00764
OG0000651	Prbb.g_00736	Prbm.g_00765
OG0000652	Prbb.g_00738	Prbm.g_00767
OG0000653	Prbb.g_00086	Prbm.g_00091
OG0000654	Prbb.g_00108	Prbm.g_00111
OG0000655	Prbb.g_01452	Prbm.g_01485
OG0000656	Prbb.g_01099	Prbm.g_01094
OG0000657	Prbb.g_00983	Prbm.g_00980
OG0000658	Prbb.g_00982	Prbm.g_00979
OG0000659	Prbb.g_00981	Prbm.g_00978
OG0000660	Prbb.g_00389	Prbm.g_00395
OG0000661	Prbb.g_00958	Prbm.g_00955
OG0000662	Prbb.g_00960	Prbm.g_00957
OG0000663	Prbb.g_00962	Prbm.g_00959
OG0000664	Prbb.g_00963	Prbm.g_00960
OG0000665	Prbb.g_00964	Prbm.g_00961
OG0000666	Prbb.g_00777	Prbm.g_00808
OG0000667	Prbb.g_00778	Prbm.g_00809
OG0000668	Prbb.g_00779	Prbm.g_00810
OG0000669	Prbb.g_00780	Prbm.g_00811
OG0000670	Prbb.g_00782	Prbm.g_00813
OG0000671	Prbb.g_00783	Prbm.g_00814
OG0000672	Prbb.g_00784	Prbm.g_00815
OG0000673	Prbb.g_00785	Prbm.g_00816
OG0000674	Prbb.g_00786	Prbm.g_00817
OG0000675	Prbb.g_00787	Prbm.g_00818
OG0000676	Prbb.g_00789	Prbm.g_00820
OG0000677	Prbb.g_00791	Prbm.g_00822
OG0000678	Prbb.g_00792	Prbm.g_00823
OG0000679	Prbb.g_00793	Prbm.g_00824
OG0000680	Prbb.g_00794	Prbm.g_00825
OG0000681	Prbb.g_00795	Prbm.g_00826
OG0000682	Prbb.g_00796	Prbm.g_00827
OG0000683	Prbb.g_00798	Prbm.g_00829
OG0000684	Prbb.g_00800	Prbm.g_00831
OG0000685	Prbb.g_00801	Prbm.g_00832
OG0000686	Prbb.g_00802	Prbm.g_00833
OG0000687	Prbb.g_00803	Prbm.g_00834
OG0000688	Prbb.g_00804	Prbm.g_00835
OG0000689	Prbb.g_00805	Prbm.g_00836
OG0000690	Prbb.g_00806	Prbm.g_00837
OG0000691	Prbb.g_00808	Prbm.g_00839
OG0000692	Prbb.g_00809	Prbm.g_00840
OG0000693	Prbb.g_00810	Prbm.g_00841
OG0000694	Prbb.g_00811	Prbm.g_00842
OG0000695	Prbb.g_00812	Prbm.g_00843
OG0000696	Prbb.g_00813	Prbm.g_00844
OG0000697	Prbb.g_00814	Prbm.g_00845
OG0000698	Prbb.g_00815	Prbm.g_00846
OG0000699	Prbb.g_00818	Prbm.g_00849
OG0000700	Prbb.g_00819	Prbm.g_00850
OG0000701	Prbb.g_00821	Prbm.g_00852
OG0000702	Prbb.g_00822	Prbm.g_00853
OG0000703	Prbb.g_00823	Prbm.g_00854
OG0000704	Prbb.g_00824	Prbm.g_00855
OG0000705	Prbb.g_00827	Prbm.g_00857
OG0000706	Prbb.g_00828	Prbm.g_00858
OG0000707	Prbb.g_00829	Prbm.g_00859
OG0000708	Prbb.g_00830	Prbm.g_00860
OG0000709	Prbb.g_00831	Prbm.g_00861
OG0000710	Prbb.g_00832	Prbm.g_00862
OG0000711	Prbb.g_00833	Prbm.g_00863
OG0000712	Prbb.g_00834	Prbm.g_00864
OG0000713	Prbb.g_00835	Prbm.g_00865
OG0000714	Prbb.g_00837	Prbm.g_00867
OG0000715	Prbb.g_00838	Prbm.g_00868
OG0000716	Prbb.g_00839	Prbm.g_00869
OG0000717	Prbb.g_00840	Prbm.g_00870
OG0000718	Prbb.g_00841	Prbm.g_00871
OG0000719	Prbb.g_00843	Prbm.g_00873
OG0000720	Prbb.g_00847	Prbm.g_00877
OG0000721	Prbb.g_00848	Prbm.g_00878
OG0000722	Prbb.g_00914	Prbm.g_00911
OG0000723	Prbb.g_00917	Prbm.g_00914
OG0000724	Prbb.g_00922	Prbm.g_00919
OG0000725	Prbb.g_00924	Prbm.g_00921
OG0000726	Prbb.g_00925	Prbm.g_00922
OG0000727	Prbb.g_00926	Prbm.g_00923
OG0000728	Prbb.g_00927	Prbm.g_00924
OG0000729	Prbb.g_00929	Prbm.g_00926
OG0000730	Prbb.g_00930	Prbm.g_00927
OG0000731	Prbb.g_00932	Prbm.g_00929
OG0000732	Prbb.g_00933	Prbm.g_00930
OG0000733	Prbb.g_00934	Prbm.g_00931
OG0000734	Prbb.g_00935	Prbm.g_00932
OG0000735	Prbb.g_00936	Prbm.g_00933
OG0000736	Prbb.g_00938	Prbm.g_00935
OG0000737	Prbb.g_00939	Prbm.g_00936
OG0000738	Prbb.g_00942	Prbm.g_00939
OG0000739	Prbb.g_00943	Prbm.g_00940
OG0000740	Prbb.g_00944	Prbm.g_00941
OG0000741	Prbb.g_00946	Prbm.g_00943
OG0000742	Prbb.g_00947	Prbm.g_00944
OG0000743	Prbb.g_00951	Prbm.g_00947
OG0000744	Prbb.g_00952	Prbm.g_00948
OG0000745	Prbb.g_00762	Prbm.g_00793
OG0000746	Prbb.g_00763	Prbm.g_00794
OG0000747	Prbb.g_00764	Prbm.g_00795
OG0000748	Prbb.g_00765	Prbm.g_00796
OG0000749	Prbb.g_00766	Prbm.g_00797
OG0000750	Prbb.g_00767	Prbm.g_00798
OG0000751	Prbb.g_00769	Prbm.g_00800
OG0000752	Prbb.g_00770	Prbm.g_00801
OG0000753	Prbb.g_00771	Prbm.g_00802
OG0000754	Prbb.g_00772	Prbm.g_00803
OG0000755	Prbb.g_00774	Prbm.g_00805
OG0000756	Prbb.g_00775	Prbm.g_00806
OG0000757	Prbb.g_00776	Prbm.g_00807
OG0000758	Prbb.g_00965	Prbm.g_00962
OG0000759	Prbb.g_00966	Prbm.g_00963
OG0000760	Prbb.g_00967	Prbm.g_00964
OG0000761	Prbb.g_00968	Prbm.g_00965
OG0000762	Prbb.g_00970	Prbm.g_00967
OG0000763	Prbb.g_00971	Prbm.g_00968
OG0000764	Prbb.g_00972	Prbm.g_00969
OG0000765	Prbb.g_00973	Prbm.g_00970
OG0000766	Prbb.g_00974	Prbm.g_00971
OG0000767	Prbb.g_00975	Prbm.g_00972
OG0000768	Prbb.g_00976	Prbm.g_00973
OG0000769	Prbb.g_00977	Prbm.g_00974
OG0000770	Prbb.g_00978	Prbm.g_00975
OG0000771	Prbb.g_00979	Prbm.g_00976
OG0000772	Prbb.g_00893	Prbm.g_00889
OG0000773	Prbb.g_00984	Prbm.g_00981
OG0000774	Prbb.g_00985	Prbm.g_00982
OG0000775	Prbb.g_00986	Prbm.g_00983
OG0000776	Prbb.g_00988	Prbm.g_00985
OG0000777	Prbb.g_00989	Prbm.g_00986
OG0000778	Prbb.g_00990	Prbm.g_00987
OG0000779	Prbb.g_00992	Prbm.g_00989
OG0000780	Prbb.g_00993	Prbm.g_00990
OG0000781	Prbb.g_00994	Prbm.g_00991
OG0000782	Prbb.g_00996	Prbm.g_00993
OG0000783	Prbb.g_00997	Prbm.g_00994
OG0000784	Prbb.g_00998	Prbm.g_00995
OG0000785	Prbb.g_00999	Prbm.g_00996
OG0000786	Prbb.g_01000	Prbm.g_00997
OG0000787	Prbb.g_01002	Prbm.g_00999
OG0000788	Prbb.g_01003	Prbm.g_01000
OG0000789	Prbb.g_01004	Prbm.g_01001
OG0000790	Prbb.g_01005	Prbm.g_01002
OG0000791	Prbb.g_01006	Prbm.g_01003
OG0000792	Prbb.g_00101	Prbm.g_00102
OG0000793	Prbb.g_01007	Prbm.g_01004
OG0000794	Prbb.g_01008	Prbm.g_01005
OG0000795	Prbb.g_01009	Prbm.g_01006
OG0000796	Prbb.g_01010	Prbm.g_01007
OG0000797	Prbb.g_01012	Prbm.g_01009
OG0000798	Prbb.g_01013	Prbm.g_01010
OG0000799	Prbb.g_01014	Prbm.g_01011
OG0000800	Prbb.g_01015	Prbm.g_01012
OG0000801	Prbb.g_01016	Prbm.g_01013
OG0000802	Prbb.g_01017	Prbm.g_01014
OG0000803	Prbb.g_01018	Prbm.g_01015
OG0000804	Prbb.g_01036	Prbm.g_01031
OG0000805	Prbb.g_01037	Prbm.g_01032
OG0000806	Prbb.g_01038	Prbm.g_01033
OG0000807	Prbb.g_01039	Prbm.g_01034
OG0000808	Prbb.g_01040	Prbm.g_01035
OG0000809	Prbb.g_01045	Prbm.g_01039
OG0000810	Prbb.g_01047	Prbm.g_01041
OG0000811	Prbb.g_01048	Prbm.g_01042
OG0000812	Prbb.g_00892	Prbm.g_00888
OG0000813	Prbb.g_01049	Prbm.g_01043
OG0000814	Prbb.g_01050	Prbm.g_01044
OG0000815	Prbb.g_01051	Prbm.g_01045
OG0000816	Prbb.g_01054	Prbm.g_01048
OG0000817	Prbb.g_01058	Prbm.g_01052
OG0000818	Prbb.g_01059	Prbm.g_01053
OG0000819	Prbb.g_01062	Prbm.g_01056
OG0000820	Prbb.g_01063	Prbm.g_01057
OG0000821	Prbb.g_01064	Prbm.g_01058
OG0000822	Prbb.g_01065	Prbm.g_01059
OG0000823	Prbb.g_01068	Prbm.g_01062
OG0000824	Prbb.g_01069	Prbm.g_01063
OG0000825	Prbb.g_00891	Prbm.g_00887
OG0000826	Prbb.g_00890	Prbm.g_00886
OG0000827	Prbb.g_00889	Prbm.g_00885
OG0000828	Prbb.g_00887	Prbm.g_00883
OG0000829	Prbb.g_00897	Prbm.g_00894
OG0000830	Prbb.g_01108	Prbm.g_01103
OG0000831	Prbb.g_01090	Prbm.g_01085
OG0000832	Prbb.g_01783	Prbm.g_01806
OG0000833	Prbb.g_02071	Prbm.g_02104
OG0000834	Prbb.g_00392	Prbm.g_00398
OG0000835	Prbb.g_00400	Prbm.g_00406
OG0000836	Prbb.g_01780	Prbm.g_01803
OG0000837	Prbb.g_01085	Prbm.g_01079
OG0000838	Prbb.g_01888	Prbm.g_01911
OG0000839	Prbb.g_01889	Prbm.g_01912
OG0000840	Prbb.g_01126	Prbm.g_01123
OG0000841	Prbb.g_01539	Prbm.g_01571
OG0000842	Prbb.g_01533	Prbm.g_01565
OG0000843	Prbb.g_01531	Prbm.g_01563
OG0000844	Prbb.g_01530	Prbm.g_01562
OG0000845	Prbb.g_01529	Prbm.g_01561
OG0000846	Prbb.g_01528	Prbm.g_01560
OG0000847	Prbb.g_01527	Prbm.g_01559
OG0000848	Prbb.g_01526	Prbm.g_01558
OG0000849	Prbb.g_01525	Prbm.g_01557
OG0000850	Prbb.g_01524	Prbm.g_01556
OG0000851	Prbb.g_01521	Prbm.g_01553
OG0000852	Prbb.g_01518	Prbm.g_01550
OG0000853	Prbb.g_01516	Prbm.g_01548
OG0000854	Prbb.g_01515	Prbm.g_01547
OG0000855	Prbb.g_01513	Prbm.g_01545
OG0000856	Prbb.g_01512	Prbm.g_01544
OG0000857	Prbb.g_01511	Prbm.g_01543
OG0000858	Prbb.g_01508	Prbm.g_01540
OG0000859	Prbb.g_01507	Prbm.g_01539
OG0000860	Prbb.g_01506	Prbm.g_01538
OG0000861	Prbb.g_01505	Prbm.g_01537
OG0000862	Prbb.g_01504	Prbm.g_01536
OG0000863	Prbb.g_01502	Prbm.g_01534
OG0000864	Prbb.g_01501	Prbm.g_01533
OG0000865	Prbb.g_01500	Prbm.g_01532
OG0000866	Prbb.g_01499	Prbm.g_01531
OG0000867	Prbb.g_01497	Prbm.g_01529
OG0000868	Prbb.g_01495	Prbm.g_01527
OG0000869	Prbb.g_01493	Prbm.g_01525
OG0000870	Prbb.g_01491	Prbm.g_01524
OG0000871	Prbb.g_01490	Prbm.g_01523
OG0000872	Prbb.g_01488	Prbm.g_01520
OG0000873	Prbb.g_01487	Prbm.g_01519
OG0000874	Prbb.g_01486	Prbm.g_01518
OG0000875	Prbb.g_01484	Prbm.g_01516
OG0000876	Prbb.g_01482	Prbm.g_01514
OG0000877	Prbb.g_01481	Prbm.g_01513
OG0000878	Prbb.g_01480	Prbm.g_01512
OG0000879	Prbb.g_01479	Prbm.g_01511
OG0000880	Prbb.g_01478	Prbm.g_01510
OG0000881	Prbb.g_01477	Prbm.g_01509
OG0000882	Prbb.g_01476	Prbm.g_01508
OG0000883	Prbb.g_01475	Prbm.g_01507
OG0000884	Prbb.g_01474	Prbm.g_01506
OG0000885	Prbb.g_01473	Prbm.g_01505
OG0000886	Prbb.g_01472	Prbm.g_01504
OG0000887	Prbb.g_01471	Prbm.g_01503
OG0000888	Prbb.g_01470	Prbm.g_01502
OG0000889	Prbb.g_01469	Prbm.g_01501
OG0000890	Prbb.g_01468	Prbm.g_01500
OG0000891	Prbb.g_01467	Prbm.g_01499
OG0000892	Prbb.g_01465	Prbm.g_01498
OG0000893	Prbb.g_01464	Prbm.g_01497
OG0000894	Prbb.g_01463	Prbm.g_01496
OG0000895	Prbb.g_01462	Prbm.g_01495
OG0000896	Prbb.g_01461	Prbm.g_01494
OG0000897	Prbb.g_01460	Prbm.g_01493
OG0000898	Prbb.g_01459	Prbm.g_01492
OG0000899	Prbb.g_01458	Prbm.g_01491
OG0000900	Prbb.g_01457	Prbm.g_01490
OG0000901	Prbb.g_01291	Prbm.g_01356
OG0000902	Prbb.g_01575	Prbm.g_01600
OG0000903	Prbb.g_01576	Prbm.g_01601
OG0000904	Prbb.g_01577	Prbm.g_01602
OG0000905	Prbb.g_01578	Prbm.g_01603
OG0000906	Prbb.g_01580	Prbm.g_01605
OG0000907	Prbb.g_01581	Prbm.g_01606
OG0000908	Prbb.g_01582	Prbm.g_01607
OG0000909	Prbb.g_01583	Prbm.g_01608
OG0000910	Prbb.g_01584	Prbm.g_01609
OG0000911	Prbb.g_01585	Prbm.g_01610
OG0000912	Prbb.g_01588	Prbm.g_01613
OG0000913	Prbb.g_01589	Prbm.g_01614
OG0000914	Prbb.g_01590	Prbm.g_01615
OG0000915	Prbb.g_01592	Prbm.g_01616
OG0000916	Prbb.g_01593	Prbm.g_01617
OG0000917	Prbb.g_01594	Prbm.g_01618
OG0000918	Prbb.g_01595	Prbm.g_01619
OG0000919	Prbb.g_01596	Prbm.g_01620
OG0000920	Prbb.g_01597	Prbm.g_01621
OG0000921	Prbb.g_01600	Prbm.g_01624
OG0000922	Prbb.g_01601	Prbm.g_01625
OG0000923	Prbb.g_01608	Prbm.g_01630
OG0000924	Prbb.g_01609	Prbm.g_01631
OG0000925	Prbb.g_01612	Prbm.g_01634
OG0000926	Prbb.g_00746	Prbm.g_00777
OG0000927	Prbb.g_01541	Prbm.g_01573
OG0000928	Prbb.g_01057	Prbm.g_01051
OG0000929	Prbb.g_01789	Prbm.g_01812
OG0000930	Prbb.g_01637	Prbm.g_01658
OG0000931	Prbb.g_00845	Prbm.g_00875
OG0000932	Prbb.g_01201	Prbm.g_01176
OG0000933	Prbb.g_01641	Prbm.g_01662
OG0000934	Prbb.g_01642	Prbm.g_01663
OG0000935	Prbb.g_01643	Prbm.g_01664
OG0000936	Prbb.g_01644	Prbm.g_01665
OG0000937	Prbb.g_01645	Prbm.g_01666
OG0000938	Prbb.g_01646	Prbm.g_01667
OG0000939	Prbb.g_01647	Prbm.g_01668
OG0000940	Prbb.g_01648	Prbm.g_01669
OG0000941	Prbb.g_01649	Prbm.g_01670
OG0000942	Prbb.g_01650	Prbm.g_01671
OG0000943	Prbb.g_01651	Prbm.g_01672
OG0000944	Prbb.g_01652	Prbm.g_01673
OG0000945	Prbb.g_01653	Prbm.g_01674
OG0000946	Prbb.g_01654	Prbm.g_01675
OG0000947	Prbb.g_01655	Prbm.g_01676
OG0000948	Prbb.g_01656	Prbm.g_01677
OG0000949	Prbb.g_01657	Prbm.g_01678
OG0000950	Prbb.g_02044	Prbm.g_02077
OG0000951	Prbb.g_01668	Prbm.g_01691
OG0000952	Prbb.g_01669	Prbm.g_01692
OG0000953	Prbb.g_01670	Prbm.g_01693
OG0000954	Prbb.g_01671	Prbm.g_01694
OG0000955	Prbb.g_01672	Prbm.g_01695
OG0000956	Prbb.g_01674	Prbm.g_01697
OG0000957	Prbb.g_01675	Prbm.g_01698
OG0000958	Prbb.g_01676	Prbm.g_01699
OG0000959	Prbb.g_01677	Prbm.g_01700
OG0000960	Prbb.g_01678	Prbm.g_01701
OG0000961	Prbb.g_01679	Prbm.g_01702
OG0000962	Prbb.g_01680	Prbm.g_01703
OG0000963	Prbb.g_01681	Prbm.g_01704
OG0000964	Prbb.g_01683	Prbm.g_01706
OG0000965	Prbb.g_01684	Prbm.g_01708
OG0000966	Prbb.g_01685	Prbm.g_01709
OG0000967	Prbb.g_01688	Prbm.g_01712
OG0000968	Prbb.g_01689	Prbm.g_01713
OG0000969	Prbb.g_01690	Prbm.g_01714
OG0000970	Prbb.g_01691	Prbm.g_01715
OG0000971	Prbb.g_01692	Prbm.g_01716
OG0000972	Prbb.g_01693	Prbm.g_01717
OG0000973	Prbb.g_01695	Prbm.g_01719
OG0000974	Prbb.g_01696	Prbm.g_01720
OG0000975	Prbb.g_01697	Prbm.g_01721
OG0000976	Prbb.g_01698	Prbm.g_01722
OG0000977	Prbb.g_01699	Prbm.g_01723
OG0000978	Prbb.g_01700	Prbm.g_01724
OG0000979	Prbb.g_01701	Prbm.g_01725
OG0000980	Prbb.g_00465	Prbm.g_00487
OG0000981	Prbb.g_01702	Prbm.g_01726
OG0000982	Prbb.g_01703	Prbm.g_01727
OG0000983	Prbb.g_01704	Prbm.g_01728
OG0000984	Prbb.g_01707	Prbm.g_01731
OG0000985	Prbb.g_01708	Prbm.g_01732
OG0000986	Prbb.g_01709	Prbm.g_01733
OG0000987	Prbb.g_01711	Prbm.g_01735
OG0000988	Prbb.g_01712	Prbm.g_01736
OG0000989	Prbb.g_01713	Prbm.g_01737
OG0000990	Prbb.g_01714	Prbm.g_01738
OG0000991	Prbb.g_01715	Prbm.g_01739
OG0000992	Prbb.g_01716	Prbm.g_01740
OG0000993	Prbb.g_01717	Prbm.g_01741
OG0000994	Prbb.g_01718	Prbm.g_01742
OG0000995	Prbb.g_01719	Prbm.g_01743
OG0000996	Prbb.g_01720	Prbm.g_01744
OG0000997	Prbb.g_01722	Prbm.g_01746
OG0000998	Prbb.g_01728	Prbm.g_01752
OG0000999	Prbb.g_01731	Prbm.g_01755
OG0001000	Prbb.g_01732	Prbm.g_01756
OG0001001	Prbb.g_01733	Prbm.g_01757
OG0001002	Prbb.g_01735	Prbm.g_01759
OG0001003	Prbb.g_01736	Prbm.g_01760
OG0001004	Prbb.g_01737	Prbm.g_01761
OG0001005	Prbb.g_01738	Prbm.g_01762
OG0001006	Prbb.g_01740	Prbm.g_01764
OG0001007	Prbb.g_01741	Prbm.g_01765
OG0001008	Prbb.g_01742	Prbm.g_01766
OG0001009	Prbb.g_01744	Prbm.g_01768
OG0001010	Prbb.g_01745	Prbm.g_01769
