Orthogroup	Syaf	Syab
OG0000551	Syaf.g_02666	Syab.g_02153
OG0000552	Syaf.g_02665	Syab.g_02154
OG0000553	Syaf.g_02663	Syab.g_02046
OG0000554	Syaf.g_02653	Syab.g_02040
OG0000555	Syaf.g_02635	Syab.g_02026
OG0000556	Syaf.g_02630	Syab.g_02022
OG0000557	Syaf.g_02628	Syab.g_02019
OG0000558	Syaf.g_02626	Syab.g_02016
OG0000559	Syaf.g_02622	Syab.g_02012
OG0000560	Syaf.g_02619	Syab.g_02009
OG0000561	Syaf.g_02618	Syab.g_02008
OG0000562	Syaf.g_02617	Syab.g_02007
OG0000563	Syaf.g_02616	Syab.g_02006
OG0000564	Syaf.g_02615	Syab.g_02005
OG0000565	Syaf.g_02612	Syab.g_02001
OG0000566	Syaf.g_02608	Syab.g_01997
OG0000567	Syaf.g_02604	Syab.g_01993
OG0000568	Syaf.g_02599	Syab.g_01991
OG0000569	Syaf.g_02596	Syab.g_01990
OG0000570	Syaf.g_02595	Syab.g_01989
OG0000571	Syaf.g_02591	Syab.g_01986
OG0000572	Syaf.g_02575	Syab.g_01969
OG0000573	Syaf.g_02567	Syab.g_01960
OG0000574	Syaf.g_02566	Syab.g_01959
OG0000575	Syaf.g_02562	Syab.g_01954
OG0000576	Syaf.g_02560	Syab.g_01952
OG0000577	Syaf.g_02559	Syab.g_01951
OG0000578	Syaf.g_02558	Syab.g_01950
OG0000579	Syaf.g_02557	Syab.g_01949
OG0000580	Syaf.g_02556	Syab.g_01948
OG0000581	Syaf.g_02550	Syab.g_01934
OG0000582	Syaf.g_02374	Syab.g_01929
OG0000583	Syaf.g_02373	Syab.g_01928
OG0000584	Syaf.g_02372	Syab.g_01927
OG0000585	Syaf.g_02370	Syab.g_01924
OG0000586	Syaf.g_02369	Syab.g_01923
OG0000587	Syaf.g_02367	Syab.g_01921
OG0000588	Syaf.g_02350	Syab.g_01910
OG0000589	Syaf.g_02340	Syab.g_01899
OG0000590	Syaf.g_02339	Syab.g_01898
OG0000591	Syaf.g_02331	Syab.g_01892
OG0000592	Syaf.g_02330	Syab.g_01891
OG0000593	Syaf.g_02314	Syab.g_01877
OG0000594	Syaf.g_02313	Syab.g_01876
OG0000595	Syaf.g_02312	Syab.g_01875
OG0000596	Syaf.g_02307	Syab.g_01871
OG0000597	Syaf.g_02304	Syab.g_01868
OG0000598	Syaf.g_02303	Syab.g_01867
OG0000599	Syaf.g_02300	Syab.g_01860
OG0000600	Syaf.g_02299	Syab.g_01859
OG0000601	Syaf.g_02298	Syab.g_01858
OG0000602	Syaf.g_02293	Syab.g_01853
OG0000603	Syaf.g_02292	Syab.g_01852
OG0000604	Syaf.g_02289	Syab.g_01850
OG0000605	Syaf.g_01734	Syab.g_01758
OG0000606	Syaf.g_02145	Syab.g_01529
OG0000607	Syaf.g_02142	Syab.g_01533
OG0000608	Syaf.g_02141	Syab.g_01534
OG0000609	Syaf.g_02139	Syab.g_01536
OG0000610	Syaf.g_02132	Syab.g_01555
OG0000611	Syaf.g_02129	Syab.g_01558
OG0000612	Syaf.g_02128	Syab.g_01559
OG0000613	Syaf.g_00315	Syab.g_00228
OG0000614	Syaf.g_01469	Syab.g_01179
OG0000615	Syaf.g_02085	Syab.g_01605
OG0000616	Syaf.g_00518	Syab.g_02897
OG0000617	Syaf.g_01975	Syab.g_01274
OG0000618	Syaf.g_01974	Syab.g_01275
OG0000619	Syaf.g_01973	Syab.g_01662
OG0000620	Syaf.g_01966	Syab.g_01668
OG0000621	Syaf.g_01965	Syab.g_01669
OG0000622	Syaf.g_01964	Syab.g_01670
OG0000623	Syaf.g_01963	Syab.g_01671
OG0000624	Syaf.g_01961	Syab.g_01673
OG0000625	Syaf.g_01960	Syab.g_01674
OG0000626	Syaf.g_01959	Syab.g_01675
OG0000627	Syaf.g_01782	Syab.g_01438
OG0000628	Syaf.g_01783	Syab.g_01437
OG0000629	Syaf.g_01786	Syab.g_01434
OG0000630	Syaf.g_01790	Syab.g_01430
OG0000631	Syaf.g_01801	Syab.g_01421
OG0000632	Syaf.g_01802	Syab.g_01420
OG0000633	Syaf.g_01803	Syab.g_01419
OG0000634	Syaf.g_02053	Syab.g_01651
OG0000635	Syaf.g_02052	Syab.g_01656
OG0000636	Syaf.g_02050	Syab.g_01658
OG0000637	Syaf.g_02048	Syab.g_01660
OG0000638	Syaf.g_02047	Syab.g_01661
OG0000639	Syaf.g_02046	Syab.g_01276
OG0000640	Syaf.g_02045	Syab.g_01277
OG0000641	Syaf.g_02041	Syab.g_01281
OG0000642	Syaf.g_02040	Syab.g_01282
OG0000643	Syaf.g_02038	Syab.g_01283
OG0000644	Syaf.g_02037	Syab.g_01284
OG0000645	Syaf.g_02035	Syab.g_01286
OG0000646	Syaf.g_02032	Syab.g_01289
OG0000647	Syaf.g_02030	Syab.g_01291
OG0000648	Syaf.g_02027	Syab.g_01684
OG0000649	Syaf.g_02026	Syab.g_01685
OG0000650	Syaf.g_02025	Syab.g_01686
OG0000651	Syaf.g_02024	Syab.g_01687
OG0000652	Syaf.g_02023	Syab.g_01688
OG0000653	Syaf.g_02021	Syab.g_01690
OG0000654	Syaf.g_02020	Syab.g_01691
OG0000655	Syaf.g_02019	Syab.g_01692
OG0000656	Syaf.g_02016	Syab.g_01695
OG0000657	Syaf.g_01384	Syab.g_01706
OG0000658	Syaf.g_01381	Syab.g_01710
OG0000659	Syaf.g_01380	Syab.g_01711
OG0000660	Syaf.g_01376	Syab.g_01715
OG0000661	Syaf.g_01374	Syab.g_01717
OG0000662	Syaf.g_01372	Syab.g_01719
OG0000663	Syaf.g_01369	Syab.g_01722
OG0000664	Syaf.g_01368	Syab.g_01723
OG0000665	Syaf.g_00980	Syab.g_01829
OG0000666	Syaf.g_01733	Syab.g_01842
OG0000667	Syaf.g_01635	Syab.g_01548
OG0000668	Syaf.g_01928	Syab.g_01319
OG0000669	Syaf.g_02112	Syab.g_01642
OG0000670	Syaf.g_02769	Syab.g_02156
OG0000671	Syaf.g_02108	Syab.g_01638
OG0000672	Syaf.g_02105	Syab.g_01635
OG0000673	Syaf.g_02102	Syab.g_01632
OG0000674	Syaf.g_02100	Syab.g_01630
OG0000675	Syaf.g_02099	Syab.g_01629
OG0000676	Syaf.g_02097	Syab.g_01620
OG0000677	Syaf.g_02096	Syab.g_01619
OG0000678	Syaf.g_02092	Syab.g_01613
OG0000679	Syaf.g_02083	Syab.g_01601
OG0000680	Syaf.g_02082	Syab.g_01600
OG0000681	Syaf.g_02079	Syab.g_01597
OG0000682	Syaf.g_02078	Syab.g_01596
OG0000683	Syaf.g_02077	Syab.g_01595
OG0000684	Syaf.g_02072	Syab.g_01591
OG0000685	Syaf.g_02070	Syab.g_01589
OG0000686	Syaf.g_02069	Syab.g_01588
OG0000687	Syaf.g_02068	Syab.g_01586
OG0000688	Syaf.g_02063	Syab.g_01576
OG0000689	Syaf.g_02061	Syab.g_01574
OG0000690	Syaf.g_02060	Syab.g_01573
OG0000691	Syaf.g_02059	Syab.g_01572
OG0000692	Syaf.g_02058	Syab.g_01571
OG0000693	Syaf.g_02057	Syab.g_01569
OG0000694	Syaf.g_02056	Syab.g_01568
OG0000695	Syaf.g_01805	Syab.g_01417
OG0000696	Syaf.g_01806	Syab.g_01416
OG0000697	Syaf.g_01808	Syab.g_01415
OG0000698	Syaf.g_01811	Syab.g_01412
OG0000699	Syaf.g_01813	Syab.g_01411
OG0000700	Syaf.g_01814	Syab.g_01410
OG0000701	Syaf.g_01815	Syab.g_01409
OG0000702	Syaf.g_01843	Syab.g_01401
OG0000703	Syaf.g_01844	Syab.g_01400
OG0000704	Syaf.g_01846	Syab.g_01398
OG0000705	Syaf.g_01853	Syab.g_01391
OG0000706	Syaf.g_01854	Syab.g_01390
OG0000707	Syaf.g_01855	Syab.g_01389
OG0000708	Syaf.g_01858	Syab.g_01386
OG0000709	Syaf.g_01867	Syab.g_01378
OG0000710	Syaf.g_01878	Syab.g_01367
OG0000711	Syaf.g_01908	Syab.g_01340
OG0000712	Syaf.g_01910	Syab.g_01338
OG0000713	Syaf.g_01911	Syab.g_01337
OG0000714	Syaf.g_01913	Syab.g_01334
OG0000715	Syaf.g_01915	Syab.g_01332
OG0000716	Syaf.g_01919	Syab.g_01328
OG0000717	Syaf.g_01920	Syab.g_01327
OG0000718	Syaf.g_01924	Syab.g_01323
OG0000719	Syaf.g_01926	Syab.g_01321
OG0000720	Syaf.g_01939	Syab.g_01307
OG0000721	Syaf.g_01941	Syab.g_01305
OG0000722	Syaf.g_01942	Syab.g_01304
OG0000723	Syaf.g_01957	Syab.g_01678
OG0000724	Syaf.g_01418	Syab.g_01223
OG0000725	Syaf.g_01445	Syab.g_01207
OG0000726	Syaf.g_01446	Syab.g_01206
OG0000727	Syaf.g_01447	Syab.g_01205
OG0000728	Syaf.g_01449	Syab.g_01203
OG0000729	Syaf.g_00405	Syab.g_00097
OG0000730	Syaf.g_00026	Syab.g_00521
OG0000731	Syaf.g_00014	Syab.g_00531
OG0000732	Syaf.g_00444	Syab.g_00055
OG0000733	Syaf.g_00615	Syab.g_02798
OG0000734	Syaf.g_00895	Syab.g_02508
OG0000735	Syaf.g_01273	Syab.g_00942
OG0000736	Syaf.g_01274	Syab.g_00943
OG0000737	Syaf.g_01275	Syab.g_00944
OG0000738	Syaf.g_01280	Syab.g_00949
OG0000739	Syaf.g_01281	Syab.g_00961
OG0000740	Syaf.g_01282	Syab.g_00962
OG0000741	Syaf.g_01285	Syab.g_00965
OG0000742	Syaf.g_01287	Syab.g_00968
OG0000743	Syaf.g_01289	Syab.g_00970
OG0000744	Syaf.g_01290	Syab.g_00971
OG0000745	Syaf.g_01293	Syab.g_00973
OG0000746	Syaf.g_01295	Syab.g_00975
OG0000747	Syaf.g_01296	Syab.g_00976
OG0000748	Syaf.g_01307	Syab.g_00991
OG0000749	Syaf.g_01309	Syab.g_00992
OG0000750	Syaf.g_01310	Syab.g_00993
OG0000751	Syaf.g_01317	Syab.g_01002
OG0000752	Syaf.g_01319	Syab.g_01004
OG0000753	Syaf.g_01322	Syab.g_01007
OG0000754	Syaf.g_01611	Syab.g_01012
OG0000755	Syaf.g_01599	Syab.g_01021
OG0000756	Syaf.g_01598	Syab.g_01022
OG0000757	Syaf.g_01590	Syab.g_01029
OG0000758	Syaf.g_01589	Syab.g_01030
OG0000759	Syaf.g_01588	Syab.g_01031
OG0000760	Syaf.g_01587	Syab.g_01032
OG0000761	Syaf.g_01586	Syab.g_01034
OG0000762	Syaf.g_01584	Syab.g_01036
OG0000763	Syaf.g_01582	Syab.g_01038
OG0000764	Syaf.g_01581	Syab.g_01039
OG0000765	Syaf.g_01564	Syab.g_01154
OG0000766	Syaf.g_01563	Syab.g_01153
OG0000767	Syaf.g_01561	Syab.g_01151
OG0000768	Syaf.g_01560	Syab.g_01150
OG0000769	Syaf.g_01558	Syab.g_01148
OG0000770	Syaf.g_01553	Syab.g_01145
OG0000771	Syaf.g_01411	Syab.g_01229
OG0000772	Syaf.g_01705	Syab.g_00957
OG0000773	Syaf.g_01268	Syab.g_00931
OG0000774	Syaf.g_01263	Syab.g_00924
OG0000775	Syaf.g_01261	Syab.g_00922
OG0000776	Syaf.g_01260	Syab.g_00921
OG0000777	Syaf.g_01259	Syab.g_00920
OG0000778	Syaf.g_01258	Syab.g_00919
OG0000779	Syaf.g_01252	Syab.g_00913
OG0000780	Syaf.g_01249	Syab.g_00908
OG0000781	Syaf.g_01245	Syab.g_00904
OG0000782	Syaf.g_01244	Syab.g_00903
OG0000783	Syaf.g_01243	Syab.g_00902
OG0000784	Syaf.g_01242	Syab.g_00901
OG0000785	Syaf.g_01240	Syab.g_00899
OG0000786	Syaf.g_02546	Syab.g_00895
OG0000787	Syaf.g_02547	Syab.g_00894
OG0000788	Syaf.g_02297	Syab.g_01857
OG0000789	Syaf.g_01750	Syab.g_01835
OG0000790	Syaf.g_02738	Syab.g_02082
OG0000791	Syaf.g_02740	Syab.g_02080
OG0000792	Syaf.g_02741	Syab.g_02079
OG0000793	Syaf.g_02746	Syab.g_02074
OG0000794	Syaf.g_02747	Syab.g_02073
OG0000795	Syaf.g_02748	Syab.g_02072
OG0000796	Syaf.g_02752	Syab.g_02068
OG0000797	Syaf.g_02753	Syab.g_02067
OG0000798	Syaf.g_00240	Syab.g_00298
OG0000799	Syaf.g_02380	Syab.g_00826
OG0000800	Syaf.g_02383	Syab.g_00821
OG0000801	Syaf.g_02384	Syab.g_00820
OG0000802	Syaf.g_02388	Syab.g_00816
OG0000803	Syaf.g_02393	Syab.g_00806
OG0000804	Syaf.g_02396	Syab.g_00802
OG0000805	Syaf.g_02398	Syab.g_00792
OG0000806	Syaf.g_02405	Syab.g_00790
OG0000807	Syaf.g_02406	Syab.g_00788
OG0000808	Syaf.g_02407	Syab.g_00783
OG0000809	Syaf.g_02410	Syab.g_00780
OG0000810	Syaf.g_02411	Syab.g_00779
OG0000811	Syaf.g_02420	Syab.g_00770
OG0000812	Syaf.g_02422	Syab.g_00768
OG0000813	Syaf.g_02423	Syab.g_00767
OG0000814	Syaf.g_02425	Syab.g_00765
OG0000815	Syaf.g_02426	Syab.g_00760
OG0000816	Syaf.g_02428	Syab.g_00758
OG0000817	Syaf.g_02429	Syab.g_00757
OG0000818	Syaf.g_02442	Syab.g_00751
OG0000819	Syaf.g_02443	Syab.g_00750
OG0000820	Syaf.g_02444	Syab.g_00749
OG0000821	Syaf.g_02450	Syab.g_00743
OG0000822	Syaf.g_02452	Syab.g_00741
OG0000823	Syaf.g_02453	Syab.g_00740
OG0000824	Syaf.g_02459	Syab.g_00735
OG0000825	Syaf.g_02460	Syab.g_00734
OG0000826	Syaf.g_02461	Syab.g_00733
OG0000827	Syaf.g_02462	Syab.g_00732
OG0000828	Syaf.g_02465	Syab.g_00729
OG0000829	Syaf.g_02466	Syab.g_00728
OG0000830	Syaf.g_02467	Syab.g_00727
OG0000831	Syaf.g_02470	Syab.g_00725
OG0000832	Syaf.g_01109	Syab.g_02169
OG0000833	Syaf.g_01100	Syab.g_02178
OG0000834	Syaf.g_01098	Syab.g_02181
OG0000835	Syaf.g_01097	Syab.g_02182
OG0000836	Syaf.g_01093	Syab.g_02185
OG0000837	Syaf.g_01091	Syab.g_02186
OG0000838	Syaf.g_01087	Syab.g_02190
OG0000839	Syaf.g_01086	Syab.g_02191
OG0000840	Syaf.g_01085	Syab.g_02192
OG0000841	Syaf.g_01084	Syab.g_02193
OG0000842	Syaf.g_01083	Syab.g_02194
OG0000843	Syaf.g_01082	Syab.g_02195
OG0000844	Syaf.g_01080	Syab.g_02197
OG0000845	Syaf.g_01079	Syab.g_02198
OG0000846	Syaf.g_01078	Syab.g_02199
OG0000847	Syaf.g_01077	Syab.g_02200
OG0000848	Syaf.g_01075	Syab.g_02202
OG0000849	Syaf.g_01074	Syab.g_02203
OG0000850	Syaf.g_01072	Syab.g_02212
OG0000851	Syaf.g_01061	Syab.g_02226
OG0000852	Syaf.g_01060	Syab.g_02227
OG0000853	Syaf.g_01056	Syab.g_02233
OG0000854	Syaf.g_01054	Syab.g_02235
OG0000855	Syaf.g_01053	Syab.g_02236
OG0000856	Syaf.g_02328	Syab.g_01889
OG0000857	Syaf.g_02031	Syab.g_01290
OG0000858	Syaf.g_01047	Syab.g_02244
OG0000859	Syaf.g_01046	Syab.g_02245
OG0000860	Syaf.g_01031	Syab.g_02258
OG0000861	Syaf.g_01030	Syab.g_02259
OG0000862	Syaf.g_01029	Syab.g_02261
OG0000863	Syaf.g_01026	Syab.g_02265
OG0000864	Syaf.g_01025	Syab.g_02266
OG0000865	Syaf.g_01024	Syab.g_02267
OG0000866	Syaf.g_01023	Syab.g_02268
OG0000867	Syaf.g_01022	Syab.g_02269
OG0000868	Syaf.g_01019	Syab.g_02287
OG0000869	Syaf.g_01014	Syab.g_02292
OG0000870	Syaf.g_01009	Syab.g_02297
OG0000871	Syaf.g_01008	Syab.g_02298
OG0000872	Syaf.g_01001	Syab.g_02305
OG0000873	Syaf.g_00998	Syab.g_02308
OG0000874	Syaf.g_01002	Syab.g_02311
OG0000875	Syaf.g_00996	Syab.g_02313
OG0000876	Syaf.g_01198	Syab.g_02315
OG0000877	Syaf.g_01188	Syab.g_02317
OG0000878	Syaf.g_01187	Syab.g_02318
OG0000879	Syaf.g_01186	Syab.g_02319
OG0000880	Syaf.g_01185	Syab.g_02320
OG0000881	Syaf.g_01179	Syab.g_02325
OG0000882	Syaf.g_01174	Syab.g_02330
OG0000883	Syaf.g_01172	Syab.g_02332
OG0000884	Syaf.g_01170	Syab.g_02334
OG0000885	Syaf.g_01169	Syab.g_02335
OG0000886	Syaf.g_01168	Syab.g_02336
OG0000887	Syaf.g_01167	Syab.g_02338
OG0000888	Syaf.g_01165	Syab.g_02340
OG0000889	Syaf.g_01163	Syab.g_02342
OG0000890	Syaf.g_01157	Syab.g_02348
OG0000891	Syaf.g_01156	Syab.g_02349
OG0000892	Syaf.g_01154	Syab.g_02353
OG0000893	Syaf.g_00178	Syab.g_00366
OG0000894	Syaf.g_00175	Syab.g_00369
OG0000895	Syaf.g_00171	Syab.g_00373
OG0000896	Syaf.g_00170	Syab.g_00374
OG0000897	Syaf.g_00168	Syab.g_00376
OG0000898	Syaf.g_00167	Syab.g_00377
OG0000899	Syaf.g_00166	Syab.g_00378
OG0000900	Syaf.g_00165	Syab.g_00379
OG0000901	Syaf.g_00160	Syab.g_00384
OG0000902	Syaf.g_00158	Syab.g_00386
OG0000903	Syaf.g_00141	Syab.g_00399
OG0000904	Syaf.g_00146	Syab.g_00395
OG0000905	Syaf.g_00151	Syab.g_00390
OG0000906	Syaf.g_00154	Syab.g_00388
OG0000907	Syaf.g_00139	Syab.g_00401
OG0000908	Syaf.g_00136	Syab.g_00404
OG0000909	Syaf.g_00135	Syab.g_00405
OG0000910	Syaf.g_00134	Syab.g_00406
OG0000911	Syaf.g_00132	Syab.g_00408
OG0000912	Syaf.g_00131	Syab.g_00409
OG0000913	Syaf.g_00130	Syab.g_00410
OG0000914	Syaf.g_00129	Syab.g_00411
OG0000915	Syaf.g_00127	Syab.g_00412
OG0000916	Syaf.g_00126	Syab.g_00413
OG0000917	Syaf.g_00125	Syab.g_00414
OG0000918	Syaf.g_00124	Syab.g_00415
OG0000919	Syaf.g_00123	Syab.g_00416
OG0000920	Syaf.g_00122	Syab.g_00417
OG0000921	Syaf.g_00121	Syab.g_00418
OG0000922	Syaf.g_00120	Syab.g_00419
OG0000923	Syaf.g_00116	Syab.g_00423
OG0000924	Syaf.g_00115	Syab.g_00424
OG0000925	Syaf.g_00114	Syab.g_00425
OG0000926	Syaf.g_00113	Syab.g_00426
OG0000927	Syaf.g_00111	Syab.g_00428
OG0000928	Syaf.g_00110	Syab.g_00429
OG0000929	Syaf.g_00109	Syab.g_00430
OG0000930	Syaf.g_00108	Syab.g_00431
OG0000931	Syaf.g_00107	Syab.g_00432
OG0000932	Syaf.g_00106	Syab.g_00433
OG0000933	Syaf.g_00100	Syab.g_00439
OG0000934	Syaf.g_00098	Syab.g_00441
OG0000935	Syaf.g_00097	Syab.g_00442
OG0000936	Syaf.g_00096	Syab.g_00443
OG0000937	Syaf.g_00095	Syab.g_00444
OG0000938	Syaf.g_00092	Syab.g_00447
OG0000939	Syaf.g_00091	Syab.g_00448
OG0000940	Syaf.g_00084	Syab.g_00456
OG0000941	Syaf.g_00082	Syab.g_00458
OG0000942	Syaf.g_00080	Syab.g_00460
OG0000943	Syaf.g_00079	Syab.g_00461
OG0000944	Syaf.g_00077	Syab.g_00463
OG0000945	Syaf.g_00075	Syab.g_00466
OG0000946	Syaf.g_00070	Syab.g_00473
OG0000947	Syaf.g_00067	Syab.g_00476
OG0000948	Syaf.g_00066	Syab.g_00477
OG0000949	Syaf.g_00337	Syab.g_00212
OG0000950	Syaf.g_00351	Syab.g_00204
OG0000951	Syaf.g_00358	Syab.g_00199
OG0000952	Syaf.g_00363	Syab.g_00191
OG0000953	Syaf.g_00367	Syab.g_00134
OG0000954	Syaf.g_00372	Syab.g_00129
OG0000955	Syaf.g_00373	Syab.g_00128
OG0000956	Syaf.g_00375	Syab.g_00126
OG0000957	Syaf.g_00386	Syab.g_00115
OG0000958	Syaf.g_00387	Syab.g_00114
OG0000959	Syaf.g_00391	Syab.g_00110
OG0000960	Syaf.g_00392	Syab.g_00109
OG0000961	Syaf.g_00402	Syab.g_00100
OG0000962	Syaf.g_00404	Syab.g_00098
OG0000963	Syaf.g_00409	Syab.g_00093
OG0000964	Syaf.g_00410	Syab.g_00092
OG0000965	Syaf.g_00411	Syab.g_00091
OG0000966	Syaf.g_00421	Syab.g_00082
OG0000967	Syaf.g_00426	Syab.g_00078
OG0000968	Syaf.g_00417	Syab.g_00075
OG0000969	Syaf.g_00423	Syab.g_00073
OG0000970	Syaf.g_00424	Syab.g_00072
OG0000971	Syaf.g_00429	Syab.g_00070
OG0000972	Syaf.g_00430	Syab.g_00069
OG0000973	Syaf.g_00431	Syab.g_00068
OG0000974	Syaf.g_00432	Syab.g_00067
OG0000975	Syaf.g_00433	Syab.g_00066
OG0000976	Syaf.g_00434	Syab.g_00065
OG0000977	Syaf.g_00436	Syab.g_00063
OG0000978	Syaf.g_00437	Syab.g_00062
OG0000979	Syaf.g_00440	Syab.g_00059
OG0000980	Syaf.g_00443	Syab.g_00056
OG0000981	Syaf.g_00446	Syab.g_00053
OG0000982	Syaf.g_00645	Syab.g_02756
OG0000983	Syaf.g_00644	Syab.g_02757
OG0000984	Syaf.g_00643	Syab.g_02758
OG0000985	Syaf.g_00641	Syab.g_02762
OG0000986	Syaf.g_00639	Syab.g_02764
OG0000987	Syaf.g_00637	Syab.g_02768
OG0000988	Syaf.g_00633	Syab.g_02774
OG0000989	Syaf.g_00624	Syab.g_02792
OG0000990	Syaf.g_00606	Syab.g_02811
OG0000991	Syaf.g_00604	Syab.g_02818
OG0000992	Syaf.g_00601	Syab.g_02821
OG0000993	Syaf.g_00600	Syab.g_02822
OG0000994	Syaf.g_00597	Syab.g_02826
OG0000995	Syaf.g_00592	Syab.g_02835
OG0000996	Syaf.g_00543	Syab.g_02866
OG0000997	Syaf.g_00532	Syab.g_02875
OG0000998	Syaf.g_00530	Syab.g_02877
OG0000999	Syaf.g_00529	Syab.g_02878
OG0001000	Syaf.g_00526	Syab.g_02881
OG0001001	Syaf.g_00521	Syab.g_02888
OG0001002	Syaf.g_00515	Syab.g_02900
OG0001003	Syaf.g_00514	Syab.g_02902
OG0001004	Syaf.g_00513	Syab.g_02903
OG0001005	Syaf.g_00510	Syab.g_02905
OG0001006	Syaf.g_00500	Syab.g_02912
OG0001007	Syaf.g_00498	Syab.g_02914
OG0001008	Syaf.g_01215	Syab.g_00584
OG0001009	Syaf.g_00466	Syab.g_00033
OG0001010	Syaf.g_00465	Syab.g_00034
OG0001011	Syaf.g_00463	Syab.g_00035
OG0001012	Syaf.g_00649	Syab.g_02752
OG0001013	Syaf.g_00669	Syab.g_02716
OG0001014	Syaf.g_00691	Syab.g_02712
OG0001015	Syaf.g_00692	Syab.g_02711
OG0001016	Syaf.g_00958	Syab.g_02439
OG0001017	Syaf.g_00952	Syab.g_02445
OG0001018	Syaf.g_00950	Syab.g_02447
OG0001019	Syaf.g_00931	Syab.g_02469
OG0001020	Syaf.g_00926	Syab.g_02477
OG0001021	Syaf.g_00922	Syab.g_02481
OG0001022	Syaf.g_00918	Syab.g_02485
OG0001023	Syaf.g_00917	Syab.g_02486
OG0001024	Syaf.g_00913	Syab.g_02490
OG0001025	Syaf.g_00906	Syab.g_02497
OG0001026	Syaf.g_00893	Syab.g_02510
OG0001027	Syaf.g_00884	Syab.g_02515
OG0001028	Syaf.g_00882	Syab.g_02517
OG0001029	Syaf.g_00880	Syab.g_02519
OG0001030	Syaf.g_00860	Syab.g_02540
OG0001031	Syaf.g_00784	Syab.g_02615
OG0001032	Syaf.g_00781	Syab.g_02617
OG0001034	Syaf.g_02787	Syab.g_02370
OG0001035	Syaf.g_00207	Syab.g_00335
OG0001036	Syaf.g_00212	Syab.g_00327
OG0001037	Syaf.g_00214	Syab.g_00325
OG0001038	Syaf.g_00242	Syab.g_00297
OG0001039	Syaf.g_00245	Syab.g_00294
OG0001040	Syaf.g_00248	Syab.g_00291
OG0001041	Syaf.g_00253	Syab.g_00286
OG0001042	Syaf.g_00275	Syab.g_00254
OG0001043	Syaf.g_00279	Syab.g_00250
OG0001044	Syaf.g_00024	Syab.g_00522
OG0001045	Syaf.g_00011	Syab.g_00534
OG0001046	Syaf.g_01894	Syab.g_01352
OG0001047	Syaf.g_01217	Syab.g_00586
OG0001048	Syaf.g_01218	Syab.g_00587
OG0001049	Syaf.g_01226	Syab.g_00590
OG0001050	Syaf.g_01227	Syab.g_00591
OG0001051	Syaf.g_01228	Syab.g_00592
OG0001052	Syaf.g_02502	Syab.g_00693
OG0001053	Syaf.g_02718	Syab.g_02099
OG0001054	Syaf.g_02701	Syab.g_02118
OG0001056	Syaf.g_02649	Syab.g_02036
OG0001057	Syaf.g_02638	Syab.g_00882
OG0001058	Syaf.g_02624	Syab.g_02014
OG0001059	Syaf.g_02620	Syab.g_02010
OG0001060	Syaf.g_02614	Syab.g_02003
OG0001061	Syaf.g_02590	Syab.g_01985
OG0001062	Syaf.g_02588	Syab.g_01983
OG0001063	Syaf.g_02583	Syab.g_01979
OG0001064	Syaf.g_02582	Syab.g_01978
OG0001065	Syaf.g_02581	Syab.g_01976
OG0001066	Syaf.g_02580	Syab.g_01975
OG0001067	Syaf.g_02579	Syab.g_01974
OG0001068	Syaf.g_02578	Syab.g_01973
OG0001069	Syaf.g_02577	Syab.g_01972
OG0001070	Syaf.g_02574	Syab.g_01968
OG0001071	Syaf.g_02573	Syab.g_01967
OG0001072	Syaf.g_02569	Syab.g_01962
OG0001073	Syaf.g_02555	Syab.g_01947
OG0001074	Syaf.g_02365	Syab.g_01815
OG0001075	Syaf.g_02363	Syab.g_01919
OG0001076	Syaf.g_02337	Syab.g_01897
OG0001077	Syaf.g_02325	Syab.g_01887
OG0001079	Syaf.g_02296	Syab.g_01856
OG0001080	Syaf.g_01740	Syab.g_01756
OG0001081	Syaf.g_02144	Syab.g_01530
OG0001082	Syaf.g_02143	Syab.g_01531
OG0001083	Syaf.g_02136	Syab.g_01540
OG0001084	Syaf.g_02135	Syab.g_01543
OG0001085	Syaf.g_02125	Syab.g_01563
OG0001086	Syaf.g_02123	Syab.g_01565
OG0001087	Syaf.g_01482	Syab.g_01167
OG0001088	Syaf.g_01478	Syab.g_01170
OG0001089	Syaf.g_01453	Syab.g_01198
OG0001090	Syaf.g_01981	Syab.g_01267
OG0001091	Syaf.g_01979	Syab.g_01270
OG0001092	Syaf.g_01977	Syab.g_01272
OG0001093	Syaf.g_01971	Syab.g_01664
OG0001094	Syaf.g_02055	Syab.g_01567
OG0001095	Syaf.g_02034	Syab.g_01287
OG0001096	Syaf.g_02018	Syab.g_01693
OG0001097	Syaf.g_01373	Syab.g_01718
OG0001098	Syaf.g_01743	Syab.g_01497
OG0001099	Syaf.g_00881	Syab.g_02518
OG0001100	Syaf.g_02110	Syab.g_01640
OG0001101	Syaf.g_02109	Syab.g_01639
OG0001102	Syaf.g_02106	Syab.g_01636
OG0001103	Syaf.g_02104	Syab.g_01634
OG0001104	Syaf.g_02071	Syab.g_01590
OG0001105	Syaf.g_02067	Syab.g_01585
OG0001106	Syaf.g_01847	Syab.g_01397
OG0001107	Syaf.g_01859	Syab.g_01385
OG0001108	Syaf.g_01868	Syab.g_01377
OG0001109	Syaf.g_01877	Syab.g_01368
OG0001110	Syaf.g_01879	Syab.g_01366
OG0001111	Syaf.g_01881	Syab.g_01364
OG0001112	Syaf.g_01883	Syab.g_01362
