Orthogroup	Syaf	Prag
OG0000565	Syaf.g_02612	Prag.g_00540
OG0000566	Syaf.g_02608	Prag.g_00542
OG0000567	Syaf.g_02604	Prag.g_00546
OG0000568	Syaf.g_02599	Prag.g_00547
OG0000569	Syaf.g_02596	Prag.g_00548
OG0000570	Syaf.g_02595	Prag.g_00549
OG0000571	Syaf.g_02591	Prag.g_00551
OG0000572	Syaf.g_02575	Prag.g_00564
OG0000573	Syaf.g_02567	Prag.g_00570
OG0000574	Syaf.g_02566	Prag.g_00571
OG0000575	Syaf.g_02562	Prag.g_00575
OG0000576	Syaf.g_02560	Prag.g_00577
OG0000577	Syaf.g_02559	Prag.g_00578
OG0000578	Syaf.g_02558	Prag.g_00579
OG0000579	Syaf.g_02557	Prag.g_00580
OG0000580	Syaf.g_02556	Prag.g_00581
OG0000581	Syaf.g_02550	Prag.g_00583
OG0000582	Syaf.g_02374	Prag.g_00586
OG0000583	Syaf.g_02373	Prag.g_00587
OG0000584	Syaf.g_02372	Prag.g_00588
OG0000585	Syaf.g_02370	Prag.g_00590
OG0000586	Syaf.g_02369	Prag.g_00591
OG0000587	Syaf.g_02367	Prag.g_00592
OG0000588	Syaf.g_02350	Prag.g_00596
OG0000589	Syaf.g_02340	Prag.g_00599
OG0000590	Syaf.g_02339	Prag.g_00600
OG0000591	Syaf.g_02331	Prag.g_00603
OG0000592	Syaf.g_02330	Prag.g_00604
OG0000593	Syaf.g_02314	Prag.g_00610
OG0000594	Syaf.g_02313	Prag.g_00611
OG0000595	Syaf.g_02312	Prag.g_00612
OG0000596	Syaf.g_02307	Prag.g_00616
OG0000597	Syaf.g_02304	Prag.g_00618
OG0000598	Syaf.g_02303	Prag.g_00619
OG0000599	Syaf.g_02300	Prag.g_00622
OG0000600	Syaf.g_02299	Prag.g_00623
OG0000601	Syaf.g_02298	Prag.g_00624
OG0000602	Syaf.g_02293	Prag.g_00626
OG0000603	Syaf.g_02292	Prag.g_00627
OG0000604	Syaf.g_02289	Prag.g_00628
OG0000605	Syaf.g_01734	Prag.g_00629
OG0000606	Syaf.g_02145	Prag.g_00632
OG0000607	Syaf.g_02142	Prag.g_00635
OG0000608	Syaf.g_02141	Prag.g_00636
OG0000609	Syaf.g_02139	Prag.g_00637
OG0000610	Syaf.g_02132	Prag.g_00642
OG0000611	Syaf.g_02129	Prag.g_00645
OG0000612	Syaf.g_02128	Prag.g_00646
OG0000613	Syaf.g_00315	Prag.g_00651
OG0000614	Syaf.g_01469	Prag.g_00670
OG0000615	Syaf.g_02085	Prag.g_00678
OG0000616	Syaf.g_00518	Prag.g_00682
OG0000617	Syaf.g_01975	Prag.g_00698
OG0000618	Syaf.g_01974	Prag.g_00699
OG0000619	Syaf.g_01973	Prag.g_00700
OG0000620	Syaf.g_01966	Prag.g_00703
OG0000621	Syaf.g_01965	Prag.g_00704
OG0000622	Syaf.g_01964	Prag.g_00705
OG0000623	Syaf.g_01963	Prag.g_00706
OG0000624	Syaf.g_01961	Prag.g_00707
OG0000625	Syaf.g_01960	Prag.g_00708
OG0000626	Syaf.g_01959	Prag.g_00709
OG0000627	Syaf.g_01782	Prag.g_00710
OG0000628	Syaf.g_01783	Prag.g_00711
OG0000629	Syaf.g_01786	Prag.g_00712
OG0000630	Syaf.g_01790	Prag.g_00715
OG0000631	Syaf.g_01801	Prag.g_00797
OG0000632	Syaf.g_01802	Prag.g_00798
OG0000633	Syaf.g_01803	Prag.g_00799
OG0000634	Syaf.g_02053	Prag.g_00802
OG0000635	Syaf.g_02052	Prag.g_00803
OG0000636	Syaf.g_02050	Prag.g_00805
OG0000637	Syaf.g_02048	Prag.g_00807
OG0000638	Syaf.g_02047	Prag.g_00808
OG0000639	Syaf.g_02046	Prag.g_00809
OG0000640	Syaf.g_02045	Prag.g_00810
OG0000641	Syaf.g_02041	Prag.g_00814
OG0000642	Syaf.g_02040	Prag.g_00815
OG0000643	Syaf.g_02038	Prag.g_00816
OG0000644	Syaf.g_02037	Prag.g_00817
OG0000645	Syaf.g_02035	Prag.g_00818
OG0000646	Syaf.g_02032	Prag.g_00820
OG0000647	Syaf.g_02030	Prag.g_00821
OG0000648	Syaf.g_02027	Prag.g_00823
OG0000649	Syaf.g_02026	Prag.g_00824
OG0000650	Syaf.g_02025	Prag.g_00825
OG0000651	Syaf.g_02024	Prag.g_00826
OG0000652	Syaf.g_02023	Prag.g_00827
OG0000653	Syaf.g_02021	Prag.g_00829
OG0000654	Syaf.g_02020	Prag.g_00830
OG0000655	Syaf.g_02019	Prag.g_00831
OG0000656	Syaf.g_02016	Prag.g_00834
OG0000657	Syaf.g_01384	Prag.g_00840
OG0000658	Syaf.g_01381	Prag.g_00841
OG0000659	Syaf.g_01380	Prag.g_00842
OG0000660	Syaf.g_01376	Prag.g_00846
OG0000661	Syaf.g_01374	Prag.g_00848
OG0000662	Syaf.g_01372	Prag.g_00850
OG0000663	Syaf.g_01369	Prag.g_00852
OG0000664	Syaf.g_01368	Prag.g_00853
OG0000665	Syaf.g_00980	Prag.g_00857
OG0000666	Syaf.g_01733	Prag.g_00858
OG0000667	Syaf.g_01635	Prag.g_00862
OG0000668	Syaf.g_01928	Prag.g_00892
OG0000669	Syaf.g_02112	Prag.g_00898
OG0000670	Syaf.g_02769	Prag.g_00900
OG0000671	Syaf.g_02108	Prag.g_00902
OG0000672	Syaf.g_02105	Prag.g_00904
OG0000673	Syaf.g_02102	Prag.g_00907
OG0000674	Syaf.g_02100	Prag.g_00909
OG0000675	Syaf.g_02099	Prag.g_00910
OG0000676	Syaf.g_02097	Prag.g_00912
OG0000677	Syaf.g_02096	Prag.g_00913
OG0000678	Syaf.g_02092	Prag.g_00915
OG0000679	Syaf.g_02083	Prag.g_00919
OG0000680	Syaf.g_02082	Prag.g_00920
OG0000681	Syaf.g_02079	Prag.g_00922
OG0000682	Syaf.g_02078	Prag.g_00923
OG0000683	Syaf.g_02077	Prag.g_00924
OG0000684	Syaf.g_02072	Prag.g_00926
OG0000685	Syaf.g_02070	Prag.g_00928
OG0000686	Syaf.g_02069	Prag.g_00929
OG0000687	Syaf.g_02068	Prag.g_00930
OG0000688	Syaf.g_02063	Prag.g_00933
OG0000689	Syaf.g_02061	Prag.g_00934
OG0000690	Syaf.g_02060	Prag.g_00935
OG0000691	Syaf.g_02059	Prag.g_00936
OG0000692	Syaf.g_02058	Prag.g_00938
OG0000693	Syaf.g_02057	Prag.g_00939
OG0000694	Syaf.g_02056	Prag.g_00940
OG0000695	Syaf.g_01805	Prag.g_00942
OG0000696	Syaf.g_01806	Prag.g_00943
OG0000697	Syaf.g_01808	Prag.g_00944
OG0000698	Syaf.g_01811	Prag.g_00947
OG0000699	Syaf.g_01813	Prag.g_00948
OG0000700	Syaf.g_01814	Prag.g_00949
OG0000701	Syaf.g_01815	Prag.g_00950
OG0000702	Syaf.g_01843	Prag.g_00952
OG0000703	Syaf.g_01844	Prag.g_00953
OG0000704	Syaf.g_01846	Prag.g_00954
OG0000705	Syaf.g_01853	Prag.g_00958
OG0000706	Syaf.g_01854	Prag.g_00959
OG0000707	Syaf.g_01855	Prag.g_00960
OG0000708	Syaf.g_01858	Prag.g_00961
OG0000709	Syaf.g_01867	Prag.g_00965
OG0000710	Syaf.g_01878	Prag.g_00968
OG0000711	Syaf.g_01908	Prag.g_00985
OG0000712	Syaf.g_01910	Prag.g_00987
OG0000713	Syaf.g_01911	Prag.g_00988
OG0000714	Syaf.g_01913	Prag.g_00989
OG0000715	Syaf.g_01915	Prag.g_00991
OG0000716	Syaf.g_01919	Prag.g_00993
OG0000717	Syaf.g_01920	Prag.g_00994
OG0000718	Syaf.g_01924	Prag.g_01005
OG0000719	Syaf.g_01926	Prag.g_01007
OG0000720	Syaf.g_01939	Prag.g_01016
OG0000721	Syaf.g_01941	Prag.g_01018
OG0000722	Syaf.g_01942	Prag.g_01019
OG0000723	Syaf.g_01957	Prag.g_01022
OG0000724	Syaf.g_01418	Prag.g_01031
OG0000725	Syaf.g_01445	Prag.g_01037
OG0000726	Syaf.g_01446	Prag.g_01038
OG0000727	Syaf.g_01447	Prag.g_01039
OG0000728	Syaf.g_01449	Prag.g_01041
OG0000729	Syaf.g_00405	Prag.g_01087
OG0000730	Syaf.g_00026	Prag.g_01091
OG0000731	Syaf.g_00014	Prag.g_01095
OG0000732	Syaf.g_00444	Prag.g_01102
OG0000733	Syaf.g_00615	Prag.g_01121
OG0000734	Syaf.g_00895	Prag.g_01138
OG0000735	Syaf.g_01273	Prag.g_01140
OG0000736	Syaf.g_01274	Prag.g_01141
OG0000737	Syaf.g_01275	Prag.g_01142
OG0000738	Syaf.g_01280	Prag.g_01146
OG0000739	Syaf.g_01281	Prag.g_01147
OG0000740	Syaf.g_01282	Prag.g_01148
OG0000741	Syaf.g_01285	Prag.g_01149
OG0000742	Syaf.g_01287	Prag.g_01152
OG0000743	Syaf.g_01289	Prag.g_01154
OG0000744	Syaf.g_01290	Prag.g_01155
OG0000745	Syaf.g_01293	Prag.g_01156
OG0000746	Syaf.g_01295	Prag.g_01158
OG0000747	Syaf.g_01296	Prag.g_01159
OG0000748	Syaf.g_01307	Prag.g_01162
OG0000749	Syaf.g_01309	Prag.g_01163
OG0000750	Syaf.g_01310	Prag.g_01164
OG0000751	Syaf.g_01317	Prag.g_01166
OG0000752	Syaf.g_01319	Prag.g_01168
OG0000753	Syaf.g_01322	Prag.g_01171
OG0000754	Syaf.g_01611	Prag.g_01174
OG0000755	Syaf.g_01599	Prag.g_01177
OG0000756	Syaf.g_01598	Prag.g_01178
OG0000757	Syaf.g_01590	Prag.g_01184
OG0000758	Syaf.g_01589	Prag.g_01185
OG0000759	Syaf.g_01588	Prag.g_01186
OG0000760	Syaf.g_01587	Prag.g_01187
OG0000761	Syaf.g_01586	Prag.g_01188
OG0000762	Syaf.g_01584	Prag.g_01189
OG0000763	Syaf.g_01582	Prag.g_01191
OG0000764	Syaf.g_01581	Prag.g_01192
OG0000765	Syaf.g_01564	Prag.g_01201
OG0000766	Syaf.g_01563	Prag.g_01202
OG0000767	Syaf.g_01561	Prag.g_01204
OG0000768	Syaf.g_01560	Prag.g_01205
OG0000769	Syaf.g_01558	Prag.g_01207
OG0000770	Syaf.g_01553	Prag.g_01209
OG0000771	Syaf.g_01411	Prag.g_01219
OG0000772	Syaf.g_01705	Prag.g_01328
OG0000773	Syaf.g_01268	Prag.g_01344
OG0000774	Syaf.g_01263	Prag.g_01346
OG0000775	Syaf.g_01261	Prag.g_01350
OG0000776	Syaf.g_01260	Prag.g_01351
OG0000777	Syaf.g_01259	Prag.g_01352
OG0000778	Syaf.g_01258	Prag.g_01353
OG0000779	Syaf.g_01252	Prag.g_01357
OG0000780	Syaf.g_01249	Prag.g_01358
OG0000781	Syaf.g_01245	Prag.g_01361
OG0000782	Syaf.g_01244	Prag.g_01362
OG0000783	Syaf.g_01243	Prag.g_01363
OG0000784	Syaf.g_01242	Prag.g_01364
OG0000785	Syaf.g_01240	Prag.g_01366
OG0000786	Syaf.g_02546	Prag.g_01368
OG0000787	Syaf.g_02547	Prag.g_01369
OG0000788	Syaf.g_02297	Prag.g_01376
OG0000789	Syaf.g_01750	Prag.g_01379
OG0000790	Syaf.g_02738	Prag.g_01394
OG0000791	Syaf.g_02740	Prag.g_01396
OG0000792	Syaf.g_02741	Prag.g_01397
OG0000793	Syaf.g_02746	Prag.g_01400
OG0000794	Syaf.g_02747	Prag.g_01401
OG0000795	Syaf.g_02748	Prag.g_01402
OG0000796	Syaf.g_02752	Prag.g_01406
OG0000797	Syaf.g_02753	Prag.g_01407
OG0000798	Syaf.g_00240	Prag.g_01430
OG0000799	Syaf.g_02380	Prag.g_01470
OG0000800	Syaf.g_02383	Prag.g_01471
OG0000801	Syaf.g_02384	Prag.g_01472
OG0000802	Syaf.g_02388	Prag.g_01474
OG0000803	Syaf.g_02393	Prag.g_01476
OG0000804	Syaf.g_02396	Prag.g_01477
OG0000805	Syaf.g_02398	Prag.g_01479
OG0000806	Syaf.g_02405	Prag.g_01481
OG0000807	Syaf.g_02406	Prag.g_01482
OG0000808	Syaf.g_02407	Prag.g_01483
OG0000809	Syaf.g_02410	Prag.g_01486
OG0000810	Syaf.g_02411	Prag.g_01487
OG0000811	Syaf.g_02420	Prag.g_01493
OG0000812	Syaf.g_02422	Prag.g_01495
OG0000813	Syaf.g_02423	Prag.g_01496
OG0000814	Syaf.g_02425	Prag.g_01498
OG0000815	Syaf.g_02426	Prag.g_01499
OG0000816	Syaf.g_02428	Prag.g_01501
OG0000817	Syaf.g_02429	Prag.g_01502
OG0000818	Syaf.g_02442	Prag.g_01507
OG0000819	Syaf.g_02443	Prag.g_01508
OG0000820	Syaf.g_02444	Prag.g_01509
OG0000821	Syaf.g_02450	Prag.g_01512
OG0000822	Syaf.g_02452	Prag.g_01513
OG0000823	Syaf.g_02453	Prag.g_01514
OG0000824	Syaf.g_02459	Prag.g_01517
OG0000825	Syaf.g_02460	Prag.g_01518
OG0000826	Syaf.g_02461	Prag.g_01519
OG0000827	Syaf.g_02462	Prag.g_01520
OG0000828	Syaf.g_02465	Prag.g_01524
OG0000829	Syaf.g_02466	Prag.g_01525
OG0000830	Syaf.g_02467	Prag.g_01526
OG0000831	Syaf.g_02470	Prag.g_01528
OG0000832	Syaf.g_01109	Prag.g_01534
OG0000833	Syaf.g_01100	Prag.g_01542
OG0000834	Syaf.g_01098	Prag.g_01543
OG0000835	Syaf.g_01097	Prag.g_01544
OG0000836	Syaf.g_01093	Prag.g_01545
OG0000837	Syaf.g_01091	Prag.g_01546
OG0000838	Syaf.g_01087	Prag.g_01548
OG0000839	Syaf.g_01086	Prag.g_01549
OG0000840	Syaf.g_01085	Prag.g_01550
OG0000841	Syaf.g_01084	Prag.g_01551
OG0000842	Syaf.g_01083	Prag.g_01552
OG0000843	Syaf.g_01082	Prag.g_01553
OG0000844	Syaf.g_01080	Prag.g_01554
OG0000845	Syaf.g_01079	Prag.g_01555
OG0000846	Syaf.g_01078	Prag.g_01556
OG0000847	Syaf.g_01077	Prag.g_01557
OG0000848	Syaf.g_01075	Prag.g_01558
OG0000849	Syaf.g_01074	Prag.g_01559
OG0000850	Syaf.g_01072	Prag.g_01561
OG0000851	Syaf.g_01061	Prag.g_01562
OG0000852	Syaf.g_01060	Prag.g_01563
OG0000853	Syaf.g_01056	Prag.g_01567
OG0000854	Syaf.g_01054	Prag.g_01569
OG0000855	Syaf.g_01053	Prag.g_01570
OG0000856	Syaf.g_02328	Prag.g_01583
OG0000857	Syaf.g_02031	Prag.g_01611
OG0000858	Syaf.g_01047	Prag.g_01663
OG0000859	Syaf.g_01046	Prag.g_01664
OG0000860	Syaf.g_01031	Prag.g_01671
OG0000861	Syaf.g_01030	Prag.g_01672
OG0000862	Syaf.g_01029	Prag.g_01673
OG0000863	Syaf.g_01026	Prag.g_01675
OG0000864	Syaf.g_01025	Prag.g_01676
OG0000865	Syaf.g_01024	Prag.g_01677
OG0000866	Syaf.g_01023	Prag.g_01678
OG0000867	Syaf.g_01022	Prag.g_01679
OG0000868	Syaf.g_01019	Prag.g_01680
OG0000869	Syaf.g_01014	Prag.g_01684
OG0000870	Syaf.g_01009	Prag.g_01689
OG0000871	Syaf.g_01008	Prag.g_01690
OG0000872	Syaf.g_01001	Prag.g_01691
OG0000873	Syaf.g_00998	Prag.g_01694
OG0000874	Syaf.g_01002	Prag.g_01697
OG0000875	Syaf.g_00996	Prag.g_01698
OG0000876	Syaf.g_01198	Prag.g_01699
OG0000877	Syaf.g_01188	Prag.g_01701
OG0000878	Syaf.g_01187	Prag.g_01702
OG0000879	Syaf.g_01186	Prag.g_01703
OG0000880	Syaf.g_01185	Prag.g_01704
OG0000881	Syaf.g_01179	Prag.g_01708
OG0000882	Syaf.g_01174	Prag.g_01713
OG0000883	Syaf.g_01172	Prag.g_01715
OG0000884	Syaf.g_01170	Prag.g_01717
OG0000885	Syaf.g_01169	Prag.g_01718
OG0000886	Syaf.g_01168	Prag.g_01719
OG0000887	Syaf.g_01167	Prag.g_01720
OG0000888	Syaf.g_01165	Prag.g_01722
OG0000889	Syaf.g_01163	Prag.g_01724
OG0000890	Syaf.g_01157	Prag.g_01725
OG0000891	Syaf.g_01156	Prag.g_01726
OG0000892	Syaf.g_01154	Prag.g_01728
OG0000893	Syaf.g_00178	Prag.g_01732
OG0000894	Syaf.g_00175	Prag.g_01734
OG0000895	Syaf.g_00171	Prag.g_01737
OG0000896	Syaf.g_00170	Prag.g_01738
OG0000897	Syaf.g_00168	Prag.g_01740
OG0000898	Syaf.g_00167	Prag.g_01741
OG0000899	Syaf.g_00166	Prag.g_01742
OG0000900	Syaf.g_00165	Prag.g_01743
OG0000901	Syaf.g_00160	Prag.g_01746
OG0000902	Syaf.g_00158	Prag.g_01748
OG0000903	Syaf.g_00141	Prag.g_01751
OG0000904	Syaf.g_00146	Prag.g_01753
OG0000905	Syaf.g_00151	Prag.g_01757
OG0000906	Syaf.g_00154	Prag.g_01758
OG0000907	Syaf.g_00139	Prag.g_01762
OG0000908	Syaf.g_00136	Prag.g_01765
OG0000909	Syaf.g_00135	Prag.g_01766
OG0000910	Syaf.g_00134	Prag.g_01767
OG0000911	Syaf.g_00132	Prag.g_01769
OG0000912	Syaf.g_00131	Prag.g_01770
OG0000913	Syaf.g_00130	Prag.g_01771
OG0000914	Syaf.g_00129	Prag.g_01772
OG0000915	Syaf.g_00127	Prag.g_01773
OG0000916	Syaf.g_00126	Prag.g_01774
OG0000917	Syaf.g_00125	Prag.g_01775
OG0000918	Syaf.g_00124	Prag.g_01776
OG0000919	Syaf.g_00123	Prag.g_01777
OG0000920	Syaf.g_00122	Prag.g_01778
OG0000921	Syaf.g_00121	Prag.g_01779
OG0000922	Syaf.g_00120	Prag.g_01780
OG0000923	Syaf.g_00116	Prag.g_01784
OG0000924	Syaf.g_00115	Prag.g_01785
OG0000925	Syaf.g_00114	Prag.g_01786
OG0000926	Syaf.g_00113	Prag.g_01787
OG0000927	Syaf.g_00111	Prag.g_01789
OG0000928	Syaf.g_00110	Prag.g_01790
OG0000929	Syaf.g_00109	Prag.g_01791
OG0000930	Syaf.g_00108	Prag.g_01792
OG0000931	Syaf.g_00107	Prag.g_01793
OG0000932	Syaf.g_00106	Prag.g_01794
OG0000933	Syaf.g_00100	Prag.g_01798
OG0000934	Syaf.g_00098	Prag.g_01800
OG0000935	Syaf.g_00097	Prag.g_01801
OG0000936	Syaf.g_00096	Prag.g_01802
OG0000937	Syaf.g_00095	Prag.g_01803
OG0000938	Syaf.g_00092	Prag.g_01805
OG0000939	Syaf.g_00091	Prag.g_01806
OG0000940	Syaf.g_00084	Prag.g_01813
OG0000941	Syaf.g_00082	Prag.g_01815
OG0000942	Syaf.g_00080	Prag.g_01817
OG0000943	Syaf.g_00079	Prag.g_01818
OG0000944	Syaf.g_00077	Prag.g_01819
OG0000945	Syaf.g_00075	Prag.g_01820
OG0000946	Syaf.g_00070	Prag.g_01824
OG0000947	Syaf.g_00067	Prag.g_01826
OG0000948	Syaf.g_00066	Prag.g_01827
OG0000949	Syaf.g_00337	Prag.g_01830
OG0000950	Syaf.g_00351	Prag.g_01835
OG0000951	Syaf.g_00358	Prag.g_01839
OG0000952	Syaf.g_00363	Prag.g_01843
OG0000953	Syaf.g_00367	Prag.g_01846
OG0000954	Syaf.g_00372	Prag.g_01850
OG0000955	Syaf.g_00373	Prag.g_01851
OG0000956	Syaf.g_00375	Prag.g_01853
OG0000957	Syaf.g_00386	Prag.g_01859
OG0000958	Syaf.g_00387	Prag.g_01860
OG0000959	Syaf.g_00391	Prag.g_01864
OG0000960	Syaf.g_00392	Prag.g_01865
OG0000961	Syaf.g_00402	Prag.g_01867
OG0000962	Syaf.g_00404	Prag.g_01869
OG0000963	Syaf.g_00409	Prag.g_01873
OG0000964	Syaf.g_00410	Prag.g_01874
OG0000965	Syaf.g_00411	Prag.g_01875
OG0000966	Syaf.g_00421	Prag.g_01882
OG0000967	Syaf.g_00426	Prag.g_01886
OG0000968	Syaf.g_00417	Prag.g_01888
OG0000969	Syaf.g_00423	Prag.g_01889
OG0000970	Syaf.g_00424	Prag.g_01890
OG0000971	Syaf.g_00429	Prag.g_01891
OG0000972	Syaf.g_00430	Prag.g_01892
OG0000973	Syaf.g_00431	Prag.g_01893
OG0000974	Syaf.g_00432	Prag.g_01894
OG0000975	Syaf.g_00433	Prag.g_01895
OG0000976	Syaf.g_00434	Prag.g_01896
OG0000977	Syaf.g_00436	Prag.g_01897
OG0000978	Syaf.g_00437	Prag.g_01898
OG0000979	Syaf.g_00440	Prag.g_01901
OG0000980	Syaf.g_00443	Prag.g_01903
OG0000981	Syaf.g_00446	Prag.g_01905
OG0000982	Syaf.g_00645	Prag.g_01907
OG0000983	Syaf.g_00644	Prag.g_01908
OG0000984	Syaf.g_00643	Prag.g_01909
OG0000985	Syaf.g_00641	Prag.g_01912
OG0000986	Syaf.g_00639	Prag.g_01914
OG0000987	Syaf.g_00637	Prag.g_01915
OG0000988	Syaf.g_00633	Prag.g_01918
OG0000989	Syaf.g_00624	Prag.g_01922
OG0000990	Syaf.g_00606	Prag.g_01925
OG0000991	Syaf.g_00604	Prag.g_01926
OG0000992	Syaf.g_00601	Prag.g_01928
OG0000993	Syaf.g_00600	Prag.g_01929
OG0000994	Syaf.g_00597	Prag.g_01930
OG0000995	Syaf.g_00592	Prag.g_01934
OG0000996	Syaf.g_00543	Prag.g_01935
OG0000997	Syaf.g_00532	Prag.g_01936
OG0000998	Syaf.g_00530	Prag.g_01938
OG0000999	Syaf.g_00529	Prag.g_01939
OG0001000	Syaf.g_00526	Prag.g_01942
OG0001001	Syaf.g_00521	Prag.g_01944
OG0001002	Syaf.g_00515	Prag.g_01948
OG0001003	Syaf.g_00514	Prag.g_01949
OG0001004	Syaf.g_00513	Prag.g_01950
OG0001005	Syaf.g_00510	Prag.g_01951
OG0001006	Syaf.g_00500	Prag.g_01955
OG0001007	Syaf.g_00498	Prag.g_01957
OG0001008	Syaf.g_01215	Prag.g_00416
OG0001009	Syaf.g_00466	Prag.g_00027
OG0001010	Syaf.g_00465	Prag.g_00028
OG0001011	Syaf.g_00463	Prag.g_00029
OG0001012	Syaf.g_00649	Prag.g_00043
OG0001013	Syaf.g_00669	Prag.g_00048
OG0001014	Syaf.g_00691	Prag.g_00051
OG0001015	Syaf.g_00692	Prag.g_00052
OG0001016	Syaf.g_00958	Prag.g_00067
OG0001017	Syaf.g_00952	Prag.g_00071
OG0001018	Syaf.g_00950	Prag.g_00074
OG0001019	Syaf.g_00931	Prag.g_00083
OG0001020	Syaf.g_00926	Prag.g_00084
OG0001021	Syaf.g_00922	Prag.g_00085
OG0001022	Syaf.g_00918	Prag.g_00087
OG0001023	Syaf.g_00917	Prag.g_00088
OG0001024	Syaf.g_00913	Prag.g_00091
OG0001025	Syaf.g_00906	Prag.g_00097
OG0001026	Syaf.g_00893	Prag.g_00104
OG0001027	Syaf.g_00884	Prag.g_00105
OG0001028	Syaf.g_00882	Prag.g_00107
OG0001029	Syaf.g_00880	Prag.g_00108
OG0001030	Syaf.g_00860	Prag.g_00123
OG0001031	Syaf.g_00784	Prag.g_00179
OG0001032	Syaf.g_00781	Prag.g_00180
OG0001034	Syaf.g_02787	Prag.g_00229
OG0001035	Syaf.g_00207	Prag.g_00246
OG0001036	Syaf.g_00212	Prag.g_00250
OG0001037	Syaf.g_00214	Prag.g_00251
OG0001038	Syaf.g_00242	Prag.g_00269
OG0001039	Syaf.g_00245	Prag.g_00272
OG0001040	Syaf.g_00248	Prag.g_00274
OG0001041	Syaf.g_00253	Prag.g_00278
OG0001042	Syaf.g_00275	Prag.g_00295
OG0001043	Syaf.g_00279	Prag.g_00296
OG0001044	Syaf.g_00024	Prag.g_00328
OG0001045	Syaf.g_00011	Prag.g_00337
OG0001046	Syaf.g_01894	Prag.g_00372
OG0001047	Syaf.g_01217	Prag.g_00418
OG0001048	Syaf.g_01218	Prag.g_00419
OG0001049	Syaf.g_01226	Prag.g_00421
OG0001050	Syaf.g_01227	Prag.g_00422
OG0001051	Syaf.g_01228	Prag.g_00423
OG0001052	Syaf.g_02502	Prag.g_00450
OG0001053	Syaf.g_02718	Prag.g_00462
OG0001054	Syaf.g_02701	Prag.g_00477
OG0001056	Syaf.g_02649	Prag.g_00515
OG0001057	Syaf.g_02638	Prag.g_00520
OG0001058	Syaf.g_02624	Prag.g_00528
OG0001059	Syaf.g_02620	Prag.g_00532
OG0001060	Syaf.g_02614	Prag.g_00539
OG0001061	Syaf.g_02590	Prag.g_00552
OG0001062	Syaf.g_02588	Prag.g_00554
OG0001063	Syaf.g_02583	Prag.g_00556
OG0001064	Syaf.g_02582	Prag.g_00557
OG0001065	Syaf.g_02581	Prag.g_00558
OG0001066	Syaf.g_02580	Prag.g_00559
OG0001067	Syaf.g_02579	Prag.g_00560
OG0001068	Syaf.g_02578	Prag.g_00561
OG0001069	Syaf.g_02577	Prag.g_00562
OG0001070	Syaf.g_02574	Prag.g_00565
OG0001071	Syaf.g_02573	Prag.g_00566
OG0001072	Syaf.g_02569	Prag.g_00568
OG0001073	Syaf.g_02555	Prag.g_00582
OG0001074	Syaf.g_02365	Prag.g_00593
OG0001075	Syaf.g_02363	Prag.g_00594
OG0001076	Syaf.g_02337	Prag.g_00602
OG0001077	Syaf.g_02325	Prag.g_00606
OG0001078	Syaf.g_02309	Prag.g_00614
OG0001079	Syaf.g_02296	Prag.g_00625
OG0001080	Syaf.g_01740	Prag.g_00631
OG0001081	Syaf.g_02144	Prag.g_00633
OG0001082	Syaf.g_02143	Prag.g_00634
OG0001083	Syaf.g_02136	Prag.g_00639
OG0001084	Syaf.g_02135	Prag.g_00640
OG0001085	Syaf.g_02125	Prag.g_00648
OG0001086	Syaf.g_02123	Prag.g_00649
OG0001087	Syaf.g_01482	Prag.g_00666
OG0001088	Syaf.g_01478	Prag.g_00667
OG0001089	Syaf.g_01453	Prag.g_00675
OG0001090	Syaf.g_01981	Prag.g_00693
OG0001091	Syaf.g_01979	Prag.g_00695
OG0001092	Syaf.g_01977	Prag.g_00696
OG0001093	Syaf.g_01971	Prag.g_00701
OG0001094	Syaf.g_02055	Prag.g_00800
OG0001095	Syaf.g_02034	Prag.g_00819
OG0001096	Syaf.g_02018	Prag.g_00832
OG0001097	Syaf.g_01373	Prag.g_00849
OG0001098	Syaf.g_01743	Prag.g_00864
OG0001099	Syaf.g_00881	Prag.g_00895
OG0001100	Syaf.g_02110	Prag.g_00899
OG0001101	Syaf.g_02109	Prag.g_00901
OG0001102	Syaf.g_02106	Prag.g_00903
OG0001103	Syaf.g_02104	Prag.g_00905
OG0001104	Syaf.g_02071	Prag.g_00927
OG0001105	Syaf.g_02067	Prag.g_00931
OG0001106	Syaf.g_01847	Prag.g_00955
OG0001107	Syaf.g_01859	Prag.g_00962
OG0001108	Syaf.g_01868	Prag.g_00966
OG0001109	Syaf.g_01877	Prag.g_00967
OG0001110	Syaf.g_01879	Prag.g_00969
OG0001111	Syaf.g_01881	Prag.g_00970
OG0001112	Syaf.g_01883	Prag.g_00971
OG0001113	Syaf.g_01884	Prag.g_00972
OG0001114	Syaf.g_01885	Prag.g_00973
OG0001115	Syaf.g_01889	Prag.g_00975
OG0001116	Syaf.g_01891	Prag.g_00976
OG0001117	Syaf.g_01892	Prag.g_00977
OG0001118	Syaf.g_01893	Prag.g_00978
OG0001119	Syaf.g_01895	Prag.g_00979
OG0001120	Syaf.g_01899	Prag.g_00981
OG0001122	Syaf.g_01927	Prag.g_01008
OG0001123	Syaf.g_01934	Prag.g_01012
OG0001124	Syaf.g_01936	Prag.g_01014
OG0001125	Syaf.g_01938	Prag.g_01015
OG0001126	Syaf.g_01409	Prag.g_01025
