Orthogroup	Syaf	Syar
OG0000559	Syaf.g_02622	Syar.g_02322
OG0000560	Syaf.g_02619	Syar.g_02320
OG0000561	Syaf.g_02618	Syar.g_02319
OG0000562	Syaf.g_02617	Syar.g_02318
OG0000563	Syaf.g_02616	Syar.g_02317
OG0000564	Syaf.g_02615	Syar.g_02316
OG0000565	Syaf.g_02612	Syar.g_02312
OG0000566	Syaf.g_02608	Syar.g_02308
OG0000567	Syaf.g_02604	Syar.g_02304
OG0000568	Syaf.g_02599	Syar.g_02302
OG0000569	Syaf.g_02596	Syar.g_02301
OG0000570	Syaf.g_02595	Syar.g_02300
OG0000571	Syaf.g_02591	Syar.g_02298
OG0000572	Syaf.g_02575	Syar.g_02201
OG0000573	Syaf.g_02567	Syar.g_02191
OG0000574	Syaf.g_02566	Syar.g_02190
OG0000575	Syaf.g_02562	Syar.g_03180
OG0000576	Syaf.g_02560	Syar.g_02187
OG0000577	Syaf.g_02559	Syar.g_02186
OG0000578	Syaf.g_02558	Syar.g_02185
OG0000579	Syaf.g_02557	Syar.g_02184
OG0000580	Syaf.g_02556	Syar.g_02183
OG0000581	Syaf.g_02550	Syar.g_02175
OG0000582	Syaf.g_02374	Syar.g_02131
OG0000583	Syaf.g_02373	Syar.g_02132
OG0000584	Syaf.g_02372	Syar.g_02133
OG0000585	Syaf.g_02370	Syar.g_02170
OG0000586	Syaf.g_02369	Syar.g_02171
OG0000587	Syaf.g_02367	Syar.g_02173
OG0000588	Syaf.g_02350	Syar.g_02275
OG0000589	Syaf.g_02340	Syar.g_02261
OG0000590	Syaf.g_02339	Syar.g_02260
OG0000591	Syaf.g_02331	Syar.g_02246
OG0000592	Syaf.g_02330	Syar.g_02245
OG0000593	Syaf.g_02314	Syar.g_02414
OG0000594	Syaf.g_02313	Syar.g_02415
OG0000595	Syaf.g_02312	Syar.g_02416
OG0000596	Syaf.g_02307	Syar.g_02421
OG0000597	Syaf.g_02304	Syar.g_02424
OG0000598	Syaf.g_02303	Syar.g_02425
OG0000599	Syaf.g_02300	Syar.g_02428
OG0000600	Syaf.g_02299	Syar.g_02429
OG0000601	Syaf.g_02298	Syar.g_02430
OG0000602	Syaf.g_02293	Syar.g_02435
OG0000603	Syaf.g_02292	Syar.g_02436
OG0000604	Syaf.g_02289	Syar.g_02438
OG0000605	Syaf.g_01734	Syar.g_02440
OG0000606	Syaf.g_02145	Syar.g_02443
OG0000607	Syaf.g_02142	Syar.g_02446
OG0000608	Syaf.g_02141	Syar.g_02447
OG0000609	Syaf.g_02139	Syar.g_02470
OG0000610	Syaf.g_02132	Syar.g_01917
OG0000611	Syaf.g_02129	Syar.g_01914
OG0000612	Syaf.g_02128	Syar.g_01913
OG0000613	Syaf.g_00315	Syar.g_00712
OG0000614	Syaf.g_01469	Syar.g_02012, Syar.g_01344
OG0000615	Syaf.g_02085	Syar.g_02603
OG0000616	Syaf.g_00518	Syar.g_00454
OG0000617	Syaf.g_01975	Syar.g_01576
OG0000618	Syaf.g_01974	Syar.g_01575
OG0000619	Syaf.g_01973	Syar.g_01574
OG0000620	Syaf.g_01966	Syar.g_01569
OG0000621	Syaf.g_01965	Syar.g_01568
OG0000622	Syaf.g_01964	Syar.g_01566
OG0000623	Syaf.g_01963	Syar.g_01565
OG0000624	Syaf.g_01961	Syar.g_01564
OG0000625	Syaf.g_01960	Syar.g_01563
OG0000626	Syaf.g_01959	Syar.g_01562
OG0000627	Syaf.g_01782	Syar.g_01868
OG0000628	Syaf.g_01783	Syar.g_01869
OG0000629	Syaf.g_01786	Syar.g_01872
OG0000630	Syaf.g_01790	Syar.g_02586
OG0000631	Syaf.g_01801	Syar.g_02579
OG0000632	Syaf.g_01802	Syar.g_02578
OG0000633	Syaf.g_01803	Syar.g_02576
OG0000634	Syaf.g_02053	Syar.g_02635
OG0000635	Syaf.g_02052	Syar.g_02636
OG0000636	Syaf.g_02050	Syar.g_02638
OG0000637	Syaf.g_02048	Syar.g_02640
OG0000638	Syaf.g_02047	Syar.g_02641
OG0000639	Syaf.g_02046	Syar.g_02642
OG0000640	Syaf.g_02045	Syar.g_02643
OG0000641	Syaf.g_02041	Syar.g_02648
OG0000642	Syaf.g_02040	Syar.g_02649
OG0000643	Syaf.g_02038	Syar.g_02650
OG0000644	Syaf.g_02037	Syar.g_02651
OG0000645	Syaf.g_02035	Syar.g_02652
OG0000646	Syaf.g_02032	Syar.g_02655
OG0000647	Syaf.g_02030	Syar.g_02657
OG0000648	Syaf.g_02027	Syar.g_02659
OG0000649	Syaf.g_02026	Syar.g_02660
OG0000650	Syaf.g_02025	Syar.g_02661
OG0000651	Syaf.g_02024	Syar.g_02662
OG0000652	Syaf.g_02023	Syar.g_02663
OG0000653	Syaf.g_02021	Syar.g_02665
OG0000654	Syaf.g_02020	Syar.g_02666
OG0000655	Syaf.g_02019	Syar.g_02667
OG0000656	Syaf.g_02016	Syar.g_02479
OG0000657	Syaf.g_01384	Syar.g_01812
OG0000658	Syaf.g_01381	Syar.g_01815
OG0000659	Syaf.g_01380	Syar.g_01816
OG0000660	Syaf.g_01376	Syar.g_01820
OG0000661	Syaf.g_01374	Syar.g_03175
OG0000662	Syaf.g_01372	Syar.g_01829
OG0000663	Syaf.g_01369	Syar.g_01832
OG0000664	Syaf.g_01368	Syar.g_01837
OG0000665	Syaf.g_00980	Syar.g_02774
OG0000666	Syaf.g_01733	Syar.g_01241
OG0000667	Syaf.g_01635	Syar.g_02346
OG0000668	Syaf.g_01928	Syar.g_01802
OG0000669	Syaf.g_02112	Syar.g_01627
OG0000670	Syaf.g_02769	Syar.g_01624
OG0000671	Syaf.g_02108	Syar.g_01622
OG0000672	Syaf.g_02105	Syar.g_01619
OG0000673	Syaf.g_02102	Syar.g_01615
OG0000674	Syaf.g_02100	Syar.g_01613
OG0000675	Syaf.g_02099	Syar.g_01612
OG0000676	Syaf.g_02097	Syar.g_01608
OG0000677	Syaf.g_02096	Syar.g_01607
OG0000678	Syaf.g_02092	Syar.g_02037
OG0000679	Syaf.g_02083	Syar.g_02606
OG0000680	Syaf.g_02082	Syar.g_02607
OG0000681	Syaf.g_02079	Syar.g_02610
OG0000682	Syaf.g_02078	Syar.g_02611
OG0000683	Syaf.g_02077	Syar.g_02612
OG0000684	Syaf.g_02072	Syar.g_02615
OG0000685	Syaf.g_02070	Syar.g_02617
OG0000686	Syaf.g_02069	Syar.g_02618
OG0000687	Syaf.g_02068	Syar.g_02619
OG0000688	Syaf.g_02063	Syar.g_02624
OG0000689	Syaf.g_02061	Syar.g_02626
OG0000690	Syaf.g_02060	Syar.g_02627
OG0000691	Syaf.g_02059	Syar.g_02628
OG0000692	Syaf.g_02058	Syar.g_02629
OG0000693	Syaf.g_02057	Syar.g_02631
OG0000694	Syaf.g_02056	Syar.g_02632
OG0000695	Syaf.g_01805	Syar.g_02573
OG0000696	Syaf.g_01806	Syar.g_02572
OG0000697	Syaf.g_01808	Syar.g_02570
OG0000698	Syaf.g_01811	Syar.g_02567
OG0000699	Syaf.g_01813	Syar.g_02566
OG0000700	Syaf.g_01814	Syar.g_02565
OG0000701	Syaf.g_01815	Syar.g_02564
OG0000702	Syaf.g_01843	Syar.g_02559
OG0000703	Syaf.g_01844	Syar.g_02557
OG0000704	Syaf.g_01846	Syar.g_02555
OG0000705	Syaf.g_01853	Syar.g_02547
OG0000706	Syaf.g_01854	Syar.g_02546
OG0000707	Syaf.g_01855	Syar.g_02545
OG0000708	Syaf.g_01858	Syar.g_02542
OG0000709	Syaf.g_01867	Syar.g_02534
OG0000710	Syaf.g_01878	Syar.g_02528
OG0000711	Syaf.g_01908	Syar.g_02499
OG0000712	Syaf.g_01910	Syar.g_02497
OG0000713	Syaf.g_01911	Syar.g_02496
OG0000714	Syaf.g_01913	Syar.g_02494
OG0000715	Syaf.g_01915	Syar.g_02492
OG0000716	Syaf.g_01919	Syar.g_02488
OG0000717	Syaf.g_01920	Syar.g_02487
OG0000718	Syaf.g_01924	Syar.g_02483
OG0000719	Syaf.g_01926	Syar.g_01804
OG0000720	Syaf.g_01939	Syar.g_01790
OG0000721	Syaf.g_01941	Syar.g_01788
OG0000722	Syaf.g_01942	Syar.g_01787
OG0000723	Syaf.g_01957	Syar.g_01560
OG0000724	Syaf.g_01418	Syar.g_01367, Syar.g_02120
OG0000725	Syaf.g_01445	Syar.g_01934
OG0000726	Syaf.g_01446	Syar.g_01935
OG0000727	Syaf.g_01447	Syar.g_01936
OG0000728	Syaf.g_01449	Syar.g_01938
OG0000729	Syaf.g_00405	Syar.g_00593
OG0000730	Syaf.g_00026	Syar.g_01115
OG0000731	Syaf.g_00014	Syar.g_01127
OG0000732	Syaf.g_00444	Syar.g_00522
OG0000733	Syaf.g_00615	Syar.g_02234
OG0000734	Syaf.g_00895	Syar.g_03128
OG0000735	Syaf.g_01273	Syar.g_01522
OG0000736	Syaf.g_01274	Syar.g_01523
OG0000737	Syaf.g_01275	Syar.g_01524
OG0000738	Syaf.g_01280	Syar.g_01530
OG0000739	Syaf.g_01281	Syar.g_01531
OG0000740	Syaf.g_01282	Syar.g_01532
OG0000741	Syaf.g_01285	Syar.g_01535
OG0000742	Syaf.g_01287	Syar.g_01538
OG0000743	Syaf.g_01289	Syar.g_01541
OG0000744	Syaf.g_01290	Syar.g_01542
OG0000745	Syaf.g_01293	Syar.g_01545
OG0000746	Syaf.g_01295	Syar.g_01549
OG0000747	Syaf.g_01296	Syar.g_01551
OG0000748	Syaf.g_01307	Syar.g_01945
OG0000749	Syaf.g_01309	Syar.g_01946
OG0000750	Syaf.g_01310	Syar.g_01947
OG0000751	Syaf.g_01317	Syar.g_01952
OG0000752	Syaf.g_01319	Syar.g_01954
OG0000753	Syaf.g_01322	Syar.g_01957
OG0000754	Syaf.g_01611	Syar.g_01963
OG0000755	Syaf.g_01599	Syar.g_01974
OG0000756	Syaf.g_01598	Syar.g_01975
OG0000757	Syaf.g_01590	Syar.g_01984
OG0000758	Syaf.g_01589	Syar.g_01985
OG0000759	Syaf.g_01588	Syar.g_01986
OG0000760	Syaf.g_01587	Syar.g_01987
OG0000761	Syaf.g_01586	Syar.g_01988
OG0000762	Syaf.g_01584	Syar.g_01992
OG0000763	Syaf.g_01582	Syar.g_01699
OG0000764	Syaf.g_01581	Syar.g_01700
OG0000765	Syaf.g_01564	Syar.g_01718
OG0000766	Syaf.g_01563	Syar.g_01719
OG0000767	Syaf.g_01561	Syar.g_01721
OG0000768	Syaf.g_01560	Syar.g_01722
OG0000769	Syaf.g_01558	Syar.g_01724
OG0000770	Syaf.g_01553	Syar.g_01727
OG0000771	Syaf.g_01411	Syar.g_01373
OG0000772	Syaf.g_01705	Syar.g_00746
OG0000773	Syaf.g_01268	Syar.g_02694
OG0000774	Syaf.g_01263	Syar.g_02771
OG0000775	Syaf.g_01261	Syar.g_02773
OG0000776	Syaf.g_01260	Syar.g_01755
OG0000777	Syaf.g_01259	Syar.g_01754
OG0000778	Syaf.g_01258	Syar.g_01753
OG0000779	Syaf.g_01252	Syar.g_02779
OG0000780	Syaf.g_01249	Syar.g_02781
OG0000781	Syaf.g_01245	Syar.g_02785
OG0000782	Syaf.g_01244	Syar.g_02786
OG0000783	Syaf.g_01243	Syar.g_02787
OG0000784	Syaf.g_01242	Syar.g_02788
OG0000785	Syaf.g_01240	Syar.g_02791
OG0000786	Syaf.g_02546	Syar.g_02795
OG0000787	Syaf.g_02547	Syar.g_02796
OG0000788	Syaf.g_02297	Syar.g_02331
OG0000789	Syaf.g_01750	Syar.g_02040
OG0000790	Syaf.g_02738	Syar.g_01456
OG0000791	Syaf.g_02740	Syar.g_01454
OG0000792	Syaf.g_02741	Syar.g_01453
OG0000793	Syaf.g_02746	Syar.g_01243
OG0000794	Syaf.g_02747	Syar.g_01242
OG0000795	Syaf.g_02748	Syar.g_01240
OG0000796	Syaf.g_02752	Syar.g_01236
OG0000797	Syaf.g_02753	Syar.g_01235
OG0000798	Syaf.g_00240	Syar.g_00222
OG0000799	Syaf.g_02380	Syar.g_02844
OG0000800	Syaf.g_02383	Syar.g_02843
OG0000801	Syaf.g_02384	Syar.g_02842
OG0000802	Syaf.g_02388	Syar.g_02825
OG0000803	Syaf.g_02393	Syar.g_02822
OG0000804	Syaf.g_02396	Syar.g_02819
OG0000805	Syaf.g_02398	Syar.g_02817
OG0000806	Syaf.g_02405	Syar.g_02815
OG0000807	Syaf.g_02406	Syar.g_02814
OG0000808	Syaf.g_02407	Syar.g_02813
OG0000809	Syaf.g_02410	Syar.g_02811
OG0000810	Syaf.g_02411	Syar.g_02810
OG0000811	Syaf.g_02420	Syar.g_02805
OG0000812	Syaf.g_02422	Syar.g_02803
OG0000813	Syaf.g_02423	Syar.g_02802
OG0000814	Syaf.g_02425	Syar.g_02800
OG0000815	Syaf.g_02426	Syar.g_02799
OG0000816	Syaf.g_02428	Syar.g_02797
OG0000817	Syaf.g_02429	Syar.g_02861
OG0000818	Syaf.g_02442	Syar.g_01418
OG0000819	Syaf.g_02443	Syar.g_01417
OG0000820	Syaf.g_02444	Syar.g_01416
OG0000821	Syaf.g_02450	Syar.g_01410
OG0000822	Syaf.g_02452	Syar.g_01408
OG0000823	Syaf.g_02453	Syar.g_01407
OG0000824	Syaf.g_02459	Syar.g_01402
OG0000825	Syaf.g_02460	Syar.g_01401
OG0000826	Syaf.g_02461	Syar.g_01400
OG0000827	Syaf.g_02462	Syar.g_01399
OG0000828	Syaf.g_02465	Syar.g_01396
OG0000829	Syaf.g_02466	Syar.g_01395
OG0000830	Syaf.g_02467	Syar.g_01394
OG0000831	Syaf.g_02470	Syar.g_01391
OG0000832	Syaf.g_01109	Syar.g_01213
OG0000833	Syaf.g_01100	Syar.g_02877
OG0000834	Syaf.g_01098	Syar.g_02878
OG0000835	Syaf.g_01097	Syar.g_02879
OG0000836	Syaf.g_01093	Syar.g_02881
OG0000837	Syaf.g_01091	Syar.g_02882
OG0000838	Syaf.g_01087	Syar.g_02886
OG0000839	Syaf.g_01086	Syar.g_02887
OG0000840	Syaf.g_01085	Syar.g_02888
OG0000841	Syaf.g_01084	Syar.g_02889
OG0000842	Syaf.g_01083	Syar.g_02890
OG0000843	Syaf.g_01082	Syar.g_02891
OG0000844	Syaf.g_01080	Syar.g_02893
OG0000845	Syaf.g_01079	Syar.g_02894
OG0000846	Syaf.g_01078	Syar.g_02895
OG0000847	Syaf.g_01077	Syar.g_02896
OG0000848	Syaf.g_01075	Syar.g_02898
OG0000849	Syaf.g_01074	Syar.g_02899
OG0000850	Syaf.g_01072	Syar.g_02902
OG0000851	Syaf.g_01061	Syar.g_02905
OG0000852	Syaf.g_01060	Syar.g_02906
OG0000853	Syaf.g_01056	Syar.g_02910
OG0000854	Syaf.g_01054	Syar.g_02912
OG0000855	Syaf.g_01053	Syar.g_02913
OG0000856	Syaf.g_02328	Syar.g_02243
OG0000857	Syaf.g_02031	Syar.g_02656
OG0000858	Syaf.g_01047	Syar.g_02920
OG0000859	Syaf.g_01046	Syar.g_02921
OG0000860	Syaf.g_01031	Syar.g_02931
OG0000861	Syaf.g_01030	Syar.g_02932
OG0000862	Syaf.g_01029	Syar.g_02942
OG0000863	Syaf.g_01026	Syar.g_02944
OG0000864	Syaf.g_01025	Syar.g_02945
OG0000865	Syaf.g_01024	Syar.g_02946
OG0000866	Syaf.g_01023	Syar.g_02947
OG0000867	Syaf.g_01022	Syar.g_02948
OG0000868	Syaf.g_01019	Syar.g_02950
OG0000869	Syaf.g_01014	Syar.g_02955
OG0000870	Syaf.g_01009	Syar.g_02960
OG0000871	Syaf.g_01008	Syar.g_02961
OG0000872	Syaf.g_01001	Syar.g_02967
OG0000873	Syaf.g_00998	Syar.g_02970
OG0000874	Syaf.g_01002	Syar.g_02974
OG0000875	Syaf.g_00996	Syar.g_02975
OG0000876	Syaf.g_01198	Syar.g_01828
OG0000877	Syaf.g_01188	Syar.g_02977
OG0000878	Syaf.g_01187	Syar.g_02978
OG0000879	Syaf.g_01186	Syar.g_02979
OG0000880	Syaf.g_01185	Syar.g_02980
OG0000881	Syaf.g_01179	Syar.g_02984
OG0000882	Syaf.g_01174	Syar.g_02989
OG0000883	Syaf.g_01172	Syar.g_02992
OG0000884	Syaf.g_01170	Syar.g_02994
OG0000885	Syaf.g_01169	Syar.g_02995
OG0000886	Syaf.g_01168	Syar.g_02996
OG0000887	Syaf.g_01167	Syar.g_02998
OG0000888	Syaf.g_01165	Syar.g_03000
OG0000889	Syaf.g_01163	Syar.g_03002
OG0000890	Syaf.g_01157	Syar.g_03005
OG0000891	Syaf.g_01156	Syar.g_03006
OG0000892	Syaf.g_01154	Syar.g_03008
OG0000893	Syaf.g_00178	Syar.g_00150
OG0000894	Syaf.g_00175	Syar.g_00145
OG0000895	Syaf.g_00171	Syar.g_00141
OG0000896	Syaf.g_00170	Syar.g_00140
OG0000897	Syaf.g_00168	Syar.g_00138
OG0000898	Syaf.g_00167	Syar.g_00137
OG0000899	Syaf.g_00166	Syar.g_00136
OG0000900	Syaf.g_00165	Syar.g_00135
OG0000901	Syaf.g_00160	Syar.g_00130
OG0000902	Syaf.g_00158	Syar.g_01013
OG0000903	Syaf.g_00141	Syar.g_01026
OG0000904	Syaf.g_00146	Syar.g_01021
OG0000905	Syaf.g_00151	Syar.g_01018
OG0000906	Syaf.g_00154	Syar.g_01015
OG0000907	Syaf.g_00139	Syar.g_01028
OG0000908	Syaf.g_00136	Syar.g_01031
OG0000909	Syaf.g_00135	Syar.g_01032
OG0000910	Syaf.g_00134	Syar.g_01033
OG0000911	Syaf.g_00132	Syar.g_01035
OG0000912	Syaf.g_00131	Syar.g_01036
OG0000913	Syaf.g_00130	Syar.g_01037
OG0000914	Syaf.g_00129	Syar.g_01038
OG0000915	Syaf.g_00127	Syar.g_01040
OG0000916	Syaf.g_00126	Syar.g_01041
OG0000917	Syaf.g_00125	Syar.g_01042
OG0000918	Syaf.g_00124	Syar.g_01043
OG0000919	Syaf.g_00123	Syar.g_01044
OG0000920	Syaf.g_00122	Syar.g_01045
OG0000921	Syaf.g_00121	Syar.g_01046
OG0000922	Syaf.g_00120	Syar.g_01047
OG0000923	Syaf.g_00116	Syar.g_01051
OG0000924	Syaf.g_00115	Syar.g_01052
OG0000925	Syaf.g_00114	Syar.g_01053
OG0000926	Syaf.g_00113	Syar.g_01054
OG0000927	Syaf.g_00111	Syar.g_01056
OG0000928	Syaf.g_00110	Syar.g_01057
OG0000929	Syaf.g_00109	Syar.g_01058
OG0000930	Syaf.g_00108	Syar.g_01059
OG0000931	Syaf.g_00107	Syar.g_01060
OG0000932	Syaf.g_00106	Syar.g_01061
OG0000933	Syaf.g_00100	Syar.g_01066
OG0000934	Syaf.g_00098	Syar.g_01068
OG0000935	Syaf.g_00097	Syar.g_01069
OG0000936	Syaf.g_00096	Syar.g_01070
OG0000937	Syaf.g_00095	Syar.g_01071
OG0000938	Syaf.g_00092	Syar.g_01074
OG0000939	Syaf.g_00091	Syar.g_01075
OG0000940	Syaf.g_00084	Syar.g_01081
OG0000941	Syaf.g_00082	Syar.g_01083
OG0000942	Syaf.g_00080	Syar.g_01085
OG0000943	Syaf.g_00079	Syar.g_01086
OG0000944	Syaf.g_00077	Syar.g_01088
OG0000945	Syaf.g_00075	Syar.g_01089
OG0000946	Syaf.g_00070	Syar.g_01095
OG0000947	Syaf.g_00067	Syar.g_01098
OG0000948	Syaf.g_00066	Syar.g_01099
OG0000949	Syaf.g_00337	Syar.g_00283
OG0000950	Syaf.g_00351	Syar.g_00661
OG0000951	Syaf.g_00358	Syar.g_00656
OG0000952	Syaf.g_00363	Syar.g_00651
OG0000953	Syaf.g_00367	Syar.g_00248
OG0000954	Syaf.g_00372	Syar.g_00258
OG0000955	Syaf.g_00373	Syar.g_00259
OG0000956	Syaf.g_00375	Syar.g_00261
OG0000957	Syaf.g_00386	Syar.g_00610
OG0000958	Syaf.g_00387	Syar.g_00609
OG0000959	Syaf.g_00391	Syar.g_00605
OG0000960	Syaf.g_00392	Syar.g_00604
OG0000961	Syaf.g_00402	Syar.g_00094
OG0000962	Syaf.g_00404	Syar.g_00594
OG0000963	Syaf.g_00409	Syar.g_00590
OG0000964	Syaf.g_00410	Syar.g_00589
OG0000965	Syaf.g_00411	Syar.g_00588
OG0000966	Syaf.g_00421	Syar.g_00549
OG0000967	Syaf.g_00426	Syar.g_00545
OG0000968	Syaf.g_00417	Syar.g_00542
OG0000969	Syaf.g_00423	Syar.g_00540
OG0000970	Syaf.g_00424	Syar.g_00539
OG0000971	Syaf.g_00429	Syar.g_00537
OG0000972	Syaf.g_00430	Syar.g_00536
OG0000973	Syaf.g_00431	Syar.g_00535
OG0000974	Syaf.g_00432	Syar.g_00534
OG0000975	Syaf.g_00433	Syar.g_00533
OG0000976	Syaf.g_00434	Syar.g_00532
OG0000977	Syaf.g_00436	Syar.g_00530
OG0000978	Syaf.g_00437	Syar.g_00529
OG0000979	Syaf.g_00440	Syar.g_00526
OG0000980	Syaf.g_00443	Syar.g_00523
OG0000981	Syaf.g_00446	Syar.g_00520
OG0000982	Syaf.g_00645	Syar.g_00331
OG0000983	Syaf.g_00644	Syar.g_00332
OG0000984	Syaf.g_00643	Syar.g_00333
OG0000985	Syaf.g_00641	Syar.g_00337
OG0000986	Syaf.g_00639	Syar.g_00344
OG0000987	Syaf.g_00637	Syar.g_00346
OG0000988	Syaf.g_00633	Syar.g_00352
OG0000989	Syaf.g_00624	Syar.g_00377
OG0000990	Syaf.g_00606	Syar.g_00697
OG0000991	Syaf.g_00604	Syar.g_00700
OG0000992	Syaf.g_00601	Syar.g_00704
OG0000993	Syaf.g_00600	Syar.g_00705
OG0000994	Syaf.g_00597	Syar.g_00708
OG0000995	Syaf.g_00592	Syar.g_00624
OG0000996	Syaf.g_00543	Syar.g_00861
OG0000997	Syaf.g_00532	Syar.g_00437
OG0000998	Syaf.g_00530	Syar.g_00439
OG0000999	Syaf.g_00529	Syar.g_00440
OG0001000	Syaf.g_00526	Syar.g_00955, Syar.g_00444
OG0001001	Syaf.g_00521	Syar.g_00450
OG0001002	Syaf.g_00515	Syar.g_00457
OG0001003	Syaf.g_00514	Syar.g_00459
OG0001004	Syaf.g_00513	Syar.g_00460
OG0001005	Syaf.g_00510	Syar.g_00461
OG0001006	Syaf.g_00500	Syar.g_00468
OG0001007	Syaf.g_00498	Syar.g_00470
OG0001008	Syaf.g_01215	Syar.g_01178
OG0001009	Syaf.g_00466	Syar.g_00500
OG0001010	Syaf.g_00465	Syar.g_00501
OG0001011	Syaf.g_00463	Syar.g_00503
OG0001013	Syaf.g_00669	Syar.g_00906
OG0001014	Syaf.g_00691	Syar.g_00914
OG0001015	Syaf.g_00692	Syar.g_00915
OG0001017	Syaf.g_00952	Syar.g_03050
OG0001018	Syaf.g_00950	Syar.g_03052
OG0001019	Syaf.g_00931	Syar.g_03086
OG0001020	Syaf.g_00926	Syar.g_03092
OG0001021	Syaf.g_00922	Syar.g_03098
OG0001022	Syaf.g_00918	Syar.g_03102
OG0001023	Syaf.g_00917	Syar.g_03103
OG0001024	Syaf.g_00913	Syar.g_02276
OG0001025	Syaf.g_00906	Syar.g_03115
OG0001026	Syaf.g_00893	Syar.g_03131
OG0001027	Syaf.g_00884	Syar.g_00031
OG0001028	Syaf.g_00882	Syar.g_00034
OG0001029	Syaf.g_00880	Syar.g_00036
OG0001030	Syaf.g_00860	Syar.g_00058
OG0001031	Syaf.g_00784	Syar.g_00129
OG0001032	Syaf.g_00781	Syar.g_01011
OG0001034	Syaf.g_02787	Syar.g_03022
OG0001035	Syaf.g_00207	Syar.g_00171
OG0001036	Syaf.g_00212	Syar.g_00193
OG0001037	Syaf.g_00214	Syar.g_00195
OG0001038	Syaf.g_00242	Syar.g_00223
OG0001039	Syaf.g_00245	Syar.g_00226
OG0001040	Syaf.g_00248	Syar.g_00229
OG0001041	Syaf.g_00253	Syar.g_00234
OG0001042	Syaf.g_00275	Syar.g_00831
OG0001043	Syaf.g_00279	Syar.g_00826
OG0001044	Syaf.g_00024	Syar.g_01117
OG0001045	Syaf.g_00011	Syar.g_01130
OG0001046	Syaf.g_01894	Syar.g_02514
OG0001047	Syaf.g_01217	Syar.g_01180
OG0001048	Syaf.g_01218	Syar.g_01181
OG0001049	Syaf.g_01226	Syar.g_02872
OG0001050	Syaf.g_01227	Syar.g_02871
OG0001051	Syaf.g_01228	Syar.g_02870
OG0001052	Syaf.g_02502	Syar.g_01269
OG0001053	Syaf.g_02718	Syar.g_01472
OG0001054	Syaf.g_02701	Syar.g_01492
OG0001056	Syaf.g_02649	Syar.g_02349
OG0001057	Syaf.g_02638	Syar.g_02341
OG0001058	Syaf.g_02624	Syar.g_02324
OG0001059	Syaf.g_02620	Syar.g_00422
OG0001060	Syaf.g_02614	Syar.g_02315
OG0001061	Syaf.g_02590	Syar.g_02297
OG0001062	Syaf.g_02588	Syar.g_02294
OG0001063	Syaf.g_02583	Syar.g_02209
OG0001064	Syaf.g_02582	Syar.g_02208
OG0001065	Syaf.g_02581	Syar.g_02207
OG0001066	Syaf.g_02580	Syar.g_02206
OG0001067	Syaf.g_02579	Syar.g_02205
OG0001068	Syaf.g_02578	Syar.g_02204
OG0001069	Syaf.g_02577	Syar.g_02203
OG0001070	Syaf.g_02574	Syar.g_02200
OG0001071	Syaf.g_02573	Syar.g_02199
OG0001072	Syaf.g_02569	Syar.g_02195
OG0001073	Syaf.g_02555	Syar.g_02182
OG0001074	Syaf.g_02365	Syar.g_02031
OG0001075	Syaf.g_02363	Syar.g_02215
OG0001076	Syaf.g_02337	Syar.g_02253
OG0001077	Syaf.g_02325	Syar.g_02240
OG0001078	Syaf.g_02309	Syar.g_02419
OG0001079	Syaf.g_02296	Syar.g_02431
OG0001080	Syaf.g_01740	Syar.g_02442
OG0001081	Syaf.g_02144	Syar.g_02444
OG0001082	Syaf.g_02143	Syar.g_02445
OG0001083	Syaf.g_02136	Syar.g_02473
OG0001084	Syaf.g_02135	Syar.g_02474
OG0001085	Syaf.g_02125	Syar.g_01688
OG0001086	Syaf.g_02123	Syar.g_01686
OG0001087	Syaf.g_01482	Syar.g_02347
OG0001088	Syaf.g_01478	Syar.g_00431
OG0001089	Syaf.g_01453	Syar.g_01942
OG0001090	Syaf.g_01981	Syar.g_01582
OG0001091	Syaf.g_01979	Syar.g_01580
OG0001092	Syaf.g_01977	Syar.g_01578
OG0001093	Syaf.g_01971	Syar.g_01572
OG0001094	Syaf.g_02055	Syar.g_02633
OG0001095	Syaf.g_02034	Syar.g_02653
OG0001096	Syaf.g_02018	Syar.g_02476
OG0001097	Syaf.g_01373	Syar.g_01823
OG0001098	Syaf.g_01743	Syar.g_01672
OG0001099	Syaf.g_00881	Syar.g_00035
OG0001100	Syaf.g_02110	Syar.g_01625
OG0001101	Syaf.g_02109	Syar.g_01623
OG0001102	Syaf.g_02106	Syar.g_01620
OG0001103	Syaf.g_02104	Syar.g_01618
OG0001104	Syaf.g_02071	Syar.g_02616
OG0001105	Syaf.g_02067	Syar.g_02620
OG0001106	Syaf.g_01847	Syar.g_02553
OG0001107	Syaf.g_01859	Syar.g_02541
OG0001109	Syaf.g_01877	Syar.g_02529
OG0001110	Syaf.g_01879	Syar.g_02527
OG0001111	Syaf.g_01881	Syar.g_02525
OG0001112	Syaf.g_01883	Syar.g_02523
OG0001113	Syaf.g_01884	Syar.g_02522
OG0001114	Syaf.g_01885	Syar.g_02521
OG0001115	Syaf.g_01889	Syar.g_02519
OG0001116	Syaf.g_01891	Syar.g_02517
OG0001117	Syaf.g_01892	Syar.g_02516
OG0001118	Syaf.g_01893	Syar.g_02515
OG0001119	Syaf.g_01895	Syar.g_02513
OG0001120	Syaf.g_01899	Syar.g_02507
OG0001122	Syaf.g_01927	Syar.g_01803
