Orthogroup	Prbl	Prbn
OG0000546	Prbl.g_00794	Prbn.g_00601
OG0000547	Prbl.g_00792	Prbn.g_00599
OG0000548	Prbl.g_00791	Prbn.g_00598
OG0000549	Prbl.g_00785	Prbn.g_00596
OG0000550	Prbl.g_00780	Prbn.g_00592
OG0000551	Prbl.g_00776	Prbn.g_00589
OG0000552	Prbl.g_00775	Prbn.g_00588
OG0000553	Prbl.g_00770	Prbn.g_00587
OG0000554	Prbl.g_00765	Prbn.g_00582
OG0000555	Prbl.g_00747	Prbn.g_00574
OG0000556	Prbl.g_02645	Prbn.g_00572
OG0000557	Prbl.g_01878	Prbn.g_00571
OG0000558	Prbl.g_01881	Prbn.g_00569
OG0000559	Prbl.g_01885	Prbn.g_00565
OG0000560	Prbl.g_01888	Prbn.g_00562
OG0000561	Prbl.g_01889	Prbn.g_00561
OG0000562	Prbl.g_01890	Prbn.g_00560
OG0000563	Prbl.g_01891	Prbn.g_00559
OG0000564	Prbl.g_01892	Prbn.g_00558
OG0000565	Prbl.g_01895	Prbn.g_00556
OG0000566	Prbl.g_01899	Prbn.g_00552
OG0000567	Prbl.g_01903	Prbn.g_00548
OG0000568	Prbl.g_01905	Prbn.g_00547
OG0000569	Prbl.g_01801	Prbn.g_00546
OG0000570	Prbl.g_01800	Prbn.g_00545
OG0000571	Prbl.g_01797	Prbn.g_00543
OG0000572	Prbl.g_01781	Prbn.g_00529
OG0000573	Prbl.g_01774	Prbn.g_00523
OG0000574	Prbl.g_01773	Prbn.g_00522
OG0000575	Prbl.g_01764	Prbn.g_00518
OG0000576	Prbl.g_01762	Prbn.g_00516
OG0000577	Prbl.g_01761	Prbn.g_00515
OG0000578	Prbl.g_01760	Prbn.g_00514
OG0000579	Prbl.g_01759	Prbn.g_00513
OG0000580	Prbl.g_01758	Prbn.g_00512
OG0000581	Prbl.g_01754	Prbn.g_00509
OG0000582	Prbl.g_01750	Prbn.g_00506
OG0000583	Prbl.g_01749	Prbn.g_00505
OG0000584	Prbl.g_01748	Prbn.g_00504
OG0000585	Prbl.g_01746	Prbn.g_00502
OG0000586	Prbl.g_01744	Prbn.g_00501
OG0000587	Prbl.g_01742	Prbn.g_00500
OG0000588	Prbl.g_01613	Prbn.g_00496
OG0000589	Prbl.g_01616	Prbn.g_00494
OG0000590	Prbl.g_01617	Prbn.g_00493
OG0000591	Prbl.g_01624	Prbn.g_00489
OG0000592	Prbl.g_01625	Prbn.g_00488
OG0000593	Prbl.g_01635	Prbn.g_00423
OG0000594	Prbl.g_01636	Prbn.g_00424
OG0000595	Prbl.g_01637	Prbn.g_00425
OG0000596	Prbl.g_01642	Prbn.g_00429
OG0000597	Prbl.g_01645	Prbn.g_00432
OG0000598	Prbl.g_01646	Prbn.g_00433
OG0000599	Prbl.g_01656	Prbn.g_00436
OG0000600	Prbl.g_01657	Prbn.g_00437
OG0000601	Prbl.g_01658	Prbn.g_00438
OG0000602	Prbl.g_01662	Prbn.g_00440
OG0000603	Prbl.g_01663	Prbn.g_00441
OG0000604	Prbl.g_01664	Prbn.g_00442
OG0000605	Prbl.g_01043	Prbn.g_00443
OG0000606	Prbl.g_01032	Prbn.g_00446
OG0000607	Prbl.g_01412	Prbn.g_00449
OG0000608	Prbl.g_01411	Prbn.g_00450
OG0000609	Prbl.g_01409	Prbn.g_00834
OG0000610	Prbl.g_01401	Prbn.g_00840
OG0000611	Prbl.g_01398	Prbn.g_00843
OG0000612	Prbl.g_01397	Prbn.g_00844
OG0000613	Prbl.g_00891	Prbn.g_01591
OG0000614	Prbl.g_01872	Prbn.g_01570
OG0000615	Prbl.g_02373	Prbn.g_01559
OG0000616	Prbl.g_02137	Prbn.g_00905
OG0000617	Prbl.g_02561	Prbn.g_00860
OG0000618	Prbl.g_02560	Prbn.g_00861
OG0000619	Prbl.g_02559	Prbn.g_00862
OG0000620	Prbl.g_02555	Prbn.g_01947
OG0000621	Prbl.g_02554	Prbn.g_01948
OG0000622	Prbl.g_02553	Prbn.g_01949
OG0000623	Prbl.g_02552	Prbn.g_01950
OG0000624	Prbl.g_02551	Prbn.g_01952
OG0000625	Prbl.g_02550	Prbn.g_01345
OG0000626	Prbl.g_02549	Prbn.g_01346
OG0000627	Prbl.g_02426	Prbn.g_01347
OG0000628	Prbl.g_02427	Prbn.g_01348
OG0000629	Prbl.g_02430	Prbn.g_01349
OG0000630	Prbl.g_02434	Prbn.g_01352
OG0000631	Prbl.g_02440	Prbn.g_01445
OG0000632	Prbl.g_02441	Prbn.g_01444
OG0000633	Prbl.g_02442	Prbn.g_01443
OG0000634	Prbl.g_02339	Prbn.g_01550
OG0000635	Prbl.g_02338	Prbn.g_01549
OG0000636	Prbl.g_02336	Prbn.g_01547
OG0000637	Prbl.g_02334	Prbn.g_01545
OG0000638	Prbl.g_02333	Prbn.g_01544
OG0000639	Prbl.g_02332	Prbn.g_01543
OG0000640	Prbl.g_02331	Prbn.g_01542
OG0000641	Prbl.g_02327	Prbn.g_01538
OG0000642	Prbl.g_02326	Prbn.g_01537
OG0000643	Prbl.g_02325	Prbn.g_01536
OG0000644	Prbl.g_02324	Prbn.g_01535
OG0000645	Prbl.g_02323	Prbn.g_01534
OG0000646	Prbl.g_02320	Prbn.g_01532
OG0000647	Prbl.g_02317	Prbn.g_01530
OG0000648	Prbl.g_02315	Prbn.g_01528
OG0000649	Prbl.g_02314	Prbn.g_01527
OG0000650	Prbl.g_02313	Prbn.g_01526
OG0000651	Prbl.g_02312	Prbn.g_01525
OG0000652	Prbl.g_02311	Prbn.g_01524
OG0000653	Prbl.g_02309	Prbn.g_01522
OG0000654	Prbl.g_02308	Prbn.g_01521
OG0000655	Prbl.g_02307	Prbn.g_01520
OG0000656	Prbl.g_02304	Prbn.g_01517
OG0000657	Prbl.g_01540	Prbn.g_01509
OG0000658	Prbl.g_01542	Prbn.g_01507
OG0000659	Prbl.g_01543	Prbn.g_01506
OG0000660	Prbl.g_01547	Prbn.g_01502
OG0000661	Prbl.g_01549	Prbn.g_01500
OG0000662	Prbl.g_01551	Prbn.g_01498
OG0000663	Prbl.g_01554	Prbn.g_01496
OG0000664	Prbl.g_01555	Prbn.g_01495
OG0000665	Prbl.g_01568	Prbn.g_01489
OG0000666	Prbl.g_01571	Prbn.g_01488
OG0000667	Prbl.g_01579	Prbn.g_01484
OG0000668	Prbl.g_02530	Prbn.g_01930
OG0000669	Prbl.g_01588	Prbn.g_01632
OG0000670	Prbl.g_01078	Prbn.g_01629
OG0000671	Prbl.g_02412	Prbn.g_01626
OG0000672	Prbl.g_02409	Prbn.g_01623
OG0000673	Prbl.g_02406	Prbn.g_01620
OG0000674	Prbl.g_02404	Prbn.g_01618
OG0000675	Prbl.g_02403	Prbn.g_01617
OG0000676	Prbl.g_02395	Prbn.g_01615
OG0000677	Prbl.g_02393	Prbn.g_01614
OG0000678	Prbl.g_02388	Prbn.g_01612
OG0000679	Prbl.g_02368	Prbn.g_01608
OG0000680	Prbl.g_02367	Prbn.g_01607
OG0000681	Prbl.g_02365	Prbn.g_01604
OG0000682	Prbl.g_02364	Prbn.g_01603
OG0000683	Prbl.g_02363	Prbn.g_01602
OG0000684	Prbl.g_02350	Prbn.g_01600
OG0000685	Prbl.g_02352	Prbn.g_01598
OG0000686	Prbl.g_02353	Prbn.g_01597
OG0000687	Prbl.g_02354	Prbn.g_01596
OG0000688	Prbl.g_02348	Prbn.g_00848
OG0000689	Prbl.g_02347	Prbn.g_00849
OG0000690	Prbl.g_02346	Prbn.g_00850
OG0000691	Prbl.g_02345	Prbn.g_00851
OG0000692	Prbl.g_02344	Prbn.g_00853
OG0000693	Prbl.g_02343	Prbn.g_00854
OG0000694	Prbl.g_02342	Prbn.g_00855
OG0000695	Prbl.g_02444	Prbn.g_01441
OG0000696	Prbl.g_02445	Prbn.g_01440
OG0000697	Prbl.g_02447	Prbn.g_01439
OG0000698	Prbl.g_02450	Prbn.g_01436
OG0000699	Prbl.g_02452	Prbn.g_01435
OG0000700	Prbl.g_02453	Prbn.g_01434
OG0000701	Prbl.g_02454	Prbn.g_01433
OG0000702	Prbl.g_02462	Prbn.g_01431
OG0000703	Prbl.g_02463	Prbn.g_01430
OG0000704	Prbl.g_02465	Prbn.g_01428
OG0000705	Prbl.g_02471	Prbn.g_01425
OG0000706	Prbl.g_02472	Prbn.g_01424
OG0000707	Prbl.g_02473	Prbn.g_01423
OG0000708	Prbl.g_02475	Prbn.g_01421
OG0000709	Prbl.g_02482	Prbn.g_01417
OG0000710	Prbl.g_02486	Prbn.g_01414
OG0000711	Prbl.g_02508	Prbn.g_01396
OG0000712	Prbl.g_02509	Prbn.g_01395
OG0000713	Prbl.g_02510	Prbn.g_01394
OG0000714	Prbl.g_02514	Prbn.g_01393
OG0000715	Prbl.g_02516	Prbn.g_01391
OG0000716	Prbl.g_02520	Prbn.g_01389
OG0000717	Prbl.g_02521	Prbn.g_01388
OG0000718	Prbl.g_02526	Prbn.g_01384
OG0000719	Prbl.g_02528	Prbn.g_01382
OG0000720	Prbl.g_02541	Prbn.g_01370
OG0000721	Prbl.g_02542	Prbn.g_01366
OG0000722	Prbl.g_02543	Prbn.g_01365
OG0000723	Prbl.g_02547	Prbn.g_01361
OG0000724	Prbl.g_00932	Prbn.g_01466
OG0000725	Prbl.g_00925	Prbn.g_01472
OG0000726	Prbl.g_00924	Prbn.g_01473
OG0000727	Prbl.g_00923	Prbn.g_01474
OG0000728	Prbl.g_00922	Prbn.g_01476
OG0000729	Prbl.g_02062	Prbn.g_01106
OG0000730	Prbl.g_01199	Prbn.g_01147
OG0000731	Prbl.g_01208	Prbn.g_00111
OG0000732	Prbl.g_01993	Prbn.g_00954
OG0000733	Prbl.g_02197	Prbn.g_01651
OG0000734	Prbl.g_00545	Prbn.g_01173
OG0000735	Prbl.g_02066	Prbn.g_01175
OG0000736	Prbl.g_02067	Prbn.g_01176
OG0000737	Prbl.g_02068	Prbn.g_01177
OG0000738	Prbl.g_02075	Prbn.g_01181
OG0000739	Prbl.g_02077	Prbn.g_01182
OG0000740	Prbl.g_02078	Prbn.g_01183
OG0000741	Prbl.g_02081	Prbn.g_01185
OG0000742	Prbl.g_02083	Prbn.g_01188
OG0000743	Prbl.g_02085	Prbn.g_01190
OG0000744	Prbl.g_02086	Prbn.g_01191
OG0000745	Prbl.g_02088	Prbn.g_01192
OG0000746	Prbl.g_02090	Prbn.g_01194
OG0000747	Prbl.g_02091	Prbn.g_01195
OG0000748	Prbl.g_02103	Prbn.g_01199
OG0000749	Prbl.g_02104	Prbn.g_01200
OG0000750	Prbl.g_02105	Prbn.g_01201
OG0000751	Prbl.g_00179	Prbn.g_01204
OG0000752	Prbl.g_00181	Prbn.g_01206
OG0000753	Prbl.g_00184	Prbn.g_01208
OG0000754	Prbl.g_01379	Prbn.g_01211
OG0000755	Prbl.g_01120	Prbn.g_00390
OG0000756	Prbl.g_01119	Prbn.g_00391
OG0000757	Prbl.g_01112	Prbn.g_00398
OG0000758	Prbl.g_01111	Prbn.g_00399
OG0000759	Prbl.g_01110	Prbn.g_00400
OG0000760	Prbl.g_01109	Prbn.g_00401
OG0000761	Prbl.g_01108	Prbn.g_00402
OG0000762	Prbl.g_01377	Prbn.g_00403
OG0000763	Prbl.g_01375	Prbn.g_00405
OG0000764	Prbl.g_01374	Prbn.g_00406
OG0000765	Prbl.g_02590	Prbn.g_00414
OG0000766	Prbl.g_02591	Prbn.g_00415
OG0000767	Prbl.g_02593	Prbn.g_00417
OG0000768	Prbl.g_02594	Prbn.g_00418
OG0000769	Prbl.g_00186	Prbn.g_00420
OG0000770	Prbl.g_01103	Prbn.g_00483
OG0000771	Prbl.g_00937	Prbn.g_00886
OG0000772	Prbl.g_00461	Prbn.g_01671
OG0000773	Prbl.g_00113	Prbn.g_01093
OG0000774	Prbl.g_01713	Prbn.g_01091
OG0000775	Prbl.g_01715	Prbn.g_01089
OG0000776	Prbl.g_01716	Prbn.g_01088
OG0000777	Prbl.g_01717	Prbn.g_01087
OG0000778	Prbl.g_01718	Prbn.g_01086
OG0000779	Prbl.g_01723	Prbn.g_01082
OG0000780	Prbl.g_01726	Prbn.g_01081
OG0000781	Prbl.g_01730	Prbn.g_01077
OG0000782	Prbl.g_01731	Prbn.g_01076
OG0000783	Prbl.g_01732	Prbn.g_01075
OG0000784	Prbl.g_01733	Prbn.g_01074
OG0000785	Prbl.g_01735	Prbn.g_01072
OG0000786	Prbl.g_01738	Prbn.g_01069
OG0000787	Prbl.g_01739	Prbn.g_01068
OG0000788	Prbl.g_00658	Prbn.g_00615
OG0000789	Prbl.g_01695	Prbn.g_00883
OG0000790	Prbl.g_00498	Prbn.g_00155
OG0000791	Prbl.g_00496	Prbn.g_00157
OG0000792	Prbl.g_00495	Prbn.g_00158
OG0000793	Prbl.g_00491	Prbn.g_00161
OG0000794	Prbl.g_00490	Prbn.g_00162
OG0000795	Prbl.g_00489	Prbn.g_00163
OG0000796	Prbl.g_00485	Prbn.g_00167
OG0000797	Prbl.g_00484	Prbn.g_00168
OG0000799	Prbl.g_00152	Prbn.g_00195
OG0000800	Prbl.g_00153	Prbn.g_00196
OG0000801	Prbl.g_00154	Prbn.g_00197
OG0000802	Prbl.g_00161	Prbn.g_00199
OG0000803	Prbl.g_00257	Prbn.g_00201
OG0000804	Prbl.g_00255	Prbn.g_00202
OG0000805	Prbl.g_00253	Prbn.g_00204
OG0000806	Prbl.g_00251	Prbn.g_00206
OG0000807	Prbl.g_00249	Prbn.g_00207
OG0000808	Prbl.g_00248	Prbn.g_00208
OG0000809	Prbl.g_00244	Prbn.g_00210
OG0000810	Prbl.g_00243	Prbn.g_00211
OG0000811	Prbl.g_00231	Prbn.g_00215
OG0000812	Prbl.g_00229	Prbn.g_00217
OG0000813	Prbl.g_00228	Prbn.g_00218
OG0000814	Prbl.g_00226	Prbn.g_00220
OG0000815	Prbl.g_00225	Prbn.g_00221
OG0000816	Prbl.g_00223	Prbn.g_00223
OG0000817	Prbl.g_00222	Prbn.g_00224
OG0000818	Prbl.g_00684	Prbn.g_00229
OG0000819	Prbl.g_00685	Prbn.g_00230
OG0000820	Prbl.g_00686	Prbn.g_00231
OG0000821	Prbl.g_00693	Prbn.g_00235
OG0000822	Prbl.g_00695	Prbn.g_00236
OG0000823	Prbl.g_00696	Prbn.g_00237
OG0000824	Prbl.g_00700	Prbn.g_00240
OG0000825	Prbl.g_00701	Prbn.g_00241
OG0000826	Prbl.g_00702	Prbn.g_00242
OG0000827	Prbl.g_00703	Prbn.g_00243
OG0000828	Prbl.g_00706	Prbn.g_00246
OG0000829	Prbl.g_00707	Prbn.g_00247
OG0000830	Prbl.g_00708	Prbn.g_00248
OG0000831	Prbl.g_00710	Prbn.g_00250
OG0000832	Prbl.g_00456	Prbn.g_00260
OG0000833	Prbl.g_00448	Prbn.g_00269
OG0000834	Prbl.g_00447	Prbn.g_00270
OG0000835	Prbl.g_00446	Prbn.g_00271
OG0000836	Prbl.g_00444	Prbn.g_00272
OG0000837	Prbl.g_00443	Prbn.g_00273
OG0000838	Prbl.g_00440	Prbn.g_00275
OG0000839	Prbl.g_00439	Prbn.g_00276
OG0000840	Prbl.g_00438	Prbn.g_00277
OG0000841	Prbl.g_00437	Prbn.g_00278
OG0000842	Prbl.g_00436	Prbn.g_00279
OG0000843	Prbl.g_00435	Prbn.g_00280
OG0000844	Prbl.g_00433	Prbn.g_00281
OG0000845	Prbl.g_00432	Prbn.g_00282
OG0000846	Prbl.g_00431	Prbn.g_00283
OG0000847	Prbl.g_00430	Prbn.g_00284
OG0000848	Prbl.g_00429	Prbn.g_00285
OG0000849	Prbl.g_00428	Prbn.g_00286
OG0000850	Prbl.g_00427	Prbn.g_00288
OG0000851	Prbl.g_00423	Prbn.g_00289
OG0000852	Prbl.g_00422	Prbn.g_00904
OG0000853	Prbl.g_00418	Prbn.g_00898
OG0000854	Prbl.g_00416	Prbn.g_00896
OG0000855	Prbl.g_00415	Prbn.g_00895
OG0000856	Prbl.g_01627	Prbn.g_00486
OG0000857	Prbl.g_02318	Prbn.g_01531
OG0000858	Prbl.g_00404	Prbn.g_01738
OG0000859	Prbl.g_00403	Prbn.g_01739
OG0000860	Prbl.g_00392	Prbn.g_01747
OG0000861	Prbl.g_00391	Prbn.g_01748
OG0000862	Prbl.g_00389	Prbn.g_01749
OG0000863	Prbl.g_00385	Prbn.g_01751
OG0000864	Prbl.g_00383	Prbn.g_01752
OG0000865	Prbl.g_00382	Prbn.g_01753
OG0000866	Prbl.g_00381	Prbn.g_01754
OG0000867	Prbl.g_00380	Prbn.g_01755
OG0000868	Prbl.g_00378	Prbn.g_01757
OG0000869	Prbl.g_00375	Prbn.g_01760
OG0000870	Prbl.g_00370	Prbn.g_01765
OG0000871	Prbl.g_00369	Prbn.g_01766
OG0000872	Prbl.g_00367	Prbn.g_01767
OG0000873	Prbl.g_00364	Prbn.g_01771
OG0000874	Prbl.g_00360	Prbn.g_01774
OG0000875	Prbl.g_00359	Prbn.g_01775
OG0000876	Prbl.g_00358	Prbn.g_01776
OG0000877	Prbl.g_00355	Prbn.g_01778
OG0000878	Prbl.g_00354	Prbn.g_01779
OG0000879	Prbl.g_00353	Prbn.g_01780
OG0000880	Prbl.g_00352	Prbn.g_01781
OG0000881	Prbl.g_00347	Prbn.g_01785
OG0000882	Prbl.g_00342	Prbn.g_01790
OG0000883	Prbl.g_00340	Prbn.g_01792
OG0000884	Prbl.g_00338	Prbn.g_01794
OG0000885	Prbl.g_00337	Prbn.g_01795
OG0000886	Prbl.g_00336	Prbn.g_01796
OG0000887	Prbl.g_00335	Prbn.g_01797
OG0000888	Prbl.g_00333	Prbn.g_01799
OG0000889	Prbl.g_00331	Prbn.g_01801
OG0000890	Prbl.g_00317	Prbn.g_01802
OG0000891	Prbl.g_00316	Prbn.g_01803
OG0000892	Prbl.g_02620	Prbn.g_01805
OG0000893	Prbl.g_02680	Prbn.g_01809
OG0000894	Prbl.g_02684	Prbn.g_01812
OG0000895	Prbl.g_01061	Prbn.g_01816
OG0000896	Prbl.g_01060	Prbn.g_01817
OG0000897	Prbl.g_01058	Prbn.g_01819
OG0000898	Prbl.g_01057	Prbn.g_01820
OG0000899	Prbl.g_01056	Prbn.g_01821
OG0000900	Prbl.g_01055	Prbn.g_01822
OG0000901	Prbl.g_01051	Prbn.g_01825
OG0000902	Prbl.g_01049	Prbn.g_01827
OG0000903	Prbl.g_00954	Prbn.g_01831
OG0000904	Prbl.g_00949	Prbn.g_01835
OG0000905	Prbl.g_00947	Prbn.g_01829
OG0000906	Prbl.g_01045	Prbn.g_01828
OG0000907	Prbl.g_00956	Prbn.g_01838
OG0000908	Prbl.g_00959	Prbn.g_01841
OG0000909	Prbl.g_00960	Prbn.g_01842
OG0000910	Prbl.g_00961	Prbn.g_01843
OG0000911	Prbl.g_00963	Prbn.g_01845
OG0000912	Prbl.g_00964	Prbn.g_01846
OG0000913	Prbl.g_00965	Prbn.g_01847
OG0000914	Prbl.g_00966	Prbn.g_01848
OG0000915	Prbl.g_00967	Prbn.g_01849
OG0000916	Prbl.g_00968	Prbn.g_01850
OG0000917	Prbl.g_00969	Prbn.g_01851
OG0000918	Prbl.g_00970	Prbn.g_01852
OG0000919	Prbl.g_00971	Prbn.g_01853
OG0000920	Prbl.g_00972	Prbn.g_01854
OG0000921	Prbl.g_00973	Prbn.g_01855
OG0000922	Prbl.g_00974	Prbn.g_01856
OG0000923	Prbl.g_00978	Prbn.g_01860
OG0000924	Prbl.g_00979	Prbn.g_01861
OG0000925	Prbl.g_00980	Prbn.g_01862
OG0000926	Prbl.g_00981	Prbn.g_01863
OG0000927	Prbl.g_00983	Prbn.g_01865
OG0000928	Prbl.g_00984	Prbn.g_01866
OG0000929	Prbl.g_00985	Prbn.g_01867
OG0000930	Prbl.g_00986	Prbn.g_01868
OG0000931	Prbl.g_00987	Prbn.g_01869
OG0000932	Prbl.g_00988	Prbn.g_01870
OG0000933	Prbl.g_00993	Prbn.g_01874
OG0000934	Prbl.g_00995	Prbn.g_01876
OG0000935	Prbl.g_00996	Prbn.g_01877
OG0000936	Prbl.g_00997	Prbn.g_01878
OG0000937	Prbl.g_00998	Prbn.g_01879
OG0000938	Prbl.g_01127	Prbn.g_01882
OG0000939	Prbl.g_01128	Prbn.g_01883
OG0000940	Prbl.g_01137	Prbn.g_01890
OG0000941	Prbl.g_01139	Prbn.g_01892
OG0000942	Prbl.g_01141	Prbn.g_01894
OG0000943	Prbl.g_01142	Prbn.g_01895
OG0000944	Prbl.g_01144	Prbn.g_01897
OG0000945	Prbl.g_01146	Prbn.g_01898
OG0000946	Prbl.g_01174	Prbn.g_01903
OG0000947	Prbl.g_01177	Prbn.g_01905
OG0000948	Prbl.g_01178	Prbn.g_01906
OG0000949	Prbl.g_01181	Prbn.g_01909
OG0000950	Prbl.g_00856	Prbn.g_01916
OG0000951	Prbl.g_00851	Prbn.g_01920
OG0000952	Prbl.g_00844	Prbn.g_01015
OG0000953	Prbl.g_00840	Prbn.g_01011
OG0000954	Prbl.g_01306	Prbn.g_01007
OG0000955	Prbl.g_01305	Prbn.g_01006
OG0000956	Prbl.g_01303	Prbn.g_01004
OG0000957	Prbl.g_01287	Prbn.g_00998
OG0000958	Prbl.g_01286	Prbn.g_00997
OG0000959	Prbl.g_02638	Prbn.g_00993
OG0000960	Prbl.g_02637	Prbn.g_00992
OG0000961	Prbl.g_01235	Prbn.g_00989
OG0000962	Prbl.g_02063	Prbn.g_00987
OG0000963	Prbl.g_02058	Prbn.g_00983
OG0000964	Prbl.g_02057	Prbn.g_00982
OG0000965	Prbl.g_02056	Prbn.g_00981
OG0000966	Prbl.g_02023	Prbn.g_00975
OG0000967	Prbl.g_02017	Prbn.g_00971
OG0000968	Prbl.g_02014	Prbn.g_00969
OG0000969	Prbl.g_02012	Prbn.g_00968
OG0000970	Prbl.g_02011	Prbn.g_00967
OG0000971	Prbl.g_02009	Prbn.g_00966
OG0000972	Prbl.g_02008	Prbn.g_00965
OG0000973	Prbl.g_02007	Prbn.g_00964
OG0000974	Prbl.g_02006	Prbn.g_00963
OG0000975	Prbl.g_02005	Prbn.g_00962
OG0000976	Prbl.g_02004	Prbn.g_00961
OG0000977	Prbl.g_02002	Prbn.g_00960
OG0000978	Prbl.g_02001	Prbn.g_00959
OG0000979	Prbl.g_01998	Prbn.g_00957
OG0000980	Prbl.g_01994	Prbn.g_00955
OG0000981	Prbl.g_01991	Prbn.g_00952
OG0000982	Prbl.g_02238	Prbn.g_00950
OG0000983	Prbl.g_02237	Prbn.g_00949
OG0000984	Prbl.g_02236	Prbn.g_00948
OG0000985	Prbl.g_02232	Prbn.g_00945
OG0000986	Prbl.g_02230	Prbn.g_00943
OG0000987	Prbl.g_02228	Prbn.g_00942
OG0000988	Prbl.g_02224	Prbn.g_00939
OG0000989	Prbl.g_02214	Prbn.g_00935
OG0000990	Prbl.g_02192	Prbn.g_00931
OG0000991	Prbl.g_02189	Prbn.g_00930
OG0000992	Prbl.g_02186	Prbn.g_00927
OG0000993	Prbl.g_02185	Prbn.g_00926
OG0000994	Prbl.g_02182	Prbn.g_00925
OG0000995	Prbl.g_02173	Prbn.g_00921
OG0000996	Prbl.g_02160	Prbn.g_00920
OG0000997	Prbl.g_02151	Prbn.g_00917
OG0000998	Prbl.g_02149	Prbn.g_00915
OG0000999	Prbl.g_02148	Prbn.g_00914
OG0001000	Prbl.g_02145	Prbn.g_00911
OG0001001	Prbl.g_02141	Prbn.g_00908
OG0001002	Prbl.g_02134	Prbn.g_00291
OG0001003	Prbl.g_02132	Prbn.g_00292
OG0001004	Prbl.g_02131	Prbn.g_00293
OG0001005	Prbl.g_02129	Prbn.g_00294
OG0001006	Prbl.g_02123	Prbn.g_00298
OG0001007	Prbl.g_02121	Prbn.g_00300
OG0001008	Prbl.g_00651	Prbn.g_00676
OG0001009	Prbl.g_01972	Prbn.g_00755
OG0001010	Prbl.g_01973	Prbn.g_00754
OG0001011	Prbl.g_01975	Prbn.g_00752
OG0001012	Prbl.g_02241	Prbn.g_00738
OG0001013	Prbl.g_02266	Prbn.g_00731
OG0001014	Prbl.g_02275	Prbn.g_00728
OG0001015	Prbl.g_02276	Prbn.g_00726
OG0001016	Prbl.g_00603	Prbn.g_00704
OG0001017	Prbl.g_00597	Prbn.g_01343
OG0001018	Prbl.g_00595	Prbn.g_01341
OG0001019	Prbl.g_00582	Prbn.g_01332
OG0001020	Prbl.g_00576	Prbn.g_01331
OG0001021	Prbl.g_00572	Prbn.g_01330
OG0001022	Prbl.g_00567	Prbn.g_01327
OG0001023	Prbl.g_00566	Prbn.g_01326
OG0001024	Prbl.g_00562	Prbn.g_01322
OG0001025	Prbl.g_00555	Prbn.g_01315
OG0001026	Prbl.g_00542	Prbn.g_01306
OG0001027	Prbl.g_01332	Prbn.g_01305
OG0001028	Prbl.g_01330	Prbn.g_01303
OG0001029	Prbl.g_01328	Prbn.g_01302
OG0001030	Prbl.g_00822	Prbn.g_01286
OG0001031	Prbl.g_00074	Prbn.g_00367
OG0001032	Prbl.g_00077	Prbn.g_00366
OG0001033	Prbl.g_01281	Prbn.g_00345
OG0001034	Prbl.g_00199	Prbn.g_00314
OG0001035	Prbl.g_01498	Prbn.g_00021
OG0001036	Prbl.g_01494	Prbn.g_00025
OG0001037	Prbl.g_01492	Prbn.g_00026
OG0001038	Prbl.g_01455	Prbn.g_00045
OG0001039	Prbl.g_01452	Prbn.g_00048
OG0001040	Prbl.g_01449	Prbn.g_00050
OG0001041	Prbl.g_01444	Prbn.g_00055
OG0001042	Prbl.g_01419	Prbn.g_00072
OG0001043	Prbl.g_01417	Prbn.g_00073
OG0001044	Prbl.g_01200	Prbn.g_00104
OG0001045	Prbl.g_01211	Prbn.g_00113
OG0001046	Prbl.g_00410	Prbn.g_01697
OG0001047	Prbl.g_00649	Prbn.g_00674
OG0001048	Prbl.g_00648	Prbn.g_00673
OG0001049	Prbl.g_00645	Prbn.g_00671
OG0001050	Prbl.g_00644	Prbn.g_00670
OG0001051	Prbl.g_00643	Prbn.g_00669
OG0001052	Prbl.g_01344	Prbn.g_00643
OG0001053	Prbl.g_00514	Prbn.g_00631
OG0001054	Prbl.g_00532	Prbn.g_00616
OG0001055	Prbl.g_00790	Prbn.g_00597
OG0001056	Prbl.g_00761	Prbn.g_00580
OG0001057	Prbl.g_00749	Prbn.g_00575
OG0001058	Prbl.g_01883	Prbn.g_00567
OG0001059	Prbl.g_01887	Prbn.g_00563
OG0001060	Prbl.g_01894	Prbn.g_00557
OG0001061	Prbl.g_01796	Prbn.g_00542
OG0001062	Prbl.g_01794	Prbn.g_00540
OG0001063	Prbl.g_01790	Prbn.g_00538
OG0001064	Prbl.g_01789	Prbn.g_00537
OG0001065	Prbl.g_01788	Prbn.g_00536
OG0001066	Prbl.g_01787	Prbn.g_00535
OG0001067	Prbl.g_01786	Prbn.g_00534
OG0001068	Prbl.g_01785	Prbn.g_00533
OG0001069	Prbl.g_01784	Prbn.g_00532
OG0001070	Prbl.g_01780	Prbn.g_00528
OG0001071	Prbl.g_01779	Prbn.g_00527
OG0001072	Prbl.g_01776	Prbn.g_00525
OG0001073	Prbl.g_01757	Prbn.g_00511
OG0001074	Prbl.g_01610	Prbn.g_00499
OG0001075	Prbl.g_01611	Prbn.g_00498
OG0001076	Prbl.g_01619	Prbn.g_00491
OG0001077	Prbl.g_01629	Prbn.g_00485
OG0001078	Prbl.g_01640	Prbn.g_00427
OG0001079	Prbl.g_01659	Prbn.g_00439
OG0001080	Prbl.g_01041	Prbn.g_00445
OG0001081	Prbl.g_01031	Prbn.g_00447
OG0001082	Prbl.g_01030	Prbn.g_00448
OG0001083	Prbl.g_01405	Prbn.g_00836
