Orthogroup	Prbl	Prao
OG0000577	Prbl.g_01761	Prao.g_00038
OG0000578	Prbl.g_01760	Prao.g_00039
OG0000579	Prbl.g_01759	Prao.g_00040
OG0000580	Prbl.g_01758	Prao.g_00041
OG0000581	Prbl.g_01754	Prao.g_00043
OG0000582	Prbl.g_01750	Prao.g_00046
OG0000583	Prbl.g_01749	Prao.g_00047
OG0000584	Prbl.g_01748	Prao.g_00048
OG0000585	Prbl.g_01746	Prao.g_00050
OG0000586	Prbl.g_01744	Prao.g_00051
OG0000587	Prbl.g_01742	Prao.g_00052
OG0000588	Prbl.g_01613	Prao.g_00056
OG0000589	Prbl.g_01616	Prao.g_00060
OG0000590	Prbl.g_01617	Prao.g_00061
OG0000591	Prbl.g_01624	Prao.g_00064
OG0000592	Prbl.g_01625	Prao.g_00065
OG0000593	Prbl.g_01635	Prao.g_00071
OG0000594	Prbl.g_01636	Prao.g_00072
OG0000595	Prbl.g_01637	Prao.g_00073
OG0000596	Prbl.g_01642	Prao.g_00077
OG0000597	Prbl.g_01645	Prao.g_00079
OG0000598	Prbl.g_01646	Prao.g_00080
OG0000599	Prbl.g_01656	Prao.g_00083
OG0000600	Prbl.g_01657	Prao.g_00084
OG0000601	Prbl.g_01658	Prao.g_00085
OG0000602	Prbl.g_01662	Prao.g_00087
OG0000603	Prbl.g_01663	Prao.g_00088
OG0000604	Prbl.g_01664	Prao.g_00089
OG0000605	Prbl.g_01043	Prao.g_00090
OG0000606	Prbl.g_01032	Prao.g_00093
OG0000607	Prbl.g_01412	Prao.g_00096
OG0000608	Prbl.g_01411	Prao.g_00097
OG0000609	Prbl.g_01409	Prao.g_00098
OG0000610	Prbl.g_01401	Prao.g_00103
OG0000611	Prbl.g_01398	Prao.g_00106
OG0000612	Prbl.g_01397	Prao.g_00107
OG0000613	Prbl.g_00891	Prao.g_00112
OG0000614	Prbl.g_01872	Prao.g_00130
OG0000615	Prbl.g_02373	Prao.g_00138
OG0000616	Prbl.g_02137	Prao.g_00142
OG0000617	Prbl.g_02561	Prao.g_00654
OG0000618	Prbl.g_02560	Prao.g_00655
OG0000619	Prbl.g_02559	Prao.g_00656
OG0000620	Prbl.g_02555	Prao.g_00659
OG0000621	Prbl.g_02554	Prao.g_00660
OG0000622	Prbl.g_02553	Prao.g_00661
OG0000623	Prbl.g_02552	Prao.g_00662
OG0000624	Prbl.g_02551	Prao.g_00663
OG0000625	Prbl.g_02550	Prao.g_00664
OG0000626	Prbl.g_02549	Prao.g_00665
OG0000627	Prbl.g_02426	Prao.g_00666
OG0000628	Prbl.g_02427	Prao.g_00667
OG0000629	Prbl.g_02430	Prao.g_00668
OG0000630	Prbl.g_02434	Prao.g_00671
OG0000631	Prbl.g_02440	Prao.g_00732
OG0000632	Prbl.g_02441	Prao.g_00733
OG0000633	Prbl.g_02442	Prao.g_00734
OG0000634	Prbl.g_02339	Prao.g_00737
OG0000635	Prbl.g_02338	Prao.g_00738
OG0000636	Prbl.g_02336	Prao.g_00740
OG0000637	Prbl.g_02334	Prao.g_00742
OG0000638	Prbl.g_02333	Prao.g_00743
OG0000639	Prbl.g_02332	Prao.g_00744
OG0000640	Prbl.g_02331	Prao.g_00745
OG0000641	Prbl.g_02327	Prao.g_00749
OG0000642	Prbl.g_02326	Prao.g_00750
OG0000643	Prbl.g_02325	Prao.g_00751
OG0000644	Prbl.g_02324	Prao.g_00752
OG0000645	Prbl.g_02323	Prao.g_00753
OG0000646	Prbl.g_02320	Prao.g_00755
OG0000647	Prbl.g_02317	Prao.g_00756
OG0000648	Prbl.g_02315	Prao.g_00758
OG0000649	Prbl.g_02314	Prao.g_00759
OG0000650	Prbl.g_02313	Prao.g_00760
OG0000651	Prbl.g_02312	Prao.g_00761
OG0000652	Prbl.g_02311	Prao.g_00762
OG0000653	Prbl.g_02309	Prao.g_00764
OG0000654	Prbl.g_02308	Prao.g_00765
OG0000655	Prbl.g_02307	Prao.g_00766
OG0000656	Prbl.g_02304	Prao.g_00769
OG0000657	Prbl.g_01540	Prao.g_00777
OG0000658	Prbl.g_01542	Prao.g_00778
OG0000659	Prbl.g_01543	Prao.g_00779
OG0000660	Prbl.g_01547	Prao.g_00783
OG0000661	Prbl.g_01549	Prao.g_00785
OG0000662	Prbl.g_01551	Prao.g_00787
OG0000663	Prbl.g_01554	Prao.g_00789
OG0000664	Prbl.g_01555	Prao.g_00790
OG0000665	Prbl.g_01568	Prao.g_00794
OG0000666	Prbl.g_01571	Prao.g_00795
OG0000667	Prbl.g_01579	Prao.g_00799
OG0000668	Prbl.g_02530	Prao.g_00829
OG0000669	Prbl.g_01588	Prao.g_00837
OG0000670	Prbl.g_01078	Prao.g_00839
OG0000671	Prbl.g_02412	Prao.g_00841
OG0000672	Prbl.g_02409	Prao.g_00843
OG0000673	Prbl.g_02406	Prao.g_00846
OG0000674	Prbl.g_02404	Prao.g_00848
OG0000675	Prbl.g_02403	Prao.g_00849
OG0000676	Prbl.g_02395	Prao.g_00851
OG0000677	Prbl.g_02393	Prao.g_00852
OG0000678	Prbl.g_02388	Prao.g_00854
OG0000679	Prbl.g_02368	Prao.g_00858
OG0000680	Prbl.g_02367	Prao.g_00859
OG0000681	Prbl.g_02365	Prao.g_00861
OG0000682	Prbl.g_02364	Prao.g_00862
OG0000683	Prbl.g_02363	Prao.g_00863
OG0000684	Prbl.g_02350	Prao.g_00864
OG0000685	Prbl.g_02352	Prao.g_00866
OG0000686	Prbl.g_02353	Prao.g_00867
OG0000687	Prbl.g_02354	Prao.g_00868
OG0000688	Prbl.g_02348	Prao.g_00871
OG0000689	Prbl.g_02347	Prao.g_00872
OG0000690	Prbl.g_02346	Prao.g_00873
OG0000691	Prbl.g_02345	Prao.g_00874
OG0000692	Prbl.g_02344	Prao.g_00876
OG0000693	Prbl.g_02343	Prao.g_00877
OG0000694	Prbl.g_02342	Prao.g_00878
OG0000695	Prbl.g_02444	Prao.g_00880
OG0000696	Prbl.g_02445	Prao.g_00881
OG0000697	Prbl.g_02447	Prao.g_00882
OG0000698	Prbl.g_02450	Prao.g_00885
OG0000699	Prbl.g_02452	Prao.g_00886
OG0000700	Prbl.g_02453	Prao.g_00887
OG0000701	Prbl.g_02454	Prao.g_00888
OG0000702	Prbl.g_02462	Prao.g_00890
OG0000703	Prbl.g_02463	Prao.g_00891
OG0000704	Prbl.g_02465	Prao.g_00892
OG0000705	Prbl.g_02471	Prao.g_00896
OG0000706	Prbl.g_02472	Prao.g_00897
OG0000707	Prbl.g_02473	Prao.g_00898
OG0000708	Prbl.g_02475	Prao.g_00899
OG0000709	Prbl.g_02482	Prao.g_00903
OG0000710	Prbl.g_02486	Prao.g_00906
OG0000711	Prbl.g_02508	Prao.g_00923
OG0000712	Prbl.g_02509	Prao.g_00925
OG0000713	Prbl.g_02510	Prao.g_00926
OG0000714	Prbl.g_02514	Prao.g_00927
OG0000715	Prbl.g_02516	Prao.g_00929
OG0000716	Prbl.g_02520	Prao.g_00931
OG0000717	Prbl.g_02521	Prao.g_00932
OG0000718	Prbl.g_02526	Prao.g_00943
OG0000719	Prbl.g_02528	Prao.g_00945
OG0000720	Prbl.g_02541	Prao.g_00954
OG0000721	Prbl.g_02542	Prao.g_00956
OG0000722	Prbl.g_02543	Prao.g_00957
OG0000723	Prbl.g_02547	Prao.g_00960
OG0000724	Prbl.g_00932	Prao.g_00969
OG0000725	Prbl.g_00925	Prao.g_00975
OG0000726	Prbl.g_00924	Prao.g_00976
OG0000727	Prbl.g_00923	Prao.g_00977
OG0000728	Prbl.g_00922	Prao.g_00979
OG0000729	Prbl.g_02062	Prao.g_01027
OG0000730	Prbl.g_01199	Prao.g_01156
OG0000731	Prbl.g_01208	Prao.g_01152
OG0000732	Prbl.g_01993	Prao.g_01143
OG0000733	Prbl.g_02197	Prao.g_01121
OG0000734	Prbl.g_00545	Prao.g_01104
OG0000735	Prbl.g_02066	Prao.g_01102
OG0000736	Prbl.g_02067	Prao.g_01101
OG0000737	Prbl.g_02068	Prao.g_01100
OG0000738	Prbl.g_02075	Prao.g_01096
OG0000739	Prbl.g_02077	Prao.g_01095
OG0000740	Prbl.g_02078	Prao.g_01094
OG0000741	Prbl.g_02081	Prao.g_01093
OG0000742	Prbl.g_02083	Prao.g_01090
OG0000743	Prbl.g_02085	Prao.g_01088
OG0000744	Prbl.g_02086	Prao.g_01087
OG0000745	Prbl.g_02088	Prao.g_01086
OG0000746	Prbl.g_02090	Prao.g_01084
OG0000747	Prbl.g_02091	Prao.g_01083
OG0000748	Prbl.g_02103	Prao.g_01080
OG0000749	Prbl.g_02104	Prao.g_01079
OG0000750	Prbl.g_02105	Prao.g_01078
OG0000751	Prbl.g_00179	Prao.g_01076
OG0000752	Prbl.g_00181	Prao.g_01074
OG0000753	Prbl.g_00184	Prao.g_01071
OG0000754	Prbl.g_01379	Prao.g_01068
OG0000755	Prbl.g_01120	Prao.g_01065
OG0000756	Prbl.g_01119	Prao.g_01064
OG0000757	Prbl.g_01112	Prao.g_01058
OG0000758	Prbl.g_01111	Prao.g_01057
OG0000759	Prbl.g_01110	Prao.g_01056
OG0000760	Prbl.g_01109	Prao.g_01055
OG0000761	Prbl.g_01108	Prao.g_01054
OG0000762	Prbl.g_01377	Prao.g_01053
OG0000763	Prbl.g_01375	Prao.g_01051
OG0000764	Prbl.g_01374	Prao.g_01050
OG0000765	Prbl.g_02590	Prao.g_01041
OG0000766	Prbl.g_02591	Prao.g_01040
OG0000767	Prbl.g_02593	Prao.g_01038
OG0000768	Prbl.g_02594	Prao.g_01037
OG0000769	Prbl.g_00186	Prao.g_01035
OG0000770	Prbl.g_01103	Prao.g_01033
OG0000771	Prbl.g_00937	Prao.g_00014
OG0000772	Prbl.g_00461	Prao.g_01305
OG0000773	Prbl.g_00113	Prao.g_01285
OG0000774	Prbl.g_01713	Prao.g_01283
OG0000775	Prbl.g_01715	Prao.g_01281
OG0000776	Prbl.g_01716	Prao.g_01280
OG0000777	Prbl.g_01717	Prao.g_01279
OG0000778	Prbl.g_01718	Prao.g_01278
OG0000779	Prbl.g_01723	Prao.g_01274
OG0000780	Prbl.g_01726	Prao.g_01273
OG0000781	Prbl.g_01730	Prao.g_01270
OG0000782	Prbl.g_01731	Prao.g_01269
OG0000783	Prbl.g_01732	Prao.g_01268
OG0000784	Prbl.g_01733	Prao.g_01267
OG0000785	Prbl.g_01735	Prao.g_01265
OG0000786	Prbl.g_01738	Prao.g_01263
OG0000787	Prbl.g_01739	Prao.g_01262
OG0000788	Prbl.g_00658	Prao.g_01252
OG0000789	Prbl.g_01695	Prao.g_01249
OG0000790	Prbl.g_00498	Prao.g_01234
OG0000791	Prbl.g_00496	Prao.g_01232
OG0000792	Prbl.g_00495	Prao.g_01231
OG0000793	Prbl.g_00491	Prao.g_01228
OG0000794	Prbl.g_00490	Prao.g_01227
OG0000795	Prbl.g_00489	Prao.g_01226
OG0000796	Prbl.g_00485	Prao.g_01222
OG0000797	Prbl.g_00484	Prao.g_01221
OG0000799	Prbl.g_00152	Prao.g_01379
OG0000800	Prbl.g_00153	Prao.g_01380
OG0000801	Prbl.g_00154	Prao.g_01381
OG0000802	Prbl.g_00161	Prao.g_01383
OG0000803	Prbl.g_00257	Prao.g_01385
OG0000804	Prbl.g_00255	Prao.g_01386
OG0000805	Prbl.g_00253	Prao.g_01388
OG0000806	Prbl.g_00251	Prao.g_01390
OG0000807	Prbl.g_00249	Prao.g_01391
OG0000808	Prbl.g_00248	Prao.g_01392
OG0000809	Prbl.g_00244	Prao.g_01395
OG0000810	Prbl.g_00243	Prao.g_01396
OG0000811	Prbl.g_00231	Prao.g_01400
OG0000812	Prbl.g_00229	Prao.g_01402
OG0000813	Prbl.g_00228	Prao.g_01403
OG0000814	Prbl.g_00226	Prao.g_01405
OG0000815	Prbl.g_00225	Prao.g_01406
OG0000816	Prbl.g_00223	Prao.g_01408
OG0000817	Prbl.g_00222	Prao.g_01409
OG0000818	Prbl.g_00684	Prao.g_01414
OG0000819	Prbl.g_00685	Prao.g_01415
OG0000820	Prbl.g_00686	Prao.g_01416
OG0000821	Prbl.g_00693	Prao.g_01419
OG0000822	Prbl.g_00695	Prao.g_01420
OG0000823	Prbl.g_00696	Prao.g_01421
OG0000824	Prbl.g_00700	Prao.g_01424
OG0000825	Prbl.g_00701	Prao.g_01425
OG0000826	Prbl.g_00702	Prao.g_01426
OG0000827	Prbl.g_00703	Prao.g_01427
OG0000828	Prbl.g_00706	Prao.g_01430
OG0000829	Prbl.g_00707	Prao.g_01431
OG0000830	Prbl.g_00708	Prao.g_01432
OG0000831	Prbl.g_00710	Prao.g_01434
OG0000832	Prbl.g_00456	Prao.g_01440
OG0000833	Prbl.g_00448	Prao.g_01448
OG0000834	Prbl.g_00447	Prao.g_01449
OG0000835	Prbl.g_00446	Prao.g_01450
OG0000836	Prbl.g_00444	Prao.g_01451
OG0000837	Prbl.g_00443	Prao.g_01452
OG0000838	Prbl.g_00440	Prao.g_01454
OG0000839	Prbl.g_00439	Prao.g_01455
OG0000840	Prbl.g_00438	Prao.g_01456
OG0000841	Prbl.g_00437	Prao.g_01457
OG0000842	Prbl.g_00436	Prao.g_01458
OG0000843	Prbl.g_00435	Prao.g_01459
OG0000844	Prbl.g_00433	Prao.g_01460
OG0000845	Prbl.g_00432	Prao.g_01461
OG0000846	Prbl.g_00431	Prao.g_01462
OG0000847	Prbl.g_00430	Prao.g_01463
OG0000848	Prbl.g_00429	Prao.g_01464
OG0000849	Prbl.g_00428	Prao.g_01465
OG0000850	Prbl.g_00427	Prao.g_01467
OG0000851	Prbl.g_00423	Prao.g_01468
OG0000852	Prbl.g_00422	Prao.g_01469
OG0000853	Prbl.g_00418	Prao.g_01473
OG0000854	Prbl.g_00416	Prao.g_01475
OG0000855	Prbl.g_00415	Prao.g_01476
OG0000856	Prbl.g_01627	Prao.g_01491
OG0000857	Prbl.g_02318	Prao.g_01519
OG0000858	Prbl.g_00404	Prao.g_01546
OG0000859	Prbl.g_00403	Prao.g_01547
OG0000860	Prbl.g_00392	Prao.g_01554
OG0000861	Prbl.g_00391	Prao.g_01555
OG0000862	Prbl.g_00389	Prao.g_01556
OG0000863	Prbl.g_00385	Prao.g_01558
OG0000864	Prbl.g_00383	Prao.g_01559
OG0000865	Prbl.g_00382	Prao.g_01560
OG0000866	Prbl.g_00381	Prao.g_01561
OG0000867	Prbl.g_00380	Prao.g_01562
OG0000868	Prbl.g_00378	Prao.g_01563
OG0000869	Prbl.g_00375	Prao.g_01567
OG0000870	Prbl.g_00370	Prao.g_01572
OG0000871	Prbl.g_00369	Prao.g_01573
OG0000872	Prbl.g_00367	Prao.g_01574
OG0000873	Prbl.g_00364	Prao.g_01577
OG0000874	Prbl.g_00360	Prao.g_01580
OG0000875	Prbl.g_00359	Prao.g_01581
OG0000876	Prbl.g_00358	Prao.g_01582
OG0000877	Prbl.g_00355	Prao.g_01584
OG0000878	Prbl.g_00354	Prao.g_01585
OG0000879	Prbl.g_00353	Prao.g_01586
OG0000880	Prbl.g_00352	Prao.g_01587
OG0000881	Prbl.g_00347	Prao.g_01591
OG0000882	Prbl.g_00342	Prao.g_01596
OG0000883	Prbl.g_00340	Prao.g_01597
OG0000884	Prbl.g_00338	Prao.g_01599
OG0000885	Prbl.g_00337	Prao.g_01600
OG0000886	Prbl.g_00336	Prao.g_01601
OG0000887	Prbl.g_00335	Prao.g_01602
OG0000888	Prbl.g_00333	Prao.g_01604
OG0000889	Prbl.g_00331	Prao.g_01606
OG0000890	Prbl.g_00317	Prao.g_01607
OG0000891	Prbl.g_00316	Prao.g_01608
OG0000892	Prbl.g_02620	Prao.g_01610
OG0000893	Prbl.g_02680	Prao.g_01615
OG0000894	Prbl.g_02684	Prao.g_01617
OG0000895	Prbl.g_01061	Prao.g_01620
OG0000896	Prbl.g_01060	Prao.g_01621
OG0000897	Prbl.g_01058	Prao.g_01623
OG0000898	Prbl.g_01057	Prao.g_01624
OG0000899	Prbl.g_01056	Prao.g_01625
OG0000900	Prbl.g_01055	Prao.g_01626
OG0000901	Prbl.g_01051	Prao.g_01629
OG0000902	Prbl.g_01049	Prao.g_01631
OG0000903	Prbl.g_00954	Prao.g_01634
OG0000904	Prbl.g_00949	Prao.g_01636
OG0000905	Prbl.g_00947	Prao.g_01641
OG0000906	Prbl.g_01045	Prao.g_01642
OG0000907	Prbl.g_00956	Prao.g_01645
OG0000908	Prbl.g_00959	Prao.g_01648
OG0000909	Prbl.g_00960	Prao.g_01649
OG0000910	Prbl.g_00961	Prao.g_01650
OG0000911	Prbl.g_00963	Prao.g_01652
OG0000912	Prbl.g_00964	Prao.g_01653
OG0000913	Prbl.g_00965	Prao.g_01654
OG0000914	Prbl.g_00966	Prao.g_01655
OG0000915	Prbl.g_00967	Prao.g_01656
OG0000916	Prbl.g_00968	Prao.g_01657
OG0000917	Prbl.g_00969	Prao.g_01658
OG0000918	Prbl.g_00970	Prao.g_01659
OG0000919	Prbl.g_00971	Prao.g_01660
OG0000920	Prbl.g_00972	Prao.g_01661
OG0000921	Prbl.g_00973	Prao.g_01662
OG0000922	Prbl.g_00974	Prao.g_01663
OG0000923	Prbl.g_00978	Prao.g_01667
OG0000924	Prbl.g_00979	Prao.g_01668
OG0000925	Prbl.g_00980	Prao.g_01669
OG0000926	Prbl.g_00981	Prao.g_01670
OG0000927	Prbl.g_00983	Prao.g_01672
OG0000928	Prbl.g_00984	Prao.g_01673
OG0000929	Prbl.g_00985	Prao.g_01674
OG0000930	Prbl.g_00986	Prao.g_01675
OG0000931	Prbl.g_00987	Prao.g_01676
OG0000932	Prbl.g_00988	Prao.g_01677
OG0000933	Prbl.g_00993	Prao.g_01681
OG0000934	Prbl.g_00995	Prao.g_01683
OG0000935	Prbl.g_00996	Prao.g_01684
OG0000936	Prbl.g_00997	Prao.g_01685
OG0000937	Prbl.g_00998	Prao.g_01686
OG0000938	Prbl.g_01127	Prao.g_01688
OG0000939	Prbl.g_01128	Prao.g_01689
OG0000940	Prbl.g_01137	Prao.g_01696
OG0000941	Prbl.g_01139	Prao.g_01698
OG0000942	Prbl.g_01141	Prao.g_01700
OG0000943	Prbl.g_01142	Prao.g_01701
OG0000944	Prbl.g_01144	Prao.g_01702
OG0000945	Prbl.g_01146	Prao.g_01703
OG0000946	Prbl.g_01174	Prao.g_01707
OG0000947	Prbl.g_01177	Prao.g_01709
OG0000948	Prbl.g_01178	Prao.g_01710
OG0000949	Prbl.g_01181	Prao.g_01713
OG0000950	Prbl.g_00856	Prao.g_01718
OG0000951	Prbl.g_00851	Prao.g_01722
OG0000952	Prbl.g_00844	Prao.g_01726
OG0000953	Prbl.g_00840	Prao.g_01729
OG0000954	Prbl.g_01306	Prao.g_01733
OG0000955	Prbl.g_01305	Prao.g_01734
OG0000956	Prbl.g_01303	Prao.g_01736
OG0000957	Prbl.g_01287	Prao.g_01741
OG0000958	Prbl.g_01286	Prao.g_01742
OG0000959	Prbl.g_02638	Prao.g_01746
OG0000960	Prbl.g_02637	Prao.g_01747
OG0000961	Prbl.g_01235	Prao.g_01749
OG0000962	Prbl.g_02063	Prao.g_01751
OG0000963	Prbl.g_02058	Prao.g_01755
OG0000964	Prbl.g_02057	Prao.g_01756
OG0000965	Prbl.g_02056	Prao.g_01757
OG0000966	Prbl.g_02023	Prao.g_01764
OG0000967	Prbl.g_02017	Prao.g_01769
OG0000968	Prbl.g_02014	Prao.g_01771
OG0000969	Prbl.g_02012	Prao.g_01772
OG0000970	Prbl.g_02011	Prao.g_01773
OG0000971	Prbl.g_02009	Prao.g_01774
OG0000972	Prbl.g_02008	Prao.g_01775
OG0000973	Prbl.g_02007	Prao.g_01776
OG0000974	Prbl.g_02006	Prao.g_01777
OG0000975	Prbl.g_02005	Prao.g_01778
OG0000976	Prbl.g_02004	Prao.g_01779
OG0000977	Prbl.g_02002	Prao.g_01780
OG0000978	Prbl.g_02001	Prao.g_01781
OG0000979	Prbl.g_01998	Prao.g_01784
OG0000980	Prbl.g_01994	Prao.g_01786
OG0000981	Prbl.g_01991	Prao.g_01788
OG0000982	Prbl.g_02238	Prao.g_01790
OG0000983	Prbl.g_02237	Prao.g_01791
OG0000984	Prbl.g_02236	Prao.g_01792
OG0000985	Prbl.g_02232	Prao.g_01795
OG0000986	Prbl.g_02230	Prao.g_01797
OG0000987	Prbl.g_02228	Prao.g_01798
OG0000988	Prbl.g_02224	Prao.g_01801
OG0000989	Prbl.g_02214	Prao.g_01805
OG0000990	Prbl.g_02192	Prao.g_01808
OG0000991	Prbl.g_02189	Prao.g_01809
OG0000992	Prbl.g_02186	Prao.g_01811
OG0000993	Prbl.g_02185	Prao.g_01812
OG0000994	Prbl.g_02182	Prao.g_01813
OG0000995	Prbl.g_02173	Prao.g_01817
OG0000996	Prbl.g_02160	Prao.g_01818
OG0000997	Prbl.g_02151	Prao.g_01819
OG0000998	Prbl.g_02149	Prao.g_01821
OG0000999	Prbl.g_02148	Prao.g_01822
OG0001000	Prbl.g_02145	Prao.g_01825
OG0001001	Prbl.g_02141	Prao.g_01827
OG0001002	Prbl.g_02134	Prao.g_01831
OG0001003	Prbl.g_02132	Prao.g_01833
OG0001004	Prbl.g_02131	Prao.g_01834
OG0001005	Prbl.g_02129	Prao.g_01835
OG0001006	Prbl.g_02123	Prao.g_01839
OG0001007	Prbl.g_02121	Prao.g_01841
OG0001008	Prbl.g_00651	Prao.g_00541
OG0001009	Prbl.g_01972	Prao.g_00174
OG0001010	Prbl.g_01973	Prao.g_00175
OG0001011	Prbl.g_01975	Prao.g_00176
OG0001012	Prbl.g_02241	Prao.g_00189
OG0001013	Prbl.g_02266	Prao.g_00194
OG0001014	Prbl.g_02275	Prao.g_00197
OG0001015	Prbl.g_02276	Prao.g_00198
OG0001016	Prbl.g_00603	Prao.g_00212
OG0001017	Prbl.g_00597	Prao.g_00216
OG0001018	Prbl.g_00595	Prao.g_00219
OG0001019	Prbl.g_00582	Prao.g_00228
OG0001020	Prbl.g_00576	Prao.g_00229
OG0001021	Prbl.g_00572	Prao.g_00230
OG0001022	Prbl.g_00567	Prao.g_00233
OG0001023	Prbl.g_00566	Prao.g_00234
OG0001024	Prbl.g_00562	Prao.g_00237
OG0001025	Prbl.g_00555	Prao.g_00243
OG0001026	Prbl.g_00542	Prao.g_00249
OG0001027	Prbl.g_01332	Prao.g_00250
OG0001028	Prbl.g_01330	Prao.g_00252
OG0001029	Prbl.g_01328	Prao.g_00254
OG0001030	Prbl.g_00822	Prao.g_00269
OG0001031	Prbl.g_00074	Prao.g_00324
OG0001032	Prbl.g_00077	Prao.g_00325
OG0001033	Prbl.g_01281	Prao.g_00346
OG0001034	Prbl.g_00199	Prao.g_00374
OG0001035	Prbl.g_01498	Prao.g_00392
OG0001036	Prbl.g_01494	Prao.g_00397
OG0001037	Prbl.g_01492	Prao.g_00398
OG0001038	Prbl.g_01455	Prao.g_00415
OG0001039	Prbl.g_01452	Prao.g_00418
OG0001040	Prbl.g_01449	Prao.g_00420
OG0001041	Prbl.g_01444	Prao.g_00424
OG0001042	Prbl.g_01419	Prao.g_00441
OG0001043	Prbl.g_01417	Prao.g_00442
OG0001044	Prbl.g_01200	Prao.g_00469
OG0001045	Prbl.g_01211	Prao.g_00477
OG0001046	Prbl.g_00410	Prao.g_00513
OG0001047	Prbl.g_00649	Prao.g_00543
OG0001048	Prbl.g_00648	Prao.g_00544
OG0001049	Prbl.g_00645	Prao.g_00546
OG0001050	Prbl.g_00644	Prao.g_00547
OG0001051	Prbl.g_00643	Prao.g_00548
OG0001052	Prbl.g_01344	Prao.g_00577
OG0001053	Prbl.g_00514	Prao.g_00589
OG0001054	Prbl.g_00532	Prao.g_00604
OG0001055	Prbl.g_00790	Prao.g_00623
OG0001056	Prbl.g_00761	Prao.g_01855
OG0001057	Prbl.g_00749	Prao.g_01160
OG0001058	Prbl.g_01883	Prao.g_01168
OG0001059	Prbl.g_01887	Prao.g_01172
OG0001060	Prbl.g_01894	Prao.g_01179
OG0001061	Prbl.g_01796	Prao.g_01866
OG0001062	Prbl.g_01794	Prao.g_01868
OG0001063	Prbl.g_01790	Prao.g_01870
OG0001064	Prbl.g_01789	Prao.g_00018
OG0001065	Prbl.g_01788	Prao.g_00019
OG0001066	Prbl.g_01787	Prao.g_00020
OG0001067	Prbl.g_01786	Prao.g_00021
OG0001068	Prbl.g_01785	Prao.g_00022
OG0001069	Prbl.g_01784	Prao.g_00023
OG0001070	Prbl.g_01780	Prao.g_00026
OG0001071	Prbl.g_01779	Prao.g_00027
OG0001072	Prbl.g_01776	Prao.g_00028
OG0001073	Prbl.g_01757	Prao.g_00042
OG0001074	Prbl.g_01610	Prao.g_00053
OG0001075	Prbl.g_01611	Prao.g_00054
OG0001076	Prbl.g_01619	Prao.g_00063
OG0001077	Prbl.g_01629	Prao.g_00067
OG0001078	Prbl.g_01640	Prao.g_00075
OG0001079	Prbl.g_01659	Prao.g_00086
OG0001080	Prbl.g_01041	Prao.g_00092
OG0001081	Prbl.g_01031	Prao.g_00094
OG0001082	Prbl.g_01030	Prao.g_00095
OG0001083	Prbl.g_01405	Prao.g_00100
OG0001084	Prbl.g_01404	Prao.g_00101
OG0001085	Prbl.g_01394	Prao.g_00109
OG0001086	Prbl.g_01392	Prao.g_00110
OG0001087	Prbl.g_01853	Prao.g_00126
OG0001088	Prbl.g_01857	Prao.g_00127
OG0001089	Prbl.g_00024	Prao.g_00135
OG0001090	Prbl.g_02565	Prao.g_00649
OG0001091	Prbl.g_02563	Prao.g_00651
OG0001092	Prbl.g_02562	Prao.g_00652
OG0001093	Prbl.g_02558	Prao.g_00657
OG0001094	Prbl.g_02341	Prao.g_00735
OG0001095	Prbl.g_02322	Prao.g_00754
OG0001096	Prbl.g_02306	Prao.g_00767
OG0001097	Prbl.g_01550	Prao.g_00786
OG0001098	Prbl.g_02423	Prao.g_00801
OG0001099	Prbl.g_01329	Prao.g_00834
OG0001100	Prbl.g_02414	Prao.g_00838
OG0001101	Prbl.g_02413	Prao.g_00840
OG0001102	Prbl.g_02410	Prao.g_00842
OG0001103	Prbl.g_02408	Prao.g_00844
OG0001104	Prbl.g_02351	Prao.g_00865
OG0001105	Prbl.g_02356	Prao.g_00869
OG0001106	Prbl.g_02466	Prao.g_00893
OG0001107	Prbl.g_02476	Prao.g_00900
OG0001108	Prbl.g_02483	Prao.g_00904
OG0001109	Prbl.g_02485	Prao.g_00905
OG0001110	Prbl.g_02487	Prao.g_00907
OG0001111	Prbl.g_02489	Prao.g_00908
OG0001112	Prbl.g_02491	Prao.g_00909
OG0001113	Prbl.g_02492	Prao.g_00910
OG0001114	Prbl.g_02493	Prao.g_00911
OG0001115	Prbl.g_02495	Prao.g_00913
OG0001116	Prbl.g_02496	Prao.g_00914
OG0001117	Prbl.g_02497	Prao.g_00915
OG0001118	Prbl.g_02498	Prao.g_00916
OG0001119	Prbl.g_02499	Prao.g_00917
OG0001120	Prbl.g_02501	Prao.g_00919
OG0001122	Prbl.g_02529	Prao.g_00946
OG0001123	Prbl.g_02536	Prao.g_00950
OG0001124	Prbl.g_02538	Prao.g_00952
OG0001125	Prbl.g_02540	Prao.g_00953
OG0001126	Prbl.g_00939	Prao.g_00963
OG0001127	Prbl.g_00938	Prao.g_00964
OG0001128	Prbl.g_00935	Prao.g_00966
OG0001129	Prbl.g_00934	Prao.g_00967
OG0001130	Prbl.g_00933	Prao.g_00968
OG0001131	Prbl.g_02575	Prao.g_01007
OG0001132	Prbl.g_01603	Prao.g_01016
OG0001133	Prbl.g_01621	Prao.g_01137
OG0001134	Prbl.g_02204	Prao.g_01122
OG0001136	Prbl.g_02082	Prao.g_01092
OG0001137	Prbl.g_02102	Prao.g_01081
OG0001138	Prbl.g_01118	Prao.g_01063
