Orthogroup	Prbl	Praq
OG0000573	Prbl.g_01774	Praq.g_01010
OG0000574	Prbl.g_01773	Praq.g_01009
OG0000575	Prbl.g_01764	Praq.g_01005
OG0000576	Prbl.g_01762	Praq.g_01003
OG0000577	Prbl.g_01761	Praq.g_01002
OG0000578	Prbl.g_01760	Praq.g_01001
OG0000579	Prbl.g_01759	Praq.g_01000
OG0000580	Prbl.g_01758	Praq.g_00999
OG0000581	Prbl.g_01754	Praq.g_00997
OG0000582	Prbl.g_01750	Praq.g_00994
OG0000583	Prbl.g_01749	Praq.g_00993
OG0000584	Prbl.g_01748	Praq.g_00992
OG0000585	Prbl.g_01746	Praq.g_00990
OG0000586	Prbl.g_01744	Praq.g_00989
OG0000587	Prbl.g_01742	Praq.g_00988
OG0000588	Prbl.g_01613	Praq.g_00984
OG0000589	Prbl.g_01616	Praq.g_00981
OG0000590	Prbl.g_01617	Praq.g_00980
OG0000591	Prbl.g_01624	Praq.g_00977
OG0000592	Prbl.g_01625	Praq.g_00976
OG0000593	Prbl.g_01635	Praq.g_00970
OG0000594	Prbl.g_01636	Praq.g_00969
OG0000595	Prbl.g_01637	Praq.g_00968
OG0000596	Prbl.g_01642	Praq.g_00964
OG0000597	Prbl.g_01645	Praq.g_00962
OG0000598	Prbl.g_01646	Praq.g_00961
OG0000599	Prbl.g_01656	Praq.g_00958
OG0000600	Prbl.g_01657	Praq.g_00957
OG0000601	Prbl.g_01658	Praq.g_00775
OG0000602	Prbl.g_01662	Praq.g_00777
OG0000603	Prbl.g_01663	Praq.g_00778
OG0000604	Prbl.g_01664	Praq.g_00779
OG0000605	Prbl.g_01043	Praq.g_00780
OG0000606	Prbl.g_01032	Praq.g_00783
OG0000607	Prbl.g_01412	Praq.g_00786
OG0000608	Prbl.g_01411	Praq.g_00787
OG0000609	Prbl.g_01409	Praq.g_00788
OG0000610	Prbl.g_01401	Praq.g_00793
OG0000611	Prbl.g_01398	Praq.g_00796
OG0000612	Prbl.g_01397	Praq.g_00797
OG0000613	Prbl.g_00891	Praq.g_00802
OG0000614	Prbl.g_01872	Praq.g_00821
OG0000615	Prbl.g_02373	Praq.g_00829
OG0000616	Prbl.g_02137	Praq.g_00833
OG0000617	Prbl.g_02561	Praq.g_00589
OG0000618	Prbl.g_02560	Praq.g_00590
OG0000619	Prbl.g_02559	Praq.g_00591
OG0000620	Prbl.g_02555	Praq.g_00594
OG0000621	Prbl.g_02554	Praq.g_00595
OG0000622	Prbl.g_02553	Praq.g_00596
OG0000623	Prbl.g_02552	Praq.g_00597
OG0000624	Prbl.g_02551	Praq.g_00598
OG0000625	Prbl.g_02550	Praq.g_00599
OG0000626	Prbl.g_02549	Praq.g_00600
OG0000627	Prbl.g_02426	Praq.g_00601
OG0000628	Prbl.g_02427	Praq.g_00602
OG0000629	Prbl.g_02430	Praq.g_00603
OG0000630	Prbl.g_02434	Praq.g_00606
OG0000631	Prbl.g_02440	Praq.g_00661
OG0000632	Prbl.g_02441	Praq.g_00662
OG0000633	Prbl.g_02442	Praq.g_00663
OG0000634	Prbl.g_02339	Praq.g_00666
OG0000635	Prbl.g_02338	Praq.g_00667
OG0000636	Prbl.g_02336	Praq.g_00669
OG0000637	Prbl.g_02334	Praq.g_00671
OG0000638	Prbl.g_02333	Praq.g_00672
OG0000639	Prbl.g_02332	Praq.g_00673
OG0000640	Prbl.g_02331	Praq.g_00674
OG0000641	Prbl.g_02327	Praq.g_00678
OG0000642	Prbl.g_02326	Praq.g_01407
OG0000643	Prbl.g_02325	Praq.g_01408
OG0000644	Prbl.g_02324	Praq.g_01409
OG0000645	Prbl.g_02323	Praq.g_01410
OG0000646	Prbl.g_02320	Praq.g_01412
OG0000647	Prbl.g_02317	Praq.g_01413
OG0000648	Prbl.g_02315	Praq.g_01415
OG0000649	Prbl.g_02314	Praq.g_01416
OG0000650	Prbl.g_02313	Praq.g_01417
OG0000651	Prbl.g_02312	Praq.g_01418
OG0000652	Prbl.g_02311	Praq.g_01419
OG0000653	Prbl.g_02309	Praq.g_01421
OG0000654	Prbl.g_02308	Praq.g_01422
OG0000655	Prbl.g_02307	Praq.g_01423
OG0000656	Prbl.g_02304	Praq.g_01426
OG0000657	Prbl.g_01540	Praq.g_01433
OG0000658	Prbl.g_01542	Praq.g_01434
OG0000659	Prbl.g_01543	Praq.g_01435
OG0000660	Prbl.g_01547	Praq.g_01439
OG0000661	Prbl.g_01549	Praq.g_01441
OG0000662	Prbl.g_01551	Praq.g_01443
OG0000663	Prbl.g_01554	Praq.g_01445
OG0000664	Prbl.g_01555	Praq.g_01446
OG0000665	Prbl.g_01568	Praq.g_01450
OG0000666	Prbl.g_01571	Praq.g_01451
OG0000667	Prbl.g_01579	Praq.g_01456
OG0000668	Prbl.g_02530	Praq.g_01473
OG0000669	Prbl.g_01588	Praq.g_01481
OG0000670	Prbl.g_01078	Praq.g_01483
OG0000671	Prbl.g_02412	Praq.g_01485
OG0000672	Prbl.g_02409	Praq.g_01488
OG0000673	Prbl.g_02406	Praq.g_01491
OG0000674	Prbl.g_02404	Praq.g_01493
OG0000675	Prbl.g_02403	Praq.g_01494
OG0000676	Prbl.g_02395	Praq.g_01496
OG0000677	Prbl.g_02393	Praq.g_01497
OG0000678	Prbl.g_02388	Praq.g_01499
OG0000679	Prbl.g_02368	Praq.g_01503
OG0000680	Prbl.g_02367	Praq.g_01504
OG0000681	Prbl.g_02365	Praq.g_01506
OG0000682	Prbl.g_02364	Praq.g_01507
OG0000683	Prbl.g_02363	Praq.g_01508
OG0000684	Prbl.g_02350	Praq.g_01510
OG0000685	Prbl.g_02352	Praq.g_01512
OG0000686	Prbl.g_02353	Praq.g_01513
OG0000687	Prbl.g_02354	Praq.g_01514
OG0000688	Prbl.g_02348	Praq.g_01517
OG0000689	Prbl.g_02347	Praq.g_01518
OG0000690	Prbl.g_02346	Praq.g_01519
OG0000691	Prbl.g_02345	Praq.g_01520
OG0000692	Prbl.g_02344	Praq.g_01522
OG0000693	Prbl.g_02343	Praq.g_01523
OG0000694	Prbl.g_02342	Praq.g_01524
OG0000695	Prbl.g_02444	Praq.g_01526
OG0000696	Prbl.g_02445	Praq.g_01527
OG0000697	Prbl.g_02447	Praq.g_01528
OG0000698	Prbl.g_02450	Praq.g_01531
OG0000699	Prbl.g_02452	Praq.g_01532
OG0000700	Prbl.g_02453	Praq.g_01533
OG0000701	Prbl.g_02454	Praq.g_01534
OG0000702	Prbl.g_02462	Praq.g_01536
OG0000703	Prbl.g_02463	Praq.g_01537
OG0000704	Prbl.g_02465	Praq.g_01538
OG0000705	Prbl.g_02471	Praq.g_01542
OG0000706	Prbl.g_02472	Praq.g_01543
OG0000707	Prbl.g_02473	Praq.g_01544
OG0000708	Prbl.g_02475	Praq.g_01545
OG0000709	Prbl.g_02482	Praq.g_01549
OG0000710	Prbl.g_02486	Praq.g_01552
OG0000711	Prbl.g_02508	Praq.g_01568
OG0000712	Prbl.g_02509	Praq.g_01570
OG0000713	Prbl.g_02510	Praq.g_01571
OG0000714	Prbl.g_02514	Praq.g_01572
OG0000715	Prbl.g_02516	Praq.g_01574
OG0000716	Prbl.g_02520	Praq.g_01576
OG0000717	Prbl.g_02521	Praq.g_01577
OG0000718	Prbl.g_02526	Praq.g_01588
OG0000719	Prbl.g_02528	Praq.g_01590
OG0000720	Prbl.g_02541	Praq.g_01599
OG0000721	Prbl.g_02542	Praq.g_01601
OG0000722	Prbl.g_02543	Praq.g_01602
OG0000723	Prbl.g_02547	Praq.g_01605
OG0000724	Prbl.g_00932	Praq.g_01614
OG0000725	Prbl.g_00925	Praq.g_01620
OG0000726	Prbl.g_00924	Praq.g_01621
OG0000727	Prbl.g_00923	Praq.g_01622
OG0000728	Prbl.g_00922	Praq.g_01624
OG0000729	Prbl.g_02062	Praq.g_01669
OG0000730	Prbl.g_01199	Praq.g_01273
OG0000731	Prbl.g_01208	Praq.g_01276
OG0000732	Prbl.g_01993	Praq.g_01282
OG0000733	Prbl.g_02197	Praq.g_01301
OG0000734	Prbl.g_00545	Praq.g_01318
OG0000735	Prbl.g_02066	Praq.g_01320
OG0000736	Prbl.g_02067	Praq.g_01321
OG0000737	Prbl.g_02068	Praq.g_01322
OG0000738	Prbl.g_02075	Praq.g_01326
OG0000739	Prbl.g_02077	Praq.g_01327
OG0000740	Prbl.g_02078	Praq.g_01328
OG0000741	Prbl.g_02081	Praq.g_01329
OG0000742	Prbl.g_02083	Praq.g_01332
OG0000743	Prbl.g_02085	Praq.g_01334
OG0000744	Prbl.g_02086	Praq.g_01335
OG0000745	Prbl.g_02088	Praq.g_01336
OG0000746	Prbl.g_02090	Praq.g_01338
OG0000747	Prbl.g_02091	Praq.g_01339
OG0000748	Prbl.g_02103	Praq.g_01342
OG0000749	Prbl.g_02104	Praq.g_01343
OG0000750	Prbl.g_02105	Praq.g_01344
OG0000751	Prbl.g_00179	Praq.g_01346
OG0000752	Prbl.g_00181	Praq.g_01348
OG0000753	Prbl.g_00184	Praq.g_01351
OG0000754	Prbl.g_01379	Praq.g_01354
OG0000755	Prbl.g_01120	Praq.g_01357
OG0000756	Prbl.g_01119	Praq.g_01358
OG0000757	Prbl.g_01112	Praq.g_01364
OG0000758	Prbl.g_01111	Praq.g_01365
OG0000759	Prbl.g_01110	Praq.g_01366
OG0000760	Prbl.g_01109	Praq.g_01367
OG0000761	Prbl.g_01108	Praq.g_01368
OG0000762	Prbl.g_01377	Praq.g_01369
OG0000763	Prbl.g_01375	Praq.g_01371
OG0000764	Prbl.g_01374	Praq.g_01372
OG0000765	Prbl.g_02590	Praq.g_01381
OG0000766	Prbl.g_02591	Praq.g_01382
OG0000767	Prbl.g_02593	Praq.g_01384
OG0000768	Prbl.g_02594	Praq.g_01385
OG0000769	Prbl.g_00186	Praq.g_01387
OG0000770	Prbl.g_01103	Praq.g_01389
OG0000771	Prbl.g_00937	Praq.g_00257
OG0000772	Prbl.g_00461	Praq.g_00112
OG0000773	Prbl.g_00113	Praq.g_00124
OG0000774	Prbl.g_01713	Praq.g_00126
OG0000775	Prbl.g_01715	Praq.g_00128
OG0000776	Prbl.g_01716	Praq.g_00129
OG0000777	Prbl.g_01717	Praq.g_00130
OG0000778	Prbl.g_01718	Praq.g_00131
OG0000779	Prbl.g_01723	Praq.g_00135
OG0000780	Prbl.g_01726	Praq.g_00136
OG0000781	Prbl.g_01730	Praq.g_00139
OG0000782	Prbl.g_01731	Praq.g_00140
OG0000783	Prbl.g_01732	Praq.g_00141
OG0000784	Prbl.g_01733	Praq.g_00142
OG0000785	Prbl.g_01735	Praq.g_00144
OG0000786	Prbl.g_01738	Praq.g_00146
OG0000787	Prbl.g_01739	Praq.g_00147
OG0000788	Prbl.g_00658	Praq.g_00162
OG0000789	Prbl.g_01695	Praq.g_00165
OG0000790	Prbl.g_00498	Praq.g_00182
OG0000791	Prbl.g_00496	Praq.g_00184
OG0000792	Prbl.g_00495	Praq.g_00185
OG0000793	Prbl.g_00491	Praq.g_00188
OG0000794	Prbl.g_00490	Praq.g_00189
OG0000795	Prbl.g_00489	Praq.g_00190
OG0000796	Prbl.g_00485	Praq.g_00194
OG0000797	Prbl.g_00484	Praq.g_00195
OG0000798	Prbl.g_01456	Praq.g_00222
OG0000799	Prbl.g_00152	Praq.g_00276
OG0000800	Prbl.g_00153	Praq.g_00277
OG0000801	Prbl.g_00154	Praq.g_00278
OG0000802	Prbl.g_00161	Praq.g_00280
OG0000803	Prbl.g_00257	Praq.g_00282
OG0000804	Prbl.g_00255	Praq.g_00283
OG0000805	Prbl.g_00253	Praq.g_00285
OG0000806	Prbl.g_00251	Praq.g_00287
OG0000807	Prbl.g_00249	Praq.g_00288
OG0000808	Prbl.g_00248	Praq.g_00289
OG0000809	Prbl.g_00244	Praq.g_00292
OG0000810	Prbl.g_00243	Praq.g_00293
OG0000811	Prbl.g_00231	Praq.g_00297
OG0000812	Prbl.g_00229	Praq.g_00299
OG0000813	Prbl.g_00228	Praq.g_00300
OG0000814	Prbl.g_00226	Praq.g_00302
OG0000815	Prbl.g_00225	Praq.g_00303
OG0000816	Prbl.g_00223	Praq.g_00305
OG0000817	Prbl.g_00222	Praq.g_00306
OG0000818	Prbl.g_00684	Praq.g_00311
OG0000819	Prbl.g_00685	Praq.g_00312
OG0000820	Prbl.g_00686	Praq.g_00313
OG0000821	Prbl.g_00693	Praq.g_00317
OG0000822	Prbl.g_00695	Praq.g_00318
OG0000823	Prbl.g_00696	Praq.g_00319
OG0000824	Prbl.g_00700	Praq.g_00322
OG0000825	Prbl.g_00701	Praq.g_00323
OG0000826	Prbl.g_00702	Praq.g_00324
OG0000827	Prbl.g_00703	Praq.g_00325
OG0000828	Prbl.g_00706	Praq.g_00328
OG0000829	Prbl.g_00707	Praq.g_00329
OG0000830	Prbl.g_00708	Praq.g_00330
OG0000831	Prbl.g_00710	Praq.g_00332
OG0000832	Prbl.g_00456	Praq.g_00338
OG0000833	Prbl.g_00448	Praq.g_00346
OG0000834	Prbl.g_00447	Praq.g_00347
OG0000835	Prbl.g_00446	Praq.g_00348
OG0000836	Prbl.g_00444	Praq.g_00349
OG0000837	Prbl.g_00443	Praq.g_00350
OG0000838	Prbl.g_00440	Praq.g_00352
OG0000839	Prbl.g_00439	Praq.g_00353
OG0000840	Prbl.g_00438	Praq.g_00354
OG0000841	Prbl.g_00437	Praq.g_00355
OG0000842	Prbl.g_00436	Praq.g_00356
OG0000843	Prbl.g_00435	Praq.g_00357
OG0000844	Prbl.g_00433	Praq.g_00358
OG0000845	Prbl.g_00432	Praq.g_00359
OG0000846	Prbl.g_00431	Praq.g_00360
OG0000847	Prbl.g_00430	Praq.g_00361
OG0000848	Prbl.g_00429	Praq.g_00362
OG0000849	Prbl.g_00428	Praq.g_00363
OG0000850	Prbl.g_00427	Praq.g_00365
OG0000851	Prbl.g_00423	Praq.g_00366
OG0000852	Prbl.g_00422	Praq.g_00367
OG0000853	Prbl.g_00418	Praq.g_00371
OG0000854	Prbl.g_00416	Praq.g_00373
OG0000855	Prbl.g_00415	Praq.g_00374
OG0000856	Prbl.g_01627	Praq.g_00001
OG0000857	Prbl.g_02318	Praq.g_00030
OG0000858	Prbl.g_00404	Praq.g_01953
OG0000859	Prbl.g_00403	Praq.g_01952
OG0000860	Prbl.g_00392	Praq.g_00495
OG0000861	Prbl.g_00391	Praq.g_00494
OG0000862	Prbl.g_00389	Praq.g_00493
OG0000863	Prbl.g_00385	Praq.g_00491
OG0000864	Prbl.g_00383	Praq.g_00490
OG0000865	Prbl.g_00382	Praq.g_00489
OG0000866	Prbl.g_00381	Praq.g_00488
OG0000867	Prbl.g_00380	Praq.g_00487
OG0000868	Prbl.g_00378	Praq.g_00486
OG0000869	Prbl.g_00375	Praq.g_00482
OG0000870	Prbl.g_00370	Praq.g_00477
OG0000871	Prbl.g_00369	Praq.g_00476
OG0000872	Prbl.g_00367	Praq.g_00475
OG0000873	Prbl.g_00364	Praq.g_00472
OG0000874	Prbl.g_00360	Praq.g_00469
OG0000875	Prbl.g_00359	Praq.g_00468
OG0000876	Prbl.g_00358	Praq.g_00467
OG0000877	Prbl.g_00355	Praq.g_00465
OG0000878	Prbl.g_00354	Praq.g_00464
OG0000879	Prbl.g_00353	Praq.g_00463
OG0000880	Prbl.g_00352	Praq.g_00462
OG0000881	Prbl.g_00347	Praq.g_00458
OG0000882	Prbl.g_00342	Praq.g_00453
OG0000883	Prbl.g_00340	Praq.g_00452
OG0000884	Prbl.g_00338	Praq.g_00450
OG0000885	Prbl.g_00337	Praq.g_00449
OG0000886	Prbl.g_00336	Praq.g_00448
OG0000887	Prbl.g_00335	Praq.g_00447
OG0000888	Prbl.g_00333	Praq.g_00445
OG0000889	Prbl.g_00331	Praq.g_00443
OG0000890	Prbl.g_00317	Praq.g_00442
OG0000891	Prbl.g_00316	Praq.g_00441
OG0000892	Prbl.g_02620	Praq.g_00956
OG0000893	Prbl.g_02680	Praq.g_00951
OG0000894	Prbl.g_02684	Praq.g_00949
OG0000895	Prbl.g_01061	Praq.g_00946
OG0000896	Prbl.g_01060	Praq.g_00945
OG0000897	Prbl.g_01058	Praq.g_00943
OG0000898	Prbl.g_01057	Praq.g_00942
OG0000899	Prbl.g_01056	Praq.g_00941
OG0000900	Prbl.g_01055	Praq.g_00940
OG0000901	Prbl.g_01051	Praq.g_00937
OG0000902	Prbl.g_01049	Praq.g_00935
OG0000903	Prbl.g_00954	Praq.g_00932
OG0000904	Prbl.g_00949	Praq.g_00930
OG0000905	Prbl.g_00947	Praq.g_00925
OG0000906	Prbl.g_01045	Praq.g_00924
OG0000907	Prbl.g_00956	Praq.g_00921
OG0000908	Prbl.g_00959	Praq.g_00918
OG0000909	Prbl.g_00960	Praq.g_00917
OG0000910	Prbl.g_00961	Praq.g_00916
OG0000911	Prbl.g_00963	Praq.g_00914
OG0000912	Prbl.g_00964	Praq.g_00913
OG0000913	Prbl.g_00965	Praq.g_00912
OG0000914	Prbl.g_00966	Praq.g_00911
OG0000915	Prbl.g_00967	Praq.g_00910
OG0000916	Prbl.g_00968	Praq.g_00909
OG0000917	Prbl.g_00969	Praq.g_00908
OG0000918	Prbl.g_00970	Praq.g_00907
OG0000919	Prbl.g_00971	Praq.g_00906
OG0000920	Prbl.g_00972	Praq.g_00905
OG0000921	Prbl.g_00973	Praq.g_00904
OG0000922	Prbl.g_00974	Praq.g_00903
OG0000923	Prbl.g_00978	Praq.g_00899
OG0000924	Prbl.g_00979	Praq.g_00898
OG0000925	Prbl.g_00980	Praq.g_00897
OG0000926	Prbl.g_00981	Praq.g_00896
OG0000927	Prbl.g_00983	Praq.g_00894
OG0000928	Prbl.g_00984	Praq.g_00893
OG0000929	Prbl.g_00985	Praq.g_00892
OG0000930	Prbl.g_00986	Praq.g_00891
OG0000931	Prbl.g_00987	Praq.g_00890
OG0000932	Prbl.g_00988	Praq.g_00889
OG0000933	Prbl.g_00993	Praq.g_00885
OG0000934	Prbl.g_00995	Praq.g_00883
OG0000935	Prbl.g_00996	Praq.g_00882
OG0000936	Prbl.g_00997	Praq.g_00881
OG0000937	Prbl.g_00998	Praq.g_00880
OG0000938	Prbl.g_01127	Praq.g_00878
OG0000939	Prbl.g_01128	Praq.g_00877
OG0000940	Prbl.g_01137	Praq.g_00871
OG0000941	Prbl.g_01139	Praq.g_00869
OG0000942	Prbl.g_01141	Praq.g_00867
OG0000943	Prbl.g_01142	Praq.g_00866
OG0000944	Prbl.g_01144	Praq.g_00865
OG0000945	Prbl.g_01146	Praq.g_00864
OG0000946	Prbl.g_01174	Praq.g_00727
OG0000947	Prbl.g_01177	Praq.g_00729
OG0000948	Prbl.g_01178	Praq.g_00730
OG0000949	Prbl.g_01181	Praq.g_00733
OG0000950	Prbl.g_00856	Praq.g_00738
OG0000951	Prbl.g_00851	Praq.g_00742
OG0000952	Prbl.g_00844	Praq.g_00746
OG0000953	Prbl.g_00840	Praq.g_00749
OG0000954	Prbl.g_01306	Praq.g_00753
OG0000955	Prbl.g_01305	Praq.g_00754
OG0000956	Prbl.g_01303	Praq.g_00756
OG0000957	Prbl.g_01287	Praq.g_00761
OG0000958	Prbl.g_01286	Praq.g_00762
OG0000959	Prbl.g_02638	Praq.g_00766
OG0000960	Prbl.g_02637	Praq.g_00767
OG0000961	Prbl.g_01235	Praq.g_00769
OG0000962	Prbl.g_02063	Praq.g_00771
OG0000963	Prbl.g_02058	Praq.g_00774
OG0000964	Prbl.g_02057	Praq.g_00679
OG0000965	Prbl.g_02056	Praq.g_00680
OG0000966	Prbl.g_02023	Praq.g_00687
OG0000967	Prbl.g_02017	Praq.g_00691
OG0000968	Prbl.g_02014	Praq.g_00693
OG0000969	Prbl.g_02012	Praq.g_00694
OG0000970	Prbl.g_02011	Praq.g_00695
OG0000971	Prbl.g_02009	Praq.g_00696
OG0000972	Prbl.g_02008	Praq.g_00697
OG0000973	Prbl.g_02007	Praq.g_00698
OG0000974	Prbl.g_02006	Praq.g_00699
OG0000975	Prbl.g_02005	Praq.g_00700
OG0000976	Prbl.g_02004	Praq.g_00701
OG0000977	Prbl.g_02002	Praq.g_00702
OG0000978	Prbl.g_02001	Praq.g_00703
OG0000979	Prbl.g_01998	Praq.g_00706
OG0000980	Prbl.g_01994	Praq.g_00708
OG0000981	Prbl.g_01991	Praq.g_00710
OG0000982	Prbl.g_02238	Praq.g_00712
OG0000983	Prbl.g_02237	Praq.g_00713
OG0000984	Prbl.g_02236	Praq.g_00714
OG0000985	Prbl.g_02232	Praq.g_00717
OG0000986	Prbl.g_02230	Praq.g_00719
OG0000987	Prbl.g_02228	Praq.g_00720
OG0000988	Prbl.g_02224	Praq.g_00723
OG0000989	Prbl.g_02214	Praq.g_00391
OG0000990	Prbl.g_02192	Praq.g_00394
OG0000991	Prbl.g_02189	Praq.g_00395
OG0000992	Prbl.g_02186	Praq.g_00397
OG0000993	Prbl.g_02185	Praq.g_00398
OG0000994	Prbl.g_02182	Praq.g_00399
OG0000995	Prbl.g_02173	Praq.g_00403
OG0000996	Prbl.g_02160	Praq.g_00404
OG0000997	Prbl.g_02151	Praq.g_00405
OG0000998	Prbl.g_02149	Praq.g_00407
OG0000999	Prbl.g_02148	Praq.g_00408
OG0001000	Prbl.g_02145	Praq.g_00411
OG0001001	Prbl.g_02141	Praq.g_00413
OG0001002	Prbl.g_02134	Praq.g_00417
OG0001003	Prbl.g_02132	Praq.g_00418
OG0001004	Prbl.g_02131	Praq.g_00419
OG0001005	Prbl.g_02129	Praq.g_00420
OG0001006	Prbl.g_02123	Praq.g_00424
OG0001007	Prbl.g_02121	Praq.g_00426
OG0001008	Prbl.g_00651	Praq.g_01120
OG0001009	Prbl.g_01972	Praq.g_01230
OG0001010	Prbl.g_01973	Praq.g_01231
OG0001011	Prbl.g_01975	Praq.g_01232
OG0001012	Prbl.g_02241	Praq.g_01258
OG0001013	Prbl.g_02266	Praq.g_01264
OG0001014	Prbl.g_02275	Praq.g_01267
OG0001015	Prbl.g_02276	Praq.g_01268
OG0001016	Prbl.g_00603	Praq.g_01930
OG0001017	Prbl.g_00597	Praq.g_01926
OG0001018	Prbl.g_00595	Praq.g_01923
OG0001019	Prbl.g_00582	Praq.g_01914
OG0001020	Prbl.g_00576	Praq.g_01913
OG0001021	Prbl.g_00572	Praq.g_01912
OG0001022	Prbl.g_00567	Praq.g_01909
OG0001023	Prbl.g_00566	Praq.g_01908
OG0001024	Prbl.g_00562	Praq.g_01905
OG0001025	Prbl.g_00555	Praq.g_01899
OG0001026	Prbl.g_00542	Praq.g_01892
OG0001027	Prbl.g_01332	Praq.g_01891
OG0001028	Prbl.g_01330	Praq.g_01889
OG0001029	Prbl.g_01328	Praq.g_01888
OG0001030	Prbl.g_00822	Praq.g_01873
OG0001031	Prbl.g_00074	Praq.g_01816
OG0001032	Prbl.g_00077	Praq.g_01815
OG0001033	Prbl.g_01281	Praq.g_01794
OG0001034	Prbl.g_00199	Praq.g_01766
OG0001035	Prbl.g_01498	Praq.g_01749
OG0001036	Prbl.g_01494	Praq.g_01744
OG0001037	Prbl.g_01492	Praq.g_01743
OG0001038	Prbl.g_01455	Praq.g_01725
OG0001039	Prbl.g_01452	Praq.g_01722
OG0001040	Prbl.g_01449	Praq.g_01719
OG0001041	Prbl.g_01444	Praq.g_01715
OG0001042	Prbl.g_01419	Praq.g_01698
OG0001043	Prbl.g_01417	Praq.g_01697
OG0001044	Prbl.g_01200	Praq.g_01212
OG0001045	Prbl.g_01211	Praq.g_01203
OG0001046	Prbl.g_00410	Praq.g_01164
OG0001047	Prbl.g_00649	Praq.g_01118
OG0001048	Prbl.g_00648	Praq.g_01117
OG0001049	Prbl.g_00645	Praq.g_01115
OG0001050	Prbl.g_00644	Praq.g_01114
OG0001051	Prbl.g_00643	Praq.g_01113
OG0001052	Prbl.g_01344	Praq.g_00522
OG0001053	Prbl.g_00514	Praq.g_00534
OG0001054	Prbl.g_00532	Praq.g_01104
OG0001055	Prbl.g_00790	Praq.g_01085
OG0001056	Prbl.g_00761	Praq.g_01066
OG0001057	Prbl.g_00749	Praq.g_01061
OG0001058	Prbl.g_01883	Praq.g_01053
OG0001059	Prbl.g_01887	Praq.g_01049
OG0001060	Prbl.g_01894	Praq.g_01042
OG0001061	Prbl.g_01796	Praq.g_01029
OG0001062	Prbl.g_01794	Praq.g_01027
OG0001063	Prbl.g_01790	Praq.g_01025
OG0001064	Prbl.g_01789	Praq.g_01024
OG0001065	Prbl.g_01788	Praq.g_01023
OG0001066	Prbl.g_01787	Praq.g_01022
OG0001067	Prbl.g_01786	Praq.g_01021
OG0001068	Prbl.g_01785	Praq.g_01020
OG0001069	Prbl.g_01784	Praq.g_01019
OG0001070	Prbl.g_01780	Praq.g_01016
OG0001071	Prbl.g_01779	Praq.g_01015
OG0001072	Prbl.g_01776	Praq.g_01013
OG0001073	Prbl.g_01757	Praq.g_00998
OG0001074	Prbl.g_01610	Praq.g_00987
OG0001075	Prbl.g_01611	Praq.g_00986
OG0001076	Prbl.g_01619	Praq.g_00978
OG0001077	Prbl.g_01629	Praq.g_00974
OG0001078	Prbl.g_01640	Praq.g_00966
OG0001079	Prbl.g_01659	Praq.g_00776
OG0001080	Prbl.g_01041	Praq.g_00782
OG0001081	Prbl.g_01031	Praq.g_00784
OG0001082	Prbl.g_01030	Praq.g_00785
OG0001083	Prbl.g_01405	Praq.g_00790
OG0001084	Prbl.g_01404	Praq.g_00791
OG0001085	Prbl.g_01394	Praq.g_00799
OG0001086	Prbl.g_01392	Praq.g_00800
OG0001087	Prbl.g_01853	Praq.g_00817
OG0001088	Prbl.g_01857	Praq.g_00818
OG0001089	Prbl.g_00024	Praq.g_00826
OG0001090	Prbl.g_02565	Praq.g_00584
OG0001091	Prbl.g_02563	Praq.g_00586
OG0001092	Prbl.g_02562	Praq.g_00587
OG0001093	Prbl.g_02558	Praq.g_00592
OG0001094	Prbl.g_02341	Praq.g_00664
OG0001095	Prbl.g_02322	Praq.g_01411
OG0001096	Prbl.g_02306	Praq.g_01424
OG0001097	Prbl.g_01550	Praq.g_01442
OG0001098	Prbl.g_02423	Praq.g_01458
OG0001099	Prbl.g_01329	Praq.g_01478
OG0001100	Prbl.g_02414	Praq.g_01482
OG0001101	Prbl.g_02413	Praq.g_01484
OG0001102	Prbl.g_02410	Praq.g_01487
OG0001103	Prbl.g_02408	Praq.g_01489
OG0001104	Prbl.g_02351	Praq.g_01511
OG0001105	Prbl.g_02356	Praq.g_01515
OG0001106	Prbl.g_02466	Praq.g_01539
OG0001107	Prbl.g_02476	Praq.g_01546
OG0001108	Prbl.g_02483	Praq.g_01550
OG0001109	Prbl.g_02485	Praq.g_01551
OG0001110	Prbl.g_02487	Praq.g_01553
OG0001111	Prbl.g_02489	Praq.g_01554
OG0001112	Prbl.g_02491	Praq.g_01555
OG0001113	Prbl.g_02492	Praq.g_01556
OG0001114	Prbl.g_02493	Praq.g_01557
OG0001115	Prbl.g_02495	Praq.g_01559
OG0001116	Prbl.g_02496	Praq.g_01560
OG0001117	Prbl.g_02497	Praq.g_01561
OG0001118	Prbl.g_02498	Praq.g_01562
OG0001119	Prbl.g_02499	Praq.g_01563
OG0001120	Prbl.g_02501	Praq.g_01565
OG0001122	Prbl.g_02529	Praq.g_01591
OG0001123	Prbl.g_02536	Praq.g_01595
OG0001124	Prbl.g_02538	Praq.g_01597
OG0001125	Prbl.g_02540	Praq.g_01598
OG0001126	Prbl.g_00939	Praq.g_01608
OG0001127	Prbl.g_00938	Praq.g_01609
OG0001128	Prbl.g_00935	Praq.g_01611
OG0001129	Prbl.g_00934	Praq.g_01612
OG0001130	Prbl.g_00933	Praq.g_01613
OG0001131	Prbl.g_02575	Praq.g_01649
OG0001132	Prbl.g_01603	Praq.g_01658
