Orthogroup	Prbl	Syam
OG0000573	Prbl.g_01774	Syam.g_01721
OG0000574	Prbl.g_01773	Syam.g_01720
OG0000575	Prbl.g_01764	Syam.g_01716
OG0000576	Prbl.g_01762	Syam.g_01714
OG0000577	Prbl.g_01761	Syam.g_01713
OG0000578	Prbl.g_01760	Syam.g_01712
OG0000579	Prbl.g_01759	Syam.g_01711
OG0000580	Prbl.g_01758	Syam.g_01710
OG0000581	Prbl.g_01754	Syam.g_01704
OG0000582	Prbl.g_01750	Syam.g_01513
OG0000583	Prbl.g_01749	Syam.g_01512
OG0000584	Prbl.g_01748	Syam.g_01511
OG0000585	Prbl.g_01746	Syam.g_01509
OG0000586	Prbl.g_01744	Syam.g_01508
OG0000587	Prbl.g_01742	Syam.g_01506
OG0000588	Prbl.g_01613	Syam.g_01498
OG0000589	Prbl.g_01616	Syam.g_01494
OG0000590	Prbl.g_01617	Syam.g_01493
OG0000591	Prbl.g_01624	Syam.g_01486
OG0000592	Prbl.g_01625	Syam.g_01485
OG0000593	Prbl.g_01635	Syam.g_01471
OG0000594	Prbl.g_01636	Syam.g_01470
OG0000595	Prbl.g_01637	Syam.g_01469
OG0000596	Prbl.g_01642	Syam.g_01465
OG0000597	Prbl.g_01645	Syam.g_01462
OG0000598	Prbl.g_01646	Syam.g_01461
OG0000599	Prbl.g_01656	Syam.g_01458
OG0000600	Prbl.g_01657	Syam.g_01457
OG0000601	Prbl.g_01658	Syam.g_01456
OG0000602	Prbl.g_01662	Syam.g_01451
OG0000603	Prbl.g_01663	Syam.g_01450
OG0000604	Prbl.g_01664	Syam.g_01447
OG0000605	Prbl.g_01043	Syam.g_01031
OG0000606	Prbl.g_01032	Syam.g_01387
OG0000607	Prbl.g_01412	Syam.g_01384
OG0000608	Prbl.g_01411	Syam.g_01383
OG0000609	Prbl.g_01409	Syam.g_01380
OG0000610	Prbl.g_01401	Syam.g_01373
OG0000611	Prbl.g_01398	Syam.g_01370
OG0000612	Prbl.g_01397	Syam.g_01369
OG0000613	Prbl.g_00891	Syam.g_00170
OG0000614	Prbl.g_01872	Syam.g_00801
OG0000615	Prbl.g_02373	Syam.g_01332
OG0000616	Prbl.g_02137	Syam.g_02430
OG0000617	Prbl.g_02561	Syam.g_01240
OG0000618	Prbl.g_02560	Syam.g_01239
OG0000619	Prbl.g_02559	Syam.g_01238
OG0000620	Prbl.g_02555	Syam.g_01233
OG0000621	Prbl.g_02554	Syam.g_01232
OG0000622	Prbl.g_02553	Syam.g_01231
OG0000623	Prbl.g_02552	Syam.g_01230
OG0000624	Prbl.g_02551	Syam.g_01228
OG0000625	Prbl.g_02550	Syam.g_01227
OG0000626	Prbl.g_02549	Syam.g_01226
OG0000627	Prbl.g_02426	Syam.g_01065
OG0000628	Prbl.g_02427	Syam.g_01067
OG0000629	Prbl.g_02430	Syam.g_01070
OG0000630	Prbl.g_02434	Syam.g_01074
OG0000631	Prbl.g_02440	Syam.g_01084
OG0000632	Prbl.g_02441	Syam.g_01085
OG0000633	Prbl.g_02442	Syam.g_01086
OG0000634	Prbl.g_02339	Syam.g_01294
OG0000635	Prbl.g_02338	Syam.g_01293
OG0000636	Prbl.g_02336	Syam.g_01291
OG0000637	Prbl.g_02334	Syam.g_01289
OG0000638	Prbl.g_02333	Syam.g_01288
OG0000639	Prbl.g_02332	Syam.g_01287
OG0000640	Prbl.g_02331	Syam.g_01286
OG0000641	Prbl.g_02327	Syam.g_01282
OG0000642	Prbl.g_02326	Syam.g_01281
OG0000643	Prbl.g_02325	Syam.g_01280
OG0000644	Prbl.g_02324	Syam.g_01279
OG0000645	Prbl.g_02323	Syam.g_01277
OG0000646	Prbl.g_02320	Syam.g_01274
OG0000647	Prbl.g_02317	Syam.g_01272
OG0000648	Prbl.g_02315	Syam.g_01269
OG0000649	Prbl.g_02314	Syam.g_01268
OG0000650	Prbl.g_02313	Syam.g_01267
OG0000651	Prbl.g_02312	Syam.g_01266
OG0000652	Prbl.g_02311	Syam.g_01265
OG0000653	Prbl.g_02309	Syam.g_01263
OG0000654	Prbl.g_02308	Syam.g_01262
OG0000655	Prbl.g_02307	Syam.g_01261
OG0000656	Prbl.g_02304	Syam.g_01258
OG0000657	Prbl.g_01540	Syam.g_00739
OG0000658	Prbl.g_01542	Syam.g_00735
OG0000659	Prbl.g_01543	Syam.g_00734
OG0000660	Prbl.g_01547	Syam.g_00730
OG0000661	Prbl.g_01549	Syam.g_00728
OG0000662	Prbl.g_01551	Syam.g_00726
OG0000663	Prbl.g_01554	Syam.g_00723
OG0000664	Prbl.g_01555	Syam.g_00722
OG0000665	Prbl.g_01568	Syam.g_02027
OG0000666	Prbl.g_01571	Syam.g_01030
OG0000667	Prbl.g_01579	Syam.g_00937
OG0000668	Prbl.g_02530	Syam.g_01185
OG0000669	Prbl.g_01588	Syam.g_01358
OG0000670	Prbl.g_01078	Syam.g_00528
OG0000671	Prbl.g_02412	Syam.g_01354
OG0000672	Prbl.g_02409	Syam.g_01351
OG0000673	Prbl.g_02406	Syam.g_01348
OG0000674	Prbl.g_02404	Syam.g_01346
OG0000675	Prbl.g_02403	Syam.g_01345
OG0000676	Prbl.g_02395	Syam.g_01343
OG0000677	Prbl.g_02393	Syam.g_01342
OG0000678	Prbl.g_02388	Syam.g_01339
OG0000679	Prbl.g_02368	Syam.g_01323
OG0000680	Prbl.g_02367	Syam.g_01322
OG0000681	Prbl.g_02365	Syam.g_01319
OG0000682	Prbl.g_02364	Syam.g_01318
OG0000683	Prbl.g_02363	Syam.g_01317
OG0000684	Prbl.g_02350	Syam.g_01312
OG0000685	Prbl.g_02352	Syam.g_01310
OG0000686	Prbl.g_02353	Syam.g_01309
OG0000687	Prbl.g_02354	Syam.g_01308
OG0000688	Prbl.g_02348	Syam.g_01304
OG0000689	Prbl.g_02347	Syam.g_01302
OG0000690	Prbl.g_02346	Syam.g_01301
OG0000691	Prbl.g_02345	Syam.g_01300
OG0000692	Prbl.g_02344	Syam.g_01299
OG0000693	Prbl.g_02343	Syam.g_01298
OG0000694	Prbl.g_02342	Syam.g_01297
OG0000695	Prbl.g_02444	Syam.g_01088
OG0000696	Prbl.g_02445	Syam.g_01089
OG0000697	Prbl.g_02447	Syam.g_01091
OG0000698	Prbl.g_02450	Syam.g_01094
OG0000699	Prbl.g_02452	Syam.g_01096
OG0000700	Prbl.g_02453	Syam.g_01097
OG0000701	Prbl.g_02454	Syam.g_01098
OG0000702	Prbl.g_02462	Syam.g_01106
OG0000703	Prbl.g_02463	Syam.g_01107
OG0000704	Prbl.g_02465	Syam.g_01109
OG0000705	Prbl.g_02471	Syam.g_01116
OG0000706	Prbl.g_02472	Syam.g_01117
OG0000707	Prbl.g_02473	Syam.g_01118
OG0000708	Prbl.g_02475	Syam.g_01121
OG0000709	Prbl.g_02482	Syam.g_01131
OG0000710	Prbl.g_02486	Syam.g_01135
OG0000711	Prbl.g_02508	Syam.g_01165
OG0000712	Prbl.g_02509	Syam.g_01167
OG0000713	Prbl.g_02510	Syam.g_01168
OG0000714	Prbl.g_02514	Syam.g_01170
OG0000715	Prbl.g_02516	Syam.g_01172
OG0000716	Prbl.g_02520	Syam.g_01176
OG0000717	Prbl.g_02521	Syam.g_01177
OG0000718	Prbl.g_02526	Syam.g_01181
OG0000719	Prbl.g_02528	Syam.g_01183
OG0000720	Prbl.g_02541	Syam.g_01197
OG0000721	Prbl.g_02542	Syam.g_01199
OG0000722	Prbl.g_02543	Syam.g_01200
OG0000723	Prbl.g_02547	Syam.g_01224
OG0000724	Prbl.g_00932	Syam.g_00768
OG0000725	Prbl.g_00925	Syam.g_00777
OG0000726	Prbl.g_00924	Syam.g_00778
OG0000727	Prbl.g_00923	Syam.g_00779
OG0000728	Prbl.g_00922	Syam.g_00781
OG0000729	Prbl.g_02062	Syam.g_00105
OG0000730	Prbl.g_01199	Syam.g_00454
OG0000731	Prbl.g_01208	Syam.g_00466
OG0000732	Prbl.g_01993	Syam.g_00051
OG0000733	Prbl.g_02197	Syam.g_02339
OG0000734	Prbl.g_00545	Syam.g_02128
OG0000735	Prbl.g_02066	Syam.g_01810
OG0000736	Prbl.g_02067	Syam.g_01809
OG0000737	Prbl.g_02068	Syam.g_01808
OG0000738	Prbl.g_02075	Syam.g_01803
OG0000739	Prbl.g_02077	Syam.g_01802
OG0000740	Prbl.g_02078	Syam.g_01801
OG0000741	Prbl.g_02081	Syam.g_01798
OG0000742	Prbl.g_02083	Syam.g_01796
OG0000743	Prbl.g_02085	Syam.g_01794
OG0000744	Prbl.g_02086	Syam.g_01793
OG0000745	Prbl.g_02088	Syam.g_01791
OG0000746	Prbl.g_02090	Syam.g_01789
OG0000747	Prbl.g_02091	Syam.g_01788
OG0000748	Prbl.g_02103	Syam.g_01779
OG0000749	Prbl.g_02104	Syam.g_01776
OG0000750	Prbl.g_02105	Syam.g_01775
OG0000751	Prbl.g_00179	Syam.g_01770
OG0000752	Prbl.g_00181	Syam.g_01768
OG0000753	Prbl.g_00184	Syam.g_01765
OG0000754	Prbl.g_01379	Syam.g_00910
OG0000755	Prbl.g_01120	Syam.g_00900
OG0000756	Prbl.g_01119	Syam.g_00899
OG0000757	Prbl.g_01112	Syam.g_00891
OG0000758	Prbl.g_01111	Syam.g_00890
OG0000759	Prbl.g_01110	Syam.g_00889
OG0000760	Prbl.g_01109	Syam.g_00888
OG0000761	Prbl.g_01108	Syam.g_00886
OG0000762	Prbl.g_01377	Syam.g_00884
OG0000763	Prbl.g_01375	Syam.g_00882
OG0000764	Prbl.g_01374	Syam.g_00881
OG0000765	Prbl.g_02590	Syam.g_00864
OG0000766	Prbl.g_02591	Syam.g_00863
OG0000767	Prbl.g_02593	Syam.g_00861
OG0000768	Prbl.g_02594	Syam.g_00860
OG0000769	Prbl.g_00186	Syam.g_00858
OG0000770	Prbl.g_01103	Syam.g_00855
OG0000771	Prbl.g_00937	Syam.g_00762
OG0000772	Prbl.g_00461	Syam.g_01005
OG0000773	Prbl.g_00113	Syam.g_01816
OG0000774	Prbl.g_01713	Syam.g_01820
OG0000775	Prbl.g_01715	Syam.g_01823
OG0000776	Prbl.g_01716	Syam.g_01824
OG0000777	Prbl.g_01717	Syam.g_01825
OG0000778	Prbl.g_01718	Syam.g_01826
OG0000779	Prbl.g_01723	Syam.g_01832
OG0000780	Prbl.g_01726	Syam.g_01835
OG0000781	Prbl.g_01730	Syam.g_01839
OG0000782	Prbl.g_01731	Syam.g_01840
OG0000783	Prbl.g_01732	Syam.g_01841
OG0000784	Prbl.g_01733	Syam.g_01842
OG0000785	Prbl.g_01735	Syam.g_01844
OG0000786	Prbl.g_01738	Syam.g_01700
OG0000787	Prbl.g_01739	Syam.g_01701
OG0000788	Prbl.g_00658	Syam.g_01455
OG0000789	Prbl.g_01695	Syam.g_01044
OG0000790	Prbl.g_00498	Syam.g_00570
OG0000791	Prbl.g_00496	Syam.g_00568
OG0000792	Prbl.g_00495	Syam.g_00567
OG0000793	Prbl.g_00491	Syam.g_00562
OG0000794	Prbl.g_00490	Syam.g_00561
OG0000795	Prbl.g_00489	Syam.g_00560
OG0000796	Prbl.g_00485	Syam.g_00556
OG0000797	Prbl.g_00484	Syam.g_00555
OG0000798	Prbl.g_01456	Syam.g_00233
OG0000799	Prbl.g_00152	Syam.g_01585
OG0000800	Prbl.g_00153	Syam.g_01588
OG0000801	Prbl.g_00154	Syam.g_01589
OG0000802	Prbl.g_00161	Syam.g_01592
OG0000803	Prbl.g_00257	Syam.g_01597
OG0000804	Prbl.g_00255	Syam.g_01600
OG0000805	Prbl.g_00253	Syam.g_01602
OG0000806	Prbl.g_00251	Syam.g_01604
OG0000807	Prbl.g_00249	Syam.g_01606
OG0000808	Prbl.g_00248	Syam.g_01607
OG0000809	Prbl.g_00244	Syam.g_01610
OG0000810	Prbl.g_00243	Syam.g_01611
OG0000811	Prbl.g_00231	Syam.g_01616
OG0000812	Prbl.g_00229	Syam.g_01618
OG0000813	Prbl.g_00228	Syam.g_01619
OG0000814	Prbl.g_00226	Syam.g_01621
OG0000815	Prbl.g_00225	Syam.g_01622
OG0000816	Prbl.g_00223	Syam.g_01624
OG0000817	Prbl.g_00222	Syam.g_01625
OG0000818	Prbl.g_00684	Syam.g_01631
OG0000819	Prbl.g_00685	Syam.g_01632
OG0000820	Prbl.g_00686	Syam.g_01633
OG0000821	Prbl.g_00693	Syam.g_01639
OG0000822	Prbl.g_00695	Syam.g_01641
OG0000823	Prbl.g_00696	Syam.g_01642
OG0000824	Prbl.g_00700	Syam.g_01648
OG0000825	Prbl.g_00701	Syam.g_01649
OG0000826	Prbl.g_00702	Syam.g_01650
OG0000827	Prbl.g_00703	Syam.g_01651
OG0000828	Prbl.g_00706	Syam.g_01655
OG0000829	Prbl.g_00707	Syam.g_01656
OG0000830	Prbl.g_00708	Syam.g_01657
OG0000831	Prbl.g_00710	Syam.g_01659
OG0000832	Prbl.g_00456	Syam.g_01923
OG0000833	Prbl.g_00448	Syam.g_01932
OG0000834	Prbl.g_00447	Syam.g_01933
OG0000835	Prbl.g_00446	Syam.g_01934
OG0000836	Prbl.g_00444	Syam.g_01937
OG0000837	Prbl.g_00443	Syam.g_01938
OG0000838	Prbl.g_00440	Syam.g_01946
OG0000839	Prbl.g_00439	Syam.g_01947
OG0000840	Prbl.g_00438	Syam.g_01948
OG0000841	Prbl.g_00437	Syam.g_01949
OG0000842	Prbl.g_00436	Syam.g_01950
OG0000843	Prbl.g_00435	Syam.g_01951
OG0000844	Prbl.g_00433	Syam.g_01953
OG0000845	Prbl.g_00432	Syam.g_01954
OG0000846	Prbl.g_00431	Syam.g_01955
OG0000847	Prbl.g_00430	Syam.g_01956
OG0000848	Prbl.g_00429	Syam.g_01958
OG0000849	Prbl.g_00428	Syam.g_01959
OG0000850	Prbl.g_00427	Syam.g_01961
OG0000851	Prbl.g_00423	Syam.g_01966
OG0000852	Prbl.g_00422	Syam.g_01967
OG0000853	Prbl.g_00418	Syam.g_01971
OG0000854	Prbl.g_00416	Syam.g_01973
OG0000855	Prbl.g_00415	Syam.g_01974
OG0000856	Prbl.g_01627	Syam.g_01483
OG0000857	Prbl.g_02318	Syam.g_01273
OG0000858	Prbl.g_00404	Syam.g_01980
OG0000859	Prbl.g_00403	Syam.g_01981
OG0000860	Prbl.g_00392	Syam.g_01992
OG0000861	Prbl.g_00391	Syam.g_01993
OG0000862	Prbl.g_00389	Syam.g_01994
OG0000863	Prbl.g_00385	Syam.g_01996
OG0000864	Prbl.g_00383	Syam.g_01997
OG0000865	Prbl.g_00382	Syam.g_01998
OG0000866	Prbl.g_00381	Syam.g_01999
OG0000867	Prbl.g_00380	Syam.g_02000
OG0000868	Prbl.g_00378	Syam.g_02003
OG0000869	Prbl.g_00375	Syam.g_02007
OG0000870	Prbl.g_00370	Syam.g_02012
OG0000871	Prbl.g_00369	Syam.g_02013
OG0000872	Prbl.g_00367	Syam.g_02021
OG0000873	Prbl.g_00364	Syam.g_02024
OG0000874	Prbl.g_00360	Syam.g_02019
OG0000875	Prbl.g_00359	Syam.g_02026
OG0000876	Prbl.g_00358	Syam.g_01877
OG0000877	Prbl.g_00355	Syam.g_01882
OG0000878	Prbl.g_00354	Syam.g_01883
OG0000879	Prbl.g_00353	Syam.g_01884
OG0000880	Prbl.g_00352	Syam.g_01885
OG0000881	Prbl.g_00347	Syam.g_01891
OG0000882	Prbl.g_00342	Syam.g_01896
OG0000883	Prbl.g_00340	Syam.g_01898
OG0000884	Prbl.g_00338	Syam.g_01900
OG0000885	Prbl.g_00337	Syam.g_01901
OG0000886	Prbl.g_00336	Syam.g_01902
OG0000887	Prbl.g_00335	Syam.g_01903
OG0000888	Prbl.g_00333	Syam.g_01905
OG0000889	Prbl.g_00331	Syam.g_01907
OG0000890	Prbl.g_00317	Syam.g_01910
OG0000891	Prbl.g_00316	Syam.g_01911
OG0000892	Prbl.g_02620	Syam.g_01913
OG0000893	Prbl.g_02680	Syam.g_00287
OG0000894	Prbl.g_02684	Syam.g_00290
OG0000895	Prbl.g_01061	Syam.g_00294
OG0000896	Prbl.g_01060	Syam.g_00295
OG0000897	Prbl.g_01058	Syam.g_00297
OG0000898	Prbl.g_01057	Syam.g_00298
OG0000899	Prbl.g_01056	Syam.g_00299
OG0000900	Prbl.g_01055	Syam.g_00300
OG0000901	Prbl.g_01051	Syam.g_00305
OG0000902	Prbl.g_01049	Syam.g_00307
OG0000903	Prbl.g_00954	Syam.g_00322
OG0000904	Prbl.g_00949	Syam.g_00317
OG0000905	Prbl.g_00947	Syam.g_00312
OG0000906	Prbl.g_01045	Syam.g_00309
OG0000907	Prbl.g_00956	Syam.g_00324
OG0000908	Prbl.g_00959	Syam.g_00327
OG0000909	Prbl.g_00960	Syam.g_00328
OG0000910	Prbl.g_00961	Syam.g_00329
OG0000911	Prbl.g_00963	Syam.g_00331
OG0000912	Prbl.g_00964	Syam.g_00332
OG0000913	Prbl.g_00965	Syam.g_00333
OG0000914	Prbl.g_00966	Syam.g_00334
OG0000915	Prbl.g_00967	Syam.g_00336
OG0000916	Prbl.g_00968	Syam.g_00337
OG0000917	Prbl.g_00969	Syam.g_00338
OG0000918	Prbl.g_00970	Syam.g_00339
OG0000919	Prbl.g_00971	Syam.g_00340
OG0000920	Prbl.g_00972	Syam.g_00341
OG0000921	Prbl.g_00973	Syam.g_00342
OG0000922	Prbl.g_00974	Syam.g_00343
OG0000923	Prbl.g_00978	Syam.g_00347
OG0000924	Prbl.g_00979	Syam.g_00348
OG0000925	Prbl.g_00980	Syam.g_00349
OG0000926	Prbl.g_00981	Syam.g_00350
OG0000927	Prbl.g_00983	Syam.g_00352
OG0000928	Prbl.g_00984	Syam.g_00353
OG0000929	Prbl.g_00985	Syam.g_00354
OG0000930	Prbl.g_00986	Syam.g_00355
OG0000931	Prbl.g_00987	Syam.g_00356
OG0000932	Prbl.g_00988	Syam.g_00357
OG0000933	Prbl.g_00993	Syam.g_00363
OG0000934	Prbl.g_00995	Syam.g_00365
OG0000935	Prbl.g_00996	Syam.g_00366
OG0000936	Prbl.g_00997	Syam.g_00368
OG0000937	Prbl.g_00998	Syam.g_00369
OG0000938	Prbl.g_01127	Syam.g_00373
OG0000939	Prbl.g_01128	Syam.g_00374
OG0000940	Prbl.g_01137	Syam.g_00381
OG0000941	Prbl.g_01139	Syam.g_00383
OG0000942	Prbl.g_01141	Syam.g_00385
OG0000943	Prbl.g_01142	Syam.g_00386
OG0000944	Prbl.g_01144	Syam.g_00388
OG0000945	Prbl.g_01146	Syam.g_00390
OG0000946	Prbl.g_01174	Syam.g_00395
OG0000947	Prbl.g_01177	Syam.g_00398
OG0000948	Prbl.g_01178	Syam.g_00399
OG0000949	Prbl.g_01181	Syam.g_00159
OG0000950	Prbl.g_00856	Syam.g_00150
OG0000951	Prbl.g_00851	Syam.g_00145
OG0000952	Prbl.g_00844	Syam.g_00140
OG0000953	Prbl.g_00840	Syam.g_00136
OG0000954	Prbl.g_01306	Syam.g_00131
OG0000955	Prbl.g_01305	Syam.g_00130
OG0000956	Prbl.g_01303	Syam.g_00128
OG0000957	Prbl.g_01287	Syam.g_00117
OG0000958	Prbl.g_01286	Syam.g_00116
OG0000959	Prbl.g_02638	Syam.g_00112
OG0000960	Prbl.g_02637	Syam.g_00111
OG0000961	Prbl.g_01235	Syam.g_00108
OG0000962	Prbl.g_02063	Syam.g_00106
OG0000963	Prbl.g_02058	Syam.g_00101
OG0000964	Prbl.g_02057	Syam.g_00100
OG0000965	Prbl.g_02056	Syam.g_00099
OG0000966	Prbl.g_02023	Syam.g_00074
OG0000967	Prbl.g_02017	Syam.g_00069
OG0000968	Prbl.g_02014	Syam.g_00077
OG0000969	Prbl.g_02012	Syam.g_00072
OG0000970	Prbl.g_02011	Syam.g_00071
OG0000971	Prbl.g_02009	Syam.g_00066
OG0000972	Prbl.g_02008	Syam.g_00065
OG0000973	Prbl.g_02007	Syam.g_00064
OG0000974	Prbl.g_02006	Syam.g_00063
OG0000975	Prbl.g_02005	Syam.g_00062
OG0000976	Prbl.g_02004	Syam.g_00061
OG0000977	Prbl.g_02002	Syam.g_00059
OG0000978	Prbl.g_02001	Syam.g_00058
OG0000979	Prbl.g_01998	Syam.g_00055
OG0000980	Prbl.g_01994	Syam.g_00052
OG0000981	Prbl.g_01991	Syam.g_00049
OG0000982	Prbl.g_02238	Syam.g_02314
OG0000983	Prbl.g_02237	Syam.g_02315
OG0000984	Prbl.g_02236	Syam.g_02316
OG0000985	Prbl.g_02232	Syam.g_02318
OG0000986	Prbl.g_02230	Syam.g_02320
OG0000987	Prbl.g_02228	Syam.g_02322
OG0000988	Prbl.g_02224	Syam.g_02327
OG0000989	Prbl.g_02214	Syam.g_02334
OG0000990	Prbl.g_02192	Syam.g_02346
OG0000991	Prbl.g_02189	Syam.g_02348
OG0000992	Prbl.g_02186	Syam.g_02351
OG0000993	Prbl.g_02185	Syam.g_02352
OG0000994	Prbl.g_02182	Syam.g_02354
OG0000995	Prbl.g_02173	Syam.g_02359
OG0000996	Prbl.g_02160	Syam.g_02405
OG0000997	Prbl.g_02151	Syam.g_02416
OG0000998	Prbl.g_02149	Syam.g_02418
OG0000999	Prbl.g_02148	Syam.g_02419
OG0001000	Prbl.g_02145	Syam.g_02422
OG0001001	Prbl.g_02141	Syam.g_02427
OG0001002	Prbl.g_02134	Syam.g_02433
OG0001003	Prbl.g_02132	Syam.g_02434
OG0001004	Prbl.g_02131	Syam.g_02435
OG0001005	Prbl.g_02129	Syam.g_02436
OG0001006	Prbl.g_02123	Syam.g_02444
OG0001007	Prbl.g_02121	Syam.g_02446
OG0001008	Prbl.g_00651	Syam.g_01866
OG0001009	Prbl.g_01972	Syam.g_00032
OG0001010	Prbl.g_01973	Syam.g_00033
OG0001011	Prbl.g_01975	Syam.g_00034
OG0001012	Prbl.g_02241	Syam.g_02310
OG0001013	Prbl.g_02266	Syam.g_02296
OG0001014	Prbl.g_02275	Syam.g_02292
OG0001015	Prbl.g_02276	Syam.g_02291
OG0001016	Prbl.g_00603	Syam.g_02067
OG0001017	Prbl.g_00597	Syam.g_02073
OG0001018	Prbl.g_00595	Syam.g_02075
OG0001019	Prbl.g_00582	Syam.g_02093
OG0001020	Prbl.g_00576	Syam.g_02098
OG0001021	Prbl.g_00572	Syam.g_02102
OG0001022	Prbl.g_00567	Syam.g_02106
OG0001023	Prbl.g_00566	Syam.g_02107
OG0001024	Prbl.g_00562	Syam.g_02111
OG0001025	Prbl.g_00555	Syam.g_02118
OG0001026	Prbl.g_00542	Syam.g_02130
OG0001027	Prbl.g_01332	Syam.g_02135
OG0001028	Prbl.g_01330	Syam.g_02137
OG0001029	Prbl.g_01328	Syam.g_02139
OG0001030	Prbl.g_00822	Syam.g_02163
OG0001031	Prbl.g_00074	Syam.g_02239
OG0001032	Prbl.g_00077	Syam.g_02241
OG0001033	Prbl.g_01281	Syam.g_02265
OG0001034	Prbl.g_00199	Syam.g_00508
OG0001035	Prbl.g_01498	Syam.g_00265
OG0001036	Prbl.g_01494	Syam.g_00261
OG0001037	Prbl.g_01492	Syam.g_00259
OG0001038	Prbl.g_01455	Syam.g_00232
OG0001039	Prbl.g_01452	Syam.g_00229
OG0001040	Prbl.g_01449	Syam.g_00226
OG0001041	Prbl.g_01444	Syam.g_00221
OG0001042	Prbl.g_01419	Syam.g_00196
OG0001043	Prbl.g_01417	Syam.g_00192
OG0001044	Prbl.g_01200	Syam.g_00456
OG0001045	Prbl.g_01211	Syam.g_00469
OG0001046	Prbl.g_00410	Syam.g_01151
OG0001047	Prbl.g_00649	Syam.g_01864
OG0001048	Prbl.g_00648	Syam.g_01863
OG0001049	Prbl.g_00645	Syam.g_01855
OG0001050	Prbl.g_00644	Syam.g_01854
OG0001051	Prbl.g_00643	Syam.g_01853
OG0001052	Prbl.g_01344	Syam.g_01672
OG0001053	Prbl.g_00514	Syam.g_00586
OG0001054	Prbl.g_00532	Syam.g_00603
OG0001055	Prbl.g_00790	Syam.g_00624
OG0001056	Prbl.g_00761	Syam.g_00656
OG0001057	Prbl.g_00749	Syam.g_00664
OG0001058	Prbl.g_01883	Syam.g_00677
OG0001059	Prbl.g_01887	Syam.g_00681
OG0001060	Prbl.g_01894	Syam.g_00688
OG0001061	Prbl.g_01796	Syam.g_01744
OG0001062	Prbl.g_01794	Syam.g_01742
OG0001063	Prbl.g_01790	Syam.g_01737
OG0001064	Prbl.g_01789	Syam.g_01736
OG0001065	Prbl.g_01788	Syam.g_01735
OG0001066	Prbl.g_01787	Syam.g_01734
OG0001067	Prbl.g_01786	Syam.g_01733
OG0001068	Prbl.g_01785	Syam.g_01732
OG0001069	Prbl.g_01784	Syam.g_01731
OG0001070	Prbl.g_01780	Syam.g_01728
OG0001071	Prbl.g_01779	Syam.g_01727
OG0001072	Prbl.g_01776	Syam.g_01723
OG0001073	Prbl.g_01757	Syam.g_01709
OG0001074	Prbl.g_01610	Syam.g_01504
OG0001075	Prbl.g_01611	Syam.g_01502
OG0001076	Prbl.g_01619	Syam.g_01491
OG0001077	Prbl.g_01629	Syam.g_01480
OG0001078	Prbl.g_01640	Syam.g_01467
OG0001079	Prbl.g_01659	Syam.g_01454
OG0001080	Prbl.g_01041	Syam.g_01034
OG0001081	Prbl.g_01031	Syam.g_01386
OG0001082	Prbl.g_01030	Syam.g_01385
OG0001083	Prbl.g_01405	Syam.g_01377
OG0001084	Prbl.g_01404	Syam.g_01376
OG0001085	Prbl.g_01394	Syam.g_01366
OG0001086	Prbl.g_01392	Syam.g_01364
OG0001087	Prbl.g_01853	Syam.g_00813
OG0001088	Prbl.g_01857	Syam.g_00809
OG0001089	Prbl.g_00024	Syam.g_00785
OG0001090	Prbl.g_02565	Syam.g_01246
OG0001091	Prbl.g_02563	Syam.g_01244
OG0001092	Prbl.g_02562	Syam.g_01242
OG0001093	Prbl.g_02558	Syam.g_01236
OG0001094	Prbl.g_02341	Syam.g_01296
OG0001095	Prbl.g_02322	Syam.g_01276
OG0001096	Prbl.g_02306	Syam.g_01260
OG0001097	Prbl.g_01550	Syam.g_00727
OG0001098	Prbl.g_02423	Syam.g_01037
OG0001099	Prbl.g_01329	Syam.g_02138
OG0001100	Prbl.g_02414	Syam.g_01356
OG0001101	Prbl.g_02413	Syam.g_01355
OG0001103	Prbl.g_02408	Syam.g_01350
OG0001104	Prbl.g_02351	Syam.g_01311
OG0001105	Prbl.g_02356	Syam.g_01307
OG0001106	Prbl.g_02466	Syam.g_01110
OG0001107	Prbl.g_02476	Syam.g_01122
OG0001108	Prbl.g_02483	Syam.g_01132
OG0001109	Prbl.g_02485	Syam.g_01134
OG0001110	Prbl.g_02487	Syam.g_01136
OG0001111	Prbl.g_02489	Syam.g_01138
OG0001112	Prbl.g_02491	Syam.g_01140
OG0001113	Prbl.g_02492	Syam.g_01141
OG0001114	Prbl.g_02493	Syam.g_01142
OG0001115	Prbl.g_02495	Syam.g_01146
OG0001116	Prbl.g_02496	Syam.g_01148
OG0001117	Prbl.g_02497	Syam.g_01149
OG0001118	Prbl.g_02498	Syam.g_01150
OG0001119	Prbl.g_02499	Syam.g_01152
OG0001120	Prbl.g_02501	Syam.g_01156
OG0001122	Prbl.g_02529	Syam.g_01184
OG0001123	Prbl.g_02536	Syam.g_01191
OG0001124	Prbl.g_02538	Syam.g_01194
OG0001125	Prbl.g_02540	Syam.g_01196
OG0001126	Prbl.g_00939	Syam.g_00757
OG0001127	Prbl.g_00938	Syam.g_00758
OG0001128	Prbl.g_00935	Syam.g_00764
OG0001129	Prbl.g_00934	Syam.g_00766
OG0001130	Prbl.g_00933	Syam.g_00767
OG0001131	Prbl.g_02575	Syam.g_01337
OG0001132	Prbl.g_01603	Syam.g_01020
OG0001134	Prbl.g_02204	Syam.g_00915
