Orthogroup	Prbl	Prav
OG0000565	Prbl.g_01895	Prav.g_01159
OG0000566	Prbl.g_01899	Prav.g_01161
OG0000567	Prbl.g_01903	Prav.g_01165
OG0000568	Prbl.g_01905	Prav.g_01166
OG0000569	Prbl.g_01801	Prav.g_01167
OG0000570	Prbl.g_01800	Prav.g_01168
OG0000571	Prbl.g_01797	Prav.g_01170
OG0000572	Prbl.g_01781	Prav.g_01183
OG0000573	Prbl.g_01774	Prav.g_01188
OG0000574	Prbl.g_01773	Prav.g_01189
OG0000575	Prbl.g_01764	Prav.g_01193
OG0000576	Prbl.g_01762	Prav.g_01195
OG0000577	Prbl.g_01761	Prav.g_01196
OG0000578	Prbl.g_01760	Prav.g_01197
OG0000579	Prbl.g_01759	Prav.g_01198
OG0000580	Prbl.g_01758	Prav.g_01199
OG0000581	Prbl.g_01754	Prav.g_01201
OG0000582	Prbl.g_01750	Prav.g_01204
OG0000583	Prbl.g_01749	Prav.g_01205
OG0000584	Prbl.g_01748	Prav.g_01206
OG0000585	Prbl.g_01746	Prav.g_01208
OG0000586	Prbl.g_01744	Prav.g_01209
OG0000587	Prbl.g_01742	Prav.g_01210
OG0000588	Prbl.g_01613	Prav.g_01214
OG0000589	Prbl.g_01616	Prav.g_01219
OG0000590	Prbl.g_01617	Prav.g_01220
OG0000591	Prbl.g_01624	Prav.g_01223
OG0000592	Prbl.g_01625	Prav.g_01224
OG0000593	Prbl.g_01635	Prav.g_01230
OG0000594	Prbl.g_01636	Prav.g_01231
OG0000595	Prbl.g_01637	Prav.g_01232
OG0000596	Prbl.g_01642	Prav.g_01236
OG0000597	Prbl.g_01645	Prav.g_01238
OG0000598	Prbl.g_01646	Prav.g_01239
OG0000599	Prbl.g_01656	Prav.g_01242
OG0000600	Prbl.g_01657	Prav.g_01243
OG0000601	Prbl.g_01658	Prav.g_01244
OG0000602	Prbl.g_01662	Prav.g_01246
OG0000603	Prbl.g_01663	Prav.g_01247
OG0000604	Prbl.g_01664	Prav.g_01248
OG0000605	Prbl.g_01043	Prav.g_01249
OG0000606	Prbl.g_01032	Prav.g_01252
OG0000607	Prbl.g_01412	Prav.g_01255
OG0000608	Prbl.g_01411	Prav.g_01256
OG0000609	Prbl.g_01409	Prav.g_01257
OG0000610	Prbl.g_01401	Prav.g_01262
OG0000611	Prbl.g_01398	Prav.g_01265
OG0000612	Prbl.g_01397	Prav.g_01266
OG0000613	Prbl.g_00891	Prav.g_01271
OG0000614	Prbl.g_01872	Prav.g_01290
OG0000615	Prbl.g_02373	Prav.g_01298
OG0000616	Prbl.g_02137	Prav.g_01312
OG0000617	Prbl.g_02561	Prav.g_00312
OG0000618	Prbl.g_02560	Prav.g_00313
OG0000619	Prbl.g_02559	Prav.g_00314
OG0000620	Prbl.g_02555	Prav.g_00317
OG0000621	Prbl.g_02554	Prav.g_00318
OG0000622	Prbl.g_02553	Prav.g_00319
OG0000623	Prbl.g_02552	Prav.g_00320
OG0000624	Prbl.g_02551	Prav.g_00321
OG0000625	Prbl.g_02550	Prav.g_00322
OG0000626	Prbl.g_02549	Prav.g_00323
OG0000627	Prbl.g_02426	Prav.g_00324
OG0000628	Prbl.g_02427	Prav.g_00325
OG0000629	Prbl.g_02430	Prav.g_00326
OG0000630	Prbl.g_02434	Prav.g_00329
OG0000631	Prbl.g_02440	Prav.g_00388
OG0000632	Prbl.g_02441	Prav.g_00389
OG0000633	Prbl.g_02442	Prav.g_00390
OG0000634	Prbl.g_02339	Prav.g_00393
OG0000635	Prbl.g_02338	Prav.g_00394
OG0000636	Prbl.g_02336	Prav.g_00396
OG0000637	Prbl.g_02334	Prav.g_00398
OG0000638	Prbl.g_02333	Prav.g_00399
OG0000639	Prbl.g_02332	Prav.g_00400
OG0000640	Prbl.g_02331	Prav.g_00401
OG0000641	Prbl.g_02327	Prav.g_00405
OG0000642	Prbl.g_02326	Prav.g_00406
OG0000643	Prbl.g_02325	Prav.g_00407
OG0000644	Prbl.g_02324	Prav.g_00408
OG0000645	Prbl.g_02323	Prav.g_00409
OG0000646	Prbl.g_02320	Prav.g_00411
OG0000647	Prbl.g_02317	Prav.g_00412
OG0000648	Prbl.g_02315	Prav.g_00414
OG0000649	Prbl.g_02314	Prav.g_00415
OG0000650	Prbl.g_02313	Prav.g_00416
OG0000651	Prbl.g_02312	Prav.g_00417
OG0000652	Prbl.g_02311	Prav.g_00418
OG0000653	Prbl.g_02309	Prav.g_00420
OG0000654	Prbl.g_02308	Prav.g_00421
OG0000655	Prbl.g_02307	Prav.g_00422
OG0000656	Prbl.g_02304	Prav.g_00425
OG0000657	Prbl.g_01540	Prav.g_00432
OG0000658	Prbl.g_01542	Prav.g_00433
OG0000659	Prbl.g_01543	Prav.g_00434
OG0000660	Prbl.g_01547	Prav.g_00438
OG0000661	Prbl.g_01549	Prav.g_00440
OG0000662	Prbl.g_01551	Prav.g_00442
OG0000663	Prbl.g_01554	Prav.g_00444
OG0000664	Prbl.g_01555	Prav.g_00445
OG0000665	Prbl.g_01568	Prav.g_00449
OG0000666	Prbl.g_01571	Prav.g_00450
OG0000667	Prbl.g_01579	Prav.g_00454
OG0000668	Prbl.g_02530	Prav.g_00483
OG0000669	Prbl.g_01588	Prav.g_00490
OG0000670	Prbl.g_01078	Prav.g_00492
OG0000671	Prbl.g_02412	Prav.g_00494
OG0000672	Prbl.g_02409	Prav.g_00497
OG0000673	Prbl.g_02406	Prav.g_00500
OG0000674	Prbl.g_02404	Prav.g_00502
OG0000675	Prbl.g_02403	Prav.g_00503
OG0000676	Prbl.g_02395	Prav.g_00505
OG0000677	Prbl.g_02393	Prav.g_00506
OG0000678	Prbl.g_02388	Prav.g_00508
OG0000679	Prbl.g_02368	Prav.g_00512
OG0000680	Prbl.g_02367	Prav.g_00513
OG0000681	Prbl.g_02365	Prav.g_00515
OG0000682	Prbl.g_02364	Prav.g_00516
OG0000683	Prbl.g_02363	Prav.g_00517
OG0000684	Prbl.g_02350	Prav.g_00519
OG0000685	Prbl.g_02352	Prav.g_00521
OG0000686	Prbl.g_02353	Prav.g_00522
OG0000687	Prbl.g_02354	Prav.g_00523
OG0000688	Prbl.g_02348	Prav.g_00526
OG0000689	Prbl.g_02347	Prav.g_00527
OG0000690	Prbl.g_02346	Prav.g_00528
OG0000691	Prbl.g_02345	Prav.g_00529
OG0000692	Prbl.g_02344	Prav.g_00530
OG0000693	Prbl.g_02343	Prav.g_00531
OG0000694	Prbl.g_02342	Prav.g_00532
OG0000695	Prbl.g_02444	Prav.g_00534
OG0000696	Prbl.g_02445	Prav.g_00535
OG0000697	Prbl.g_02447	Prav.g_00536
OG0000698	Prbl.g_02450	Prav.g_00539
OG0000699	Prbl.g_02452	Prav.g_00540
OG0000700	Prbl.g_02453	Prav.g_00541
OG0000701	Prbl.g_02454	Prav.g_00542
OG0000702	Prbl.g_02462	Prav.g_00544
OG0000703	Prbl.g_02463	Prav.g_00545
OG0000704	Prbl.g_02465	Prav.g_00546
OG0000705	Prbl.g_02471	Prav.g_00550
OG0000706	Prbl.g_02472	Prav.g_00551
OG0000707	Prbl.g_02473	Prav.g_00552
OG0000708	Prbl.g_02475	Prav.g_00553
OG0000709	Prbl.g_02482	Prav.g_00557
OG0000710	Prbl.g_02486	Prav.g_00560
OG0000711	Prbl.g_02508	Prav.g_00577
OG0000712	Prbl.g_02509	Prav.g_00579
OG0000713	Prbl.g_02510	Prav.g_00580
OG0000714	Prbl.g_02514	Prav.g_00581
OG0000715	Prbl.g_02516	Prav.g_00583
OG0000716	Prbl.g_02520	Prav.g_00585
OG0000717	Prbl.g_02521	Prav.g_00586
OG0000718	Prbl.g_02526	Prav.g_00902
OG0000719	Prbl.g_02528	Prav.g_00904
OG0000720	Prbl.g_02541	Prav.g_00913
OG0000721	Prbl.g_02542	Prav.g_00915
OG0000722	Prbl.g_02543	Prav.g_00916
OG0000723	Prbl.g_02547	Prav.g_00919
OG0000724	Prbl.g_00932	Prav.g_00928
OG0000725	Prbl.g_00925	Prav.g_00934
OG0000726	Prbl.g_00924	Prav.g_00935
OG0000727	Prbl.g_00923	Prav.g_00936
OG0000728	Prbl.g_00922	Prav.g_00938
OG0000729	Prbl.g_02062	Prav.g_00263
OG0000730	Prbl.g_01199	Prav.g_00004
OG0000731	Prbl.g_01208	Prav.g_00008
OG0000732	Prbl.g_01993	Prav.g_00016
OG0000733	Prbl.g_02197	Prav.g_00034
OG0000734	Prbl.g_00545	Prav.g_00050
OG0000735	Prbl.g_02066	Prav.g_00052
OG0000736	Prbl.g_02067	Prav.g_00053
OG0000737	Prbl.g_02068	Prav.g_00054
OG0000738	Prbl.g_02075	Prav.g_00058
OG0000739	Prbl.g_02077	Prav.g_00059
OG0000740	Prbl.g_02078	Prav.g_00060
OG0000741	Prbl.g_02081	Prav.g_00061
OG0000742	Prbl.g_02083	Prav.g_00064
OG0000743	Prbl.g_02085	Prav.g_00066
OG0000744	Prbl.g_02086	Prav.g_00067
OG0000745	Prbl.g_02088	Prav.g_00068
OG0000746	Prbl.g_02090	Prav.g_00070
OG0000747	Prbl.g_02091	Prav.g_00071
OG0000748	Prbl.g_02103	Prav.g_00074
OG0000749	Prbl.g_02104	Prav.g_00075
OG0000750	Prbl.g_02105	Prav.g_00076
OG0000751	Prbl.g_00179	Prav.g_01868
OG0000752	Prbl.g_00181	Prav.g_01866
OG0000753	Prbl.g_00184	Prav.g_01863
OG0000754	Prbl.g_01379	Prav.g_01860
OG0000755	Prbl.g_01120	Prav.g_01857
OG0000756	Prbl.g_01119	Prav.g_01856
OG0000757	Prbl.g_01112	Prav.g_01850
OG0000758	Prbl.g_01111	Prav.g_01849
OG0000759	Prbl.g_01110	Prav.g_01848
OG0000760	Prbl.g_01109	Prav.g_01847
OG0000761	Prbl.g_01108	Prav.g_01846
OG0000762	Prbl.g_01377	Prav.g_01845
OG0000763	Prbl.g_01375	Prav.g_01843
OG0000764	Prbl.g_01374	Prav.g_01842
OG0000765	Prbl.g_02590	Prav.g_01833
OG0000766	Prbl.g_02591	Prav.g_01832
OG0000767	Prbl.g_02593	Prav.g_01830
OG0000768	Prbl.g_02594	Prav.g_01829
OG0000769	Prbl.g_00186	Prav.g_01827
OG0000770	Prbl.g_01103	Prav.g_01825
OG0000771	Prbl.g_00937	Prav.g_02003
OG0000772	Prbl.g_00461	Prav.g_01409
OG0000773	Prbl.g_00113	Prav.g_01429
OG0000774	Prbl.g_01713	Prav.g_01431
OG0000775	Prbl.g_01715	Prav.g_01433
OG0000776	Prbl.g_01716	Prav.g_01434
OG0000777	Prbl.g_01717	Prav.g_01435
OG0000778	Prbl.g_01718	Prav.g_01436
OG0000779	Prbl.g_01723	Prav.g_01440
OG0000780	Prbl.g_01726	Prav.g_01441
OG0000781	Prbl.g_01730	Prav.g_01444
OG0000782	Prbl.g_01731	Prav.g_01445
OG0000783	Prbl.g_01732	Prav.g_01446
OG0000784	Prbl.g_01733	Prav.g_01447
OG0000785	Prbl.g_01735	Prav.g_01449
OG0000786	Prbl.g_01738	Prav.g_01451
OG0000787	Prbl.g_01739	Prav.g_01452
OG0000788	Prbl.g_00658	Prav.g_01460
OG0000789	Prbl.g_01695	Prav.g_01463
OG0000790	Prbl.g_00498	Prav.g_01478
OG0000791	Prbl.g_00496	Prav.g_01480
OG0000792	Prbl.g_00495	Prav.g_01481
OG0000793	Prbl.g_00491	Prav.g_01484
OG0000794	Prbl.g_00490	Prav.g_01485
OG0000795	Prbl.g_00489	Prav.g_01486
OG0000796	Prbl.g_00485	Prav.g_01490
OG0000797	Prbl.g_00484	Prav.g_01491
OG0000799	Prbl.g_00152	Prav.g_01560
OG0000800	Prbl.g_00153	Prav.g_01561
OG0000801	Prbl.g_00154	Prav.g_01562
OG0000802	Prbl.g_00161	Prav.g_01564
OG0000803	Prbl.g_00257	Prav.g_01566
OG0000804	Prbl.g_00255	Prav.g_01567
OG0000805	Prbl.g_00253	Prav.g_01569
OG0000806	Prbl.g_00251	Prav.g_01571
OG0000807	Prbl.g_00249	Prav.g_01572
OG0000808	Prbl.g_00248	Prav.g_01573
OG0000809	Prbl.g_00244	Prav.g_01576
OG0000810	Prbl.g_00243	Prav.g_01577
OG0000811	Prbl.g_00231	Prav.g_01581
OG0000812	Prbl.g_00229	Prav.g_01583
OG0000813	Prbl.g_00228	Prav.g_01584
OG0000814	Prbl.g_00226	Prav.g_01586
OG0000815	Prbl.g_00225	Prav.g_01587
OG0000816	Prbl.g_00223	Prav.g_01589
OG0000817	Prbl.g_00222	Prav.g_01590
OG0000818	Prbl.g_00684	Prav.g_01595
OG0000819	Prbl.g_00685	Prav.g_01596
OG0000820	Prbl.g_00686	Prav.g_01597
OG0000821	Prbl.g_00693	Prav.g_01601
OG0000822	Prbl.g_00695	Prav.g_01602
OG0000823	Prbl.g_00696	Prav.g_01603
OG0000824	Prbl.g_00700	Prav.g_01606
OG0000825	Prbl.g_00701	Prav.g_01607
OG0000826	Prbl.g_00702	Prav.g_01608
OG0000827	Prbl.g_00703	Prav.g_01609
OG0000828	Prbl.g_00706	Prav.g_01612
OG0000829	Prbl.g_00707	Prav.g_01613
OG0000830	Prbl.g_00708	Prav.g_01614
OG0000831	Prbl.g_00710	Prav.g_01616
OG0000832	Prbl.g_00456	Prav.g_01622
OG0000833	Prbl.g_00448	Prav.g_01630
OG0000834	Prbl.g_00447	Prav.g_01631
OG0000835	Prbl.g_00446	Prav.g_01632
OG0000836	Prbl.g_00444	Prav.g_01633
OG0000837	Prbl.g_00443	Prav.g_01634
OG0000838	Prbl.g_00440	Prav.g_01636
OG0000839	Prbl.g_00439	Prav.g_01637
OG0000840	Prbl.g_00438	Prav.g_01638
OG0000841	Prbl.g_00437	Prav.g_01639
OG0000842	Prbl.g_00436	Prav.g_01640
OG0000843	Prbl.g_00435	Prav.g_01641
OG0000844	Prbl.g_00433	Prav.g_01642
OG0000845	Prbl.g_00432	Prav.g_01643
OG0000846	Prbl.g_00431	Prav.g_01644
OG0000847	Prbl.g_00430	Prav.g_01645
OG0000848	Prbl.g_00429	Prav.g_01646
OG0000849	Prbl.g_00428	Prav.g_01647
OG0000850	Prbl.g_00427	Prav.g_01649
OG0000851	Prbl.g_00423	Prav.g_01650
OG0000852	Prbl.g_00422	Prav.g_01651
OG0000853	Prbl.g_00418	Prav.g_01655
OG0000854	Prbl.g_00416	Prav.g_01657
OG0000855	Prbl.g_00415	Prav.g_01658
OG0000856	Prbl.g_01627	Prav.g_01671
OG0000857	Prbl.g_02318	Prav.g_01699
OG0000858	Prbl.g_00404	Prav.g_01755
OG0000859	Prbl.g_00403	Prav.g_01756
OG0000860	Prbl.g_00392	Prav.g_01763
OG0000861	Prbl.g_00391	Prav.g_01764
OG0000862	Prbl.g_00389	Prav.g_01765
OG0000863	Prbl.g_00385	Prav.g_01767
OG0000864	Prbl.g_00383	Prav.g_01768
OG0000865	Prbl.g_00382	Prav.g_01769
OG0000866	Prbl.g_00381	Prav.g_01770
OG0000867	Prbl.g_00380	Prav.g_01771
OG0000868	Prbl.g_00378	Prav.g_01772
OG0000869	Prbl.g_00375	Prav.g_01776
OG0000870	Prbl.g_00370	Prav.g_01781
OG0000871	Prbl.g_00369	Prav.g_01782
OG0000872	Prbl.g_00367	Prav.g_01783
OG0000873	Prbl.g_00364	Prav.g_01786
OG0000874	Prbl.g_00360	Prav.g_01789
OG0000875	Prbl.g_00359	Prav.g_01790
OG0000876	Prbl.g_00358	Prav.g_01791
OG0000877	Prbl.g_00355	Prav.g_01793
OG0000878	Prbl.g_00354	Prav.g_01794
OG0000879	Prbl.g_00353	Prav.g_01795
OG0000880	Prbl.g_00352	Prav.g_01796
OG0000881	Prbl.g_00347	Prav.g_01800
OG0000882	Prbl.g_00342	Prav.g_01805
OG0000883	Prbl.g_00340	Prav.g_01807
OG0000884	Prbl.g_00338	Prav.g_01809
OG0000885	Prbl.g_00337	Prav.g_01810
OG0000886	Prbl.g_00336	Prav.g_01811
OG0000887	Prbl.g_00335	Prav.g_01812
OG0000888	Prbl.g_00333	Prav.g_01814
OG0000889	Prbl.g_00331	Prav.g_01816
OG0000890	Prbl.g_00317	Prav.g_01817
OG0000891	Prbl.g_00316	Prav.g_01818
OG0000892	Prbl.g_02620	Prav.g_00264
OG0000893	Prbl.g_02680	Prav.g_00268
OG0000894	Prbl.g_02684	Prav.g_00270
OG0000895	Prbl.g_01061	Prav.g_00273
OG0000896	Prbl.g_01060	Prav.g_00274
OG0000897	Prbl.g_01058	Prav.g_00276
OG0000898	Prbl.g_01057	Prav.g_00277
OG0000899	Prbl.g_01056	Prav.g_00278
OG0000900	Prbl.g_01055	Prav.g_00279
OG0000901	Prbl.g_01051	Prav.g_00282
OG0000902	Prbl.g_01049	Prav.g_00284
OG0000903	Prbl.g_00954	Prav.g_00287
OG0000904	Prbl.g_00949	Prav.g_00289
OG0000905	Prbl.g_00947	Prav.g_00294
OG0000906	Prbl.g_01045	Prav.g_00295
OG0000907	Prbl.g_00956	Prav.g_00590
OG0000908	Prbl.g_00959	Prav.g_00593
OG0000909	Prbl.g_00960	Prav.g_00594
OG0000910	Prbl.g_00961	Prav.g_00595
OG0000911	Prbl.g_00963	Prav.g_00597
OG0000912	Prbl.g_00964	Prav.g_00598
OG0000913	Prbl.g_00965	Prav.g_00599
OG0000914	Prbl.g_00966	Prav.g_00600
OG0000915	Prbl.g_00967	Prav.g_00601
OG0000916	Prbl.g_00968	Prav.g_00602
OG0000917	Prbl.g_00969	Prav.g_00603
OG0000918	Prbl.g_00970	Prav.g_00604
OG0000919	Prbl.g_00971	Prav.g_00605
OG0000920	Prbl.g_00972	Prav.g_00606
OG0000921	Prbl.g_00973	Prav.g_00607
OG0000922	Prbl.g_00974	Prav.g_00608
OG0000923	Prbl.g_00978	Prav.g_00612
OG0000924	Prbl.g_00979	Prav.g_00613
OG0000925	Prbl.g_00980	Prav.g_00614
OG0000926	Prbl.g_00981	Prav.g_00615
OG0000927	Prbl.g_00983	Prav.g_00617
OG0000928	Prbl.g_00984	Prav.g_00618
OG0000929	Prbl.g_00985	Prav.g_00619
OG0000930	Prbl.g_00986	Prav.g_00620
OG0000931	Prbl.g_00987	Prav.g_00621
OG0000932	Prbl.g_00988	Prav.g_00622
OG0000933	Prbl.g_00993	Prav.g_00626
OG0000934	Prbl.g_00995	Prav.g_00628
OG0000935	Prbl.g_00996	Prav.g_00629
OG0000936	Prbl.g_00997	Prav.g_00630
OG0000937	Prbl.g_00998	Prav.g_00631
OG0000938	Prbl.g_01127	Prav.g_00633
OG0000939	Prbl.g_01128	Prav.g_00634
OG0000940	Prbl.g_01137	Prav.g_00641
OG0000941	Prbl.g_01139	Prav.g_00643
OG0000942	Prbl.g_01141	Prav.g_00645
OG0000943	Prbl.g_01142	Prav.g_00646
OG0000944	Prbl.g_01144	Prav.g_00647
OG0000945	Prbl.g_01146	Prav.g_00648
OG0000946	Prbl.g_01174	Prav.g_00653
OG0000947	Prbl.g_01177	Prav.g_00655
OG0000948	Prbl.g_01178	Prav.g_00656
OG0000949	Prbl.g_01181	Prav.g_00659
OG0000950	Prbl.g_00856	Prav.g_00664
OG0000951	Prbl.g_00851	Prav.g_00668
OG0000952	Prbl.g_00844	Prav.g_00672
OG0000953	Prbl.g_00840	Prav.g_00675
OG0000954	Prbl.g_01306	Prav.g_00679
OG0000955	Prbl.g_01305	Prav.g_00680
OG0000956	Prbl.g_01303	Prav.g_00682
OG0000957	Prbl.g_01287	Prav.g_00687
OG0000958	Prbl.g_01286	Prav.g_00688
OG0000959	Prbl.g_02638	Prav.g_00692
OG0000960	Prbl.g_02637	Prav.g_00693
OG0000961	Prbl.g_01235	Prav.g_00695
OG0000962	Prbl.g_02063	Prav.g_00697
OG0000963	Prbl.g_02058	Prav.g_00701
OG0000964	Prbl.g_02057	Prav.g_00702
OG0000965	Prbl.g_02056	Prav.g_00703
OG0000966	Prbl.g_02023	Prav.g_00710
OG0000967	Prbl.g_02017	Prav.g_00714
OG0000968	Prbl.g_02014	Prav.g_00716
OG0000969	Prbl.g_02012	Prav.g_00717
OG0000970	Prbl.g_02011	Prav.g_00718
OG0000971	Prbl.g_02009	Prav.g_00719
OG0000972	Prbl.g_02008	Prav.g_00720
OG0000973	Prbl.g_02007	Prav.g_00721
OG0000974	Prbl.g_02006	Prav.g_00722
OG0000975	Prbl.g_02005	Prav.g_00723
OG0000976	Prbl.g_02004	Prav.g_00724
OG0000977	Prbl.g_02002	Prav.g_00725
OG0000978	Prbl.g_02001	Prav.g_00726
OG0000979	Prbl.g_01998	Prav.g_00729
OG0000980	Prbl.g_01994	Prav.g_00731
OG0000981	Prbl.g_01991	Prav.g_00733
OG0000982	Prbl.g_02238	Prav.g_00735
OG0000983	Prbl.g_02237	Prav.g_00736
OG0000984	Prbl.g_02236	Prav.g_00737
OG0000985	Prbl.g_02232	Prav.g_00740
OG0000986	Prbl.g_02230	Prav.g_00742
OG0000987	Prbl.g_02228	Prav.g_00743
OG0000988	Prbl.g_02224	Prav.g_00746
OG0000989	Prbl.g_02214	Prav.g_00750
OG0000990	Prbl.g_02192	Prav.g_00753
OG0000991	Prbl.g_02189	Prav.g_00754
OG0000992	Prbl.g_02186	Prav.g_00756
OG0000993	Prbl.g_02185	Prav.g_00757
OG0000994	Prbl.g_02182	Prav.g_00758
OG0000995	Prbl.g_02173	Prav.g_00762
OG0000996	Prbl.g_02160	Prav.g_00763
OG0000997	Prbl.g_02151	Prav.g_00764
OG0000998	Prbl.g_02149	Prav.g_00766
OG0000999	Prbl.g_02148	Prav.g_00767
OG0001000	Prbl.g_02145	Prav.g_00770
OG0001001	Prbl.g_02141	Prav.g_00772
OG0001002	Prbl.g_02134	Prav.g_00776
OG0001003	Prbl.g_02132	Prav.g_00778
OG0001004	Prbl.g_02131	Prav.g_00779
OG0001005	Prbl.g_02129	Prav.g_00780
OG0001006	Prbl.g_02123	Prav.g_00784
OG0001007	Prbl.g_02121	Prav.g_00786
OG0001008	Prbl.g_00651	Prav.g_01036
OG0001009	Prbl.g_01972	Prav.g_00095
OG0001010	Prbl.g_01973	Prav.g_00096
OG0001011	Prbl.g_01975	Prav.g_00097
OG0001012	Prbl.g_02241	Prav.g_00114
OG0001013	Prbl.g_02266	Prav.g_00119
OG0001014	Prbl.g_02275	Prav.g_00122
OG0001015	Prbl.g_02276	Prav.g_00123
OG0001016	Prbl.g_00603	Prav.g_00138
OG0001017	Prbl.g_00597	Prav.g_00142
OG0001018	Prbl.g_00595	Prav.g_00145
OG0001019	Prbl.g_00582	Prav.g_00154
OG0001020	Prbl.g_00576	Prav.g_00155
OG0001021	Prbl.g_00572	Prav.g_00156
OG0001022	Prbl.g_00567	Prav.g_00159
OG0001023	Prbl.g_00566	Prav.g_00160
OG0001024	Prbl.g_00562	Prav.g_00163
OG0001025	Prbl.g_00555	Prav.g_00169
OG0001026	Prbl.g_00542	Prav.g_00176
OG0001027	Prbl.g_01332	Prav.g_00177
OG0001028	Prbl.g_01330	Prav.g_00179
OG0001029	Prbl.g_01328	Prav.g_00180
OG0001030	Prbl.g_00822	Prav.g_00195
OG0001031	Prbl.g_00074	Prav.g_00852
OG0001032	Prbl.g_00077	Prav.g_00851
OG0001033	Prbl.g_01281	Prav.g_00830
OG0001034	Prbl.g_00199	Prav.g_00802
OG0001035	Prbl.g_01498	Prav.g_01901
OG0001036	Prbl.g_01494	Prav.g_01906
OG0001037	Prbl.g_01492	Prav.g_01907
OG0001038	Prbl.g_01455	Prav.g_01924
OG0001039	Prbl.g_01452	Prav.g_01927
OG0001040	Prbl.g_01449	Prav.g_01929
OG0001041	Prbl.g_01444	Prav.g_01933
OG0001042	Prbl.g_01419	Prav.g_01950
OG0001043	Prbl.g_01417	Prav.g_01951
OG0001044	Prbl.g_01200	Prav.g_01979
OG0001045	Prbl.g_01211	Prav.g_01988
OG0001046	Prbl.g_00410	Prav.g_00996
OG0001047	Prbl.g_00649	Prav.g_01038
OG0001048	Prbl.g_00648	Prav.g_01039
OG0001049	Prbl.g_00645	Prav.g_01041
OG0001050	Prbl.g_00644	Prav.g_01042
OG0001051	Prbl.g_00643	Prav.g_01043
OG0001052	Prbl.g_01344	Prav.g_01069
OG0001053	Prbl.g_00514	Prav.g_01081
OG0001054	Prbl.g_00532	Prav.g_01096
OG0001055	Prbl.g_00790	Prav.g_01115
OG0001056	Prbl.g_00761	Prav.g_01134
OG0001057	Prbl.g_00749	Prav.g_01139
OG0001058	Prbl.g_01883	Prav.g_01147
OG0001059	Prbl.g_01887	Prav.g_01151
OG0001060	Prbl.g_01894	Prav.g_01158
OG0001061	Prbl.g_01796	Prav.g_01171
OG0001062	Prbl.g_01794	Prav.g_01173
OG0001063	Prbl.g_01790	Prav.g_01175
OG0001064	Prbl.g_01789	Prav.g_01176
OG0001065	Prbl.g_01788	Prav.g_01177
OG0001066	Prbl.g_01787	Prav.g_01178
OG0001067	Prbl.g_01786	Prav.g_01179
OG0001068	Prbl.g_01785	Prav.g_01180
OG0001069	Prbl.g_01784	Prav.g_01181
OG0001070	Prbl.g_01780	Prav.g_01184
OG0001071	Prbl.g_01779	Prav.g_01185
OG0001072	Prbl.g_01776	Prav.g_01186
OG0001073	Prbl.g_01757	Prav.g_01200
OG0001074	Prbl.g_01610	Prav.g_01211
OG0001075	Prbl.g_01611	Prav.g_01212
OG0001076	Prbl.g_01619	Prav.g_01222
OG0001077	Prbl.g_01629	Prav.g_01226
OG0001078	Prbl.g_01640	Prav.g_01234
OG0001079	Prbl.g_01659	Prav.g_01245
OG0001080	Prbl.g_01041	Prav.g_01251
OG0001081	Prbl.g_01031	Prav.g_01253
OG0001082	Prbl.g_01030	Prav.g_01254
OG0001083	Prbl.g_01405	Prav.g_01259
OG0001084	Prbl.g_01404	Prav.g_01260
OG0001085	Prbl.g_01394	Prav.g_01268
OG0001086	Prbl.g_01392	Prav.g_01269
OG0001087	Prbl.g_01853	Prav.g_01286
OG0001088	Prbl.g_01857	Prav.g_01287
OG0001089	Prbl.g_00024	Prav.g_01295
OG0001090	Prbl.g_02565	Prav.g_00307
OG0001091	Prbl.g_02563	Prav.g_00309
OG0001092	Prbl.g_02562	Prav.g_00310
OG0001093	Prbl.g_02558	Prav.g_00315
OG0001094	Prbl.g_02341	Prav.g_00391
OG0001095	Prbl.g_02322	Prav.g_00410
OG0001096	Prbl.g_02306	Prav.g_00423
OG0001097	Prbl.g_01550	Prav.g_00441
OG0001098	Prbl.g_02423	Prav.g_00456
OG0001099	Prbl.g_01329	Prav.g_00487
OG0001100	Prbl.g_02414	Prav.g_00491
OG0001101	Prbl.g_02413	Prav.g_00493
OG0001102	Prbl.g_02410	Prav.g_00496
OG0001103	Prbl.g_02408	Prav.g_00498
OG0001104	Prbl.g_02351	Prav.g_00520
OG0001105	Prbl.g_02356	Prav.g_00524
OG0001106	Prbl.g_02466	Prav.g_00547
OG0001107	Prbl.g_02476	Prav.g_00554
OG0001108	Prbl.g_02483	Prav.g_00558
OG0001109	Prbl.g_02485	Prav.g_00559
OG0001110	Prbl.g_02487	Prav.g_00561
OG0001111	Prbl.g_02489	Prav.g_00562
OG0001112	Prbl.g_02491	Prav.g_00563
OG0001113	Prbl.g_02492	Prav.g_00564
OG0001114	Prbl.g_02493	Prav.g_00565
OG0001115	Prbl.g_02495	Prav.g_00567
OG0001116	Prbl.g_02496	Prav.g_00568
OG0001117	Prbl.g_02497	Prav.g_00569
OG0001118	Prbl.g_02498	Prav.g_00570
OG0001119	Prbl.g_02499	Prav.g_00571
OG0001120	Prbl.g_02501	Prav.g_00573
OG0001122	Prbl.g_02529	Prav.g_00905
OG0001123	Prbl.g_02536	Prav.g_00909
OG0001124	Prbl.g_02538	Prav.g_00911
OG0001125	Prbl.g_02540	Prav.g_00912
