Orthogroup	Prbh	Praq
OG0000557	Prbh.g_01219	Praq.g_00968
OG0000558	Prbh.g_01218	Praq.g_00967
OG0000559	Prbh.g_01217	Praq.g_00966
OG0000560	Prbh.g_01216	Praq.g_00964
OG0000561	Prbh.g_01215	Praq.g_00963
OG0000562	Prbh.g_01213	Praq.g_00962
OG0000563	Prbh.g_01212	Praq.g_00961
OG0000564	Prbh.g_01211	Praq.g_00960
OG0000565	Prbh.g_01210	Praq.g_00959
OG0000566	Prbh.g_01209	Praq.g_00958
OG0000567	Prbh.g_01208	Praq.g_00957
OG0000568	Prbh.g_01207	Praq.g_00775
OG0000569	Prbh.g_01206	Praq.g_00776
OG0000570	Prbh.g_01205	Praq.g_00777
OG0000571	Prbh.g_01204	Praq.g_00778
OG0000572	Prbh.g_01203	Praq.g_00779
OG0000573	Prbh.g_01200	Praq.g_00782
OG0000574	Prbh.g_01199	Praq.g_00783
OG0000575	Prbh.g_01198	Praq.g_00784
OG0000576	Prbh.g_01197	Praq.g_00785
OG0000577	Prbh.g_01196	Praq.g_00786
OG0000578	Prbh.g_01195	Praq.g_00787
OG0000579	Prbh.g_01194	Praq.g_00788
OG0000580	Prbh.g_01193	Praq.g_00789
OG0000581	Prbh.g_01192	Praq.g_00790
OG0000582	Prbh.g_01191	Praq.g_00791
OG0000583	Prbh.g_01190	Praq.g_00792
OG0000584	Prbh.g_01188	Praq.g_00793
OG0000585	Prbh.g_01187	Praq.g_00794
OG0000586	Prbh.g_01185	Praq.g_00796
OG0000587	Prbh.g_01184	Praq.g_00797
OG0000588	Prbh.g_00904	Praq.g_00799
OG0000589	Prbh.g_00905	Praq.g_00800
OG0000590	Prbh.g_00907	Praq.g_00802
OG0000591	Prbh.g_00913	Praq.g_00808
OG0000592	Prbh.g_00914	Praq.g_00809
OG0000593	Prbh.g_00915	Praq.g_00810
OG0000594	Prbh.g_00918	Praq.g_00812
OG0000595	Prbh.g_00919	Praq.g_00813
OG0000596	Prbh.g_00920	Praq.g_00814
OG0000597	Prbh.g_00922	Praq.g_00816
OG0000598	Prbh.g_00923	Praq.g_00817
OG0000599	Prbh.g_00924	Praq.g_00818
OG0000600	Prbh.g_00925	Praq.g_00819
OG0000601	Prbh.g_00928	Praq.g_00821
OG0000602	Prbh.g_00929	Praq.g_00822
OG0000603	Prbh.g_00930	Praq.g_00823
OG0000604	Prbh.g_00933	Praq.g_00824
OG0000605	Prbh.g_00934	Praq.g_00825
OG0000606	Prbh.g_00935	Praq.g_00826
OG0000607	Prbh.g_00937	Praq.g_00828
OG0000608	Prbh.g_00939	Praq.g_00829
OG0000609	Prbh.g_01487	Praq.g_00833
OG0000610	Prbh.g_00864	Praq.g_00834
OG0000611	Prbh.g_00946	Praq.g_00584
OG0000612	Prbh.g_00947	Praq.g_00585
OG0000613	Prbh.g_01170	Praq.g_00586
OG0000614	Prbh.g_01169	Praq.g_00587
OG0000615	Prbh.g_01167	Praq.g_00589
OG0000616	Prbh.g_01166	Praq.g_00590
OG0000617	Prbh.g_01165	Praq.g_00591
OG0000618	Prbh.g_01164	Praq.g_00592
OG0000619	Prbh.g_01163	Praq.g_00593
OG0000620	Prbh.g_01162	Praq.g_00594
OG0000621	Prbh.g_01161	Praq.g_00595
OG0000622	Prbh.g_01160	Praq.g_00596
OG0000623	Prbh.g_01159	Praq.g_00597
OG0000624	Prbh.g_01157	Praq.g_00598
OG0000625	Prbh.g_01156	Praq.g_00599
OG0000626	Prbh.g_01155	Praq.g_00600
OG0000627	Prbh.g_01154	Praq.g_00601
OG0000628	Prbh.g_01153	Praq.g_00602
OG0000629	Prbh.g_01151	Praq.g_00603
OG0000630	Prbh.g_01150	Praq.g_00604
OG0000631	Prbh.g_01148	Praq.g_00606
OG0000632	Prbh.g_01147	Praq.g_00618
OG0000633	Prbh.g_01875	Praq.g_00622
OG0000634	Prbh.g_01880	Praq.g_00637
OG0000635	Prbh.g_01078	Praq.g_00638
OG0000636	Prbh.g_01077	Praq.g_00639
OG0000637	Prbh.g_01076	Praq.g_00640
OG0000638	Prbh.g_00442	Praq.g_00647
OG0000639	Prbh.g_01051	Praq.g_00656
OG0000640	Prbh.g_01054	Praq.g_00658
OG0000641	Prbh.g_01056	Praq.g_00661
OG0000642	Prbh.g_01057	Praq.g_00662
OG0000643	Prbh.g_01058	Praq.g_00663
OG0000644	Prbh.g_01171	Praq.g_00664
OG0000645	Prbh.g_00948	Praq.g_00665
OG0000646	Prbh.g_00949	Praq.g_00666
OG0000647	Prbh.g_00950	Praq.g_00667
OG0000648	Prbh.g_00952	Praq.g_00669
OG0000649	Prbh.g_00953	Praq.g_00670
OG0000650	Prbh.g_00954	Praq.g_00671
OG0000651	Prbh.g_00955	Praq.g_00672
OG0000652	Prbh.g_00956	Praq.g_00673
OG0000653	Prbh.g_00957	Praq.g_00674
OG0000654	Prbh.g_00959	Praq.g_00676
OG0000655	Prbh.g_00961	Praq.g_00678
OG0000656	Prbh.g_00962	Praq.g_01407
OG0000657	Prbh.g_00963	Praq.g_01408
OG0000658	Prbh.g_00964	Praq.g_01409
OG0000659	Prbh.g_00965	Praq.g_01410
OG0000660	Prbh.g_00966	Praq.g_01411
OG0000661	Prbh.g_00967	Praq.g_01412
OG0000662	Prbh.g_00969	Praq.g_01413
OG0000663	Prbh.g_00970	Praq.g_01414
OG0000664	Prbh.g_00971	Praq.g_01415
OG0000665	Prbh.g_00972	Praq.g_01416
OG0000666	Prbh.g_00973	Praq.g_01417
OG0000667	Prbh.g_00974	Praq.g_01418
OG0000668	Prbh.g_00975	Praq.g_01419
OG0000669	Prbh.g_00977	Praq.g_01421
OG0000670	Prbh.g_00978	Praq.g_01422
OG0000671	Prbh.g_00979	Praq.g_01423
OG0000672	Prbh.g_00980	Praq.g_01424
OG0000673	Prbh.g_00981	Praq.g_01425
OG0000674	Prbh.g_00982	Praq.g_01426
OG0000675	Prbh.g_00983	Praq.g_01428
OG0000676	Prbh.g_00984	Praq.g_01429
OG0000677	Prbh.g_00987	Praq.g_01431
OG0000678	Prbh.g_00989	Praq.g_01433
OG0000679	Prbh.g_00991	Praq.g_01434
OG0000680	Prbh.g_00992	Praq.g_01435
OG0000681	Prbh.g_00993	Praq.g_01436
OG0000682	Prbh.g_00994	Praq.g_01437
OG0000683	Prbh.g_00996	Praq.g_01439
OG0000684	Prbh.g_00997	Praq.g_01440
OG0000685	Prbh.g_00998	Praq.g_01441
OG0000686	Prbh.g_00999	Praq.g_01442
OG0000687	Prbh.g_01001	Praq.g_01443
OG0000688	Prbh.g_01002	Praq.g_01444
OG0000689	Prbh.g_01003	Praq.g_01445
OG0000690	Prbh.g_01004	Praq.g_01446
OG0000691	Prbh.g_01005	Praq.g_01447
OG0000692	Prbh.g_01009	Praq.g_01449
OG0000693	Prbh.g_01010	Praq.g_01450
OG0000694	Prbh.g_01011	Praq.g_01451
OG0000695	Prbh.g_01012	Praq.g_01452
OG0000696	Prbh.g_01013	Praq.g_01454
OG0000697	Prbh.g_01015	Praq.g_01456
OG0000698	Prbh.g_01019	Praq.g_01458
OG0000699	Prbh.g_01020	Praq.g_01459
OG0000700	Prbh.g_00857	Praq.g_01473
OG0000701	Prbh.g_00861	Praq.g_01478
OG0000702	Prbh.g_00868	Praq.g_01481
OG0000703	Prbh.g_00870	Praq.g_01482
OG0000704	Prbh.g_00871	Praq.g_01483
OG0000705	Prbh.g_00872	Praq.g_01484
OG0000706	Prbh.g_00873	Praq.g_01485
OG0000707	Prbh.g_00875	Praq.g_01487
OG0000708	Prbh.g_00876	Praq.g_01488
OG0000709	Prbh.g_00878	Praq.g_01490
OG0000710	Prbh.g_00879	Praq.g_01491
OG0000711	Prbh.g_00880	Praq.g_01492
OG0000712	Prbh.g_00881	Praq.g_01493
OG0000713	Prbh.g_00882	Praq.g_01494
OG0000714	Prbh.g_00884	Praq.g_01496
OG0000715	Prbh.g_00885	Praq.g_01497
OG0000716	Prbh.g_00887	Praq.g_01499
OG0000717	Prbh.g_00888	Praq.g_01500
OG0000718	Prbh.g_00889	Praq.g_01501
OG0000719	Prbh.g_00891	Praq.g_01503
OG0000720	Prbh.g_00892	Praq.g_01504
OG0000721	Prbh.g_00895	Praq.g_01506
OG0000722	Prbh.g_00896	Praq.g_01507
OG0000723	Prbh.g_00897	Praq.g_01508
OG0000724	Prbh.g_00898	Praq.g_01510
OG0000725	Prbh.g_00899	Praq.g_01511
OG0000726	Prbh.g_00900	Praq.g_01512
OG0000727	Prbh.g_00901	Praq.g_01513
OG0000728	Prbh.g_00902	Praq.g_01514
OG0000729	Prbh.g_00903	Praq.g_01515
OG0000730	Prbh.g_01181	Praq.g_01516
OG0000731	Prbh.g_01179	Praq.g_01517
OG0000732	Prbh.g_01178	Praq.g_01518
OG0000733	Prbh.g_01177	Praq.g_01519
OG0000734	Prbh.g_01176	Praq.g_01520
OG0000735	Prbh.g_01174	Praq.g_01522
OG0000736	Prbh.g_01173	Praq.g_01523
OG0000737	Prbh.g_01172	Praq.g_01524
OG0000738	Prbh.g_01059	Praq.g_01525
OG0000739	Prbh.g_01060	Praq.g_01526
OG0000740	Prbh.g_01061	Praq.g_01527
OG0000741	Prbh.g_01062	Praq.g_01528
OG0000742	Prbh.g_01064	Praq.g_01530
OG0000743	Prbh.g_01065	Praq.g_01531
OG0000744	Prbh.g_01066	Praq.g_01532
OG0000745	Prbh.g_01067	Praq.g_01533
OG0000746	Prbh.g_01068	Praq.g_01534
OG0000747	Prbh.g_01069	Praq.g_01535
OG0000748	Prbh.g_01070	Praq.g_01536
OG0000749	Prbh.g_01071	Praq.g_01537
OG0000750	Prbh.g_01073	Praq.g_01538
OG0000751	Prbh.g_01074	Praq.g_01539
OG0000752	Prbh.g_01131	Praq.g_01540
OG0000753	Prbh.g_01079	Praq.g_01542
OG0000754	Prbh.g_01080	Praq.g_01543
OG0000755	Prbh.g_01081	Praq.g_01544
OG0000756	Prbh.g_01083	Praq.g_01545
OG0000757	Prbh.g_01084	Praq.g_01546
OG0000758	Prbh.g_01085	Praq.g_01547
OG0000759	Prbh.g_01087	Praq.g_01549
OG0000760	Prbh.g_01088	Praq.g_01550
OG0000761	Prbh.g_01089	Praq.g_01551
OG0000762	Prbh.g_01091	Praq.g_01553
OG0000763	Prbh.g_01092	Praq.g_01554
OG0000764	Prbh.g_01093	Praq.g_01555
OG0000765	Prbh.g_01094	Praq.g_01556
OG0000766	Prbh.g_01095	Praq.g_01557
OG0000767	Prbh.g_01097	Praq.g_01559
OG0000768	Prbh.g_01098	Praq.g_01560
OG0000769	Prbh.g_01099	Praq.g_01561
OG0000770	Prbh.g_01100	Praq.g_01562
OG0000771	Prbh.g_01101	Praq.g_01563
OG0000772	Prbh.g_01342	Praq.g_01564
OG0000773	Prbh.g_01102	Praq.g_01565
OG0000774	Prbh.g_01103	Praq.g_01566
OG0000775	Prbh.g_01104	Praq.g_01567
OG0000776	Prbh.g_01106	Praq.g_01568
OG0000777	Prbh.g_01107	Praq.g_01570
OG0000778	Prbh.g_01108	Praq.g_01571
OG0000779	Prbh.g_01109	Praq.g_01572
OG0000780	Prbh.g_01111	Praq.g_01574
OG0000781	Prbh.g_01113	Praq.g_01576
OG0000782	Prbh.g_01114	Praq.g_01577
OG0000783	Prbh.g_01116	Praq.g_01588
OG0000784	Prbh.g_01118	Praq.g_01590
OG0000785	Prbh.g_01119	Praq.g_01591
OG0000786	Prbh.g_01120	Praq.g_01592
OG0000787	Prbh.g_01121	Praq.g_01593
OG0000788	Prbh.g_01126	Praq.g_01597
OG0000789	Prbh.g_01129	Praq.g_01599
OG0000790	Prbh.g_01130	Praq.g_01600
OG0000791	Prbh.g_01133	Praq.g_01601
OG0000792	Prbh.g_01134	Praq.g_01602
OG0000793	Prbh.g_01135	Praq.g_01603
OG0000794	Prbh.g_01138	Praq.g_01605
OG0000795	Prbh.g_01042	Praq.g_01608
OG0000796	Prbh.g_01041	Praq.g_01609
OG0000797	Prbh.g_01039	Praq.g_01611
OG0000798	Prbh.g_01038	Praq.g_01612
OG0000799	Prbh.g_01037	Praq.g_01613
OG0000800	Prbh.g_01036	Praq.g_01614
OG0000801	Prbh.g_01033	Praq.g_01617
OG0000802	Prbh.g_01032	Praq.g_01618
OG0000803	Prbh.g_01030	Praq.g_01620
OG0000804	Prbh.g_01029	Praq.g_01621
OG0000805	Prbh.g_01028	Praq.g_01622
OG0000806	Prbh.g_01026	Praq.g_01624
OG0000807	Prbh.g_00411	Praq.g_01649
OG0000808	Prbh.g_00827	Praq.g_01658
OG0000809	Prbh.g_01331	Praq.g_01661
OG0000810	Prbh.g_01442	Praq.g_01662
OG0000811	Prbh.g_01351	Praq.g_01669
OG0000812	Prbh.g_01325	Praq.g_01273
OG0000813	Prbh.g_00432	Praq.g_01276
OG0000814	Prbh.g_01344	Praq.g_01278
OG0000815	Prbh.g_00008	Praq.g_01287
OG0000816	Prbh.g_01867	Praq.g_01301
OG0000817	Prbh.g_01866	Praq.g_01302
OG0000818	Prbh.g_00834	Praq.g_01307
OG0000819	Prbh.g_01305	Praq.g_01314
OG0000820	Prbh.g_01299	Praq.g_01318
OG0000821	Prbh.g_01297	Praq.g_01320
OG0000822	Prbh.g_01296	Praq.g_01321
OG0000823	Prbh.g_01295	Praq.g_01322
OG0000824	Prbh.g_01294	Praq.g_01323
OG0000825	Prbh.g_01293	Praq.g_01324
OG0000826	Prbh.g_01292	Praq.g_01325
OG0000827	Prbh.g_01291	Praq.g_01326
OG0000828	Prbh.g_01290	Praq.g_01327
OG0000829	Prbh.g_01289	Praq.g_01328
OG0000830	Prbh.g_01287	Praq.g_01329
OG0000831	Prbh.g_01284	Praq.g_01332
OG0000832	Prbh.g_01282	Praq.g_01334
OG0000833	Prbh.g_01280	Praq.g_01335
OG0000834	Prbh.g_01279	Praq.g_01336
OG0000835	Prbh.g_01278	Praq.g_01337
OG0000836	Prbh.g_01277	Praq.g_01338
OG0000837	Prbh.g_01274	Praq.g_01340
OG0000838	Prbh.g_01273	Praq.g_01341
OG0000839	Prbh.g_01272	Praq.g_01342
OG0000840	Prbh.g_01271	Praq.g_01343
OG0000841	Prbh.g_01270	Praq.g_01344
OG0000842	Prbh.g_01268	Praq.g_01345
OG0000843	Prbh.g_01267	Praq.g_01346
OG0000844	Prbh.g_01266	Praq.g_01347
OG0000845	Prbh.g_01265	Praq.g_01348
OG0000846	Prbh.g_01262	Praq.g_01351
OG0000847	Prbh.g_01261	Praq.g_01353
OG0000848	Prbh.g_01260	Praq.g_01354
OG0000849	Prbh.g_01257	Praq.g_01355
OG0000850	Prbh.g_01256	Praq.g_01356
OG0000851	Prbh.g_01254	Praq.g_01357
OG0000852	Prbh.g_01252	Praq.g_01359
OG0000853	Prbh.g_01250	Praq.g_01360
OG0000854	Prbh.g_01248	Praq.g_01362
OG0000855	Prbh.g_01247	Praq.g_01363
OG0000856	Prbh.g_01246	Praq.g_01364
OG0000857	Prbh.g_01245	Praq.g_01365
OG0000858	Prbh.g_01244	Praq.g_01366
OG0000859	Prbh.g_01243	Praq.g_01367
OG0000860	Prbh.g_01242	Praq.g_01368
OG0000861	Prbh.g_01241	Praq.g_01369
OG0000862	Prbh.g_01240	Praq.g_01370
OG0000863	Prbh.g_01239	Praq.g_01371
OG0000864	Prbh.g_01238	Praq.g_01372
OG0000865	Prbh.g_01237	Praq.g_01373
OG0000866	Prbh.g_01236	Praq.g_01374
OG0000867	Prbh.g_01235	Praq.g_01375
OG0000868	Prbh.g_01234	Praq.g_01376
OG0000869	Prbh.g_01232	Praq.g_01378
OG0000870	Prbh.g_01231	Praq.g_01379
OG0000871	Prbh.g_01230	Praq.g_01381
OG0000872	Prbh.g_01229	Praq.g_01382
OG0000873	Prbh.g_01227	Praq.g_01384
OG0000874	Prbh.g_01226	Praq.g_01385
OG0000875	Prbh.g_01225	Praq.g_01386
OG0000876	Prbh.g_01224	Praq.g_01387
OG0000877	Prbh.g_01451	Praq.g_01389
OG0000878	Prbh.g_01845	Praq.g_00112
OG0000879	Prbh.g_01362	Praq.g_00122
OG0000880	Prbh.g_01363	Praq.g_00123
OG0000881	Prbh.g_01364	Praq.g_00124
OG0000882	Prbh.g_01365	Praq.g_00125
OG0000883	Prbh.g_01366	Praq.g_00126
OG0000884	Prbh.g_01368	Praq.g_00128
OG0000885	Prbh.g_01369	Praq.g_00129
OG0000886	Prbh.g_01370	Praq.g_00130
OG0000887	Prbh.g_01371	Praq.g_00131
OG0000888	Prbh.g_01372	Praq.g_00132
OG0000889	Prbh.g_01375	Praq.g_00135
OG0000890	Prbh.g_01376	Praq.g_00136
OG0000891	Prbh.g_01377	Praq.g_00137
OG0000892	Prbh.g_01379	Praq.g_00139
OG0000893	Prbh.g_01380	Praq.g_00140
OG0000894	Prbh.g_01381	Praq.g_00141
OG0000895	Prbh.g_01382	Praq.g_00142
OG0000896	Prbh.g_01383	Praq.g_00143
OG0000897	Prbh.g_01384	Praq.g_00144
OG0000898	Prbh.g_01387	Praq.g_00146
OG0000899	Prbh.g_01388	Praq.g_00147
OG0000900	Prbh.g_01935	Praq.g_00157
OG0000901	Prbh.g_00002	Praq.g_00161
OG0000902	Prbh.g_00206	Praq.g_00162
OG0000903	Prbh.g_01341	Praq.g_00163
OG0000904	Prbh.g_00196	Praq.g_00165
OG0000905	Prbh.g_01326	Praq.g_00167
OG0000906	Prbh.g_01308	Praq.g_00169
OG0000907	Prbh.g_01017	Praq.g_00170
OG0000908	Prbh.g_01872	Praq.g_00173
OG0000909	Prbh.g_00011	Praq.g_00179
OG0000910	Prbh.g_00012	Praq.g_00180
OG0000911	Prbh.g_00013	Praq.g_00181
OG0000912	Prbh.g_00014	Praq.g_00182
OG0000913	Prbh.g_00015	Praq.g_00183
OG0000914	Prbh.g_00016	Praq.g_00184
OG0000915	Prbh.g_00017	Praq.g_00185
OG0000916	Prbh.g_00019	Praq.g_00186
OG0000917	Prbh.g_00020	Praq.g_00187
OG0000918	Prbh.g_00021	Praq.g_00188
OG0000919	Prbh.g_00022	Praq.g_00189
OG0000920	Prbh.g_00023	Praq.g_00190
OG0000921	Prbh.g_00024	Praq.g_00191
OG0000922	Prbh.g_00025	Praq.g_00192
OG0000923	Prbh.g_00026	Praq.g_00193
OG0000924	Prbh.g_00027	Praq.g_00194
OG0000925	Prbh.g_00028	Praq.g_00195
OG0000926	Prbh.g_01599	Praq.g_00258
OG0000927	Prbh.g_00079	Praq.g_00276
OG0000928	Prbh.g_00080	Praq.g_00277
OG0000929	Prbh.g_00081	Praq.g_00278
OG0000930	Prbh.g_00082	Praq.g_00279
OG0000931	Prbh.g_00083	Praq.g_00280
OG0000932	Prbh.g_00085	Praq.g_00282
OG0000933	Prbh.g_00086	Praq.g_00283
OG0000934	Prbh.g_00087	Praq.g_00284
OG0000935	Prbh.g_00088	Praq.g_00285
OG0000936	Prbh.g_00089	Praq.g_00286
OG0000937	Prbh.g_00090	Praq.g_00287
OG0000938	Prbh.g_00091	Praq.g_00288
OG0000939	Prbh.g_00092	Praq.g_00289
OG0000940	Prbh.g_00093	Praq.g_00290
OG0000941	Prbh.g_00094	Praq.g_00292
OG0000942	Prbh.g_00095	Praq.g_00293
OG0000943	Prbh.g_00101	Praq.g_00296
OG0000944	Prbh.g_00102	Praq.g_00297
OG0000945	Prbh.g_00103	Praq.g_00298
OG0000946	Prbh.g_00104	Praq.g_00299
OG0000947	Prbh.g_00105	Praq.g_00300
OG0000948	Prbh.g_00106	Praq.g_00301
OG0000949	Prbh.g_00107	Praq.g_00302
OG0000950	Prbh.g_00108	Praq.g_00303
OG0000951	Prbh.g_00109	Praq.g_00304
OG0000952	Prbh.g_00110	Praq.g_00305
OG0000953	Prbh.g_00111	Praq.g_00306
OG0000954	Prbh.g_00112	Praq.g_00307
OG0000955	Prbh.g_00113	Praq.g_00308
OG0000956	Prbh.g_00114	Praq.g_00309
OG0000957	Prbh.g_00115	Praq.g_00310
OG0000958	Prbh.g_00116	Praq.g_00311
OG0000959	Prbh.g_00117	Praq.g_00312
OG0000960	Prbh.g_00118	Praq.g_00313
OG0000961	Prbh.g_00122	Praq.g_00317
OG0000962	Prbh.g_00123	Praq.g_00318
OG0000963	Prbh.g_00124	Praq.g_00319
OG0000964	Prbh.g_00126	Praq.g_00321
OG0000965	Prbh.g_00127	Praq.g_00322
OG0000966	Prbh.g_00128	Praq.g_00323
OG0000967	Prbh.g_00129	Praq.g_00324
OG0000968	Prbh.g_00130	Praq.g_00325
OG0000969	Prbh.g_00131	Praq.g_00326
OG0000970	Prbh.g_00132	Praq.g_00327
OG0000971	Prbh.g_00133	Praq.g_00328
OG0000972	Prbh.g_00134	Praq.g_00329
OG0000973	Prbh.g_00135	Praq.g_00330
OG0000974	Prbh.g_00137	Praq.g_00332
OG0000975	Prbh.g_00144	Praq.g_00335
OG0000976	Prbh.g_00146	Praq.g_00337
OG0000977	Prbh.g_00147	Praq.g_00338
OG0000978	Prbh.g_00149	Praq.g_00339
OG0000979	Prbh.g_00151	Praq.g_00341
OG0000980	Prbh.g_00152	Praq.g_00342
OG0000981	Prbh.g_00153	Praq.g_00343
OG0000982	Prbh.g_00154	Praq.g_00344
OG0000983	Prbh.g_00156	Praq.g_00346
OG0000984	Prbh.g_00157	Praq.g_00347
OG0000985	Prbh.g_00158	Praq.g_00348
OG0000986	Prbh.g_00159	Praq.g_00349
OG0000987	Prbh.g_00160	Praq.g_00350
OG0000988	Prbh.g_00162	Praq.g_00351
OG0000989	Prbh.g_00163	Praq.g_00352
OG0000990	Prbh.g_00164	Praq.g_00353
OG0000991	Prbh.g_00165	Praq.g_00354
OG0000992	Prbh.g_00166	Praq.g_00355
OG0000993	Prbh.g_00167	Praq.g_00356
OG0000994	Prbh.g_00168	Praq.g_00357
OG0000995	Prbh.g_00169	Praq.g_00358
OG0000996	Prbh.g_00170	Praq.g_00359
OG0000997	Prbh.g_00171	Praq.g_00360
OG0000998	Prbh.g_00172	Praq.g_00361
OG0000999	Prbh.g_00173	Praq.g_00362
OG0001000	Prbh.g_00174	Praq.g_00363
OG0001001	Prbh.g_00176	Praq.g_00365
OG0001002	Prbh.g_00177	Praq.g_00366
OG0001003	Prbh.g_00178	Praq.g_00367
OG0001004	Prbh.g_00179	Praq.g_00368
OG0001005	Prbh.g_00181	Praq.g_00369
OG0001006	Prbh.g_00182	Praq.g_00370
OG0001007	Prbh.g_00183	Praq.g_00371
OG0001008	Prbh.g_00185	Praq.g_00373
OG0001009	Prbh.g_00186	Praq.g_00374
OG0001010	Prbh.g_01837	Praq.g_00382
OG0001011	Prbh.g_01454	Praq.g_00001
OG0001012	Prbh.g_00968	Praq.g_00030
OG0001013	Prbh.g_01789	Praq.g_01953
OG0001014	Prbh.g_01788	Praq.g_01952
OG0001015	Prbh.g_01781	Praq.g_00496
OG0001016	Prbh.g_01780	Praq.g_00495
OG0001017	Prbh.g_01779	Praq.g_00494
OG0001018	Prbh.g_01778	Praq.g_00493
OG0001019	Prbh.g_01776	Praq.g_00491
OG0001020	Prbh.g_01775	Praq.g_00490
OG0001021	Prbh.g_01774	Praq.g_00489
OG0001022	Prbh.g_01773	Praq.g_00488
OG0001023	Prbh.g_01772	Praq.g_00487
OG0001024	Prbh.g_01770	Praq.g_00486
OG0001025	Prbh.g_01769	Praq.g_00485
OG0001026	Prbh.g_01768	Praq.g_00483
OG0001027	Prbh.g_01767	Praq.g_00482
OG0001028	Prbh.g_01766	Praq.g_00481
OG0001029	Prbh.g_01765	Praq.g_00480
OG0001030	Prbh.g_01764	Praq.g_00479
OG0001031	Prbh.g_01763	Praq.g_00478
OG0001032	Prbh.g_01762	Praq.g_00477
OG0001033	Prbh.g_01761	Praq.g_00476
OG0001034	Prbh.g_01760	Praq.g_00475
OG0001035	Prbh.g_01758	Praq.g_00473
OG0001036	Prbh.g_01757	Praq.g_00472
OG0001037	Prbh.g_01756	Praq.g_00471
OG0001038	Prbh.g_01755	Praq.g_00470
OG0001039	Prbh.g_01754	Praq.g_00469
OG0001040	Prbh.g_01752	Praq.g_00468
OG0001041	Prbh.g_01751	Praq.g_00467
OG0001042	Prbh.g_01750	Praq.g_00466
OG0001043	Prbh.g_01749	Praq.g_00465
OG0001044	Prbh.g_01748	Praq.g_00464
OG0001045	Prbh.g_01747	Praq.g_00463
OG0001046	Prbh.g_01746	Praq.g_00462
OG0001047	Prbh.g_01743	Praq.g_00459
OG0001048	Prbh.g_01741	Praq.g_00457
OG0001049	Prbh.g_01740	Praq.g_00456
OG0001050	Prbh.g_01739	Praq.g_00455
OG0001051	Prbh.g_01738	Praq.g_00454
OG0001052	Prbh.g_01737	Praq.g_00453
OG0001053	Prbh.g_01735	Praq.g_00452
OG0001054	Prbh.g_01733	Praq.g_00450
OG0001055	Prbh.g_01732	Praq.g_00449
OG0001056	Prbh.g_01731	Praq.g_00448
OG0001057	Prbh.g_01730	Praq.g_00447
OG0001058	Prbh.g_01729	Praq.g_00446
OG0001059	Prbh.g_01728	Praq.g_00445
OG0001060	Prbh.g_01727	Praq.g_00444
OG0001061	Prbh.g_01726	Praq.g_00443
OG0001062	Prbh.g_01725	Praq.g_00442
OG0001063	Prbh.g_01724	Praq.g_00441
OG0001064	Prbh.g_01723	Praq.g_00956
OG0001065	Prbh.g_01719	Praq.g_00951
OG0001066	Prbh.g_01717	Praq.g_00950
OG0001067	Prbh.g_01716	Praq.g_00949
OG0001068	Prbh.g_01713	Praq.g_00947
OG0001069	Prbh.g_01712	Praq.g_00946
OG0001070	Prbh.g_01711	Praq.g_00945
OG0001071	Prbh.g_01710	Praq.g_00944
OG0001072	Prbh.g_01709	Praq.g_00943
OG0001073	Prbh.g_01708	Praq.g_00942
OG0001074	Prbh.g_01707	Praq.g_00941
OG0001075	Prbh.g_01706	Praq.g_00940
OG0001076	Prbh.g_01705	Praq.g_00939
OG0001077	Prbh.g_01704	Praq.g_00938
OG0001078	Prbh.g_01703	Praq.g_00937
OG0001079	Prbh.g_01702	Praq.g_00936
OG0001080	Prbh.g_01701	Praq.g_00935
OG0001081	Prbh.g_01697	Praq.g_00932
OG0001082	Prbh.g_01696	Praq.g_00931
OG0001083	Prbh.g_01692	Praq.g_00930
OG0001084	Prbh.g_01694	Praq.g_00928
OG0001085	Prbh.g_01695	Praq.g_00927
OG0001086	Prbh.g_01698	Praq.g_00926
OG0001087	Prbh.g_01699	Praq.g_00925
OG0001088	Prbh.g_01700	Praq.g_00924
OG0001089	Prbh.g_01687	Praq.g_00921
OG0001090	Prbh.g_01685	Praq.g_00919
OG0001091	Prbh.g_01684	Praq.g_00918
OG0001092	Prbh.g_01683	Praq.g_00917
OG0001093	Prbh.g_01682	Praq.g_00916
OG0001094	Prbh.g_01681	Praq.g_00915
OG0001095	Prbh.g_01680	Praq.g_00914
OG0001096	Prbh.g_01679	Praq.g_00913
OG0001097	Prbh.g_01678	Praq.g_00912
OG0001098	Prbh.g_01677	Praq.g_00911
OG0001099	Prbh.g_01676	Praq.g_00910
OG0001100	Prbh.g_01675	Praq.g_00909
OG0001101	Prbh.g_01674	Praq.g_00908
OG0001102	Prbh.g_01673	Praq.g_00907
OG0001103	Prbh.g_01672	Praq.g_00906
OG0001104	Prbh.g_01671	Praq.g_00905
OG0001105	Prbh.g_01670	Praq.g_00904
OG0001106	Prbh.g_01669	Praq.g_00903
OG0001107	Prbh.g_01668	Praq.g_00902
OG0001108	Prbh.g_01667	Praq.g_00901
OG0001109	Prbh.g_01666	Praq.g_00900
OG0001110	Prbh.g_01665	Praq.g_00899
OG0001111	Prbh.g_01664	Praq.g_00898
OG0001112	Prbh.g_01663	Praq.g_00897
OG0001113	Prbh.g_01662	Praq.g_00896
OG0001114	Prbh.g_01661	Praq.g_00895
OG0001115	Prbh.g_01660	Praq.g_00894
