Orthogroup	Prbh	Prat
OG0000556	Prbh.g_01220	Prat.g_01093
OG0000557	Prbh.g_01219	Prat.g_01091
OG0000558	Prbh.g_01218	Prat.g_01090
OG0000559	Prbh.g_01217	Prat.g_01089
OG0000560	Prbh.g_01216	Prat.g_01087
OG0000561	Prbh.g_01215	Prat.g_01086
OG0000562	Prbh.g_01213	Prat.g_01084
OG0000563	Prbh.g_01212	Prat.g_01083
OG0000564	Prbh.g_01211	Prat.g_01082
OG0000565	Prbh.g_01210	Prat.g_01081
OG0000566	Prbh.g_01209	Prat.g_01080
OG0000567	Prbh.g_01208	Prat.g_01079
OG0000568	Prbh.g_01207	Prat.g_01078
OG0000569	Prbh.g_01206	Prat.g_01077
OG0000570	Prbh.g_01205	Prat.g_01076
OG0000571	Prbh.g_01204	Prat.g_01075
OG0000572	Prbh.g_01203	Prat.g_01074
OG0000573	Prbh.g_01200	Prat.g_01071
OG0000574	Prbh.g_01199	Prat.g_01070
OG0000575	Prbh.g_01198	Prat.g_01069
OG0000576	Prbh.g_01197	Prat.g_01068
OG0000577	Prbh.g_01196	Prat.g_01067
OG0000578	Prbh.g_01195	Prat.g_01066
OG0000579	Prbh.g_01194	Prat.g_01065
OG0000580	Prbh.g_01193	Prat.g_01064
OG0000581	Prbh.g_01192	Prat.g_01063
OG0000582	Prbh.g_01191	Prat.g_01062
OG0000583	Prbh.g_01190	Prat.g_01061
OG0000584	Prbh.g_01188	Prat.g_01059
OG0000585	Prbh.g_01187	Prat.g_01058
OG0000586	Prbh.g_01185	Prat.g_01056
OG0000587	Prbh.g_01184	Prat.g_01055
OG0000588	Prbh.g_00904	Prat.g_00744
OG0000589	Prbh.g_00905	Prat.g_00745
OG0000590	Prbh.g_00907	Prat.g_00747
OG0000591	Prbh.g_00913	Prat.g_00752
OG0000592	Prbh.g_00914	Prat.g_00753
OG0000593	Prbh.g_00915	Prat.g_00754
OG0000594	Prbh.g_00918	Prat.g_00757
OG0000595	Prbh.g_00919	Prat.g_00758
OG0000596	Prbh.g_00920	Prat.g_00759
OG0000597	Prbh.g_00922	Prat.g_00761
OG0000598	Prbh.g_00923	Prat.g_00762
OG0000599	Prbh.g_00924	Prat.g_00763
OG0000600	Prbh.g_00925	Prat.g_00764
OG0000601	Prbh.g_00928	Prat.g_00767
OG0000602	Prbh.g_00929	Prat.g_00768
OG0000603	Prbh.g_00930	Prat.g_00769
OG0000604	Prbh.g_00933	Prat.g_00772
OG0000605	Prbh.g_00934	Prat.g_00773
OG0000606	Prbh.g_00935	Prat.g_00774
OG0000607	Prbh.g_00937	Prat.g_00776
OG0000608	Prbh.g_00939	Prat.g_00777
OG0000609	Prbh.g_01487	Prat.g_01882
OG0000610	Prbh.g_00864	Prat.g_00826
OG0000611	Prbh.g_00946	Prat.g_00789
OG0000612	Prbh.g_00947	Prat.g_00790
OG0000613	Prbh.g_01170	Prat.g_00791
OG0000614	Prbh.g_01169	Prat.g_00792
OG0000615	Prbh.g_01167	Prat.g_00797
OG0000616	Prbh.g_01166	Prat.g_00798
OG0000617	Prbh.g_01165	Prat.g_00799
OG0000618	Prbh.g_01164	Prat.g_00800
OG0000619	Prbh.g_01163	Prat.g_00801
OG0000620	Prbh.g_01162	Prat.g_00802
OG0000621	Prbh.g_01161	Prat.g_00803
OG0000622	Prbh.g_01160	Prat.g_00804
OG0000623	Prbh.g_01159	Prat.g_00805
OG0000624	Prbh.g_01157	Prat.g_00807
OG0000625	Prbh.g_01156	Prat.g_00808
OG0000626	Prbh.g_01155	Prat.g_00809
OG0000627	Prbh.g_01154	Prat.g_00811
OG0000628	Prbh.g_01153	Prat.g_00812
OG0000629	Prbh.g_01151	Prat.g_00813
OG0000630	Prbh.g_01150	Prat.g_00814
OG0000631	Prbh.g_01148	Prat.g_00816
OG0000632	Prbh.g_01147	Prat.g_00622
OG0000633	Prbh.g_01875	Prat.g_01486
OG0000634	Prbh.g_01880	Prat.g_01472
OG0000635	Prbh.g_01078	Prat.g_00888
OG0000636	Prbh.g_01077	Prat.g_00887
OG0000637	Prbh.g_01076	Prat.g_00886
OG0000638	Prbh.g_00442	Prat.g_00345
OG0000639	Prbh.g_01051	Prat.g_00859
OG0000640	Prbh.g_01054	Prat.g_00863
OG0000641	Prbh.g_01056	Prat.g_00865
OG0000642	Prbh.g_01057	Prat.g_00866
OG0000643	Prbh.g_01058	Prat.g_00867
OG0000644	Prbh.g_01171	Prat.g_01043
OG0000645	Prbh.g_00948	Prat.g_01042
OG0000646	Prbh.g_00949	Prat.g_01041
OG0000647	Prbh.g_00950	Prat.g_01040
OG0000648	Prbh.g_00952	Prat.g_01038
OG0000649	Prbh.g_00953	Prat.g_01037
OG0000650	Prbh.g_00954	Prat.g_01036
OG0000651	Prbh.g_00955	Prat.g_01035
OG0000652	Prbh.g_00956	Prat.g_01034
OG0000653	Prbh.g_00957	Prat.g_01033
OG0000654	Prbh.g_00959	Prat.g_01031
OG0000655	Prbh.g_00961	Prat.g_01029
OG0000656	Prbh.g_00962	Prat.g_01028
OG0000657	Prbh.g_00963	Prat.g_01027
OG0000658	Prbh.g_00964	Prat.g_01026
OG0000659	Prbh.g_00965	Prat.g_01025
OG0000660	Prbh.g_00966	Prat.g_01024
OG0000661	Prbh.g_00967	Prat.g_01023
OG0000662	Prbh.g_00969	Prat.g_01021
OG0000663	Prbh.g_00970	Prat.g_01020
OG0000664	Prbh.g_00971	Prat.g_01019
OG0000665	Prbh.g_00972	Prat.g_01018
OG0000666	Prbh.g_00973	Prat.g_01017
OG0000667	Prbh.g_00974	Prat.g_01016
OG0000668	Prbh.g_00975	Prat.g_01015
OG0000669	Prbh.g_00977	Prat.g_01013
OG0000670	Prbh.g_00978	Prat.g_01012
OG0000671	Prbh.g_00979	Prat.g_01011
OG0000672	Prbh.g_00980	Prat.g_01010
OG0000673	Prbh.g_00981	Prat.g_01009
OG0000674	Prbh.g_00982	Prat.g_01008
OG0000675	Prbh.g_00983	Prat.g_01007
OG0000676	Prbh.g_00984	Prat.g_01006
OG0000677	Prbh.g_00987	Prat.g_01004
OG0000678	Prbh.g_00989	Prat.g_01002
OG0000679	Prbh.g_00991	Prat.g_01001
OG0000680	Prbh.g_00992	Prat.g_01000
OG0000681	Prbh.g_00993	Prat.g_00999
OG0000682	Prbh.g_00994	Prat.g_00998
OG0000683	Prbh.g_00996	Prat.g_00996
OG0000684	Prbh.g_00997	Prat.g_00995
OG0000685	Prbh.g_00998	Prat.g_00994
OG0000686	Prbh.g_00999	Prat.g_00993
OG0000687	Prbh.g_01001	Prat.g_00992
OG0000688	Prbh.g_01002	Prat.g_00991
OG0000689	Prbh.g_01003	Prat.g_00990
OG0000690	Prbh.g_01004	Prat.g_00989
OG0000691	Prbh.g_01005	Prat.g_00988
OG0000692	Prbh.g_01009	Prat.g_00984
OG0000693	Prbh.g_01010	Prat.g_00983
OG0000694	Prbh.g_01011	Prat.g_00982
OG0000695	Prbh.g_01012	Prat.g_00981
OG0000696	Prbh.g_01013	Prat.g_00980
OG0000697	Prbh.g_01015	Prat.g_00978
OG0000698	Prbh.g_01019	Prat.g_00974
OG0000699	Prbh.g_01020	Prat.g_00973
OG0000700	Prbh.g_00857	Prat.g_00694
OG0000701	Prbh.g_00861	Prat.g_00699
OG0000702	Prbh.g_00868	Prat.g_00705
OG0000703	Prbh.g_00870	Prat.g_00707
OG0000704	Prbh.g_00871	Prat.g_00708
OG0000705	Prbh.g_00872	Prat.g_00709
OG0000706	Prbh.g_00873	Prat.g_00710
OG0000707	Prbh.g_00875	Prat.g_00712
OG0000708	Prbh.g_00876	Prat.g_00713
OG0000709	Prbh.g_00878	Prat.g_00716
OG0000710	Prbh.g_00879	Prat.g_00717
OG0000711	Prbh.g_00880	Prat.g_00718
OG0000712	Prbh.g_00881	Prat.g_00719
OG0000713	Prbh.g_00882	Prat.g_00720
OG0000714	Prbh.g_00884	Prat.g_00722
OG0000715	Prbh.g_00885	Prat.g_00723
OG0000716	Prbh.g_00887	Prat.g_00725
OG0000717	Prbh.g_00888	Prat.g_00726
OG0000718	Prbh.g_00889	Prat.g_00728
OG0000719	Prbh.g_00891	Prat.g_00730
OG0000720	Prbh.g_00892	Prat.g_00731
OG0000721	Prbh.g_00895	Prat.g_00734
OG0000722	Prbh.g_00896	Prat.g_00735
OG0000723	Prbh.g_00897	Prat.g_00736
OG0000724	Prbh.g_00898	Prat.g_00738
OG0000725	Prbh.g_00899	Prat.g_00739
OG0000726	Prbh.g_00900	Prat.g_00740
OG0000727	Prbh.g_00901	Prat.g_00741
OG0000728	Prbh.g_00902	Prat.g_00742
OG0000729	Prbh.g_00903	Prat.g_00743
OG0000730	Prbh.g_01181	Prat.g_01053
OG0000731	Prbh.g_01179	Prat.g_01051
OG0000732	Prbh.g_01178	Prat.g_01050
OG0000733	Prbh.g_01177	Prat.g_01049
OG0000734	Prbh.g_01176	Prat.g_01048
OG0000735	Prbh.g_01174	Prat.g_01046
OG0000736	Prbh.g_01173	Prat.g_01045
OG0000737	Prbh.g_01172	Prat.g_01044
OG0000738	Prbh.g_01059	Prat.g_00868
OG0000739	Prbh.g_01060	Prat.g_00869
OG0000740	Prbh.g_01061	Prat.g_00870
OG0000741	Prbh.g_01062	Prat.g_00871
OG0000742	Prbh.g_01064	Prat.g_00873
OG0000743	Prbh.g_01065	Prat.g_00874
OG0000744	Prbh.g_01066	Prat.g_00876
OG0000745	Prbh.g_01067	Prat.g_00877
OG0000746	Prbh.g_01068	Prat.g_00878
OG0000747	Prbh.g_01069	Prat.g_00879
OG0000748	Prbh.g_01070	Prat.g_00880
OG0000749	Prbh.g_01071	Prat.g_00881
OG0000750	Prbh.g_01073	Prat.g_00883
OG0000751	Prbh.g_01074	Prat.g_00884
OG0000752	Prbh.g_01131	Prat.g_00944
OG0000753	Prbh.g_01079	Prat.g_00889
OG0000754	Prbh.g_01080	Prat.g_00890
OG0000755	Prbh.g_01081	Prat.g_00891
OG0000756	Prbh.g_01083	Prat.g_00893
OG0000757	Prbh.g_01084	Prat.g_00894
OG0000758	Prbh.g_01085	Prat.g_00895
OG0000759	Prbh.g_01087	Prat.g_00897
OG0000760	Prbh.g_01088	Prat.g_00898
OG0000761	Prbh.g_01089	Prat.g_00899
OG0000762	Prbh.g_01091	Prat.g_00901
OG0000763	Prbh.g_01092	Prat.g_00902
OG0000764	Prbh.g_01093	Prat.g_00903
OG0000765	Prbh.g_01094	Prat.g_00904
OG0000766	Prbh.g_01095	Prat.g_00905
OG0000767	Prbh.g_01097	Prat.g_00907
OG0000768	Prbh.g_01098	Prat.g_00908
OG0000769	Prbh.g_01099	Prat.g_00909
OG0000770	Prbh.g_01100	Prat.g_00910
OG0000771	Prbh.g_01101	Prat.g_00911
OG0000772	Prbh.g_01342	Prat.g_00912
OG0000773	Prbh.g_01102	Prat.g_00913
OG0000774	Prbh.g_01103	Prat.g_00914
OG0000775	Prbh.g_01104	Prat.g_00915
OG0000776	Prbh.g_01106	Prat.g_00916
OG0000777	Prbh.g_01107	Prat.g_00917
OG0000778	Prbh.g_01108	Prat.g_00918
OG0000779	Prbh.g_01109	Prat.g_00919
OG0000780	Prbh.g_01111	Prat.g_00921
OG0000781	Prbh.g_01113	Prat.g_00923
OG0000782	Prbh.g_01114	Prat.g_00924
OG0000783	Prbh.g_01116	Prat.g_00929
OG0000784	Prbh.g_01118	Prat.g_00931
OG0000785	Prbh.g_01119	Prat.g_00932
OG0000786	Prbh.g_01120	Prat.g_00933
OG0000787	Prbh.g_01121	Prat.g_00934
OG0000788	Prbh.g_01126	Prat.g_00939
OG0000789	Prbh.g_01129	Prat.g_00942
OG0000790	Prbh.g_01130	Prat.g_00943
OG0000791	Prbh.g_01133	Prat.g_00946
OG0000792	Prbh.g_01134	Prat.g_00947
OG0000793	Prbh.g_01135	Prat.g_00948
OG0000794	Prbh.g_01138	Prat.g_00951
OG0000795	Prbh.g_01042	Prat.g_00955
OG0000796	Prbh.g_01041	Prat.g_00956
OG0000797	Prbh.g_01039	Prat.g_00957
OG0000798	Prbh.g_01038	Prat.g_00958
OG0000799	Prbh.g_01037	Prat.g_00959
OG0000800	Prbh.g_01036	Prat.g_00960
OG0000801	Prbh.g_01033	Prat.g_00963
OG0000802	Prbh.g_01032	Prat.g_00964
OG0000803	Prbh.g_01030	Prat.g_00966
OG0000804	Prbh.g_01029	Prat.g_00967
OG0000805	Prbh.g_01028	Prat.g_00968
OG0000806	Prbh.g_01026	Prat.g_00970
OG0000807	Prbh.g_00411	Prat.g_01204
OG0000808	Prbh.g_00827	Prat.g_01479
OG0000809	Prbh.g_01331	Prat.g_01197
OG0000810	Prbh.g_01442	Prat.g_01480
OG0000811	Prbh.g_01351	Prat.g_01214
OG0000812	Prbh.g_01325	Prat.g_01199
OG0000813	Prbh.g_00432	Prat.g_00354
OG0000814	Prbh.g_01344	Prat.g_01373
OG0000815	Prbh.g_00008	Prat.g_01211
OG0000816	Prbh.g_01867	Prat.g_01560
OG0000817	Prbh.g_01866	Prat.g_01559
OG0000818	Prbh.g_00834	Prat.g_01175
OG0000819	Prbh.g_01305	Prat.g_01177
OG0000820	Prbh.g_01299	Prat.g_01171
OG0000821	Prbh.g_01297	Prat.g_01169
OG0000822	Prbh.g_01296	Prat.g_01168
OG0000823	Prbh.g_01295	Prat.g_01167
OG0000824	Prbh.g_01294	Prat.g_01166
OG0000825	Prbh.g_01293	Prat.g_01165
OG0000826	Prbh.g_01292	Prat.g_01164
OG0000827	Prbh.g_01291	Prat.g_01163
OG0000828	Prbh.g_01290	Prat.g_01162
OG0000829	Prbh.g_01289	Prat.g_01161
OG0000830	Prbh.g_01287	Prat.g_01159
OG0000831	Prbh.g_01284	Prat.g_01157
OG0000832	Prbh.g_01282	Prat.g_01155
OG0000833	Prbh.g_01280	Prat.g_01154
OG0000834	Prbh.g_01279	Prat.g_01153
OG0000835	Prbh.g_01278	Prat.g_01152
OG0000836	Prbh.g_01277	Prat.g_01151
OG0000837	Prbh.g_01274	Prat.g_01148
OG0000838	Prbh.g_01273	Prat.g_01147
OG0000839	Prbh.g_01272	Prat.g_01146
OG0000840	Prbh.g_01271	Prat.g_01145
OG0000841	Prbh.g_01270	Prat.g_01144
OG0000842	Prbh.g_01268	Prat.g_01142
OG0000843	Prbh.g_01267	Prat.g_01141
OG0000844	Prbh.g_01266	Prat.g_01140
OG0000845	Prbh.g_01265	Prat.g_01139
OG0000846	Prbh.g_01262	Prat.g_01136
OG0000847	Prbh.g_01261	Prat.g_01135
OG0000848	Prbh.g_01260	Prat.g_01134
OG0000849	Prbh.g_01257	Prat.g_01131
OG0000850	Prbh.g_01256	Prat.g_01130
OG0000851	Prbh.g_01254	Prat.g_01128
OG0000852	Prbh.g_01252	Prat.g_01126
OG0000853	Prbh.g_01250	Prat.g_01124
OG0000854	Prbh.g_01248	Prat.g_01123
OG0000855	Prbh.g_01247	Prat.g_01122
OG0000856	Prbh.g_01246	Prat.g_01121
OG0000857	Prbh.g_01245	Prat.g_01120
OG0000858	Prbh.g_01244	Prat.g_01119
OG0000859	Prbh.g_01243	Prat.g_01118
OG0000860	Prbh.g_01242	Prat.g_01117
OG0000861	Prbh.g_01241	Prat.g_01116
OG0000862	Prbh.g_01240	Prat.g_01115
OG0000863	Prbh.g_01239	Prat.g_01114
OG0000864	Prbh.g_01238	Prat.g_01113
OG0000865	Prbh.g_01237	Prat.g_01112
OG0000866	Prbh.g_01236	Prat.g_01111
OG0000867	Prbh.g_01235	Prat.g_01110
OG0000868	Prbh.g_01234	Prat.g_01108
OG0000869	Prbh.g_01232	Prat.g_01106
OG0000870	Prbh.g_01231	Prat.g_01105
OG0000871	Prbh.g_01230	Prat.g_01104
OG0000872	Prbh.g_01229	Prat.g_01103
OG0000873	Prbh.g_01227	Prat.g_01101
OG0000874	Prbh.g_01226	Prat.g_01100
OG0000875	Prbh.g_01225	Prat.g_01099
OG0000876	Prbh.g_01224	Prat.g_01098
OG0000877	Prbh.g_01451	Prat.g_00594
OG0000878	Prbh.g_01845	Prat.g_00626
OG0000879	Prbh.g_01362	Prat.g_01238
OG0000880	Prbh.g_01363	Prat.g_01239
OG0000881	Prbh.g_01364	Prat.g_01240
OG0000882	Prbh.g_01365	Prat.g_01241
OG0000883	Prbh.g_01366	Prat.g_01242
OG0000884	Prbh.g_01368	Prat.g_01244
OG0000885	Prbh.g_01369	Prat.g_01245
OG0000886	Prbh.g_01370	Prat.g_01246
OG0000887	Prbh.g_01371	Prat.g_01247
OG0000888	Prbh.g_01372	Prat.g_01248
OG0000889	Prbh.g_01375	Prat.g_01251
OG0000890	Prbh.g_01376	Prat.g_01252
OG0000891	Prbh.g_01377	Prat.g_01253
OG0000892	Prbh.g_01379	Prat.g_01255
OG0000893	Prbh.g_01380	Prat.g_01256
OG0000894	Prbh.g_01381	Prat.g_01257
OG0000895	Prbh.g_01382	Prat.g_01258
OG0000896	Prbh.g_01383	Prat.g_01259
OG0000897	Prbh.g_01384	Prat.g_01260
OG0000898	Prbh.g_01387	Prat.g_01263
OG0000899	Prbh.g_01388	Prat.g_01264
OG0000900	Prbh.g_01935	Prat.g_01282
OG0000901	Prbh.g_00002	Prat.g_01287
OG0000902	Prbh.g_00206	Prat.g_01471
OG0000903	Prbh.g_01341	Prat.g_01178
OG0000904	Prbh.g_00196	Prat.g_01455
OG0000905	Prbh.g_01326	Prat.g_01200
OG0000906	Prbh.g_01308	Prat.g_01181
OG0000907	Prbh.g_01017	Prat.g_00976
OG0000908	Prbh.g_01872	Prat.g_01228
OG0000909	Prbh.g_00011	Prat.g_01293
OG0000910	Prbh.g_00012	Prat.g_01294
OG0000911	Prbh.g_00013	Prat.g_01295
OG0000912	Prbh.g_00014	Prat.g_01296
OG0000913	Prbh.g_00015	Prat.g_01297
OG0000914	Prbh.g_00016	Prat.g_01298
OG0000915	Prbh.g_00017	Prat.g_01299
OG0000916	Prbh.g_00019	Prat.g_01300
OG0000917	Prbh.g_00020	Prat.g_01301
OG0000918	Prbh.g_00021	Prat.g_01302
OG0000919	Prbh.g_00022	Prat.g_01303
OG0000920	Prbh.g_00023	Prat.g_01304
OG0000921	Prbh.g_00024	Prat.g_01305
OG0000922	Prbh.g_00025	Prat.g_01306
OG0000923	Prbh.g_00026	Prat.g_01307
OG0000924	Prbh.g_00027	Prat.g_01308
OG0000925	Prbh.g_00028	Prat.g_01309
OG0000926	Prbh.g_01599	Prat.g_01769
OG0000927	Prbh.g_00079	Prat.g_01333
OG0000928	Prbh.g_00080	Prat.g_01334
OG0000929	Prbh.g_00081	Prat.g_01335
OG0000930	Prbh.g_00082	Prat.g_01336
OG0000931	Prbh.g_00083	Prat.g_01337
OG0000932	Prbh.g_00085	Prat.g_01339
OG0000933	Prbh.g_00086	Prat.g_01340
OG0000934	Prbh.g_00087	Prat.g_01341
OG0000935	Prbh.g_00088	Prat.g_01342
OG0000936	Prbh.g_00089	Prat.g_01343
OG0000937	Prbh.g_00090	Prat.g_01344
OG0000938	Prbh.g_00091	Prat.g_01345
OG0000939	Prbh.g_00092	Prat.g_01346
OG0000940	Prbh.g_00093	Prat.g_01348
OG0000941	Prbh.g_00094	Prat.g_01350
OG0000942	Prbh.g_00095	Prat.g_01351
OG0000943	Prbh.g_00101	Prat.g_01355
OG0000944	Prbh.g_00102	Prat.g_01356
OG0000945	Prbh.g_00103	Prat.g_01357
OG0000946	Prbh.g_00104	Prat.g_01358
OG0000947	Prbh.g_00105	Prat.g_01359
OG0000948	Prbh.g_00106	Prat.g_01360
OG0000949	Prbh.g_00107	Prat.g_01361
OG0000950	Prbh.g_00108	Prat.g_01362
OG0000951	Prbh.g_00109	Prat.g_01363
OG0000952	Prbh.g_00110	Prat.g_01364
OG0000953	Prbh.g_00111	Prat.g_01365
OG0000954	Prbh.g_00112	Prat.g_01366
OG0000955	Prbh.g_00113	Prat.g_01367
OG0000956	Prbh.g_00114	Prat.g_01368
OG0000957	Prbh.g_00115	Prat.g_01369
OG0000958	Prbh.g_00116	Prat.g_01370
OG0000959	Prbh.g_00117	Prat.g_01371
OG0000960	Prbh.g_00118	Prat.g_01372
OG0000961	Prbh.g_00122	Prat.g_01378
OG0000962	Prbh.g_00123	Prat.g_01379
OG0000963	Prbh.g_00124	Prat.g_01380
OG0000964	Prbh.g_00126	Prat.g_01382
OG0000965	Prbh.g_00127	Prat.g_01383
OG0000966	Prbh.g_00128	Prat.g_01384
OG0000967	Prbh.g_00129	Prat.g_01385
OG0000968	Prbh.g_00130	Prat.g_01386
OG0000969	Prbh.g_00131	Prat.g_01387
OG0000970	Prbh.g_00132	Prat.g_01388
OG0000971	Prbh.g_00133	Prat.g_01389
OG0000972	Prbh.g_00134	Prat.g_01390
OG0000973	Prbh.g_00135	Prat.g_01391
OG0000974	Prbh.g_00137	Prat.g_01393
OG0000975	Prbh.g_00144	Prat.g_01399
OG0000976	Prbh.g_00146	Prat.g_01403
OG0000977	Prbh.g_00147	Prat.g_01405
OG0000978	Prbh.g_00149	Prat.g_01407
OG0000979	Prbh.g_00151	Prat.g_01409
OG0000980	Prbh.g_00152	Prat.g_01410
OG0000981	Prbh.g_00153	Prat.g_01411
OG0000982	Prbh.g_00154	Prat.g_01412
OG0000983	Prbh.g_00156	Prat.g_01414
OG0000984	Prbh.g_00157	Prat.g_01415
OG0000985	Prbh.g_00158	Prat.g_01416
OG0000986	Prbh.g_00159	Prat.g_01417
OG0000987	Prbh.g_00160	Prat.g_01418
OG0000988	Prbh.g_00162	Prat.g_01420
OG0000989	Prbh.g_00163	Prat.g_01421
OG0000990	Prbh.g_00164	Prat.g_01422
OG0000991	Prbh.g_00165	Prat.g_01423
OG0000992	Prbh.g_00166	Prat.g_01424
OG0000993	Prbh.g_00167	Prat.g_01425
OG0000994	Prbh.g_00168	Prat.g_01426
OG0000995	Prbh.g_00169	Prat.g_01427
OG0000996	Prbh.g_00170	Prat.g_01428
OG0000997	Prbh.g_00171	Prat.g_01429
OG0000998	Prbh.g_00172	Prat.g_01430
OG0000999	Prbh.g_00173	Prat.g_01431
OG0001000	Prbh.g_00174	Prat.g_01432
OG0001001	Prbh.g_00176	Prat.g_01434
OG0001002	Prbh.g_00177	Prat.g_01435
OG0001003	Prbh.g_00178	Prat.g_01436
OG0001004	Prbh.g_00179	Prat.g_01437
OG0001005	Prbh.g_00181	Prat.g_01439
OG0001006	Prbh.g_00182	Prat.g_01440
OG0001007	Prbh.g_00183	Prat.g_01441
OG0001008	Prbh.g_00185	Prat.g_01443
OG0001009	Prbh.g_00186	Prat.g_01444
OG0001010	Prbh.g_01837	Prat.g_01502
OG0001011	Prbh.g_01454	Prat.g_01457
OG0001012	Prbh.g_00968	Prat.g_01022
OG0001013	Prbh.g_01789	Prat.g_01585
OG0001014	Prbh.g_01788	Prat.g_01586
OG0001015	Prbh.g_01781	Prat.g_01593
OG0001016	Prbh.g_01780	Prat.g_01594
OG0001017	Prbh.g_01779	Prat.g_01595
OG0001018	Prbh.g_01778	Prat.g_01596
OG0001019	Prbh.g_01776	Prat.g_01598
OG0001020	Prbh.g_01775	Prat.g_01599
OG0001021	Prbh.g_01774	Prat.g_01600
OG0001022	Prbh.g_01773	Prat.g_01601
OG0001023	Prbh.g_01772	Prat.g_01602
OG0001024	Prbh.g_01770	Prat.g_01603
OG0001025	Prbh.g_01769	Prat.g_01604
OG0001026	Prbh.g_01768	Prat.g_01605
OG0001027	Prbh.g_01767	Prat.g_01606
OG0001028	Prbh.g_01766	Prat.g_01607
OG0001029	Prbh.g_01765	Prat.g_01608
OG0001030	Prbh.g_01764	Prat.g_01609
OG0001031	Prbh.g_01763	Prat.g_01610
OG0001032	Prbh.g_01762	Prat.g_01611
OG0001033	Prbh.g_01761	Prat.g_01612
OG0001034	Prbh.g_01760	Prat.g_01613
OG0001035	Prbh.g_01758	Prat.g_01615
OG0001036	Prbh.g_01757	Prat.g_01616
OG0001037	Prbh.g_01756	Prat.g_01617
OG0001038	Prbh.g_01755	Prat.g_01618
OG0001039	Prbh.g_01754	Prat.g_01619
OG0001040	Prbh.g_01752	Prat.g_01621
OG0001041	Prbh.g_01751	Prat.g_01622
OG0001042	Prbh.g_01750	Prat.g_01623
OG0001043	Prbh.g_01749	Prat.g_01624
OG0001044	Prbh.g_01748	Prat.g_01625
OG0001045	Prbh.g_01747	Prat.g_01626
OG0001046	Prbh.g_01746	Prat.g_01627
OG0001047	Prbh.g_01743	Prat.g_01630
OG0001048	Prbh.g_01741	Prat.g_01632
OG0001049	Prbh.g_01740	Prat.g_01633
OG0001050	Prbh.g_01739	Prat.g_01634
OG0001051	Prbh.g_01738	Prat.g_01635
OG0001052	Prbh.g_01737	Prat.g_01636
OG0001053	Prbh.g_01735	Prat.g_01639
OG0001054	Prbh.g_01733	Prat.g_01641
OG0001055	Prbh.g_01732	Prat.g_01642
OG0001056	Prbh.g_01731	Prat.g_01643
OG0001057	Prbh.g_01730	Prat.g_01644
OG0001058	Prbh.g_01729	Prat.g_01645
OG0001059	Prbh.g_01728	Prat.g_01646
OG0001060	Prbh.g_01727	Prat.g_01647
OG0001061	Prbh.g_01726	Prat.g_01648
OG0001062	Prbh.g_01725	Prat.g_01649
OG0001063	Prbh.g_01724	Prat.g_01650
OG0001064	Prbh.g_01723	Prat.g_01652
OG0001065	Prbh.g_01719	Prat.g_01655
OG0001066	Prbh.g_01717	Prat.g_01657
OG0001067	Prbh.g_01716	Prat.g_01658
OG0001068	Prbh.g_01713	Prat.g_01661
OG0001069	Prbh.g_01712	Prat.g_01662
OG0001070	Prbh.g_01711	Prat.g_01663
OG0001071	Prbh.g_01710	Prat.g_01664
OG0001072	Prbh.g_01709	Prat.g_01665
OG0001073	Prbh.g_01708	Prat.g_01666
OG0001074	Prbh.g_01707	Prat.g_01667
OG0001075	Prbh.g_01706	Prat.g_01668
OG0001076	Prbh.g_01705	Prat.g_01669
OG0001077	Prbh.g_01704	Prat.g_01670
OG0001078	Prbh.g_01703	Prat.g_01671
OG0001079	Prbh.g_01702	Prat.g_01672
OG0001080	Prbh.g_01701	Prat.g_01673
OG0001081	Prbh.g_01697	Prat.g_01677
OG0001082	Prbh.g_01696	Prat.g_01678
OG0001083	Prbh.g_01692	Prat.g_01682
OG0001084	Prbh.g_01694	Prat.g_01680
OG0001085	Prbh.g_01695	Prat.g_01679
OG0001086	Prbh.g_01698	Prat.g_01676
OG0001087	Prbh.g_01699	Prat.g_01675
OG0001088	Prbh.g_01700	Prat.g_01674
OG0001089	Prbh.g_01687	Prat.g_01684
OG0001090	Prbh.g_01685	Prat.g_01686
OG0001091	Prbh.g_01684	Prat.g_01687
OG0001092	Prbh.g_01683	Prat.g_01688
OG0001093	Prbh.g_01682	Prat.g_01689
OG0001094	Prbh.g_01681	Prat.g_01690
OG0001095	Prbh.g_01680	Prat.g_01691
OG0001096	Prbh.g_01679	Prat.g_01692
OG0001097	Prbh.g_01678	Prat.g_01693
OG0001098	Prbh.g_01677	Prat.g_01694
OG0001099	Prbh.g_01676	Prat.g_01695
OG0001100	Prbh.g_01675	Prat.g_01696
OG0001101	Prbh.g_01674	Prat.g_01697
OG0001102	Prbh.g_01673	Prat.g_01698
OG0001103	Prbh.g_01672	Prat.g_01699
OG0001104	Prbh.g_01671	Prat.g_01700
OG0001105	Prbh.g_01670	Prat.g_01701
OG0001106	Prbh.g_01669	Prat.g_01702
OG0001107	Prbh.g_01668	Prat.g_01703
OG0001108	Prbh.g_01667	Prat.g_01704
OG0001109	Prbh.g_01666	Prat.g_01705
OG0001110	Prbh.g_01665	Prat.g_01706
OG0001111	Prbh.g_01664	Prat.g_01707
OG0001112	Prbh.g_01663	Prat.g_01708
OG0001113	Prbh.g_01662	Prat.g_01709
OG0001114	Prbh.g_01661	Prat.g_01710
