Orthogroup	Praw	Prac
OG0000567	Praw.g_00581	Prac.g_00805
OG0000568	Praw.g_00580	Prac.g_00804
OG0000569	Praw.g_00579	Prac.g_00803
OG0000570	Praw.g_00578	Prac.g_00802
OG0000571	Praw.g_00576	Prac.g_00800
OG0000572	Praw.g_01933	Prac.g_00787
OG0000573	Praw.g_01938	Prac.g_00780
OG0000574	Praw.g_01939	Prac.g_00779
OG0000575	Praw.g_01943	Prac.g_00775
OG0000576	Praw.g_01945	Prac.g_00772
OG0000577	Praw.g_01946	Prac.g_00771
OG0000578	Praw.g_01947	Prac.g_00770
OG0000579	Praw.g_01948	Prac.g_00769
OG0000580	Praw.g_01949	Prac.g_00768
OG0000581	Praw.g_00141	Prac.g_00766
OG0000582	Praw.g_00144	Prac.g_00763
OG0000583	Praw.g_00145	Prac.g_00762
OG0000584	Praw.g_00146	Prac.g_00761
OG0000585	Praw.g_00148	Prac.g_00759
OG0000586	Praw.g_00149	Prac.g_00758
OG0000587	Praw.g_00150	Prac.g_00757
OG0000588	Praw.g_00154	Prac.g_00753
OG0000589	Praw.g_00157	Prac.g_00750
OG0000590	Praw.g_00158	Prac.g_00749
OG0000591	Praw.g_00161	Prac.g_00746
OG0000592	Praw.g_00162	Prac.g_00745
OG0000593	Praw.g_00168	Prac.g_00739
OG0000594	Praw.g_00169	Prac.g_00738
OG0000595	Praw.g_01888	Prac.g_00737
OG0000596	Praw.g_01884	Prac.g_00733
OG0000597	Praw.g_01882	Prac.g_00731
OG0000598	Praw.g_01881	Prac.g_00730
OG0000599	Praw.g_01878	Prac.g_00727
OG0000600	Praw.g_01877	Prac.g_00726
OG0000601	Praw.g_01876	Prac.g_00725
OG0000602	Praw.g_01874	Prac.g_00723
OG0000603	Praw.g_01873	Prac.g_00722
OG0000604	Praw.g_01872	Prac.g_00721
OG0000605	Praw.g_01871	Prac.g_00720
OG0000606	Praw.g_01868	Prac.g_00717
OG0000607	Praw.g_01865	Prac.g_00714
OG0000608	Praw.g_01864	Prac.g_00713
OG0000609	Praw.g_01863	Prac.g_00712
OG0000610	Praw.g_01858	Prac.g_00707
OG0000611	Praw.g_01855	Prac.g_00704
OG0000612	Praw.g_01854	Prac.g_00703
OG0000613	Praw.g_01849	Prac.g_00698
OG0000614	Praw.g_01830	Prac.g_00679
OG0000615	Praw.g_01822	Prac.g_00671
OG0000616	Praw.g_01818	Prac.g_00667
OG0000617	Praw.g_01803	Prac.g_01554
OG0000618	Praw.g_01802	Prac.g_01553
OG0000619	Praw.g_01801	Prac.g_01552
OG0000620	Praw.g_01798	Prac.g_01549
OG0000621	Praw.g_01797	Prac.g_01548
OG0000622	Praw.g_01796	Prac.g_01547
OG0000623	Praw.g_01795	Prac.g_01546
OG0000624	Praw.g_01794	Prac.g_01545
OG0000625	Praw.g_01793	Prac.g_01544
OG0000626	Praw.g_01792	Prac.g_01543
OG0000627	Praw.g_01791	Prac.g_01542
OG0000628	Praw.g_01790	Prac.g_01541
OG0000629	Praw.g_01789	Prac.g_01540
OG0000630	Praw.g_01786	Prac.g_01537
OG0000631	Praw.g_01706	Prac.g_01484
OG0000632	Praw.g_01705	Prac.g_01483
OG0000633	Praw.g_01704	Prac.g_01482
OG0000634	Praw.g_01701	Prac.g_01479
OG0000635	Praw.g_01700	Prac.g_01478
OG0000636	Praw.g_01698	Prac.g_01476
OG0000637	Praw.g_01696	Prac.g_01474
OG0000638	Praw.g_01695	Prac.g_01473
OG0000639	Praw.g_01694	Prac.g_01472
OG0000640	Praw.g_01693	Prac.g_01471
OG0000641	Praw.g_01689	Prac.g_01467
OG0000642	Praw.g_01688	Prac.g_01466
OG0000643	Praw.g_01687	Prac.g_01465
OG0000644	Praw.g_01686	Prac.g_01464
OG0000645	Praw.g_01685	Prac.g_01463
OG0000646	Praw.g_01683	Prac.g_01461
OG0000647	Praw.g_01682	Prac.g_01460
OG0000648	Praw.g_01680	Prac.g_01458
OG0000649	Praw.g_01679	Prac.g_01457
OG0000650	Praw.g_01678	Prac.g_01456
OG0000651	Praw.g_01677	Prac.g_01455
OG0000652	Praw.g_01676	Prac.g_01454
OG0000653	Praw.g_01674	Prac.g_01452
OG0000654	Praw.g_01673	Prac.g_01451
OG0000655	Praw.g_01672	Prac.g_01450
OG0000656	Praw.g_01669	Prac.g_01447
OG0000657	Praw.g_01663	Prac.g_01440
OG0000658	Praw.g_01662	Prac.g_01439
OG0000659	Praw.g_01661	Prac.g_01438
OG0000660	Praw.g_01657	Prac.g_01434
OG0000661	Praw.g_01655	Prac.g_01432
OG0000662	Praw.g_01653	Prac.g_01430
OG0000663	Praw.g_01651	Prac.g_01428
OG0000664	Praw.g_01650	Prac.g_01427
OG0000665	Praw.g_01646	Prac.g_01423
OG0000666	Praw.g_01645	Prac.g_01422
OG0000667	Praw.g_01641	Prac.g_01418
OG0000668	Praw.g_01611	Prac.g_01401
OG0000669	Praw.g_01605	Prac.g_01393
OG0000670	Praw.g_01603	Prac.g_01391
OG0000671	Praw.g_01601	Prac.g_01389
OG0000672	Praw.g_01599	Prac.g_01386
OG0000673	Praw.g_01596	Prac.g_01383
OG0000674	Praw.g_01594	Prac.g_01381
OG0000675	Praw.g_01593	Prac.g_01380
OG0000676	Praw.g_01591	Prac.g_01378
OG0000677	Praw.g_01590	Prac.g_01377
OG0000678	Praw.g_01588	Prac.g_01375
OG0000679	Praw.g_01584	Prac.g_01371
OG0000680	Praw.g_01583	Prac.g_01370
OG0000681	Praw.g_01581	Prac.g_01368
OG0000682	Praw.g_01580	Prac.g_01367
OG0000683	Praw.g_01579	Prac.g_01366
OG0000684	Praw.g_01577	Prac.g_01365
OG0000685	Praw.g_01575	Prac.g_01363
OG0000686	Praw.g_01574	Prac.g_01362
OG0000687	Praw.g_01573	Prac.g_01361
OG0000688	Praw.g_01570	Prac.g_01358
OG0000689	Praw.g_01569	Prac.g_01357
OG0000690	Praw.g_01568	Prac.g_01356
OG0000691	Praw.g_01567	Prac.g_01355
OG0000692	Praw.g_01565	Prac.g_01353
OG0000693	Praw.g_01564	Prac.g_01352
OG0000694	Praw.g_01563	Prac.g_01351
OG0000695	Praw.g_01561	Prac.g_01349
OG0000696	Praw.g_01560	Prac.g_01348
OG0000697	Praw.g_01559	Prac.g_01347
OG0000698	Praw.g_01556	Prac.g_01344
OG0000699	Praw.g_01555	Prac.g_01343
OG0000700	Praw.g_01554	Prac.g_01342
OG0000701	Praw.g_01553	Prac.g_01341
OG0000702	Praw.g_01551	Prac.g_01339
OG0000703	Praw.g_01550	Prac.g_01338
OG0000704	Praw.g_01549	Prac.g_01337
OG0000705	Praw.g_01545	Prac.g_01333
OG0000706	Praw.g_01544	Prac.g_01332
OG0000707	Praw.g_01543	Prac.g_01331
OG0000708	Praw.g_01542	Prac.g_01330
OG0000709	Praw.g_01538	Prac.g_01326
OG0000710	Praw.g_01535	Prac.g_01323
OG0000711	Praw.g_01518	Prac.g_01307
OG0000712	Praw.g_01516	Prac.g_01305
OG0000713	Praw.g_01515	Prac.g_01304
OG0000714	Praw.g_01514	Prac.g_01303
OG0000715	Praw.g_01512	Prac.g_01301
OG0000716	Praw.g_01510	Prac.g_01299
OG0000717	Praw.g_01509	Prac.g_01298
OG0000718	Praw.g_01498	Prac.g_01287
OG0000719	Praw.g_01496	Prac.g_01285
OG0000720	Praw.g_01487	Prac.g_01276
OG0000721	Praw.g_01485	Prac.g_01274
OG0000722	Praw.g_01484	Prac.g_01273
OG0000723	Praw.g_01481	Prac.g_01270
OG0000724	Praw.g_01472	Prac.g_01261
OG0000725	Praw.g_01466	Prac.g_01255
OG0000726	Praw.g_01465	Prac.g_01254
OG0000727	Praw.g_01464	Prac.g_01253
OG0000728	Praw.g_01462	Prac.g_01251
OG0000729	Praw.g_01416	Prac.g_01205
OG0000730	Praw.g_00172	Prac.g_01046
OG0000731	Praw.g_00176	Prac.g_01042
OG0000732	Praw.g_00183	Prac.g_01036
OG0000733	Praw.g_00202	Prac.g_01017
OG0000734	Praw.g_00219	Prac.g_01000
OG0000735	Praw.g_00221	Prac.g_00998
OG0000736	Praw.g_00222	Prac.g_00997
OG0000737	Praw.g_00223	Prac.g_00996
OG0000738	Praw.g_00227	Prac.g_00992
OG0000739	Praw.g_00228	Prac.g_00991
OG0000740	Praw.g_00229	Prac.g_00990
OG0000741	Praw.g_00230	Prac.g_00989
OG0000742	Praw.g_00233	Prac.g_00986
OG0000743	Praw.g_00235	Prac.g_00984
OG0000744	Praw.g_00236	Prac.g_00983
OG0000745	Praw.g_00237	Prac.g_00982
OG0000746	Praw.g_00239	Prac.g_00980
OG0000747	Praw.g_00240	Prac.g_00979
OG0000748	Praw.g_00243	Prac.g_00976
OG0000749	Praw.g_00244	Prac.g_00975
OG0000750	Praw.g_00245	Prac.g_00974
OG0000751	Praw.g_00247	Prac.g_00972
OG0000752	Praw.g_00249	Prac.g_00970
OG0000753	Praw.g_00252	Prac.g_00967
OG0000754	Praw.g_00255	Prac.g_00964
OG0000755	Praw.g_00258	Prac.g_00961
OG0000756	Praw.g_00259	Prac.g_00960
OG0000757	Praw.g_00265	Prac.g_00954
OG0000758	Praw.g_00266	Prac.g_00953
OG0000759	Praw.g_00267	Prac.g_00952
OG0000760	Praw.g_00268	Prac.g_00951
OG0000761	Praw.g_00269	Prac.g_00950
OG0000762	Praw.g_00270	Prac.g_00949
OG0000763	Praw.g_00272	Prac.g_00947
OG0000764	Praw.g_00273	Prac.g_00946
OG0000765	Praw.g_00282	Prac.g_00937
OG0000766	Praw.g_00283	Prac.g_00936
OG0000767	Praw.g_00285	Prac.g_00934
OG0000768	Praw.g_00286	Prac.g_00933
OG0000769	Praw.g_00288	Prac.g_00931
OG0000770	Praw.g_00290	Prac.g_00929
OG0000771	Praw.g_00904	Prac.g_00448
OG0000772	Praw.g_00954	Prac.g_00154
OG0000773	Praw.g_00970	Prac.g_00166
OG0000774	Praw.g_00972	Prac.g_00168
OG0000775	Praw.g_00976	Prac.g_00170
OG0000776	Praw.g_00977	Prac.g_00171
OG0000777	Praw.g_00978	Prac.g_00172
OG0000778	Praw.g_00979	Prac.g_00173
OG0000779	Praw.g_00983	Prac.g_00177
OG0000780	Praw.g_00984	Prac.g_00178
OG0000781	Praw.g_00987	Prac.g_00181
OG0000782	Praw.g_00988	Prac.g_00182
OG0000783	Praw.g_00989	Prac.g_00183
OG0000784	Praw.g_00990	Prac.g_00184
OG0000785	Praw.g_00992	Prac.g_00186
OG0000786	Praw.g_00994	Prac.g_00188
OG0000787	Praw.g_00995	Prac.g_00189
OG0000788	Praw.g_01002	Prac.g_00204
OG0000789	Praw.g_01006	Prac.g_00207
OG0000790	Praw.g_01021	Prac.g_00222
OG0000791	Praw.g_01023	Prac.g_00224
OG0000792	Praw.g_01024	Prac.g_00225
OG0000793	Praw.g_01027	Prac.g_00228
OG0000794	Praw.g_01028	Prac.g_00229
OG0000795	Praw.g_01029	Prac.g_00230
OG0000796	Praw.g_01033	Prac.g_00234
OG0000797	Praw.g_01034	Prac.g_00235
OG0000798	Praw.g_01057	Prac.g_00262
OG0000799	Praw.g_01101	Prac.g_00429
OG0000800	Praw.g_01100	Prac.g_00428
OG0000801	Praw.g_01099	Prac.g_00427
OG0000802	Praw.g_01097	Prac.g_00425
OG0000803	Praw.g_01095	Prac.g_00423
OG0000804	Praw.g_01094	Prac.g_00422
OG0000805	Praw.g_01092	Prac.g_00420
OG0000806	Praw.g_01090	Prac.g_00418
OG0000807	Praw.g_01089	Prac.g_00417
OG0000808	Praw.g_01088	Prac.g_00416
OG0000809	Praw.g_01085	Prac.g_00413
OG0000810	Praw.g_01084	Prac.g_00412
OG0000811	Praw.g_01077	Prac.g_00408
OG0000812	Praw.g_01075	Prac.g_00406
OG0000813	Praw.g_00343	Prac.g_00405
OG0000814	Praw.g_00345	Prac.g_00403
OG0000815	Praw.g_00346	Prac.g_00402
OG0000816	Praw.g_00348	Prac.g_00400
OG0000817	Praw.g_00349	Prac.g_00399
OG0000818	Praw.g_00354	Prac.g_00394
OG0000819	Praw.g_00355	Prac.g_00393
OG0000820	Praw.g_00356	Prac.g_00392
OG0000821	Praw.g_00359	Prac.g_00388
OG0000822	Praw.g_00360	Prac.g_00387
OG0000823	Praw.g_00361	Prac.g_00386
OG0000824	Praw.g_00364	Prac.g_00383
OG0000825	Praw.g_00365	Prac.g_00382
OG0000826	Praw.g_00366	Prac.g_00381
OG0000827	Praw.g_00367	Prac.g_00380
OG0000828	Praw.g_00371	Prac.g_00377
OG0000829	Praw.g_00372	Prac.g_00376
OG0000830	Praw.g_00373	Prac.g_00375
OG0000831	Praw.g_00375	Prac.g_00373
OG0000832	Praw.g_00381	Prac.g_00367
OG0000833	Praw.g_00389	Prac.g_00359
OG0000834	Praw.g_00390	Prac.g_00358
OG0000835	Praw.g_00391	Prac.g_00357
OG0000836	Praw.g_00392	Prac.g_00356
OG0000837	Praw.g_00393	Prac.g_00355
OG0000838	Praw.g_00395	Prac.g_00353
OG0000839	Praw.g_00396	Prac.g_00352
OG0000840	Praw.g_00397	Prac.g_00351
OG0000841	Praw.g_00398	Prac.g_00350
OG0000842	Praw.g_00399	Prac.g_00349
OG0000843	Praw.g_00400	Prac.g_00348
OG0000844	Praw.g_00401	Prac.g_00347
OG0000845	Praw.g_00402	Prac.g_00346
OG0000846	Praw.g_00403	Prac.g_00345
OG0000847	Praw.g_00404	Prac.g_00344
OG0000848	Praw.g_00405	Prac.g_00343
OG0000849	Praw.g_00406	Prac.g_00342
OG0000850	Praw.g_00408	Prac.g_00340
OG0000851	Praw.g_00409	Prac.g_00339
OG0000852	Praw.g_00410	Prac.g_00338
OG0000853	Praw.g_00414	Prac.g_00334
OG0000854	Praw.g_00416	Prac.g_00332
OG0000855	Praw.g_00417	Prac.g_00331
OG0000856	Praw.g_00430	Prac.g_00317
OG0000857	Praw.g_00458	Prac.g_00288
OG0000858	Praw.g_00509	Prac.g_00631
OG0000859	Praw.g_00510	Prac.g_00630
OG0000860	Praw.g_00517	Prac.g_00623
OG0000861	Praw.g_00518	Prac.g_00622
OG0000862	Praw.g_00519	Prac.g_00621
OG0000863	Praw.g_00521	Prac.g_00619
OG0000864	Praw.g_00522	Prac.g_00618
OG0000865	Praw.g_00523	Prac.g_00617
OG0000866	Praw.g_00524	Prac.g_00616
OG0000867	Praw.g_00525	Prac.g_00615
OG0000868	Praw.g_00526	Prac.g_00614
OG0000869	Praw.g_00530	Prac.g_00610
OG0000870	Praw.g_00535	Prac.g_00605
OG0000871	Praw.g_00536	Prac.g_00604
OG0000872	Praw.g_00537	Prac.g_00603
OG0000873	Praw.g_00540	Prac.g_00600
OG0000874	Praw.g_00543	Prac.g_00597
OG0000875	Praw.g_00544	Prac.g_00596
OG0000876	Praw.g_00545	Prac.g_00595
OG0000877	Praw.g_00547	Prac.g_00593
OG0000878	Praw.g_00548	Prac.g_00592
OG0000879	Praw.g_00549	Prac.g_00591
OG0000880	Praw.g_00550	Prac.g_00590
OG0000881	Praw.g_00554	Prac.g_00586
OG0000882	Praw.g_00559	Prac.g_00581
OG0000883	Praw.g_00561	Prac.g_00580
OG0000884	Praw.g_00563	Prac.g_00578
OG0000885	Praw.g_00564	Prac.g_00577
OG0000886	Praw.g_00565	Prac.g_00576
OG0000887	Praw.g_00566	Prac.g_00575
OG0000888	Praw.g_00568	Prac.g_00573
OG0000889	Praw.g_00570	Prac.g_00571
OG0000890	Praw.g_00571	Prac.g_00570
OG0000891	Praw.g_00572	Prac.g_00569
OG0000892	Praw.g_01921	Prac.g_00471
OG0000893	Praw.g_01917	Prac.g_00476
OG0000894	Praw.g_01915	Prac.g_00478
OG0000895	Praw.g_01912	Prac.g_00481
OG0000896	Praw.g_01911	Prac.g_00482
OG0000897	Praw.g_01909	Prac.g_00484
OG0000898	Praw.g_01908	Prac.g_00485
OG0000899	Praw.g_01907	Prac.g_00486
OG0000900	Praw.g_01906	Prac.g_00487
OG0000901	Praw.g_01903	Prac.g_00490
OG0000902	Praw.g_01901	Prac.g_00492
OG0000903	Praw.g_01898	Prac.g_00495
OG0000904	Praw.g_01896	Prac.g_00497
OG0000905	Praw.g_01892	Prac.g_00502
OG0000906	Praw.g_01891	Prac.g_00503
OG0000907	Praw.g_00138	Prac.g_00506
OG0000908	Praw.g_00135	Prac.g_00509
OG0000909	Praw.g_00134	Prac.g_00510
OG0000910	Praw.g_00133	Prac.g_00511
OG0000911	Praw.g_00131	Prac.g_00513
OG0000912	Praw.g_00130	Prac.g_00514
OG0000913	Praw.g_00129	Prac.g_00515
OG0000914	Praw.g_00128	Prac.g_00516
OG0000915	Praw.g_00127	Prac.g_00517
OG0000916	Praw.g_00126	Prac.g_00518
OG0000917	Praw.g_00125	Prac.g_00519
OG0000918	Praw.g_00124	Prac.g_00520
OG0000919	Praw.g_00123	Prac.g_00521
OG0000920	Praw.g_00122	Prac.g_00522
OG0000921	Praw.g_00121	Prac.g_00523
OG0000922	Praw.g_00120	Prac.g_00524
OG0000923	Praw.g_00116	Prac.g_00528
OG0000924	Praw.g_00115	Prac.g_00529
OG0000925	Praw.g_00114	Prac.g_00530
OG0000926	Praw.g_00113	Prac.g_00531
OG0000927	Praw.g_00111	Prac.g_00533
OG0000928	Praw.g_00110	Prac.g_00534
OG0000929	Praw.g_00109	Prac.g_00535
OG0000930	Praw.g_00108	Prac.g_00536
OG0000931	Praw.g_00107	Prac.g_00537
OG0000932	Praw.g_00106	Prac.g_00538
OG0000933	Praw.g_00102	Prac.g_00542
OG0000934	Praw.g_00100	Prac.g_00544
OG0000935	Praw.g_00099	Prac.g_00545
OG0000936	Praw.g_00098	Prac.g_00546
OG0000937	Praw.g_00097	Prac.g_00547
OG0000938	Praw.g_00095	Prac.g_00549
OG0000939	Praw.g_00094	Prac.g_00550
OG0000940	Praw.g_00087	Prac.g_00556
OG0000941	Praw.g_00085	Prac.g_00558
OG0000942	Praw.g_00083	Prac.g_00560
OG0000943	Praw.g_00082	Prac.g_00561
OG0000944	Praw.g_00081	Prac.g_00562
OG0000945	Praw.g_00080	Prac.g_00563
OG0000946	Praw.g_00076	Prac.g_00005
OG0000947	Praw.g_00074	Prac.g_00007
OG0000948	Praw.g_00073	Prac.g_00008
OG0000949	Praw.g_00070	Prac.g_00011
OG0000950	Praw.g_00065	Prac.g_00016
OG0000951	Praw.g_00061	Prac.g_00020
OG0000952	Praw.g_00057	Prac.g_00024
OG0000953	Praw.g_00054	Prac.g_00027
OG0000954	Praw.g_00050	Prac.g_00031
OG0000955	Praw.g_00049	Prac.g_00032
OG0000956	Praw.g_00047	Prac.g_00034
OG0000957	Praw.g_00041	Prac.g_00039
OG0000958	Praw.g_00040	Prac.g_00040
OG0000959	Praw.g_00036	Prac.g_00044
OG0000960	Praw.g_00035	Prac.g_00045
OG0000961	Praw.g_00033	Prac.g_00047
OG0000962	Praw.g_00031	Prac.g_00049
OG0000963	Praw.g_00027	Prac.g_00052
OG0000964	Praw.g_00026	Prac.g_00053
OG0000965	Praw.g_00025	Prac.g_00054
OG0000966	Praw.g_00018	Prac.g_00061
OG0000967	Praw.g_00014	Prac.g_00065
OG0000968	Praw.g_00012	Prac.g_00067
OG0000969	Praw.g_00011	Prac.g_00068
OG0000970	Praw.g_00010	Prac.g_00069
OG0000971	Praw.g_00009	Prac.g_00070
OG0000972	Praw.g_00008	Prac.g_00071
OG0000973	Praw.g_00007	Prac.g_00072
OG0000974	Praw.g_00006	Prac.g_00073
OG0000975	Praw.g_00005	Prac.g_00074
OG0000976	Praw.g_00004	Prac.g_00075
OG0000977	Praw.g_00003	Prac.g_00076
OG0000978	Praw.g_00002	Prac.g_00077
OG0000979	Praw.g_01192	Prac.g_00080
OG0000980	Praw.g_01190	Prac.g_00082
OG0000981	Praw.g_01188	Prac.g_00084
OG0000982	Praw.g_01186	Prac.g_00086
OG0000983	Praw.g_01185	Prac.g_00087
OG0000984	Praw.g_01184	Prac.g_00088
OG0000985	Praw.g_01181	Prac.g_00091
OG0000986	Praw.g_01179	Prac.g_00093
OG0000987	Praw.g_01178	Prac.g_00094
OG0000988	Praw.g_01175	Prac.g_00097
OG0000989	Praw.g_01171	Prac.g_00100
OG0000990	Praw.g_01168	Prac.g_00103
OG0000991	Praw.g_01167	Prac.g_00104
OG0000992	Praw.g_01165	Prac.g_00106
OG0000993	Praw.g_01164	Prac.g_00107
OG0000994	Praw.g_01163	Prac.g_00108
OG0000995	Praw.g_01159	Prac.g_00112
OG0000996	Praw.g_01158	Prac.g_00113
OG0000997	Praw.g_01157	Prac.g_00114
OG0000998	Praw.g_01155	Prac.g_00116
OG0000999	Praw.g_01154	Prac.g_00117
OG0001000	Praw.g_01151	Prac.g_00120
OG0001001	Praw.g_01149	Prac.g_00122
OG0001002	Praw.g_01145	Prac.g_00126
OG0001003	Praw.g_01144	Prac.g_00127
OG0001004	Praw.g_01143	Prac.g_00128
OG0001005	Praw.g_01142	Prac.g_00129
OG0001006	Praw.g_01138	Prac.g_01949
OG0001007	Praw.g_01136	Prac.g_01947
OG0001008	Praw.g_00710	Prac.g_01110
OG0001009	Praw.g_01401	Prac.g_01920
OG0001010	Praw.g_01400	Prac.g_01919
OG0001011	Praw.g_01399	Prac.g_01918
OG0001012	Praw.g_01385	Prac.g_01889
OG0001013	Praw.g_01380	Prac.g_01883
OG0001014	Praw.g_01377	Prac.g_01880
OG0001015	Praw.g_01376	Prac.g_01879
OG0001016	Praw.g_01361	Prac.g_01858
OG0001017	Praw.g_01357	Prac.g_01854
OG0001018	Praw.g_01354	Prac.g_01851
OG0001019	Praw.g_01345	Prac.g_01842
OG0001020	Praw.g_01344	Prac.g_01841
OG0001021	Praw.g_01343	Prac.g_01840
OG0001022	Praw.g_01341	Prac.g_01837
OG0001023	Praw.g_01340	Prac.g_01836
OG0001024	Praw.g_01337	Prac.g_01833
OG0001025	Praw.g_01331	Prac.g_01827
OG0001026	Praw.g_01324	Prac.g_01820
OG0001027	Praw.g_01323	Prac.g_01819
OG0001028	Praw.g_01321	Prac.g_01817
OG0001029	Praw.g_01320	Prac.g_01816
OG0001030	Praw.g_01305	Prac.g_01801
OG0001031	Praw.g_01249	Prac.g_01744
OG0001032	Praw.g_01248	Prac.g_01743
OG0001033	Praw.g_01227	Prac.g_01722
OG0001034	Praw.g_01199	Prac.g_01694
OG0001035	Praw.g_00879	Prac.g_01677
OG0001036	Praw.g_00875	Prac.g_01672
OG0001037	Praw.g_00874	Prac.g_01671
OG0001038	Praw.g_00856	Prac.g_01653
OG0001039	Praw.g_00853	Prac.g_01650
OG0001040	Praw.g_00851	Prac.g_01648
OG0001041	Praw.g_00847	Prac.g_01644
OG0001042	Praw.g_00830	Prac.g_01627
OG0001043	Praw.g_00829	Prac.g_01626
OG0001044	Praw.g_00797	Prac.g_01201
OG0001045	Praw.g_00789	Prac.g_01192
OG0001046	Praw.g_00754	Prac.g_01154
OG0001047	Praw.g_00708	Prac.g_01108
OG0001048	Praw.g_00707	Prac.g_01107
OG0001049	Praw.g_00705	Prac.g_01105
OG0001050	Praw.g_00704	Prac.g_01104
OG0001051	Praw.g_00703	Prac.g_01103
OG0001052	Praw.g_00676	Prac.g_01073
OG0001053	Praw.g_00665	Prac.g_01061
OG0001054	Praw.g_00650	Prac.g_00873
OG0001055	Praw.g_00631	Prac.g_00855
OG0001056	Praw.g_00612	Prac.g_00836
OG0001057	Praw.g_00607	Prac.g_00831
OG0001058	Praw.g_00599	Prac.g_00823
OG0001059	Praw.g_00595	Prac.g_00819
OG0001060	Praw.g_00588	Prac.g_00812
OG0001061	Praw.g_00575	Prac.g_00799
OG0001062	Praw.g_01923	Prac.g_00797
OG0001063	Praw.g_01925	Prac.g_00795
OG0001064	Praw.g_01926	Prac.g_00794
OG0001065	Praw.g_01927	Prac.g_00793
OG0001066	Praw.g_01928	Prac.g_00792
OG0001067	Praw.g_01929	Prac.g_00791
OG0001068	Praw.g_01930	Prac.g_00790
OG0001069	Praw.g_01931	Prac.g_00789
OG0001070	Praw.g_01934	Prac.g_00786
OG0001071	Praw.g_01935	Prac.g_00785
OG0001073	Praw.g_00140	Prac.g_00767
OG0001074	Praw.g_00151	Prac.g_00756
OG0001075	Praw.g_00152	Prac.g_00755
OG0001076	Praw.g_00160	Prac.g_00747
OG0001077	Praw.g_00164	Prac.g_00743
OG0001078	Praw.g_01886	Prac.g_00735
OG0001079	Praw.g_01875	Prac.g_00724
OG0001080	Praw.g_01869	Prac.g_00718
OG0001081	Praw.g_01867	Prac.g_00716
OG0001082	Praw.g_01866	Prac.g_00715
OG0001083	Praw.g_01861	Prac.g_00710
OG0001084	Praw.g_01860	Prac.g_00709
OG0001085	Praw.g_01852	Prac.g_00701
OG0001086	Praw.g_01851	Prac.g_00700
OG0001087	Praw.g_01834	Prac.g_00683
OG0001088	Praw.g_01833	Prac.g_00682
OG0001089	Praw.g_01825	Prac.g_00674
OG0001090	Praw.g_01808	Prac.g_01559
OG0001091	Praw.g_01806	Prac.g_01557
OG0001092	Praw.g_01805	Prac.g_01556
OG0001093	Praw.g_01800	Prac.g_01551
OG0001094	Praw.g_01703	Prac.g_01481
OG0001095	Praw.g_01684	Prac.g_01462
OG0001096	Praw.g_01671	Prac.g_01449
OG0001097	Praw.g_01654	Prac.g_01431
OG0001098	Praw.g_01639	Prac.g_01416
OG0001099	Praw.g_01608	Prac.g_01396
OG0001100	Praw.g_01604	Prac.g_01392
OG0001101	Praw.g_01602	Prac.g_01390
OG0001102	Praw.g_01600	Prac.g_01387
OG0001103	Praw.g_01598	Prac.g_01385
OG0001104	Praw.g_01576	Prac.g_01364
OG0001105	Praw.g_01572	Prac.g_01360
OG0001106	Praw.g_01548	Prac.g_01336
OG0001107	Praw.g_01541	Prac.g_01329
OG0001108	Praw.g_01537	Prac.g_01325
OG0001109	Praw.g_01536	Prac.g_01324
OG0001110	Praw.g_01534	Prac.g_01322
OG0001111	Praw.g_01533	Prac.g_01321
OG0001112	Praw.g_01532	Prac.g_01320
OG0001113	Praw.g_01531	Prac.g_01319
OG0001114	Praw.g_01530	Prac.g_01318
OG0001115	Praw.g_01528	Prac.g_01316
OG0001116	Praw.g_01527	Prac.g_01315
OG0001117	Praw.g_01526	Prac.g_01314
OG0001118	Praw.g_01525	Prac.g_01313
OG0001119	Praw.g_01524	Prac.g_01312
OG0001120	Praw.g_01522	Prac.g_01310
OG0001121	Praw.g_00199	Prac.g_01020
OG0001122	Praw.g_01495	Prac.g_01284
OG0001123	Praw.g_01491	Prac.g_01280
OG0001124	Praw.g_01489	Prac.g_01278
OG0001125	Praw.g_01488	Prac.g_01277
OG0001126	Praw.g_01478	Prac.g_01267
OG0001127	Praw.g_01477	Prac.g_01266
OG0001128	Praw.g_01475	Prac.g_01264
OG0001129	Praw.g_01474	Prac.g_01263
OG0001130	Praw.g_01473	Prac.g_01262
OG0001131	Praw.g_01437	Prac.g_01225
OG0001132	Praw.g_01427	Prac.g_01216
OG0001133	Praw.g_00187	Prac.g_01031
OG0001134	Praw.g_00201	Prac.g_01018
OG0001135	Praw.g_00204	Prac.g_01015
OG0001136	Praw.g_00231	Prac.g_00988
OG0001137	Praw.g_00242	Prac.g_00977
OG0001138	Praw.g_00260	Prac.g_00959
OG0001139	Praw.g_00261	Prac.g_00958
OG0001140	Praw.g_00262	Prac.g_00957
OG0001141	Praw.g_00263	Prac.g_00956
OG0001142	Praw.g_00264	Prac.g_00955
OG0001143	Praw.g_00271	Prac.g_00948
OG0001144	Praw.g_00276	Prac.g_00943
OG0001145	Praw.g_00971	Prac.g_00167
OG0001146	Praw.g_00985	Prac.g_00179
OG0001147	Praw.g_01001	Prac.g_00203
OG0001148	Praw.g_01018	Prac.g_00219
OG0001149	Praw.g_01019	Prac.g_00220
