Orthogroup	Syat	Syar
OG0000569	Syat.g_00056	Syar.g_02301
OG0000570	Syat.g_00055	Syar.g_02300
OG0000571	Syat.g_00052	Syar.g_02298
OG0000572	Syat.g_00033	Syar.g_02201
OG0000573	Syat.g_00024	Syar.g_02191
OG0000574	Syat.g_00023	Syar.g_02190
OG0000575	Syat.g_00018	Syar.g_03180
OG0000576	Syat.g_00014	Syar.g_02187
OG0000577	Syat.g_00013	Syar.g_02186
OG0000578	Syat.g_00012	Syar.g_02185
OG0000579	Syat.g_00011	Syar.g_02184
OG0000580	Syat.g_00010	Syar.g_02183
OG0000581	Syat.g_00003	Syar.g_02175
OG0000582	Syat.g_03403	Syar.g_02131
OG0000583	Syat.g_03404	Syar.g_02132
OG0000584	Syat.g_03405	Syar.g_02133
OG0000585	Syat.g_03408	Syar.g_02170
OG0000586	Syat.g_03409	Syar.g_02171
OG0000587	Syat.g_00001	Syar.g_02173
OG0000588	Syat.g_00338	Syar.g_02275
OG0000589	Syat.g_03318	Syar.g_02261
OG0000590	Syat.g_03317	Syar.g_02260
OG0000591	Syat.g_03308	Syar.g_02246
OG0000592	Syat.g_03307	Syar.g_02245
OG0000593	Syat.g_00113	Syar.g_02414
OG0000594	Syat.g_00114	Syar.g_02415
OG0000595	Syat.g_00115	Syar.g_02416
OG0000596	Syat.g_00129	Syar.g_02421
OG0000597	Syat.g_00132	Syar.g_02424
OG0000598	Syat.g_00133	Syar.g_02425
OG0000599	Syat.g_00381	Syar.g_02428
OG0000600	Syat.g_00380	Syar.g_02429
OG0000601	Syat.g_00379	Syar.g_02430
OG0000602	Syat.g_00375	Syar.g_02435
OG0000603	Syat.g_00374	Syar.g_02436
OG0000604	Syat.g_00372	Syar.g_02438
OG0000605	Syat.g_00370	Syar.g_02440
OG0000606	Syat.g_00367	Syar.g_02443
OG0000607	Syat.g_00364	Syar.g_02446
OG0000608	Syat.g_00363	Syar.g_02447
OG0000609	Syat.g_00344	Syar.g_02470
OG0000610	Syat.g_00399	Syar.g_01917
OG0000611	Syat.g_00402	Syar.g_01914
OG0000612	Syat.g_00403	Syar.g_01913
OG0000613	Syat.g_02129	Syar.g_00712
OG0000614	Syat.g_01084	Syar.g_02012, Syar.g_01344
OG0000615	Syat.g_00442	Syar.g_02603
OG0000616	Syat.g_02397	Syar.g_00454
OG0000617	Syat.g_00665	Syar.g_01576
OG0000618	Syat.g_00666	Syar.g_01575
OG0000619	Syat.g_00667	Syar.g_01574
OG0000620	Syat.g_02591	Syar.g_01569
OG0000621	Syat.g_02590	Syar.g_01568
OG0000622	Syat.g_02572	Syar.g_01566
OG0000623	Syat.g_00672	Syar.g_01565
OG0000624	Syat.g_00673	Syar.g_01564
OG0000625	Syat.g_00674	Syar.g_01563
OG0000626	Syat.g_00675	Syar.g_01562
OG0000627	Syat.g_00641	Syar.g_01868
OG0000628	Syat.g_00640	Syar.g_01869
OG0000629	Syat.g_00637	Syar.g_01872
OG0000630	Syat.g_00631	Syar.g_02586
OG0000631	Syat.g_00624	Syar.g_02579
OG0000632	Syat.g_00623	Syar.g_02578
OG0000633	Syat.g_00622	Syar.g_02576
OG0000634	Syat.g_00475	Syar.g_02635
OG0000635	Syat.g_00476	Syar.g_02636
OG0000636	Syat.g_00478	Syar.g_02638
OG0000637	Syat.g_00480	Syar.g_02640
OG0000638	Syat.g_00481	Syar.g_02641
OG0000639	Syat.g_00482	Syar.g_02642
OG0000640	Syat.g_00483	Syar.g_02643
OG0000641	Syat.g_00488	Syar.g_02648
OG0000642	Syat.g_00489	Syar.g_02649
OG0000643	Syat.g_00494	Syar.g_02650
OG0000644	Syat.g_00495	Syar.g_02651
OG0000645	Syat.g_00496	Syar.g_02652
OG0000646	Syat.g_00499	Syar.g_02655
OG0000647	Syat.g_00501	Syar.g_02657
OG0000648	Syat.g_00504	Syar.g_02659
OG0000649	Syat.g_00505	Syar.g_02660
OG0000650	Syat.g_00506	Syar.g_02661
OG0000651	Syat.g_00507	Syar.g_02662
OG0000652	Syat.g_00508	Syar.g_02663
OG0000653	Syat.g_00510	Syar.g_02665
OG0000654	Syat.g_00514	Syar.g_02666
OG0000655	Syat.g_00515	Syar.g_02667
OG0000656	Syat.g_00518	Syar.g_02479
OG0000657	Syat.g_00720	Syar.g_01812
OG0000658	Syat.g_00723	Syar.g_01815
OG0000659	Syat.g_00724	Syar.g_01816
OG0000660	Syat.g_00740	Syar.g_01820
OG0000661	Syat.g_00742	Syar.g_01822
OG0000662	Syat.g_00746	Syar.g_01829
OG0000663	Syat.g_00749	Syar.g_01832
OG0000664	Syat.g_00752	Syar.g_01837
OG0000665	Syat.g_03302	Syar.g_02774
OG0000666	Syat.g_01415	Syar.g_01241
OG0000667	Syat.g_00958, Syat.g_03278	Syar.g_02346
OG0000668	Syat.g_00710	Syar.g_01802
OG0000669	Syat.g_00416	Syar.g_01627
OG0000670	Syat.g_00419	Syar.g_01624
OG0000671	Syat.g_00421	Syar.g_01622
OG0000672	Syat.g_00424	Syar.g_01619
OG0000673	Syat.g_00430	Syar.g_01615
OG0000674	Syat.g_00432	Syar.g_01613
OG0000675	Syat.g_00433	Syar.g_01612
OG0000676	Syat.g_00436	Syar.g_01608
OG0000677	Syat.g_00437	Syar.g_01607
OG0000678	Syat.g_00439	Syar.g_02037
OG0000679	Syat.g_00448	Syar.g_02606
OG0000680	Syat.g_00449	Syar.g_02607
OG0000681	Syat.g_00452	Syar.g_02610
OG0000682	Syat.g_00453	Syar.g_02611
OG0000683	Syat.g_00454	Syar.g_02612
OG0000684	Syat.g_00457	Syar.g_02615
OG0000685	Syat.g_02571	Syar.g_02617
OG0000686	Syat.g_00459	Syar.g_02618
OG0000687	Syat.g_00460	Syar.g_02619
OG0000688	Syat.g_00463	Syar.g_02624
OG0000689	Syat.g_00465	Syar.g_02626
OG0000690	Syat.g_00466	Syar.g_02627
OG0000691	Syat.g_00467	Syar.g_02628
OG0000692	Syat.g_00469	Syar.g_02629
OG0000693	Syat.g_00471	Syar.g_02631
OG0000694	Syat.g_00472	Syar.g_02632
OG0000695	Syat.g_00619	Syar.g_02573
OG0000696	Syat.g_00618	Syar.g_02572
OG0000697	Syat.g_00616	Syar.g_02570
OG0000698	Syat.g_00613	Syar.g_02567
OG0000699	Syat.g_00611	Syar.g_02566
OG0000700	Syat.g_00610	Syar.g_02565
OG0000701	Syat.g_00609	Syar.g_02564
OG0000702	Syat.g_00606	Syar.g_02559
OG0000703	Syat.g_00601	Syar.g_02557
OG0000704	Syat.g_00599	Syar.g_02555
OG0000705	Syat.g_00592	Syar.g_02547
OG0000706	Syat.g_00591	Syar.g_02546
OG0000707	Syat.g_00590	Syar.g_02545
OG0000708	Syat.g_00587	Syar.g_02542
OG0000709	Syat.g_00573	Syar.g_02534
OG0000710	Syat.g_00567	Syar.g_02528
OG0000711	Syat.g_00539	Syar.g_02499
OG0000712	Syat.g_00537	Syar.g_02497
OG0000713	Syat.g_00536	Syar.g_02496
OG0000714	Syat.g_00532	Syar.g_02494
OG0000715	Syat.g_00530	Syar.g_02492
OG0000716	Syat.g_00527	Syar.g_02488
OG0000717	Syat.g_00526	Syar.g_02487
OG0000718	Syat.g_00522	Syar.g_02483
OG0000719	Syat.g_00712	Syar.g_01804
OG0000720	Syat.g_00699	Syar.g_01790
OG0000721	Syat.g_00697	Syar.g_01788
OG0000722	Syat.g_00696	Syar.g_01787
OG0000723	Syat.g_00686	Syar.g_01560
OG0000724	Syat.g_00782	Syar.g_01367, Syar.g_02120
OG0000725	Syat.g_00810	Syar.g_01934
OG0000726	Syat.g_00811	Syar.g_01935
OG0000727	Syat.g_00812	Syar.g_01936
OG0000728	Syat.g_00814	Syar.g_01938
OG0000729	Syat.g_02224	Syar.g_00593
OG0000730	Syat.g_01617	Syar.g_01115
OG0000731	Syat.g_01605	Syar.g_01127
OG0000732	Syat.g_02290	Syar.g_00522
OG0000733	Syat.g_03285	Syar.g_02234
OG0000734	Syat.g_01579	Syar.g_03128
OG0000735	Syat.g_03235	Syar.g_01522
OG0000736	Syat.g_03236	Syar.g_01523
OG0000737	Syat.g_03237	Syar.g_01524
OG0000738	Syat.g_03251	Syar.g_01530
OG0000739	Syat.g_03252	Syar.g_01531
OG0000740	Syat.g_03253	Syar.g_01532
OG0000741	Syat.g_03256	Syar.g_01535
OG0000742	Syat.g_03259	Syar.g_01538
OG0000743	Syat.g_03262	Syar.g_01541
OG0000744	Syat.g_03263	Syar.g_01542
OG0000745	Syat.g_03266	Syar.g_01545
OG0000746	Syat.g_00314	Syar.g_01549
OG0000747	Syat.g_00313	Syar.g_01551
OG0000748	Syat.g_00305	Syar.g_01945
OG0000749	Syat.g_00303	Syar.g_01946
OG0000750	Syat.g_00302	Syar.g_01947
OG0000751	Syat.g_00296	Syar.g_01952
OG0000752	Syat.g_00294	Syar.g_01954
OG0000753	Syat.g_00291	Syar.g_01957
OG0000754	Syat.g_00250	Syar.g_01963
OG0000755	Syat.g_00217	Syar.g_01974
OG0000756	Syat.g_00216	Syar.g_01975
OG0000757	Syat.g_00205	Syar.g_01984
OG0000758	Syat.g_00204	Syar.g_01985
OG0000759	Syat.g_00203	Syar.g_01986
OG0000760	Syat.g_00202	Syar.g_01987
OG0000761	Syat.g_00201	Syar.g_01988
OG0000762	Syat.g_00199	Syar.g_01992
OG0000763	Syat.g_00924	Syar.g_01699
OG0000764	Syat.g_00923	Syar.g_01700
OG0000765	Syat.g_00897	Syar.g_01718
OG0000766	Syat.g_00896	Syar.g_01719
OG0000767	Syat.g_00894	Syar.g_01721
OG0000768	Syat.g_00893	Syar.g_01722
OG0000769	Syat.g_00891	Syar.g_01724
OG0000770	Syat.g_00886	Syar.g_01727
OG0000771	Syat.g_00788	Syar.g_01373
OG0000772	Syat.g_01768	Syar.g_00746
OG0000773	Syat.g_01114	Syar.g_02694
OG0000774	Syat.g_01146	Syar.g_02771
OG0000775	Syat.g_01148	Syar.g_02773
OG0000776	Syat.g_01149	Syar.g_01755
OG0000777	Syat.g_01150	Syar.g_01754
OG0000778	Syat.g_01151	Syar.g_01753
OG0000779	Syat.g_01154	Syar.g_02779
OG0000780	Syat.g_01157	Syar.g_02781
OG0000781	Syat.g_01161	Syar.g_02785
OG0000782	Syat.g_01162	Syar.g_02786
OG0000783	Syat.g_01163	Syar.g_02787
OG0000784	Syat.g_01164	Syar.g_02788
OG0000785	Syat.g_01166	Syar.g_02791
OG0000786	Syat.g_01170	Syar.g_02795
OG0000787	Syat.g_01171	Syar.g_02796
OG0000788	Syat.g_00087	Syar.g_02331
OG0000789	Syat.g_00845	Syar.g_02040
OG0000790	Syat.g_01300	Syar.g_01456
OG0000791	Syat.g_01302	Syar.g_01454
OG0000792	Syat.g_01303	Syar.g_01453
OG0000793	Syat.g_01412	Syar.g_01243
OG0000794	Syat.g_01414	Syar.g_01242
OG0000795	Syat.g_01416	Syar.g_01240
OG0000796	Syat.g_01422	Syar.g_01236
OG0000797	Syat.g_01423	Syar.g_01235
OG0000798	Syat.g_02057	Syar.g_00222
OG0000798	Syat.g_01214	Syar.g_02701
OG0000799	Syat.g_01256	Syar.g_02844
OG0000800	Syat.g_01255	Syar.g_02843
OG0000801	Syat.g_01253	Syar.g_02842
OG0000802	Syat.g_01245	Syar.g_02825
OG0000803	Syat.g_01241	Syar.g_02822
OG0000804	Syat.g_01238	Syar.g_02819
OG0000805	Syat.g_01236	Syar.g_02817
OG0000806	Syat.g_01234	Syar.g_02815
OG0000807	Syat.g_01233	Syar.g_02814
OG0000808	Syat.g_01232	Syar.g_02813
OG0000809	Syat.g_01229	Syar.g_02811
OG0000810	Syat.g_01228	Syar.g_02810
OG0000811	Syat.g_01186	Syar.g_02805
OG0000812	Syat.g_01182	Syar.g_02803
OG0000813	Syat.g_01181	Syar.g_02802
OG0000814	Syat.g_01179	Syar.g_02800
OG0000815	Syat.g_01177	Syar.g_02799
OG0000816	Syat.g_01175	Syar.g_02797
OG0000817	Syat.g_01279	Syar.g_02861
OG0000818	Syat.g_01325	Syar.g_01418
OG0000819	Syat.g_01326	Syar.g_01417
OG0000820	Syat.g_01327	Syar.g_01416
OG0000821	Syat.g_01333	Syar.g_01410
OG0000822	Syat.g_01335	Syar.g_01408
OG0000823	Syat.g_01336	Syar.g_01407
OG0000824	Syat.g_01342	Syar.g_01402
OG0000825	Syat.g_01343	Syar.g_01401
OG0000826	Syat.g_01344	Syar.g_01400
OG0000827	Syat.g_01345	Syar.g_01399
OG0000828	Syat.g_01348	Syar.g_01396
OG0000829	Syat.g_01349	Syar.g_01395
OG0000830	Syat.g_01350	Syar.g_01394
OG0000831	Syat.g_01353	Syar.g_01391
OG0000832	Syat.g_02982	Syar.g_01213
OG0000833	Syat.g_03072	Syar.g_02877
OG0000834	Syat.g_03073	Syar.g_02878
OG0000835	Syat.g_03075	Syar.g_02879
OG0000836	Syat.g_03078	Syar.g_02881
OG0000837	Syat.g_03079	Syar.g_02882
OG0000838	Syat.g_03083	Syar.g_02886
OG0000839	Syat.g_03084	Syar.g_02887
OG0000840	Syat.g_03085	Syar.g_02888
OG0000841	Syat.g_03086	Syar.g_02889
OG0000842	Syat.g_03087	Syar.g_02890
OG0000843	Syat.g_03088	Syar.g_02891
OG0000844	Syat.g_03090	Syar.g_02893
OG0000845	Syat.g_03091	Syar.g_02894
OG0000846	Syat.g_03092	Syar.g_02895
OG0000847	Syat.g_03093	Syar.g_02896
OG0000848	Syat.g_03095	Syar.g_02898
OG0000849	Syat.g_03096	Syar.g_02899
OG0000850	Syat.g_03098	Syar.g_02902
OG0000851	Syat.g_03101	Syar.g_02905
OG0000852	Syat.g_03102	Syar.g_02906
OG0000853	Syat.g_03106	Syar.g_02910
OG0000854	Syat.g_03108	Syar.g_02912
OG0000855	Syat.g_03109	Syar.g_02913
OG0000856	Syat.g_03305	Syar.g_02243
OG0000857	Syat.g_00500	Syar.g_02656
OG0000858	Syat.g_03114	Syar.g_02920
OG0000859	Syat.g_03115	Syar.g_02921
OG0000860	Syat.g_03126	Syar.g_02931
OG0000861	Syat.g_03127	Syar.g_02932
OG0000862	Syat.g_03136	Syar.g_02942
OG0000863	Syat.g_03138	Syar.g_02944
OG0000864	Syat.g_03139	Syar.g_02945
OG0000865	Syat.g_03140	Syar.g_02946
OG0000866	Syat.g_03141	Syar.g_02947
OG0000867	Syat.g_03142	Syar.g_02948
OG0000868	Syat.g_03067	Syar.g_02950
OG0000869	Syat.g_03054	Syar.g_02955
OG0000870	Syat.g_03049	Syar.g_02960
OG0000871	Syat.g_03048	Syar.g_02961
OG0000872	Syat.g_03042	Syar.g_02967
OG0000873	Syat.g_03039	Syar.g_02970
OG0000874	Syat.g_03037	Syar.g_02974
OG0000875	Syat.g_03035	Syar.g_02975
OG0000876	Syat.g_00745	Syar.g_01828
OG0000877	Syat.g_03024	Syar.g_02977
OG0000878	Syat.g_03023	Syar.g_02978
OG0000879	Syat.g_03022	Syar.g_02979
OG0000880	Syat.g_03021	Syar.g_02980
OG0000881	Syat.g_03016	Syar.g_02984
OG0000882	Syat.g_03011	Syar.g_02989
OG0000883	Syat.g_03007	Syar.g_02992
OG0000884	Syat.g_03005	Syar.g_02994
OG0000885	Syat.g_03004	Syar.g_02995
OG0000886	Syat.g_03003	Syar.g_02996
OG0000887	Syat.g_03002	Syar.g_02998
OG0000888	Syat.g_03000	Syar.g_03000
OG0000889	Syat.g_02997	Syar.g_03002
OG0000890	Syat.g_02994	Syar.g_03005
OG0000891	Syat.g_02993	Syar.g_03006
OG0000892	Syat.g_02992	Syar.g_03008
OG0000893	Syat.g_01864	Syar.g_00150
OG0000894	Syat.g_01860	Syar.g_00145
OG0000895	Syat.g_01856	Syar.g_00141
OG0000896	Syat.g_01855	Syar.g_00140
OG0000897	Syat.g_01853	Syar.g_00138
OG0000898	Syat.g_01852	Syar.g_00137
OG0000899	Syat.g_01851	Syar.g_00136
OG0000900	Syat.g_01850	Syar.g_00135
OG0000901	Syat.g_01845	Syar.g_00130
OG0000902	Syat.g_01843	Syar.g_01013
OG0000903	Syat.g_01830	Syar.g_01026
OG0000904	Syat.g_01834	Syar.g_01021
OG0000905	Syat.g_01839	Syar.g_01018
OG0000906	Syat.g_01841	Syar.g_01015
OG0000907	Syat.g_01828	Syar.g_01028
OG0000908	Syat.g_01825	Syar.g_01031
OG0000909	Syat.g_01824	Syar.g_01032
OG0000910	Syat.g_01823	Syar.g_01033
OG0000911	Syat.g_01821	Syar.g_01035
OG0000912	Syat.g_01820	Syar.g_01036
OG0000913	Syat.g_01819	Syar.g_01037
OG0000914	Syat.g_01818	Syar.g_01038
OG0000915	Syat.g_01816	Syar.g_01040
OG0000916	Syat.g_01815	Syar.g_01041
OG0000917	Syat.g_01814	Syar.g_01042
OG0000918	Syat.g_01813	Syar.g_01043
OG0000919	Syat.g_01812	Syar.g_01044
OG0000920	Syat.g_01811	Syar.g_01045
OG0000921	Syat.g_01810	Syar.g_01046
OG0000922	Syat.g_01809	Syar.g_01047
OG0000923	Syat.g_01805	Syar.g_01051
OG0000924	Syat.g_01804	Syar.g_01052
OG0000925	Syat.g_01803	Syar.g_01053
OG0000926	Syat.g_01802	Syar.g_01054
OG0000927	Syat.g_01800	Syar.g_01056
OG0000928	Syat.g_01799	Syar.g_01057
OG0000929	Syat.g_01798	Syar.g_01058
OG0000930	Syat.g_01797	Syar.g_01059
OG0000931	Syat.g_01796	Syar.g_01060
OG0000932	Syat.g_01794	Syar.g_01061
OG0000933	Syat.g_01788	Syar.g_01066
OG0000934	Syat.g_01786	Syar.g_01068
OG0000935	Syat.g_01665	Syar.g_01069
OG0000936	Syat.g_01664	Syar.g_01070
OG0000937	Syat.g_01663	Syar.g_01071
OG0000938	Syat.g_01659	Syar.g_01074
OG0000939	Syat.g_01658	Syar.g_01075
OG0000940	Syat.g_01651	Syar.g_01081
OG0000941	Syat.g_01649	Syar.g_01083
OG0000942	Syat.g_01647	Syar.g_01085
OG0000943	Syat.g_01646	Syar.g_01086
OG0000944	Syat.g_01644	Syar.g_01088
OG0000945	Syat.g_01643	Syar.g_01089
OG0000946	Syat.g_01633	Syar.g_01095
OG0000947	Syat.g_01630	Syar.g_01098
OG0000948	Syat.g_01629	Syar.g_01099
OG0000949	Syat.g_02142	Syar.g_00283
OG0000950	Syat.g_02152	Syar.g_00661
OG0000951	Syat.g_02157	Syar.g_00656
OG0000952	Syat.g_02162	Syar.g_00651
OG0000953	Syat.g_02166	Syar.g_00248
OG0000954	Syat.g_02187	Syar.g_00258
OG0000955	Syat.g_02188	Syar.g_00259
OG0000956	Syat.g_02191	Syar.g_00261
OG0000957	Syat.g_02204	Syar.g_00610
OG0000958	Syat.g_02205	Syar.g_00609
OG0000959	Syat.g_02212	Syar.g_00605
OG0000960	Syat.g_02213	Syar.g_00604
OG0000961	Syat.g_02873	Syar.g_00094
OG0000962	Syat.g_02223	Syar.g_00594
OG0000963	Syat.g_02226	Syar.g_00590
OG0000964	Syat.g_02227	Syar.g_00589
OG0000965	Syat.g_02228	Syar.g_00588
OG0000966	Syat.g_02259	Syar.g_00549
OG0000967	Syat.g_02263	Syar.g_00545
OG0000968	Syat.g_02269	Syar.g_00542
OG0000969	Syat.g_02271	Syar.g_00540
OG0000970	Syat.g_02272	Syar.g_00539
OG0000971	Syat.g_02274	Syar.g_00537
OG0000972	Syat.g_02275	Syar.g_00536
OG0000973	Syat.g_02276	Syar.g_00535
OG0000974	Syat.g_02277	Syar.g_00534
OG0000975	Syat.g_02278	Syar.g_00533
OG0000976	Syat.g_02279	Syar.g_00532
OG0000977	Syat.g_02281	Syar.g_00530
OG0000978	Syat.g_02283	Syar.g_00529
OG0000979	Syat.g_02286	Syar.g_00526
OG0000980	Syat.g_02289	Syar.g_00523
OG0000981	Syat.g_02292	Syar.g_00520
OG0000982	Syat.g_02691	Syar.g_00331
OG0000983	Syat.g_02690	Syar.g_00332
OG0000984	Syat.g_02689	Syar.g_00333
OG0000985	Syat.g_02685	Syar.g_00337
OG0000986	Syat.g_02680	Syar.g_00344
OG0000987	Syat.g_02678	Syar.g_00346
OG0000988	Syat.g_02672	Syar.g_00352
OG0000989	Syat.g_02657	Syar.g_00377
OG0000990	Syat.g_02500	Syar.g_00697
OG0000991	Syat.g_02503	Syar.g_00700
OG0000992	Syat.g_02507	Syar.g_00704
OG0000993	Syat.g_02508	Syar.g_00705
OG0000994	Syat.g_02512	Syar.g_00708
OG0000995	Syat.g_02517	Syar.g_00624
OG0000996	Syat.g_02446	Syar.g_00861
OG0000997	Syat.g_02417	Syar.g_00437
OG0000998	Syat.g_02415	Syar.g_00439
OG0000999	Syat.g_02414	Syar.g_00440
OG0001001	Syat.g_02400	Syar.g_00450
OG0001002	Syat.g_02394	Syar.g_00457
OG0001003	Syat.g_02392	Syar.g_00459
OG0001004	Syat.g_02391	Syar.g_00460
OG0001005	Syat.g_02390	Syar.g_00461
OG0001006	Syat.g_02378	Syar.g_00468
OG0001007	Syat.g_02376	Syar.g_00470
OG0001008	Syat.g_02971	Syar.g_01178
OG0001009	Syat.g_02311	Syar.g_00500
OG0001010	Syat.g_02310	Syar.g_00501
OG0001011	Syat.g_02308	Syar.g_00503
OG0001013	Syat.g_02716	Syar.g_00906
OG0001014	Syat.g_02721	Syar.g_00914
OG0001015	Syat.g_02722	Syar.g_00915
OG0001017	Syat.g_01480	Syar.g_03050
OG0001018	Syat.g_01482	Syar.g_03052
OG0001019	Syat.g_01532	Syar.g_03086
OG0001020	Syat.g_01539	Syar.g_03092
OG0001021	Syat.g_01552	Syar.g_03098
OG0001022	Syat.g_01555	Syar.g_03102
OG0001023	Syat.g_01556	Syar.g_03103
OG0001024	Syat.g_01560	Syar.g_02276
OG0001025	Syat.g_01566	Syar.g_03115
OG0001026	Syat.g_01582	Syar.g_03131
OG0001027	Syat.g_02947	Syar.g_00031
OG0001028	Syat.g_02944	Syar.g_00034
OG0001029	Syat.g_02942	Syar.g_00036
OG0001030	Syat.g_02922	Syar.g_00058
OG0001031	Syat.g_02836	Syar.g_00129
OG0001032	Syat.g_02834	Syar.g_01011
OG0001033	Syat.g_02784	Syar.g_00962
OG0001034	Syat.g_01448	Syar.g_03022
OG0001035	Syat.g_01885	Syar.g_00171
OG0001036	Syat.g_01939	Syar.g_00193
OG0001037	Syat.g_01941	Syar.g_00195
OG0001038	Syat.g_02058	Syar.g_00223
OG0001039	Syat.g_02061	Syar.g_00226
OG0001040	Syat.g_02064	Syar.g_00229
OG0001041	Syat.g_02070	Syar.g_00234
OG0001042	Syat.g_02100	Syar.g_00831
OG0001043	Syat.g_02103	Syar.g_00826
OG0001044	Syat.g_01615	Syar.g_01117
OG0001045	Syat.g_01602	Syar.g_01130
OG0001046	Syat.g_00552	Syar.g_02514
OG0001047	Syat.g_02973	Syar.g_01180
OG0001048	Syat.g_02974	Syar.g_01181
OG0001049	Syat.g_01290	Syar.g_02872
OG0001050	Syat.g_01289	Syar.g_02871
OG0001051	Syat.g_01288	Syar.g_02870
OG0001052	Syat.g_01375	Syar.g_01269
OG0001053	Syat.g_03173	Syar.g_01472
OG0001054	Syat.g_03192	Syar.g_01492
OG0001055	Syat.g_03224	Syar.g_01513
OG0001056	Syat.g_03275	Syar.g_02349
OG0001057	Syat.g_00102	Syar.g_02341
OG0001058	Syat.g_00079	Syar.g_02324
OG0001059	Syat.g_00075	Syar.g_00422
OG0001061	Syat.g_00051	Syar.g_02297
OG0001062	Syat.g_00048	Syar.g_02294
OG0001063	Syat.g_00042	Syar.g_02209
OG0001064	Syat.g_00041	Syar.g_02208
OG0001065	Syat.g_00040	Syar.g_02207
OG0001066	Syat.g_00039	Syar.g_02206
OG0001067	Syat.g_00038	Syar.g_02205
OG0001068	Syat.g_00037	Syar.g_02204
OG0001069	Syat.g_00036	Syar.g_02203
OG0001070	Syat.g_00032	Syar.g_02200
OG0001071	Syat.g_00031	Syar.g_02199
OG0001072	Syat.g_00028	Syar.g_02195
OG0001073	Syat.g_00009	Syar.g_02182
OG0001074	Syat.g_01015	Syar.g_02031
OG0001075	Syat.g_01037	Syar.g_02215
OG0001076	Syat.g_03315	Syar.g_02253
OG0001077	Syat.g_03290	Syar.g_02240
OG0001078	Syat.g_00118	Syar.g_02419
OG0001079	Syat.g_00378	Syar.g_02431
OG0001080	Syat.g_00368	Syar.g_02442
OG0001081	Syat.g_00366	Syar.g_02444
OG0001082	Syat.g_00365	Syar.g_02445
OG0001083	Syat.g_00390	Syar.g_02473
OG0001084	Syat.g_00391	Syar.g_02474
OG0001085	Syat.g_00408	Syar.g_01688
OG0001086	Syat.g_00410	Syar.g_01686
OG0001087	Syat.g_03277	Syar.g_02347
OG0001088	Syat.g_02496	Syar.g_00431
OG0001089	Syat.g_00818	Syar.g_01942
OG0001090	Syat.g_00659	Syar.g_01582
OG0001091	Syat.g_00661	Syar.g_01580
OG0001092	Syat.g_00663	Syar.g_01578
OG0001093	Syat.g_00669	Syar.g_01572
OG0001094	Syat.g_00473	Syar.g_02633
OG0001095	Syat.g_00497	Syar.g_02653
OG0001096	Syat.g_00516	Syar.g_02476
OG0001097	Syat.g_00743	Syar.g_01823
OG0001098	Syat.g_01672	Syar.g_01672
OG0001099	Syat.g_02943	Syar.g_00035
OG0001100	Syat.g_00418	Syar.g_01625
OG0001101	Syat.g_00420	Syar.g_01623
OG0001102	Syat.g_00423	Syar.g_01620
OG0001103	Syat.g_00425	Syar.g_01618
OG0001104	Syat.g_00458	Syar.g_02616
OG0001105	Syat.g_00461	Syar.g_02620
OG0001106	Syat.g_00598	Syar.g_02553
OG0001107	Syat.g_00580	Syar.g_02541
OG0001109	Syat.g_00568	Syar.g_02529
OG0001110	Syat.g_00566	Syar.g_02527
OG0001111	Syat.g_00564	Syar.g_02525
OG0001112	Syat.g_00562	Syar.g_02523
OG0001113	Syat.g_00561	Syar.g_02522
OG0001114	Syat.g_00560	Syar.g_02521
OG0001115	Syat.g_00557	Syar.g_02519
OG0001116	Syat.g_00555	Syar.g_02517
OG0001117	Syat.g_00554	Syar.g_02516
OG0001118	Syat.g_00553	Syar.g_02515
OG0001119	Syat.g_00551	Syar.g_02513
OG0001120	Syat.g_00546	Syar.g_02507
OG0001122	Syat.g_00711	Syar.g_01803
OG0001123	Syat.g_00704	Syar.g_01796
OG0001124	Syat.g_00702	Syar.g_01793
OG0001125	Syat.g_00700	Syar.g_01791
OG0001126	Syat.g_00790	Syar.g_01375
OG0001127	Syat.g_00789	Syar.g_01374
OG0001128	Syat.g_00786	Syar.g_01371
OG0001129	Syat.g_00784	Syar.g_01369
OG0001130	Syat.g_00783	Syar.g_01368
OG0001131	Syat.g_01674	Syar.g_02448
OG0001132	Syat.g_00965	Syar.g_00684
OG0001133	Syat.g_03311	Syar.g_02249
OG0001136	Syat.g_03257	Syar.g_01536
OG0001137	Syat.g_00306	Syar.g_01944
OG0001138	Syat.g_00214	Syar.g_01977
OG0001139	Syat.g_00209	Syar.g_01980
OG0001140	Syat.g_00208	Syar.g_01981
OG0001141	Syat.g_00207	Syar.g_01982
OG0001142	Syat.g_00206	Syar.g_01983
OG0001143	Syat.g_00925	Syar.g_01698
OG0001144	Syat.g_00906	Syar.g_01707
OG0001145	Syat.g_01117	Syar.g_02769
OG0001146	Syat.g_01158	Syar.g_02782
OG0001147	Syat.g_01368	Syar.g_01276
OG0001148	Syat.g_01297	Syar.g_01459
OG0001149	Syat.g_01298	Syar.g_01458
OG0001150	Syat.g_01299	Syar.g_01457
OG0001151	Syat.g_01420	Syar.g_01238
OG0001152	Syat.g_01421	Syar.g_01237
OG0001153	Syat.g_01346	Syar.g_01398
OG0001154	Syat.g_01347	Syar.g_01397
OG0001155	Syat.g_02774	Syar.g_01211
OG0001156	Syat.g_02978	Syar.g_01185
