Orthogroup	Syat	Syan
OG0000569	Syat.g_00056	Syan.g_00875
OG0000570	Syat.g_00055	Syan.g_00876
OG0000571	Syat.g_00052	Syan.g_00879
OG0000572	Syat.g_00033	Syan.g_00954
OG0000573	Syat.g_00024	Syan.g_00963
OG0000574	Syat.g_00023	Syan.g_00965
OG0000575	Syat.g_00018	Syan.g_01003
OG0000576	Syat.g_00014	Syan.g_01007
OG0000577	Syat.g_00013	Syan.g_01008
OG0000578	Syat.g_00012	Syan.g_01009
OG0000579	Syat.g_00011	Syan.g_01010
OG0000580	Syat.g_00010	Syan.g_01011
OG0000581	Syat.g_00003	Syan.g_01018
OG0000582	Syat.g_03403	Syan.g_01030
OG0000583	Syat.g_03404	Syan.g_01029
OG0000584	Syat.g_03405	Syan.g_01028
OG0000585	Syat.g_03408	Syan.g_01024
OG0000586	Syat.g_03409	Syan.g_01022
OG0000587	Syat.g_00001	Syan.g_01020
OG0000588	Syat.g_00338	Syan.g_00215
OG0000589	Syat.g_03318	Syan.g_00016
OG0000590	Syat.g_03317	Syan.g_00015
OG0000591	Syat.g_03308	Syan.g_00003
OG0000592	Syat.g_03307	Syan.g_00002
OG0000593	Syat.g_00113	Syan.g_00820
OG0000594	Syat.g_00114	Syan.g_00819
OG0000595	Syat.g_00115	Syan.g_00818
OG0000596	Syat.g_00129	Syan.g_00813
OG0000597	Syat.g_00132	Syan.g_00810
OG0000598	Syat.g_00133	Syan.g_00809
OG0000599	Syat.g_00381	Syan.g_00802
OG0000600	Syat.g_00380	Syan.g_00801
OG0000601	Syat.g_00379	Syan.g_00800
OG0000602	Syat.g_00375	Syan.g_00796
OG0000603	Syat.g_00374	Syan.g_00795
OG0000604	Syat.g_00372	Syan.g_00792
OG0000605	Syat.g_00370	Syan.g_00783
OG0000606	Syat.g_00367	Syan.g_00780
OG0000607	Syat.g_00364	Syan.g_00777
OG0000608	Syat.g_00363	Syan.g_00776
OG0000609	Syat.g_00344	Syan.g_00774
OG0000610	Syat.g_00399	Syan.g_00766
OG0000611	Syat.g_00402	Syan.g_00763
OG0000612	Syat.g_00403	Syan.g_00762
OG0000613	Syat.g_02129	Syan.g_01965
OG0000614	Syat.g_01084	Syan.g_00184
OG0000615	Syat.g_00442	Syan.g_00728
OG0000616	Syat.g_02397	Syan.g_01694
OG0000617	Syat.g_00665	Syan.g_00324
OG0000618	Syat.g_00666	Syan.g_00325
OG0000619	Syat.g_00667	Syan.g_00326
OG0000620	Syat.g_02591	Syan.g_00331
OG0000621	Syat.g_02590	Syan.g_00332
OG0000622	Syat.g_02572	Syan.g_00334
OG0000623	Syat.g_00672	Syan.g_00335
OG0000624	Syat.g_00673	Syan.g_00337
OG0000625	Syat.g_00674	Syan.g_00338
OG0000626	Syat.g_00675	Syan.g_00339
OG0000627	Syat.g_00641	Syan.g_00465
OG0000628	Syat.g_00640	Syan.g_00466
OG0000629	Syat.g_00637	Syan.g_00469
OG0000630	Syat.g_00631	Syan.g_00474
OG0000631	Syat.g_00624	Syan.g_00484
OG0000632	Syat.g_00623	Syan.g_00485
OG0000633	Syat.g_00622	Syan.g_00489
OG0000634	Syat.g_00475	Syan.g_00694
OG0000635	Syat.g_00476	Syan.g_00693
OG0000636	Syat.g_00478	Syan.g_00691
OG0000637	Syat.g_00480	Syan.g_00689
OG0000638	Syat.g_00481	Syan.g_00688
OG0000639	Syat.g_00482	Syan.g_00687
OG0000640	Syat.g_00483	Syan.g_00686
OG0000641	Syat.g_00488	Syan.g_00682
OG0000642	Syat.g_00489	Syan.g_00681
OG0000643	Syat.g_00494	Syan.g_00679
OG0000644	Syat.g_00495	Syan.g_00678
OG0000645	Syat.g_00496	Syan.g_00676
OG0000646	Syat.g_00499	Syan.g_00673
OG0000647	Syat.g_00501	Syan.g_00671
OG0000648	Syat.g_00504	Syan.g_00669
OG0000649	Syat.g_00505	Syan.g_00668
OG0000650	Syat.g_00506	Syan.g_00667
OG0000651	Syat.g_00507	Syan.g_00666
OG0000652	Syat.g_00508	Syan.g_00665
OG0000653	Syat.g_00510	Syan.g_00663
OG0000654	Syat.g_00514	Syan.g_00661
OG0000655	Syat.g_00515	Syan.g_00660
OG0000656	Syat.g_00518	Syan.g_00656
OG0000657	Syat.g_00720	Syan.g_00375
OG0000658	Syat.g_00723	Syan.g_00378
OG0000659	Syat.g_00724	Syan.g_00379
OG0000660	Syat.g_00740	Syan.g_00383
OG0000661	Syat.g_00742	Syan.g_00385
OG0000662	Syat.g_00746	Syan.g_00392
OG0000663	Syat.g_00749	Syan.g_00395
OG0000664	Syat.g_00752	Syan.g_00397
OG0000665	Syat.g_03302	Syan.g_00788
OG0000666	Syat.g_01415	Syan.g_02100
OG0000667	Syat.g_00958, Syat.g_03278	Syan.g_00044
OG0000668	Syat.g_00710	Syan.g_00365
OG0000669	Syat.g_00416	Syan.g_00751
OG0000670	Syat.g_00419	Syan.g_00748
OG0000671	Syat.g_00421	Syan.g_00746
OG0000672	Syat.g_00424	Syan.g_00743
OG0000673	Syat.g_00430	Syan.g_00740
OG0000674	Syat.g_00432	Syan.g_00738
OG0000675	Syat.g_00433	Syan.g_00737
OG0000676	Syat.g_00436	Syan.g_00735
OG0000677	Syat.g_00437	Syan.g_00734
OG0000678	Syat.g_00439	Syan.g_00732
OG0000679	Syat.g_00448	Syan.g_00724
OG0000680	Syat.g_00449	Syan.g_00723
OG0000681	Syat.g_00452	Syan.g_00720
OG0000682	Syat.g_00453	Syan.g_00719
OG0000683	Syat.g_00454	Syan.g_00718
OG0000684	Syat.g_00457	Syan.g_00715
OG0000685	Syat.g_02571	Syan.g_00713
OG0000686	Syat.g_00459	Syan.g_00712
OG0000687	Syat.g_00460	Syan.g_00711
OG0000688	Syat.g_00463	Syan.g_00706
OG0000689	Syat.g_00465	Syan.g_00704
OG0000690	Syat.g_00466	Syan.g_00703
OG0000691	Syat.g_00467	Syan.g_00702
OG0000692	Syat.g_00469	Syan.g_00700
OG0000693	Syat.g_00471	Syan.g_00698
OG0000694	Syat.g_00472	Syan.g_00697
OG0000695	Syat.g_00619	Syan.g_00492
OG0000696	Syat.g_00618	Syan.g_00493
OG0000697	Syat.g_00616	Syan.g_00495
OG0000698	Syat.g_00613	Syan.g_00498
OG0000699	Syat.g_00611	Syan.g_00500
OG0000700	Syat.g_00610	Syan.g_00501
OG0000701	Syat.g_00609	Syan.g_00502
OG0000702	Syat.g_00606	Syan.g_00534
OG0000703	Syat.g_00601	Syan.g_00546
OG0000704	Syat.g_00599	Syan.g_00550
OG0000705	Syat.g_00592	Syan.g_00557
OG0000706	Syat.g_00591	Syan.g_00558
OG0000707	Syat.g_00590	Syan.g_00559
OG0000708	Syat.g_00587	Syan.g_00562
OG0000709	Syat.g_00573	Syan.g_00570
OG0000710	Syat.g_00567	Syan.g_00574
OG0000711	Syat.g_00539	Syan.g_00607
OG0000712	Syat.g_00537	Syan.g_00609
OG0000713	Syat.g_00536	Syan.g_00610
OG0000714	Syat.g_00532	Syan.g_00624
OG0000715	Syat.g_00530	Syan.g_00626
OG0000716	Syat.g_00527	Syan.g_00630
OG0000717	Syat.g_00526	Syan.g_00631
OG0000718	Syat.g_00522	Syan.g_00651
OG0000719	Syat.g_00712	Syan.g_00367
OG0000720	Syat.g_00699	Syan.g_00354
OG0000721	Syat.g_00697	Syan.g_00352
OG0000722	Syat.g_00696	Syan.g_00351
OG0000723	Syat.g_00686	Syan.g_00341
OG0000724	Syat.g_00782	Syan.g_00299
OG0000725	Syat.g_00810	Syan.g_00194
OG0000726	Syat.g_00811	Syan.g_00193
OG0000727	Syat.g_00812	Syan.g_00192
OG0000728	Syat.g_00814	Syan.g_00190
OG0000729	Syat.g_02224	Syan.g_01885
OG0000730	Syat.g_01617	Syan.g_02147
OG0000731	Syat.g_01605	Syan.g_02135
OG0000732	Syat.g_02290	Syan.g_01726
OG0000733	Syat.g_03285	Syan.g_01147
OG0000734	Syat.g_01579	Syan.g_02982
OG0000735	Syat.g_03235	Syan.g_02713
OG0000736	Syat.g_03236	Syan.g_02712
OG0000737	Syat.g_03237	Syan.g_02711
OG0000738	Syat.g_03251	Syan.g_02705
OG0000739	Syat.g_03252	Syan.g_02704
OG0000740	Syat.g_03253	Syan.g_02703
OG0000741	Syat.g_03256	Syan.g_02700
OG0000742	Syat.g_03259	Syan.g_02697
OG0000743	Syat.g_03262	Syan.g_02694
OG0000744	Syat.g_03263	Syan.g_02693
OG0000745	Syat.g_03266	Syan.g_02690
OG0000746	Syat.g_00314	Syan.g_02687
OG0000747	Syat.g_00313	Syan.g_02685
OG0000748	Syat.g_00305	Syan.g_02669
OG0000749	Syat.g_00303	Syan.g_02668
OG0000750	Syat.g_00302	Syan.g_02667
OG0000751	Syat.g_00296	Syan.g_02661
OG0000752	Syat.g_00294	Syan.g_02659
OG0000753	Syat.g_00291	Syan.g_02656
OG0000754	Syat.g_00250	Syan.g_02650
OG0000755	Syat.g_00217	Syan.g_02641
OG0000756	Syat.g_00216	Syan.g_02640
OG0000757	Syat.g_00205	Syan.g_02623
OG0000758	Syat.g_00204	Syan.g_02622
OG0000759	Syat.g_00203	Syan.g_02621
OG0000760	Syat.g_00202	Syan.g_02620
OG0000761	Syat.g_00201	Syan.g_02619
OG0000762	Syat.g_00199	Syan.g_02617
OG0000763	Syat.g_00924	Syan.g_02615
OG0000764	Syat.g_00923	Syan.g_02614
OG0000765	Syat.g_00897	Syan.g_02587
OG0000766	Syat.g_00896	Syan.g_02586
OG0000767	Syat.g_00894	Syan.g_02584
OG0000768	Syat.g_00893	Syan.g_02583
OG0000769	Syat.g_00891	Syan.g_02581
OG0000770	Syat.g_00886	Syan.g_02561
OG0000771	Syat.g_00788	Syan.g_00305
OG0000772	Syat.g_01768	Syan.g_00436
OG0000773	Syat.g_01114	Syan.g_01199
OG0000774	Syat.g_01146	Syan.g_01205
OG0000775	Syat.g_01148	Syan.g_01207
OG0000776	Syat.g_01149	Syan.g_01208
OG0000777	Syat.g_01150	Syan.g_01209
OG0000778	Syat.g_01151	Syan.g_01210
OG0000779	Syat.g_01154	Syan.g_01215
OG0000780	Syat.g_01157	Syan.g_01218
OG0000781	Syat.g_01161	Syan.g_01222
OG0000782	Syat.g_01162	Syan.g_01223
OG0000783	Syat.g_01163	Syan.g_01224
OG0000784	Syat.g_01164	Syan.g_01225
OG0000785	Syat.g_01166	Syan.g_01228
OG0000786	Syat.g_01170	Syan.g_01243
OG0000787	Syat.g_01171	Syan.g_01244
OG0000788	Syat.g_00087	Syan.g_00843
OG0000789	Syat.g_00845	Syan.g_00075
OG0000790	Syat.g_01300	Syan.g_02778
OG0000791	Syat.g_01302	Syan.g_02780
OG0000792	Syat.g_01303	Syan.g_02781
OG0000793	Syat.g_01412	Syan.g_02879
OG0000794	Syat.g_01414	Syan.g_02881
OG0000795	Syat.g_01416	Syan.g_02882
OG0000796	Syat.g_01422	Syan.g_02886
OG0000797	Syat.g_01423	Syan.g_02888
OG0000798	Syat.g_02057	Syan.g_02026
OG0000799	Syat.g_01256	Syan.g_01310
OG0000800	Syat.g_01255	Syan.g_01308
OG0000801	Syat.g_01253	Syan.g_01307
OG0000802	Syat.g_01245	Syan.g_01303
OG0000803	Syat.g_01241	Syan.g_01294
OG0000804	Syat.g_01238	Syan.g_01291
OG0000805	Syat.g_01236	Syan.g_01289
OG0000806	Syat.g_01234	Syan.g_01287
OG0000807	Syat.g_01233	Syan.g_01286
OG0000808	Syat.g_01232	Syan.g_01285
OG0000809	Syat.g_01229	Syan.g_01281
OG0000810	Syat.g_01228	Syan.g_01280
OG0000811	Syat.g_01186	Syan.g_01272
OG0000812	Syat.g_01182	Syan.g_01270
OG0000813	Syat.g_01181	Syan.g_01269
OG0000814	Syat.g_01179	Syan.g_01267
OG0000815	Syat.g_01177	Syan.g_01249
OG0000816	Syat.g_01175	Syan.g_01247
OG0000817	Syat.g_01279	Syan.g_01328
OG0000818	Syat.g_01325	Syan.g_02807
OG0000819	Syat.g_01326	Syan.g_02808
OG0000820	Syat.g_01327	Syan.g_02809
OG0000821	Syat.g_01333	Syan.g_02815
OG0000822	Syat.g_01335	Syan.g_02817
OG0000823	Syat.g_01336	Syan.g_02818
OG0000824	Syat.g_01342	Syan.g_02824
OG0000825	Syat.g_01343	Syan.g_02825
OG0000826	Syat.g_01344	Syan.g_02826
OG0000827	Syat.g_01345	Syan.g_02827
OG0000828	Syat.g_01348	Syan.g_02830
OG0000829	Syat.g_01349	Syan.g_02831
OG0000830	Syat.g_01350	Syan.g_02832
OG0000831	Syat.g_01353	Syan.g_02834
OG0000832	Syat.g_02982	Syan.g_02408
OG0000833	Syat.g_03072	Syan.g_01343
OG0000834	Syat.g_03073	Syan.g_01345
OG0000835	Syat.g_03075	Syan.g_01346
OG0000836	Syat.g_03078	Syan.g_01349
OG0000837	Syat.g_03079	Syan.g_01351
OG0000838	Syat.g_03083	Syan.g_01355
OG0000839	Syat.g_03084	Syan.g_01356
OG0000840	Syat.g_03085	Syan.g_01357
OG0000841	Syat.g_03086	Syan.g_01358
OG0000842	Syat.g_03087	Syan.g_01359
OG0000843	Syat.g_03088	Syan.g_01360
OG0000844	Syat.g_03090	Syan.g_01362
OG0000845	Syat.g_03091	Syan.g_01363
OG0000846	Syat.g_03092	Syan.g_01364
OG0000847	Syat.g_03093	Syan.g_01365
OG0000848	Syat.g_03095	Syan.g_01367
OG0000849	Syat.g_03096	Syan.g_01368
OG0000850	Syat.g_03098	Syan.g_01371
OG0000851	Syat.g_03101	Syan.g_01374
OG0000852	Syat.g_03102	Syan.g_01375
OG0000853	Syat.g_03106	Syan.g_01379
OG0000854	Syat.g_03108	Syan.g_01381
OG0000855	Syat.g_03109	Syan.g_01382
OG0000856	Syat.g_03305	Syan.g_01136
OG0000857	Syat.g_00500	Syan.g_00672
OG0000858	Syat.g_03114	Syan.g_01389
OG0000859	Syat.g_03115	Syan.g_01390
OG0000860	Syat.g_03126	Syan.g_01402
OG0000861	Syat.g_03127	Syan.g_01403
OG0000862	Syat.g_03136	Syan.g_01412
OG0000863	Syat.g_03138	Syan.g_01414
OG0000864	Syat.g_03139	Syan.g_00969
OG0000865	Syat.g_03140	Syan.g_01415
OG0000866	Syat.g_03141	Syan.g_01416
OG0000867	Syat.g_03142	Syan.g_01417
OG0000868	Syat.g_03067	Syan.g_01421
OG0000869	Syat.g_03054	Syan.g_01426
OG0000870	Syat.g_03049	Syan.g_01431
OG0000871	Syat.g_03048	Syan.g_01432
OG0000872	Syat.g_03042	Syan.g_01438
OG0000873	Syat.g_03039	Syan.g_01441
OG0000874	Syat.g_03037	Syan.g_01443
OG0000875	Syat.g_03035	Syan.g_01445
OG0000876	Syat.g_00745	Syan.g_00391
OG0000877	Syat.g_03024	Syan.g_01449
OG0000878	Syat.g_03023	Syan.g_01450
OG0000879	Syat.g_03022	Syan.g_01451
OG0000880	Syat.g_03021	Syan.g_01452
OG0000881	Syat.g_03016	Syan.g_01457
OG0000882	Syat.g_03011	Syan.g_01462
OG0000883	Syat.g_03007	Syan.g_01464
OG0000884	Syat.g_03005	Syan.g_01466
OG0000885	Syat.g_03004	Syan.g_01467
OG0000886	Syat.g_03003	Syan.g_01468
OG0000887	Syat.g_03002	Syan.g_01469
OG0000888	Syat.g_03000	Syan.g_01471
OG0000889	Syat.g_02997	Syan.g_01473
OG0000890	Syat.g_02994	Syan.g_01476
OG0000891	Syat.g_02993	Syan.g_01477
OG0000892	Syat.g_02992	Syan.g_01480
OG0000893	Syat.g_01864	Syan.g_02103
OG0000894	Syat.g_01860	Syan.g_02108
OG0000895	Syat.g_01856	Syan.g_02112
OG0000896	Syat.g_01855	Syan.g_02113
OG0000897	Syat.g_01853	Syan.g_02115
OG0000898	Syat.g_01852	Syan.g_02116
OG0000899	Syat.g_01851	Syan.g_02117
OG0000900	Syat.g_01850	Syan.g_02118
OG0000901	Syat.g_01845	Syan.g_02123
OG0000902	Syat.g_01843	Syan.g_02125
OG0000903	Syat.g_01830	Syan.g_02252
OG0000904	Syat.g_01834	Syan.g_02258
OG0000905	Syat.g_01839	Syan.g_02129
OG0000906	Syat.g_01841	Syan.g_02127
OG0000907	Syat.g_01828	Syan.g_02245
OG0000908	Syat.g_01825	Syan.g_02242
OG0000909	Syat.g_01824	Syan.g_02241
OG0000910	Syat.g_01823	Syan.g_02240
OG0000911	Syat.g_01821	Syan.g_02238
OG0000912	Syat.g_01820	Syan.g_02237
OG0000913	Syat.g_01819	Syan.g_02236
OG0000914	Syat.g_01818	Syan.g_02235
OG0000915	Syat.g_01816	Syan.g_02233
OG0000916	Syat.g_01815	Syan.g_02232
OG0000917	Syat.g_01814	Syan.g_02231
OG0000918	Syat.g_01813	Syan.g_02230
OG0000919	Syat.g_01812	Syan.g_02229
OG0000920	Syat.g_01811	Syan.g_02228
OG0000921	Syat.g_01810	Syan.g_02227
OG0000922	Syat.g_01809	Syan.g_02226
OG0000923	Syat.g_01805	Syan.g_02222
OG0000924	Syat.g_01804	Syan.g_02221
OG0000925	Syat.g_01803	Syan.g_02220
OG0000926	Syat.g_01802	Syan.g_02219
OG0000927	Syat.g_01800	Syan.g_02217
OG0000928	Syat.g_01799	Syan.g_02216
OG0000929	Syat.g_01798	Syan.g_02215
OG0000930	Syat.g_01797	Syan.g_02214
OG0000931	Syat.g_01796	Syan.g_02213
OG0000932	Syat.g_01794	Syan.g_02212
OG0000933	Syat.g_01788	Syan.g_02206
OG0000934	Syat.g_01786	Syan.g_02204
OG0000935	Syat.g_01665	Syan.g_02203
OG0000936	Syat.g_01664	Syan.g_02202
OG0000937	Syat.g_01663	Syan.g_02201
OG0000938	Syat.g_01659	Syan.g_02198
OG0000939	Syat.g_01658	Syan.g_02197
OG0000940	Syat.g_01651	Syan.g_02188
OG0000941	Syat.g_01649	Syan.g_02186
OG0000942	Syat.g_01647	Syan.g_02184
OG0000943	Syat.g_01646	Syan.g_02183
OG0000944	Syat.g_01644	Syan.g_02181
OG0000945	Syat.g_01643	Syan.g_02180
OG0000946	Syat.g_01633	Syan.g_02167
OG0000947	Syat.g_01630	Syan.g_02164
OG0000948	Syat.g_01629	Syan.g_02163
OG0000949	Syat.g_02142	Syan.g_01951
OG0000950	Syat.g_02152	Syan.g_01940
OG0000951	Syat.g_02157	Syan.g_01932
OG0000952	Syat.g_02162	Syan.g_01927
OG0000953	Syat.g_02166	Syan.g_01922
OG0000954	Syat.g_02187	Syan.g_01916
OG0000955	Syat.g_02188	Syan.g_01915
OG0000956	Syat.g_02191	Syan.g_01913
OG0000957	Syat.g_02204	Syan.g_01898
OG0000958	Syat.g_02205	Syan.g_01897
OG0000959	Syat.g_02212	Syan.g_01893
OG0000960	Syat.g_02213	Syan.g_01892
OG0000961	Syat.g_02873	Syan.g_03024
OG0000962	Syat.g_02223	Syan.g_01887
OG0000963	Syat.g_02226	Syan.g_01881
OG0000964	Syat.g_02227	Syan.g_01880
OG0000965	Syat.g_02228	Syan.g_01879
OG0000966	Syat.g_02259	Syan.g_01812
OG0000967	Syat.g_02263	Syan.g_01804
OG0000968	Syat.g_02269	Syan.g_01706
OG0000969	Syat.g_02271	Syan.g_01708
OG0000970	Syat.g_02272	Syan.g_01709
OG0000971	Syat.g_02274	Syan.g_01711
OG0000972	Syat.g_02275	Syan.g_01712
OG0000973	Syat.g_02276	Syan.g_01713
OG0000974	Syat.g_02277	Syan.g_01714
OG0000975	Syat.g_02278	Syan.g_01715
OG0000976	Syat.g_02279	Syan.g_01716
OG0000977	Syat.g_02281	Syan.g_01718
OG0000978	Syat.g_02283	Syan.g_01719
OG0000979	Syat.g_02286	Syan.g_01722
OG0000980	Syat.g_02289	Syan.g_01725
OG0000981	Syat.g_02292	Syan.g_01728
OG0000982	Syat.g_02691	Syan.g_01566
OG0000983	Syat.g_02690	Syan.g_01567
OG0000984	Syat.g_02689	Syan.g_01568
OG0000985	Syat.g_02685	Syan.g_01572
OG0000986	Syat.g_02680	Syan.g_01574
OG0000987	Syat.g_02678	Syan.g_01576
OG0000988	Syat.g_02672	Syan.g_01581
OG0000989	Syat.g_02657	Syan.g_01587
OG0000990	Syat.g_02500	Syan.g_01615
OG0000991	Syat.g_02503	Syan.g_01618
OG0000992	Syat.g_02507	Syan.g_01622
OG0000993	Syat.g_02508	Syan.g_01623
OG0000994	Syat.g_02512	Syan.g_01625
OG0000995	Syat.g_02517	Syan.g_01629
OG0000996	Syat.g_02446	Syan.g_01653
OG0000997	Syat.g_02417	Syan.g_01677
OG0000998	Syat.g_02415	Syan.g_01679
OG0000999	Syat.g_02414	Syan.g_01680
OG0001001	Syat.g_02400	Syan.g_01690
OG0001002	Syat.g_02394	Syan.g_01697
OG0001003	Syat.g_02392	Syan.g_01699
OG0001004	Syat.g_02391	Syan.g_01700
OG0001005	Syat.g_02390	Syan.g_01701
OG0001006	Syat.g_02378	Syan.g_01794
OG0001007	Syat.g_02376	Syan.g_01796
OG0001008	Syat.g_02971	Syan.g_02397
OG0001009	Syat.g_02311	Syan.g_01748
OG0001010	Syat.g_02310	Syan.g_01747
OG0001011	Syat.g_02308	Syan.g_01745
OG0001012	Syat.g_01004	Syan.g_00281
OG0001013	Syat.g_02716	Syan.g_01542
OG0001014	Syat.g_02721	Syan.g_01535
OG0001015	Syat.g_02722	Syan.g_01534
OG0001016	Syat.g_01474	Syan.g_02912
OG0001017	Syat.g_01480	Syan.g_02918
OG0001018	Syat.g_01482	Syan.g_02920
OG0001019	Syat.g_01532	Syan.g_02947
OG0001020	Syat.g_01539	Syan.g_02951
OG0001021	Syat.g_01552	Syan.g_02958
OG0001022	Syat.g_01555	Syan.g_02964
OG0001023	Syat.g_01556	Syan.g_02965
OG0001024	Syat.g_01560	Syan.g_00968
OG0001025	Syat.g_01566	Syan.g_02971
OG0001026	Syat.g_01582	Syan.g_02984
OG0001027	Syat.g_02947	Syan.g_02308
OG0001028	Syat.g_02944	Syan.g_02305
OG0001029	Syat.g_02942	Syan.g_02303
OG0001030	Syat.g_02922	Syan.g_02281
OG0001031	Syat.g_02836	Syan.g_03060
OG0001032	Syat.g_02834	Syan.g_03063
OG0001033	Syat.g_02784	Syan.g_00970
OG0001034	Syat.g_01448	Syan.g_02425
OG0001035	Syat.g_01885	Syan.g_02062
OG0001036	Syat.g_01939	Syan.g_02056
OG0001037	Syat.g_01941	Syan.g_02054
OG0001038	Syat.g_02058	Syan.g_02025
OG0001039	Syat.g_02061	Syan.g_02022
OG0001040	Syat.g_02064	Syan.g_02019
OG0001041	Syat.g_02070	Syan.g_02015
OG0001042	Syat.g_02100	Syan.g_01992
OG0001043	Syat.g_02103	Syan.g_01988
OG0001044	Syat.g_01615	Syan.g_02145
OG0001045	Syat.g_01602	Syan.g_02132
OG0001046	Syat.g_00552	Syan.g_00591
OG0001047	Syat.g_02973	Syan.g_02399
OG0001048	Syat.g_02974	Syan.g_02400
OG0001049	Syat.g_01290	Syan.g_01340
OG0001050	Syat.g_01289	Syan.g_01339
OG0001051	Syat.g_01288	Syan.g_01338
OG0001052	Syat.g_01375	Syan.g_02850
OG0001053	Syat.g_03173	Syan.g_02761
OG0001054	Syat.g_03192	Syan.g_02742
OG0001055	Syat.g_03224	Syan.g_02721
OG0001056	Syat.g_03275	Syan.g_01161
OG0001057	Syat.g_00102	Syan.g_00832
OG0001058	Syat.g_00079	Syan.g_00851
OG0001059	Syat.g_00075	Syan.g_00855
OG0001061	Syat.g_00051	Syan.g_00880
OG0001063	Syat.g_00042	Syan.g_00945
OG0001064	Syat.g_00041	Syan.g_00946
OG0001065	Syat.g_00040	Syan.g_00947
OG0001066	Syat.g_00039	Syan.g_00948
OG0001067	Syat.g_00038	Syan.g_00949
OG0001068	Syat.g_00037	Syan.g_00950
OG0001069	Syat.g_00036	Syan.g_00951
OG0001070	Syat.g_00032	Syan.g_00955
OG0001071	Syat.g_00031	Syan.g_00956
OG0001072	Syat.g_00028	Syan.g_00960
OG0001073	Syat.g_00009	Syan.g_01012
OG0001074	Syat.g_01015	Syan.g_00202
OG0001075	Syat.g_01037	Syan.g_00200
OG0001076	Syat.g_03315	Syan.g_00012
OG0001077	Syat.g_03290	Syan.g_01140
OG0001078	Syat.g_00118	Syan.g_00815
OG0001079	Syat.g_00378	Syan.g_00799
OG0001080	Syat.g_00368	Syan.g_00781
OG0001081	Syat.g_00366	Syan.g_00779
OG0001082	Syat.g_00365	Syan.g_00778
OG0001083	Syat.g_00390	Syan.g_00771
OG0001084	Syat.g_00391	Syan.g_00770
OG0001086	Syat.g_00410	Syan.g_00757
OG0001087	Syat.g_03277	Syan.g_01159
OG0001088	Syat.g_02496	Syan.g_02688
OG0001089	Syat.g_00818	Syan.g_00185
OG0001090	Syat.g_00659	Syan.g_00317
OG0001091	Syat.g_00661	Syan.g_00320
OG0001092	Syat.g_00663	Syan.g_00322
OG0001093	Syat.g_00669	Syan.g_00328
OG0001094	Syat.g_00473	Syan.g_00696
OG0001095	Syat.g_00497	Syan.g_00675
OG0001096	Syat.g_00516	Syan.g_00659
OG0001097	Syat.g_00743	Syan.g_00386
OG0001099	Syat.g_02943	Syan.g_02304
OG0001100	Syat.g_00418	Syan.g_00749
OG0001101	Syat.g_00420	Syan.g_00747
OG0001102	Syat.g_00423	Syan.g_00744
OG0001103	Syat.g_00425	Syan.g_00742
OG0001104	Syat.g_00458	Syan.g_00714
OG0001106	Syat.g_00598	Syan.g_00551
OG0001107	Syat.g_00580	Syan.g_00563
OG0001108	Syat.g_00570	Syan.g_00571
OG0001109	Syat.g_00568	Syan.g_00573
OG0001110	Syat.g_00566	Syan.g_00575
OG0001111	Syat.g_00564	Syan.g_00577
OG0001112	Syat.g_00562	Syan.g_00579
OG0001113	Syat.g_00561	Syan.g_00580
OG0001114	Syat.g_00560	Syan.g_00581
OG0001115	Syat.g_00557	Syan.g_00586
OG0001116	Syat.g_00555	Syan.g_00588
OG0001117	Syat.g_00554	Syan.g_00589
OG0001118	Syat.g_00553	Syan.g_00590
OG0001119	Syat.g_00551	Syan.g_00592
OG0001120	Syat.g_00546	Syan.g_00597
OG0001122	Syat.g_00711	Syan.g_00366
OG0001123	Syat.g_00704	Syan.g_00359
OG0001124	Syat.g_00702	Syan.g_00357
OG0001125	Syat.g_00700	Syan.g_00355
OG0001126	Syat.g_00790	Syan.g_00307
OG0001127	Syat.g_00789	Syan.g_00306
OG0001128	Syat.g_00786	Syan.g_00303
OG0001129	Syat.g_00784	Syan.g_00301
OG0001130	Syat.g_00783	Syan.g_00300
OG0001131	Syat.g_01674	Syan.g_00079
OG0001132	Syat.g_00965	Syan.g_00100
OG0001133	Syat.g_03311	Syan.g_00006
OG0001136	Syat.g_03257	Syan.g_02699
OG0001137	Syat.g_00306	Syan.g_02670
OG0001138	Syat.g_00214	Syan.g_02638
OG0001139	Syat.g_00209	Syan.g_02636
OG0001140	Syat.g_00208	Syan.g_02635
OG0001141	Syat.g_00207	Syan.g_02625
OG0001142	Syat.g_00206	Syan.g_02624
OG0001143	Syat.g_00925	Syan.g_02616
OG0001144	Syat.g_00906	Syan.g_02596
OG0001145	Syat.g_01117	Syan.g_01200
OG0001146	Syat.g_01158	Syan.g_01219
OG0001147	Syat.g_01368	Syan.g_02842
OG0001148	Syat.g_01297	Syan.g_02775
OG0001149	Syat.g_01298	Syan.g_02776
OG0001150	Syat.g_01299	Syan.g_02777
OG0001151	Syat.g_01420	Syan.g_02884
OG0001152	Syat.g_01421	Syan.g_02885
OG0001153	Syat.g_01346	Syan.g_02828
OG0001154	Syat.g_01347	Syan.g_02829
OG0001156	Syat.g_02978	Syan.g_02404
OG0001157	Syat.g_02977	Syan.g_02403
OG0001158	Syat.g_02976	Syan.g_02402
OG0001159	Syat.g_02975	Syan.g_02401
OG0001160	Syat.g_03104	Syan.g_01377
