Orthogroup	Syat	Syaj
OG0000584	Syat.g_03405	Syaj.g_01336
OG0000585	Syat.g_03408	Syaj.g_01334
OG0000586	Syat.g_03409	Syaj.g_01333
OG0000587	Syat.g_00001	Syaj.g_01331
OG0000588	Syat.g_00338	Syaj.g_01313
OG0000589	Syat.g_03318	Syaj.g_01308
OG0000590	Syat.g_03317	Syaj.g_01307
OG0000591	Syat.g_03308	Syaj.g_01299
OG0000592	Syat.g_03307	Syaj.g_01298
OG0000593	Syat.g_00113	Syaj.g_01287
OG0000594	Syat.g_00114	Syaj.g_01286
OG0000595	Syat.g_00115	Syaj.g_01285
OG0000596	Syat.g_00129	Syaj.g_01280
OG0000597	Syat.g_00132	Syaj.g_01277
OG0000598	Syat.g_00133	Syaj.g_01276
OG0000599	Syat.g_00381	Syaj.g_01273
OG0000600	Syat.g_00380	Syaj.g_01272
OG0000601	Syat.g_00379	Syaj.g_01271
OG0000602	Syat.g_00375	Syaj.g_01266
OG0000603	Syat.g_00374	Syaj.g_01265
OG0000604	Syat.g_00372	Syaj.g_01262
OG0000605	Syat.g_00370	Syaj.g_01153
OG0000606	Syat.g_00367	Syaj.g_00698
OG0000607	Syat.g_00364	Syaj.g_00702
OG0000608	Syat.g_00363	Syaj.g_00703
OG0000609	Syat.g_00344	Syaj.g_00705
OG0000610	Syat.g_00399	Syaj.g_00714
OG0000611	Syat.g_00402	Syaj.g_00717
OG0000612	Syat.g_00403	Syaj.g_00718
OG0000613	Syat.g_02129	Syaj.g_02500
OG0000614	Syat.g_01084	Syaj.g_00480
OG0000615	Syat.g_00442	Syaj.g_01065
OG0000616	Syat.g_02397	Syaj.g_02245
OG0000617	Syat.g_00665	Syaj.g_00952
OG0000618	Syat.g_00666	Syaj.g_00951
OG0000619	Syat.g_00667	Syaj.g_00950
OG0000620	Syat.g_02591	Syaj.g_00945
OG0000621	Syat.g_02590	Syaj.g_00944
OG0000622	Syat.g_02572	Syaj.g_00943
OG0000623	Syat.g_00672	Syaj.g_00942
OG0000624	Syat.g_00673	Syaj.g_00940
OG0000625	Syat.g_00674	Syaj.g_00939
OG0000626	Syat.g_00675	Syaj.g_00938
OG0000627	Syat.g_00641	Syaj.g_00765
OG0000628	Syat.g_00640	Syaj.g_00766
OG0000629	Syat.g_00637	Syaj.g_00769
OG0000630	Syat.g_00631	Syaj.g_00773
OG0000631	Syat.g_00624	Syaj.g_00786
OG0000632	Syat.g_00623	Syaj.g_00787
OG0000633	Syat.g_00622	Syaj.g_00789
OG0000634	Syat.g_00475	Syaj.g_01030
OG0000635	Syat.g_00476	Syaj.g_01029
OG0000636	Syat.g_00478	Syaj.g_01024
OG0000637	Syat.g_00480	Syaj.g_01022
OG0000638	Syat.g_00481	Syaj.g_01021
OG0000639	Syat.g_00482	Syaj.g_01020
OG0000640	Syat.g_00483	Syaj.g_01019
OG0000641	Syat.g_00488	Syaj.g_01015
OG0000642	Syat.g_00489	Syaj.g_01014
OG0000643	Syat.g_00494	Syaj.g_01012
OG0000644	Syat.g_00495	Syaj.g_01011
OG0000645	Syat.g_00496	Syaj.g_01009
OG0000646	Syat.g_00499	Syaj.g_01006
OG0000647	Syat.g_00501	Syaj.g_01004
OG0000648	Syat.g_00504	Syaj.g_01001
OG0000649	Syat.g_00505	Syaj.g_01000
OG0000650	Syat.g_00506	Syaj.g_00999
OG0000651	Syat.g_00507	Syaj.g_00998
OG0000652	Syat.g_00508	Syaj.g_00997
OG0000653	Syat.g_00510	Syaj.g_00991
OG0000654	Syat.g_00514	Syaj.g_00990
OG0000655	Syat.g_00515	Syaj.g_00989
OG0000656	Syat.g_00518	Syaj.g_00986
OG0000657	Syat.g_00720	Syaj.g_00382
OG0000658	Syat.g_00723	Syaj.g_00379
OG0000659	Syat.g_00724	Syaj.g_00378
OG0000660	Syat.g_00740	Syaj.g_00374
OG0000662	Syat.g_00746	Syaj.g_00370
OG0000663	Syat.g_00749	Syaj.g_00367
OG0000664	Syat.g_00752	Syaj.g_00358
OG0000665	Syat.g_03302	Syaj.g_01243
OG0000666	Syat.g_01415	Syaj.g_01154
OG0000667	Syat.g_00958, Syat.g_03278	Syaj.g_02661
OG0000668	Syat.g_00710	Syaj.g_00816
OG0000669	Syat.g_00416	Syaj.g_00730
OG0000670	Syat.g_00419	Syaj.g_00733
OG0000671	Syat.g_00421	Syaj.g_00735
OG0000672	Syat.g_00424	Syaj.g_00739
OG0000673	Syat.g_00430	Syaj.g_00742
OG0000674	Syat.g_00432	Syaj.g_00744
OG0000675	Syat.g_00433	Syaj.g_00757
OG0000676	Syat.g_00436	Syaj.g_00759
OG0000677	Syat.g_00437	Syaj.g_00760
OG0000678	Syat.g_00439	Syaj.g_01075
OG0000679	Syat.g_00448	Syaj.g_01061
OG0000680	Syat.g_00449	Syaj.g_01060
OG0000681	Syat.g_00452	Syaj.g_01057
OG0000682	Syat.g_00453	Syaj.g_01056
OG0000683	Syat.g_00454	Syaj.g_01055
OG0000684	Syat.g_00457	Syaj.g_01051
OG0000685	Syat.g_02571	Syaj.g_01049
OG0000686	Syat.g_00459	Syaj.g_01048
OG0000687	Syat.g_00460	Syaj.g_01047
OG0000688	Syat.g_00463	Syaj.g_01041
OG0000689	Syat.g_00465	Syaj.g_01039
OG0000690	Syat.g_00466	Syaj.g_01038
OG0000691	Syat.g_00467	Syaj.g_01037
OG0000692	Syat.g_00469	Syaj.g_01036
OG0000693	Syat.g_00471	Syaj.g_01034
OG0000694	Syat.g_00472	Syaj.g_01033
OG0000695	Syat.g_00619	Syaj.g_00791
OG0000696	Syat.g_00618	Syaj.g_00792
OG0000697	Syat.g_00616	Syaj.g_00932
OG0000698	Syat.g_00613	Syaj.g_00929
OG0000699	Syat.g_00611	Syaj.g_00928
OG0000700	Syat.g_00610	Syaj.g_00927
OG0000701	Syat.g_00609	Syaj.g_00926
OG0000702	Syat.g_00606	Syaj.g_00916
OG0000703	Syat.g_00601	Syaj.g_00915
OG0000704	Syat.g_00599	Syaj.g_00913
OG0000705	Syat.g_00592	Syaj.g_00906
OG0000706	Syat.g_00591	Syaj.g_00905
OG0000707	Syat.g_00590	Syaj.g_00904
OG0000708	Syat.g_00587	Syaj.g_00901
OG0000709	Syat.g_00573	Syaj.g_00872
OG0000710	Syat.g_00567	Syaj.g_00867
OG0000711	Syat.g_00539	Syaj.g_00839
OG0000712	Syat.g_00537	Syaj.g_00837
OG0000713	Syat.g_00536	Syaj.g_00836
OG0000714	Syat.g_00532	Syaj.g_00834
OG0000715	Syat.g_00530	Syaj.g_00832
OG0000716	Syat.g_00527	Syaj.g_00825
OG0000717	Syat.g_00526	Syaj.g_00824
OG0000718	Syat.g_00522	Syaj.g_00820
OG0000719	Syat.g_00712	Syaj.g_00818
OG0000720	Syat.g_00699	Syaj.g_00805
OG0000721	Syat.g_00697	Syaj.g_00803
OG0000722	Syat.g_00696	Syaj.g_00802
OG0000723	Syat.g_00686	Syaj.g_00934
OG0000724	Syat.g_00782	Syaj.g_00421
OG0000725	Syat.g_00810	Syaj.g_00430
OG0000726	Syat.g_00811	Syaj.g_00431
OG0000727	Syat.g_00812	Syaj.g_00432
OG0000728	Syat.g_00814	Syaj.g_00434
OG0000729	Syat.g_02224	Syaj.g_02397
OG0000730	Syat.g_01617	Syaj.g_02802
OG0000731	Syat.g_01605	Syaj.g_02814
OG0000732	Syat.g_02290	Syaj.g_02315
OG0000733	Syat.g_03285	Syaj.g_02151
OG0000734	Syat.g_01579	Syaj.g_01895
OG0000735	Syat.g_03235	Syaj.g_00286
OG0000736	Syat.g_03236	Syaj.g_00287
OG0000737	Syat.g_03237	Syaj.g_00288
OG0000738	Syat.g_03251	Syaj.g_00293
OG0000739	Syat.g_03252	Syaj.g_00295
OG0000740	Syat.g_03253	Syaj.g_00296
OG0000741	Syat.g_03256	Syaj.g_00299
OG0000742	Syat.g_03259	Syaj.g_00301
OG0000743	Syat.g_03262	Syaj.g_00303
OG0000744	Syat.g_03263	Syaj.g_00304
OG0000745	Syat.g_03266	Syaj.g_00306
OG0000746	Syat.g_00314	Syaj.g_00308
OG0000747	Syat.g_00313	Syaj.g_00309
OG0000748	Syat.g_00305	Syaj.g_00319
OG0000749	Syat.g_00303	Syaj.g_00322
OG0000750	Syat.g_00302	Syaj.g_00323
OG0000751	Syat.g_00296	Syaj.g_00331
OG0000752	Syat.g_00294	Syaj.g_00333
OG0000753	Syat.g_00291	Syaj.g_00336
OG0000754	Syat.g_00250	Syaj.g_00643
OG0000755	Syat.g_00217	Syaj.g_00631
OG0000756	Syat.g_00216	Syaj.g_00625
OG0000757	Syat.g_00205	Syaj.g_00614
OG0000758	Syat.g_00204	Syaj.g_00613
OG0000759	Syat.g_00203	Syaj.g_00612
OG0000760	Syat.g_00202	Syaj.g_00611
OG0000761	Syat.g_00201	Syaj.g_00609
OG0000762	Syat.g_00199	Syaj.g_00603
OG0000763	Syat.g_00924	Syaj.g_00597
OG0000764	Syat.g_00923	Syaj.g_00596
OG0000765	Syat.g_00897	Syaj.g_00577
OG0000766	Syat.g_00896	Syaj.g_00576
OG0000767	Syat.g_00894	Syaj.g_00574
OG0000768	Syat.g_00893	Syaj.g_00573
OG0000769	Syat.g_00891	Syaj.g_00571
OG0000770	Syat.g_00886	Syaj.g_00567
OG0000771	Syat.g_00788	Syaj.g_00415
OG0000772	Syat.g_01768	Syaj.g_01208
OG0000773	Syat.g_01114	Syaj.g_00280
OG0000774	Syat.g_01146	Syaj.g_01502
OG0000775	Syat.g_01148	Syaj.g_01504
OG0000776	Syat.g_01149	Syaj.g_01505
OG0000777	Syat.g_01150	Syaj.g_01506
OG0000778	Syat.g_01151	Syaj.g_01507
OG0000779	Syat.g_01154	Syaj.g_01513
OG0000780	Syat.g_01157	Syaj.g_01517
OG0000781	Syat.g_01161	Syaj.g_01521
OG0000782	Syat.g_01162	Syaj.g_01522
OG0000783	Syat.g_01163	Syaj.g_01524
OG0000784	Syat.g_01164	Syaj.g_01525
OG0000785	Syat.g_01166	Syaj.g_01526
OG0000786	Syat.g_01170	Syaj.g_00265
OG0000787	Syat.g_01171	Syaj.g_00264
OG0000788	Syat.g_00087	Syaj.g_01270
OG0000789	Syat.g_00845	Syaj.g_01121
OG0000790	Syat.g_01300	Syaj.g_00054
OG0000791	Syat.g_01302	Syaj.g_00053
OG0000792	Syat.g_01303	Syaj.g_00052
OG0000793	Syat.g_01412	Syaj.g_00047
OG0000794	Syat.g_01414	Syaj.g_00046
OG0000795	Syat.g_01416	Syaj.g_00045
OG0000796	Syat.g_01422	Syaj.g_00039
OG0000797	Syat.g_01423	Syaj.g_00038
OG0000798	Syat.g_02057	Syaj.g_02568
OG0000799	Syat.g_01256	Syaj.g_01352
OG0000800	Syat.g_01255	Syaj.g_01354
OG0000801	Syat.g_01253	Syaj.g_01355
OG0000802	Syat.g_01245	Syaj.g_01359
OG0000803	Syat.g_01241	Syaj.g_01363
OG0000804	Syat.g_01238	Syaj.g_01366
OG0000805	Syat.g_01236	Syaj.g_01369
OG0000806	Syat.g_01234	Syaj.g_01370
OG0000807	Syat.g_01233	Syaj.g_01372
OG0000808	Syat.g_01232	Syaj.g_01373
OG0000809	Syat.g_01229	Syaj.g_01376
OG0000810	Syat.g_01228	Syaj.g_01377
OG0000811	Syat.g_01186	Syaj.g_01385
OG0000812	Syat.g_01182	Syaj.g_01387
OG0000813	Syat.g_01181	Syaj.g_01388
OG0000814	Syat.g_01179	Syaj.g_01390
OG0000815	Syat.g_01177	Syaj.g_01391
OG0000816	Syat.g_01175	Syaj.g_01392
OG0000817	Syat.g_01279	Syaj.g_01393
OG0000818	Syat.g_01325	Syaj.g_01399
OG0000819	Syat.g_01326	Syaj.g_01400
OG0000820	Syat.g_01327	Syaj.g_01401
OG0000821	Syat.g_01333	Syaj.g_01412
OG0000822	Syat.g_01335	Syaj.g_01414
OG0000823	Syat.g_01336	Syaj.g_01415
OG0000824	Syat.g_01342	Syaj.g_01421
OG0000825	Syat.g_01343	Syaj.g_01422
OG0000826	Syat.g_01344	Syaj.g_01423
OG0000827	Syat.g_01345	Syaj.g_01424
OG0000828	Syat.g_01348	Syaj.g_01427
OG0000829	Syat.g_01349	Syaj.g_01428
OG0000830	Syat.g_01350	Syaj.g_01429
OG0000831	Syat.g_01353	Syaj.g_01431
OG0000832	Syat.g_02982	Syaj.g_01635
OG0000833	Syat.g_03072	Syaj.g_01647
OG0000834	Syat.g_03073	Syaj.g_01649
OG0000835	Syat.g_03075	Syaj.g_01650
OG0000836	Syat.g_03078	Syaj.g_01654
OG0000837	Syat.g_03079	Syaj.g_01661
OG0000838	Syat.g_03083	Syaj.g_01665
OG0000839	Syat.g_03084	Syaj.g_01666
OG0000840	Syat.g_03085	Syaj.g_01667
OG0000841	Syat.g_03086	Syaj.g_01668
OG0000842	Syat.g_03087	Syaj.g_01669
OG0000843	Syat.g_03088	Syaj.g_01670
OG0000844	Syat.g_03090	Syaj.g_01680
OG0000845	Syat.g_03091	Syaj.g_01681
OG0000846	Syat.g_03092	Syaj.g_01682
OG0000847	Syat.g_03093	Syaj.g_01683
OG0000848	Syat.g_03095	Syaj.g_01685
OG0000849	Syat.g_03096	Syaj.g_01686
OG0000850	Syat.g_03098	Syaj.g_01689
OG0000851	Syat.g_03101	Syaj.g_01694
OG0000852	Syat.g_03102	Syaj.g_01695
OG0000853	Syat.g_03106	Syaj.g_01699
OG0000854	Syat.g_03108	Syaj.g_01701
OG0000855	Syat.g_03109	Syaj.g_01702
OG0000856	Syat.g_03305	Syaj.g_01296
OG0000857	Syat.g_00500	Syaj.g_01005
OG0000858	Syat.g_03114	Syaj.g_01708
OG0000859	Syat.g_03115	Syaj.g_01709
OG0000860	Syat.g_03126	Syaj.g_01723
OG0000861	Syat.g_03127	Syaj.g_01724
OG0000862	Syat.g_03136	Syaj.g_01725
OG0000863	Syat.g_03138	Syaj.g_01728
OG0000864	Syat.g_03139	Syaj.g_01729
OG0000865	Syat.g_03140	Syaj.g_01730
OG0000866	Syat.g_03141	Syaj.g_01731
OG0000867	Syat.g_03142	Syaj.g_01732
OG0000868	Syat.g_03067	Syaj.g_01734
OG0000869	Syat.g_03054	Syaj.g_01742
OG0000870	Syat.g_03049	Syaj.g_01747
OG0000871	Syat.g_03048	Syaj.g_01748
OG0000872	Syat.g_03042	Syaj.g_01756
OG0000873	Syat.g_03039	Syaj.g_01759
OG0000874	Syat.g_03037	Syaj.g_01754
OG0000875	Syat.g_03035	Syaj.g_01762
OG0000876	Syat.g_00745	Syaj.g_02084
OG0000877	Syat.g_03024	Syaj.g_01586
OG0000878	Syat.g_03023	Syaj.g_01587
OG0000879	Syat.g_03022	Syaj.g_01588
OG0000880	Syat.g_03021	Syaj.g_01589
OG0000881	Syat.g_03016	Syaj.g_01595
OG0000882	Syat.g_03011	Syaj.g_01599
OG0000883	Syat.g_03007	Syaj.g_01601
OG0000884	Syat.g_03005	Syaj.g_01603
OG0000885	Syat.g_03004	Syaj.g_01604
OG0000886	Syat.g_03003	Syaj.g_01605
OG0000887	Syat.g_03002	Syaj.g_01606
OG0000888	Syat.g_03000	Syaj.g_01608
OG0000889	Syat.g_02997	Syaj.g_01610
OG0000890	Syat.g_02994	Syaj.g_01615
OG0000891	Syat.g_02993	Syaj.g_01616
OG0000892	Syat.g_02992	Syaj.g_01620
OG0000893	Syat.g_01864	Syaj.g_02636
OG0000894	Syat.g_01860	Syaj.g_02639
OG0000895	Syat.g_01856	Syaj.g_02643
OG0000896	Syat.g_01855	Syaj.g_02644
OG0000897	Syat.g_01853	Syaj.g_02646
OG0000898	Syat.g_01852	Syaj.g_02647
OG0000899	Syat.g_01851	Syaj.g_02648
OG0000900	Syat.g_01850	Syaj.g_02649
OG0000901	Syat.g_01845	Syaj.g_02654
OG0000902	Syat.g_01843	Syaj.g_02656
OG0000903	Syat.g_01830	Syaj.g_02689
OG0000904	Syat.g_01834	Syaj.g_02684
OG0000905	Syat.g_01839	Syaj.g_02678
OG0000906	Syat.g_01841	Syaj.g_02676
OG0000907	Syat.g_01828	Syaj.g_02692
OG0000908	Syat.g_01825	Syaj.g_02695
OG0000909	Syat.g_01824	Syaj.g_02696
OG0000910	Syat.g_01823	Syaj.g_02697
OG0000911	Syat.g_01821	Syaj.g_02699
OG0000912	Syat.g_01820	Syaj.g_02700
OG0000913	Syat.g_01819	Syaj.g_02701
OG0000914	Syat.g_01818	Syaj.g_02702
OG0000915	Syat.g_01816	Syaj.g_02704
OG0000916	Syat.g_01815	Syaj.g_02705
OG0000917	Syat.g_01814	Syaj.g_02706
OG0000918	Syat.g_01813	Syaj.g_02707
OG0000919	Syat.g_01812	Syaj.g_02708
OG0000920	Syat.g_01811	Syaj.g_02709
OG0000921	Syat.g_01810	Syaj.g_02710
OG0000922	Syat.g_01809	Syaj.g_02711
OG0000923	Syat.g_01805	Syaj.g_02715
OG0000924	Syat.g_01804	Syaj.g_02716
OG0000925	Syat.g_01803	Syaj.g_02717
OG0000926	Syat.g_01802	Syaj.g_02718
OG0000927	Syat.g_01800	Syaj.g_02720
OG0000928	Syat.g_01799	Syaj.g_02721
OG0000929	Syat.g_01798	Syaj.g_02722
OG0000930	Syat.g_01797	Syaj.g_02723
OG0000931	Syat.g_01796	Syaj.g_02724
OG0000932	Syat.g_01794	Syaj.g_02725
OG0000933	Syat.g_01788	Syaj.g_02731
OG0000934	Syat.g_01786	Syaj.g_02733
OG0000935	Syat.g_01665	Syaj.g_02734
OG0000936	Syat.g_01664	Syaj.g_02735
OG0000937	Syat.g_01663	Syaj.g_02736
OG0000938	Syat.g_01659	Syaj.g_02739
OG0000939	Syat.g_01658	Syaj.g_02740
OG0000940	Syat.g_01651	Syaj.g_02747
OG0000941	Syat.g_01649	Syaj.g_02749
OG0000942	Syat.g_01647	Syaj.g_02751
OG0000943	Syat.g_01646	Syaj.g_02752
OG0000944	Syat.g_01644	Syaj.g_02754
OG0000945	Syat.g_01643	Syaj.g_02756
OG0000946	Syat.g_01633	Syaj.g_02761
OG0000947	Syat.g_01630	Syaj.g_02764
OG0000948	Syat.g_01629	Syaj.g_02765
OG0000949	Syat.g_02142	Syaj.g_02474
OG0000950	Syat.g_02152	Syaj.g_02459
OG0000951	Syat.g_02157	Syaj.g_02452
OG0000952	Syat.g_02162	Syaj.g_02446
OG0000953	Syat.g_02166	Syaj.g_02442
OG0000954	Syat.g_02187	Syaj.g_02435
OG0000955	Syat.g_02188	Syaj.g_02434
OG0000956	Syat.g_02191	Syaj.g_02432
OG0000957	Syat.g_02204	Syaj.g_02419
OG0000958	Syat.g_02205	Syaj.g_02418
OG0000959	Syat.g_02212	Syaj.g_02413
OG0000960	Syat.g_02213	Syaj.g_02412
OG0000961	Syat.g_02873	Syaj.g_02402
OG0000962	Syat.g_02223	Syaj.g_02398
OG0000963	Syat.g_02226	Syaj.g_02393
OG0000964	Syat.g_02227	Syaj.g_02392
OG0000965	Syat.g_02228	Syaj.g_02391
OG0000966	Syat.g_02259	Syaj.g_02370
OG0000967	Syat.g_02263	Syaj.g_02334
OG0000968	Syat.g_02269	Syaj.g_02363
OG0000969	Syat.g_02271	Syaj.g_02338
OG0000970	Syat.g_02272	Syaj.g_02337
OG0000971	Syat.g_02274	Syaj.g_02331
OG0000972	Syat.g_02275	Syaj.g_02330
OG0000973	Syat.g_02276	Syaj.g_02329
OG0000974	Syat.g_02277	Syaj.g_02328
OG0000975	Syat.g_02278	Syaj.g_02327
OG0000976	Syat.g_02279	Syaj.g_02326
OG0000977	Syat.g_02281	Syaj.g_02324
OG0000978	Syat.g_02283	Syaj.g_02322
OG0000979	Syat.g_02286	Syaj.g_02319
OG0000980	Syat.g_02289	Syaj.g_02316
OG0000981	Syat.g_02292	Syaj.g_02313
OG0000982	Syat.g_02691	Syaj.g_02112
OG0000983	Syat.g_02690	Syaj.g_02113
OG0000984	Syat.g_02689	Syaj.g_02114
OG0000985	Syat.g_02685	Syaj.g_02116
OG0000986	Syat.g_02680	Syaj.g_02123
OG0000987	Syat.g_02678	Syaj.g_02125
OG0000988	Syat.g_02672	Syaj.g_02131
OG0000989	Syat.g_02657	Syaj.g_02142
OG0000990	Syat.g_02500	Syaj.g_02165
OG0000991	Syat.g_02503	Syaj.g_02168
OG0000992	Syat.g_02507	Syaj.g_02171
OG0000993	Syat.g_02508	Syaj.g_02173
OG0000994	Syat.g_02512	Syaj.g_02177
OG0000995	Syat.g_02517	Syaj.g_02182
OG0000996	Syat.g_02446	Syaj.g_02221
OG0000997	Syat.g_02417	Syaj.g_02228
OG0000998	Syat.g_02415	Syaj.g_02230
OG0000999	Syat.g_02414	Syaj.g_02231
OG0001001	Syat.g_02400	Syaj.g_02241
OG0001002	Syat.g_02394	Syaj.g_02248
OG0001003	Syat.g_02392	Syaj.g_02250
OG0001004	Syat.g_02391	Syaj.g_02251
OG0001005	Syat.g_02390	Syaj.g_02252
OG0001006	Syat.g_02378	Syaj.g_02260
OG0001007	Syat.g_02376	Syaj.g_02262
OG0001008	Syat.g_02971	Syaj.g_01554
OG0001009	Syat.g_02311	Syaj.g_02294
OG0001010	Syat.g_02310	Syaj.g_02295
OG0001011	Syat.g_02308	Syaj.g_02296
OG0001012	Syat.g_01004	Syaj.g_02108
OG0001014	Syat.g_02721	Syaj.g_02083
OG0001015	Syat.g_02722	Syaj.g_02082
OG0001016	Syat.g_01474	Syaj.g_01824
OG0001017	Syat.g_01480	Syaj.g_01830
OG0001018	Syat.g_01482	Syaj.g_01832
OG0001019	Syat.g_01532	Syaj.g_01849
OG0001020	Syat.g_01539	Syaj.g_01862
OG0001021	Syat.g_01552	Syaj.g_01867
OG0001022	Syat.g_01555	Syaj.g_01872
OG0001023	Syat.g_01556	Syaj.g_01873
OG0001024	Syat.g_01560	Syaj.g_01877
OG0001025	Syat.g_01566	Syaj.g_01884
OG0001026	Syat.g_01582	Syaj.g_01897
OG0001027	Syat.g_02947	Syaj.g_01903
OG0001028	Syat.g_02944	Syaj.g_01905
OG0001029	Syat.g_02942	Syaj.g_01907
OG0001030	Syat.g_02922	Syaj.g_01933
OG0001031	Syat.g_02836	Syaj.g_02012
OG0001032	Syat.g_02834	Syaj.g_02015
OG0001033	Syat.g_02784	Syaj.g_02044
OG0001034	Syat.g_01448	Syaj.g_02875
OG0001035	Syat.g_01885	Syaj.g_02603
OG0001036	Syat.g_01939	Syaj.g_02599
OG0001037	Syat.g_01941	Syaj.g_02597
OG0001038	Syat.g_02058	Syaj.g_02567
OG0001039	Syat.g_02061	Syaj.g_02564
OG0001040	Syat.g_02064	Syaj.g_02561
OG0001041	Syat.g_02070	Syaj.g_02556
OG0001042	Syat.g_02100	Syaj.g_02527
OG0001043	Syat.g_02103	Syaj.g_02523
OG0001044	Syat.g_01615	Syaj.g_02804
OG0001045	Syat.g_01602	Syaj.g_02817
OG0001046	Syat.g_00552	Syaj.g_00851
OG0001047	Syat.g_02973	Syaj.g_01552
OG0001048	Syat.g_02974	Syaj.g_01551
OG0001049	Syat.g_01290	Syaj.g_01548
OG0001050	Syat.g_01289	Syaj.g_01547
OG0001051	Syat.g_01288	Syaj.g_01546
OG0001052	Syat.g_01375	Syaj.g_01448
OG0001053	Syat.g_03173	Syaj.g_00075
OG0001054	Syat.g_03192	Syaj.g_00092
OG0001055	Syat.g_03224	Syaj.g_00113
OG0001056	Syat.g_03275	Syaj.g_00149
OG0001057	Syat.g_00102	Syaj.g_00160
OG0001058	Syat.g_00079	Syaj.g_00183
OG0001059	Syat.g_00075	Syaj.g_00187
OG0001061	Syat.g_00051	Syaj.g_00214
OG0001062	Syat.g_00048	Syaj.g_00216
OG0001063	Syat.g_00042	Syaj.g_00222
OG0001064	Syat.g_00041	Syaj.g_00223
OG0001065	Syat.g_00040	Syaj.g_00224
OG0001066	Syat.g_00039	Syaj.g_00225
OG0001067	Syat.g_00038	Syaj.g_00226
OG0001068	Syat.g_00037	Syaj.g_00227
OG0001069	Syat.g_00036	Syaj.g_00228
OG0001070	Syat.g_00032	Syaj.g_00231
OG0001071	Syat.g_00031	Syaj.g_00232
OG0001072	Syat.g_00028	Syaj.g_00236
OG0001073	Syat.g_00009	Syaj.g_00254
OG0001074	Syat.g_01015	Syaj.g_01327
OG0001075	Syat.g_01037	Syaj.g_01325
OG0001076	Syat.g_03315	Syaj.g_01305
OG0001077	Syat.g_03290	Syaj.g_01294
OG0001078	Syat.g_00118	Syaj.g_01282
OG0001079	Syat.g_00378	Syaj.g_01269
OG0001080	Syat.g_00368	Syaj.g_01135
OG0001081	Syat.g_00366	Syaj.g_00699
OG0001082	Syat.g_00365	Syaj.g_00700
OG0001083	Syat.g_00390	Syaj.g_00709
OG0001084	Syat.g_00391	Syaj.g_00711
OG0001085	Syat.g_00408	Syaj.g_00721
OG0001086	Syat.g_00410	Syaj.g_00723
OG0001087	Syat.g_03277	Syaj.g_00498
OG0001088	Syat.g_02496	Syaj.g_00494
OG0001089	Syat.g_00818	Syaj.g_00439
OG0001090	Syat.g_00659	Syaj.g_00959
OG0001091	Syat.g_00661	Syaj.g_00957
OG0001092	Syat.g_00663	Syaj.g_00954
OG0001093	Syat.g_00669	Syaj.g_00948
OG0001094	Syat.g_00473	Syaj.g_01032
OG0001095	Syat.g_00497	Syaj.g_01008
OG0001096	Syat.g_00516	Syaj.g_00988
OG0001097	Syat.g_00743	Syaj.g_00371
OG0001098	Syat.g_01672	Syaj.g_01132
OG0001099	Syat.g_02943	Syaj.g_01906
OG0001100	Syat.g_00418	Syaj.g_00732
OG0001101	Syat.g_00420	Syaj.g_00734
OG0001102	Syat.g_00423	Syaj.g_00737
OG0001103	Syat.g_00425	Syaj.g_00740
OG0001104	Syat.g_00458	Syaj.g_01050
OG0001105	Syat.g_00461	Syaj.g_01046
OG0001106	Syat.g_00598	Syaj.g_00912
OG0001107	Syat.g_00580	Syaj.g_00900
OG0001108	Syat.g_00570	Syaj.g_00870
OG0001109	Syat.g_00568	Syaj.g_00868
OG0001110	Syat.g_00566	Syaj.g_00866
OG0001111	Syat.g_00564	Syaj.g_00864
OG0001112	Syat.g_00562	Syaj.g_00862
OG0001113	Syat.g_00561	Syaj.g_00861
OG0001114	Syat.g_00560	Syaj.g_00860
OG0001115	Syat.g_00557	Syaj.g_00856
OG0001116	Syat.g_00555	Syaj.g_00854
OG0001117	Syat.g_00554	Syaj.g_00853
OG0001118	Syat.g_00553	Syaj.g_00852
OG0001119	Syat.g_00551	Syaj.g_00850
OG0001120	Syat.g_00546	Syaj.g_00846
OG0001122	Syat.g_00711	Syaj.g_00817
OG0001123	Syat.g_00704	Syaj.g_00810
OG0001124	Syat.g_00702	Syaj.g_00808
OG0001125	Syat.g_00700	Syaj.g_00806
OG0001126	Syat.g_00790	Syaj.g_00413
OG0001127	Syat.g_00789	Syaj.g_00414
OG0001128	Syat.g_00786	Syaj.g_00417
OG0001129	Syat.g_00784	Syaj.g_00419
OG0001130	Syat.g_00783	Syaj.g_00420
OG0001131	Syat.g_01674	Syaj.g_01070
OG0001132	Syat.g_00965	Syaj.g_01166
OG0001133	Syat.g_03311	Syaj.g_01302
OG0001136	Syat.g_03257	Syaj.g_00300
OG0001137	Syat.g_00306	Syaj.g_00318
OG0001138	Syat.g_00214	Syaj.g_00620
OG0001139	Syat.g_00209	Syaj.g_00618
OG0001140	Syat.g_00208	Syaj.g_00617
OG0001141	Syat.g_00207	Syaj.g_00616
OG0001142	Syat.g_00206	Syaj.g_00615
OG0001143	Syat.g_00925	Syaj.g_00602
OG0001144	Syat.g_00906	Syaj.g_00588
OG0001145	Syat.g_01117	Syaj.g_00276
OG0001146	Syat.g_01158	Syaj.g_01518
OG0001147	Syat.g_01368	Syaj.g_01438
OG0001148	Syat.g_01297	Syaj.g_00057
OG0001149	Syat.g_01298	Syaj.g_00056
