Orthogroup	Syat	Syaf
OG0000587	Syat.g_00001	Syaf.g_02367
OG0000588	Syat.g_00338	Syaf.g_02350
OG0000589	Syat.g_03318	Syaf.g_02340
OG0000590	Syat.g_03317	Syaf.g_02339
OG0000591	Syat.g_03308	Syaf.g_02331
OG0000592	Syat.g_03307	Syaf.g_02330
OG0000593	Syat.g_00113	Syaf.g_02314
OG0000594	Syat.g_00114	Syaf.g_02313
OG0000595	Syat.g_00115	Syaf.g_02312
OG0000596	Syat.g_00129	Syaf.g_02307
OG0000597	Syat.g_00132	Syaf.g_02304
OG0000598	Syat.g_00133	Syaf.g_02303
OG0000599	Syat.g_00381	Syaf.g_02300
OG0000600	Syat.g_00380	Syaf.g_02299
OG0000601	Syat.g_00379	Syaf.g_02298
OG0000602	Syat.g_00375	Syaf.g_02293
OG0000603	Syat.g_00374	Syaf.g_02292
OG0000604	Syat.g_00372	Syaf.g_02289
OG0000605	Syat.g_00370	Syaf.g_01734
OG0000606	Syat.g_00367	Syaf.g_02145
OG0000607	Syat.g_00364	Syaf.g_02142
OG0000608	Syat.g_00363	Syaf.g_02141
OG0000609	Syat.g_00344	Syaf.g_02139
OG0000610	Syat.g_00399	Syaf.g_02132
OG0000611	Syat.g_00402	Syaf.g_02129
OG0000612	Syat.g_00403	Syaf.g_02128
OG0000613	Syat.g_02129	Syaf.g_00315
OG0000614	Syat.g_01084	Syaf.g_01469
OG0000615	Syat.g_00442	Syaf.g_02085
OG0000616	Syat.g_02397	Syaf.g_00518
OG0000617	Syat.g_00665	Syaf.g_01975
OG0000618	Syat.g_00666	Syaf.g_01974
OG0000619	Syat.g_00667	Syaf.g_01973
OG0000620	Syat.g_02591	Syaf.g_01966
OG0000621	Syat.g_02590	Syaf.g_01965
OG0000622	Syat.g_02572	Syaf.g_01964
OG0000623	Syat.g_00672	Syaf.g_01963
OG0000624	Syat.g_00673	Syaf.g_01961
OG0000625	Syat.g_00674	Syaf.g_01960
OG0000626	Syat.g_00675	Syaf.g_01959
OG0000627	Syat.g_00641	Syaf.g_01782
OG0000628	Syat.g_00640	Syaf.g_01783
OG0000629	Syat.g_00637	Syaf.g_01786
OG0000630	Syat.g_00631	Syaf.g_01790
OG0000631	Syat.g_00624	Syaf.g_01801
OG0000632	Syat.g_00623	Syaf.g_01802
OG0000633	Syat.g_00622	Syaf.g_01803
OG0000634	Syat.g_00475	Syaf.g_02053
OG0000635	Syat.g_00476	Syaf.g_02052
OG0000636	Syat.g_00478	Syaf.g_02050
OG0000637	Syat.g_00480	Syaf.g_02048
OG0000638	Syat.g_00481	Syaf.g_02047
OG0000639	Syat.g_00482	Syaf.g_02046
OG0000640	Syat.g_00483	Syaf.g_02045
OG0000641	Syat.g_00488	Syaf.g_02041
OG0000642	Syat.g_00489	Syaf.g_02040
OG0000643	Syat.g_00494	Syaf.g_02038
OG0000644	Syat.g_00495	Syaf.g_02037
OG0000645	Syat.g_00496	Syaf.g_02035
OG0000646	Syat.g_00499	Syaf.g_02032
OG0000647	Syat.g_00501	Syaf.g_02030
OG0000648	Syat.g_00504	Syaf.g_02027
OG0000649	Syat.g_00505	Syaf.g_02026
OG0000650	Syat.g_00506	Syaf.g_02025
OG0000651	Syat.g_00507	Syaf.g_02024
OG0000652	Syat.g_00508	Syaf.g_02023
OG0000653	Syat.g_00510	Syaf.g_02021
OG0000654	Syat.g_00514	Syaf.g_02020
OG0000655	Syat.g_00515	Syaf.g_02019
OG0000656	Syat.g_00518	Syaf.g_02016
OG0000657	Syat.g_00720	Syaf.g_01384
OG0000658	Syat.g_00723	Syaf.g_01381
OG0000659	Syat.g_00724	Syaf.g_01380
OG0000660	Syat.g_00740	Syaf.g_01376
OG0000662	Syat.g_00746	Syaf.g_01372
OG0000663	Syat.g_00749	Syaf.g_01369
OG0000664	Syat.g_00752	Syaf.g_01368
OG0000665	Syat.g_03302	Syaf.g_00980
OG0000666	Syat.g_01415	Syaf.g_01733
OG0000667	Syat.g_00958, Syat.g_03278	Syaf.g_01635
OG0000668	Syat.g_00710	Syaf.g_01928
OG0000669	Syat.g_00416	Syaf.g_02112
OG0000670	Syat.g_00419	Syaf.g_02769
OG0000671	Syat.g_00421	Syaf.g_02108
OG0000672	Syat.g_00424	Syaf.g_02105
OG0000673	Syat.g_00430	Syaf.g_02102
OG0000674	Syat.g_00432	Syaf.g_02100
OG0000675	Syat.g_00433	Syaf.g_02099
OG0000676	Syat.g_00436	Syaf.g_02097
OG0000677	Syat.g_00437	Syaf.g_02096
OG0000678	Syat.g_00439	Syaf.g_02092
OG0000679	Syat.g_00448	Syaf.g_02083
OG0000680	Syat.g_00449	Syaf.g_02082
OG0000681	Syat.g_00452	Syaf.g_02079
OG0000682	Syat.g_00453	Syaf.g_02078
OG0000683	Syat.g_00454	Syaf.g_02077
OG0000684	Syat.g_00457	Syaf.g_02072
OG0000685	Syat.g_02571	Syaf.g_02070
OG0000686	Syat.g_00459	Syaf.g_02069
OG0000687	Syat.g_00460	Syaf.g_02068
OG0000688	Syat.g_00463	Syaf.g_02063
OG0000689	Syat.g_00465	Syaf.g_02061
OG0000690	Syat.g_00466	Syaf.g_02060
OG0000691	Syat.g_00467	Syaf.g_02059
OG0000692	Syat.g_00469	Syaf.g_02058
OG0000693	Syat.g_00471	Syaf.g_02057
OG0000694	Syat.g_00472	Syaf.g_02056
OG0000695	Syat.g_00619	Syaf.g_01805
OG0000696	Syat.g_00618	Syaf.g_01806
OG0000697	Syat.g_00616	Syaf.g_01808
OG0000698	Syat.g_00613	Syaf.g_01811
OG0000699	Syat.g_00611	Syaf.g_01813
OG0000700	Syat.g_00610	Syaf.g_01814
OG0000701	Syat.g_00609	Syaf.g_01815
OG0000702	Syat.g_00606	Syaf.g_01843
OG0000703	Syat.g_00601	Syaf.g_01844
OG0000704	Syat.g_00599	Syaf.g_01846
OG0000705	Syat.g_00592	Syaf.g_01853
OG0000706	Syat.g_00591	Syaf.g_01854
OG0000707	Syat.g_00590	Syaf.g_01855
OG0000708	Syat.g_00587	Syaf.g_01858
OG0000709	Syat.g_00573	Syaf.g_01867
OG0000710	Syat.g_00567	Syaf.g_01878
OG0000711	Syat.g_00539	Syaf.g_01908
OG0000712	Syat.g_00537	Syaf.g_01910
OG0000713	Syat.g_00536	Syaf.g_01911
OG0000714	Syat.g_00532	Syaf.g_01913
OG0000715	Syat.g_00530	Syaf.g_01915
OG0000716	Syat.g_00527	Syaf.g_01919
OG0000717	Syat.g_00526	Syaf.g_01920
OG0000718	Syat.g_00522	Syaf.g_01924
OG0000719	Syat.g_00712	Syaf.g_01926
OG0000720	Syat.g_00699	Syaf.g_01939
OG0000721	Syat.g_00697	Syaf.g_01941
OG0000722	Syat.g_00696	Syaf.g_01942
OG0000723	Syat.g_00686	Syaf.g_01957
OG0000724	Syat.g_00782	Syaf.g_01418
OG0000725	Syat.g_00810	Syaf.g_01445
OG0000726	Syat.g_00811	Syaf.g_01446
OG0000727	Syat.g_00812	Syaf.g_01447
OG0000728	Syat.g_00814	Syaf.g_01449
OG0000729	Syat.g_02224	Syaf.g_00405
OG0000730	Syat.g_01617	Syaf.g_00026
OG0000731	Syat.g_01605	Syaf.g_00014
OG0000732	Syat.g_02290	Syaf.g_00444
OG0000733	Syat.g_03285	Syaf.g_00615
OG0000734	Syat.g_01579	Syaf.g_00895
OG0000735	Syat.g_03235	Syaf.g_01273
OG0000736	Syat.g_03236	Syaf.g_01274
OG0000737	Syat.g_03237	Syaf.g_01275
OG0000738	Syat.g_03251	Syaf.g_01280
OG0000739	Syat.g_03252	Syaf.g_01281
OG0000740	Syat.g_03253	Syaf.g_01282
OG0000741	Syat.g_03256	Syaf.g_01285
OG0000742	Syat.g_03259	Syaf.g_01287
OG0000743	Syat.g_03262	Syaf.g_01289
OG0000744	Syat.g_03263	Syaf.g_01290
OG0000745	Syat.g_03266	Syaf.g_01293
OG0000746	Syat.g_00314	Syaf.g_01295
OG0000747	Syat.g_00313	Syaf.g_01296
OG0000748	Syat.g_00305	Syaf.g_01307
OG0000749	Syat.g_00303	Syaf.g_01309
OG0000750	Syat.g_00302	Syaf.g_01310
OG0000751	Syat.g_00296	Syaf.g_01317
OG0000752	Syat.g_00294	Syaf.g_01319
OG0000753	Syat.g_00291	Syaf.g_01322
OG0000754	Syat.g_00250	Syaf.g_01611
OG0000755	Syat.g_00217	Syaf.g_01599
OG0000756	Syat.g_00216	Syaf.g_01598
OG0000757	Syat.g_00205	Syaf.g_01590
OG0000758	Syat.g_00204	Syaf.g_01589
OG0000759	Syat.g_00203	Syaf.g_01588
OG0000760	Syat.g_00202	Syaf.g_01587
OG0000761	Syat.g_00201	Syaf.g_01586
OG0000762	Syat.g_00199	Syaf.g_01584
OG0000763	Syat.g_00924	Syaf.g_01582
OG0000764	Syat.g_00923	Syaf.g_01581
OG0000765	Syat.g_00897	Syaf.g_01564
OG0000766	Syat.g_00896	Syaf.g_01563
OG0000767	Syat.g_00894	Syaf.g_01561
OG0000768	Syat.g_00893	Syaf.g_01560
OG0000769	Syat.g_00891	Syaf.g_01558
OG0000770	Syat.g_00886	Syaf.g_01553
OG0000771	Syat.g_00788	Syaf.g_01411
OG0000772	Syat.g_01768	Syaf.g_01705
OG0000773	Syat.g_01114	Syaf.g_01268
OG0000774	Syat.g_01146	Syaf.g_01263
OG0000775	Syat.g_01148	Syaf.g_01261
OG0000776	Syat.g_01149	Syaf.g_01260
OG0000777	Syat.g_01150	Syaf.g_01259
OG0000778	Syat.g_01151	Syaf.g_01258
OG0000779	Syat.g_01154	Syaf.g_01252
OG0000780	Syat.g_01157	Syaf.g_01249
OG0000781	Syat.g_01161	Syaf.g_01245
OG0000782	Syat.g_01162	Syaf.g_01244
OG0000783	Syat.g_01163	Syaf.g_01243
OG0000784	Syat.g_01164	Syaf.g_01242
OG0000785	Syat.g_01166	Syaf.g_01240
OG0000786	Syat.g_01170	Syaf.g_02546
OG0000787	Syat.g_01171	Syaf.g_02547
OG0000788	Syat.g_00087	Syaf.g_02297
OG0000789	Syat.g_00845	Syaf.g_01750
OG0000790	Syat.g_01300	Syaf.g_02738
OG0000791	Syat.g_01302	Syaf.g_02740
OG0000792	Syat.g_01303	Syaf.g_02741
OG0000793	Syat.g_01412	Syaf.g_02746
OG0000794	Syat.g_01414	Syaf.g_02747
OG0000795	Syat.g_01416	Syaf.g_02748
OG0000796	Syat.g_01422	Syaf.g_02752
OG0000797	Syat.g_01423	Syaf.g_02753
OG0000798	Syat.g_02057	Syaf.g_00240
OG0000799	Syat.g_01256	Syaf.g_02380
OG0000800	Syat.g_01255	Syaf.g_02383
OG0000801	Syat.g_01253	Syaf.g_02384
OG0000802	Syat.g_01245	Syaf.g_02388
OG0000803	Syat.g_01241	Syaf.g_02393
OG0000804	Syat.g_01238	Syaf.g_02396
OG0000805	Syat.g_01236	Syaf.g_02398
OG0000806	Syat.g_01234	Syaf.g_02405
OG0000807	Syat.g_01233	Syaf.g_02406
OG0000808	Syat.g_01232	Syaf.g_02407
OG0000809	Syat.g_01229	Syaf.g_02410
OG0000810	Syat.g_01228	Syaf.g_02411
OG0000811	Syat.g_01186	Syaf.g_02420
OG0000812	Syat.g_01182	Syaf.g_02422
OG0000813	Syat.g_01181	Syaf.g_02423
OG0000814	Syat.g_01179	Syaf.g_02425
OG0000815	Syat.g_01177	Syaf.g_02426
OG0000816	Syat.g_01175	Syaf.g_02428
OG0000817	Syat.g_01279	Syaf.g_02429
OG0000818	Syat.g_01325	Syaf.g_02442
OG0000819	Syat.g_01326	Syaf.g_02443
OG0000820	Syat.g_01327	Syaf.g_02444
OG0000821	Syat.g_01333	Syaf.g_02450
OG0000822	Syat.g_01335	Syaf.g_02452
OG0000823	Syat.g_01336	Syaf.g_02453
OG0000824	Syat.g_01342	Syaf.g_02459
OG0000825	Syat.g_01343	Syaf.g_02460
OG0000826	Syat.g_01344	Syaf.g_02461
OG0000827	Syat.g_01345	Syaf.g_02462
OG0000828	Syat.g_01348	Syaf.g_02465
OG0000829	Syat.g_01349	Syaf.g_02466
OG0000830	Syat.g_01350	Syaf.g_02467
OG0000831	Syat.g_01353	Syaf.g_02470
OG0000832	Syat.g_02982	Syaf.g_01109
OG0000833	Syat.g_03072	Syaf.g_01100
OG0000834	Syat.g_03073	Syaf.g_01098
OG0000835	Syat.g_03075	Syaf.g_01097
OG0000836	Syat.g_03078	Syaf.g_01093
OG0000837	Syat.g_03079	Syaf.g_01091
OG0000838	Syat.g_03083	Syaf.g_01087
OG0000839	Syat.g_03084	Syaf.g_01086
OG0000840	Syat.g_03085	Syaf.g_01085
OG0000841	Syat.g_03086	Syaf.g_01084
OG0000842	Syat.g_03087	Syaf.g_01083
OG0000843	Syat.g_03088	Syaf.g_01082
OG0000844	Syat.g_03090	Syaf.g_01080
OG0000845	Syat.g_03091	Syaf.g_01079
OG0000846	Syat.g_03092	Syaf.g_01078
OG0000847	Syat.g_03093	Syaf.g_01077
OG0000848	Syat.g_03095	Syaf.g_01075
OG0000849	Syat.g_03096	Syaf.g_01074
OG0000850	Syat.g_03098	Syaf.g_01072
OG0000851	Syat.g_03101	Syaf.g_01061
OG0000852	Syat.g_03102	Syaf.g_01060
OG0000853	Syat.g_03106	Syaf.g_01056
OG0000854	Syat.g_03108	Syaf.g_01054
OG0000855	Syat.g_03109	Syaf.g_01053
OG0000856	Syat.g_03305	Syaf.g_02328
OG0000857	Syat.g_00500	Syaf.g_02031
OG0000858	Syat.g_03114	Syaf.g_01047
OG0000859	Syat.g_03115	Syaf.g_01046
OG0000860	Syat.g_03126	Syaf.g_01031
OG0000861	Syat.g_03127	Syaf.g_01030
OG0000862	Syat.g_03136	Syaf.g_01029
OG0000863	Syat.g_03138	Syaf.g_01026
OG0000864	Syat.g_03139	Syaf.g_01025
OG0000865	Syat.g_03140	Syaf.g_01024
OG0000866	Syat.g_03141	Syaf.g_01023
OG0000867	Syat.g_03142	Syaf.g_01022
OG0000868	Syat.g_03067	Syaf.g_01019
OG0000869	Syat.g_03054	Syaf.g_01014
OG0000870	Syat.g_03049	Syaf.g_01009
OG0000871	Syat.g_03048	Syaf.g_01008
OG0000872	Syat.g_03042	Syaf.g_01001
OG0000873	Syat.g_03039	Syaf.g_00998
OG0000874	Syat.g_03037	Syaf.g_01002
OG0000875	Syat.g_03035	Syaf.g_00996
OG0000876	Syat.g_00745	Syaf.g_01198
OG0000877	Syat.g_03024	Syaf.g_01188
OG0000878	Syat.g_03023	Syaf.g_01187
OG0000879	Syat.g_03022	Syaf.g_01186
OG0000880	Syat.g_03021	Syaf.g_01185
OG0000881	Syat.g_03016	Syaf.g_01179
OG0000882	Syat.g_03011	Syaf.g_01174
OG0000883	Syat.g_03007	Syaf.g_01172
OG0000884	Syat.g_03005	Syaf.g_01170
OG0000885	Syat.g_03004	Syaf.g_01169
OG0000886	Syat.g_03003	Syaf.g_01168
OG0000887	Syat.g_03002	Syaf.g_01167
OG0000888	Syat.g_03000	Syaf.g_01165
OG0000889	Syat.g_02997	Syaf.g_01163
OG0000890	Syat.g_02994	Syaf.g_01157
OG0000891	Syat.g_02993	Syaf.g_01156
OG0000892	Syat.g_02992	Syaf.g_01154
OG0000893	Syat.g_01864	Syaf.g_00178
OG0000894	Syat.g_01860	Syaf.g_00175
OG0000895	Syat.g_01856	Syaf.g_00171
OG0000896	Syat.g_01855	Syaf.g_00170
OG0000897	Syat.g_01853	Syaf.g_00168
OG0000898	Syat.g_01852	Syaf.g_00167
OG0000899	Syat.g_01851	Syaf.g_00166
OG0000900	Syat.g_01850	Syaf.g_00165
OG0000901	Syat.g_01845	Syaf.g_00160
OG0000902	Syat.g_01843	Syaf.g_00158
OG0000903	Syat.g_01830	Syaf.g_00141
OG0000904	Syat.g_01834	Syaf.g_00146
OG0000905	Syat.g_01839	Syaf.g_00151
OG0000906	Syat.g_01841	Syaf.g_00154
OG0000907	Syat.g_01828	Syaf.g_00139
OG0000908	Syat.g_01825	Syaf.g_00136
OG0000909	Syat.g_01824	Syaf.g_00135
OG0000910	Syat.g_01823	Syaf.g_00134
OG0000911	Syat.g_01821	Syaf.g_00132
OG0000912	Syat.g_01820	Syaf.g_00131
OG0000913	Syat.g_01819	Syaf.g_00130
OG0000914	Syat.g_01818	Syaf.g_00129
OG0000915	Syat.g_01816	Syaf.g_00127
OG0000916	Syat.g_01815	Syaf.g_00126
OG0000917	Syat.g_01814	Syaf.g_00125
OG0000918	Syat.g_01813	Syaf.g_00124
OG0000919	Syat.g_01812	Syaf.g_00123
OG0000920	Syat.g_01811	Syaf.g_00122
OG0000921	Syat.g_01810	Syaf.g_00121
OG0000922	Syat.g_01809	Syaf.g_00120
OG0000923	Syat.g_01805	Syaf.g_00116
OG0000924	Syat.g_01804	Syaf.g_00115
OG0000925	Syat.g_01803	Syaf.g_00114
OG0000926	Syat.g_01802	Syaf.g_00113
OG0000927	Syat.g_01800	Syaf.g_00111
OG0000928	Syat.g_01799	Syaf.g_00110
OG0000929	Syat.g_01798	Syaf.g_00109
OG0000930	Syat.g_01797	Syaf.g_00108
OG0000931	Syat.g_01796	Syaf.g_00107
OG0000932	Syat.g_01794	Syaf.g_00106
OG0000933	Syat.g_01788	Syaf.g_00100
OG0000934	Syat.g_01786	Syaf.g_00098
OG0000935	Syat.g_01665	Syaf.g_00097
OG0000936	Syat.g_01664	Syaf.g_00096
OG0000937	Syat.g_01663	Syaf.g_00095
OG0000938	Syat.g_01659	Syaf.g_00092
OG0000939	Syat.g_01658	Syaf.g_00091
OG0000940	Syat.g_01651	Syaf.g_00084
OG0000941	Syat.g_01649	Syaf.g_00082
OG0000942	Syat.g_01647	Syaf.g_00080
OG0000943	Syat.g_01646	Syaf.g_00079
OG0000944	Syat.g_01644	Syaf.g_00077
OG0000945	Syat.g_01643	Syaf.g_00075
OG0000946	Syat.g_01633	Syaf.g_00070
OG0000947	Syat.g_01630	Syaf.g_00067
OG0000948	Syat.g_01629	Syaf.g_00066
OG0000949	Syat.g_02142	Syaf.g_00337
OG0000950	Syat.g_02152	Syaf.g_00351
OG0000951	Syat.g_02157	Syaf.g_00358
OG0000952	Syat.g_02162	Syaf.g_00363
OG0000953	Syat.g_02166	Syaf.g_00367
OG0000954	Syat.g_02187	Syaf.g_00372
OG0000955	Syat.g_02188	Syaf.g_00373
OG0000956	Syat.g_02191	Syaf.g_00375
OG0000957	Syat.g_02204	Syaf.g_00386
OG0000958	Syat.g_02205	Syaf.g_00387
OG0000959	Syat.g_02212	Syaf.g_00391
OG0000960	Syat.g_02213	Syaf.g_00392
OG0000961	Syat.g_02873	Syaf.g_00402
OG0000962	Syat.g_02223	Syaf.g_00404
OG0000963	Syat.g_02226	Syaf.g_00409
OG0000964	Syat.g_02227	Syaf.g_00410
OG0000965	Syat.g_02228	Syaf.g_00411
OG0000966	Syat.g_02259	Syaf.g_00421
OG0000967	Syat.g_02263	Syaf.g_00426
OG0000968	Syat.g_02269	Syaf.g_00417
OG0000969	Syat.g_02271	Syaf.g_00423
OG0000970	Syat.g_02272	Syaf.g_00424
OG0000971	Syat.g_02274	Syaf.g_00429
OG0000972	Syat.g_02275	Syaf.g_00430
OG0000973	Syat.g_02276	Syaf.g_00431
OG0000974	Syat.g_02277	Syaf.g_00432
OG0000975	Syat.g_02278	Syaf.g_00433
OG0000976	Syat.g_02279	Syaf.g_00434
OG0000977	Syat.g_02281	Syaf.g_00436
OG0000978	Syat.g_02283	Syaf.g_00437
OG0000979	Syat.g_02286	Syaf.g_00440
OG0000980	Syat.g_02289	Syaf.g_00443
OG0000981	Syat.g_02292	Syaf.g_00446
OG0000982	Syat.g_02691	Syaf.g_00645
OG0000983	Syat.g_02690	Syaf.g_00644
OG0000984	Syat.g_02689	Syaf.g_00643
OG0000985	Syat.g_02685	Syaf.g_00641
OG0000986	Syat.g_02680	Syaf.g_00639
OG0000987	Syat.g_02678	Syaf.g_00637
OG0000988	Syat.g_02672	Syaf.g_00633
OG0000989	Syat.g_02657	Syaf.g_00624
OG0000990	Syat.g_02500	Syaf.g_00606
OG0000991	Syat.g_02503	Syaf.g_00604
OG0000992	Syat.g_02507	Syaf.g_00601
OG0000993	Syat.g_02508	Syaf.g_00600
OG0000994	Syat.g_02512	Syaf.g_00597
OG0000995	Syat.g_02517	Syaf.g_00592
OG0000996	Syat.g_02446	Syaf.g_00543
OG0000997	Syat.g_02417	Syaf.g_00532
OG0000998	Syat.g_02415	Syaf.g_00530
OG0000999	Syat.g_02414	Syaf.g_00529
OG0001001	Syat.g_02400	Syaf.g_00521
OG0001002	Syat.g_02394	Syaf.g_00515
OG0001003	Syat.g_02392	Syaf.g_00514
OG0001004	Syat.g_02391	Syaf.g_00513
OG0001005	Syat.g_02390	Syaf.g_00510
OG0001006	Syat.g_02378	Syaf.g_00500
OG0001007	Syat.g_02376	Syaf.g_00498
OG0001008	Syat.g_02971	Syaf.g_01215
OG0001009	Syat.g_02311	Syaf.g_00466
OG0001010	Syat.g_02310	Syaf.g_00465
OG0001011	Syat.g_02308	Syaf.g_00463
OG0001012	Syat.g_01004	Syaf.g_00649
OG0001013	Syat.g_02716	Syaf.g_00669
OG0001014	Syat.g_02721	Syaf.g_00691
OG0001015	Syat.g_02722	Syaf.g_00692
OG0001016	Syat.g_01474	Syaf.g_00958
OG0001017	Syat.g_01480	Syaf.g_00952
OG0001018	Syat.g_01482	Syaf.g_00950
OG0001019	Syat.g_01532	Syaf.g_00931
OG0001020	Syat.g_01539	Syaf.g_00926
OG0001021	Syat.g_01552	Syaf.g_00922
OG0001022	Syat.g_01555	Syaf.g_00918
OG0001023	Syat.g_01556	Syaf.g_00917
OG0001024	Syat.g_01560	Syaf.g_00913
OG0001025	Syat.g_01566	Syaf.g_00906
OG0001026	Syat.g_01582	Syaf.g_00893
OG0001027	Syat.g_02947	Syaf.g_00884
OG0001028	Syat.g_02944	Syaf.g_00882
OG0001029	Syat.g_02942	Syaf.g_00880
OG0001030	Syat.g_02922	Syaf.g_00860
OG0001031	Syat.g_02836	Syaf.g_00784
OG0001032	Syat.g_02834	Syaf.g_00781
OG0001034	Syat.g_01448	Syaf.g_02787
OG0001035	Syat.g_01885	Syaf.g_00207
OG0001036	Syat.g_01939	Syaf.g_00212
OG0001037	Syat.g_01941	Syaf.g_00214
OG0001038	Syat.g_02058	Syaf.g_00242
OG0001039	Syat.g_02061	Syaf.g_00245
OG0001040	Syat.g_02064	Syaf.g_00248
OG0001041	Syat.g_02070	Syaf.g_00253
OG0001042	Syat.g_02100	Syaf.g_00275
OG0001043	Syat.g_02103	Syaf.g_00279
OG0001044	Syat.g_01615	Syaf.g_00024
OG0001045	Syat.g_01602	Syaf.g_00011
OG0001046	Syat.g_00552	Syaf.g_01894
OG0001047	Syat.g_02973	Syaf.g_01217
OG0001048	Syat.g_02974	Syaf.g_01218
OG0001049	Syat.g_01290	Syaf.g_01226
OG0001050	Syat.g_01289	Syaf.g_01227
OG0001051	Syat.g_01288	Syaf.g_01228
OG0001052	Syat.g_01375	Syaf.g_02502
OG0001053	Syat.g_03173	Syaf.g_02718
OG0001054	Syat.g_03192	Syaf.g_02701
OG0001056	Syat.g_03275	Syaf.g_02649
OG0001057	Syat.g_00102	Syaf.g_02638
OG0001058	Syat.g_00079	Syaf.g_02624
OG0001059	Syat.g_00075	Syaf.g_02620
OG0001061	Syat.g_00051	Syaf.g_02590
OG0001062	Syat.g_00048	Syaf.g_02588
OG0001063	Syat.g_00042	Syaf.g_02583
OG0001064	Syat.g_00041	Syaf.g_02582
OG0001065	Syat.g_00040	Syaf.g_02581
OG0001066	Syat.g_00039	Syaf.g_02580
OG0001067	Syat.g_00038	Syaf.g_02579
OG0001068	Syat.g_00037	Syaf.g_02578
OG0001069	Syat.g_00036	Syaf.g_02577
OG0001070	Syat.g_00032	Syaf.g_02574
OG0001071	Syat.g_00031	Syaf.g_02573
OG0001072	Syat.g_00028	Syaf.g_02569
OG0001073	Syat.g_00009	Syaf.g_02555
OG0001074	Syat.g_01015	Syaf.g_02365
OG0001075	Syat.g_01037	Syaf.g_02363
OG0001076	Syat.g_03315	Syaf.g_02337
OG0001077	Syat.g_03290	Syaf.g_02325
OG0001078	Syat.g_00118	Syaf.g_02309
OG0001079	Syat.g_00378	Syaf.g_02296
OG0001080	Syat.g_00368	Syaf.g_01740
OG0001081	Syat.g_00366	Syaf.g_02144
OG0001082	Syat.g_00365	Syaf.g_02143
OG0001083	Syat.g_00390	Syaf.g_02136
OG0001084	Syat.g_00391	Syaf.g_02135
OG0001085	Syat.g_00408	Syaf.g_02125
OG0001086	Syat.g_00410	Syaf.g_02123
OG0001087	Syat.g_03277	Syaf.g_01482
OG0001088	Syat.g_02496	Syaf.g_01478
OG0001089	Syat.g_00818	Syaf.g_01453
OG0001090	Syat.g_00659	Syaf.g_01981
OG0001091	Syat.g_00661	Syaf.g_01979
OG0001092	Syat.g_00663	Syaf.g_01977
OG0001093	Syat.g_00669	Syaf.g_01971
OG0001094	Syat.g_00473	Syaf.g_02055
OG0001095	Syat.g_00497	Syaf.g_02034
OG0001096	Syat.g_00516	Syaf.g_02018
OG0001097	Syat.g_00743	Syaf.g_01373
OG0001098	Syat.g_01672	Syaf.g_01743
OG0001099	Syat.g_02943	Syaf.g_00881
OG0001100	Syat.g_00418	Syaf.g_02110
OG0001101	Syat.g_00420	Syaf.g_02109
OG0001102	Syat.g_00423	Syaf.g_02106
OG0001103	Syat.g_00425	Syaf.g_02104
OG0001104	Syat.g_00458	Syaf.g_02071
OG0001105	Syat.g_00461	Syaf.g_02067
OG0001106	Syat.g_00598	Syaf.g_01847
OG0001107	Syat.g_00580	Syaf.g_01859
OG0001108	Syat.g_00570	Syaf.g_01868
OG0001109	Syat.g_00568	Syaf.g_01877
OG0001110	Syat.g_00566	Syaf.g_01879
OG0001111	Syat.g_00564	Syaf.g_01881
OG0001112	Syat.g_00562	Syaf.g_01883
OG0001113	Syat.g_00561	Syaf.g_01884
OG0001114	Syat.g_00560	Syaf.g_01885
OG0001115	Syat.g_00557	Syaf.g_01889
OG0001116	Syat.g_00555	Syaf.g_01891
OG0001117	Syat.g_00554	Syaf.g_01892
OG0001118	Syat.g_00553	Syaf.g_01893
OG0001119	Syat.g_00551	Syaf.g_01895
OG0001120	Syat.g_00546	Syaf.g_01899
OG0001122	Syat.g_00711	Syaf.g_01927
OG0001123	Syat.g_00704	Syaf.g_01934
OG0001124	Syat.g_00702	Syaf.g_01936
OG0001125	Syat.g_00700	Syaf.g_01938
OG0001126	Syat.g_00790	Syaf.g_01409
OG0001127	Syat.g_00789	Syaf.g_01410
OG0001128	Syat.g_00786	Syaf.g_01413
OG0001129	Syat.g_00784	Syaf.g_01415
OG0001130	Syat.g_00783	Syaf.g_01416
OG0001131	Syat.g_01674	Syaf.g_02090
OG0001132	Syat.g_00965	Syaf.g_01722
OG0001133	Syat.g_03311	Syaf.g_02334
OG0001136	Syat.g_03257	Syaf.g_01286
OG0001137	Syat.g_00306	Syaf.g_01306
OG0001138	Syat.g_00214	Syaf.g_01596
OG0001139	Syat.g_00209	Syaf.g_01594
OG0001140	Syat.g_00208	Syaf.g_01593
OG0001141	Syat.g_00207	Syaf.g_01592
OG0001142	Syat.g_00206	Syaf.g_01591
OG0001143	Syat.g_00925	Syaf.g_01583
OG0001144	Syat.g_00906	Syaf.g_01573
OG0001145	Syat.g_01117	Syaf.g_01267
OG0001146	Syat.g_01158	Syaf.g_01248
OG0001147	Syat.g_01368	Syaf.g_02489
OG0001148	Syat.g_01297	Syaf.g_02735
OG0001149	Syat.g_01298	Syaf.g_02736
OG0001150	Syat.g_01299	Syaf.g_02737
OG0001151	Syat.g_01420	Syaf.g_02750
OG0001152	Syat.g_01421	Syaf.g_02751
OG0001153	Syat.g_01346	Syaf.g_02463
