Orthogroup	Syat	Praw
OG0000609	Syat.g_00344	Praw.g_01863
OG0000610	Syat.g_00399	Praw.g_01858
OG0000611	Syat.g_00402	Praw.g_01855
OG0000612	Syat.g_00403	Praw.g_01854
OG0000613	Syat.g_02129	Praw.g_01849
OG0000614	Syat.g_01084	Praw.g_01830
OG0000615	Syat.g_00442	Praw.g_01822
OG0000616	Syat.g_02397	Praw.g_01818
OG0000617	Syat.g_00665	Praw.g_01803
OG0000618	Syat.g_00666	Praw.g_01802
OG0000619	Syat.g_00667	Praw.g_01801
OG0000620	Syat.g_02591	Praw.g_01798
OG0000621	Syat.g_02590	Praw.g_01797
OG0000622	Syat.g_02572	Praw.g_01796
OG0000623	Syat.g_00672	Praw.g_01795
OG0000624	Syat.g_00673	Praw.g_01794
OG0000625	Syat.g_00674	Praw.g_01793
OG0000626	Syat.g_00675	Praw.g_01792
OG0000627	Syat.g_00641	Praw.g_01791
OG0000628	Syat.g_00640	Praw.g_01790
OG0000629	Syat.g_00637	Praw.g_01789
OG0000630	Syat.g_00631	Praw.g_01786
OG0000631	Syat.g_00624	Praw.g_01706
OG0000632	Syat.g_00623	Praw.g_01705
OG0000633	Syat.g_00622	Praw.g_01704
OG0000634	Syat.g_00475	Praw.g_01701
OG0000635	Syat.g_00476	Praw.g_01700
OG0000636	Syat.g_00478	Praw.g_01698
OG0000637	Syat.g_00480	Praw.g_01696
OG0000638	Syat.g_00481	Praw.g_01695
OG0000639	Syat.g_00482	Praw.g_01694
OG0000640	Syat.g_00483	Praw.g_01693
OG0000641	Syat.g_00488	Praw.g_01689
OG0000642	Syat.g_00489	Praw.g_01688
OG0000643	Syat.g_00494	Praw.g_01687
OG0000644	Syat.g_00495	Praw.g_01686
OG0000645	Syat.g_00496	Praw.g_01685
OG0000646	Syat.g_00499	Praw.g_01683
OG0000647	Syat.g_00501	Praw.g_01682
OG0000648	Syat.g_00504	Praw.g_01680
OG0000649	Syat.g_00505	Praw.g_01679
OG0000650	Syat.g_00506	Praw.g_01678
OG0000651	Syat.g_00507	Praw.g_01677
OG0000652	Syat.g_00508	Praw.g_01676
OG0000653	Syat.g_00510	Praw.g_01674
OG0000654	Syat.g_00514	Praw.g_01673
OG0000655	Syat.g_00515	Praw.g_01672
OG0000656	Syat.g_00518	Praw.g_01669
OG0000657	Syat.g_00720	Praw.g_01663
OG0000658	Syat.g_00723	Praw.g_01662
OG0000659	Syat.g_00724	Praw.g_01661
OG0000660	Syat.g_00740	Praw.g_01657
OG0000661	Syat.g_00742	Praw.g_01655
OG0000662	Syat.g_00746	Praw.g_01653
OG0000663	Syat.g_00749	Praw.g_01651
OG0000664	Syat.g_00752	Praw.g_01650
OG0000665	Syat.g_03302	Praw.g_01646
OG0000666	Syat.g_01415	Praw.g_01645
OG0000667	Syat.g_00958, Syat.g_03278	Praw.g_01641
OG0000668	Syat.g_00710	Praw.g_01611
OG0000669	Syat.g_00416	Praw.g_01605
OG0000670	Syat.g_00419	Praw.g_01603
OG0000671	Syat.g_00421	Praw.g_01601
OG0000672	Syat.g_00424	Praw.g_01599
OG0000673	Syat.g_00430	Praw.g_01596
OG0000674	Syat.g_00432	Praw.g_01594
OG0000675	Syat.g_00433	Praw.g_01593
OG0000676	Syat.g_00436	Praw.g_01591
OG0000677	Syat.g_00437	Praw.g_01590
OG0000678	Syat.g_00439	Praw.g_01588
OG0000679	Syat.g_00448	Praw.g_01584
OG0000680	Syat.g_00449	Praw.g_01583
OG0000681	Syat.g_00452	Praw.g_01581
OG0000682	Syat.g_00453	Praw.g_01580
OG0000683	Syat.g_00454	Praw.g_01579
OG0000684	Syat.g_00457	Praw.g_01577
OG0000685	Syat.g_02571	Praw.g_01575
OG0000686	Syat.g_00459	Praw.g_01574
OG0000687	Syat.g_00460	Praw.g_01573
OG0000688	Syat.g_00463	Praw.g_01570
OG0000689	Syat.g_00465	Praw.g_01569
OG0000690	Syat.g_00466	Praw.g_01568
OG0000691	Syat.g_00467	Praw.g_01567
OG0000692	Syat.g_00469	Praw.g_01565
OG0000693	Syat.g_00471	Praw.g_01564
OG0000694	Syat.g_00472	Praw.g_01563
OG0000695	Syat.g_00619	Praw.g_01561
OG0000696	Syat.g_00618	Praw.g_01560
OG0000697	Syat.g_00616	Praw.g_01559
OG0000698	Syat.g_00613	Praw.g_01556
OG0000699	Syat.g_00611	Praw.g_01555
OG0000700	Syat.g_00610	Praw.g_01554
OG0000701	Syat.g_00609	Praw.g_01553
OG0000702	Syat.g_00606	Praw.g_01551
OG0000703	Syat.g_00601	Praw.g_01550
OG0000704	Syat.g_00599	Praw.g_01549
OG0000705	Syat.g_00592	Praw.g_01545
OG0000706	Syat.g_00591	Praw.g_01544
OG0000707	Syat.g_00590	Praw.g_01543
OG0000708	Syat.g_00587	Praw.g_01542
OG0000709	Syat.g_00573	Praw.g_01538
OG0000710	Syat.g_00567	Praw.g_01535
OG0000711	Syat.g_00539	Praw.g_01518
OG0000712	Syat.g_00537	Praw.g_01516
OG0000713	Syat.g_00536	Praw.g_01515
OG0000714	Syat.g_00532	Praw.g_01514
OG0000715	Syat.g_00530	Praw.g_01512
OG0000716	Syat.g_00527	Praw.g_01510
OG0000717	Syat.g_00526	Praw.g_01509
OG0000718	Syat.g_00522	Praw.g_01498
OG0000719	Syat.g_00712	Praw.g_01496
OG0000720	Syat.g_00699	Praw.g_01487
OG0000721	Syat.g_00697	Praw.g_01485
OG0000722	Syat.g_00696	Praw.g_01484
OG0000723	Syat.g_00686	Praw.g_01481
OG0000724	Syat.g_00782	Praw.g_01472
OG0000725	Syat.g_00810	Praw.g_01466
OG0000726	Syat.g_00811	Praw.g_01465
OG0000727	Syat.g_00812	Praw.g_01464
OG0000728	Syat.g_00814	Praw.g_01462
OG0000729	Syat.g_02224	Praw.g_01416
OG0000730	Syat.g_01617	Praw.g_00172
OG0000731	Syat.g_01605	Praw.g_00176
OG0000732	Syat.g_02290	Praw.g_00183
OG0000733	Syat.g_03285	Praw.g_00202
OG0000734	Syat.g_01579	Praw.g_00219
OG0000735	Syat.g_03235	Praw.g_00221
OG0000736	Syat.g_03236	Praw.g_00222
OG0000737	Syat.g_03237	Praw.g_00223
OG0000738	Syat.g_03251	Praw.g_00227
OG0000739	Syat.g_03252	Praw.g_00228
OG0000740	Syat.g_03253	Praw.g_00229
OG0000741	Syat.g_03256	Praw.g_00230
OG0000742	Syat.g_03259	Praw.g_00233
OG0000743	Syat.g_03262	Praw.g_00235
OG0000744	Syat.g_03263	Praw.g_00236
OG0000745	Syat.g_03266	Praw.g_00237
OG0000746	Syat.g_00314	Praw.g_00239
OG0000747	Syat.g_00313	Praw.g_00240
OG0000748	Syat.g_00305	Praw.g_00243
OG0000749	Syat.g_00303	Praw.g_00244
OG0000750	Syat.g_00302	Praw.g_00245
OG0000751	Syat.g_00296	Praw.g_00247
OG0000752	Syat.g_00294	Praw.g_00249
OG0000753	Syat.g_00291	Praw.g_00252
OG0000754	Syat.g_00250	Praw.g_00255
OG0000755	Syat.g_00217	Praw.g_00258
OG0000756	Syat.g_00216	Praw.g_00259
OG0000757	Syat.g_00205	Praw.g_00265
OG0000758	Syat.g_00204	Praw.g_00266
OG0000759	Syat.g_00203	Praw.g_00267
OG0000760	Syat.g_00202	Praw.g_00268
OG0000761	Syat.g_00201	Praw.g_00269
OG0000762	Syat.g_00199	Praw.g_00270
OG0000763	Syat.g_00924	Praw.g_00272
OG0000764	Syat.g_00923	Praw.g_00273
OG0000765	Syat.g_00897	Praw.g_00282
OG0000766	Syat.g_00896	Praw.g_00283
OG0000767	Syat.g_00894	Praw.g_00285
OG0000768	Syat.g_00893	Praw.g_00286
OG0000769	Syat.g_00891	Praw.g_00288
OG0000770	Syat.g_00886	Praw.g_00290
OG0000771	Syat.g_00788	Praw.g_00904
OG0000772	Syat.g_01768	Praw.g_00954
OG0000773	Syat.g_01114	Praw.g_00970
OG0000774	Syat.g_01146	Praw.g_00972
OG0000775	Syat.g_01148	Praw.g_00976
OG0000776	Syat.g_01149	Praw.g_00977
OG0000777	Syat.g_01150	Praw.g_00978
OG0000778	Syat.g_01151	Praw.g_00979
OG0000779	Syat.g_01154	Praw.g_00983
OG0000780	Syat.g_01157	Praw.g_00984
OG0000781	Syat.g_01161	Praw.g_00987
OG0000782	Syat.g_01162	Praw.g_00988
OG0000783	Syat.g_01163	Praw.g_00989
OG0000784	Syat.g_01164	Praw.g_00990
OG0000785	Syat.g_01166	Praw.g_00992
OG0000786	Syat.g_01170	Praw.g_00994
OG0000787	Syat.g_01171	Praw.g_00995
OG0000788	Syat.g_00087	Praw.g_01002
OG0000789	Syat.g_00845	Praw.g_01006
OG0000790	Syat.g_01300	Praw.g_01021
OG0000791	Syat.g_01302	Praw.g_01023
OG0000792	Syat.g_01303	Praw.g_01024
OG0000793	Syat.g_01412	Praw.g_01027
OG0000794	Syat.g_01414	Praw.g_01028
OG0000795	Syat.g_01416	Praw.g_01029
OG0000796	Syat.g_01422	Praw.g_01033
OG0000797	Syat.g_01423	Praw.g_01034
OG0000798	Syat.g_02057, Syat.g_01214	Praw.g_01057
OG0000799	Syat.g_01256	Praw.g_01101
OG0000800	Syat.g_01255	Praw.g_01100
OG0000801	Syat.g_01253	Praw.g_01099
OG0000802	Syat.g_01245	Praw.g_01097
OG0000803	Syat.g_01241	Praw.g_01095
OG0000804	Syat.g_01238	Praw.g_01094
OG0000805	Syat.g_01236	Praw.g_01092
OG0000806	Syat.g_01234	Praw.g_01090
OG0000807	Syat.g_01233	Praw.g_01089
OG0000808	Syat.g_01232	Praw.g_01088
OG0000809	Syat.g_01229	Praw.g_01085
OG0000810	Syat.g_01228	Praw.g_01084
OG0000811	Syat.g_01186	Praw.g_01077
OG0000812	Syat.g_01182	Praw.g_01075
OG0000813	Syat.g_01181	Praw.g_00343
OG0000814	Syat.g_01179	Praw.g_00345
OG0000815	Syat.g_01177	Praw.g_00346
OG0000816	Syat.g_01175	Praw.g_00348
OG0000817	Syat.g_01279	Praw.g_00349
OG0000818	Syat.g_01325	Praw.g_00354
OG0000819	Syat.g_01326	Praw.g_00355
OG0000820	Syat.g_01327	Praw.g_00356
OG0000821	Syat.g_01333	Praw.g_00359
OG0000822	Syat.g_01335	Praw.g_00360
OG0000823	Syat.g_01336	Praw.g_00361
OG0000824	Syat.g_01342	Praw.g_00364
OG0000825	Syat.g_01343	Praw.g_00365
OG0000826	Syat.g_01344	Praw.g_00366
OG0000827	Syat.g_01345	Praw.g_00367
OG0000828	Syat.g_01348	Praw.g_00371
OG0000829	Syat.g_01349	Praw.g_00372
OG0000830	Syat.g_01350	Praw.g_00373
OG0000831	Syat.g_01353	Praw.g_00375
OG0000832	Syat.g_02982	Praw.g_00381
OG0000833	Syat.g_03072	Praw.g_00389
OG0000834	Syat.g_03073	Praw.g_00390
OG0000835	Syat.g_03075	Praw.g_00391
OG0000836	Syat.g_03078	Praw.g_00392
OG0000837	Syat.g_03079	Praw.g_00393
OG0000838	Syat.g_03083	Praw.g_00395
OG0000839	Syat.g_03084	Praw.g_00396
OG0000840	Syat.g_03085	Praw.g_00397
OG0000841	Syat.g_03086	Praw.g_00398
OG0000842	Syat.g_03087	Praw.g_00399
OG0000843	Syat.g_03088	Praw.g_00400
OG0000844	Syat.g_03090	Praw.g_00401
OG0000845	Syat.g_03091	Praw.g_00402
OG0000846	Syat.g_03092	Praw.g_00403
OG0000847	Syat.g_03093	Praw.g_00404
OG0000848	Syat.g_03095	Praw.g_00405
OG0000849	Syat.g_03096	Praw.g_00406
OG0000850	Syat.g_03098	Praw.g_00408
OG0000851	Syat.g_03101	Praw.g_00409
OG0000852	Syat.g_03102	Praw.g_00410
OG0000853	Syat.g_03106	Praw.g_00414
OG0000854	Syat.g_03108	Praw.g_00416
OG0000855	Syat.g_03109	Praw.g_00417
OG0000856	Syat.g_03305	Praw.g_00430
OG0000857	Syat.g_00500	Praw.g_00458
OG0000858	Syat.g_03114	Praw.g_00509
OG0000859	Syat.g_03115	Praw.g_00510
OG0000860	Syat.g_03126	Praw.g_00517
OG0000861	Syat.g_03127	Praw.g_00518
OG0000862	Syat.g_03136	Praw.g_00519
OG0000863	Syat.g_03138	Praw.g_00521
OG0000864	Syat.g_03139	Praw.g_00522
OG0000865	Syat.g_03140	Praw.g_00523
OG0000866	Syat.g_03141	Praw.g_00524
OG0000867	Syat.g_03142	Praw.g_00525
OG0000868	Syat.g_03067	Praw.g_00526
OG0000869	Syat.g_03054	Praw.g_00530
OG0000870	Syat.g_03049	Praw.g_00535
OG0000871	Syat.g_03048	Praw.g_00536
OG0000872	Syat.g_03042	Praw.g_00537
OG0000873	Syat.g_03039	Praw.g_00540
OG0000874	Syat.g_03037	Praw.g_00543
OG0000875	Syat.g_03035	Praw.g_00544
OG0000876	Syat.g_00745	Praw.g_00545
OG0000877	Syat.g_03024	Praw.g_00547
OG0000878	Syat.g_03023	Praw.g_00548
OG0000879	Syat.g_03022	Praw.g_00549
OG0000880	Syat.g_03021	Praw.g_00550
OG0000881	Syat.g_03016	Praw.g_00554
OG0000882	Syat.g_03011	Praw.g_00559
OG0000883	Syat.g_03007	Praw.g_00561
OG0000884	Syat.g_03005	Praw.g_00563
OG0000885	Syat.g_03004	Praw.g_00564
OG0000886	Syat.g_03003	Praw.g_00565
OG0000887	Syat.g_03002	Praw.g_00566
OG0000888	Syat.g_03000	Praw.g_00568
OG0000889	Syat.g_02997	Praw.g_00570
OG0000890	Syat.g_02994	Praw.g_00571
OG0000891	Syat.g_02993	Praw.g_00572
OG0000892	Syat.g_02992	Praw.g_01921
OG0000893	Syat.g_01864	Praw.g_01917
OG0000894	Syat.g_01860	Praw.g_01915
OG0000895	Syat.g_01856	Praw.g_01912
OG0000896	Syat.g_01855	Praw.g_01911
OG0000897	Syat.g_01853	Praw.g_01909
OG0000898	Syat.g_01852	Praw.g_01908
OG0000899	Syat.g_01851	Praw.g_01907
OG0000900	Syat.g_01850	Praw.g_01906
OG0000901	Syat.g_01845	Praw.g_01903
OG0000902	Syat.g_01843	Praw.g_01901
OG0000903	Syat.g_01830	Praw.g_01898
OG0000904	Syat.g_01834	Praw.g_01896
OG0000905	Syat.g_01839	Praw.g_01892
OG0000906	Syat.g_01841	Praw.g_01891
OG0000907	Syat.g_01828	Praw.g_00138
OG0000908	Syat.g_01825	Praw.g_00135
OG0000909	Syat.g_01824	Praw.g_00134
OG0000910	Syat.g_01823	Praw.g_00133
OG0000911	Syat.g_01821	Praw.g_00131
OG0000912	Syat.g_01820	Praw.g_00130
OG0000913	Syat.g_01819	Praw.g_00129
OG0000914	Syat.g_01818	Praw.g_00128
OG0000915	Syat.g_01816	Praw.g_00127
OG0000916	Syat.g_01815	Praw.g_00126
OG0000917	Syat.g_01814	Praw.g_00125
OG0000918	Syat.g_01813	Praw.g_00124
OG0000919	Syat.g_01812	Praw.g_00123
OG0000920	Syat.g_01811	Praw.g_00122
OG0000921	Syat.g_01810	Praw.g_00121
OG0000922	Syat.g_01809	Praw.g_00120
OG0000923	Syat.g_01805	Praw.g_00116
OG0000924	Syat.g_01804	Praw.g_00115
OG0000925	Syat.g_01803	Praw.g_00114
OG0000926	Syat.g_01802	Praw.g_00113
OG0000927	Syat.g_01800	Praw.g_00111
OG0000928	Syat.g_01799	Praw.g_00110
OG0000929	Syat.g_01798	Praw.g_00109
OG0000930	Syat.g_01797	Praw.g_00108
OG0000931	Syat.g_01796	Praw.g_00107
OG0000932	Syat.g_01794	Praw.g_00106
OG0000933	Syat.g_01788	Praw.g_00102
OG0000934	Syat.g_01786	Praw.g_00100
OG0000935	Syat.g_01665	Praw.g_00099
OG0000936	Syat.g_01664	Praw.g_00098
OG0000937	Syat.g_01663	Praw.g_00097
OG0000938	Syat.g_01659	Praw.g_00095
OG0000939	Syat.g_01658	Praw.g_00094
OG0000940	Syat.g_01651	Praw.g_00087
OG0000941	Syat.g_01649	Praw.g_00085
OG0000942	Syat.g_01647	Praw.g_00083
OG0000943	Syat.g_01646	Praw.g_00082
OG0000944	Syat.g_01644	Praw.g_00081
OG0000945	Syat.g_01643	Praw.g_00080
OG0000946	Syat.g_01633	Praw.g_00076
OG0000947	Syat.g_01630	Praw.g_00074
OG0000948	Syat.g_01629	Praw.g_00073
OG0000949	Syat.g_02142	Praw.g_00070
OG0000950	Syat.g_02152	Praw.g_00065
OG0000951	Syat.g_02157	Praw.g_00061
OG0000952	Syat.g_02162	Praw.g_00057
OG0000953	Syat.g_02166	Praw.g_00054
OG0000954	Syat.g_02187	Praw.g_00050
OG0000955	Syat.g_02188	Praw.g_00049
OG0000956	Syat.g_02191	Praw.g_00047
OG0000957	Syat.g_02204	Praw.g_00041
OG0000958	Syat.g_02205	Praw.g_00040
OG0000959	Syat.g_02212	Praw.g_00036
OG0000960	Syat.g_02213	Praw.g_00035
OG0000961	Syat.g_02873	Praw.g_00033
OG0000962	Syat.g_02223	Praw.g_00031
OG0000963	Syat.g_02226	Praw.g_00027
OG0000964	Syat.g_02227	Praw.g_00026
OG0000965	Syat.g_02228	Praw.g_00025
OG0000966	Syat.g_02259	Praw.g_00018
OG0000967	Syat.g_02263	Praw.g_00014
OG0000968	Syat.g_02269	Praw.g_00012
OG0000969	Syat.g_02271	Praw.g_00011
OG0000970	Syat.g_02272	Praw.g_00010
OG0000971	Syat.g_02274	Praw.g_00009
OG0000972	Syat.g_02275	Praw.g_00008
OG0000973	Syat.g_02276	Praw.g_00007
OG0000974	Syat.g_02277	Praw.g_00006
OG0000975	Syat.g_02278	Praw.g_00005
OG0000976	Syat.g_02279	Praw.g_00004
OG0000977	Syat.g_02281	Praw.g_00003
OG0000978	Syat.g_02283	Praw.g_00002
OG0000979	Syat.g_02286	Praw.g_01192
OG0000980	Syat.g_02289	Praw.g_01190
OG0000981	Syat.g_02292	Praw.g_01188
OG0000982	Syat.g_02691	Praw.g_01186
OG0000983	Syat.g_02690	Praw.g_01185
OG0000984	Syat.g_02689	Praw.g_01184
OG0000985	Syat.g_02685	Praw.g_01181
OG0000986	Syat.g_02680	Praw.g_01179
OG0000987	Syat.g_02678	Praw.g_01178
OG0000988	Syat.g_02672	Praw.g_01175
OG0000989	Syat.g_02657	Praw.g_01171
OG0000990	Syat.g_02500	Praw.g_01168
OG0000991	Syat.g_02503	Praw.g_01167
OG0000992	Syat.g_02507	Praw.g_01165
OG0000993	Syat.g_02508	Praw.g_01164
OG0000994	Syat.g_02512	Praw.g_01163
OG0000995	Syat.g_02517	Praw.g_01159
OG0000996	Syat.g_02446	Praw.g_01158
OG0000997	Syat.g_02417	Praw.g_01157
OG0000998	Syat.g_02415	Praw.g_01155
OG0000999	Syat.g_02414	Praw.g_01154
OG0001001	Syat.g_02400	Praw.g_01149
OG0001002	Syat.g_02394	Praw.g_01145
OG0001003	Syat.g_02392	Praw.g_01144
OG0001004	Syat.g_02391	Praw.g_01143
OG0001005	Syat.g_02390	Praw.g_01142
OG0001006	Syat.g_02378	Praw.g_01138
OG0001007	Syat.g_02376	Praw.g_01136
OG0001008	Syat.g_02971	Praw.g_00710
OG0001009	Syat.g_02311	Praw.g_01401
OG0001010	Syat.g_02310	Praw.g_01400
OG0001011	Syat.g_02308	Praw.g_01399
OG0001012	Syat.g_01004	Praw.g_01385
OG0001013	Syat.g_02716	Praw.g_01380
OG0001014	Syat.g_02721	Praw.g_01377
OG0001015	Syat.g_02722	Praw.g_01376
OG0001016	Syat.g_01474	Praw.g_01361
OG0001017	Syat.g_01480	Praw.g_01357
OG0001018	Syat.g_01482	Praw.g_01354
OG0001019	Syat.g_01532	Praw.g_01345
OG0001020	Syat.g_01539	Praw.g_01344
OG0001021	Syat.g_01552	Praw.g_01343
OG0001022	Syat.g_01555	Praw.g_01341
OG0001023	Syat.g_01556	Praw.g_01340
OG0001024	Syat.g_01560	Praw.g_01337
OG0001025	Syat.g_01566	Praw.g_01331
OG0001026	Syat.g_01582	Praw.g_01324
OG0001027	Syat.g_02947	Praw.g_01323
OG0001028	Syat.g_02944	Praw.g_01321
OG0001029	Syat.g_02942	Praw.g_01320
OG0001030	Syat.g_02922	Praw.g_01305
OG0001031	Syat.g_02836	Praw.g_01249
OG0001032	Syat.g_02834	Praw.g_01248
OG0001033	Syat.g_02784	Praw.g_01227
OG0001034	Syat.g_01448	Praw.g_01199
OG0001035	Syat.g_01885	Praw.g_00879
OG0001036	Syat.g_01939	Praw.g_00875
OG0001037	Syat.g_01941	Praw.g_00874
OG0001038	Syat.g_02058	Praw.g_00856
OG0001039	Syat.g_02061	Praw.g_00853
OG0001040	Syat.g_02064	Praw.g_00851
OG0001041	Syat.g_02070	Praw.g_00847
OG0001042	Syat.g_02100	Praw.g_00830
OG0001043	Syat.g_02103	Praw.g_00829
OG0001044	Syat.g_01615	Praw.g_00797
OG0001045	Syat.g_01602	Praw.g_00789
OG0001046	Syat.g_00552	Praw.g_00754
OG0001047	Syat.g_02973	Praw.g_00708
OG0001048	Syat.g_02974	Praw.g_00707
OG0001049	Syat.g_01290	Praw.g_00705
OG0001050	Syat.g_01289	Praw.g_00704
OG0001051	Syat.g_01288	Praw.g_00703
OG0001052	Syat.g_01375	Praw.g_00676
OG0001053	Syat.g_03173	Praw.g_00665
OG0001054	Syat.g_03192	Praw.g_00650
OG0001055	Syat.g_03224	Praw.g_00631
OG0001056	Syat.g_03275	Praw.g_00612
OG0001057	Syat.g_00102	Praw.g_00607
OG0001058	Syat.g_00079	Praw.g_00599
OG0001059	Syat.g_00075	Praw.g_00595
OG0001061	Syat.g_00051	Praw.g_00575
OG0001062	Syat.g_00048	Praw.g_01923
OG0001063	Syat.g_00042	Praw.g_01925
OG0001064	Syat.g_00041	Praw.g_01926
OG0001065	Syat.g_00040	Praw.g_01927
OG0001066	Syat.g_00039	Praw.g_01928
OG0001067	Syat.g_00038	Praw.g_01929
OG0001068	Syat.g_00037	Praw.g_01930
OG0001069	Syat.g_00036	Praw.g_01931
OG0001070	Syat.g_00032	Praw.g_01934
OG0001071	Syat.g_00031	Praw.g_01935
OG0001073	Syat.g_00009	Praw.g_00140
OG0001074	Syat.g_01015	Praw.g_00151
OG0001075	Syat.g_01037	Praw.g_00152
OG0001076	Syat.g_03315	Praw.g_00160
OG0001077	Syat.g_03290	Praw.g_00164
OG0001078	Syat.g_00118	Praw.g_01886
OG0001079	Syat.g_00378	Praw.g_01875
OG0001080	Syat.g_00368	Praw.g_01869
OG0001081	Syat.g_00366	Praw.g_01867
OG0001082	Syat.g_00365	Praw.g_01866
OG0001083	Syat.g_00390	Praw.g_01861
OG0001084	Syat.g_00391	Praw.g_01860
OG0001085	Syat.g_00408	Praw.g_01852
OG0001086	Syat.g_00410	Praw.g_01851
OG0001087	Syat.g_03277	Praw.g_01834
OG0001088	Syat.g_02496	Praw.g_01833
OG0001089	Syat.g_00818	Praw.g_01825
OG0001090	Syat.g_00659	Praw.g_01808
OG0001091	Syat.g_00661	Praw.g_01806
OG0001092	Syat.g_00663	Praw.g_01805
OG0001093	Syat.g_00669	Praw.g_01800
OG0001094	Syat.g_00473	Praw.g_01703
OG0001095	Syat.g_00497	Praw.g_01684
OG0001096	Syat.g_00516	Praw.g_01671
OG0001097	Syat.g_00743	Praw.g_01654
OG0001098	Syat.g_01672	Praw.g_01639
OG0001099	Syat.g_02943	Praw.g_01608
OG0001100	Syat.g_00418	Praw.g_01604
OG0001101	Syat.g_00420	Praw.g_01602
OG0001102	Syat.g_00423	Praw.g_01600
OG0001103	Syat.g_00425	Praw.g_01598
OG0001104	Syat.g_00458	Praw.g_01576
OG0001105	Syat.g_00461	Praw.g_01572
OG0001106	Syat.g_00598	Praw.g_01548
OG0001107	Syat.g_00580	Praw.g_01541
OG0001108	Syat.g_00570	Praw.g_01537
OG0001109	Syat.g_00568	Praw.g_01536
OG0001110	Syat.g_00566	Praw.g_01534
OG0001111	Syat.g_00564	Praw.g_01533
OG0001112	Syat.g_00562	Praw.g_01532
OG0001113	Syat.g_00561	Praw.g_01531
OG0001114	Syat.g_00560	Praw.g_01530
OG0001115	Syat.g_00557	Praw.g_01528
OG0001116	Syat.g_00555	Praw.g_01527
OG0001117	Syat.g_00554	Praw.g_01526
OG0001118	Syat.g_00553	Praw.g_01525
OG0001119	Syat.g_00551	Praw.g_01524
OG0001120	Syat.g_00546	Praw.g_01522
OG0001122	Syat.g_00711	Praw.g_01495
OG0001123	Syat.g_00704	Praw.g_01491
OG0001124	Syat.g_00702	Praw.g_01489
OG0001125	Syat.g_00700	Praw.g_01488
OG0001126	Syat.g_00790	Praw.g_01478
OG0001127	Syat.g_00789	Praw.g_01477
OG0001128	Syat.g_00786	Praw.g_01475
OG0001129	Syat.g_00784	Praw.g_01474
OG0001130	Syat.g_00783	Praw.g_01473
OG0001131	Syat.g_01674	Praw.g_01437
OG0001132	Syat.g_00965	Praw.g_01427
OG0001133	Syat.g_03311	Praw.g_00187
OG0001136	Syat.g_03257	Praw.g_00231
OG0001137	Syat.g_00306	Praw.g_00242
OG0001138	Syat.g_00214	Praw.g_00260
OG0001139	Syat.g_00209	Praw.g_00261
OG0001140	Syat.g_00208	Praw.g_00262
OG0001141	Syat.g_00207	Praw.g_00263
OG0001142	Syat.g_00206	Praw.g_00264
OG0001143	Syat.g_00925	Praw.g_00271
OG0001144	Syat.g_00906	Praw.g_00276
OG0001145	Syat.g_01117	Praw.g_00971
OG0001146	Syat.g_01158	Praw.g_00985
OG0001147	Syat.g_01368	Praw.g_01001
OG0001148	Syat.g_01297	Praw.g_01018
OG0001149	Syat.g_01298	Praw.g_01019
OG0001150	Syat.g_01299	Praw.g_01020
OG0001151	Syat.g_01420	Praw.g_01031
OG0001152	Syat.g_01421	Praw.g_01032
OG0001153	Syat.g_01346	Praw.g_00368
OG0001154	Syat.g_01347	Praw.g_00370
OG0001155	Syat.g_02774	Praw.g_00382
OG0001156	Syat.g_02978	Praw.g_00385
OG0001157	Syat.g_02977	Praw.g_00386
OG0001158	Syat.g_02976	Praw.g_00387
OG0001159	Syat.g_02975	Praw.g_00388
OG0001160	Syat.g_03104	Praw.g_00412
OG0001161	Syat.g_02384	Praw.g_00423
OG0001162	Syat.g_01528	Praw.g_00434
OG0001163	Syat.g_03112	Praw.g_00507
OG0001164	Syat.g_03116	Praw.g_00511
OG0001165	Syat.g_03121	Praw.g_00514
OG0001166	Syat.g_03050	Praw.g_00534
OG0001167	Syat.g_03019	Praw.g_00551
OG0001168	Syat.g_03017	Praw.g_00553
OG0001169	Syat.g_03015	Praw.g_00555
OG0001170	Syat.g_03013	Praw.g_00557
OG0001171	Syat.g_03001	Praw.g_00567
OG0001172	Syat.g_01858	Praw.g_01914
OG0001173	Syat.g_01857	Praw.g_01913
OG0001174	Syat.g_01849	Praw.g_01905
OG0001175	Syat.g_01848	Praw.g_01904
OG0001176	Syat.g_01831	Praw.g_01897
OG0001178	Syat.g_03137	Praw.g_01890
OG0001180	Syat.g_01654	Praw.g_00090
OG0001181	Syat.g_01650	Praw.g_00086
OG0001182	Syat.g_01642	Praw.g_00079
OG0001183	Syat.g_01632	Praw.g_00075
OG0001184	Syat.g_02160	Praw.g_00059
OG0001185	Syat.g_02200	Praw.g_00045
OG0001186	Syat.g_02235	Praw.g_00021
OG0001187	Syat.g_02256	Praw.g_00017
OG0001188	Syat.g_02261	Praw.g_00015
OG0001189	Syat.g_02287	Praw.g_01191
OG0001190	Syat.g_02692	Praw.g_01187
OG0001191	Syat.g_02675	Praw.g_01177
OG0001192	Syat.g_02663	Praw.g_01172
OG0001193	Syat.g_02513	Praw.g_01162
OG0001194	Syat.g_02515	Praw.g_01161
OG0001195	Syat.g_02516	Praw.g_01160
OG0001196	Syat.g_02398	Praw.g_01147
OG0001197	Syat.g_02396	Praw.g_01146
