Orthogroup	Prbf	Prbb
OG0000523	Prbf.g_01848	Prbb.g_00570
OG0000524	Prbf.g_01849	Prbb.g_00571
OG0000525	Prbf.g_01850	Prbb.g_00572
OG0000526	Prbf.g_01851	Prbb.g_00573
OG0000527	Prbf.g_01852	Prbb.g_00574
OG0000528	Prbf.g_01853	Prbb.g_00575
OG0000529	Prbf.g_01854	Prbb.g_00576
OG0000530	Prbf.g_01855	Prbb.g_00577
OG0000531	Prbf.g_01856	Prbb.g_00578
OG0000532	Prbf.g_01857	Prbb.g_00579
OG0000533	Prbf.g_01859	Prbb.g_00580
OG0000534	Prbf.g_01860	Prbb.g_00581
OG0000535	Prbf.g_01861	Prbb.g_00582
OG0000536	Prbf.g_01862	Prbb.g_00583
OG0000537	Prbf.g_01863	Prbb.g_00584
OG0000538	Prbf.g_01864	Prbb.g_00585
OG0000539	Prbf.g_01868	Prbb.g_00587
OG0000540	Prbf.g_01869	Prbb.g_00588
OG0000541	Prbf.g_01870	Prbb.g_00589
OG0000542	Prbf.g_01873	Prbb.g_00591
OG0000543	Prbf.g_01874	Prbb.g_00592
OG0000544	Prbf.g_01875	Prbb.g_00594
OG0000545	Prbf.g_01876	Prbb.g_00593
OG0000546	Prbf.g_01877	Prbb.g_00595
OG0000547	Prbf.g_01878	Prbb.g_00596
OG0000548	Prbf.g_01879	Prbb.g_00597
OG0000549	Prbf.g_01881	Prbb.g_00599
OG0000550	Prbf.g_01882	Prbb.g_00600
OG0000551	Prbf.g_01883	Prbb.g_00601
OG0000552	Prbf.g_01884	Prbb.g_00602
OG0000553	Prbf.g_01885	Prbb.g_00603
OG0000554	Prbf.g_01886	Prbb.g_00604
OG0000555	Prbf.g_01888	Prbb.g_00606
OG0000556	Prbf.g_01889	Prbb.g_00607
OG0000557	Prbf.g_01890	Prbb.g_00608
OG0000558	Prbf.g_01891	Prbb.g_00609
OG0000559	Prbf.g_01892	Prbb.g_00610
OG0000560	Prbf.g_01893	Prbb.g_00611
OG0000561	Prbf.g_01894	Prbb.g_00612
OG0000562	Prbf.g_01895	Prbb.g_00613
OG0000563	Prbf.g_01896	Prbb.g_00614
OG0000564	Prbf.g_01897	Prbb.g_00615
OG0000565	Prbf.g_01898	Prbb.g_00616
OG0000566	Prbf.g_01899	Prbb.g_00617
OG0000567	Prbf.g_01900	Prbb.g_00618
OG0000568	Prbf.g_01901	Prbb.g_00619
OG0000569	Prbf.g_01903	Prbb.g_00622
OG0000570	Prbf.g_01904	Prbb.g_00623
OG0000571	Prbf.g_01906	Prbb.g_00624
OG0000572	Prbf.g_01908	Prbb.g_00626
OG0000573	Prbf.g_01909	Prbb.g_00627
OG0000574	Prbf.g_01910	Prbb.g_00628
OG0000575	Prbf.g_01912	Prbb.g_00629
OG0000576	Prbf.g_01913	Prbb.g_00630
OG0000577	Prbf.g_00977	Prbb.g_00631
OG0000578	Prbf.g_00978	Prbb.g_00632
OG0000579	Prbf.g_00979	Prbb.g_00633
OG0000580	Prbf.g_00980	Prbb.g_00634
OG0000581	Prbf.g_00981	Prbb.g_00635
OG0000582	Prbf.g_00982	Prbb.g_00636
OG0000583	Prbf.g_00983	Prbb.g_00637
OG0000584	Prbf.g_00985	Prbb.g_00639
OG0000585	Prbf.g_00986	Prbb.g_00640
OG0000586	Prbf.g_00988	Prbb.g_00641
OG0000587	Prbf.g_00989	Prbb.g_00642
OG0000588	Prbf.g_00990	Prbb.g_00643
OG0000589	Prbf.g_00991	Prbb.g_00644
OG0000590	Prbf.g_00992	Prbb.g_00645
OG0000591	Prbf.g_00993	Prbb.g_00646
OG0000592	Prbf.g_00994	Prbb.g_00647
OG0000593	Prbf.g_00995	Prbb.g_00648
OG0000594	Prbf.g_00996	Prbb.g_00649
OG0000595	Prbf.g_00997	Prbb.g_00650
OG0000596	Prbf.g_00998	Prbb.g_00651
OG0000597	Prbf.g_01002	Prbb.g_00655
OG0000598	Prbf.g_01003	Prbb.g_00656
OG0000599	Prbf.g_01004	Prbb.g_00657
OG0000600	Prbf.g_01005	Prbb.g_00658
OG0000601	Prbf.g_01006	Prbb.g_00659
OG0000602	Prbf.g_01007	Prbb.g_00660
OG0000603	Prbf.g_01008	Prbb.g_00661
OG0000604	Prbf.g_01009	Prbb.g_00662
OG0000605	Prbf.g_01010	Prbb.g_00664
OG0000606	Prbf.g_01011	Prbb.g_00665
OG0000607	Prbf.g_01013	Prbb.g_00667
OG0000608	Prbf.g_01014	Prbb.g_00668
OG0000609	Prbf.g_01016	Prbb.g_00670
OG0000610	Prbf.g_01017	Prbb.g_00671
OG0000611	Prbf.g_01293	Prbb.g_00674
OG0000612	Prbf.g_01292	Prbb.g_00675
OG0000613	Prbf.g_01290	Prbb.g_00677
OG0000614	Prbf.g_01284	Prbb.g_00684
OG0000615	Prbf.g_01283	Prbb.g_00685
OG0000616	Prbf.g_01282	Prbb.g_00686
OG0000617	Prbf.g_01279	Prbb.g_00689
OG0000618	Prbf.g_01278	Prbb.g_00690
OG0000619	Prbf.g_01277	Prbb.g_00691
OG0000620	Prbf.g_01275	Prbb.g_00693
OG0000621	Prbf.g_01274	Prbb.g_00694
OG0000622	Prbf.g_01273	Prbb.g_00695
OG0000623	Prbf.g_01272	Prbb.g_00696
OG0000624	Prbf.g_01269	Prbb.g_00700
OG0000625	Prbf.g_01268	Prbb.g_00701
OG0000626	Prbf.g_01267	Prbb.g_00702
OG0000627	Prbf.g_01264	Prbb.g_01450
OG0000628	Prbf.g_01263	Prbb.g_00703
OG0000629	Prbf.g_01262	Prbb.g_00705
OG0000630	Prbf.g_01260	Prbb.g_00707
OG0000631	Prbf.g_01258	Prbb.g_00708
OG0000632	Prbf.g_00404	Prbb.g_02176
OG0000633	Prbf.g_01334	Prbb.g_01260
OG0000634	Prbf.g_01252	Prbb.g_00714
OG0000635	Prbf.g_01030	Prbb.g_00716
OG0000636	Prbf.g_01031	Prbb.g_00717
OG0000637	Prbf.g_01033	Prbb.g_00719
OG0000638	Prbf.g_01034	Prbb.g_00720
OG0000639	Prbf.g_01035	Prbb.g_00721
OG0000640	Prbf.g_01036	Prbb.g_00722
OG0000641	Prbf.g_01037	Prbb.g_00723
OG0000642	Prbf.g_01038	Prbb.g_00724
OG0000643	Prbf.g_01039	Prbb.g_00725
OG0000644	Prbf.g_01041	Prbb.g_00727
OG0000645	Prbf.g_01043	Prbb.g_00729
OG0000646	Prbf.g_01044	Prbb.g_00730
OG0000647	Prbf.g_01045	Prbb.g_00731
OG0000648	Prbf.g_01046	Prbb.g_00733
OG0000649	Prbf.g_01047	Prbb.g_00734
OG0000650	Prbf.g_01048	Prbb.g_00735
OG0000651	Prbf.g_01049	Prbb.g_00736
OG0000652	Prbf.g_01051	Prbb.g_00738
OG0000653	Prbf.g_00863	Prbb.g_00086
OG0000654	Prbf.g_00280	Prbb.g_00108
OG0000655	Prbf.g_01920	Prbb.g_01452
OG0000656	Prbf.g_00042	Prbb.g_01099
OG0000657	Prbf.g_01929	Prbb.g_00983
OG0000658	Prbf.g_01928	Prbb.g_00982
OG0000659	Prbf.g_01927	Prbb.g_00981
OG0000660	Prbf.g_01675	Prbb.g_00389
OG0000661	Prbf.g_01150	Prbb.g_00958
OG0000662	Prbf.g_01146	Prbb.g_00960
OG0000663	Prbf.g_01144	Prbb.g_00962
OG0000664	Prbf.g_01143	Prbb.g_00963
OG0000665	Prbf.g_01142	Prbb.g_00964
OG0000666	Prbf.g_01029	Prbb.g_00777
OG0000667	Prbf.g_01250	Prbb.g_00778
OG0000668	Prbf.g_01249	Prbb.g_00779
OG0000669	Prbf.g_01248	Prbb.g_00780
OG0000670	Prbf.g_01246	Prbb.g_00782
OG0000671	Prbf.g_01245	Prbb.g_00783
OG0000672	Prbf.g_01244	Prbb.g_00784
OG0000673	Prbf.g_01243	Prbb.g_00785
OG0000674	Prbf.g_01242	Prbb.g_00786
OG0000675	Prbf.g_01241	Prbb.g_00787
OG0000676	Prbf.g_01239	Prbb.g_00789
OG0000677	Prbf.g_01237	Prbb.g_00791
OG0000678	Prbf.g_01236	Prbb.g_00792
OG0000679	Prbf.g_01235	Prbb.g_00793
OG0000680	Prbf.g_01234	Prbb.g_00794
OG0000681	Prbf.g_01233	Prbb.g_00795
OG0000682	Prbf.g_01232	Prbb.g_00796
OG0000683	Prbf.g_01231	Prbb.g_00798
OG0000684	Prbf.g_01229	Prbb.g_00800
OG0000685	Prbf.g_01228	Prbb.g_00801
OG0000686	Prbf.g_01227	Prbb.g_00802
OG0000687	Prbf.g_01226	Prbb.g_00803
OG0000688	Prbf.g_01225	Prbb.g_00804
OG0000689	Prbf.g_01224	Prbb.g_00805
OG0000690	Prbf.g_01223	Prbb.g_00806
OG0000691	Prbf.g_01221	Prbb.g_00808
OG0000692	Prbf.g_01220	Prbb.g_00809
OG0000693	Prbf.g_01219	Prbb.g_00810
OG0000694	Prbf.g_01218	Prbb.g_00811
OG0000695	Prbf.g_01217	Prbb.g_00812
OG0000696	Prbf.g_01216	Prbb.g_00813
OG0000697	Prbf.g_01214	Prbb.g_00814
OG0000698	Prbf.g_01213	Prbb.g_00815
OG0000699	Prbf.g_01209	Prbb.g_00818
OG0000700	Prbf.g_01208	Prbb.g_00819
OG0000701	Prbf.g_01206	Prbb.g_00821
OG0000702	Prbf.g_01205	Prbb.g_00822
OG0000703	Prbf.g_01204	Prbb.g_00823
OG0000704	Prbf.g_01203	Prbb.g_00824
OG0000705	Prbf.g_01201	Prbb.g_00827
OG0000706	Prbf.g_01200	Prbb.g_00828
OG0000707	Prbf.g_01199	Prbb.g_00829
OG0000708	Prbf.g_01198	Prbb.g_00830
OG0000709	Prbf.g_01197	Prbb.g_00831
OG0000710	Prbf.g_01196	Prbb.g_00832
OG0000711	Prbf.g_01195	Prbb.g_00833
OG0000712	Prbf.g_01194	Prbb.g_00834
OG0000713	Prbf.g_01193	Prbb.g_00835
OG0000714	Prbf.g_01189	Prbb.g_00837
OG0000715	Prbf.g_01188	Prbb.g_00838
OG0000716	Prbf.g_01187	Prbb.g_00839
OG0000717	Prbf.g_01186	Prbb.g_00840
OG0000718	Prbf.g_01185	Prbb.g_00841
OG0000719	Prbf.g_01183	Prbb.g_00843
OG0000720	Prbf.g_01179	Prbb.g_00847
OG0000721	Prbf.g_01178	Prbb.g_00848
OG0000722	Prbf.g_00838	Prbb.g_00914
OG0000723	Prbf.g_00833	Prbb.g_00917
OG0000724	Prbf.g_01331	Prbb.g_00922
OG0000725	Prbf.g_01329	Prbb.g_00924
OG0000726	Prbf.g_01328	Prbb.g_00925
OG0000727	Prbf.g_01326	Prbb.g_00926
OG0000728	Prbf.g_01325	Prbb.g_00927
OG0000729	Prbf.g_01323	Prbb.g_00929
OG0000730	Prbf.g_01322	Prbb.g_00930
OG0000731	Prbf.g_01320	Prbb.g_00932
OG0000732	Prbf.g_01319	Prbb.g_00933
OG0000733	Prbf.g_01318	Prbb.g_00934
OG0000734	Prbf.g_01317	Prbb.g_00935
OG0000735	Prbf.g_01316	Prbb.g_00936
OG0000736	Prbf.g_01314	Prbb.g_00938
OG0000737	Prbf.g_01313	Prbb.g_00939
OG0000738	Prbf.g_01311	Prbb.g_00942
OG0000739	Prbf.g_01310	Prbb.g_00943
OG0000740	Prbf.g_01309	Prbb.g_00944
OG0000741	Prbf.g_01307	Prbb.g_00946
OG0000742	Prbf.g_01306	Prbb.g_00947
OG0000743	Prbf.g_01302	Prbb.g_00951
OG0000744	Prbf.g_01301	Prbb.g_00952
OG0000745	Prbf.g_01299	Prbb.g_00762
OG0000746	Prbf.g_01298	Prbb.g_00763
OG0000747	Prbf.g_01297	Prbb.g_00764
OG0000748	Prbf.g_01296	Prbb.g_00765
OG0000749	Prbf.g_01295	Prbb.g_00766
OG0000750	Prbf.g_01294	Prbb.g_00767
OG0000751	Prbf.g_01021	Prbb.g_00769
OG0000752	Prbf.g_01022	Prbb.g_00770
OG0000753	Prbf.g_01023	Prbb.g_00771
OG0000754	Prbf.g_01024	Prbb.g_00772
OG0000755	Prbf.g_01026	Prbb.g_00774
OG0000756	Prbf.g_01027	Prbb.g_00775
OG0000757	Prbf.g_01028	Prbb.g_00776
OG0000758	Prbf.g_01141	Prbb.g_00965
OG0000759	Prbf.g_01140	Prbb.g_00966
OG0000760	Prbf.g_01139	Prbb.g_00967
OG0000761	Prbf.g_01138	Prbb.g_00968
OG0000762	Prbf.g_01136	Prbb.g_00970
OG0000763	Prbf.g_01135	Prbb.g_00971
OG0000764	Prbf.g_01134	Prbb.g_00972
OG0000765	Prbf.g_01133	Prbb.g_00973
OG0000766	Prbf.g_01132	Prbb.g_00974
OG0000767	Prbf.g_01131	Prbb.g_00975
OG0000768	Prbf.g_01130	Prbb.g_00976
OG0000769	Prbf.g_01129	Prbb.g_00977
OG0000770	Prbf.g_01127	Prbb.g_00978
OG0000771	Prbf.g_01126	Prbb.g_00979
OG0000772	Prbf.g_01067	Prbb.g_00893
OG0000773	Prbf.g_01124	Prbb.g_00984
OG0000774	Prbf.g_01123	Prbb.g_00985
OG0000775	Prbf.g_01122	Prbb.g_00986
OG0000776	Prbf.g_01120	Prbb.g_00988
OG0000777	Prbf.g_01119	Prbb.g_00989
OG0000778	Prbf.g_01118	Prbb.g_00990
OG0000779	Prbf.g_01116	Prbb.g_00992
OG0000780	Prbf.g_01115	Prbb.g_00993
OG0000781	Prbf.g_01114	Prbb.g_00994
OG0000782	Prbf.g_01112	Prbb.g_00996
OG0000783	Prbf.g_01111	Prbb.g_00997
OG0000784	Prbf.g_01110	Prbb.g_00998
OG0000785	Prbf.g_01109	Prbb.g_00999
OG0000786	Prbf.g_01108	Prbb.g_01000
OG0000787	Prbf.g_01106	Prbb.g_01002
OG0000788	Prbf.g_01105	Prbb.g_01003
OG0000789	Prbf.g_01104	Prbb.g_01004
OG0000790	Prbf.g_01103	Prbb.g_01005
OG0000791	Prbf.g_01102	Prbb.g_01006
OG0000792	Prbf.g_00065	Prbb.g_00101
OG0000793	Prbf.g_01100	Prbb.g_01007
OG0000794	Prbf.g_01099	Prbb.g_01008
OG0000795	Prbf.g_01098	Prbb.g_01009
OG0000796	Prbf.g_01095	Prbb.g_01010
OG0000797	Prbf.g_01094	Prbb.g_01012
OG0000798	Prbf.g_01093	Prbb.g_01013
OG0000799	Prbf.g_01092	Prbb.g_01014
OG0000800	Prbf.g_01091	Prbb.g_01015
OG0000801	Prbf.g_01090	Prbb.g_01016
OG0000802	Prbf.g_01088	Prbb.g_01017
OG0000803	Prbf.g_01087	Prbb.g_01018
OG0000804	Prbf.g_01083	Prbb.g_01036
OG0000805	Prbf.g_01081	Prbb.g_01037
OG0000806	Prbf.g_01080	Prbb.g_01038
OG0000807	Prbf.g_01079	Prbb.g_01039
OG0000808	Prbf.g_01078	Prbb.g_01040
OG0000809	Prbf.g_01072	Prbb.g_01045
OG0000810	Prbf.g_01070	Prbb.g_01047
OG0000811	Prbf.g_01069	Prbb.g_01048
OG0000812	Prbf.g_01068	Prbb.g_00892
OG0000813	Prbf.g_01065	Prbb.g_01049
OG0000814	Prbf.g_01064	Prbb.g_01050
OG0000815	Prbf.g_01063	Prbb.g_01051
OG0000816	Prbf.g_01060	Prbb.g_01054
OG0000817	Prbf.g_01159	Prbb.g_01058
OG0000818	Prbf.g_01160	Prbb.g_01059
OG0000819	Prbf.g_01162	Prbb.g_01062
OG0000820	Prbf.g_01163	Prbb.g_01063
OG0000821	Prbf.g_01164	Prbb.g_01064
OG0000822	Prbf.g_01165	Prbb.g_01065
OG0000823	Prbf.g_01168	Prbb.g_01068
OG0000824	Prbf.g_01169	Prbb.g_01069
OG0000825	Prbf.g_01171	Prbb.g_00891
OG0000826	Prbf.g_01172	Prbb.g_00890
OG0000827	Prbf.g_01173	Prbb.g_00889
OG0000828	Prbf.g_01175	Prbb.g_00887
OG0000829	Prbf.g_01705	Prbb.g_00897
OG0000830	Prbf.g_00296	Prbb.g_01108
OG0000831	Prbf.g_00870	Prbb.g_01090
OG0000832	Prbf.g_01924	Prbb.g_01783
OG0000833	Prbf.g_00048	Prbb.g_02071
OG0000834	Prbf.g_00876	Prbb.g_00392
OG0000835	Prbf.g_01684	Prbb.g_00400
OG0000836	Prbf.g_00062	Prbb.g_01780
OG0000837	Prbf.g_00094	Prbb.g_01085
OG0000838	Prbf.g_00787	Prbb.g_01888
OG0000839	Prbf.g_00786	Prbb.g_01889
OG0000840	Prbf.g_00285	Prbb.g_01126
OG0000841	Prbf.g_00896	Prbb.g_01539
OG0000842	Prbf.g_00902	Prbb.g_01533
OG0000843	Prbf.g_00904	Prbb.g_01531
OG0000844	Prbf.g_00905	Prbb.g_01530
OG0000845	Prbf.g_00906	Prbb.g_01529
OG0000846	Prbf.g_00907	Prbb.g_01528
OG0000847	Prbf.g_00908	Prbb.g_01527
OG0000848	Prbf.g_00909	Prbb.g_01526
OG0000849	Prbf.g_00910	Prbb.g_01525
OG0000850	Prbf.g_00911	Prbb.g_01524
OG0000851	Prbf.g_00914	Prbb.g_01521
OG0000852	Prbf.g_00917	Prbb.g_01518
OG0000853	Prbf.g_00919	Prbb.g_01516
OG0000854	Prbf.g_00920	Prbb.g_01515
OG0000855	Prbf.g_00921	Prbb.g_01513
OG0000856	Prbf.g_00922	Prbb.g_01512
OG0000857	Prbf.g_00923	Prbb.g_01511
OG0000858	Prbf.g_00926	Prbb.g_01508
OG0000859	Prbf.g_00927	Prbb.g_01507
OG0000860	Prbf.g_00928	Prbb.g_01506
OG0000861	Prbf.g_00929	Prbb.g_01505
OG0000862	Prbf.g_00930	Prbb.g_01504
OG0000863	Prbf.g_00932	Prbb.g_01502
OG0000864	Prbf.g_00933	Prbb.g_01501
OG0000865	Prbf.g_00934	Prbb.g_01500
OG0000866	Prbf.g_00935	Prbb.g_01499
OG0000867	Prbf.g_00937	Prbb.g_01497
OG0000868	Prbf.g_00939	Prbb.g_01495
OG0000869	Prbf.g_00940	Prbb.g_01493
OG0000870	Prbf.g_00943	Prbb.g_01491
OG0000871	Prbf.g_00944	Prbb.g_01490
OG0000872	Prbf.g_00946	Prbb.g_01488
OG0000873	Prbf.g_00947	Prbb.g_01487
OG0000874	Prbf.g_00948	Prbb.g_01486
OG0000875	Prbf.g_00950	Prbb.g_01484
OG0000876	Prbf.g_00952	Prbb.g_01482
OG0000877	Prbf.g_00953	Prbb.g_01481
OG0000878	Prbf.g_00954	Prbb.g_01480
OG0000879	Prbf.g_00955	Prbb.g_01479
OG0000880	Prbf.g_00956	Prbb.g_01478
OG0000881	Prbf.g_00957	Prbb.g_01477
OG0000882	Prbf.g_00958	Prbb.g_01476
OG0000883	Prbf.g_00959	Prbb.g_01475
OG0000884	Prbf.g_00960	Prbb.g_01474
OG0000885	Prbf.g_00961	Prbb.g_01473
OG0000886	Prbf.g_00962	Prbb.g_01472
OG0000887	Prbf.g_00963	Prbb.g_01471
OG0000888	Prbf.g_00964	Prbb.g_01470
OG0000889	Prbf.g_00965	Prbb.g_01469
OG0000890	Prbf.g_00966	Prbb.g_01468
OG0000891	Prbf.g_00967	Prbb.g_01467
OG0000892	Prbf.g_00968	Prbb.g_01465
OG0000893	Prbf.g_00969	Prbb.g_01464
OG0000894	Prbf.g_00970	Prbb.g_01463
OG0000895	Prbf.g_00971	Prbb.g_01462
OG0000896	Prbf.g_00973	Prbb.g_01461
OG0000897	Prbf.g_00974	Prbb.g_01460
OG0000898	Prbf.g_00975	Prbb.g_01459
OG0000899	Prbf.g_00976	Prbb.g_01458
OG0000900	Prbf.g_01914	Prbb.g_01457
OG0000901	Prbf.g_00767	Prbb.g_01291
OG0000902	Prbf.g_00037	Prbb.g_01575
OG0000903	Prbf.g_00036	Prbb.g_01576
OG0000904	Prbf.g_00035	Prbb.g_01577
OG0000905	Prbf.g_00034	Prbb.g_01578
OG0000906	Prbf.g_00033	Prbb.g_01580
OG0000907	Prbf.g_00031	Prbb.g_01581
OG0000908	Prbf.g_00030	Prbb.g_01582
OG0000909	Prbf.g_00029	Prbb.g_01583
OG0000910	Prbf.g_00028	Prbb.g_01584
OG0000911	Prbf.g_00027	Prbb.g_01585
OG0000912	Prbf.g_00024	Prbb.g_01588
OG0000913	Prbf.g_00023	Prbb.g_01589
OG0000914	Prbf.g_00022	Prbb.g_01590
OG0000915	Prbf.g_00019	Prbb.g_01592
OG0000916	Prbf.g_00018	Prbb.g_01593
OG0000917	Prbf.g_00017	Prbb.g_01594
OG0000918	Prbf.g_00016	Prbb.g_01595
OG0000919	Prbf.g_00015	Prbb.g_01596
OG0000920	Prbf.g_00014	Prbb.g_01597
OG0000921	Prbf.g_00011	Prbb.g_01600
OG0000922	Prbf.g_00010	Prbb.g_01601
OG0000923	Prbf.g_00071	Prbb.g_01608
OG0000924	Prbf.g_00070	Prbb.g_01609
OG0000925	Prbf.g_00002	Prbb.g_01612
OG0000926	Prbf.g_01782	Prbb.g_00746
OG0000927	Prbf.g_00853, Prbf.g_00066	Prbb.g_01541
OG0000928	Prbf.g_00256	Prbb.g_01057
OG0000929	Prbf.g_00875	Prbb.g_01789
OG0000930	Prbf.g_00893	Prbb.g_01637
OG0000931	Prbf.g_01181	Prbb.g_00845
OG0000932	Prbf.g_00856	Prbb.g_01201
OG0000933	Prbf.g_00097	Prbb.g_01641
OG0000934	Prbf.g_00098	Prbb.g_01642
OG0000935	Prbf.g_00099	Prbb.g_01643
OG0000936	Prbf.g_00100	Prbb.g_01644
OG0000937	Prbf.g_00101	Prbb.g_01645
OG0000938	Prbf.g_00102	Prbb.g_01646
OG0000939	Prbf.g_00103	Prbb.g_01647
OG0000940	Prbf.g_00104	Prbb.g_01648
OG0000941	Prbf.g_00105	Prbb.g_01649
OG0000942	Prbf.g_00106	Prbb.g_01650
OG0000943	Prbf.g_00107	Prbb.g_01651
OG0000944	Prbf.g_00108	Prbb.g_01652
OG0000945	Prbf.g_00109	Prbb.g_01653
OG0000946	Prbf.g_00110	Prbb.g_01654
OG0000947	Prbf.g_00111	Prbb.g_01655
OG0000948	Prbf.g_00112	Prbb.g_01656
OG0000949	Prbf.g_00113	Prbb.g_01657
OG0000950	Prbf.g_00514	Prbb.g_02044
OG0000951	Prbf.g_00140	Prbb.g_01668
OG0000952	Prbf.g_00141	Prbb.g_01669
OG0000953	Prbf.g_00142	Prbb.g_01670
OG0000954	Prbf.g_00143	Prbb.g_01671
OG0000955	Prbf.g_00144	Prbb.g_01672
OG0000956	Prbf.g_00146	Prbb.g_01674
OG0000957	Prbf.g_00147	Prbb.g_01675
OG0000958	Prbf.g_00148	Prbb.g_01676
OG0000959	Prbf.g_00149	Prbb.g_01677
OG0000960	Prbf.g_00150	Prbb.g_01678
OG0000961	Prbf.g_00151	Prbb.g_01679
OG0000962	Prbf.g_00152	Prbb.g_01680
OG0000963	Prbf.g_00153	Prbb.g_01681
OG0000964	Prbf.g_00154	Prbb.g_01683
OG0000965	Prbf.g_00155	Prbb.g_01684
OG0000966	Prbf.g_00156	Prbb.g_01685
OG0000967	Prbf.g_00159	Prbb.g_01688
OG0000968	Prbf.g_00160	Prbb.g_01689
OG0000969	Prbf.g_00161	Prbb.g_01690
OG0000970	Prbf.g_00162	Prbb.g_01691
OG0000971	Prbf.g_00163	Prbb.g_01692
OG0000972	Prbf.g_00164	Prbb.g_01693
OG0000973	Prbf.g_00166	Prbb.g_01695
OG0000974	Prbf.g_00167	Prbb.g_01696
OG0000975	Prbf.g_00168	Prbb.g_01697
OG0000976	Prbf.g_00169	Prbb.g_01698
OG0000977	Prbf.g_00170	Prbb.g_01699
OG0000978	Prbf.g_00171	Prbb.g_01700
OG0000979	Prbf.g_00172	Prbb.g_01701
OG0000980	Prbf.g_00173	Prbb.g_00465
OG0000981	Prbf.g_00174	Prbb.g_01702
OG0000982	Prbf.g_00175	Prbb.g_01703
OG0000983	Prbf.g_00176	Prbb.g_01704
OG0000984	Prbf.g_00180	Prbb.g_01707
OG0000985	Prbf.g_00181	Prbb.g_01708
OG0000986	Prbf.g_00182	Prbb.g_01709
OG0000987	Prbf.g_00184	Prbb.g_01711
OG0000988	Prbf.g_00185	Prbb.g_01712
OG0000989	Prbf.g_00186	Prbb.g_01713
OG0000990	Prbf.g_00187	Prbb.g_01714
OG0000991	Prbf.g_00188	Prbb.g_01715
OG0000992	Prbf.g_00189	Prbb.g_01716
OG0000993	Prbf.g_00190	Prbb.g_01717
OG0000994	Prbf.g_00191	Prbb.g_01718
OG0000995	Prbf.g_00192	Prbb.g_01719
OG0000996	Prbf.g_00193	Prbb.g_01720
OG0000997	Prbf.g_00195	Prbb.g_01722
OG0000998	Prbf.g_00201	Prbb.g_01728
OG0000999	Prbf.g_00203	Prbb.g_01731
OG0001000	Prbf.g_00205	Prbb.g_01732
OG0001001	Prbf.g_00207	Prbb.g_01733
OG0001002	Prbf.g_00209	Prbb.g_01735
OG0001003	Prbf.g_00210	Prbb.g_01736
OG0001004	Prbf.g_00211	Prbb.g_01737
OG0001005	Prbf.g_00212	Prbb.g_01738
OG0001006	Prbf.g_00214	Prbb.g_01740
OG0001007	Prbf.g_00215	Prbb.g_01741
OG0001008	Prbf.g_00216	Prbb.g_01742
OG0001009	Prbf.g_00217	Prbb.g_01744
OG0001010	Prbf.g_00218	Prbb.g_01745
OG0001011	Prbf.g_00219	Prbb.g_01746
OG0001012	Prbf.g_00220	Prbb.g_01747
OG0001013	Prbf.g_00221	Prbb.g_01748
OG0001014	Prbf.g_00222	Prbb.g_01749
OG0001015	Prbf.g_00223	Prbb.g_01750
OG0001016	Prbf.g_00224	Prbb.g_01751
OG0001017	Prbf.g_00225	Prbb.g_01752
OG0001018	Prbf.g_00226	Prbb.g_01753
OG0001019	Prbf.g_00227	Prbb.g_01754
OG0001020	Prbf.g_00228	Prbb.g_01755
OG0001021	Prbf.g_00229	Prbb.g_01756
OG0001022	Prbf.g_00230	Prbb.g_01757
OG0001023	Prbf.g_00231	Prbb.g_01758
OG0001024	Prbf.g_00233	Prbb.g_01760
OG0001025	Prbf.g_00234	Prbb.g_01761
OG0001026	Prbf.g_00235	Prbb.g_01762
OG0001027	Prbf.g_00236	Prbb.g_01763
OG0001028	Prbf.g_00239	Prbb.g_01765
OG0001029	Prbf.g_00240	Prbb.g_01766
OG0001030	Prbf.g_00243	Prbb.g_01769
OG0001031	Prbf.g_00244	Prbb.g_01770
OG0001032	Prbf.g_00750	Prbb.g_01555
OG0001033	Prbf.g_01911	Prbb.g_01659
OG0001034	Prbf.g_01230	Prbb.g_00799
OG0001035	Prbf.g_00700	Prbb.g_01817
OG0001036	Prbf.g_00699	Prbb.g_01818
OG0001037	Prbf.g_00692	Prbb.g_01824
OG0001038	Prbf.g_00691	Prbb.g_01825
OG0001039	Prbf.g_00690	Prbb.g_01826
OG0001040	Prbf.g_00689	Prbb.g_01827
OG0001041	Prbf.g_00687	Prbb.g_01828
OG0001042	Prbf.g_00686	Prbb.g_01829
OG0001043	Prbf.g_00685	Prbb.g_01830
OG0001044	Prbf.g_00684	Prbb.g_01831
OG0001045	Prbf.g_00683	Prbb.g_01832
OG0001046	Prbf.g_00681	Prbb.g_01833
OG0001047	Prbf.g_00680	Prbb.g_01834
OG0001048	Prbf.g_00679	Prbb.g_01835
OG0001049	Prbf.g_00678	Prbb.g_01836
OG0001050	Prbf.g_00677	Prbb.g_01837
OG0001051	Prbf.g_00676	Prbb.g_01838
OG0001052	Prbf.g_00675	Prbb.g_01839
OG0001053	Prbf.g_00674	Prbb.g_01840
OG0001054	Prbf.g_00673	Prbb.g_01841
OG0001055	Prbf.g_00672	Prbb.g_01842
OG0001056	Prbf.g_00671	Prbb.g_01843
OG0001057	Prbf.g_00669	Prbb.g_01845
OG0001058	Prbf.g_00668	Prbb.g_01846
OG0001059	Prbf.g_00667	Prbb.g_01847
