Orthogroup	Prai	Prba
OG0000572	Prai.g_00654	Prba.g_01692
OG0000573	Prai.g_00655	Prba.g_01691
OG0000574	Prai.g_00656	Prba.g_01690
OG0000575	Prai.g_00657	Prba.g_01689
OG0000576	Prai.g_00658	Prba.g_01688
OG0000577	Prai.g_00659	Prba.g_01687
OG0000578	Prai.g_00660	Prba.g_01686
OG0000579	Prai.g_00661	Prba.g_01685
OG0000580	Prai.g_00662	Prba.g_01684
OG0000581	Prai.g_00663	Prba.g_01683
OG0000582	Prai.g_00664	Prba.g_01682
OG0000583	Prai.g_00665	Prba.g_01681
OG0000584	Prai.g_00667	Prba.g_01679
OG0000585	Prai.g_00668	Prba.g_01678
OG0000586	Prai.g_00669	Prba.g_01677
OG0000587	Prai.g_00670	Prba.g_01676
OG0000588	Prai.g_00671	Prba.g_01675
OG0000589	Prai.g_00672	Prba.g_01674
OG0000590	Prai.g_00673	Prba.g_01673
OG0000591	Prai.g_00674	Prba.g_01672
OG0000592	Prai.g_00675	Prba.g_01671
OG0000593	Prai.g_00676	Prba.g_01670
OG0000594	Prai.g_00677	Prba.g_01669
OG0000595	Prai.g_00678	Prba.g_01668
OG0000596	Prai.g_00679	Prba.g_01667
OG0000597	Prai.g_00683	Prba.g_01663
OG0000598	Prai.g_00684	Prba.g_01662
OG0000599	Prai.g_00685	Prba.g_01661
OG0000600	Prai.g_00686	Prba.g_01660
OG0000601	Prai.g_00687	Prba.g_01659
OG0000602	Prai.g_00688	Prba.g_01658
OG0000603	Prai.g_00689	Prba.g_01657
OG0000604	Prai.g_00690	Prba.g_01656
OG0000605	Prai.g_00691	Prba.g_01655
OG0000606	Prai.g_00692	Prba.g_01654
OG0000607	Prai.g_00693	Prba.g_01653
OG0000608	Prai.g_00694	Prba.g_01652
OG0000609	Prai.g_00696	Prba.g_01650
OG0000610	Prai.g_00697	Prba.g_01649
OG0000611	Prai.g_00699	Prba.g_01647
OG0000612	Prai.g_00700	Prba.g_01646
OG0000613	Prai.g_00702	Prba.g_01644
OG0000614	Prai.g_00708	Prba.g_01638
OG0000615	Prai.g_00709	Prba.g_01637
OG0000616	Prai.g_00710	Prba.g_01636
OG0000617	Prai.g_00712	Prba.g_01634
OG0000618	Prai.g_00713	Prba.g_01633
OG0000619	Prai.g_00714	Prba.g_01632
OG0000620	Prai.g_00716	Prba.g_01630
OG0000621	Prai.g_00717	Prba.g_01629
OG0000622	Prai.g_00718	Prba.g_01628
OG0000623	Prai.g_00719	Prba.g_01627
OG0000624	Prai.g_00721	Prba.g_01625
OG0000625	Prai.g_00722	Prba.g_01624
OG0000626	Prai.g_00723	Prba.g_01623
OG0000627	Prai.g_00724	Prba.g_01622
OG0000628	Prai.g_00725	Prba.g_01621
OG0000629	Prai.g_00726	Prba.g_01620
OG0000630	Prai.g_00728	Prba.g_01618
OG0000631	Prai.g_00729	Prba.g_01617
OG0000632	Prai.g_00732	Prba.g_01613
OG0000633	Prai.g_00733	Prba.g_01612
OG0000634	Prai.g_00749	Prba.g_01593
OG0000635	Prai.g_00751	Prba.g_01591
OG0000636	Prai.g_00752	Prba.g_01590
OG0000637	Prai.g_00754	Prba.g_01588
OG0000638	Prai.g_00755	Prba.g_01587
OG0000639	Prai.g_00756	Prba.g_01586
OG0000640	Prai.g_00757	Prba.g_01585
OG0000641	Prai.g_00758	Prba.g_01584
OG0000642	Prai.g_00759	Prba.g_01583
OG0000643	Prai.g_00760	Prba.g_01582
OG0000644	Prai.g_00762	Prba.g_01580
OG0000645	Prai.g_00763	Prba.g_01579
OG0000646	Prai.g_00764	Prba.g_01578
OG0000647	Prai.g_00765	Prba.g_01577
OG0000648	Prai.g_00766	Prba.g_01576
OG0000649	Prai.g_00767	Prba.g_01575
OG0000650	Prai.g_00768	Prba.g_01574
OG0000651	Prai.g_00769	Prba.g_01573
OG0000652	Prai.g_00771	Prba.g_01571
OG0000653	Prai.g_00897	Prba.g_01556
OG0000654	Prai.g_00894	Prba.g_01554
OG0000655	Prai.g_01293	Prba.g_01545
OG0000656	Prai.g_00883	Prba.g_01541
OG0000657	Prai.g_00882	Prba.g_01534
OG0000658	Prai.g_00881	Prba.g_01533
OG0000659	Prai.g_00880	Prba.g_01532
OG0000660	Prai.g_00869	Prba.g_01521
OG0000661	Prai.g_00860	Prba.g_01512
OG0000662	Prai.g_00858	Prba.g_01510
OG0000663	Prai.g_00857	Prba.g_01508
OG0000664	Prai.g_00856	Prba.g_01507
OG0000665	Prai.g_00855	Prba.g_01506
OG0000666	Prai.g_00854	Prba.g_01505
OG0000667	Prai.g_00853	Prba.g_01504
OG0000668	Prai.g_00852	Prba.g_01503
OG0000669	Prai.g_00851	Prba.g_01502
OG0000670	Prai.g_00849	Prba.g_01500
OG0000671	Prai.g_00848	Prba.g_01499
OG0000672	Prai.g_00847	Prba.g_01498
OG0000673	Prai.g_00846	Prba.g_01497
OG0000674	Prai.g_00845	Prba.g_01496
OG0000675	Prai.g_00844	Prba.g_01495
OG0000676	Prai.g_00842	Prba.g_01493
OG0000677	Prai.g_00839	Prba.g_01491
OG0000678	Prai.g_00838	Prba.g_01490
OG0000679	Prai.g_00837	Prba.g_01489
OG0000680	Prai.g_00836	Prba.g_01488
OG0000681	Prai.g_00835	Prba.g_01487
OG0000682	Prai.g_00834	Prba.g_01486
OG0000683	Prai.g_00833	Prba.g_01485
OG0000684	Prai.g_00832	Prba.g_01484
OG0000685	Prai.g_00831	Prba.g_01483
OG0000686	Prai.g_00830	Prba.g_01482
OG0000687	Prai.g_00829	Prba.g_01481
OG0000688	Prai.g_00828	Prba.g_01480
OG0000689	Prai.g_00827	Prba.g_01479
OG0000690	Prai.g_00826	Prba.g_01478
OG0000691	Prai.g_00824	Prba.g_01476
OG0000692	Prai.g_00823	Prba.g_01475
OG0000693	Prai.g_00822	Prba.g_01474
OG0000694	Prai.g_00821	Prba.g_01473
OG0000695	Prai.g_00820	Prba.g_01472
OG0000696	Prai.g_00819	Prba.g_01471
OG0000697	Prai.g_00817	Prba.g_01469
OG0000698	Prai.g_00816	Prba.g_01468
OG0000699	Prai.g_00812	Prba.g_01464
OG0000700	Prai.g_00811	Prba.g_01463
OG0000701	Prai.g_00810	Prba.g_01462
OG0000702	Prai.g_00809	Prba.g_01461
OG0000703	Prai.g_00808	Prba.g_01460
OG0000704	Prai.g_00807	Prba.g_01459
OG0000705	Prai.g_00805	Prba.g_01457
OG0000706	Prai.g_00804	Prba.g_01456
OG0000707	Prai.g_00803	Prba.g_01455
OG0000708	Prai.g_00802	Prba.g_01454
OG0000709	Prai.g_00801	Prba.g_01453
OG0000710	Prai.g_00800	Prba.g_01452
OG0000711	Prai.g_00799	Prba.g_01451
OG0000712	Prai.g_00798	Prba.g_01450
OG0000713	Prai.g_00797	Prba.g_01449
OG0000714	Prai.g_00795	Prba.g_01447
OG0000715	Prai.g_00794	Prba.g_01446
OG0000716	Prai.g_00793	Prba.g_01445
OG0000717	Prai.g_00792	Prba.g_01444
OG0000718	Prai.g_00791	Prba.g_01443
OG0000719	Prai.g_00789	Prba.g_01441
OG0000720	Prai.g_00787	Prba.g_01439
OG0000721	Prai.g_00786	Prba.g_01438
OG0000722	Prai.g_01060	Prba.g_01411
OG0000723	Prai.g_01057	Prba.g_01407
OG0000724	Prai.g_01054	Prba.g_01404
OG0000725	Prai.g_01053	Prba.g_01403
OG0000726	Prai.g_01052	Prba.g_01402
OG0000727	Prai.g_01051	Prba.g_01401
OG0000728	Prai.g_01050	Prba.g_01400
OG0000729	Prai.g_01049	Prba.g_01398
OG0000730	Prai.g_01048	Prba.g_01397
OG0000731	Prai.g_01046	Prba.g_01395
OG0000732	Prai.g_01045	Prba.g_01394
OG0000733	Prai.g_01044	Prba.g_01393
OG0000734	Prai.g_01043	Prba.g_01392
OG0000735	Prai.g_01042	Prba.g_01391
OG0000736	Prai.g_01040	Prba.g_01389
OG0000737	Prai.g_01039	Prba.g_01388
OG0000738	Prai.g_01037	Prba.g_01386
OG0000739	Prai.g_01036	Prba.g_01385
OG0000740	Prai.g_01035	Prba.g_01384
OG0000741	Prai.g_01033	Prba.g_01382
OG0000742	Prai.g_01032	Prba.g_01381
OG0000743	Prai.g_01029	Prba.g_01378
OG0000744	Prai.g_01028	Prba.g_01377
OG0000745	Prai.g_01027	Prba.g_01375
OG0000746	Prai.g_01026	Prba.g_01374
OG0000747	Prai.g_01025	Prba.g_01373
OG0000748	Prai.g_01024	Prba.g_01372
OG0000749	Prai.g_01023	Prba.g_01371
OG0000750	Prai.g_01022	Prba.g_01370
OG0000751	Prai.g_01020	Prba.g_01368
OG0000752	Prai.g_01019	Prba.g_01367
OG0000753	Prai.g_01018	Prba.g_01366
OG0000754	Prai.g_01017	Prba.g_01365
OG0000755	Prai.g_01015	Prba.g_01363
OG0000756	Prai.g_01014	Prba.g_01362
OG0000757	Prai.g_01013	Prba.g_01361
OG0000758	Prai.g_01012	Prba.g_01360
OG0000759	Prai.g_01011	Prba.g_01359
OG0000760	Prai.g_01010	Prba.g_01358
OG0000761	Prai.g_01009	Prba.g_01357
OG0000762	Prai.g_01007	Prba.g_01355
OG0000763	Prai.g_01006	Prba.g_01354
OG0000764	Prai.g_01005	Prba.g_01353
OG0000765	Prai.g_01004	Prba.g_01352
OG0000766	Prai.g_01003	Prba.g_01351
OG0000767	Prai.g_01002	Prba.g_01350
OG0000768	Prai.g_01001	Prba.g_01349
OG0000769	Prai.g_01000	Prba.g_01348
OG0000770	Prai.g_00999	Prba.g_01347
OG0000771	Prai.g_00998	Prba.g_01346
OG0000772	Prai.g_00997	Prba.g_01345
OG0000773	Prai.g_00995	Prba.g_01343
OG0000774	Prai.g_00994	Prba.g_01342
OG0000775	Prai.g_00993	Prba.g_01341
OG0000776	Prai.g_00992	Prba.g_01340
OG0000777	Prai.g_00991	Prba.g_01339
OG0000778	Prai.g_00990	Prba.g_01338
OG0000779	Prai.g_00988	Prba.g_01336
OG0000780	Prai.g_00987	Prba.g_01335
OG0000781	Prai.g_00986	Prba.g_01334
OG0000782	Prai.g_00984	Prba.g_01332
OG0000783	Prai.g_00983	Prba.g_01331
OG0000784	Prai.g_00982	Prba.g_01330
OG0000785	Prai.g_00981	Prba.g_01329
OG0000786	Prai.g_00980	Prba.g_01328
OG0000787	Prai.g_00978	Prba.g_01326
OG0000788	Prai.g_00977	Prba.g_01325
OG0000789	Prai.g_00976	Prba.g_01324
OG0000790	Prai.g_00975	Prba.g_01323
OG0000791	Prai.g_00974	Prba.g_01322
OG0000792	Prai.g_00973	Prba.g_01321
OG0000793	Prai.g_00972	Prba.g_01320
OG0000794	Prai.g_00971	Prba.g_01319
OG0000795	Prai.g_00970	Prba.g_01318
OG0000796	Prai.g_00968	Prba.g_01316
OG0000797	Prai.g_00966	Prba.g_01314
OG0000798	Prai.g_00965	Prba.g_01313
OG0000799	Prai.g_00964	Prba.g_01312
OG0000800	Prai.g_00963	Prba.g_01311
OG0000801	Prai.g_00962	Prba.g_01310
OG0000802	Prai.g_00960	Prba.g_01308
OG0000803	Prai.g_00959	Prba.g_01307
OG0000804	Prai.g_00948	Prba.g_01295
OG0000805	Prai.g_00946	Prba.g_01293
OG0000806	Prai.g_00945	Prba.g_01292
OG0000807	Prai.g_00944	Prba.g_01291
OG0000808	Prai.g_00943	Prba.g_01290
OG0000809	Prai.g_00940	Prba.g_01286
OG0000810	Prai.g_00939	Prba.g_01285
OG0000811	Prai.g_00938	Prba.g_01284
OG0000812	Prai.g_00937	Prba.g_01283
OG0000813	Prai.g_00936	Prba.g_01282
OG0000814	Prai.g_00935	Prba.g_01281
OG0000815	Prai.g_00934	Prba.g_01280
OG0000816	Prai.g_00932	Prba.g_01278
OG0000817	Prai.g_00929	Prba.g_01275
OG0000818	Prai.g_00928	Prba.g_01274
OG0000819	Prai.g_00926	Prba.g_01272
OG0000820	Prai.g_00925	Prba.g_01271
OG0000821	Prai.g_00924	Prba.g_01270
OG0000822	Prai.g_00923	Prba.g_01269
OG0000823	Prai.g_00920	Prba.g_01266
OG0000824	Prai.g_00919	Prba.g_01265
OG0000825	Prai.g_00917	Prba.g_01263
OG0000826	Prai.g_00916	Prba.g_01262
OG0000827	Prai.g_00915	Prba.g_01261
OG0000828	Prai.g_00913	Prba.g_01259
OG0000829	Prai.g_01088	Prba.g_01234
OG0000830	Prai.g_01098	Prba.g_01225
OG0000831	Prai.g_01101	Prba.g_01222
OG0000832	Prai.g_01102	Prba.g_01221
OG0000833	Prai.g_01109	Prba.g_01214
OG0000834	Prai.g_01113	Prba.g_00749
OG0000835	Prai.g_01117	Prba.g_00745
OG0000836	Prai.g_01119	Prba.g_00743
OG0000837	Prai.g_01130	Prba.g_00729
OG0000838	Prai.g_01144	Prba.g_00096
OG0000839	Prai.g_01145	Prba.g_00095
OG0000840	Prai.g_01151	Prba.g_00090
OG0000841	Prai.g_01153	Prba.g_00083
OG0000842	Prai.g_01157	Prba.g_00079
OG0000843	Prai.g_01159	Prba.g_00077
OG0000844	Prai.g_01160	Prba.g_00076
OG0000845	Prai.g_01161	Prba.g_00075
OG0000846	Prai.g_01162	Prba.g_00074
OG0000847	Prai.g_01163	Prba.g_00073
OG0000848	Prai.g_01164	Prba.g_00072
OG0000849	Prai.g_01165	Prba.g_00071
OG0000850	Prai.g_01166	Prba.g_00070
OG0000851	Prai.g_01168	Prba.g_00068
OG0000852	Prai.g_01170	Prba.g_00065
OG0000853	Prai.g_01172	Prba.g_00063
OG0000854	Prai.g_01173	Prba.g_00062
OG0000855	Prai.g_01174	Prba.g_00060
OG0000856	Prai.g_01175	Prba.g_00059
OG0000857	Prai.g_01176	Prba.g_00058
OG0000858	Prai.g_01178	Prba.g_00056
OG0000859	Prai.g_01179	Prba.g_00055
OG0000860	Prai.g_01180	Prba.g_00054
OG0000861	Prai.g_01181	Prba.g_00053
OG0000862	Prai.g_01182	Prba.g_00052
OG0000863	Prai.g_01183	Prba.g_00051
OG0000864	Prai.g_01184	Prba.g_00050
OG0000865	Prai.g_01185	Prba.g_00049
OG0000866	Prai.g_01186	Prba.g_00048
OG0000867	Prai.g_01189	Prba.g_00045
OG0000868	Prai.g_01191	Prba.g_00043
OG0000869	Prai.g_01192	Prba.g_00042
OG0000870	Prai.g_01193	Prba.g_00041
OG0000871	Prai.g_01194	Prba.g_00040
OG0000872	Prai.g_01196	Prba.g_00039
OG0000873	Prai.g_01197	Prba.g_00038
OG0000874	Prai.g_01198	Prba.g_00037
OG0000875	Prai.g_01200	Prba.g_00036
OG0000876	Prai.g_01202	Prba.g_00034
OG0000877	Prai.g_01203	Prba.g_00033
OG0000878	Prai.g_01204	Prba.g_00032
OG0000879	Prai.g_01205	Prba.g_00031
OG0000880	Prai.g_01206	Prba.g_00030
OG0000881	Prai.g_01207	Prba.g_00029
OG0000882	Prai.g_01208	Prba.g_00028
OG0000883	Prai.g_01209	Prba.g_00027
OG0000884	Prai.g_01210	Prba.g_00026
OG0000885	Prai.g_01211	Prba.g_00025
OG0000886	Prai.g_01212	Prba.g_00024
OG0000887	Prai.g_01213	Prba.g_00023
OG0000888	Prai.g_01214	Prba.g_00022
OG0000889	Prai.g_01215	Prba.g_00021
OG0000890	Prai.g_01216	Prba.g_00020
OG0000891	Prai.g_01217	Prba.g_00019
OG0000892	Prai.g_01218	Prba.g_00018
OG0000893	Prai.g_01219	Prba.g_00017
OG0000894	Prai.g_01221	Prba.g_00015
OG0000895	Prai.g_01222	Prba.g_00014
OG0000896	Prai.g_01224	Prba.g_00012
OG0000897	Prai.g_01225	Prba.g_00011
OG0000898	Prai.g_01226	Prba.g_00010
OG0000899	Prai.g_01227	Prba.g_00009
OG0000900	Prai.g_01229	Prba.g_00007
OG0000901	Prai.g_01310	Prba.g_01167
OG0000902	Prai.g_01323	Prba.g_01181
OG0000903	Prai.g_01324	Prba.g_01182
OG0000904	Prai.g_01325	Prba.g_01183
OG0000905	Prai.g_01326	Prba.g_01184
OG0000906	Prai.g_01327	Prba.g_01185
OG0000907	Prai.g_01330	Prba.g_01187
OG0000908	Prai.g_01331	Prba.g_01188
OG0000909	Prai.g_01332	Prba.g_01189
OG0000910	Prai.g_01333	Prba.g_01190
OG0000911	Prai.g_01334	Prba.g_01191
OG0000912	Prai.g_01337	Prba.g_01194
OG0000913	Prai.g_01338	Prba.g_01195
OG0000914	Prai.g_01339	Prba.g_01196
OG0000915	Prai.g_01341	Prba.g_01198
OG0000916	Prai.g_01342	Prba.g_01199
OG0000917	Prai.g_01343	Prba.g_01200
OG0000918	Prai.g_01344	Prba.g_01201
OG0000919	Prai.g_01345	Prba.g_01202
OG0000920	Prai.g_01346	Prba.g_01203
OG0000921	Prai.g_01348	Prba.g_01205
OG0000922	Prai.g_01349	Prba.g_01206
OG0000923	Prai.g_01353	Prba.g_00214
OG0000924	Prai.g_01354	Prba.g_00213
OG0000925	Prai.g_01357	Prba.g_00210
OG0000926	Prai.g_01358	Prba.g_00209
OG0000928	Prai.g_01360	Prba.g_00206
OG0000929	Prai.g_01362	Prba.g_00204
OG0000930	Prai.g_01364	Prba.g_00202
OG0000931	Prai.g_01365	Prba.g_00201
OG0000932	Prai.g_01368	Prba.g_00198
OG0000933	Prai.g_01372	Prba.g_00194
OG0000934	Prai.g_01373	Prba.g_00193
OG0000935	Prai.g_01374	Prba.g_00192
OG0000936	Prai.g_01375	Prba.g_00191
OG0000937	Prai.g_01376	Prba.g_00190
OG0000938	Prai.g_01377	Prba.g_00189
OG0000939	Prai.g_01378	Prba.g_00188
OG0000940	Prai.g_01379	Prba.g_00187
OG0000941	Prai.g_01380	Prba.g_00186
OG0000942	Prai.g_01381	Prba.g_00185
OG0000943	Prai.g_01382	Prba.g_00184
OG0000944	Prai.g_01383	Prba.g_00183
OG0000945	Prai.g_01384	Prba.g_00182
OG0000946	Prai.g_01385	Prba.g_00181
OG0000947	Prai.g_01386	Prba.g_00180
OG0000948	Prai.g_01387	Prba.g_00179
OG0000949	Prai.g_01388	Prba.g_00178
OG0000950	Prai.g_01392	Prba.g_00154
OG0000951	Prai.g_01445	Prba.g_00115
OG0000952	Prai.g_01446	Prba.g_00114
OG0000953	Prai.g_01447	Prba.g_00113
OG0000954	Prai.g_01448	Prba.g_00112
OG0000955	Prai.g_01449	Prba.g_00111
OG0000956	Prai.g_01451	Prba.g_00109
OG0000957	Prai.g_01452	Prba.g_00108
OG0000958	Prai.g_01453	Prba.g_00107
OG0000959	Prai.g_01454	Prba.g_00106
OG0000960	Prai.g_01455	Prba.g_00105
OG0000961	Prai.g_01456	Prba.g_00720
OG0000962	Prai.g_01457	Prba.g_00719
OG0000963	Prai.g_01458	Prba.g_00718
OG0000964	Prai.g_01459	Prba.g_00717
OG0000965	Prai.g_01461	Prba.g_00715
OG0000966	Prai.g_01462	Prba.g_00714
OG0000967	Prai.g_01465	Prba.g_00711
OG0000968	Prai.g_01466	Prba.g_00710
OG0000969	Prai.g_01467	Prba.g_00709
OG0000970	Prai.g_01468	Prba.g_00708
OG0000971	Prai.g_01469	Prba.g_00707
OG0000972	Prai.g_01470	Prba.g_00706
OG0000973	Prai.g_01472	Prba.g_00704
OG0000974	Prai.g_01473	Prba.g_00703
OG0000975	Prai.g_01474	Prba.g_00702
OG0000976	Prai.g_01475	Prba.g_00701
OG0000977	Prai.g_01476	Prba.g_00700
OG0000978	Prai.g_01477	Prba.g_00699
OG0000979	Prai.g_01478	Prba.g_00698
OG0000980	Prai.g_01479	Prba.g_00697
OG0000981	Prai.g_01480	Prba.g_00696
OG0000982	Prai.g_01481	Prba.g_00695
OG0000983	Prai.g_01482	Prba.g_00694
OG0000984	Prai.g_01485	Prba.g_00690
OG0000985	Prai.g_01486	Prba.g_00689
OG0000986	Prai.g_01487	Prba.g_00688
OG0000987	Prai.g_01489	Prba.g_00686
OG0000988	Prai.g_01490	Prba.g_00685
OG0000989	Prai.g_01491	Prba.g_00684
OG0000990	Prai.g_01492	Prba.g_00683
OG0000991	Prai.g_01493	Prba.g_00682
OG0000992	Prai.g_01494	Prba.g_00681
OG0000993	Prai.g_01495	Prba.g_00680
OG0000994	Prai.g_01496	Prba.g_00679
OG0000995	Prai.g_01497	Prba.g_00678
OG0000996	Prai.g_01498	Prba.g_00677
OG0000997	Prai.g_01500	Prba.g_00350
OG0000998	Prai.g_01502	Prba.g_00347
OG0000999	Prai.g_01504	Prba.g_00345
OG0001000	Prai.g_01505	Prba.g_00344
OG0001001	Prai.g_01507	Prba.g_00343
OG0001002	Prai.g_01509	Prba.g_00341
OG0001003	Prai.g_01510	Prba.g_00340
OG0001004	Prai.g_01511	Prba.g_00339
OG0001005	Prai.g_01512	Prba.g_00338
OG0001006	Prai.g_01514	Prba.g_00336
OG0001007	Prai.g_01515	Prba.g_00335
OG0001008	Prai.g_01516	Prba.g_00334
OG0001009	Prai.g_01517	Prba.g_00333
OG0001010	Prai.g_01518	Prba.g_00332
OG0001011	Prai.g_01519	Prba.g_00331
OG0001012	Prai.g_01520	Prba.g_00330
OG0001013	Prai.g_01521	Prba.g_00329
OG0001014	Prai.g_01522	Prba.g_00328
OG0001015	Prai.g_01523	Prba.g_00327
OG0001016	Prai.g_01524	Prba.g_00326
OG0001017	Prai.g_01525	Prba.g_00325
OG0001018	Prai.g_01526	Prba.g_00324
OG0001019	Prai.g_01527	Prba.g_00323
OG0001020	Prai.g_01528	Prba.g_00322
OG0001021	Prai.g_01529	Prba.g_00321
OG0001022	Prai.g_01530	Prba.g_00320
OG0001023	Prai.g_01531	Prba.g_00319
OG0001024	Prai.g_01533	Prba.g_00317
OG0001025	Prai.g_01534	Prba.g_00316
OG0001026	Prai.g_01535	Prba.g_00315
OG0001027	Prai.g_01536	Prba.g_00314
OG0001028	Prai.g_01537	Prba.g_00313
OG0001029	Prai.g_01538	Prba.g_00312
OG0001030	Prai.g_01541	Prba.g_00309
OG0001031	Prai.g_01542	Prba.g_00308
OG0001032	Prai.g_01550	Prba.g_00300
OG0001033	Prai.g_01558	Prba.g_00293
OG0001034	Prai.g_01597	Prba.g_00266
OG0001035	Prai.g_01632	Prba.g_00232
OG0001036	Prai.g_01633	Prba.g_00231
OG0001037	Prai.g_01639	Prba.g_00619
OG0001038	Prai.g_01640	Prba.g_00618
OG0001039	Prai.g_01641	Prba.g_00617
OG0001040	Prai.g_01642	Prba.g_00616
OG0001041	Prai.g_01644	Prba.g_00614
OG0001042	Prai.g_01645	Prba.g_00613
OG0001043	Prai.g_01646	Prba.g_00612
OG0001044	Prai.g_01647	Prba.g_00611
OG0001045	Prai.g_01648	Prba.g_00610
OG0001046	Prai.g_01649	Prba.g_00609
OG0001047	Prai.g_01650	Prba.g_00608
OG0001048	Prai.g_01652	Prba.g_00606
OG0001049	Prai.g_01653	Prba.g_00605
OG0001050	Prai.g_01654	Prba.g_00604
OG0001051	Prai.g_01655	Prba.g_00603
OG0001052	Prai.g_01656	Prba.g_00602
OG0001053	Prai.g_01657	Prba.g_00601
OG0001054	Prai.g_01658	Prba.g_00600
OG0001055	Prai.g_01659	Prba.g_00599
OG0001056	Prai.g_01660	Prba.g_00598
OG0001057	Prai.g_01662	Prba.g_00596
OG0001058	Prai.g_01663	Prba.g_00595
OG0001059	Prai.g_01664	Prba.g_00594
OG0001060	Prai.g_01665	Prba.g_00593
OG0001061	Prai.g_01666	Prba.g_00592
OG0001062	Prai.g_01667	Prba.g_00591
OG0001063	Prai.g_01668	Prba.g_00590
OG0001064	Prai.g_01669	Prba.g_00589
OG0001065	Prai.g_01670	Prba.g_00588
OG0001066	Prai.g_01671	Prba.g_00587
OG0001067	Prai.g_01672	Prba.g_00586
OG0001068	Prai.g_01673	Prba.g_00585
OG0001069	Prai.g_01676	Prba.g_00582
OG0001070	Prai.g_01678	Prba.g_00580
OG0001071	Prai.g_01679	Prba.g_00579
OG0001072	Prai.g_01680	Prba.g_00578
OG0001073	Prai.g_01681	Prba.g_00577
OG0001074	Prai.g_01682	Prba.g_00576
OG0001075	Prai.g_01683	Prba.g_00574
OG0001076	Prai.g_01685	Prba.g_00573
OG0001077	Prai.g_01686	Prba.g_00572
OG0001078	Prai.g_01687	Prba.g_00571
OG0001079	Prai.g_01688	Prba.g_00570
OG0001080	Prai.g_01689	Prba.g_00569
OG0001081	Prai.g_01690	Prba.g_00568
OG0001082	Prai.g_01691	Prba.g_00567
OG0001083	Prai.g_01692	Prba.g_00566
OG0001084	Prai.g_01693	Prba.g_00565
OG0001085	Prai.g_01694	Prba.g_00564
OG0001086	Prai.g_01701	Prba.g_00357
OG0001087	Prai.g_01702	Prba.g_00358
OG0001088	Prai.g_01703	Prba.g_00359
OG0001089	Prai.g_01705	Prba.g_00361
OG0001090	Prai.g_01706	Prba.g_00362
OG0001091	Prai.g_01707	Prba.g_00363
OG0001092	Prai.g_01708	Prba.g_00364
OG0001093	Prai.g_01709	Prba.g_00365
OG0001094	Prai.g_01710	Prba.g_00366
OG0001095	Prai.g_01711	Prba.g_00367
OG0001096	Prai.g_01712	Prba.g_00368
OG0001097	Prai.g_01713	Prba.g_00369
OG0001098	Prai.g_01714	Prba.g_00370
OG0001099	Prai.g_01715	Prba.g_00371
OG0001100	Prai.g_01716	Prba.g_00372
OG0001101	Prai.g_01717	Prba.g_00373
OG0001102	Prai.g_01720	Prba.g_00376
OG0001103	Prai.g_01721	Prba.g_00377
OG0001104	Prai.g_01722	Prba.g_00378
OG0001105	Prai.g_01724	Prba.g_00380
OG0001106	Prai.g_01726	Prba.g_00382
OG0001107	Prai.g_01727	Prba.g_00383
OG0001108	Prai.g_01728	Prba.g_00384
OG0001109	Prai.g_01734	Prba.g_00387
OG0001110	Prai.g_01736	Prba.g_00389
OG0001111	Prai.g_01737	Prba.g_00390
OG0001112	Prai.g_01738	Prba.g_00391
OG0001113	Prai.g_01739	Prba.g_00392
OG0001114	Prai.g_01740	Prba.g_00393
OG0001115	Prai.g_01741	Prba.g_00394
OG0001116	Prai.g_01742	Prba.g_00395
OG0001117	Prai.g_01743	Prba.g_00396
OG0001118	Prai.g_01744	Prba.g_00397
OG0001119	Prai.g_01746	Prba.g_00398
OG0001120	Prai.g_01747	Prba.g_00399
OG0001121	Prai.g_01748	Prba.g_00400
OG0001122	Prai.g_01749	Prba.g_00401
OG0001123	Prai.g_01750	Prba.g_00402
OG0001124	Prai.g_01751	Prba.g_00403
OG0001125	Prai.g_01752	Prba.g_00404
OG0001126	Prai.g_01753	Prba.g_00405
OG0001127	Prai.g_01754	Prba.g_00406
OG0001128	Prai.g_01755	Prba.g_00407
OG0001129	Prai.g_01756	Prba.g_00408
OG0001130	Prai.g_01757	Prba.g_00409
OG0001131	Prai.g_01758	Prba.g_00410
OG0001132	Prai.g_01759	Prba.g_00411
OG0001133	Prai.g_01760	Prba.g_00412
OG0001134	Prai.g_01761	Prba.g_00413
OG0001135	Prai.g_01762	Prba.g_00414
OG0001136	Prai.g_01763	Prba.g_00415
OG0001137	Prai.g_01764	Prba.g_00416
OG0001138	Prai.g_01765	Prba.g_00417
OG0001139	Prai.g_01766	Prba.g_00418
OG0001140	Prai.g_01767	Prba.g_00419
OG0001141	Prai.g_01769	Prba.g_00421
OG0001142	Prai.g_01770	Prba.g_00422
OG0001143	Prai.g_01776	Prba.g_00423
OG0001144	Prai.g_01778	Prba.g_00425
OG0001145	Prai.g_01780	Prba.g_00427
OG0001146	Prai.g_01781	Prba.g_00428
OG0001147	Prai.g_01783	Prba.g_00430
OG0001148	Prai.g_01784	Prba.g_00431
OG0001149	Prai.g_01785	Prba.g_00432
OG0001150	Prai.g_01788	Prba.g_00435
OG0001151	Prai.g_01789	Prba.g_00436
OG0001152	Prai.g_01790	Prba.g_00437
OG0001153	Prai.g_01791	Prba.g_00438
OG0001154	Prai.g_01792	Prba.g_01048
