Orthogroup	Prai	Prac
OG0000575	Prai.g_00657	Prac.g_00743
OG0000576	Prai.g_00658	Prac.g_00742
OG0000577	Prai.g_00659	Prac.g_00741
OG0000578	Prai.g_00660	Prac.g_00740
OG0000579	Prai.g_00661	Prac.g_00739
OG0000580	Prai.g_00662	Prac.g_00738
OG0000581	Prai.g_00663	Prac.g_00737
OG0000582	Prai.g_00664	Prac.g_00736
OG0000583	Prai.g_00665	Prac.g_00735
OG0000584	Prai.g_00667	Prac.g_00733
OG0000585	Prai.g_00668	Prac.g_00732
OG0000586	Prai.g_00669	Prac.g_00731
OG0000587	Prai.g_00670	Prac.g_00730
OG0000588	Prai.g_00671	Prac.g_00729
OG0000589	Prai.g_00672	Prac.g_00728
OG0000590	Prai.g_00673	Prac.g_00727
OG0000591	Prai.g_00674	Prac.g_00726
OG0000592	Prai.g_00675	Prac.g_00725
OG0000593	Prai.g_00676	Prac.g_00724
OG0000594	Prai.g_00677	Prac.g_00723
OG0000595	Prai.g_00678	Prac.g_00722
OG0000596	Prai.g_00679	Prac.g_00721
OG0000597	Prai.g_00683	Prac.g_00717
OG0000598	Prai.g_00684	Prac.g_00716
OG0000599	Prai.g_00685	Prac.g_00715
OG0000600	Prai.g_00686	Prac.g_00714
OG0000601	Prai.g_00687	Prac.g_00713
OG0000602	Prai.g_00688	Prac.g_00712
OG0000603	Prai.g_00689	Prac.g_00711
OG0000604	Prai.g_00690	Prac.g_00710
OG0000605	Prai.g_00691	Prac.g_00709
OG0000606	Prai.g_00692	Prac.g_00708
OG0000607	Prai.g_00693	Prac.g_00707
OG0000608	Prai.g_00694	Prac.g_00706
OG0000609	Prai.g_00696	Prac.g_00704
OG0000610	Prai.g_00697	Prac.g_00703
OG0000611	Prai.g_00699	Prac.g_00701
OG0000612	Prai.g_00700	Prac.g_00700
OG0000613	Prai.g_00702	Prac.g_00698
OG0000614	Prai.g_00708	Prac.g_00692
OG0000615	Prai.g_00709	Prac.g_00691
OG0000616	Prai.g_00710	Prac.g_00690
OG0000617	Prai.g_00712	Prac.g_00688
OG0000618	Prai.g_00713	Prac.g_00687
OG0000619	Prai.g_00714	Prac.g_00686
OG0000620	Prai.g_00716	Prac.g_00684
OG0000621	Prai.g_00717	Prac.g_00683
OG0000622	Prai.g_00718	Prac.g_00682
OG0000623	Prai.g_00719	Prac.g_00681
OG0000624	Prai.g_00721	Prac.g_00679
OG0000625	Prai.g_00722	Prac.g_00678
OG0000626	Prai.g_00723	Prac.g_00677
OG0000627	Prai.g_00724	Prac.g_00676
OG0000628	Prai.g_00725	Prac.g_00675
OG0000629	Prai.g_00726	Prac.g_00674
OG0000630	Prai.g_00728	Prac.g_00672
OG0000631	Prai.g_00729	Prac.g_00671
OG0000632	Prai.g_00732	Prac.g_00667
OG0000633	Prai.g_00733	Prac.g_00666
OG0000634	Prai.g_00749	Prac.g_01559
OG0000635	Prai.g_00751	Prac.g_01557
OG0000636	Prai.g_00752	Prac.g_01556
OG0000637	Prai.g_00754	Prac.g_01554
OG0000638	Prai.g_00755	Prac.g_01553
OG0000639	Prai.g_00756	Prac.g_01552
OG0000640	Prai.g_00757	Prac.g_01551
OG0000641	Prai.g_00758	Prac.g_01550
OG0000642	Prai.g_00759	Prac.g_01549
OG0000643	Prai.g_00760	Prac.g_01548
OG0000644	Prai.g_00762	Prac.g_01546
OG0000645	Prai.g_00763	Prac.g_01545
OG0000646	Prai.g_00764	Prac.g_01544
OG0000647	Prai.g_00765	Prac.g_01543
OG0000648	Prai.g_00766	Prac.g_01542
OG0000649	Prai.g_00767	Prac.g_01541
OG0000650	Prai.g_00768	Prac.g_01540
OG0000651	Prai.g_00769	Prac.g_01539
OG0000652	Prai.g_00771	Prac.g_01537
OG0000653	Prai.g_00897	Prac.g_01523
OG0000654	Prai.g_00894	Prac.g_01521
OG0000655	Prai.g_01293	Prac.g_01513
OG0000656	Prai.g_00883	Prac.g_01508
OG0000657	Prai.g_00882	Prac.g_01507
OG0000658	Prai.g_00881	Prac.g_01506
OG0000659	Prai.g_00880	Prac.g_01505
OG0000660	Prai.g_00869	Prac.g_01498
OG0000661	Prai.g_00860	Prac.g_01489
OG0000662	Prai.g_00858	Prac.g_01487
OG0000663	Prai.g_00857	Prac.g_01484
OG0000664	Prai.g_00856	Prac.g_01483
OG0000665	Prai.g_00855	Prac.g_01482
OG0000666	Prai.g_00854	Prac.g_01481
OG0000667	Prai.g_00853	Prac.g_01480
OG0000668	Prai.g_00852	Prac.g_01479
OG0000669	Prai.g_00851	Prac.g_01478
OG0000670	Prai.g_00849	Prac.g_01476
OG0000671	Prai.g_00848	Prac.g_01475
OG0000672	Prai.g_00847	Prac.g_01474
OG0000673	Prai.g_00846	Prac.g_01473
OG0000674	Prai.g_00845	Prac.g_01472
OG0000675	Prai.g_00844	Prac.g_01471
OG0000676	Prai.g_00842	Prac.g_01469
OG0000677	Prai.g_00839	Prac.g_01467
OG0000678	Prai.g_00838	Prac.g_01466
OG0000679	Prai.g_00837	Prac.g_01465
OG0000680	Prai.g_00836	Prac.g_01464
OG0000681	Prai.g_00835	Prac.g_01463
OG0000682	Prai.g_00834	Prac.g_01462
OG0000683	Prai.g_00833	Prac.g_01461
OG0000684	Prai.g_00832	Prac.g_01460
OG0000685	Prai.g_00831	Prac.g_01459
OG0000686	Prai.g_00830	Prac.g_01458
OG0000687	Prai.g_00829	Prac.g_01457
OG0000688	Prai.g_00828	Prac.g_01456
OG0000689	Prai.g_00827	Prac.g_01455
OG0000690	Prai.g_00826	Prac.g_01454
OG0000691	Prai.g_00824	Prac.g_01452
OG0000692	Prai.g_00823	Prac.g_01451
OG0000693	Prai.g_00822	Prac.g_01450
OG0000694	Prai.g_00821	Prac.g_01449
OG0000695	Prai.g_00820	Prac.g_01448
OG0000696	Prai.g_00819	Prac.g_01447
OG0000697	Prai.g_00817	Prac.g_01445
OG0000698	Prai.g_00816	Prac.g_01444
OG0000699	Prai.g_00812	Prac.g_01441
OG0000700	Prai.g_00811	Prac.g_01440
OG0000701	Prai.g_00810	Prac.g_01439
OG0000702	Prai.g_00809	Prac.g_01438
OG0000703	Prai.g_00808	Prac.g_01437
OG0000704	Prai.g_00807	Prac.g_01436
OG0000705	Prai.g_00805	Prac.g_01434
OG0000706	Prai.g_00804	Prac.g_01433
OG0000707	Prai.g_00803	Prac.g_01432
OG0000708	Prai.g_00802	Prac.g_01431
OG0000709	Prai.g_00801	Prac.g_01430
OG0000710	Prai.g_00800	Prac.g_01429
OG0000711	Prai.g_00799	Prac.g_01428
OG0000712	Prai.g_00798	Prac.g_01427
OG0000713	Prai.g_00797	Prac.g_01426
OG0000714	Prai.g_00795	Prac.g_01424
OG0000715	Prai.g_00794	Prac.g_01423
OG0000716	Prai.g_00793	Prac.g_01422
OG0000717	Prai.g_00792	Prac.g_01421
OG0000718	Prai.g_00791	Prac.g_01420
OG0000719	Prai.g_00789	Prac.g_01418
OG0000720	Prai.g_00787	Prac.g_01416
OG0000721	Prai.g_00786	Prac.g_01415
OG0000722	Prai.g_01060	Prac.g_01401
OG0000723	Prai.g_01057	Prac.g_01396
OG0000724	Prai.g_01054	Prac.g_01393
OG0000725	Prai.g_01053	Prac.g_01392
OG0000726	Prai.g_01052	Prac.g_01391
OG0000727	Prai.g_01051	Prac.g_01390
OG0000728	Prai.g_01050	Prac.g_01389
OG0000729	Prai.g_01049	Prac.g_01387
OG0000730	Prai.g_01048	Prac.g_01386
OG0000731	Prai.g_01046	Prac.g_01384
OG0000732	Prai.g_01045	Prac.g_01383
OG0000733	Prai.g_01044	Prac.g_01382
OG0000734	Prai.g_01043	Prac.g_01381
OG0000735	Prai.g_01042	Prac.g_01380
OG0000736	Prai.g_01040	Prac.g_01378
OG0000737	Prai.g_01039	Prac.g_01377
OG0000738	Prai.g_01037	Prac.g_01375
OG0000739	Prai.g_01036	Prac.g_01374
OG0000740	Prai.g_01035	Prac.g_01373
OG0000741	Prai.g_01033	Prac.g_01371
OG0000742	Prai.g_01032	Prac.g_01370
OG0000743	Prai.g_01029	Prac.g_01367
OG0000744	Prai.g_01028	Prac.g_01366
OG0000745	Prai.g_01027	Prac.g_01365
OG0000746	Prai.g_01026	Prac.g_01364
OG0000747	Prai.g_01025	Prac.g_01363
OG0000748	Prai.g_01024	Prac.g_01362
OG0000749	Prai.g_01023	Prac.g_01361
OG0000750	Prai.g_01022	Prac.g_01360
OG0000751	Prai.g_01020	Prac.g_01358
OG0000752	Prai.g_01019	Prac.g_01357
OG0000753	Prai.g_01018	Prac.g_01356
OG0000754	Prai.g_01017	Prac.g_01355
OG0000755	Prai.g_01015	Prac.g_01353
OG0000756	Prai.g_01014	Prac.g_01352
OG0000757	Prai.g_01013	Prac.g_01351
OG0000758	Prai.g_01012	Prac.g_01350
OG0000759	Prai.g_01011	Prac.g_01349
OG0000760	Prai.g_01010	Prac.g_01348
OG0000761	Prai.g_01009	Prac.g_01347
OG0000762	Prai.g_01007	Prac.g_01345
OG0000763	Prai.g_01006	Prac.g_01344
OG0000764	Prai.g_01005	Prac.g_01343
OG0000765	Prai.g_01004	Prac.g_01342
OG0000766	Prai.g_01003	Prac.g_01341
OG0000767	Prai.g_01002	Prac.g_01340
OG0000768	Prai.g_01001	Prac.g_01339
OG0000769	Prai.g_01000	Prac.g_01338
OG0000770	Prai.g_00999	Prac.g_01337
OG0000771	Prai.g_00998	Prac.g_01336
OG0000772	Prai.g_00997	Prac.g_01335
OG0000773	Prai.g_00995	Prac.g_01333
OG0000774	Prai.g_00994	Prac.g_01332
OG0000775	Prai.g_00993	Prac.g_01331
OG0000776	Prai.g_00992	Prac.g_01330
OG0000777	Prai.g_00991	Prac.g_01329
OG0000778	Prai.g_00990	Prac.g_01328
OG0000779	Prai.g_00988	Prac.g_01326
OG0000780	Prai.g_00987	Prac.g_01325
OG0000781	Prai.g_00986	Prac.g_01324
OG0000782	Prai.g_00984	Prac.g_01322
OG0000783	Prai.g_00983	Prac.g_01321
OG0000784	Prai.g_00982	Prac.g_01320
OG0000785	Prai.g_00981	Prac.g_01319
OG0000786	Prai.g_00980	Prac.g_01318
OG0000787	Prai.g_00978	Prac.g_01316
OG0000788	Prai.g_00977	Prac.g_01315
OG0000789	Prai.g_00976	Prac.g_01314
OG0000790	Prai.g_00975	Prac.g_01313
OG0000791	Prai.g_00974	Prac.g_01312
OG0000792	Prai.g_00973	Prac.g_01311
OG0000793	Prai.g_00972	Prac.g_01310
OG0000794	Prai.g_00971	Prac.g_01309
OG0000795	Prai.g_00970	Prac.g_01308
OG0000796	Prai.g_00968	Prac.g_01307
OG0000797	Prai.g_00966	Prac.g_01305
OG0000798	Prai.g_00965	Prac.g_01304
OG0000799	Prai.g_00964	Prac.g_01303
OG0000800	Prai.g_00963	Prac.g_01302
OG0000801	Prai.g_00962	Prac.g_01301
OG0000802	Prai.g_00960	Prac.g_01299
OG0000803	Prai.g_00959	Prac.g_01298
OG0000804	Prai.g_00948	Prac.g_01287
OG0000805	Prai.g_00946	Prac.g_01285
OG0000806	Prai.g_00945	Prac.g_01284
OG0000807	Prai.g_00944	Prac.g_01283
OG0000808	Prai.g_00943	Prac.g_01282
OG0000809	Prai.g_00940	Prac.g_01278
OG0000810	Prai.g_00939	Prac.g_01277
OG0000811	Prai.g_00938	Prac.g_01276
OG0000812	Prai.g_00937	Prac.g_01275
OG0000813	Prai.g_00936	Prac.g_01274
OG0000814	Prai.g_00935	Prac.g_01273
OG0000815	Prai.g_00934	Prac.g_01272
OG0000816	Prai.g_00932	Prac.g_01270
OG0000817	Prai.g_00929	Prac.g_01267
OG0000818	Prai.g_00928	Prac.g_01266
OG0000819	Prai.g_00926	Prac.g_01264
OG0000820	Prai.g_00925	Prac.g_01263
OG0000821	Prai.g_00924	Prac.g_01262
OG0000822	Prai.g_00923	Prac.g_01261
OG0000823	Prai.g_00920	Prac.g_01258
OG0000824	Prai.g_00919	Prac.g_01257
OG0000825	Prai.g_00917	Prac.g_01255
OG0000826	Prai.g_00916	Prac.g_01254
OG0000827	Prai.g_00915	Prac.g_01253
OG0000828	Prai.g_00913	Prac.g_01251
OG0000829	Prai.g_01088	Prac.g_01225
OG0000830	Prai.g_01098	Prac.g_01216
OG0000831	Prai.g_01101	Prac.g_01213
OG0000832	Prai.g_01102	Prac.g_01212
OG0000833	Prai.g_01109	Prac.g_01205
OG0000834	Prai.g_01113	Prac.g_01046
OG0000835	Prai.g_01117	Prac.g_01042
OG0000836	Prai.g_01119	Prac.g_01040
OG0000837	Prai.g_01130	Prac.g_01031
OG0000838	Prai.g_01144	Prac.g_01017
OG0000839	Prai.g_01145	Prac.g_01016
OG0000840	Prai.g_01151	Prac.g_01011
OG0000841	Prai.g_01153	Prac.g_01004
OG0000842	Prai.g_01157	Prac.g_01000
OG0000843	Prai.g_01159	Prac.g_00998
OG0000844	Prai.g_01160	Prac.g_00997
OG0000845	Prai.g_01161	Prac.g_00996
OG0000846	Prai.g_01162	Prac.g_00995
OG0000847	Prai.g_01163	Prac.g_00994
OG0000848	Prai.g_01164	Prac.g_00993
OG0000849	Prai.g_01165	Prac.g_00992
OG0000850	Prai.g_01166	Prac.g_00991
OG0000851	Prai.g_01168	Prac.g_00989
OG0000852	Prai.g_01170	Prac.g_00986
OG0000853	Prai.g_01172	Prac.g_00984
OG0000854	Prai.g_01173	Prac.g_00983
OG0000855	Prai.g_01174	Prac.g_00982
OG0000856	Prai.g_01175	Prac.g_00981
OG0000857	Prai.g_01176	Prac.g_00980
OG0000858	Prai.g_01178	Prac.g_00978
OG0000859	Prai.g_01179	Prac.g_00977
OG0000860	Prai.g_01180	Prac.g_00976
OG0000861	Prai.g_01181	Prac.g_00975
OG0000862	Prai.g_01182	Prac.g_00974
OG0000863	Prai.g_01183	Prac.g_00973
OG0000864	Prai.g_01184	Prac.g_00972
OG0000865	Prai.g_01185	Prac.g_00971
OG0000866	Prai.g_01186	Prac.g_00970
OG0000867	Prai.g_01189	Prac.g_00967
OG0000868	Prai.g_01191	Prac.g_00965
OG0000869	Prai.g_01192	Prac.g_00964
OG0000870	Prai.g_01193	Prac.g_00963
OG0000871	Prai.g_01194	Prac.g_00962
OG0000872	Prai.g_01196	Prac.g_00961
OG0000873	Prai.g_01197	Prac.g_00960
OG0000874	Prai.g_01198	Prac.g_00959
OG0000875	Prai.g_01200	Prac.g_00958
OG0000876	Prai.g_01202	Prac.g_00956
OG0000877	Prai.g_01203	Prac.g_00955
OG0000878	Prai.g_01204	Prac.g_00954
OG0000879	Prai.g_01205	Prac.g_00953
OG0000880	Prai.g_01206	Prac.g_00952
OG0000881	Prai.g_01207	Prac.g_00951
OG0000882	Prai.g_01208	Prac.g_00950
OG0000883	Prai.g_01209	Prac.g_00949
OG0000884	Prai.g_01210	Prac.g_00948
OG0000885	Prai.g_01211	Prac.g_00947
OG0000886	Prai.g_01212	Prac.g_00946
OG0000887	Prai.g_01213	Prac.g_00945
OG0000888	Prai.g_01214	Prac.g_00944
OG0000889	Prai.g_01215	Prac.g_00943
OG0000890	Prai.g_01216	Prac.g_00942
OG0000891	Prai.g_01217	Prac.g_00941
OG0000892	Prai.g_01218	Prac.g_00940
OG0000893	Prai.g_01219	Prac.g_00939
OG0000894	Prai.g_01221	Prac.g_00937
OG0000895	Prai.g_01222	Prac.g_00936
OG0000896	Prai.g_01224	Prac.g_00934
OG0000897	Prai.g_01225	Prac.g_00933
OG0000898	Prai.g_01226	Prac.g_00932
OG0000899	Prai.g_01227	Prac.g_00931
OG0000900	Prai.g_01229	Prac.g_00929
OG0000901	Prai.g_01310	Prac.g_00154
OG0000902	Prai.g_01323	Prac.g_00164
OG0000903	Prai.g_01324	Prac.g_00165
OG0000904	Prai.g_01325	Prac.g_00166
OG0000905	Prai.g_01326	Prac.g_00167
OG0000906	Prai.g_01327	Prac.g_00168
OG0000907	Prai.g_01330	Prac.g_00170
OG0000908	Prai.g_01331	Prac.g_00171
OG0000909	Prai.g_01332	Prac.g_00172
OG0000910	Prai.g_01333	Prac.g_00173
OG0000911	Prai.g_01334	Prac.g_00174
OG0000912	Prai.g_01337	Prac.g_00177
OG0000913	Prai.g_01338	Prac.g_00178
OG0000914	Prai.g_01339	Prac.g_00179
OG0000915	Prai.g_01341	Prac.g_00181
OG0000916	Prai.g_01342	Prac.g_00182
OG0000917	Prai.g_01343	Prac.g_00183
OG0000918	Prai.g_01344	Prac.g_00184
OG0000919	Prai.g_01345	Prac.g_00185
OG0000920	Prai.g_01346	Prac.g_00186
OG0000921	Prai.g_01348	Prac.g_00188
OG0000922	Prai.g_01349	Prac.g_00189
OG0000923	Prai.g_01353	Prac.g_00199
OG0000924	Prai.g_01354	Prac.g_00200
OG0000925	Prai.g_01357	Prac.g_00203
OG0000926	Prai.g_01358	Prac.g_00204
OG0000928	Prai.g_01360	Prac.g_00207
OG0000929	Prai.g_01362	Prac.g_00209
OG0000930	Prai.g_01364	Prac.g_00211
OG0000931	Prai.g_01365	Prac.g_00212
OG0000932	Prai.g_01368	Prac.g_00215
OG0000933	Prai.g_01372	Prac.g_00219
OG0000934	Prai.g_01373	Prac.g_00220
OG0000935	Prai.g_01374	Prac.g_00221
OG0000936	Prai.g_01375	Prac.g_00222
OG0000937	Prai.g_01376	Prac.g_00223
OG0000938	Prai.g_01377	Prac.g_00224
OG0000939	Prai.g_01378	Prac.g_00225
OG0000940	Prai.g_01379	Prac.g_00226
OG0000941	Prai.g_01380	Prac.g_00227
OG0000942	Prai.g_01381	Prac.g_00228
OG0000943	Prai.g_01382	Prac.g_00229
OG0000944	Prai.g_01383	Prac.g_00230
OG0000945	Prai.g_01384	Prac.g_00231
OG0000946	Prai.g_01385	Prac.g_00232
OG0000947	Prai.g_01386	Prac.g_00233
OG0000948	Prai.g_01387	Prac.g_00234
OG0000949	Prai.g_01388	Prac.g_00235
OG0000950	Prai.g_01392	Prac.g_00447
OG0000951	Prai.g_01445	Prac.g_00429
OG0000952	Prai.g_01446	Prac.g_00428
OG0000953	Prai.g_01447	Prac.g_00427
OG0000954	Prai.g_01448	Prac.g_00426
OG0000955	Prai.g_01449	Prac.g_00425
OG0000956	Prai.g_01451	Prac.g_00423
OG0000957	Prai.g_01452	Prac.g_00422
OG0000958	Prai.g_01453	Prac.g_00421
OG0000959	Prai.g_01454	Prac.g_00420
OG0000960	Prai.g_01455	Prac.g_00419
OG0000961	Prai.g_01456	Prac.g_00418
OG0000962	Prai.g_01457	Prac.g_00417
OG0000963	Prai.g_01458	Prac.g_00416
OG0000964	Prai.g_01459	Prac.g_00415
OG0000965	Prai.g_01461	Prac.g_00413
OG0000966	Prai.g_01462	Prac.g_00412
OG0000967	Prai.g_01465	Prac.g_00409
OG0000968	Prai.g_01466	Prac.g_00408
OG0000969	Prai.g_01467	Prac.g_00407
OG0000970	Prai.g_01468	Prac.g_00406
OG0000971	Prai.g_01469	Prac.g_00405
OG0000972	Prai.g_01470	Prac.g_00404
OG0000973	Prai.g_01472	Prac.g_00402
OG0000974	Prai.g_01473	Prac.g_00401
OG0000975	Prai.g_01474	Prac.g_00400
OG0000976	Prai.g_01475	Prac.g_00399
OG0000977	Prai.g_01476	Prac.g_00398
OG0000978	Prai.g_01477	Prac.g_00397
OG0000979	Prai.g_01478	Prac.g_00396
OG0000980	Prai.g_01479	Prac.g_00395
OG0000981	Prai.g_01480	Prac.g_00394
OG0000982	Prai.g_01481	Prac.g_00393
OG0000983	Prai.g_01482	Prac.g_00392
OG0000984	Prai.g_01485	Prac.g_00388
OG0000985	Prai.g_01486	Prac.g_00387
OG0000986	Prai.g_01487	Prac.g_00386
OG0000987	Prai.g_01489	Prac.g_00384
OG0000988	Prai.g_01490	Prac.g_00383
OG0000989	Prai.g_01491	Prac.g_00382
OG0000990	Prai.g_01492	Prac.g_00381
OG0000991	Prai.g_01493	Prac.g_00380
OG0000992	Prai.g_01494	Prac.g_00379
OG0000993	Prai.g_01495	Prac.g_00378
OG0000994	Prai.g_01496	Prac.g_00377
OG0000995	Prai.g_01497	Prac.g_00376
OG0000996	Prai.g_01498	Prac.g_00375
OG0000997	Prai.g_01500	Prac.g_00373
OG0000998	Prai.g_01502	Prac.g_00370
OG0000999	Prai.g_01504	Prac.g_00368
OG0001000	Prai.g_01505	Prac.g_00367
OG0001001	Prai.g_01507	Prac.g_00366
OG0001002	Prai.g_01509	Prac.g_00364
OG0001003	Prai.g_01510	Prac.g_00363
OG0001004	Prai.g_01511	Prac.g_00362
OG0001005	Prai.g_01512	Prac.g_00361
OG0001006	Prai.g_01514	Prac.g_00359
OG0001007	Prai.g_01515	Prac.g_00358
OG0001008	Prai.g_01516	Prac.g_00357
OG0001009	Prai.g_01517	Prac.g_00356
OG0001010	Prai.g_01518	Prac.g_00355
OG0001011	Prai.g_01519	Prac.g_00354
OG0001012	Prai.g_01520	Prac.g_00353
OG0001013	Prai.g_01521	Prac.g_00352
OG0001014	Prai.g_01522	Prac.g_00351
OG0001015	Prai.g_01523	Prac.g_00350
OG0001016	Prai.g_01524	Prac.g_00349
OG0001017	Prai.g_01525	Prac.g_00348
OG0001018	Prai.g_01526	Prac.g_00347
OG0001019	Prai.g_01527	Prac.g_00346
OG0001020	Prai.g_01528	Prac.g_00345
OG0001021	Prai.g_01529	Prac.g_00344
OG0001022	Prai.g_01530	Prac.g_00343
OG0001023	Prai.g_01531	Prac.g_00342
OG0001024	Prai.g_01533	Prac.g_00340
OG0001025	Prai.g_01534	Prac.g_00339
OG0001026	Prai.g_01535	Prac.g_00338
OG0001027	Prai.g_01536	Prac.g_00337
OG0001028	Prai.g_01537	Prac.g_00336
OG0001029	Prai.g_01538	Prac.g_00335
OG0001030	Prai.g_01541	Prac.g_00332
OG0001031	Prai.g_01542	Prac.g_00331
OG0001032	Prai.g_01550	Prac.g_00324
OG0001033	Prai.g_01558	Prac.g_00317
OG0001034	Prai.g_01597	Prac.g_00288
OG0001035	Prai.g_01632	Prac.g_00631
OG0001036	Prai.g_01633	Prac.g_00630
OG0001037	Prai.g_01639	Prac.g_00624
OG0001038	Prai.g_01640	Prac.g_00623
OG0001039	Prai.g_01641	Prac.g_00622
OG0001040	Prai.g_01642	Prac.g_00621
OG0001041	Prai.g_01644	Prac.g_00619
OG0001042	Prai.g_01645	Prac.g_00618
OG0001043	Prai.g_01646	Prac.g_00617
OG0001044	Prai.g_01647	Prac.g_00616
OG0001045	Prai.g_01648	Prac.g_00615
OG0001046	Prai.g_01649	Prac.g_00614
OG0001047	Prai.g_01650	Prac.g_00613
OG0001048	Prai.g_01652	Prac.g_00611
OG0001049	Prai.g_01653	Prac.g_00610
OG0001050	Prai.g_01654	Prac.g_00609
OG0001051	Prai.g_01655	Prac.g_00608
OG0001052	Prai.g_01656	Prac.g_00607
OG0001053	Prai.g_01657	Prac.g_00606
OG0001054	Prai.g_01658	Prac.g_00605
OG0001055	Prai.g_01659	Prac.g_00604
OG0001056	Prai.g_01660	Prac.g_00603
OG0001057	Prai.g_01662	Prac.g_00601
OG0001058	Prai.g_01663	Prac.g_00600
OG0001059	Prai.g_01664	Prac.g_00599
OG0001060	Prai.g_01665	Prac.g_00598
OG0001061	Prai.g_01666	Prac.g_00597
OG0001062	Prai.g_01667	Prac.g_00596
OG0001063	Prai.g_01668	Prac.g_00595
OG0001064	Prai.g_01669	Prac.g_00594
OG0001065	Prai.g_01670	Prac.g_00593
OG0001066	Prai.g_01671	Prac.g_00592
OG0001067	Prai.g_01672	Prac.g_00591
OG0001068	Prai.g_01673	Prac.g_00590
OG0001069	Prai.g_01676	Prac.g_00587
OG0001070	Prai.g_01678	Prac.g_00585
OG0001071	Prai.g_01679	Prac.g_00584
OG0001072	Prai.g_01680	Prac.g_00583
OG0001073	Prai.g_01681	Prac.g_00582
OG0001074	Prai.g_01682	Prac.g_00581
OG0001075	Prai.g_01683	Prac.g_00580
OG0001076	Prai.g_01685	Prac.g_00578
OG0001077	Prai.g_01686	Prac.g_00577
OG0001078	Prai.g_01687	Prac.g_00576
OG0001079	Prai.g_01688	Prac.g_00575
OG0001080	Prai.g_01689	Prac.g_00574
OG0001081	Prai.g_01690	Prac.g_00573
OG0001082	Prai.g_01691	Prac.g_00572
OG0001083	Prai.g_01692	Prac.g_00571
OG0001084	Prai.g_01693	Prac.g_00570
OG0001085	Prai.g_01694	Prac.g_00569
OG0001086	Prai.g_01701	Prac.g_00476
OG0001087	Prai.g_01702	Prac.g_00477
OG0001088	Prai.g_01703	Prac.g_00478
OG0001089	Prai.g_01705	Prac.g_00480
OG0001090	Prai.g_01706	Prac.g_00481
OG0001091	Prai.g_01707	Prac.g_00482
OG0001092	Prai.g_01708	Prac.g_00483
OG0001093	Prai.g_01709	Prac.g_00484
OG0001094	Prai.g_01710	Prac.g_00485
OG0001095	Prai.g_01711	Prac.g_00486
OG0001096	Prai.g_01712	Prac.g_00487
OG0001097	Prai.g_01713	Prac.g_00488
OG0001098	Prai.g_01714	Prac.g_00489
OG0001099	Prai.g_01715	Prac.g_00490
OG0001100	Prai.g_01716	Prac.g_00491
OG0001101	Prai.g_01717	Prac.g_00492
OG0001102	Prai.g_01720	Prac.g_00495
OG0001103	Prai.g_01721	Prac.g_00496
OG0001104	Prai.g_01722	Prac.g_00497
OG0001105	Prai.g_01724	Prac.g_00499
OG0001106	Prai.g_01726	Prac.g_00501
OG0001107	Prai.g_01727	Prac.g_00502
OG0001108	Prai.g_01728	Prac.g_00503
OG0001109	Prai.g_01734	Prac.g_00506
OG0001110	Prai.g_01736	Prac.g_00508
OG0001111	Prai.g_01737	Prac.g_00509
OG0001112	Prai.g_01738	Prac.g_00510
OG0001113	Prai.g_01739	Prac.g_00511
OG0001114	Prai.g_01740	Prac.g_00512
OG0001115	Prai.g_01741	Prac.g_00513
OG0001116	Prai.g_01742	Prac.g_00514
OG0001117	Prai.g_01743	Prac.g_00515
OG0001118	Prai.g_01744	Prac.g_00516
OG0001119	Prai.g_01746	Prac.g_00517
OG0001120	Prai.g_01747	Prac.g_00518
OG0001121	Prai.g_01748	Prac.g_00519
OG0001122	Prai.g_01749	Prac.g_00520
OG0001123	Prai.g_01750	Prac.g_00521
OG0001124	Prai.g_01751	Prac.g_00522
OG0001125	Prai.g_01752	Prac.g_00523
OG0001126	Prai.g_01753	Prac.g_00524
OG0001127	Prai.g_01754	Prac.g_00525
OG0001128	Prai.g_01755	Prac.g_00526
OG0001129	Prai.g_01756	Prac.g_00527
OG0001130	Prai.g_01757	Prac.g_00528
OG0001131	Prai.g_01758	Prac.g_00529
OG0001132	Prai.g_01759	Prac.g_00530
OG0001133	Prai.g_01760	Prac.g_00531
OG0001134	Prai.g_01761	Prac.g_00532
OG0001135	Prai.g_01762	Prac.g_00533
OG0001136	Prai.g_01763	Prac.g_00534
OG0001137	Prai.g_01764	Prac.g_00535
OG0001138	Prai.g_01765	Prac.g_00536
OG0001139	Prai.g_01766	Prac.g_00537
OG0001140	Prai.g_01767	Prac.g_00538
OG0001141	Prai.g_01769	Prac.g_00540
OG0001142	Prai.g_01770	Prac.g_00541
OG0001143	Prai.g_01776	Prac.g_00542
OG0001144	Prai.g_01778	Prac.g_00544
OG0001145	Prai.g_01780	Prac.g_00546
OG0001146	Prai.g_01781	Prac.g_00547
OG0001147	Prai.g_01783	Prac.g_00549
OG0001148	Prai.g_01784	Prac.g_00550
OG0001149	Prai.g_01785	Prac.g_00551
OG0001150	Prai.g_01788	Prac.g_00553
OG0001151	Prai.g_01789	Prac.g_00554
OG0001152	Prai.g_01790	Prac.g_00555
OG0001153	Prai.g_01791	Prac.g_00556
OG0001154	Prai.g_01792	Prac.g_00557
OG0001155	Prai.g_01793	Prac.g_00558
OG0001156	Prai.g_01794	Prac.g_00559
OG0001157	Prai.g_01796	Prac.g_00561
