Orthogroup	Syac	Prav
OG0000596	Syac.g_00982	Prav.g_01236
OG0000597	Syac.g_00985	Prav.g_01238
OG0000598	Syac.g_00986	Prav.g_01239
OG0000599	Syac.g_00989	Prav.g_01242
OG0000600	Syac.g_00990	Prav.g_01243
OG0000601	Syac.g_00991	Prav.g_01244
OG0000602	Syac.g_00996	Prav.g_01246
OG0000603	Syac.g_00997	Prav.g_01247
OG0000604	Syac.g_01001	Prav.g_01248
OG0000605	Syac.g_01089	Prav.g_01249
OG0000606	Syac.g_01434	Prav.g_01252
OG0000607	Syac.g_01430	Prav.g_01255
OG0000608	Syac.g_01429	Prav.g_01256
OG0000609	Syac.g_01427	Prav.g_01257
OG0000610	Syac.g_01419	Prav.g_01262
OG0000611	Syac.g_01416	Prav.g_01265
OG0000612	Syac.g_01415	Prav.g_01266
OG0000613	Syac.g_00231	Prav.g_01271
OG0000614	Syac.g_00911	Prav.g_01290
OG0000615	Syac.g_01377	Prav.g_01298
OG0000616	Syac.g_02478	Prav.g_01312
OG0000617	Syac.g_01280	Prav.g_00312
OG0000618	Syac.g_01279	Prav.g_00313
OG0000619	Syac.g_01278	Prav.g_00314
OG0000620	Syac.g_01270	Prav.g_00317
OG0000621	Syac.g_01269	Prav.g_00318
OG0000622	Syac.g_01268	Prav.g_00319
OG0000623	Syac.g_01267	Prav.g_00320
OG0000624	Syac.g_01265	Prav.g_00321
OG0000625	Syac.g_01264	Prav.g_00322
OG0000626	Syac.g_01263	Prav.g_00323
OG0000627	Syac.g_01126	Prav.g_00324
OG0000628	Syac.g_01127	Prav.g_00325
OG0000629	Syac.g_01130	Prav.g_00326
OG0000630	Syac.g_01134	Prav.g_00329
OG0000631	Syac.g_01139	Prav.g_00388
OG0000632	Syac.g_01140	Prav.g_00389
OG0000633	Syac.g_01141	Prav.g_00390
OG0000634	Syac.g_01345	Prav.g_00393
OG0000635	Syac.g_01344	Prav.g_00394
OG0000636	Syac.g_01342	Prav.g_00396
OG0000637	Syac.g_01340	Prav.g_00398
OG0000638	Syac.g_01339	Prav.g_00399
OG0000639	Syac.g_01338	Prav.g_00400
OG0000640	Syac.g_01337	Prav.g_00401
OG0000641	Syac.g_01333	Prav.g_00405
OG0000642	Syac.g_01332	Prav.g_00406
OG0000643	Syac.g_01330	Prav.g_00407
OG0000644	Syac.g_01329	Prav.g_00408
OG0000645	Syac.g_01327	Prav.g_00409
OG0000646	Syac.g_01324	Prav.g_00411
OG0000647	Syac.g_01322	Prav.g_00412
OG0000648	Syac.g_01319	Prav.g_00414
OG0000649	Syac.g_01318	Prav.g_00415
OG0000650	Syac.g_01317	Prav.g_00416
OG0000651	Syac.g_01316	Prav.g_00417
OG0000652	Syac.g_01315	Prav.g_00418
OG0000653	Syac.g_01313	Prav.g_00420
OG0000654	Syac.g_01312	Prav.g_00421
OG0000655	Syac.g_01311	Prav.g_00422
OG0000656	Syac.g_01308	Prav.g_00425
OG0000657	Syac.g_00846	Prav.g_00432
OG0000658	Syac.g_00842	Prav.g_00433
OG0000659	Syac.g_00841	Prav.g_00434
OG0000660	Syac.g_00837	Prav.g_00438
OG0000661	Syac.g_00835	Prav.g_00440
OG0000662	Syac.g_00833	Prav.g_00442
OG0000663	Syac.g_00830	Prav.g_00444
OG0000664	Syac.g_00829	Prav.g_00445
OG0000665	Syac.g_01018	Prav.g_00449
OG0000666	Syac.g_01088	Prav.g_00450
OG0000667	Syac.g_02165	Prav.g_00454
OG0000668	Syac.g_01239	Prav.g_00483
OG0000669	Syac.g_01404	Prav.g_00490
OG0000670	Syac.g_00580	Prav.g_00492
OG0000671	Syac.g_01400	Prav.g_00494
OG0000672	Syac.g_01396	Prav.g_00497
OG0000673	Syac.g_01393	Prav.g_00500
OG0000674	Syac.g_01391	Prav.g_00502
OG0000675	Syac.g_01390	Prav.g_00503
OG0000676	Syac.g_01388	Prav.g_00505
OG0000677	Syac.g_01387	Prav.g_00506
OG0000678	Syac.g_01384	Prav.g_00508
OG0000679	Syac.g_01375	Prav.g_00512
OG0000680	Syac.g_01374	Prav.g_00513
OG0000681	Syac.g_01371	Prav.g_00515
OG0000682	Syac.g_01370	Prav.g_00516
OG0000683	Syac.g_01369	Prav.g_00517
OG0000684	Syac.g_01365	Prav.g_00519
OG0000685	Syac.g_01363	Prav.g_00521
OG0000686	Syac.g_01362	Prav.g_00522
OG0000687	Syac.g_01361	Prav.g_00523
OG0000688	Syac.g_01356	Prav.g_00526
OG0000689	Syac.g_01354	Prav.g_00527
OG0000690	Syac.g_01353	Prav.g_00528
OG0000691	Syac.g_01352	Prav.g_00529
OG0000692	Syac.g_01351	Prav.g_00530
OG0000693	Syac.g_01349	Prav.g_00531
OG0000694	Syac.g_01348	Prav.g_00532
OG0000695	Syac.g_01143	Prav.g_00534
OG0000696	Syac.g_01144	Prav.g_00535
OG0000697	Syac.g_01146	Prav.g_00536
OG0000698	Syac.g_01149	Prav.g_00539
OG0000699	Syac.g_01151	Prav.g_00540
OG0000700	Syac.g_01152	Prav.g_00541
OG0000701	Syac.g_01153	Prav.g_00542
OG0000702	Syac.g_01161	Prav.g_00544
OG0000703	Syac.g_01162	Prav.g_00545
OG0000704	Syac.g_01165	Prav.g_00546
OG0000705	Syac.g_01174	Prav.g_00550
OG0000706	Syac.g_01175	Prav.g_00551
OG0000707	Syac.g_01176	Prav.g_00552
OG0000708	Syac.g_01179	Prav.g_00553
OG0000709	Syac.g_01187	Prav.g_00557
OG0000710	Syac.g_01191	Prav.g_00560
OG0000711	Syac.g_01220	Prav.g_00577
OG0000712	Syac.g_01221	Prav.g_00579
OG0000713	Syac.g_01222	Prav.g_00580
OG0000714	Syac.g_01224	Prav.g_00581
OG0000715	Syac.g_01226	Prav.g_00583
OG0000716	Syac.g_01230	Prav.g_00585
OG0000717	Syac.g_01231	Prav.g_00586
OG0000718	Syac.g_01235	Prav.g_00902
OG0000719	Syac.g_01237	Prav.g_00904
OG0000720	Syac.g_01250	Prav.g_00913
OG0000721	Syac.g_01252	Prav.g_00915
OG0000722	Syac.g_01253	Prav.g_00916
OG0000723	Syac.g_01261	Prav.g_00919
OG0000724	Syac.g_00879	Prav.g_00928
OG0000725	Syac.g_00887	Prav.g_00934
OG0000726	Syac.g_00888	Prav.g_00935
OG0000727	Syac.g_00889	Prav.g_00936
OG0000728	Syac.g_00891	Prav.g_00938
OG0000729	Syac.g_00144	Prav.g_00263
OG0000730	Syac.g_02024	Prav.g_00004
OG0000731	Syac.g_02011	Prav.g_00008
OG0000732	Syac.g_00051	Prav.g_00016
OG0000733	Syac.g_02386	Prav.g_00034
OG0000734	Syac.g_00388	Prav.g_00050
OG0000735	Syac.g_00750	Prav.g_00052
OG0000736	Syac.g_00751	Prav.g_00053
OG0000737	Syac.g_00752	Prav.g_00054
OG0000738	Syac.g_00757	Prav.g_00058
OG0000739	Syac.g_00762	Prav.g_00059
OG0000740	Syac.g_00763	Prav.g_00060
OG0000741	Syac.g_00766	Prav.g_00061
OG0000742	Syac.g_00768	Prav.g_00064
OG0000743	Syac.g_00770	Prav.g_00066
OG0000744	Syac.g_00771	Prav.g_00067
OG0000745	Syac.g_00773	Prav.g_00068
OG0000746	Syac.g_00776	Prav.g_00070
OG0000747	Syac.g_00777	Prav.g_00071
OG0000748	Syac.g_00787	Prav.g_00074
OG0000749	Syac.g_00789	Prav.g_00075
OG0000750	Syac.g_00790	Prav.g_00076
OG0000751	Syac.g_00797	Prav.g_01868
OG0000752	Syac.g_00799	Prav.g_01866
OG0000753	Syac.g_00802	Prav.g_01863
OG0000754	Syac.g_01471	Prav.g_01860
OG0000755	Syac.g_01479	Prav.g_01857
OG0000756	Syac.g_01480	Prav.g_01856
OG0000757	Syac.g_01492	Prav.g_01850
OG0000758	Syac.g_01493	Prav.g_01849
OG0000759	Syac.g_01494	Prav.g_01848
OG0000760	Syac.g_01495	Prav.g_01847
OG0000761	Syac.g_01496	Prav.g_01846
OG0000762	Syac.g_01498	Prav.g_01845
OG0000763	Syac.g_01500	Prav.g_01843
OG0000764	Syac.g_01501	Prav.g_01842
OG0000765	Syac.g_01515	Prav.g_01833
OG0000766	Syac.g_01516	Prav.g_01832
OG0000767	Syac.g_01518	Prav.g_01830
OG0000768	Syac.g_01519	Prav.g_01829
OG0000769	Syac.g_01521	Prav.g_01827
OG0000770	Syac.g_01524	Prav.g_01825
OG0000771	Syac.g_00873	Prav.g_02003
OG0000772	Syac.g_01569	Prav.g_01409
OG0000773	Syac.g_00741	Prav.g_01429
OG0000774	Syac.g_00737	Prav.g_01431
OG0000775	Syac.g_00735	Prav.g_01433
OG0000776	Syac.g_00734	Prav.g_01434
OG0000777	Syac.g_00733	Prav.g_01435
OG0000778	Syac.g_00732	Prav.g_01436
OG0000779	Syac.g_00727	Prav.g_01440
OG0000780	Syac.g_00723	Prav.g_01441
OG0000781	Syac.g_00719	Prav.g_01444
OG0000782	Syac.g_00718	Prav.g_01445
OG0000783	Syac.g_00717	Prav.g_01446
OG0000784	Syac.g_00716	Prav.g_01447
OG0000785	Syac.g_00714	Prav.g_01449
OG0000786	Syac.g_01730	Prav.g_01451
OG0000787	Syac.g_01731	Prav.g_01452
OG0000788	Syac.g_00992	Prav.g_01460
OG0000789	Syac.g_01111	Prav.g_01463
OG0000790	Syac.g_01921	Prav.g_01478
OG0000791	Syac.g_01922	Prav.g_01480
OG0000792	Syac.g_01923	Prav.g_01481
OG0000793	Syac.g_01928	Prav.g_01484
OG0000794	Syac.g_01929	Prav.g_01485
OG0000795	Syac.g_01930	Prav.g_01486
OG0000796	Syac.g_01934	Prav.g_01490
OG0000797	Syac.g_01935	Prav.g_01491
OG0000799	Syac.g_01602	Prav.g_01560
OG0000800	Syac.g_01603	Prav.g_01561
OG0000801	Syac.g_01604	Prav.g_01562
OG0000802	Syac.g_01608	Prav.g_01564
OG0000803	Syac.g_01613	Prav.g_01566
OG0000804	Syac.g_01616	Prav.g_01567
OG0000805	Syac.g_01620	Prav.g_01569
OG0000806	Syac.g_01622	Prav.g_01571
OG0000807	Syac.g_01624	Prav.g_01572
OG0000808	Syac.g_01625	Prav.g_01573
OG0000809	Syac.g_01628	Prav.g_01576
OG0000810	Syac.g_01629	Prav.g_01577
OG0000811	Syac.g_01637	Prav.g_01581
OG0000812	Syac.g_01639	Prav.g_01583
OG0000813	Syac.g_01640	Prav.g_01584
OG0000814	Syac.g_01642	Prav.g_01586
OG0000815	Syac.g_01643	Prav.g_01587
OG0000816	Syac.g_01645	Prav.g_01589
OG0000817	Syac.g_01646	Prav.g_01590
OG0000818	Syac.g_01652	Prav.g_01595
OG0000819	Syac.g_01653	Prav.g_01596
OG0000820	Syac.g_01654	Prav.g_01597
OG0000821	Syac.g_01659	Prav.g_01601
OG0000822	Syac.g_01661	Prav.g_01602
OG0000823	Syac.g_01662	Prav.g_01603
OG0000824	Syac.g_01666	Prav.g_01606
OG0000825	Syac.g_01667	Prav.g_01607
OG0000826	Syac.g_01668	Prav.g_01608
OG0000827	Syac.g_01669	Prav.g_01609
OG0000828	Syac.g_01672	Prav.g_01612
OG0000829	Syac.g_01673	Prav.g_01613
OG0000830	Syac.g_01674	Prav.g_01614
OG0000831	Syac.g_01676	Prav.g_01616
OG0000832	Syac.g_00623	Prav.g_01622
OG0000833	Syac.g_00613	Prav.g_01630
OG0000834	Syac.g_00610	Prav.g_01631
OG0000835	Syac.g_00609	Prav.g_01632
OG0000836	Syac.g_00605	Prav.g_01633
OG0000837	Syac.g_00604	Prav.g_01634
OG0000838	Syac.g_00600	Prav.g_01636
OG0000839	Syac.g_00599	Prav.g_01637
OG0000840	Syac.g_00598	Prav.g_01638
OG0000841	Syac.g_00597	Prav.g_01639
OG0000842	Syac.g_00596	Prav.g_01640
OG0000843	Syac.g_00595	Prav.g_01641
OG0000844	Syac.g_00593	Prav.g_01642
OG0000845	Syac.g_00592	Prav.g_01643
OG0000846	Syac.g_00591	Prav.g_01644
OG0000847	Syac.g_00590	Prav.g_01645
OG0000848	Syac.g_00588	Prav.g_01646
OG0000849	Syac.g_00587	Prav.g_01647
OG0000850	Syac.g_00585	Prav.g_01649
OG0000851	Syac.g_00573	Prav.g_01650
OG0000852	Syac.g_00572	Prav.g_01651
OG0000853	Syac.g_00568	Prav.g_01655
OG0000854	Syac.g_00566	Prav.g_01657
OG0000855	Syac.g_00565	Prav.g_01658
OG0000856	Syac.g_00964	Prav.g_01671
OG0000857	Syac.g_01323	Prav.g_01699
OG0000858	Syac.g_00559	Prav.g_01755
OG0000859	Syac.g_00558	Prav.g_01756
OG0000860	Syac.g_00542	Prav.g_01763
OG0000861	Syac.g_00541	Prav.g_01764
OG0000862	Syac.g_00540	Prav.g_01765
OG0000863	Syac.g_00538	Prav.g_01767
OG0000864	Syac.g_00537	Prav.g_01768
OG0000865	Syac.g_00533	Prav.g_01769
OG0000866	Syac.g_00532	Prav.g_01770
OG0000867	Syac.g_00531	Prav.g_01771
OG0000868	Syac.g_00529	Prav.g_01772
OG0000869	Syac.g_00524	Prav.g_01776
OG0000870	Syac.g_00519	Prav.g_01781
OG0000871	Syac.g_00518	Prav.g_01782
OG0000872	Syac.g_00510	Prav.g_01783
OG0000873	Syac.g_00507	Prav.g_01786
OG0000874	Syac.g_00512	Prav.g_01789
OG0000875	Syac.g_00505	Prav.g_01790
OG0000876	Syac.g_00675	Prav.g_01791
OG0000877	Syac.g_00671	Prav.g_01793
OG0000878	Syac.g_00670	Prav.g_01794
OG0000879	Syac.g_00669	Prav.g_01795
OG0000880	Syac.g_00668	Prav.g_01796
OG0000881	Syac.g_00664	Prav.g_01800
OG0000882	Syac.g_00659	Prav.g_01805
OG0000883	Syac.g_00656	Prav.g_01807
OG0000884	Syac.g_00654	Prav.g_01809
OG0000885	Syac.g_00653	Prav.g_01810
OG0000886	Syac.g_00652	Prav.g_01811
OG0000887	Syac.g_00651	Prav.g_01812
OG0000888	Syac.g_00649	Prav.g_01814
OG0000889	Syac.g_00647	Prav.g_01816
OG0000890	Syac.g_00642	Prav.g_01817
OG0000891	Syac.g_00641	Prav.g_01818
OG0000892	Syac.g_00638	Prav.g_00264
OG0000893	Syac.g_02193	Prav.g_00268
OG0000894	Syac.g_02189	Prav.g_00270
OG0000895	Syac.g_02185	Prav.g_00273
OG0000896	Syac.g_02184	Prav.g_00274
OG0000897	Syac.g_02182	Prav.g_00276
OG0000898	Syac.g_02181	Prav.g_00277
OG0000899	Syac.g_02180	Prav.g_00278
OG0000900	Syac.g_02179	Prav.g_00279
OG0000901	Syac.g_02174	Prav.g_00282
OG0000902	Syac.g_02172	Prav.g_00284
OG0000903	Syac.g_02140	Prav.g_00287
OG0000904	Syac.g_02145	Prav.g_00289
OG0000905	Syac.g_02148	Prav.g_00294
OG0000906	Syac.g_02150	Prav.g_00295
OG0000907	Syac.g_02138	Prav.g_00590
OG0000908	Syac.g_02135	Prav.g_00593
OG0000909	Syac.g_02134	Prav.g_00594
OG0000910	Syac.g_02133	Prav.g_00595
OG0000911	Syac.g_02131	Prav.g_00597
OG0000912	Syac.g_02130	Prav.g_00598
OG0000913	Syac.g_02129	Prav.g_00599
OG0000914	Syac.g_02128	Prav.g_00600
OG0000915	Syac.g_02127	Prav.g_00601
OG0000916	Syac.g_02126	Prav.g_00602
OG0000917	Syac.g_02125	Prav.g_00603
OG0000918	Syac.g_02124	Prav.g_00604
OG0000919	Syac.g_02123	Prav.g_00605
OG0000920	Syac.g_02122	Prav.g_00606
OG0000921	Syac.g_02121	Prav.g_00607
OG0000922	Syac.g_02120	Prav.g_00608
OG0000923	Syac.g_02116	Prav.g_00612
OG0000924	Syac.g_02115	Prav.g_00613
OG0000925	Syac.g_02114	Prav.g_00614
OG0000926	Syac.g_02113	Prav.g_00615
OG0000927	Syac.g_02111	Prav.g_00617
OG0000928	Syac.g_02110	Prav.g_00618
OG0000929	Syac.g_02109	Prav.g_00619
OG0000930	Syac.g_02108	Prav.g_00620
OG0000931	Syac.g_02107	Prav.g_00621
OG0000932	Syac.g_02106	Prav.g_00622
OG0000933	Syac.g_02101	Prav.g_00626
OG0000934	Syac.g_02099	Prav.g_00628
OG0000935	Syac.g_02098	Prav.g_00629
OG0000936	Syac.g_02097	Prav.g_00630
OG0000937	Syac.g_02096	Prav.g_00631
OG0000938	Syac.g_02092	Prav.g_00633
OG0000939	Syac.g_02091	Prav.g_00634
OG0000940	Syac.g_02084	Prav.g_00641
OG0000941	Syac.g_02082	Prav.g_00643
OG0000942	Syac.g_02080	Prav.g_00645
OG0000943	Syac.g_02079	Prav.g_00646
OG0000944	Syac.g_02077	Prav.g_00647
OG0000945	Syac.g_02075	Prav.g_00648
OG0000946	Syac.g_02071	Prav.g_00653
OG0000947	Syac.g_02068	Prav.g_00655
OG0000948	Syac.g_02067	Prav.g_00656
OG0000949	Syac.g_00205	Prav.g_00659
OG0000950	Syac.g_00193	Prav.g_00664
OG0000951	Syac.g_00188	Prav.g_00668
OG0000952	Syac.g_00183	Prav.g_00672
OG0000953	Syac.g_00177	Prav.g_00675
OG0000954	Syac.g_00172	Prav.g_00679
OG0000955	Syac.g_00171	Prav.g_00680
OG0000956	Syac.g_00169	Prav.g_00682
OG0000957	Syac.g_00158	Prav.g_00687
OG0000958	Syac.g_00157	Prav.g_00688
OG0000959	Syac.g_00153	Prav.g_00692
OG0000960	Syac.g_00152	Prav.g_00693
OG0000961	Syac.g_00147	Prav.g_00695
OG0000962	Syac.g_00145	Prav.g_00697
OG0000963	Syac.g_00140	Prav.g_00701
OG0000964	Syac.g_00139	Prav.g_00702
OG0000965	Syac.g_00138	Prav.g_00703
OG0000966	Syac.g_00107	Prav.g_00710
OG0000967	Syac.g_00075	Prav.g_00714
OG0000968	Syac.g_00080	Prav.g_00716
OG0000969	Syac.g_00078	Prav.g_00717
OG0000970	Syac.g_00077	Prav.g_00718
OG0000971	Syac.g_00067	Prav.g_00719
OG0000972	Syac.g_00066	Prav.g_00720
OG0000973	Syac.g_00065	Prav.g_00721
OG0000974	Syac.g_00064	Prav.g_00722
OG0000975	Syac.g_00063	Prav.g_00723
OG0000976	Syac.g_00062	Prav.g_00724
OG0000977	Syac.g_00059	Prav.g_00725
OG0000978	Syac.g_00058	Prav.g_00726
OG0000979	Syac.g_00055	Prav.g_00729
OG0000980	Syac.g_00052	Prav.g_00731
OG0000981	Syac.g_00049	Prav.g_00733
OG0000982	Syac.g_02354	Prav.g_00735
OG0000983	Syac.g_02355	Prav.g_00736
OG0000984	Syac.g_02356	Prav.g_00737
OG0000985	Syac.g_02359	Prav.g_00740
OG0000986	Syac.g_02363	Prav.g_00742
OG0000987	Syac.g_02365	Prav.g_00743
OG0000988	Syac.g_02370	Prav.g_00746
OG0000989	Syac.g_02379	Prav.g_00750
OG0000990	Syac.g_02397	Prav.g_00753
OG0000991	Syac.g_02400	Prav.g_00754
OG0000992	Syac.g_02402	Prav.g_00756
OG0000993	Syac.g_02403	Prav.g_00757
OG0000994	Syac.g_02405	Prav.g_00758
OG0000995	Syac.g_02410	Prav.g_00762
OG0000996	Syac.g_02454	Prav.g_00763
OG0000997	Syac.g_02464	Prav.g_00764
OG0000998	Syac.g_02466	Prav.g_00766
OG0000999	Syac.g_02467	Prav.g_00767
OG0001000	Syac.g_02470	Prav.g_00770
OG0001001	Syac.g_02475	Prav.g_00772
OG0001002	Syac.g_02481	Prav.g_00776
OG0001003	Syac.g_02483	Prav.g_00778
OG0001004	Syac.g_02484	Prav.g_00779
OG0001005	Syac.g_02485	Prav.g_00780
OG0001006	Syac.g_02492	Prav.g_00784
OG0001007	Syac.g_02494	Prav.g_00786
OG0001008	Syac.g_00693	Prav.g_01036
OG0001009	Syac.g_00030	Prav.g_00095
OG0001010	Syac.g_00031	Prav.g_00096
OG0001011	Syac.g_00032	Prav.g_00097
OG0001012	Syac.g_02351	Prav.g_00114
OG0001013	Syac.g_02337	Prav.g_00119
OG0001014	Syac.g_02333	Prav.g_00122
OG0001015	Syac.g_02332	Prav.g_00123
OG0001016	Syac.g_00446	Prav.g_00138
OG0001017	Syac.g_00440	Prav.g_00142
OG0001018	Syac.g_00438	Prav.g_00145
OG0001019	Syac.g_00422	Prav.g_00154
OG0001020	Syac.g_00417	Prav.g_00155
OG0001021	Syac.g_00413	Prav.g_00156
OG0001022	Syac.g_00410	Prav.g_00159
OG0001023	Syac.g_00409	Prav.g_00160
OG0001024	Syac.g_00405	Prav.g_00163
OG0001025	Syac.g_00399	Prav.g_00169
OG0001026	Syac.g_00386	Prav.g_00176
OG0001027	Syac.g_00380	Prav.g_00177
OG0001028	Syac.g_00378	Prav.g_00179
OG0001029	Syac.g_00376	Prav.g_00180
OG0001030	Syac.g_00356	Prav.g_00195
OG0001031	Syac.g_02266	Prav.g_00852
OG0001032	Syac.g_02268	Prav.g_00851
OG0001033	Syac.g_02298	Prav.g_00830
OG0001034	Syac.g_01968	Prav.g_00802
OG0001036	Syac.g_02221	Prav.g_01906
OG0001037	Syac.g_02223	Prav.g_01907
OG0001038	Syac.g_02251	Prav.g_01924
OG0001039	Syac.g_02254	Prav.g_01927
OG0001040	Syac.g_00292	Prav.g_01929
OG0001041	Syac.g_00287	Prav.g_01933
OG0001042	Syac.g_00258	Prav.g_01950
OG0001043	Syac.g_00254	Prav.g_01951
OG0001044	Syac.g_02021	Prav.g_01979
OG0001045	Syac.g_02008	Prav.g_01988
OG0001046	Syac.g_01207	Prav.g_00996
OG0001047	Syac.g_00695	Prav.g_01038
OG0001048	Syac.g_00696	Prav.g_01039
OG0001049	Syac.g_00703	Prav.g_01041
OG0001050	Syac.g_00704	Prav.g_01042
OG0001051	Syac.g_00705	Prav.g_01043
OG0001052	Syac.g_01704	Prav.g_01069
OG0001053	Syac.g_01901	Prav.g_01081
OG0001054	Syac.g_01884	Prav.g_01096
OG0001055	Syac.g_01863	Prav.g_01115
OG0001056	Syac.g_01831	Prav.g_01134
OG0001057	Syac.g_01825	Prav.g_01139
OG0001058	Syac.g_01810	Prav.g_01147
OG0001059	Syac.g_01806	Prav.g_01151
OG0001060	Syac.g_01799	Prav.g_01158
OG0001061	Syac.g_01779	Prav.g_01171
OG0001062	Syac.g_01777	Prav.g_01173
OG0001063	Syac.g_01773	Prav.g_01175
OG0001064	Syac.g_01772	Prav.g_01176
OG0001065	Syac.g_01771	Prav.g_01177
OG0001066	Syac.g_01770	Prav.g_01178
OG0001067	Syac.g_01769	Prav.g_01179
OG0001068	Syac.g_01768	Prav.g_01180
OG0001069	Syac.g_01767	Prav.g_01181
OG0001070	Syac.g_01764	Prav.g_01184
OG0001071	Syac.g_01763	Prav.g_01185
OG0001072	Syac.g_01758	Prav.g_01186
OG0001074	Syac.g_00945	Prav.g_01211
OG0001075	Syac.g_00946	Prav.g_01212
OG0001076	Syac.g_00956	Prav.g_01222
OG0001077	Syac.g_00967	Prav.g_01226
OG0001078	Syac.g_00980	Prav.g_01234
OG0001079	Syac.g_00993	Prav.g_01245
OG0001080	Syac.g_01092	Prav.g_01251
OG0001081	Syac.g_01432	Prav.g_01253
OG0001082	Syac.g_01431	Prav.g_01254
OG0001083	Syac.g_01424	Prav.g_01259
OG0001084	Syac.g_01423	Prav.g_01260
OG0001085	Syac.g_01412	Prav.g_01268
OG0001086	Syac.g_01410	Prav.g_01269
OG0001087	Syac.g_00923	Prav.g_01286
OG0001088	Syac.g_00920	Prav.g_01287
OG0001089	Syac.g_00896	Prav.g_01295
OG0001090	Syac.g_01286	Prav.g_00307
OG0001091	Syac.g_01284	Prav.g_00309
OG0001092	Syac.g_01282	Prav.g_00310
OG0001093	Syac.g_01276	Prav.g_00315
OG0001094	Syac.g_01347	Prav.g_00391
OG0001095	Syac.g_01326	Prav.g_00410
OG0001096	Syac.g_01310	Prav.g_00423
OG0001097	Syac.g_00834	Prav.g_00441
OG0001098	Syac.g_01096	Prav.g_00456
OG0001099	Syac.g_00377	Prav.g_00487
OG0001100	Syac.g_01402	Prav.g_00491
OG0001101	Syac.g_01401	Prav.g_00493
OG0001102	Syac.g_01398	Prav.g_00496
OG0001103	Syac.g_01395	Prav.g_00498
OG0001104	Syac.g_01364	Prav.g_00520
OG0001105	Syac.g_01360	Prav.g_00524
OG0001106	Syac.g_01166	Prav.g_00547
OG0001107	Syac.g_01180	Prav.g_00554
OG0001108	Syac.g_01188	Prav.g_00558
OG0001109	Syac.g_01190	Prav.g_00559
OG0001110	Syac.g_01192	Prav.g_00561
OG0001111	Syac.g_01194	Prav.g_00562
OG0001112	Syac.g_01196	Prav.g_00563
OG0001113	Syac.g_01197	Prav.g_00564
OG0001114	Syac.g_01198	Prav.g_00565
OG0001115	Syac.g_01202	Prav.g_00567
OG0001116	Syac.g_01204	Prav.g_00568
OG0001117	Syac.g_01205	Prav.g_00569
OG0001118	Syac.g_01206	Prav.g_00570
OG0001119	Syac.g_01208	Prav.g_00571
OG0001120	Syac.g_01213	Prav.g_00573
OG0001121	Syac.g_01949, Syac.g_01170	Prav.g_00031, Prav.g_00576
OG0001122	Syac.g_01238	Prav.g_00905
OG0001123	Syac.g_01245	Prav.g_00909
OG0001124	Syac.g_01247	Prav.g_00911
OG0001125	Syac.g_01249	Prav.g_00912
OG0001126	Syac.g_00870	Prav.g_00922
OG0001127	Syac.g_00871	Prav.g_00923
OG0001128	Syac.g_00875	Prav.g_00925
OG0001129	Syac.g_00877	Prav.g_00926
OG0001130	Syac.g_00878	Prav.g_00927
OG0001131	Syac.g_01382	Prav.g_00242
OG0001132	Syac.g_01062	Prav.g_00252
OG0001133	Syac.g_00958	Prav.g_00019
OG0001134	Syac.g_01466	Prav.g_00033
OG0001136	Syac.g_00767	Prav.g_00062
OG0001137	Syac.g_00786	Prav.g_00073
OG0001138	Syac.g_01486	Prav.g_01855
OG0001139	Syac.g_01488	Prav.g_01854
OG0001140	Syac.g_01489	Prav.g_01853
OG0001141	Syac.g_01490	Prav.g_01852
OG0001142	Syac.g_01491	Prav.g_01851
OG0001143	Syac.g_01499	Prav.g_01844
OG0001144	Syac.g_01508	Prav.g_01839
OG0001145	Syac.g_00740	Prav.g_01430
OG0001146	Syac.g_00722	Prav.g_01442
OG0001147	Syac.g_01689	Prav.g_01459
OG0001148	Syac.g_01918	Prav.g_01475
OG0001149	Syac.g_01919	Prav.g_01476
OG0001150	Syac.g_01920	Prav.g_01477
OG0001151	Syac.g_01932	Prav.g_01488
OG0001152	Syac.g_01933	Prav.g_01489
OG0001153	Syac.g_01670	Prav.g_01610
OG0001154	Syac.g_01671	Prav.g_01611
OG0001155	Syac.g_00621	Prav.g_01623
OG0001156	Syac.g_00618	Prav.g_01626
OG0001157	Syac.g_00617	Prav.g_01627
OG0001158	Syac.g_00616	Prav.g_01628
OG0001159	Syac.g_00615	Prav.g_01629
OG0001160	Syac.g_00570	Prav.g_01653
OG0001161	Syac.g_02385	Prav.g_01664
OG0001162	Syac.g_01307	Prav.g_01675
OG0001163	Syac.g_00562	Prav.g_01753
OG0001164	Syac.g_00556	Prav.g_01757
OG0001165	Syac.g_00551	Prav.g_01760
OG0001166	Syac.g_00520	Prav.g_01780
OG0001167	Syac.g_00667	Prav.g_01797
OG0001168	Syac.g_00665	Prav.g_01799
OG0001169	Syac.g_00663	Prav.g_01801
OG0001170	Syac.g_00661	Prav.g_01803
OG0001171	Syac.g_00650	Prav.g_01813
OG0001172	Syac.g_02187	Prav.g_00271
OG0001173	Syac.g_02186	Prav.g_00272
OG0001174	Syac.g_02178	Prav.g_00280
OG0001175	Syac.g_02177	Prav.g_00281
OG0001176	Syac.g_02141	Prav.g_00288
OG0001177	Syac.g_02143	Prav.g_00291
OG0001178	Syac.g_00539	Prav.g_00296
OG0001179	Syac.g_02112	Prav.g_00616
OG0001180	Syac.g_02087	Prav.g_00638
