Orthogroup	Syac	Syae
OG0000571	Syac.g_01780	Syae.g_02433
OG0000572	Syac.g_01765	Syae.g_02448
OG0000573	Syac.g_01755	Syae.g_02456
OG0000574	Syac.g_01754	Syae.g_02457
OG0000575	Syac.g_01750	Syae.g_02461
OG0000576	Syac.g_01748	Syae.g_02463
OG0000577	Syac.g_01747	Syae.g_02464
OG0000578	Syac.g_01746	Syae.g_02465
OG0000579	Syac.g_01745	Syae.g_02466
OG0000580	Syac.g_01744	Syae.g_02467
OG0000581	Syac.g_01738	Syae.g_02473
OG0000582	Syac.g_00936	Syae.g_00018
OG0000583	Syac.g_00937	Syae.g_00019
OG0000584	Syac.g_00938	Syae.g_00020
OG0000585	Syac.g_00940	Syae.g_00022
OG0000586	Syac.g_00941	Syae.g_00023
OG0000587	Syac.g_00943	Syae.g_00025
OG0000588	Syac.g_00949	Syae.g_00043
OG0000589	Syac.g_00953	Syae.g_00047
OG0000590	Syac.g_00954	Syae.g_00048
OG0000591	Syac.g_00961	Syae.g_00056
OG0000592	Syac.g_00962	Syae.g_00057
OG0000593	Syac.g_00975	Syae.g_00070
OG0000594	Syac.g_00976	Syae.g_00071
OG0000595	Syac.g_00977	Syae.g_00072
OG0000596	Syac.g_00982	Syae.g_00077
OG0000597	Syac.g_00985	Syae.g_00080
OG0000598	Syac.g_00986	Syae.g_00081
OG0000599	Syac.g_00989	Syae.g_00084
OG0000600	Syac.g_00990	Syae.g_00085
OG0000601	Syac.g_00991	Syae.g_00086
OG0000602	Syac.g_00996	Syae.g_00091
OG0000603	Syac.g_00997	Syae.g_00092
OG0000604	Syac.g_01001	Syae.g_00095
OG0000605	Syac.g_01089	Syae.g_00260
OG0000606	Syac.g_01434	Syae.g_00616
OG0000607	Syac.g_01430	Syae.g_00613
OG0000608	Syac.g_01429	Syae.g_00612
OG0000609	Syac.g_01427	Syae.g_00610
OG0000610	Syac.g_01419	Syae.g_00601
OG0000611	Syac.g_01416	Syae.g_00598
OG0000612	Syac.g_01415	Syae.g_00597
OG0000613	Syac.g_00231	Syae.g_01910
OG0000614	Syac.g_00911	Syae.g_00765
OG0000615	Syac.g_01377	Syae.g_00557
OG0000616	Syac.g_02478	Syae.g_01696
OG0000617	Syac.g_01280	Syae.g_00464
OG0000618	Syac.g_01279	Syae.g_00463
OG0000619	Syac.g_01278	Syae.g_00462
OG0000620	Syac.g_01270	Syae.g_00456
OG0000621	Syac.g_01269	Syae.g_00455
OG0000622	Syac.g_01268	Syae.g_00454
OG0000623	Syac.g_01267	Syae.g_00453
OG0000624	Syac.g_01265	Syae.g_00451
OG0000625	Syac.g_01264	Syae.g_00450
OG0000626	Syac.g_01263	Syae.g_00449
OG0000627	Syac.g_01126	Syae.g_00299
OG0000628	Syac.g_01127	Syae.g_00300
OG0000629	Syac.g_01130	Syae.g_00303
OG0000630	Syac.g_01134	Syae.g_00310
OG0000631	Syac.g_01139	Syae.g_00317
OG0000632	Syac.g_01140	Syae.g_00318
OG0000633	Syac.g_01141	Syae.g_00320
OG0000634	Syac.g_01345	Syae.g_00525
OG0000635	Syac.g_01344	Syae.g_00524
OG0000636	Syac.g_01342	Syae.g_00522
OG0000637	Syac.g_01340	Syae.g_00520
OG0000638	Syac.g_01339	Syae.g_00519
OG0000639	Syac.g_01338	Syae.g_00518
OG0000640	Syac.g_01337	Syae.g_00517
OG0000641	Syac.g_01333	Syae.g_00513
OG0000642	Syac.g_01332	Syae.g_00512
OG0000643	Syac.g_01330	Syae.g_00510
OG0000644	Syac.g_01329	Syae.g_00509
OG0000645	Syac.g_01327	Syae.g_00507
OG0000646	Syac.g_01324	Syae.g_00504
OG0000647	Syac.g_01322	Syae.g_00502
OG0000648	Syac.g_01319	Syae.g_00499
OG0000649	Syac.g_01318	Syae.g_00498
OG0000650	Syac.g_01317	Syae.g_00497
OG0000651	Syac.g_01316	Syae.g_00496
OG0000652	Syac.g_01315	Syae.g_00495
OG0000653	Syac.g_01313	Syae.g_00493
OG0000654	Syac.g_01312	Syae.g_00492
OG0000655	Syac.g_01311	Syae.g_00491
OG0000656	Syac.g_01308	Syae.g_00488
OG0000657	Syac.g_00846	Syae.g_00834
OG0000658	Syac.g_00842	Syae.g_00837
OG0000659	Syac.g_00841	Syae.g_00838
OG0000660	Syac.g_00837	Syae.g_00842
OG0000661	Syac.g_00835	Syae.g_00844
OG0000662	Syac.g_00833	Syae.g_00846
OG0000663	Syac.g_00830	Syae.g_00849
OG0000664	Syac.g_00829	Syae.g_00850
OG0000665	Syac.g_01018	Syae.g_00121
OG0000666	Syac.g_01088	Syae.g_00258
OG0000667	Syac.g_02165	Syae.g_02056
OG0000668	Syac.g_01239	Syae.g_00418
OG0000669	Syac.g_01404	Syae.g_00585
OG0000670	Syac.g_00580	Syae.g_00582
OG0000671	Syac.g_01400	Syae.g_00580
OG0000672	Syac.g_01396	Syae.g_00577
OG0000673	Syac.g_01393	Syae.g_00574
OG0000674	Syac.g_01391	Syae.g_00572
OG0000675	Syac.g_01390	Syae.g_00571
OG0000676	Syac.g_01388	Syae.g_00569
OG0000677	Syac.g_01387	Syae.g_00568
OG0000678	Syac.g_01384	Syae.g_00564
OG0000679	Syac.g_01375	Syae.g_00555
OG0000680	Syac.g_01374	Syae.g_00554
OG0000681	Syac.g_01371	Syae.g_00551
OG0000682	Syac.g_01370	Syae.g_00550
OG0000683	Syac.g_01369	Syae.g_00549
OG0000684	Syac.g_01365	Syae.g_00545
OG0000685	Syac.g_01363	Syae.g_00543
OG0000686	Syac.g_01362	Syae.g_00542
OG0000687	Syac.g_01361	Syae.g_00541
OG0000688	Syac.g_01356	Syae.g_00536
OG0000689	Syac.g_01354	Syae.g_00534
OG0000690	Syac.g_01353	Syae.g_00533
OG0000691	Syac.g_01352	Syae.g_00532
OG0000692	Syac.g_01351	Syae.g_00531
OG0000693	Syac.g_01349	Syae.g_00529
OG0000694	Syac.g_01348	Syae.g_00528
OG0000695	Syac.g_01143	Syae.g_00322
OG0000696	Syac.g_01144	Syae.g_00323
OG0000697	Syac.g_01146	Syae.g_00325
OG0000698	Syac.g_01149	Syae.g_00328
OG0000699	Syac.g_01151	Syae.g_00330
OG0000700	Syac.g_01152	Syae.g_00331
OG0000701	Syac.g_01153	Syae.g_00332
OG0000702	Syac.g_01161	Syae.g_00341
OG0000703	Syac.g_01162	Syae.g_00342
OG0000704	Syac.g_01165	Syae.g_00345
OG0000705	Syac.g_01174	Syae.g_00352
OG0000706	Syac.g_01175	Syae.g_00353
OG0000707	Syac.g_01176	Syae.g_00354
OG0000708	Syac.g_01179	Syae.g_00357
OG0000709	Syac.g_01187	Syae.g_00365
OG0000710	Syac.g_01191	Syae.g_00369
OG0000711	Syac.g_01220	Syae.g_00398
OG0000712	Syac.g_01221	Syae.g_00400
OG0000713	Syac.g_01222	Syae.g_00401
OG0000714	Syac.g_01224	Syae.g_00403
OG0000715	Syac.g_01226	Syae.g_00405
OG0000716	Syac.g_01230	Syae.g_00409
OG0000717	Syac.g_01231	Syae.g_00410
OG0000718	Syac.g_01235	Syae.g_00414
OG0000719	Syac.g_01237	Syae.g_00416
OG0000720	Syac.g_01250	Syae.g_00429
OG0000721	Syac.g_01252	Syae.g_00431
OG0000722	Syac.g_01253	Syae.g_00432
OG0000723	Syac.g_01261	Syae.g_00445
OG0000724	Syac.g_00879	Syae.g_00799
OG0000725	Syac.g_00887	Syae.g_00789
OG0000726	Syac.g_00888	Syae.g_00788
OG0000727	Syac.g_00889	Syae.g_00787
OG0000728	Syac.g_00891	Syae.g_00785
OG0000729	Syac.g_00144	Syae.g_01819
OG0000730	Syac.g_02024	Syae.g_02189
OG0000731	Syac.g_02011	Syae.g_02201
OG0000732	Syac.g_00051	Syae.g_01764
OG0000733	Syac.g_02386	Syae.g_01599
OG0000734	Syac.g_00388	Syae.g_01371
OG0000735	Syac.g_00750	Syae.g_00942
OG0000736	Syac.g_00751	Syae.g_00941
OG0000737	Syac.g_00752	Syae.g_00940
OG0000738	Syac.g_00757	Syae.g_00935
OG0000739	Syac.g_00762	Syae.g_00928
OG0000740	Syac.g_00763	Syae.g_00927
OG0000741	Syac.g_00766	Syae.g_00924
OG0000742	Syac.g_00768	Syae.g_00922
OG0000743	Syac.g_00770	Syae.g_00920
OG0000744	Syac.g_00771	Syae.g_00919
OG0000745	Syac.g_00773	Syae.g_00917
OG0000746	Syac.g_00776	Syae.g_00915
OG0000747	Syac.g_00777	Syae.g_00914
OG0000748	Syac.g_00787	Syae.g_00902
OG0000749	Syac.g_00789	Syae.g_00900
OG0000750	Syac.g_00790	Syae.g_00899
OG0000751	Syac.g_00797	Syae.g_00892
OG0000752	Syac.g_00799	Syae.g_00890
OG0000753	Syac.g_00802	Syae.g_00887
OG0000754	Syac.g_01471	Syae.g_00641
OG0000755	Syac.g_01479	Syae.g_00651
OG0000756	Syac.g_01480	Syae.g_00652
OG0000757	Syac.g_01492	Syae.g_00661
OG0000758	Syac.g_01493	Syae.g_00662
OG0000759	Syac.g_01494	Syae.g_00663
OG0000760	Syac.g_01495	Syae.g_00664
OG0000761	Syac.g_01496	Syae.g_00668
OG0000762	Syac.g_01498	Syae.g_00672
OG0000763	Syac.g_01500	Syae.g_00676
OG0000764	Syac.g_01501	Syae.g_00677
OG0000765	Syac.g_01515	Syae.g_00695
OG0000766	Syac.g_01516	Syae.g_00696
OG0000767	Syac.g_01518	Syae.g_00698
OG0000768	Syac.g_01519	Syae.g_00699
OG0000769	Syac.g_01521	Syae.g_00701
OG0000770	Syac.g_01524	Syae.g_00704
OG0000771	Syac.g_00873	Syae.g_00805
OG0000772	Syac.g_01569	Syae.g_00168
OG0000773	Syac.g_00741	Syae.g_00947
OG0000774	Syac.g_00737	Syae.g_00951
OG0000775	Syac.g_00735	Syae.g_00954
OG0000776	Syac.g_00734	Syae.g_00955
OG0000777	Syac.g_00733	Syae.g_00956
OG0000778	Syac.g_00732	Syae.g_00957
OG0000779	Syac.g_00727	Syae.g_00963
OG0000780	Syac.g_00723	Syae.g_00967
OG0000781	Syac.g_00719	Syae.g_00971
OG0000782	Syac.g_00718	Syae.g_00972
OG0000783	Syac.g_00717	Syae.g_00973
OG0000784	Syac.g_00716	Syae.g_00974
OG0000785	Syac.g_00714	Syae.g_00976
OG0000786	Syac.g_01730	Syae.g_02477
OG0000787	Syac.g_01731	Syae.g_02476
OG0000788	Syac.g_00992	Syae.g_00087
OG0000789	Syac.g_01111	Syae.g_00281
OG0000790	Syac.g_01921	Syae.g_02294
OG0000791	Syac.g_01922	Syae.g_02292
OG0000792	Syac.g_01923	Syae.g_02291
OG0000793	Syac.g_01928	Syae.g_02286
OG0000794	Syac.g_01929	Syae.g_02285
OG0000795	Syac.g_01930	Syae.g_02284
OG0000796	Syac.g_01934	Syae.g_02280
OG0000797	Syac.g_01935	Syae.g_02279
OG0000798	Syac.g_02250	Syae.g_01972
OG0000799	Syac.g_01602	Syae.g_00010
OG0000800	Syac.g_01603	Syae.g_00009
OG0000801	Syac.g_01604	Syae.g_00008
OG0000802	Syac.g_01608	Syae.g_02686
OG0000803	Syac.g_01613	Syae.g_02680
OG0000804	Syac.g_01616	Syae.g_02677
OG0000805	Syac.g_01620	Syae.g_02663
OG0000806	Syac.g_01622	Syae.g_02661
OG0000807	Syac.g_01624	Syae.g_02659
OG0000808	Syac.g_01625	Syae.g_02658
OG0000809	Syac.g_01628	Syae.g_02655
OG0000810	Syac.g_01629	Syae.g_02654
OG0000811	Syac.g_01637	Syae.g_02648
OG0000812	Syac.g_01639	Syae.g_02646
OG0000813	Syac.g_01640	Syae.g_02645
OG0000814	Syac.g_01642	Syae.g_02643
OG0000815	Syac.g_01643	Syae.g_02642
OG0000816	Syac.g_01645	Syae.g_02641
OG0000817	Syac.g_01646	Syae.g_02640
OG0000818	Syac.g_01652	Syae.g_02634
OG0000819	Syac.g_01653	Syae.g_02633
OG0000820	Syac.g_01654	Syae.g_02632
OG0000821	Syac.g_01659	Syae.g_02626
OG0000822	Syac.g_01661	Syae.g_02624
OG0000823	Syac.g_01662	Syae.g_02623
OG0000824	Syac.g_01666	Syae.g_02617
OG0000825	Syac.g_01667	Syae.g_02616
OG0000826	Syac.g_01668	Syae.g_02615
OG0000827	Syac.g_01669	Syae.g_02614
OG0000828	Syac.g_01672	Syae.g_02612
OG0000829	Syac.g_01673	Syae.g_02611
OG0000830	Syac.g_01674	Syae.g_02610
OG0000831	Syac.g_01676	Syae.g_02608
OG0000832	Syac.g_00623	Syae.g_01081
OG0000833	Syac.g_00613	Syae.g_01106
OG0000834	Syac.g_00610	Syae.g_01108
OG0000835	Syac.g_00609	Syae.g_01109
OG0000836	Syac.g_00605	Syae.g_01113
OG0000837	Syac.g_00604	Syae.g_01115
OG0000838	Syac.g_00600	Syae.g_01119
OG0000839	Syac.g_00599	Syae.g_01120
OG0000840	Syac.g_00598	Syae.g_01121
OG0000841	Syac.g_00597	Syae.g_01122
OG0000842	Syac.g_00596	Syae.g_01123
OG0000843	Syac.g_00595	Syae.g_01124
OG0000844	Syac.g_00593	Syae.g_01125
OG0000845	Syac.g_00592	Syae.g_01126
OG0000846	Syac.g_00591	Syae.g_01127
OG0000847	Syac.g_00590	Syae.g_01128
OG0000848	Syac.g_00588	Syae.g_01130
OG0000849	Syac.g_00587	Syae.g_01131
OG0000850	Syac.g_00585	Syae.g_01133
OG0000851	Syac.g_00573	Syae.g_01139
OG0000852	Syac.g_00572	Syae.g_01140
OG0000853	Syac.g_00568	Syae.g_01144
OG0000854	Syac.g_00566	Syae.g_01146
OG0000855	Syac.g_00565	Syae.g_01147
OG0000856	Syac.g_00964	Syae.g_00059
OG0000857	Syac.g_01323	Syae.g_00503
OG0000858	Syac.g_00559	Syae.g_01153
OG0000859	Syac.g_00558	Syae.g_01154
OG0000860	Syac.g_00542	Syae.g_01165
OG0000861	Syac.g_00541	Syae.g_01166
OG0000862	Syac.g_00540	Syae.g_01167
OG0000863	Syac.g_00538	Syae.g_01170
OG0000864	Syac.g_00537	Syae.g_01171
OG0000865	Syac.g_00533	Syae.g_01172
OG0000866	Syac.g_00532	Syae.g_01173
OG0000867	Syac.g_00531	Syae.g_01174
OG0000868	Syac.g_00529	Syae.g_01177
OG0000869	Syac.g_00524	Syae.g_01182
OG0000870	Syac.g_00519	Syae.g_01187
OG0000871	Syac.g_00518	Syae.g_01188
OG0000872	Syac.g_00510	Syae.g_01196
OG0000873	Syac.g_00507	Syae.g_01199
OG0000874	Syac.g_00512	Syae.g_01194
OG0000875	Syac.g_00505	Syae.g_01244
OG0000876	Syac.g_00675	Syae.g_01020
OG0000877	Syac.g_00671	Syae.g_01025
OG0000878	Syac.g_00670	Syae.g_01026
OG0000879	Syac.g_00669	Syae.g_01027
OG0000880	Syac.g_00668	Syae.g_01028
OG0000881	Syac.g_00664	Syae.g_01034
OG0000882	Syac.g_00659	Syae.g_01039
OG0000883	Syac.g_00656	Syae.g_01041
OG0000884	Syac.g_00654	Syae.g_01043
OG0000885	Syac.g_00653	Syae.g_01044
OG0000886	Syac.g_00652	Syae.g_01045
OG0000887	Syac.g_00651	Syae.g_01046
OG0000888	Syac.g_00649	Syae.g_01048
OG0000889	Syac.g_00647	Syae.g_01050
OG0000890	Syac.g_00642	Syae.g_01056
OG0000891	Syac.g_00641	Syae.g_01057
OG0000892	Syac.g_00638	Syae.g_01059
OG0000893	Syac.g_02193	Syae.g_02031
OG0000894	Syac.g_02189	Syae.g_02034
OG0000895	Syac.g_02185	Syae.g_02038
OG0000896	Syac.g_02184	Syae.g_02039
OG0000897	Syac.g_02182	Syae.g_02041
OG0000898	Syac.g_02181	Syae.g_02042
OG0000899	Syac.g_02180	Syae.g_02043
OG0000900	Syac.g_02179	Syae.g_02044
OG0000901	Syac.g_02174	Syae.g_02049
OG0000902	Syac.g_02172	Syae.g_02051
OG0000903	Syac.g_02140	Syae.g_02077
OG0000904	Syac.g_02145	Syae.g_02071
OG0000905	Syac.g_02148	Syae.g_02065
OG0000906	Syac.g_02150	Syae.g_02063
OG0000907	Syac.g_02138	Syae.g_02079
OG0000908	Syac.g_02135	Syae.g_02082
OG0000909	Syac.g_02134	Syae.g_02083
OG0000910	Syac.g_02133	Syae.g_02084
OG0000911	Syac.g_02131	Syae.g_02086
OG0000912	Syac.g_02130	Syae.g_02087
OG0000913	Syac.g_02129	Syae.g_02088
OG0000914	Syac.g_02128	Syae.g_02089
OG0000915	Syac.g_02127	Syae.g_02091
OG0000916	Syac.g_02126	Syae.g_02092
OG0000917	Syac.g_02125	Syae.g_02093
OG0000918	Syac.g_02124	Syae.g_02094
OG0000919	Syac.g_02123	Syae.g_02095
OG0000920	Syac.g_02122	Syae.g_02096
OG0000921	Syac.g_02121	Syae.g_02097
OG0000922	Syac.g_02120	Syae.g_02098
OG0000923	Syac.g_02116	Syae.g_02102
OG0000924	Syac.g_02115	Syae.g_02103
OG0000925	Syac.g_02114	Syae.g_02104
OG0000926	Syac.g_02113	Syae.g_02105
OG0000927	Syac.g_02111	Syae.g_02107
OG0000928	Syac.g_02110	Syae.g_02108
OG0000929	Syac.g_02109	Syae.g_02109
OG0000930	Syac.g_02108	Syae.g_02110
OG0000931	Syac.g_02107	Syae.g_02111
OG0000932	Syac.g_02106	Syae.g_02112
OG0000933	Syac.g_02101	Syae.g_02118
OG0000934	Syac.g_02099	Syae.g_02120
OG0000935	Syac.g_02098	Syae.g_02121
OG0000936	Syac.g_02097	Syae.g_02122
OG0000937	Syac.g_02096	Syae.g_02123
OG0000938	Syac.g_02092	Syae.g_02126
OG0000939	Syac.g_02091	Syae.g_02127
OG0000940	Syac.g_02084	Syae.g_02133
OG0000941	Syac.g_02082	Syae.g_02135
OG0000942	Syac.g_02080	Syae.g_02137
OG0000943	Syac.g_02079	Syae.g_02138
OG0000944	Syac.g_02077	Syae.g_02140
OG0000945	Syac.g_02075	Syae.g_02142
OG0000946	Syac.g_02071	Syae.g_02146
OG0000947	Syac.g_02068	Syae.g_02149
OG0000948	Syac.g_02067	Syae.g_02150
OG0000949	Syac.g_00205	Syae.g_01884
OG0000950	Syac.g_00193	Syae.g_01873
OG0000951	Syac.g_00188	Syae.g_01866
OG0000952	Syac.g_00183	Syae.g_01859
OG0000953	Syac.g_00177	Syae.g_01854
OG0000954	Syac.g_00172	Syae.g_01845
OG0000955	Syac.g_00171	Syae.g_01844
OG0000956	Syac.g_00169	Syae.g_01842
OG0000957	Syac.g_00158	Syae.g_01831
OG0000958	Syac.g_00157	Syae.g_01830
OG0000959	Syac.g_00153	Syae.g_01826
OG0000960	Syac.g_00152	Syae.g_01825
OG0000961	Syac.g_00147	Syae.g_01822
OG0000962	Syac.g_00145	Syae.g_01820
OG0000963	Syac.g_00140	Syae.g_01814
OG0000964	Syac.g_00139	Syae.g_01813
OG0000965	Syac.g_00138	Syae.g_01812
OG0000966	Syac.g_00107	Syae.g_01789
OG0000967	Syac.g_00075	Syae.g_01782
OG0000968	Syac.g_00080	Syae.g_01787
OG0000969	Syac.g_00078	Syae.g_01785
OG0000970	Syac.g_00077	Syae.g_01784
OG0000971	Syac.g_00067	Syae.g_01779
OG0000972	Syac.g_00066	Syae.g_01778
OG0000973	Syac.g_00065	Syae.g_01777
OG0000974	Syac.g_00064	Syae.g_01776
OG0000975	Syac.g_00063	Syae.g_01775
OG0000976	Syac.g_00062	Syae.g_01774
OG0000977	Syac.g_00059	Syae.g_01772
OG0000978	Syac.g_00058	Syae.g_01771
OG0000979	Syac.g_00055	Syae.g_01768
OG0000980	Syac.g_00052	Syae.g_01765
OG0000981	Syac.g_00049	Syae.g_01762
OG0000982	Syac.g_02354	Syae.g_01568
OG0000983	Syac.g_02355	Syae.g_01569
OG0000984	Syac.g_02356	Syae.g_01570
OG0000985	Syac.g_02359	Syae.g_01572
OG0000986	Syac.g_02363	Syae.g_01575
OG0000987	Syac.g_02365	Syae.g_01577
OG0000988	Syac.g_02370	Syae.g_01583
OG0000989	Syac.g_02379	Syae.g_01591
OG0000990	Syac.g_02397	Syae.g_01606
OG0000991	Syac.g_02400	Syae.g_01609
OG0000992	Syac.g_02402	Syae.g_01612
OG0000993	Syac.g_02403	Syae.g_01613
OG0000994	Syac.g_02405	Syae.g_01616
OG0000995	Syac.g_02410	Syae.g_01627
OG0000996	Syac.g_02454	Syae.g_01667
OG0000997	Syac.g_02464	Syae.g_01678
OG0000998	Syac.g_02466	Syae.g_01680
OG0000999	Syac.g_02467	Syae.g_01683
OG0001000	Syac.g_02470	Syae.g_01686
OG0001001	Syac.g_02475	Syae.g_01692
OG0001002	Syac.g_02481	Syae.g_01699
OG0001003	Syac.g_02483	Syae.g_01701
OG0001004	Syac.g_02484	Syae.g_01702
OG0001005	Syac.g_02485	Syae.g_01703
OG0001006	Syac.g_02492	Syae.g_01710
OG0001007	Syac.g_02494	Syae.g_01712
OG0001008	Syac.g_00693	Syae.g_00993
OG0001009	Syac.g_00030	Syae.g_01744
OG0001010	Syac.g_00031	Syae.g_01745
OG0001011	Syac.g_00032	Syae.g_01747
OG0001012	Syac.g_02351	Syae.g_01564
OG0001013	Syac.g_02337	Syae.g_01552
OG0001014	Syac.g_02333	Syae.g_01548
OG0001015	Syac.g_02332	Syae.g_01547
OG0001016	Syac.g_00446	Syae.g_01290
OG0001017	Syac.g_00440	Syae.g_01296
OG0001018	Syac.g_00438	Syae.g_01298
OG0001019	Syac.g_00422	Syae.g_01334
OG0001020	Syac.g_00417	Syae.g_01340
OG0001021	Syac.g_00413	Syae.g_01344
OG0001022	Syac.g_00410	Syae.g_01348
OG0001023	Syac.g_00409	Syae.g_01349
OG0001024	Syac.g_00405	Syae.g_01353
OG0001025	Syac.g_00399	Syae.g_01360
OG0001026	Syac.g_00386	Syae.g_01373
OG0001027	Syac.g_00380	Syae.g_01377
OG0001028	Syac.g_00378	Syae.g_01379
OG0001029	Syac.g_00376	Syae.g_01381
OG0001030	Syac.g_00356	Syae.g_01403
OG0001031	Syac.g_02266	Syae.g_01475
OG0001032	Syac.g_02268	Syae.g_01479
OG0001033	Syac.g_02298	Syae.g_01505
OG0001034	Syac.g_01968	Syae.g_02238
OG0001036	Syac.g_02221	Syae.g_02001
OG0001037	Syac.g_02223	Syae.g_01999
OG0001038	Syac.g_02251	Syae.g_01971
OG0001039	Syac.g_02254	Syae.g_01968
OG0001040	Syac.g_00292	Syae.g_01965
OG0001041	Syac.g_00287	Syae.g_01960
OG0001042	Syac.g_00258	Syae.g_01935
OG0001043	Syac.g_00254	Syae.g_01931
OG0001044	Syac.g_02021	Syae.g_02191
OG0001045	Syac.g_02008	Syae.g_02204
OG0001046	Syac.g_01207	Syae.g_00385
OG0001047	Syac.g_00695	Syae.g_00991
OG0001048	Syac.g_00696	Syae.g_00990
OG0001049	Syac.g_00703	Syae.g_00987
OG0001050	Syac.g_00704	Syae.g_00986
OG0001051	Syac.g_00705	Syae.g_00985
OG0001052	Syac.g_01704	Syae.g_02526
OG0001053	Syac.g_01901	Syae.g_02312
OG0001054	Syac.g_01884	Syae.g_02329
OG0001055	Syac.g_01863	Syae.g_02350
OG0001056	Syac.g_01831	Syae.g_02379
OG0001057	Syac.g_01825	Syae.g_02388
OG0001058	Syac.g_01810	Syae.g_02402
OG0001059	Syac.g_01806	Syae.g_02406
OG0001060	Syac.g_01799	Syae.g_02412
OG0001061	Syac.g_01779	Syae.g_02434
OG0001062	Syac.g_01777	Syae.g_02436
OG0001063	Syac.g_01773	Syae.g_02440
OG0001064	Syac.g_01772	Syae.g_02441
OG0001065	Syac.g_01771	Syae.g_02442
OG0001066	Syac.g_01770	Syae.g_02443
OG0001067	Syac.g_01769	Syae.g_02444
OG0001068	Syac.g_01768	Syae.g_02445
OG0001069	Syac.g_01767	Syae.g_02446
OG0001070	Syac.g_01764	Syae.g_02449
OG0001071	Syac.g_01763	Syae.g_02450
OG0001072	Syac.g_01758	Syae.g_02454
OG0001074	Syac.g_00945	Syae.g_00027
OG0001075	Syac.g_00946	Syae.g_00029
OG0001076	Syac.g_00956	Syae.g_00050
OG0001077	Syac.g_00967	Syae.g_00061
OG0001078	Syac.g_00980	Syae.g_00075
OG0001079	Syac.g_00993	Syae.g_00088
OG0001080	Syac.g_01092	Syae.g_00267
OG0001081	Syac.g_01432	Syae.g_00615
OG0001082	Syac.g_01431	Syae.g_00614
OG0001083	Syac.g_01424	Syae.g_00605
OG0001084	Syac.g_01423	Syae.g_00604
OG0001085	Syac.g_01412	Syae.g_00594
OG0001086	Syac.g_01410	Syae.g_00592
OG0001087	Syac.g_00923	Syae.g_00751
OG0001088	Syac.g_00920	Syae.g_00755
OG0001089	Syac.g_00896	Syae.g_00781
OG0001090	Syac.g_01286	Syae.g_00471
OG0001091	Syac.g_01284	Syae.g_00469
OG0001092	Syac.g_01282	Syae.g_00466
OG0001093	Syac.g_01276	Syae.g_00460
OG0001094	Syac.g_01347	Syae.g_00527
OG0001095	Syac.g_01326	Syae.g_00506
OG0001096	Syac.g_01310	Syae.g_00490
OG0001097	Syac.g_00834	Syae.g_00845
OG0001098	Syac.g_01096	Syae.g_00269
OG0001099	Syac.g_00377	Syae.g_01380
OG0001100	Syac.g_01402	Syae.g_00583
OG0001101	Syac.g_01401	Syae.g_00581
OG0001102	Syac.g_01398	Syae.g_00578
OG0001103	Syac.g_01395	Syae.g_00576
OG0001104	Syac.g_01364	Syae.g_00544
OG0001105	Syac.g_01360	Syae.g_00540
OG0001106	Syac.g_01166	Syae.g_00346
OG0001107	Syac.g_01180	Syae.g_00358
OG0001108	Syac.g_01188	Syae.g_00366
OG0001109	Syac.g_01190	Syae.g_00368
OG0001110	Syac.g_01192	Syae.g_00370
OG0001111	Syac.g_01194	Syae.g_00372
OG0001112	Syac.g_01196	Syae.g_00374
OG0001113	Syac.g_01197	Syae.g_00375
OG0001114	Syac.g_01198	Syae.g_00376
OG0001115	Syac.g_01202	Syae.g_00380
OG0001116	Syac.g_01204	Syae.g_00382
OG0001117	Syac.g_01205	Syae.g_00383
OG0001118	Syac.g_01206	Syae.g_00384
OG0001119	Syac.g_01208	Syae.g_00386
OG0001120	Syac.g_01213	Syae.g_00390
OG0001121	Syac.g_01949, Syac.g_01170	Syae.g_00133
OG0001122	Syac.g_01238	Syae.g_00417
OG0001123	Syac.g_01245	Syae.g_00424
OG0001124	Syac.g_01247	Syae.g_00426
OG0001125	Syac.g_01249	Syae.g_00428
OG0001126	Syac.g_00870	Syae.g_00807
OG0001127	Syac.g_00871	Syae.g_00806
OG0001128	Syac.g_00875	Syae.g_00803
OG0001129	Syac.g_00877	Syae.g_00801
OG0001130	Syac.g_00878	Syae.g_00800
OG0001131	Syac.g_01382	Syae.g_00562
OG0001132	Syac.g_01062	Syae.g_00242
OG0001133	Syac.g_00958	Syae.g_00053
OG0001134	Syac.g_01466	Syae.g_00638
OG0001135	Syac.g_01464	Syae.g_00636
OG0001136	Syac.g_00767	Syae.g_00923
OG0001137	Syac.g_00786	Syae.g_00903
OG0001138	Syac.g_01486	Syae.g_00654
OG0001139	Syac.g_01488	Syae.g_00656
OG0001140	Syac.g_01489	Syae.g_00657
OG0001141	Syac.g_01490	Syae.g_00658
OG0001142	Syac.g_01491	Syae.g_00660
OG0001143	Syac.g_01499	Syae.g_00673
OG0001144	Syac.g_01508	Syae.g_00684
OG0001145	Syac.g_00740	Syae.g_00948
OG0001146	Syac.g_00722	Syae.g_00968
OG0001147	Syac.g_01689	Syae.g_02536
OG0001148	Syac.g_01918	Syae.g_02297
OG0001149	Syac.g_01919	Syae.g_02296
OG0001150	Syac.g_01920	Syae.g_02295
OG0001151	Syac.g_01932	Syae.g_02282
OG0001152	Syac.g_01933	Syae.g_02281
OG0001153	Syac.g_01670	Syae.g_02613
OG0001155	Syac.g_00621	Syae.g_01083
