Orthogroup	Syac	Prbj
OG0000570	Syac.g_01784	Prbj.g_01806
OG0000571	Syac.g_01780	Prbj.g_01803
OG0000572	Syac.g_01765	Prbj.g_01787
OG0000573	Syac.g_01755	Prbj.g_01780
OG0000574	Syac.g_01754	Prbj.g_01779
OG0000575	Syac.g_01750	Prbj.g_01770
OG0000576	Syac.g_01748	Prbj.g_01768
OG0000577	Syac.g_01747	Prbj.g_01767
OG0000578	Syac.g_01746	Prbj.g_01766
OG0000579	Syac.g_01745	Prbj.g_01765
OG0000580	Syac.g_01744	Prbj.g_01764
OG0000581	Syac.g_01738	Prbj.g_01760
OG0000582	Syac.g_00936	Prbj.g_01756
OG0000583	Syac.g_00937	Prbj.g_01755
OG0000584	Syac.g_00938	Prbj.g_01754
OG0000585	Syac.g_00940	Prbj.g_01752
OG0000586	Syac.g_00941	Prbj.g_01750
OG0000587	Syac.g_00943	Prbj.g_01748
OG0000588	Syac.g_00949	Prbj.g_02547
OG0000589	Syac.g_00953	Prbj.g_02550
OG0000590	Syac.g_00954	Prbj.g_02551
OG0000591	Syac.g_00961	Prbj.g_02558
OG0000592	Syac.g_00962	Prbj.g_02559
OG0000593	Syac.g_00975	Prbj.g_02569
OG0000594	Syac.g_00976	Prbj.g_02570
OG0000595	Syac.g_00977	Prbj.g_02571
OG0000596	Syac.g_00982	Prbj.g_02576
OG0000597	Syac.g_00985	Prbj.g_02579
OG0000598	Syac.g_00986	Prbj.g_02580
OG0000599	Syac.g_00989	Prbj.g_02590
OG0000600	Syac.g_00990	Prbj.g_02591
OG0000601	Syac.g_00991	Prbj.g_02592
OG0000602	Syac.g_00996	Prbj.g_02596
OG0000603	Syac.g_00997	Prbj.g_02597
OG0000604	Syac.g_01001	Prbj.g_02598
OG0000605	Syac.g_01089	Prbj.g_00792
OG0000606	Syac.g_01434	Prbj.g_00803
OG0000607	Syac.g_01430	Prbj.g_00806
OG0000608	Syac.g_01429	Prbj.g_00807
OG0000609	Syac.g_01427	Prbj.g_00809
OG0000610	Syac.g_01419	Prbj.g_00818
OG0000611	Syac.g_01416	Prbj.g_00821
OG0000612	Syac.g_01415	Prbj.g_00822
OG0000613	Syac.g_00231	Prbj.g_01466
OG0000614	Syac.g_00911	Prbj.g_00946
OG0000615	Syac.g_01377	Prbj.g_02373
OG0000616	Syac.g_02478	Prbj.g_02057
OG0000617	Syac.g_01280	Prbj.g_02184
OG0000618	Syac.g_01279	Prbj.g_02185
OG0000619	Syac.g_01278	Prbj.g_02186
OG0000620	Syac.g_01270	Prbj.g_02190
OG0000621	Syac.g_01269	Prbj.g_02191
OG0000622	Syac.g_01268	Prbj.g_02192
OG0000623	Syac.g_01267	Prbj.g_02193
OG0000624	Syac.g_01265	Prbj.g_02194
OG0000625	Syac.g_01264	Prbj.g_02195
OG0000626	Syac.g_01263	Prbj.g_02196
OG0000627	Syac.g_01126	Prbj.g_02320
OG0000628	Syac.g_01127	Prbj.g_02319
OG0000629	Syac.g_01130	Prbj.g_02316
OG0000630	Syac.g_01134	Prbj.g_02312
OG0000631	Syac.g_01139	Prbj.g_02306
OG0000632	Syac.g_01140	Prbj.g_02305
OG0000633	Syac.g_01141	Prbj.g_02304
OG0000634	Syac.g_01345	Prbj.g_02408
OG0000635	Syac.g_01344	Prbj.g_02409
OG0000636	Syac.g_01342	Prbj.g_02411
OG0000637	Syac.g_01340	Prbj.g_02413
OG0000638	Syac.g_01339	Prbj.g_02414
OG0000639	Syac.g_01338	Prbj.g_02415
OG0000640	Syac.g_01337	Prbj.g_02416
OG0000641	Syac.g_01333	Prbj.g_02420
OG0000642	Syac.g_01332	Prbj.g_02421
OG0000643	Syac.g_01330	Prbj.g_02422
OG0000644	Syac.g_01329	Prbj.g_02423
OG0000645	Syac.g_01327	Prbj.g_02424
OG0000646	Syac.g_01324	Prbj.g_02427
OG0000647	Syac.g_01322	Prbj.g_02430
OG0000648	Syac.g_01319	Prbj.g_02432
OG0000649	Syac.g_01318	Prbj.g_02433
OG0000650	Syac.g_01317	Prbj.g_02434
OG0000651	Syac.g_01316	Prbj.g_02435
OG0000652	Syac.g_01315	Prbj.g_02436
OG0000653	Syac.g_01313	Prbj.g_02438
OG0000654	Syac.g_01312	Prbj.g_02439
OG0000655	Syac.g_01311	Prbj.g_02440
OG0000656	Syac.g_01308	Prbj.g_02443
OG0000657	Syac.g_00846	Prbj.g_02476
OG0000658	Syac.g_00842	Prbj.g_02478
OG0000659	Syac.g_00841	Prbj.g_02479
OG0000660	Syac.g_00837	Prbj.g_02483
OG0000661	Syac.g_00835	Prbj.g_02485
OG0000662	Syac.g_00833	Prbj.g_02487
OG0000663	Syac.g_00830	Prbj.g_02490
OG0000664	Syac.g_00829	Prbj.g_02491
OG0000665	Syac.g_01018	Prbj.g_02504
OG0000666	Syac.g_01088	Prbj.g_02507
OG0000667	Syac.g_02165	Prbj.g_02514
OG0000668	Syac.g_01239	Prbj.g_02215
OG0000669	Syac.g_01404	Prbj.g_02523
OG0000670	Syac.g_00580	Prbj.g_00044
OG0000671	Syac.g_01400	Prbj.g_02335
OG0000672	Syac.g_01396	Prbj.g_02338
OG0000673	Syac.g_01393	Prbj.g_02341
OG0000674	Syac.g_01391	Prbj.g_02343
OG0000675	Syac.g_01390	Prbj.g_02344
OG0000676	Syac.g_01388	Prbj.g_02352
OG0000677	Syac.g_01387	Prbj.g_02354
OG0000678	Syac.g_01384	Prbj.g_02359
OG0000679	Syac.g_01375	Prbj.g_02379
OG0000680	Syac.g_01374	Prbj.g_02380
OG0000681	Syac.g_01371	Prbj.g_02382
OG0000682	Syac.g_01370	Prbj.g_02383
OG0000683	Syac.g_01369	Prbj.g_02384
OG0000684	Syac.g_01365	Prbj.g_02397
OG0000685	Syac.g_01363	Prbj.g_02395
OG0000686	Syac.g_01362	Prbj.g_02394
OG0000687	Syac.g_01361	Prbj.g_02393
OG0000688	Syac.g_01356	Prbj.g_02399
OG0000689	Syac.g_01354	Prbj.g_02400
OG0000690	Syac.g_01353	Prbj.g_02401
OG0000691	Syac.g_01352	Prbj.g_02402
OG0000692	Syac.g_01351	Prbj.g_02403
OG0000693	Syac.g_01349	Prbj.g_02404
OG0000694	Syac.g_01348	Prbj.g_02405
OG0000695	Syac.g_01143	Prbj.g_02302
OG0000696	Syac.g_01144	Prbj.g_02301
OG0000697	Syac.g_01146	Prbj.g_02299
OG0000698	Syac.g_01149	Prbj.g_02296
OG0000699	Syac.g_01151	Prbj.g_02294
OG0000700	Syac.g_01152	Prbj.g_02293
OG0000701	Syac.g_01153	Prbj.g_02292
OG0000702	Syac.g_01161	Prbj.g_02284
OG0000703	Syac.g_01162	Prbj.g_02283
OG0000704	Syac.g_01165	Prbj.g_02281
OG0000705	Syac.g_01174	Prbj.g_02275
OG0000706	Syac.g_01175	Prbj.g_02274
OG0000707	Syac.g_01176	Prbj.g_02273
OG0000708	Syac.g_01179	Prbj.g_02271
OG0000709	Syac.g_01187	Prbj.g_02264
OG0000710	Syac.g_01191	Prbj.g_02260
OG0000711	Syac.g_01220	Prbj.g_02237
OG0000712	Syac.g_01221	Prbj.g_02236
OG0000713	Syac.g_01222	Prbj.g_02235
OG0000714	Syac.g_01224	Prbj.g_02231
OG0000715	Syac.g_01226	Prbj.g_02229
OG0000716	Syac.g_01230	Prbj.g_02225
OG0000717	Syac.g_01231	Prbj.g_02224
OG0000718	Syac.g_01235	Prbj.g_02219
OG0000719	Syac.g_01237	Prbj.g_02217
OG0000720	Syac.g_01250	Prbj.g_02204
OG0000721	Syac.g_01252	Prbj.g_02203
OG0000722	Syac.g_01253	Prbj.g_02202
OG0000723	Syac.g_01261	Prbj.g_02198
OG0000724	Syac.g_00879	Prbj.g_01843
OG0000725	Syac.g_00887	Prbj.g_01836
OG0000726	Syac.g_00888	Prbj.g_01835
OG0000727	Syac.g_00889	Prbj.g_01834
OG0000728	Syac.g_00891	Prbj.g_01833
OG0000729	Syac.g_00144	Prbj.g_01289
OG0000730	Syac.g_02024	Prbj.g_00343
OG0000731	Syac.g_02011	Prbj.g_00333
OG0000732	Syac.g_00051	Prbj.g_01220
OG0000733	Syac.g_02386	Prbj.g_01997
OG0000734	Syac.g_00388	Prbj.g_00627
OG0000735	Syac.g_00750	Prbj.g_00953
OG0000736	Syac.g_00751	Prbj.g_00954
OG0000737	Syac.g_00752	Prbj.g_00955
OG0000738	Syac.g_00757	Prbj.g_00962
OG0000739	Syac.g_00762	Prbj.g_00964
OG0000740	Syac.g_00763	Prbj.g_00965
OG0000741	Syac.g_00766	Prbj.g_00968
OG0000742	Syac.g_00768	Prbj.g_00970
OG0000743	Syac.g_00770	Prbj.g_00972
OG0000744	Syac.g_00771	Prbj.g_00973
OG0000745	Syac.g_00773	Prbj.g_00846
OG0000746	Syac.g_00776	Prbj.g_00844
OG0000747	Syac.g_00777	Prbj.g_00843
OG0000748	Syac.g_00787	Prbj.g_00831
OG0000749	Syac.g_00789	Prbj.g_00830
OG0000750	Syac.g_00790	Prbj.g_00829
OG0000751	Syac.g_00797	Prbj.g_00305
OG0000752	Syac.g_00799	Prbj.g_00308
OG0000753	Syac.g_00802	Prbj.g_00311
OG0000754	Syac.g_01471	Prbj.g_01910
OG0000755	Syac.g_01479	Prbj.g_00002
OG0000756	Syac.g_01480	Prbj.g_00003
OG0000757	Syac.g_01492	Prbj.g_00010
OG0000758	Syac.g_01493	Prbj.g_00011
OG0000759	Syac.g_01494	Prbj.g_00012
OG0000760	Syac.g_01495	Prbj.g_00013
OG0000761	Syac.g_01496	Prbj.g_00014
OG0000762	Syac.g_01498	Prbj.g_01908
OG0000763	Syac.g_01500	Prbj.g_01906
OG0000764	Syac.g_01501	Prbj.g_01905
OG0000765	Syac.g_01515	Prbj.g_02163
OG0000766	Syac.g_01516	Prbj.g_02164
OG0000767	Syac.g_01518	Prbj.g_02166
OG0000768	Syac.g_01519	Prbj.g_02167
OG0000769	Syac.g_01521	Prbj.g_00313
OG0000770	Syac.g_01524	Prbj.g_00019
OG0000771	Syac.g_00873	Prbj.g_01848
OG0000772	Syac.g_01569	Prbj.g_01679
OG0000773	Syac.g_00741	Prbj.g_00161
OG0000774	Syac.g_00737	Prbj.g_01719
OG0000775	Syac.g_00735	Prbj.g_01721
OG0000776	Syac.g_00734	Prbj.g_01722
OG0000777	Syac.g_00733	Prbj.g_01723
OG0000778	Syac.g_00732	Prbj.g_01724
OG0000779	Syac.g_00727	Prbj.g_01729
OG0000780	Syac.g_00723	Prbj.g_01732
OG0000781	Syac.g_00719	Prbj.g_01736
OG0000782	Syac.g_00718	Prbj.g_01737
OG0000783	Syac.g_00717	Prbj.g_01738
OG0000784	Syac.g_00716	Prbj.g_01739
OG0000785	Syac.g_00714	Prbj.g_01741
OG0000786	Syac.g_01730	Prbj.g_01744
OG0000787	Syac.g_01731	Prbj.g_01745
OG0000788	Syac.g_00992	Prbj.g_00094
OG0000789	Syac.g_01111	Prbj.g_00687
OG0000790	Syac.g_01921	Prbj.g_01643
OG0000791	Syac.g_01922	Prbj.g_01645
OG0000792	Syac.g_01923	Prbj.g_01646
OG0000793	Syac.g_01928	Prbj.g_01650
OG0000794	Syac.g_01929	Prbj.g_01651
OG0000795	Syac.g_01930	Prbj.g_01652
OG0000796	Syac.g_01934	Prbj.g_01656
OG0000797	Syac.g_01935	Prbj.g_01657
OG0000798	Syac.g_02250	Prbj.g_01402
OG0000799	Syac.g_01602	Prbj.g_01304
OG0000800	Syac.g_01603	Prbj.g_01303
OG0000801	Syac.g_01604	Prbj.g_01302
OG0000802	Syac.g_01608	Prbj.g_01293
OG0000803	Syac.g_01613	Prbj.g_01041
OG0000804	Syac.g_01616	Prbj.g_01043
OG0000805	Syac.g_01620	Prbj.g_01045
OG0000806	Syac.g_01622	Prbj.g_01047
OG0000807	Syac.g_01624	Prbj.g_01049
OG0000808	Syac.g_01625	Prbj.g_01050
OG0000809	Syac.g_01628	Prbj.g_01054
OG0000810	Syac.g_01629	Prbj.g_01055
OG0000811	Syac.g_01637	Prbj.g_01067
OG0000812	Syac.g_01639	Prbj.g_01069
OG0000813	Syac.g_01640	Prbj.g_01070
OG0000814	Syac.g_01642	Prbj.g_01072
OG0000815	Syac.g_01643	Prbj.g_01073
OG0000816	Syac.g_01645	Prbj.g_01075
OG0000817	Syac.g_01646	Prbj.g_01076
OG0000818	Syac.g_01652	Prbj.g_00631
OG0000819	Syac.g_01653	Prbj.g_00632
OG0000820	Syac.g_01654	Prbj.g_00633
OG0000821	Syac.g_01659	Prbj.g_00640
OG0000822	Syac.g_01661	Prbj.g_00642
OG0000823	Syac.g_01662	Prbj.g_00643
OG0000824	Syac.g_01666	Prbj.g_00647
OG0000825	Syac.g_01667	Prbj.g_00648
OG0000826	Syac.g_01668	Prbj.g_00649
OG0000827	Syac.g_01669	Prbj.g_00650
OG0000828	Syac.g_01672	Prbj.g_00653
OG0000829	Syac.g_01673	Prbj.g_00654
OG0000830	Syac.g_01674	Prbj.g_00655
OG0000831	Syac.g_01676	Prbj.g_00657
OG0000832	Syac.g_00623	Prbj.g_01684
OG0000833	Syac.g_00613	Prbj.g_01692
OG0000834	Syac.g_00610	Prbj.g_01693
OG0000835	Syac.g_00609	Prbj.g_01694
OG0000836	Syac.g_00605	Prbj.g_01696
OG0000837	Syac.g_00604	Prbj.g_01697
OG0000838	Syac.g_00600	Prbj.g_01700
OG0000839	Syac.g_00599	Prbj.g_01701
OG0000840	Syac.g_00598	Prbj.g_01702
OG0000841	Syac.g_00597	Prbj.g_01703
OG0000842	Syac.g_00596	Prbj.g_01704
OG0000843	Syac.g_00595	Prbj.g_01705
OG0000844	Syac.g_00593	Prbj.g_01707
OG0000845	Syac.g_00592	Prbj.g_01708
OG0000846	Syac.g_00591	Prbj.g_01709
OG0000847	Syac.g_00590	Prbj.g_01710
OG0000848	Syac.g_00588	Prbj.g_01711
OG0000849	Syac.g_00587	Prbj.g_01712
OG0000850	Syac.g_00585	Prbj.g_01713
OG0000851	Syac.g_00573	Prbj.g_00888
OG0000852	Syac.g_00572	Prbj.g_00887
OG0000853	Syac.g_00568	Prbj.g_00882
OG0000854	Syac.g_00566	Prbj.g_00880
OG0000855	Syac.g_00565	Prbj.g_00879
OG0000856	Syac.g_00964	Prbj.g_02561
OG0000857	Syac.g_01323	Prbj.g_02429
OG0000858	Syac.g_00559	Prbj.g_00868
OG0000859	Syac.g_00558	Prbj.g_00867
OG0000860	Syac.g_00542	Prbj.g_00855
OG0000861	Syac.g_00541	Prbj.g_00854
OG0000862	Syac.g_00540	Prbj.g_00852
OG0000863	Syac.g_00538	Prbj.g_00495
OG0000864	Syac.g_00537	Prbj.g_00494
OG0000865	Syac.g_00533	Prbj.g_00493
OG0000866	Syac.g_00532	Prbj.g_00492
OG0000867	Syac.g_00531	Prbj.g_00491
OG0000868	Syac.g_00529	Prbj.g_00489
OG0000869	Syac.g_00524	Prbj.g_00486
OG0000870	Syac.g_00519	Prbj.g_00481
OG0000871	Syac.g_00518	Prbj.g_00480
OG0000872	Syac.g_00510	Prbj.g_00478
OG0000873	Syac.g_00507	Prbj.g_00475
OG0000874	Syac.g_00512	Prbj.g_00471
OG0000875	Syac.g_00505	Prbj.g_00470
OG0000876	Syac.g_00675	Prbj.g_00469
OG0000877	Syac.g_00671	Prbj.g_00466
OG0000878	Syac.g_00670	Prbj.g_00465
OG0000879	Syac.g_00669	Prbj.g_00464
OG0000880	Syac.g_00668	Prbj.g_00463
OG0000881	Syac.g_00664	Prbj.g_00458
OG0000882	Syac.g_00659	Prbj.g_00453
OG0000883	Syac.g_00656	Prbj.g_00451
OG0000884	Syac.g_00654	Prbj.g_00449
OG0000885	Syac.g_00653	Prbj.g_00448
OG0000886	Syac.g_00652	Prbj.g_00447
OG0000887	Syac.g_00651	Prbj.g_00446
OG0000888	Syac.g_00649	Prbj.g_00444
OG0000889	Syac.g_00647	Prbj.g_00442
OG0000890	Syac.g_00642	Prbj.g_00428
OG0000891	Syac.g_00641	Prbj.g_00427
OG0000892	Syac.g_00638	Prbj.g_00425
OG0000893	Syac.g_02193	Prbj.g_02660
OG0000894	Syac.g_02189	Prbj.g_02656
OG0000895	Syac.g_02185	Prbj.g_02651
OG0000896	Syac.g_02184	Prbj.g_02650
OG0000897	Syac.g_02182	Prbj.g_02648
OG0000898	Syac.g_02181	Prbj.g_02647
OG0000899	Syac.g_02180	Prbj.g_02646
OG0000900	Syac.g_02179	Prbj.g_02645
OG0000901	Syac.g_02174	Prbj.g_02641
OG0000902	Syac.g_02172	Prbj.g_02639
OG0000903	Syac.g_02140	Prbj.g_01027
OG0000904	Syac.g_02145	Prbj.g_01032
OG0000905	Syac.g_02148	Prbj.g_01034
OG0000906	Syac.g_02150	Prbj.g_02635
OG0000907	Syac.g_02138	Prbj.g_01025
OG0000908	Syac.g_02135	Prbj.g_01022
OG0000909	Syac.g_02134	Prbj.g_01021
OG0000910	Syac.g_02133	Prbj.g_01020
OG0000911	Syac.g_02131	Prbj.g_01018
OG0000912	Syac.g_02130	Prbj.g_01017
OG0000913	Syac.g_02129	Prbj.g_01016
OG0000914	Syac.g_02128	Prbj.g_01015
OG0000915	Syac.g_02127	Prbj.g_01014
OG0000916	Syac.g_02126	Prbj.g_01013
OG0000917	Syac.g_02125	Prbj.g_01012
OG0000918	Syac.g_02124	Prbj.g_01011
OG0000919	Syac.g_02123	Prbj.g_01010
OG0000920	Syac.g_02122	Prbj.g_01009
OG0000921	Syac.g_02121	Prbj.g_01008
OG0000922	Syac.g_02120	Prbj.g_01007
OG0000923	Syac.g_02116	Prbj.g_01003
OG0000924	Syac.g_02115	Prbj.g_01002
OG0000925	Syac.g_02114	Prbj.g_01001
OG0000926	Syac.g_02113	Prbj.g_01000
OG0000927	Syac.g_02111	Prbj.g_00998
OG0000928	Syac.g_02110	Prbj.g_00997
OG0000929	Syac.g_02109	Prbj.g_00996
OG0000930	Syac.g_02108	Prbj.g_00995
OG0000931	Syac.g_02107	Prbj.g_00994
OG0000932	Syac.g_02106	Prbj.g_00993
OG0000933	Syac.g_02101	Prbj.g_00988
OG0000934	Syac.g_02099	Prbj.g_00986
OG0000935	Syac.g_02098	Prbj.g_00985
OG0000936	Syac.g_02097	Prbj.g_00984
OG0000937	Syac.g_02096	Prbj.g_00983
OG0000938	Syac.g_02092	Prbj.g_00414
OG0000939	Syac.g_02091	Prbj.g_00413
OG0000940	Syac.g_02084	Prbj.g_00404
OG0000941	Syac.g_02082	Prbj.g_00402
OG0000942	Syac.g_02080	Prbj.g_00400
OG0000943	Syac.g_02079	Prbj.g_00399
OG0000944	Syac.g_02077	Prbj.g_00397
OG0000945	Syac.g_02075	Prbj.g_00395
OG0000946	Syac.g_02071	Prbj.g_00368
OG0000947	Syac.g_02068	Prbj.g_00365
OG0000948	Syac.g_02067	Prbj.g_00364
OG0000949	Syac.g_00205	Prbj.g_00361
OG0000950	Syac.g_00193	Prbj.g_01501
OG0000951	Syac.g_00188	Prbj.g_01506
OG0000952	Syac.g_00183	Prbj.g_01513
OG0000953	Syac.g_00177	Prbj.g_01517
OG0000954	Syac.g_00172	Prbj.g_01577
OG0000955	Syac.g_00171	Prbj.g_01578
OG0000956	Syac.g_00169	Prbj.g_01580
OG0000957	Syac.g_00158	Prbj.g_01596
OG0000958	Syac.g_00157	Prbj.g_01597
OG0000959	Syac.g_00153	Prbj.g_01821
OG0000960	Syac.g_00152	Prbj.g_01820
OG0000961	Syac.g_00147	Prbj.g_01809
OG0000962	Syac.g_00145	Prbj.g_01290
OG0000963	Syac.g_00140	Prbj.g_01285
OG0000964	Syac.g_00139	Prbj.g_01284
OG0000965	Syac.g_00138	Prbj.g_01283
OG0000966	Syac.g_00107	Prbj.g_01250
OG0000967	Syac.g_00075	Prbj.g_01244
OG0000968	Syac.g_00080	Prbj.g_01241
OG0000969	Syac.g_00078	Prbj.g_01239
OG0000970	Syac.g_00077	Prbj.g_01238
OG0000971	Syac.g_00067	Prbj.g_01236
OG0000972	Syac.g_00066	Prbj.g_01235
OG0000973	Syac.g_00065	Prbj.g_01234
OG0000974	Syac.g_00064	Prbj.g_01233
OG0000975	Syac.g_00063	Prbj.g_01232
OG0000976	Syac.g_00062	Prbj.g_01231
OG0000977	Syac.g_00059	Prbj.g_01229
OG0000978	Syac.g_00058	Prbj.g_01228
OG0000979	Syac.g_00055	Prbj.g_01225
OG0000980	Syac.g_00052	Prbj.g_01221
OG0000981	Syac.g_00049	Prbj.g_01218
OG0000982	Syac.g_02354	Prbj.g_01956
OG0000983	Syac.g_02355	Prbj.g_01957
OG0000984	Syac.g_02356	Prbj.g_01958
OG0000985	Syac.g_02359	Prbj.g_01962
OG0000986	Syac.g_02363	Prbj.g_01964
OG0000987	Syac.g_02365	Prbj.g_01966
OG0000988	Syac.g_02370	Prbj.g_01970
OG0000989	Syac.g_02379	Prbj.g_01980
OG0000990	Syac.g_02397	Prbj.g_02002
OG0000991	Syac.g_02400	Prbj.g_02005
OG0000992	Syac.g_02402	Prbj.g_02008
OG0000993	Syac.g_02403	Prbj.g_02009
OG0000994	Syac.g_02405	Prbj.g_02012
OG0000995	Syac.g_02410	Prbj.g_02021
OG0000996	Syac.g_02454	Prbj.g_02034
OG0000997	Syac.g_02464	Prbj.g_02043
OG0000998	Syac.g_02466	Prbj.g_02045
OG0000999	Syac.g_02467	Prbj.g_02046
OG0001000	Syac.g_02470	Prbj.g_02049
OG0001001	Syac.g_02475	Prbj.g_02053
OG0001002	Syac.g_02481	Prbj.g_02060
OG0001003	Syac.g_02483	Prbj.g_02062
OG0001004	Syac.g_02484	Prbj.g_02063
OG0001005	Syac.g_02485	Prbj.g_02065
OG0001006	Syac.g_02492	Prbj.g_02071
OG0001007	Syac.g_02494	Prbj.g_02073
OG0001008	Syac.g_00693	Prbj.g_00101
OG0001009	Syac.g_00030	Prbj.g_01199
OG0001010	Syac.g_00031	Prbj.g_01200
OG0001011	Syac.g_00032	Prbj.g_01202
OG0001012	Syac.g_02351	Prbj.g_01953
OG0001013	Syac.g_02337	Prbj.g_01928
OG0001014	Syac.g_02333	Prbj.g_01919
OG0001015	Syac.g_02332	Prbj.g_01918
OG0001016	Syac.g_00446	Prbj.g_00569
OG0001017	Syac.g_00440	Prbj.g_00575
OG0001018	Syac.g_00438	Prbj.g_00577
OG0001019	Syac.g_00422	Prbj.g_00590
OG0001020	Syac.g_00417	Prbj.g_00596
OG0001021	Syac.g_00413	Prbj.g_00600
OG0001022	Syac.g_00410	Prbj.g_00605
OG0001023	Syac.g_00409	Prbj.g_00606
OG0001024	Syac.g_00405	Prbj.g_00610
OG0001025	Syac.g_00399	Prbj.g_00617
OG0001026	Syac.g_00386	Prbj.g_00630
OG0001027	Syac.g_00380	Prbj.g_01550
OG0001028	Syac.g_00378	Prbj.g_01552
OG0001029	Syac.g_00376	Prbj.g_01554
OG0001030	Syac.g_00356	Prbj.g_01535
OG0001031	Syac.g_02266	Prbj.g_01143
OG0001032	Syac.g_02268	Prbj.g_01146
OG0001033	Syac.g_02298	Prbj.g_00287
OG0001034	Syac.g_01968	Prbj.g_02608
OG0001036	Syac.g_02221	Prbj.g_01364
OG0001037	Syac.g_02223	Prbj.g_01366
OG0001038	Syac.g_02251	Prbj.g_01403
OG0001039	Syac.g_02254	Prbj.g_01406
OG0001040	Syac.g_00292	Prbj.g_01409
OG0001041	Syac.g_00287	Prbj.g_01414
OG0001042	Syac.g_00258	Prbj.g_01439
OG0001043	Syac.g_00254	Prbj.g_01441
OG0001044	Syac.g_02021	Prbj.g_00342
OG0001045	Syac.g_02008	Prbj.g_00330
OG0001046	Syac.g_01207	Prbj.g_00874
OG0001047	Syac.g_00695	Prbj.g_00103
OG0001048	Syac.g_00696	Prbj.g_00104
OG0001049	Syac.g_00703	Prbj.g_00107
OG0001050	Syac.g_00704	Prbj.g_00108
OG0001051	Syac.g_00705	Prbj.g_00109
OG0001052	Syac.g_01704	Prbj.g_00132
OG0001053	Syac.g_01901	Prbj.g_01627
OG0001054	Syac.g_01884	Prbj.g_01609
OG0001055	Syac.g_01863	Prbj.g_02103
OG0001056	Syac.g_01831	Prbj.g_02132
OG0001057	Syac.g_01825	Prbj.g_02144
OG0001058	Syac.g_01810	Prbj.g_01863
OG0001059	Syac.g_01806	Prbj.g_01867
OG0001060	Syac.g_01799	Prbj.g_01874
OG0001061	Syac.g_01779	Prbj.g_01802
OG0001062	Syac.g_01777	Prbj.g_01800
OG0001063	Syac.g_01773	Prbj.g_01796
OG0001064	Syac.g_01772	Prbj.g_01795
OG0001065	Syac.g_01771	Prbj.g_01794
OG0001066	Syac.g_01770	Prbj.g_01793
OG0001067	Syac.g_01769	Prbj.g_01792
OG0001068	Syac.g_01768	Prbj.g_01791
OG0001069	Syac.g_01767	Prbj.g_01790
OG0001070	Syac.g_01764	Prbj.g_01786
OG0001071	Syac.g_01763	Prbj.g_01785
OG0001072	Syac.g_01758	Prbj.g_01782
OG0001074	Syac.g_00945	Prbj.g_02544
OG0001075	Syac.g_00946	Prbj.g_02545
OG0001076	Syac.g_00956	Prbj.g_02553
OG0001077	Syac.g_00967	Prbj.g_02563
OG0001078	Syac.g_00980	Prbj.g_02574
OG0001079	Syac.g_00993	Prbj.g_02593
OG0001080	Syac.g_01092	Prbj.g_00794
OG0001081	Syac.g_01432	Prbj.g_00804
OG0001082	Syac.g_01431	Prbj.g_00805
OG0001083	Syac.g_01424	Prbj.g_00813
OG0001084	Syac.g_01423	Prbj.g_00815
OG0001085	Syac.g_01412	Prbj.g_00825
OG0001086	Syac.g_01410	Prbj.g_02707
OG0001087	Syac.g_00923	Prbj.g_00927
OG0001088	Syac.g_00920	Prbj.g_00931
OG0001089	Syac.g_00896	Prbj.g_00757
OG0001090	Syac.g_01286	Prbj.g_02180
OG0001091	Syac.g_01284	Prbj.g_02182
OG0001092	Syac.g_01282	Prbj.g_02183
OG0001093	Syac.g_01276	Prbj.g_02187
OG0001094	Syac.g_01347	Prbj.g_02406
OG0001095	Syac.g_01326	Prbj.g_02425
OG0001096	Syac.g_01310	Prbj.g_02441
OG0001097	Syac.g_00834	Prbj.g_02486
OG0001098	Syac.g_01096	Prbj.g_02323
OG0001099	Syac.g_00377	Prbj.g_01553
OG0001100	Syac.g_01402	Prbj.g_02333
OG0001101	Syac.g_01401	Prbj.g_02334
OG0001102	Syac.g_01398	Prbj.g_02337
OG0001103	Syac.g_01395	Prbj.g_02339
OG0001104	Syac.g_01364	Prbj.g_02396
OG0001105	Syac.g_01360	Prbj.g_02391
OG0001106	Syac.g_01166	Prbj.g_02280
OG0001107	Syac.g_01180	Prbj.g_02270
OG0001108	Syac.g_01188	Prbj.g_02263
OG0001109	Syac.g_01190	Prbj.g_02261
OG0001110	Syac.g_01192	Prbj.g_02259
OG0001111	Syac.g_01194	Prbj.g_02257
OG0001112	Syac.g_01196	Prbj.g_02255
OG0001113	Syac.g_01197	Prbj.g_02254
OG0001114	Syac.g_01198	Prbj.g_02253
OG0001115	Syac.g_01202	Prbj.g_02251
OG0001116	Syac.g_01204	Prbj.g_02250
OG0001117	Syac.g_01205	Prbj.g_02249
OG0001118	Syac.g_01206	Prbj.g_02248
OG0001119	Syac.g_01208	Prbj.g_02247
OG0001120	Syac.g_01213	Prbj.g_02245
OG0001122	Syac.g_01238	Prbj.g_02216
OG0001123	Syac.g_01245	Prbj.g_02209
OG0001124	Syac.g_01247	Prbj.g_02207
OG0001125	Syac.g_01249	Prbj.g_02205
OG0001126	Syac.g_00870	Prbj.g_01850
OG0001127	Syac.g_00871	Prbj.g_01849
OG0001128	Syac.g_00875	Prbj.g_01846
OG0001129	Syac.g_00877	Prbj.g_01845
OG0001130	Syac.g_00878	Prbj.g_01844
OG0001131	Syac.g_01382	Prbj.g_02687
