Orthogroup	Syac	Praj
OG0000593	Syac.g_00975	Praj.g_00620
OG0000594	Syac.g_00976	Praj.g_00621
OG0000595	Syac.g_00977	Praj.g_00622
OG0000596	Syac.g_00982	Praj.g_00626
OG0000597	Syac.g_00985	Praj.g_00628
OG0000598	Syac.g_00986	Praj.g_00629
OG0000599	Syac.g_00989	Praj.g_00632
OG0000600	Syac.g_00990	Praj.g_00633
OG0000601	Syac.g_00991	Praj.g_00634
OG0000602	Syac.g_00996	Praj.g_00636
OG0000603	Syac.g_00997	Praj.g_00637
OG0000604	Syac.g_01001	Praj.g_00638
OG0000605	Syac.g_01089	Praj.g_00639
OG0000606	Syac.g_01434	Praj.g_00642
OG0000607	Syac.g_01430	Praj.g_00645
OG0000608	Syac.g_01429	Praj.g_00646
OG0000609	Syac.g_01427	Praj.g_00647
OG0000610	Syac.g_01419	Praj.g_00653
OG0000611	Syac.g_01416	Praj.g_00656
OG0000612	Syac.g_01415	Praj.g_00657
OG0000613	Syac.g_00231	Praj.g_00663
OG0000614	Syac.g_00911	Praj.g_00686
OG0000615	Syac.g_01377	Praj.g_00693
OG0000616	Syac.g_02478	Praj.g_02137
OG0000617	Syac.g_01280	Praj.g_00704
OG0000618	Syac.g_01279	Praj.g_00705
OG0000619	Syac.g_01278	Praj.g_00706
OG0000620	Syac.g_01270	Praj.g_00709
OG0000621	Syac.g_01269	Praj.g_00710
OG0000622	Syac.g_01268	Praj.g_00711
OG0000623	Syac.g_01267	Praj.g_00712
OG0000624	Syac.g_01265	Praj.g_00714
OG0000625	Syac.g_01264	Praj.g_00715
OG0000626	Syac.g_01263	Praj.g_00716
OG0000627	Syac.g_01126	Praj.g_00718
OG0000628	Syac.g_01127	Praj.g_00719
OG0000629	Syac.g_01130	Praj.g_00720
OG0000630	Syac.g_01134	Praj.g_00723
OG0000631	Syac.g_01139	Praj.g_00917
OG0000632	Syac.g_01140	Praj.g_00918
OG0000633	Syac.g_01141	Praj.g_00919
OG0000634	Syac.g_01345	Praj.g_00765
OG0000635	Syac.g_01344	Praj.g_00766
OG0000636	Syac.g_01342	Praj.g_00768
OG0000637	Syac.g_01340	Praj.g_00770
OG0000638	Syac.g_01339	Praj.g_00771
OG0000639	Syac.g_01338	Praj.g_00772
OG0000640	Syac.g_01337	Praj.g_00773
OG0000641	Syac.g_01333	Praj.g_00777
OG0000642	Syac.g_01332	Praj.g_00778
OG0000643	Syac.g_01330	Praj.g_00779
OG0000644	Syac.g_01329	Praj.g_00780
OG0000645	Syac.g_01327	Praj.g_00781
OG0000646	Syac.g_01324	Praj.g_00784
OG0000647	Syac.g_01322	Praj.g_00786
OG0000648	Syac.g_01319	Praj.g_00788
OG0000649	Syac.g_01318	Praj.g_00789
OG0000650	Syac.g_01317	Praj.g_00790
OG0000651	Syac.g_01316	Praj.g_00791
OG0000652	Syac.g_01315	Praj.g_00792
OG0000653	Syac.g_01313	Praj.g_00794
OG0000654	Syac.g_01312	Praj.g_00795
OG0000655	Syac.g_01311	Praj.g_00796
OG0000656	Syac.g_01308	Praj.g_00799
OG0000657	Syac.g_00846	Praj.g_00806
OG0000658	Syac.g_00842	Praj.g_00808
OG0000659	Syac.g_00841	Praj.g_00809
OG0000660	Syac.g_00837	Praj.g_00814
OG0000661	Syac.g_00835	Praj.g_00816
OG0000662	Syac.g_00833	Praj.g_00818
OG0000663	Syac.g_00830	Praj.g_00820
OG0000664	Syac.g_00829	Praj.g_00821
OG0000665	Syac.g_01018	Praj.g_00826
OG0000666	Syac.g_01088	Praj.g_00827
OG0000667	Syac.g_02165	Praj.g_00831
OG0000668	Syac.g_01239	Praj.g_00869
OG0000669	Syac.g_01404	Praj.g_00877
OG0000670	Syac.g_00580	Praj.g_00880
OG0000671	Syac.g_01400	Praj.g_00882
OG0000672	Syac.g_01396	Praj.g_00885
OG0000673	Syac.g_01393	Praj.g_00888
OG0000674	Syac.g_01391	Praj.g_00890
OG0000675	Syac.g_01390	Praj.g_00891
OG0000676	Syac.g_01388	Praj.g_00893
OG0000677	Syac.g_01387	Praj.g_00894
OG0000678	Syac.g_01384	Praj.g_00897
OG0000679	Syac.g_01375	Praj.g_00901
OG0000680	Syac.g_01374	Praj.g_00902
OG0000681	Syac.g_01371	Praj.g_00905
OG0000682	Syac.g_01370	Praj.g_00906
OG0000683	Syac.g_01369	Praj.g_00907
OG0000684	Syac.g_01365	Praj.g_00748
OG0000685	Syac.g_01363	Praj.g_00750
OG0000686	Syac.g_01362	Praj.g_00751
OG0000687	Syac.g_01361	Praj.g_00752
OG0000688	Syac.g_01356	Praj.g_00755
OG0000689	Syac.g_01354	Praj.g_00756
OG0000690	Syac.g_01353	Praj.g_00757
OG0000691	Syac.g_01352	Praj.g_00758
OG0000692	Syac.g_01351	Praj.g_00760
OG0000693	Syac.g_01349	Praj.g_00761
OG0000694	Syac.g_01348	Praj.g_00762
OG0000695	Syac.g_01143	Praj.g_00921
OG0000696	Syac.g_01144	Praj.g_00922
OG0000697	Syac.g_01146	Praj.g_00923
OG0000698	Syac.g_01149	Praj.g_00926
OG0000699	Syac.g_01151	Praj.g_00927
OG0000700	Syac.g_01152	Praj.g_00928
OG0000701	Syac.g_01153	Praj.g_00929
OG0000702	Syac.g_01161	Praj.g_00931
OG0000703	Syac.g_01162	Praj.g_00932
OG0000704	Syac.g_01165	Praj.g_00933
OG0000705	Syac.g_01174	Praj.g_00939
OG0000706	Syac.g_01175	Praj.g_00940
OG0000707	Syac.g_01176	Praj.g_00941
OG0000708	Syac.g_01179	Praj.g_00943
OG0000709	Syac.g_01187	Praj.g_00947
OG0000710	Syac.g_01191	Praj.g_00950
OG0000711	Syac.g_01220	Praj.g_00966
OG0000712	Syac.g_01221	Praj.g_00968
OG0000713	Syac.g_01222	Praj.g_00969
OG0000714	Syac.g_01224	Praj.g_00970
OG0000715	Syac.g_01226	Praj.g_00972
OG0000716	Syac.g_01230	Praj.g_00973
OG0000717	Syac.g_01231	Praj.g_00974
OG0000718	Syac.g_01235	Praj.g_00991
OG0000719	Syac.g_01237	Praj.g_00992
OG0000720	Syac.g_01250	Praj.g_01002
OG0000721	Syac.g_01252	Praj.g_01003
OG0000722	Syac.g_01253	Praj.g_01004
OG0000723	Syac.g_01261	Praj.g_01008
OG0000724	Syac.g_00879	Praj.g_01019
OG0000725	Syac.g_00887	Praj.g_00845
OG0000726	Syac.g_00888	Praj.g_00844
OG0000727	Syac.g_00889	Praj.g_00843
OG0000728	Syac.g_00891	Praj.g_00841
OG0000729	Syac.g_00144	Praj.g_02022
OG0000730	Syac.g_02024	Praj.g_00378
OG0000731	Syac.g_02011	Praj.g_00386
OG0000732	Syac.g_00051	Praj.g_02081
OG0000733	Syac.g_02386	Praj.g_01833
OG0000734	Syac.g_00388	Praj.g_01476
OG0000735	Syac.g_00750	Praj.g_01474
OG0000736	Syac.g_00751	Praj.g_01473
OG0000737	Syac.g_00752	Praj.g_01472
OG0000738	Syac.g_00757	Praj.g_01468
OG0000739	Syac.g_00762	Praj.g_01467
OG0000740	Syac.g_00763	Praj.g_01466
OG0000741	Syac.g_00766	Praj.g_01464
OG0000742	Syac.g_00768	Praj.g_01462
OG0000743	Syac.g_00770	Praj.g_01460
OG0000744	Syac.g_00771	Praj.g_01459
OG0000745	Syac.g_00773	Praj.g_01458
OG0000746	Syac.g_00776	Praj.g_01456
OG0000747	Syac.g_00777	Praj.g_01455
OG0000748	Syac.g_00787	Praj.g_01451
OG0000749	Syac.g_00789	Praj.g_01450
OG0000750	Syac.g_00790	Praj.g_01449
OG0000751	Syac.g_00797	Praj.g_01446
OG0000752	Syac.g_00799	Praj.g_01444
OG0000753	Syac.g_00802	Praj.g_01442
OG0000754	Syac.g_01471	Praj.g_01438
OG0000755	Syac.g_01479	Praj.g_01434
OG0000756	Syac.g_01480	Praj.g_01433
OG0000757	Syac.g_01492	Praj.g_01426
OG0000758	Syac.g_01493	Praj.g_01425
OG0000759	Syac.g_01494	Praj.g_01424
OG0000760	Syac.g_01495	Praj.g_01423
OG0000761	Syac.g_01496	Praj.g_01422
OG0000762	Syac.g_01498	Praj.g_01421
OG0000763	Syac.g_01500	Praj.g_01419
OG0000764	Syac.g_01501	Praj.g_01418
OG0000765	Syac.g_01515	Praj.g_01409
OG0000766	Syac.g_01516	Praj.g_01408
OG0000767	Syac.g_01518	Praj.g_01407
OG0000768	Syac.g_01519	Praj.g_01406
OG0000769	Syac.g_01521	Praj.g_01404
OG0000770	Syac.g_01524	Praj.g_01403
OG0000771	Syac.g_00873	Praj.g_01014
OG0000772	Syac.g_01569	Praj.g_01246
OG0000773	Syac.g_00741	Praj.g_01519
OG0000774	Syac.g_00737	Praj.g_01522
OG0000775	Syac.g_00735	Praj.g_01523
OG0000776	Syac.g_00734	Praj.g_01524
OG0000777	Syac.g_00733	Praj.g_01525
OG0000778	Syac.g_00732	Praj.g_01526
OG0000779	Syac.g_00727	Praj.g_01530
OG0000780	Syac.g_00723	Praj.g_01531
OG0000781	Syac.g_00719	Praj.g_01534
OG0000782	Syac.g_00718	Praj.g_01535
OG0000783	Syac.g_00717	Praj.g_01536
OG0000784	Syac.g_00716	Praj.g_01537
OG0000785	Syac.g_00714	Praj.g_01539
OG0000786	Syac.g_01730	Praj.g_01542
OG0000787	Syac.g_01731	Praj.g_01543
OG0000788	Syac.g_00992	Praj.g_00732
OG0000789	Syac.g_01111	Praj.g_01011
OG0000790	Syac.g_01921	Praj.g_01580
OG0000791	Syac.g_01922	Praj.g_01582
OG0000792	Syac.g_01923	Praj.g_01583
OG0000793	Syac.g_01928	Praj.g_01586
OG0000794	Syac.g_01929	Praj.g_01587
OG0000795	Syac.g_01930	Praj.g_01588
OG0000796	Syac.g_01934	Praj.g_01592
OG0000797	Syac.g_01935	Praj.g_01593
OG0000799	Syac.g_01602	Praj.g_01613
OG0000800	Syac.g_01603	Praj.g_01614
OG0000801	Syac.g_01604	Praj.g_01615
OG0000802	Syac.g_01608	Praj.g_01617
OG0000803	Syac.g_01613	Praj.g_01619
OG0000804	Syac.g_01616	Praj.g_01620
OG0000805	Syac.g_01620	Praj.g_01622
OG0000806	Syac.g_01622	Praj.g_01624
OG0000807	Syac.g_01624	Praj.g_01625
OG0000808	Syac.g_01625	Praj.g_01626
OG0000809	Syac.g_01628	Praj.g_01630
OG0000810	Syac.g_01629	Praj.g_01631
OG0000811	Syac.g_01637	Praj.g_01635
OG0000812	Syac.g_01639	Praj.g_01637
OG0000813	Syac.g_01640	Praj.g_01638
OG0000814	Syac.g_01642	Praj.g_01640
OG0000815	Syac.g_01643	Praj.g_01641
OG0000816	Syac.g_01645	Praj.g_01643
OG0000817	Syac.g_01646	Praj.g_01644
OG0000818	Syac.g_01652	Praj.g_01648
OG0000819	Syac.g_01653	Praj.g_01649
OG0000820	Syac.g_01654	Praj.g_01650
OG0000821	Syac.g_01659	Praj.g_01653
OG0000822	Syac.g_01661	Praj.g_01654
OG0000823	Syac.g_01662	Praj.g_01655
OG0000824	Syac.g_01666	Praj.g_01658
OG0000825	Syac.g_01667	Praj.g_01659
OG0000826	Syac.g_01668	Praj.g_01660
OG0000827	Syac.g_01669	Praj.g_01661
OG0000828	Syac.g_01672	Praj.g_01664
OG0000829	Syac.g_01673	Praj.g_01665
OG0000830	Syac.g_01674	Praj.g_01666
OG0000831	Syac.g_01676	Praj.g_01668
OG0000832	Syac.g_00623	Praj.g_01678
OG0000833	Syac.g_00613	Praj.g_01686
OG0000834	Syac.g_00610	Praj.g_01687
OG0000835	Syac.g_00609	Praj.g_01688
OG0000836	Syac.g_00605	Praj.g_01690
OG0000837	Syac.g_00604	Praj.g_01691
OG0000838	Syac.g_00600	Praj.g_01693
OG0000839	Syac.g_00599	Praj.g_01694
OG0000840	Syac.g_00598	Praj.g_01695
OG0000841	Syac.g_00597	Praj.g_01696
OG0000842	Syac.g_00596	Praj.g_01697
OG0000843	Syac.g_00595	Praj.g_01698
OG0000844	Syac.g_00593	Praj.g_01699
OG0000845	Syac.g_00592	Praj.g_01700
OG0000846	Syac.g_00591	Praj.g_01701
OG0000847	Syac.g_00590	Praj.g_01702
OG0000848	Syac.g_00588	Praj.g_01703
OG0000849	Syac.g_00587	Praj.g_01704
OG0000850	Syac.g_00585	Praj.g_01706
OG0000851	Syac.g_00573	Praj.g_01707
OG0000852	Syac.g_00572	Praj.g_01708
OG0000853	Syac.g_00568	Praj.g_01713
OG0000854	Syac.g_00566	Praj.g_01715
OG0000855	Syac.g_00565	Praj.g_01716
OG0000856	Syac.g_00964	Praj.g_01599
OG0000857	Syac.g_01323	Praj.g_00785
OG0000858	Syac.g_00559	Praj.g_01763
OG0000859	Syac.g_00558	Praj.g_01764
OG0000860	Syac.g_00542	Praj.g_01770
OG0000861	Syac.g_00541	Praj.g_01771
OG0000862	Syac.g_00540	Praj.g_01772
OG0000863	Syac.g_00538	Praj.g_01773
OG0000864	Syac.g_00537	Praj.g_01774
OG0000865	Syac.g_00533	Praj.g_01775
OG0000866	Syac.g_00532	Praj.g_01776
OG0000867	Syac.g_00531	Praj.g_01777
OG0000868	Syac.g_00529	Praj.g_01778
OG0000869	Syac.g_00524	Praj.g_01781
OG0000870	Syac.g_00519	Praj.g_01786
OG0000871	Syac.g_00518	Praj.g_01787
OG0000872	Syac.g_00510	Praj.g_01788
OG0000873	Syac.g_00507	Praj.g_01791
OG0000874	Syac.g_00512	Praj.g_01794
OG0000875	Syac.g_00505	Praj.g_01796
OG0000876	Syac.g_00675	Praj.g_01797
OG0000877	Syac.g_00671	Praj.g_01799
OG0000878	Syac.g_00670	Praj.g_01800
OG0000879	Syac.g_00669	Praj.g_01801
OG0000880	Syac.g_00668	Praj.g_01802
OG0000881	Syac.g_00664	Praj.g_01805
OG0000882	Syac.g_00659	Praj.g_01810
OG0000883	Syac.g_00656	Praj.g_01812
OG0000884	Syac.g_00654	Praj.g_01814
OG0000885	Syac.g_00653	Praj.g_01815
OG0000886	Syac.g_00652	Praj.g_01816
OG0000887	Syac.g_00651	Praj.g_01817
OG0000888	Syac.g_00649	Praj.g_01819
OG0000889	Syac.g_00647	Praj.g_01821
OG0000890	Syac.g_00642	Praj.g_01822
OG0000891	Syac.g_00641	Praj.g_01823
OG0000892	Syac.g_00638	Praj.g_01825
OG0000893	Syac.g_02193	Praj.g_01868
OG0000894	Syac.g_02189	Praj.g_01871
OG0000895	Syac.g_02185	Praj.g_01874
OG0000896	Syac.g_02184	Praj.g_01875
OG0000897	Syac.g_02182	Praj.g_01877
OG0000898	Syac.g_02181	Praj.g_01878
OG0000899	Syac.g_02180	Praj.g_01879
OG0000900	Syac.g_02179	Praj.g_01880
OG0000901	Syac.g_02174	Praj.g_01883
OG0000902	Syac.g_02172	Praj.g_01885
OG0000903	Syac.g_02140	Praj.g_01894
OG0000904	Syac.g_02145	Praj.g_01889
OG0000905	Syac.g_02148	Praj.g_01887
OG0000906	Syac.g_02150	Praj.g_01886
OG0000907	Syac.g_02138	Praj.g_01909
OG0000908	Syac.g_02135	Praj.g_01912
OG0000909	Syac.g_02134	Praj.g_01913
OG0000910	Syac.g_02133	Praj.g_01914
OG0000911	Syac.g_02131	Praj.g_01916
OG0000912	Syac.g_02130	Praj.g_01917
OG0000913	Syac.g_02129	Praj.g_01918
OG0000914	Syac.g_02128	Praj.g_01919
OG0000915	Syac.g_02127	Praj.g_01920
OG0000916	Syac.g_02126	Praj.g_01921
OG0000917	Syac.g_02125	Praj.g_01922
OG0000918	Syac.g_02124	Praj.g_01923
OG0000919	Syac.g_02123	Praj.g_01924
OG0000920	Syac.g_02122	Praj.g_01925
OG0000921	Syac.g_02121	Praj.g_01926
OG0000922	Syac.g_02120	Praj.g_01927
OG0000923	Syac.g_02116	Praj.g_01931
OG0000924	Syac.g_02115	Praj.g_01932
OG0000925	Syac.g_02114	Praj.g_01933
OG0000926	Syac.g_02113	Praj.g_01934
OG0000927	Syac.g_02111	Praj.g_01936
OG0000928	Syac.g_02110	Praj.g_01937
OG0000929	Syac.g_02109	Praj.g_01938
OG0000930	Syac.g_02108	Praj.g_01939
OG0000931	Syac.g_02107	Praj.g_01940
OG0000932	Syac.g_02106	Praj.g_01941
OG0000933	Syac.g_02101	Praj.g_01945
OG0000934	Syac.g_02099	Praj.g_01947
OG0000935	Syac.g_02098	Praj.g_01948
OG0000936	Syac.g_02097	Praj.g_01949
OG0000937	Syac.g_02096	Praj.g_01950
OG0000938	Syac.g_02092	Praj.g_01953
OG0000939	Syac.g_02091	Praj.g_01954
OG0000940	Syac.g_02084	Praj.g_01961
OG0000941	Syac.g_02082	Praj.g_01963
OG0000942	Syac.g_02080	Praj.g_01965
OG0000943	Syac.g_02079	Praj.g_01966
OG0000944	Syac.g_02077	Praj.g_01968
OG0000945	Syac.g_02075	Praj.g_01969
OG0000946	Syac.g_02071	Praj.g_01975
OG0000947	Syac.g_02068	Praj.g_01977
OG0000948	Syac.g_02067	Praj.g_01978
OG0000949	Syac.g_00205	Praj.g_01981
OG0000950	Syac.g_00193	Praj.g_01986
OG0000951	Syac.g_00188	Praj.g_01990
OG0000952	Syac.g_00183	Praj.g_01994
OG0000953	Syac.g_00177	Praj.g_01998
OG0000954	Syac.g_00172	Praj.g_02002
OG0000955	Syac.g_00171	Praj.g_02003
OG0000956	Syac.g_00169	Praj.g_02005
OG0000957	Syac.g_00158	Praj.g_02010
OG0000958	Syac.g_00157	Praj.g_02011
OG0000959	Syac.g_00153	Praj.g_02015
OG0000960	Syac.g_00152	Praj.g_02016
OG0000961	Syac.g_00147	Praj.g_02019
OG0000962	Syac.g_00145	Praj.g_02021
OG0000963	Syac.g_00140	Praj.g_02026
OG0000964	Syac.g_00139	Praj.g_02027
OG0000965	Syac.g_00138	Praj.g_02028
OG0000966	Syac.g_00107	Praj.g_02059
OG0000967	Syac.g_00075	Praj.g_02063
OG0000968	Syac.g_00080	Praj.g_02065
OG0000969	Syac.g_00078	Praj.g_02066
OG0000970	Syac.g_00077	Praj.g_02067
OG0000971	Syac.g_00067	Praj.g_02068
OG0000972	Syac.g_00066	Praj.g_02069
OG0000973	Syac.g_00065	Praj.g_02070
OG0000974	Syac.g_00064	Praj.g_02071
OG0000975	Syac.g_00063	Praj.g_02072
OG0000976	Syac.g_00062	Praj.g_02073
OG0000977	Syac.g_00059	Praj.g_02074
OG0000978	Syac.g_00058	Praj.g_02075
OG0000979	Syac.g_00055	Praj.g_02078
OG0000980	Syac.g_00052	Praj.g_02080
OG0000981	Syac.g_00049	Praj.g_02083
OG0000982	Syac.g_02354	Praj.g_02085
OG0000983	Syac.g_02355	Praj.g_02086
OG0000984	Syac.g_02356	Praj.g_02087
OG0000985	Syac.g_02359	Praj.g_02090
OG0000986	Syac.g_02363	Praj.g_02092
OG0000987	Syac.g_02365	Praj.g_02093
OG0000988	Syac.g_02370	Praj.g_02096
OG0000989	Syac.g_02379	Praj.g_02100
OG0000990	Syac.g_02397	Praj.g_02105
OG0000991	Syac.g_02400	Praj.g_02106
OG0000992	Syac.g_02402	Praj.g_02109
OG0000993	Syac.g_02403	Praj.g_02110
OG0000994	Syac.g_02405	Praj.g_02111
OG0000995	Syac.g_02410	Praj.g_02115
OG0000996	Syac.g_02454	Praj.g_02116
OG0000997	Syac.g_02464	Praj.g_02124
OG0000998	Syac.g_02466	Praj.g_02126
OG0000999	Syac.g_02467	Praj.g_02127
OG0001000	Syac.g_02470	Praj.g_02130, Praj.g_02131
OG0001001	Syac.g_02475	Praj.g_02134
OG0001002	Syac.g_02481	Praj.g_02139
OG0001003	Syac.g_02483	Praj.g_02141
OG0001004	Syac.g_02484	Praj.g_02142
OG0001005	Syac.g_02485	Praj.g_02143
OG0001006	Syac.g_02492	Praj.g_02147
OG0001007	Syac.g_02494	Praj.g_02149
OG0001008	Syac.g_00693	Praj.g_00431
OG0001009	Syac.g_00030	Praj.g_00027
OG0001010	Syac.g_00031	Praj.g_00028
OG0001011	Syac.g_00032	Praj.g_00029
OG0001012	Syac.g_02351	Praj.g_00047
OG0001013	Syac.g_02337	Praj.g_00052
OG0001014	Syac.g_02333	Praj.g_00055
OG0001015	Syac.g_02332	Praj.g_00056
OG0001016	Syac.g_00446	Praj.g_00111
OG0001017	Syac.g_00440	Praj.g_00115
OG0001018	Syac.g_00438	Praj.g_00118
OG0001019	Syac.g_00422	Praj.g_00127
OG0001020	Syac.g_00417	Praj.g_00128
OG0001021	Syac.g_00413	Praj.g_00129
OG0001022	Syac.g_00410	Praj.g_00132
OG0001023	Syac.g_00409	Praj.g_00133
OG0001024	Syac.g_00405	Praj.g_00136
OG0001025	Syac.g_00399	Praj.g_00143
OG0001026	Syac.g_00386	Praj.g_00151
OG0001027	Syac.g_00380	Praj.g_00152
OG0001028	Syac.g_00378	Praj.g_00154
OG0001029	Syac.g_00376	Praj.g_00156
OG0001030	Syac.g_00356	Praj.g_00172
OG0001031	Syac.g_02266	Praj.g_00226
OG0001032	Syac.g_02268	Praj.g_00227
OG0001033	Syac.g_02298	Praj.g_00247
OG0001034	Syac.g_01968	Praj.g_00276
OG0001036	Syac.g_02221	Praj.g_00297
OG0001037	Syac.g_02223	Praj.g_00298
OG0001038	Syac.g_02251	Praj.g_00314
OG0001039	Syac.g_02254	Praj.g_00316
OG0001040	Syac.g_00292	Praj.g_00319
OG0001041	Syac.g_00287	Praj.g_00323
OG0001042	Syac.g_00258	Praj.g_00339
OG0001043	Syac.g_00254	Praj.g_00340
OG0001044	Syac.g_02021	Praj.g_00379
OG0001045	Syac.g_02008	Praj.g_00388
OG0001046	Syac.g_01207	Praj.g_01081
OG0001047	Syac.g_00695	Praj.g_00433
OG0001048	Syac.g_00696	Praj.g_00434
OG0001049	Syac.g_00703	Praj.g_00436
OG0001050	Syac.g_00704	Praj.g_00437
OG0001051	Syac.g_00705	Praj.g_00438
OG0001052	Syac.g_01704	Praj.g_00464
OG0001053	Syac.g_01901	Praj.g_00476
OG0001054	Syac.g_01884	Praj.g_00490
OG0001055	Syac.g_01863	Praj.g_00509
OG0001056	Syac.g_01831	Praj.g_00527
OG0001057	Syac.g_01825	Praj.g_00532
OG0001058	Syac.g_01810	Praj.g_00540
OG0001059	Syac.g_01806	Praj.g_00544
OG0001060	Syac.g_01799	Praj.g_00551
OG0001061	Syac.g_01779	Praj.g_00564
OG0001062	Syac.g_01777	Praj.g_00566
OG0001063	Syac.g_01773	Praj.g_00567
OG0001064	Syac.g_01772	Praj.g_00568
OG0001065	Syac.g_01771	Praj.g_00569
OG0001066	Syac.g_01770	Praj.g_00570
OG0001067	Syac.g_01769	Praj.g_00571
OG0001068	Syac.g_01768	Praj.g_00572
OG0001069	Syac.g_01767	Praj.g_00573
OG0001070	Syac.g_01764	Praj.g_00575
OG0001071	Syac.g_01763	Praj.g_00576
OG0001072	Syac.g_01758	Praj.g_00577
OG0001074	Syac.g_00945	Praj.g_00603
OG0001075	Syac.g_00946	Praj.g_00604
OG0001076	Syac.g_00956	Praj.g_00611
OG0001077	Syac.g_00967	Praj.g_00616
OG0001078	Syac.g_00980	Praj.g_00624
OG0001079	Syac.g_00993	Praj.g_00635
OG0001080	Syac.g_01092	Praj.g_00641
OG0001081	Syac.g_01432	Praj.g_00643
OG0001082	Syac.g_01431	Praj.g_00644
OG0001083	Syac.g_01424	Praj.g_00649
OG0001084	Syac.g_01423	Praj.g_00650
OG0001085	Syac.g_01412	Praj.g_00660
OG0001086	Syac.g_01410	Praj.g_00661
OG0001087	Syac.g_00923	Praj.g_00681
OG0001088	Syac.g_00920	Praj.g_00682
OG0001089	Syac.g_00896	Praj.g_00690
OG0001090	Syac.g_01286	Praj.g_00699
OG0001091	Syac.g_01284	Praj.g_00701
OG0001092	Syac.g_01282	Praj.g_00702
OG0001093	Syac.g_01276	Praj.g_00707
OG0001094	Syac.g_01347	Praj.g_00763
OG0001095	Syac.g_01326	Praj.g_00782
OG0001096	Syac.g_01310	Praj.g_00797
OG0001097	Syac.g_00834	Praj.g_00817
OG0001098	Syac.g_01096	Praj.g_00835
OG0001099	Syac.g_00377	Praj.g_00872
OG0001100	Syac.g_01402	Praj.g_00879
OG0001101	Syac.g_01401	Praj.g_00881
OG0001102	Syac.g_01398	Praj.g_00884
OG0001103	Syac.g_01395	Praj.g_00886
OG0001104	Syac.g_01364	Praj.g_00749
OG0001105	Syac.g_01360	Praj.g_00753
OG0001106	Syac.g_01166	Praj.g_00934
OG0001107	Syac.g_01180	Praj.g_00944
OG0001108	Syac.g_01188	Praj.g_00948
OG0001109	Syac.g_01190	Praj.g_00949
OG0001110	Syac.g_01192	Praj.g_00951
OG0001111	Syac.g_01194	Praj.g_00952
OG0001112	Syac.g_01196	Praj.g_00953
OG0001113	Syac.g_01197	Praj.g_00954
OG0001114	Syac.g_01198	Praj.g_00955
OG0001115	Syac.g_01202	Praj.g_00957
OG0001116	Syac.g_01204	Praj.g_00958
OG0001117	Syac.g_01205	Praj.g_00959
OG0001118	Syac.g_01206	Praj.g_00960
OG0001119	Syac.g_01208	Praj.g_00961
OG0001120	Syac.g_01213	Praj.g_00963
OG0001121	Syac.g_01949, Syac.g_01170	Praj.g_01563
OG0001122	Syac.g_01238	Praj.g_00993
OG0001123	Syac.g_01245	Praj.g_00997
OG0001124	Syac.g_01247	Praj.g_00999
OG0001125	Syac.g_01249	Praj.g_01001
OG0001126	Syac.g_00870	Praj.g_01012
OG0001127	Syac.g_00871	Praj.g_01013
OG0001128	Syac.g_00875	Praj.g_01016
OG0001129	Syac.g_00877	Praj.g_01017
OG0001130	Syac.g_00878	Praj.g_01018
OG0001131	Syac.g_01382	Praj.g_00852
OG0001132	Syac.g_01062	Praj.g_01063
OG0001133	Syac.g_00958	Praj.g_01040
OG0001134	Syac.g_01466	Praj.g_01832
OG0001136	Syac.g_00767	Praj.g_01463
OG0001137	Syac.g_00786	Praj.g_01452
OG0001138	Syac.g_01486	Praj.g_01432
OG0001139	Syac.g_01488	Praj.g_01430
OG0001140	Syac.g_01489	Praj.g_01429
OG0001141	Syac.g_01490	Praj.g_01428
OG0001142	Syac.g_01491	Praj.g_01427
OG0001143	Syac.g_01499	Praj.g_01420
OG0001144	Syac.g_01508	Praj.g_01415
OG0001145	Syac.g_00740	Praj.g_01520
OG0001146	Syac.g_00722	Praj.g_01532
OG0001147	Syac.g_01689	Praj.g_01550
OG0001148	Syac.g_01918	Praj.g_01577
OG0001149	Syac.g_01919	Praj.g_01578
OG0001150	Syac.g_01920	Praj.g_01579
OG0001151	Syac.g_01932	Praj.g_01590
OG0001152	Syac.g_01933	Praj.g_01591
OG0001153	Syac.g_01670	Praj.g_01662
OG0001154	Syac.g_01671	Praj.g_01663
OG0001155	Syac.g_00621	Praj.g_01679
OG0001156	Syac.g_00618	Praj.g_01682
OG0001157	Syac.g_00617	Praj.g_01683
OG0001158	Syac.g_00616	Praj.g_01684
OG0001159	Syac.g_00615	Praj.g_01685
OG0001160	Syac.g_00570	Praj.g_01711
OG0001161	Syac.g_02385	Praj.g_01499
OG0001162	Syac.g_01307	Praj.g_01723
OG0001163	Syac.g_00562	Praj.g_01761
OG0001164	Syac.g_00556	Praj.g_01765
OG0001165	Syac.g_00551	Praj.g_01767
OG0001166	Syac.g_00520	Praj.g_01785
OG0001167	Syac.g_00667	Praj.g_01803
OG0001168	Syac.g_00665	Praj.g_01804
OG0001169	Syac.g_00663	Praj.g_01806
OG0001170	Syac.g_00661	Praj.g_01808
OG0001171	Syac.g_00650	Praj.g_01818
OG0001172	Syac.g_02187	Praj.g_01872
OG0001173	Syac.g_02186	Praj.g_01873
OG0001174	Syac.g_02178	Praj.g_01881
OG0001175	Syac.g_02177	Praj.g_01882
OG0001176	Syac.g_02141	Praj.g_01893
OG0001177	Syac.g_02143	Praj.g_01891
