Orthogroup	Syac	Syah
OG0000555	Syac.g_01822	Syah.g_01078
OG0000556	Syac.g_01817	Syah.g_01084
OG0000557	Syac.g_01815	Syah.g_01086
OG0000558	Syac.g_01813	Syah.g_01088
OG0000559	Syac.g_01808	Syah.g_01093
OG0000560	Syac.g_01805	Syah.g_01096
OG0000561	Syac.g_01804	Syah.g_01097
OG0000562	Syac.g_01803	Syah.g_01098
OG0000563	Syac.g_01802	Syah.g_01099
OG0000564	Syac.g_01801	Syah.g_01100
OG0000565	Syac.g_01797	Syah.g_01104
OG0000566	Syac.g_01793	Syah.g_01108
OG0000567	Syac.g_01789	Syah.g_01112
OG0000568	Syac.g_01786	Syah.g_01116
OG0000569	Syac.g_01785	Syah.g_01117
OG0000570	Syac.g_01784	Syah.g_01118
OG0000571	Syac.g_01780	Syah.g_01122
OG0000572	Syac.g_01765	Syah.g_01137
OG0000573	Syac.g_01755	Syah.g_01146
OG0000574	Syac.g_01754	Syah.g_01147
OG0000575	Syac.g_01750	Syah.g_01151
OG0000576	Syac.g_01748	Syah.g_01153
OG0000577	Syac.g_01747	Syah.g_01154
OG0000578	Syac.g_01746	Syah.g_01155
OG0000579	Syac.g_01745	Syah.g_01156
OG0000580	Syac.g_01744	Syah.g_01157
OG0000581	Syac.g_01738	Syah.g_01163
OG0000582	Syac.g_00936	Syah.g_01979
OG0000583	Syac.g_00937	Syah.g_01978
OG0000584	Syac.g_00938	Syah.g_01977
OG0000585	Syac.g_00940	Syah.g_01975
OG0000586	Syac.g_00941	Syah.g_01974
OG0000587	Syac.g_00943	Syah.g_01972
OG0000588	Syac.g_00949	Syah.g_01966
OG0000589	Syac.g_00953	Syah.g_01962
OG0000590	Syac.g_00954	Syah.g_01961
OG0000591	Syac.g_00961	Syah.g_01954
OG0000592	Syac.g_00962	Syah.g_01953
OG0000593	Syac.g_00975	Syah.g_01939
OG0000594	Syac.g_00976	Syah.g_01938
OG0000595	Syac.g_00977	Syah.g_01937
OG0000596	Syac.g_00982	Syah.g_01932
OG0000597	Syac.g_00985	Syah.g_01929
OG0000598	Syac.g_00986	Syah.g_01928
OG0000599	Syac.g_00989	Syah.g_01925
OG0000600	Syac.g_00990	Syah.g_01924
OG0000601	Syac.g_00991	Syah.g_01923
OG0000602	Syac.g_00996	Syah.g_01917
OG0000603	Syac.g_00997	Syah.g_01916
OG0000604	Syac.g_01001	Syah.g_01913
OG0000605	Syac.g_01089	Syah.g_01825
OG0000606	Syac.g_01434	Syah.g_01485
OG0000607	Syac.g_01430	Syah.g_01489
OG0000608	Syac.g_01429	Syah.g_01490
OG0000609	Syac.g_01427	Syah.g_01492
OG0000610	Syac.g_01419	Syah.g_01499
OG0000611	Syac.g_01416	Syah.g_01502
OG0000612	Syac.g_01415	Syah.g_01503
OG0000613	Syac.g_00231	Syah.g_00147
OG0000614	Syac.g_00911	Syah.g_02004
OG0000615	Syac.g_01377	Syah.g_01814
OG0000616	Syac.g_02478	Syah.g_00389
OG0000617	Syac.g_01280	Syah.g_01722
OG0000618	Syac.g_01279	Syah.g_01721
OG0000619	Syac.g_01278	Syah.g_01720
OG0000620	Syac.g_01270	Syah.g_01713
OG0000621	Syac.g_01269	Syah.g_01712
OG0000622	Syac.g_01268	Syah.g_01711
OG0000623	Syac.g_01267	Syah.g_01710
OG0000624	Syac.g_01265	Syah.g_01708
OG0000625	Syac.g_01264	Syah.g_01707
OG0000626	Syac.g_01263	Syah.g_01706
OG0000627	Syac.g_01126	Syah.g_01569
OG0000628	Syac.g_01127	Syah.g_01570
OG0000629	Syac.g_01130	Syah.g_01573
OG0000630	Syac.g_01134	Syah.g_01577
OG0000631	Syac.g_01139	Syah.g_01582
OG0000632	Syac.g_01140	Syah.g_01583
OG0000633	Syac.g_01141	Syah.g_01584
OG0000634	Syac.g_01345	Syah.g_01783
OG0000635	Syac.g_01344	Syah.g_01782
OG0000636	Syac.g_01342	Syah.g_01780
OG0000637	Syac.g_01340	Syah.g_01778
OG0000638	Syac.g_01339	Syah.g_01777
OG0000639	Syac.g_01338	Syah.g_01776
OG0000640	Syac.g_01337	Syah.g_01775
OG0000641	Syac.g_01333	Syah.g_01771
OG0000642	Syac.g_01332	Syah.g_01770
OG0000643	Syac.g_01330	Syah.g_01768
OG0000644	Syac.g_01329	Syah.g_01767
OG0000645	Syac.g_01327	Syah.g_01765
OG0000646	Syac.g_01324	Syah.g_01762
OG0000647	Syac.g_01322	Syah.g_01760
OG0000648	Syac.g_01319	Syah.g_01757
OG0000649	Syac.g_01318	Syah.g_01756
OG0000650	Syac.g_01317	Syah.g_01755
OG0000651	Syac.g_01316	Syah.g_01754
OG0000652	Syac.g_01315	Syah.g_01753
OG0000653	Syac.g_01313	Syah.g_01751
OG0000654	Syac.g_01312	Syah.g_01750
OG0000655	Syac.g_01311	Syah.g_01749
OG0000656	Syac.g_01308	Syah.g_01746
OG0000657	Syac.g_00846	Syah.g_02083
OG0000658	Syac.g_00842	Syah.g_02086
OG0000659	Syac.g_00841	Syah.g_02087
OG0000660	Syac.g_00837	Syah.g_02091
OG0000661	Syac.g_00835	Syah.g_02093
OG0000662	Syac.g_00833	Syah.g_02095
OG0000663	Syac.g_00830	Syah.g_02098
OG0000664	Syac.g_00829	Syah.g_02099
OG0000665	Syac.g_01018	Syah.g_01895
OG0000666	Syac.g_01088	Syah.g_01826
OG0000667	Syac.g_02165	Syah.g_00714
OG0000668	Syac.g_01239	Syah.g_01680
OG0000669	Syac.g_01404	Syah.g_01520
OG0000670	Syac.g_00580	Syah.g_02352
OG0000671	Syac.g_01400	Syah.g_01524
OG0000672	Syac.g_01396	Syah.g_01527
OG0000673	Syac.g_01393	Syah.g_01530
OG0000674	Syac.g_01391	Syah.g_01532
OG0000675	Syac.g_01390	Syah.g_01533
OG0000676	Syac.g_01388	Syah.g_01535
OG0000677	Syac.g_01387	Syah.g_01536
OG0000678	Syac.g_01384	Syah.g_01821
OG0000679	Syac.g_01375	Syah.g_01812
OG0000680	Syac.g_01374	Syah.g_01811
OG0000681	Syac.g_01371	Syah.g_01808
OG0000682	Syac.g_01370	Syah.g_01807
OG0000683	Syac.g_01369	Syah.g_01806
OG0000684	Syac.g_01365	Syah.g_01802
OG0000685	Syac.g_01363	Syah.g_01800
OG0000686	Syac.g_01362	Syah.g_01799
OG0000687	Syac.g_01361	Syah.g_01798
OG0000688	Syac.g_01356	Syah.g_01793
OG0000689	Syac.g_01354	Syah.g_01791
OG0000690	Syac.g_01353	Syah.g_01790
OG0000691	Syac.g_01352	Syah.g_01789
OG0000692	Syac.g_01351	Syah.g_01788
OG0000693	Syac.g_01349	Syah.g_01787
OG0000694	Syac.g_01348	Syah.g_01786
OG0000695	Syac.g_01143	Syah.g_01586
OG0000696	Syac.g_01144	Syah.g_01587
OG0000697	Syac.g_01146	Syah.g_01589
OG0000698	Syac.g_01149	Syah.g_01592
OG0000699	Syac.g_01151	Syah.g_01594
OG0000700	Syac.g_01152	Syah.g_01595
OG0000701	Syac.g_01153	Syah.g_01596
OG0000702	Syac.g_01161	Syah.g_01604
OG0000703	Syac.g_01162	Syah.g_01605
OG0000704	Syac.g_01165	Syah.g_01608
OG0000705	Syac.g_01174	Syah.g_01614
OG0000706	Syac.g_01175	Syah.g_01615
OG0000707	Syac.g_01176	Syah.g_01616
OG0000708	Syac.g_01179	Syah.g_01619
OG0000709	Syac.g_01187	Syah.g_01627
OG0000710	Syac.g_01191	Syah.g_01631
OG0000711	Syac.g_01220	Syah.g_01661
OG0000712	Syac.g_01221	Syah.g_01662
OG0000713	Syac.g_01222	Syah.g_01663
OG0000714	Syac.g_01224	Syah.g_01665
OG0000715	Syac.g_01226	Syah.g_01667
OG0000716	Syac.g_01230	Syah.g_01671
OG0000717	Syac.g_01231	Syah.g_01672
OG0000718	Syac.g_01235	Syah.g_01676
OG0000719	Syac.g_01237	Syah.g_01678
OG0000720	Syac.g_01250	Syah.g_01691
OG0000721	Syac.g_01252	Syah.g_01693
OG0000722	Syac.g_01253	Syah.g_01694
OG0000723	Syac.g_01261	Syah.g_01704
OG0000724	Syac.g_00879	Syah.g_02036
OG0000725	Syac.g_00887	Syah.g_02027
OG0000726	Syac.g_00888	Syah.g_02026
OG0000727	Syac.g_00889	Syah.g_02025
OG0000728	Syac.g_00891	Syah.g_02023
OG0000729	Syac.g_00144	Syah.g_00263
OG0000730	Syac.g_02024	Syah.g_00855
OG0000731	Syac.g_02011	Syah.g_00867
OG0000732	Syac.g_00051	Syah.g_00319
OG0000733	Syac.g_02386	Syah.g_00473
OG0000734	Syac.g_00388	Syah.g_02545
OG0000735	Syac.g_00750	Syah.g_02178
OG0000736	Syac.g_00751	Syah.g_02177
OG0000737	Syac.g_00752	Syah.g_02176
OG0000738	Syac.g_00757	Syah.g_02170
OG0000739	Syac.g_00762	Syah.g_02165
OG0000740	Syac.g_00763	Syah.g_02164
OG0000741	Syac.g_00766	Syah.g_02161
OG0000742	Syac.g_00768	Syah.g_02159
OG0000743	Syac.g_00770	Syah.g_02157
OG0000744	Syac.g_00771	Syah.g_02156
OG0000745	Syac.g_00773	Syah.g_02154
OG0000746	Syac.g_00776	Syah.g_02151
OG0000747	Syac.g_00777	Syah.g_02150
OG0000748	Syac.g_00787	Syah.g_02140
OG0000749	Syac.g_00789	Syah.g_02138
OG0000750	Syac.g_00790	Syah.g_02137
OG0000751	Syac.g_00797	Syah.g_02130
OG0000752	Syac.g_00799	Syah.g_02128
OG0000753	Syac.g_00802	Syah.g_02125
OG0000754	Syac.g_01471	Syah.g_01431
OG0000755	Syac.g_01479	Syah.g_01423
OG0000756	Syac.g_01480	Syah.g_01422
OG0000757	Syac.g_01492	Syah.g_01415
OG0000758	Syac.g_01493	Syah.g_01414
OG0000759	Syac.g_01494	Syah.g_01413
OG0000760	Syac.g_01495	Syah.g_01412
OG0000761	Syac.g_01496	Syah.g_01411
OG0000762	Syac.g_01498	Syah.g_01409
OG0000763	Syac.g_01500	Syah.g_01407
OG0000764	Syac.g_01501	Syah.g_01406
OG0000765	Syac.g_01515	Syah.g_01392
OG0000766	Syac.g_01516	Syah.g_01391
OG0000767	Syac.g_01518	Syah.g_01389
OG0000768	Syac.g_01519	Syah.g_01388
OG0000769	Syac.g_01521	Syah.g_01386
OG0000770	Syac.g_01524	Syah.g_01383
OG0000771	Syac.g_00873	Syah.g_02042
OG0000772	Syac.g_01569	Syah.g_01351
OG0000773	Syac.g_00741	Syah.g_02187
OG0000774	Syac.g_00737	Syah.g_02191
OG0000775	Syac.g_00735	Syah.g_02193
OG0000776	Syac.g_00734	Syah.g_02194
OG0000777	Syac.g_00733	Syah.g_02195
OG0000778	Syac.g_00732	Syah.g_02196
OG0000779	Syac.g_00727	Syah.g_02201
OG0000780	Syac.g_00723	Syah.g_02205
OG0000781	Syac.g_00719	Syah.g_02209
OG0000782	Syac.g_00718	Syah.g_02210
OG0000783	Syac.g_00717	Syah.g_02211
OG0000784	Syac.g_00716	Syah.g_02212
OG0000785	Syac.g_00714	Syah.g_02214
OG0000786	Syac.g_01730	Syah.g_01171
OG0000787	Syac.g_01731	Syah.g_01170
OG0000788	Syac.g_00992	Syah.g_01922
OG0000789	Syac.g_01111	Syah.g_01556
OG0000790	Syac.g_01921	Syah.g_00981
OG0000791	Syac.g_01922	Syah.g_00980
OG0000792	Syac.g_01923	Syah.g_00979
OG0000793	Syac.g_01928	Syah.g_00974
OG0000794	Syac.g_01929	Syah.g_00973
OG0000795	Syac.g_01930	Syah.g_00972
OG0000796	Syac.g_01934	Syah.g_00968
OG0000797	Syac.g_01935	Syah.g_00967
OG0000798	Syac.g_02250	Syah.g_00627
OG0000799	Syac.g_01602	Syah.g_01326
OG0000800	Syac.g_01603	Syah.g_01325
OG0000801	Syac.g_01604	Syah.g_01324
OG0000802	Syac.g_01608	Syah.g_01320
OG0000803	Syac.g_01613	Syah.g_01315
OG0000804	Syac.g_01616	Syah.g_01312
OG0000805	Syac.g_01620	Syah.g_01303
OG0000806	Syac.g_01622	Syah.g_01301
OG0000807	Syac.g_01624	Syah.g_01299
OG0000808	Syac.g_01625	Syah.g_01298
OG0000809	Syac.g_01628	Syah.g_01295
OG0000810	Syac.g_01629	Syah.g_01294
OG0000811	Syac.g_01637	Syah.g_01286
OG0000812	Syac.g_01639	Syah.g_01284
OG0000813	Syac.g_01640	Syah.g_01283
OG0000814	Syac.g_01642	Syah.g_01281
OG0000815	Syac.g_01643	Syah.g_01280
OG0000816	Syac.g_01645	Syah.g_01279
OG0000817	Syac.g_01646	Syah.g_01278
OG0000818	Syac.g_01652	Syah.g_01272
OG0000819	Syac.g_01653	Syah.g_01271
OG0000820	Syac.g_01654	Syah.g_01270
OG0000821	Syac.g_01659	Syah.g_01265
OG0000822	Syac.g_01661	Syah.g_01263
OG0000823	Syac.g_01662	Syah.g_01262
OG0000824	Syac.g_01666	Syah.g_01258
OG0000825	Syac.g_01667	Syah.g_01257
OG0000826	Syac.g_01668	Syah.g_01256
OG0000827	Syac.g_01669	Syah.g_01254
OG0000828	Syac.g_01672	Syah.g_01251
OG0000829	Syac.g_01673	Syah.g_01250
OG0000830	Syac.g_01674	Syah.g_01249
OG0000831	Syac.g_01676	Syah.g_01247
OG0000832	Syac.g_00623	Syah.g_02311
OG0000833	Syac.g_00613	Syah.g_02322
OG0000834	Syac.g_00610	Syah.g_02324
OG0000835	Syac.g_00609	Syah.g_02325
OG0000836	Syac.g_00605	Syah.g_02329
OG0000837	Syac.g_00604	Syah.g_02330
OG0000838	Syac.g_00600	Syah.g_02334
OG0000839	Syac.g_00599	Syah.g_02335
OG0000840	Syac.g_00598	Syah.g_02336
OG0000841	Syac.g_00597	Syah.g_02337
OG0000842	Syac.g_00596	Syah.g_02338
OG0000843	Syac.g_00595	Syah.g_02339
OG0000844	Syac.g_00593	Syah.g_02341
OG0000845	Syac.g_00592	Syah.g_02342
OG0000846	Syac.g_00591	Syah.g_02343
OG0000847	Syac.g_00590	Syah.g_02344
OG0000848	Syac.g_00588	Syah.g_02346
OG0000849	Syac.g_00587	Syah.g_02347
OG0000850	Syac.g_00585	Syah.g_02349
OG0000851	Syac.g_00573	Syah.g_02359
OG0000852	Syac.g_00572	Syah.g_02360
OG0000853	Syac.g_00568	Syah.g_02364
OG0000854	Syac.g_00566	Syah.g_02366
OG0000855	Syac.g_00565	Syah.g_02367
OG0000856	Syac.g_00964	Syah.g_01951
OG0000857	Syac.g_01323	Syah.g_01761
OG0000858	Syac.g_00559	Syah.g_02373
OG0000859	Syac.g_00558	Syah.g_02374
OG0000860	Syac.g_00542	Syah.g_02386
OG0000861	Syac.g_00541	Syah.g_02387
OG0000862	Syac.g_00540	Syah.g_02389
OG0000863	Syac.g_00538	Syah.g_02391
OG0000864	Syac.g_00537	Syah.g_02392
OG0000865	Syac.g_00533	Syah.g_02396
OG0000866	Syac.g_00532	Syah.g_02397
OG0000867	Syac.g_00531	Syah.g_02398
OG0000868	Syac.g_00529	Syah.g_02401
OG0000869	Syac.g_00524	Syah.g_02406
OG0000870	Syac.g_00519	Syah.g_02411
OG0000871	Syac.g_00518	Syah.g_02412
OG0000872	Syac.g_00510	Syah.g_02421
OG0000873	Syac.g_00507	Syah.g_02424
OG0000874	Syac.g_00512	Syah.g_02420
OG0000875	Syac.g_00505	Syah.g_02426
OG0000876	Syac.g_00675	Syah.g_02250
OG0000877	Syac.g_00671	Syah.g_02254
OG0000878	Syac.g_00670	Syah.g_02255
OG0000879	Syac.g_00669	Syah.g_02256
OG0000880	Syac.g_00668	Syah.g_02257
OG0000881	Syac.g_00664	Syah.g_02262
OG0000882	Syac.g_00659	Syah.g_02267
OG0000883	Syac.g_00656	Syah.g_02270
OG0000884	Syac.g_00654	Syah.g_02272
OG0000885	Syac.g_00653	Syah.g_02273
OG0000886	Syac.g_00652	Syah.g_02274
OG0000887	Syac.g_00651	Syah.g_02275
OG0000888	Syac.g_00649	Syah.g_02277
OG0000889	Syac.g_00647	Syah.g_02279
OG0000890	Syac.g_00642	Syah.g_02284
OG0000891	Syac.g_00641	Syah.g_02285
OG0000892	Syac.g_00638	Syah.g_02288
OG0000893	Syac.g_02193	Syah.g_00684
OG0000894	Syac.g_02189	Syah.g_00690
OG0000895	Syac.g_02185	Syah.g_00694
OG0000896	Syac.g_02184	Syah.g_00695
OG0000897	Syac.g_02182	Syah.g_00697
OG0000898	Syac.g_02181	Syah.g_00698
OG0000899	Syac.g_02180	Syah.g_00699
OG0000900	Syac.g_02179	Syah.g_00700
OG0000901	Syac.g_02174	Syah.g_00705
OG0000902	Syac.g_02172	Syah.g_00707
OG0000903	Syac.g_02140	Syah.g_00739
OG0000904	Syac.g_02145	Syah.g_00734
OG0000905	Syac.g_02148	Syah.g_00731
OG0000906	Syac.g_02150	Syah.g_00729
OG0000907	Syac.g_02138	Syah.g_00741
OG0000908	Syac.g_02135	Syah.g_00744
OG0000909	Syac.g_02134	Syah.g_00745
OG0000910	Syac.g_02133	Syah.g_00746
OG0000911	Syac.g_02131	Syah.g_00748
OG0000912	Syac.g_02130	Syah.g_00749
OG0000913	Syac.g_02129	Syah.g_00750
OG0000914	Syac.g_02128	Syah.g_00751
OG0000915	Syac.g_02127	Syah.g_00752
OG0000916	Syac.g_02126	Syah.g_00753
OG0000917	Syac.g_02125	Syah.g_00754
OG0000918	Syac.g_02124	Syah.g_00755
OG0000919	Syac.g_02123	Syah.g_00756
OG0000920	Syac.g_02122	Syah.g_00757
OG0000921	Syac.g_02121	Syah.g_00758
OG0000922	Syac.g_02120	Syah.g_00759
OG0000923	Syac.g_02116	Syah.g_00763
OG0000924	Syac.g_02115	Syah.g_00764
OG0000925	Syac.g_02114	Syah.g_00765
OG0000926	Syac.g_02113	Syah.g_00766
OG0000927	Syac.g_02111	Syah.g_00768
OG0000928	Syac.g_02110	Syah.g_00769
OG0000929	Syac.g_02109	Syah.g_00770
OG0000930	Syac.g_02108	Syah.g_00771
OG0000931	Syac.g_02107	Syah.g_00772
OG0000932	Syac.g_02106	Syah.g_00773
OG0000933	Syac.g_02101	Syah.g_00778
OG0000934	Syac.g_02099	Syah.g_00780
OG0000935	Syac.g_02098	Syah.g_00781
OG0000936	Syac.g_02097	Syah.g_00782
OG0000937	Syac.g_02096	Syah.g_00783
OG0000938	Syac.g_02092	Syah.g_00787
OG0000939	Syac.g_02091	Syah.g_00788
OG0000940	Syac.g_02084	Syah.g_00795
OG0000941	Syac.g_02082	Syah.g_00797
OG0000942	Syac.g_02080	Syah.g_00799
OG0000943	Syac.g_02079	Syah.g_00800
OG0000944	Syac.g_02077	Syah.g_00802
OG0000945	Syac.g_02075	Syah.g_00804
OG0000946	Syac.g_02071	Syah.g_00809
OG0000947	Syac.g_02068	Syah.g_00812
OG0000948	Syac.g_02067	Syah.g_00813
OG0000949	Syac.g_00205	Syah.g_00173
OG0000950	Syac.g_00193	Syah.g_00184
OG0000951	Syac.g_00188	Syah.g_00190
OG0000952	Syac.g_00183	Syah.g_00202
OG0000953	Syac.g_00177	Syah.g_00207
OG0000954	Syac.g_00172	Syah.g_00233
OG0000955	Syac.g_00171	Syah.g_00234
OG0000956	Syac.g_00169	Syah.g_00236
OG0000957	Syac.g_00158	Syah.g_00248
OG0000958	Syac.g_00157	Syah.g_00249
OG0000959	Syac.g_00153	Syah.g_00253
OG0000960	Syac.g_00152	Syah.g_00254
OG0000961	Syac.g_00147	Syah.g_00259
OG0000962	Syac.g_00145	Syah.g_00262
OG0000963	Syac.g_00140	Syah.g_00267
OG0000964	Syac.g_00139	Syah.g_00268
OG0000965	Syac.g_00138	Syah.g_00269
OG0000966	Syac.g_00107	Syah.g_00288
OG0000967	Syac.g_00075	Syah.g_00300
OG0000968	Syac.g_00080	Syah.g_00295
OG0000969	Syac.g_00078	Syah.g_00297
OG0000970	Syac.g_00077	Syah.g_00298
OG0000971	Syac.g_00067	Syah.g_00303
OG0000972	Syac.g_00066	Syah.g_00304
OG0000973	Syac.g_00065	Syah.g_00305
OG0000974	Syac.g_00064	Syah.g_00306
OG0000975	Syac.g_00063	Syah.g_00307
OG0000976	Syac.g_00062	Syah.g_00308
OG0000977	Syac.g_00059	Syah.g_00310
OG0000978	Syac.g_00058	Syah.g_00312
OG0000979	Syac.g_00055	Syah.g_00315
OG0000980	Syac.g_00052	Syah.g_00318
OG0000981	Syac.g_00049	Syah.g_00321
OG0000982	Syac.g_02354	Syah.g_00511
OG0000983	Syac.g_02355	Syah.g_00510
OG0000984	Syac.g_02356	Syah.g_00509
OG0000985	Syac.g_02359	Syah.g_00505
OG0000986	Syac.g_02363	Syah.g_00496
OG0000987	Syac.g_02365	Syah.g_00494
OG0000988	Syac.g_02370	Syah.g_00489
OG0000989	Syac.g_02379	Syah.g_00481
OG0000990	Syac.g_02397	Syah.g_00466
OG0000991	Syac.g_02400	Syah.g_00462
OG0000992	Syac.g_02402	Syah.g_00460
OG0000993	Syac.g_02403	Syah.g_00459
OG0000994	Syac.g_02405	Syah.g_00457
OG0000995	Syac.g_02410	Syah.g_00452
OG0000996	Syac.g_02454	Syah.g_00412
OG0000997	Syac.g_02464	Syah.g_00403
OG0000998	Syac.g_02466	Syah.g_00401
OG0000999	Syac.g_02467	Syah.g_00400
OG0001000	Syac.g_02470	Syah.g_00397
OG0001001	Syac.g_02475	Syah.g_00392
OG0001002	Syac.g_02481	Syah.g_00386
OG0001003	Syac.g_02483	Syah.g_00384
OG0001004	Syac.g_02484	Syah.g_00383
OG0001005	Syac.g_02485	Syah.g_00382
OG0001006	Syac.g_02492	Syah.g_00375
OG0001007	Syac.g_02494	Syah.g_00373
OG0001008	Syac.g_00693	Syah.g_02235
OG0001009	Syac.g_00030	Syah.g_00344
OG0001010	Syac.g_00031	Syah.g_00343
OG0001011	Syac.g_00032	Syah.g_00342
OG0001012	Syac.g_02351	Syah.g_00514
OG0001013	Syac.g_02337	Syah.g_00527
OG0001014	Syac.g_02333	Syah.g_00531
OG0001015	Syac.g_02332	Syah.g_00532
OG0001016	Syac.g_00446	Syah.g_02487
OG0001017	Syac.g_00440	Syah.g_02493
OG0001018	Syac.g_00438	Syah.g_02495
OG0001019	Syac.g_00422	Syah.g_02512
OG0001020	Syac.g_00417	Syah.g_02517
OG0001021	Syac.g_00413	Syah.g_02521
OG0001022	Syac.g_00410	Syah.g_02524
OG0001023	Syac.g_00409	Syah.g_02525
OG0001024	Syac.g_00405	Syah.g_02529
OG0001025	Syac.g_00399	Syah.g_02534
OG0001026	Syac.g_00386	Syah.g_02547
OG0001027	Syac.g_00380	Syah.g_00001
OG0001028	Syac.g_00378	Syah.g_00003
OG0001029	Syac.g_00376	Syah.g_00005
OG0001030	Syac.g_00356	Syah.g_00025
OG0001031	Syac.g_02266	Syah.g_00611
OG0001032	Syac.g_02268	Syah.g_00609
OG0001033	Syac.g_02298	Syah.g_00577
OG0001034	Syac.g_01968	Syah.g_00908
OG0001036	Syac.g_02221	Syah.g_00655
OG0001037	Syac.g_02223	Syah.g_00653
OG0001038	Syac.g_02251	Syah.g_00626
OG0001039	Syac.g_02254	Syah.g_00623
OG0001040	Syac.g_00292	Syah.g_00090
OG0001042	Syac.g_00258	Syah.g_00122
OG0001043	Syac.g_00254	Syah.g_00126
OG0001044	Syac.g_02021	Syah.g_00857
OG0001045	Syac.g_02008	Syah.g_00870
OG0001046	Syac.g_01207	Syah.g_01647
OG0001047	Syac.g_00695	Syah.g_02233
OG0001048	Syac.g_00696	Syah.g_02232
OG0001049	Syac.g_00703	Syah.g_02225
OG0001050	Syac.g_00704	Syah.g_02224
OG0001051	Syac.g_00705	Syah.g_02223
OG0001052	Syac.g_01704	Syah.g_01217
OG0001053	Syac.g_01901	Syah.g_01000
OG0001054	Syac.g_01884	Syah.g_01017
OG0001055	Syac.g_01863	Syah.g_01037
OG0001056	Syac.g_01831	Syah.g_01069
OG0001057	Syac.g_01825	Syah.g_01075
OG0001058	Syac.g_01810	Syah.g_01091
OG0001059	Syac.g_01806	Syah.g_01095
OG0001060	Syac.g_01799	Syah.g_01102
OG0001061	Syac.g_01779	Syah.g_01123
OG0001062	Syac.g_01777	Syah.g_01125
OG0001063	Syac.g_01773	Syah.g_01129
OG0001064	Syac.g_01772	Syah.g_01130
OG0001065	Syac.g_01771	Syah.g_01131
OG0001066	Syac.g_01770	Syah.g_01132
OG0001067	Syac.g_01769	Syah.g_01133
OG0001068	Syac.g_01768	Syah.g_01134
OG0001069	Syac.g_01767	Syah.g_01135
OG0001070	Syac.g_01764	Syah.g_01138
OG0001071	Syac.g_01763	Syah.g_01139
OG0001072	Syac.g_01758	Syah.g_01144
OG0001074	Syac.g_00945	Syah.g_01970
OG0001075	Syac.g_00946	Syah.g_01969
OG0001076	Syac.g_00956	Syah.g_01959
OG0001077	Syac.g_00967	Syah.g_01948
OG0001078	Syac.g_00980	Syah.g_01934
OG0001079	Syac.g_00993	Syah.g_01921
OG0001080	Syac.g_01092	Syah.g_01538
OG0001081	Syac.g_01432	Syah.g_01487
OG0001082	Syac.g_01431	Syah.g_01488
OG0001083	Syac.g_01424	Syah.g_01495
OG0001084	Syac.g_01423	Syah.g_01496
OG0001085	Syac.g_01412	Syah.g_01506
OG0001086	Syac.g_01410	Syah.g_01508
OG0001087	Syac.g_00923	Syah.g_01992
OG0001088	Syac.g_00920	Syah.g_01995
OG0001089	Syac.g_00896	Syah.g_02019
OG0001090	Syac.g_01286	Syah.g_01728
OG0001091	Syac.g_01284	Syah.g_01726
OG0001092	Syac.g_01282	Syah.g_01724
OG0001093	Syac.g_01276	Syah.g_01718
OG0001094	Syac.g_01347	Syah.g_01785
OG0001095	Syac.g_01326	Syah.g_01764
OG0001096	Syac.g_01310	Syah.g_01748
OG0001097	Syac.g_00834	Syah.g_02094
OG0001098	Syac.g_01096	Syah.g_01542
OG0001099	Syac.g_00377	Syah.g_00004
OG0001100	Syac.g_01402	Syah.g_01522
OG0001101	Syac.g_01401	Syah.g_01523
OG0001102	Syac.g_01398	Syah.g_01526
OG0001103	Syac.g_01395	Syah.g_01528
OG0001104	Syac.g_01364	Syah.g_01801
OG0001105	Syac.g_01360	Syah.g_01797
OG0001106	Syac.g_01166	Syah.g_01609
OG0001107	Syac.g_01180	Syah.g_01620
OG0001108	Syac.g_01188	Syah.g_01628
OG0001109	Syac.g_01190	Syah.g_01630
OG0001110	Syac.g_01192	Syah.g_01632
OG0001111	Syac.g_01194	Syah.g_01634
OG0001112	Syac.g_01196	Syah.g_01636
OG0001113	Syac.g_01197	Syah.g_01637
OG0001114	Syac.g_01198	Syah.g_01638
OG0001115	Syac.g_01202	Syah.g_01642
OG0001116	Syac.g_01204	Syah.g_01644
OG0001117	Syac.g_01205	Syah.g_01645
OG0001118	Syac.g_01206	Syah.g_01646
OG0001119	Syac.g_01208	Syah.g_01648
OG0001120	Syac.g_01213	Syah.g_01652
OG0001121	Syac.g_01949	Syah.g_00927
OG0001121	Syac.g_01170	Syah.g_02183
OG0001122	Syac.g_01238	Syah.g_01679
OG0001123	Syac.g_01245	Syah.g_01686
OG0001124	Syac.g_01247	Syah.g_01688
OG0001125	Syac.g_01249	Syah.g_01690
OG0001126	Syac.g_00870	Syah.g_02058
OG0001127	Syac.g_00871	Syah.g_02057
OG0001128	Syac.g_00875	Syah.g_02040
OG0001129	Syac.g_00877	Syah.g_02038
OG0001130	Syac.g_00878	Syah.g_02037
OG0001131	Syac.g_01382	Syah.g_01819
OG0001132	Syac.g_01062	Syah.g_01850
OG0001133	Syac.g_00958	Syah.g_01957
OG0001134	Syac.g_01466	Syah.g_01437
OG0001135	Syac.g_01464	Syah.g_01439
OG0001136	Syac.g_00767	Syah.g_02160
OG0001137	Syac.g_00786	Syah.g_02141
OG0001138	Syac.g_01486	Syah.g_01421
