Orthogroup	Syac	Syam
OG0000576	Syac.g_01748	Syam.g_01714
OG0000577	Syac.g_01747	Syam.g_01713
OG0000578	Syac.g_01746	Syam.g_01712
OG0000579	Syac.g_01745	Syam.g_01711
OG0000580	Syac.g_01744	Syam.g_01710
OG0000581	Syac.g_01738	Syam.g_01704
OG0000582	Syac.g_00936	Syam.g_01513
OG0000583	Syac.g_00937	Syam.g_01512
OG0000584	Syac.g_00938	Syam.g_01511
OG0000585	Syac.g_00940	Syam.g_01509
OG0000586	Syac.g_00941	Syam.g_01508
OG0000587	Syac.g_00943	Syam.g_01506
OG0000588	Syac.g_00949	Syam.g_01498
OG0000589	Syac.g_00953	Syam.g_01494
OG0000590	Syac.g_00954	Syam.g_01493
OG0000591	Syac.g_00961	Syam.g_01486
OG0000592	Syac.g_00962	Syam.g_01485
OG0000593	Syac.g_00975	Syam.g_01471
OG0000594	Syac.g_00976	Syam.g_01470
OG0000595	Syac.g_00977	Syam.g_01469
OG0000596	Syac.g_00982	Syam.g_01465
OG0000597	Syac.g_00985	Syam.g_01462
OG0000598	Syac.g_00986	Syam.g_01461
OG0000599	Syac.g_00989	Syam.g_01458
OG0000600	Syac.g_00990	Syam.g_01457
OG0000601	Syac.g_00991	Syam.g_01456
OG0000602	Syac.g_00996	Syam.g_01451
OG0000603	Syac.g_00997	Syam.g_01450
OG0000604	Syac.g_01001	Syam.g_01447
OG0000605	Syac.g_01089	Syam.g_01031
OG0000606	Syac.g_01434	Syam.g_01387
OG0000607	Syac.g_01430	Syam.g_01384
OG0000608	Syac.g_01429	Syam.g_01383
OG0000609	Syac.g_01427	Syam.g_01380
OG0000610	Syac.g_01419	Syam.g_01373
OG0000611	Syac.g_01416	Syam.g_01370
OG0000612	Syac.g_01415	Syam.g_01369
OG0000613	Syac.g_00231	Syam.g_00170
OG0000614	Syac.g_00911	Syam.g_00801
OG0000615	Syac.g_01377	Syam.g_01332
OG0000616	Syac.g_02478	Syam.g_02430
OG0000617	Syac.g_01280	Syam.g_01240
OG0000618	Syac.g_01279	Syam.g_01239
OG0000619	Syac.g_01278	Syam.g_01238
OG0000620	Syac.g_01270	Syam.g_01233
OG0000621	Syac.g_01269	Syam.g_01232
OG0000622	Syac.g_01268	Syam.g_01231
OG0000623	Syac.g_01267	Syam.g_01230
OG0000624	Syac.g_01265	Syam.g_01228
OG0000625	Syac.g_01264	Syam.g_01227
OG0000626	Syac.g_01263	Syam.g_01226
OG0000627	Syac.g_01126	Syam.g_01065
OG0000628	Syac.g_01127	Syam.g_01067
OG0000629	Syac.g_01130	Syam.g_01070
OG0000630	Syac.g_01134	Syam.g_01074
OG0000631	Syac.g_01139	Syam.g_01084
OG0000632	Syac.g_01140	Syam.g_01085
OG0000633	Syac.g_01141	Syam.g_01086
OG0000634	Syac.g_01345	Syam.g_01294
OG0000635	Syac.g_01344	Syam.g_01293
OG0000636	Syac.g_01342	Syam.g_01291
OG0000637	Syac.g_01340	Syam.g_01289
OG0000638	Syac.g_01339	Syam.g_01288
OG0000639	Syac.g_01338	Syam.g_01287
OG0000640	Syac.g_01337	Syam.g_01286
OG0000641	Syac.g_01333	Syam.g_01282
OG0000642	Syac.g_01332	Syam.g_01281
OG0000643	Syac.g_01330	Syam.g_01280
OG0000644	Syac.g_01329	Syam.g_01279
OG0000645	Syac.g_01327	Syam.g_01277
OG0000646	Syac.g_01324	Syam.g_01274
OG0000647	Syac.g_01322	Syam.g_01272
OG0000648	Syac.g_01319	Syam.g_01269
OG0000649	Syac.g_01318	Syam.g_01268
OG0000650	Syac.g_01317	Syam.g_01267
OG0000651	Syac.g_01316	Syam.g_01266
OG0000652	Syac.g_01315	Syam.g_01265
OG0000653	Syac.g_01313	Syam.g_01263
OG0000654	Syac.g_01312	Syam.g_01262
OG0000655	Syac.g_01311	Syam.g_01261
OG0000656	Syac.g_01308	Syam.g_01258
OG0000657	Syac.g_00846	Syam.g_00739
OG0000658	Syac.g_00842	Syam.g_00735
OG0000659	Syac.g_00841	Syam.g_00734
OG0000660	Syac.g_00837	Syam.g_00730
OG0000661	Syac.g_00835	Syam.g_00728
OG0000662	Syac.g_00833	Syam.g_00726
OG0000663	Syac.g_00830	Syam.g_00723
OG0000664	Syac.g_00829	Syam.g_00722
OG0000665	Syac.g_01018	Syam.g_02027
OG0000666	Syac.g_01088	Syam.g_01030
OG0000667	Syac.g_02165	Syam.g_00937
OG0000668	Syac.g_01239	Syam.g_01185
OG0000669	Syac.g_01404	Syam.g_01358
OG0000670	Syac.g_00580	Syam.g_00528
OG0000671	Syac.g_01400	Syam.g_01354
OG0000672	Syac.g_01396	Syam.g_01351
OG0000673	Syac.g_01393	Syam.g_01348
OG0000674	Syac.g_01391	Syam.g_01346
OG0000675	Syac.g_01390	Syam.g_01345
OG0000676	Syac.g_01388	Syam.g_01343
OG0000677	Syac.g_01387	Syam.g_01342
OG0000678	Syac.g_01384	Syam.g_01339
OG0000679	Syac.g_01375	Syam.g_01323
OG0000680	Syac.g_01374	Syam.g_01322
OG0000681	Syac.g_01371	Syam.g_01319
OG0000682	Syac.g_01370	Syam.g_01318
OG0000683	Syac.g_01369	Syam.g_01317
OG0000684	Syac.g_01365	Syam.g_01312
OG0000685	Syac.g_01363	Syam.g_01310
OG0000686	Syac.g_01362	Syam.g_01309
OG0000687	Syac.g_01361	Syam.g_01308
OG0000688	Syac.g_01356	Syam.g_01304
OG0000689	Syac.g_01354	Syam.g_01302
OG0000690	Syac.g_01353	Syam.g_01301
OG0000691	Syac.g_01352	Syam.g_01300
OG0000692	Syac.g_01351	Syam.g_01299
OG0000693	Syac.g_01349	Syam.g_01298
OG0000694	Syac.g_01348	Syam.g_01297
OG0000695	Syac.g_01143	Syam.g_01088
OG0000696	Syac.g_01144	Syam.g_01089
OG0000697	Syac.g_01146	Syam.g_01091
OG0000698	Syac.g_01149	Syam.g_01094
OG0000699	Syac.g_01151	Syam.g_01096
OG0000700	Syac.g_01152	Syam.g_01097
OG0000701	Syac.g_01153	Syam.g_01098
OG0000702	Syac.g_01161	Syam.g_01106
OG0000703	Syac.g_01162	Syam.g_01107
OG0000704	Syac.g_01165	Syam.g_01109
OG0000705	Syac.g_01174	Syam.g_01116
OG0000706	Syac.g_01175	Syam.g_01117
OG0000707	Syac.g_01176	Syam.g_01118
OG0000708	Syac.g_01179	Syam.g_01121
OG0000709	Syac.g_01187	Syam.g_01131
OG0000710	Syac.g_01191	Syam.g_01135
OG0000711	Syac.g_01220	Syam.g_01165
OG0000712	Syac.g_01221	Syam.g_01167
OG0000713	Syac.g_01222	Syam.g_01168
OG0000714	Syac.g_01224	Syam.g_01170
OG0000715	Syac.g_01226	Syam.g_01172
OG0000716	Syac.g_01230	Syam.g_01176
OG0000717	Syac.g_01231	Syam.g_01177
OG0000718	Syac.g_01235	Syam.g_01181
OG0000719	Syac.g_01237	Syam.g_01183
OG0000720	Syac.g_01250	Syam.g_01197
OG0000721	Syac.g_01252	Syam.g_01199
OG0000722	Syac.g_01253	Syam.g_01200
OG0000723	Syac.g_01261	Syam.g_01224
OG0000724	Syac.g_00879	Syam.g_00768
OG0000725	Syac.g_00887	Syam.g_00777
OG0000726	Syac.g_00888	Syam.g_00778
OG0000727	Syac.g_00889	Syam.g_00779
OG0000728	Syac.g_00891	Syam.g_00781
OG0000729	Syac.g_00144	Syam.g_00105
OG0000730	Syac.g_02024	Syam.g_00454
OG0000731	Syac.g_02011	Syam.g_00466
OG0000732	Syac.g_00051	Syam.g_00051
OG0000733	Syac.g_02386	Syam.g_02339
OG0000734	Syac.g_00388	Syam.g_02128
OG0000735	Syac.g_00750	Syam.g_01810
OG0000736	Syac.g_00751	Syam.g_01809
OG0000737	Syac.g_00752	Syam.g_01808
OG0000738	Syac.g_00757	Syam.g_01803
OG0000739	Syac.g_00762	Syam.g_01802
OG0000740	Syac.g_00763	Syam.g_01801
OG0000741	Syac.g_00766	Syam.g_01798
OG0000742	Syac.g_00768	Syam.g_01796
OG0000743	Syac.g_00770	Syam.g_01794
OG0000744	Syac.g_00771	Syam.g_01793
OG0000745	Syac.g_00773	Syam.g_01791
OG0000746	Syac.g_00776	Syam.g_01789
OG0000747	Syac.g_00777	Syam.g_01788
OG0000748	Syac.g_00787	Syam.g_01779
OG0000749	Syac.g_00789	Syam.g_01776
OG0000750	Syac.g_00790	Syam.g_01775
OG0000751	Syac.g_00797	Syam.g_01770
OG0000752	Syac.g_00799	Syam.g_01768
OG0000753	Syac.g_00802	Syam.g_01765
OG0000754	Syac.g_01471	Syam.g_00910
OG0000755	Syac.g_01479	Syam.g_00900
OG0000756	Syac.g_01480	Syam.g_00899
OG0000757	Syac.g_01492	Syam.g_00891
OG0000758	Syac.g_01493	Syam.g_00890
OG0000759	Syac.g_01494	Syam.g_00889
OG0000760	Syac.g_01495	Syam.g_00888
OG0000761	Syac.g_01496	Syam.g_00886
OG0000762	Syac.g_01498	Syam.g_00884
OG0000763	Syac.g_01500	Syam.g_00882
OG0000764	Syac.g_01501	Syam.g_00881
OG0000765	Syac.g_01515	Syam.g_00864
OG0000766	Syac.g_01516	Syam.g_00863
OG0000767	Syac.g_01518	Syam.g_00861
OG0000768	Syac.g_01519	Syam.g_00860
OG0000769	Syac.g_01521	Syam.g_00858
OG0000770	Syac.g_01524	Syam.g_00855
OG0000771	Syac.g_00873	Syam.g_00762
OG0000772	Syac.g_01569	Syam.g_01005
OG0000773	Syac.g_00741	Syam.g_01816
OG0000774	Syac.g_00737	Syam.g_01820
OG0000775	Syac.g_00735	Syam.g_01823
OG0000776	Syac.g_00734	Syam.g_01824
OG0000777	Syac.g_00733	Syam.g_01825
OG0000778	Syac.g_00732	Syam.g_01826
OG0000779	Syac.g_00727	Syam.g_01832
OG0000780	Syac.g_00723	Syam.g_01835
OG0000781	Syac.g_00719	Syam.g_01839
OG0000782	Syac.g_00718	Syam.g_01840
OG0000783	Syac.g_00717	Syam.g_01841
OG0000784	Syac.g_00716	Syam.g_01842
OG0000785	Syac.g_00714	Syam.g_01844
OG0000786	Syac.g_01730	Syam.g_01700
OG0000787	Syac.g_01731	Syam.g_01701
OG0000788	Syac.g_00992	Syam.g_01455
OG0000789	Syac.g_01111	Syam.g_01044
OG0000790	Syac.g_01921	Syam.g_00570
OG0000791	Syac.g_01922	Syam.g_00568
OG0000792	Syac.g_01923	Syam.g_00567
OG0000793	Syac.g_01928	Syam.g_00562
OG0000794	Syac.g_01929	Syam.g_00561
OG0000795	Syac.g_01930	Syam.g_00560
OG0000796	Syac.g_01934	Syam.g_00556
OG0000797	Syac.g_01935	Syam.g_00555
OG0000798	Syac.g_02250	Syam.g_00233
OG0000799	Syac.g_01602	Syam.g_01585
OG0000800	Syac.g_01603	Syam.g_01588
OG0000801	Syac.g_01604	Syam.g_01589
OG0000802	Syac.g_01608	Syam.g_01592
OG0000803	Syac.g_01613	Syam.g_01597
OG0000804	Syac.g_01616	Syam.g_01600
OG0000805	Syac.g_01620	Syam.g_01602
OG0000806	Syac.g_01622	Syam.g_01604
OG0000807	Syac.g_01624	Syam.g_01606
OG0000808	Syac.g_01625	Syam.g_01607
OG0000809	Syac.g_01628	Syam.g_01610
OG0000810	Syac.g_01629	Syam.g_01611
OG0000811	Syac.g_01637	Syam.g_01616
OG0000812	Syac.g_01639	Syam.g_01618
OG0000813	Syac.g_01640	Syam.g_01619
OG0000814	Syac.g_01642	Syam.g_01621
OG0000815	Syac.g_01643	Syam.g_01622
OG0000816	Syac.g_01645	Syam.g_01624
OG0000817	Syac.g_01646	Syam.g_01625
OG0000818	Syac.g_01652	Syam.g_01631
OG0000819	Syac.g_01653	Syam.g_01632
OG0000820	Syac.g_01654	Syam.g_01633
OG0000821	Syac.g_01659	Syam.g_01639
OG0000822	Syac.g_01661	Syam.g_01641
OG0000823	Syac.g_01662	Syam.g_01642
OG0000824	Syac.g_01666	Syam.g_01648
OG0000825	Syac.g_01667	Syam.g_01649
OG0000826	Syac.g_01668	Syam.g_01650
OG0000827	Syac.g_01669	Syam.g_01651
OG0000828	Syac.g_01672	Syam.g_01655
OG0000829	Syac.g_01673	Syam.g_01656
OG0000830	Syac.g_01674	Syam.g_01657
OG0000831	Syac.g_01676	Syam.g_01659
OG0000832	Syac.g_00623	Syam.g_01923
OG0000833	Syac.g_00613	Syam.g_01932
OG0000834	Syac.g_00610	Syam.g_01933
OG0000835	Syac.g_00609	Syam.g_01934
OG0000836	Syac.g_00605	Syam.g_01937
OG0000837	Syac.g_00604	Syam.g_01938
OG0000838	Syac.g_00600	Syam.g_01946
OG0000839	Syac.g_00599	Syam.g_01947
OG0000840	Syac.g_00598	Syam.g_01948
OG0000841	Syac.g_00597	Syam.g_01949
OG0000842	Syac.g_00596	Syam.g_01950
OG0000843	Syac.g_00595	Syam.g_01951
OG0000844	Syac.g_00593	Syam.g_01953
OG0000845	Syac.g_00592	Syam.g_01954
OG0000846	Syac.g_00591	Syam.g_01955
OG0000847	Syac.g_00590	Syam.g_01956
OG0000848	Syac.g_00588	Syam.g_01958
OG0000849	Syac.g_00587	Syam.g_01959
OG0000850	Syac.g_00585	Syam.g_01961
OG0000851	Syac.g_00573	Syam.g_01966
OG0000852	Syac.g_00572	Syam.g_01967
OG0000853	Syac.g_00568	Syam.g_01971
OG0000854	Syac.g_00566	Syam.g_01973
OG0000855	Syac.g_00565	Syam.g_01974
OG0000856	Syac.g_00964	Syam.g_01483
OG0000857	Syac.g_01323	Syam.g_01273
OG0000858	Syac.g_00559	Syam.g_01980
OG0000859	Syac.g_00558	Syam.g_01981
OG0000860	Syac.g_00542	Syam.g_01992
OG0000861	Syac.g_00541	Syam.g_01993
OG0000862	Syac.g_00540	Syam.g_01994
OG0000863	Syac.g_00538	Syam.g_01996
OG0000864	Syac.g_00537	Syam.g_01997
OG0000865	Syac.g_00533	Syam.g_01998
OG0000866	Syac.g_00532	Syam.g_01999
OG0000867	Syac.g_00531	Syam.g_02000
OG0000868	Syac.g_00529	Syam.g_02003
OG0000869	Syac.g_00524	Syam.g_02007
OG0000870	Syac.g_00519	Syam.g_02012
OG0000871	Syac.g_00518	Syam.g_02013
OG0000872	Syac.g_00510	Syam.g_02021
OG0000873	Syac.g_00507	Syam.g_02024
OG0000874	Syac.g_00512	Syam.g_02019
OG0000875	Syac.g_00505	Syam.g_02026
OG0000876	Syac.g_00675	Syam.g_01877
OG0000877	Syac.g_00671	Syam.g_01882
OG0000878	Syac.g_00670	Syam.g_01883
OG0000879	Syac.g_00669	Syam.g_01884
OG0000880	Syac.g_00668	Syam.g_01885
OG0000881	Syac.g_00664	Syam.g_01891
OG0000882	Syac.g_00659	Syam.g_01896
OG0000883	Syac.g_00656	Syam.g_01898
OG0000884	Syac.g_00654	Syam.g_01900
OG0000885	Syac.g_00653	Syam.g_01901
OG0000886	Syac.g_00652	Syam.g_01902
OG0000887	Syac.g_00651	Syam.g_01903
OG0000888	Syac.g_00649	Syam.g_01905
OG0000889	Syac.g_00647	Syam.g_01907
OG0000890	Syac.g_00642	Syam.g_01910
OG0000891	Syac.g_00641	Syam.g_01911
OG0000892	Syac.g_00638	Syam.g_01913
OG0000893	Syac.g_02193	Syam.g_00287
OG0000894	Syac.g_02189	Syam.g_00290
OG0000895	Syac.g_02185	Syam.g_00294
OG0000896	Syac.g_02184	Syam.g_00295
OG0000897	Syac.g_02182	Syam.g_00297
OG0000898	Syac.g_02181	Syam.g_00298
OG0000899	Syac.g_02180	Syam.g_00299
OG0000900	Syac.g_02179	Syam.g_00300
OG0000901	Syac.g_02174	Syam.g_00305
OG0000902	Syac.g_02172	Syam.g_00307
OG0000903	Syac.g_02140	Syam.g_00322
OG0000904	Syac.g_02145	Syam.g_00317
OG0000905	Syac.g_02148	Syam.g_00312
OG0000906	Syac.g_02150	Syam.g_00309
OG0000907	Syac.g_02138	Syam.g_00324
OG0000908	Syac.g_02135	Syam.g_00327
OG0000909	Syac.g_02134	Syam.g_00328
OG0000910	Syac.g_02133	Syam.g_00329
OG0000911	Syac.g_02131	Syam.g_00331
OG0000912	Syac.g_02130	Syam.g_00332
OG0000913	Syac.g_02129	Syam.g_00333
OG0000914	Syac.g_02128	Syam.g_00334
OG0000915	Syac.g_02127	Syam.g_00336
OG0000916	Syac.g_02126	Syam.g_00337
OG0000917	Syac.g_02125	Syam.g_00338
OG0000918	Syac.g_02124	Syam.g_00339
OG0000919	Syac.g_02123	Syam.g_00340
OG0000920	Syac.g_02122	Syam.g_00341
OG0000921	Syac.g_02121	Syam.g_00342
OG0000922	Syac.g_02120	Syam.g_00343
OG0000923	Syac.g_02116	Syam.g_00347
OG0000924	Syac.g_02115	Syam.g_00348
OG0000925	Syac.g_02114	Syam.g_00349
OG0000926	Syac.g_02113	Syam.g_00350
OG0000927	Syac.g_02111	Syam.g_00352
OG0000928	Syac.g_02110	Syam.g_00353
OG0000929	Syac.g_02109	Syam.g_00354
OG0000930	Syac.g_02108	Syam.g_00355
OG0000931	Syac.g_02107	Syam.g_00356
OG0000932	Syac.g_02106	Syam.g_00357
OG0000933	Syac.g_02101	Syam.g_00363
OG0000934	Syac.g_02099	Syam.g_00365
OG0000935	Syac.g_02098	Syam.g_00366
OG0000936	Syac.g_02097	Syam.g_00368
OG0000937	Syac.g_02096	Syam.g_00369
OG0000938	Syac.g_02092	Syam.g_00373
OG0000939	Syac.g_02091	Syam.g_00374
OG0000940	Syac.g_02084	Syam.g_00381
OG0000941	Syac.g_02082	Syam.g_00383
OG0000942	Syac.g_02080	Syam.g_00385
OG0000943	Syac.g_02079	Syam.g_00386
OG0000944	Syac.g_02077	Syam.g_00388
OG0000945	Syac.g_02075	Syam.g_00390
OG0000946	Syac.g_02071	Syam.g_00395
OG0000947	Syac.g_02068	Syam.g_00398
OG0000948	Syac.g_02067	Syam.g_00399
OG0000949	Syac.g_00205	Syam.g_00159
OG0000950	Syac.g_00193	Syam.g_00150
OG0000951	Syac.g_00188	Syam.g_00145
OG0000952	Syac.g_00183	Syam.g_00140
OG0000953	Syac.g_00177	Syam.g_00136
OG0000954	Syac.g_00172	Syam.g_00131
OG0000955	Syac.g_00171	Syam.g_00130
OG0000956	Syac.g_00169	Syam.g_00128
OG0000957	Syac.g_00158	Syam.g_00117
OG0000958	Syac.g_00157	Syam.g_00116
OG0000959	Syac.g_00153	Syam.g_00112
OG0000960	Syac.g_00152	Syam.g_00111
OG0000961	Syac.g_00147	Syam.g_00108
OG0000962	Syac.g_00145	Syam.g_00106
OG0000963	Syac.g_00140	Syam.g_00101
OG0000964	Syac.g_00139	Syam.g_00100
OG0000965	Syac.g_00138	Syam.g_00099
OG0000966	Syac.g_00107	Syam.g_00074
OG0000967	Syac.g_00075	Syam.g_00069
OG0000968	Syac.g_00080	Syam.g_00077
OG0000969	Syac.g_00078	Syam.g_00072
OG0000970	Syac.g_00077	Syam.g_00071
OG0000971	Syac.g_00067	Syam.g_00066
OG0000972	Syac.g_00066	Syam.g_00065
OG0000973	Syac.g_00065	Syam.g_00064
OG0000974	Syac.g_00064	Syam.g_00063
OG0000975	Syac.g_00063	Syam.g_00062
OG0000976	Syac.g_00062	Syam.g_00061
OG0000977	Syac.g_00059	Syam.g_00059
OG0000978	Syac.g_00058	Syam.g_00058
OG0000979	Syac.g_00055	Syam.g_00055
OG0000980	Syac.g_00052	Syam.g_00052
OG0000981	Syac.g_00049	Syam.g_00049
OG0000982	Syac.g_02354	Syam.g_02314
OG0000983	Syac.g_02355	Syam.g_02315
OG0000984	Syac.g_02356	Syam.g_02316
OG0000985	Syac.g_02359	Syam.g_02318
OG0000986	Syac.g_02363	Syam.g_02320
OG0000987	Syac.g_02365	Syam.g_02322
OG0000988	Syac.g_02370	Syam.g_02327
OG0000989	Syac.g_02379	Syam.g_02334
OG0000990	Syac.g_02397	Syam.g_02346
OG0000991	Syac.g_02400	Syam.g_02348
OG0000992	Syac.g_02402	Syam.g_02351
OG0000993	Syac.g_02403	Syam.g_02352
OG0000994	Syac.g_02405	Syam.g_02354
OG0000995	Syac.g_02410	Syam.g_02359
OG0000996	Syac.g_02454	Syam.g_02405
OG0000997	Syac.g_02464	Syam.g_02416
OG0000998	Syac.g_02466	Syam.g_02418
OG0000999	Syac.g_02467	Syam.g_02419
OG0001000	Syac.g_02470	Syam.g_02422
OG0001001	Syac.g_02475	Syam.g_02427
OG0001002	Syac.g_02481	Syam.g_02433
OG0001003	Syac.g_02483	Syam.g_02434
OG0001004	Syac.g_02484	Syam.g_02435
OG0001005	Syac.g_02485	Syam.g_02436
OG0001006	Syac.g_02492	Syam.g_02444
OG0001007	Syac.g_02494	Syam.g_02446
OG0001008	Syac.g_00693	Syam.g_01866
OG0001009	Syac.g_00030	Syam.g_00032
OG0001010	Syac.g_00031	Syam.g_00033
OG0001011	Syac.g_00032	Syam.g_00034
OG0001012	Syac.g_02351	Syam.g_02310
OG0001013	Syac.g_02337	Syam.g_02296
OG0001014	Syac.g_02333	Syam.g_02292
OG0001015	Syac.g_02332	Syam.g_02291
OG0001016	Syac.g_00446	Syam.g_02067
OG0001017	Syac.g_00440	Syam.g_02073
OG0001018	Syac.g_00438	Syam.g_02075
OG0001019	Syac.g_00422	Syam.g_02093
OG0001020	Syac.g_00417	Syam.g_02098
OG0001021	Syac.g_00413	Syam.g_02102
OG0001022	Syac.g_00410	Syam.g_02106
OG0001023	Syac.g_00409	Syam.g_02107
OG0001024	Syac.g_00405	Syam.g_02111
OG0001025	Syac.g_00399	Syam.g_02118
OG0001026	Syac.g_00386	Syam.g_02130
OG0001027	Syac.g_00380	Syam.g_02135
OG0001028	Syac.g_00378	Syam.g_02137
OG0001029	Syac.g_00376	Syam.g_02139
OG0001030	Syac.g_00356	Syam.g_02163
OG0001031	Syac.g_02266	Syam.g_02239
OG0001032	Syac.g_02268	Syam.g_02241
OG0001033	Syac.g_02298	Syam.g_02265
OG0001034	Syac.g_01968	Syam.g_00508
OG0001036	Syac.g_02221	Syam.g_00261
OG0001037	Syac.g_02223	Syam.g_00259
OG0001038	Syac.g_02251	Syam.g_00232
OG0001039	Syac.g_02254	Syam.g_00229
OG0001040	Syac.g_00292	Syam.g_00226
OG0001041	Syac.g_00287	Syam.g_00221
OG0001042	Syac.g_00258	Syam.g_00196
OG0001043	Syac.g_00254	Syam.g_00192
OG0001044	Syac.g_02021	Syam.g_00456
OG0001045	Syac.g_02008	Syam.g_00469
OG0001046	Syac.g_01207	Syam.g_01151
OG0001047	Syac.g_00695	Syam.g_01864
OG0001048	Syac.g_00696	Syam.g_01863
OG0001049	Syac.g_00703	Syam.g_01855
OG0001050	Syac.g_00704	Syam.g_01854
OG0001051	Syac.g_00705	Syam.g_01853
OG0001052	Syac.g_01704	Syam.g_01672
OG0001053	Syac.g_01901	Syam.g_00586
OG0001054	Syac.g_01884	Syam.g_00603
OG0001055	Syac.g_01863	Syam.g_00624
OG0001056	Syac.g_01831	Syam.g_00656
OG0001057	Syac.g_01825	Syam.g_00664
OG0001058	Syac.g_01810	Syam.g_00677
OG0001059	Syac.g_01806	Syam.g_00681
OG0001060	Syac.g_01799	Syam.g_00688
OG0001061	Syac.g_01779	Syam.g_01744
OG0001062	Syac.g_01777	Syam.g_01742
OG0001063	Syac.g_01773	Syam.g_01737
OG0001064	Syac.g_01772	Syam.g_01736
OG0001065	Syac.g_01771	Syam.g_01735
OG0001066	Syac.g_01770	Syam.g_01734
OG0001067	Syac.g_01769	Syam.g_01733
OG0001068	Syac.g_01768	Syam.g_01732
OG0001069	Syac.g_01767	Syam.g_01731
OG0001070	Syac.g_01764	Syam.g_01728
OG0001071	Syac.g_01763	Syam.g_01727
OG0001072	Syac.g_01758	Syam.g_01723
OG0001074	Syac.g_00945	Syam.g_01504
OG0001075	Syac.g_00946	Syam.g_01502
OG0001076	Syac.g_00956	Syam.g_01491
OG0001077	Syac.g_00967	Syam.g_01480
OG0001078	Syac.g_00980	Syam.g_01467
OG0001079	Syac.g_00993	Syam.g_01454
OG0001080	Syac.g_01092	Syam.g_01034
OG0001081	Syac.g_01432	Syam.g_01386
OG0001082	Syac.g_01431	Syam.g_01385
OG0001083	Syac.g_01424	Syam.g_01377
OG0001084	Syac.g_01423	Syam.g_01376
OG0001085	Syac.g_01412	Syam.g_01366
OG0001086	Syac.g_01410	Syam.g_01364
OG0001087	Syac.g_00923	Syam.g_00813
OG0001088	Syac.g_00920	Syam.g_00809
OG0001089	Syac.g_00896	Syam.g_00785
OG0001090	Syac.g_01286	Syam.g_01246
OG0001091	Syac.g_01284	Syam.g_01244
OG0001092	Syac.g_01282	Syam.g_01242
OG0001093	Syac.g_01276	Syam.g_01236
OG0001094	Syac.g_01347	Syam.g_01296
OG0001095	Syac.g_01326	Syam.g_01276
OG0001096	Syac.g_01310	Syam.g_01260
OG0001097	Syac.g_00834	Syam.g_00727
OG0001098	Syac.g_01096	Syam.g_01037
OG0001099	Syac.g_00377	Syam.g_02138
OG0001100	Syac.g_01402	Syam.g_01356
OG0001101	Syac.g_01401	Syam.g_01355
OG0001103	Syac.g_01395	Syam.g_01350
OG0001104	Syac.g_01364	Syam.g_01311
OG0001105	Syac.g_01360	Syam.g_01307
OG0001106	Syac.g_01166	Syam.g_01110
OG0001107	Syac.g_01180	Syam.g_01122
OG0001108	Syac.g_01188	Syam.g_01132
OG0001109	Syac.g_01190	Syam.g_01134
OG0001110	Syac.g_01192	Syam.g_01136
OG0001111	Syac.g_01194	Syam.g_01138
OG0001112	Syac.g_01196	Syam.g_01140
OG0001113	Syac.g_01197	Syam.g_01141
OG0001114	Syac.g_01198	Syam.g_01142
OG0001115	Syac.g_01202	Syam.g_01146
OG0001116	Syac.g_01204	Syam.g_01148
OG0001117	Syac.g_01205	Syam.g_01149
OG0001118	Syac.g_01206	Syam.g_01150
OG0001119	Syac.g_01208	Syam.g_01152
OG0001120	Syac.g_01213	Syam.g_01156
OG0001121	Syac.g_01949, Syac.g_01170	Syam.g_00970
OG0001122	Syac.g_01238	Syam.g_01184
OG0001123	Syac.g_01245	Syam.g_01191
OG0001124	Syac.g_01247	Syam.g_01194
OG0001125	Syac.g_01249	Syam.g_01196
OG0001126	Syac.g_00870	Syam.g_00757
OG0001127	Syac.g_00871	Syam.g_00758
OG0001128	Syac.g_00875	Syam.g_00764
OG0001129	Syac.g_00877	Syam.g_00766
OG0001130	Syac.g_00878	Syam.g_00767
OG0001131	Syac.g_01382	Syam.g_01337
OG0001132	Syac.g_01062	Syam.g_01020
OG0001134	Syac.g_01466	Syam.g_00915
OG0001135	Syac.g_01464	Syam.g_00917
OG0001136	Syac.g_00767	Syam.g_01797
OG0001137	Syac.g_00786	Syam.g_01780
OG0001138	Syac.g_01486	Syam.g_00898
OG0001139	Syac.g_01488	Syam.g_00896
OG0001140	Syac.g_01489	Syam.g_00895
OG0001141	Syac.g_01490	Syam.g_00894
OG0001142	Syac.g_01491	Syam.g_00892
OG0001143	Syac.g_01499	Syam.g_00883
OG0001144	Syac.g_01508	Syam.g_00873
OG0001145	Syac.g_00740	Syam.g_01817
OG0001146	Syac.g_00722	Syam.g_01836
OG0001147	Syac.g_01689	Syam.g_01665
OG0001148	Syac.g_01918	Syam.g_00573
OG0001149	Syac.g_01919	Syam.g_00572
OG0001150	Syac.g_01920	Syam.g_00571
OG0001151	Syac.g_01932	Syam.g_00558
OG0001152	Syac.g_01933	Syam.g_00557
OG0001153	Syac.g_01670	Syam.g_01652
OG0001154	Syac.g_01671	Syam.g_01654
OG0001155	Syac.g_00621	Syam.g_01925
OG0001156	Syac.g_00618	Syam.g_01928
OG0001157	Syac.g_00617	Syam.g_01929
OG0001158	Syac.g_00616	Syam.g_01930
OG0001159	Syac.g_00615	Syam.g_01931
OG0001160	Syac.g_00570	Syam.g_01969
OG0001161	Syac.g_02385	Syam.g_02338
