Orthogroup	Syac	Syaj
OG0000554	Syac.g_01835	Syaj.g_00145
OG0000555	Syac.g_01822	Syaj.g_00163
OG0000556	Syac.g_01817	Syaj.g_00167
OG0000557	Syac.g_01815	Syaj.g_00178
OG0000558	Syac.g_01813	Syaj.g_00181
OG0000559	Syac.g_01808	Syaj.g_00185
OG0000560	Syac.g_01805	Syaj.g_00188
OG0000561	Syac.g_01804	Syaj.g_00189
OG0000562	Syac.g_01803	Syaj.g_00190
OG0000563	Syac.g_01802	Syaj.g_00191
OG0000564	Syac.g_01801	Syaj.g_00192
OG0000565	Syac.g_01797	Syaj.g_00195
OG0000566	Syac.g_01793	Syaj.g_00199
OG0000567	Syac.g_01789	Syaj.g_00203
OG0000568	Syac.g_01786	Syaj.g_00207
OG0000569	Syac.g_01785	Syaj.g_00208
OG0000570	Syac.g_01784	Syaj.g_00209
OG0000571	Syac.g_01780	Syaj.g_00213
OG0000572	Syac.g_01765	Syaj.g_00230
OG0000573	Syac.g_01755	Syaj.g_00238
OG0000574	Syac.g_01754	Syaj.g_00242
OG0000575	Syac.g_01750	Syaj.g_00247
OG0000576	Syac.g_01748	Syaj.g_00249
OG0000577	Syac.g_01747	Syaj.g_00250
OG0000578	Syac.g_01746	Syaj.g_00251
OG0000579	Syac.g_01745	Syaj.g_00252
OG0000580	Syac.g_01744	Syaj.g_00253
OG0000581	Syac.g_01738	Syaj.g_00261
OG0000582	Syac.g_00936	Syaj.g_01338
OG0000583	Syac.g_00937	Syaj.g_01337
OG0000584	Syac.g_00938	Syaj.g_01336
OG0000585	Syac.g_00940	Syaj.g_01334
OG0000586	Syac.g_00941	Syaj.g_01333
OG0000587	Syac.g_00943	Syaj.g_01331
OG0000588	Syac.g_00949	Syaj.g_01313
OG0000589	Syac.g_00953	Syaj.g_01308
OG0000590	Syac.g_00954	Syaj.g_01307
OG0000591	Syac.g_00961	Syaj.g_01299
OG0000592	Syac.g_00962	Syaj.g_01298
OG0000593	Syac.g_00975	Syaj.g_01287
OG0000594	Syac.g_00976	Syaj.g_01286
OG0000595	Syac.g_00977	Syaj.g_01285
OG0000596	Syac.g_00982	Syaj.g_01280
OG0000597	Syac.g_00985	Syaj.g_01277
OG0000598	Syac.g_00986	Syaj.g_01276
OG0000599	Syac.g_00989	Syaj.g_01273
OG0000600	Syac.g_00990	Syaj.g_01272
OG0000601	Syac.g_00991	Syaj.g_01271
OG0000602	Syac.g_00996	Syaj.g_01266
OG0000603	Syac.g_00997	Syaj.g_01265
OG0000604	Syac.g_01001	Syaj.g_01262
OG0000605	Syac.g_01089	Syaj.g_01153
OG0000606	Syac.g_01434	Syaj.g_00698
OG0000607	Syac.g_01430	Syaj.g_00702
OG0000608	Syac.g_01429	Syaj.g_00703
OG0000609	Syac.g_01427	Syaj.g_00705
OG0000610	Syac.g_01419	Syaj.g_00714
OG0000611	Syac.g_01416	Syaj.g_00717
OG0000612	Syac.g_01415	Syaj.g_00718
OG0000613	Syac.g_00231	Syaj.g_02500
OG0000614	Syac.g_00911	Syaj.g_00480
OG0000615	Syac.g_01377	Syaj.g_01065
OG0000616	Syac.g_02478	Syaj.g_02245
OG0000617	Syac.g_01280	Syaj.g_00952
OG0000618	Syac.g_01279	Syaj.g_00951
OG0000619	Syac.g_01278	Syaj.g_00950
OG0000620	Syac.g_01270	Syaj.g_00945
OG0000621	Syac.g_01269	Syaj.g_00944
OG0000622	Syac.g_01268	Syaj.g_00943
OG0000623	Syac.g_01267	Syaj.g_00942
OG0000624	Syac.g_01265	Syaj.g_00940
OG0000625	Syac.g_01264	Syaj.g_00939
OG0000626	Syac.g_01263	Syaj.g_00938
OG0000627	Syac.g_01126	Syaj.g_00765
OG0000628	Syac.g_01127	Syaj.g_00766
OG0000629	Syac.g_01130	Syaj.g_00769
OG0000630	Syac.g_01134	Syaj.g_00773
OG0000631	Syac.g_01139	Syaj.g_00786
OG0000632	Syac.g_01140	Syaj.g_00787
OG0000633	Syac.g_01141	Syaj.g_00789
OG0000634	Syac.g_01345	Syaj.g_01030
OG0000635	Syac.g_01344	Syaj.g_01029
OG0000636	Syac.g_01342	Syaj.g_01024
OG0000637	Syac.g_01340	Syaj.g_01022
OG0000638	Syac.g_01339	Syaj.g_01021
OG0000639	Syac.g_01338	Syaj.g_01020
OG0000640	Syac.g_01337	Syaj.g_01019
OG0000641	Syac.g_01333	Syaj.g_01015
OG0000642	Syac.g_01332	Syaj.g_01014
OG0000643	Syac.g_01330	Syaj.g_01012
OG0000644	Syac.g_01329	Syaj.g_01011
OG0000645	Syac.g_01327	Syaj.g_01009
OG0000646	Syac.g_01324	Syaj.g_01006
OG0000647	Syac.g_01322	Syaj.g_01004
OG0000648	Syac.g_01319	Syaj.g_01001
OG0000649	Syac.g_01318	Syaj.g_01000
OG0000650	Syac.g_01317	Syaj.g_00999
OG0000651	Syac.g_01316	Syaj.g_00998
OG0000652	Syac.g_01315	Syaj.g_00997
OG0000653	Syac.g_01313	Syaj.g_00991
OG0000654	Syac.g_01312	Syaj.g_00990
OG0000655	Syac.g_01311	Syaj.g_00989
OG0000656	Syac.g_01308	Syaj.g_00986
OG0000657	Syac.g_00846	Syaj.g_00382
OG0000658	Syac.g_00842	Syaj.g_00379
OG0000659	Syac.g_00841	Syaj.g_00378
OG0000660	Syac.g_00837	Syaj.g_00374
OG0000661	Syac.g_00835	Syaj.g_00372
OG0000662	Syac.g_00833	Syaj.g_00370
OG0000663	Syac.g_00830	Syaj.g_00367
OG0000664	Syac.g_00829	Syaj.g_00358
OG0000665	Syac.g_01018	Syaj.g_01243
OG0000666	Syac.g_01088	Syaj.g_01154
OG0000667	Syac.g_02165	Syaj.g_02661
OG0000668	Syac.g_01239	Syaj.g_00816
OG0000669	Syac.g_01404	Syaj.g_00730
OG0000670	Syac.g_00580	Syaj.g_00733
OG0000671	Syac.g_01400	Syaj.g_00735
OG0000672	Syac.g_01396	Syaj.g_00739
OG0000673	Syac.g_01393	Syaj.g_00742
OG0000674	Syac.g_01391	Syaj.g_00744
OG0000675	Syac.g_01390	Syaj.g_00757
OG0000676	Syac.g_01388	Syaj.g_00759
OG0000677	Syac.g_01387	Syaj.g_00760
OG0000678	Syac.g_01384	Syaj.g_01075
OG0000679	Syac.g_01375	Syaj.g_01061
OG0000680	Syac.g_01374	Syaj.g_01060
OG0000681	Syac.g_01371	Syaj.g_01057
OG0000682	Syac.g_01370	Syaj.g_01056
OG0000683	Syac.g_01369	Syaj.g_01055
OG0000684	Syac.g_01365	Syaj.g_01051
OG0000685	Syac.g_01363	Syaj.g_01049
OG0000686	Syac.g_01362	Syaj.g_01048
OG0000687	Syac.g_01361	Syaj.g_01047
OG0000688	Syac.g_01356	Syaj.g_01041
OG0000689	Syac.g_01354	Syaj.g_01039
OG0000690	Syac.g_01353	Syaj.g_01038
OG0000691	Syac.g_01352	Syaj.g_01037
OG0000692	Syac.g_01351	Syaj.g_01036
OG0000693	Syac.g_01349	Syaj.g_01034
OG0000694	Syac.g_01348	Syaj.g_01033
OG0000695	Syac.g_01143	Syaj.g_00791
OG0000696	Syac.g_01144	Syaj.g_00792
OG0000697	Syac.g_01146	Syaj.g_00932
OG0000698	Syac.g_01149	Syaj.g_00929
OG0000699	Syac.g_01151	Syaj.g_00928
OG0000700	Syac.g_01152	Syaj.g_00927
OG0000701	Syac.g_01153	Syaj.g_00926
OG0000702	Syac.g_01161	Syaj.g_00916
OG0000703	Syac.g_01162	Syaj.g_00915
OG0000704	Syac.g_01165	Syaj.g_00913
OG0000705	Syac.g_01174	Syaj.g_00906
OG0000706	Syac.g_01175	Syaj.g_00905
OG0000707	Syac.g_01176	Syaj.g_00904
OG0000708	Syac.g_01179	Syaj.g_00901
OG0000709	Syac.g_01187	Syaj.g_00872
OG0000710	Syac.g_01191	Syaj.g_00867
OG0000711	Syac.g_01220	Syaj.g_00839
OG0000712	Syac.g_01221	Syaj.g_00837
OG0000713	Syac.g_01222	Syaj.g_00836
OG0000714	Syac.g_01224	Syaj.g_00834
OG0000715	Syac.g_01226	Syaj.g_00832
OG0000716	Syac.g_01230	Syaj.g_00825
OG0000717	Syac.g_01231	Syaj.g_00824
OG0000718	Syac.g_01235	Syaj.g_00820
OG0000719	Syac.g_01237	Syaj.g_00818
OG0000720	Syac.g_01250	Syaj.g_00805
OG0000721	Syac.g_01252	Syaj.g_00803
OG0000722	Syac.g_01253	Syaj.g_00802
OG0000723	Syac.g_01261	Syaj.g_00934
OG0000724	Syac.g_00879	Syaj.g_00421
OG0000725	Syac.g_00887	Syaj.g_00430
OG0000726	Syac.g_00888	Syaj.g_00431
OG0000727	Syac.g_00889	Syaj.g_00432
OG0000728	Syac.g_00891	Syaj.g_00434
OG0000729	Syac.g_00144	Syaj.g_02397
OG0000730	Syac.g_02024	Syaj.g_02802
OG0000731	Syac.g_02011	Syaj.g_02814
OG0000732	Syac.g_00051	Syaj.g_02315
OG0000733	Syac.g_02386	Syaj.g_02151
OG0000734	Syac.g_00388	Syaj.g_01895
OG0000735	Syac.g_00750	Syaj.g_00286
OG0000736	Syac.g_00751	Syaj.g_00287
OG0000737	Syac.g_00752	Syaj.g_00288
OG0000738	Syac.g_00757	Syaj.g_00293
OG0000739	Syac.g_00762	Syaj.g_00295
OG0000740	Syac.g_00763	Syaj.g_00296
OG0000741	Syac.g_00766	Syaj.g_00299
OG0000742	Syac.g_00768	Syaj.g_00301
OG0000743	Syac.g_00770	Syaj.g_00303
OG0000744	Syac.g_00771	Syaj.g_00304
OG0000745	Syac.g_00773	Syaj.g_00306
OG0000746	Syac.g_00776	Syaj.g_00308
OG0000747	Syac.g_00777	Syaj.g_00309
OG0000748	Syac.g_00787	Syaj.g_00319
OG0000749	Syac.g_00789	Syaj.g_00322
OG0000750	Syac.g_00790	Syaj.g_00323
OG0000751	Syac.g_00797	Syaj.g_00331
OG0000752	Syac.g_00799	Syaj.g_00333
OG0000753	Syac.g_00802	Syaj.g_00336
OG0000754	Syac.g_01471	Syaj.g_00643
OG0000755	Syac.g_01479	Syaj.g_00631
OG0000756	Syac.g_01480	Syaj.g_00625
OG0000757	Syac.g_01492	Syaj.g_00614
OG0000758	Syac.g_01493	Syaj.g_00613
OG0000759	Syac.g_01494	Syaj.g_00612
OG0000760	Syac.g_01495	Syaj.g_00611
OG0000761	Syac.g_01496	Syaj.g_00609
OG0000762	Syac.g_01498	Syaj.g_00603
OG0000763	Syac.g_01500	Syaj.g_00597
OG0000764	Syac.g_01501	Syaj.g_00596
OG0000765	Syac.g_01515	Syaj.g_00577
OG0000766	Syac.g_01516	Syaj.g_00576
OG0000767	Syac.g_01518	Syaj.g_00574
OG0000768	Syac.g_01519	Syaj.g_00573
OG0000769	Syac.g_01521	Syaj.g_00571
OG0000770	Syac.g_01524	Syaj.g_00567
OG0000771	Syac.g_00873	Syaj.g_00415
OG0000772	Syac.g_01569	Syaj.g_01208
OG0000773	Syac.g_00741	Syaj.g_00280
OG0000774	Syac.g_00737	Syaj.g_01502
OG0000775	Syac.g_00735	Syaj.g_01504
OG0000776	Syac.g_00734	Syaj.g_01505
OG0000777	Syac.g_00733	Syaj.g_01506
OG0000778	Syac.g_00732	Syaj.g_01507
OG0000779	Syac.g_00727	Syaj.g_01513
OG0000780	Syac.g_00723	Syaj.g_01517
OG0000781	Syac.g_00719	Syaj.g_01521
OG0000782	Syac.g_00718	Syaj.g_01522
OG0000783	Syac.g_00717	Syaj.g_01524
OG0000784	Syac.g_00716	Syaj.g_01525
OG0000785	Syac.g_00714	Syaj.g_01526
OG0000786	Syac.g_01730	Syaj.g_00265
OG0000787	Syac.g_01731	Syaj.g_00264
OG0000788	Syac.g_00992	Syaj.g_01270
OG0000789	Syac.g_01111	Syaj.g_01121
OG0000790	Syac.g_01921	Syaj.g_00054
OG0000791	Syac.g_01922	Syaj.g_00053
OG0000792	Syac.g_01923	Syaj.g_00052
OG0000793	Syac.g_01928	Syaj.g_00047
OG0000794	Syac.g_01929	Syaj.g_00046
OG0000795	Syac.g_01930	Syaj.g_00045
OG0000796	Syac.g_01934	Syaj.g_00039
OG0000797	Syac.g_01935	Syaj.g_00038
OG0000798	Syac.g_02250	Syaj.g_02568
OG0000799	Syac.g_01602	Syaj.g_01352
OG0000800	Syac.g_01603	Syaj.g_01354
OG0000801	Syac.g_01604	Syaj.g_01355
OG0000802	Syac.g_01608	Syaj.g_01359
OG0000803	Syac.g_01613	Syaj.g_01363
OG0000804	Syac.g_01616	Syaj.g_01366
OG0000805	Syac.g_01620	Syaj.g_01369
OG0000806	Syac.g_01622	Syaj.g_01370
OG0000807	Syac.g_01624	Syaj.g_01372
OG0000808	Syac.g_01625	Syaj.g_01373
OG0000809	Syac.g_01628	Syaj.g_01376
OG0000810	Syac.g_01629	Syaj.g_01377
OG0000811	Syac.g_01637	Syaj.g_01385
OG0000812	Syac.g_01639	Syaj.g_01387
OG0000813	Syac.g_01640	Syaj.g_01388
OG0000814	Syac.g_01642	Syaj.g_01390
OG0000815	Syac.g_01643	Syaj.g_01391
OG0000816	Syac.g_01645	Syaj.g_01392
OG0000817	Syac.g_01646	Syaj.g_01393
OG0000818	Syac.g_01652	Syaj.g_01399
OG0000819	Syac.g_01653	Syaj.g_01400
OG0000820	Syac.g_01654	Syaj.g_01401
OG0000821	Syac.g_01659	Syaj.g_01412
OG0000822	Syac.g_01661	Syaj.g_01414
OG0000823	Syac.g_01662	Syaj.g_01415
OG0000824	Syac.g_01666	Syaj.g_01421
OG0000825	Syac.g_01667	Syaj.g_01422
OG0000826	Syac.g_01668	Syaj.g_01423
OG0000827	Syac.g_01669	Syaj.g_01424
OG0000828	Syac.g_01672	Syaj.g_01427
OG0000829	Syac.g_01673	Syaj.g_01428
OG0000830	Syac.g_01674	Syaj.g_01429
OG0000831	Syac.g_01676	Syaj.g_01431
OG0000832	Syac.g_00623	Syaj.g_01635
OG0000833	Syac.g_00613	Syaj.g_01647
OG0000834	Syac.g_00610	Syaj.g_01649
OG0000835	Syac.g_00609	Syaj.g_01650
OG0000836	Syac.g_00605	Syaj.g_01654
OG0000837	Syac.g_00604	Syaj.g_01661
OG0000838	Syac.g_00600	Syaj.g_01665
OG0000839	Syac.g_00599	Syaj.g_01666
OG0000840	Syac.g_00598	Syaj.g_01667
OG0000841	Syac.g_00597	Syaj.g_01668
OG0000842	Syac.g_00596	Syaj.g_01669
OG0000843	Syac.g_00595	Syaj.g_01670
OG0000844	Syac.g_00593	Syaj.g_01680
OG0000845	Syac.g_00592	Syaj.g_01681
OG0000846	Syac.g_00591	Syaj.g_01682
OG0000847	Syac.g_00590	Syaj.g_01683
OG0000848	Syac.g_00588	Syaj.g_01685
OG0000849	Syac.g_00587	Syaj.g_01686
OG0000850	Syac.g_00585	Syaj.g_01689
OG0000851	Syac.g_00573	Syaj.g_01694
OG0000852	Syac.g_00572	Syaj.g_01695
OG0000853	Syac.g_00568	Syaj.g_01699
OG0000854	Syac.g_00566	Syaj.g_01701
OG0000855	Syac.g_00565	Syaj.g_01702
OG0000856	Syac.g_00964	Syaj.g_01296
OG0000857	Syac.g_01323	Syaj.g_01005
OG0000858	Syac.g_00559	Syaj.g_01708
OG0000859	Syac.g_00558	Syaj.g_01709
OG0000860	Syac.g_00542	Syaj.g_01723
OG0000861	Syac.g_00541	Syaj.g_01724
OG0000862	Syac.g_00540	Syaj.g_01725
OG0000863	Syac.g_00538	Syaj.g_01728
OG0000864	Syac.g_00537	Syaj.g_01729
OG0000865	Syac.g_00533	Syaj.g_01730
OG0000866	Syac.g_00532	Syaj.g_01731
OG0000867	Syac.g_00531	Syaj.g_01732
OG0000868	Syac.g_00529	Syaj.g_01734
OG0000869	Syac.g_00524	Syaj.g_01742
OG0000870	Syac.g_00519	Syaj.g_01747
OG0000871	Syac.g_00518	Syaj.g_01748
OG0000872	Syac.g_00510	Syaj.g_01756
OG0000873	Syac.g_00507	Syaj.g_01759
OG0000874	Syac.g_00512	Syaj.g_01754
OG0000875	Syac.g_00505	Syaj.g_01762
OG0000876	Syac.g_00675	Syaj.g_02084
OG0000877	Syac.g_00671	Syaj.g_01586
OG0000878	Syac.g_00670	Syaj.g_01587
OG0000879	Syac.g_00669	Syaj.g_01588
OG0000880	Syac.g_00668	Syaj.g_01589
OG0000881	Syac.g_00664	Syaj.g_01595
OG0000882	Syac.g_00659	Syaj.g_01599
OG0000883	Syac.g_00656	Syaj.g_01601
OG0000884	Syac.g_00654	Syaj.g_01603
OG0000885	Syac.g_00653	Syaj.g_01604
OG0000886	Syac.g_00652	Syaj.g_01605
OG0000887	Syac.g_00651	Syaj.g_01606
OG0000888	Syac.g_00649	Syaj.g_01608
OG0000889	Syac.g_00647	Syaj.g_01610
OG0000890	Syac.g_00642	Syaj.g_01615
OG0000891	Syac.g_00641	Syaj.g_01616
OG0000892	Syac.g_00638	Syaj.g_01620
OG0000893	Syac.g_02193	Syaj.g_02636
OG0000894	Syac.g_02189	Syaj.g_02639
OG0000895	Syac.g_02185	Syaj.g_02643
OG0000896	Syac.g_02184	Syaj.g_02644
OG0000897	Syac.g_02182	Syaj.g_02646
OG0000898	Syac.g_02181	Syaj.g_02647
OG0000899	Syac.g_02180	Syaj.g_02648
OG0000900	Syac.g_02179	Syaj.g_02649
OG0000901	Syac.g_02174	Syaj.g_02654
OG0000902	Syac.g_02172	Syaj.g_02656
OG0000903	Syac.g_02140	Syaj.g_02689
OG0000904	Syac.g_02145	Syaj.g_02684
OG0000905	Syac.g_02148	Syaj.g_02678
OG0000906	Syac.g_02150	Syaj.g_02676
OG0000907	Syac.g_02138	Syaj.g_02692
OG0000908	Syac.g_02135	Syaj.g_02695
OG0000909	Syac.g_02134	Syaj.g_02696
OG0000910	Syac.g_02133	Syaj.g_02697
OG0000911	Syac.g_02131	Syaj.g_02699
OG0000912	Syac.g_02130	Syaj.g_02700
OG0000913	Syac.g_02129	Syaj.g_02701
OG0000914	Syac.g_02128	Syaj.g_02702
OG0000915	Syac.g_02127	Syaj.g_02704
OG0000916	Syac.g_02126	Syaj.g_02705
OG0000917	Syac.g_02125	Syaj.g_02706
OG0000918	Syac.g_02124	Syaj.g_02707
OG0000919	Syac.g_02123	Syaj.g_02708
OG0000920	Syac.g_02122	Syaj.g_02709
OG0000921	Syac.g_02121	Syaj.g_02710
OG0000922	Syac.g_02120	Syaj.g_02711
OG0000923	Syac.g_02116	Syaj.g_02715
OG0000924	Syac.g_02115	Syaj.g_02716
OG0000925	Syac.g_02114	Syaj.g_02717
OG0000926	Syac.g_02113	Syaj.g_02718
OG0000927	Syac.g_02111	Syaj.g_02720
OG0000928	Syac.g_02110	Syaj.g_02721
OG0000929	Syac.g_02109	Syaj.g_02722
OG0000930	Syac.g_02108	Syaj.g_02723
OG0000931	Syac.g_02107	Syaj.g_02724
OG0000932	Syac.g_02106	Syaj.g_02725
OG0000933	Syac.g_02101	Syaj.g_02731
OG0000934	Syac.g_02099	Syaj.g_02733
OG0000935	Syac.g_02098	Syaj.g_02734
OG0000936	Syac.g_02097	Syaj.g_02735
OG0000937	Syac.g_02096	Syaj.g_02736
OG0000938	Syac.g_02092	Syaj.g_02739
OG0000939	Syac.g_02091	Syaj.g_02740
OG0000940	Syac.g_02084	Syaj.g_02747
OG0000941	Syac.g_02082	Syaj.g_02749
OG0000942	Syac.g_02080	Syaj.g_02751
OG0000943	Syac.g_02079	Syaj.g_02752
OG0000944	Syac.g_02077	Syaj.g_02754
OG0000945	Syac.g_02075	Syaj.g_02756
OG0000946	Syac.g_02071	Syaj.g_02761
OG0000947	Syac.g_02068	Syaj.g_02764
OG0000948	Syac.g_02067	Syaj.g_02765
OG0000949	Syac.g_00205	Syaj.g_02474
OG0000950	Syac.g_00193	Syaj.g_02459
OG0000951	Syac.g_00188	Syaj.g_02452
OG0000952	Syac.g_00183	Syaj.g_02446
OG0000953	Syac.g_00177	Syaj.g_02442
OG0000954	Syac.g_00172	Syaj.g_02435
OG0000955	Syac.g_00171	Syaj.g_02434
OG0000956	Syac.g_00169	Syaj.g_02432
OG0000957	Syac.g_00158	Syaj.g_02419
OG0000958	Syac.g_00157	Syaj.g_02418
OG0000959	Syac.g_00153	Syaj.g_02413
OG0000960	Syac.g_00152	Syaj.g_02412
OG0000961	Syac.g_00147	Syaj.g_02402
OG0000962	Syac.g_00145	Syaj.g_02398
OG0000963	Syac.g_00140	Syaj.g_02393
OG0000964	Syac.g_00139	Syaj.g_02392
OG0000965	Syac.g_00138	Syaj.g_02391
OG0000966	Syac.g_00107	Syaj.g_02370
OG0000967	Syac.g_00075	Syaj.g_02334
OG0000968	Syac.g_00080	Syaj.g_02363
OG0000969	Syac.g_00078	Syaj.g_02338
OG0000970	Syac.g_00077	Syaj.g_02337
OG0000971	Syac.g_00067	Syaj.g_02331
OG0000972	Syac.g_00066	Syaj.g_02330
OG0000973	Syac.g_00065	Syaj.g_02329
OG0000974	Syac.g_00064	Syaj.g_02328
OG0000975	Syac.g_00063	Syaj.g_02327
OG0000976	Syac.g_00062	Syaj.g_02326
OG0000977	Syac.g_00059	Syaj.g_02324
OG0000978	Syac.g_00058	Syaj.g_02322
OG0000979	Syac.g_00055	Syaj.g_02319
OG0000980	Syac.g_00052	Syaj.g_02316
OG0000981	Syac.g_00049	Syaj.g_02313
OG0000982	Syac.g_02354	Syaj.g_02112
OG0000983	Syac.g_02355	Syaj.g_02113
OG0000984	Syac.g_02356	Syaj.g_02114
OG0000985	Syac.g_02359	Syaj.g_02116
OG0000986	Syac.g_02363	Syaj.g_02123
OG0000987	Syac.g_02365	Syaj.g_02125
OG0000988	Syac.g_02370	Syaj.g_02131
OG0000989	Syac.g_02379	Syaj.g_02142
OG0000990	Syac.g_02397	Syaj.g_02165
OG0000991	Syac.g_02400	Syaj.g_02168
OG0000992	Syac.g_02402	Syaj.g_02171
OG0000993	Syac.g_02403	Syaj.g_02173
OG0000994	Syac.g_02405	Syaj.g_02177
OG0000995	Syac.g_02410	Syaj.g_02182
OG0000996	Syac.g_02454	Syaj.g_02221
OG0000997	Syac.g_02464	Syaj.g_02228
OG0000998	Syac.g_02466	Syaj.g_02230
OG0000999	Syac.g_02467	Syaj.g_02231
OG0001000	Syac.g_02470	Syaj.g_02236
OG0001001	Syac.g_02475	Syaj.g_02241
OG0001002	Syac.g_02481	Syaj.g_02248
OG0001003	Syac.g_02483	Syaj.g_02250
OG0001004	Syac.g_02484	Syaj.g_02251
OG0001005	Syac.g_02485	Syaj.g_02252
OG0001006	Syac.g_02492	Syaj.g_02260
OG0001007	Syac.g_02494	Syaj.g_02262
OG0001008	Syac.g_00693	Syaj.g_01554
OG0001009	Syac.g_00030	Syaj.g_02294
OG0001010	Syac.g_00031	Syaj.g_02295
OG0001011	Syac.g_00032	Syaj.g_02296
OG0001012	Syac.g_02351	Syaj.g_02108
OG0001014	Syac.g_02333	Syaj.g_02083
OG0001015	Syac.g_02332	Syaj.g_02082
OG0001016	Syac.g_00446	Syaj.g_01824
OG0001017	Syac.g_00440	Syaj.g_01830
OG0001018	Syac.g_00438	Syaj.g_01832
OG0001019	Syac.g_00422	Syaj.g_01849
OG0001020	Syac.g_00417	Syaj.g_01862
OG0001021	Syac.g_00413	Syaj.g_01867
OG0001022	Syac.g_00410	Syaj.g_01872
OG0001023	Syac.g_00409	Syaj.g_01873
OG0001024	Syac.g_00405	Syaj.g_01877
OG0001025	Syac.g_00399	Syaj.g_01884
OG0001026	Syac.g_00386	Syaj.g_01897
OG0001027	Syac.g_00380	Syaj.g_01903
OG0001028	Syac.g_00378	Syaj.g_01905
OG0001029	Syac.g_00376	Syaj.g_01907
OG0001030	Syac.g_00356	Syaj.g_01933
OG0001031	Syac.g_02266	Syaj.g_02012
OG0001032	Syac.g_02268	Syaj.g_02015
OG0001033	Syac.g_02298	Syaj.g_02044
OG0001034	Syac.g_01968	Syaj.g_02875
OG0001036	Syac.g_02221	Syaj.g_02599
OG0001037	Syac.g_02223	Syaj.g_02597
OG0001038	Syac.g_02251	Syaj.g_02567
OG0001039	Syac.g_02254	Syaj.g_02564
OG0001040	Syac.g_00292	Syaj.g_02561
OG0001041	Syac.g_00287	Syaj.g_02556
OG0001042	Syac.g_00258	Syaj.g_02527
OG0001043	Syac.g_00254	Syaj.g_02523
OG0001044	Syac.g_02021	Syaj.g_02804
OG0001045	Syac.g_02008	Syaj.g_02817
OG0001046	Syac.g_01207	Syaj.g_00851
OG0001047	Syac.g_00695	Syaj.g_01552
OG0001048	Syac.g_00696	Syaj.g_01551
OG0001049	Syac.g_00703	Syaj.g_01548
OG0001050	Syac.g_00704	Syaj.g_01547
OG0001051	Syac.g_00705	Syaj.g_01546
OG0001052	Syac.g_01704	Syaj.g_01448
OG0001053	Syac.g_01901	Syaj.g_00075
OG0001054	Syac.g_01884	Syaj.g_00092
OG0001055	Syac.g_01863	Syaj.g_00113
OG0001056	Syac.g_01831	Syaj.g_00149
OG0001057	Syac.g_01825	Syaj.g_00160
OG0001058	Syac.g_01810	Syaj.g_00183
OG0001059	Syac.g_01806	Syaj.g_00187
OG0001060	Syac.g_01799	Syaj.g_00193
OG0001061	Syac.g_01779	Syaj.g_00214
OG0001062	Syac.g_01777	Syaj.g_00216
OG0001063	Syac.g_01773	Syaj.g_00222
OG0001064	Syac.g_01772	Syaj.g_00223
OG0001065	Syac.g_01771	Syaj.g_00224
OG0001066	Syac.g_01770	Syaj.g_00225
OG0001067	Syac.g_01769	Syaj.g_00226
OG0001068	Syac.g_01768	Syaj.g_00227
OG0001069	Syac.g_01767	Syaj.g_00228
OG0001070	Syac.g_01764	Syaj.g_00231
OG0001071	Syac.g_01763	Syaj.g_00232
OG0001072	Syac.g_01758	Syaj.g_00236
OG0001074	Syac.g_00945	Syaj.g_01327
OG0001075	Syac.g_00946	Syaj.g_01325
OG0001076	Syac.g_00956	Syaj.g_01305
OG0001077	Syac.g_00967	Syaj.g_01294
OG0001078	Syac.g_00980	Syaj.g_01282
OG0001079	Syac.g_00993	Syaj.g_01269
OG0001080	Syac.g_01092	Syaj.g_01135
OG0001081	Syac.g_01432	Syaj.g_00699
OG0001082	Syac.g_01431	Syaj.g_00700
OG0001083	Syac.g_01424	Syaj.g_00709
OG0001084	Syac.g_01423	Syaj.g_00711
OG0001085	Syac.g_01412	Syaj.g_00721
OG0001086	Syac.g_01410	Syaj.g_00723
OG0001087	Syac.g_00923	Syaj.g_00498
OG0001088	Syac.g_00920	Syaj.g_00494
OG0001089	Syac.g_00896	Syaj.g_00439
OG0001090	Syac.g_01286	Syaj.g_00959
OG0001091	Syac.g_01284	Syaj.g_00957
OG0001092	Syac.g_01282	Syaj.g_00954
OG0001093	Syac.g_01276	Syaj.g_00948
OG0001094	Syac.g_01347	Syaj.g_01032
OG0001095	Syac.g_01326	Syaj.g_01008
OG0001096	Syac.g_01310	Syaj.g_00988
OG0001097	Syac.g_00834	Syaj.g_00371
OG0001098	Syac.g_01096	Syaj.g_01132
OG0001099	Syac.g_00377	Syaj.g_01906
OG0001100	Syac.g_01402	Syaj.g_00732
OG0001101	Syac.g_01401	Syaj.g_00734
OG0001102	Syac.g_01398	Syaj.g_00737
OG0001103	Syac.g_01395	Syaj.g_00740
OG0001104	Syac.g_01364	Syaj.g_01050
OG0001105	Syac.g_01360	Syaj.g_01046
OG0001106	Syac.g_01166	Syaj.g_00912
OG0001107	Syac.g_01180	Syaj.g_00900
OG0001108	Syac.g_01188	Syaj.g_00870
OG0001109	Syac.g_01190	Syaj.g_00868
OG0001110	Syac.g_01192	Syaj.g_00866
OG0001111	Syac.g_01194	Syaj.g_00864
OG0001112	Syac.g_01196	Syaj.g_00862
OG0001113	Syac.g_01197	Syaj.g_00861
OG0001114	Syac.g_01198	Syaj.g_00860
OG0001115	Syac.g_01202	Syaj.g_00856
