Orthogroup	Syac	Syad
OG0000577	Syac.g_01747	Syad.g_01086
OG0000578	Syac.g_01746	Syad.g_01087
OG0000579	Syac.g_01745	Syad.g_01088
OG0000580	Syac.g_01744	Syad.g_01089
OG0000581	Syac.g_01738	Syad.g_01097
OG0000582	Syac.g_00936	Syad.g_02206
OG0000583	Syac.g_00937	Syad.g_02205
OG0000584	Syac.g_00938	Syad.g_02204
OG0000585	Syac.g_00940	Syad.g_02202
OG0000586	Syac.g_00941	Syad.g_02201
OG0000587	Syac.g_00943	Syad.g_02199
OG0000588	Syac.g_00949	Syad.g_02183
OG0000589	Syac.g_00953	Syad.g_02178
OG0000590	Syac.g_00954	Syad.g_02177
OG0000591	Syac.g_00961	Syad.g_02169
OG0000592	Syac.g_00962	Syad.g_02168
OG0000593	Syac.g_00975	Syad.g_02156
OG0000594	Syac.g_00976	Syad.g_02155
OG0000595	Syac.g_00977	Syad.g_02154
OG0000596	Syac.g_00982	Syad.g_02149
OG0000597	Syac.g_00985	Syad.g_02146
OG0000598	Syac.g_00986	Syad.g_02145
OG0000599	Syac.g_00989	Syad.g_02142
OG0000600	Syac.g_00990	Syad.g_02141
OG0000601	Syac.g_00991	Syad.g_02140
OG0000602	Syac.g_00996	Syad.g_02135
OG0000603	Syac.g_00997	Syad.g_02134
OG0000604	Syac.g_01001	Syad.g_02131
OG0000605	Syac.g_01089	Syad.g_02026
OG0000606	Syac.g_01434	Syad.g_01567
OG0000607	Syac.g_01430	Syad.g_01571
OG0000608	Syac.g_01429	Syad.g_01572
OG0000609	Syac.g_01427	Syad.g_01574
OG0000610	Syac.g_01419	Syad.g_01589
OG0000611	Syac.g_01416	Syad.g_01592
OG0000612	Syac.g_01415	Syad.g_01593
OG0000613	Syac.g_00231	Syad.g_00457
OG0000614	Syac.g_00911	Syad.g_01340
OG0000615	Syac.g_01377	Syad.g_01948
OG0000616	Syac.g_02478	Syad.g_00145
OG0000617	Syac.g_01280	Syad.g_01810
OG0000618	Syac.g_01279	Syad.g_01809
OG0000619	Syac.g_01278	Syad.g_01808
OG0000620	Syac.g_01270	Syad.g_01803
OG0000621	Syac.g_01269	Syad.g_01802
OG0000622	Syac.g_01268	Syad.g_01801
OG0000623	Syac.g_01267	Syad.g_01800
OG0000624	Syac.g_01265	Syad.g_01798
OG0000625	Syac.g_01264	Syad.g_01797
OG0000626	Syac.g_01263	Syad.g_01796
OG0000627	Syac.g_01126	Syad.g_01640
OG0000628	Syac.g_01127	Syad.g_01641
OG0000629	Syac.g_01130	Syad.g_01644
OG0000630	Syac.g_01134	Syad.g_01648
OG0000631	Syac.g_01139	Syad.g_01658
OG0000632	Syac.g_01140	Syad.g_01659
OG0000633	Syac.g_01141	Syad.g_01660
OG0000634	Syac.g_01345	Syad.g_01893
OG0000635	Syac.g_01344	Syad.g_01892
OG0000636	Syac.g_01342	Syad.g_01890
OG0000637	Syac.g_01340	Syad.g_01888
OG0000638	Syac.g_01339	Syad.g_01887
OG0000639	Syac.g_01338	Syad.g_01886
OG0000640	Syac.g_01337	Syad.g_01885
OG0000641	Syac.g_01333	Syad.g_01881
OG0000642	Syac.g_01332	Syad.g_01880
OG0000643	Syac.g_01330	Syad.g_01878
OG0000644	Syac.g_01329	Syad.g_01877
OG0000645	Syac.g_01327	Syad.g_01875
OG0000646	Syac.g_01324	Syad.g_01872
OG0000647	Syac.g_01322	Syad.g_01870
OG0000648	Syac.g_01319	Syad.g_01860
OG0000649	Syac.g_01318	Syad.g_01859
OG0000650	Syac.g_01317	Syad.g_01858
OG0000651	Syac.g_01316	Syad.g_01857
OG0000652	Syac.g_01315	Syad.g_01856
OG0000653	Syac.g_01313	Syad.g_01850
OG0000654	Syac.g_01312	Syad.g_01849
OG0000655	Syac.g_01311	Syad.g_01848
OG0000656	Syac.g_01308	Syad.g_01845
OG0000657	Syac.g_00846	Syad.g_01240
OG0000658	Syac.g_00842	Syad.g_01231
OG0000659	Syac.g_00841	Syad.g_01230
OG0000660	Syac.g_00837	Syad.g_01226
OG0000661	Syac.g_00835	Syad.g_01224
OG0000662	Syac.g_00833	Syad.g_01222
OG0000663	Syac.g_00830	Syad.g_01219
OG0000664	Syac.g_00829	Syad.g_01209
OG0000665	Syac.g_01018	Syad.g_02115
OG0000666	Syac.g_01088	Syad.g_02027
OG0000667	Syac.g_02165	Syad.g_00612
OG0000668	Syac.g_01239	Syad.g_01688
OG0000669	Syac.g_01404	Syad.g_01606
OG0000670	Syac.g_00580	Syad.g_01609
OG0000671	Syac.g_01400	Syad.g_01611
OG0000672	Syac.g_01396	Syad.g_01615
OG0000673	Syac.g_01393	Syad.g_01618
OG0000674	Syac.g_01391	Syad.g_01620
OG0000675	Syac.g_01390	Syad.g_01633
OG0000676	Syac.g_01388	Syad.g_01635
OG0000677	Syac.g_01387	Syad.g_01636
OG0000678	Syac.g_01384	Syad.g_01957
OG0000679	Syac.g_01375	Syad.g_01922
OG0000680	Syac.g_01374	Syad.g_01921
OG0000681	Syac.g_01371	Syad.g_01919
OG0000682	Syac.g_01370	Syad.g_01918
OG0000683	Syac.g_01369	Syad.g_01917
OG0000684	Syac.g_01365	Syad.g_01912
OG0000685	Syac.g_01363	Syad.g_01910
OG0000686	Syac.g_01362	Syad.g_01909
OG0000687	Syac.g_01361	Syad.g_01908
OG0000688	Syac.g_01356	Syad.g_01904
OG0000689	Syac.g_01354	Syad.g_01902
OG0000690	Syac.g_01353	Syad.g_01901
OG0000691	Syac.g_01352	Syad.g_01900
OG0000692	Syac.g_01351	Syad.g_01899
OG0000693	Syac.g_01349	Syad.g_01897
OG0000694	Syac.g_01348	Syad.g_01896
OG0000695	Syac.g_01143	Syad.g_01662
OG0000696	Syac.g_01144	Syad.g_01663
OG0000697	Syac.g_01146	Syad.g_01789
OG0000698	Syac.g_01149	Syad.g_01786
OG0000699	Syac.g_01151	Syad.g_01785
OG0000700	Syac.g_01152	Syad.g_01784
OG0000701	Syac.g_01153	Syad.g_01783
OG0000702	Syac.g_01161	Syad.g_01775
OG0000703	Syac.g_01162	Syad.g_01774
OG0000704	Syac.g_01165	Syad.g_01772
OG0000705	Syac.g_01174	Syad.g_01765
OG0000706	Syac.g_01175	Syad.g_01764
OG0000707	Syac.g_01176	Syad.g_01763
OG0000708	Syac.g_01179	Syad.g_01760
OG0000709	Syac.g_01187	Syad.g_01745
OG0000710	Syac.g_01191	Syad.g_01738
OG0000711	Syac.g_01220	Syad.g_01710
OG0000712	Syac.g_01221	Syad.g_01708
OG0000713	Syac.g_01222	Syad.g_01707
OG0000714	Syac.g_01224	Syad.g_01705
OG0000715	Syac.g_01226	Syad.g_01703
OG0000716	Syac.g_01230	Syad.g_01697
OG0000717	Syac.g_01231	Syad.g_01696
OG0000718	Syac.g_01235	Syad.g_01692
OG0000719	Syac.g_01237	Syad.g_01690
OG0000720	Syac.g_01250	Syad.g_01677
OG0000721	Syac.g_01252	Syad.g_01675
OG0000722	Syac.g_01253	Syad.g_01674
OG0000723	Syac.g_01261	Syad.g_01791
OG0000724	Syac.g_00879	Syad.g_01284
OG0000725	Syac.g_00887	Syad.g_01293
OG0000726	Syac.g_00888	Syad.g_01294
OG0000727	Syac.g_00889	Syad.g_01295
OG0000728	Syac.g_00891	Syad.g_01297
OG0000729	Syac.g_00144	Syad.g_00331
OG0000730	Syac.g_02024	Syad.g_00758
OG0000731	Syac.g_02011	Syad.g_00770
OG0000732	Syac.g_00051	Syad.g_00214
OG0000733	Syac.g_02386	Syad.g_00028
OG0000734	Syac.g_00388	Syad.g_02809
OG0000735	Syac.g_00750	Syad.g_01120
OG0000736	Syac.g_00751	Syad.g_01121
OG0000737	Syac.g_00752	Syad.g_01122
OG0000738	Syac.g_00757	Syad.g_01127
OG0000739	Syac.g_00762	Syad.g_01145
OG0000740	Syac.g_00763	Syad.g_01146
OG0000741	Syac.g_00766	Syad.g_01149
OG0000742	Syac.g_00768	Syad.g_01151
OG0000743	Syac.g_00770	Syad.g_01153
OG0000744	Syac.g_00771	Syad.g_01154
OG0000745	Syac.g_00773	Syad.g_01156
OG0000746	Syac.g_00776	Syad.g_01158
OG0000747	Syac.g_00777	Syad.g_01159
OG0000748	Syac.g_00787	Syad.g_01170
OG0000749	Syac.g_00789	Syad.g_01173
OG0000750	Syac.g_00790	Syad.g_01174
OG0000751	Syac.g_00797	Syad.g_01182
OG0000752	Syac.g_00799	Syad.g_01184
OG0000753	Syac.g_00802	Syad.g_01187
OG0000754	Syac.g_01471	Syad.g_01516
OG0000755	Syac.g_01479	Syad.g_01504
OG0000756	Syac.g_01480	Syad.g_01498
OG0000757	Syac.g_01492	Syad.g_01487
OG0000758	Syac.g_01493	Syad.g_01486
OG0000759	Syac.g_01494	Syad.g_01485
OG0000760	Syac.g_01495	Syad.g_01484
OG0000761	Syac.g_01496	Syad.g_01480
OG0000762	Syac.g_01498	Syad.g_01474
OG0000763	Syac.g_01500	Syad.g_01468
OG0000764	Syac.g_01501	Syad.g_01467
OG0000765	Syac.g_01515	Syad.g_01447
OG0000766	Syac.g_01516	Syad.g_01446
OG0000767	Syac.g_01518	Syad.g_01444
OG0000768	Syac.g_01519	Syad.g_01443
OG0000769	Syac.g_01521	Syad.g_01441
OG0000770	Syac.g_01524	Syad.g_01437
OG0000771	Syac.g_00873	Syad.g_01278
OG0000772	Syac.g_01569	Syad.g_02078
OG0000773	Syac.g_00741	Syad.g_01114
OG0000774	Syac.g_00737	Syad.g_02396
OG0000775	Syac.g_00735	Syad.g_02398
OG0000776	Syac.g_00734	Syad.g_02399
OG0000777	Syac.g_00733	Syad.g_02400
OG0000778	Syac.g_00732	Syad.g_02401
OG0000779	Syac.g_00727	Syad.g_02407
OG0000780	Syac.g_00723	Syad.g_02411
OG0000781	Syac.g_00719	Syad.g_02415
OG0000782	Syac.g_00718	Syad.g_02416
OG0000783	Syac.g_00717	Syad.g_02418
OG0000784	Syac.g_00716	Syad.g_02419
OG0000785	Syac.g_00714	Syad.g_02421
OG0000786	Syac.g_01730	Syad.g_01101
OG0000787	Syac.g_01731	Syad.g_01100
OG0000788	Syac.g_00992	Syad.g_02139
OG0000789	Syac.g_01111	Syad.g_01982
OG0000790	Syac.g_01921	Syad.g_00886
OG0000791	Syac.g_01922	Syad.g_00885
OG0000792	Syac.g_01923	Syad.g_00884
OG0000793	Syac.g_01928	Syad.g_00879
OG0000794	Syac.g_01929	Syad.g_00878
OG0000795	Syac.g_01930	Syad.g_00877
OG0000796	Syac.g_01934	Syad.g_00871
OG0000797	Syac.g_01935	Syad.g_00870
OG0000798	Syac.g_02250	Syad.g_00525
OG0000799	Syac.g_01602	Syad.g_02243
OG0000800	Syac.g_01603	Syad.g_02245
OG0000801	Syac.g_01604	Syad.g_02246
OG0000802	Syac.g_01608	Syad.g_02251
OG0000803	Syac.g_01613	Syad.g_02255
OG0000804	Syac.g_01616	Syad.g_02260
OG0000805	Syac.g_01620	Syad.g_02266
OG0000806	Syac.g_01622	Syad.g_02267
OG0000807	Syac.g_01624	Syad.g_02269
OG0000808	Syac.g_01625	Syad.g_02270
OG0000809	Syac.g_01628	Syad.g_02273
OG0000810	Syac.g_01629	Syad.g_02274
OG0000811	Syac.g_01637	Syad.g_02283
OG0000812	Syac.g_01639	Syad.g_02285
OG0000813	Syac.g_01640	Syad.g_02286
OG0000814	Syac.g_01642	Syad.g_02288
OG0000815	Syac.g_01643	Syad.g_02289
OG0000816	Syac.g_01645	Syad.g_02290
OG0000817	Syac.g_01646	Syad.g_02291
OG0000818	Syac.g_01652	Syad.g_02297
OG0000819	Syac.g_01653	Syad.g_02298
OG0000820	Syac.g_01654	Syad.g_02299
OG0000821	Syac.g_01659	Syad.g_02305
OG0000822	Syac.g_01661	Syad.g_02307
OG0000823	Syac.g_01662	Syad.g_02308
OG0000824	Syac.g_01666	Syad.g_02314
OG0000825	Syac.g_01667	Syad.g_02315
OG0000826	Syac.g_01668	Syad.g_02316
OG0000827	Syac.g_01669	Syad.g_02317
OG0000828	Syac.g_01672	Syad.g_02320
OG0000829	Syac.g_01673	Syad.g_02321
OG0000830	Syac.g_01674	Syad.g_02322
OG0000831	Syac.g_01676	Syad.g_02325
OG0000832	Syac.g_00623	Syad.g_02538
OG0000833	Syac.g_00613	Syad.g_02550
OG0000834	Syac.g_00610	Syad.g_02552
OG0000835	Syac.g_00609	Syad.g_02553
OG0000836	Syac.g_00605	Syad.g_02557
OG0000837	Syac.g_00604	Syad.g_02561
OG0000838	Syac.g_00600	Syad.g_02565
OG0000839	Syac.g_00599	Syad.g_02566
OG0000840	Syac.g_00598	Syad.g_02567
OG0000841	Syac.g_00597	Syad.g_02568
OG0000842	Syac.g_00596	Syad.g_02569
OG0000843	Syac.g_00595	Syad.g_02570
OG0000844	Syac.g_00593	Syad.g_02577
OG0000845	Syac.g_00592	Syad.g_02578
OG0000846	Syac.g_00591	Syad.g_02579
OG0000847	Syac.g_00590	Syad.g_02580
OG0000848	Syac.g_00588	Syad.g_02582
OG0000849	Syac.g_00587	Syad.g_02583
OG0000850	Syac.g_00585	Syad.g_02586
OG0000851	Syac.g_00573	Syad.g_02592
OG0000852	Syac.g_00572	Syad.g_02593
OG0000853	Syac.g_00568	Syad.g_02597
OG0000854	Syac.g_00566	Syad.g_02606
OG0000855	Syac.g_00565	Syad.g_02607
OG0000856	Syac.g_00964	Syad.g_02166
OG0000857	Syac.g_01323	Syad.g_01871
OG0000858	Syac.g_00559	Syad.g_02613
OG0000859	Syac.g_00558	Syad.g_02614
OG0000860	Syac.g_00542	Syad.g_02625
OG0000861	Syac.g_00541	Syad.g_02626
OG0000862	Syac.g_00540	Syad.g_02628
OG0000863	Syac.g_00538	Syad.g_02631
OG0000864	Syac.g_00537	Syad.g_02632
OG0000865	Syac.g_00533	Syad.g_02633
OG0000866	Syac.g_00532	Syad.g_02634
OG0000867	Syac.g_00531	Syad.g_02635
OG0000868	Syac.g_00529	Syad.g_02637
OG0000869	Syac.g_00524	Syad.g_02643
OG0000870	Syac.g_00519	Syad.g_02648
OG0000871	Syac.g_00518	Syad.g_02649
OG0000872	Syac.g_00510	Syad.g_02657
OG0000873	Syac.g_00507	Syad.g_02660
OG0000874	Syac.g_00512	Syad.g_02655
OG0000875	Syac.g_00505	Syad.g_02662
OG0000876	Syac.g_00675	Syad.g_03003
OG0000877	Syac.g_00671	Syad.g_02480
OG0000878	Syac.g_00670	Syad.g_02481
OG0000879	Syac.g_00669	Syad.g_02482
OG0000880	Syac.g_00668	Syad.g_02483
OG0000881	Syac.g_00664	Syad.g_02489
OG0000882	Syac.g_00659	Syad.g_02494
OG0000883	Syac.g_00656	Syad.g_02497
OG0000884	Syac.g_00654	Syad.g_02499
OG0000885	Syac.g_00653	Syad.g_02500
OG0000886	Syac.g_00652	Syad.g_02501
OG0000887	Syac.g_00651	Syad.g_02502
OG0000888	Syac.g_00649	Syad.g_02504
OG0000889	Syac.g_00647	Syad.g_02506
OG0000890	Syac.g_00642	Syad.g_02512
OG0000891	Syac.g_00641	Syad.g_02513
OG0000892	Syac.g_00638	Syad.g_02517
OG0000893	Syac.g_02193	Syad.g_00589
OG0000894	Syac.g_02189	Syad.g_00592
OG0000895	Syac.g_02185	Syad.g_00596
OG0000896	Syac.g_02184	Syad.g_00597
OG0000897	Syac.g_02182	Syad.g_00599
OG0000898	Syac.g_02181	Syad.g_00600
OG0000899	Syac.g_02180	Syad.g_00601
OG0000900	Syac.g_02179	Syad.g_00602
OG0000901	Syac.g_02174	Syad.g_00607
OG0000902	Syac.g_02172	Syad.g_00609
OG0000903	Syac.g_02140	Syad.g_00645
OG0000904	Syac.g_02145	Syad.g_00640
OG0000905	Syac.g_02148	Syad.g_00632
OG0000906	Syac.g_02150	Syad.g_00630
OG0000907	Syac.g_02138	Syad.g_00648
OG0000908	Syac.g_02135	Syad.g_00651
OG0000909	Syac.g_02134	Syad.g_00652
OG0000910	Syac.g_02133	Syad.g_00653
OG0000911	Syac.g_02131	Syad.g_00655
OG0000912	Syac.g_02130	Syad.g_00656
OG0000913	Syac.g_02129	Syad.g_00657
OG0000914	Syac.g_02128	Syad.g_00658
OG0000915	Syac.g_02127	Syad.g_00660
OG0000916	Syac.g_02126	Syad.g_00661
OG0000917	Syac.g_02125	Syad.g_00662
OG0000918	Syac.g_02124	Syad.g_00663
OG0000919	Syac.g_02123	Syad.g_00664
OG0000920	Syac.g_02122	Syad.g_00665
OG0000921	Syac.g_02121	Syad.g_00666
OG0000922	Syac.g_02120	Syad.g_00667
OG0000923	Syac.g_02116	Syad.g_00671
OG0000924	Syac.g_02115	Syad.g_00672
OG0000925	Syac.g_02114	Syad.g_00673
OG0000926	Syac.g_02113	Syad.g_00674
OG0000927	Syac.g_02111	Syad.g_00676
OG0000928	Syac.g_02110	Syad.g_00677
OG0000929	Syac.g_02109	Syad.g_00678
OG0000930	Syac.g_02108	Syad.g_00679
OG0000931	Syac.g_02107	Syad.g_00680
OG0000932	Syac.g_02106	Syad.g_00681
OG0000933	Syac.g_02101	Syad.g_00687
OG0000934	Syac.g_02099	Syad.g_00689
OG0000935	Syac.g_02098	Syad.g_00690
OG0000936	Syac.g_02097	Syad.g_00691
OG0000937	Syac.g_02096	Syad.g_00692
OG0000938	Syac.g_02092	Syad.g_00695
OG0000939	Syac.g_02091	Syad.g_00696
OG0000940	Syac.g_02084	Syad.g_00703
OG0000941	Syac.g_02082	Syad.g_00705
OG0000942	Syac.g_02080	Syad.g_00707
OG0000943	Syac.g_02079	Syad.g_00708
OG0000944	Syac.g_02077	Syad.g_00710
OG0000945	Syac.g_02075	Syad.g_00711
OG0000946	Syac.g_02071	Syad.g_00716
OG0000947	Syac.g_02068	Syad.g_00719
OG0000948	Syac.g_02067	Syad.g_00720
OG0000949	Syac.g_00205	Syad.g_00432
OG0000950	Syac.g_00193	Syad.g_00418
OG0000951	Syac.g_00188	Syad.g_00411
OG0000952	Syac.g_00183	Syad.g_00375
OG0000953	Syac.g_00177	Syad.g_00369
OG0000954	Syac.g_00172	Syad.g_00364
OG0000955	Syac.g_00171	Syad.g_00363
OG0000956	Syac.g_00169	Syad.g_00361
OG0000957	Syac.g_00158	Syad.g_00350
OG0000958	Syac.g_00157	Syad.g_00349
OG0000959	Syac.g_00153	Syad.g_00345
OG0000960	Syac.g_00152	Syad.g_00344
OG0000961	Syac.g_00147	Syad.g_00335
OG0000962	Syac.g_00145	Syad.g_00332
OG0000963	Syac.g_00140	Syad.g_00325
OG0000964	Syac.g_00139	Syad.g_00324
OG0000965	Syac.g_00138	Syad.g_00323
OG0000966	Syac.g_00107	Syad.g_00246
OG0000967	Syac.g_00075	Syad.g_00234
OG0000968	Syac.g_00080	Syad.g_00243
OG0000969	Syac.g_00078	Syad.g_00240
OG0000970	Syac.g_00077	Syad.g_00239
OG0000971	Syac.g_00067	Syad.g_00229
OG0000972	Syac.g_00066	Syad.g_00228
OG0000973	Syac.g_00065	Syad.g_00227
OG0000974	Syac.g_00064	Syad.g_00226
OG0000975	Syac.g_00063	Syad.g_00225
OG0000976	Syac.g_00062	Syad.g_00224
OG0000977	Syac.g_00059	Syad.g_00222
OG0000978	Syac.g_00058	Syad.g_00221
OG0000979	Syac.g_00055	Syad.g_00218
OG0000980	Syac.g_00052	Syad.g_00215
OG0000981	Syac.g_00049	Syad.g_00212
OG0000982	Syac.g_02354	Syad.g_03035
OG0000983	Syac.g_02355	Syad.g_03036
OG0000984	Syac.g_02356	Syad.g_03037
OG0000985	Syac.g_02359	Syad.g_03039
OG0000986	Syac.g_02363	Syad.g_03049
OG0000987	Syac.g_02365	Syad.g_00002
OG0000988	Syac.g_02370	Syad.g_00008
OG0000989	Syac.g_02379	Syad.g_00020
OG0000990	Syac.g_02397	Syad.g_00061
OG0000991	Syac.g_02400	Syad.g_00064
OG0000992	Syac.g_02402	Syad.g_00067
OG0000993	Syac.g_02403	Syad.g_00069
OG0000994	Syac.g_02405	Syad.g_00071
OG0000995	Syac.g_02410	Syad.g_00077
OG0000996	Syac.g_02454	Syad.g_00121
OG0000997	Syac.g_02464	Syad.g_00128
OG0000998	Syac.g_02466	Syad.g_00130
OG0000999	Syac.g_02467	Syad.g_00131
OG0001000	Syac.g_02470	Syad.g_00136
OG0001001	Syac.g_02475	Syad.g_00141
OG0001002	Syac.g_02481	Syad.g_00148
OG0001003	Syac.g_02483	Syad.g_00150
OG0001004	Syac.g_02484	Syad.g_00151
OG0001005	Syac.g_02485	Syad.g_00152
OG0001006	Syac.g_02492	Syad.g_00160
OG0001007	Syac.g_02494	Syad.g_00162
OG0001008	Syac.g_00693	Syad.g_02449
OG0001009	Syac.g_00030	Syad.g_00194
OG0001010	Syac.g_00031	Syad.g_00195
OG0001011	Syac.g_00032	Syad.g_00196
OG0001012	Syac.g_02351	Syad.g_03030
OG0001013	Syac.g_02337	Syad.g_03011
OG0001014	Syac.g_02333	Syad.g_03002
OG0001015	Syac.g_02332	Syad.g_03001
OG0001016	Syac.g_00446	Syad.g_02734
OG0001017	Syac.g_00440	Syad.g_02740
OG0001018	Syac.g_00438	Syad.g_02742
OG0001019	Syac.g_00422	Syad.g_02771
OG0001020	Syac.g_00417	Syad.g_02777
OG0001021	Syac.g_00413	Syad.g_02781
OG0001022	Syac.g_00410	Syad.g_02786
OG0001023	Syac.g_00409	Syad.g_02787
OG0001024	Syac.g_00405	Syad.g_02791
OG0001025	Syac.g_00399	Syad.g_02798
OG0001026	Syac.g_00386	Syad.g_02811
OG0001027	Syac.g_00380	Syad.g_02817
OG0001028	Syac.g_00378	Syad.g_02819
OG0001029	Syac.g_00376	Syad.g_02821
OG0001030	Syac.g_00356	Syad.g_02848
OG0001031	Syac.g_02266	Syad.g_02925
OG0001032	Syac.g_02268	Syad.g_02928
OG0001033	Syac.g_02298	Syad.g_02956
OG0001034	Syac.g_01968	Syad.g_00819
OG0001036	Syac.g_02221	Syad.g_00554
OG0001037	Syac.g_02223	Syad.g_00552
OG0001039	Syac.g_02254	Syad.g_00522
OG0001040	Syac.g_00292	Syad.g_00519
OG0001041	Syac.g_00287	Syad.g_00514
OG0001042	Syac.g_00258	Syad.g_00485
OG0001043	Syac.g_00254	Syad.g_00481
OG0001044	Syac.g_02021	Syad.g_00760
OG0001045	Syac.g_02008	Syad.g_00773
OG0001046	Syac.g_01207	Syad.g_01722
OG0001047	Syac.g_00695	Syad.g_02447
OG0001048	Syac.g_00696	Syad.g_02446
OG0001049	Syac.g_00703	Syad.g_02443
OG0001050	Syac.g_00704	Syad.g_02442
OG0001051	Syac.g_00705	Syad.g_02441
OG0001052	Syac.g_01704	Syad.g_02357
OG0001054	Syac.g_01884	Syad.g_00925
OG0001055	Syac.g_01863	Syad.g_00946
OG0001056	Syac.g_01831	Syad.g_00982
OG0001057	Syac.g_01825	Syad.g_00996
OG0001058	Syac.g_01810	Syad.g_01015
OG0001059	Syac.g_01806	Syad.g_01018
OG0001060	Syac.g_01799	Syad.g_01025
OG0001061	Syac.g_01779	Syad.g_01047
OG0001062	Syac.g_01777	Syad.g_01049
OG0001063	Syac.g_01773	Syad.g_01056
OG0001064	Syac.g_01772	Syad.g_01057
OG0001065	Syac.g_01771	Syad.g_01058
OG0001066	Syac.g_01770	Syad.g_01059
OG0001067	Syac.g_01769	Syad.g_01060
OG0001068	Syac.g_01768	Syad.g_01061
OG0001069	Syac.g_01767	Syad.g_01062
OG0001070	Syac.g_01764	Syad.g_01065
OG0001071	Syac.g_01763	Syad.g_01066
OG0001072	Syac.g_01758	Syad.g_01070
OG0001074	Syac.g_00945	Syad.g_02197
OG0001075	Syac.g_00946	Syad.g_02196
OG0001076	Syac.g_00956	Syad.g_02175
OG0001077	Syac.g_00967	Syad.g_02164
OG0001078	Syac.g_00980	Syad.g_02151
OG0001079	Syac.g_00993	Syad.g_02138
OG0001080	Syac.g_01092	Syad.g_02008
OG0001081	Syac.g_01432	Syad.g_01568
OG0001082	Syac.g_01431	Syad.g_01569
OG0001083	Syac.g_01424	Syad.g_01578
OG0001084	Syac.g_01423	Syad.g_01586
OG0001085	Syac.g_01412	Syad.g_01596
OG0001086	Syac.g_01410	Syad.g_01598
OG0001087	Syac.g_00923	Syad.g_01372
OG0001088	Syac.g_00920	Syad.g_01368
OG0001089	Syac.g_00896	Syad.g_01302
OG0001090	Syac.g_01286	Syad.g_01817
OG0001091	Syac.g_01284	Syad.g_01815
OG0001092	Syac.g_01282	Syad.g_01812
OG0001093	Syac.g_01276	Syad.g_01806
OG0001094	Syac.g_01347	Syad.g_01895
OG0001095	Syac.g_01326	Syad.g_01874
OG0001096	Syac.g_01310	Syad.g_01847
OG0001097	Syac.g_00834	Syad.g_01223
OG0001098	Syac.g_01096	Syad.g_02005, Syad.g_01995
OG0001099	Syac.g_00377	Syad.g_02820
OG0001100	Syac.g_01402	Syad.g_01608
OG0001101	Syac.g_01401	Syad.g_01610
OG0001102	Syac.g_01398	Syad.g_01613
OG0001103	Syac.g_01395	Syad.g_01616
OG0001104	Syac.g_01364	Syad.g_01911
OG0001105	Syac.g_01360	Syad.g_01907
OG0001106	Syac.g_01166	Syad.g_01771
OG0001107	Syac.g_01180	Syad.g_01759
OG0001108	Syac.g_01188	Syad.g_01744
OG0001109	Syac.g_01190	Syad.g_01739
OG0001110	Syac.g_01192	Syad.g_01737
OG0001111	Syac.g_01194	Syad.g_01735
OG0001112	Syac.g_01196	Syad.g_01733
OG0001113	Syac.g_01197	Syad.g_01732
OG0001114	Syac.g_01198	Syad.g_01731
OG0001115	Syac.g_01202	Syad.g_01727
OG0001116	Syac.g_01204	Syad.g_01725
OG0001117	Syac.g_01205	Syad.g_01724
OG0001118	Syac.g_01206	Syad.g_01723
OG0001119	Syac.g_01208	Syad.g_01721
OG0001120	Syac.g_01213	Syad.g_01717
OG0001121	Syac.g_01949, Syac.g_01170	Syad.g_01503
OG0001122	Syac.g_01238	Syad.g_01689
OG0001123	Syac.g_01245	Syad.g_01682
OG0001124	Syac.g_01247	Syad.g_01680
OG0001125	Syac.g_01249	Syad.g_01678
OG0001126	Syac.g_00870	Syad.g_01276
OG0001127	Syac.g_00871	Syad.g_01277
OG0001128	Syac.g_00875	Syad.g_01280
OG0001129	Syac.g_00877	Syad.g_01282
OG0001130	Syac.g_00878	Syad.g_01283
OG0001131	Syac.g_01382	Syad.g_01953
OG0001132	Syac.g_01062	Syad.g_02038
OG0001133	Syac.g_00958	Syad.g_02172
OG0001134	Syac.g_01466	Syad.g_01527
OG0001135	Syac.g_01464	Syad.g_01529
OG0001136	Syac.g_00767	Syad.g_01150
OG0001137	Syac.g_00786	Syad.g_01169
OG0001138	Syac.g_01486	Syad.g_01493
OG0001139	Syac.g_01488	Syad.g_01491
OG0001140	Syac.g_01489	Syad.g_01490
OG0001141	Syac.g_01490	Syad.g_01489
OG0001142	Syac.g_01491	Syad.g_01488
OG0001143	Syac.g_01499	Syad.g_01473
OG0001144	Syac.g_01508	Syad.g_01457
OG0001145	Syac.g_00740	Syad.g_01112
OG0001146	Syac.g_00722	Syad.g_02412
OG0001147	Syac.g_01689	Syad.g_02349
OG0001148	Syac.g_01918	Syad.g_00889
OG0001149	Syac.g_01919	Syad.g_00888
OG0001150	Syac.g_01920	Syad.g_00887
OG0001151	Syac.g_01932	Syad.g_00875
OG0001152	Syac.g_01933	Syad.g_00872
OG0001153	Syac.g_01670	Syad.g_02318
OG0001154	Syac.g_01671	Syad.g_02319
OG0001155	Syac.g_00621	Syad.g_02540
OG0001156	Syac.g_00618	Syad.g_02543
OG0001157	Syac.g_00617	Syad.g_02544
OG0001158	Syac.g_00616	Syad.g_02546
OG0001159	Syac.g_00615	Syad.g_02547
OG0001160	Syac.g_00570	Syad.g_02595
OG0001161	Syac.g_02385	Syad.g_00026
