Orthogroup	Syac	Prbc
OG0000568	Syac.g_01786	Prbc.g_01648
OG0000569	Syac.g_01785	Prbc.g_01649
OG0000570	Syac.g_01784	Prbc.g_01650
OG0000571	Syac.g_01780	Prbc.g_01652
OG0000572	Syac.g_01765	Prbc.g_01663
OG0000573	Syac.g_01755	Prbc.g_01668
OG0000574	Syac.g_01754	Prbc.g_01670
OG0000575	Syac.g_01750	Prbc.g_01673
OG0000576	Syac.g_01748	Prbc.g_01675
OG0000577	Syac.g_01747	Prbc.g_01676
OG0000578	Syac.g_01746	Prbc.g_01677
OG0000579	Syac.g_01745	Prbc.g_01678
OG0000580	Syac.g_01744	Prbc.g_01679
OG0000581	Syac.g_01738	Prbc.g_01682
OG0000582	Syac.g_00936	Prbc.g_01685
OG0000583	Syac.g_00937	Prbc.g_01686
OG0000584	Syac.g_00938	Prbc.g_01687
OG0000585	Syac.g_00940	Prbc.g_01689
OG0000586	Syac.g_00941	Prbc.g_01690
OG0000587	Syac.g_00943	Prbc.g_01691
OG0000588	Syac.g_00949	Prbc.g_01695
OG0000589	Syac.g_00953	Prbc.g_01698
OG0000590	Syac.g_00954	Prbc.g_01699
OG0000591	Syac.g_00961	Prbc.g_01702
OG0000592	Syac.g_00962	Prbc.g_01703
OG0000593	Syac.g_00975	Prbc.g_01709
OG0000594	Syac.g_00976	Prbc.g_01710
OG0000595	Syac.g_00977	Prbc.g_01711
OG0000596	Syac.g_00982	Prbc.g_01715
OG0000597	Syac.g_00985	Prbc.g_01717
OG0000598	Syac.g_00986	Prbc.g_01718
OG0000599	Syac.g_00989	Prbc.g_01721
OG0000600	Syac.g_00990	Prbc.g_01722
OG0000601	Syac.g_00991	Prbc.g_01723
OG0000602	Syac.g_00996	Prbc.g_01725
OG0000603	Syac.g_00997	Prbc.g_01726
OG0000604	Syac.g_01001	Prbc.g_01727
OG0000605	Syac.g_01089	Prbc.g_01728
OG0000606	Syac.g_01434	Prbc.g_01731
OG0000607	Syac.g_01430	Prbc.g_01734
OG0000608	Syac.g_01429	Prbc.g_01735
OG0000609	Syac.g_01427	Prbc.g_01736
OG0000610	Syac.g_01419	Prbc.g_01742
OG0000611	Syac.g_01416	Prbc.g_01745
OG0000612	Syac.g_01415	Prbc.g_01746
OG0000613	Syac.g_00231	Prbc.g_01752
OG0000614	Syac.g_00911	Prbc.g_01775
OG0000615	Syac.g_01377	Prbc.g_01782
OG0000616	Syac.g_02478	Prbc.g_01055
OG0000617	Syac.g_01280	Prbc.g_01793
OG0000618	Syac.g_01279	Prbc.g_01794
OG0000619	Syac.g_01278	Prbc.g_01795
OG0000620	Syac.g_01270	Prbc.g_01798
OG0000621	Syac.g_01269	Prbc.g_01799
OG0000622	Syac.g_01268	Prbc.g_01800
OG0000623	Syac.g_01267	Prbc.g_01801
OG0000624	Syac.g_01265	Prbc.g_01803
OG0000625	Syac.g_01264	Prbc.g_01804
OG0000626	Syac.g_01263	Prbc.g_01805
OG0000627	Syac.g_01126	Prbc.g_01807
OG0000628	Syac.g_01127	Prbc.g_01808
OG0000629	Syac.g_01130	Prbc.g_01809
OG0000630	Syac.g_01134	Prbc.g_01812
OG0000631	Syac.g_01139	Prbc.g_02007
OG0000632	Syac.g_01140	Prbc.g_02008
OG0000633	Syac.g_01141	Prbc.g_02009
OG0000634	Syac.g_01345	Prbc.g_01854
OG0000635	Syac.g_01344	Prbc.g_01855
OG0000636	Syac.g_01342	Prbc.g_01857
OG0000637	Syac.g_01340	Prbc.g_01859
OG0000638	Syac.g_01339	Prbc.g_01860
OG0000639	Syac.g_01338	Prbc.g_01861
OG0000640	Syac.g_01337	Prbc.g_01862
OG0000641	Syac.g_01333	Prbc.g_01866
OG0000642	Syac.g_01332	Prbc.g_01867
OG0000643	Syac.g_01330	Prbc.g_01868
OG0000644	Syac.g_01329	Prbc.g_01869
OG0000645	Syac.g_01327	Prbc.g_01870
OG0000646	Syac.g_01324	Prbc.g_01873
OG0000647	Syac.g_01322	Prbc.g_01875
OG0000648	Syac.g_01319	Prbc.g_01877
OG0000649	Syac.g_01318	Prbc.g_01878
OG0000650	Syac.g_01317	Prbc.g_01879
OG0000651	Syac.g_01316	Prbc.g_01880
OG0000652	Syac.g_01315	Prbc.g_01881
OG0000653	Syac.g_01313	Prbc.g_01883
OG0000654	Syac.g_01312	Prbc.g_01884
OG0000655	Syac.g_01311	Prbc.g_01885
OG0000656	Syac.g_01308	Prbc.g_01888
OG0000657	Syac.g_00846	Prbc.g_01895
OG0000658	Syac.g_00842	Prbc.g_01897
OG0000659	Syac.g_00841	Prbc.g_01898
OG0000660	Syac.g_00837	Prbc.g_01903
OG0000661	Syac.g_00835	Prbc.g_01905
OG0000662	Syac.g_00833	Prbc.g_01907
OG0000663	Syac.g_00830	Prbc.g_01909
OG0000664	Syac.g_00829	Prbc.g_01910
OG0000665	Syac.g_01018	Prbc.g_01914
OG0000666	Syac.g_01088	Prbc.g_01915
OG0000667	Syac.g_02165	Prbc.g_01919
OG0000668	Syac.g_01239	Prbc.g_01959
OG0000669	Syac.g_01404	Prbc.g_01967
OG0000670	Syac.g_00580	Prbc.g_01970
OG0000671	Syac.g_01400	Prbc.g_01972
OG0000672	Syac.g_01396	Prbc.g_01975
OG0000673	Syac.g_01393	Prbc.g_01978
OG0000674	Syac.g_01391	Prbc.g_01980
OG0000675	Syac.g_01390	Prbc.g_01981
OG0000676	Syac.g_01388	Prbc.g_01983
OG0000677	Syac.g_01387	Prbc.g_01984
OG0000678	Syac.g_01384	Prbc.g_01987
OG0000679	Syac.g_01375	Prbc.g_01991
OG0000680	Syac.g_01374	Prbc.g_01992
OG0000681	Syac.g_01371	Prbc.g_01995
OG0000682	Syac.g_01370	Prbc.g_01996
OG0000683	Syac.g_01369	Prbc.g_01997
OG0000684	Syac.g_01365	Prbc.g_01837
OG0000685	Syac.g_01363	Prbc.g_01839
OG0000686	Syac.g_01362	Prbc.g_01840
OG0000687	Syac.g_01361	Prbc.g_01841
OG0000688	Syac.g_01356	Prbc.g_01844
OG0000689	Syac.g_01354	Prbc.g_01845
OG0000690	Syac.g_01353	Prbc.g_01846
OG0000691	Syac.g_01352	Prbc.g_01847
OG0000692	Syac.g_01351	Prbc.g_01849
OG0000693	Syac.g_01349	Prbc.g_01850
OG0000694	Syac.g_01348	Prbc.g_01851
OG0000695	Syac.g_01143	Prbc.g_02011
OG0000696	Syac.g_01144	Prbc.g_02012
OG0000697	Syac.g_01146	Prbc.g_02013
OG0000698	Syac.g_01149	Prbc.g_02016
OG0000699	Syac.g_01151	Prbc.g_02017
OG0000700	Syac.g_01152	Prbc.g_02018
OG0000701	Syac.g_01153	Prbc.g_02019
OG0000702	Syac.g_01161	Prbc.g_02021
OG0000703	Syac.g_01162	Prbc.g_02022
OG0000704	Syac.g_01165	Prbc.g_02023
OG0000705	Syac.g_01174	Prbc.g_02029
OG0000706	Syac.g_01175	Prbc.g_02030
OG0000707	Syac.g_01176	Prbc.g_02031
OG0000708	Syac.g_01179	Prbc.g_02033
OG0000709	Syac.g_01187	Prbc.g_02037
OG0000710	Syac.g_01191	Prbc.g_02040
OG0000711	Syac.g_01220	Prbc.g_02055
OG0000712	Syac.g_01221	Prbc.g_02057
OG0000713	Syac.g_01222	Prbc.g_02058
OG0000714	Syac.g_01224	Prbc.g_02059
OG0000715	Syac.g_01226	Prbc.g_02061
OG0000716	Syac.g_01230	Prbc.g_02062
OG0000717	Syac.g_01231	Prbc.g_02063
OG0000718	Syac.g_01235	Prbc.g_02079
OG0000719	Syac.g_01237	Prbc.g_02080
OG0000720	Syac.g_01250	Prbc.g_02091
OG0000721	Syac.g_01252	Prbc.g_02092
OG0000722	Syac.g_01253	Prbc.g_02093
OG0000723	Syac.g_01261	Prbc.g_02097
OG0000724	Syac.g_00879	Prbc.g_02108
OG0000725	Syac.g_00887	Prbc.g_01934
OG0000726	Syac.g_00888	Prbc.g_01933
OG0000727	Syac.g_00889	Prbc.g_01932
OG0000728	Syac.g_00891	Prbc.g_01930
OG0000729	Syac.g_00144	Prbc.g_00201
OG0000730	Syac.g_02024	Prbc.g_01244
OG0000731	Syac.g_02011	Prbc.g_01252
OG0000732	Syac.g_00051	Prbc.g_00987
OG0000733	Syac.g_02386	Prbc.g_00897
OG0000734	Syac.g_00388	Prbc.g_01462
OG0000735	Syac.g_00750	Prbc.g_01460
OG0000736	Syac.g_00751	Prbc.g_01459
OG0000737	Syac.g_00752	Prbc.g_01458
OG0000738	Syac.g_00757	Prbc.g_01454
OG0000739	Syac.g_00762	Prbc.g_01453
OG0000740	Syac.g_00763	Prbc.g_01452
OG0000741	Syac.g_00766	Prbc.g_01450
OG0000742	Syac.g_00768	Prbc.g_01447
OG0000743	Syac.g_00770	Prbc.g_01445
OG0000744	Syac.g_00771	Prbc.g_01444
OG0000745	Syac.g_00773	Prbc.g_01442
OG0000746	Syac.g_00776	Prbc.g_01440
OG0000747	Syac.g_00777	Prbc.g_01439
OG0000748	Syac.g_00787	Prbc.g_01435
OG0000749	Syac.g_00789	Prbc.g_01434
OG0000750	Syac.g_00790	Prbc.g_01433
OG0000751	Syac.g_00797	Prbc.g_01430
OG0000752	Syac.g_00799	Prbc.g_01428
OG0000753	Syac.g_00802	Prbc.g_01426
OG0000754	Syac.g_01471	Prbc.g_01422
OG0000755	Syac.g_01479	Prbc.g_01418
OG0000756	Syac.g_01480	Prbc.g_01417
OG0000757	Syac.g_01492	Prbc.g_01410
OG0000758	Syac.g_01493	Prbc.g_01409
OG0000759	Syac.g_01494	Prbc.g_01408
OG0000760	Syac.g_01495	Prbc.g_01407
OG0000761	Syac.g_01496	Prbc.g_01406
OG0000762	Syac.g_01498	Prbc.g_01405
OG0000763	Syac.g_01500	Prbc.g_01403
OG0000764	Syac.g_01501	Prbc.g_01402
OG0000765	Syac.g_01515	Prbc.g_01394
OG0000766	Syac.g_01516	Prbc.g_01393
OG0000767	Syac.g_01518	Prbc.g_01392
OG0000768	Syac.g_01519	Prbc.g_01391
OG0000769	Syac.g_01521	Prbc.g_01389
OG0000770	Syac.g_01524	Prbc.g_01388
OG0000771	Syac.g_00873	Prbc.g_02103
OG0000772	Syac.g_01569	Prbc.g_01320
OG0000773	Syac.g_00741	Prbc.g_00557
OG0000774	Syac.g_00737	Prbc.g_00560
OG0000775	Syac.g_00735	Prbc.g_00561
OG0000776	Syac.g_00734	Prbc.g_00562
OG0000777	Syac.g_00733	Prbc.g_00563
OG0000778	Syac.g_00732	Prbc.g_00564
OG0000779	Syac.g_00727	Prbc.g_00568
OG0000780	Syac.g_00723	Prbc.g_00569
OG0000781	Syac.g_00719	Prbc.g_00571
OG0000782	Syac.g_00718	Prbc.g_00572
OG0000783	Syac.g_00717	Prbc.g_00573
OG0000784	Syac.g_00716	Prbc.g_00574
OG0000785	Syac.g_00714	Prbc.g_00576
OG0000786	Syac.g_01730	Prbc.g_00579
OG0000787	Syac.g_01731	Prbc.g_00580
OG0000788	Syac.g_00992	Prbc.g_01820
OG0000789	Syac.g_01111	Prbc.g_02100
OG0000790	Syac.g_01921	Prbc.g_00662
OG0000791	Syac.g_01922	Prbc.g_00664
OG0000792	Syac.g_01923	Prbc.g_00665
OG0000793	Syac.g_01928	Prbc.g_00668
OG0000794	Syac.g_01929	Prbc.g_00669
OG0000795	Syac.g_01930	Prbc.g_00670
OG0000796	Syac.g_01934	Prbc.g_00674
OG0000797	Syac.g_01935	Prbc.g_00675
OG0000799	Syac.g_01602	Prbc.g_00690
OG0000800	Syac.g_01603	Prbc.g_00691
OG0000801	Syac.g_01604	Prbc.g_00692
OG0000802	Syac.g_01608	Prbc.g_00694
OG0000803	Syac.g_01613	Prbc.g_00696
OG0000804	Syac.g_01616	Prbc.g_00697
OG0000805	Syac.g_01620	Prbc.g_00699
OG0000806	Syac.g_01622	Prbc.g_00701
OG0000807	Syac.g_01624	Prbc.g_00702
OG0000808	Syac.g_01625	Prbc.g_00703
OG0000809	Syac.g_01628	Prbc.g_00707
OG0000810	Syac.g_01629	Prbc.g_00708
OG0000811	Syac.g_01637	Prbc.g_00712
OG0000812	Syac.g_01639	Prbc.g_00714
OG0000813	Syac.g_01640	Prbc.g_00715
OG0000814	Syac.g_01642	Prbc.g_00717
OG0000815	Syac.g_01643	Prbc.g_00718
OG0000816	Syac.g_01645	Prbc.g_00720
OG0000817	Syac.g_01646	Prbc.g_00721
OG0000818	Syac.g_01652	Prbc.g_00725
OG0000819	Syac.g_01653	Prbc.g_00726
OG0000820	Syac.g_01654	Prbc.g_00727
OG0000821	Syac.g_01659	Prbc.g_00730
OG0000822	Syac.g_01661	Prbc.g_00731
OG0000823	Syac.g_01662	Prbc.g_00732
OG0000824	Syac.g_01666	Prbc.g_00735
OG0000825	Syac.g_01667	Prbc.g_00736
OG0000826	Syac.g_01668	Prbc.g_00737
OG0000827	Syac.g_01669	Prbc.g_00738
OG0000828	Syac.g_01672	Prbc.g_00741
OG0000829	Syac.g_01673	Prbc.g_00742
OG0000830	Syac.g_01674	Prbc.g_00743
OG0000831	Syac.g_01676	Prbc.g_00745
OG0000832	Syac.g_00623	Prbc.g_00755
OG0000833	Syac.g_00613	Prbc.g_00763
OG0000834	Syac.g_00610	Prbc.g_00764
OG0000835	Syac.g_00609	Prbc.g_00765
OG0000836	Syac.g_00605	Prbc.g_00766
OG0000837	Syac.g_00604	Prbc.g_00767
OG0000838	Syac.g_00600	Prbc.g_00769
OG0000839	Syac.g_00599	Prbc.g_00770
OG0000840	Syac.g_00598	Prbc.g_00771
OG0000841	Syac.g_00597	Prbc.g_00772
OG0000842	Syac.g_00596	Prbc.g_00773
OG0000843	Syac.g_00595	Prbc.g_00774
OG0000844	Syac.g_00593	Prbc.g_00775
OG0000845	Syac.g_00592	Prbc.g_00776
OG0000846	Syac.g_00591	Prbc.g_00777
OG0000847	Syac.g_00590	Prbc.g_00778
OG0000848	Syac.g_00588	Prbc.g_00779
OG0000849	Syac.g_00587	Prbc.g_00780
OG0000850	Syac.g_00585	Prbc.g_00782
OG0000851	Syac.g_00573	Prbc.g_00783
OG0000852	Syac.g_00572	Prbc.g_00784
OG0000853	Syac.g_00568	Prbc.g_00789
OG0000854	Syac.g_00566	Prbc.g_00791
OG0000855	Syac.g_00565	Prbc.g_00792
OG0000856	Syac.g_00964	Prbc.g_00677
OG0000857	Syac.g_01323	Prbc.g_01874
OG0000858	Syac.g_00559	Prbc.g_00827
OG0000859	Syac.g_00558	Prbc.g_00828
OG0000860	Syac.g_00542	Prbc.g_00834
OG0000861	Syac.g_00541	Prbc.g_00835
OG0000862	Syac.g_00540	Prbc.g_00836
OG0000863	Syac.g_00538	Prbc.g_00837
OG0000864	Syac.g_00537	Prbc.g_00838
OG0000865	Syac.g_00533	Prbc.g_00839
OG0000866	Syac.g_00532	Prbc.g_00840
OG0000867	Syac.g_00531	Prbc.g_00841
OG0000868	Syac.g_00529	Prbc.g_00842
OG0000869	Syac.g_00524	Prbc.g_00845
OG0000870	Syac.g_00519	Prbc.g_00850
OG0000871	Syac.g_00518	Prbc.g_00851
OG0000872	Syac.g_00510	Prbc.g_00852
OG0000873	Syac.g_00507	Prbc.g_00855
OG0000874	Syac.g_00512	Prbc.g_00858
OG0000875	Syac.g_00505	Prbc.g_00860
OG0000876	Syac.g_00675	Prbc.g_00861
OG0000877	Syac.g_00671	Prbc.g_00863
OG0000878	Syac.g_00670	Prbc.g_00864
OG0000879	Syac.g_00669	Prbc.g_00865
OG0000880	Syac.g_00668	Prbc.g_00866
OG0000881	Syac.g_00664	Prbc.g_00869
OG0000882	Syac.g_00659	Prbc.g_00874
OG0000883	Syac.g_00656	Prbc.g_00876
OG0000884	Syac.g_00654	Prbc.g_00878
OG0000885	Syac.g_00653	Prbc.g_00879
OG0000886	Syac.g_00652	Prbc.g_00880
OG0000887	Syac.g_00651	Prbc.g_00881
OG0000888	Syac.g_00649	Prbc.g_00883
OG0000889	Syac.g_00647	Prbc.g_00885
OG0000890	Syac.g_00642	Prbc.g_00886
OG0000891	Syac.g_00641	Prbc.g_00887
OG0000892	Syac.g_00638	Prbc.g_00889
OG0000893	Syac.g_02193	Prbc.g_00933
OG0000894	Syac.g_02189	Prbc.g_00936
OG0000895	Syac.g_02185	Prbc.g_00939
OG0000896	Syac.g_02184	Prbc.g_00940
OG0000897	Syac.g_02182	Prbc.g_00942
OG0000898	Syac.g_02181	Prbc.g_00943
OG0000899	Syac.g_02180	Prbc.g_00944
OG0000900	Syac.g_02179	Prbc.g_00945
OG0000901	Syac.g_02174	Prbc.g_00948
OG0000902	Syac.g_02172	Prbc.g_00950
OG0000903	Syac.g_02140	Prbc.g_00960
OG0000904	Syac.g_02145	Prbc.g_00955
OG0000905	Syac.g_02148	Prbc.g_00952
OG0000906	Syac.g_02150	Prbc.g_00951
OG0000907	Syac.g_02138	Prbc.g_00327
OG0000908	Syac.g_02135	Prbc.g_00324
OG0000909	Syac.g_02134	Prbc.g_00323
OG0000910	Syac.g_02133	Prbc.g_00322
OG0000911	Syac.g_02131	Prbc.g_00320
OG0000912	Syac.g_02130	Prbc.g_00319
OG0000913	Syac.g_02129	Prbc.g_00318
OG0000914	Syac.g_02128	Prbc.g_00317
OG0000915	Syac.g_02127	Prbc.g_00316
OG0000916	Syac.g_02126	Prbc.g_00315
OG0000917	Syac.g_02125	Prbc.g_00314
OG0000918	Syac.g_02124	Prbc.g_00313
OG0000919	Syac.g_02123	Prbc.g_00312
OG0000920	Syac.g_02122	Prbc.g_00311
OG0000921	Syac.g_02121	Prbc.g_00310
OG0000922	Syac.g_02120	Prbc.g_00309
OG0000923	Syac.g_02116	Prbc.g_00305
OG0000924	Syac.g_02115	Prbc.g_00304
OG0000925	Syac.g_02114	Prbc.g_00303
OG0000926	Syac.g_02113	Prbc.g_00302
OG0000927	Syac.g_02111	Prbc.g_00300
OG0000928	Syac.g_02110	Prbc.g_00299
OG0000929	Syac.g_02109	Prbc.g_00298
OG0000930	Syac.g_02108	Prbc.g_00297
OG0000931	Syac.g_02107	Prbc.g_00296
OG0000932	Syac.g_02106	Prbc.g_00295
OG0000933	Syac.g_02101	Prbc.g_00291
OG0000934	Syac.g_02099	Prbc.g_00289
OG0000935	Syac.g_02098	Prbc.g_00288
OG0000936	Syac.g_02097	Prbc.g_00287
OG0000937	Syac.g_02096	Prbc.g_00286
OG0000938	Syac.g_02092	Prbc.g_00283
OG0000939	Syac.g_02091	Prbc.g_00282
OG0000940	Syac.g_02084	Prbc.g_00275
OG0000941	Syac.g_02082	Prbc.g_00273
OG0000942	Syac.g_02080	Prbc.g_00271
OG0000943	Syac.g_02079	Prbc.g_00270
OG0000944	Syac.g_02077	Prbc.g_00268
OG0000945	Syac.g_02075	Prbc.g_00267
OG0000946	Syac.g_02071	Prbc.g_00248
OG0000947	Syac.g_02068	Prbc.g_00246
OG0000948	Syac.g_02067	Prbc.g_00245
OG0000949	Syac.g_00205	Prbc.g_00242
OG0000950	Syac.g_00193	Prbc.g_00237
OG0000951	Syac.g_00188	Prbc.g_00233
OG0000952	Syac.g_00183	Prbc.g_00229
OG0000953	Syac.g_00177	Prbc.g_00225
OG0000954	Syac.g_00172	Prbc.g_00221
OG0000955	Syac.g_00171	Prbc.g_00220
OG0000956	Syac.g_00169	Prbc.g_00218
OG0000957	Syac.g_00158	Prbc.g_00213
OG0000958	Syac.g_00157	Prbc.g_00212
OG0000959	Syac.g_00153	Prbc.g_00208
OG0000960	Syac.g_00152	Prbc.g_00207
OG0000961	Syac.g_00147	Prbc.g_00204
OG0000962	Syac.g_00145	Prbc.g_00202
OG0000963	Syac.g_00140	Prbc.g_00197
OG0000964	Syac.g_00139	Prbc.g_00196
OG0000965	Syac.g_00138	Prbc.g_00195
OG0000966	Syac.g_00107	Prbc.g_00965
OG0000967	Syac.g_00075	Prbc.g_00969
OG0000968	Syac.g_00080	Prbc.g_00971
OG0000969	Syac.g_00078	Prbc.g_00972
OG0000970	Syac.g_00077	Prbc.g_00973
OG0000971	Syac.g_00067	Prbc.g_00974
OG0000972	Syac.g_00066	Prbc.g_00975
OG0000973	Syac.g_00065	Prbc.g_00976
OG0000974	Syac.g_00064	Prbc.g_00977
OG0000975	Syac.g_00063	Prbc.g_00978
OG0000976	Syac.g_00062	Prbc.g_00979
OG0000977	Syac.g_00059	Prbc.g_00980
OG0000978	Syac.g_00058	Prbc.g_00981
OG0000979	Syac.g_00055	Prbc.g_00984
OG0000980	Syac.g_00052	Prbc.g_00986
OG0000981	Syac.g_00049	Prbc.g_00989
OG0000982	Syac.g_02354	Prbc.g_00991
OG0000983	Syac.g_02355	Prbc.g_00992
OG0000984	Syac.g_02356	Prbc.g_00993
OG0000985	Syac.g_02359	Prbc.g_00996
OG0000986	Syac.g_02363	Prbc.g_00998
OG0000987	Syac.g_02365	Prbc.g_00999
OG0000988	Syac.g_02370	Prbc.g_01002
OG0000989	Syac.g_02379	Prbc.g_01006
OG0000990	Syac.g_02397	Prbc.g_01011
OG0000991	Syac.g_02400	Prbc.g_01012
OG0000992	Syac.g_02402	Prbc.g_01015
OG0000993	Syac.g_02403	Prbc.g_01016
OG0000994	Syac.g_02405	Prbc.g_01017
OG0000995	Syac.g_02410	Prbc.g_01021
OG0000996	Syac.g_02454	Prbc.g_01022
OG0000997	Syac.g_02464	Prbc.g_01043
OG0000998	Syac.g_02466	Prbc.g_01045
OG0000999	Syac.g_02467	Prbc.g_01046
OG0001000	Syac.g_02470	Prbc.g_01049
OG0001001	Syac.g_02475	Prbc.g_01052
OG0001002	Syac.g_02481	Prbc.g_01057
OG0001003	Syac.g_02483	Prbc.g_01060
OG0001004	Syac.g_02484	Prbc.g_01061
OG0001005	Syac.g_02485	Prbc.g_01062
OG0001006	Syac.g_02492	Prbc.g_01067
OG0001007	Syac.g_02494	Prbc.g_01069
OG0001008	Syac.g_00693	Prbc.g_01498
OG0001009	Syac.g_00030	Prbc.g_01097
OG0001010	Syac.g_00031	Prbc.g_01098
OG0001011	Syac.g_00032	Prbc.g_01099
OG0001012	Syac.g_02351	Prbc.g_01121
OG0001013	Syac.g_02337	Prbc.g_01126
OG0001014	Syac.g_02333	Prbc.g_01129
OG0001015	Syac.g_02332	Prbc.g_01130
OG0001016	Syac.g_00446	Prbc.g_00500
OG0001017	Syac.g_00440	Prbc.g_00496
OG0001018	Syac.g_00438	Prbc.g_00493
OG0001019	Syac.g_00422	Prbc.g_00484
OG0001020	Syac.g_00417	Prbc.g_00483
OG0001021	Syac.g_00413	Prbc.g_00482
OG0001022	Syac.g_00410	Prbc.g_00479
OG0001023	Syac.g_00409	Prbc.g_00478
OG0001024	Syac.g_00405	Prbc.g_00475
OG0001025	Syac.g_00399	Prbc.g_00468
OG0001026	Syac.g_00386	Prbc.g_00460
OG0001027	Syac.g_00380	Prbc.g_00459
OG0001028	Syac.g_00378	Prbc.g_00457
OG0001029	Syac.g_00376	Prbc.g_00455
OG0001030	Syac.g_00356	Prbc.g_00439
OG0001031	Syac.g_02266	Prbc.g_00385
OG0001032	Syac.g_02268	Prbc.g_00384
OG0001033	Syac.g_02298	Prbc.g_00364
OG0001034	Syac.g_01968	Prbc.g_00334
OG0001036	Syac.g_02221	Prbc.g_01154
OG0001037	Syac.g_02223	Prbc.g_01155
OG0001038	Syac.g_02251	Prbc.g_01171
OG0001039	Syac.g_02254	Prbc.g_01173
OG0001040	Syac.g_00292	Prbc.g_01176
OG0001041	Syac.g_00287	Prbc.g_01180
OG0001042	Syac.g_00258	Prbc.g_01196
OG0001043	Syac.g_00254	Prbc.g_01197
OG0001044	Syac.g_02021	Prbc.g_01245
OG0001045	Syac.g_02008	Prbc.g_01254
OG0001046	Syac.g_01207	Prbc.g_02168
OG0001047	Syac.g_00695	Prbc.g_01500
OG0001048	Syac.g_00696	Prbc.g_01501
OG0001049	Syac.g_00703	Prbc.g_01503
OG0001050	Syac.g_00704	Prbc.g_01504
OG0001051	Syac.g_00705	Prbc.g_01505
OG0001052	Syac.g_01704	Prbc.g_01531
OG0001053	Syac.g_01901	Prbc.g_01543
OG0001054	Syac.g_01884	Prbc.g_01557
OG0001055	Syac.g_01863	Prbc.g_01597
OG0001056	Syac.g_01831	Prbc.g_01615
OG0001057	Syac.g_01825	Prbc.g_01620
OG0001058	Syac.g_01810	Prbc.g_01629
OG0001059	Syac.g_01806	Prbc.g_01633
OG0001060	Syac.g_01799	Prbc.g_01640
OG0001061	Syac.g_01779	Prbc.g_01653
OG0001062	Syac.g_01777	Prbc.g_01655
OG0001063	Syac.g_01773	Prbc.g_01656
OG0001064	Syac.g_01772	Prbc.g_01657
OG0001065	Syac.g_01771	Prbc.g_01658
OG0001066	Syac.g_01770	Prbc.g_01659
OG0001067	Syac.g_01769	Prbc.g_01660
OG0001068	Syac.g_01768	Prbc.g_01661
OG0001069	Syac.g_01767	Prbc.g_01662
OG0001070	Syac.g_01764	Prbc.g_01664
OG0001071	Syac.g_01763	Prbc.g_01665
OG0001072	Syac.g_01758	Prbc.g_01666
OG0001074	Syac.g_00945	Prbc.g_01692
OG0001075	Syac.g_00946	Prbc.g_01693
OG0001076	Syac.g_00956	Prbc.g_01700
OG0001077	Syac.g_00967	Prbc.g_01705
OG0001078	Syac.g_00980	Prbc.g_01713
OG0001079	Syac.g_00993	Prbc.g_01724
OG0001080	Syac.g_01092	Prbc.g_01730
OG0001081	Syac.g_01432	Prbc.g_01732
OG0001082	Syac.g_01431	Prbc.g_01733
OG0001083	Syac.g_01424	Prbc.g_01738
OG0001084	Syac.g_01423	Prbc.g_01739
OG0001085	Syac.g_01412	Prbc.g_01749
OG0001086	Syac.g_01410	Prbc.g_01750
OG0001087	Syac.g_00923	Prbc.g_01770
OG0001088	Syac.g_00920	Prbc.g_01771
OG0001089	Syac.g_00896	Prbc.g_01779
OG0001090	Syac.g_01286	Prbc.g_01788
OG0001091	Syac.g_01284	Prbc.g_01790
OG0001092	Syac.g_01282	Prbc.g_01791
OG0001093	Syac.g_01276	Prbc.g_01796
OG0001094	Syac.g_01347	Prbc.g_01852
OG0001095	Syac.g_01326	Prbc.g_01871
OG0001096	Syac.g_01310	Prbc.g_01886
OG0001097	Syac.g_00834	Prbc.g_01906
OG0001098	Syac.g_01096	Prbc.g_01923
OG0001099	Syac.g_00377	Prbc.g_01962
OG0001100	Syac.g_01402	Prbc.g_01969
OG0001101	Syac.g_01401	Prbc.g_01971
OG0001102	Syac.g_01398	Prbc.g_01974
OG0001103	Syac.g_01395	Prbc.g_01976
OG0001104	Syac.g_01364	Prbc.g_01838
OG0001105	Syac.g_01360	Prbc.g_01842
OG0001106	Syac.g_01166	Prbc.g_02024
OG0001107	Syac.g_01180	Prbc.g_02034
OG0001108	Syac.g_01188	Prbc.g_02038
OG0001109	Syac.g_01190	Prbc.g_02039
OG0001110	Syac.g_01192	Prbc.g_02041
OG0001111	Syac.g_01194	Prbc.g_02042
OG0001112	Syac.g_01196	Prbc.g_02043
OG0001113	Syac.g_01197	Prbc.g_02044
OG0001114	Syac.g_01198	Prbc.g_02045
OG0001115	Syac.g_01202	Prbc.g_02047
OG0001116	Syac.g_01204	Prbc.g_02048
OG0001117	Syac.g_01205	Prbc.g_02049
OG0001118	Syac.g_01206	Prbc.g_02050
OG0001119	Syac.g_01208	Prbc.g_02051
OG0001120	Syac.g_01213	Prbc.g_02052
OG0001121	Syac.g_01949, Syac.g_01170	Prbc.g_00645
OG0001122	Syac.g_01238	Prbc.g_02081
OG0001123	Syac.g_01245	Prbc.g_02086
OG0001124	Syac.g_01247	Prbc.g_02088
OG0001125	Syac.g_01249	Prbc.g_02090
OG0001126	Syac.g_00870	Prbc.g_02101
OG0001127	Syac.g_00871	Prbc.g_02102
OG0001128	Syac.g_00875	Prbc.g_02105
OG0001129	Syac.g_00877	Prbc.g_02106
