Orthogroup	Syac	Prag
OG0000596	Syac.g_00982	Prag.g_00616
OG0000597	Syac.g_00985	Prag.g_00618
OG0000598	Syac.g_00986	Prag.g_00619
OG0000599	Syac.g_00989	Prag.g_00622
OG0000600	Syac.g_00990	Prag.g_00623
OG0000601	Syac.g_00991	Prag.g_00624
OG0000602	Syac.g_00996	Prag.g_00626
OG0000603	Syac.g_00997	Prag.g_00627
OG0000604	Syac.g_01001	Prag.g_00628
OG0000605	Syac.g_01089	Prag.g_00629
OG0000606	Syac.g_01434	Prag.g_00632
OG0000607	Syac.g_01430	Prag.g_00635
OG0000608	Syac.g_01429	Prag.g_00636
OG0000609	Syac.g_01427	Prag.g_00637
OG0000610	Syac.g_01419	Prag.g_00642
OG0000611	Syac.g_01416	Prag.g_00645
OG0000612	Syac.g_01415	Prag.g_00646
OG0000613	Syac.g_00231	Prag.g_00651
OG0000614	Syac.g_00911	Prag.g_00670
OG0000615	Syac.g_01377	Prag.g_00678
OG0000616	Syac.g_02478	Prag.g_00682
OG0000617	Syac.g_01280	Prag.g_00698
OG0000618	Syac.g_01279	Prag.g_00699
OG0000619	Syac.g_01278	Prag.g_00700
OG0000620	Syac.g_01270	Prag.g_00703
OG0000621	Syac.g_01269	Prag.g_00704
OG0000622	Syac.g_01268	Prag.g_00705
OG0000623	Syac.g_01267	Prag.g_00706
OG0000624	Syac.g_01265	Prag.g_00707
OG0000625	Syac.g_01264	Prag.g_00708
OG0000626	Syac.g_01263	Prag.g_00709
OG0000627	Syac.g_01126	Prag.g_00710
OG0000628	Syac.g_01127	Prag.g_00711
OG0000629	Syac.g_01130	Prag.g_00712
OG0000630	Syac.g_01134	Prag.g_00715
OG0000631	Syac.g_01139	Prag.g_00797
OG0000632	Syac.g_01140	Prag.g_00798
OG0000633	Syac.g_01141	Prag.g_00799
OG0000634	Syac.g_01345	Prag.g_00802
OG0000635	Syac.g_01344	Prag.g_00803
OG0000636	Syac.g_01342	Prag.g_00805
OG0000637	Syac.g_01340	Prag.g_00807
OG0000638	Syac.g_01339	Prag.g_00808
OG0000639	Syac.g_01338	Prag.g_00809
OG0000640	Syac.g_01337	Prag.g_00810
OG0000641	Syac.g_01333	Prag.g_00814
OG0000642	Syac.g_01332	Prag.g_00815
OG0000643	Syac.g_01330	Prag.g_00816
OG0000644	Syac.g_01329	Prag.g_00817
OG0000645	Syac.g_01327	Prag.g_00818
OG0000646	Syac.g_01324	Prag.g_00820
OG0000647	Syac.g_01322	Prag.g_00821
OG0000648	Syac.g_01319	Prag.g_00823
OG0000649	Syac.g_01318	Prag.g_00824
OG0000650	Syac.g_01317	Prag.g_00825
OG0000651	Syac.g_01316	Prag.g_00826
OG0000652	Syac.g_01315	Prag.g_00827
OG0000653	Syac.g_01313	Prag.g_00829
OG0000654	Syac.g_01312	Prag.g_00830
OG0000655	Syac.g_01311	Prag.g_00831
OG0000656	Syac.g_01308	Prag.g_00834
OG0000657	Syac.g_00846	Prag.g_00840
OG0000658	Syac.g_00842	Prag.g_00841
OG0000659	Syac.g_00841	Prag.g_00842
OG0000660	Syac.g_00837	Prag.g_00846
OG0000661	Syac.g_00835	Prag.g_00848
OG0000662	Syac.g_00833	Prag.g_00850
OG0000663	Syac.g_00830	Prag.g_00852
OG0000664	Syac.g_00829	Prag.g_00853
OG0000665	Syac.g_01018	Prag.g_00857
OG0000666	Syac.g_01088	Prag.g_00858
OG0000667	Syac.g_02165	Prag.g_00862
OG0000668	Syac.g_01239	Prag.g_00892
OG0000669	Syac.g_01404	Prag.g_00898
OG0000670	Syac.g_00580	Prag.g_00900
OG0000671	Syac.g_01400	Prag.g_00902
OG0000672	Syac.g_01396	Prag.g_00904
OG0000673	Syac.g_01393	Prag.g_00907
OG0000674	Syac.g_01391	Prag.g_00909
OG0000675	Syac.g_01390	Prag.g_00910
OG0000676	Syac.g_01388	Prag.g_00912
OG0000677	Syac.g_01387	Prag.g_00913
OG0000678	Syac.g_01384	Prag.g_00915
OG0000679	Syac.g_01375	Prag.g_00919
OG0000680	Syac.g_01374	Prag.g_00920
OG0000681	Syac.g_01371	Prag.g_00922
OG0000682	Syac.g_01370	Prag.g_00923
OG0000683	Syac.g_01369	Prag.g_00924
OG0000684	Syac.g_01365	Prag.g_00926
OG0000685	Syac.g_01363	Prag.g_00928
OG0000686	Syac.g_01362	Prag.g_00929
OG0000687	Syac.g_01361	Prag.g_00930
OG0000688	Syac.g_01356	Prag.g_00933
OG0000689	Syac.g_01354	Prag.g_00934
OG0000690	Syac.g_01353	Prag.g_00935
OG0000691	Syac.g_01352	Prag.g_00936
OG0000692	Syac.g_01351	Prag.g_00938
OG0000693	Syac.g_01349	Prag.g_00939
OG0000694	Syac.g_01348	Prag.g_00940
OG0000695	Syac.g_01143	Prag.g_00942
OG0000696	Syac.g_01144	Prag.g_00943
OG0000697	Syac.g_01146	Prag.g_00944
OG0000698	Syac.g_01149	Prag.g_00947
OG0000699	Syac.g_01151	Prag.g_00948
OG0000700	Syac.g_01152	Prag.g_00949
OG0000701	Syac.g_01153	Prag.g_00950
OG0000702	Syac.g_01161	Prag.g_00952
OG0000703	Syac.g_01162	Prag.g_00953
OG0000704	Syac.g_01165	Prag.g_00954
OG0000705	Syac.g_01174	Prag.g_00958
OG0000706	Syac.g_01175	Prag.g_00959
OG0000707	Syac.g_01176	Prag.g_00960
OG0000708	Syac.g_01179	Prag.g_00961
OG0000709	Syac.g_01187	Prag.g_00965
OG0000710	Syac.g_01191	Prag.g_00968
OG0000711	Syac.g_01220	Prag.g_00985
OG0000712	Syac.g_01221	Prag.g_00987
OG0000713	Syac.g_01222	Prag.g_00988
OG0000714	Syac.g_01224	Prag.g_00989
OG0000715	Syac.g_01226	Prag.g_00991
OG0000716	Syac.g_01230	Prag.g_00993
OG0000717	Syac.g_01231	Prag.g_00994
OG0000718	Syac.g_01235	Prag.g_01005
OG0000719	Syac.g_01237	Prag.g_01007
OG0000720	Syac.g_01250	Prag.g_01016
OG0000721	Syac.g_01252	Prag.g_01018
OG0000722	Syac.g_01253	Prag.g_01019
OG0000723	Syac.g_01261	Prag.g_01022
OG0000724	Syac.g_00879	Prag.g_01031
OG0000725	Syac.g_00887	Prag.g_01037
OG0000726	Syac.g_00888	Prag.g_01038
OG0000727	Syac.g_00889	Prag.g_01039
OG0000728	Syac.g_00891	Prag.g_01041
OG0000729	Syac.g_00144	Prag.g_01087
OG0000730	Syac.g_02024	Prag.g_01091
OG0000731	Syac.g_02011	Prag.g_01095
OG0000732	Syac.g_00051	Prag.g_01102
OG0000733	Syac.g_02386	Prag.g_01121
OG0000734	Syac.g_00388	Prag.g_01138
OG0000735	Syac.g_00750	Prag.g_01140
OG0000736	Syac.g_00751	Prag.g_01141
OG0000737	Syac.g_00752	Prag.g_01142
OG0000738	Syac.g_00757	Prag.g_01146
OG0000739	Syac.g_00762	Prag.g_01147
OG0000740	Syac.g_00763	Prag.g_01148
OG0000741	Syac.g_00766	Prag.g_01149
OG0000742	Syac.g_00768	Prag.g_01152
OG0000743	Syac.g_00770	Prag.g_01154
OG0000744	Syac.g_00771	Prag.g_01155
OG0000745	Syac.g_00773	Prag.g_01156
OG0000746	Syac.g_00776	Prag.g_01158
OG0000747	Syac.g_00777	Prag.g_01159
OG0000748	Syac.g_00787	Prag.g_01162
OG0000749	Syac.g_00789	Prag.g_01163
OG0000750	Syac.g_00790	Prag.g_01164
OG0000751	Syac.g_00797	Prag.g_01166
OG0000752	Syac.g_00799	Prag.g_01168
OG0000753	Syac.g_00802	Prag.g_01171
OG0000754	Syac.g_01471	Prag.g_01174
OG0000755	Syac.g_01479	Prag.g_01177
OG0000756	Syac.g_01480	Prag.g_01178
OG0000757	Syac.g_01492	Prag.g_01184
OG0000758	Syac.g_01493	Prag.g_01185
OG0000759	Syac.g_01494	Prag.g_01186
OG0000760	Syac.g_01495	Prag.g_01187
OG0000761	Syac.g_01496	Prag.g_01188
OG0000762	Syac.g_01498	Prag.g_01189
OG0000763	Syac.g_01500	Prag.g_01191
OG0000764	Syac.g_01501	Prag.g_01192
OG0000765	Syac.g_01515	Prag.g_01201
OG0000766	Syac.g_01516	Prag.g_01202
OG0000767	Syac.g_01518	Prag.g_01204
OG0000768	Syac.g_01519	Prag.g_01205
OG0000769	Syac.g_01521	Prag.g_01207
OG0000770	Syac.g_01524	Prag.g_01209
OG0000771	Syac.g_00873	Prag.g_01219
OG0000772	Syac.g_01569	Prag.g_01328
OG0000773	Syac.g_00741	Prag.g_01344
OG0000774	Syac.g_00737	Prag.g_01346
OG0000775	Syac.g_00735	Prag.g_01350
OG0000776	Syac.g_00734	Prag.g_01351
OG0000777	Syac.g_00733	Prag.g_01352
OG0000778	Syac.g_00732	Prag.g_01353
OG0000779	Syac.g_00727	Prag.g_01357
OG0000780	Syac.g_00723	Prag.g_01358
OG0000781	Syac.g_00719	Prag.g_01361
OG0000782	Syac.g_00718	Prag.g_01362
OG0000783	Syac.g_00717	Prag.g_01363
OG0000784	Syac.g_00716	Prag.g_01364
OG0000785	Syac.g_00714	Prag.g_01366
OG0000786	Syac.g_01730	Prag.g_01368
OG0000787	Syac.g_01731	Prag.g_01369
OG0000788	Syac.g_00992	Prag.g_01376
OG0000789	Syac.g_01111	Prag.g_01379
OG0000790	Syac.g_01921	Prag.g_01394
OG0000791	Syac.g_01922	Prag.g_01396
OG0000792	Syac.g_01923	Prag.g_01397
OG0000793	Syac.g_01928	Prag.g_01400
OG0000794	Syac.g_01929	Prag.g_01401
OG0000795	Syac.g_01930	Prag.g_01402
OG0000796	Syac.g_01934	Prag.g_01406
OG0000797	Syac.g_01935	Prag.g_01407
OG0000798	Syac.g_02250	Prag.g_01430
OG0000799	Syac.g_01602	Prag.g_01470
OG0000800	Syac.g_01603	Prag.g_01471
OG0000801	Syac.g_01604	Prag.g_01472
OG0000802	Syac.g_01608	Prag.g_01474
OG0000803	Syac.g_01613	Prag.g_01476
OG0000804	Syac.g_01616	Prag.g_01477
OG0000805	Syac.g_01620	Prag.g_01479
OG0000806	Syac.g_01622	Prag.g_01481
OG0000807	Syac.g_01624	Prag.g_01482
OG0000808	Syac.g_01625	Prag.g_01483
OG0000809	Syac.g_01628	Prag.g_01486
OG0000810	Syac.g_01629	Prag.g_01487
OG0000811	Syac.g_01637	Prag.g_01493
OG0000812	Syac.g_01639	Prag.g_01495
OG0000813	Syac.g_01640	Prag.g_01496
OG0000814	Syac.g_01642	Prag.g_01498
OG0000815	Syac.g_01643	Prag.g_01499
OG0000816	Syac.g_01645	Prag.g_01501
OG0000817	Syac.g_01646	Prag.g_01502
OG0000818	Syac.g_01652	Prag.g_01507
OG0000819	Syac.g_01653	Prag.g_01508
OG0000820	Syac.g_01654	Prag.g_01509
OG0000821	Syac.g_01659	Prag.g_01512
OG0000822	Syac.g_01661	Prag.g_01513
OG0000823	Syac.g_01662	Prag.g_01514
OG0000824	Syac.g_01666	Prag.g_01517
OG0000825	Syac.g_01667	Prag.g_01518
OG0000826	Syac.g_01668	Prag.g_01519
OG0000827	Syac.g_01669	Prag.g_01520
OG0000828	Syac.g_01672	Prag.g_01524
OG0000829	Syac.g_01673	Prag.g_01525
OG0000830	Syac.g_01674	Prag.g_01526
OG0000831	Syac.g_01676	Prag.g_01528
OG0000832	Syac.g_00623	Prag.g_01534
OG0000833	Syac.g_00613	Prag.g_01542
OG0000834	Syac.g_00610	Prag.g_01543
OG0000835	Syac.g_00609	Prag.g_01544
OG0000836	Syac.g_00605	Prag.g_01545
OG0000837	Syac.g_00604	Prag.g_01546
OG0000838	Syac.g_00600	Prag.g_01548
OG0000839	Syac.g_00599	Prag.g_01549
OG0000840	Syac.g_00598	Prag.g_01550
OG0000841	Syac.g_00597	Prag.g_01551
OG0000842	Syac.g_00596	Prag.g_01552
OG0000843	Syac.g_00595	Prag.g_01553
OG0000844	Syac.g_00593	Prag.g_01554
OG0000845	Syac.g_00592	Prag.g_01555
OG0000846	Syac.g_00591	Prag.g_01556
OG0000847	Syac.g_00590	Prag.g_01557
OG0000848	Syac.g_00588	Prag.g_01558
OG0000849	Syac.g_00587	Prag.g_01559
OG0000850	Syac.g_00585	Prag.g_01561
OG0000851	Syac.g_00573	Prag.g_01562
OG0000852	Syac.g_00572	Prag.g_01563
OG0000853	Syac.g_00568	Prag.g_01567
OG0000854	Syac.g_00566	Prag.g_01569
OG0000855	Syac.g_00565	Prag.g_01570
OG0000856	Syac.g_00964	Prag.g_01583
OG0000857	Syac.g_01323	Prag.g_01611
OG0000858	Syac.g_00559	Prag.g_01663
OG0000859	Syac.g_00558	Prag.g_01664
OG0000860	Syac.g_00542	Prag.g_01671
OG0000861	Syac.g_00541	Prag.g_01672
OG0000862	Syac.g_00540	Prag.g_01673
OG0000863	Syac.g_00538	Prag.g_01675
OG0000864	Syac.g_00537	Prag.g_01676
OG0000865	Syac.g_00533	Prag.g_01677
OG0000866	Syac.g_00532	Prag.g_01678
OG0000867	Syac.g_00531	Prag.g_01679
OG0000868	Syac.g_00529	Prag.g_01680
OG0000869	Syac.g_00524	Prag.g_01684
OG0000870	Syac.g_00519	Prag.g_01689
OG0000871	Syac.g_00518	Prag.g_01690
OG0000872	Syac.g_00510	Prag.g_01691
OG0000873	Syac.g_00507	Prag.g_01694
OG0000874	Syac.g_00512	Prag.g_01697
OG0000875	Syac.g_00505	Prag.g_01698
OG0000876	Syac.g_00675	Prag.g_01699
OG0000877	Syac.g_00671	Prag.g_01701
OG0000878	Syac.g_00670	Prag.g_01702
OG0000879	Syac.g_00669	Prag.g_01703
OG0000880	Syac.g_00668	Prag.g_01704
OG0000881	Syac.g_00664	Prag.g_01708
OG0000882	Syac.g_00659	Prag.g_01713
OG0000883	Syac.g_00656	Prag.g_01715
OG0000884	Syac.g_00654	Prag.g_01717
OG0000885	Syac.g_00653	Prag.g_01718
OG0000886	Syac.g_00652	Prag.g_01719
OG0000887	Syac.g_00651	Prag.g_01720
OG0000888	Syac.g_00649	Prag.g_01722
OG0000889	Syac.g_00647	Prag.g_01724
OG0000890	Syac.g_00642	Prag.g_01725
OG0000891	Syac.g_00641	Prag.g_01726
OG0000892	Syac.g_00638	Prag.g_01728
OG0000893	Syac.g_02193	Prag.g_01732
OG0000894	Syac.g_02189	Prag.g_01734
OG0000895	Syac.g_02185	Prag.g_01737
OG0000896	Syac.g_02184	Prag.g_01738
OG0000897	Syac.g_02182	Prag.g_01740
OG0000898	Syac.g_02181	Prag.g_01741
OG0000899	Syac.g_02180	Prag.g_01742
OG0000900	Syac.g_02179	Prag.g_01743
OG0000901	Syac.g_02174	Prag.g_01746
OG0000902	Syac.g_02172	Prag.g_01748
OG0000903	Syac.g_02140	Prag.g_01751
OG0000904	Syac.g_02145	Prag.g_01753
OG0000905	Syac.g_02148	Prag.g_01757
OG0000906	Syac.g_02150	Prag.g_01758
OG0000907	Syac.g_02138	Prag.g_01762
OG0000908	Syac.g_02135	Prag.g_01765
OG0000909	Syac.g_02134	Prag.g_01766
OG0000910	Syac.g_02133	Prag.g_01767
OG0000911	Syac.g_02131	Prag.g_01769
OG0000912	Syac.g_02130	Prag.g_01770
OG0000913	Syac.g_02129	Prag.g_01771
OG0000914	Syac.g_02128	Prag.g_01772
OG0000915	Syac.g_02127	Prag.g_01773
OG0000916	Syac.g_02126	Prag.g_01774
OG0000917	Syac.g_02125	Prag.g_01775
OG0000918	Syac.g_02124	Prag.g_01776
OG0000919	Syac.g_02123	Prag.g_01777
OG0000920	Syac.g_02122	Prag.g_01778
OG0000921	Syac.g_02121	Prag.g_01779
OG0000922	Syac.g_02120	Prag.g_01780
OG0000923	Syac.g_02116	Prag.g_01784
OG0000924	Syac.g_02115	Prag.g_01785
OG0000925	Syac.g_02114	Prag.g_01786
OG0000926	Syac.g_02113	Prag.g_01787
OG0000927	Syac.g_02111	Prag.g_01789
OG0000928	Syac.g_02110	Prag.g_01790
OG0000929	Syac.g_02109	Prag.g_01791
OG0000930	Syac.g_02108	Prag.g_01792
OG0000931	Syac.g_02107	Prag.g_01793
OG0000932	Syac.g_02106	Prag.g_01794
OG0000933	Syac.g_02101	Prag.g_01798
OG0000934	Syac.g_02099	Prag.g_01800
OG0000935	Syac.g_02098	Prag.g_01801
OG0000936	Syac.g_02097	Prag.g_01802
OG0000937	Syac.g_02096	Prag.g_01803
OG0000938	Syac.g_02092	Prag.g_01805
OG0000939	Syac.g_02091	Prag.g_01806
OG0000940	Syac.g_02084	Prag.g_01813
OG0000941	Syac.g_02082	Prag.g_01815
OG0000942	Syac.g_02080	Prag.g_01817
OG0000943	Syac.g_02079	Prag.g_01818
OG0000944	Syac.g_02077	Prag.g_01819
OG0000945	Syac.g_02075	Prag.g_01820
OG0000946	Syac.g_02071	Prag.g_01824
OG0000947	Syac.g_02068	Prag.g_01826
OG0000948	Syac.g_02067	Prag.g_01827
OG0000949	Syac.g_00205	Prag.g_01830
OG0000950	Syac.g_00193	Prag.g_01835
OG0000951	Syac.g_00188	Prag.g_01839
OG0000952	Syac.g_00183	Prag.g_01843
OG0000953	Syac.g_00177	Prag.g_01846
OG0000954	Syac.g_00172	Prag.g_01850
OG0000955	Syac.g_00171	Prag.g_01851
OG0000956	Syac.g_00169	Prag.g_01853
OG0000957	Syac.g_00158	Prag.g_01859
OG0000958	Syac.g_00157	Prag.g_01860
OG0000959	Syac.g_00153	Prag.g_01864
OG0000960	Syac.g_00152	Prag.g_01865
OG0000961	Syac.g_00147	Prag.g_01867
OG0000962	Syac.g_00145	Prag.g_01869
OG0000963	Syac.g_00140	Prag.g_01873
OG0000964	Syac.g_00139	Prag.g_01874
OG0000965	Syac.g_00138	Prag.g_01875
OG0000966	Syac.g_00107	Prag.g_01882
OG0000967	Syac.g_00075	Prag.g_01886
OG0000968	Syac.g_00080	Prag.g_01888
OG0000969	Syac.g_00078	Prag.g_01889
OG0000970	Syac.g_00077	Prag.g_01890
OG0000971	Syac.g_00067	Prag.g_01891
OG0000972	Syac.g_00066	Prag.g_01892
OG0000973	Syac.g_00065	Prag.g_01893
OG0000974	Syac.g_00064	Prag.g_01894
OG0000975	Syac.g_00063	Prag.g_01895
OG0000976	Syac.g_00062	Prag.g_01896
OG0000977	Syac.g_00059	Prag.g_01897
OG0000978	Syac.g_00058	Prag.g_01898
OG0000979	Syac.g_00055	Prag.g_01901
OG0000980	Syac.g_00052	Prag.g_01903
OG0000981	Syac.g_00049	Prag.g_01905
OG0000982	Syac.g_02354	Prag.g_01907
OG0000983	Syac.g_02355	Prag.g_01908
OG0000984	Syac.g_02356	Prag.g_01909
OG0000985	Syac.g_02359	Prag.g_01912
OG0000986	Syac.g_02363	Prag.g_01914
OG0000987	Syac.g_02365	Prag.g_01915
OG0000988	Syac.g_02370	Prag.g_01918
OG0000989	Syac.g_02379	Prag.g_01922
OG0000990	Syac.g_02397	Prag.g_01925
OG0000991	Syac.g_02400	Prag.g_01926
OG0000992	Syac.g_02402	Prag.g_01928
OG0000993	Syac.g_02403	Prag.g_01929
OG0000994	Syac.g_02405	Prag.g_01930
OG0000995	Syac.g_02410	Prag.g_01934
OG0000996	Syac.g_02454	Prag.g_01935
OG0000997	Syac.g_02464	Prag.g_01936
OG0000998	Syac.g_02466	Prag.g_01938
OG0000999	Syac.g_02467	Prag.g_01939
OG0001000	Syac.g_02470	Prag.g_01942
OG0001001	Syac.g_02475	Prag.g_01944
OG0001002	Syac.g_02481	Prag.g_01948
OG0001003	Syac.g_02483	Prag.g_01949
OG0001004	Syac.g_02484	Prag.g_01950
OG0001005	Syac.g_02485	Prag.g_01951
OG0001006	Syac.g_02492	Prag.g_01955
OG0001007	Syac.g_02494	Prag.g_01957
OG0001008	Syac.g_00693	Prag.g_00416
OG0001009	Syac.g_00030	Prag.g_00027
OG0001010	Syac.g_00031	Prag.g_00028
OG0001011	Syac.g_00032	Prag.g_00029
OG0001012	Syac.g_02351	Prag.g_00043
OG0001013	Syac.g_02337	Prag.g_00048
OG0001014	Syac.g_02333	Prag.g_00051
OG0001015	Syac.g_02332	Prag.g_00052
OG0001016	Syac.g_00446	Prag.g_00067
OG0001017	Syac.g_00440	Prag.g_00071
OG0001018	Syac.g_00438	Prag.g_00074
OG0001019	Syac.g_00422	Prag.g_00083
OG0001020	Syac.g_00417	Prag.g_00084
OG0001021	Syac.g_00413	Prag.g_00085
OG0001022	Syac.g_00410	Prag.g_00087
OG0001023	Syac.g_00409	Prag.g_00088
OG0001024	Syac.g_00405	Prag.g_00091
OG0001025	Syac.g_00399	Prag.g_00097
OG0001026	Syac.g_00386	Prag.g_00104
OG0001027	Syac.g_00380	Prag.g_00105
OG0001028	Syac.g_00378	Prag.g_00107
OG0001029	Syac.g_00376	Prag.g_00108
OG0001030	Syac.g_00356	Prag.g_00123
OG0001031	Syac.g_02266	Prag.g_00179
OG0001032	Syac.g_02268	Prag.g_00180
OG0001033	Syac.g_02298	Prag.g_00201
OG0001034	Syac.g_01968	Prag.g_00229
OG0001036	Syac.g_02221	Prag.g_00250
OG0001037	Syac.g_02223	Prag.g_00251
OG0001038	Syac.g_02251	Prag.g_00269
OG0001039	Syac.g_02254	Prag.g_00272
OG0001040	Syac.g_00292	Prag.g_00274
OG0001041	Syac.g_00287	Prag.g_00278
OG0001042	Syac.g_00258	Prag.g_00295
OG0001043	Syac.g_00254	Prag.g_00296
OG0001044	Syac.g_02021	Prag.g_00328
OG0001045	Syac.g_02008	Prag.g_00337
OG0001046	Syac.g_01207	Prag.g_00372
OG0001047	Syac.g_00695	Prag.g_00418
OG0001048	Syac.g_00696	Prag.g_00419
OG0001049	Syac.g_00703	Prag.g_00421
OG0001050	Syac.g_00704	Prag.g_00422
OG0001051	Syac.g_00705	Prag.g_00423
OG0001052	Syac.g_01704	Prag.g_00450
OG0001053	Syac.g_01901	Prag.g_00462
OG0001054	Syac.g_01884	Prag.g_00477
OG0001055	Syac.g_01863	Prag.g_00496
OG0001056	Syac.g_01831	Prag.g_00515
OG0001057	Syac.g_01825	Prag.g_00520
OG0001058	Syac.g_01810	Prag.g_00528
OG0001059	Syac.g_01806	Prag.g_00532
OG0001060	Syac.g_01799	Prag.g_00539
OG0001061	Syac.g_01779	Prag.g_00552
OG0001062	Syac.g_01777	Prag.g_00554
OG0001063	Syac.g_01773	Prag.g_00556
OG0001064	Syac.g_01772	Prag.g_00557
OG0001065	Syac.g_01771	Prag.g_00558
OG0001066	Syac.g_01770	Prag.g_00559
OG0001067	Syac.g_01769	Prag.g_00560
OG0001068	Syac.g_01768	Prag.g_00561
OG0001069	Syac.g_01767	Prag.g_00562
OG0001070	Syac.g_01764	Prag.g_00565
OG0001071	Syac.g_01763	Prag.g_00566
OG0001072	Syac.g_01758	Prag.g_00568
OG0001074	Syac.g_00945	Prag.g_00593
OG0001075	Syac.g_00946	Prag.g_00594
OG0001076	Syac.g_00956	Prag.g_00602
OG0001077	Syac.g_00967	Prag.g_00606
OG0001078	Syac.g_00980	Prag.g_00614
OG0001079	Syac.g_00993	Prag.g_00625
OG0001080	Syac.g_01092	Prag.g_00631
OG0001081	Syac.g_01432	Prag.g_00633
OG0001082	Syac.g_01431	Prag.g_00634
OG0001083	Syac.g_01424	Prag.g_00639
OG0001084	Syac.g_01423	Prag.g_00640
OG0001085	Syac.g_01412	Prag.g_00648
OG0001086	Syac.g_01410	Prag.g_00649
OG0001087	Syac.g_00923	Prag.g_00666
OG0001088	Syac.g_00920	Prag.g_00667
OG0001089	Syac.g_00896	Prag.g_00675
OG0001090	Syac.g_01286	Prag.g_00693
OG0001091	Syac.g_01284	Prag.g_00695
OG0001092	Syac.g_01282	Prag.g_00696
OG0001093	Syac.g_01276	Prag.g_00701
OG0001094	Syac.g_01347	Prag.g_00800
OG0001095	Syac.g_01326	Prag.g_00819
OG0001096	Syac.g_01310	Prag.g_00832
OG0001097	Syac.g_00834	Prag.g_00849
OG0001098	Syac.g_01096	Prag.g_00864
OG0001099	Syac.g_00377	Prag.g_00895
OG0001100	Syac.g_01402	Prag.g_00899
OG0001101	Syac.g_01401	Prag.g_00901
OG0001102	Syac.g_01398	Prag.g_00903
OG0001103	Syac.g_01395	Prag.g_00905
OG0001104	Syac.g_01364	Prag.g_00927
OG0001105	Syac.g_01360	Prag.g_00931
OG0001106	Syac.g_01166	Prag.g_00955
OG0001107	Syac.g_01180	Prag.g_00962
OG0001108	Syac.g_01188	Prag.g_00966
OG0001109	Syac.g_01190	Prag.g_00967
OG0001110	Syac.g_01192	Prag.g_00969
OG0001111	Syac.g_01194	Prag.g_00970
OG0001112	Syac.g_01196	Prag.g_00971
OG0001113	Syac.g_01197	Prag.g_00972
OG0001114	Syac.g_01198	Prag.g_00973
OG0001115	Syac.g_01202	Prag.g_00975
OG0001116	Syac.g_01204	Prag.g_00976
OG0001117	Syac.g_01205	Prag.g_00977
OG0001118	Syac.g_01206	Prag.g_00978
OG0001119	Syac.g_01208	Prag.g_00979
OG0001120	Syac.g_01213	Prag.g_00981
OG0001121	Syac.g_01949, Syac.g_01170	Prag.g_01118, Prag.g_00984
OG0001122	Syac.g_01238	Prag.g_01008
OG0001123	Syac.g_01245	Prag.g_01012
OG0001124	Syac.g_01247	Prag.g_01014
OG0001125	Syac.g_01249	Prag.g_01015
OG0001126	Syac.g_00870	Prag.g_01025
OG0001127	Syac.g_00871	Prag.g_01026
OG0001128	Syac.g_00875	Prag.g_01028
OG0001129	Syac.g_00877	Prag.g_01029
OG0001130	Syac.g_00878	Prag.g_01030
OG0001131	Syac.g_01382	Prag.g_01066
OG0001132	Syac.g_01062	Prag.g_01076
OG0001133	Syac.g_00958	Prag.g_01106
OG0001134	Syac.g_01466	Prag.g_01120
OG0001136	Syac.g_00767	Prag.g_01150
OG0001137	Syac.g_00786	Prag.g_01161
OG0001138	Syac.g_01486	Prag.g_01179
OG0001139	Syac.g_01488	Prag.g_01180
OG0001140	Syac.g_01489	Prag.g_01181
OG0001141	Syac.g_01490	Prag.g_01182
OG0001142	Syac.g_01491	Prag.g_01183
OG0001143	Syac.g_01499	Prag.g_01190
OG0001144	Syac.g_01508	Prag.g_01195
OG0001145	Syac.g_00740	Prag.g_01345
OG0001146	Syac.g_00722	Prag.g_01359
OG0001147	Syac.g_01689	Prag.g_01375
OG0001148	Syac.g_01918	Prag.g_01391
OG0001149	Syac.g_01919	Prag.g_01392
OG0001150	Syac.g_01920	Prag.g_01393
OG0001151	Syac.g_01932	Prag.g_01404
OG0001152	Syac.g_01933	Prag.g_01405
OG0001153	Syac.g_01670	Prag.g_01521
OG0001154	Syac.g_01671	Prag.g_01523
OG0001155	Syac.g_00621	Prag.g_01535
OG0001156	Syac.g_00618	Prag.g_01538
OG0001157	Syac.g_00617	Prag.g_01539
OG0001158	Syac.g_00616	Prag.g_01540
OG0001159	Syac.g_00615	Prag.g_01541
OG0001160	Syac.g_00570	Prag.g_01565
OG0001161	Syac.g_02385	Prag.g_01576
OG0001162	Syac.g_01307	Prag.g_01587
OG0001163	Syac.g_00562	Prag.g_01661
OG0001164	Syac.g_00556	Prag.g_01665
OG0001165	Syac.g_00551	Prag.g_01668
OG0001166	Syac.g_00520	Prag.g_01688
OG0001167	Syac.g_00667	Prag.g_01705
OG0001168	Syac.g_00665	Prag.g_01707
OG0001169	Syac.g_00663	Prag.g_01709
OG0001170	Syac.g_00661	Prag.g_01711
OG0001171	Syac.g_00650	Prag.g_01721
OG0001172	Syac.g_02187	Prag.g_01735
OG0001173	Syac.g_02186	Prag.g_01736
OG0001174	Syac.g_02178	Prag.g_01744
OG0001175	Syac.g_02177	Prag.g_01745
OG0001176	Syac.g_02141	Prag.g_01752
OG0001177	Syac.g_02143	Prag.g_01754
OG0001178	Syac.g_00539	Prag.g_01759
OG0001179	Syac.g_02112	Prag.g_01788
