Orthogroup	Syac	Syai
OG0000568	Syac.g_01786	Syai.g_00758
OG0000569	Syac.g_01785	Syai.g_00759
OG0000570	Syac.g_01784	Syai.g_00760
OG0000571	Syac.g_01780	Syai.g_00764
OG0000572	Syac.g_01765	Syai.g_00782
OG0000573	Syac.g_01755	Syai.g_00790
OG0000574	Syac.g_01754	Syai.g_00796
OG0000575	Syac.g_01750	Syai.g_00800
OG0000576	Syac.g_01748	Syai.g_00802
OG0000577	Syac.g_01747	Syai.g_00803
OG0000578	Syac.g_01746	Syai.g_00804
OG0000579	Syac.g_01745	Syai.g_00805
OG0000580	Syac.g_01744	Syai.g_00806
OG0000581	Syac.g_01738	Syai.g_00812
OG0000582	Syac.g_00936	Syai.g_01042
OG0000583	Syac.g_00937	Syai.g_01043
OG0000584	Syac.g_00938	Syai.g_01044
OG0000585	Syac.g_00940	Syai.g_01046
OG0000586	Syac.g_00941	Syai.g_01047
OG0000587	Syac.g_00943	Syai.g_01049
OG0000588	Syac.g_00949	Syai.g_01063
OG0000589	Syac.g_00953	Syai.g_01066
OG0000590	Syac.g_00954	Syai.g_01067
OG0000591	Syac.g_00961	Syai.g_01075
OG0000592	Syac.g_00962	Syai.g_01076
OG0000593	Syac.g_00975	Syai.g_01100
OG0000594	Syac.g_00976	Syai.g_01101
OG0000595	Syac.g_00977	Syai.g_01102
OG0000596	Syac.g_00982	Syai.g_01107
OG0000597	Syac.g_00985	Syai.g_01110
OG0000598	Syac.g_00986	Syai.g_01111
OG0000599	Syac.g_00989	Syai.g_01114
OG0000600	Syac.g_00990	Syai.g_01115
OG0000601	Syac.g_00991	Syai.g_01116
OG0000602	Syac.g_00996	Syai.g_01121
OG0000603	Syac.g_00997	Syai.g_01122
OG0000604	Syac.g_01001	Syai.g_01125
OG0000605	Syac.g_01089	Syai.g_01609
OG0000606	Syac.g_01434	Syai.g_01221
OG0000607	Syac.g_01430	Syai.g_01224
OG0000608	Syac.g_01429	Syai.g_01225
OG0000609	Syac.g_01427	Syai.g_01227
OG0000610	Syac.g_01419	Syai.g_01234
OG0000611	Syac.g_01416	Syai.g_01237
OG0000612	Syac.g_01415	Syai.g_01238
OG0000613	Syac.g_00231	Syai.g_00196
OG0000614	Syac.g_00911	Syai.g_01981
OG0000615	Syac.g_01377	Syai.g_01286
OG0000616	Syac.g_02478	Syai.g_02914
OG0000617	Syac.g_01280	Syai.g_01393
OG0000618	Syac.g_01279	Syai.g_01394
OG0000619	Syac.g_01278	Syai.g_01395
OG0000620	Syac.g_01270	Syai.g_01402
OG0000621	Syac.g_01269	Syai.g_01403
OG0000622	Syac.g_01268	Syai.g_01404
OG0000623	Syac.g_01267	Syai.g_01405
OG0000624	Syac.g_01265	Syai.g_01407
OG0000625	Syac.g_01264	Syai.g_01408
OG0000626	Syac.g_01263	Syai.g_01409
OG0000627	Syac.g_01126	Syai.g_01575
OG0000628	Syac.g_01127	Syai.g_01573
OG0000629	Syac.g_01130	Syai.g_01570
OG0000630	Syac.g_01134	Syai.g_01566
OG0000631	Syac.g_01139	Syai.g_01557
OG0000632	Syac.g_01140	Syai.g_01556
OG0000633	Syac.g_01141	Syai.g_01555
OG0000634	Syac.g_01345	Syai.g_01317
OG0000635	Syac.g_01344	Syai.g_01318
OG0000636	Syac.g_01342	Syai.g_01320
OG0000637	Syac.g_01340	Syai.g_01322
OG0000638	Syac.g_01339	Syai.g_01323
OG0000639	Syac.g_01338	Syai.g_01324
OG0000640	Syac.g_01337	Syai.g_01325
OG0000641	Syac.g_01333	Syai.g_01329
OG0000642	Syac.g_01332	Syai.g_01330
OG0000643	Syac.g_01330	Syai.g_01349
OG0000644	Syac.g_01329	Syai.g_01350
OG0000645	Syac.g_01327	Syai.g_01352
OG0000646	Syac.g_01324	Syai.g_01355
OG0000647	Syac.g_01322	Syai.g_01357
OG0000648	Syac.g_01319	Syai.g_01362
OG0000649	Syac.g_01318	Syai.g_01363
OG0000650	Syac.g_01317	Syai.g_01364
OG0000651	Syac.g_01316	Syai.g_01365
OG0000652	Syac.g_01315	Syai.g_01366
OG0000653	Syac.g_01313	Syai.g_01368
OG0000654	Syac.g_01312	Syai.g_01369
OG0000655	Syac.g_01311	Syai.g_01370
OG0000656	Syac.g_01308	Syai.g_01373
OG0000657	Syac.g_00846	Syai.g_02045
OG0000658	Syac.g_00842	Syai.g_02049
OG0000659	Syac.g_00841	Syai.g_02050
OG0000660	Syac.g_00837	Syai.g_02054
OG0000661	Syac.g_00835	Syai.g_02056
OG0000662	Syac.g_00833	Syai.g_02058
OG0000663	Syac.g_00830	Syai.g_02061
OG0000664	Syac.g_00829	Syai.g_02062
OG0000665	Syac.g_01018	Syai.g_02431
OG0000666	Syac.g_01088	Syai.g_01610
OG0000667	Syac.g_02165	Syai.g_01724
OG0000668	Syac.g_01239	Syai.g_01436
OG0000669	Syac.g_01404	Syai.g_01251
OG0000670	Syac.g_00580	Syai.g_00561
OG0000671	Syac.g_01400	Syai.g_01255
OG0000672	Syac.g_01396	Syai.g_01259
OG0000673	Syac.g_01393	Syai.g_01262
OG0000674	Syac.g_01391	Syai.g_01264
OG0000675	Syac.g_01390	Syai.g_01265
OG0000676	Syac.g_01388	Syai.g_01275
OG0000677	Syac.g_01387	Syai.g_01276
OG0000678	Syac.g_01384	Syai.g_01279
OG0000679	Syac.g_01375	Syai.g_01288
OG0000680	Syac.g_01374	Syai.g_01289
OG0000681	Syac.g_01371	Syai.g_01292
OG0000682	Syac.g_01370	Syai.g_01293
OG0000683	Syac.g_01369	Syai.g_01294
OG0000684	Syac.g_01365	Syai.g_01299
OG0000685	Syac.g_01363	Syai.g_01301
OG0000686	Syac.g_01362	Syai.g_01302
OG0000687	Syac.g_01361	Syai.g_01303
OG0000688	Syac.g_01356	Syai.g_01307
OG0000689	Syac.g_01354	Syai.g_01309
OG0000690	Syac.g_01353	Syai.g_01310
OG0000691	Syac.g_01352	Syai.g_01311
OG0000692	Syac.g_01351	Syai.g_01312
OG0000693	Syac.g_01349	Syai.g_01313
OG0000694	Syac.g_01348	Syai.g_01314
OG0000695	Syac.g_01143	Syai.g_01553
OG0000696	Syac.g_01144	Syai.g_01552
OG0000697	Syac.g_01146	Syai.g_01550
OG0000698	Syac.g_01149	Syai.g_01547
OG0000699	Syac.g_01151	Syai.g_01545
OG0000700	Syac.g_01152	Syai.g_01544
OG0000701	Syac.g_01153	Syai.g_01543
OG0000702	Syac.g_01161	Syai.g_01521
OG0000703	Syac.g_01162	Syai.g_01520
OG0000704	Syac.g_01165	Syai.g_01518
OG0000705	Syac.g_01174	Syai.g_01511
OG0000706	Syac.g_01175	Syai.g_01510
OG0000707	Syac.g_01176	Syai.g_01509
OG0000708	Syac.g_01179	Syai.g_01506
OG0000709	Syac.g_01187	Syai.g_01497
OG0000710	Syac.g_01191	Syai.g_01487
OG0000711	Syac.g_01220	Syai.g_01456
OG0000712	Syac.g_01221	Syai.g_01454
OG0000713	Syac.g_01222	Syai.g_01453
OG0000714	Syac.g_01224	Syai.g_01451
OG0000715	Syac.g_01226	Syai.g_01449
OG0000716	Syac.g_01230	Syai.g_01445
OG0000717	Syac.g_01231	Syai.g_01444
OG0000718	Syac.g_01235	Syai.g_01440
OG0000719	Syac.g_01237	Syai.g_01438
OG0000720	Syac.g_01250	Syai.g_01425
OG0000721	Syac.g_01252	Syai.g_01423
OG0000722	Syac.g_01253	Syai.g_01422
OG0000723	Syac.g_01261	Syai.g_01411
OG0000724	Syac.g_00879	Syai.g_02013
OG0000725	Syac.g_00887	Syai.g_02004
OG0000726	Syac.g_00888	Syai.g_02003
OG0000727	Syac.g_00889	Syai.g_02002
OG0000728	Syac.g_00891	Syai.g_02000
OG0000729	Syac.g_00144	Syai.g_00097
OG0000730	Syac.g_02024	Syai.g_00483
OG0000731	Syac.g_02011	Syai.g_00495
OG0000732	Syac.g_00051	Syai.g_00058
OG0000733	Syac.g_02386	Syai.g_02805
OG0000734	Syac.g_00388	Syai.g_02548
OG0000735	Syac.g_00750	Syai.g_02159
OG0000736	Syac.g_00751	Syai.g_02158
OG0000737	Syac.g_00752	Syai.g_02157
OG0000738	Syac.g_00757	Syai.g_02152
OG0000739	Syac.g_00762	Syai.g_02151
OG0000740	Syac.g_00763	Syai.g_02150
OG0000741	Syac.g_00766	Syai.g_02147
OG0000742	Syac.g_00768	Syai.g_02145
OG0000743	Syac.g_00770	Syai.g_02143
OG0000744	Syac.g_00771	Syai.g_02142
OG0000745	Syac.g_00773	Syai.g_02140
OG0000746	Syac.g_00776	Syai.g_02138
OG0000747	Syac.g_00777	Syai.g_02137
OG0000748	Syac.g_00787	Syai.g_02125
OG0000749	Syac.g_00789	Syai.g_02123
OG0000750	Syac.g_00790	Syai.g_02122
OG0000751	Syac.g_00797	Syai.g_02116
OG0000752	Syac.g_00799	Syai.g_02114
OG0000753	Syac.g_00802	Syai.g_02111
OG0000754	Syac.g_01471	Syai.g_01750
OG0000755	Syac.g_01479	Syai.g_01760
OG0000756	Syac.g_01480	Syai.g_01761
OG0000757	Syac.g_01492	Syai.g_01769
OG0000758	Syac.g_01493	Syai.g_01770
OG0000759	Syac.g_01494	Syai.g_01771
OG0000760	Syac.g_01495	Syai.g_01772
OG0000761	Syac.g_01496	Syai.g_01775
OG0000762	Syac.g_01498	Syai.g_01777
OG0000763	Syac.g_01500	Syai.g_01779
OG0000764	Syac.g_01501	Syai.g_01780
OG0000765	Syac.g_01515	Syai.g_01797
OG0000766	Syac.g_01516	Syai.g_01798
OG0000767	Syac.g_01518	Syai.g_01800
OG0000768	Syac.g_01519	Syai.g_01801
OG0000769	Syac.g_01521	Syai.g_01803
OG0000770	Syac.g_01524	Syai.g_01822
OG0000771	Syac.g_00873	Syai.g_02019
OG0000772	Syac.g_01569	Syai.g_01639
OG0000773	Syac.g_00741	Syai.g_02164
OG0000774	Syac.g_00737	Syai.g_02168
OG0000775	Syac.g_00735	Syai.g_02172
OG0000776	Syac.g_00734	Syai.g_02173
OG0000777	Syac.g_00733	Syai.g_02174
OG0000778	Syac.g_00732	Syai.g_02175
OG0000779	Syac.g_00727	Syai.g_02181
OG0000780	Syac.g_00723	Syai.g_02184
OG0000781	Syac.g_00719	Syai.g_02188
OG0000782	Syac.g_00718	Syai.g_02189
OG0000783	Syac.g_00717	Syai.g_02190
OG0000784	Syac.g_00716	Syai.g_02191
OG0000785	Syac.g_00714	Syai.g_02193
OG0000786	Syac.g_01730	Syai.g_00816
OG0000787	Syac.g_01731	Syai.g_00815
OG0000788	Syac.g_00992	Syai.g_01117
OG0000789	Syac.g_01111	Syai.g_01596
OG0000790	Syac.g_01921	Syai.g_00623
OG0000791	Syac.g_01922	Syai.g_00621
OG0000792	Syac.g_01923	Syai.g_00620
OG0000793	Syac.g_01928	Syai.g_00615
OG0000794	Syac.g_01929	Syai.g_00614
OG0000795	Syac.g_01930	Syai.g_00613
OG0000796	Syac.g_01934	Syai.g_00609
OG0000797	Syac.g_01935	Syai.g_00608
OG0000798	Syac.g_02250	Syai.g_00262
OG0000799	Syac.g_01602	Syai.g_00996
OG0000800	Syac.g_01603	Syai.g_00993
OG0000801	Syac.g_01604	Syai.g_00992
OG0000802	Syac.g_01608	Syai.g_00988
OG0000803	Syac.g_01613	Syai.g_00983
OG0000804	Syac.g_01616	Syai.g_00980
OG0000805	Syac.g_01620	Syai.g_00965
OG0000806	Syac.g_01622	Syai.g_00963
OG0000807	Syac.g_01624	Syai.g_00961
OG0000808	Syac.g_01625	Syai.g_00960
OG0000809	Syac.g_01628	Syai.g_00957
OG0000810	Syac.g_01629	Syai.g_00956
OG0000811	Syac.g_01637	Syai.g_00950
OG0000812	Syac.g_01639	Syai.g_00948
OG0000813	Syac.g_01640	Syai.g_00947
OG0000814	Syac.g_01642	Syai.g_00945
OG0000815	Syac.g_01643	Syai.g_00944
OG0000816	Syac.g_01645	Syai.g_00942
OG0000817	Syac.g_01646	Syai.g_00941
OG0000818	Syac.g_01652	Syai.g_00935
OG0000819	Syac.g_01653	Syai.g_00934
OG0000820	Syac.g_01654	Syai.g_00933
OG0000821	Syac.g_01659	Syai.g_00916
OG0000822	Syac.g_01661	Syai.g_00914
OG0000823	Syac.g_01662	Syai.g_00913
OG0000824	Syac.g_01666	Syai.g_00907
OG0000825	Syac.g_01667	Syai.g_00906
OG0000826	Syac.g_01668	Syai.g_00905
OG0000827	Syac.g_01669	Syai.g_00904
OG0000828	Syac.g_01672	Syai.g_00900
OG0000829	Syac.g_01673	Syai.g_00899
OG0000830	Syac.g_01674	Syai.g_00898
OG0000831	Syac.g_01676	Syai.g_00896
OG0000832	Syac.g_00623	Syai.g_02296
OG0000833	Syac.g_00613	Syai.g_02305
OG0000834	Syac.g_00610	Syai.g_02307
OG0000835	Syac.g_00609	Syai.g_02308
OG0000836	Syac.g_00605	Syai.g_02312
OG0000837	Syac.g_00604	Syai.g_02313
OG0000838	Syac.g_00600	Syai.g_02323
OG0000839	Syac.g_00599	Syai.g_02324
OG0000840	Syac.g_00598	Syai.g_02325
OG0000841	Syac.g_00597	Syai.g_02326
OG0000842	Syac.g_00596	Syai.g_02327
OG0000843	Syac.g_00595	Syai.g_02328
OG0000844	Syac.g_00593	Syai.g_02330
OG0000845	Syac.g_00592	Syai.g_02331
OG0000846	Syac.g_00591	Syai.g_02332
OG0000847	Syac.g_00590	Syai.g_02333
OG0000848	Syac.g_00588	Syai.g_02335
OG0000849	Syac.g_00587	Syai.g_02336
OG0000850	Syac.g_00585	Syai.g_02339
OG0000851	Syac.g_00573	Syai.g_02352
OG0000852	Syac.g_00572	Syai.g_02353
OG0000853	Syac.g_00568	Syai.g_02357
OG0000854	Syac.g_00566	Syai.g_02359
OG0000855	Syac.g_00565	Syai.g_02360
OG0000856	Syac.g_00964	Syai.g_01078
OG0000857	Syac.g_01323	Syai.g_01356
OG0000858	Syac.g_00559	Syai.g_02366
OG0000859	Syac.g_00558	Syai.g_02367
OG0000860	Syac.g_00542	Syai.g_02380
OG0000861	Syac.g_00541	Syai.g_02381
OG0000862	Syac.g_00540	Syai.g_02382
OG0000863	Syac.g_00538	Syai.g_02385
OG0000864	Syac.g_00537	Syai.g_02386
OG0000865	Syac.g_00533	Syai.g_02387
OG0000866	Syac.g_00532	Syai.g_02388
OG0000867	Syac.g_00531	Syai.g_02389
OG0000868	Syac.g_00529	Syai.g_02392
OG0000869	Syac.g_00524	Syai.g_02396
OG0000870	Syac.g_00519	Syai.g_02401
OG0000871	Syac.g_00518	Syai.g_02402
OG0000872	Syac.g_00510	Syai.g_02409
OG0000873	Syac.g_00507	Syai.g_02412
OG0000874	Syac.g_00512	Syai.g_02408
OG0000875	Syac.g_00505	Syai.g_02416
OG0000876	Syac.g_00675	Syai.g_02243
OG0000877	Syac.g_00671	Syai.g_02250
OG0000878	Syac.g_00670	Syai.g_02251
OG0000879	Syac.g_00669	Syai.g_02252
OG0000880	Syac.g_00668	Syai.g_02253
OG0000881	Syac.g_00664	Syai.g_02257
OG0000882	Syac.g_00659	Syai.g_02262
OG0000883	Syac.g_00656	Syai.g_02264
OG0000884	Syac.g_00654	Syai.g_02266
OG0000885	Syac.g_00653	Syai.g_02267
OG0000886	Syac.g_00652	Syai.g_02268
OG0000887	Syac.g_00651	Syai.g_02269
OG0000888	Syac.g_00649	Syai.g_02271
OG0000889	Syac.g_00647	Syai.g_02273
OG0000890	Syac.g_00642	Syai.g_02279
OG0000891	Syac.g_00641	Syai.g_02280
OG0000892	Syac.g_00638	Syai.g_02282
OG0000893	Syac.g_02193	Syai.g_00318
OG0000894	Syac.g_02189	Syai.g_00321
OG0000895	Syac.g_02185	Syai.g_00325
OG0000896	Syac.g_02184	Syai.g_00326
OG0000897	Syac.g_02182	Syai.g_00328
OG0000898	Syac.g_02181	Syai.g_00329
OG0000899	Syac.g_02180	Syai.g_00330
OG0000900	Syac.g_02179	Syai.g_00331
OG0000901	Syac.g_02174	Syai.g_00336
OG0000902	Syac.g_02172	Syai.g_00338
OG0000903	Syac.g_02140	Syai.g_00353
OG0000904	Syac.g_02145	Syai.g_00348
OG0000905	Syac.g_02148	Syai.g_00342
OG0000906	Syac.g_02150	Syai.g_00340
OG0000907	Syac.g_02138	Syai.g_00358
OG0000908	Syac.g_02135	Syai.g_00361
OG0000909	Syac.g_02134	Syai.g_00362
OG0000910	Syac.g_02133	Syai.g_00363
OG0000911	Syac.g_02131	Syai.g_00365
OG0000912	Syac.g_02130	Syai.g_00366
OG0000913	Syac.g_02129	Syai.g_00367
OG0000914	Syac.g_02128	Syai.g_00368
OG0000915	Syac.g_02127	Syai.g_00370
OG0000916	Syac.g_02126	Syai.g_00371
OG0000917	Syac.g_02125	Syai.g_00372
OG0000918	Syac.g_02124	Syai.g_00373
OG0000919	Syac.g_02123	Syai.g_00374
OG0000920	Syac.g_02122	Syai.g_00375
OG0000921	Syac.g_02121	Syai.g_00376
OG0000922	Syac.g_02120	Syai.g_00377
OG0000923	Syac.g_02116	Syai.g_00381
OG0000924	Syac.g_02115	Syai.g_00382
OG0000925	Syac.g_02114	Syai.g_00383
OG0000926	Syac.g_02113	Syai.g_00384
OG0000927	Syac.g_02111	Syai.g_00386
OG0000928	Syac.g_02110	Syai.g_00387
OG0000929	Syac.g_02109	Syai.g_00388
OG0000930	Syac.g_02108	Syai.g_00389
OG0000931	Syac.g_02107	Syai.g_00390
OG0000932	Syac.g_02106	Syai.g_00391
OG0000933	Syac.g_02101	Syai.g_00397
OG0000934	Syac.g_02099	Syai.g_00399
OG0000935	Syac.g_02098	Syai.g_00400
OG0000936	Syac.g_02097	Syai.g_00401
OG0000937	Syac.g_02096	Syai.g_00402
OG0000938	Syac.g_02092	Syai.g_00405
OG0000939	Syac.g_02091	Syai.g_00406
OG0000940	Syac.g_02084	Syai.g_00413
OG0000941	Syac.g_02082	Syai.g_00415
OG0000942	Syac.g_02080	Syai.g_00417
OG0000943	Syac.g_02079	Syai.g_00418
OG0000944	Syac.g_02077	Syai.g_00420
OG0000945	Syac.g_02075	Syai.g_00422
OG0000946	Syac.g_02071	Syai.g_00428
OG0000947	Syac.g_02068	Syai.g_00431
OG0000948	Syac.g_02067	Syai.g_00432
OG0000949	Syac.g_00205	Syai.g_00174
OG0000950	Syac.g_00193	Syai.g_00163
OG0000951	Syac.g_00188	Syai.g_00158
OG0000952	Syac.g_00183	Syai.g_00136
OG0000953	Syac.g_00177	Syai.g_00132
OG0000954	Syac.g_00172	Syai.g_00127
OG0000955	Syac.g_00171	Syai.g_00126
OG0000956	Syac.g_00169	Syai.g_00124
OG0000957	Syac.g_00158	Syai.g_00113
OG0000958	Syac.g_00157	Syai.g_00112
OG0000959	Syac.g_00153	Syai.g_00108
OG0000960	Syac.g_00152	Syai.g_00107
OG0000961	Syac.g_00147	Syai.g_00100
OG0000962	Syac.g_00145	Syai.g_00098
OG0000963	Syac.g_00140	Syai.g_00094
OG0000964	Syac.g_00139	Syai.g_00093
OG0000965	Syac.g_00138	Syai.g_00092
OG0000966	Syac.g_00107	Syai.g_00082
OG0000967	Syac.g_00075	Syai.g_00077
OG0000968	Syac.g_00080	Syai.g_00085
OG0000969	Syac.g_00078	Syai.g_00080
OG0000970	Syac.g_00077	Syai.g_00079
OG0000971	Syac.g_00067	Syai.g_00074
OG0000972	Syac.g_00066	Syai.g_00073
OG0000973	Syac.g_00065	Syai.g_00072
OG0000974	Syac.g_00064	Syai.g_00071
OG0000975	Syac.g_00063	Syai.g_00070
OG0000976	Syac.g_00062	Syai.g_00069
OG0000977	Syac.g_00059	Syai.g_00067
OG0000978	Syac.g_00058	Syai.g_00065
OG0000979	Syac.g_00055	Syai.g_00062
OG0000980	Syac.g_00052	Syai.g_00059
OG0000981	Syac.g_00049	Syai.g_00056
OG0000982	Syac.g_02354	Syai.g_02777
OG0000983	Syac.g_02355	Syai.g_02778
OG0000984	Syac.g_02356	Syai.g_02779
OG0000985	Syac.g_02359	Syai.g_02781
OG0000986	Syac.g_02363	Syai.g_02784
OG0000987	Syac.g_02365	Syai.g_02786
OG0000988	Syac.g_02370	Syai.g_02790
OG0000989	Syac.g_02379	Syai.g_02797
OG0000990	Syac.g_02397	Syai.g_02825
OG0000991	Syac.g_02400	Syai.g_02827
OG0000992	Syac.g_02402	Syai.g_02830
OG0000993	Syac.g_02403	Syai.g_02831
OG0000994	Syac.g_02405	Syai.g_02834
OG0000995	Syac.g_02410	Syai.g_02840
OG0000996	Syac.g_02454	Syai.g_02891
OG0000997	Syac.g_02464	Syai.g_02900
OG0000998	Syac.g_02466	Syai.g_02902
OG0000999	Syac.g_02467	Syai.g_02903
OG0001000	Syac.g_02470	Syai.g_02906
OG0001001	Syac.g_02475	Syai.g_02911
OG0001002	Syac.g_02481	Syai.g_02918
OG0001003	Syac.g_02483	Syai.g_02919
OG0001004	Syac.g_02484	Syai.g_02920
OG0001005	Syac.g_02485	Syai.g_02921
OG0001006	Syac.g_02492	Syai.g_02931
OG0001007	Syac.g_02494	Syai.g_02933
OG0001008	Syac.g_00693	Syai.g_02227
OG0001009	Syac.g_00030	Syai.g_00034
OG0001010	Syac.g_00031	Syai.g_00035
OG0001011	Syac.g_00032	Syai.g_00037
OG0001012	Syac.g_02351	Syai.g_02773
OG0001013	Syac.g_02337	Syai.g_02750
OG0001014	Syac.g_02333	Syai.g_02726
OG0001015	Syac.g_02332	Syai.g_02725
OG0001016	Syac.g_00446	Syai.g_02479
OG0001017	Syac.g_00440	Syai.g_02485
OG0001018	Syac.g_00438	Syai.g_02487
OG0001019	Syac.g_00422	Syai.g_02508
OG0001020	Syac.g_00417	Syai.g_02516
OG0001021	Syac.g_00413	Syai.g_02523
OG0001022	Syac.g_00410	Syai.g_02528
OG0001023	Syac.g_00409	Syai.g_02529
OG0001024	Syac.g_00405	Syai.g_02533
OG0001025	Syac.g_00399	Syai.g_02540
OG0001026	Syac.g_00386	Syai.g_02550
OG0001027	Syac.g_00380	Syai.g_02555
OG0001028	Syac.g_00378	Syai.g_02557
OG0001029	Syac.g_00376	Syai.g_02559
OG0001030	Syac.g_00356	Syai.g_02580
OG0001031	Syac.g_02266	Syai.g_02656
OG0001032	Syac.g_02268	Syai.g_02658
OG0001033	Syac.g_02298	Syai.g_02685
OG0001034	Syac.g_01968	Syai.g_00537
OG0001036	Syac.g_02221	Syai.g_00290
OG0001037	Syac.g_02223	Syai.g_00288
OG0001038	Syac.g_02251	Syai.g_00261
OG0001039	Syac.g_02254	Syai.g_00258
OG0001040	Syac.g_00292	Syai.g_00255
OG0001041	Syac.g_00287	Syai.g_00250
OG0001042	Syac.g_00258	Syai.g_00225
OG0001043	Syac.g_00254	Syai.g_00221
OG0001044	Syac.g_02021	Syai.g_00485
OG0001045	Syac.g_02008	Syai.g_00498
OG0001046	Syac.g_01207	Syai.g_01471
OG0001047	Syac.g_00695	Syai.g_02225
OG0001048	Syac.g_00696	Syai.g_02224
OG0001049	Syac.g_00703	Syai.g_02215
OG0001050	Syac.g_00704	Syai.g_02214
OG0001051	Syac.g_00705	Syai.g_02213
OG0001052	Syac.g_01704	Syai.g_00861
OG0001053	Syac.g_01901	Syai.g_00641
OG0001054	Syac.g_01884	Syai.g_00658
OG0001055	Syac.g_01863	Syai.g_00679
OG0001056	Syac.g_01831	Syai.g_00713
OG0001057	Syac.g_01825	Syai.g_00721
OG0001058	Syac.g_01810	Syai.g_00734
OG0001059	Syac.g_01806	Syai.g_00738
OG0001060	Syac.g_01799	Syai.g_00744
OG0001061	Syac.g_01779	Syai.g_00765
OG0001062	Syac.g_01777	Syai.g_00767
OG0001063	Syac.g_01773	Syai.g_00774
OG0001064	Syac.g_01772	Syai.g_00775
OG0001065	Syac.g_01771	Syai.g_00776
OG0001066	Syac.g_01770	Syai.g_00777
OG0001067	Syac.g_01769	Syai.g_00778
OG0001068	Syac.g_01768	Syai.g_00779
OG0001069	Syac.g_01767	Syai.g_00780
OG0001070	Syac.g_01764	Syai.g_00783
OG0001071	Syac.g_01763	Syai.g_00784
OG0001072	Syac.g_01758	Syai.g_00788
OG0001074	Syac.g_00945	Syai.g_01051
OG0001075	Syac.g_00946	Syai.g_01053
OG0001076	Syac.g_00956	Syai.g_01069
OG0001077	Syac.g_00967	Syai.g_01081
OG0001078	Syac.g_00980	Syai.g_01105
OG0001079	Syac.g_00993	Syai.g_01118
OG0001080	Syac.g_01092	Syai.g_01606
OG0001081	Syac.g_01432	Syai.g_01222
OG0001082	Syac.g_01431	Syai.g_01223
OG0001083	Syac.g_01424	Syai.g_01230
OG0001084	Syac.g_01423	Syai.g_01231
OG0001085	Syac.g_01412	Syai.g_01241
OG0001086	Syac.g_01410	Syai.g_01243
OG0001087	Syac.g_00923	Syai.g_01953
OG0001088	Syac.g_00920	Syai.g_01957
OG0001089	Syac.g_00896	Syai.g_01996
OG0001090	Syac.g_01286	Syai.g_01387
OG0001091	Syac.g_01284	Syai.g_01389
OG0001092	Syac.g_01282	Syai.g_01391
OG0001093	Syac.g_01276	Syai.g_01397
OG0001094	Syac.g_01347	Syai.g_01315
OG0001096	Syac.g_01310	Syai.g_01371
OG0001097	Syac.g_00834	Syai.g_02057
OG0001098	Syac.g_01096	Syai.g_01603
OG0001099	Syac.g_00377	Syai.g_02558
OG0001100	Syac.g_01402	Syai.g_01253
OG0001101	Syac.g_01401	Syai.g_01254
OG0001102	Syac.g_01398	Syai.g_01257
OG0001103	Syac.g_01395	Syai.g_01260
OG0001104	Syac.g_01364	Syai.g_01300
OG0001105	Syac.g_01360	Syai.g_01304
OG0001106	Syac.g_01166	Syai.g_01517
OG0001107	Syac.g_01180	Syai.g_01505
OG0001108	Syac.g_01188	Syai.g_01496
OG0001109	Syac.g_01190	Syai.g_01488
OG0001110	Syac.g_01192	Syai.g_01486
OG0001111	Syac.g_01194	Syai.g_01484
OG0001112	Syac.g_01196	Syai.g_01482
OG0001113	Syac.g_01197	Syai.g_01481
OG0001114	Syac.g_01198	Syai.g_01480
OG0001115	Syac.g_01202	Syai.g_01476
OG0001116	Syac.g_01204	Syai.g_01474
OG0001117	Syac.g_01205	Syai.g_01473
OG0001118	Syac.g_01206	Syai.g_01472
OG0001119	Syac.g_01208	Syai.g_01470
OG0001120	Syac.g_01213	Syai.g_01466
OG0001121	Syac.g_01949, Syac.g_01170	Syai.g_01676
OG0001122	Syac.g_01238	Syai.g_01437
OG0001123	Syac.g_01245	Syai.g_01430
OG0001124	Syac.g_01247	Syai.g_01428
OG0001125	Syac.g_01249	Syai.g_01426
OG0001126	Syac.g_00870	Syai.g_02021
OG0001127	Syac.g_00871	Syai.g_02020
OG0001128	Syac.g_00875	Syai.g_02017
OG0001129	Syac.g_00877	Syai.g_02015
OG0001130	Syac.g_00878	Syai.g_02014
OG0001131	Syac.g_01382	Syai.g_01281
OG0001132	Syac.g_01062	Syai.g_01620
OG0001133	Syac.g_00958	Syai.g_01072
OG0001134	Syac.g_01466	Syai.g_01745
OG0001135	Syac.g_01464	Syai.g_01742
OG0001136	Syac.g_00767	Syai.g_02146
OG0001137	Syac.g_00786	Syai.g_02126
OG0001138	Syac.g_01486	Syai.g_01763
OG0001139	Syac.g_01488	Syai.g_01765
OG0001140	Syac.g_01489	Syai.g_01766
OG0001141	Syac.g_01490	Syai.g_01767
OG0001142	Syac.g_01491	Syai.g_01768
OG0001143	Syac.g_01499	Syai.g_01778
OG0001144	Syac.g_01508	Syai.g_01788
OG0001145	Syac.g_00740	Syai.g_02165
OG0001146	Syac.g_00722	Syai.g_02185
OG0001147	Syac.g_01689	Syai.g_00869
OG0001148	Syac.g_01918	Syai.g_00626
OG0001149	Syac.g_01919	Syai.g_00625
OG0001150	Syac.g_01920	Syai.g_00624
OG0001151	Syac.g_01932	Syai.g_00611
OG0001152	Syac.g_01933	Syai.g_00610
