Orthogroup	Prbf	Prbe
OG0000505	Prbf.g_01681	Prbe.g_01895
OG0000506	Prbf.g_01682	Prbe.g_01896
OG0000507	Prbf.g_01685	Prbe.g_01899
OG0000508	Prbf.g_01689	Prbe.g_01903
OG0000509	Prbf.g_01691	Prbe.g_01905
OG0000510	Prbf.g_01692	Prbe.g_01906
OG0000511	Prbf.g_01693	Prbe.g_01907
OG0000512	Prbf.g_01695	Prbe.g_01909
OG0000513	Prbf.g_01704	Prbe.g_01918
OG0000514	Prbf.g_01715	Prbe.g_01929
OG0000515	Prbf.g_01716	Prbe.g_01930
OG0000516	Prbf.g_01717	Prbe.g_01931
OG0000517	Prbf.g_01719	Prbe.g_01933
OG0000518	Prbf.g_01730	Prbe.g_01944
OG0000519	Prbf.g_01731	Prbe.g_01945
OG0000520	Prbf.g_01732	Prbe.g_01946
OG0000521	Prbf.g_01740	Prbe.g_00676
OG0000522	Prbf.g_01742	Prbe.g_00674
OG0000523	Prbf.g_01743	Prbe.g_00673
OG0000524	Prbf.g_01748	Prbe.g_00668
OG0000525	Prbf.g_01752	Prbe.g_00664
OG0000526	Prbf.g_01753	Prbe.g_00663
OG0000527	Prbf.g_01756	Prbe.g_00660
OG0000528	Prbf.g_01761	Prbe.g_00655
OG0000529	Prbf.g_01764	Prbe.g_00652
OG0000530	Prbf.g_01767	Prbe.g_00649
OG0000531	Prbf.g_01768	Prbe.g_00648
OG0000532	Prbf.g_01770	Prbe.g_00646
OG0000533	Prbf.g_01771	Prbe.g_00645
OG0000534	Prbf.g_01772	Prbe.g_00644
OG0000535	Prbf.g_01773	Prbe.g_00643
OG0000536	Prbf.g_01774	Prbe.g_00642
OG0000537	Prbf.g_01775	Prbe.g_00641
OG0000538	Prbf.g_01784	Prbe.g_00632
OG0000539	Prbf.g_01785	Prbe.g_00631
OG0000540	Prbf.g_01786	Prbe.g_00630
OG0000541	Prbf.g_01787	Prbe.g_00629
OG0000542	Prbf.g_01788	Prbe.g_00628
OG0000543	Prbf.g_01790	Prbe.g_00626
OG0000544	Prbf.g_01791	Prbe.g_00625
OG0000545	Prbf.g_01793	Prbe.g_00623
OG0000546	Prbf.g_01796	Prbe.g_00620
OG0000547	Prbf.g_01798	Prbe.g_00618
OG0000548	Prbf.g_01799	Prbe.g_00617
OG0000549	Prbf.g_01801	Prbe.g_00615
OG0000550	Prbf.g_01805	Prbe.g_00611
OG0000551	Prbf.g_01808	Prbe.g_00608
OG0000552	Prbf.g_01809	Prbe.g_00607
OG0000553	Prbf.g_01810	Prbe.g_00606
OG0000554	Prbf.g_01815	Prbe.g_00601
OG0000555	Prbf.g_01823	Prbe.g_00593
OG0000556	Prbf.g_01825	Prbe.g_00591
OG0000557	Prbf.g_01826	Prbe.g_00590
OG0000558	Prbf.g_01828	Prbe.g_00588
OG0000559	Prbf.g_01832	Prbe.g_00584
OG0000560	Prbf.g_01835	Prbe.g_00581
OG0000561	Prbf.g_01836	Prbe.g_00580
OG0000562	Prbf.g_01837	Prbe.g_00579
OG0000563	Prbf.g_01838	Prbe.g_00578
OG0000564	Prbf.g_01839	Prbe.g_00577
OG0000565	Prbf.g_01841	Prbe.g_00575
OG0000566	Prbf.g_01845	Prbe.g_00571
OG0000567	Prbf.g_01849	Prbe.g_00567
OG0000568	Prbf.g_01850	Prbe.g_00566
OG0000569	Prbf.g_01851	Prbe.g_00565
OG0000570	Prbf.g_01852	Prbe.g_00564
OG0000571	Prbf.g_01854	Prbe.g_00562
OG0000572	Prbf.g_01868	Prbe.g_00548
OG0000573	Prbf.g_01874	Prbe.g_00542
OG0000574	Prbf.g_01875	Prbe.g_00541
OG0000575	Prbf.g_01879	Prbe.g_00537
OG0000576	Prbf.g_01881	Prbe.g_00535
OG0000577	Prbf.g_01882	Prbe.g_00534
OG0000578	Prbf.g_01883	Prbe.g_00533
OG0000579	Prbf.g_01884	Prbe.g_00532
OG0000580	Prbf.g_01885	Prbe.g_00531
OG0000581	Prbf.g_01888	Prbe.g_00528
OG0000582	Prbf.g_01891	Prbe.g_00525
OG0000583	Prbf.g_01892	Prbe.g_00524
OG0000584	Prbf.g_01893	Prbe.g_00523
OG0000585	Prbf.g_01895	Prbe.g_00521
OG0000586	Prbf.g_01896	Prbe.g_00520
OG0000587	Prbf.g_01897	Prbe.g_00519
OG0000588	Prbf.g_01901	Prbe.g_00515
OG0000589	Prbf.g_01903	Prbe.g_00513
OG0000590	Prbf.g_01904	Prbe.g_00512
OG0000591	Prbf.g_01908	Prbe.g_00508
OG0000592	Prbf.g_01909	Prbe.g_00507
OG0000593	Prbf.g_00979	Prbe.g_01488
OG0000594	Prbf.g_00980	Prbe.g_01487
OG0000595	Prbf.g_00981	Prbe.g_01486
OG0000596	Prbf.g_00985	Prbe.g_01482
OG0000597	Prbf.g_00988	Prbe.g_01479
OG0000598	Prbf.g_00989	Prbe.g_01478
OG0000599	Prbf.g_00992	Prbe.g_01475
OG0000600	Prbf.g_00993	Prbe.g_01474
OG0000601	Prbf.g_00994	Prbe.g_01473
OG0000602	Prbf.g_00996	Prbe.g_01471
OG0000603	Prbf.g_00997	Prbe.g_01470
OG0000604	Prbf.g_00998	Prbe.g_01469
OG0000605	Prbf.g_00999	Prbe.g_01468
OG0000606	Prbf.g_01002	Prbe.g_01465
OG0000607	Prbf.g_01005	Prbe.g_01462
OG0000608	Prbf.g_01006	Prbe.g_01461
OG0000609	Prbf.g_01007	Prbe.g_01460
OG0000610	Prbf.g_01013	Prbe.g_01454
OG0000611	Prbf.g_01016	Prbe.g_01451
OG0000612	Prbf.g_01017	Prbe.g_01450
OG0000613	Prbf.g_01290	Prbe.g_00447
OG0000614	Prbf.g_01269	Prbe.g_00468
OG0000615	Prbf.g_01258	Prbe.g_01209
OG0000616	Prbf.g_00404	Prbe.g_01197
OG0000617	Prbf.g_01033	Prbe.g_01434
OG0000618	Prbf.g_01034	Prbe.g_01433
OG0000619	Prbf.g_01035	Prbe.g_01432
OG0000620	Prbf.g_01038	Prbe.g_01429
OG0000621	Prbf.g_01039	Prbe.g_01428
OG0000622	Prbf.g_01040	Prbe.g_01427
OG0000623	Prbf.g_01041	Prbe.g_01426
OG0000624	Prbf.g_01043	Prbe.g_01424
OG0000625	Prbf.g_01044	Prbe.g_01423
OG0000626	Prbf.g_01045	Prbe.g_01422
OG0000627	Prbf.g_01046	Prbe.g_01421
OG0000628	Prbf.g_01047	Prbe.g_01420
OG0000629	Prbf.g_01048	Prbe.g_01419
OG0000630	Prbf.g_01051	Prbe.g_01416
OG0000631	Prbf.g_01144	Prbe.g_01323
OG0000632	Prbf.g_01143	Prbe.g_01324
OG0000633	Prbf.g_01142	Prbe.g_01325
OG0000634	Prbf.g_01249	Prbe.g_01218
OG0000635	Prbf.g_01248	Prbe.g_01219
OG0000636	Prbf.g_01246	Prbe.g_01221
OG0000637	Prbf.g_01244	Prbe.g_01223
OG0000638	Prbf.g_01243	Prbe.g_01224
OG0000639	Prbf.g_01242	Prbe.g_01225
OG0000640	Prbf.g_01241	Prbe.g_01226
OG0000641	Prbf.g_01237	Prbe.g_01230
OG0000642	Prbf.g_01236	Prbe.g_01231
OG0000643	Prbf.g_01235	Prbe.g_01232
OG0000644	Prbf.g_01234	Prbe.g_01233
OG0000645	Prbf.g_01233	Prbe.g_01234
OG0000646	Prbf.g_01231	Prbe.g_01236
OG0000647	Prbf.g_01229	Prbe.g_01238
OG0000648	Prbf.g_01227	Prbe.g_01240
OG0000649	Prbf.g_01226	Prbe.g_01241
OG0000650	Prbf.g_01225	Prbe.g_01242
OG0000651	Prbf.g_01224	Prbe.g_01243
OG0000652	Prbf.g_01223	Prbe.g_01244
OG0000653	Prbf.g_01221	Prbe.g_01246
OG0000654	Prbf.g_01220	Prbe.g_01247
OG0000655	Prbf.g_01219	Prbe.g_01248
OG0000656	Prbf.g_01216	Prbe.g_01251
OG0000657	Prbf.g_01208	Prbe.g_01259
OG0000658	Prbf.g_01206	Prbe.g_01261
OG0000659	Prbf.g_01205	Prbe.g_01262
OG0000660	Prbf.g_01201	Prbe.g_01266
OG0000661	Prbf.g_01199	Prbe.g_01268
OG0000662	Prbf.g_01197	Prbe.g_01270
OG0000663	Prbf.g_01195	Prbe.g_01272
OG0000664	Prbf.g_01194	Prbe.g_01273
OG0000665	Prbf.g_01188	Prbe.g_01279
OG0000666	Prbf.g_01187	Prbe.g_01280
OG0000667	Prbf.g_01183	Prbe.g_01284
OG0000668	Prbf.g_00838	Prbe.g_00105
OG0000669	Prbf.g_01331	Prbe.g_00406
OG0000670	Prbf.g_01328	Prbe.g_00409
OG0000671	Prbf.g_01325	Prbe.g_00412
OG0000672	Prbf.g_01322	Prbe.g_00415
OG0000673	Prbf.g_01319	Prbe.g_00418
OG0000674	Prbf.g_01317	Prbe.g_00420
OG0000675	Prbf.g_01316	Prbe.g_00421
OG0000676	Prbf.g_01314	Prbe.g_00423
OG0000677	Prbf.g_01313	Prbe.g_00424
OG0000678	Prbf.g_01311	Prbe.g_00426
OG0000679	Prbf.g_01307	Prbe.g_00430
OG0000680	Prbf.g_01306	Prbe.g_00431
OG0000681	Prbf.g_01303	Prbe.g_00434
OG0000682	Prbf.g_01302	Prbe.g_00435
OG0000683	Prbf.g_01301	Prbe.g_00436
OG0000684	Prbf.g_01299	Prbe.g_00438
OG0000685	Prbf.g_01297	Prbe.g_00440
OG0000686	Prbf.g_01296	Prbe.g_00441
OG0000687	Prbf.g_01295	Prbe.g_00442
OG0000688	Prbf.g_01021	Prbe.g_01446
OG0000689	Prbf.g_01022	Prbe.g_01445
OG0000690	Prbf.g_01023	Prbe.g_01444
OG0000691	Prbf.g_01024	Prbe.g_01443
OG0000692	Prbf.g_01026	Prbe.g_01441
OG0000693	Prbf.g_01027	Prbe.g_01440
OG0000694	Prbf.g_01028	Prbe.g_01439
OG0000695	Prbf.g_01140	Prbe.g_01327
OG0000696	Prbf.g_01139	Prbe.g_01328
OG0000697	Prbf.g_01138	Prbe.g_01329
OG0000698	Prbf.g_01135	Prbe.g_01332
OG0000699	Prbf.g_01134	Prbe.g_01333
OG0000700	Prbf.g_01133	Prbe.g_01334
OG0000701	Prbf.g_01132	Prbe.g_01335
OG0000702	Prbf.g_01130	Prbe.g_01337
OG0000703	Prbf.g_01129	Prbe.g_01338
OG0000704	Prbf.g_01127	Prbe.g_01340
OG0000705	Prbf.g_01124	Prbe.g_01343
OG0000706	Prbf.g_01123	Prbe.g_01344
OG0000707	Prbf.g_01122	Prbe.g_01345
OG0000708	Prbf.g_01120	Prbe.g_01347
OG0000709	Prbf.g_01116	Prbe.g_01351
OG0000710	Prbf.g_01113	Prbe.g_01354
OG0000711	Prbf.g_01095	Prbe.g_01372
OG0000712	Prbf.g_01094	Prbe.g_01373
OG0000713	Prbf.g_01093	Prbe.g_01374
OG0000714	Prbf.g_01092	Prbe.g_01375
OG0000715	Prbf.g_01090	Prbe.g_01377
OG0000716	Prbf.g_01088	Prbe.g_01379
OG0000717	Prbf.g_01087	Prbe.g_01380
OG0000718	Prbf.g_01083	Prbe.g_01384
OG0000719	Prbf.g_01081	Prbe.g_01386
OG0000720	Prbf.g_01069	Prbe.g_01398
OG0000721	Prbf.g_01065	Prbe.g_01402
OG0000722	Prbf.g_01064	Prbe.g_01403
OG0000723	Prbf.g_01060	Prbe.g_01407
OG0000724	Prbf.g_01165	Prbe.g_01302
OG0000725	Prbf.g_01171	Prbe.g_01296
OG0000726	Prbf.g_01172	Prbe.g_01295
OG0000727	Prbf.g_01173	Prbe.g_01294
OG0000728	Prbf.g_01175	Prbe.g_01292
OG0000729	Prbf.g_00048	Prbe.g_00915
OG0000730	Prbf.g_00876	Prbe.g_01591
OG0000731	Prbf.g_01684	Prbe.g_01898
OG0000732	Prbf.g_00453	Prbe.g_01148
OG0000733	Prbf.g_00787	Prbe.g_00042
OG0000734	Prbf.g_00902	Prbe.g_01565
OG0000735	Prbf.g_00904	Prbe.g_01563
OG0000736	Prbf.g_00905	Prbe.g_01562
OG0000737	Prbf.g_00906	Prbe.g_01561
OG0000738	Prbf.g_00910	Prbe.g_01557
OG0000739	Prbf.g_00911	Prbe.g_01556
OG0000740	Prbf.g_00912	Prbe.g_01555
OG0000741	Prbf.g_00914	Prbe.g_01553
OG0000742	Prbf.g_00917	Prbe.g_01550
OG0000743	Prbf.g_00919	Prbe.g_01548
OG0000744	Prbf.g_00920	Prbe.g_01547
OG0000745	Prbf.g_00921	Prbe.g_01546
OG0000746	Prbf.g_00923	Prbe.g_01544
OG0000747	Prbf.g_00924	Prbe.g_01543
OG0000748	Prbf.g_00928	Prbe.g_01539
OG0000749	Prbf.g_00929	Prbe.g_01538
OG0000750	Prbf.g_00930	Prbe.g_01537
OG0000751	Prbf.g_00933	Prbe.g_01534
OG0000752	Prbf.g_00935	Prbe.g_01532
OG0000753	Prbf.g_00937	Prbe.g_01530
OG0000754	Prbf.g_00940	Prbe.g_01527
OG0000755	Prbf.g_00946	Prbe.g_01521
OG0000756	Prbf.g_00947	Prbe.g_01520
OG0000757	Prbf.g_00954	Prbe.g_01513
OG0000758	Prbf.g_00955	Prbe.g_01512
OG0000759	Prbf.g_00956	Prbe.g_01511
OG0000760	Prbf.g_00957	Prbe.g_01510
OG0000761	Prbf.g_00958	Prbe.g_01509
OG0000762	Prbf.g_00959	Prbe.g_01508
OG0000763	Prbf.g_00961	Prbe.g_01506
OG0000764	Prbf.g_00962	Prbe.g_01505
OG0000765	Prbf.g_00970	Prbe.g_01497
OG0000766	Prbf.g_00971	Prbe.g_01496
OG0000767	Prbf.g_00973	Prbe.g_01494
OG0000768	Prbf.g_00974	Prbe.g_01493
OG0000769	Prbf.g_00976	Prbe.g_01491
OG0000770	Prbf.g_01914	Prbe.g_00502
OG0000771	Prbf.g_00253	Prbe.g_00215
OG0000772	Prbf.g_00767	Prbe.g_01128
OG0000773	Prbf.g_00035	Prbe.g_00902
OG0000774	Prbf.g_00033	Prbe.g_00900
OG0000775	Prbf.g_00031	Prbe.g_00898
OG0000776	Prbf.g_00030	Prbe.g_00897
OG0000777	Prbf.g_00029	Prbe.g_00896
OG0000778	Prbf.g_00028	Prbe.g_00895
OG0000779	Prbf.g_00024	Prbe.g_00891
OG0000780	Prbf.g_00023	Prbe.g_00890
OG0000781	Prbf.g_00019	Prbe.g_00886
OG0000782	Prbf.g_00018	Prbe.g_00885
OG0000783	Prbf.g_00017	Prbe.g_00884
OG0000784	Prbf.g_00016	Prbe.g_00883
OG0000785	Prbf.g_00014	Prbe.g_00881
OG0000786	Prbf.g_00011	Prbe.g_00878
OG0000787	Prbf.g_00010	Prbe.g_00877
OG0000788	Prbf.g_01782	Prbe.g_00634
OG0000789	Prbf.g_00256	Prbe.g_00212
OG0000790	Prbf.g_00100	Prbe.g_00368
OG0000791	Prbf.g_00102	Prbe.g_00366
OG0000792	Prbf.g_00103	Prbe.g_00365
OG0000793	Prbf.g_00106	Prbe.g_00362
OG0000794	Prbf.g_00107	Prbe.g_00361
OG0000795	Prbf.g_00108	Prbe.g_00360
OG0000796	Prbf.g_00112	Prbe.g_00356
OG0000797	Prbf.g_00113	Prbe.g_00355
OG0000798	Prbf.g_00312	Prbe.g_00087
OG0000799	Prbf.g_00140	Prbe.g_00328
OG0000800	Prbf.g_00141	Prbe.g_00327
OG0000801	Prbf.g_00142	Prbe.g_00326
OG0000802	Prbf.g_00144	Prbe.g_00324
OG0000803	Prbf.g_00146	Prbe.g_00322
OG0000804	Prbf.g_00147	Prbe.g_00321
OG0000805	Prbf.g_00149	Prbe.g_00319
OG0000806	Prbf.g_00151	Prbe.g_00317
OG0000807	Prbf.g_00152	Prbe.g_00316
OG0000808	Prbf.g_00153	Prbe.g_00315
OG0000809	Prbf.g_00155	Prbe.g_00313
OG0000810	Prbf.g_00156	Prbe.g_00312
OG0000811	Prbf.g_00160	Prbe.g_00308
OG0000812	Prbf.g_00162	Prbe.g_00306
OG0000813	Prbf.g_00163	Prbe.g_00305
OG0000814	Prbf.g_00165	Prbe.g_00303
OG0000815	Prbf.g_00166	Prbe.g_00302
OG0000816	Prbf.g_00168	Prbe.g_00300
OG0000817	Prbf.g_00169	Prbe.g_00299
OG0000818	Prbf.g_00174	Prbe.g_00294
OG0000819	Prbf.g_00175	Prbe.g_00293
OG0000820	Prbf.g_00176	Prbe.g_00292
OG0000821	Prbf.g_00180	Prbe.g_00288
OG0000822	Prbf.g_00181	Prbe.g_00287
OG0000823	Prbf.g_00182	Prbe.g_00286
OG0000824	Prbf.g_00185	Prbe.g_00283
OG0000825	Prbf.g_00186	Prbe.g_00282
OG0000826	Prbf.g_00187	Prbe.g_00281
OG0000827	Prbf.g_00188	Prbe.g_00280
OG0000828	Prbf.g_00191	Prbe.g_00277
OG0000829	Prbf.g_00192	Prbe.g_00276
OG0000830	Prbf.g_00193	Prbe.g_00275
OG0000831	Prbf.g_00195	Prbe.g_00273
OG0000832	Prbf.g_00205	Prbe.g_00263
OG0000833	Prbf.g_00214	Prbe.g_00254
OG0000834	Prbf.g_00215	Prbe.g_00253
OG0000835	Prbf.g_00216	Prbe.g_00252
OG0000836	Prbf.g_00217	Prbe.g_00251
OG0000837	Prbf.g_00218	Prbe.g_00250
OG0000838	Prbf.g_00220	Prbe.g_00248
OG0000839	Prbf.g_00221	Prbe.g_00247
OG0000840	Prbf.g_00222	Prbe.g_00246
OG0000841	Prbf.g_00223	Prbe.g_00245
OG0000842	Prbf.g_00224	Prbe.g_00244
OG0000843	Prbf.g_00225	Prbe.g_00243
OG0000844	Prbf.g_00226	Prbe.g_00242
OG0000845	Prbf.g_00227	Prbe.g_00241
OG0000846	Prbf.g_00228	Prbe.g_00240
OG0000847	Prbf.g_00229	Prbe.g_00239
OG0000848	Prbf.g_00230	Prbe.g_00238
OG0000849	Prbf.g_00231	Prbe.g_00237
OG0000850	Prbf.g_00233	Prbe.g_00235
OG0000851	Prbf.g_00234	Prbe.g_00234
OG0000852	Prbf.g_00235	Prbe.g_00233
OG0000853	Prbf.g_00241	Prbe.g_00227
OG0000854	Prbf.g_00243	Prbe.g_00225
OG0000855	Prbf.g_00244	Prbe.g_00224
OG0000856	Prbf.g_01911	Prbe.g_00505
OG0000857	Prbf.g_01230	Prbe.g_01237
OG0000858	Prbf.g_00700	Prbe.g_00992
OG0000859	Prbf.g_00699	Prbe.g_00991
OG0000860	Prbf.g_00691	Prbe.g_00983
OG0000861	Prbf.g_00690	Prbe.g_00982
OG0000862	Prbf.g_00689	Prbe.g_00981
OG0000863	Prbf.g_00687	Prbe.g_00979
OG0000864	Prbf.g_00686	Prbe.g_00978
OG0000865	Prbf.g_00685	Prbe.g_00977
OG0000866	Prbf.g_00684	Prbe.g_00976
OG0000867	Prbf.g_00683	Prbe.g_00975
OG0000868	Prbf.g_00681	Prbe.g_00973
OG0000869	Prbf.g_00678	Prbe.g_00970
OG0000870	Prbf.g_00673	Prbe.g_00965
OG0000871	Prbf.g_00672	Prbe.g_00964
OG0000872	Prbf.g_00671	Prbe.g_00963
OG0000873	Prbf.g_00668	Prbe.g_00960
OG0000874	Prbf.g_00665	Prbe.g_00957
OG0000875	Prbf.g_00664	Prbe.g_00956
OG0000876	Prbf.g_00663	Prbe.g_00955
OG0000877	Prbf.g_00661	Prbe.g_00953
OG0000878	Prbf.g_00660	Prbe.g_00952
OG0000879	Prbf.g_00659	Prbe.g_00951
OG0000880	Prbf.g_00658	Prbe.g_00950
OG0000881	Prbf.g_00654	Prbe.g_00946
OG0000882	Prbf.g_00649	Prbe.g_00941
OG0000883	Prbf.g_00647	Prbe.g_00939
OG0000884	Prbf.g_00645	Prbe.g_00937
OG0000885	Prbf.g_00644	Prbe.g_00936
OG0000886	Prbf.g_00643	Prbe.g_00935
OG0000887	Prbf.g_00642	Prbe.g_00934
OG0000888	Prbf.g_00640	Prbe.g_00932
OG0000889	Prbf.g_00638	Prbe.g_00930
OG0000890	Prbf.g_00637	Prbe.g_00929
OG0000891	Prbf.g_00636	Prbe.g_00928
OG0000892	Prbf.g_00634	Prbe.g_00926
OG0000893	Prbf.g_00630	Prbe.g_00922
OG0000894	Prbf.g_00627	Prbe.g_00919
OG0000895	Prbf.g_00623	Prbe.g_01111
OG0000896	Prbf.g_00622	Prbe.g_01110
OG0000897	Prbf.g_00620	Prbe.g_01108
OG0000898	Prbf.g_00619	Prbe.g_01107
OG0000899	Prbf.g_00618	Prbe.g_01106
OG0000900	Prbf.g_00617	Prbe.g_01105
OG0000901	Prbf.g_00614	Prbe.g_01102
OG0000902	Prbf.g_00612	Prbe.g_01100
OG0000903	Prbf.g_00608	Prbe.g_01096
OG0000904	Prbf.g_00604	Prbe.g_01092
OG0000905	Prbf.g_00610	Prbe.g_01098
OG0000906	Prbf.g_00611	Prbe.g_01099
OG0000907	Prbf.g_00601	Prbe.g_01089
OG0000908	Prbf.g_00598	Prbe.g_01086
OG0000909	Prbf.g_00597	Prbe.g_01085
OG0000910	Prbf.g_00596	Prbe.g_01084
OG0000911	Prbf.g_00594	Prbe.g_01082
OG0000912	Prbf.g_00593	Prbe.g_01081
OG0000913	Prbf.g_00592	Prbe.g_01080
OG0000914	Prbf.g_00591	Prbe.g_01079
OG0000915	Prbf.g_00590	Prbe.g_01078
OG0000916	Prbf.g_00589	Prbe.g_00867
OG0000917	Prbf.g_00588	Prbe.g_00866
OG0000918	Prbf.g_00587	Prbe.g_00865
OG0000919	Prbf.g_00586	Prbe.g_00864
OG0000920	Prbf.g_00585	Prbe.g_00863
OG0000921	Prbf.g_00584	Prbe.g_00862
OG0000922	Prbf.g_00583	Prbe.g_00861
OG0000923	Prbf.g_00579	Prbe.g_00857
OG0000924	Prbf.g_00578	Prbe.g_00856
OG0000925	Prbf.g_00577	Prbe.g_00855
OG0000926	Prbf.g_00576	Prbe.g_00854
OG0000927	Prbf.g_00574	Prbe.g_00852
OG0000928	Prbf.g_00573	Prbe.g_00851
OG0000929	Prbf.g_00572	Prbe.g_00850
OG0000930	Prbf.g_00571	Prbe.g_00849
OG0000931	Prbf.g_00570	Prbe.g_00848
OG0000932	Prbf.g_00569	Prbe.g_00847
OG0000933	Prbf.g_00565	Prbe.g_00843
OG0000934	Prbf.g_00563	Prbe.g_00841
OG0000935	Prbf.g_00562	Prbe.g_00840
OG0000936	Prbf.g_00561	Prbe.g_00839
OG0000937	Prbf.g_00560	Prbe.g_00838
OG0000938	Prbf.g_00557	Prbe.g_00835
OG0000939	Prbf.g_00556	Prbe.g_00834
OG0000940	Prbf.g_00549	Prbe.g_00827
OG0000941	Prbf.g_00547	Prbe.g_00825
OG0000942	Prbf.g_00545	Prbe.g_00823
OG0000943	Prbf.g_00544	Prbe.g_00822
OG0000944	Prbf.g_00542	Prbe.g_00820
OG0000945	Prbf.g_00541	Prbe.g_00819
OG0000946	Prbf.g_00536	Prbe.g_00814
OG0000947	Prbf.g_00534	Prbe.g_00812
OG0000948	Prbf.g_00533	Prbe.g_00811
OG0000949	Prbf.g_00530	Prbe.g_00808
OG0000950	Prbf.g_00523	Prbe.g_00801
OG0000951	Prbf.g_00519	Prbe.g_00797
OG0000952	Prbf.g_00515	Prbe.g_00793
OG0000953	Prbf.g_00511	Prbe.g_00789
OG0000954	Prbf.g_00507	Prbe.g_00785
OG0000955	Prbf.g_00506	Prbe.g_00784
OG0000956	Prbf.g_00504	Prbe.g_00782
OG0000957	Prbf.g_00498	Prbe.g_00776
OG0000958	Prbf.g_00497	Prbe.g_00775
OG0000959	Prbf.g_00493	Prbe.g_00771
OG0000960	Prbf.g_00492	Prbe.g_00770
OG0000961	Prbf.g_00488	Prbe.g_00767
OG0000962	Prbf.g_00486	Prbe.g_00765
OG0000963	Prbf.g_00482	Prbe.g_00761
OG0000964	Prbf.g_00481	Prbe.g_00760
OG0000965	Prbf.g_00480	Prbe.g_00759
OG0000966	Prbf.g_00474	Prbe.g_00749
OG0000967	Prbf.g_00470	Prbe.g_00753
OG0000968	Prbf.g_00468	Prbe.g_00755
OG0000969	Prbf.g_00467	Prbe.g_00756
OG0000970	Prbf.g_00466	Prbe.g_01134
OG0000971	Prbf.g_00465	Prbe.g_01135
OG0000972	Prbf.g_00464	Prbe.g_01136
OG0000973	Prbf.g_00463	Prbe.g_01137
OG0000974	Prbf.g_00462	Prbe.g_01138
OG0000975	Prbf.g_00461	Prbe.g_01139
OG0000976	Prbf.g_00460	Prbe.g_01140
OG0000977	Prbf.g_00459	Prbe.g_01141
OG0000978	Prbf.g_00458	Prbe.g_01142
OG0000979	Prbf.g_00456	Prbe.g_01145
OG0000980	Prbf.g_00454	Prbe.g_01147
OG0000981	Prbf.g_00451	Prbe.g_01150
OG0000982	Prbf.g_00449	Prbe.g_01152
OG0000983	Prbf.g_00448	Prbe.g_01153
OG0000984	Prbf.g_00447	Prbe.g_01154
OG0000985	Prbf.g_00444	Prbe.g_01157
OG0000986	Prbf.g_00442	Prbe.g_01159
OG0000987	Prbf.g_00441	Prbe.g_01160
OG0000988	Prbf.g_00438	Prbe.g_01163
OG0000989	Prbf.g_00434	Prbe.g_01167
OG0000990	Prbf.g_00430	Prbe.g_01171
OG0000991	Prbf.g_00429	Prbe.g_01172
OG0000992	Prbf.g_00426	Prbe.g_01175
OG0000993	Prbf.g_00425	Prbe.g_01176
OG0000994	Prbf.g_00424	Prbe.g_01177
OG0000995	Prbf.g_00420	Prbe.g_01181
OG0000996	Prbf.g_00419	Prbe.g_01182
OG0000997	Prbf.g_00416	Prbe.g_01185
OG0000998	Prbf.g_00414	Prbe.g_01187
OG0000999	Prbf.g_00413	Prbe.g_01188
OG0001000	Prbf.g_00410	Prbe.g_01191
OG0001001	Prbf.g_00407	Prbe.g_01194
OG0001002	Prbf.g_00402	Prbe.g_01056
OG0001003	Prbf.g_00401	Prbe.g_01057
OG0001004	Prbf.g_00400	Prbe.g_01058
OG0001005	Prbf.g_00399	Prbe.g_01059
OG0001006	Prbf.g_00395	Prbe.g_01063
OG0001007	Prbf.g_00393	Prbe.g_01065
OG0001008	Prbf.g_01721	Prbe.g_01935
OG0001009	Prbf.g_01349	Prbe.g_00127
OG0001010	Prbf.g_01350	Prbe.g_00128
OG0001011	Prbf.g_01352	Prbe.g_00130
OG0001012	Prbf.g_01366	Prbe.g_00144
OG0001013	Prbf.g_01373	Prbe.g_00151
OG0001014	Prbf.g_01376	Prbe.g_00154
OG0001015	Prbf.g_01378	Prbe.g_00156
OG0001016	Prbf.g_01400	Prbe.g_00178
OG0001017	Prbf.g_01404	Prbe.g_00182
OG0001018	Prbf.g_01406	Prbe.g_00184
OG0001019	Prbf.g_01415	Prbe.g_00193
OG0001020	Prbf.g_01416	Prbe.g_01630
OG0001021	Prbf.g_01417	Prbe.g_01631
OG0001022	Prbf.g_01420	Prbe.g_01634
OG0001023	Prbf.g_01421	Prbe.g_01635
OG0001024	Prbf.g_01425	Prbe.g_01639
OG0001025	Prbf.g_01432	Prbe.g_01646
OG0001026	Prbf.g_01441	Prbe.g_01655
OG0001027	Prbf.g_01442	Prbe.g_01656
OG0001028	Prbf.g_01444	Prbe.g_01658
OG0001029	Prbf.g_01445	Prbe.g_01659
OG0001030	Prbf.g_01461	Prbe.g_01675
OG0001031	Prbf.g_01521	Prbe.g_01735
OG0001032	Prbf.g_01522	Prbe.g_01736
OG0001033	Prbf.g_01543	Prbe.g_01757
OG0001034	Prbf.g_01574	Prbe.g_01788
OG0001035	Prbf.g_01594	Prbe.g_01808
OG0001036	Prbf.g_01598	Prbe.g_01812
OG0001037	Prbf.g_01599	Prbe.g_01813
OG0001038	Prbf.g_01618	Prbe.g_01832
OG0001039	Prbf.g_01621	Prbe.g_01835
OG0001040	Prbf.g_01623	Prbe.g_01837
OG0001041	Prbf.g_01628	Prbe.g_01842
