Orthogroup	Prac	Prad
OG0000573	Prac.g_00718	Prad.g_01227
OG0000574	Prac.g_00717	Prad.g_01228
OG0000575	Prac.g_00716	Prad.g_01229
OG0000576	Prac.g_00715	Prad.g_01230
OG0000577	Prac.g_00714	Prad.g_01231
OG0000578	Prac.g_00713	Prad.g_01232
OG0000579	Prac.g_00712	Prad.g_01233
OG0000580	Prac.g_00711	Prad.g_01234
OG0000581	Prac.g_00710	Prad.g_01235
OG0000582	Prac.g_00709	Prad.g_01236
OG0000583	Prac.g_00708	Prad.g_01237
OG0000584	Prac.g_00707	Prad.g_01238
OG0000585	Prac.g_00706	Prad.g_01239
OG0000586	Prac.g_00704	Prad.g_01241
OG0000587	Prac.g_00703	Prad.g_01242
OG0000588	Prac.g_00701	Prad.g_01244
OG0000589	Prac.g_00700	Prad.g_01245
OG0000590	Prac.g_00698	Prad.g_01247
OG0000591	Prac.g_00692	Prad.g_01253
OG0000592	Prac.g_00691	Prad.g_01254
OG0000593	Prac.g_00690	Prad.g_01255
OG0000594	Prac.g_00688	Prad.g_01257
OG0000595	Prac.g_00687	Prad.g_01258
OG0000596	Prac.g_00686	Prad.g_01259
OG0000597	Prac.g_00684	Prad.g_01261
OG0000598	Prac.g_00683	Prad.g_01262
OG0000599	Prac.g_00682	Prad.g_01263
OG0000600	Prac.g_00681	Prad.g_01264
OG0000601	Prac.g_00679	Prad.g_01266
OG0000602	Prac.g_00678	Prad.g_01267
OG0000603	Prac.g_00677	Prad.g_01268
OG0000604	Prac.g_00676	Prad.g_01269
OG0000605	Prac.g_00675	Prad.g_01270
OG0000606	Prac.g_00674	Prad.g_01271
OG0000607	Prac.g_00672	Prad.g_01273
OG0000608	Prac.g_00671	Prad.g_01274
OG0000609	Prac.g_00667	Prad.g_01278
OG0000610	Prac.g_00666	Prad.g_01279
OG0000611	Prac.g_01559	Prad.g_01050
OG0000612	Prac.g_01558	Prad.g_01051
OG0000613	Prac.g_01557	Prad.g_01052
OG0000614	Prac.g_01556	Prad.g_01053
OG0000615	Prac.g_01554	Prad.g_01055
OG0000616	Prac.g_01553	Prad.g_01056
OG0000617	Prac.g_01552	Prad.g_01057
OG0000618	Prac.g_01551	Prad.g_01058
OG0000619	Prac.g_01550	Prad.g_01059
OG0000620	Prac.g_01549	Prad.g_01060
OG0000621	Prac.g_01548	Prad.g_01061
OG0000622	Prac.g_01547	Prad.g_01062
OG0000623	Prac.g_01546	Prad.g_01063
OG0000624	Prac.g_01545	Prad.g_01064
OG0000625	Prac.g_01544	Prad.g_01065
OG0000626	Prac.g_01543	Prad.g_01066
OG0000627	Prac.g_01542	Prad.g_01067
OG0000628	Prac.g_01541	Prad.g_01068
OG0000629	Prac.g_01540	Prad.g_01069
OG0000630	Prac.g_01539	Prad.g_01070
OG0000631	Prac.g_01537	Prad.g_01072
OG0000632	Prac.g_01525	Prad.g_01088
OG0000633	Prac.g_01521	Prad.g_01092
OG0000634	Prac.g_01508	Prad.g_01107
OG0000635	Prac.g_01507	Prad.g_01109
OG0000636	Prac.g_01506	Prad.g_01110
OG0000637	Prac.g_01505	Prad.g_01111
OG0000638	Prac.g_01498	Prad.g_01123
OG0000639	Prac.g_01489	Prad.g_01132
OG0000640	Prac.g_01487	Prad.g_01134
OG0000641	Prac.g_01484	Prad.g_01137
OG0000642	Prac.g_01483	Prad.g_01138
OG0000643	Prac.g_01482	Prad.g_01139
OG0000644	Prac.g_01481	Prad.g_01140
OG0000645	Prac.g_01480	Prad.g_01141
OG0000646	Prac.g_01479	Prad.g_01142
OG0000647	Prac.g_01478	Prad.g_01143
OG0000648	Prac.g_01476	Prad.g_01145
OG0000649	Prac.g_01475	Prad.g_01146
OG0000650	Prac.g_01474	Prad.g_01147
OG0000651	Prac.g_01473	Prad.g_01148
OG0000652	Prac.g_01472	Prad.g_01149
OG0000653	Prac.g_01471	Prad.g_01150
OG0000654	Prac.g_01469	Prad.g_01152
OG0000655	Prac.g_01467	Prad.g_01154
OG0000656	Prac.g_01466	Prad.g_01155
OG0000657	Prac.g_01465	Prad.g_01156
OG0000658	Prac.g_01464	Prad.g_01157
OG0000659	Prac.g_01463	Prad.g_01158
OG0000660	Prac.g_01462	Prad.g_01159
OG0000661	Prac.g_01461	Prad.g_01160
OG0000662	Prac.g_01460	Prad.g_01161
OG0000663	Prac.g_01459	Prad.g_01162
OG0000664	Prac.g_01458	Prad.g_01163
OG0000665	Prac.g_01457	Prad.g_01164
OG0000666	Prac.g_01456	Prad.g_01165
OG0000667	Prac.g_01455	Prad.g_01166
OG0000668	Prac.g_01454	Prad.g_01167
OG0000669	Prac.g_01452	Prad.g_01169
OG0000670	Prac.g_01451	Prad.g_01170
OG0000671	Prac.g_01450	Prad.g_01171
OG0000672	Prac.g_01449	Prad.g_01172
OG0000673	Prac.g_01448	Prad.g_01173
OG0000674	Prac.g_01447	Prad.g_01174
OG0000675	Prac.g_01445	Prad.g_01176
OG0000676	Prac.g_01444	Prad.g_01177
OG0000677	Prac.g_01442	Prad.g_01180
OG0000678	Prac.g_01440	Prad.g_01182
OG0000679	Prac.g_01439	Prad.g_01183
OG0000680	Prac.g_01438	Prad.g_01184
OG0000681	Prac.g_01437	Prad.g_01185
OG0000682	Prac.g_01436	Prad.g_00308
OG0000683	Prac.g_01434	Prad.g_00306
OG0000684	Prac.g_01433	Prad.g_00305
OG0000685	Prac.g_01432	Prad.g_00304
OG0000686	Prac.g_01431	Prad.g_00303
OG0000687	Prac.g_01430	Prad.g_00302
OG0000688	Prac.g_01429	Prad.g_00301
OG0000689	Prac.g_01428	Prad.g_00300
OG0000690	Prac.g_01427	Prad.g_00299
OG0000691	Prac.g_01426	Prad.g_00298
OG0000692	Prac.g_01424	Prad.g_00296
OG0000693	Prac.g_01423	Prad.g_00295
OG0000694	Prac.g_01422	Prad.g_00294
OG0000695	Prac.g_01421	Prad.g_00293
OG0000696	Prac.g_01420	Prad.g_00292
OG0000697	Prac.g_01418	Prad.g_00290
OG0000698	Prac.g_01416	Prad.g_00288
OG0000699	Prac.g_01415	Prad.g_00287
OG0000700	Prac.g_01401	Prad.g_00260
OG0000701	Prac.g_01396	Prad.g_00256
OG0000702	Prac.g_01393	Prad.g_00253
OG0000703	Prac.g_01392	Prad.g_00252
OG0000704	Prac.g_01391	Prad.g_00251
OG0000705	Prac.g_01390	Prad.g_00250
OG0000706	Prac.g_01389	Prad.g_00249
OG0000707	Prac.g_01387	Prad.g_00248
OG0000708	Prac.g_01386	Prad.g_00247
OG0000709	Prac.g_01384	Prad.g_00245
OG0000710	Prac.g_01383	Prad.g_00244
OG0000711	Prac.g_01382	Prad.g_00243
OG0000712	Prac.g_01381	Prad.g_00242
OG0000713	Prac.g_01380	Prad.g_00241
OG0000714	Prac.g_01378	Prad.g_00239
OG0000715	Prac.g_01377	Prad.g_00238
OG0000716	Prac.g_01375	Prad.g_00236
OG0000717	Prac.g_01374	Prad.g_00235
OG0000718	Prac.g_01373	Prad.g_00234
OG0000719	Prac.g_01371	Prad.g_00232
OG0000720	Prac.g_01370	Prad.g_00231
OG0000721	Prac.g_01368	Prad.g_00228
OG0000722	Prac.g_01367	Prad.g_00227
OG0000723	Prac.g_01366	Prad.g_00226
OG0000724	Prac.g_01365	Prad.g_00224
OG0000725	Prac.g_01364	Prad.g_00223
OG0000726	Prac.g_01363	Prad.g_00222
OG0000727	Prac.g_01362	Prad.g_00221
OG0000728	Prac.g_01361	Prad.g_00220
OG0000729	Prac.g_01360	Prad.g_00219
OG0000730	Prac.g_01359	Prad.g_00218
OG0000731	Prac.g_01358	Prad.g_00217
OG0000732	Prac.g_01357	Prad.g_00216
OG0000733	Prac.g_01356	Prad.g_00215
OG0000734	Prac.g_01355	Prad.g_00214
OG0000735	Prac.g_01353	Prad.g_00212
OG0000736	Prac.g_01352	Prad.g_00211
OG0000737	Prac.g_01351	Prad.g_00210
OG0000738	Prac.g_01350	Prad.g_00209
OG0000739	Prac.g_01349	Prad.g_00208
OG0000740	Prac.g_01348	Prad.g_00207
OG0000741	Prac.g_01347	Prad.g_00206
OG0000742	Prac.g_01345	Prad.g_00204
OG0000743	Prac.g_01344	Prad.g_00203
OG0000744	Prac.g_01343	Prad.g_00202
OG0000745	Prac.g_01342	Prad.g_00201
OG0000746	Prac.g_01341	Prad.g_00200
OG0000747	Prac.g_01340	Prad.g_00199
OG0000748	Prac.g_01339	Prad.g_00198
OG0000749	Prac.g_01338	Prad.g_00197
OG0000750	Prac.g_01337	Prad.g_00196
OG0000751	Prac.g_01336	Prad.g_00195
OG0000752	Prac.g_01335	Prad.g_00194
OG0000753	Prac.g_01333	Prad.g_00192
OG0000754	Prac.g_01332	Prad.g_00191
OG0000755	Prac.g_01331	Prad.g_00190
OG0000756	Prac.g_01330	Prad.g_00189
OG0000757	Prac.g_01329	Prad.g_00188
OG0000758	Prac.g_01328	Prad.g_00187
OG0000759	Prac.g_01326	Prad.g_00185
OG0000760	Prac.g_01325	Prad.g_00184
OG0000761	Prac.g_01324	Prad.g_00183
OG0000762	Prac.g_01322	Prad.g_00181
OG0000763	Prac.g_01321	Prad.g_00180
OG0000764	Prac.g_01320	Prad.g_00179
OG0000765	Prac.g_01319	Prad.g_00178
OG0000766	Prac.g_01318	Prad.g_00177
OG0000767	Prac.g_01316	Prad.g_00175
OG0000768	Prac.g_01315	Prad.g_00174
OG0000769	Prac.g_01314	Prad.g_00173
OG0000770	Prac.g_01313	Prad.g_00172
OG0000771	Prac.g_01312	Prad.g_00171
OG0000772	Prac.g_01311	Prad.g_00170
OG0000773	Prac.g_01310	Prad.g_00169
OG0000774	Prac.g_01309	Prad.g_00168
OG0000775	Prac.g_01308	Prad.g_00167
OG0000776	Prac.g_01307	Prad.g_00165
OG0000777	Prac.g_01305	Prad.g_00163
OG0000778	Prac.g_01304	Prad.g_00162
OG0000779	Prac.g_01303	Prad.g_00161
OG0000780	Prac.g_01301	Prad.g_00159
OG0000781	Prac.g_01299	Prad.g_00157
OG0000782	Prac.g_01298	Prad.g_00156
OG0000783	Prac.g_01287	Prad.g_00144
OG0000784	Prac.g_01285	Prad.g_00142
OG0000785	Prac.g_01284	Prad.g_00141
OG0000786	Prac.g_01283	Prad.g_00140
OG0000787	Prac.g_01282	Prad.g_00139
OG0000788	Prac.g_01278	Prad.g_00135
OG0000789	Prac.g_01276	Prad.g_01039
OG0000790	Prac.g_01275	Prad.g_01038
OG0000791	Prac.g_01274	Prad.g_01037
OG0000792	Prac.g_01273	Prad.g_01036
OG0000793	Prac.g_01272	Prad.g_01035
OG0000794	Prac.g_01270	Prad.g_01033
OG0000795	Prac.g_01267	Prad.g_01030
OG0000796	Prac.g_01266	Prad.g_01029
OG0000797	Prac.g_01264	Prad.g_01026
OG0000798	Prac.g_01263	Prad.g_01025
OG0000799	Prac.g_01262	Prad.g_01024
OG0000800	Prac.g_01261	Prad.g_01023
OG0000801	Prac.g_01258	Prad.g_01020
OG0000802	Prac.g_01257	Prad.g_01019
OG0000803	Prac.g_01255	Prad.g_01017
OG0000804	Prac.g_01254	Prad.g_01016
OG0000805	Prac.g_01253	Prad.g_01015
OG0000806	Prac.g_01251	Prad.g_01013
OG0000807	Prac.g_01225	Prad.g_00990
OG0000808	Prac.g_01216	Prad.g_00981
OG0000809	Prac.g_01213	Prad.g_00978
OG0000810	Prac.g_01212	Prad.g_00977
OG0000811	Prac.g_01205	Prad.g_00970
OG0000812	Prac.g_01046	Prad.g_00635
OG0000813	Prac.g_01042	Prad.g_00639
OG0000814	Prac.g_01040	Prad.g_00641
OG0000815	Prac.g_01031	Prad.g_00655
OG0000816	Prac.g_01017	Prad.g_01988
OG0000817	Prac.g_01016	Prad.g_01987
OG0000818	Prac.g_01011	Prad.g_01522
OG0000819	Prac.g_01004	Prad.g_01515
OG0000820	Prac.g_01000	Prad.g_01511
OG0000821	Prac.g_00998	Prad.g_01509
OG0000822	Prac.g_00997	Prad.g_01508
OG0000823	Prac.g_00996	Prad.g_01507
OG0000824	Prac.g_00995	Prad.g_01506
OG0000825	Prac.g_00994	Prad.g_01505
OG0000826	Prac.g_00993	Prad.g_01504
OG0000827	Prac.g_00992	Prad.g_01503
OG0000828	Prac.g_00991	Prad.g_01502
OG0000829	Prac.g_00990	Prad.g_01501
OG0000830	Prac.g_00989	Prad.g_01500
OG0000831	Prac.g_00986	Prad.g_01497
OG0000832	Prac.g_00984	Prad.g_01495
OG0000833	Prac.g_00983	Prad.g_01494
OG0000834	Prac.g_00982	Prad.g_01493
OG0000835	Prac.g_00981	Prad.g_01492
OG0000836	Prac.g_00980	Prad.g_01491
OG0000837	Prac.g_00978	Prad.g_01489
OG0000838	Prac.g_00977	Prad.g_01488
OG0000839	Prac.g_00976	Prad.g_01487
OG0000840	Prac.g_00975	Prad.g_01486
OG0000841	Prac.g_00974	Prad.g_01485
OG0000842	Prac.g_00973	Prad.g_01484
OG0000843	Prac.g_00972	Prad.g_01483
OG0000844	Prac.g_00971	Prad.g_01482
OG0000845	Prac.g_00970	Prad.g_01481
OG0000846	Prac.g_00967	Prad.g_01478
OG0000847	Prac.g_00965	Prad.g_01476
OG0000848	Prac.g_00964	Prad.g_01475
OG0000849	Prac.g_00963	Prad.g_01474
OG0000850	Prac.g_00962	Prad.g_01473
OG0000851	Prac.g_00961	Prad.g_01472
OG0000852	Prac.g_00959	Prad.g_01469
OG0000853	Prac.g_00958	Prad.g_01468
OG0000854	Prac.g_00956	Prad.g_01466
OG0000855	Prac.g_00955	Prad.g_01465
OG0000856	Prac.g_00954	Prad.g_01464
OG0000857	Prac.g_00953	Prad.g_01463
OG0000858	Prac.g_00952	Prad.g_01462
OG0000859	Prac.g_00951	Prad.g_01461
OG0000860	Prac.g_00950	Prad.g_01460
OG0000861	Prac.g_00949	Prad.g_01459
OG0000862	Prac.g_00948	Prad.g_01458
OG0000863	Prac.g_00947	Prad.g_01457
OG0000864	Prac.g_00946	Prad.g_01456
OG0000865	Prac.g_00945	Prad.g_01455
OG0000866	Prac.g_00944	Prad.g_01454
OG0000867	Prac.g_00943	Prad.g_01453
OG0000868	Prac.g_00942	Prad.g_01452
OG0000869	Prac.g_00940	Prad.g_01450
OG0000870	Prac.g_00939	Prad.g_01449
OG0000871	Prac.g_00937	Prad.g_01447
OG0000872	Prac.g_00936	Prad.g_01446
OG0000873	Prac.g_00934	Prad.g_01444
OG0000874	Prac.g_00933	Prad.g_01443
OG0000875	Prac.g_00932	Prad.g_01442
OG0000876	Prac.g_00931	Prad.g_01441
OG0000877	Prac.g_00929	Prad.g_01439
OG0000878	Prac.g_00154	Prad.g_00341
OG0000879	Prac.g_00164	Prad.g_00359
OG0000880	Prac.g_00165	Prad.g_00360
OG0000881	Prac.g_00166	Prad.g_00361
OG0000882	Prac.g_00167	Prad.g_00362
OG0000883	Prac.g_00168	Prad.g_00363
OG0000884	Prac.g_00170	Prad.g_00365
OG0000885	Prac.g_00171	Prad.g_00366
OG0000886	Prac.g_00172	Prad.g_00631
OG0000887	Prac.g_00173	Prad.g_00630
OG0000888	Prac.g_00174	Prad.g_00629
OG0000889	Prac.g_00177	Prad.g_00626
OG0000890	Prac.g_00178	Prad.g_00625
OG0000891	Prac.g_00179	Prad.g_00624
OG0000892	Prac.g_00181	Prad.g_00622
OG0000893	Prac.g_00182	Prad.g_00621
OG0000894	Prac.g_00183	Prad.g_00620
OG0000895	Prac.g_00184	Prad.g_00619
OG0000896	Prac.g_00185	Prad.g_00618
OG0000897	Prac.g_00186	Prad.g_00617
OG0000898	Prac.g_00188	Prad.g_00615
OG0000899	Prac.g_00189	Prad.g_00614
OG0000900	Prac.g_00199	Prad.g_00612
OG0000901	Prac.g_00203	Prad.g_00608
OG0000902	Prac.g_00204	Prad.g_00607
OG0000903	Prac.g_00205	Prad.g_00606
OG0000904	Prac.g_00207	Prad.g_00604
OG0000905	Prac.g_00209	Prad.g_00602
OG0000906	Prac.g_00211	Prad.g_00600
OG0000907	Prac.g_00212	Prad.g_00599
OG0000908	Prac.g_00215	Prad.g_00596
OG0000909	Prac.g_00219	Prad.g_00592
OG0000910	Prac.g_00220	Prad.g_00591
OG0000911	Prac.g_00221	Prad.g_00590
OG0000912	Prac.g_00222	Prad.g_00589
OG0000913	Prac.g_00223	Prad.g_00588
OG0000914	Prac.g_00224	Prad.g_00587
OG0000915	Prac.g_00225	Prad.g_00586
OG0000916	Prac.g_00226	Prad.g_00585
OG0000917	Prac.g_00227	Prad.g_00584
OG0000918	Prac.g_00228	Prad.g_00583
OG0000919	Prac.g_00229	Prad.g_00582
OG0000920	Prac.g_00230	Prad.g_00581
OG0000921	Prac.g_00231	Prad.g_00580
OG0000922	Prac.g_00232	Prad.g_00579
OG0000923	Prac.g_00233	Prad.g_00578
OG0000924	Prac.g_00234	Prad.g_00577
OG0000925	Prac.g_00235	Prad.g_00576
OG0000926	Prac.g_00447	Prad.g_00567
OG0000927	Prac.g_00429	Prad.g_00533
OG0000928	Prac.g_00428	Prad.g_00532
OG0000929	Prac.g_00427	Prad.g_00531
OG0000930	Prac.g_00426	Prad.g_00530
OG0000931	Prac.g_00425	Prad.g_00529
OG0000932	Prac.g_00423	Prad.g_00527
OG0000933	Prac.g_00422	Prad.g_00526
OG0000934	Prac.g_00421	Prad.g_00525
OG0000935	Prac.g_00420	Prad.g_00524
OG0000936	Prac.g_00419	Prad.g_00523
OG0000937	Prac.g_00418	Prad.g_00522
OG0000938	Prac.g_00417	Prad.g_00521
OG0000939	Prac.g_00416	Prad.g_00520
OG0000940	Prac.g_00415	Prad.g_00519
OG0000941	Prac.g_00413	Prad.g_00517
OG0000942	Prac.g_00412	Prad.g_00516
OG0000943	Prac.g_00409	Prad.g_00513
OG0000944	Prac.g_00408	Prad.g_00512
OG0000945	Prac.g_00407	Prad.g_00511
OG0000946	Prac.g_00406	Prad.g_00510
OG0000947	Prac.g_00405	Prad.g_00509
OG0000948	Prac.g_00404	Prad.g_00508
OG0000949	Prac.g_00403	Prad.g_00507
OG0000950	Prac.g_00402	Prad.g_00506
OG0000951	Prac.g_00401	Prad.g_00505
OG0000952	Prac.g_00400	Prad.g_00504
OG0000953	Prac.g_00399	Prad.g_00503
OG0000954	Prac.g_00398	Prad.g_00502
OG0000955	Prac.g_00397	Prad.g_00501
OG0000956	Prac.g_00396	Prad.g_00500
OG0000957	Prac.g_00395	Prad.g_00499
OG0000958	Prac.g_00394	Prad.g_00498
OG0000959	Prac.g_00393	Prad.g_00497
OG0000960	Prac.g_00392	Prad.g_00496
OG0000961	Prac.g_00388	Prad.g_00491
OG0000962	Prac.g_00387	Prad.g_00490
OG0000963	Prac.g_00386	Prad.g_00489
OG0000964	Prac.g_00384	Prad.g_00487
OG0000965	Prac.g_00383	Prad.g_00486
OG0000966	Prac.g_00382	Prad.g_00485
OG0000967	Prac.g_00381	Prad.g_00484
OG0000968	Prac.g_00380	Prad.g_00483
OG0000969	Prac.g_00379	Prad.g_00482
OG0000970	Prac.g_00378	Prad.g_00481
OG0000971	Prac.g_00377	Prad.g_00480
OG0000972	Prac.g_00376	Prad.g_00479
OG0000973	Prac.g_00375	Prad.g_00478
OG0000974	Prac.g_00373	Prad.g_00476
OG0000975	Prac.g_00370	Prad.g_00473
OG0000976	Prac.g_00368	Prad.g_00471
OG0000977	Prac.g_00367	Prad.g_00470
OG0000978	Prac.g_00366	Prad.g_00469
OG0000979	Prac.g_00364	Prad.g_00467
OG0000980	Prac.g_00363	Prad.g_00466
OG0000981	Prac.g_00362	Prad.g_00465
OG0000982	Prac.g_00361	Prad.g_00464
OG0000983	Prac.g_00359	Prad.g_00462
OG0000984	Prac.g_00358	Prad.g_00461
OG0000985	Prac.g_00357	Prad.g_00460
OG0000986	Prac.g_00356	Prad.g_00459
OG0000987	Prac.g_00355	Prad.g_00458
OG0000988	Prac.g_00354	Prad.g_00457
OG0000989	Prac.g_00353	Prad.g_00456
OG0000990	Prac.g_00352	Prad.g_00455
OG0000991	Prac.g_00351	Prad.g_00454
OG0000992	Prac.g_00350	Prad.g_00453
OG0000993	Prac.g_00349	Prad.g_00452
OG0000994	Prac.g_00348	Prad.g_00451
OG0000995	Prac.g_00347	Prad.g_00450
OG0000996	Prac.g_00346	Prad.g_00449
OG0000997	Prac.g_00345	Prad.g_00448
OG0000998	Prac.g_00344	Prad.g_00447
OG0000999	Prac.g_00343	Prad.g_00446
OG0001000	Prac.g_00342	Prad.g_00445
OG0001001	Prac.g_00340	Prad.g_00443
OG0001002	Prac.g_00339	Prad.g_00442
OG0001003	Prac.g_00338	Prad.g_00441
OG0001004	Prac.g_00337	Prad.g_00440
OG0001005	Prac.g_00336	Prad.g_00439
OG0001006	Prac.g_00335	Prad.g_00438
OG0001007	Prac.g_00334	Prad.g_00437
OG0001008	Prac.g_00332	Prad.g_00435
OG0001009	Prac.g_00331	Prad.g_00434
OG0001010	Prac.g_00324	Prad.g_00426
OG0001011	Prac.g_00317	Prad.g_00419
OG0001012	Prac.g_00288	Prad.g_00388
OG0001013	Prac.g_00631	Prad.g_00947
OG0001014	Prac.g_00630	Prad.g_00946
OG0001015	Prac.g_00624	Prad.g_00940
OG0001016	Prac.g_00623	Prad.g_00939
OG0001017	Prac.g_00622	Prad.g_00938
OG0001018	Prac.g_00621	Prad.g_00937
OG0001019	Prac.g_00619	Prad.g_00935
OG0001020	Prac.g_00618	Prad.g_00934
OG0001021	Prac.g_00617	Prad.g_00933
OG0001022	Prac.g_00616	Prad.g_00932
OG0001023	Prac.g_00615	Prad.g_00931
OG0001024	Prac.g_00614	Prad.g_00930
OG0001025	Prac.g_00613	Prad.g_00929
OG0001026	Prac.g_00611	Prad.g_00927
OG0001027	Prac.g_00610	Prad.g_00926
OG0001028	Prac.g_00609	Prad.g_00925
OG0001029	Prac.g_00608	Prad.g_00924
OG0001030	Prac.g_00607	Prad.g_00923
OG0001031	Prac.g_00606	Prad.g_00922
OG0001032	Prac.g_00605	Prad.g_00921
OG0001033	Prac.g_00604	Prad.g_00920
OG0001034	Prac.g_00603	Prad.g_00919
OG0001035	Prac.g_00601	Prad.g_00917
OG0001036	Prac.g_00600	Prad.g_00916
OG0001037	Prac.g_00599	Prad.g_00915
OG0001038	Prac.g_00598	Prad.g_00914
OG0001039	Prac.g_00597	Prad.g_00913
OG0001040	Prac.g_00596	Prad.g_00912
OG0001041	Prac.g_00595	Prad.g_00911
OG0001042	Prac.g_00594	Prad.g_00910
OG0001043	Prac.g_00593	Prad.g_00909
OG0001044	Prac.g_00592	Prad.g_00908
OG0001045	Prac.g_00591	Prad.g_00907
OG0001046	Prac.g_00590	Prad.g_00906
OG0001047	Prac.g_00587	Prad.g_00903
OG0001048	Prac.g_00585	Prad.g_00901
OG0001049	Prac.g_00584	Prad.g_00900
OG0001050	Prac.g_00583	Prad.g_00899
OG0001051	Prac.g_00582	Prad.g_00898
OG0001052	Prac.g_00581	Prad.g_00897
OG0001053	Prac.g_00580	Prad.g_00895
OG0001054	Prac.g_00578	Prad.g_00893
OG0001055	Prac.g_00577	Prad.g_00892
OG0001056	Prac.g_00576	Prad.g_00891
OG0001057	Prac.g_00575	Prad.g_00890
OG0001058	Prac.g_00574	Prad.g_00889
OG0001059	Prac.g_00573	Prad.g_00888
OG0001060	Prac.g_00572	Prad.g_00887
OG0001061	Prac.g_00571	Prad.g_00886
OG0001062	Prac.g_00570	Prad.g_00885
OG0001063	Prac.g_00569	Prad.g_00884
OG0001064	Prac.g_00471	Prad.g_00882
OG0001065	Prac.g_00476	Prad.g_00879
OG0001066	Prac.g_00477	Prad.g_00878
OG0001067	Prac.g_00478	Prad.g_00877
OG0001068	Prac.g_00480	Prad.g_00875
OG0001069	Prac.g_00481	Prad.g_00874
OG0001070	Prac.g_00482	Prad.g_00873
OG0001071	Prac.g_00483	Prad.g_00872
OG0001072	Prac.g_00484	Prad.g_00871
OG0001073	Prac.g_00485	Prad.g_00870
OG0001074	Prac.g_00486	Prad.g_00869
OG0001075	Prac.g_00487	Prad.g_00868
OG0001076	Prac.g_00488	Prad.g_00867
OG0001077	Prac.g_00489	Prad.g_00866
OG0001078	Prac.g_00490	Prad.g_00865
OG0001079	Prac.g_00491	Prad.g_00864
OG0001080	Prac.g_00492	Prad.g_00863
OG0001081	Prac.g_00495	Prad.g_00860
OG0001082	Prac.g_00496	Prad.g_00859
OG0001083	Prac.g_00497	Prad.g_00858
OG0001084	Prac.g_00499	Prad.g_00856
OG0001085	Prac.g_00500	Prad.g_00855
OG0001086	Prac.g_00501	Prad.g_00854
OG0001087	Prac.g_00502	Prad.g_00853
OG0001088	Prac.g_00503	Prad.g_00852
OG0001089	Prac.g_00506	Prad.g_00849
OG0001090	Prac.g_00508	Prad.g_00847
OG0001091	Prac.g_00509	Prad.g_00846
OG0001092	Prac.g_00510	Prad.g_00845
OG0001093	Prac.g_00511	Prad.g_00844
OG0001094	Prac.g_00512	Prad.g_00843
OG0001095	Prac.g_00513	Prad.g_00842
OG0001096	Prac.g_00514	Prad.g_00841
OG0001097	Prac.g_00515	Prad.g_00840
OG0001098	Prac.g_00516	Prad.g_00839
OG0001099	Prac.g_00517	Prad.g_00838
OG0001100	Prac.g_00518	Prad.g_00837
OG0001101	Prac.g_00519	Prad.g_00836
OG0001102	Prac.g_00520	Prad.g_00835
OG0001103	Prac.g_00521	Prad.g_00834
OG0001104	Prac.g_00522	Prad.g_00833
OG0001105	Prac.g_00523	Prad.g_00832
OG0001106	Prac.g_00524	Prad.g_00831
OG0001107	Prac.g_00525	Prad.g_00830
OG0001108	Prac.g_00526	Prad.g_00829
OG0001109	Prac.g_00527	Prad.g_00828
OG0001110	Prac.g_00528	Prad.g_00827
OG0001111	Prac.g_00529	Prad.g_00826
OG0001112	Prac.g_00530	Prad.g_00825
OG0001113	Prac.g_00531	Prad.g_00824
OG0001114	Prac.g_00532	Prad.g_00823
OG0001115	Prac.g_00533	Prad.g_00822
OG0001116	Prac.g_00534	Prad.g_00821
OG0001117	Prac.g_00535	Prad.g_00820
OG0001118	Prac.g_00536	Prad.g_00819
OG0001119	Prac.g_00537	Prad.g_00818
OG0001120	Prac.g_00538	Prad.g_00817
OG0001121	Prac.g_00540	Prad.g_00815
OG0001122	Prac.g_00541	Prad.g_00814
OG0001123	Prac.g_00542	Prad.g_00813
OG0001124	Prac.g_00544	Prad.g_00811
OG0001125	Prac.g_00546	Prad.g_00809
OG0001126	Prac.g_00547	Prad.g_00808
OG0001127	Prac.g_00549	Prad.g_00806
OG0001128	Prac.g_00550	Prad.g_00805
OG0001129	Prac.g_00551	Prad.g_00804
OG0001130	Prac.g_00553	Prad.g_00801
OG0001131	Prac.g_00554	Prad.g_00800
OG0001132	Prac.g_00555	Prad.g_00799
OG0001133	Prac.g_00556	Prad.g_00798
OG0001134	Prac.g_00557	Prad.g_00797
OG0001135	Prac.g_00558	Prad.g_00796
OG0001136	Prac.g_00559	Prad.g_00795
OG0001137	Prac.g_00560	Prad.g_00794
OG0001138	Prac.g_00561	Prad.g_00793
OG0001139	Prac.g_00562	Prad.g_00792
OG0001140	Prac.g_00563	Prad.g_00791
OG0001141	Prac.g_00564	Prad.g_00790
OG0001142	Prac.g_00005	Prad.g_00787
OG0001143	Prac.g_00006	Prad.g_00786
OG0001144	Prac.g_00007	Prad.g_00785
OG0001145	Prac.g_00008	Prad.g_00784
OG0001146	Prac.g_00009	Prad.g_00783
OG0001147	Prac.g_00010	Prad.g_00782
OG0001148	Prac.g_00011	Prad.g_00781
OG0001149	Prac.g_00013	Prad.g_00779
OG0001150	Prac.g_00014	Prad.g_00778
OG0001151	Prac.g_00016	Prad.g_00776
OG0001152	Prac.g_00017	Prad.g_00775
OG0001153	Prac.g_00018	Prad.g_00774
OG0001154	Prac.g_00020	Prad.g_00772
