Orthogroup	Prbh	Syaf
OG0000546	Prbh.g_00317	Syaf.g_02684
OG0000547	Prbh.g_00315	Syaf.g_02682
OG0000548	Prbh.g_00314	Syaf.g_02681
OG0000549	Prbh.g_00311	Syaf.g_02676
OG0000550	Prbh.g_00306	Syaf.g_02671
OG0000551	Prbh.g_00303	Syaf.g_02666
OG0000552	Prbh.g_00302	Syaf.g_02665
OG0000553	Prbh.g_00301	Syaf.g_02663
OG0000554	Prbh.g_00295	Syaf.g_02653
OG0000555	Prbh.g_00288	Syaf.g_02635
OG0000556	Prbh.g_00286	Syaf.g_02630
OG0000557	Prbh.g_00285	Syaf.g_02628
OG0000558	Prbh.g_00283	Syaf.g_02626
OG0000559	Prbh.g_00279	Syaf.g_02622
OG0000560	Prbh.g_00276	Syaf.g_02619
OG0000561	Prbh.g_00275	Syaf.g_02618
OG0000562	Prbh.g_00274	Syaf.g_02617
OG0000563	Prbh.g_00273	Syaf.g_02616
OG0000564	Prbh.g_00272	Syaf.g_02615
OG0000565	Prbh.g_00269	Syaf.g_02612
OG0000566	Prbh.g_00265	Syaf.g_02608
OG0000567	Prbh.g_00261	Syaf.g_02604
OG0000568	Prbh.g_00260	Syaf.g_02599
OG0000569	Prbh.g_00259	Syaf.g_02596
OG0000570	Prbh.g_00258	Syaf.g_02595
OG0000571	Prbh.g_00256	Syaf.g_02591
OG0000572	Prbh.g_00244	Syaf.g_02575
OG0000573	Prbh.g_00238	Syaf.g_02567
OG0000574	Prbh.g_00237	Syaf.g_02566
OG0000575	Prbh.g_00233	Syaf.g_02562
OG0000576	Prbh.g_00231	Syaf.g_02560
OG0000577	Prbh.g_00230	Syaf.g_02559
OG0000578	Prbh.g_00229	Syaf.g_02558
OG0000579	Prbh.g_00228	Syaf.g_02557
OG0000580	Prbh.g_00227	Syaf.g_02556
OG0000581	Prbh.g_00224	Syaf.g_02550
OG0000582	Prbh.g_00221	Syaf.g_02374
OG0000583	Prbh.g_00220	Syaf.g_02373
OG0000584	Prbh.g_00219	Syaf.g_02372
OG0000585	Prbh.g_00217	Syaf.g_02370
OG0000586	Prbh.g_00216	Syaf.g_02369
OG0000587	Prbh.g_00215	Syaf.g_02367
OG0000588	Prbh.g_01465	Syaf.g_02350
OG0000589	Prbh.g_01462	Syaf.g_02340
OG0000590	Prbh.g_01461	Syaf.g_02339
OG0000591	Prbh.g_01457	Syaf.g_02331
OG0000592	Prbh.g_01456	Syaf.g_02330
OG0000593	Prbh.g_01221	Syaf.g_02314
OG0000594	Prbh.g_01220	Syaf.g_02313
OG0000595	Prbh.g_01219	Syaf.g_02312
OG0000596	Prbh.g_01216	Syaf.g_02307
OG0000597	Prbh.g_01213	Syaf.g_02304
OG0000598	Prbh.g_01212	Syaf.g_02303
OG0000599	Prbh.g_01209	Syaf.g_02300
OG0000600	Prbh.g_01208	Syaf.g_02299
OG0000601	Prbh.g_01207	Syaf.g_02298
OG0000602	Prbh.g_01205	Syaf.g_02293
OG0000603	Prbh.g_01204	Syaf.g_02292
OG0000604	Prbh.g_01203	Syaf.g_02289
OG0000605	Prbh.g_01202	Syaf.g_01734
OG0000606	Prbh.g_01199	Syaf.g_02145
OG0000607	Prbh.g_01196	Syaf.g_02142
OG0000608	Prbh.g_01195	Syaf.g_02141
OG0000609	Prbh.g_01194	Syaf.g_02139
OG0000610	Prbh.g_01188	Syaf.g_02132
OG0000611	Prbh.g_01185	Syaf.g_02129
OG0000612	Prbh.g_01184	Syaf.g_02128
OG0000613	Prbh.g_00907	Syaf.g_00315
OG0000614	Prbh.g_00928	Syaf.g_01469
OG0000615	Prbh.g_00939	Syaf.g_02085
OG0000616	Prbh.g_01487	Syaf.g_00518
OG0000617	Prbh.g_01167	Syaf.g_01975
OG0000618	Prbh.g_01166	Syaf.g_01974
OG0000619	Prbh.g_01165	Syaf.g_01973
OG0000620	Prbh.g_01162	Syaf.g_01966
OG0000621	Prbh.g_01161	Syaf.g_01965
OG0000622	Prbh.g_01160	Syaf.g_01964
OG0000623	Prbh.g_01159	Syaf.g_01963
OG0000624	Prbh.g_01157	Syaf.g_01961
OG0000625	Prbh.g_01156	Syaf.g_01960
OG0000626	Prbh.g_01155	Syaf.g_01959
OG0000627	Prbh.g_01154	Syaf.g_01782
OG0000628	Prbh.g_01153	Syaf.g_01783
OG0000629	Prbh.g_01151	Syaf.g_01786
OG0000630	Prbh.g_01148	Syaf.g_01790
OG0000631	Prbh.g_01056	Syaf.g_01801
OG0000632	Prbh.g_01057	Syaf.g_01802
OG0000633	Prbh.g_01058	Syaf.g_01803
OG0000634	Prbh.g_00949	Syaf.g_02053
OG0000635	Prbh.g_00950	Syaf.g_02052
OG0000636	Prbh.g_00952	Syaf.g_02050
OG0000637	Prbh.g_00954	Syaf.g_02048
OG0000638	Prbh.g_00955	Syaf.g_02047
OG0000639	Prbh.g_00956	Syaf.g_02046
OG0000640	Prbh.g_00957	Syaf.g_02045
OG0000641	Prbh.g_00961	Syaf.g_02041
OG0000642	Prbh.g_00962	Syaf.g_02040
OG0000643	Prbh.g_00963	Syaf.g_02038
OG0000644	Prbh.g_00964	Syaf.g_02037
OG0000645	Prbh.g_00965	Syaf.g_02035
OG0000646	Prbh.g_00967	Syaf.g_02032
OG0000647	Prbh.g_00969	Syaf.g_02030
OG0000648	Prbh.g_00971	Syaf.g_02027
OG0000649	Prbh.g_00972	Syaf.g_02026
OG0000650	Prbh.g_00973	Syaf.g_02025
OG0000651	Prbh.g_00974	Syaf.g_02024
OG0000652	Prbh.g_00975	Syaf.g_02023
OG0000653	Prbh.g_00977	Syaf.g_02021
OG0000654	Prbh.g_00978	Syaf.g_02020
OG0000655	Prbh.g_00979	Syaf.g_02019
OG0000656	Prbh.g_00982	Syaf.g_02016
OG0000657	Prbh.g_00989	Syaf.g_01384
OG0000658	Prbh.g_00991	Syaf.g_01381
OG0000659	Prbh.g_00992	Syaf.g_01380
OG0000660	Prbh.g_00996	Syaf.g_01376
OG0000661	Prbh.g_00998	Syaf.g_01374
OG0000662	Prbh.g_01001	Syaf.g_01372
OG0000663	Prbh.g_01003	Syaf.g_01369
OG0000664	Prbh.g_01004	Syaf.g_01368
OG0000665	Prbh.g_01010	Syaf.g_00980
OG0000666	Prbh.g_01011	Syaf.g_01733
OG0000667	Prbh.g_01015	Syaf.g_01635
OG0000668	Prbh.g_00857	Syaf.g_01928
OG0000669	Prbh.g_00868	Syaf.g_02112
OG0000670	Prbh.g_00871	Syaf.g_02769
OG0000671	Prbh.g_00873	Syaf.g_02108
OG0000672	Prbh.g_00876	Syaf.g_02105
OG0000673	Prbh.g_00879	Syaf.g_02102
OG0000674	Prbh.g_00881	Syaf.g_02100
OG0000675	Prbh.g_00882	Syaf.g_02099
OG0000676	Prbh.g_00884	Syaf.g_02097
OG0000677	Prbh.g_00885	Syaf.g_02096
OG0000678	Prbh.g_00887	Syaf.g_02092
OG0000679	Prbh.g_00891	Syaf.g_02083
OG0000680	Prbh.g_00892	Syaf.g_02082
OG0000681	Prbh.g_00895	Syaf.g_02079
OG0000682	Prbh.g_00896	Syaf.g_02078
OG0000683	Prbh.g_00897	Syaf.g_02077
OG0000684	Prbh.g_00898	Syaf.g_02072
OG0000685	Prbh.g_00900	Syaf.g_02070
OG0000686	Prbh.g_00901	Syaf.g_02069
OG0000687	Prbh.g_00902	Syaf.g_02068
OG0000688	Prbh.g_01179	Syaf.g_02063
OG0000689	Prbh.g_01178	Syaf.g_02061
OG0000690	Prbh.g_01177	Syaf.g_02060
OG0000691	Prbh.g_01176	Syaf.g_02059
OG0000692	Prbh.g_01174	Syaf.g_02058
OG0000693	Prbh.g_01173	Syaf.g_02057
OG0000694	Prbh.g_01172	Syaf.g_02056
OG0000695	Prbh.g_01060	Syaf.g_01805
OG0000696	Prbh.g_01061	Syaf.g_01806
OG0000697	Prbh.g_01062	Syaf.g_01808
OG0000698	Prbh.g_01065	Syaf.g_01811
OG0000699	Prbh.g_01066	Syaf.g_01813
OG0000700	Prbh.g_01067	Syaf.g_01814
OG0000701	Prbh.g_01068	Syaf.g_01815
OG0000702	Prbh.g_01070	Syaf.g_01843
OG0000703	Prbh.g_01071	Syaf.g_01844
OG0000704	Prbh.g_01073	Syaf.g_01846
OG0000705	Prbh.g_01079	Syaf.g_01853
OG0000706	Prbh.g_01080	Syaf.g_01854
OG0000707	Prbh.g_01081	Syaf.g_01855
OG0000708	Prbh.g_01083	Syaf.g_01858
OG0000709	Prbh.g_01087	Syaf.g_01867
OG0000710	Prbh.g_01090	Syaf.g_01878
OG0000711	Prbh.g_01106	Syaf.g_01908
OG0000712	Prbh.g_01107	Syaf.g_01910
OG0000713	Prbh.g_01108	Syaf.g_01911
OG0000714	Prbh.g_01109	Syaf.g_01913
OG0000715	Prbh.g_01111	Syaf.g_01915
OG0000716	Prbh.g_01113	Syaf.g_01919
OG0000717	Prbh.g_01114	Syaf.g_01920
OG0000718	Prbh.g_01116	Syaf.g_01924
OG0000719	Prbh.g_01118	Syaf.g_01926
OG0000720	Prbh.g_01129	Syaf.g_01939
OG0000721	Prbh.g_01133	Syaf.g_01941
OG0000722	Prbh.g_01134	Syaf.g_01942
OG0000723	Prbh.g_01138	Syaf.g_01957
OG0000724	Prbh.g_01036	Syaf.g_01418
OG0000725	Prbh.g_01030	Syaf.g_01445
OG0000726	Prbh.g_01029	Syaf.g_01446
OG0000727	Prbh.g_01028	Syaf.g_01447
OG0000728	Prbh.g_01026	Syaf.g_01449
OG0000729	Prbh.g_01351	Syaf.g_00405
OG0000730	Prbh.g_01325	Syaf.g_00026
OG0000731	Prbh.g_00432	Syaf.g_00014
OG0000733	Prbh.g_01867	Syaf.g_00615
OG0000734	Prbh.g_01299	Syaf.g_00895
OG0000735	Prbh.g_01297	Syaf.g_01273
OG0000736	Prbh.g_01296	Syaf.g_01274
OG0000737	Prbh.g_01295	Syaf.g_01275
OG0000738	Prbh.g_01291	Syaf.g_01280
OG0000739	Prbh.g_01290	Syaf.g_01281
OG0000740	Prbh.g_01289	Syaf.g_01282
OG0000741	Prbh.g_01287	Syaf.g_01285
OG0000742	Prbh.g_01284	Syaf.g_01287
OG0000743	Prbh.g_01282	Syaf.g_01289
OG0000744	Prbh.g_01280	Syaf.g_01290
OG0000745	Prbh.g_01279	Syaf.g_01293
OG0000746	Prbh.g_01277	Syaf.g_01295
OG0000747	Prbh.g_01276	Syaf.g_01296
OG0000748	Prbh.g_01272	Syaf.g_01307
OG0000749	Prbh.g_01271	Syaf.g_01309
OG0000750	Prbh.g_01270	Syaf.g_01310
OG0000751	Prbh.g_01267	Syaf.g_01317
OG0000752	Prbh.g_01265	Syaf.g_01319
OG0000753	Prbh.g_01262	Syaf.g_01322
OG0000754	Prbh.g_01260	Syaf.g_01611
OG0000755	Prbh.g_01254	Syaf.g_01599
OG0000756	Prbh.g_01253	Syaf.g_01598
OG0000757	Prbh.g_01246	Syaf.g_01590
OG0000758	Prbh.g_01245	Syaf.g_01589
OG0000759	Prbh.g_01244	Syaf.g_01588
OG0000760	Prbh.g_01243	Syaf.g_01587
OG0000761	Prbh.g_01242	Syaf.g_01586
OG0000762	Prbh.g_01241	Syaf.g_01584
OG0000763	Prbh.g_01239	Syaf.g_01582
OG0000764	Prbh.g_01238	Syaf.g_01581
OG0000765	Prbh.g_01230	Syaf.g_01564
OG0000766	Prbh.g_01229	Syaf.g_01563
OG0000767	Prbh.g_01227	Syaf.g_01561
OG0000768	Prbh.g_01226	Syaf.g_01560
OG0000769	Prbh.g_01224	Syaf.g_01558
OG0000770	Prbh.g_01451	Syaf.g_01553
OG0000771	Prbh.g_01397	Syaf.g_01411
OG0000772	Prbh.g_01845	Syaf.g_01705
OG0000773	Prbh.g_01364	Syaf.g_01268
OG0000774	Prbh.g_01366	Syaf.g_01263
OG0000775	Prbh.g_01368	Syaf.g_01261
OG0000776	Prbh.g_01369	Syaf.g_01260
OG0000777	Prbh.g_01370	Syaf.g_01259
OG0000778	Prbh.g_01371	Syaf.g_01258
OG0000779	Prbh.g_01375	Syaf.g_01252
OG0000780	Prbh.g_01376	Syaf.g_01249
OG0000781	Prbh.g_01379	Syaf.g_01245
OG0000782	Prbh.g_01380	Syaf.g_01244
OG0000783	Prbh.g_01381	Syaf.g_01243
OG0000784	Prbh.g_01382	Syaf.g_01242
OG0000785	Prbh.g_01384	Syaf.g_01240
OG0000786	Prbh.g_01387	Syaf.g_02546
OG0000787	Prbh.g_01388	Syaf.g_02547
OG0000788	Prbh.g_00206	Syaf.g_02297
OG0000789	Prbh.g_00196	Syaf.g_01750
OG0000790	Prbh.g_00014	Syaf.g_02738
OG0000791	Prbh.g_00016	Syaf.g_02740
OG0000792	Prbh.g_00017	Syaf.g_02741
OG0000793	Prbh.g_00021	Syaf.g_02746
OG0000794	Prbh.g_00022	Syaf.g_02747
OG0000795	Prbh.g_00023	Syaf.g_02748
OG0000796	Prbh.g_00027	Syaf.g_02752
OG0000797	Prbh.g_00028	Syaf.g_02753
OG0000798	Prbh.g_00033	Syaf.g_00240
OG0000799	Prbh.g_00079	Syaf.g_02380
OG0000800	Prbh.g_00080	Syaf.g_02383
OG0000801	Prbh.g_00081	Syaf.g_02384
OG0000802	Prbh.g_00083	Syaf.g_02388
OG0000803	Prbh.g_00085	Syaf.g_02393
OG0000804	Prbh.g_00086	Syaf.g_02396
OG0000805	Prbh.g_00088	Syaf.g_02398
OG0000806	Prbh.g_00090	Syaf.g_02405
OG0000807	Prbh.g_00091	Syaf.g_02406
OG0000808	Prbh.g_00092	Syaf.g_02407
OG0000809	Prbh.g_00094	Syaf.g_02410
OG0000810	Prbh.g_00095	Syaf.g_02411
OG0000811	Prbh.g_00102	Syaf.g_02420
OG0000812	Prbh.g_00104	Syaf.g_02422
OG0000813	Prbh.g_00105	Syaf.g_02423
OG0000814	Prbh.g_00107	Syaf.g_02425
OG0000815	Prbh.g_00108	Syaf.g_02426
OG0000816	Prbh.g_00110	Syaf.g_02428
OG0000817	Prbh.g_00111	Syaf.g_02429
OG0000818	Prbh.g_00116	Syaf.g_02442
OG0000819	Prbh.g_00117	Syaf.g_02443
OG0000820	Prbh.g_00118	Syaf.g_02444
OG0000821	Prbh.g_00122	Syaf.g_02450
OG0000822	Prbh.g_00123	Syaf.g_02452
OG0000823	Prbh.g_00124	Syaf.g_02453
OG0000824	Prbh.g_00127	Syaf.g_02459
OG0000825	Prbh.g_00128	Syaf.g_02460
OG0000826	Prbh.g_00129	Syaf.g_02461
OG0000827	Prbh.g_00130	Syaf.g_02462
OG0000828	Prbh.g_00133	Syaf.g_02465
OG0000829	Prbh.g_00134	Syaf.g_02466
OG0000830	Prbh.g_00135	Syaf.g_02467
OG0000831	Prbh.g_00137	Syaf.g_02470
OG0000832	Prbh.g_00147	Syaf.g_01109
OG0000833	Prbh.g_00156	Syaf.g_01100
OG0000834	Prbh.g_00157	Syaf.g_01098
OG0000835	Prbh.g_00158	Syaf.g_01097
OG0000836	Prbh.g_00159	Syaf.g_01093
OG0000837	Prbh.g_00160	Syaf.g_01091
OG0000838	Prbh.g_00163	Syaf.g_01087
OG0000839	Prbh.g_00164	Syaf.g_01086
OG0000840	Prbh.g_00165	Syaf.g_01085
OG0000841	Prbh.g_00166	Syaf.g_01084
OG0000842	Prbh.g_00167	Syaf.g_01083
OG0000843	Prbh.g_00168	Syaf.g_01082
OG0000844	Prbh.g_00169	Syaf.g_01080
OG0000845	Prbh.g_00170	Syaf.g_01079
OG0000846	Prbh.g_00171	Syaf.g_01078
OG0000847	Prbh.g_00172	Syaf.g_01077
OG0000848	Prbh.g_00173	Syaf.g_01075
OG0000849	Prbh.g_00174	Syaf.g_01074
OG0000850	Prbh.g_00176	Syaf.g_01072
OG0000851	Prbh.g_00177	Syaf.g_01061
OG0000852	Prbh.g_00178	Syaf.g_01060
OG0000853	Prbh.g_00183	Syaf.g_01056
OG0000854	Prbh.g_00185	Syaf.g_01054
OG0000855	Prbh.g_00186	Syaf.g_01053
OG0000856	Prbh.g_01454	Syaf.g_02328
OG0000857	Prbh.g_00968	Syaf.g_02031
OG0000858	Prbh.g_01789	Syaf.g_01047
OG0000859	Prbh.g_01788	Syaf.g_01046
OG0000860	Prbh.g_01780	Syaf.g_01031
OG0000861	Prbh.g_01779	Syaf.g_01030
OG0000862	Prbh.g_01778	Syaf.g_01029
OG0000863	Prbh.g_01776	Syaf.g_01026
OG0000864	Prbh.g_01775	Syaf.g_01025
OG0000865	Prbh.g_01774	Syaf.g_01024
OG0000866	Prbh.g_01773	Syaf.g_01023
OG0000867	Prbh.g_01772	Syaf.g_01022
OG0000868	Prbh.g_01770	Syaf.g_01019
OG0000869	Prbh.g_01767	Syaf.g_01014
OG0000870	Prbh.g_01762	Syaf.g_01009
OG0000871	Prbh.g_01761	Syaf.g_01008
OG0000872	Prbh.g_01760	Syaf.g_01001
OG0000873	Prbh.g_01757	Syaf.g_00998
OG0000874	Prbh.g_01754	Syaf.g_01002
OG0000875	Prbh.g_01752	Syaf.g_00996
OG0000876	Prbh.g_01751	Syaf.g_01198
OG0000877	Prbh.g_01749	Syaf.g_01188
OG0000878	Prbh.g_01748	Syaf.g_01187
OG0000879	Prbh.g_01747	Syaf.g_01186
OG0000880	Prbh.g_01746	Syaf.g_01185
OG0000881	Prbh.g_01742	Syaf.g_01179
OG0000882	Prbh.g_01737	Syaf.g_01174
OG0000883	Prbh.g_01735	Syaf.g_01172
OG0000884	Prbh.g_01733	Syaf.g_01170
OG0000885	Prbh.g_01732	Syaf.g_01169
OG0000886	Prbh.g_01731	Syaf.g_01168
OG0000887	Prbh.g_01730	Syaf.g_01167
OG0000888	Prbh.g_01728	Syaf.g_01165
OG0000889	Prbh.g_01726	Syaf.g_01163
OG0000890	Prbh.g_01725	Syaf.g_01157
OG0000891	Prbh.g_01724	Syaf.g_01156
OG0000892	Prbh.g_01723	Syaf.g_01154
OG0000893	Prbh.g_01719	Syaf.g_00178
OG0000894	Prbh.g_01716	Syaf.g_00175
OG0000895	Prbh.g_01712	Syaf.g_00171
OG0000896	Prbh.g_01711	Syaf.g_00170
OG0000897	Prbh.g_01709	Syaf.g_00168
OG0000898	Prbh.g_01708	Syaf.g_00167
OG0000899	Prbh.g_01707	Syaf.g_00166
OG0000900	Prbh.g_01706	Syaf.g_00165
OG0000901	Prbh.g_01703	Syaf.g_00160
OG0000902	Prbh.g_01701	Syaf.g_00158
OG0000903	Prbh.g_01697	Syaf.g_00141
OG0000904	Prbh.g_01692	Syaf.g_00146
OG0000905	Prbh.g_01699	Syaf.g_00151
OG0000906	Prbh.g_01700	Syaf.g_00154
OG0000907	Prbh.g_01687	Syaf.g_00139
OG0000908	Prbh.g_01684	Syaf.g_00136
OG0000909	Prbh.g_01683	Syaf.g_00135
OG0000910	Prbh.g_01682	Syaf.g_00134
OG0000911	Prbh.g_01680	Syaf.g_00132
OG0000912	Prbh.g_01679	Syaf.g_00131
OG0000913	Prbh.g_01678	Syaf.g_00130
OG0000914	Prbh.g_01677	Syaf.g_00129
OG0000915	Prbh.g_01676	Syaf.g_00127
OG0000916	Prbh.g_01675	Syaf.g_00126
OG0000917	Prbh.g_01674	Syaf.g_00125
OG0000918	Prbh.g_01673	Syaf.g_00124
OG0000919	Prbh.g_01672	Syaf.g_00123
OG0000920	Prbh.g_01671	Syaf.g_00122
OG0000921	Prbh.g_01670	Syaf.g_00121
OG0000922	Prbh.g_01669	Syaf.g_00120
OG0000923	Prbh.g_01665	Syaf.g_00116
OG0000924	Prbh.g_01664	Syaf.g_00115
OG0000925	Prbh.g_01663	Syaf.g_00114
OG0000926	Prbh.g_01662	Syaf.g_00113
OG0000927	Prbh.g_01660	Syaf.g_00111
OG0000928	Prbh.g_01659	Syaf.g_00110
OG0000929	Prbh.g_01658	Syaf.g_00109
OG0000930	Prbh.g_01657	Syaf.g_00108
OG0000931	Prbh.g_01656	Syaf.g_00107
OG0000932	Prbh.g_01655	Syaf.g_00106
OG0000933	Prbh.g_01651	Syaf.g_00100
OG0000934	Prbh.g_01649	Syaf.g_00098
OG0000935	Prbh.g_01648	Syaf.g_00097
OG0000936	Prbh.g_01647	Syaf.g_00096
OG0000937	Prbh.g_01646	Syaf.g_00095
OG0000938	Prbh.g_01643	Syaf.g_00092
OG0000939	Prbh.g_01642	Syaf.g_00091
OG0000940	Prbh.g_01635	Syaf.g_00084
OG0000941	Prbh.g_01633	Syaf.g_00082
OG0000942	Prbh.g_01631	Syaf.g_00080
OG0000943	Prbh.g_01630	Syaf.g_00079
OG0000944	Prbh.g_01628	Syaf.g_00077
OG0000945	Prbh.g_01627	Syaf.g_00075
OG0000946	Prbh.g_01621	Syaf.g_00070
OG0000947	Prbh.g_01619	Syaf.g_00067
OG0000948	Prbh.g_01618	Syaf.g_00066
OG0000949	Prbh.g_01615	Syaf.g_00337
OG0000950	Prbh.g_01608	Syaf.g_00351
OG0000951	Prbh.g_01604	Syaf.g_00358
OG0000952	Prbh.g_01600	Syaf.g_00363
OG0000953	Prbh.g_01596	Syaf.g_00367
OG0000954	Prbh.g_01592	Syaf.g_00372
OG0000955	Prbh.g_01591	Syaf.g_00373
OG0000956	Prbh.g_01589	Syaf.g_00375
OG0000957	Prbh.g_01583	Syaf.g_00386
OG0000958	Prbh.g_01582	Syaf.g_00387
OG0000959	Prbh.g_01578	Syaf.g_00391
OG0000960	Prbh.g_01577	Syaf.g_00392
OG0000961	Prbh.g_01574	Syaf.g_00402
OG0000962	Prbh.g_01572	Syaf.g_00404
OG0000963	Prbh.g_01568	Syaf.g_00409
OG0000964	Prbh.g_01567	Syaf.g_00410
OG0000965	Prbh.g_01566	Syaf.g_00411
OG0000966	Prbh.g_01560	Syaf.g_00421
OG0000967	Prbh.g_01556	Syaf.g_00426
OG0000968	Prbh.g_01554	Syaf.g_00417
OG0000969	Prbh.g_01553	Syaf.g_00423
OG0000970	Prbh.g_01552	Syaf.g_00424
OG0000971	Prbh.g_01551	Syaf.g_00429
OG0000972	Prbh.g_01550	Syaf.g_00430
OG0000973	Prbh.g_01549	Syaf.g_00431
OG0000974	Prbh.g_01548	Syaf.g_00432
OG0000975	Prbh.g_01547	Syaf.g_00433
OG0000976	Prbh.g_01546	Syaf.g_00434
OG0000977	Prbh.g_01545	Syaf.g_00436
OG0000978	Prbh.g_01544	Syaf.g_00437
OG0000979	Prbh.g_01541	Syaf.g_00440
OG0000980	Prbh.g_01539	Syaf.g_00443
OG0000981	Prbh.g_01536	Syaf.g_00446
OG0000982	Prbh.g_01534	Syaf.g_00645
OG0000983	Prbh.g_01533	Syaf.g_00644
OG0000984	Prbh.g_01532	Syaf.g_00643
OG0000985	Prbh.g_01529	Syaf.g_00641
OG0000986	Prbh.g_01527	Syaf.g_00639
OG0000987	Prbh.g_01526	Syaf.g_00637
OG0000988	Prbh.g_01523	Syaf.g_00633
OG0000989	Prbh.g_01519	Syaf.g_00624
OG0000990	Prbh.g_01514	Syaf.g_00606
OG0000991	Prbh.g_01513	Syaf.g_00604
OG0000992	Prbh.g_01510	Syaf.g_00601
OG0000993	Prbh.g_01509	Syaf.g_00600
OG0000994	Prbh.g_01508	Syaf.g_00597
OG0000995	Prbh.g_01504	Syaf.g_00592
OG0000996	Prbh.g_01503	Syaf.g_00543
OG0000997	Prbh.g_01501	Syaf.g_00532
OG0000998	Prbh.g_01499	Syaf.g_00530
OG0000999	Prbh.g_01498	Syaf.g_00529
OG0001000	Prbh.g_01495	Syaf.g_00526
OG0001001	Prbh.g_01490	Syaf.g_00521
OG0001002	Prbh.g_01485	Syaf.g_00515
OG0001003	Prbh.g_01484	Syaf.g_00514
OG0001004	Prbh.g_01483	Syaf.g_00513
OG0001005	Prbh.g_01482	Syaf.g_00510
OG0001006	Prbh.g_01478	Syaf.g_00500
OG0001007	Prbh.g_01476	Syaf.g_00498
OG0001008	Prbh.g_00395	Syaf.g_01215
OG0001009	Prbh.g_00753	Syaf.g_00466
OG0001010	Prbh.g_00752	Syaf.g_00465
OG0001011	Prbh.g_00751	Syaf.g_00463
OG0001012	Prbh.g_00739	Syaf.g_00649
OG0001013	Prbh.g_00732	Syaf.g_00669
OG0001014	Prbh.g_00729	Syaf.g_00691
OG0001015	Prbh.g_00728	Syaf.g_00692
OG0001016	Prbh.g_00709	Syaf.g_00958
OG0001017	Prbh.g_00705	Syaf.g_00952
OG0001018	Prbh.g_00703	Syaf.g_00950
OG0001019	Prbh.g_00694	Syaf.g_00931
OG0001020	Prbh.g_00693	Syaf.g_00926
OG0001021	Prbh.g_00692	Syaf.g_00922
OG0001022	Prbh.g_00689	Syaf.g_00918
OG0001023	Prbh.g_00688	Syaf.g_00917
OG0001024	Prbh.g_00685	Syaf.g_00913
OG0001025	Prbh.g_00678	Syaf.g_00906
OG0001026	Prbh.g_00670	Syaf.g_00893
OG0001027	Prbh.g_00669	Syaf.g_00884
OG0001028	Prbh.g_00667	Syaf.g_00882
OG0001029	Prbh.g_00666	Syaf.g_00880
OG0001030	Prbh.g_00650	Syaf.g_00860
OG0001031	Prbh.g_00596	Syaf.g_00784
OG0001032	Prbh.g_00595	Syaf.g_00781
OG0001034	Prbh.g_00544	Syaf.g_02787
OG0001035	Prbh.g_00524	Syaf.g_00207
OG0001036	Prbh.g_00520	Syaf.g_00212
OG0001037	Prbh.g_00519	Syaf.g_00214
OG0001038	Prbh.g_00501	Syaf.g_00242
OG0001039	Prbh.g_00498	Syaf.g_00245
OG0001040	Prbh.g_00496	Syaf.g_00248
OG0001041	Prbh.g_00491	Syaf.g_00253
OG0001042	Prbh.g_00474	Syaf.g_00275
OG0001043	Prbh.g_00473	Syaf.g_00279
OG0001044	Prbh.g_00440	Syaf.g_00024
OG0001045	Prbh.g_00430	Syaf.g_00011
OG0001046	Prbh.g_01877	Syaf.g_01894
OG0001047	Prbh.g_00393	Syaf.g_01217
OG0001048	Prbh.g_00392	Syaf.g_01218
OG0001049	Prbh.g_00390	Syaf.g_01226
OG0001050	Prbh.g_00389	Syaf.g_01227
OG0001051	Prbh.g_00388	Syaf.g_01228
OG0001052	Prbh.g_00360	Syaf.g_02502
OG0001053	Prbh.g_00348	Syaf.g_02718
OG0001054	Prbh.g_00333	Syaf.g_02701
OG0001056	Prbh.g_00293	Syaf.g_02649
OG0001057	Prbh.g_00289	Syaf.g_02638
OG0001058	Prbh.g_00281	Syaf.g_02624
OG0001059	Prbh.g_00277	Syaf.g_02620
OG0001060	Prbh.g_00270	Syaf.g_02614
OG0001061	Prbh.g_00255	Syaf.g_02590
OG0001062	Prbh.g_00253	Syaf.g_02588
OG0001063	Prbh.g_00251	Syaf.g_02583
OG0001064	Prbh.g_00250	Syaf.g_02582
OG0001065	Prbh.g_00249	Syaf.g_02581
OG0001066	Prbh.g_00248	Syaf.g_02580
OG0001067	Prbh.g_00247	Syaf.g_02579
OG0001068	Prbh.g_00246	Syaf.g_02578
OG0001069	Prbh.g_00245	Syaf.g_02577
OG0001070	Prbh.g_00243	Syaf.g_02574
OG0001071	Prbh.g_00242	Syaf.g_02573
OG0001072	Prbh.g_00240	Syaf.g_02569
OG0001073	Prbh.g_00226	Syaf.g_02555
OG0001074	Prbh.g_00214	Syaf.g_02365
OG0001075	Prbh.g_00213	Syaf.g_02363
OG0001076	Prbh.g_01459	Syaf.g_02337
OG0001077	Prbh.g_01453	Syaf.g_02325
OG0001078	Prbh.g_01217	Syaf.g_02309
OG0001079	Prbh.g_01206	Syaf.g_02296
OG0001080	Prbh.g_01200	Syaf.g_01740
OG0001081	Prbh.g_01198	Syaf.g_02144
OG0001082	Prbh.g_01197	Syaf.g_02143
OG0001083	Prbh.g_01192	Syaf.g_02136
OG0001084	Prbh.g_01191	Syaf.g_02135
OG0001085	Prbh.g_00904	Syaf.g_02125
