Orthogroup	Prbh	Prbn
OG0000516	Prbh.g_00399	Prbn.g_00680
OG0000517	Prbh.g_00397	Prbn.g_00678
OG0000518	Prbh.g_00386	Prbn.g_00667
OG0000519	Prbh.g_00385	Prbn.g_00666
OG0000520	Prbh.g_00384	Prbn.g_00665
OG0000521	Prbh.g_00374	Prbn.g_00657
OG0000522	Prbh.g_00372	Prbn.g_00655
OG0000523	Prbh.g_00371	Prbn.g_00654
OG0000524	Prbh.g_00367	Prbn.g_00649
OG0000525	Prbh.g_00363	Prbn.g_00645
OG0000526	Prbh.g_00361	Prbn.g_00644
OG0000527	Prbh.g_00358	Prbn.g_00641
OG0000528	Prbh.g_00353	Prbn.g_00636
OG0000529	Prbh.g_00350	Prbn.g_00633
OG0000530	Prbh.g_00347	Prbn.g_00630
OG0000531	Prbh.g_00346	Prbn.g_00629
OG0000532	Prbh.g_00344	Prbn.g_00627
OG0000533	Prbh.g_00343	Prbn.g_00626
OG0000534	Prbh.g_00342	Prbn.g_00625
OG0000535	Prbh.g_00341	Prbn.g_00624
OG0000536	Prbh.g_00340	Prbn.g_00623
OG0000537	Prbh.g_00339	Prbn.g_00622
OG0000538	Prbh.g_00329	Prbn.g_00613
OG0000539	Prbh.g_00328	Prbn.g_00612
OG0000540	Prbh.g_00327	Prbn.g_00611
OG0000541	Prbh.g_00326	Prbn.g_00610
OG0000542	Prbh.g_00325	Prbn.g_00609
OG0000543	Prbh.g_00323	Prbn.g_00607
OG0000544	Prbh.g_00322	Prbn.g_00606
OG0000545	Prbh.g_00320	Prbn.g_00604
OG0000546	Prbh.g_00317	Prbn.g_00601
OG0000547	Prbh.g_00315	Prbn.g_00599
OG0000548	Prbh.g_00314	Prbn.g_00598
OG0000549	Prbh.g_00311	Prbn.g_00596
OG0000550	Prbh.g_00306	Prbn.g_00592
OG0000551	Prbh.g_00303	Prbn.g_00589
OG0000552	Prbh.g_00302	Prbn.g_00588
OG0000553	Prbh.g_00301	Prbn.g_00587
OG0000554	Prbh.g_00295	Prbn.g_00582
OG0000555	Prbh.g_00288	Prbn.g_00574
OG0000556	Prbh.g_00286	Prbn.g_00572
OG0000557	Prbh.g_00285	Prbn.g_00571
OG0000558	Prbh.g_00283	Prbn.g_00569
OG0000559	Prbh.g_00279	Prbn.g_00565
OG0000560	Prbh.g_00276	Prbn.g_00562
OG0000561	Prbh.g_00275	Prbn.g_00561
OG0000562	Prbh.g_00274	Prbn.g_00560
OG0000563	Prbh.g_00273	Prbn.g_00559
OG0000564	Prbh.g_00272	Prbn.g_00558
OG0000565	Prbh.g_00269	Prbn.g_00556
OG0000566	Prbh.g_00265	Prbn.g_00552
OG0000567	Prbh.g_00261	Prbn.g_00548
OG0000568	Prbh.g_00260	Prbn.g_00547
OG0000569	Prbh.g_00259	Prbn.g_00546
OG0000570	Prbh.g_00258	Prbn.g_00545
OG0000571	Prbh.g_00256	Prbn.g_00543
OG0000572	Prbh.g_00244	Prbn.g_00529
OG0000573	Prbh.g_00238	Prbn.g_00523
OG0000574	Prbh.g_00237	Prbn.g_00522
OG0000575	Prbh.g_00233	Prbn.g_00518
OG0000576	Prbh.g_00231	Prbn.g_00516
OG0000577	Prbh.g_00230	Prbn.g_00515
OG0000578	Prbh.g_00229	Prbn.g_00514
OG0000579	Prbh.g_00228	Prbn.g_00513
OG0000580	Prbh.g_00227	Prbn.g_00512
OG0000581	Prbh.g_00224	Prbn.g_00509
OG0000582	Prbh.g_00221	Prbn.g_00506
OG0000583	Prbh.g_00220	Prbn.g_00505
OG0000584	Prbh.g_00219	Prbn.g_00504
OG0000585	Prbh.g_00217	Prbn.g_00502
OG0000586	Prbh.g_00216	Prbn.g_00501
OG0000587	Prbh.g_00215	Prbn.g_00500
OG0000588	Prbh.g_01465	Prbn.g_00496
OG0000589	Prbh.g_01462	Prbn.g_00494
OG0000590	Prbh.g_01461	Prbn.g_00493
OG0000591	Prbh.g_01457	Prbn.g_00489
OG0000592	Prbh.g_01456	Prbn.g_00488
OG0000593	Prbh.g_01221	Prbn.g_00423
OG0000594	Prbh.g_01220	Prbn.g_00424
OG0000595	Prbh.g_01219	Prbn.g_00425
OG0000596	Prbh.g_01216	Prbn.g_00429
OG0000597	Prbh.g_01213	Prbn.g_00432
OG0000598	Prbh.g_01212	Prbn.g_00433
OG0000599	Prbh.g_01209	Prbn.g_00436
OG0000600	Prbh.g_01208	Prbn.g_00437
OG0000601	Prbh.g_01207	Prbn.g_00438
OG0000602	Prbh.g_01205	Prbn.g_00440
OG0000603	Prbh.g_01204	Prbn.g_00441
OG0000604	Prbh.g_01203	Prbn.g_00442
OG0000605	Prbh.g_01202	Prbn.g_00443
OG0000606	Prbh.g_01199	Prbn.g_00446
OG0000607	Prbh.g_01196	Prbn.g_00449
OG0000608	Prbh.g_01195	Prbn.g_00450
OG0000609	Prbh.g_01194	Prbn.g_00834
OG0000610	Prbh.g_01188	Prbn.g_00840
OG0000611	Prbh.g_01185	Prbn.g_00843
OG0000612	Prbh.g_01184	Prbn.g_00844
OG0000613	Prbh.g_00907	Prbn.g_01591
OG0000614	Prbh.g_00928	Prbn.g_01570
OG0000615	Prbh.g_00939	Prbn.g_01559
OG0000616	Prbh.g_01487	Prbn.g_00905
OG0000617	Prbh.g_01167	Prbn.g_00860
OG0000618	Prbh.g_01166	Prbn.g_00861
OG0000619	Prbh.g_01165	Prbn.g_00862
OG0000620	Prbh.g_01162	Prbn.g_01947
OG0000621	Prbh.g_01161	Prbn.g_01948
OG0000622	Prbh.g_01160	Prbn.g_01949
OG0000623	Prbh.g_01159	Prbn.g_01950
OG0000624	Prbh.g_01157	Prbn.g_01952
OG0000625	Prbh.g_01156	Prbn.g_01345
OG0000626	Prbh.g_01155	Prbn.g_01346
OG0000627	Prbh.g_01154	Prbn.g_01347
OG0000628	Prbh.g_01153	Prbn.g_01348
OG0000629	Prbh.g_01151	Prbn.g_01349
OG0000630	Prbh.g_01148	Prbn.g_01352
OG0000631	Prbh.g_01056	Prbn.g_01445
OG0000632	Prbh.g_01057	Prbn.g_01444
OG0000633	Prbh.g_01058	Prbn.g_01443
OG0000634	Prbh.g_00949	Prbn.g_01550
OG0000635	Prbh.g_00950	Prbn.g_01549
OG0000636	Prbh.g_00952	Prbn.g_01547
OG0000637	Prbh.g_00954	Prbn.g_01545
OG0000638	Prbh.g_00955	Prbn.g_01544
OG0000639	Prbh.g_00956	Prbn.g_01543
OG0000640	Prbh.g_00957	Prbn.g_01542
OG0000641	Prbh.g_00961	Prbn.g_01538
OG0000642	Prbh.g_00962	Prbn.g_01537
OG0000643	Prbh.g_00963	Prbn.g_01536
OG0000644	Prbh.g_00964	Prbn.g_01535
OG0000645	Prbh.g_00965	Prbn.g_01534
OG0000646	Prbh.g_00967	Prbn.g_01532
OG0000647	Prbh.g_00969	Prbn.g_01530
OG0000648	Prbh.g_00971	Prbn.g_01528
OG0000649	Prbh.g_00972	Prbn.g_01527
OG0000650	Prbh.g_00973	Prbn.g_01526
OG0000651	Prbh.g_00974	Prbn.g_01525
OG0000652	Prbh.g_00975	Prbn.g_01524
OG0000653	Prbh.g_00977	Prbn.g_01522
OG0000654	Prbh.g_00978	Prbn.g_01521
OG0000655	Prbh.g_00979	Prbn.g_01520
OG0000656	Prbh.g_00982	Prbn.g_01517
OG0000657	Prbh.g_00989	Prbn.g_01509
OG0000658	Prbh.g_00991	Prbn.g_01507
OG0000659	Prbh.g_00992	Prbn.g_01506
OG0000660	Prbh.g_00996	Prbn.g_01502
OG0000661	Prbh.g_00998	Prbn.g_01500
OG0000662	Prbh.g_01001	Prbn.g_01498
OG0000663	Prbh.g_01003	Prbn.g_01496
OG0000664	Prbh.g_01004	Prbn.g_01495
OG0000665	Prbh.g_01010	Prbn.g_01489
OG0000666	Prbh.g_01011	Prbn.g_01488
OG0000667	Prbh.g_01015	Prbn.g_01484
OG0000668	Prbh.g_00857	Prbn.g_01930
OG0000669	Prbh.g_00868	Prbn.g_01632
OG0000670	Prbh.g_00871	Prbn.g_01629
OG0000671	Prbh.g_00873	Prbn.g_01626
OG0000672	Prbh.g_00876	Prbn.g_01623
OG0000673	Prbh.g_00879	Prbn.g_01620
OG0000674	Prbh.g_00881	Prbn.g_01618
OG0000675	Prbh.g_00882	Prbn.g_01617
OG0000676	Prbh.g_00884	Prbn.g_01615
OG0000677	Prbh.g_00885	Prbn.g_01614
OG0000678	Prbh.g_00887	Prbn.g_01612
OG0000679	Prbh.g_00891	Prbn.g_01608
OG0000680	Prbh.g_00892	Prbn.g_01607
OG0000681	Prbh.g_00895	Prbn.g_01604
OG0000682	Prbh.g_00896	Prbn.g_01603
OG0000683	Prbh.g_00897	Prbn.g_01602
OG0000684	Prbh.g_00898	Prbn.g_01600
OG0000685	Prbh.g_00900	Prbn.g_01598
OG0000686	Prbh.g_00901	Prbn.g_01597
OG0000687	Prbh.g_00902	Prbn.g_01596
OG0000688	Prbh.g_01179	Prbn.g_00848
OG0000689	Prbh.g_01178	Prbn.g_00849
OG0000690	Prbh.g_01177	Prbn.g_00850
OG0000691	Prbh.g_01176	Prbn.g_00851
OG0000692	Prbh.g_01174	Prbn.g_00853
OG0000693	Prbh.g_01173	Prbn.g_00854
OG0000694	Prbh.g_01172	Prbn.g_00855
OG0000695	Prbh.g_01060	Prbn.g_01441
OG0000696	Prbh.g_01061	Prbn.g_01440
OG0000697	Prbh.g_01062	Prbn.g_01439
OG0000698	Prbh.g_01065	Prbn.g_01436
OG0000699	Prbh.g_01066	Prbn.g_01435
OG0000700	Prbh.g_01067	Prbn.g_01434
OG0000701	Prbh.g_01068	Prbn.g_01433
OG0000702	Prbh.g_01070	Prbn.g_01431
OG0000703	Prbh.g_01071	Prbn.g_01430
OG0000704	Prbh.g_01073	Prbn.g_01428
OG0000705	Prbh.g_01079	Prbn.g_01425
OG0000706	Prbh.g_01080	Prbn.g_01424
OG0000707	Prbh.g_01081	Prbn.g_01423
OG0000708	Prbh.g_01083	Prbn.g_01421
OG0000709	Prbh.g_01087	Prbn.g_01417
OG0000710	Prbh.g_01090	Prbn.g_01414
OG0000711	Prbh.g_01106	Prbn.g_01396
OG0000712	Prbh.g_01107	Prbn.g_01395
OG0000713	Prbh.g_01108	Prbn.g_01394
OG0000714	Prbh.g_01109	Prbn.g_01393
OG0000715	Prbh.g_01111	Prbn.g_01391
OG0000716	Prbh.g_01113	Prbn.g_01389
OG0000717	Prbh.g_01114	Prbn.g_01388
OG0000718	Prbh.g_01116	Prbn.g_01384
OG0000719	Prbh.g_01118	Prbn.g_01382
OG0000720	Prbh.g_01129	Prbn.g_01370
OG0000721	Prbh.g_01133	Prbn.g_01366
OG0000722	Prbh.g_01134	Prbn.g_01365
OG0000723	Prbh.g_01138	Prbn.g_01361
OG0000724	Prbh.g_01036	Prbn.g_01466
OG0000725	Prbh.g_01030	Prbn.g_01472
OG0000726	Prbh.g_01029	Prbn.g_01473
OG0000727	Prbh.g_01028	Prbn.g_01474
OG0000728	Prbh.g_01026	Prbn.g_01476
OG0000729	Prbh.g_01351	Prbn.g_01106
OG0000730	Prbh.g_01325	Prbn.g_01147
OG0000731	Prbh.g_00432	Prbn.g_00111
OG0000733	Prbh.g_01867	Prbn.g_01651
OG0000734	Prbh.g_01299	Prbn.g_01173
OG0000735	Prbh.g_01297	Prbn.g_01175
OG0000736	Prbh.g_01296	Prbn.g_01176
OG0000737	Prbh.g_01295	Prbn.g_01177
OG0000738	Prbh.g_01291	Prbn.g_01181
OG0000739	Prbh.g_01290	Prbn.g_01182
OG0000740	Prbh.g_01289	Prbn.g_01183
OG0000741	Prbh.g_01287	Prbn.g_01185
OG0000742	Prbh.g_01284	Prbn.g_01188
OG0000743	Prbh.g_01282	Prbn.g_01190
OG0000744	Prbh.g_01280	Prbn.g_01191
OG0000745	Prbh.g_01279	Prbn.g_01192
OG0000746	Prbh.g_01277	Prbn.g_01194
OG0000747	Prbh.g_01276	Prbn.g_01195
OG0000748	Prbh.g_01272	Prbn.g_01199
OG0000749	Prbh.g_01271	Prbn.g_01200
OG0000750	Prbh.g_01270	Prbn.g_01201
OG0000751	Prbh.g_01267	Prbn.g_01204
OG0000752	Prbh.g_01265	Prbn.g_01206
OG0000753	Prbh.g_01262	Prbn.g_01208
OG0000754	Prbh.g_01260	Prbn.g_01211
OG0000755	Prbh.g_01254	Prbn.g_00390
OG0000756	Prbh.g_01253	Prbn.g_00391
OG0000757	Prbh.g_01246	Prbn.g_00398
OG0000758	Prbh.g_01245	Prbn.g_00399
OG0000759	Prbh.g_01244	Prbn.g_00400
OG0000760	Prbh.g_01243	Prbn.g_00401
OG0000761	Prbh.g_01242	Prbn.g_00402
OG0000762	Prbh.g_01241	Prbn.g_00403
OG0000763	Prbh.g_01239	Prbn.g_00405
OG0000764	Prbh.g_01238	Prbn.g_00406
OG0000765	Prbh.g_01230	Prbn.g_00414
OG0000766	Prbh.g_01229	Prbn.g_00415
OG0000767	Prbh.g_01227	Prbn.g_00417
OG0000768	Prbh.g_01226	Prbn.g_00418
OG0000769	Prbh.g_01224	Prbn.g_00420
OG0000770	Prbh.g_01451	Prbn.g_00483
OG0000771	Prbh.g_01397	Prbn.g_00886
OG0000772	Prbh.g_01845	Prbn.g_01671
OG0000773	Prbh.g_01364	Prbn.g_01093
OG0000774	Prbh.g_01366	Prbn.g_01091
OG0000775	Prbh.g_01368	Prbn.g_01089
OG0000776	Prbh.g_01369	Prbn.g_01088
OG0000777	Prbh.g_01370	Prbn.g_01087
OG0000778	Prbh.g_01371	Prbn.g_01086
OG0000779	Prbh.g_01375	Prbn.g_01082
OG0000780	Prbh.g_01376	Prbn.g_01081
OG0000781	Prbh.g_01379	Prbn.g_01077
OG0000782	Prbh.g_01380	Prbn.g_01076
OG0000783	Prbh.g_01381	Prbn.g_01075
OG0000784	Prbh.g_01382	Prbn.g_01074
OG0000785	Prbh.g_01384	Prbn.g_01072
OG0000786	Prbh.g_01387	Prbn.g_01069
OG0000787	Prbh.g_01388	Prbn.g_01068
OG0000788	Prbh.g_00206	Prbn.g_00615
OG0000789	Prbh.g_00196	Prbn.g_00883
OG0000790	Prbh.g_00014	Prbn.g_00155
OG0000791	Prbh.g_00016	Prbn.g_00157
OG0000792	Prbh.g_00017	Prbn.g_00158
OG0000793	Prbh.g_00021	Prbn.g_00161
OG0000794	Prbh.g_00022	Prbn.g_00162
OG0000795	Prbh.g_00023	Prbn.g_00163
OG0000796	Prbh.g_00027	Prbn.g_00167
OG0000797	Prbh.g_00028	Prbn.g_00168
OG0000798	Prbh.g_00062	Prbn.g_01055
OG0000799	Prbh.g_00079	Prbn.g_00195
OG0000800	Prbh.g_00080	Prbn.g_00196
OG0000801	Prbh.g_00081	Prbn.g_00197
OG0000802	Prbh.g_00083	Prbn.g_00199
OG0000803	Prbh.g_00085	Prbn.g_00201
OG0000804	Prbh.g_00086	Prbn.g_00202
OG0000805	Prbh.g_00088	Prbn.g_00204
OG0000806	Prbh.g_00090	Prbn.g_00206
OG0000807	Prbh.g_00091	Prbn.g_00207
OG0000808	Prbh.g_00092	Prbn.g_00208
OG0000809	Prbh.g_00094	Prbn.g_00210
OG0000810	Prbh.g_00095	Prbn.g_00211
OG0000811	Prbh.g_00102	Prbn.g_00215
OG0000812	Prbh.g_00104	Prbn.g_00217
OG0000813	Prbh.g_00105	Prbn.g_00218
OG0000814	Prbh.g_00107	Prbn.g_00220
OG0000815	Prbh.g_00108	Prbn.g_00221
OG0000816	Prbh.g_00110	Prbn.g_00223
OG0000817	Prbh.g_00111	Prbn.g_00224
OG0000818	Prbh.g_00116	Prbn.g_00229
OG0000819	Prbh.g_00117	Prbn.g_00230
OG0000820	Prbh.g_00118	Prbn.g_00231
OG0000821	Prbh.g_00122	Prbn.g_00235
OG0000822	Prbh.g_00123	Prbn.g_00236
OG0000823	Prbh.g_00124	Prbn.g_00237
OG0000824	Prbh.g_00127	Prbn.g_00240
OG0000825	Prbh.g_00128	Prbn.g_00241
OG0000826	Prbh.g_00129	Prbn.g_00242
OG0000827	Prbh.g_00130	Prbn.g_00243
OG0000828	Prbh.g_00133	Prbn.g_00246
OG0000829	Prbh.g_00134	Prbn.g_00247
OG0000830	Prbh.g_00135	Prbn.g_00248
OG0000831	Prbh.g_00137	Prbn.g_00250
OG0000832	Prbh.g_00147	Prbn.g_00260
OG0000833	Prbh.g_00156	Prbn.g_00269
OG0000834	Prbh.g_00157	Prbn.g_00270
OG0000835	Prbh.g_00158	Prbn.g_00271
OG0000836	Prbh.g_00159	Prbn.g_00272
OG0000837	Prbh.g_00160	Prbn.g_00273
OG0000838	Prbh.g_00163	Prbn.g_00275
OG0000839	Prbh.g_00164	Prbn.g_00276
OG0000840	Prbh.g_00165	Prbn.g_00277
OG0000841	Prbh.g_00166	Prbn.g_00278
OG0000842	Prbh.g_00167	Prbn.g_00279
OG0000843	Prbh.g_00168	Prbn.g_00280
OG0000844	Prbh.g_00169	Prbn.g_00281
OG0000845	Prbh.g_00170	Prbn.g_00282
OG0000846	Prbh.g_00171	Prbn.g_00283
OG0000847	Prbh.g_00172	Prbn.g_00284
OG0000848	Prbh.g_00173	Prbn.g_00285
OG0000849	Prbh.g_00174	Prbn.g_00286
OG0000850	Prbh.g_00176	Prbn.g_00288
OG0000851	Prbh.g_00177	Prbn.g_00289
OG0000852	Prbh.g_00178	Prbn.g_00904
OG0000853	Prbh.g_00183	Prbn.g_00898
OG0000854	Prbh.g_00185	Prbn.g_00896
OG0000855	Prbh.g_00186	Prbn.g_00895
OG0000856	Prbh.g_01454	Prbn.g_00486
OG0000857	Prbh.g_00968	Prbn.g_01531
OG0000858	Prbh.g_01789	Prbn.g_01738
OG0000859	Prbh.g_01788	Prbn.g_01739
OG0000860	Prbh.g_01780	Prbn.g_01747
OG0000861	Prbh.g_01779	Prbn.g_01748
OG0000862	Prbh.g_01778	Prbn.g_01749
OG0000863	Prbh.g_01776	Prbn.g_01751
OG0000864	Prbh.g_01775	Prbn.g_01752
OG0000865	Prbh.g_01774	Prbn.g_01753
OG0000866	Prbh.g_01773	Prbn.g_01754
OG0000867	Prbh.g_01772	Prbn.g_01755
OG0000868	Prbh.g_01770	Prbn.g_01757
OG0000869	Prbh.g_01767	Prbn.g_01760
OG0000870	Prbh.g_01762	Prbn.g_01765
OG0000871	Prbh.g_01761	Prbn.g_01766
OG0000872	Prbh.g_01760	Prbn.g_01767
OG0000873	Prbh.g_01757	Prbn.g_01771
OG0000874	Prbh.g_01754	Prbn.g_01774
OG0000875	Prbh.g_01752	Prbn.g_01775
OG0000876	Prbh.g_01751	Prbn.g_01776
OG0000877	Prbh.g_01749	Prbn.g_01778
OG0000878	Prbh.g_01748	Prbn.g_01779
OG0000879	Prbh.g_01747	Prbn.g_01780
OG0000880	Prbh.g_01746	Prbn.g_01781
OG0000881	Prbh.g_01742	Prbn.g_01785
OG0000882	Prbh.g_01737	Prbn.g_01790
OG0000883	Prbh.g_01735	Prbn.g_01792
OG0000884	Prbh.g_01733	Prbn.g_01794
OG0000885	Prbh.g_01732	Prbn.g_01795
OG0000886	Prbh.g_01731	Prbn.g_01796
OG0000887	Prbh.g_01730	Prbn.g_01797
OG0000888	Prbh.g_01728	Prbn.g_01799
OG0000889	Prbh.g_01726	Prbn.g_01801
OG0000890	Prbh.g_01725	Prbn.g_01802
OG0000891	Prbh.g_01724	Prbn.g_01803
OG0000892	Prbh.g_01723	Prbn.g_01805
OG0000893	Prbh.g_01719	Prbn.g_01809
OG0000894	Prbh.g_01716	Prbn.g_01812
OG0000895	Prbh.g_01712	Prbn.g_01816
OG0000896	Prbh.g_01711	Prbn.g_01817
OG0000897	Prbh.g_01709	Prbn.g_01819
OG0000898	Prbh.g_01708	Prbn.g_01820
OG0000899	Prbh.g_01707	Prbn.g_01821
OG0000900	Prbh.g_01706	Prbn.g_01822
OG0000901	Prbh.g_01703	Prbn.g_01825
OG0000902	Prbh.g_01701	Prbn.g_01827
OG0000903	Prbh.g_01697	Prbn.g_01831
OG0000904	Prbh.g_01692	Prbn.g_01835
OG0000905	Prbh.g_01699	Prbn.g_01829
OG0000906	Prbh.g_01700	Prbn.g_01828
OG0000907	Prbh.g_01687	Prbn.g_01838
OG0000908	Prbh.g_01684	Prbn.g_01841
OG0000909	Prbh.g_01683	Prbn.g_01842
OG0000910	Prbh.g_01682	Prbn.g_01843
OG0000911	Prbh.g_01680	Prbn.g_01845
OG0000912	Prbh.g_01679	Prbn.g_01846
OG0000913	Prbh.g_01678	Prbn.g_01847
OG0000914	Prbh.g_01677	Prbn.g_01848
OG0000915	Prbh.g_01676	Prbn.g_01849
OG0000916	Prbh.g_01675	Prbn.g_01850
OG0000917	Prbh.g_01674	Prbn.g_01851
OG0000918	Prbh.g_01673	Prbn.g_01852
OG0000919	Prbh.g_01672	Prbn.g_01853
OG0000920	Prbh.g_01671	Prbn.g_01854
OG0000921	Prbh.g_01670	Prbn.g_01855
OG0000922	Prbh.g_01669	Prbn.g_01856
OG0000923	Prbh.g_01665	Prbn.g_01860
OG0000924	Prbh.g_01664	Prbn.g_01861
OG0000925	Prbh.g_01663	Prbn.g_01862
OG0000926	Prbh.g_01662	Prbn.g_01863
OG0000927	Prbh.g_01660	Prbn.g_01865
OG0000928	Prbh.g_01659	Prbn.g_01866
OG0000929	Prbh.g_01658	Prbn.g_01867
OG0000930	Prbh.g_01657	Prbn.g_01868
OG0000931	Prbh.g_01656	Prbn.g_01869
OG0000932	Prbh.g_01655	Prbn.g_01870
OG0000933	Prbh.g_01651	Prbn.g_01874
OG0000934	Prbh.g_01649	Prbn.g_01876
OG0000935	Prbh.g_01648	Prbn.g_01877
OG0000936	Prbh.g_01647	Prbn.g_01878
OG0000937	Prbh.g_01646	Prbn.g_01879
OG0000938	Prbh.g_01643	Prbn.g_01882
OG0000939	Prbh.g_01642	Prbn.g_01883
OG0000940	Prbh.g_01635	Prbn.g_01890
OG0000941	Prbh.g_01633	Prbn.g_01892
OG0000942	Prbh.g_01631	Prbn.g_01894
OG0000943	Prbh.g_01630	Prbn.g_01895
OG0000944	Prbh.g_01628	Prbn.g_01897
OG0000945	Prbh.g_01627	Prbn.g_01898
OG0000946	Prbh.g_01621	Prbn.g_01903
OG0000947	Prbh.g_01619	Prbn.g_01905
OG0000948	Prbh.g_01618	Prbn.g_01906
OG0000949	Prbh.g_01615	Prbn.g_01909
OG0000950	Prbh.g_01608	Prbn.g_01916
OG0000951	Prbh.g_01604	Prbn.g_01920
OG0000952	Prbh.g_01600	Prbn.g_01015
OG0000953	Prbh.g_01596	Prbn.g_01011
OG0000954	Prbh.g_01592	Prbn.g_01007
OG0000955	Prbh.g_01591	Prbn.g_01006
OG0000956	Prbh.g_01589	Prbn.g_01004
OG0000957	Prbh.g_01583	Prbn.g_00998
OG0000958	Prbh.g_01582	Prbn.g_00997
OG0000959	Prbh.g_01578	Prbn.g_00993
OG0000960	Prbh.g_01577	Prbn.g_00992
OG0000961	Prbh.g_01574	Prbn.g_00989
OG0000962	Prbh.g_01572	Prbn.g_00987
OG0000963	Prbh.g_01568	Prbn.g_00983
OG0000964	Prbh.g_01567	Prbn.g_00982
OG0000965	Prbh.g_01566	Prbn.g_00981
OG0000966	Prbh.g_01560	Prbn.g_00975
OG0000967	Prbh.g_01556	Prbn.g_00971
OG0000968	Prbh.g_01554	Prbn.g_00969
OG0000969	Prbh.g_01553	Prbn.g_00968
OG0000970	Prbh.g_01552	Prbn.g_00967
OG0000971	Prbh.g_01551	Prbn.g_00966
OG0000972	Prbh.g_01550	Prbn.g_00965
OG0000973	Prbh.g_01549	Prbn.g_00964
OG0000974	Prbh.g_01548	Prbn.g_00963
OG0000975	Prbh.g_01547	Prbn.g_00962
OG0000976	Prbh.g_01546	Prbn.g_00961
OG0000977	Prbh.g_01545	Prbn.g_00960
OG0000978	Prbh.g_01544	Prbn.g_00959
OG0000979	Prbh.g_01541	Prbn.g_00957
OG0000980	Prbh.g_01539	Prbn.g_00955
OG0000981	Prbh.g_01536	Prbn.g_00952
OG0000982	Prbh.g_01534	Prbn.g_00950
OG0000983	Prbh.g_01533	Prbn.g_00949
OG0000984	Prbh.g_01532	Prbn.g_00948
OG0000985	Prbh.g_01529	Prbn.g_00945
OG0000986	Prbh.g_01527	Prbn.g_00943
OG0000987	Prbh.g_01526	Prbn.g_00942
OG0000988	Prbh.g_01523	Prbn.g_00939
OG0000989	Prbh.g_01519	Prbn.g_00935
OG0000990	Prbh.g_01514	Prbn.g_00931
OG0000991	Prbh.g_01513	Prbn.g_00930
OG0000992	Prbh.g_01510	Prbn.g_00927
OG0000993	Prbh.g_01509	Prbn.g_00926
OG0000994	Prbh.g_01508	Prbn.g_00925
OG0000995	Prbh.g_01504	Prbn.g_00921
OG0000996	Prbh.g_01503	Prbn.g_00920
OG0000997	Prbh.g_01501	Prbn.g_00917
OG0000998	Prbh.g_01499	Prbn.g_00915
OG0000999	Prbh.g_01498	Prbn.g_00914
OG0001000	Prbh.g_01495	Prbn.g_00911
OG0001001	Prbh.g_01490	Prbn.g_00908
OG0001002	Prbh.g_01485	Prbn.g_00291
OG0001003	Prbh.g_01484	Prbn.g_00292
OG0001004	Prbh.g_01483	Prbn.g_00293
OG0001005	Prbh.g_01482	Prbn.g_00294
OG0001006	Prbh.g_01478	Prbn.g_00298
OG0001007	Prbh.g_01476	Prbn.g_00300
OG0001008	Prbh.g_00395	Prbn.g_00676
OG0001009	Prbh.g_00753	Prbn.g_00755
OG0001010	Prbh.g_00752	Prbn.g_00754
OG0001011	Prbh.g_00751	Prbn.g_00752
OG0001012	Prbh.g_00739	Prbn.g_00738
OG0001013	Prbh.g_00732	Prbn.g_00731
OG0001014	Prbh.g_00729	Prbn.g_00728
OG0001015	Prbh.g_00728	Prbn.g_00726
OG0001016	Prbh.g_00709	Prbn.g_00704
OG0001017	Prbh.g_00705	Prbn.g_01343
OG0001018	Prbh.g_00703	Prbn.g_01341
OG0001019	Prbh.g_00694	Prbn.g_01332
OG0001020	Prbh.g_00693	Prbn.g_01331
OG0001021	Prbh.g_00692	Prbn.g_01330
OG0001022	Prbh.g_00689	Prbn.g_01327
OG0001023	Prbh.g_00688	Prbn.g_01326
OG0001024	Prbh.g_00685	Prbn.g_01322
OG0001025	Prbh.g_00678	Prbn.g_01315
OG0001026	Prbh.g_00670	Prbn.g_01306
OG0001027	Prbh.g_00669	Prbn.g_01305
OG0001028	Prbh.g_00667	Prbn.g_01303
OG0001029	Prbh.g_00666	Prbn.g_01302
OG0001030	Prbh.g_00650	Prbn.g_01286
OG0001031	Prbh.g_00596	Prbn.g_00367
OG0001032	Prbh.g_00595	Prbn.g_00366
OG0001033	Prbh.g_00574	Prbn.g_00345
OG0001034	Prbh.g_00544	Prbn.g_00314
OG0001035	Prbh.g_00524	Prbn.g_00021
OG0001036	Prbh.g_00520	Prbn.g_00025
OG0001037	Prbh.g_00519	Prbn.g_00026
OG0001038	Prbh.g_00501	Prbn.g_00045
OG0001039	Prbh.g_00498	Prbn.g_00048
OG0001040	Prbh.g_00496	Prbn.g_00050
OG0001041	Prbh.g_00491	Prbn.g_00055
OG0001042	Prbh.g_00474	Prbn.g_00072
OG0001043	Prbh.g_00473	Prbn.g_00073
OG0001044	Prbh.g_00440	Prbn.g_00104
OG0001045	Prbh.g_00430	Prbn.g_00113
OG0001046	Prbh.g_01877	Prbn.g_01697
OG0001047	Prbh.g_00393	Prbn.g_00674
OG0001048	Prbh.g_00392	Prbn.g_00673
OG0001049	Prbh.g_00390	Prbn.g_00671
OG0001050	Prbh.g_00389	Prbn.g_00670
OG0001051	Prbh.g_00388	Prbn.g_00669
OG0001052	Prbh.g_00360	Prbn.g_00643
OG0001053	Prbh.g_00348	Prbn.g_00631
