Orthogroup	Praa	Praz
OG0000566	Praa.g_00644	Praz.g_01686
OG0000567	Praa.g_00645	Praz.g_01685
OG0000568	Praa.g_00646	Praz.g_01684
OG0000569	Praa.g_00647	Praz.g_01683
OG0000570	Praa.g_00648	Praz.g_01682
OG0000571	Praa.g_00649	Praz.g_01681
OG0000572	Praa.g_00650	Praz.g_01680
OG0000573	Praa.g_00653	Praz.g_01677
OG0000574	Praa.g_00654	Praz.g_01676
OG0000575	Praa.g_00655	Praz.g_01675
OG0000576	Praa.g_00656	Praz.g_01674
OG0000577	Praa.g_00657	Praz.g_01673
OG0000578	Praa.g_00658	Praz.g_01672
OG0000579	Praa.g_00659	Praz.g_01671
OG0000580	Praa.g_00660	Praz.g_01670
OG0000581	Praa.g_00661	Praz.g_01669
OG0000582	Praa.g_00662	Praz.g_01668
OG0000583	Praa.g_00663	Praz.g_01667
OG0000584	Praa.g_00664	Praz.g_01666
OG0000585	Praa.g_00665	Praz.g_01665
OG0000586	Praa.g_00667	Praz.g_01663
OG0000587	Praa.g_00668	Praz.g_01662
OG0000588	Praa.g_00670	Praz.g_01660
OG0000589	Praa.g_00671	Praz.g_01659
OG0000590	Praa.g_00673	Praz.g_01657
OG0000591	Praa.g_00679	Praz.g_01651
OG0000592	Praa.g_00680	Praz.g_01650
OG0000593	Praa.g_00681	Praz.g_01649
OG0000594	Praa.g_00683	Praz.g_01647
OG0000595	Praa.g_00684	Praz.g_01646
OG0000596	Praa.g_00685	Praz.g_01645
OG0000597	Praa.g_00687	Praz.g_01643
OG0000598	Praa.g_00688	Praz.g_01642
OG0000599	Praa.g_00689	Praz.g_01641
OG0000600	Praa.g_00690	Praz.g_01640
OG0000601	Praa.g_00692	Praz.g_01638
OG0000602	Praa.g_00693	Praz.g_01637
OG0000603	Praa.g_00694	Praz.g_01636
OG0000604	Praa.g_00695	Praz.g_01635
OG0000605	Praa.g_00696	Praz.g_01634
OG0000606	Praa.g_00697	Praz.g_01633
OG0000607	Praa.g_00699	Praz.g_01631
OG0000608	Praa.g_00700	Praz.g_01630
OG0000609	Praa.g_00704	Praz.g_01626
OG0000610	Praa.g_00705	Praz.g_01625
OG0000611	Praa.g_00712	Praz.g_01606
OG0000612	Praa.g_00713	Praz.g_01605
OG0000613	Praa.g_00714	Praz.g_01604
OG0000614	Praa.g_00715	Praz.g_01603
OG0000615	Praa.g_00717	Praz.g_01601
OG0000616	Praa.g_00718	Praz.g_01600
OG0000617	Praa.g_00719	Praz.g_01599
OG0000618	Praa.g_00720	Praz.g_01598
OG0000619	Praa.g_00721	Praz.g_01597
OG0000620	Praa.g_00722	Praz.g_01596
OG0000621	Praa.g_00723	Praz.g_01595
OG0000622	Praa.g_00724	Praz.g_01594
OG0000623	Praa.g_00725	Praz.g_01593
OG0000624	Praa.g_00726	Praz.g_01592
OG0000625	Praa.g_00727	Praz.g_01591
OG0000626	Praa.g_00728	Praz.g_01590
OG0000627	Praa.g_00729	Praz.g_01589
OG0000628	Praa.g_00730	Praz.g_01588
OG0000629	Praa.g_00731	Praz.g_01587
OG0000630	Praa.g_00732	Praz.g_01586
OG0000631	Praa.g_00734	Praz.g_01584
OG0000632	Praa.g_00747	Praz.g_01571
OG0000633	Praa.g_00751	Praz.g_01567
OG0000634	Praa.g_00764	Praz.g_01554
OG0000635	Praa.g_00766	Praz.g_01547
OG0000636	Praa.g_00767	Praz.g_01546
OG0000637	Praa.g_00768	Praz.g_01545
OG0000638	Praa.g_00780	Praz.g_01534
OG0000639	Praa.g_00789	Praz.g_01525
OG0000640	Praa.g_00791	Praz.g_01523
OG0000641	Praa.g_00794	Praz.g_01521
OG0000642	Praa.g_00795	Praz.g_01520
OG0000643	Praa.g_00796	Praz.g_01519
OG0000644	Praa.g_00797	Praz.g_01518
OG0000645	Praa.g_00798	Praz.g_01517
OG0000646	Praa.g_00799	Praz.g_01516
OG0000647	Praa.g_00800	Praz.g_01515
OG0000648	Praa.g_00802	Praz.g_01513
OG0000649	Praa.g_00803	Praz.g_01512
OG0000650	Praa.g_00804	Praz.g_01511
OG0000651	Praa.g_00805	Praz.g_01510
OG0000652	Praa.g_00806	Praz.g_01509
OG0000653	Praa.g_00807	Praz.g_01508
OG0000654	Praa.g_00809	Praz.g_01506
OG0000655	Praa.g_00812	Praz.g_01504
OG0000656	Praa.g_00813	Praz.g_01503
OG0000657	Praa.g_00814	Praz.g_01502
OG0000658	Praa.g_00815	Praz.g_01501
OG0000659	Praa.g_00816	Praz.g_01500
OG0000660	Praa.g_00817	Praz.g_01499
OG0000661	Praa.g_00818	Praz.g_01498
OG0000662	Praa.g_00819	Praz.g_01497
OG0000663	Praa.g_00820	Praz.g_01496
OG0000664	Praa.g_00821	Praz.g_01495
OG0000665	Praa.g_00822	Praz.g_01494
OG0000666	Praa.g_00823	Praz.g_01493
OG0000667	Praa.g_00824	Praz.g_01492
OG0000668	Praa.g_00825	Praz.g_01491
OG0000669	Praa.g_00827	Praz.g_01489
OG0000670	Praa.g_00828	Praz.g_01488
OG0000671	Praa.g_00829	Praz.g_01487
OG0000672	Praa.g_00830	Praz.g_01486
OG0000673	Praa.g_00831	Praz.g_01485
OG0000674	Praa.g_00832	Praz.g_01484
OG0000675	Praa.g_00834	Praz.g_01482
OG0000676	Praa.g_00835	Praz.g_01481
OG0000677	Praa.g_00838	Praz.g_01478
OG0000678	Praa.g_00840	Praz.g_01476
OG0000679	Praa.g_00841	Praz.g_01475
OG0000680	Praa.g_00842	Praz.g_01474
OG0000681	Praa.g_00843	Praz.g_01473
OG0000682	Praa.g_00844	Praz.g_01472
OG0000683	Praa.g_00846	Praz.g_01470
OG0000684	Praa.g_00847	Praz.g_01469
OG0000685	Praa.g_00848	Praz.g_01468
OG0000686	Praa.g_00849	Praz.g_01467
OG0000687	Praa.g_00850	Praz.g_01466
OG0000688	Praa.g_00851	Praz.g_01465
OG0000689	Praa.g_00852	Praz.g_01464
OG0000690	Praa.g_00853	Praz.g_01463
OG0000691	Praa.g_00854	Praz.g_01462
OG0000692	Praa.g_00856	Praz.g_01460
OG0000693	Praa.g_00857	Praz.g_01459
OG0000694	Praa.g_00858	Praz.g_01458
OG0000695	Praa.g_00859	Praz.g_01457
OG0000696	Praa.g_00860	Praz.g_01456
OG0000697	Praa.g_00862	Praz.g_01454
OG0000698	Praa.g_00864	Praz.g_01452
OG0000699	Praa.g_00865	Praz.g_01451
OG0000700	Praa.g_00892	Praz.g_01424
OG0000701	Praa.g_00896	Praz.g_01420
OG0000702	Praa.g_00899	Praz.g_01417
OG0000703	Praa.g_00900	Praz.g_01416
OG0000704	Praa.g_00901	Praz.g_01415
OG0000705	Praa.g_00902	Praz.g_01414
OG0000706	Praa.g_00903	Praz.g_01413
OG0000707	Praa.g_00904	Praz.g_01411
OG0000708	Praa.g_00905	Praz.g_01410
OG0000709	Praa.g_00907	Praz.g_01408
OG0000710	Praa.g_00908	Praz.g_01407
OG0000711	Praa.g_00909	Praz.g_01406
OG0000712	Praa.g_00910	Praz.g_01405
OG0000713	Praa.g_00911	Praz.g_01404
OG0000714	Praa.g_00913	Praz.g_01402
OG0000715	Praa.g_00914	Praz.g_01401
OG0000716	Praa.g_00916	Praz.g_01399
OG0000717	Praa.g_00917	Praz.g_01398
OG0000718	Praa.g_00918	Praz.g_01397
OG0000719	Praa.g_00920	Praz.g_01395
OG0000720	Praa.g_00921	Praz.g_01394
OG0000721	Praa.g_00923	Praz.g_01392
OG0000722	Praa.g_00924	Praz.g_01391
OG0000723	Praa.g_00925	Praz.g_01390
OG0000724	Praa.g_00926	Praz.g_01388
OG0000725	Praa.g_00927	Praz.g_01387
OG0000726	Praa.g_00928	Praz.g_01386
OG0000727	Praa.g_00929	Praz.g_01385
OG0000728	Praa.g_00930	Praz.g_01384
OG0000729	Praa.g_00931	Praz.g_01383
OG0000730	Praa.g_00932	Praz.g_01382
OG0000731	Praa.g_00933	Praz.g_01381
OG0000732	Praa.g_00934	Praz.g_01380
OG0000733	Praa.g_00935	Praz.g_01379
OG0000734	Praa.g_00936	Praz.g_01378
OG0000735	Praa.g_00938	Praz.g_01376
OG0000736	Praa.g_00939	Praz.g_01375
OG0000737	Praa.g_00940	Praz.g_01374
OG0000738	Praa.g_00941	Praz.g_01373
OG0000739	Praa.g_00942	Praz.g_01372
OG0000740	Praa.g_00943	Praz.g_01371
OG0000741	Praa.g_00944	Praz.g_01370
OG0000742	Praa.g_00946	Praz.g_01368
OG0000743	Praa.g_00947	Praz.g_01367
OG0000744	Praa.g_00948	Praz.g_01366
OG0000745	Praa.g_00949	Praz.g_01365
OG0000746	Praa.g_00950	Praz.g_01364
OG0000747	Praa.g_00951	Praz.g_01363
OG0000748	Praa.g_00952	Praz.g_01362
OG0000749	Praa.g_00953	Praz.g_01361
OG0000750	Praa.g_00954	Praz.g_01360
OG0000751	Praa.g_00955	Praz.g_01359
OG0000752	Praa.g_00956	Praz.g_01358
OG0000753	Praa.g_00958	Praz.g_01356
OG0000754	Praa.g_00959	Praz.g_01355
OG0000755	Praa.g_00960	Praz.g_01354
OG0000756	Praa.g_00961	Praz.g_01353
OG0000757	Praa.g_00962	Praz.g_01352
OG0000758	Praa.g_00963	Praz.g_01351
OG0000759	Praa.g_00965	Praz.g_01349
OG0000760	Praa.g_00966	Praz.g_01348
OG0000761	Praa.g_00967	Praz.g_01347
OG0000762	Praa.g_00969	Praz.g_01345
OG0000763	Praa.g_00970	Praz.g_01344
OG0000764	Praa.g_00971	Praz.g_01343
OG0000765	Praa.g_00972	Praz.g_01342
OG0000766	Praa.g_00973	Praz.g_01341
OG0000767	Praa.g_00975	Praz.g_01339
OG0000768	Praa.g_00976	Praz.g_01338
OG0000769	Praa.g_00977	Praz.g_01337
OG0000770	Praa.g_00978	Praz.g_01336
OG0000771	Praa.g_00979	Praz.g_01335
OG0000772	Praa.g_00980	Praz.g_01334
OG0000773	Praa.g_00981	Praz.g_01333
OG0000774	Praa.g_00982	Praz.g_01332
OG0000775	Praa.g_00983	Praz.g_01331
OG0000776	Praa.g_00985	Praz.g_01329
OG0000777	Praa.g_00987	Praz.g_01327
OG0000778	Praa.g_00988	Praz.g_01326
OG0000779	Praa.g_00989	Praz.g_01325
OG0000780	Praa.g_00991	Praz.g_01323
OG0000781	Praa.g_00993	Praz.g_01321
OG0000782	Praa.g_00994	Praz.g_01320
OG0000783	Praa.g_01008	Praz.g_01308
OG0000784	Praa.g_01010	Praz.g_01306
OG0000785	Praa.g_01011	Praz.g_01305
OG0000786	Praa.g_01012	Praz.g_01304
OG0000787	Praa.g_01013	Praz.g_01303
OG0000788	Praa.g_01017	Praz.g_01299
OG0000789	Praa.g_01019	Praz.g_01297
OG0000790	Praa.g_01020	Praz.g_01296
OG0000791	Praa.g_01021	Praz.g_01294
OG0000792	Praa.g_01022	Praz.g_01293
OG0000793	Praa.g_01023	Praz.g_01292
OG0000794	Praa.g_01025	Praz.g_01290
OG0000795	Praa.g_01028	Praz.g_01287
OG0000796	Praa.g_01029	Praz.g_01286
OG0000797	Praa.g_01031	Praz.g_01284
OG0000798	Praa.g_01032	Praz.g_01283
OG0000799	Praa.g_01033	Praz.g_01282
OG0000800	Praa.g_01034	Praz.g_01281
OG0000801	Praa.g_01037	Praz.g_00064
OG0000802	Praa.g_01038	Praz.g_00065
OG0000803	Praa.g_01040	Praz.g_00067
OG0000804	Praa.g_01041	Praz.g_00068
OG0000805	Praa.g_01042	Praz.g_00069
OG0000806	Praa.g_01044	Praz.g_00071
OG0000807	Praa.g_01070	Praz.g_00096
OG0000808	Praa.g_01080	Praz.g_00105
OG0000809	Praa.g_01083	Praz.g_00108
OG0000810	Praa.g_01084	Praz.g_00109
OG0000811	Praa.g_01091	Praz.g_00116
OG0000812	Praa.g_01095	Praz.g_00060
OG0000813	Praa.g_01099	Praz.g_00056
OG0000814	Praa.g_01101	Praz.g_00054
OG0000815	Praa.g_01115	Praz.g_00040
OG0000816	Praa.g_01128	Praz.g_00024
OG0000817	Praa.g_01129	Praz.g_00023
OG0000818	Praa.g_01134	Praz.g_00018
OG0000819	Praa.g_01141	Praz.g_00011
OG0000820	Praa.g_01145	Praz.g_00007
OG0000821	Praa.g_01147	Praz.g_00005
OG0000822	Praa.g_01148	Praz.g_00004
OG0000823	Praa.g_01149	Praz.g_00003
OG0000824	Praa.g_01150	Praz.g_00002
OG0000825	Praa.g_01151	Praz.g_00001
OG0000826	Praa.g_01152	Praz.g_00763
OG0000827	Praa.g_01153	Praz.g_00762
OG0000828	Praa.g_01154	Praz.g_00761
OG0000829	Praa.g_01155	Praz.g_00760
OG0000830	Praa.g_01156	Praz.g_00759
OG0000831	Praa.g_01158	Praz.g_00756
OG0000832	Praa.g_01160	Praz.g_00754
OG0000833	Praa.g_01161	Praz.g_00753
OG0000834	Praa.g_01162	Praz.g_00751
OG0000835	Praa.g_01163	Praz.g_00750
OG0000836	Praa.g_01164	Praz.g_00749
OG0000837	Praa.g_01166	Praz.g_00747
OG0000838	Praa.g_01167	Praz.g_00746
OG0000839	Praa.g_01168	Praz.g_00745
OG0000840	Praa.g_01169	Praz.g_00744
OG0000841	Praa.g_01170	Praz.g_00743
OG0000842	Praa.g_01171	Praz.g_00742
OG0000843	Praa.g_01172	Praz.g_00741
OG0000844	Praa.g_01173	Praz.g_00740
OG0000845	Praa.g_01174	Praz.g_00739
OG0000846	Praa.g_01177	Praz.g_00736
OG0000847	Praa.g_01179	Praz.g_00734
OG0000848	Praa.g_01180	Praz.g_00733
OG0000849	Praa.g_01181	Praz.g_00732
OG0000850	Praa.g_01182	Praz.g_00731
OG0000851	Praa.g_01183	Praz.g_00730
OG0000852	Praa.g_01185	Praz.g_00728
OG0000853	Praa.g_01186	Praz.g_00727
OG0000854	Praa.g_01188	Praz.g_00725
OG0000855	Praa.g_01189	Praz.g_00724
OG0000856	Praa.g_01190	Praz.g_00723
OG0000857	Praa.g_01191	Praz.g_00722
OG0000858	Praa.g_01192	Praz.g_00721
OG0000859	Praa.g_01193	Praz.g_00720
OG0000860	Praa.g_01194	Praz.g_00719
OG0000861	Praa.g_01195	Praz.g_00718
OG0000862	Praa.g_01196	Praz.g_00717
OG0000863	Praa.g_01197	Praz.g_00716
OG0000864	Praa.g_01198	Praz.g_00715
OG0000865	Praa.g_01199	Praz.g_00714
OG0000866	Praa.g_01200	Praz.g_00713
OG0000867	Praa.g_01201	Praz.g_00712
OG0000868	Praa.g_01202	Praz.g_00711
OG0000869	Praa.g_01204	Praz.g_00709
OG0000870	Praa.g_01205	Praz.g_00708
OG0000871	Praa.g_01207	Praz.g_00706
OG0000872	Praa.g_01208	Praz.g_00705
OG0000873	Praa.g_01210	Praz.g_00703
OG0000874	Praa.g_01211	Praz.g_00702
OG0000875	Praa.g_01212	Praz.g_00701
OG0000876	Praa.g_01213	Praz.g_00700
OG0000877	Praa.g_01215	Praz.g_00698
OG0000878	Praa.g_01290	Praz.g_01205
OG0000879	Praa.g_01307	Praz.g_01191
OG0000880	Praa.g_01308	Praz.g_01190
OG0000881	Praa.g_01309	Praz.g_01189
OG0000882	Praa.g_01310	Praz.g_01188
OG0000883	Praa.g_01311	Praz.g_01187
OG0000884	Praa.g_01313	Praz.g_01185
OG0000885	Praa.g_01314	Praz.g_01184
OG0000886	Praa.g_01315	Praz.g_01183
OG0000887	Praa.g_01316	Praz.g_01182
OG0000888	Praa.g_01317	Praz.g_01181
OG0000889	Praa.g_01320	Praz.g_01178
OG0000890	Praa.g_01321	Praz.g_01177
OG0000891	Praa.g_01322	Praz.g_01176
OG0000892	Praa.g_01324	Praz.g_01174
OG0000893	Praa.g_01325	Praz.g_01173
OG0000894	Praa.g_01326	Praz.g_01172
OG0000895	Praa.g_01327	Praz.g_01171
OG0000896	Praa.g_01328	Praz.g_01170
OG0000897	Praa.g_01329	Praz.g_01169
OG0000898	Praa.g_01331	Praz.g_01167
OG0000899	Praa.g_01332	Praz.g_01166
OG0000900	Praa.g_01348	Praz.g_01157
OG0000901	Praa.g_01352	Praz.g_01153
OG0000902	Praa.g_01353	Praz.g_01152
OG0000903	Praa.g_01354	Praz.g_01151
OG0000904	Praa.g_01356	Praz.g_01149
OG0000905	Praa.g_01358	Praz.g_01147
OG0000906	Praa.g_01360	Praz.g_01145
OG0000907	Praa.g_01361	Praz.g_01144
OG0000908	Praa.g_01364	Praz.g_01141
OG0000909	Praa.g_01368	Praz.g_01137
OG0000910	Praa.g_01369	Praz.g_01136
OG0000911	Praa.g_01370	Praz.g_01135
OG0000912	Praa.g_01371	Praz.g_01134
OG0000913	Praa.g_01372	Praz.g_01133
OG0000914	Praa.g_01373	Praz.g_01132
OG0000915	Praa.g_01374	Praz.g_01131
OG0000916	Praa.g_01375	Praz.g_01130
OG0000917	Praa.g_01376	Praz.g_01129
OG0000918	Praa.g_01377	Praz.g_01128
OG0000919	Praa.g_01378	Praz.g_01127
OG0000920	Praa.g_01379	Praz.g_01126
OG0000921	Praa.g_01380	Praz.g_01125
OG0000922	Praa.g_01381	Praz.g_01124
OG0000923	Praa.g_01382	Praz.g_01123
OG0000924	Praa.g_01383	Praz.g_01122
OG0000925	Praa.g_01384	Praz.g_01121
OG0000926	Praa.g_01395	Praz.g_01097
OG0000927	Praa.g_01458	Praz.g_01059
OG0000928	Praa.g_01459	Praz.g_01058
OG0000929	Praa.g_01460	Praz.g_01057
OG0000930	Praa.g_01461	Praz.g_01056
OG0000931	Praa.g_01462	Praz.g_01055
OG0000932	Praa.g_01464	Praz.g_01053
OG0000933	Praa.g_01465	Praz.g_01052
OG0000934	Praa.g_01466	Praz.g_01051
OG0000935	Praa.g_01467	Praz.g_01050
OG0000936	Praa.g_01468	Praz.g_01049
OG0000937	Praa.g_01469	Praz.g_01048
OG0000938	Praa.g_01470	Praz.g_01047
OG0000939	Praa.g_01471	Praz.g_01046
OG0000940	Praa.g_01472	Praz.g_01045
OG0000941	Praa.g_01474	Praz.g_01043
OG0000942	Praa.g_01475	Praz.g_01042
OG0000943	Praa.g_01478	Praz.g_01039
OG0000944	Praa.g_01479	Praz.g_01038
OG0000945	Praa.g_01480	Praz.g_01037
OG0000946	Praa.g_01481	Praz.g_01036
OG0000947	Praa.g_01482	Praz.g_01035
OG0000948	Praa.g_01483	Praz.g_01034
OG0000949	Praa.g_01484	Praz.g_01033
OG0000950	Praa.g_01485	Praz.g_01032
OG0000951	Praa.g_01486	Praz.g_01031
OG0000952	Praa.g_01487	Praz.g_01030
OG0000953	Praa.g_01488	Praz.g_01029
OG0000954	Praa.g_01489	Praz.g_01028
OG0000955	Praa.g_01490	Praz.g_01027
OG0000956	Praa.g_01491	Praz.g_01026
OG0000957	Praa.g_01492	Praz.g_01025
OG0000958	Praa.g_01493	Praz.g_01024
OG0000959	Praa.g_01494	Praz.g_01023
OG0000960	Praa.g_01495	Praz.g_01022
OG0000961	Praa.g_01499	Praz.g_01018
OG0000962	Praa.g_01500	Praz.g_01017
OG0000963	Praa.g_01501	Praz.g_01016
OG0000964	Praa.g_01503	Praz.g_01014
OG0000965	Praa.g_01504	Praz.g_01013
OG0000966	Praa.g_01505	Praz.g_01012
OG0000967	Praa.g_01506	Praz.g_01011
OG0000968	Praa.g_01507	Praz.g_01010
OG0000969	Praa.g_01508	Praz.g_01009
OG0000970	Praa.g_01509	Praz.g_01008
OG0000971	Praa.g_01510	Praz.g_01007
OG0000972	Praa.g_01511	Praz.g_01006
OG0000973	Praa.g_01512	Praz.g_01005
OG0000974	Praa.g_01514	Praz.g_01003
OG0000975	Praa.g_01517	Praz.g_01000
OG0000976	Praa.g_01519	Praz.g_00998
OG0000977	Praa.g_01520	Praz.g_00997
OG0000978	Praa.g_01521	Praz.g_00996
OG0000979	Praa.g_01523	Praz.g_00994
OG0000980	Praa.g_01524	Praz.g_00993
OG0000981	Praa.g_01525	Praz.g_00992
OG0000982	Praa.g_01526	Praz.g_00991
OG0000983	Praa.g_01528	Praz.g_00989
OG0000984	Praa.g_01529	Praz.g_00988
OG0000985	Praa.g_01530	Praz.g_00987
OG0000986	Praa.g_01531	Praz.g_00986
OG0000987	Praa.g_01532	Praz.g_00985
OG0000988	Praa.g_01533	Praz.g_00984
OG0000989	Praa.g_01534	Praz.g_00983
OG0000990	Praa.g_01535	Praz.g_00982
OG0000991	Praa.g_01536	Praz.g_00981
OG0000992	Praa.g_01537	Praz.g_00980
OG0000993	Praa.g_01538	Praz.g_00979
OG0000994	Praa.g_01539	Praz.g_00978
OG0000995	Praa.g_01541	Praz.g_00977
OG0000996	Praa.g_01542	Praz.g_00976
OG0000997	Praa.g_01543	Praz.g_00975
OG0000998	Praa.g_01544	Praz.g_00974
OG0000999	Praa.g_01545	Praz.g_00973
OG0001000	Praa.g_01546	Praz.g_00972
OG0001001	Praa.g_01548	Praz.g_00970
OG0001002	Praa.g_01549	Praz.g_00969
OG0001003	Praa.g_01550	Praz.g_00968
OG0001004	Praa.g_01551	Praz.g_00967
OG0001005	Praa.g_01552	Praz.g_00966
OG0001006	Praa.g_01553	Praz.g_00965
OG0001007	Praa.g_01554	Praz.g_00964
OG0001008	Praa.g_01556	Praz.g_00962
OG0001009	Praa.g_01557	Praz.g_00961
OG0001010	Praa.g_01565	Praz.g_00953
OG0001011	Praa.g_01572	Praz.g_00946
OG0001012	Praa.g_01600	Praz.g_00918
OG0001013	Praa.g_01629	Praz.g_00883
OG0001014	Praa.g_01630	Praz.g_00882
OG0001015	Praa.g_01636	Praz.g_00876
OG0001016	Praa.g_01637	Praz.g_00875
OG0001017	Praa.g_01638	Praz.g_00874
OG0001018	Praa.g_01639	Praz.g_00873
OG0001019	Praa.g_01641	Praz.g_00871
OG0001020	Praa.g_01642	Praz.g_00870
OG0001021	Praa.g_01643	Praz.g_00869
OG0001022	Praa.g_01644	Praz.g_00868
OG0001023	Praa.g_01645	Praz.g_00867
OG0001024	Praa.g_01646	Praz.g_00866
OG0001025	Praa.g_01647	Praz.g_00865
OG0001026	Praa.g_01649	Praz.g_00863
OG0001027	Praa.g_01650	Praz.g_00862
OG0001028	Praa.g_01651	Praz.g_00861
OG0001029	Praa.g_01652	Praz.g_00860
OG0001030	Praa.g_01653	Praz.g_00859
OG0001031	Praa.g_01654	Praz.g_00858
OG0001032	Praa.g_01655	Praz.g_00857
OG0001033	Praa.g_01656	Praz.g_00856
OG0001034	Praa.g_01657	Praz.g_00855
OG0001035	Praa.g_01659	Praz.g_00853
OG0001036	Praa.g_01660	Praz.g_00852
OG0001037	Praa.g_01661	Praz.g_00851
OG0001038	Praa.g_01662	Praz.g_00850
OG0001039	Praa.g_01663	Praz.g_00849
OG0001040	Praa.g_01665	Praz.g_00848
OG0001041	Praa.g_01666	Praz.g_00847
OG0001042	Praa.g_01667	Praz.g_00846
OG0001043	Praa.g_01668	Praz.g_00845
OG0001044	Praa.g_01669	Praz.g_00844
OG0001045	Praa.g_01670	Praz.g_00843
OG0001046	Praa.g_01671	Praz.g_00842
OG0001047	Praa.g_01674	Praz.g_00839
OG0001048	Praa.g_01676	Praz.g_00837
OG0001049	Praa.g_01677	Praz.g_00836
OG0001050	Praa.g_01678	Praz.g_00835
OG0001051	Praa.g_01679	Praz.g_00834
OG0001052	Praa.g_01680	Praz.g_00833
OG0001053	Praa.g_01682	Praz.g_00831
OG0001054	Praa.g_01684	Praz.g_00830
OG0001055	Praa.g_01685	Praz.g_00829
OG0001056	Praa.g_01686	Praz.g_00828
OG0001057	Praa.g_01687	Praz.g_00827
OG0001058	Praa.g_01688	Praz.g_00826
OG0001059	Praa.g_01689	Praz.g_00825
OG0001060	Praa.g_01690	Praz.g_00824
OG0001061	Praa.g_01691	Praz.g_00823
OG0001062	Praa.g_01692	Praz.g_00822
OG0001063	Praa.g_01693	Praz.g_00821
OG0001064	Praa.g_01695	Praz.g_00340
OG0001065	Praa.g_01699	Praz.g_00335
OG0001066	Praa.g_01700	Praz.g_00334
OG0001067	Praa.g_01701	Praz.g_00333
OG0001068	Praa.g_01703	Praz.g_00331
OG0001069	Praa.g_01704	Praz.g_00330
OG0001070	Praa.g_01705	Praz.g_00329
OG0001071	Praa.g_01706	Praz.g_00328
OG0001072	Praa.g_01707	Praz.g_00327
OG0001073	Praa.g_01708	Praz.g_00326
OG0001074	Praa.g_01709	Praz.g_00325
OG0001075	Praa.g_01710	Praz.g_00324
OG0001076	Praa.g_01711	Praz.g_00323
OG0001077	Praa.g_01712	Praz.g_00322
OG0001078	Praa.g_01713	Praz.g_00321
OG0001079	Praa.g_01714	Praz.g_00320
OG0001080	Praa.g_01715	Praz.g_00319
OG0001081	Praa.g_01718	Praz.g_00316
OG0001082	Praa.g_01719	Praz.g_00315
OG0001083	Praa.g_01720	Praz.g_00314
OG0001084	Praa.g_01722	Praz.g_00312
OG0001085	Praa.g_01723	Praz.g_00311
OG0001086	Praa.g_01724	Praz.g_00310
OG0001087	Praa.g_01725	Praz.g_00309
OG0001088	Praa.g_01726	Praz.g_00308
OG0001089	Praa.g_01733	Praz.g_00305
OG0001090	Praa.g_01735	Praz.g_00303
OG0001091	Praa.g_01736	Praz.g_00302
OG0001092	Praa.g_01737	Praz.g_00301
OG0001093	Praa.g_01738	Praz.g_00300
OG0001094	Praa.g_01739	Praz.g_00299
OG0001095	Praa.g_01740	Praz.g_00298
OG0001096	Praa.g_01741	Praz.g_00297
OG0001097	Praa.g_01742	Praz.g_00296
OG0001098	Praa.g_01743	Praz.g_00295
OG0001099	Praa.g_01744	Praz.g_00294
OG0001100	Praa.g_01745	Praz.g_00293
OG0001101	Praa.g_01746	Praz.g_00292
OG0001102	Praa.g_01747	Praz.g_00291
OG0001103	Praa.g_01748	Praz.g_00290
OG0001104	Praa.g_01749	Praz.g_00289
OG0001105	Praa.g_01750	Praz.g_00288
OG0001106	Praa.g_01751	Praz.g_00287
OG0001107	Praa.g_01752	Praz.g_00286
OG0001108	Praa.g_01753	Praz.g_00285
OG0001109	Praa.g_01754	Praz.g_00284
OG0001110	Praa.g_01755	Praz.g_00283
OG0001111	Praa.g_01756	Praz.g_00282
OG0001112	Praa.g_01757	Praz.g_00281
OG0001113	Praa.g_01758	Praz.g_00280
OG0001114	Praa.g_01759	Praz.g_00279
OG0001115	Praa.g_01760	Praz.g_00278
OG0001116	Praa.g_01761	Praz.g_00277
OG0001117	Praa.g_01762	Praz.g_00276
OG0001118	Praa.g_01763	Praz.g_00275
OG0001119	Praa.g_01764	Praz.g_00274
OG0001120	Praa.g_01765	Praz.g_00273
OG0001121	Praa.g_01767	Praz.g_00271
OG0001122	Praa.g_01768	Praz.g_00270
OG0001123	Praa.g_01769	Praz.g_00269
OG0001124	Praa.g_01771	Praz.g_00267
OG0001125	Praa.g_01773	Praz.g_00265
OG0001126	Praa.g_01774	Praz.g_00264
OG0001127	Praa.g_01776	Praz.g_00262
OG0001128	Praa.g_01777	Praz.g_00261
OG0001129	Praa.g_01778	Praz.g_00260
OG0001130	Praa.g_01781	Praz.g_00257
OG0001131	Praa.g_01782	Praz.g_00256
OG0001132	Praa.g_01783	Praz.g_00255
OG0001133	Praa.g_01784	Praz.g_00254
OG0001134	Praa.g_01785	Praz.g_00253
OG0001135	Praa.g_01786	Praz.g_00252
OG0001136	Praa.g_01787	Praz.g_00251
OG0001137	Praa.g_01788	Praz.g_00250
OG0001138	Praa.g_01789	Praz.g_00249
OG0001139	Praa.g_01790	Praz.g_00248
OG0001140	Praa.g_01791	Praz.g_00247
OG0001141	Praa.g_01792	Praz.g_00246
OG0001142	Praa.g_01796	Praz.g_00242
OG0001143	Praa.g_01797	Praz.g_00241
OG0001144	Praa.g_01798	Praz.g_00240
OG0001145	Praa.g_01799	Praz.g_00239
OG0001146	Praa.g_01800	Praz.g_00238
OG0001147	Praa.g_01801	Praz.g_00237
