Orthogroup	Praa	Praq
OG0000576	Praa.g_00656	Praq.g_00785
OG0000577	Praa.g_00657	Praq.g_00786
OG0000578	Praa.g_00658	Praq.g_00787
OG0000579	Praa.g_00659	Praq.g_00788
OG0000580	Praa.g_00660	Praq.g_00789
OG0000581	Praa.g_00661	Praq.g_00790
OG0000582	Praa.g_00662	Praq.g_00791
OG0000583	Praa.g_00663	Praq.g_00792
OG0000584	Praa.g_00664	Praq.g_00793
OG0000585	Praa.g_00665	Praq.g_00794
OG0000586	Praa.g_00667	Praq.g_00796
OG0000587	Praa.g_00668	Praq.g_00797
OG0000588	Praa.g_00670	Praq.g_00799
OG0000589	Praa.g_00671	Praq.g_00800
OG0000590	Praa.g_00673	Praq.g_00802
OG0000591	Praa.g_00679	Praq.g_00808
OG0000592	Praa.g_00680	Praq.g_00809
OG0000593	Praa.g_00681	Praq.g_00810
OG0000594	Praa.g_00683	Praq.g_00812
OG0000595	Praa.g_00684	Praq.g_00813
OG0000596	Praa.g_00685	Praq.g_00814
OG0000597	Praa.g_00687	Praq.g_00816
OG0000598	Praa.g_00688	Praq.g_00817
OG0000599	Praa.g_00689	Praq.g_00818
OG0000600	Praa.g_00690	Praq.g_00819
OG0000601	Praa.g_00692	Praq.g_00821
OG0000602	Praa.g_00693	Praq.g_00822
OG0000603	Praa.g_00694	Praq.g_00823
OG0000604	Praa.g_00695	Praq.g_00824
OG0000605	Praa.g_00696	Praq.g_00825
OG0000606	Praa.g_00697	Praq.g_00826
OG0000607	Praa.g_00699	Praq.g_00828
OG0000608	Praa.g_00700	Praq.g_00829
OG0000609	Praa.g_00704	Praq.g_00833
OG0000610	Praa.g_00705	Praq.g_00834
OG0000611	Praa.g_00712	Praq.g_00584
OG0000612	Praa.g_00713	Praq.g_00585
OG0000613	Praa.g_00714	Praq.g_00586
OG0000614	Praa.g_00715	Praq.g_00587
OG0000615	Praa.g_00717	Praq.g_00589
OG0000616	Praa.g_00718	Praq.g_00590
OG0000617	Praa.g_00719	Praq.g_00591
OG0000618	Praa.g_00720	Praq.g_00592
OG0000619	Praa.g_00721	Praq.g_00593
OG0000620	Praa.g_00722	Praq.g_00594
OG0000621	Praa.g_00723	Praq.g_00595
OG0000622	Praa.g_00724	Praq.g_00596
OG0000623	Praa.g_00725	Praq.g_00597
OG0000624	Praa.g_00726	Praq.g_00598
OG0000625	Praa.g_00727	Praq.g_00599
OG0000626	Praa.g_00728	Praq.g_00600
OG0000627	Praa.g_00729	Praq.g_00601
OG0000628	Praa.g_00730	Praq.g_00602
OG0000629	Praa.g_00731	Praq.g_00603
OG0000630	Praa.g_00732	Praq.g_00604
OG0000631	Praa.g_00734	Praq.g_00606
OG0000632	Praa.g_00747	Praq.g_00618
OG0000633	Praa.g_00751	Praq.g_00622
OG0000634	Praa.g_00764	Praq.g_00637
OG0000635	Praa.g_00766	Praq.g_00638
OG0000636	Praa.g_00767	Praq.g_00639
OG0000637	Praa.g_00768	Praq.g_00640
OG0000638	Praa.g_00780	Praq.g_00647
OG0000639	Praa.g_00789	Praq.g_00656
OG0000640	Praa.g_00791	Praq.g_00658
OG0000641	Praa.g_00794	Praq.g_00661
OG0000642	Praa.g_00795	Praq.g_00662
OG0000643	Praa.g_00796	Praq.g_00663
OG0000644	Praa.g_00797	Praq.g_00664
OG0000645	Praa.g_00798	Praq.g_00665
OG0000646	Praa.g_00799	Praq.g_00666
OG0000647	Praa.g_00800	Praq.g_00667
OG0000648	Praa.g_00802	Praq.g_00669
OG0000649	Praa.g_00803	Praq.g_00670
OG0000650	Praa.g_00804	Praq.g_00671
OG0000651	Praa.g_00805	Praq.g_00672
OG0000652	Praa.g_00806	Praq.g_00673
OG0000653	Praa.g_00807	Praq.g_00674
OG0000654	Praa.g_00809	Praq.g_00676
OG0000655	Praa.g_00812	Praq.g_00678
OG0000656	Praa.g_00813	Praq.g_01407
OG0000657	Praa.g_00814	Praq.g_01408
OG0000658	Praa.g_00815	Praq.g_01409
OG0000659	Praa.g_00816	Praq.g_01410
OG0000660	Praa.g_00817	Praq.g_01411
OG0000661	Praa.g_00818	Praq.g_01412
OG0000662	Praa.g_00819	Praq.g_01413
OG0000663	Praa.g_00820	Praq.g_01414
OG0000664	Praa.g_00821	Praq.g_01415
OG0000665	Praa.g_00822	Praq.g_01416
OG0000666	Praa.g_00823	Praq.g_01417
OG0000667	Praa.g_00824	Praq.g_01418
OG0000668	Praa.g_00825	Praq.g_01419
OG0000669	Praa.g_00827	Praq.g_01421
OG0000670	Praa.g_00828	Praq.g_01422
OG0000671	Praa.g_00829	Praq.g_01423
OG0000672	Praa.g_00830	Praq.g_01424
OG0000673	Praa.g_00831	Praq.g_01425
OG0000674	Praa.g_00832	Praq.g_01426
OG0000675	Praa.g_00834	Praq.g_01428
OG0000676	Praa.g_00835	Praq.g_01429
OG0000677	Praa.g_00838	Praq.g_01431
OG0000678	Praa.g_00840	Praq.g_01433
OG0000679	Praa.g_00841	Praq.g_01434
OG0000680	Praa.g_00842	Praq.g_01435
OG0000681	Praa.g_00843	Praq.g_01436
OG0000682	Praa.g_00844	Praq.g_01437
OG0000683	Praa.g_00846	Praq.g_01439
OG0000684	Praa.g_00847	Praq.g_01440
OG0000685	Praa.g_00848	Praq.g_01441
OG0000686	Praa.g_00849	Praq.g_01442
OG0000687	Praa.g_00850	Praq.g_01443
OG0000688	Praa.g_00851	Praq.g_01444
OG0000689	Praa.g_00852	Praq.g_01445
OG0000690	Praa.g_00853	Praq.g_01446
OG0000691	Praa.g_00854	Praq.g_01447
OG0000692	Praa.g_00856	Praq.g_01449
OG0000693	Praa.g_00857	Praq.g_01450
OG0000694	Praa.g_00858	Praq.g_01451
OG0000695	Praa.g_00859	Praq.g_01452
OG0000696	Praa.g_00860	Praq.g_01454
OG0000697	Praa.g_00862	Praq.g_01456
OG0000698	Praa.g_00864	Praq.g_01458
OG0000699	Praa.g_00865	Praq.g_01459
OG0000700	Praa.g_00892	Praq.g_01473
OG0000701	Praa.g_00896	Praq.g_01478
OG0000702	Praa.g_00899	Praq.g_01481
OG0000703	Praa.g_00900	Praq.g_01482
OG0000704	Praa.g_00901	Praq.g_01483
OG0000705	Praa.g_00902	Praq.g_01484
OG0000706	Praa.g_00903	Praq.g_01485
OG0000707	Praa.g_00904	Praq.g_01487
OG0000708	Praa.g_00905	Praq.g_01488
OG0000709	Praa.g_00907	Praq.g_01490
OG0000710	Praa.g_00908	Praq.g_01491
OG0000711	Praa.g_00909	Praq.g_01492
OG0000712	Praa.g_00910	Praq.g_01493
OG0000713	Praa.g_00911	Praq.g_01494
OG0000714	Praa.g_00913	Praq.g_01496
OG0000715	Praa.g_00914	Praq.g_01497
OG0000716	Praa.g_00916	Praq.g_01499
OG0000717	Praa.g_00917	Praq.g_01500
OG0000718	Praa.g_00918	Praq.g_01501
OG0000719	Praa.g_00920	Praq.g_01503
OG0000720	Praa.g_00921	Praq.g_01504
OG0000721	Praa.g_00923	Praq.g_01506
OG0000722	Praa.g_00924	Praq.g_01507
OG0000723	Praa.g_00925	Praq.g_01508
OG0000724	Praa.g_00926	Praq.g_01510
OG0000725	Praa.g_00927	Praq.g_01511
OG0000726	Praa.g_00928	Praq.g_01512
OG0000727	Praa.g_00929	Praq.g_01513
OG0000728	Praa.g_00930	Praq.g_01514
OG0000729	Praa.g_00931	Praq.g_01515
OG0000730	Praa.g_00932	Praq.g_01516
OG0000731	Praa.g_00933	Praq.g_01517
OG0000732	Praa.g_00934	Praq.g_01518
OG0000733	Praa.g_00935	Praq.g_01519
OG0000734	Praa.g_00936	Praq.g_01520
OG0000735	Praa.g_00938	Praq.g_01522
OG0000736	Praa.g_00939	Praq.g_01523
OG0000737	Praa.g_00940	Praq.g_01524
OG0000738	Praa.g_00941	Praq.g_01525
OG0000739	Praa.g_00942	Praq.g_01526
OG0000740	Praa.g_00943	Praq.g_01527
OG0000741	Praa.g_00944	Praq.g_01528
OG0000742	Praa.g_00946	Praq.g_01530
OG0000743	Praa.g_00947	Praq.g_01531
OG0000744	Praa.g_00948	Praq.g_01532
OG0000745	Praa.g_00949	Praq.g_01533
OG0000746	Praa.g_00950	Praq.g_01534
OG0000747	Praa.g_00951	Praq.g_01535
OG0000748	Praa.g_00952	Praq.g_01536
OG0000749	Praa.g_00953	Praq.g_01537
OG0000750	Praa.g_00954	Praq.g_01538
OG0000751	Praa.g_00955	Praq.g_01539
OG0000752	Praa.g_00956	Praq.g_01540
OG0000753	Praa.g_00958	Praq.g_01542
OG0000754	Praa.g_00959	Praq.g_01543
OG0000755	Praa.g_00960	Praq.g_01544
OG0000756	Praa.g_00961	Praq.g_01545
OG0000757	Praa.g_00962	Praq.g_01546
OG0000758	Praa.g_00963	Praq.g_01547
OG0000759	Praa.g_00965	Praq.g_01549
OG0000760	Praa.g_00966	Praq.g_01550
OG0000761	Praa.g_00967	Praq.g_01551
OG0000762	Praa.g_00969	Praq.g_01553
OG0000763	Praa.g_00970	Praq.g_01554
OG0000764	Praa.g_00971	Praq.g_01555
OG0000765	Praa.g_00972	Praq.g_01556
OG0000766	Praa.g_00973	Praq.g_01557
OG0000767	Praa.g_00975	Praq.g_01559
OG0000768	Praa.g_00976	Praq.g_01560
OG0000769	Praa.g_00977	Praq.g_01561
OG0000770	Praa.g_00978	Praq.g_01562
OG0000771	Praa.g_00979	Praq.g_01563
OG0000772	Praa.g_00980	Praq.g_01564
OG0000773	Praa.g_00981	Praq.g_01565
OG0000774	Praa.g_00982	Praq.g_01566
OG0000775	Praa.g_00983	Praq.g_01567
OG0000776	Praa.g_00985	Praq.g_01568
OG0000777	Praa.g_00987	Praq.g_01570
OG0000778	Praa.g_00988	Praq.g_01571
OG0000779	Praa.g_00989	Praq.g_01572
OG0000780	Praa.g_00991	Praq.g_01574
OG0000781	Praa.g_00993	Praq.g_01576
OG0000782	Praa.g_00994	Praq.g_01577
OG0000783	Praa.g_01008	Praq.g_01588
OG0000784	Praa.g_01010	Praq.g_01590
OG0000785	Praa.g_01011	Praq.g_01591
OG0000786	Praa.g_01012	Praq.g_01592
OG0000787	Praa.g_01013	Praq.g_01593
OG0000788	Praa.g_01017	Praq.g_01597
OG0000789	Praa.g_01019	Praq.g_01599
OG0000790	Praa.g_01020	Praq.g_01600
OG0000791	Praa.g_01021	Praq.g_01601
OG0000792	Praa.g_01022	Praq.g_01602
OG0000793	Praa.g_01023	Praq.g_01603
OG0000794	Praa.g_01025	Praq.g_01605
OG0000795	Praa.g_01028	Praq.g_01608
OG0000796	Praa.g_01029	Praq.g_01609
OG0000797	Praa.g_01031	Praq.g_01611
OG0000798	Praa.g_01032	Praq.g_01612
OG0000799	Praa.g_01033	Praq.g_01613
OG0000800	Praa.g_01034	Praq.g_01614
OG0000801	Praa.g_01037	Praq.g_01617
OG0000802	Praa.g_01038	Praq.g_01618
OG0000803	Praa.g_01040	Praq.g_01620
OG0000804	Praa.g_01041	Praq.g_01621
OG0000805	Praa.g_01042	Praq.g_01622
OG0000806	Praa.g_01044	Praq.g_01624
OG0000807	Praa.g_01070	Praq.g_01649
OG0000808	Praa.g_01080	Praq.g_01658
OG0000809	Praa.g_01083	Praq.g_01661
OG0000810	Praa.g_01084	Praq.g_01662
OG0000811	Praa.g_01091	Praq.g_01669
OG0000812	Praa.g_01095	Praq.g_01273
OG0000813	Praa.g_01099	Praq.g_01276
OG0000814	Praa.g_01101	Praq.g_01278
OG0000815	Praa.g_01115	Praq.g_01287
OG0000816	Praa.g_01128	Praq.g_01301
OG0000817	Praa.g_01129	Praq.g_01302
OG0000818	Praa.g_01134	Praq.g_01307
OG0000819	Praa.g_01141	Praq.g_01314
OG0000820	Praa.g_01145	Praq.g_01318
OG0000821	Praa.g_01147	Praq.g_01320
OG0000822	Praa.g_01148	Praq.g_01321
OG0000823	Praa.g_01149	Praq.g_01322
OG0000824	Praa.g_01150	Praq.g_01323
OG0000825	Praa.g_01151	Praq.g_01324
OG0000826	Praa.g_01152	Praq.g_01325
OG0000827	Praa.g_01153	Praq.g_01326
OG0000828	Praa.g_01154	Praq.g_01327
OG0000829	Praa.g_01155	Praq.g_01328
OG0000830	Praa.g_01156	Praq.g_01329
OG0000831	Praa.g_01158	Praq.g_01332
OG0000832	Praa.g_01160	Praq.g_01334
OG0000833	Praa.g_01161	Praq.g_01335
OG0000834	Praa.g_01162	Praq.g_01336
OG0000835	Praa.g_01163	Praq.g_01337
OG0000836	Praa.g_01164	Praq.g_01338
OG0000837	Praa.g_01166	Praq.g_01340
OG0000838	Praa.g_01167	Praq.g_01341
OG0000839	Praa.g_01168	Praq.g_01342
OG0000840	Praa.g_01169	Praq.g_01343
OG0000841	Praa.g_01170	Praq.g_01344
OG0000842	Praa.g_01171	Praq.g_01345
OG0000843	Praa.g_01172	Praq.g_01346
OG0000844	Praa.g_01173	Praq.g_01347
OG0000845	Praa.g_01174	Praq.g_01348
OG0000846	Praa.g_01177	Praq.g_01351
OG0000847	Praa.g_01179	Praq.g_01353
OG0000848	Praa.g_01180	Praq.g_01354
OG0000849	Praa.g_01181	Praq.g_01355
OG0000850	Praa.g_01182	Praq.g_01356
OG0000851	Praa.g_01183	Praq.g_01357
OG0000852	Praa.g_01185	Praq.g_01359
OG0000853	Praa.g_01186	Praq.g_01360
OG0000854	Praa.g_01188	Praq.g_01362
OG0000855	Praa.g_01189	Praq.g_01363
OG0000856	Praa.g_01190	Praq.g_01364
OG0000857	Praa.g_01191	Praq.g_01365
OG0000858	Praa.g_01192	Praq.g_01366
OG0000859	Praa.g_01193	Praq.g_01367
OG0000860	Praa.g_01194	Praq.g_01368
OG0000861	Praa.g_01195	Praq.g_01369
OG0000862	Praa.g_01196	Praq.g_01370
OG0000863	Praa.g_01197	Praq.g_01371
OG0000864	Praa.g_01198	Praq.g_01372
OG0000865	Praa.g_01199	Praq.g_01373
OG0000866	Praa.g_01200	Praq.g_01374
OG0000867	Praa.g_01201	Praq.g_01375
OG0000868	Praa.g_01202	Praq.g_01376
OG0000869	Praa.g_01204	Praq.g_01378
OG0000870	Praa.g_01205	Praq.g_01379
OG0000871	Praa.g_01207	Praq.g_01381
OG0000872	Praa.g_01208	Praq.g_01382
OG0000873	Praa.g_01210	Praq.g_01384
OG0000874	Praa.g_01211	Praq.g_01385
OG0000875	Praa.g_01212	Praq.g_01386
OG0000876	Praa.g_01213	Praq.g_01387
OG0000877	Praa.g_01215	Praq.g_01389
OG0000878	Praa.g_01290	Praq.g_00112
OG0000879	Praa.g_01307	Praq.g_00122
OG0000880	Praa.g_01308	Praq.g_00123
OG0000881	Praa.g_01309	Praq.g_00124
OG0000882	Praa.g_01310	Praq.g_00125
OG0000883	Praa.g_01311	Praq.g_00126
OG0000884	Praa.g_01313	Praq.g_00128
OG0000885	Praa.g_01314	Praq.g_00129
OG0000886	Praa.g_01315	Praq.g_00130
OG0000887	Praa.g_01316	Praq.g_00131
OG0000888	Praa.g_01317	Praq.g_00132
OG0000889	Praa.g_01320	Praq.g_00135
OG0000890	Praa.g_01321	Praq.g_00136
OG0000891	Praa.g_01322	Praq.g_00137
OG0000892	Praa.g_01324	Praq.g_00139
OG0000893	Praa.g_01325	Praq.g_00140
OG0000894	Praa.g_01326	Praq.g_00141
OG0000895	Praa.g_01327	Praq.g_00142
OG0000896	Praa.g_01328	Praq.g_00143
OG0000897	Praa.g_01329	Praq.g_00144
OG0000898	Praa.g_01331	Praq.g_00146
OG0000899	Praa.g_01332	Praq.g_00147
OG0000900	Praa.g_01348	Praq.g_00157
OG0000901	Praa.g_01352	Praq.g_00161
OG0000902	Praa.g_01353	Praq.g_00162
OG0000903	Praa.g_01354	Praq.g_00163
OG0000904	Praa.g_01356	Praq.g_00165
OG0000905	Praa.g_01358	Praq.g_00167
OG0000906	Praa.g_01360	Praq.g_00169
OG0000907	Praa.g_01361	Praq.g_00170
OG0000908	Praa.g_01364	Praq.g_00173
OG0000909	Praa.g_01368	Praq.g_00179
OG0000910	Praa.g_01369	Praq.g_00180
OG0000911	Praa.g_01370	Praq.g_00181
OG0000912	Praa.g_01371	Praq.g_00182
OG0000913	Praa.g_01372	Praq.g_00183
OG0000914	Praa.g_01373	Praq.g_00184
OG0000915	Praa.g_01374	Praq.g_00185
OG0000916	Praa.g_01375	Praq.g_00186
OG0000917	Praa.g_01376	Praq.g_00187
OG0000918	Praa.g_01377	Praq.g_00188
OG0000919	Praa.g_01378	Praq.g_00189
OG0000920	Praa.g_01379	Praq.g_00190
OG0000921	Praa.g_01380	Praq.g_00191
OG0000922	Praa.g_01381	Praq.g_00192
OG0000923	Praa.g_01382	Praq.g_00193
OG0000924	Praa.g_01383	Praq.g_00194
OG0000925	Praa.g_01384	Praq.g_00195
OG0000926	Praa.g_01395	Praq.g_00258
OG0000927	Praa.g_01458	Praq.g_00276
OG0000928	Praa.g_01459	Praq.g_00277
OG0000929	Praa.g_01460	Praq.g_00278
OG0000930	Praa.g_01461	Praq.g_00279
OG0000931	Praa.g_01462	Praq.g_00280
OG0000932	Praa.g_01464	Praq.g_00282
OG0000933	Praa.g_01465	Praq.g_00283
OG0000934	Praa.g_01466	Praq.g_00284
OG0000935	Praa.g_01467	Praq.g_00285
OG0000936	Praa.g_01468	Praq.g_00286
OG0000937	Praa.g_01469	Praq.g_00287
OG0000938	Praa.g_01470	Praq.g_00288
OG0000939	Praa.g_01471	Praq.g_00289
OG0000940	Praa.g_01472	Praq.g_00290
OG0000941	Praa.g_01474	Praq.g_00292
OG0000942	Praa.g_01475	Praq.g_00293
OG0000943	Praa.g_01478	Praq.g_00296
OG0000944	Praa.g_01479	Praq.g_00297
OG0000945	Praa.g_01480	Praq.g_00298
OG0000946	Praa.g_01481	Praq.g_00299
OG0000947	Praa.g_01482	Praq.g_00300
OG0000948	Praa.g_01483	Praq.g_00301
OG0000949	Praa.g_01484	Praq.g_00302
OG0000950	Praa.g_01485	Praq.g_00303
OG0000951	Praa.g_01486	Praq.g_00304
OG0000952	Praa.g_01487	Praq.g_00305
OG0000953	Praa.g_01488	Praq.g_00306
OG0000954	Praa.g_01489	Praq.g_00307
OG0000955	Praa.g_01490	Praq.g_00308
OG0000956	Praa.g_01491	Praq.g_00309
OG0000957	Praa.g_01492	Praq.g_00310
OG0000958	Praa.g_01493	Praq.g_00311
OG0000959	Praa.g_01494	Praq.g_00312
OG0000960	Praa.g_01495	Praq.g_00313
OG0000961	Praa.g_01499	Praq.g_00317
OG0000962	Praa.g_01500	Praq.g_00318
OG0000963	Praa.g_01501	Praq.g_00319
OG0000964	Praa.g_01503	Praq.g_00321
OG0000965	Praa.g_01504	Praq.g_00322
OG0000966	Praa.g_01505	Praq.g_00323
OG0000967	Praa.g_01506	Praq.g_00324
OG0000968	Praa.g_01507	Praq.g_00325
OG0000969	Praa.g_01508	Praq.g_00326
OG0000970	Praa.g_01509	Praq.g_00327
OG0000971	Praa.g_01510	Praq.g_00328
OG0000972	Praa.g_01511	Praq.g_00329
OG0000973	Praa.g_01512	Praq.g_00330
OG0000974	Praa.g_01514	Praq.g_00332
OG0000975	Praa.g_01517	Praq.g_00335
OG0000976	Praa.g_01519	Praq.g_00337
OG0000977	Praa.g_01520	Praq.g_00338
OG0000978	Praa.g_01521	Praq.g_00339
OG0000979	Praa.g_01523	Praq.g_00341
OG0000980	Praa.g_01524	Praq.g_00342
OG0000981	Praa.g_01525	Praq.g_00343
OG0000982	Praa.g_01526	Praq.g_00344
OG0000983	Praa.g_01528	Praq.g_00346
OG0000984	Praa.g_01529	Praq.g_00347
OG0000985	Praa.g_01530	Praq.g_00348
OG0000986	Praa.g_01531	Praq.g_00349
OG0000987	Praa.g_01532	Praq.g_00350
OG0000988	Praa.g_01533	Praq.g_00351
OG0000989	Praa.g_01534	Praq.g_00352
OG0000990	Praa.g_01535	Praq.g_00353
OG0000991	Praa.g_01536	Praq.g_00354
OG0000992	Praa.g_01537	Praq.g_00355
OG0000993	Praa.g_01538	Praq.g_00356
OG0000994	Praa.g_01539	Praq.g_00357
OG0000995	Praa.g_01541	Praq.g_00358
OG0000996	Praa.g_01542	Praq.g_00359
OG0000997	Praa.g_01543	Praq.g_00360
OG0000998	Praa.g_01544	Praq.g_00361
OG0000999	Praa.g_01545	Praq.g_00362
OG0001000	Praa.g_01546	Praq.g_00363
OG0001001	Praa.g_01548	Praq.g_00365
OG0001002	Praa.g_01549	Praq.g_00366
OG0001003	Praa.g_01550	Praq.g_00367
OG0001004	Praa.g_01551	Praq.g_00368
OG0001005	Praa.g_01552	Praq.g_00369
OG0001006	Praa.g_01553	Praq.g_00370
OG0001007	Praa.g_01554	Praq.g_00371
OG0001008	Praa.g_01556	Praq.g_00373
OG0001009	Praa.g_01557	Praq.g_00374
OG0001010	Praa.g_01565	Praq.g_00382
OG0001011	Praa.g_01572	Praq.g_00001
OG0001012	Praa.g_01600	Praq.g_00030
OG0001013	Praa.g_01629	Praq.g_01953
OG0001014	Praa.g_01630	Praq.g_01952
OG0001015	Praa.g_01636	Praq.g_00496
OG0001016	Praa.g_01637	Praq.g_00495
OG0001017	Praa.g_01638	Praq.g_00494
OG0001018	Praa.g_01639	Praq.g_00493
OG0001019	Praa.g_01641	Praq.g_00491
OG0001020	Praa.g_01642	Praq.g_00490
OG0001021	Praa.g_01643	Praq.g_00489
OG0001022	Praa.g_01644	Praq.g_00488
OG0001023	Praa.g_01645	Praq.g_00487
OG0001024	Praa.g_01646	Praq.g_00486
OG0001025	Praa.g_01647	Praq.g_00485
OG0001026	Praa.g_01649	Praq.g_00483
OG0001027	Praa.g_01650	Praq.g_00482
OG0001028	Praa.g_01651	Praq.g_00481
OG0001029	Praa.g_01652	Praq.g_00480
OG0001030	Praa.g_01653	Praq.g_00479
OG0001031	Praa.g_01654	Praq.g_00478
OG0001032	Praa.g_01655	Praq.g_00477
OG0001033	Praa.g_01656	Praq.g_00476
OG0001034	Praa.g_01657	Praq.g_00475
OG0001035	Praa.g_01659	Praq.g_00473
OG0001036	Praa.g_01660	Praq.g_00472
OG0001037	Praa.g_01661	Praq.g_00471
OG0001038	Praa.g_01662	Praq.g_00470
OG0001039	Praa.g_01663	Praq.g_00469
OG0001040	Praa.g_01665	Praq.g_00468
OG0001041	Praa.g_01666	Praq.g_00467
OG0001042	Praa.g_01667	Praq.g_00466
OG0001043	Praa.g_01668	Praq.g_00465
OG0001044	Praa.g_01669	Praq.g_00464
OG0001045	Praa.g_01670	Praq.g_00463
OG0001046	Praa.g_01671	Praq.g_00462
OG0001047	Praa.g_01674	Praq.g_00459
OG0001048	Praa.g_01676	Praq.g_00457
OG0001049	Praa.g_01677	Praq.g_00456
OG0001050	Praa.g_01678	Praq.g_00455
OG0001051	Praa.g_01679	Praq.g_00454
OG0001052	Praa.g_01680	Praq.g_00453
OG0001053	Praa.g_01682	Praq.g_00452
OG0001054	Praa.g_01684	Praq.g_00450
OG0001055	Praa.g_01685	Praq.g_00449
OG0001056	Praa.g_01686	Praq.g_00448
OG0001057	Praa.g_01687	Praq.g_00447
OG0001058	Praa.g_01688	Praq.g_00446
OG0001059	Praa.g_01689	Praq.g_00445
OG0001060	Praa.g_01690	Praq.g_00444
OG0001061	Praa.g_01691	Praq.g_00443
OG0001062	Praa.g_01692	Praq.g_00442
OG0001063	Praa.g_01693	Praq.g_00441
OG0001064	Praa.g_01695	Praq.g_00956
OG0001065	Praa.g_01699	Praq.g_00951
OG0001066	Praa.g_01700	Praq.g_00950
OG0001067	Praa.g_01701	Praq.g_00949
OG0001068	Praa.g_01703	Praq.g_00947
OG0001069	Praa.g_01704	Praq.g_00946
OG0001070	Praa.g_01705	Praq.g_00945
OG0001071	Praa.g_01706	Praq.g_00944
OG0001072	Praa.g_01707	Praq.g_00943
OG0001073	Praa.g_01708	Praq.g_00942
OG0001074	Praa.g_01709	Praq.g_00941
OG0001075	Praa.g_01710	Praq.g_00940
OG0001076	Praa.g_01711	Praq.g_00939
OG0001077	Praa.g_01712	Praq.g_00938
OG0001078	Praa.g_01713	Praq.g_00937
OG0001079	Praa.g_01714	Praq.g_00936
OG0001080	Praa.g_01715	Praq.g_00935
OG0001081	Praa.g_01718	Praq.g_00932
OG0001082	Praa.g_01719	Praq.g_00931
OG0001083	Praa.g_01720	Praq.g_00930
OG0001084	Praa.g_01722	Praq.g_00928
OG0001085	Praa.g_01723	Praq.g_00927
OG0001086	Praa.g_01724	Praq.g_00926
OG0001087	Praa.g_01725	Praq.g_00925
OG0001088	Praa.g_01726	Praq.g_00924
OG0001089	Praa.g_01733	Praq.g_00921
OG0001090	Praa.g_01735	Praq.g_00919
OG0001091	Praa.g_01736	Praq.g_00918
OG0001092	Praa.g_01737	Praq.g_00917
OG0001093	Praa.g_01738	Praq.g_00916
OG0001094	Praa.g_01739	Praq.g_00915
OG0001095	Praa.g_01740	Praq.g_00914
OG0001096	Praa.g_01741	Praq.g_00913
OG0001097	Praa.g_01742	Praq.g_00912
OG0001098	Praa.g_01743	Praq.g_00911
OG0001099	Praa.g_01744	Praq.g_00910
OG0001100	Praa.g_01745	Praq.g_00909
OG0001101	Praa.g_01746	Praq.g_00908
OG0001102	Praa.g_01747	Praq.g_00907
OG0001103	Praa.g_01748	Praq.g_00906
OG0001104	Praa.g_01749	Praq.g_00905
OG0001105	Praa.g_01750	Praq.g_00904
OG0001106	Praa.g_01751	Praq.g_00903
OG0001107	Praa.g_01752	Praq.g_00902
OG0001108	Praa.g_01753	Praq.g_00901
OG0001109	Praa.g_01754	Praq.g_00900
OG0001110	Praa.g_01755	Praq.g_00899
OG0001111	Praa.g_01756	Praq.g_00898
OG0001112	Praa.g_01757	Praq.g_00897
OG0001113	Praa.g_01758	Praq.g_00896
OG0001114	Praa.g_01759	Praq.g_00895
OG0001115	Praa.g_01760	Praq.g_00894
OG0001116	Praa.g_01761	Praq.g_00893
OG0001117	Praa.g_01762	Praq.g_00892
OG0001118	Praa.g_01763	Praq.g_00891
OG0001119	Praa.g_01764	Praq.g_00890
OG0001120	Praa.g_01765	Praq.g_00889
OG0001121	Praa.g_01767	Praq.g_00887
OG0001122	Praa.g_01768	Praq.g_00886
OG0001123	Praa.g_01769	Praq.g_00885
OG0001124	Praa.g_01771	Praq.g_00883
OG0001125	Praa.g_01773	Praq.g_00881
OG0001126	Praa.g_01774	Praq.g_00880
OG0001127	Praa.g_01776	Praq.g_00878
OG0001128	Praa.g_01777	Praq.g_00877
OG0001129	Praa.g_01778	Praq.g_00876
OG0001130	Praa.g_01781	Praq.g_00874
OG0001131	Praa.g_01782	Praq.g_00873
OG0001132	Praa.g_01783	Praq.g_00872
OG0001133	Praa.g_01784	Praq.g_00871
OG0001134	Praa.g_01785	Praq.g_00870
OG0001135	Praa.g_01786	Praq.g_00869
OG0001136	Praa.g_01787	Praq.g_00868
OG0001137	Praa.g_01788	Praq.g_00867
OG0001138	Praa.g_01789	Praq.g_00866
OG0001139	Praa.g_01790	Praq.g_00865
OG0001140	Praa.g_01791	Praq.g_00864
OG0001141	Praa.g_01792	Praq.g_00863
OG0001142	Praa.g_01796	Praq.g_00727
OG0001143	Praa.g_01797	Praq.g_00728
OG0001144	Praa.g_01798	Praq.g_00729
OG0001145	Praa.g_01799	Praq.g_00730
OG0001146	Praa.g_01800	Praq.g_00731
OG0001147	Praa.g_01801	Praq.g_00732
OG0001148	Praa.g_01802	Praq.g_00733
OG0001149	Praa.g_01804	Praq.g_00735
OG0001150	Praa.g_01805	Praq.g_00736
OG0001151	Praa.g_01807	Praq.g_00738
OG0001152	Praa.g_01808	Praq.g_00739
OG0001153	Praa.g_01809	Praq.g_00740
OG0001154	Praa.g_01811	Praq.g_00742
OG0001155	Praa.g_01813	Praq.g_00744
OG0001156	Praa.g_01815	Praq.g_00746
OG0001157	Praa.g_01816	Praq.g_00747
