Orthogroup	Praa	Prai
OG0000583	Praa.g_00663	Prai.g_00692
OG0000584	Praa.g_00664	Prai.g_00693
OG0000585	Praa.g_00665	Prai.g_00694
OG0000586	Praa.g_00667	Prai.g_00696
OG0000587	Praa.g_00668	Prai.g_00697
OG0000588	Praa.g_00670	Prai.g_00699
OG0000589	Praa.g_00671	Prai.g_00700
OG0000590	Praa.g_00673	Prai.g_00702
OG0000591	Praa.g_00679	Prai.g_00708
OG0000592	Praa.g_00680	Prai.g_00709
OG0000593	Praa.g_00681	Prai.g_00710
OG0000594	Praa.g_00683	Prai.g_00712
OG0000595	Praa.g_00684	Prai.g_00713
OG0000596	Praa.g_00685	Prai.g_00714
OG0000597	Praa.g_00687	Prai.g_00716
OG0000598	Praa.g_00688	Prai.g_00717
OG0000599	Praa.g_00689	Prai.g_00718
OG0000600	Praa.g_00690	Prai.g_00719
OG0000601	Praa.g_00692	Prai.g_00721
OG0000602	Praa.g_00693	Prai.g_00722
OG0000603	Praa.g_00694	Prai.g_00723
OG0000604	Praa.g_00695	Prai.g_00724
OG0000605	Praa.g_00696	Prai.g_00725
OG0000606	Praa.g_00697	Prai.g_00726
OG0000607	Praa.g_00699	Prai.g_00728
OG0000608	Praa.g_00700	Prai.g_00729
OG0000609	Praa.g_00704	Prai.g_00732
OG0000610	Praa.g_00705	Prai.g_00733
OG0000611	Praa.g_00712	Prai.g_00749
OG0000612	Praa.g_00713	Prai.g_00750
OG0000613	Praa.g_00714	Prai.g_00751
OG0000614	Praa.g_00715	Prai.g_00752
OG0000615	Praa.g_00717	Prai.g_00754
OG0000616	Praa.g_00718	Prai.g_00755
OG0000617	Praa.g_00719	Prai.g_00756
OG0000618	Praa.g_00720	Prai.g_00757
OG0000619	Praa.g_00721	Prai.g_00758
OG0000620	Praa.g_00722	Prai.g_00759
OG0000621	Praa.g_00723	Prai.g_00760
OG0000622	Praa.g_00724	Prai.g_00761
OG0000623	Praa.g_00725	Prai.g_00762
OG0000624	Praa.g_00726	Prai.g_00763
OG0000625	Praa.g_00727	Prai.g_00764
OG0000626	Praa.g_00728	Prai.g_00765
OG0000627	Praa.g_00729	Prai.g_00766
OG0000628	Praa.g_00730	Prai.g_00767
OG0000629	Praa.g_00731	Prai.g_00768
OG0000630	Praa.g_00732	Prai.g_00769
OG0000631	Praa.g_00734	Prai.g_00771
OG0000632	Praa.g_00747	Prai.g_00899
OG0000633	Praa.g_00751	Prai.g_00894
OG0000634	Praa.g_00764	Prai.g_00883
OG0000635	Praa.g_00766	Prai.g_00882
OG0000636	Praa.g_00767	Prai.g_00881
OG0000637	Praa.g_00768	Prai.g_00880
OG0000638	Praa.g_00780	Prai.g_00869
OG0000639	Praa.g_00789	Prai.g_00860
OG0000640	Praa.g_00791	Prai.g_00858
OG0000641	Praa.g_00794	Prai.g_00857
OG0000642	Praa.g_00795	Prai.g_00856
OG0000643	Praa.g_00796	Prai.g_00855
OG0000644	Praa.g_00797	Prai.g_00854
OG0000645	Praa.g_00798	Prai.g_00853
OG0000646	Praa.g_00799	Prai.g_00852
OG0000647	Praa.g_00800	Prai.g_00851
OG0000648	Praa.g_00802	Prai.g_00849
OG0000649	Praa.g_00803	Prai.g_00848
OG0000650	Praa.g_00804	Prai.g_00847
OG0000651	Praa.g_00805	Prai.g_00846
OG0000652	Praa.g_00806	Prai.g_00845
OG0000653	Praa.g_00807	Prai.g_00844
OG0000654	Praa.g_00809	Prai.g_00842
OG0000655	Praa.g_00812	Prai.g_00839
OG0000656	Praa.g_00813	Prai.g_00838
OG0000657	Praa.g_00814	Prai.g_00837
OG0000658	Praa.g_00815	Prai.g_00836
OG0000659	Praa.g_00816	Prai.g_00835
OG0000660	Praa.g_00817	Prai.g_00834
OG0000661	Praa.g_00818	Prai.g_00833
OG0000662	Praa.g_00819	Prai.g_00832
OG0000663	Praa.g_00820	Prai.g_00831
OG0000664	Praa.g_00821	Prai.g_00830
OG0000665	Praa.g_00822	Prai.g_00829
OG0000666	Praa.g_00823	Prai.g_00828
OG0000667	Praa.g_00824	Prai.g_00827
OG0000668	Praa.g_00825	Prai.g_00826
OG0000669	Praa.g_00827	Prai.g_00824
OG0000670	Praa.g_00828	Prai.g_00823
OG0000671	Praa.g_00829	Prai.g_00822
OG0000672	Praa.g_00830	Prai.g_00821
OG0000673	Praa.g_00831	Prai.g_00820
OG0000674	Praa.g_00832	Prai.g_00819
OG0000675	Praa.g_00834	Prai.g_00817
OG0000676	Praa.g_00835	Prai.g_00816
OG0000677	Praa.g_00838	Prai.g_00813
OG0000678	Praa.g_00840	Prai.g_00811
OG0000679	Praa.g_00841	Prai.g_00810
OG0000680	Praa.g_00842	Prai.g_00809
OG0000681	Praa.g_00843	Prai.g_00808
OG0000682	Praa.g_00844	Prai.g_00807
OG0000683	Praa.g_00846	Prai.g_00805
OG0000684	Praa.g_00847	Prai.g_00804
OG0000685	Praa.g_00848	Prai.g_00803
OG0000686	Praa.g_00849	Prai.g_00802
OG0000687	Praa.g_00850	Prai.g_00801
OG0000688	Praa.g_00851	Prai.g_00800
OG0000689	Praa.g_00852	Prai.g_00799
OG0000690	Praa.g_00853	Prai.g_00798
OG0000691	Praa.g_00854	Prai.g_00797
OG0000692	Praa.g_00856	Prai.g_00795
OG0000693	Praa.g_00857	Prai.g_00794
OG0000694	Praa.g_00858	Prai.g_00793
OG0000695	Praa.g_00859	Prai.g_00792
OG0000696	Praa.g_00860	Prai.g_00791
OG0000697	Praa.g_00862	Prai.g_00789
OG0000698	Praa.g_00864	Prai.g_00787
OG0000699	Praa.g_00865	Prai.g_00786
OG0000700	Praa.g_00892	Prai.g_01060
OG0000701	Praa.g_00896	Prai.g_01057
OG0000702	Praa.g_00899	Prai.g_01054
OG0000703	Praa.g_00900	Prai.g_01053
OG0000704	Praa.g_00901	Prai.g_01052
OG0000705	Praa.g_00902	Prai.g_01051
OG0000706	Praa.g_00903	Prai.g_01050
OG0000707	Praa.g_00904	Prai.g_01049
OG0000708	Praa.g_00905	Prai.g_01048
OG0000709	Praa.g_00907	Prai.g_01046
OG0000710	Praa.g_00908	Prai.g_01045
OG0000711	Praa.g_00909	Prai.g_01044
OG0000712	Praa.g_00910	Prai.g_01043
OG0000713	Praa.g_00911	Prai.g_01042
OG0000714	Praa.g_00913	Prai.g_01040
OG0000715	Praa.g_00914	Prai.g_01039
OG0000716	Praa.g_00916	Prai.g_01037
OG0000717	Praa.g_00917	Prai.g_01036
OG0000718	Praa.g_00918	Prai.g_01035
OG0000719	Praa.g_00920	Prai.g_01033
OG0000720	Praa.g_00921	Prai.g_01032
OG0000721	Praa.g_00923	Prai.g_01030
OG0000722	Praa.g_00924	Prai.g_01029
OG0000723	Praa.g_00925	Prai.g_01028
OG0000724	Praa.g_00926	Prai.g_01027
OG0000725	Praa.g_00927	Prai.g_01026
OG0000726	Praa.g_00928	Prai.g_01025
OG0000727	Praa.g_00929	Prai.g_01024
OG0000728	Praa.g_00930	Prai.g_01023
OG0000729	Praa.g_00931	Prai.g_01022
OG0000730	Praa.g_00932	Prai.g_01021
OG0000731	Praa.g_00933	Prai.g_01020
OG0000732	Praa.g_00934	Prai.g_01019
OG0000733	Praa.g_00935	Prai.g_01018
OG0000734	Praa.g_00936	Prai.g_01017
OG0000735	Praa.g_00938	Prai.g_01015
OG0000736	Praa.g_00939	Prai.g_01014
OG0000737	Praa.g_00940	Prai.g_01013
OG0000738	Praa.g_00941	Prai.g_01012
OG0000739	Praa.g_00942	Prai.g_01011
OG0000740	Praa.g_00943	Prai.g_01010
OG0000741	Praa.g_00944	Prai.g_01009
OG0000742	Praa.g_00946	Prai.g_01007
OG0000743	Praa.g_00947	Prai.g_01006
OG0000744	Praa.g_00948	Prai.g_01005
OG0000745	Praa.g_00949	Prai.g_01004
OG0000746	Praa.g_00950	Prai.g_01003
OG0000747	Praa.g_00951	Prai.g_01002
OG0000748	Praa.g_00952	Prai.g_01001
OG0000749	Praa.g_00953	Prai.g_01000
OG0000750	Praa.g_00954	Prai.g_00999
OG0000751	Praa.g_00955	Prai.g_00998
OG0000752	Praa.g_00956	Prai.g_00997
OG0000753	Praa.g_00958	Prai.g_00995
OG0000754	Praa.g_00959	Prai.g_00994
OG0000755	Praa.g_00960	Prai.g_00993
OG0000756	Praa.g_00961	Prai.g_00992
OG0000757	Praa.g_00962	Prai.g_00991
OG0000758	Praa.g_00963	Prai.g_00990
OG0000759	Praa.g_00965	Prai.g_00988
OG0000760	Praa.g_00966	Prai.g_00987
OG0000761	Praa.g_00967	Prai.g_00986
OG0000762	Praa.g_00969	Prai.g_00984
OG0000763	Praa.g_00970	Prai.g_00983
OG0000764	Praa.g_00971	Prai.g_00982
OG0000765	Praa.g_00972	Prai.g_00981
OG0000766	Praa.g_00973	Prai.g_00980
OG0000767	Praa.g_00975	Prai.g_00978
OG0000768	Praa.g_00976	Prai.g_00977
OG0000769	Praa.g_00977	Prai.g_00976
OG0000770	Praa.g_00978	Prai.g_00975
OG0000771	Praa.g_00979	Prai.g_00974
OG0000772	Praa.g_00980	Prai.g_00973
OG0000773	Praa.g_00981	Prai.g_00972
OG0000774	Praa.g_00982	Prai.g_00971
OG0000775	Praa.g_00983	Prai.g_00970
OG0000776	Praa.g_00985	Prai.g_00968
OG0000777	Praa.g_00987	Prai.g_00966
OG0000778	Praa.g_00988	Prai.g_00965
OG0000779	Praa.g_00989	Prai.g_00964
OG0000780	Praa.g_00991	Prai.g_00962
OG0000781	Praa.g_00993	Prai.g_00960
OG0000782	Praa.g_00994	Prai.g_00959
OG0000783	Praa.g_01008	Prai.g_00948
OG0000784	Praa.g_01010	Prai.g_00946
OG0000785	Praa.g_01011	Prai.g_00945
OG0000786	Praa.g_01012	Prai.g_00944
OG0000787	Praa.g_01013	Prai.g_00943
OG0000788	Praa.g_01017	Prai.g_00940
OG0000789	Praa.g_01019	Prai.g_00938
OG0000790	Praa.g_01020	Prai.g_00937
OG0000791	Praa.g_01021	Prai.g_00936
OG0000792	Praa.g_01022	Prai.g_00935
OG0000793	Praa.g_01023	Prai.g_00934
OG0000794	Praa.g_01025	Prai.g_00932
OG0000795	Praa.g_01028	Prai.g_00929
OG0000796	Praa.g_01029	Prai.g_00928
OG0000797	Praa.g_01031	Prai.g_00926
OG0000798	Praa.g_01032	Prai.g_00925
OG0000799	Praa.g_01033	Prai.g_00924
OG0000800	Praa.g_01034	Prai.g_00923
OG0000801	Praa.g_01037	Prai.g_00920
OG0000802	Praa.g_01038	Prai.g_00919
OG0000803	Praa.g_01040	Prai.g_00917
OG0000804	Praa.g_01041	Prai.g_00916
OG0000805	Praa.g_01042	Prai.g_00915
OG0000806	Praa.g_01044	Prai.g_00913
OG0000807	Praa.g_01070	Prai.g_01088
OG0000808	Praa.g_01080	Prai.g_01098
OG0000809	Praa.g_01083	Prai.g_01101
OG0000810	Praa.g_01084	Prai.g_01102
OG0000811	Praa.g_01091	Prai.g_01109
OG0000812	Praa.g_01095	Prai.g_01113
OG0000813	Praa.g_01099	Prai.g_01117
OG0000814	Praa.g_01101	Prai.g_01119
OG0000815	Praa.g_01115	Prai.g_01130
OG0000816	Praa.g_01128	Prai.g_01144
OG0000817	Praa.g_01129	Prai.g_01145
OG0000818	Praa.g_01134	Prai.g_01151
OG0000819	Praa.g_01141	Prai.g_01153
OG0000820	Praa.g_01145	Prai.g_01157
OG0000821	Praa.g_01147	Prai.g_01159
OG0000822	Praa.g_01148	Prai.g_01160
OG0000823	Praa.g_01149	Prai.g_01161
OG0000824	Praa.g_01150	Prai.g_01162
OG0000825	Praa.g_01151	Prai.g_01163
OG0000826	Praa.g_01152	Prai.g_01164
OG0000827	Praa.g_01153	Prai.g_01165
OG0000828	Praa.g_01154	Prai.g_01166
OG0000829	Praa.g_01155	Prai.g_01167
OG0000830	Praa.g_01156	Prai.g_01168
OG0000831	Praa.g_01158	Prai.g_01170
OG0000832	Praa.g_01160	Prai.g_01172
OG0000833	Praa.g_01161	Prai.g_01173
OG0000834	Praa.g_01162	Prai.g_01174
OG0000835	Praa.g_01163	Prai.g_01175
OG0000836	Praa.g_01164	Prai.g_01176
OG0000837	Praa.g_01166	Prai.g_01178
OG0000838	Praa.g_01167	Prai.g_01179
OG0000839	Praa.g_01168	Prai.g_01180
OG0000840	Praa.g_01169	Prai.g_01181
OG0000841	Praa.g_01170	Prai.g_01182
OG0000842	Praa.g_01171	Prai.g_01183
OG0000843	Praa.g_01172	Prai.g_01184
OG0000844	Praa.g_01173	Prai.g_01185
OG0000845	Praa.g_01174	Prai.g_01186
OG0000846	Praa.g_01177	Prai.g_01189
OG0000847	Praa.g_01179	Prai.g_01191
OG0000848	Praa.g_01180	Prai.g_01192
OG0000849	Praa.g_01181	Prai.g_01193
OG0000850	Praa.g_01182	Prai.g_01194
OG0000851	Praa.g_01183	Prai.g_01196
OG0000852	Praa.g_01185	Prai.g_01198
OG0000853	Praa.g_01186	Prai.g_01200
OG0000854	Praa.g_01188	Prai.g_01202
OG0000855	Praa.g_01189	Prai.g_01203
OG0000856	Praa.g_01190	Prai.g_01204
OG0000857	Praa.g_01191	Prai.g_01205
OG0000858	Praa.g_01192	Prai.g_01206
OG0000859	Praa.g_01193	Prai.g_01207
OG0000860	Praa.g_01194	Prai.g_01208
OG0000861	Praa.g_01195	Prai.g_01209
OG0000862	Praa.g_01196	Prai.g_01210
OG0000863	Praa.g_01197	Prai.g_01211
OG0000864	Praa.g_01198	Prai.g_01212
OG0000865	Praa.g_01199	Prai.g_01213
OG0000866	Praa.g_01200	Prai.g_01214
OG0000867	Praa.g_01201	Prai.g_01215
OG0000868	Praa.g_01202	Prai.g_01216
OG0000869	Praa.g_01204	Prai.g_01218
OG0000870	Praa.g_01205	Prai.g_01219
OG0000871	Praa.g_01207	Prai.g_01221
OG0000872	Praa.g_01208	Prai.g_01222
OG0000873	Praa.g_01210	Prai.g_01224
OG0000874	Praa.g_01211	Prai.g_01225
OG0000875	Praa.g_01212	Prai.g_01226
OG0000876	Praa.g_01213	Prai.g_01227
OG0000877	Praa.g_01215	Prai.g_01229
OG0000878	Praa.g_01290	Prai.g_01310
OG0000879	Praa.g_01307	Prai.g_01323
OG0000880	Praa.g_01308	Prai.g_01324
OG0000881	Praa.g_01309	Prai.g_01325
OG0000882	Praa.g_01310	Prai.g_01326
OG0000883	Praa.g_01311	Prai.g_01327
OG0000884	Praa.g_01313	Prai.g_01330
OG0000885	Praa.g_01314	Prai.g_01331
OG0000886	Praa.g_01315	Prai.g_01332
OG0000887	Praa.g_01316	Prai.g_01333
OG0000888	Praa.g_01317	Prai.g_01334
OG0000889	Praa.g_01320	Prai.g_01337
OG0000890	Praa.g_01321	Prai.g_01338
OG0000891	Praa.g_01322	Prai.g_01339
OG0000892	Praa.g_01324	Prai.g_01341
OG0000893	Praa.g_01325	Prai.g_01342
OG0000894	Praa.g_01326	Prai.g_01343
OG0000895	Praa.g_01327	Prai.g_01344
OG0000896	Praa.g_01328	Prai.g_01345
OG0000897	Praa.g_01329	Prai.g_01346
OG0000898	Praa.g_01331	Prai.g_01348
OG0000899	Praa.g_01332	Prai.g_01349
OG0000900	Praa.g_01348	Prai.g_01353
OG0000901	Praa.g_01352	Prai.g_01357
OG0000902	Praa.g_01353	Prai.g_01358
OG0000904	Praa.g_01356	Prai.g_01360
OG0000905	Praa.g_01358	Prai.g_01362
OG0000906	Praa.g_01360	Prai.g_01364
OG0000907	Praa.g_01361	Prai.g_01365
OG0000908	Praa.g_01364	Prai.g_01368
OG0000909	Praa.g_01368	Prai.g_01372
OG0000910	Praa.g_01369	Prai.g_01373
OG0000911	Praa.g_01370	Prai.g_01374
OG0000912	Praa.g_01371	Prai.g_01375
OG0000913	Praa.g_01372	Prai.g_01376
OG0000914	Praa.g_01373	Prai.g_01377
OG0000915	Praa.g_01374	Prai.g_01378
OG0000916	Praa.g_01375	Prai.g_01379
OG0000917	Praa.g_01376	Prai.g_01380
OG0000918	Praa.g_01377	Prai.g_01381
OG0000919	Praa.g_01378	Prai.g_01382
OG0000920	Praa.g_01379	Prai.g_01383
OG0000921	Praa.g_01380	Prai.g_01384
OG0000922	Praa.g_01381	Prai.g_01385
OG0000923	Praa.g_01382	Prai.g_01386
OG0000924	Praa.g_01383	Prai.g_01387
OG0000925	Praa.g_01384	Prai.g_01388
OG0000926	Praa.g_01395	Prai.g_01392
OG0000927	Praa.g_01458	Prai.g_01445
OG0000928	Praa.g_01459	Prai.g_01446
OG0000929	Praa.g_01460	Prai.g_01447
OG0000930	Praa.g_01461	Prai.g_01448
OG0000931	Praa.g_01462	Prai.g_01449
OG0000932	Praa.g_01464	Prai.g_01451
OG0000933	Praa.g_01465	Prai.g_01452
OG0000934	Praa.g_01466	Prai.g_01453
OG0000935	Praa.g_01467	Prai.g_01454
OG0000936	Praa.g_01468	Prai.g_01455
OG0000937	Praa.g_01469	Prai.g_01456
OG0000938	Praa.g_01470	Prai.g_01457
OG0000939	Praa.g_01471	Prai.g_01458
OG0000940	Praa.g_01472	Prai.g_01459
OG0000941	Praa.g_01474	Prai.g_01461
OG0000942	Praa.g_01475	Prai.g_01462
OG0000943	Praa.g_01478	Prai.g_01465
OG0000944	Praa.g_01479	Prai.g_01466
OG0000945	Praa.g_01480	Prai.g_01467
OG0000946	Praa.g_01481	Prai.g_01468
OG0000947	Praa.g_01482	Prai.g_01469
OG0000948	Praa.g_01483	Prai.g_01470
OG0000949	Praa.g_01484	Prai.g_01471
OG0000950	Praa.g_01485	Prai.g_01472
OG0000951	Praa.g_01486	Prai.g_01473
OG0000952	Praa.g_01487	Prai.g_01474
OG0000953	Praa.g_01488	Prai.g_01475
OG0000954	Praa.g_01489	Prai.g_01476
OG0000955	Praa.g_01490	Prai.g_01477
OG0000956	Praa.g_01491	Prai.g_01478
OG0000957	Praa.g_01492	Prai.g_01479
OG0000958	Praa.g_01493	Prai.g_01480
OG0000959	Praa.g_01494	Prai.g_01481
OG0000960	Praa.g_01495	Prai.g_01482
OG0000961	Praa.g_01499	Prai.g_01485
OG0000962	Praa.g_01500	Prai.g_01486
OG0000963	Praa.g_01501	Prai.g_01487
OG0000964	Praa.g_01503	Prai.g_01489
OG0000965	Praa.g_01504	Prai.g_01490
OG0000966	Praa.g_01505	Prai.g_01491
OG0000967	Praa.g_01506	Prai.g_01492
OG0000968	Praa.g_01507	Prai.g_01493
OG0000969	Praa.g_01508	Prai.g_01494
OG0000970	Praa.g_01509	Prai.g_01495
OG0000971	Praa.g_01510	Prai.g_01496
OG0000972	Praa.g_01511	Prai.g_01497
OG0000973	Praa.g_01512	Prai.g_01498
OG0000974	Praa.g_01514	Prai.g_01500
OG0000975	Praa.g_01517	Prai.g_01502
OG0000976	Praa.g_01519	Prai.g_01504
OG0000977	Praa.g_01520	Prai.g_01505
OG0000978	Praa.g_01521	Prai.g_01507
OG0000979	Praa.g_01523	Prai.g_01509
OG0000980	Praa.g_01524	Prai.g_01510
OG0000981	Praa.g_01525	Prai.g_01511
OG0000982	Praa.g_01526	Prai.g_01512
OG0000983	Praa.g_01528	Prai.g_01514
OG0000984	Praa.g_01529	Prai.g_01515
OG0000985	Praa.g_01530	Prai.g_01516
OG0000986	Praa.g_01531	Prai.g_01517
OG0000987	Praa.g_01532	Prai.g_01518
OG0000988	Praa.g_01533	Prai.g_01519
OG0000989	Praa.g_01534	Prai.g_01520
OG0000990	Praa.g_01535	Prai.g_01521
OG0000991	Praa.g_01536	Prai.g_01522
OG0000992	Praa.g_01537	Prai.g_01523
OG0000993	Praa.g_01538	Prai.g_01524
OG0000994	Praa.g_01539	Prai.g_01525
OG0000995	Praa.g_01541	Prai.g_01526
OG0000996	Praa.g_01542	Prai.g_01527
OG0000997	Praa.g_01543	Prai.g_01528
OG0000998	Praa.g_01544	Prai.g_01529
OG0000999	Praa.g_01545	Prai.g_01530
OG0001000	Praa.g_01546	Prai.g_01531
OG0001001	Praa.g_01548	Prai.g_01533
OG0001002	Praa.g_01549	Prai.g_01534
OG0001003	Praa.g_01550	Prai.g_01535
OG0001004	Praa.g_01551	Prai.g_01536
OG0001005	Praa.g_01552	Prai.g_01537
OG0001006	Praa.g_01553	Prai.g_01538
OG0001007	Praa.g_01554	Prai.g_01539
OG0001008	Praa.g_01556	Prai.g_01541
OG0001009	Praa.g_01557	Prai.g_01542
OG0001010	Praa.g_01565	Prai.g_01550
OG0001011	Praa.g_01572	Prai.g_01558
OG0001012	Praa.g_01600	Prai.g_01597
OG0001013	Praa.g_01629	Prai.g_01632
OG0001014	Praa.g_01630	Prai.g_01633
OG0001015	Praa.g_01636	Prai.g_01639
OG0001016	Praa.g_01637	Prai.g_01640
OG0001017	Praa.g_01638	Prai.g_01641
OG0001018	Praa.g_01639	Prai.g_01642
OG0001019	Praa.g_01641	Prai.g_01644
OG0001020	Praa.g_01642	Prai.g_01645
OG0001021	Praa.g_01643	Prai.g_01646
OG0001022	Praa.g_01644	Prai.g_01647
OG0001023	Praa.g_01645	Prai.g_01648
OG0001024	Praa.g_01646	Prai.g_01649
OG0001025	Praa.g_01647	Prai.g_01650
OG0001026	Praa.g_01649	Prai.g_01652
OG0001027	Praa.g_01650	Prai.g_01653
OG0001028	Praa.g_01651	Prai.g_01654
OG0001029	Praa.g_01652	Prai.g_01655
OG0001030	Praa.g_01653	Prai.g_01656
OG0001031	Praa.g_01654	Prai.g_01657
OG0001032	Praa.g_01655	Prai.g_01658
OG0001033	Praa.g_01656	Prai.g_01659
OG0001034	Praa.g_01657	Prai.g_01660
OG0001035	Praa.g_01659	Prai.g_01662
OG0001036	Praa.g_01660	Prai.g_01663
OG0001037	Praa.g_01661	Prai.g_01664
OG0001038	Praa.g_01662	Prai.g_01665
OG0001039	Praa.g_01663	Prai.g_01666
OG0001040	Praa.g_01665	Prai.g_01667
OG0001041	Praa.g_01666	Prai.g_01668
OG0001042	Praa.g_01667	Prai.g_01669
OG0001043	Praa.g_01668	Prai.g_01670
OG0001044	Praa.g_01669	Prai.g_01671
OG0001045	Praa.g_01670	Prai.g_01672
OG0001046	Praa.g_01671	Prai.g_01673
OG0001047	Praa.g_01674	Prai.g_01676
OG0001048	Praa.g_01676	Prai.g_01678
OG0001049	Praa.g_01677	Prai.g_01679
OG0001050	Praa.g_01678	Prai.g_01680
OG0001051	Praa.g_01679	Prai.g_01681
OG0001052	Praa.g_01680	Prai.g_01682
OG0001053	Praa.g_01682	Prai.g_01683
OG0001054	Praa.g_01684	Prai.g_01685
OG0001055	Praa.g_01685	Prai.g_01686
OG0001056	Praa.g_01686	Prai.g_01687
OG0001057	Praa.g_01687	Prai.g_01688
OG0001058	Praa.g_01688	Prai.g_01689
OG0001059	Praa.g_01689	Prai.g_01690
OG0001060	Praa.g_01690	Prai.g_01691
OG0001061	Praa.g_01691	Prai.g_01692
OG0001062	Praa.g_01692	Prai.g_01693
OG0001063	Praa.g_01693	Prai.g_01694
OG0001064	Praa.g_01695	Prai.g_01696
OG0001065	Praa.g_01699	Prai.g_01701
OG0001066	Praa.g_01700	Prai.g_01702
OG0001067	Praa.g_01701	Prai.g_01703
OG0001068	Praa.g_01703	Prai.g_01705
OG0001069	Praa.g_01704	Prai.g_01706
OG0001070	Praa.g_01705	Prai.g_01707
OG0001071	Praa.g_01706	Prai.g_01708
OG0001072	Praa.g_01707	Prai.g_01709
OG0001073	Praa.g_01708	Prai.g_01710
OG0001074	Praa.g_01709	Prai.g_01711
OG0001075	Praa.g_01710	Prai.g_01712
OG0001076	Praa.g_01711	Prai.g_01713
OG0001077	Praa.g_01712	Prai.g_01714
OG0001078	Praa.g_01713	Prai.g_01715
OG0001079	Praa.g_01714	Prai.g_01716
OG0001080	Praa.g_01715	Prai.g_01717
OG0001081	Praa.g_01718	Prai.g_01720
OG0001082	Praa.g_01719	Prai.g_01721
OG0001083	Praa.g_01720	Prai.g_01722
OG0001084	Praa.g_01722	Prai.g_01724
OG0001085	Praa.g_01723	Prai.g_01725
OG0001086	Praa.g_01724	Prai.g_01726
OG0001087	Praa.g_01725	Prai.g_01727
OG0001088	Praa.g_01726	Prai.g_01728
OG0001089	Praa.g_01733	Prai.g_01734
OG0001090	Praa.g_01735	Prai.g_01736
OG0001091	Praa.g_01736	Prai.g_01737
OG0001092	Praa.g_01737	Prai.g_01738
OG0001093	Praa.g_01738	Prai.g_01739
OG0001094	Praa.g_01739	Prai.g_01740
OG0001095	Praa.g_01740	Prai.g_01741
OG0001096	Praa.g_01741	Prai.g_01742
OG0001097	Praa.g_01742	Prai.g_01743
OG0001098	Praa.g_01743	Prai.g_01744
OG0001099	Praa.g_01744	Prai.g_01746
OG0001100	Praa.g_01745	Prai.g_01747
OG0001101	Praa.g_01746	Prai.g_01748
OG0001102	Praa.g_01747	Prai.g_01749
OG0001103	Praa.g_01748	Prai.g_01750
OG0001104	Praa.g_01749	Prai.g_01751
OG0001105	Praa.g_01750	Prai.g_01752
OG0001106	Praa.g_01751	Prai.g_01753
OG0001107	Praa.g_01752	Prai.g_01754
OG0001108	Praa.g_01753	Prai.g_01755
OG0001109	Praa.g_01754	Prai.g_01756
OG0001110	Praa.g_01755	Prai.g_01757
OG0001111	Praa.g_01756	Prai.g_01758
OG0001112	Praa.g_01757	Prai.g_01759
OG0001113	Praa.g_01758	Prai.g_01760
OG0001114	Praa.g_01759	Prai.g_01761
OG0001115	Praa.g_01760	Prai.g_01762
OG0001116	Praa.g_01761	Prai.g_01763
OG0001117	Praa.g_01762	Prai.g_01764
OG0001118	Praa.g_01763	Prai.g_01765
OG0001119	Praa.g_01764	Prai.g_01766
OG0001120	Praa.g_01765	Prai.g_01767
OG0001121	Praa.g_01767	Prai.g_01769
OG0001122	Praa.g_01768	Prai.g_01770
OG0001123	Praa.g_01769	Prai.g_01776
OG0001124	Praa.g_01771	Prai.g_01778
OG0001125	Praa.g_01773	Prai.g_01780
OG0001126	Praa.g_01774	Prai.g_01781
OG0001127	Praa.g_01776	Prai.g_01783
OG0001128	Praa.g_01777	Prai.g_01784
OG0001129	Praa.g_01778	Prai.g_01785
OG0001130	Praa.g_01781	Prai.g_01788
OG0001131	Praa.g_01782	Prai.g_01789
OG0001132	Praa.g_01783	Prai.g_01790
OG0001133	Praa.g_01784	Prai.g_01791
OG0001134	Praa.g_01785	Prai.g_01792
OG0001135	Praa.g_01786	Prai.g_01793
OG0001136	Praa.g_01787	Prai.g_01794
OG0001137	Praa.g_01788	Prai.g_01795
OG0001138	Praa.g_01789	Prai.g_01796
OG0001139	Praa.g_01790	Prai.g_01797
OG0001140	Praa.g_01791	Prai.g_01798
OG0001141	Praa.g_01792	Prai.g_01799
OG0001142	Praa.g_01796	Prai.g_01802
OG0001143	Praa.g_01797	Prai.g_01803
OG0001144	Praa.g_01798	Prai.g_01804
OG0001145	Praa.g_01799	Prai.g_01805
OG0001146	Praa.g_01800	Prai.g_01806
OG0001147	Praa.g_01801	Prai.g_01807
OG0001148	Praa.g_01802	Prai.g_01808
OG0001149	Praa.g_01804	Prai.g_01810
OG0001150	Praa.g_01805	Prai.g_01811
OG0001151	Praa.g_01807	Prai.g_01813
OG0001152	Praa.g_01808	Prai.g_01814
OG0001153	Praa.g_01809	Prai.g_01815
OG0001154	Praa.g_01811	Prai.g_01817
OG0001155	Praa.g_01813	Prai.g_01819
OG0001156	Praa.g_01815	Prai.g_01821
OG0001157	Praa.g_01816	Prai.g_01822
OG0001158	Praa.g_01818	Prai.g_01824
OG0001159	Praa.g_01819	Prai.g_01825
OG0001160	Praa.g_01820	Prai.g_01826
OG0001161	Praa.g_01821	Prai.g_01827
OG0001162	Praa.g_01822	Prai.g_01828
OG0001163	Praa.g_01823	Prai.g_01829
OG0001164	Praa.g_01824	Prai.g_01830
OG0001165	Praa.g_01825	Prai.g_01831
