Orthogroup	Prbc	Syab
OG0000549	Prbc.g_01599	Syab.g_02144
OG0000550	Prbc.g_01603	Syab.g_02149
OG0000551	Prbc.g_01606	Syab.g_02153
OG0000552	Prbc.g_01607	Syab.g_02154
OG0000553	Prbc.g_01608	Syab.g_02046
OG0000554	Prbc.g_01613	Syab.g_02040
OG0000555	Prbc.g_01621	Syab.g_02026
OG0000556	Prbc.g_01623	Syab.g_02022
OG0000557	Prbc.g_01624	Syab.g_02019
OG0000558	Prbc.g_01627	Syab.g_02016
OG0000559	Prbc.g_01631	Syab.g_02012
OG0000560	Prbc.g_01634	Syab.g_02009
OG0000561	Prbc.g_01635	Syab.g_02008
OG0000562	Prbc.g_01636	Syab.g_02007
OG0000563	Prbc.g_01637	Syab.g_02006
OG0000564	Prbc.g_01638	Syab.g_02005
OG0000565	Prbc.g_01641	Syab.g_02001
OG0000566	Prbc.g_01643	Syab.g_01997
OG0000567	Prbc.g_01647	Syab.g_01993
OG0000568	Prbc.g_01648	Syab.g_01991
OG0000569	Prbc.g_01649	Syab.g_01990
OG0000570	Prbc.g_01650	Syab.g_01989
OG0000571	Prbc.g_01652	Syab.g_01986
OG0000572	Prbc.g_01663	Syab.g_01969
OG0000573	Prbc.g_01668	Syab.g_01960
OG0000574	Prbc.g_01670	Syab.g_01959
OG0000575	Prbc.g_01673	Syab.g_01954
OG0000576	Prbc.g_01675	Syab.g_01952
OG0000577	Prbc.g_01676	Syab.g_01951
OG0000578	Prbc.g_01677	Syab.g_01950
OG0000579	Prbc.g_01678	Syab.g_01949
OG0000580	Prbc.g_01679	Syab.g_01948
OG0000581	Prbc.g_01682	Syab.g_01934
OG0000582	Prbc.g_01685	Syab.g_01929
OG0000583	Prbc.g_01686	Syab.g_01928
OG0000584	Prbc.g_01687	Syab.g_01927
OG0000585	Prbc.g_01689	Syab.g_01924
OG0000586	Prbc.g_01690	Syab.g_01923
OG0000587	Prbc.g_01691	Syab.g_01921
OG0000588	Prbc.g_01695	Syab.g_01910
OG0000589	Prbc.g_01698	Syab.g_01899
OG0000590	Prbc.g_01699	Syab.g_01898
OG0000591	Prbc.g_01702	Syab.g_01892
OG0000592	Prbc.g_01703	Syab.g_01891
OG0000593	Prbc.g_01709	Syab.g_01877
OG0000594	Prbc.g_01710	Syab.g_01876
OG0000595	Prbc.g_01711	Syab.g_01875
OG0000596	Prbc.g_01715	Syab.g_01871
OG0000597	Prbc.g_01717	Syab.g_01868
OG0000598	Prbc.g_01718	Syab.g_01867
OG0000599	Prbc.g_01721	Syab.g_01860
OG0000600	Prbc.g_01722	Syab.g_01859
OG0000601	Prbc.g_01723	Syab.g_01858
OG0000602	Prbc.g_01725	Syab.g_01853
OG0000603	Prbc.g_01726	Syab.g_01852
OG0000604	Prbc.g_01727	Syab.g_01850
OG0000605	Prbc.g_01728	Syab.g_01758
OG0000606	Prbc.g_01731	Syab.g_01529
OG0000607	Prbc.g_01734	Syab.g_01533
OG0000608	Prbc.g_01735	Syab.g_01534
OG0000609	Prbc.g_01736	Syab.g_01536
OG0000610	Prbc.g_01742	Syab.g_01555
OG0000611	Prbc.g_01745	Syab.g_01558
OG0000612	Prbc.g_01746	Syab.g_01559
OG0000613	Prbc.g_01752	Syab.g_00228
OG0000614	Prbc.g_01775	Syab.g_01179
OG0000615	Prbc.g_01782	Syab.g_01605
OG0000616	Prbc.g_01055	Syab.g_02897
OG0000617	Prbc.g_01793	Syab.g_01274
OG0000618	Prbc.g_01794	Syab.g_01275
OG0000619	Prbc.g_01795	Syab.g_01662
OG0000620	Prbc.g_01798	Syab.g_01668
OG0000621	Prbc.g_01799	Syab.g_01669
OG0000622	Prbc.g_01800	Syab.g_01670
OG0000623	Prbc.g_01801	Syab.g_01671
OG0000624	Prbc.g_01803	Syab.g_01673
OG0000625	Prbc.g_01804	Syab.g_01674
OG0000626	Prbc.g_01805	Syab.g_01675
OG0000627	Prbc.g_01807	Syab.g_01438
OG0000628	Prbc.g_01808	Syab.g_01437
OG0000629	Prbc.g_01809	Syab.g_01434
OG0000630	Prbc.g_01812	Syab.g_01430
OG0000631	Prbc.g_02007	Syab.g_01421
OG0000632	Prbc.g_02008	Syab.g_01420
OG0000633	Prbc.g_02009	Syab.g_01419
OG0000634	Prbc.g_01854	Syab.g_01651
OG0000635	Prbc.g_01855	Syab.g_01656
OG0000636	Prbc.g_01857	Syab.g_01658
OG0000637	Prbc.g_01859	Syab.g_01660
OG0000638	Prbc.g_01860	Syab.g_01661
OG0000639	Prbc.g_01861	Syab.g_01276
OG0000640	Prbc.g_01862	Syab.g_01277
OG0000641	Prbc.g_01866	Syab.g_01281
OG0000642	Prbc.g_01867	Syab.g_01282
OG0000643	Prbc.g_01868	Syab.g_01283
OG0000644	Prbc.g_01869	Syab.g_01284
OG0000645	Prbc.g_01870	Syab.g_01286
OG0000646	Prbc.g_01873	Syab.g_01289
OG0000647	Prbc.g_01875	Syab.g_01291
OG0000648	Prbc.g_01877	Syab.g_01684
OG0000649	Prbc.g_01878	Syab.g_01685
OG0000650	Prbc.g_01879	Syab.g_01686
OG0000651	Prbc.g_01880	Syab.g_01687
OG0000652	Prbc.g_01881	Syab.g_01688
OG0000653	Prbc.g_01883	Syab.g_01690
OG0000654	Prbc.g_01884	Syab.g_01691
OG0000655	Prbc.g_01885	Syab.g_01692
OG0000656	Prbc.g_01888	Syab.g_01695
OG0000657	Prbc.g_01895	Syab.g_01706
OG0000658	Prbc.g_01897	Syab.g_01710
OG0000659	Prbc.g_01898	Syab.g_01711
OG0000660	Prbc.g_01903	Syab.g_01715
OG0000661	Prbc.g_01905	Syab.g_01717
OG0000662	Prbc.g_01907	Syab.g_01719
OG0000663	Prbc.g_01909	Syab.g_01722
OG0000664	Prbc.g_01910	Syab.g_01723
OG0000665	Prbc.g_01914	Syab.g_01829
OG0000666	Prbc.g_01915	Syab.g_01842
OG0000667	Prbc.g_01919	Syab.g_01548
OG0000668	Prbc.g_01959	Syab.g_01319
OG0000669	Prbc.g_01967	Syab.g_01642
OG0000670	Prbc.g_01970	Syab.g_02156
OG0000671	Prbc.g_01972	Syab.g_01638
OG0000672	Prbc.g_01975	Syab.g_01635
OG0000673	Prbc.g_01978	Syab.g_01632
OG0000674	Prbc.g_01980	Syab.g_01630
OG0000675	Prbc.g_01981	Syab.g_01629
OG0000676	Prbc.g_01983	Syab.g_01620
OG0000677	Prbc.g_01984	Syab.g_01619
OG0000678	Prbc.g_01987	Syab.g_01613
OG0000679	Prbc.g_01991	Syab.g_01601
OG0000680	Prbc.g_01992	Syab.g_01600
OG0000681	Prbc.g_01995	Syab.g_01597
OG0000682	Prbc.g_01996	Syab.g_01596
OG0000683	Prbc.g_01997	Syab.g_01595
OG0000684	Prbc.g_01837	Syab.g_01591
OG0000685	Prbc.g_01839	Syab.g_01589
OG0000686	Prbc.g_01840	Syab.g_01588
OG0000687	Prbc.g_01841	Syab.g_01586
OG0000688	Prbc.g_01844	Syab.g_01576
OG0000689	Prbc.g_01845	Syab.g_01574
OG0000690	Prbc.g_01846	Syab.g_01573
OG0000691	Prbc.g_01847	Syab.g_01572
OG0000692	Prbc.g_01849	Syab.g_01571
OG0000693	Prbc.g_01850	Syab.g_01569
OG0000694	Prbc.g_01851	Syab.g_01568
OG0000695	Prbc.g_02011	Syab.g_01417
OG0000696	Prbc.g_02012	Syab.g_01416
OG0000697	Prbc.g_02013	Syab.g_01415
OG0000698	Prbc.g_02016	Syab.g_01412
OG0000699	Prbc.g_02017	Syab.g_01411
OG0000700	Prbc.g_02018	Syab.g_01410
OG0000701	Prbc.g_02019	Syab.g_01409
OG0000702	Prbc.g_02021	Syab.g_01401
OG0000703	Prbc.g_02022	Syab.g_01400
OG0000704	Prbc.g_02023	Syab.g_01398
OG0000705	Prbc.g_02029	Syab.g_01391
OG0000706	Prbc.g_02030	Syab.g_01390
OG0000707	Prbc.g_02031	Syab.g_01389
OG0000708	Prbc.g_02033	Syab.g_01386
OG0000709	Prbc.g_02037	Syab.g_01378
OG0000710	Prbc.g_02040	Syab.g_01367
OG0000711	Prbc.g_02055	Syab.g_01340
OG0000712	Prbc.g_02057	Syab.g_01338
OG0000713	Prbc.g_02058	Syab.g_01337
OG0000714	Prbc.g_02059	Syab.g_01334
OG0000715	Prbc.g_02061	Syab.g_01332
OG0000716	Prbc.g_02062	Syab.g_01328
OG0000717	Prbc.g_02063	Syab.g_01327
OG0000718	Prbc.g_02079	Syab.g_01323
OG0000719	Prbc.g_02080	Syab.g_01321
OG0000720	Prbc.g_02091	Syab.g_01307
OG0000721	Prbc.g_02092	Syab.g_01305
OG0000722	Prbc.g_02093	Syab.g_01304
OG0000723	Prbc.g_02097	Syab.g_01678
OG0000724	Prbc.g_02108	Syab.g_01223
OG0000725	Prbc.g_01934	Syab.g_01207
OG0000726	Prbc.g_01933	Syab.g_01206
OG0000727	Prbc.g_01932	Syab.g_01205
OG0000728	Prbc.g_01930	Syab.g_01203
OG0000729	Prbc.g_00201	Syab.g_00097
OG0000730	Prbc.g_01244	Syab.g_00521
OG0000731	Prbc.g_01252	Syab.g_00531
OG0000732	Prbc.g_00987	Syab.g_00055
OG0000733	Prbc.g_00897	Syab.g_02798
OG0000734	Prbc.g_01462	Syab.g_02508
OG0000735	Prbc.g_01460	Syab.g_00942
OG0000736	Prbc.g_01459	Syab.g_00943
OG0000737	Prbc.g_01458	Syab.g_00944
OG0000738	Prbc.g_01454	Syab.g_00949
OG0000739	Prbc.g_01453	Syab.g_00961
OG0000740	Prbc.g_01452	Syab.g_00962
OG0000741	Prbc.g_01450	Syab.g_00965
OG0000742	Prbc.g_01447	Syab.g_00968
OG0000743	Prbc.g_01445	Syab.g_00970
OG0000744	Prbc.g_01444	Syab.g_00971
OG0000745	Prbc.g_01442	Syab.g_00973
OG0000746	Prbc.g_01440	Syab.g_00975
OG0000747	Prbc.g_01439	Syab.g_00976
OG0000748	Prbc.g_01435	Syab.g_00991
OG0000749	Prbc.g_01434	Syab.g_00992
OG0000750	Prbc.g_01433	Syab.g_00993
OG0000751	Prbc.g_01430	Syab.g_01002
OG0000752	Prbc.g_01428	Syab.g_01004
OG0000753	Prbc.g_01426	Syab.g_01007
OG0000754	Prbc.g_01422	Syab.g_01012
OG0000755	Prbc.g_01418	Syab.g_01021
OG0000756	Prbc.g_01417	Syab.g_01022
OG0000757	Prbc.g_01410	Syab.g_01029
OG0000758	Prbc.g_01409	Syab.g_01030
OG0000759	Prbc.g_01408	Syab.g_01031
OG0000760	Prbc.g_01407	Syab.g_01032
OG0000761	Prbc.g_01406	Syab.g_01034
OG0000762	Prbc.g_01405	Syab.g_01036
OG0000763	Prbc.g_01403	Syab.g_01038
OG0000764	Prbc.g_01402	Syab.g_01039
OG0000765	Prbc.g_01394	Syab.g_01154
OG0000766	Prbc.g_01393	Syab.g_01153
OG0000767	Prbc.g_01392	Syab.g_01151
OG0000768	Prbc.g_01391	Syab.g_01150
OG0000769	Prbc.g_01389	Syab.g_01148
OG0000770	Prbc.g_01388	Syab.g_01145
OG0000771	Prbc.g_02103	Syab.g_01229
OG0000772	Prbc.g_01320	Syab.g_00957
OG0000773	Prbc.g_00557	Syab.g_00931
OG0000774	Prbc.g_00560	Syab.g_00924
OG0000775	Prbc.g_00561	Syab.g_00922
OG0000776	Prbc.g_00562	Syab.g_00921
OG0000777	Prbc.g_00563	Syab.g_00920
OG0000778	Prbc.g_00564	Syab.g_00919
OG0000779	Prbc.g_00568	Syab.g_00913
OG0000780	Prbc.g_00569	Syab.g_00908
OG0000781	Prbc.g_00571	Syab.g_00904
OG0000782	Prbc.g_00572	Syab.g_00903
OG0000783	Prbc.g_00573	Syab.g_00902
OG0000784	Prbc.g_00574	Syab.g_00901
OG0000785	Prbc.g_00576	Syab.g_00899
OG0000786	Prbc.g_00579	Syab.g_00895
OG0000787	Prbc.g_00580	Syab.g_00894
OG0000788	Prbc.g_01820	Syab.g_01857
OG0000789	Prbc.g_02100	Syab.g_01835
OG0000790	Prbc.g_00662	Syab.g_02082
OG0000791	Prbc.g_00664	Syab.g_02080
OG0000792	Prbc.g_00665	Syab.g_02079
OG0000793	Prbc.g_00668	Syab.g_02074
OG0000794	Prbc.g_00669	Syab.g_02073
OG0000795	Prbc.g_00670	Syab.g_02072
OG0000796	Prbc.g_00674	Syab.g_02068
OG0000797	Prbc.g_00675	Syab.g_02067
OG0000799	Prbc.g_00690	Syab.g_00826
OG0000800	Prbc.g_00691	Syab.g_00821
OG0000801	Prbc.g_00692	Syab.g_00820
OG0000802	Prbc.g_00694	Syab.g_00816
OG0000803	Prbc.g_00696	Syab.g_00806
OG0000804	Prbc.g_00697	Syab.g_00802
OG0000805	Prbc.g_00699	Syab.g_00792
OG0000806	Prbc.g_00701	Syab.g_00790
OG0000807	Prbc.g_00702	Syab.g_00788
OG0000808	Prbc.g_00703	Syab.g_00783
OG0000809	Prbc.g_00707	Syab.g_00780
OG0000810	Prbc.g_00708	Syab.g_00779
OG0000811	Prbc.g_00712	Syab.g_00770
OG0000812	Prbc.g_00714	Syab.g_00768
OG0000813	Prbc.g_00715	Syab.g_00767
OG0000814	Prbc.g_00717	Syab.g_00765
OG0000815	Prbc.g_00718	Syab.g_00760
OG0000816	Prbc.g_00720	Syab.g_00758
OG0000817	Prbc.g_00721	Syab.g_00757
OG0000818	Prbc.g_00725	Syab.g_00751
OG0000819	Prbc.g_00726	Syab.g_00750
OG0000820	Prbc.g_00727	Syab.g_00749
OG0000821	Prbc.g_00730	Syab.g_00743
OG0000822	Prbc.g_00731	Syab.g_00741
OG0000823	Prbc.g_00732	Syab.g_00740
OG0000824	Prbc.g_00735	Syab.g_00735
OG0000825	Prbc.g_00736	Syab.g_00734
OG0000826	Prbc.g_00737	Syab.g_00733
OG0000827	Prbc.g_00738	Syab.g_00732
OG0000828	Prbc.g_00741	Syab.g_00729
OG0000829	Prbc.g_00742	Syab.g_00728
OG0000830	Prbc.g_00743	Syab.g_00727
OG0000831	Prbc.g_00745	Syab.g_00725
OG0000832	Prbc.g_00755	Syab.g_02169
OG0000833	Prbc.g_00763	Syab.g_02178
OG0000834	Prbc.g_00764	Syab.g_02181
OG0000835	Prbc.g_00765	Syab.g_02182
OG0000836	Prbc.g_00766	Syab.g_02185
OG0000837	Prbc.g_00767	Syab.g_02186
OG0000838	Prbc.g_00769	Syab.g_02190
OG0000839	Prbc.g_00770	Syab.g_02191
OG0000840	Prbc.g_00771	Syab.g_02192
OG0000841	Prbc.g_00772	Syab.g_02193
OG0000842	Prbc.g_00773	Syab.g_02194
OG0000843	Prbc.g_00774	Syab.g_02195
OG0000844	Prbc.g_00775	Syab.g_02197
OG0000845	Prbc.g_00776	Syab.g_02198
OG0000846	Prbc.g_00777	Syab.g_02199
OG0000847	Prbc.g_00778	Syab.g_02200
OG0000848	Prbc.g_00779	Syab.g_02202
OG0000849	Prbc.g_00780	Syab.g_02203
OG0000850	Prbc.g_00782	Syab.g_02212
OG0000851	Prbc.g_00783	Syab.g_02226
OG0000852	Prbc.g_00784	Syab.g_02227
OG0000853	Prbc.g_00789	Syab.g_02233
OG0000854	Prbc.g_00791	Syab.g_02235
OG0000855	Prbc.g_00792	Syab.g_02236
OG0000856	Prbc.g_00677	Syab.g_01889
OG0000857	Prbc.g_01874	Syab.g_01290
OG0000858	Prbc.g_00827	Syab.g_02244
OG0000859	Prbc.g_00828	Syab.g_02245
OG0000860	Prbc.g_00834	Syab.g_02258
OG0000861	Prbc.g_00835	Syab.g_02259
OG0000862	Prbc.g_00836	Syab.g_02261
OG0000863	Prbc.g_00837	Syab.g_02265
OG0000864	Prbc.g_00838	Syab.g_02266
OG0000865	Prbc.g_00839	Syab.g_02267
OG0000866	Prbc.g_00840	Syab.g_02268
OG0000867	Prbc.g_00841	Syab.g_02269
OG0000868	Prbc.g_00842	Syab.g_02287
OG0000869	Prbc.g_00845	Syab.g_02292
OG0000870	Prbc.g_00850	Syab.g_02297
OG0000871	Prbc.g_00851	Syab.g_02298
OG0000872	Prbc.g_00852	Syab.g_02305
OG0000873	Prbc.g_00855	Syab.g_02308
OG0000874	Prbc.g_00858	Syab.g_02311
OG0000875	Prbc.g_00860	Syab.g_02313
OG0000876	Prbc.g_00861	Syab.g_02315
OG0000877	Prbc.g_00863	Syab.g_02317
OG0000878	Prbc.g_00864	Syab.g_02318
OG0000879	Prbc.g_00865	Syab.g_02319
OG0000880	Prbc.g_00866	Syab.g_02320
OG0000881	Prbc.g_00869	Syab.g_02325
OG0000882	Prbc.g_00874	Syab.g_02330
OG0000883	Prbc.g_00876	Syab.g_02332
OG0000884	Prbc.g_00878	Syab.g_02334
OG0000885	Prbc.g_00879	Syab.g_02335
OG0000886	Prbc.g_00880	Syab.g_02336
OG0000887	Prbc.g_00881	Syab.g_02338
OG0000888	Prbc.g_00883	Syab.g_02340
OG0000889	Prbc.g_00885	Syab.g_02342
OG0000890	Prbc.g_00886	Syab.g_02348
OG0000891	Prbc.g_00887	Syab.g_02349
OG0000892	Prbc.g_00889	Syab.g_02353
OG0000893	Prbc.g_00933	Syab.g_00366
OG0000894	Prbc.g_00936	Syab.g_00369
OG0000895	Prbc.g_00939	Syab.g_00373
OG0000896	Prbc.g_00940	Syab.g_00374
OG0000897	Prbc.g_00942	Syab.g_00376
OG0000898	Prbc.g_00943	Syab.g_00377
OG0000899	Prbc.g_00944	Syab.g_00378
OG0000900	Prbc.g_00945	Syab.g_00379
OG0000901	Prbc.g_00948	Syab.g_00384
OG0000902	Prbc.g_00950	Syab.g_00386
OG0000903	Prbc.g_00960	Syab.g_00399
OG0000904	Prbc.g_00955	Syab.g_00395
OG0000905	Prbc.g_00952	Syab.g_00390
OG0000906	Prbc.g_00951	Syab.g_00388
OG0000907	Prbc.g_00327	Syab.g_00401
OG0000908	Prbc.g_00324	Syab.g_00404
OG0000909	Prbc.g_00323	Syab.g_00405
OG0000910	Prbc.g_00322	Syab.g_00406
OG0000911	Prbc.g_00320	Syab.g_00408
OG0000912	Prbc.g_00319	Syab.g_00409
OG0000913	Prbc.g_00318	Syab.g_00410
OG0000914	Prbc.g_00317	Syab.g_00411
OG0000915	Prbc.g_00316	Syab.g_00412
OG0000916	Prbc.g_00315	Syab.g_00413
OG0000917	Prbc.g_00314	Syab.g_00414
OG0000918	Prbc.g_00313	Syab.g_00415
OG0000919	Prbc.g_00312	Syab.g_00416
OG0000920	Prbc.g_00311	Syab.g_00417
OG0000921	Prbc.g_00310	Syab.g_00418
OG0000922	Prbc.g_00309	Syab.g_00419
OG0000923	Prbc.g_00305	Syab.g_00423
OG0000924	Prbc.g_00304	Syab.g_00424
OG0000925	Prbc.g_00303	Syab.g_00425
OG0000926	Prbc.g_00302	Syab.g_00426
OG0000927	Prbc.g_00300	Syab.g_00428
OG0000928	Prbc.g_00299	Syab.g_00429
OG0000929	Prbc.g_00298	Syab.g_00430
OG0000930	Prbc.g_00297	Syab.g_00431
OG0000931	Prbc.g_00296	Syab.g_00432
OG0000932	Prbc.g_00295	Syab.g_00433
OG0000933	Prbc.g_00291	Syab.g_00439
OG0000934	Prbc.g_00289	Syab.g_00441
OG0000935	Prbc.g_00288	Syab.g_00442
OG0000936	Prbc.g_00287	Syab.g_00443
OG0000937	Prbc.g_00286	Syab.g_00444
OG0000938	Prbc.g_00283	Syab.g_00447
OG0000939	Prbc.g_00282	Syab.g_00448
OG0000940	Prbc.g_00275	Syab.g_00456
OG0000941	Prbc.g_00273	Syab.g_00458
OG0000942	Prbc.g_00271	Syab.g_00460
OG0000943	Prbc.g_00270	Syab.g_00461
OG0000944	Prbc.g_00268	Syab.g_00463
OG0000945	Prbc.g_00267	Syab.g_00466
OG0000946	Prbc.g_00248	Syab.g_00473
OG0000947	Prbc.g_00246	Syab.g_00476
OG0000948	Prbc.g_00245	Syab.g_00477
OG0000949	Prbc.g_00242	Syab.g_00212
OG0000950	Prbc.g_00237	Syab.g_00204
OG0000951	Prbc.g_00233	Syab.g_00199
OG0000952	Prbc.g_00229	Syab.g_00191
OG0000953	Prbc.g_00225	Syab.g_00134
OG0000954	Prbc.g_00221	Syab.g_00129
OG0000955	Prbc.g_00220	Syab.g_00128
OG0000956	Prbc.g_00218	Syab.g_00126
OG0000957	Prbc.g_00213	Syab.g_00115
OG0000958	Prbc.g_00212	Syab.g_00114
OG0000959	Prbc.g_00208	Syab.g_00110
OG0000960	Prbc.g_00207	Syab.g_00109
OG0000961	Prbc.g_00204	Syab.g_00100
OG0000962	Prbc.g_00202	Syab.g_00098
OG0000963	Prbc.g_00197	Syab.g_00093
OG0000964	Prbc.g_00196	Syab.g_00092
OG0000965	Prbc.g_00195	Syab.g_00091
OG0000966	Prbc.g_00965	Syab.g_00082
OG0000967	Prbc.g_00969	Syab.g_00078
OG0000968	Prbc.g_00971	Syab.g_00075
OG0000969	Prbc.g_00972	Syab.g_00073
OG0000970	Prbc.g_00973	Syab.g_00072
OG0000971	Prbc.g_00974	Syab.g_00070
OG0000972	Prbc.g_00975	Syab.g_00069
OG0000973	Prbc.g_00976	Syab.g_00068
OG0000974	Prbc.g_00977	Syab.g_00067
OG0000975	Prbc.g_00978	Syab.g_00066
OG0000976	Prbc.g_00979	Syab.g_00065
OG0000977	Prbc.g_00980	Syab.g_00063
OG0000978	Prbc.g_00981	Syab.g_00062
OG0000979	Prbc.g_00984	Syab.g_00059
OG0000980	Prbc.g_00986	Syab.g_00056
OG0000981	Prbc.g_00989	Syab.g_00053
OG0000982	Prbc.g_00991	Syab.g_02756
OG0000983	Prbc.g_00992	Syab.g_02757
OG0000984	Prbc.g_00993	Syab.g_02758
OG0000985	Prbc.g_00996	Syab.g_02762
OG0000986	Prbc.g_00998	Syab.g_02764
OG0000987	Prbc.g_00999	Syab.g_02768
OG0000988	Prbc.g_01002	Syab.g_02774
OG0000989	Prbc.g_01006	Syab.g_02792
OG0000990	Prbc.g_01011	Syab.g_02811
OG0000991	Prbc.g_01012	Syab.g_02818
OG0000992	Prbc.g_01015	Syab.g_02821
OG0000993	Prbc.g_01016	Syab.g_02822
OG0000994	Prbc.g_01017	Syab.g_02826
OG0000995	Prbc.g_01021	Syab.g_02835
OG0000996	Prbc.g_01022	Syab.g_02866
OG0000997	Prbc.g_01043	Syab.g_02875
OG0000998	Prbc.g_01045	Syab.g_02877
OG0000999	Prbc.g_01046	Syab.g_02878
OG0001000	Prbc.g_01049	Syab.g_02881
OG0001001	Prbc.g_01052	Syab.g_02888
OG0001002	Prbc.g_01057	Syab.g_02900
OG0001003	Prbc.g_01060	Syab.g_02902
OG0001004	Prbc.g_01061	Syab.g_02903
OG0001005	Prbc.g_01062	Syab.g_02905
OG0001006	Prbc.g_01067	Syab.g_02912
OG0001007	Prbc.g_01069	Syab.g_02914
OG0001008	Prbc.g_01498	Syab.g_00584
OG0001009	Prbc.g_01097	Syab.g_00033
OG0001010	Prbc.g_01098	Syab.g_00034
OG0001011	Prbc.g_01099	Syab.g_00035
OG0001012	Prbc.g_01121	Syab.g_02752
OG0001013	Prbc.g_01126	Syab.g_02716
OG0001014	Prbc.g_01129	Syab.g_02712
OG0001015	Prbc.g_01130	Syab.g_02711
OG0001016	Prbc.g_00500	Syab.g_02439
OG0001017	Prbc.g_00496	Syab.g_02445
OG0001018	Prbc.g_00493	Syab.g_02447
OG0001019	Prbc.g_00484	Syab.g_02469
OG0001020	Prbc.g_00483	Syab.g_02477
OG0001021	Prbc.g_00482	Syab.g_02481
OG0001022	Prbc.g_00479	Syab.g_02485
OG0001023	Prbc.g_00478	Syab.g_02486
OG0001024	Prbc.g_00475	Syab.g_02490
OG0001025	Prbc.g_00468	Syab.g_02497
OG0001026	Prbc.g_00460	Syab.g_02510
OG0001027	Prbc.g_00459	Syab.g_02515
OG0001028	Prbc.g_00457	Syab.g_02517
OG0001029	Prbc.g_00455	Syab.g_02519
OG0001030	Prbc.g_00439	Syab.g_02540
OG0001031	Prbc.g_00385	Syab.g_02615
OG0001032	Prbc.g_00384	Syab.g_02617
OG0001033	Prbc.g_00364	Syab.g_02675
OG0001034	Prbc.g_00334	Syab.g_02370
OG0001035	Prbc.g_01150	Syab.g_00335
OG0001036	Prbc.g_01154	Syab.g_00327
OG0001037	Prbc.g_01155	Syab.g_00325
OG0001038	Prbc.g_01171	Syab.g_00297
OG0001039	Prbc.g_01173	Syab.g_00294
OG0001040	Prbc.g_01176	Syab.g_00291
OG0001041	Prbc.g_01180	Syab.g_00286
OG0001042	Prbc.g_01196	Syab.g_00254
OG0001043	Prbc.g_01197	Syab.g_00250
OG0001044	Prbc.g_01245	Syab.g_00522
OG0001045	Prbc.g_01254	Syab.g_00534
OG0001046	Prbc.g_02168	Syab.g_01352
OG0001047	Prbc.g_01500	Syab.g_00586
OG0001048	Prbc.g_01501	Syab.g_00587
OG0001049	Prbc.g_01503	Syab.g_00590
OG0001050	Prbc.g_01504	Syab.g_00591
OG0001051	Prbc.g_01505	Syab.g_00592
OG0001052	Prbc.g_01531	Syab.g_00693
OG0001053	Prbc.g_01543	Syab.g_02099
OG0001054	Prbc.g_01557	Syab.g_02118
OG0001055	Prbc.g_01597	Syab.g_02139
OG0001056	Prbc.g_01615	Syab.g_02036
OG0001057	Prbc.g_01620	Syab.g_00882
OG0001058	Prbc.g_01629	Syab.g_02014
OG0001059	Prbc.g_01633	Syab.g_02010
OG0001060	Prbc.g_01640	Syab.g_02003
OG0001061	Prbc.g_01653	Syab.g_01985
OG0001062	Prbc.g_01655	Syab.g_01983
OG0001063	Prbc.g_01656	Syab.g_01979
OG0001064	Prbc.g_01657	Syab.g_01978
OG0001065	Prbc.g_01658	Syab.g_01976
OG0001066	Prbc.g_01659	Syab.g_01975
OG0001067	Prbc.g_01660	Syab.g_01974
OG0001068	Prbc.g_01661	Syab.g_01973
OG0001069	Prbc.g_01662	Syab.g_01972
OG0001070	Prbc.g_01664	Syab.g_01968
OG0001071	Prbc.g_01665	Syab.g_01967
OG0001072	Prbc.g_01666	Syab.g_01962
OG0001073	Prbc.g_01680	Syab.g_01947
OG0001074	Prbc.g_01692	Syab.g_01815
OG0001075	Prbc.g_01693	Syab.g_01919
OG0001076	Prbc.g_01700	Syab.g_01897
OG0001077	Prbc.g_01705	Syab.g_01887
OG0001079	Prbc.g_01724	Syab.g_01856
OG0001080	Prbc.g_01730	Syab.g_01756
OG0001081	Prbc.g_01732	Syab.g_01530
OG0001082	Prbc.g_01733	Syab.g_01531
OG0001083	Prbc.g_01738	Syab.g_01540
OG0001084	Prbc.g_01739	Syab.g_01543
OG0001085	Prbc.g_01749	Syab.g_01563
OG0001086	Prbc.g_01750	Syab.g_01565
OG0001087	Prbc.g_01770	Syab.g_01167
OG0001088	Prbc.g_01771	Syab.g_01170
OG0001089	Prbc.g_01779	Syab.g_01198
OG0001090	Prbc.g_01788	Syab.g_01267
OG0001091	Prbc.g_01790	Syab.g_01270
OG0001092	Prbc.g_01791	Syab.g_01272
OG0001093	Prbc.g_01796	Syab.g_01664
OG0001094	Prbc.g_01852	Syab.g_01567
OG0001095	Prbc.g_01871	Syab.g_01287
OG0001096	Prbc.g_01886	Syab.g_01693
OG0001097	Prbc.g_01906	Syab.g_01718
OG0001098	Prbc.g_01923	Syab.g_01497
OG0001099	Prbc.g_01962	Syab.g_02518
OG0001100	Prbc.g_01969	Syab.g_01640
OG0001101	Prbc.g_01971	Syab.g_01639
OG0001102	Prbc.g_01974	Syab.g_01636
OG0001103	Prbc.g_01976	Syab.g_01634
OG0001104	Prbc.g_01838	Syab.g_01590
OG0001105	Prbc.g_01842	Syab.g_01585
OG0001106	Prbc.g_02024	Syab.g_01397
OG0001107	Prbc.g_02034	Syab.g_01385
OG0001108	Prbc.g_02038	Syab.g_01377
OG0001109	Prbc.g_02039	Syab.g_01368
