Orthogroup	Prbc	Prak
OG0000543	Prbc.g_01587	Prak.g_00468
OG0000544	Prbc.g_01588	Prak.g_00469
OG0000545	Prbc.g_01590	Prak.g_00471
OG0000546	Prbc.g_01593	Prak.g_00474
OG0000547	Prbc.g_01595	Prak.g_00476
OG0000548	Prbc.g_01596	Prak.g_00477
OG0000549	Prbc.g_01599	Prak.g_00479
OG0000550	Prbc.g_01603	Prak.g_00483
OG0000551	Prbc.g_01606	Prak.g_00486
OG0000552	Prbc.g_01607	Prak.g_00487
OG0000553	Prbc.g_01608	Prak.g_00488
OG0000554	Prbc.g_01613	Prak.g_00493
OG0000555	Prbc.g_01621	Prak.g_00501
OG0000556	Prbc.g_01623	Prak.g_00503
OG0000557	Prbc.g_01624	Prak.g_00504
OG0000558	Prbc.g_01627	Prak.g_00507
OG0000559	Prbc.g_01631	Prak.g_00511
OG0000560	Prbc.g_01634	Prak.g_00514
OG0000561	Prbc.g_01635	Prak.g_00515
OG0000562	Prbc.g_01636	Prak.g_00516
OG0000563	Prbc.g_01637	Prak.g_00517
OG0000564	Prbc.g_01638	Prak.g_00518
OG0000565	Prbc.g_01641	Prak.g_00520
OG0000566	Prbc.g_01643	Prak.g_00524
OG0000567	Prbc.g_01647	Prak.g_00528
OG0000568	Prbc.g_01648	Prak.g_00529
OG0000569	Prbc.g_01649	Prak.g_00530
OG0000570	Prbc.g_01650	Prak.g_00531
OG0000571	Prbc.g_01652	Prak.g_00533
OG0000572	Prbc.g_01663	Prak.g_00547
OG0000573	Prbc.g_01668	Prak.g_00553
OG0000574	Prbc.g_01670	Prak.g_00554
OG0000575	Prbc.g_01673	Prak.g_00558
OG0000576	Prbc.g_01675	Prak.g_00560
OG0000577	Prbc.g_01676	Prak.g_00561
OG0000578	Prbc.g_01677	Prak.g_00562
OG0000579	Prbc.g_01678	Prak.g_00563
OG0000580	Prbc.g_01679	Prak.g_00564
OG0000581	Prbc.g_01682	Prak.g_00567
OG0000582	Prbc.g_01685	Prak.g_00570
OG0000583	Prbc.g_01686	Prak.g_00571
OG0000584	Prbc.g_01687	Prak.g_00572
OG0000585	Prbc.g_01689	Prak.g_00574
OG0000586	Prbc.g_01690	Prak.g_00575
OG0000587	Prbc.g_01691	Prak.g_00576
OG0000588	Prbc.g_01695	Prak.g_00580
OG0000589	Prbc.g_01698	Prak.g_00582
OG0000590	Prbc.g_01699	Prak.g_00583
OG0000591	Prbc.g_01702	Prak.g_00587
OG0000592	Prbc.g_01703	Prak.g_00588
OG0000593	Prbc.g_01709	Prak.g_01111
OG0000594	Prbc.g_01710	Prak.g_01110
OG0000595	Prbc.g_01711	Prak.g_01109
OG0000596	Prbc.g_01715	Prak.g_01105
OG0000597	Prbc.g_01717	Prak.g_01102
OG0000598	Prbc.g_01718	Prak.g_01101
OG0000599	Prbc.g_01721	Prak.g_01098
OG0000600	Prbc.g_01722	Prak.g_01097
OG0000601	Prbc.g_01723	Prak.g_01096
OG0000602	Prbc.g_01725	Prak.g_01094
OG0000603	Prbc.g_01726	Prak.g_01093
OG0000604	Prbc.g_01727	Prak.g_01092
OG0000605	Prbc.g_01728	Prak.g_01091
OG0000606	Prbc.g_01731	Prak.g_01088
OG0000607	Prbc.g_01734	Prak.g_01085
OG0000608	Prbc.g_01735	Prak.g_01084
OG0000609	Prbc.g_01736	Prak.g_01083
OG0000610	Prbc.g_01742	Prak.g_01077
OG0000611	Prbc.g_01745	Prak.g_01074
OG0000612	Prbc.g_01746	Prak.g_01073
OG0000613	Prbc.g_01752	Prak.g_00800
OG0000614	Prbc.g_01775	Prak.g_00821
OG0000615	Prbc.g_01782	Prak.g_00832
OG0000616	Prbc.g_01055	Prak.g_01934
OG0000617	Prbc.g_01793	Prak.g_01057
OG0000618	Prbc.g_01794	Prak.g_01056
OG0000619	Prbc.g_01795	Prak.g_01055
OG0000620	Prbc.g_01798	Prak.g_01052
OG0000621	Prbc.g_01799	Prak.g_01051
OG0000622	Prbc.g_01800	Prak.g_01050
OG0000623	Prbc.g_01801	Prak.g_01049
OG0000624	Prbc.g_01803	Prak.g_01047
OG0000625	Prbc.g_01804	Prak.g_01046
OG0000626	Prbc.g_01805	Prak.g_01045
OG0000627	Prbc.g_01807	Prak.g_01044
OG0000628	Prbc.g_01808	Prak.g_01043
OG0000629	Prbc.g_01809	Prak.g_01042
OG0000630	Prbc.g_01812	Prak.g_01039
OG0000631	Prbc.g_02007	Prak.g_00946
OG0000632	Prbc.g_02008	Prak.g_00947
OG0000633	Prbc.g_02009	Prak.g_00948
OG0000634	Prbc.g_01854	Prak.g_00841
OG0000635	Prbc.g_01855	Prak.g_00842
OG0000636	Prbc.g_01857	Prak.g_00844
OG0000637	Prbc.g_01859	Prak.g_00846
OG0000638	Prbc.g_01860	Prak.g_00847
OG0000639	Prbc.g_01861	Prak.g_00848
OG0000640	Prbc.g_01862	Prak.g_00849
OG0000641	Prbc.g_01866	Prak.g_00853
OG0000642	Prbc.g_01867	Prak.g_00854
OG0000643	Prbc.g_01868	Prak.g_00855
OG0000644	Prbc.g_01869	Prak.g_00856
OG0000645	Prbc.g_01870	Prak.g_00857
OG0000646	Prbc.g_01873	Prak.g_00859
OG0000647	Prbc.g_01875	Prak.g_00861
OG0000648	Prbc.g_01877	Prak.g_00863
OG0000649	Prbc.g_01878	Prak.g_00864
OG0000650	Prbc.g_01879	Prak.g_00865
OG0000651	Prbc.g_01880	Prak.g_00866
OG0000652	Prbc.g_01881	Prak.g_00867
OG0000653	Prbc.g_01883	Prak.g_00869
OG0000654	Prbc.g_01884	Prak.g_00870
OG0000655	Prbc.g_01885	Prak.g_00871
OG0000656	Prbc.g_01888	Prak.g_00874
OG0000657	Prbc.g_01895	Prak.g_00882
OG0000658	Prbc.g_01897	Prak.g_00884
OG0000659	Prbc.g_01898	Prak.g_00885
OG0000660	Prbc.g_01903	Prak.g_00889
OG0000661	Prbc.g_01905	Prak.g_00891
OG0000662	Prbc.g_01907	Prak.g_00893
OG0000663	Prbc.g_01909	Prak.g_00895
OG0000664	Prbc.g_01910	Prak.g_00896
OG0000665	Prbc.g_01914	Prak.g_00902
OG0000666	Prbc.g_01915	Prak.g_00903
OG0000667	Prbc.g_01919	Prak.g_00907
OG0000668	Prbc.g_01959	Prak.g_00748
OG0000669	Prbc.g_01967	Prak.g_00759
OG0000670	Prbc.g_01970	Prak.g_00762
OG0000671	Prbc.g_01972	Prak.g_00765
OG0000672	Prbc.g_01975	Prak.g_00768
OG0000673	Prbc.g_01978	Prak.g_00771
OG0000674	Prbc.g_01980	Prak.g_00773
OG0000675	Prbc.g_01981	Prak.g_00774
OG0000676	Prbc.g_01983	Prak.g_00776
OG0000677	Prbc.g_01984	Prak.g_00777
OG0000678	Prbc.g_01987	Prak.g_00779
OG0000679	Prbc.g_01991	Prak.g_00783
OG0000680	Prbc.g_01992	Prak.g_00784
OG0000681	Prbc.g_01995	Prak.g_00787
OG0000682	Prbc.g_01996	Prak.g_00788
OG0000683	Prbc.g_01997	Prak.g_00789
OG0000684	Prbc.g_01837	Prak.g_00791
OG0000685	Prbc.g_01839	Prak.g_00793
OG0000686	Prbc.g_01840	Prak.g_00794
OG0000687	Prbc.g_01841	Prak.g_00795
OG0000688	Prbc.g_01844	Prak.g_01069
OG0000689	Prbc.g_01845	Prak.g_01068
OG0000690	Prbc.g_01846	Prak.g_01067
OG0000691	Prbc.g_01847	Prak.g_01066
OG0000692	Prbc.g_01849	Prak.g_01064
OG0000693	Prbc.g_01850	Prak.g_01063
OG0000694	Prbc.g_01851	Prak.g_01062
OG0000695	Prbc.g_02011	Prak.g_00950
OG0000696	Prbc.g_02012	Prak.g_00951
OG0000697	Prbc.g_02013	Prak.g_00952
OG0000698	Prbc.g_02016	Prak.g_00955
OG0000699	Prbc.g_02017	Prak.g_00956
OG0000700	Prbc.g_02018	Prak.g_00957
OG0000701	Prbc.g_02019	Prak.g_00958
OG0000702	Prbc.g_02021	Prak.g_00960
OG0000703	Prbc.g_02022	Prak.g_00961
OG0000704	Prbc.g_02023	Prak.g_00963
OG0000705	Prbc.g_02029	Prak.g_00966
OG0000706	Prbc.g_02030	Prak.g_00967
OG0000707	Prbc.g_02031	Prak.g_00968
OG0000708	Prbc.g_02033	Prak.g_00970
OG0000709	Prbc.g_02037	Prak.g_00974
OG0000710	Prbc.g_02040	Prak.g_00977
OG0000711	Prbc.g_02055	Prak.g_00995
OG0000712	Prbc.g_02057	Prak.g_00996
OG0000713	Prbc.g_02058	Prak.g_00997
OG0000714	Prbc.g_02059	Prak.g_00998
OG0000715	Prbc.g_02061	Prak.g_01000
OG0000716	Prbc.g_02062	Prak.g_01002
OG0000717	Prbc.g_02063	Prak.g_01003
OG0000718	Prbc.g_02079	Prak.g_01007
OG0000719	Prbc.g_02080	Prak.g_01009
OG0000720	Prbc.g_02091	Prak.g_01021
OG0000721	Prbc.g_02092	Prak.g_01025
OG0000722	Prbc.g_02093	Prak.g_01026
OG0000723	Prbc.g_02097	Prak.g_01030
OG0000724	Prbc.g_02108	Prak.g_00925
OG0000725	Prbc.g_01934	Prak.g_00919
OG0000726	Prbc.g_01933	Prak.g_00918
OG0000727	Prbc.g_01932	Prak.g_00917
OG0000728	Prbc.g_01930	Prak.g_00915
OG0000729	Prbc.g_00201	Prak.g_01255
OG0000730	Prbc.g_01244	Prak.g_01214
OG0000731	Prbc.g_01252	Prak.g_00362
OG0000732	Prbc.g_00987	Prak.g_01885
OG0000733	Prbc.g_00897	Prak.g_01551
OG0000734	Prbc.g_01462	Prak.g_01188
OG0000735	Prbc.g_01460	Prak.g_01186
OG0000736	Prbc.g_01459	Prak.g_01185
OG0000737	Prbc.g_01458	Prak.g_01184
OG0000738	Prbc.g_01454	Prak.g_01180
OG0000739	Prbc.g_01453	Prak.g_01179
OG0000740	Prbc.g_01452	Prak.g_01178
OG0000741	Prbc.g_01450	Prak.g_01176
OG0000742	Prbc.g_01447	Prak.g_01173
OG0000743	Prbc.g_01445	Prak.g_01171
OG0000744	Prbc.g_01444	Prak.g_01170
OG0000745	Prbc.g_01442	Prak.g_01169
OG0000746	Prbc.g_01440	Prak.g_01167
OG0000747	Prbc.g_01439	Prak.g_01166
OG0000748	Prbc.g_01435	Prak.g_01162
OG0000749	Prbc.g_01434	Prak.g_01161
OG0000750	Prbc.g_01433	Prak.g_01160
OG0000751	Prbc.g_01430	Prak.g_01157
OG0000752	Prbc.g_01428	Prak.g_01155
OG0000753	Prbc.g_01426	Prak.g_01153
OG0000754	Prbc.g_01422	Prak.g_01150
OG0000755	Prbc.g_01418	Prak.g_01144
OG0000756	Prbc.g_01417	Prak.g_01143
OG0000757	Prbc.g_01410	Prak.g_01136
OG0000758	Prbc.g_01409	Prak.g_01135
OG0000759	Prbc.g_01408	Prak.g_01134
OG0000760	Prbc.g_01407	Prak.g_01133
OG0000761	Prbc.g_01406	Prak.g_01132
OG0000762	Prbc.g_01405	Prak.g_01131
OG0000763	Prbc.g_01403	Prak.g_01129
OG0000764	Prbc.g_01402	Prak.g_01128
OG0000765	Prbc.g_01394	Prak.g_01120
OG0000766	Prbc.g_01393	Prak.g_01119
OG0000767	Prbc.g_01392	Prak.g_01117
OG0000768	Prbc.g_01391	Prak.g_01116
OG0000769	Prbc.g_01389	Prak.g_01114
OG0000770	Prbc.g_01388	Prak.g_00593
OG0000771	Prbc.g_02103	Prak.g_01487
OG0000772	Prbc.g_01320	Prak.g_01571
OG0000773	Prbc.g_00557	Prak.g_01268
OG0000774	Prbc.g_00560	Prak.g_01270
OG0000775	Prbc.g_00561	Prak.g_01272
OG0000776	Prbc.g_00562	Prak.g_01273
OG0000777	Prbc.g_00563	Prak.g_01274
OG0000778	Prbc.g_00564	Prak.g_01275
OG0000779	Prbc.g_00568	Prak.g_01279
OG0000780	Prbc.g_00569	Prak.g_01280
OG0000781	Prbc.g_00571	Prak.g_01284
OG0000782	Prbc.g_00572	Prak.g_01285
OG0000783	Prbc.g_00573	Prak.g_01286
OG0000784	Prbc.g_00574	Prak.g_01287
OG0000785	Prbc.g_00576	Prak.g_01289
OG0000786	Prbc.g_00579	Prak.g_01292
OG0000787	Prbc.g_00580	Prak.g_01293
OG0000788	Prbc.g_01820	Prak.g_00460
OG0000789	Prbc.g_02100	Prak.g_01490
OG0000790	Prbc.g_00662	Prak.g_01334
OG0000791	Prbc.g_00664	Prak.g_01336
OG0000792	Prbc.g_00665	Prak.g_01337
OG0000793	Prbc.g_00668	Prak.g_01340
OG0000794	Prbc.g_00669	Prak.g_01341
OG0000795	Prbc.g_00670	Prak.g_01342
OG0000796	Prbc.g_00674	Prak.g_01346
OG0000797	Prbc.g_00675	Prak.g_01347
OG0000799	Prbc.g_00690	Prak.g_01374
OG0000800	Prbc.g_00691	Prak.g_01375
OG0000801	Prbc.g_00692	Prak.g_01376
OG0000802	Prbc.g_00694	Prak.g_01378
OG0000803	Prbc.g_00696	Prak.g_01380
OG0000804	Prbc.g_00697	Prak.g_01381
OG0000805	Prbc.g_00699	Prak.g_01383
OG0000806	Prbc.g_00701	Prak.g_01385
OG0000807	Prbc.g_00702	Prak.g_01386
OG0000808	Prbc.g_00703	Prak.g_01387
OG0000809	Prbc.g_00707	Prak.g_01389
OG0000810	Prbc.g_00708	Prak.g_01390
OG0000811	Prbc.g_00712	Prak.g_01394
OG0000812	Prbc.g_00714	Prak.g_01396
OG0000813	Prbc.g_00715	Prak.g_01397
OG0000814	Prbc.g_00717	Prak.g_01399
OG0000815	Prbc.g_00718	Prak.g_01400
OG0000816	Prbc.g_00720	Prak.g_01402
OG0000817	Prbc.g_00721	Prak.g_01403
OG0000818	Prbc.g_00725	Prak.g_01408
OG0000819	Prbc.g_00726	Prak.g_01409
OG0000820	Prbc.g_00727	Prak.g_01410
OG0000821	Prbc.g_00730	Prak.g_01414
OG0000822	Prbc.g_00731	Prak.g_01415
OG0000823	Prbc.g_00732	Prak.g_01416
OG0000824	Prbc.g_00735	Prak.g_01419
OG0000825	Prbc.g_00736	Prak.g_01420
OG0000826	Prbc.g_00737	Prak.g_01421
OG0000827	Prbc.g_00738	Prak.g_01422
OG0000828	Prbc.g_00741	Prak.g_01425
OG0000829	Prbc.g_00742	Prak.g_01426
OG0000830	Prbc.g_00743	Prak.g_01427
OG0000831	Prbc.g_00745	Prak.g_01429
OG0000832	Prbc.g_00755	Prak.g_01439
OG0000833	Prbc.g_00763	Prak.g_01448
OG0000834	Prbc.g_00764	Prak.g_01449
OG0000835	Prbc.g_00765	Prak.g_01450
OG0000836	Prbc.g_00766	Prak.g_01451
OG0000837	Prbc.g_00767	Prak.g_01452
OG0000838	Prbc.g_00769	Prak.g_01454
OG0000839	Prbc.g_00770	Prak.g_01455
OG0000840	Prbc.g_00771	Prak.g_01456
OG0000841	Prbc.g_00772	Prak.g_01457
OG0000842	Prbc.g_00773	Prak.g_01458
OG0000843	Prbc.g_00774	Prak.g_01459
OG0000844	Prbc.g_00775	Prak.g_01460
OG0000845	Prbc.g_00776	Prak.g_01461
OG0000846	Prbc.g_00777	Prak.g_01462
OG0000847	Prbc.g_00778	Prak.g_01463
OG0000848	Prbc.g_00779	Prak.g_01464
OG0000849	Prbc.g_00780	Prak.g_01465
OG0000850	Prbc.g_00782	Prak.g_01467
OG0000851	Prbc.g_00783	Prak.g_01468
OG0000852	Prbc.g_00784	Prak.g_01469
OG0000853	Prbc.g_00789	Prak.g_01475
OG0000854	Prbc.g_00791	Prak.g_01477
OG0000855	Prbc.g_00792	Prak.g_01478
OG0000856	Prbc.g_00677	Prak.g_00590
OG0000857	Prbc.g_01874	Prak.g_00860
OG0000858	Prbc.g_00827	Prak.g_01638
OG0000859	Prbc.g_00828	Prak.g_01639
OG0000860	Prbc.g_00834	Prak.g_01647
OG0000861	Prbc.g_00835	Prak.g_01648
OG0000862	Prbc.g_00836	Prak.g_01649
OG0000863	Prbc.g_00837	Prak.g_01651
OG0000864	Prbc.g_00838	Prak.g_01652
OG0000865	Prbc.g_00839	Prak.g_01653
OG0000866	Prbc.g_00840	Prak.g_01654
OG0000867	Prbc.g_00841	Prak.g_01655
OG0000868	Prbc.g_00842	Prak.g_01657
OG0000869	Prbc.g_00845	Prak.g_01660
OG0000870	Prbc.g_00850	Prak.g_01665
OG0000871	Prbc.g_00851	Prak.g_01666
OG0000872	Prbc.g_00852	Prak.g_01667
OG0000873	Prbc.g_00855	Prak.g_01670
OG0000874	Prbc.g_00858	Prak.g_01673
OG0000875	Prbc.g_00860	Prak.g_01674
OG0000876	Prbc.g_00861	Prak.g_01675
OG0000877	Prbc.g_00863	Prak.g_01677
OG0000878	Prbc.g_00864	Prak.g_01678
OG0000879	Prbc.g_00865	Prak.g_01679
OG0000880	Prbc.g_00866	Prak.g_01680
OG0000881	Prbc.g_00869	Prak.g_01684
OG0000882	Prbc.g_00874	Prak.g_01689
OG0000883	Prbc.g_00876	Prak.g_01691
OG0000884	Prbc.g_00878	Prak.g_01693
OG0000885	Prbc.g_00879	Prak.g_01694
OG0000886	Prbc.g_00880	Prak.g_01695
OG0000887	Prbc.g_00881	Prak.g_01696
OG0000888	Prbc.g_00883	Prak.g_01698
OG0000889	Prbc.g_00885	Prak.g_01700
OG0000890	Prbc.g_00886	Prak.g_01701
OG0000891	Prbc.g_00887	Prak.g_01702
OG0000892	Prbc.g_00889	Prak.g_01704
OG0000893	Prbc.g_00933	Prak.g_01708
OG0000894	Prbc.g_00936	Prak.g_01711
OG0000895	Prbc.g_00939	Prak.g_01715
OG0000896	Prbc.g_00940	Prak.g_01716
OG0000897	Prbc.g_00942	Prak.g_01718
OG0000898	Prbc.g_00943	Prak.g_01719
OG0000899	Prbc.g_00944	Prak.g_01720
OG0000900	Prbc.g_00945	Prak.g_01721
OG0000901	Prbc.g_00948	Prak.g_01724
OG0000902	Prbc.g_00950	Prak.g_01726
OG0000903	Prbc.g_00960	Prak.g_01730
OG0000904	Prbc.g_00955	Prak.g_01734
OG0000905	Prbc.g_00952	Prak.g_01728
OG0000906	Prbc.g_00951	Prak.g_01727
OG0000907	Prbc.g_00327	Prak.g_01737
OG0000908	Prbc.g_00324	Prak.g_01740
OG0000909	Prbc.g_00323	Prak.g_01741
OG0000910	Prbc.g_00322	Prak.g_01742
OG0000911	Prbc.g_00320	Prak.g_01744
OG0000912	Prbc.g_00319	Prak.g_01745
OG0000913	Prbc.g_00318	Prak.g_01746
OG0000914	Prbc.g_00317	Prak.g_01747
OG0000915	Prbc.g_00316	Prak.g_01748
OG0000916	Prbc.g_00315	Prak.g_01749
OG0000917	Prbc.g_00314	Prak.g_01750
OG0000918	Prbc.g_00313	Prak.g_01751
OG0000919	Prbc.g_00312	Prak.g_01752
OG0000920	Prbc.g_00311	Prak.g_01753
OG0000921	Prbc.g_00310	Prak.g_01754
OG0000922	Prbc.g_00309	Prak.g_01755
OG0000923	Prbc.g_00305	Prak.g_01759
OG0000924	Prbc.g_00304	Prak.g_01760
OG0000925	Prbc.g_00303	Prak.g_01761
OG0000926	Prbc.g_00302	Prak.g_01762
OG0000927	Prbc.g_00300	Prak.g_01764
OG0000928	Prbc.g_00299	Prak.g_01765
OG0000929	Prbc.g_00298	Prak.g_01766
OG0000930	Prbc.g_00297	Prak.g_01767
OG0000931	Prbc.g_00296	Prak.g_01768
OG0000932	Prbc.g_00295	Prak.g_01769
OG0000933	Prbc.g_00291	Prak.g_01773
OG0000934	Prbc.g_00289	Prak.g_01775
OG0000935	Prbc.g_00288	Prak.g_01776
OG0000936	Prbc.g_00287	Prak.g_01777
OG0000937	Prbc.g_00286	Prak.g_01778
OG0000938	Prbc.g_00283	Prak.g_01781
OG0000939	Prbc.g_00282	Prak.g_01782
OG0000940	Prbc.g_00275	Prak.g_01789
OG0000941	Prbc.g_00273	Prak.g_01791
OG0000942	Prbc.g_00271	Prak.g_01793
OG0000943	Prbc.g_00270	Prak.g_01794
OG0000944	Prbc.g_00268	Prak.g_01796
OG0000945	Prbc.g_00267	Prak.g_01797
OG0000946	Prbc.g_00248	Prak.g_01802
OG0000947	Prbc.g_00246	Prak.g_01804
OG0000948	Prbc.g_00245	Prak.g_01805
OG0000949	Prbc.g_00242	Prak.g_01808
OG0000950	Prbc.g_00237	Prak.g_01815
OG0000951	Prbc.g_00233	Prak.g_01819
OG0000952	Prbc.g_00229	Prak.g_01823
OG0000953	Prbc.g_00225	Prak.g_01827
OG0000954	Prbc.g_00221	Prak.g_01831
OG0000955	Prbc.g_00220	Prak.g_01832
OG0000956	Prbc.g_00218	Prak.g_01834
OG0000957	Prbc.g_00213	Prak.g_01840
OG0000958	Prbc.g_00212	Prak.g_01841
OG0000959	Prbc.g_00208	Prak.g_01845
OG0000960	Prbc.g_00207	Prak.g_01846
OG0000961	Prbc.g_00204	Prak.g_01849
OG0000962	Prbc.g_00202	Prak.g_01851
OG0000963	Prbc.g_00197	Prak.g_01855
OG0000964	Prbc.g_00196	Prak.g_01856
OG0000965	Prbc.g_00195	Prak.g_01857
OG0000966	Prbc.g_00965	Prak.g_01863
OG0000967	Prbc.g_00969	Prak.g_01867
OG0000968	Prbc.g_00971	Prak.g_01869
OG0000969	Prbc.g_00972	Prak.g_01870
OG0000970	Prbc.g_00973	Prak.g_01871
OG0000971	Prbc.g_00974	Prak.g_01872
OG0000972	Prbc.g_00975	Prak.g_01873
OG0000973	Prbc.g_00976	Prak.g_01874
OG0000974	Prbc.g_00977	Prak.g_01875
OG0000975	Prbc.g_00978	Prak.g_01876
OG0000976	Prbc.g_00979	Prak.g_01877
OG0000977	Prbc.g_00980	Prak.g_01878
OG0000978	Prbc.g_00981	Prak.g_01879
OG0000979	Prbc.g_00984	Prak.g_01882
OG0000980	Prbc.g_00986	Prak.g_01884
OG0000981	Prbc.g_00989	Prak.g_01887
OG0000982	Prbc.g_00991	Prak.g_01889
OG0000983	Prbc.g_00992	Prak.g_01890
OG0000984	Prbc.g_00993	Prak.g_01891
OG0000985	Prbc.g_00996	Prak.g_01894
OG0000986	Prbc.g_00998	Prak.g_01896
OG0000987	Prbc.g_00999	Prak.g_01897
OG0000988	Prbc.g_01002	Prak.g_01900
OG0000989	Prbc.g_01006	Prak.g_01904
OG0000990	Prbc.g_01011	Prak.g_01908
OG0000991	Prbc.g_01012	Prak.g_01909
OG0000992	Prbc.g_01015	Prak.g_01912
OG0000993	Prbc.g_01016	Prak.g_01913
OG0000994	Prbc.g_01017	Prak.g_01914
OG0000995	Prbc.g_01021	Prak.g_01918
OG0000996	Prbc.g_01022	Prak.g_01919
OG0000997	Prbc.g_01043	Prak.g_01922
OG0000998	Prbc.g_01045	Prak.g_01924
OG0000999	Prbc.g_01046	Prak.g_01925
OG0001000	Prbc.g_01049	Prak.g_01928
OG0001001	Prbc.g_01052	Prak.g_01931
OG0001002	Prbc.g_01057	Prak.g_01936
OG0001003	Prbc.g_01060	Prak.g_01937
OG0001004	Prbc.g_01061	Prak.g_01938
OG0001005	Prbc.g_01062	Prak.g_01939
OG0001006	Prbc.g_01067	Prak.g_01943
OG0001007	Prbc.g_01069	Prak.g_01945
OG0001008	Prbc.g_01498	Prak.g_00399
OG0001009	Prbc.g_01097	Prak.g_00027
OG0001010	Prbc.g_01098	Prak.g_00028
OG0001011	Prbc.g_01099	Prak.g_00030
OG0001012	Prbc.g_01121	Prak.g_00044
OG0001013	Prbc.g_01126	Prak.g_00051
OG0001014	Prbc.g_01129	Prak.g_00054
OG0001015	Prbc.g_01130	Prak.g_00056
OG0001016	Prbc.g_00500	Prak.g_00078
OG0001017	Prbc.g_00496	Prak.g_00082
OG0001018	Prbc.g_00493	Prak.g_00084
OG0001019	Prbc.g_00484	Prak.g_00093
OG0001020	Prbc.g_00483	Prak.g_00094
OG0001021	Prbc.g_00482	Prak.g_00095
OG0001022	Prbc.g_00479	Prak.g_00098
OG0001023	Prbc.g_00478	Prak.g_00099
OG0001024	Prbc.g_00475	Prak.g_00103
OG0001025	Prbc.g_00468	Prak.g_00110
OG0001026	Prbc.g_00460	Prak.g_00119
OG0001027	Prbc.g_00459	Prak.g_00120
OG0001028	Prbc.g_00457	Prak.g_00122
OG0001029	Prbc.g_00455	Prak.g_00123
OG0001030	Prbc.g_00439	Prak.g_00139
OG0001031	Prbc.g_00385	Prak.g_00199
OG0001032	Prbc.g_00384	Prak.g_00200
OG0001033	Prbc.g_00364	Prak.g_00221
OG0001034	Prbc.g_00334	Prak.g_00252
OG0001035	Prbc.g_01150	Prak.g_00272
OG0001036	Prbc.g_01154	Prak.g_00276
OG0001037	Prbc.g_01155	Prak.g_00277
OG0001038	Prbc.g_01171	Prak.g_00296
OG0001039	Prbc.g_01173	Prak.g_00299
OG0001040	Prbc.g_01176	Prak.g_00301
OG0001041	Prbc.g_01180	Prak.g_00306
OG0001042	Prbc.g_01196	Prak.g_00323
OG0001043	Prbc.g_01197	Prak.g_00324
OG0001044	Prbc.g_01245	Prak.g_00355
OG0001045	Prbc.g_01254	Prak.g_00364
OG0001046	Prbc.g_02168	Prak.g_01597
OG0001047	Prbc.g_01500	Prak.g_00401
OG0001048	Prbc.g_01501	Prak.g_00402
OG0001049	Prbc.g_01503	Prak.g_00404
OG0001050	Prbc.g_01504	Prak.g_00405
OG0001051	Prbc.g_01505	Prak.g_00406
OG0001052	Prbc.g_01531	Prak.g_00432
OG0001053	Prbc.g_01543	Prak.g_00444
OG0001054	Prbc.g_01557	Prak.g_00459
OG0001055	Prbc.g_01597	Prak.g_00478
OG0001056	Prbc.g_01615	Prak.g_00495
OG0001057	Prbc.g_01620	Prak.g_00500
OG0001058	Prbc.g_01629	Prak.g_00509
OG0001059	Prbc.g_01633	Prak.g_00513
OG0001060	Prbc.g_01640	Prak.g_00519
OG0001061	Prbc.g_01653	Prak.g_00534
OG0001062	Prbc.g_01655	Prak.g_00536
OG0001063	Prbc.g_01656	Prak.g_00538
OG0001064	Prbc.g_01657	Prak.g_00539
OG0001065	Prbc.g_01658	Prak.g_00540
OG0001066	Prbc.g_01659	Prak.g_00541
OG0001067	Prbc.g_01660	Prak.g_00542
OG0001068	Prbc.g_01661	Prak.g_00543
OG0001069	Prbc.g_01662	Prak.g_00544
OG0001070	Prbc.g_01664	Prak.g_00548
OG0001071	Prbc.g_01665	Prak.g_00549
OG0001072	Prbc.g_01666	Prak.g_00551
OG0001073	Prbc.g_01680	Prak.g_00565
OG0001074	Prbc.g_01692	Prak.g_00577
OG0001075	Prbc.g_01693	Prak.g_00578
OG0001076	Prbc.g_01700	Prak.g_00585
OG0001077	Prbc.g_01705	Prak.g_00591
OG0001078	Prbc.g_01713	Prak.g_01107
OG0001079	Prbc.g_01724	Prak.g_01095
OG0001080	Prbc.g_01730	Prak.g_01089
OG0001081	Prbc.g_01732	Prak.g_01087
OG0001082	Prbc.g_01733	Prak.g_01086
OG0001083	Prbc.g_01738	Prak.g_01081
OG0001084	Prbc.g_01739	Prak.g_01080
OG0001085	Prbc.g_01749	Prak.g_00797
OG0001086	Prbc.g_01750	Prak.g_00798
OG0001087	Prbc.g_01770	Prak.g_00816
OG0001088	Prbc.g_01771	Prak.g_00817
OG0001089	Prbc.g_01779	Prak.g_00828
OG0001090	Prbc.g_01788	Prak.g_00838
OG0001091	Prbc.g_01790	Prak.g_01060
OG0001092	Prbc.g_01791	Prak.g_01059
OG0001093	Prbc.g_01796	Prak.g_01054
OG0001094	Prbc.g_01852	Prak.g_01061
OG0001095	Prbc.g_01871	Prak.g_00858
OG0001096	Prbc.g_01886	Prak.g_00872
OG0001097	Prbc.g_01906	Prak.g_00892
OG0001098	Prbc.g_01923	Prak.g_00911
OG0001099	Prbc.g_01962	Prak.g_00753
OG0001100	Prbc.g_01969	Prak.g_00761
OG0001101	Prbc.g_01971	Prak.g_00764
OG0001102	Prbc.g_01974	Prak.g_00767
