Orthogroup	Prbc	Pral
OG0000539	Prbc.g_01581	Pral.g_00589
OG0000540	Prbc.g_01582	Pral.g_00588
OG0000541	Prbc.g_01583	Pral.g_00587
OG0000542	Prbc.g_01585	Pral.g_00585
OG0000543	Prbc.g_01587	Pral.g_00583
OG0000544	Prbc.g_01588	Pral.g_00582
OG0000545	Prbc.g_01590	Pral.g_00580
OG0000546	Prbc.g_01593	Pral.g_00577
OG0000547	Prbc.g_01595	Pral.g_00575
OG0000548	Prbc.g_01596	Pral.g_00574
OG0000549	Prbc.g_01599	Pral.g_00571
OG0000550	Prbc.g_01603	Pral.g_00566
OG0000551	Prbc.g_01606	Pral.g_00563
OG0000552	Prbc.g_01607	Pral.g_00562
OG0000553	Prbc.g_01608	Pral.g_00561
OG0000554	Prbc.g_01613	Pral.g_00556
OG0000555	Prbc.g_01621	Pral.g_00548
OG0000556	Prbc.g_01623	Pral.g_00546
OG0000557	Prbc.g_01624	Pral.g_00545
OG0000558	Prbc.g_01627	Pral.g_00543
OG0000559	Prbc.g_01631	Pral.g_00539
OG0000560	Prbc.g_01634	Pral.g_00536
OG0000561	Prbc.g_01635	Pral.g_00535
OG0000562	Prbc.g_01636	Pral.g_00534
OG0000563	Prbc.g_01637	Pral.g_00533
OG0000564	Prbc.g_01638	Pral.g_00532
OG0000565	Prbc.g_01641	Pral.g_00529
OG0000566	Prbc.g_01643	Pral.g_00525
OG0000567	Prbc.g_01647	Pral.g_00521
OG0000568	Prbc.g_01648	Pral.g_00520
OG0000569	Prbc.g_01649	Pral.g_00519
OG0000570	Prbc.g_01650	Pral.g_00518
OG0000571	Prbc.g_01652	Pral.g_00515
OG0000572	Prbc.g_01663	Pral.g_00503
OG0000573	Prbc.g_01668	Pral.g_00497
OG0000574	Prbc.g_01670	Pral.g_00496
OG0000575	Prbc.g_01673	Pral.g_00492
OG0000576	Prbc.g_01675	Pral.g_00490
OG0000577	Prbc.g_01676	Pral.g_00489
OG0000578	Prbc.g_01677	Pral.g_00488
OG0000579	Prbc.g_01678	Pral.g_00487
OG0000580	Prbc.g_01679	Pral.g_00486
OG0000581	Prbc.g_01682	Pral.g_00483
OG0000582	Prbc.g_01685	Pral.g_00480
OG0000583	Prbc.g_01686	Pral.g_00479
OG0000584	Prbc.g_01687	Pral.g_00478
OG0000585	Prbc.g_01689	Pral.g_00476
OG0000586	Prbc.g_01690	Pral.g_00475
OG0000587	Prbc.g_01691	Pral.g_00474
OG0000588	Prbc.g_01695	Pral.g_00469
OG0000589	Prbc.g_01698	Pral.g_00466
OG0000590	Prbc.g_01699	Pral.g_00465
OG0000591	Prbc.g_01702	Pral.g_00462
OG0000592	Prbc.g_01703	Pral.g_00461
OG0000593	Prbc.g_01709	Pral.g_01433
OG0000594	Prbc.g_01710	Pral.g_01434
OG0000595	Prbc.g_01711	Pral.g_01435
OG0000596	Prbc.g_01715	Pral.g_01439
OG0000597	Prbc.g_01717	Pral.g_01441
OG0000598	Prbc.g_01718	Pral.g_01442
OG0000599	Prbc.g_01721	Pral.g_01445
OG0000600	Prbc.g_01722	Pral.g_01446
OG0000601	Prbc.g_01723	Pral.g_01447
OG0000602	Prbc.g_01725	Pral.g_01449
OG0000603	Prbc.g_01726	Pral.g_01450
OG0000604	Prbc.g_01727	Pral.g_01451
OG0000605	Prbc.g_01728	Pral.g_01452
OG0000606	Prbc.g_01731	Pral.g_01455
OG0000607	Prbc.g_01734	Pral.g_01458
OG0000608	Prbc.g_01735	Pral.g_01459
OG0000609	Prbc.g_01736	Pral.g_01460
OG0000610	Prbc.g_01742	Pral.g_01466
OG0000611	Prbc.g_01745	Pral.g_01469
OG0000612	Prbc.g_01746	Pral.g_01470
OG0000613	Prbc.g_01752	Pral.g_01769
OG0000614	Prbc.g_01775	Pral.g_01748
OG0000615	Prbc.g_01782	Pral.g_01737
OG0000616	Prbc.g_01055	Pral.g_00399
OG0000617	Prbc.g_01793	Pral.g_01723
OG0000618	Prbc.g_01794	Pral.g_01722
OG0000619	Prbc.g_01795	Pral.g_01721
OG0000620	Prbc.g_01798	Pral.g_01718
OG0000621	Prbc.g_01799	Pral.g_01717
OG0000622	Prbc.g_01800	Pral.g_01716
OG0000623	Prbc.g_01801	Pral.g_01715
OG0000624	Prbc.g_01803	Pral.g_01713
OG0000625	Prbc.g_01804	Pral.g_01712
OG0000626	Prbc.g_01805	Pral.g_01711
OG0000627	Prbc.g_01807	Pral.g_01709
OG0000628	Prbc.g_01808	Pral.g_01708
OG0000629	Prbc.g_01809	Pral.g_01707
OG0000630	Prbc.g_01812	Pral.g_01704
OG0000631	Prbc.g_02007	Pral.g_01658
OG0000632	Prbc.g_02008	Pral.g_01657
OG0000633	Prbc.g_02009	Pral.g_01656
OG0000634	Prbc.g_01854	Pral.g_01484
OG0000635	Prbc.g_01855	Pral.g_01485
OG0000636	Prbc.g_01857	Pral.g_01487
OG0000637	Prbc.g_01859	Pral.g_01489
OG0000638	Prbc.g_01860	Pral.g_01490
OG0000639	Prbc.g_01861	Pral.g_01491
OG0000640	Prbc.g_01862	Pral.g_01492
OG0000641	Prbc.g_01866	Pral.g_01496
OG0000642	Prbc.g_01867	Pral.g_01497
OG0000643	Prbc.g_01868	Pral.g_01498
OG0000644	Prbc.g_01869	Pral.g_01499
OG0000645	Prbc.g_01870	Pral.g_01500
OG0000646	Prbc.g_01873	Pral.g_01502
OG0000647	Prbc.g_01875	Pral.g_01504
OG0000648	Prbc.g_01877	Pral.g_01506
OG0000649	Prbc.g_01878	Pral.g_01507
OG0000650	Prbc.g_01879	Pral.g_01508
OG0000651	Prbc.g_01880	Pral.g_01509
OG0000652	Prbc.g_01881	Pral.g_01510
OG0000653	Prbc.g_01883	Pral.g_01512
OG0000654	Prbc.g_01884	Pral.g_01513
OG0000655	Prbc.g_01885	Pral.g_01514
OG0000656	Prbc.g_01888	Pral.g_01517
OG0000657	Prbc.g_01895	Pral.g_01524
OG0000658	Prbc.g_01897	Pral.g_01525
OG0000659	Prbc.g_01898	Pral.g_01526
OG0000660	Prbc.g_01903	Pral.g_01530
OG0000661	Prbc.g_01905	Pral.g_01532
OG0000662	Prbc.g_01907	Pral.g_01534
OG0000663	Prbc.g_01909	Pral.g_01536
OG0000664	Prbc.g_01910	Pral.g_01537
OG0000665	Prbc.g_01914	Pral.g_01543
OG0000666	Prbc.g_01915	Pral.g_01544
OG0000667	Prbc.g_01919	Pral.g_01548
OG0000668	Prbc.g_01959	Pral.g_01820
OG0000669	Prbc.g_01967	Pral.g_01809
OG0000670	Prbc.g_01970	Pral.g_01806
OG0000671	Prbc.g_01972	Pral.g_01804
OG0000672	Prbc.g_01975	Pral.g_01801
OG0000673	Prbc.g_01978	Pral.g_01798
OG0000674	Prbc.g_01980	Pral.g_01796
OG0000675	Prbc.g_01981	Pral.g_01795
OG0000676	Prbc.g_01983	Pral.g_01793
OG0000677	Prbc.g_01984	Pral.g_01792
OG0000678	Prbc.g_01987	Pral.g_01790
OG0000679	Prbc.g_01991	Pral.g_01786
OG0000680	Prbc.g_01992	Pral.g_01785
OG0000681	Prbc.g_01995	Pral.g_01782
OG0000682	Prbc.g_01996	Pral.g_01781
OG0000683	Prbc.g_01997	Pral.g_01780
OG0000684	Prbc.g_01837	Pral.g_01778
OG0000685	Prbc.g_01839	Pral.g_01776
OG0000686	Prbc.g_01840	Pral.g_01775
OG0000687	Prbc.g_01841	Pral.g_01774
OG0000688	Prbc.g_01844	Pral.g_01474
OG0000689	Prbc.g_01845	Pral.g_01475
OG0000690	Prbc.g_01846	Pral.g_01476
OG0000691	Prbc.g_01847	Pral.g_01477
OG0000692	Prbc.g_01849	Pral.g_01479
OG0000693	Prbc.g_01850	Pral.g_01480
OG0000694	Prbc.g_01851	Pral.g_01481
OG0000695	Prbc.g_02011	Pral.g_01654
OG0000696	Prbc.g_02012	Pral.g_01653
OG0000697	Prbc.g_02013	Pral.g_01652
OG0000698	Prbc.g_02016	Pral.g_01649
OG0000699	Prbc.g_02017	Pral.g_01647
OG0000700	Prbc.g_02018	Pral.g_01646
OG0000701	Prbc.g_02019	Pral.g_01645
OG0000702	Prbc.g_02021	Pral.g_01643
OG0000703	Prbc.g_02022	Pral.g_01642
OG0000704	Prbc.g_02023	Pral.g_01640
OG0000705	Prbc.g_02029	Pral.g_01634
OG0000706	Prbc.g_02030	Pral.g_01633
OG0000707	Prbc.g_02031	Pral.g_01632
OG0000708	Prbc.g_02033	Pral.g_01630
OG0000709	Prbc.g_02037	Pral.g_01626
OG0000710	Prbc.g_02040	Pral.g_01623
OG0000711	Prbc.g_02055	Pral.g_01579
OG0000712	Prbc.g_02057	Pral.g_01580
OG0000713	Prbc.g_02058	Pral.g_01581
OG0000714	Prbc.g_02059	Pral.g_01582
OG0000715	Prbc.g_02061	Pral.g_01584
OG0000716	Prbc.g_02062	Pral.g_01586
OG0000717	Prbc.g_02063	Pral.g_01587
OG0000718	Prbc.g_02079	Pral.g_01590
OG0000719	Prbc.g_02080	Pral.g_01592
OG0000720	Prbc.g_02091	Pral.g_01603
OG0000721	Prbc.g_02092	Pral.g_01607
OG0000722	Prbc.g_02093	Pral.g_01608
OG0000723	Prbc.g_02097	Pral.g_01575
OG0000724	Prbc.g_02108	Pral.g_01566
OG0000725	Prbc.g_01934	Pral.g_01560
OG0000726	Prbc.g_01933	Pral.g_01559
OG0000727	Prbc.g_01932	Pral.g_01558
OG0000728	Prbc.g_01930	Pral.g_01556
OG0000729	Prbc.g_00201	Pral.g_01311
OG0000730	Prbc.g_01244	Pral.g_01324
OG0000731	Prbc.g_01252	Pral.g_00692
OG0000732	Prbc.g_00987	Pral.g_00348
OG0000733	Prbc.g_00897	Pral.g_00077
OG0000734	Prbc.g_01462	Pral.g_01351
OG0000735	Prbc.g_01460	Pral.g_01353
OG0000736	Prbc.g_01459	Pral.g_01354
OG0000737	Prbc.g_01458	Pral.g_01355
OG0000738	Prbc.g_01454	Pral.g_01359
OG0000739	Prbc.g_01453	Pral.g_01360
OG0000740	Prbc.g_01452	Pral.g_01361
OG0000741	Prbc.g_01450	Pral.g_01363
OG0000742	Prbc.g_01447	Pral.g_01366
OG0000743	Prbc.g_01445	Pral.g_01368
OG0000744	Prbc.g_01444	Pral.g_01369
OG0000745	Prbc.g_01442	Pral.g_01370
OG0000746	Prbc.g_01440	Pral.g_01372
OG0000747	Prbc.g_01439	Pral.g_01373
OG0000748	Prbc.g_01435	Pral.g_01378
OG0000749	Prbc.g_01434	Pral.g_01379
OG0000750	Prbc.g_01433	Pral.g_01380
OG0000751	Prbc.g_01430	Pral.g_01383
OG0000752	Prbc.g_01428	Pral.g_01385
OG0000753	Prbc.g_01426	Pral.g_01388
OG0000754	Prbc.g_01422	Pral.g_01391
OG0000755	Prbc.g_01418	Pral.g_01399
OG0000756	Prbc.g_01417	Pral.g_01400
OG0000757	Prbc.g_01410	Pral.g_01406
OG0000758	Prbc.g_01409	Pral.g_01407
OG0000759	Prbc.g_01408	Pral.g_01408
OG0000760	Prbc.g_01407	Pral.g_01409
OG0000761	Prbc.g_01406	Pral.g_01410
OG0000762	Prbc.g_01405	Pral.g_01411
OG0000763	Prbc.g_01403	Pral.g_01413
OG0000764	Prbc.g_01402	Pral.g_01414
OG0000765	Prbc.g_01394	Pral.g_01423
OG0000766	Prbc.g_01393	Pral.g_01424
OG0000767	Prbc.g_01392	Pral.g_01426
OG0000768	Prbc.g_01391	Pral.g_01427
OG0000769	Prbc.g_01389	Pral.g_01429
OG0000770	Prbc.g_01388	Pral.g_00456
OG0000771	Prbc.g_02103	Pral.g_01064
OG0000772	Prbc.g_01320	Pral.g_01893
OG0000773	Prbc.g_00557	Pral.g_01290
OG0000774	Prbc.g_00560	Pral.g_01288
OG0000775	Prbc.g_00561	Pral.g_01286
OG0000776	Prbc.g_00562	Pral.g_01285
OG0000777	Prbc.g_00563	Pral.g_01284
OG0000778	Prbc.g_00564	Pral.g_01283
OG0000779	Prbc.g_00568	Pral.g_01279
OG0000780	Prbc.g_00569	Pral.g_01278
OG0000781	Prbc.g_00571	Pral.g_01275
OG0000782	Prbc.g_00572	Pral.g_01274
OG0000783	Prbc.g_00573	Pral.g_01273
OG0000784	Prbc.g_00574	Pral.g_01272
OG0000785	Prbc.g_00576	Pral.g_01270
OG0000786	Prbc.g_00579	Pral.g_01267
OG0000787	Prbc.g_00580	Pral.g_01266
OG0000788	Prbc.g_01820	Pral.g_00440
OG0000789	Prbc.g_02100	Pral.g_01060
OG0000790	Prbc.g_00662	Pral.g_01217
OG0000791	Prbc.g_00664	Pral.g_01215
OG0000792	Prbc.g_00665	Pral.g_01214
OG0000793	Prbc.g_00668	Pral.g_01211
OG0000794	Prbc.g_00669	Pral.g_01210
OG0000795	Prbc.g_00670	Pral.g_01209
OG0000796	Prbc.g_00674	Pral.g_01205
OG0000797	Prbc.g_00675	Pral.g_01204
OG0000799	Prbc.g_00690	Pral.g_01184
OG0000800	Prbc.g_00691	Pral.g_01183
OG0000801	Prbc.g_00692	Pral.g_01182
OG0000802	Prbc.g_00694	Pral.g_01180
OG0000803	Prbc.g_00696	Pral.g_01178
OG0000804	Prbc.g_00697	Pral.g_01177
OG0000805	Prbc.g_00699	Pral.g_01175
OG0000806	Prbc.g_00701	Pral.g_01173
OG0000807	Prbc.g_00702	Pral.g_01172
OG0000808	Prbc.g_00703	Pral.g_01171
OG0000809	Prbc.g_00707	Pral.g_01167
OG0000810	Prbc.g_00708	Pral.g_01166
OG0000811	Prbc.g_00712	Pral.g_01158
OG0000812	Prbc.g_00714	Pral.g_01156
OG0000813	Prbc.g_00715	Pral.g_01155
OG0000814	Prbc.g_00717	Pral.g_01153
OG0000815	Prbc.g_00718	Pral.g_01152
OG0000816	Prbc.g_00720	Pral.g_01150
OG0000817	Prbc.g_00721	Pral.g_01149
OG0000818	Prbc.g_00725	Pral.g_01144
OG0000819	Prbc.g_00726	Pral.g_01143
OG0000820	Prbc.g_00727	Pral.g_01142
OG0000821	Prbc.g_00730	Pral.g_01137
OG0000822	Prbc.g_00731	Pral.g_01136
OG0000823	Prbc.g_00732	Pral.g_01135
OG0000824	Prbc.g_00735	Pral.g_01132
OG0000825	Prbc.g_00736	Pral.g_01131
OG0000826	Prbc.g_00737	Pral.g_01130
OG0000827	Prbc.g_00738	Pral.g_01129
OG0000828	Prbc.g_00741	Pral.g_01126
OG0000829	Prbc.g_00742	Pral.g_01125
OG0000830	Prbc.g_00743	Pral.g_01124
OG0000831	Prbc.g_00745	Pral.g_01122
OG0000832	Prbc.g_00755	Pral.g_01110
OG0000833	Prbc.g_00763	Pral.g_01101
OG0000834	Prbc.g_00764	Pral.g_01100
OG0000835	Prbc.g_00765	Pral.g_01099
OG0000836	Prbc.g_00766	Pral.g_01098
OG0000837	Prbc.g_00767	Pral.g_01097
OG0000838	Prbc.g_00769	Pral.g_01094
OG0000839	Prbc.g_00770	Pral.g_01093
OG0000840	Prbc.g_00771	Pral.g_01092
OG0000841	Prbc.g_00772	Pral.g_01091
OG0000842	Prbc.g_00773	Pral.g_01090
OG0000843	Prbc.g_00774	Pral.g_01089
OG0000844	Prbc.g_00775	Pral.g_01088
OG0000845	Prbc.g_00776	Pral.g_01087
OG0000846	Prbc.g_00777	Pral.g_01086
OG0000847	Prbc.g_00778	Pral.g_01085
OG0000848	Prbc.g_00779	Pral.g_01084
OG0000849	Prbc.g_00780	Pral.g_01083
OG0000850	Prbc.g_00782	Pral.g_01081
OG0000851	Prbc.g_00783	Pral.g_01080
OG0000852	Prbc.g_00784	Pral.g_01079
OG0000853	Prbc.g_00789	Pral.g_01074
OG0000854	Prbc.g_00791	Pral.g_01072
OG0000855	Prbc.g_00792	Pral.g_01071
OG0000856	Prbc.g_00677	Pral.g_01058
OG0000857	Prbc.g_01874	Pral.g_01503
OG0000858	Prbc.g_00827	Pral.g_00100
OG0000859	Prbc.g_00828	Pral.g_00101
OG0000860	Prbc.g_00834	Pral.g_00109
OG0000861	Prbc.g_00835	Pral.g_00110
OG0000862	Prbc.g_00836	Pral.g_00111
OG0000863	Prbc.g_00837	Pral.g_00113
OG0000864	Prbc.g_00838	Pral.g_00114
OG0000865	Prbc.g_00839	Pral.g_00115
OG0000866	Prbc.g_00840	Pral.g_00116
OG0000867	Prbc.g_00841	Pral.g_00117
OG0000868	Prbc.g_00842	Pral.g_00119
OG0000869	Prbc.g_00845	Pral.g_00122
OG0000870	Prbc.g_00850	Pral.g_00127
OG0000871	Prbc.g_00851	Pral.g_00128
OG0000872	Prbc.g_00852	Pral.g_00129
OG0000873	Prbc.g_00855	Pral.g_00132
OG0000874	Prbc.g_00858	Pral.g_00135
OG0000875	Prbc.g_00860	Pral.g_00136
OG0000876	Prbc.g_00861	Pral.g_00137
OG0000877	Prbc.g_00863	Pral.g_00139
OG0000878	Prbc.g_00864	Pral.g_00140
OG0000879	Prbc.g_00865	Pral.g_00141
OG0000880	Prbc.g_00866	Pral.g_00142
OG0000881	Prbc.g_00869	Pral.g_00146
OG0000882	Prbc.g_00874	Pral.g_00151
OG0000883	Prbc.g_00876	Pral.g_00154
OG0000884	Prbc.g_00878	Pral.g_00156
OG0000885	Prbc.g_00879	Pral.g_00157
OG0000886	Prbc.g_00880	Pral.g_00158
OG0000887	Prbc.g_00881	Pral.g_00159
OG0000888	Prbc.g_00883	Pral.g_00161
OG0000889	Prbc.g_00885	Pral.g_00163
OG0000890	Prbc.g_00886	Pral.g_00164
OG0000891	Prbc.g_00887	Pral.g_00165
OG0000892	Prbc.g_00889	Pral.g_00167
OG0000893	Prbc.g_00933	Pral.g_00170
OG0000894	Prbc.g_00936	Pral.g_00173
OG0000895	Prbc.g_00939	Pral.g_00177
OG0000896	Prbc.g_00940	Pral.g_00178
OG0000897	Prbc.g_00942	Pral.g_00180
OG0000898	Prbc.g_00943	Pral.g_00181
OG0000899	Prbc.g_00944	Pral.g_00182
OG0000900	Prbc.g_00945	Pral.g_00183
OG0000901	Prbc.g_00948	Pral.g_00187
OG0000902	Prbc.g_00950	Pral.g_00189
OG0000903	Prbc.g_00960	Pral.g_00193
OG0000904	Prbc.g_00955	Pral.g_00198
OG0000905	Prbc.g_00952	Pral.g_00191
OG0000906	Prbc.g_00951	Pral.g_00190
OG0000907	Prbc.g_00327	Pral.g_00200
OG0000908	Prbc.g_00324	Pral.g_00203
OG0000909	Prbc.g_00323	Pral.g_00204
OG0000910	Prbc.g_00322	Pral.g_00205
OG0000911	Prbc.g_00320	Pral.g_00207
OG0000912	Prbc.g_00319	Pral.g_00208
OG0000913	Prbc.g_00318	Pral.g_00209
OG0000914	Prbc.g_00317	Pral.g_00210
OG0000915	Prbc.g_00316	Pral.g_00211
OG0000916	Prbc.g_00315	Pral.g_00212
OG0000917	Prbc.g_00314	Pral.g_00213
OG0000918	Prbc.g_00313	Pral.g_00214
OG0000919	Prbc.g_00312	Pral.g_00215
OG0000920	Prbc.g_00311	Pral.g_00216
OG0000921	Prbc.g_00310	Pral.g_00217
OG0000922	Prbc.g_00309	Pral.g_00218
OG0000923	Prbc.g_00305	Pral.g_00222
OG0000924	Prbc.g_00304	Pral.g_00223
OG0000925	Prbc.g_00303	Pral.g_00224
OG0000926	Prbc.g_00302	Pral.g_00225
OG0000927	Prbc.g_00300	Pral.g_00227
OG0000928	Prbc.g_00299	Pral.g_00228
OG0000929	Prbc.g_00298	Pral.g_00229
OG0000930	Prbc.g_00297	Pral.g_00230
OG0000931	Prbc.g_00296	Pral.g_00232
OG0000932	Prbc.g_00295	Pral.g_01190
OG0000933	Prbc.g_00291	Pral.g_00236
OG0000934	Prbc.g_00289	Pral.g_00238
OG0000935	Prbc.g_00288	Pral.g_00239
OG0000936	Prbc.g_00287	Pral.g_00240
OG0000937	Prbc.g_00286	Pral.g_00241
OG0000938	Prbc.g_00283	Pral.g_00244
OG0000939	Prbc.g_00282	Pral.g_00245
OG0000940	Prbc.g_00275	Pral.g_00252
OG0000941	Prbc.g_00273	Pral.g_00254
OG0000942	Prbc.g_00271	Pral.g_00256
OG0000943	Prbc.g_00270	Pral.g_00257
OG0000944	Prbc.g_00268	Pral.g_00259
OG0000945	Prbc.g_00267	Pral.g_00260
OG0000946	Prbc.g_00248	Pral.g_00266
OG0000947	Prbc.g_00246	Pral.g_00268
OG0000948	Prbc.g_00245	Pral.g_00269
OG0000949	Prbc.g_00242	Pral.g_00272
OG0000950	Prbc.g_00237	Pral.g_00278
OG0000951	Prbc.g_00233	Pral.g_00282
OG0000952	Prbc.g_00229	Pral.g_00286
OG0000953	Prbc.g_00225	Pral.g_00290
OG0000954	Prbc.g_00221	Pral.g_00294
OG0000955	Prbc.g_00220	Pral.g_00295
OG0000956	Prbc.g_00218	Pral.g_00297
OG0000957	Prbc.g_00213	Pral.g_00303
OG0000958	Prbc.g_00212	Pral.g_00304
OG0000959	Prbc.g_00208	Pral.g_00308
OG0000960	Prbc.g_00207	Pral.g_00309
OG0000961	Prbc.g_00204	Pral.g_00312
OG0000962	Prbc.g_00202	Pral.g_00314
OG0000963	Prbc.g_00197	Pral.g_00318
OG0000964	Prbc.g_00196	Pral.g_00319
OG0000965	Prbc.g_00195	Pral.g_00320
OG0000966	Prbc.g_00965	Pral.g_00326
OG0000967	Prbc.g_00969	Pral.g_00330
OG0000968	Prbc.g_00971	Pral.g_00332
OG0000969	Prbc.g_00972	Pral.g_00333
OG0000970	Prbc.g_00973	Pral.g_00334
OG0000971	Prbc.g_00974	Pral.g_00335
OG0000972	Prbc.g_00975	Pral.g_00336
OG0000973	Prbc.g_00976	Pral.g_00337
OG0000974	Prbc.g_00977	Pral.g_00338
OG0000975	Prbc.g_00978	Pral.g_00339
OG0000976	Prbc.g_00979	Pral.g_00340
OG0000977	Prbc.g_00980	Pral.g_00341
OG0000978	Prbc.g_00981	Pral.g_00342
OG0000979	Prbc.g_00984	Pral.g_00345
OG0000980	Prbc.g_00986	Pral.g_00347
OG0000981	Prbc.g_00989	Pral.g_00350
OG0000982	Prbc.g_00991	Pral.g_00352
OG0000983	Prbc.g_00992	Pral.g_00353
OG0000984	Prbc.g_00993	Pral.g_00354
OG0000985	Prbc.g_00996	Pral.g_00357
OG0000986	Prbc.g_00998	Pral.g_00359
OG0000987	Prbc.g_00999	Pral.g_00360
OG0000988	Prbc.g_01002	Pral.g_00363
OG0000989	Prbc.g_01006	Pral.g_00367
OG0000990	Prbc.g_01011	Pral.g_00373
OG0000991	Prbc.g_01012	Pral.g_00374
OG0000992	Prbc.g_01015	Pral.g_00377
OG0000993	Prbc.g_01016	Pral.g_00378
OG0000994	Prbc.g_01017	Pral.g_00379
OG0000995	Prbc.g_01021	Pral.g_00383
OG0000996	Prbc.g_01022	Pral.g_00384
OG0000997	Prbc.g_01043	Pral.g_00386
OG0000998	Prbc.g_01045	Pral.g_00388
OG0000999	Prbc.g_01046	Pral.g_00389
OG0001000	Prbc.g_01049	Pral.g_00392
OG0001001	Prbc.g_01052	Pral.g_00396
OG0001002	Prbc.g_01057	Pral.g_00401
OG0001003	Prbc.g_01060	Pral.g_00402
OG0001004	Prbc.g_01061	Pral.g_00403
OG0001005	Prbc.g_01062	Pral.g_00404
OG0001006	Prbc.g_01067	Pral.g_00408
OG0001007	Prbc.g_01069	Pral.g_00410
OG0001008	Prbc.g_01498	Pral.g_00657
OG0001009	Prbc.g_01097	Pral.g_01017
OG0001010	Prbc.g_01098	Pral.g_01016
OG0001011	Prbc.g_01099	Pral.g_01014
OG0001012	Prbc.g_01121	Pral.g_01001
OG0001013	Prbc.g_01126	Pral.g_00994
OG0001014	Prbc.g_01129	Pral.g_00991
OG0001015	Prbc.g_01130	Pral.g_00990
OG0001016	Prbc.g_00500	Pral.g_00974
OG0001017	Prbc.g_00496	Pral.g_00970
OG0001018	Prbc.g_00493	Pral.g_00968
OG0001019	Prbc.g_00484	Pral.g_00958
OG0001020	Prbc.g_00483	Pral.g_00957
OG0001021	Prbc.g_00482	Pral.g_00956
OG0001022	Prbc.g_00479	Pral.g_00953
OG0001023	Prbc.g_00478	Pral.g_00952
OG0001024	Prbc.g_00475	Pral.g_00949
OG0001025	Prbc.g_00468	Pral.g_00942
OG0001026	Prbc.g_00460	Pral.g_00934
OG0001027	Prbc.g_00459	Pral.g_00933
OG0001028	Prbc.g_00457	Pral.g_00931
OG0001029	Prbc.g_00455	Pral.g_00930
OG0001030	Prbc.g_00439	Pral.g_00914
OG0001031	Prbc.g_00385	Pral.g_00857
OG0001032	Prbc.g_00384	Pral.g_00856
OG0001033	Prbc.g_00364	Pral.g_00836
OG0001034	Prbc.g_00334	Pral.g_00804
OG0001035	Prbc.g_01150	Pral.g_00784
OG0001036	Prbc.g_01154	Pral.g_00780
OG0001037	Prbc.g_01155	Pral.g_00779
OG0001038	Prbc.g_01171	Pral.g_00761
OG0001039	Prbc.g_01173	Pral.g_00758
OG0001040	Prbc.g_01176	Pral.g_00755
OG0001041	Prbc.g_01180	Pral.g_00751
OG0001042	Prbc.g_01196	Pral.g_00734
OG0001043	Prbc.g_01197	Pral.g_00733
OG0001044	Prbc.g_01245	Pral.g_00699
OG0001045	Prbc.g_01254	Pral.g_00690
OG0001046	Prbc.g_02168	Pral.g_01039
OG0001047	Prbc.g_01500	Pral.g_00655
OG0001048	Prbc.g_01501	Pral.g_00654
OG0001049	Prbc.g_01503	Pral.g_00651
OG0001050	Prbc.g_01504	Pral.g_00650
OG0001051	Prbc.g_01505	Pral.g_00649
OG0001052	Prbc.g_01531	Pral.g_00621
OG0001053	Prbc.g_01543	Pral.g_00608
OG0001055	Prbc.g_01597	Pral.g_00573
OG0001056	Prbc.g_01615	Pral.g_00554
OG0001057	Prbc.g_01620	Pral.g_00549
OG0001058	Prbc.g_01629	Pral.g_00541
OG0001059	Prbc.g_01633	Pral.g_00537
OG0001060	Prbc.g_01640	Pral.g_00530
OG0001061	Prbc.g_01653	Pral.g_00514
OG0001062	Prbc.g_01655	Pral.g_00512
OG0001063	Prbc.g_01656	Pral.g_00510
OG0001064	Prbc.g_01657	Pral.g_00509
OG0001065	Prbc.g_01658	Pral.g_00508
OG0001066	Prbc.g_01659	Pral.g_00507
OG0001067	Prbc.g_01660	Pral.g_00506
OG0001068	Prbc.g_01661	Pral.g_00505
OG0001069	Prbc.g_01662	Pral.g_00504
OG0001070	Prbc.g_01664	Pral.g_00502
OG0001071	Prbc.g_01665	Pral.g_00501
OG0001072	Prbc.g_01666	Pral.g_00499
OG0001073	Prbc.g_01680	Pral.g_00485
OG0001074	Prbc.g_01692	Pral.g_00472
OG0001075	Prbc.g_01693	Pral.g_00471
OG0001076	Prbc.g_01700	Pral.g_00464
OG0001077	Prbc.g_01705	Pral.g_00459
OG0001078	Prbc.g_01713	Pral.g_01437
OG0001079	Prbc.g_01724	Pral.g_01448
OG0001080	Prbc.g_01730	Pral.g_01454
OG0001081	Prbc.g_01732	Pral.g_01456
OG0001082	Prbc.g_01733	Pral.g_01457
OG0001083	Prbc.g_01738	Pral.g_01462
OG0001084	Prbc.g_01739	Pral.g_01463
OG0001085	Prbc.g_01749	Pral.g_01772
OG0001086	Prbc.g_01750	Pral.g_01771
OG0001087	Prbc.g_01770	Pral.g_01753
OG0001088	Prbc.g_01771	Pral.g_01752
OG0001089	Prbc.g_01779	Pral.g_01741
OG0001090	Prbc.g_01788	Pral.g_01728
OG0001091	Prbc.g_01790	Pral.g_01726
OG0001092	Prbc.g_01791	Pral.g_01725
OG0001093	Prbc.g_01796	Pral.g_01720
OG0001094	Prbc.g_01852	Pral.g_01482
OG0001095	Prbc.g_01871	Pral.g_01501
OG0001096	Prbc.g_01886	Pral.g_01515
OG0001097	Prbc.g_01906	Pral.g_01533
OG0001098	Prbc.g_01923	Pral.g_01552
OG0001099	Prbc.g_01962	Pral.g_01815
