Orthogroup	Pran	Prad
OG0000576	Pran.g_01522	Prad.g_01230
OG0000577	Pran.g_01521	Prad.g_01231
OG0000578	Pran.g_01520	Prad.g_01232
OG0000579	Pran.g_01519	Prad.g_01233
OG0000580	Pran.g_01518	Prad.g_01234
OG0000581	Pran.g_01517	Prad.g_01235
OG0000582	Pran.g_01516	Prad.g_01236
OG0000583	Pran.g_01515	Prad.g_01237
OG0000584	Pran.g_01514	Prad.g_01238
OG0000585	Pran.g_01513	Prad.g_01239
OG0000586	Pran.g_01511	Prad.g_01241
OG0000587	Pran.g_01510	Prad.g_01242
OG0000588	Pran.g_01508	Prad.g_01244
OG0000589	Pran.g_01507	Prad.g_01245
OG0000590	Pran.g_01505	Prad.g_01247
OG0000591	Pran.g_01499	Prad.g_01253
OG0000592	Pran.g_01498	Prad.g_01254
OG0000593	Pran.g_01497	Prad.g_01255
OG0000594	Pran.g_01495	Prad.g_01257
OG0000595	Pran.g_01494	Prad.g_01258
OG0000596	Pran.g_01493	Prad.g_01259
OG0000597	Pran.g_01491	Prad.g_01261
OG0000598	Pran.g_01490	Prad.g_01262
OG0000599	Pran.g_01489	Prad.g_01263
OG0000600	Pran.g_01488	Prad.g_01264
OG0000601	Pran.g_01486	Prad.g_01266
OG0000602	Pran.g_01485	Prad.g_01267
OG0000603	Pran.g_01484	Prad.g_01268
OG0000604	Pran.g_01483	Prad.g_01269
OG0000605	Pran.g_01482	Prad.g_01270
OG0000606	Pran.g_01481	Prad.g_01271
OG0000607	Pran.g_01479	Prad.g_01273
OG0000608	Pran.g_01478	Prad.g_01274
OG0000609	Pran.g_01472	Prad.g_01278
OG0000610	Pran.g_01471	Prad.g_01279
OG0000611	Pran.g_01459	Prad.g_01050
OG0000612	Pran.g_01458	Prad.g_01051
OG0000613	Pran.g_01457	Prad.g_01052
OG0000614	Pran.g_01456	Prad.g_01053
OG0000615	Pran.g_01454	Prad.g_01055
OG0000616	Pran.g_01453	Prad.g_01056
OG0000617	Pran.g_01452	Prad.g_01057
OG0000618	Pran.g_01451	Prad.g_01058
OG0000619	Pran.g_01450	Prad.g_01059
OG0000620	Pran.g_01449	Prad.g_01060
OG0000621	Pran.g_01448	Prad.g_01061
OG0000622	Pran.g_01447	Prad.g_01062
OG0000623	Pran.g_01446	Prad.g_01063
OG0000624	Pran.g_01445	Prad.g_01064
OG0000625	Pran.g_01444	Prad.g_01065
OG0000626	Pran.g_01443	Prad.g_01066
OG0000627	Pran.g_01442	Prad.g_01067
OG0000628	Pran.g_01441	Prad.g_01068
OG0000629	Pran.g_01440	Prad.g_01069
OG0000630	Pran.g_01439	Prad.g_01070
OG0000631	Pran.g_01437	Prad.g_01072
OG0000632	Pran.g_01420	Prad.g_01088
OG0000633	Pran.g_01415	Prad.g_01092
OG0000634	Pran.g_01400	Prad.g_01107
OG0000635	Pran.g_01378	Prad.g_01109
OG0000636	Pran.g_01377	Prad.g_01110
OG0000637	Pran.g_01376	Prad.g_01111
OG0000638	Pran.g_01365	Prad.g_01123
OG0000639	Pran.g_01356	Prad.g_01132
OG0000640	Pran.g_01354	Prad.g_01134
OG0000641	Pran.g_01352	Prad.g_01137
OG0000642	Pran.g_01351	Prad.g_01138
OG0000643	Pran.g_01350	Prad.g_01139
OG0000644	Pran.g_01349	Prad.g_01140
OG0000645	Pran.g_01348	Prad.g_01141
OG0000646	Pran.g_01347	Prad.g_01142
OG0000647	Pran.g_01346	Prad.g_01143
OG0000648	Pran.g_01344	Prad.g_01145
OG0000649	Pran.g_01343	Prad.g_01146
OG0000650	Pran.g_01342	Prad.g_01147
OG0000651	Pran.g_01341	Prad.g_01148
OG0000652	Pran.g_01340	Prad.g_01149
OG0000653	Pran.g_01339	Prad.g_01150
OG0000654	Pran.g_01337	Prad.g_01152
OG0000655	Pran.g_01335	Prad.g_01154
OG0000656	Pran.g_01334	Prad.g_01155
OG0000657	Pran.g_01333	Prad.g_01156
OG0000658	Pran.g_01332	Prad.g_01157
OG0000659	Pran.g_01331	Prad.g_01158
OG0000660	Pran.g_01330	Prad.g_01159
OG0000661	Pran.g_01329	Prad.g_01160
OG0000662	Pran.g_01328	Prad.g_01161
OG0000663	Pran.g_01327	Prad.g_01162
OG0000664	Pran.g_01326	Prad.g_01163
OG0000665	Pran.g_01325	Prad.g_01164
OG0000666	Pran.g_01324	Prad.g_01165
OG0000667	Pran.g_01323	Prad.g_01166
OG0000668	Pran.g_01322	Prad.g_01167
OG0000669	Pran.g_01320	Prad.g_01169
OG0000670	Pran.g_01319	Prad.g_01170
OG0000671	Pran.g_01318	Prad.g_01171
OG0000672	Pran.g_01317	Prad.g_01172
OG0000673	Pran.g_01316	Prad.g_01173
OG0000674	Pran.g_01315	Prad.g_01174
OG0000675	Pran.g_01313	Prad.g_01176
OG0000676	Pran.g_01312	Prad.g_01177
OG0000677	Pran.g_01310	Prad.g_01180
OG0000678	Pran.g_01308	Prad.g_01182
OG0000679	Pran.g_01307	Prad.g_01183
OG0000680	Pran.g_01306	Prad.g_01184
OG0000681	Pran.g_01305	Prad.g_01185
OG0000682	Pran.g_01304	Prad.g_00308
OG0000683	Pran.g_01302	Prad.g_00306
OG0000684	Pran.g_01301	Prad.g_00305
OG0000685	Pran.g_01300	Prad.g_00304
OG0000686	Pran.g_01299	Prad.g_00303
OG0000687	Pran.g_01298	Prad.g_00302
OG0000688	Pran.g_01297	Prad.g_00301
OG0000689	Pran.g_01296	Prad.g_00300
OG0000690	Pran.g_01295	Prad.g_00299
OG0000691	Pran.g_01294	Prad.g_00298
OG0000692	Pran.g_01292	Prad.g_00296
OG0000693	Pran.g_01291	Prad.g_00295
OG0000694	Pran.g_01290	Prad.g_00294
OG0000695	Pran.g_01289	Prad.g_00293
OG0000696	Pran.g_01287	Prad.g_00292
OG0000697	Pran.g_01285	Prad.g_00290
OG0000698	Pran.g_01283	Prad.g_00288
OG0000699	Pran.g_01282	Prad.g_00287
OG0000700	Pran.g_00413	Prad.g_00260
OG0000701	Pran.g_00418	Prad.g_00256
OG0000702	Pran.g_00421	Prad.g_00253
OG0000703	Pran.g_00422	Prad.g_00252
OG0000704	Pran.g_00423	Prad.g_00251
OG0000705	Pran.g_00424	Prad.g_00250
OG0000706	Pran.g_00425	Prad.g_00249
OG0000707	Pran.g_00426	Prad.g_00248
OG0000708	Pran.g_00427	Prad.g_00247
OG0000709	Pran.g_00429	Prad.g_00245
OG0000710	Pran.g_00430	Prad.g_00244
OG0000711	Pran.g_00431	Prad.g_00243
OG0000712	Pran.g_00432	Prad.g_00242
OG0000713	Pran.g_00433	Prad.g_00241
OG0000714	Pran.g_00435	Prad.g_00239
OG0000715	Pran.g_00436	Prad.g_00238
OG0000716	Pran.g_00438	Prad.g_00236
OG0000717	Pran.g_00439	Prad.g_00235
OG0000718	Pran.g_00440	Prad.g_00234
OG0000719	Pran.g_00442	Prad.g_00232
OG0000720	Pran.g_00443	Prad.g_00231
OG0000721	Pran.g_00445	Prad.g_00228
OG0000722	Pran.g_00446	Prad.g_00227
OG0000723	Pran.g_00447	Prad.g_00226
OG0000724	Pran.g_00449	Prad.g_00224
OG0000725	Pran.g_00450	Prad.g_00223
OG0000726	Pran.g_00451	Prad.g_00222
OG0000727	Pran.g_00452	Prad.g_00221
OG0000728	Pran.g_00453	Prad.g_00220
OG0000729	Pran.g_00454	Prad.g_00219
OG0000730	Pran.g_00455	Prad.g_00218
OG0000731	Pran.g_00456	Prad.g_00217
OG0000732	Pran.g_00457	Prad.g_00216
OG0000733	Pran.g_00458	Prad.g_00215
OG0000734	Pran.g_00459	Prad.g_00214
OG0000735	Pran.g_00461	Prad.g_00212
OG0000736	Pran.g_00462	Prad.g_00211
OG0000737	Pran.g_00463	Prad.g_00210
OG0000738	Pran.g_00464	Prad.g_00209
OG0000739	Pran.g_00465	Prad.g_00208
OG0000740	Pran.g_00466	Prad.g_00207
OG0000741	Pran.g_00467	Prad.g_00206
OG0000742	Pran.g_00469	Prad.g_00204
OG0000743	Pran.g_00470	Prad.g_00203
OG0000744	Pran.g_00471	Prad.g_00202
OG0000745	Pran.g_00472	Prad.g_00201
OG0000746	Pran.g_00473	Prad.g_00200
OG0000747	Pran.g_00474	Prad.g_00199
OG0000748	Pran.g_00475	Prad.g_00198
OG0000749	Pran.g_00476	Prad.g_00197
OG0000750	Pran.g_00477	Prad.g_00196
OG0000751	Pran.g_00478	Prad.g_00195
OG0000752	Pran.g_00479	Prad.g_00194
OG0000753	Pran.g_00481	Prad.g_00192
OG0000754	Pran.g_00482	Prad.g_00191
OG0000755	Pran.g_00483	Prad.g_00190
OG0000756	Pran.g_00484	Prad.g_00189
OG0000757	Pran.g_00485	Prad.g_00188
OG0000758	Pran.g_00486	Prad.g_00187
OG0000759	Pran.g_00488	Prad.g_00185
OG0000760	Pran.g_00489	Prad.g_00184
OG0000761	Pran.g_00490	Prad.g_00183
OG0000762	Pran.g_00492	Prad.g_00181
OG0000763	Pran.g_00493	Prad.g_00180
OG0000764	Pran.g_00494	Prad.g_00179
OG0000765	Pran.g_00495	Prad.g_00178
OG0000766	Pran.g_00496	Prad.g_00177
OG0000767	Pran.g_00498	Prad.g_00175
OG0000768	Pran.g_00499	Prad.g_00174
OG0000769	Pran.g_00500	Prad.g_00173
OG0000770	Pran.g_00501	Prad.g_00172
OG0000771	Pran.g_00502	Prad.g_00171
OG0000772	Pran.g_00503	Prad.g_00170
OG0000773	Pran.g_00504	Prad.g_00169
OG0000774	Pran.g_00505	Prad.g_00168
OG0000775	Pran.g_00506	Prad.g_00167
OG0000776	Pran.g_00508	Prad.g_00165
OG0000777	Pran.g_00510	Prad.g_00163
OG0000778	Pran.g_00511	Prad.g_00162
OG0000779	Pran.g_00512	Prad.g_00161
OG0000780	Pran.g_00514	Prad.g_00159
OG0000781	Pran.g_00516	Prad.g_00157
OG0000782	Pran.g_00517	Prad.g_00156
OG0000783	Pran.g_00537	Prad.g_00144
OG0000784	Pran.g_00539	Prad.g_00142
OG0000785	Pran.g_00540	Prad.g_00141
OG0000786	Pran.g_00541	Prad.g_00140
OG0000787	Pran.g_00542	Prad.g_00139
OG0000788	Pran.g_00546	Prad.g_00135
OG0000789	Pran.g_00548	Prad.g_01039
OG0000790	Pran.g_00549	Prad.g_01038
OG0000791	Pran.g_00550	Prad.g_01037
OG0000792	Pran.g_00551	Prad.g_01036
OG0000793	Pran.g_00552	Prad.g_01035
OG0000794	Pran.g_00554	Prad.g_01033
OG0000795	Pran.g_00557	Prad.g_01030
OG0000796	Pran.g_00558	Prad.g_01029
OG0000797	Pran.g_00560	Prad.g_01026
OG0000798	Pran.g_00561	Prad.g_01025
OG0000799	Pran.g_00562	Prad.g_01024
OG0000800	Pran.g_00563	Prad.g_01023
OG0000801	Pran.g_00566	Prad.g_01020
OG0000802	Pran.g_00567	Prad.g_01019
OG0000803	Pran.g_00569	Prad.g_01017
OG0000804	Pran.g_00570	Prad.g_01016
OG0000805	Pran.g_00571	Prad.g_01015
OG0000806	Pran.g_00573	Prad.g_01013
OG0000807	Pran.g_00154	Prad.g_00990
OG0000808	Pran.g_00144	Prad.g_00981
OG0000809	Pran.g_00141	Prad.g_00978
OG0000810	Pran.g_00140	Prad.g_00977
OG0000811	Pran.g_00133	Prad.g_00970
OG0000812	Pran.g_00129	Prad.g_00635
OG0000813	Pran.g_00125	Prad.g_00639
OG0000814	Pran.g_00123	Prad.g_00641
OG0000815	Pran.g_00110	Prad.g_00655
OG0000816	Pran.g_00092	Prad.g_01988
OG0000817	Pran.g_00091	Prad.g_01987
OG0000818	Pran.g_00085	Prad.g_01522
OG0000819	Pran.g_00078	Prad.g_01515
OG0000820	Pran.g_00075	Prad.g_01511
OG0000821	Pran.g_00073	Prad.g_01509
OG0000822	Pran.g_00072	Prad.g_01508
OG0000823	Pran.g_00071	Prad.g_01507
OG0000824	Pran.g_00070	Prad.g_01506
OG0000825	Pran.g_00069	Prad.g_01505
OG0000826	Pran.g_00068	Prad.g_01504
OG0000827	Pran.g_00067	Prad.g_01503
OG0000828	Pran.g_00066	Prad.g_01502
OG0000829	Pran.g_00065	Prad.g_01501
OG0000830	Pran.g_00064	Prad.g_01500
OG0000831	Pran.g_00061	Prad.g_01497
OG0000832	Pran.g_00059	Prad.g_01495
OG0000833	Pran.g_00058	Prad.g_01494
OG0000834	Pran.g_00057	Prad.g_01493
OG0000835	Pran.g_00056	Prad.g_01492
OG0000836	Pran.g_00055	Prad.g_01491
OG0000837	Pran.g_00053	Prad.g_01489
OG0000838	Pran.g_00052	Prad.g_01488
OG0000839	Pran.g_00051	Prad.g_01487
OG0000840	Pran.g_00050	Prad.g_01486
OG0000841	Pran.g_00049	Prad.g_01485
OG0000842	Pran.g_00048	Prad.g_01484
OG0000843	Pran.g_00047	Prad.g_01483
OG0000844	Pran.g_00046	Prad.g_01482
OG0000845	Pran.g_00045	Prad.g_01481
OG0000846	Pran.g_00042	Prad.g_01478
OG0000847	Pran.g_00040	Prad.g_01476
OG0000848	Pran.g_00039	Prad.g_01475
OG0000849	Pran.g_00038	Prad.g_01474
OG0000850	Pran.g_00037	Prad.g_01473
OG0000851	Pran.g_00036	Prad.g_01472
OG0000852	Pran.g_00034	Prad.g_01469
OG0000853	Pran.g_00033	Prad.g_01468
OG0000854	Pran.g_00031	Prad.g_01466
OG0000855	Pran.g_00030	Prad.g_01465
OG0000856	Pran.g_00029	Prad.g_01464
OG0000857	Pran.g_00028	Prad.g_01463
OG0000858	Pran.g_00027	Prad.g_01462
OG0000859	Pran.g_00026	Prad.g_01461
OG0000860	Pran.g_00025	Prad.g_01460
OG0000861	Pran.g_00024	Prad.g_01459
OG0000862	Pran.g_00023	Prad.g_01458
OG0000863	Pran.g_00022	Prad.g_01457
OG0000864	Pran.g_00021	Prad.g_01456
OG0000865	Pran.g_00020	Prad.g_01455
OG0000866	Pran.g_00019	Prad.g_01454
OG0000867	Pran.g_00018	Prad.g_01453
OG0000868	Pran.g_00017	Prad.g_01452
OG0000869	Pran.g_00015	Prad.g_01450
OG0000870	Pran.g_00014	Prad.g_01449
OG0000871	Pran.g_00012	Prad.g_01447
OG0000872	Pran.g_00011	Prad.g_01446
OG0000873	Pran.g_00009	Prad.g_01444
OG0000874	Pran.g_00008	Prad.g_01443
OG0000875	Pran.g_00007	Prad.g_01442
OG0000876	Pran.g_00006	Prad.g_01441
OG0000877	Pran.g_00004	Prad.g_01439
OG0000878	Pran.g_00899	Prad.g_00341
OG0000879	Pran.g_00887	Prad.g_00359
OG0000880	Pran.g_00886	Prad.g_00360
OG0000881	Pran.g_00885	Prad.g_00361
OG0000882	Pran.g_00884	Prad.g_00362
OG0000883	Pran.g_00883	Prad.g_00363
OG0000884	Pran.g_00881	Prad.g_00365
OG0000885	Pran.g_00880	Prad.g_00366
OG0000886	Pran.g_00879	Prad.g_00631
OG0000887	Pran.g_00878	Prad.g_00630
OG0000888	Pran.g_00877	Prad.g_00629
OG0000889	Pran.g_00874	Prad.g_00626
OG0000890	Pran.g_00873	Prad.g_00625
OG0000891	Pran.g_00872	Prad.g_00624
OG0000892	Pran.g_00870	Prad.g_00622
OG0000893	Pran.g_00869	Prad.g_00621
OG0000894	Pran.g_00868	Prad.g_00620
OG0000895	Pran.g_00867	Prad.g_00619
OG0000896	Pran.g_00866	Prad.g_00618
OG0000897	Pran.g_00865	Prad.g_00617
OG0000898	Pran.g_00863	Prad.g_00615
OG0000899	Pran.g_00862	Prad.g_00614
OG0000900	Pran.g_00855	Prad.g_00612
OG0000901	Pran.g_00854	Prad.g_00608
OG0000902	Pran.g_00853	Prad.g_00607
OG0000903	Pran.g_00852	Prad.g_00606
OG0000904	Pran.g_00850	Prad.g_00604
OG0000905	Pran.g_00848	Prad.g_00602
OG0000906	Pran.g_00847	Prad.g_00600
OG0000907	Pran.g_00846	Prad.g_00599
OG0000908	Pran.g_00843	Prad.g_00596
OG0000909	Pran.g_00839	Prad.g_00592
OG0000910	Pran.g_00838	Prad.g_00591
OG0000911	Pran.g_00837	Prad.g_00590
OG0000912	Pran.g_00836	Prad.g_00589
OG0000913	Pran.g_00835	Prad.g_00588
OG0000914	Pran.g_00834	Prad.g_00587
OG0000915	Pran.g_00833	Prad.g_00586
OG0000916	Pran.g_00832	Prad.g_00585
OG0000917	Pran.g_00831	Prad.g_00584
OG0000918	Pran.g_00830	Prad.g_00583
OG0000919	Pran.g_00829	Prad.g_00582
OG0000920	Pran.g_00828	Prad.g_00581
OG0000921	Pran.g_00827	Prad.g_00580
OG0000922	Pran.g_00826	Prad.g_00579
OG0000923	Pran.g_00825	Prad.g_00578
OG0000924	Pran.g_00824	Prad.g_00577
OG0000925	Pran.g_00823	Prad.g_00576
OG0000926	Pran.g_00822	Prad.g_00567
OG0000927	Pran.g_00751	Prad.g_00533
OG0000928	Pran.g_00750	Prad.g_00532
OG0000929	Pran.g_00749	Prad.g_00531
OG0000930	Pran.g_00748	Prad.g_00530
OG0000931	Pran.g_00747	Prad.g_00529
OG0000932	Pran.g_00745	Prad.g_00527
OG0000933	Pran.g_00744	Prad.g_00526
OG0000934	Pran.g_00743	Prad.g_00525
OG0000935	Pran.g_00742	Prad.g_00524
OG0000936	Pran.g_00741	Prad.g_00523
OG0000937	Pran.g_00740	Prad.g_00522
OG0000938	Pran.g_00739	Prad.g_00521
OG0000939	Pran.g_00738	Prad.g_00520
OG0000940	Pran.g_00737	Prad.g_00519
OG0000941	Pran.g_00735	Prad.g_00517
OG0000942	Pran.g_00734	Prad.g_00516
OG0000943	Pran.g_00731	Prad.g_00513
OG0000944	Pran.g_00730	Prad.g_00512
OG0000945	Pran.g_00729	Prad.g_00511
OG0000946	Pran.g_00728	Prad.g_00510
OG0000947	Pran.g_00727	Prad.g_00509
OG0000948	Pran.g_00726	Prad.g_00508
OG0000949	Pran.g_00725	Prad.g_00507
OG0000950	Pran.g_00724	Prad.g_00506
OG0000951	Pran.g_00723	Prad.g_00505
OG0000952	Pran.g_00722	Prad.g_00504
OG0000953	Pran.g_00721	Prad.g_00503
OG0000954	Pran.g_00720	Prad.g_00502
OG0000955	Pran.g_00719	Prad.g_00501
OG0000956	Pran.g_00718	Prad.g_00500
OG0000957	Pran.g_00717	Prad.g_00499
OG0000958	Pran.g_00716	Prad.g_00498
OG0000959	Pran.g_00715	Prad.g_00497
OG0000960	Pran.g_00714	Prad.g_00496
OG0000961	Pran.g_00710	Prad.g_00491
OG0000962	Pran.g_00709	Prad.g_00490
OG0000963	Pran.g_00708	Prad.g_00489
OG0000964	Pran.g_00706	Prad.g_00487
OG0000965	Pran.g_00705	Prad.g_00486
OG0000966	Pran.g_00704	Prad.g_00485
OG0000967	Pran.g_00703	Prad.g_00484
OG0000968	Pran.g_00702	Prad.g_00483
OG0000969	Pran.g_00701	Prad.g_00482
OG0000970	Pran.g_00700	Prad.g_00481
OG0000971	Pran.g_00699	Prad.g_00480
OG0000972	Pran.g_00698	Prad.g_00479
OG0000973	Pran.g_00697	Prad.g_00478
OG0000974	Pran.g_00695	Prad.g_00476
OG0000975	Pran.g_00692	Prad.g_00473
OG0000976	Pran.g_00690	Prad.g_00471
OG0000977	Pran.g_00689	Prad.g_00470
OG0000978	Pran.g_00688	Prad.g_00469
OG0000979	Pran.g_00686	Prad.g_00467
OG0000980	Pran.g_00685	Prad.g_00466
OG0000981	Pran.g_00684	Prad.g_00465
OG0000982	Pran.g_00683	Prad.g_00464
OG0000983	Pran.g_00681	Prad.g_00462
OG0000984	Pran.g_00680	Prad.g_00461
OG0000985	Pran.g_00679	Prad.g_00460
OG0000986	Pran.g_00678	Prad.g_00459
OG0000987	Pran.g_00677	Prad.g_00458
OG0000988	Pran.g_00676	Prad.g_00457
OG0000989	Pran.g_00675	Prad.g_00456
OG0000990	Pran.g_00674	Prad.g_00455
OG0000991	Pran.g_00673	Prad.g_00454
OG0000992	Pran.g_00672	Prad.g_00453
OG0000993	Pran.g_00671	Prad.g_00452
OG0000994	Pran.g_00670	Prad.g_00451
OG0000995	Pran.g_00669	Prad.g_00450
OG0000996	Pran.g_00668	Prad.g_00449
OG0000997	Pran.g_00667	Prad.g_00448
OG0000998	Pran.g_00666	Prad.g_00447
OG0000999	Pran.g_00665	Prad.g_00446
OG0001000	Pran.g_00664	Prad.g_00445
OG0001001	Pran.g_00662	Prad.g_00443
OG0001002	Pran.g_00661	Prad.g_00442
OG0001003	Pran.g_00660	Prad.g_00441
OG0001004	Pran.g_00659	Prad.g_00440
OG0001005	Pran.g_00658	Prad.g_00439
OG0001006	Pran.g_00657	Prad.g_00438
OG0001007	Pran.g_00656	Prad.g_00437
OG0001008	Pran.g_00654	Prad.g_00435
OG0001009	Pran.g_00653	Prad.g_00434
OG0001010	Pran.g_00646	Prad.g_00426
OG0001011	Pran.g_00636	Prad.g_00419
OG0001012	Pran.g_00598	Prad.g_00388
OG0001013	Pran.g_00964	Prad.g_00947
OG0001014	Pran.g_00965	Prad.g_00946
OG0001015	Pran.g_00971	Prad.g_00940
OG0001016	Pran.g_00972	Prad.g_00939
OG0001017	Pran.g_00973	Prad.g_00938
OG0001018	Pran.g_00974	Prad.g_00937
OG0001019	Pran.g_00976	Prad.g_00935
OG0001020	Pran.g_00977	Prad.g_00934
OG0001021	Pran.g_00978	Prad.g_00933
OG0001022	Pran.g_00979	Prad.g_00932
OG0001023	Pran.g_00980	Prad.g_00931
OG0001024	Pran.g_00981	Prad.g_00930
OG0001025	Pran.g_00982	Prad.g_00929
OG0001026	Pran.g_00984	Prad.g_00927
OG0001027	Pran.g_00985	Prad.g_00926
OG0001028	Pran.g_00986	Prad.g_00925
OG0001029	Pran.g_00987	Prad.g_00924
OG0001030	Pran.g_00988	Prad.g_00923
OG0001031	Pran.g_00989	Prad.g_00922
OG0001032	Pran.g_00990	Prad.g_00921
OG0001033	Pran.g_00991	Prad.g_00920
OG0001034	Pran.g_00992	Prad.g_00919
OG0001035	Pran.g_00994	Prad.g_00917
OG0001036	Pran.g_00995	Prad.g_00916
OG0001037	Pran.g_00996	Prad.g_00915
OG0001038	Pran.g_00997	Prad.g_00914
OG0001039	Pran.g_00998	Prad.g_00913
OG0001040	Pran.g_00999	Prad.g_00912
OG0001041	Pran.g_01000	Prad.g_00911
OG0001042	Pran.g_01001	Prad.g_00910
OG0001043	Pran.g_01002	Prad.g_00909
OG0001044	Pran.g_01003	Prad.g_00908
OG0001045	Pran.g_01004	Prad.g_00907
OG0001046	Pran.g_01005	Prad.g_00906
OG0001047	Pran.g_01008	Prad.g_00903
OG0001048	Pran.g_01010	Prad.g_00901
OG0001049	Pran.g_01011	Prad.g_00900
OG0001050	Pran.g_01012	Prad.g_00899
OG0001051	Pran.g_01013	Prad.g_00898
OG0001052	Pran.g_01014	Prad.g_00897
OG0001053	Pran.g_01015	Prad.g_00895
OG0001054	Pran.g_01017	Prad.g_00893
OG0001055	Pran.g_01018	Prad.g_00892
OG0001056	Pran.g_01019	Prad.g_00891
OG0001057	Pran.g_01020	Prad.g_00890
OG0001058	Pran.g_01021	Prad.g_00889
OG0001059	Pran.g_01022	Prad.g_00888
OG0001060	Pran.g_01023	Prad.g_00887
OG0001061	Pran.g_01024	Prad.g_00886
OG0001062	Pran.g_01025	Prad.g_00885
OG0001063	Pran.g_01026	Prad.g_00884
OG0001064	Pran.g_01028	Prad.g_00882
OG0001065	Pran.g_01032	Prad.g_00879
OG0001066	Pran.g_01033	Prad.g_00878
OG0001067	Pran.g_01034	Prad.g_00877
OG0001068	Pran.g_01036	Prad.g_00875
OG0001069	Pran.g_01037	Prad.g_00874
OG0001070	Pran.g_01038	Prad.g_00873
OG0001071	Pran.g_01039	Prad.g_00872
OG0001072	Pran.g_01040	Prad.g_00871
OG0001073	Pran.g_01041	Prad.g_00870
OG0001074	Pran.g_01042	Prad.g_00869
OG0001075	Pran.g_01044	Prad.g_00868
OG0001076	Pran.g_01045	Prad.g_00867
OG0001077	Pran.g_01046	Prad.g_00866
OG0001078	Pran.g_01047	Prad.g_00865
OG0001079	Pran.g_01048	Prad.g_00864
OG0001080	Pran.g_01049	Prad.g_00863
OG0001081	Pran.g_01052	Prad.g_00860
OG0001082	Pran.g_01053	Prad.g_00859
OG0001083	Pran.g_01054	Prad.g_00858
OG0001084	Pran.g_01055	Prad.g_00856
OG0001085	Pran.g_01056	Prad.g_00855
OG0001086	Pran.g_01057	Prad.g_00854
OG0001087	Pran.g_01058	Prad.g_00853
OG0001088	Pran.g_01059	Prad.g_00852
OG0001089	Pran.g_01062	Prad.g_00849
OG0001090	Pran.g_01064	Prad.g_00847
OG0001091	Pran.g_01065	Prad.g_00846
OG0001092	Pran.g_01066	Prad.g_00845
OG0001093	Pran.g_01067	Prad.g_00844
OG0001094	Pran.g_01069	Prad.g_00843
OG0001095	Pran.g_01070	Prad.g_00842
OG0001096	Pran.g_01071	Prad.g_00841
OG0001097	Pran.g_01072	Prad.g_00840
OG0001098	Pran.g_01073	Prad.g_00839
OG0001099	Pran.g_01074	Prad.g_00838
OG0001100	Pran.g_01075	Prad.g_00837
OG0001101	Pran.g_01076	Prad.g_00836
OG0001102	Pran.g_01077	Prad.g_00835
OG0001103	Pran.g_01078	Prad.g_00834
OG0001104	Pran.g_01079	Prad.g_00833
OG0001105	Pran.g_01080	Prad.g_00832
OG0001106	Pran.g_01081	Prad.g_00831
OG0001107	Pran.g_01082	Prad.g_00830
OG0001108	Pran.g_01083	Prad.g_00829
OG0001109	Pran.g_01084	Prad.g_00828
OG0001110	Pran.g_01085	Prad.g_00827
OG0001111	Pran.g_01086	Prad.g_00826
OG0001112	Pran.g_01087	Prad.g_00825
OG0001113	Pran.g_01088	Prad.g_00824
OG0001114	Pran.g_01089	Prad.g_00823
OG0001115	Pran.g_01090	Prad.g_00822
OG0001116	Pran.g_01091	Prad.g_00821
OG0001117	Pran.g_01092	Prad.g_00820
OG0001118	Pran.g_01093	Prad.g_00819
OG0001119	Pran.g_01094	Prad.g_00818
OG0001120	Pran.g_01095	Prad.g_00817
OG0001121	Pran.g_01097	Prad.g_00815
OG0001122	Pran.g_01098	Prad.g_00814
OG0001123	Pran.g_01099	Prad.g_00813
OG0001124	Pran.g_01101	Prad.g_00811
OG0001125	Pran.g_01103	Prad.g_00809
OG0001126	Pran.g_01104	Prad.g_00808
OG0001127	Pran.g_01106	Prad.g_00806
OG0001128	Pran.g_01107	Prad.g_00805
OG0001129	Pran.g_01108	Prad.g_00804
OG0001130	Pran.g_01111	Prad.g_00801
OG0001131	Pran.g_01112	Prad.g_00800
OG0001132	Pran.g_01113	Prad.g_00799
OG0001133	Pran.g_01114	Prad.g_00798
OG0001134	Pran.g_01115	Prad.g_00797
OG0001135	Pran.g_01116	Prad.g_00796
OG0001136	Pran.g_01117	Prad.g_00795
OG0001137	Pran.g_01118	Prad.g_00794
OG0001138	Pran.g_01119	Prad.g_00793
OG0001139	Pran.g_01120	Prad.g_00792
OG0001140	Pran.g_01121	Prad.g_00791
OG0001141	Pran.g_01122	Prad.g_00790
OG0001142	Pran.g_01125	Prad.g_00787
OG0001143	Pran.g_01126	Prad.g_00786
OG0001144	Pran.g_01127	Prad.g_00785
OG0001145	Pran.g_01128	Prad.g_00784
OG0001146	Pran.g_01129	Prad.g_00783
OG0001147	Pran.g_01130	Prad.g_00782
OG0001148	Pran.g_01131	Prad.g_00781
OG0001149	Pran.g_01133	Prad.g_00779
OG0001150	Pran.g_01134	Prad.g_00778
OG0001151	Pran.g_01136	Prad.g_00776
OG0001152	Pran.g_01137	Prad.g_00775
OG0001153	Pran.g_01138	Prad.g_00774
OG0001154	Pran.g_01139	Prad.g_00772
OG0001155	Pran.g_01141	Prad.g_00770
OG0001156	Pran.g_01143	Prad.g_00768
OG0001157	Pran.g_01144	Prad.g_00767
