Orthogroup	Syaj	Syal
OG0000548	Syaj.g_00112	Syal.g_02939
OG0000549	Syaj.g_00118	Syal.g_02945
OG0000550	Syaj.g_00123	Syal.g_02949
OG0000551	Syaj.g_00128	Syal.g_02953
OG0000552	Syaj.g_00129	Syal.g_02954
OG0000553	Syaj.g_00133	Syal.g_02843
OG0000554	Syaj.g_00145	Syal.g_02837
OG0000555	Syaj.g_00163	Syal.g_02823
OG0000556	Syaj.g_00167	Syal.g_02819
OG0000557	Syaj.g_00178	Syal.g_02816
OG0000558	Syaj.g_00181	Syal.g_02814
OG0000559	Syaj.g_00185	Syal.g_02810
OG0000560	Syaj.g_00188	Syal.g_02807
OG0000561	Syaj.g_00189	Syal.g_02806
OG0000562	Syaj.g_00190	Syal.g_02805
OG0000563	Syaj.g_00191	Syal.g_02804
OG0000564	Syaj.g_00192	Syal.g_02803
OG0000565	Syaj.g_00195	Syal.g_02799
OG0000566	Syaj.g_00199	Syal.g_02795
OG0000567	Syaj.g_00203	Syal.g_02791
OG0000568	Syaj.g_00207	Syal.g_02789
OG0000569	Syaj.g_00208	Syal.g_02788
OG0000570	Syaj.g_00209	Syal.g_02787
OG0000571	Syaj.g_00213	Syal.g_02784
OG0000572	Syaj.g_00230	Syal.g_02767
OG0000573	Syaj.g_00238	Syal.g_02759
OG0000574	Syaj.g_00242	Syal.g_02758
OG0000575	Syaj.g_00247	Syal.g_02753
OG0000576	Syaj.g_00249	Syal.g_02751
OG0000577	Syaj.g_00250	Syal.g_02750
OG0000578	Syaj.g_00251	Syal.g_02749
OG0000579	Syaj.g_00252	Syal.g_02748
OG0000580	Syaj.g_00253	Syal.g_02747
OG0000581	Syaj.g_00261	Syal.g_02741
OG0000582	Syaj.g_01338	Syal.g_02736
OG0000583	Syaj.g_01337	Syal.g_02735
OG0000584	Syaj.g_01336	Syal.g_02734
OG0000585	Syaj.g_01334	Syal.g_02731
OG0000586	Syaj.g_01333	Syal.g_02730
OG0000587	Syaj.g_01331	Syal.g_02728
OG0000588	Syaj.g_01313	Syal.g_02717
OG0000589	Syaj.g_01308	Syal.g_02714
OG0000590	Syaj.g_01307	Syal.g_02713
OG0000591	Syaj.g_01299	Syal.g_02707
OG0000592	Syaj.g_01298	Syal.g_02706
OG0000593	Syaj.g_01287	Syal.g_02640
OG0000594	Syaj.g_01286	Syal.g_02639
OG0000595	Syaj.g_01285	Syal.g_02638
OG0000596	Syaj.g_01280	Syal.g_02633
OG0000597	Syaj.g_01277	Syal.g_02630
OG0000598	Syaj.g_01276	Syal.g_02629
OG0000599	Syaj.g_01273	Syal.g_02622
OG0000600	Syaj.g_01272	Syal.g_02621
OG0000601	Syaj.g_01271	Syal.g_02620
OG0000602	Syaj.g_01266	Syal.g_02615
OG0000603	Syaj.g_01265	Syal.g_02614
OG0000604	Syaj.g_01262	Syal.g_02612
OG0000605	Syaj.g_01153	Syal.g_02516
OG0000606	Syaj.g_00698	Syal.g_02174
OG0000607	Syaj.g_00702	Syal.g_02177
OG0000608	Syaj.g_00703	Syal.g_02178
OG0000609	Syaj.g_00705	Syal.g_02180
OG0000610	Syaj.g_00714	Syal.g_02198
OG0000611	Syaj.g_00717	Syal.g_02201
OG0000612	Syaj.g_00718	Syal.g_02202
OG0000613	Syaj.g_02500	Syal.g_01325
OG0000614	Syaj.g_00480	Syal.g_01794
OG0000615	Syaj.g_01065	Syal.g_02256
OG0000616	Syaj.g_02245	Syal.g_00079
OG0000617	Syaj.g_00952	Syal.g_01866
OG0000618	Syaj.g_00951	Syal.g_01867
OG0000619	Syaj.g_00950	Syal.g_02417
OG0000620	Syaj.g_00945	Syal.g_02422
OG0000621	Syaj.g_00944	Syal.g_02423
OG0000622	Syaj.g_00943	Syal.g_02424
OG0000623	Syaj.g_00942	Syal.g_02425
OG0000624	Syaj.g_00940	Syal.g_02427
OG0000625	Syaj.g_00939	Syal.g_02428
OG0000626	Syaj.g_00938	Syal.g_02429
OG0000627	Syaj.g_00765	Syal.g_02048
OG0000628	Syaj.g_00766	Syal.g_02047
OG0000629	Syaj.g_00769	Syal.g_02044
OG0000630	Syaj.g_00773	Syal.g_02040
OG0000631	Syaj.g_00786	Syal.g_02031
OG0000632	Syaj.g_00787	Syal.g_02030
OG0000633	Syaj.g_00789	Syal.g_02029
OG0000634	Syaj.g_01030	Syal.g_02410
OG0000635	Syaj.g_01029	Syal.g_02411
OG0000636	Syaj.g_01024	Syal.g_02413
OG0000637	Syaj.g_01022	Syal.g_02415
OG0000638	Syaj.g_01021	Syal.g_02416
OG0000639	Syaj.g_01020	Syal.g_01868
OG0000640	Syaj.g_01019	Syal.g_01869
OG0000641	Syaj.g_01015	Syal.g_01873
OG0000642	Syaj.g_01014	Syal.g_01874
OG0000643	Syaj.g_01012	Syal.g_01875
OG0000644	Syaj.g_01011	Syal.g_01876
OG0000645	Syaj.g_01009	Syal.g_01878
OG0000646	Syaj.g_01006	Syal.g_01881
OG0000647	Syaj.g_01004	Syal.g_01883
OG0000648	Syaj.g_01001	Syal.g_02438
OG0000649	Syaj.g_01000	Syal.g_02439
OG0000650	Syaj.g_00999	Syal.g_02440
OG0000651	Syaj.g_00998	Syal.g_02441
OG0000652	Syaj.g_00997	Syal.g_02442
OG0000653	Syaj.g_00991	Syal.g_02444
OG0000654	Syaj.g_00990	Syal.g_02445
OG0000655	Syaj.g_00989	Syal.g_02446
OG0000656	Syaj.g_00986	Syal.g_02449
OG0000657	Syaj.g_00382	Syal.g_02460
OG0000658	Syaj.g_00379	Syal.g_02465
OG0000659	Syaj.g_00378	Syal.g_02466
OG0000660	Syaj.g_00374	Syal.g_02470
OG0000661	Syaj.g_00372	Syal.g_02472
OG0000662	Syaj.g_00370	Syal.g_02474
OG0000663	Syaj.g_00367	Syal.g_02477
OG0000664	Syaj.g_00358	Syal.g_02478
OG0000665	Syaj.g_01243	Syal.g_02593
OG0000666	Syaj.g_01154	Syal.g_02605
OG0000667	Syaj.g_02661	Syal.g_02192
OG0000668	Syaj.g_00816	Syal.g_01920
OG0000669	Syaj.g_00730	Syal.g_02295
OG0000670	Syaj.g_00733	Syal.g_02956
OG0000671	Syaj.g_00735	Syal.g_02291
OG0000672	Syaj.g_00739	Syal.g_02288
OG0000673	Syaj.g_00742	Syal.g_02285
OG0000674	Syaj.g_00744	Syal.g_02283
OG0000675	Syaj.g_00757	Syal.g_02282
OG0000676	Syaj.g_00759	Syal.g_02272
OG0000677	Syaj.g_00760	Syal.g_02271
OG0000678	Syaj.g_01075	Syal.g_02264
OG0000679	Syaj.g_01061	Syal.g_02252
OG0000680	Syaj.g_01060	Syal.g_02251
OG0000681	Syaj.g_01057	Syal.g_02248
OG0000682	Syaj.g_01056	Syal.g_02247
OG0000683	Syaj.g_01055	Syal.g_02246
OG0000684	Syaj.g_01051	Syal.g_02242
OG0000685	Syaj.g_01049	Syal.g_02240
OG0000686	Syaj.g_01048	Syal.g_02239
OG0000687	Syaj.g_01047	Syal.g_02237
OG0000688	Syaj.g_01041	Syal.g_02225
OG0000689	Syaj.g_01039	Syal.g_02223
OG0000690	Syaj.g_01038	Syal.g_02222
OG0000691	Syaj.g_01037	Syal.g_02221
OG0000692	Syaj.g_01036	Syal.g_02220
OG0000693	Syaj.g_01034	Syal.g_02218
OG0000694	Syaj.g_01033	Syal.g_02217
OG0000695	Syaj.g_00791	Syal.g_02027
OG0000696	Syaj.g_00792	Syal.g_02026
OG0000697	Syaj.g_00932	Syal.g_02025
OG0000698	Syaj.g_00929	Syal.g_02022
OG0000699	Syaj.g_00928	Syal.g_02021
OG0000700	Syaj.g_00927	Syal.g_02020
OG0000701	Syaj.g_00926	Syal.g_02019
OG0000702	Syaj.g_00916	Syal.g_02011
OG0000703	Syaj.g_00915	Syal.g_02010
OG0000704	Syaj.g_00913	Syal.g_02008
OG0000705	Syaj.g_00906	Syal.g_01999
OG0000706	Syaj.g_00905	Syal.g_01998
OG0000707	Syaj.g_00904	Syal.g_01997
OG0000708	Syaj.g_00901	Syal.g_01994
OG0000709	Syaj.g_00872	Syal.g_01986
OG0000710	Syaj.g_00867	Syal.g_01982
OG0000711	Syaj.g_00839	Syal.g_01954
OG0000712	Syaj.g_00837	Syal.g_01952
OG0000713	Syaj.g_00836	Syal.g_01951
OG0000714	Syaj.g_00834	Syal.g_01948
OG0000715	Syaj.g_00832	Syal.g_01934
OG0000716	Syaj.g_00825	Syal.g_01930
OG0000717	Syaj.g_00824	Syal.g_01929
OG0000718	Syaj.g_00820	Syal.g_01925
OG0000719	Syaj.g_00818	Syal.g_01922
OG0000720	Syaj.g_00805	Syal.g_01908
OG0000721	Syaj.g_00803	Syal.g_01906
OG0000722	Syaj.g_00802	Syal.g_01905
OG0000723	Syaj.g_00934	Syal.g_02433
OG0000724	Syaj.g_00421	Syal.g_01829
OG0000725	Syaj.g_00430	Syal.g_01820
OG0000726	Syaj.g_00431	Syal.g_01819
OG0000727	Syaj.g_00432	Syal.g_01818
OG0000728	Syaj.g_00434	Syal.g_01816
OG0000729	Syaj.g_02397	Syal.g_01510
OG0000730	Syaj.g_02802	Syal.g_00345
OG0000731	Syaj.g_02814	Syal.g_00356
OG0000732	Syaj.g_02315	Syal.g_00149
OG0000733	Syaj.g_02151	Syal.g_01105
OG0000734	Syaj.g_01895	Syal.g_00828
OG0000735	Syaj.g_00286	Syal.g_01627
OG0000736	Syaj.g_00287	Syal.g_01628
OG0000737	Syaj.g_00288	Syal.g_01629
OG0000738	Syaj.g_00293	Syal.g_01634
OG0000739	Syaj.g_00295	Syal.g_01645
OG0000740	Syaj.g_00296	Syal.g_01646
OG0000741	Syaj.g_00299	Syal.g_01649
OG0000742	Syaj.g_00301	Syal.g_01652
OG0000743	Syaj.g_00303	Syal.g_01654
OG0000744	Syaj.g_00304	Syal.g_01655
OG0000745	Syaj.g_00306	Syal.g_01657
OG0000746	Syaj.g_00308	Syal.g_01659
OG0000747	Syaj.g_00309	Syal.g_01660
OG0000748	Syaj.g_00319	Syal.g_01674
OG0000749	Syaj.g_00322	Syal.g_01675
OG0000750	Syaj.g_00323	Syal.g_01676
OG0000751	Syaj.g_00331	Syal.g_01688
OG0000752	Syaj.g_00333	Syal.g_01690
OG0000753	Syaj.g_00336	Syal.g_01693
OG0000754	Syaj.g_00643	Syal.g_01698
OG0000755	Syaj.g_00631	Syal.g_01707
OG0000756	Syaj.g_00625	Syal.g_01708
OG0000757	Syaj.g_00614	Syal.g_01715
OG0000758	Syaj.g_00613	Syal.g_01716
OG0000759	Syaj.g_00612	Syal.g_01717
OG0000760	Syaj.g_00611	Syal.g_01718
OG0000761	Syaj.g_00609	Syal.g_01719
OG0000762	Syaj.g_00603	Syal.g_01721
OG0000763	Syaj.g_00597	Syal.g_01723
OG0000764	Syaj.g_00596	Syal.g_01724
OG0000765	Syaj.g_00577	Syal.g_01768
OG0000766	Syaj.g_00576	Syal.g_01767
OG0000767	Syaj.g_00574	Syal.g_01765
OG0000768	Syaj.g_00573	Syal.g_01764
OG0000769	Syaj.g_00571	Syal.g_01762
OG0000770	Syaj.g_00567	Syal.g_01758
OG0000771	Syaj.g_00415	Syal.g_01835
OG0000772	Syaj.g_01208	Syal.g_01641
OG0000773	Syaj.g_00280	Syal.g_01618
OG0000774	Syaj.g_01502	Syal.g_01610
OG0000775	Syaj.g_01504	Syal.g_01608
OG0000776	Syaj.g_01505	Syal.g_01607
OG0000777	Syaj.g_01506	Syal.g_01606
OG0000778	Syaj.g_01507	Syal.g_01605
OG0000779	Syaj.g_01513	Syal.g_01599
OG0000780	Syaj.g_01517	Syal.g_01594
OG0000781	Syaj.g_01521	Syal.g_01590
OG0000782	Syaj.g_01522	Syal.g_01589
OG0000783	Syaj.g_01524	Syal.g_01588
OG0000784	Syaj.g_01525	Syal.g_01587
OG0000785	Syaj.g_01526	Syal.g_01585
OG0000786	Syaj.g_00265	Syal.g_01579
OG0000787	Syaj.g_00264	Syal.g_01578
OG0000788	Syaj.g_01270	Syal.g_02619
OG0000789	Syaj.g_01121	Syal.g_02598
OG0000790	Syaj.g_00054	Syal.g_02883
OG0000791	Syaj.g_00053	Syal.g_02882
OG0000792	Syaj.g_00052	Syal.g_02881
OG0000793	Syaj.g_00047	Syal.g_02876
OG0000794	Syaj.g_00046	Syal.g_02875
OG0000795	Syaj.g_00045	Syal.g_02874
OG0000796	Syaj.g_00039	Syal.g_02870
OG0000797	Syaj.g_00038	Syal.g_02869
OG0000798	Syaj.g_02568	Syal.g_01260
OG0000799	Syaj.g_01352	Syal.g_01547
OG0000800	Syaj.g_01354	Syal.g_01542
OG0000801	Syaj.g_01355	Syal.g_01541
OG0000802	Syaj.g_01359	Syal.g_01536
OG0000803	Syaj.g_01363	Syal.g_00040
OG0000804	Syaj.g_01366	Syal.g_00036
OG0000805	Syaj.g_01369	Syal.g_00030
OG0000806	Syaj.g_01370	Syal.g_00028
OG0000807	Syaj.g_01372	Syal.g_00026
OG0000808	Syaj.g_01373	Syal.g_00025
OG0000809	Syaj.g_01376	Syal.g_00022
OG0000810	Syaj.g_01377	Syal.g_00021
OG0000811	Syaj.g_01385	Syal.g_00380
OG0000812	Syaj.g_01387	Syal.g_00382
OG0000813	Syaj.g_01388	Syal.g_00383
OG0000814	Syaj.g_01390	Syal.g_00385
OG0000815	Syaj.g_01391	Syal.g_00391
OG0000816	Syaj.g_01392	Syal.g_00393
OG0000817	Syaj.g_01393	Syal.g_00394
OG0000818	Syaj.g_01399	Syal.g_00401
OG0000819	Syaj.g_01400	Syal.g_00402
OG0000820	Syaj.g_01401	Syal.g_00403
OG0000821	Syaj.g_01412	Syal.g_00409
OG0000822	Syaj.g_01414	Syal.g_00411
OG0000823	Syaj.g_01415	Syal.g_00412
OG0000824	Syaj.g_01421	Syal.g_00417
OG0000825	Syaj.g_01422	Syal.g_00418
OG0000826	Syaj.g_01423	Syal.g_00419
OG0000827	Syaj.g_01424	Syal.g_00420
OG0000828	Syaj.g_01427	Syal.g_00423
OG0000829	Syaj.g_01428	Syal.g_00424
OG0000830	Syaj.g_01429	Syal.g_00425
OG0000831	Syaj.g_01431	Syal.g_00427
OG0000832	Syaj.g_01635	Syal.g_02967
OG0000833	Syaj.g_01647	Syal.g_02976
OG0000834	Syaj.g_01649	Syal.g_02979
OG0000835	Syaj.g_01650	Syal.g_02980
OG0000836	Syaj.g_01654	Syal.g_02983
OG0000837	Syaj.g_01661	Syal.g_02984
OG0000838	Syaj.g_01665	Syal.g_02988
OG0000839	Syaj.g_01666	Syal.g_02989
OG0000840	Syaj.g_01667	Syal.g_02990
OG0000841	Syaj.g_01668	Syal.g_02991
OG0000842	Syaj.g_01669	Syal.g_02992
OG0000843	Syaj.g_01670	Syal.g_02993
OG0000844	Syaj.g_01680	Syal.g_02995
OG0000845	Syaj.g_01681	Syal.g_02996
OG0000846	Syaj.g_01682	Syal.g_02997
OG0000847	Syaj.g_01683	Syal.g_02998
OG0000848	Syaj.g_01685	Syal.g_03000
OG0000849	Syaj.g_01686	Syal.g_03001
OG0000850	Syaj.g_01689	Syal.g_03008
OG0000851	Syaj.g_01694	Syal.g_00561
OG0000852	Syaj.g_01695	Syal.g_00562
OG0000853	Syaj.g_01699	Syal.g_00566
OG0000854	Syaj.g_01701	Syal.g_00568
OG0000855	Syaj.g_01702	Syal.g_00569
OG0000856	Syaj.g_01296	Syal.g_02704
OG0000857	Syaj.g_01005	Syal.g_01882
OG0000858	Syaj.g_01708	Syal.g_00576
OG0000859	Syaj.g_01709	Syal.g_00577
OG0000860	Syaj.g_01723	Syal.g_00589
OG0000861	Syaj.g_01724	Syal.g_00590
OG0000862	Syaj.g_01725	Syal.g_00591
OG0000863	Syaj.g_01728	Syal.g_00594
OG0000864	Syaj.g_01729	Syal.g_00595
OG0000865	Syaj.g_01730	Syal.g_00596
OG0000866	Syaj.g_01731	Syal.g_00597
OG0000867	Syaj.g_01732	Syal.g_00598
OG0000868	Syaj.g_01734	Syal.g_00604
OG0000869	Syaj.g_01742	Syal.g_00609
OG0000870	Syaj.g_01747	Syal.g_00614
OG0000871	Syaj.g_01748	Syal.g_00615
OG0000872	Syaj.g_01756	Syal.g_00621
OG0000873	Syaj.g_01759	Syal.g_00624
OG0000874	Syaj.g_01754	Syal.g_00627
OG0000875	Syaj.g_01762	Syal.g_00629
OG0000876	Syaj.g_02084	Syal.g_00631
OG0000877	Syaj.g_01586	Syal.g_00633
OG0000878	Syaj.g_01587	Syal.g_00634
OG0000879	Syaj.g_01588	Syal.g_00635
OG0000880	Syaj.g_01589	Syal.g_00636
OG0000881	Syaj.g_01595	Syal.g_00641
OG0000882	Syaj.g_01599	Syal.g_00646
OG0000883	Syaj.g_01601	Syal.g_00648
OG0000884	Syaj.g_01603	Syal.g_00650
OG0000885	Syaj.g_01604	Syal.g_00651
OG0000886	Syaj.g_01605	Syal.g_00652
OG0000887	Syaj.g_01606	Syal.g_00653
OG0000888	Syaj.g_01608	Syal.g_00655
OG0000889	Syaj.g_01610	Syal.g_00657
OG0000890	Syaj.g_01615	Syal.g_00663
OG0000891	Syaj.g_01616	Syal.g_00664
OG0000892	Syaj.g_01620	Syal.g_00668
OG0000893	Syaj.g_02636	Syal.g_00193
OG0000894	Syaj.g_02639	Syal.g_00196
OG0000895	Syaj.g_02643	Syal.g_00200
OG0000896	Syaj.g_02644	Syal.g_00201
OG0000897	Syaj.g_02646	Syal.g_00203
OG0000898	Syaj.g_02647	Syal.g_00204
OG0000899	Syaj.g_02648	Syal.g_00205
OG0000900	Syaj.g_02649	Syal.g_00206
OG0000901	Syaj.g_02654	Syal.g_00211
OG0000902	Syaj.g_02656	Syal.g_00213
OG0000903	Syaj.g_02689	Syal.g_00227
OG0000904	Syaj.g_02684	Syal.g_00222
OG0000905	Syaj.g_02678	Syal.g_00217
OG0000906	Syaj.g_02676	Syal.g_00215
OG0000907	Syaj.g_02692	Syal.g_00229
OG0000908	Syaj.g_02695	Syal.g_00232
OG0000909	Syaj.g_02696	Syal.g_00233
OG0000910	Syaj.g_02697	Syal.g_00234
OG0000911	Syaj.g_02699	Syal.g_00237
OG0000912	Syaj.g_02700	Syal.g_00238
OG0000913	Syaj.g_02701	Syal.g_00239
OG0000914	Syaj.g_02702	Syal.g_00240
OG0000915	Syaj.g_02704	Syal.g_00241
OG0000916	Syaj.g_02705	Syal.g_00242
OG0000917	Syaj.g_02706	Syal.g_00243
OG0000918	Syaj.g_02707	Syal.g_00244
OG0000919	Syaj.g_02708	Syal.g_00245
OG0000920	Syaj.g_02709	Syal.g_00246
OG0000921	Syaj.g_02710	Syal.g_00247
OG0000922	Syaj.g_02711	Syal.g_00248
OG0000923	Syaj.g_02715	Syal.g_00252
OG0000924	Syaj.g_02716	Syal.g_00253
OG0000925	Syaj.g_02717	Syal.g_00254
OG0000926	Syaj.g_02718	Syal.g_00255
OG0000927	Syaj.g_02720	Syal.g_00257
OG0000928	Syaj.g_02721	Syal.g_00258
OG0000929	Syaj.g_02722	Syal.g_00259
OG0000930	Syaj.g_02723	Syal.g_00260
OG0000931	Syaj.g_02724	Syal.g_00261
OG0000932	Syaj.g_02725	Syal.g_00262
OG0000933	Syaj.g_02731	Syal.g_00268
OG0000934	Syaj.g_02733	Syal.g_00270
OG0000935	Syaj.g_02734	Syal.g_00271
OG0000936	Syaj.g_02735	Syal.g_00272
OG0000937	Syaj.g_02736	Syal.g_00273
OG0000938	Syaj.g_02739	Syal.g_00276
OG0000939	Syaj.g_02740	Syal.g_00277
OG0000940	Syaj.g_02747	Syal.g_00285
OG0000941	Syaj.g_02749	Syal.g_00287
OG0000942	Syaj.g_02751	Syal.g_00289
OG0000943	Syaj.g_02752	Syal.g_00290
OG0000944	Syaj.g_02754	Syal.g_00292
OG0000945	Syaj.g_02756	Syal.g_00294
OG0000946	Syaj.g_02761	Syal.g_00301
OG0000947	Syaj.g_02764	Syal.g_00304
OG0000948	Syaj.g_02765	Syal.g_00305
OG0000949	Syaj.g_02474	Syal.g_01341
OG0000950	Syaj.g_02459	Syal.g_01348
OG0000951	Syaj.g_02452	Syal.g_01353
OG0000952	Syaj.g_02446	Syal.g_01363
OG0000953	Syaj.g_02442	Syal.g_01435
OG0000954	Syaj.g_02435	Syal.g_01443
OG0000955	Syaj.g_02434	Syal.g_01444
OG0000956	Syaj.g_02432	Syal.g_01446
OG0000957	Syaj.g_02419	Syal.g_01457
OG0000958	Syaj.g_02418	Syal.g_01458
OG0000959	Syaj.g_02413	Syal.g_01482
OG0000960	Syaj.g_02412	Syal.g_01483
OG0000961	Syaj.g_02402	Syal.g_01507
OG0000962	Syaj.g_02398	Syal.g_01509
OG0000963	Syaj.g_02393	Syal.g_01514
OG0000964	Syaj.g_02392	Syal.g_01515
OG0000965	Syaj.g_02391	Syal.g_01516
OG0000966	Syaj.g_02370	Syal.g_00176
OG0000967	Syaj.g_02334	Syal.g_00171
OG0000968	Syaj.g_02363	Syal.g_00169
OG0000969	Syaj.g_02338	Syal.g_00167
OG0000970	Syaj.g_02337	Syal.g_00166
OG0000971	Syaj.g_02331	Syal.g_00164
OG0000972	Syaj.g_02330	Syal.g_00163
OG0000973	Syaj.g_02329	Syal.g_00162
OG0000974	Syaj.g_02328	Syal.g_00161
OG0000975	Syaj.g_02327	Syal.g_00160
OG0000976	Syaj.g_02326	Syal.g_00159
OG0000977	Syaj.g_02324	Syal.g_00157
OG0000978	Syaj.g_02322	Syal.g_00156
OG0000979	Syaj.g_02319	Syal.g_00153
OG0000980	Syaj.g_02316	Syal.g_00150
OG0000981	Syaj.g_02313	Syal.g_00147
OG0000982	Syaj.g_02112	Syal.g_01068
OG0000983	Syaj.g_02113	Syal.g_01069
OG0000984	Syaj.g_02114	Syal.g_01070
OG0000985	Syaj.g_02116	Syal.g_01074
OG0000986	Syaj.g_02123	Syal.g_01076
OG0000987	Syaj.g_02125	Syal.g_01080
OG0000988	Syaj.g_02131	Syal.g_01086
OG0000989	Syaj.g_02142	Syal.g_01098
OG0000990	Syaj.g_02165	Syal.g_01118
OG0000991	Syaj.g_02168	Syal.g_01120
OG0000992	Syaj.g_02171	Syal.g_01122
OG0000993	Syaj.g_02173	Syal.g_01123
OG0000994	Syaj.g_02177	Syal.g_01127
OG0000995	Syaj.g_02182	Syal.g_01132
OG0000996	Syaj.g_02221	Syal.g_01162
OG0000997	Syaj.g_02228	Syal.g_01171
OG0000998	Syaj.g_02230	Syal.g_01173
OG0000999	Syaj.g_02231	Syal.g_01174
OG0001000	Syaj.g_02236	Syal.g_01177
OG0001001	Syaj.g_02241	Syal.g_01182
OG0001002	Syaj.g_02248	Syal.g_00082
OG0001003	Syaj.g_02250	Syal.g_00084
OG0001004	Syaj.g_02251	Syal.g_00085
OG0001005	Syaj.g_02252	Syal.g_00087
OG0001006	Syaj.g_02260	Syal.g_00094
OG0001007	Syaj.g_02262	Syal.g_00096
OG0001008	Syaj.g_01554	Syal.g_00524
OG0001009	Syaj.g_02294	Syal.g_00129
OG0001010	Syaj.g_02295	Syal.g_00130
OG0001011	Syaj.g_02296	Syal.g_00131
OG0001012	Syaj.g_02108	Syal.g_01064
OG0001014	Syaj.g_02083	Syal.g_01022
OG0001015	Syaj.g_02082	Syal.g_01021
OG0001016	Syaj.g_01824	Syal.g_00756
OG0001017	Syaj.g_01830	Syal.g_00762
OG0001018	Syaj.g_01832	Syal.g_00764
OG0001019	Syaj.g_01849	Syal.g_00785
OG0001020	Syaj.g_01862	Syal.g_00796
OG0001021	Syaj.g_01867	Syal.g_00800
OG0001022	Syaj.g_01872	Syal.g_00805
OG0001023	Syaj.g_01873	Syal.g_00806
OG0001024	Syaj.g_01877	Syal.g_00810
OG0001025	Syaj.g_01884	Syal.g_00817
OG0001026	Syaj.g_01897	Syal.g_00830
OG0001027	Syaj.g_01903	Syal.g_00834
OG0001028	Syaj.g_01905	Syal.g_00836
OG0001029	Syaj.g_01907	Syal.g_00838
OG0001030	Syaj.g_01933	Syal.g_00860
OG0001031	Syaj.g_02012	Syal.g_00936
OG0001032	Syaj.g_02015	Syal.g_00938
OG0001033	Syaj.g_02044	Syal.g_00972
OG0001034	Syaj.g_02875	Syal.g_00684
OG0001035	Syaj.g_02603	Syal.g_01226
OG0001036	Syaj.g_02599	Syal.g_01231
OG0001037	Syaj.g_02597	Syal.g_01233
OG0001038	Syaj.g_02567	Syal.g_01261
OG0001039	Syaj.g_02564	Syal.g_01264
OG0001040	Syaj.g_02561	Syal.g_01267
OG0001041	Syaj.g_02556	Syal.g_01272
OG0001042	Syaj.g_02527	Syal.g_01300
OG0001043	Syaj.g_02523	Syal.g_01304
OG0001044	Syaj.g_02804	Syal.g_00346
OG0001045	Syaj.g_02817	Syal.g_00359
OG0001046	Syaj.g_00851	Syal.g_01967
OG0001047	Syaj.g_01552	Syal.g_00522
OG0001048	Syaj.g_01551	Syal.g_00521
OG0001049	Syaj.g_01548	Syal.g_00518
OG0001050	Syaj.g_01547	Syal.g_00517
OG0001051	Syaj.g_01546	Syal.g_00516
OG0001052	Syaj.g_01448	Syal.g_00467
OG0001053	Syaj.g_00075	Syal.g_02900
OG0001054	Syaj.g_00092	Syal.g_02919
OG0001055	Syaj.g_00113	Syal.g_02940
OG0001056	Syaj.g_00149	Syal.g_02833
OG0001057	Syaj.g_00160	Syal.g_01574
OG0001058	Syaj.g_00183	Syal.g_02812
OG0001059	Syaj.g_00187	Syal.g_02808
OG0001060	Syaj.g_00193	Syal.g_02801
OG0001061	Syaj.g_00214	Syal.g_02783
OG0001062	Syaj.g_00216	Syal.g_02781
OG0001063	Syaj.g_00222	Syal.g_02776
OG0001064	Syaj.g_00223	Syal.g_02775
OG0001065	Syaj.g_00224	Syal.g_02774
OG0001066	Syaj.g_00225	Syal.g_02773
OG0001067	Syaj.g_00226	Syal.g_02772
OG0001068	Syaj.g_00227	Syal.g_02771
OG0001069	Syaj.g_00228	Syal.g_02770
OG0001070	Syaj.g_00231	Syal.g_02766
OG0001071	Syaj.g_00232	Syal.g_02765
OG0001072	Syaj.g_00236	Syal.g_02761
OG0001073	Syaj.g_00254	Syal.g_02746
OG0001074	Syaj.g_01327	Syal.g_02575
OG0001075	Syaj.g_01325	Syal.g_02726
OG0001076	Syaj.g_01305	Syal.g_02712
OG0001077	Syaj.g_01294	Syal.g_02702
OG0001078	Syaj.g_01282	Syal.g_02635
OG0001079	Syaj.g_01269	Syal.g_02618
OG0001080	Syaj.g_01135	Syal.g_02514
OG0001081	Syaj.g_00699	Syal.g_02175
OG0001082	Syaj.g_00700	Syal.g_02176
OG0001083	Syaj.g_00709	Syal.g_02184
OG0001084	Syaj.g_00711	Syal.g_02187
OG0001085	Syaj.g_00721	Syal.g_02206
OG0001086	Syaj.g_00723	Syal.g_02208
OG0001087	Syaj.g_00498	Syal.g_01782
OG0001088	Syaj.g_00494	Syal.g_01785
OG0001089	Syaj.g_00439	Syal.g_01811
OG0001090	Syaj.g_00959	Syal.g_01859
OG0001091	Syaj.g_00957	Syal.g_01862
OG0001092	Syaj.g_00954	Syal.g_01864
OG0001093	Syaj.g_00948	Syal.g_02419
OG0001094	Syaj.g_01032	Syal.g_02216
OG0001095	Syaj.g_01008	Syal.g_01879
OG0001096	Syaj.g_00988	Syal.g_02447
OG0001097	Syaj.g_00371	Syal.g_02473
OG0001098	Syaj.g_01132	Syal.g_02083
OG0001099	Syaj.g_01906	Syal.g_00837
OG0001100	Syaj.g_00732	Syal.g_02293
OG0001101	Syaj.g_00734	Syal.g_02292
OG0001102	Syaj.g_00737	Syal.g_02289
OG0001103	Syaj.g_00740	Syal.g_02287
OG0001104	Syaj.g_01050	Syal.g_02241
OG0001105	Syaj.g_01046	Syal.g_02236
OG0001106	Syaj.g_00912	Syal.g_02007
OG0001107	Syaj.g_00900	Syal.g_01993
