Orthogroup	Prax	Prar
OG0000567	Prax.g_00104	Prar.g_01475
OG0000568	Prax.g_00105	Prar.g_01476
OG0000569	Prax.g_00106	Prar.g_01477
OG0000570	Prax.g_00107	Prar.g_01478
OG0000571	Prax.g_00108	Prar.g_01479
OG0000572	Prax.g_00109	Prar.g_01480
OG0000573	Prax.g_00112	Prar.g_01483
OG0000574	Prax.g_00113	Prar.g_01484
OG0000575	Prax.g_00114	Prar.g_01485
OG0000576	Prax.g_00115	Prar.g_01486
OG0000577	Prax.g_00116	Prar.g_01487
OG0000578	Prax.g_00117	Prar.g_01488
OG0000579	Prax.g_00118	Prar.g_01489
OG0000580	Prax.g_00119	Prar.g_01490
OG0000581	Prax.g_00120	Prar.g_01491
OG0000582	Prax.g_00121	Prar.g_01492
OG0000583	Prax.g_00122	Prar.g_01493
OG0000584	Prax.g_00123	Prar.g_01494
OG0000585	Prax.g_00977	Prar.g_01495
OG0000586	Prax.g_00975	Prar.g_01497
OG0000587	Prax.g_00974	Prar.g_01498
OG0000588	Prax.g_00972	Prar.g_01500
OG0000589	Prax.g_00971	Prar.g_01501
OG0000590	Prax.g_00969	Prar.g_01503
OG0000591	Prax.g_00963	Prar.g_01509
OG0000592	Prax.g_00962	Prar.g_01510
OG0000593	Prax.g_00961	Prar.g_01511
OG0000594	Prax.g_00959	Prar.g_01513
OG0000595	Prax.g_00958	Prar.g_01514
OG0000596	Prax.g_00957	Prar.g_01515
OG0000597	Prax.g_00955	Prar.g_01517
OG0000598	Prax.g_00954	Prar.g_01518
OG0000599	Prax.g_00953	Prar.g_01519
OG0000600	Prax.g_00952	Prar.g_01520
OG0000601	Prax.g_00950	Prar.g_01522
OG0000602	Prax.g_00949	Prar.g_01523
OG0000603	Prax.g_00948	Prar.g_01524
OG0000604	Prax.g_00947	Prar.g_01525
OG0000605	Prax.g_00946	Prar.g_01526
OG0000606	Prax.g_00945	Prar.g_01527
OG0000607	Prax.g_00943	Prar.g_01529
OG0000608	Prax.g_00942	Prar.g_01530
OG0000609	Prax.g_00938	Prar.g_01534
OG0000610	Prax.g_00937	Prar.g_01535
OG0000611	Prax.g_00484	Prar.g_01600
OG0000612	Prax.g_00483	Prar.g_01601
OG0000613	Prax.g_00482	Prar.g_01602
OG0000614	Prax.g_00481	Prar.g_01603
OG0000615	Prax.g_00479	Prar.g_01605
OG0000616	Prax.g_00478	Prar.g_01606
OG0000617	Prax.g_00477	Prar.g_01607
OG0000618	Prax.g_00476	Prar.g_01608
OG0000619	Prax.g_00475	Prar.g_01609
OG0000620	Prax.g_00474	Prar.g_01610
OG0000621	Prax.g_00473	Prar.g_01611
OG0000622	Prax.g_00472	Prar.g_01612
OG0000623	Prax.g_00471	Prar.g_01613
OG0000624	Prax.g_00470	Prar.g_01614
OG0000625	Prax.g_00469	Prar.g_01615
OG0000626	Prax.g_00468	Prar.g_01616
OG0000627	Prax.g_00467	Prar.g_01617
OG0000628	Prax.g_00466	Prar.g_01618
OG0000629	Prax.g_00465	Prar.g_01619
OG0000630	Prax.g_00464	Prar.g_01620
OG0000631	Prax.g_00462	Prar.g_01622
OG0000632	Prax.g_00432	Prar.g_01634
OG0000633	Prax.g_00428	Prar.g_01638
OG0000634	Prax.g_00413	Prar.g_01651
OG0000635	Prax.g_00409	Prar.g_01652
OG0000636	Prax.g_00408	Prar.g_01653
OG0000637	Prax.g_00407	Prar.g_01654
OG0000638	Prax.g_00395	Prar.g_01661
OG0000639	Prax.g_00386	Prar.g_01670
OG0000640	Prax.g_00384	Prar.g_01672
OG0000641	Prax.g_00382	Prar.g_01675
OG0000642	Prax.g_00381	Prar.g_01676
OG0000643	Prax.g_00380	Prar.g_01677
OG0000644	Prax.g_00379	Prar.g_01678
OG0000645	Prax.g_00378	Prar.g_01679
OG0000646	Prax.g_00377	Prar.g_01680
OG0000647	Prax.g_00376	Prar.g_01681
OG0000648	Prax.g_00374	Prar.g_01683
OG0000649	Prax.g_00373	Prar.g_01684
OG0000650	Prax.g_00372	Prar.g_01685
OG0000651	Prax.g_00371	Prar.g_01686
OG0000652	Prax.g_00370	Prar.g_01687
OG0000653	Prax.g_00369	Prar.g_01688
OG0000654	Prax.g_00367	Prar.g_01690
OG0000655	Prax.g_00365	Prar.g_01692
OG0000656	Prax.g_00364	Prar.g_01693
OG0000657	Prax.g_00363	Prar.g_01694
OG0000658	Prax.g_00362	Prar.g_01695
OG0000659	Prax.g_00361	Prar.g_01696
OG0000660	Prax.g_00360	Prar.g_01697
OG0000661	Prax.g_00359	Prar.g_01698
OG0000662	Prax.g_00358	Prar.g_01699
OG0000663	Prax.g_00357	Prar.g_01700
OG0000664	Prax.g_00356	Prar.g_01701
OG0000665	Prax.g_00355	Prar.g_01702
OG0000666	Prax.g_00354	Prar.g_01703
OG0000667	Prax.g_00353	Prar.g_01704
OG0000668	Prax.g_00352	Prar.g_01705
OG0000669	Prax.g_00350	Prar.g_01707
OG0000670	Prax.g_00349	Prar.g_01708
OG0000671	Prax.g_00348	Prar.g_01709
OG0000672	Prax.g_00347	Prar.g_01710
OG0000673	Prax.g_00346	Prar.g_01711
OG0000674	Prax.g_00345	Prar.g_01712
OG0000675	Prax.g_00343	Prar.g_01714
OG0000676	Prax.g_00342	Prar.g_01715
OG0000677	Prax.g_00339	Prar.g_01717
OG0000678	Prax.g_00337	Prar.g_01719
OG0000679	Prax.g_00336	Prar.g_01720
OG0000680	Prax.g_00335	Prar.g_01721
OG0000681	Prax.g_00334	Prar.g_01722
OG0000682	Prax.g_00333	Prar.g_01723
OG0000683	Prax.g_00331	Prar.g_01725
OG0000684	Prax.g_00330	Prar.g_01726
OG0000685	Prax.g_00329	Prar.g_01727
OG0000686	Prax.g_00328	Prar.g_01728
OG0000687	Prax.g_00327	Prar.g_01729
OG0000688	Prax.g_00326	Prar.g_01730
OG0000689	Prax.g_00325	Prar.g_01731
OG0000690	Prax.g_00324	Prar.g_01732
OG0000691	Prax.g_00323	Prar.g_01733
OG0000692	Prax.g_00321	Prar.g_01735
OG0000693	Prax.g_00320	Prar.g_01736
OG0000694	Prax.g_00319	Prar.g_01737
OG0000695	Prax.g_00318	Prar.g_01738
OG0000696	Prax.g_00317	Prar.g_01740
OG0000697	Prax.g_00315	Prar.g_01742
OG0000698	Prax.g_00313	Prar.g_01744
OG0000699	Prax.g_00312	Prar.g_01745
OG0000700	Prax.g_00546	Prar.g_01759
OG0000701	Prax.g_00550	Prar.g_01764
OG0000702	Prax.g_00553	Prar.g_01767
OG0000703	Prax.g_00554	Prar.g_01768
OG0000704	Prax.g_00555	Prar.g_01769
OG0000705	Prax.g_00556	Prar.g_01770
OG0000706	Prax.g_00557	Prar.g_01771
OG0000707	Prax.g_00558	Prar.g_01773
OG0000708	Prax.g_00559	Prar.g_01774
OG0000709	Prax.g_00561	Prar.g_01776
OG0000710	Prax.g_00562	Prar.g_01777
OG0000711	Prax.g_00563	Prar.g_01778
OG0000712	Prax.g_00564	Prar.g_01779
OG0000713	Prax.g_00565	Prar.g_01780
OG0000714	Prax.g_00567	Prar.g_01782
OG0000715	Prax.g_00568	Prar.g_01783
OG0000716	Prax.g_00570	Prar.g_01785
OG0000717	Prax.g_00571	Prar.g_01786
OG0000718	Prax.g_00572	Prar.g_01787
OG0000719	Prax.g_00574	Prar.g_01789
OG0000720	Prax.g_00575	Prar.g_01790
OG0000721	Prax.g_00578	Prar.g_01792
OG0000722	Prax.g_00579	Prar.g_01793
OG0000723	Prax.g_00580	Prar.g_01794
OG0000724	Prax.g_00582	Prar.g_01795
OG0000725	Prax.g_00583	Prar.g_01796
OG0000726	Prax.g_00584	Prar.g_01797
OG0000727	Prax.g_00585	Prar.g_01798
OG0000728	Prax.g_00586	Prar.g_01799
OG0000729	Prax.g_00587	Prar.g_01800
OG0000730	Prax.g_00588	Prar.g_01801
OG0000731	Prax.g_00589	Prar.g_01802
OG0000732	Prax.g_00590	Prar.g_01803
OG0000733	Prax.g_00591	Prar.g_01804
OG0000734	Prax.g_00592	Prar.g_01805
OG0000735	Prax.g_00594	Prar.g_01807
OG0000736	Prax.g_00595	Prar.g_01808
OG0000737	Prax.g_00596	Prar.g_01809
OG0000738	Prax.g_00597	Prar.g_01810
OG0000739	Prax.g_00598	Prar.g_01811
OG0000740	Prax.g_00599	Prar.g_01812
OG0000741	Prax.g_00600	Prar.g_01813
OG0000742	Prax.g_00602	Prar.g_01815
OG0000743	Prax.g_00603	Prar.g_01816
OG0000744	Prax.g_00604	Prar.g_01817
OG0000745	Prax.g_00605	Prar.g_01818
OG0000746	Prax.g_00606	Prar.g_01819
OG0000747	Prax.g_00607	Prar.g_01820
OG0000748	Prax.g_00608	Prar.g_01821
OG0000749	Prax.g_00609	Prar.g_01822
OG0000750	Prax.g_00610	Prar.g_01823
OG0000751	Prax.g_00611	Prar.g_01824
OG0000752	Prax.g_00612	Prar.g_01825
OG0000753	Prax.g_00614	Prar.g_01827
OG0000754	Prax.g_00615	Prar.g_01828
OG0000755	Prax.g_00616	Prar.g_01829
OG0000756	Prax.g_00617	Prar.g_01830
OG0000757	Prax.g_00618	Prar.g_01831
OG0000758	Prax.g_00619	Prar.g_01832
OG0000759	Prax.g_01130	Prar.g_01834
OG0000760	Prax.g_01131	Prar.g_01835
OG0000761	Prax.g_01132	Prar.g_01836
OG0000762	Prax.g_01134	Prar.g_01838
OG0000763	Prax.g_01135	Prar.g_01839
OG0000764	Prax.g_01136	Prar.g_01840
OG0000765	Prax.g_01137	Prar.g_01841
OG0000766	Prax.g_01138	Prar.g_01842
OG0000767	Prax.g_01140	Prar.g_01844
OG0000768	Prax.g_01141	Prar.g_01845
OG0000769	Prax.g_01142	Prar.g_01846
OG0000770	Prax.g_01143	Prar.g_01847
OG0000771	Prax.g_01144	Prar.g_01848
OG0000772	Prax.g_01145	Prar.g_01849
OG0000773	Prax.g_01146	Prar.g_01850
OG0000774	Prax.g_01147	Prar.g_01851
OG0000775	Prax.g_01148	Prar.g_01852
OG0000776	Prax.g_01150	Prar.g_01853
OG0000777	Prax.g_01152	Prar.g_01855
OG0000778	Prax.g_01153	Prar.g_01856
OG0000779	Prax.g_01154	Prar.g_01857
OG0000780	Prax.g_01156	Prar.g_01859
OG0000781	Prax.g_01158	Prar.g_01861
OG0000782	Prax.g_01159	Prar.g_01862
OG0000783	Prax.g_01173	Prar.g_01873
OG0000784	Prax.g_01175	Prar.g_01875
OG0000785	Prax.g_01176	Prar.g_01876
OG0000786	Prax.g_01177	Prar.g_01877
OG0000787	Prax.g_01178	Prar.g_01878
OG0000788	Prax.g_01182	Prar.g_01882
OG0000789	Prax.g_01184	Prar.g_01884
OG0000790	Prax.g_01185	Prar.g_01885
OG0000791	Prax.g_01186	Prar.g_01886
OG0000792	Prax.g_01187	Prar.g_01887
OG0000793	Prax.g_01188	Prar.g_01888
OG0000794	Prax.g_01190	Prar.g_01890
OG0000795	Prax.g_01193	Prar.g_01893
OG0000796	Prax.g_01194	Prar.g_01894
OG0000797	Prax.g_01196	Prar.g_01896
OG0000798	Prax.g_01197	Prar.g_01897
OG0000799	Prax.g_01198	Prar.g_01898
OG0000800	Prax.g_01199	Prar.g_01899
OG0000801	Prax.g_01202	Prar.g_01902
OG0000802	Prax.g_01203	Prar.g_01903
OG0000803	Prax.g_01205	Prar.g_01905
OG0000804	Prax.g_01206	Prar.g_01906
OG0000805	Prax.g_01207	Prar.g_01907
OG0000806	Prax.g_01209	Prar.g_01909
OG0000807	Prax.g_01235	Prar.g_01935
OG0000808	Prax.g_01245	Prar.g_01944
OG0000809	Prax.g_01248	Prar.g_01947
OG0000810	Prax.g_01249	Prar.g_01948
OG0000811	Prax.g_01256	Prar.g_01955
OG0000812	Prax.g_00126	Prar.g_01324
OG0000813	Prax.g_00130	Prar.g_01320
OG0000814	Prax.g_00132	Prar.g_01318
OG0000815	Prax.g_00146	Prar.g_01309
OG0000816	Prax.g_00162	Prar.g_01295
OG0000817	Prax.g_00163	Prar.g_01294
OG0000818	Prax.g_00168	Prar.g_01289
OG0000819	Prax.g_00181	Prar.g_01282
OG0000820	Prax.g_00185	Prar.g_01278
OG0000821	Prax.g_00187	Prar.g_01276
OG0000822	Prax.g_00188	Prar.g_01275
OG0000823	Prax.g_00189	Prar.g_01274
OG0000824	Prax.g_00190	Prar.g_01273
OG0000825	Prax.g_00191	Prar.g_01272
OG0000826	Prax.g_00192	Prar.g_01271
OG0000827	Prax.g_00193	Prar.g_01270
OG0000828	Prax.g_00194	Prar.g_01269
OG0000829	Prax.g_00195	Prar.g_01268
OG0000830	Prax.g_00196	Prar.g_01267
OG0000831	Prax.g_00199	Prar.g_01264
OG0000832	Prax.g_00201	Prar.g_01262
OG0000833	Prax.g_00202	Prar.g_01261
OG0000834	Prax.g_00203	Prar.g_01260
OG0000835	Prax.g_00204	Prar.g_01259
OG0000836	Prax.g_00205	Prar.g_01258
OG0000837	Prax.g_00207	Prar.g_01256
OG0000838	Prax.g_00208	Prar.g_01255
OG0000839	Prax.g_00209	Prar.g_01254
OG0000840	Prax.g_00210	Prar.g_01253
OG0000841	Prax.g_00211	Prar.g_01252
OG0000842	Prax.g_00212	Prar.g_01251
OG0000843	Prax.g_00213	Prar.g_01250
OG0000844	Prax.g_00214	Prar.g_01249
OG0000845	Prax.g_00215	Prar.g_01248
OG0000846	Prax.g_00218	Prar.g_01245
OG0000847	Prax.g_00220	Prar.g_01243
OG0000848	Prax.g_00221	Prar.g_01242
OG0000849	Prax.g_00222	Prar.g_01241
OG0000850	Prax.g_00223	Prar.g_01240
OG0000851	Prax.g_00224	Prar.g_01239
OG0000852	Prax.g_00226	Prar.g_01237
OG0000853	Prax.g_00227	Prar.g_01236
OG0000854	Prax.g_00229	Prar.g_01234
OG0000855	Prax.g_00230	Prar.g_01233
OG0000856	Prax.g_00231	Prar.g_01232
OG0000857	Prax.g_00232	Prar.g_01231
OG0000858	Prax.g_00233	Prar.g_01230
OG0000859	Prax.g_00234	Prar.g_01229
OG0000860	Prax.g_00235	Prar.g_01228
OG0000861	Prax.g_00236	Prar.g_01227
OG0000862	Prax.g_00237	Prar.g_01226
OG0000863	Prax.g_00238	Prar.g_01225
OG0000864	Prax.g_00239	Prar.g_01224
OG0000865	Prax.g_00240	Prar.g_01223
OG0000866	Prax.g_00241	Prar.g_01222
OG0000867	Prax.g_00242	Prar.g_01221
OG0000868	Prax.g_00243	Prar.g_01220
OG0000869	Prax.g_00245	Prar.g_01218
OG0000870	Prax.g_00246	Prar.g_01217
OG0000871	Prax.g_00248	Prar.g_01215
OG0000872	Prax.g_00249	Prar.g_01214
OG0000873	Prax.g_00251	Prar.g_01212
OG0000874	Prax.g_00252	Prar.g_01211
OG0000875	Prax.g_00253	Prar.g_01210
OG0000876	Prax.g_00254	Prar.g_01209
OG0000877	Prax.g_00256	Prar.g_01207
OG0000878	Prax.g_01928	Prar.g_00976
OG0000879	Prax.g_01910	Prar.g_00966
OG0000880	Prax.g_01909	Prar.g_00965
OG0000881	Prax.g_01908	Prar.g_00964
OG0000882	Prax.g_01907	Prar.g_00963
OG0000883	Prax.g_01906	Prar.g_00962
OG0000884	Prax.g_01904	Prar.g_00960
OG0000885	Prax.g_01903	Prar.g_00959
OG0000886	Prax.g_01902	Prar.g_00958
OG0000887	Prax.g_01901	Prar.g_00957
OG0000888	Prax.g_01900	Prar.g_00956
OG0000889	Prax.g_01897	Prar.g_00953
OG0000890	Prax.g_01896	Prar.g_00952
OG0000891	Prax.g_01895	Prar.g_00951
OG0000892	Prax.g_01893	Prar.g_00949
OG0000893	Prax.g_01892	Prar.g_00948
OG0000894	Prax.g_01891	Prar.g_00947
OG0000895	Prax.g_01890	Prar.g_00946
OG0000896	Prax.g_01889	Prar.g_00945
OG0000897	Prax.g_01888	Prar.g_00944
OG0000898	Prax.g_01886	Prar.g_00942
OG0000899	Prax.g_01885	Prar.g_00941
OG0000900	Prax.g_01881	Prar.g_00929
OG0000901	Prax.g_01877	Prar.g_00925
OG0000902	Prax.g_01876	Prar.g_00924
OG0000903	Prax.g_01875	Prar.g_00923
OG0000904	Prax.g_01873	Prar.g_00921
OG0000905	Prax.g_01871	Prar.g_00919
OG0000906	Prax.g_01869	Prar.g_00917
OG0000907	Prax.g_01868	Prar.g_00916
OG0000908	Prax.g_01865	Prar.g_00913
OG0000909	Prax.g_01861	Prar.g_00909
OG0000910	Prax.g_01860	Prar.g_00908
OG0000911	Prax.g_01859	Prar.g_00907
OG0000912	Prax.g_01858	Prar.g_00906
OG0000913	Prax.g_01857	Prar.g_00905
OG0000914	Prax.g_01856	Prar.g_00904
OG0000915	Prax.g_01855	Prar.g_00903
OG0000916	Prax.g_01854	Prar.g_00902
OG0000917	Prax.g_01853	Prar.g_00901
OG0000918	Prax.g_01852	Prar.g_00900
OG0000919	Prax.g_01851	Prar.g_00899
OG0000920	Prax.g_01850	Prar.g_00898
OG0000921	Prax.g_01849	Prar.g_00897
OG0000922	Prax.g_01848	Prar.g_00896
OG0000923	Prax.g_01847	Prar.g_00895
OG0000924	Prax.g_01846	Prar.g_00894
OG0000925	Prax.g_01845	Prar.g_00893
OG0000926	Prax.g_01780	Prar.g_00375
OG0000927	Prax.g_01751	Prar.g_00357
OG0000928	Prax.g_01750	Prar.g_00356
OG0000929	Prax.g_01749	Prar.g_00355
OG0000930	Prax.g_01748	Prar.g_00354
OG0000931	Prax.g_01747	Prar.g_00353
OG0000932	Prax.g_01745	Prar.g_00351
OG0000933	Prax.g_01744	Prar.g_00350
OG0000934	Prax.g_01743	Prar.g_00349
OG0000935	Prax.g_01742	Prar.g_00348
OG0000936	Prax.g_01741	Prar.g_00347
OG0000937	Prax.g_01740	Prar.g_00346
OG0000938	Prax.g_01739	Prar.g_00345
OG0000939	Prax.g_01738	Prar.g_00344
OG0000940	Prax.g_01737	Prar.g_00343
OG0000941	Prax.g_01735	Prar.g_00341
OG0000942	Prax.g_01734	Prar.g_00340
OG0000943	Prax.g_01726	Prar.g_00337
OG0000944	Prax.g_01725	Prar.g_00336
OG0000945	Prax.g_01724	Prar.g_00335
OG0000946	Prax.g_01723	Prar.g_00842
OG0000947	Prax.g_01722	Prar.g_00841
OG0000948	Prax.g_01721	Prar.g_00840
OG0000949	Prax.g_01720	Prar.g_00839
OG0000950	Prax.g_01719	Prar.g_00838
OG0000951	Prax.g_01718	Prar.g_00837
OG0000952	Prax.g_01717	Prar.g_00836
OG0000953	Prax.g_01716	Prar.g_00835
OG0000954	Prax.g_01715	Prar.g_00834
OG0000955	Prax.g_01714	Prar.g_00833
OG0000956	Prax.g_01713	Prar.g_00832
OG0000957	Prax.g_01712	Prar.g_00831
OG0000958	Prax.g_01711	Prar.g_00830
OG0000959	Prax.g_01710	Prar.g_00829
OG0000960	Prax.g_01709	Prar.g_00828
OG0000961	Prax.g_01705	Prar.g_00824
OG0000962	Prax.g_01704	Prar.g_00823
OG0000963	Prax.g_01703	Prar.g_00822
OG0000964	Prax.g_01701	Prar.g_00820
OG0000965	Prax.g_01700	Prar.g_00819
OG0000966	Prax.g_01699	Prar.g_00818
OG0000967	Prax.g_01698	Prar.g_00817
OG0000968	Prax.g_01697	Prar.g_00816
OG0000969	Prax.g_01696	Prar.g_00815
OG0000970	Prax.g_01695	Prar.g_00814
OG0000971	Prax.g_01694	Prar.g_00813
OG0000972	Prax.g_01693	Prar.g_00812
OG0000973	Prax.g_01692	Prar.g_00811
OG0000974	Prax.g_01690	Prar.g_00809
OG0000975	Prax.g_01687	Prar.g_00806
OG0000976	Prax.g_01685	Prar.g_00804
OG0000977	Prax.g_01684	Prar.g_00803
OG0000978	Prax.g_01683	Prar.g_00802
OG0000979	Prax.g_01681	Prar.g_00800
OG0000980	Prax.g_01680	Prar.g_00799
OG0000981	Prax.g_01679	Prar.g_00798
OG0000982	Prax.g_01678	Prar.g_00797
OG0000983	Prax.g_01676	Prar.g_00795
OG0000984	Prax.g_01675	Prar.g_00794
OG0000985	Prax.g_01674	Prar.g_00793
OG0000986	Prax.g_01673	Prar.g_00792
OG0000987	Prax.g_01672	Prar.g_00791
OG0000988	Prax.g_01671	Prar.g_00790
OG0000989	Prax.g_01670	Prar.g_00789
OG0000990	Prax.g_01669	Prar.g_00788
OG0000991	Prax.g_01668	Prar.g_00787
OG0000992	Prax.g_01667	Prar.g_00786
OG0000993	Prax.g_01666	Prar.g_00785
OG0000994	Prax.g_01665	Prar.g_00784
OG0000995	Prax.g_01664	Prar.g_00783
OG0000996	Prax.g_01663	Prar.g_00782
OG0000997	Prax.g_01662	Prar.g_00781
OG0000998	Prax.g_01661	Prar.g_00780
OG0000999	Prax.g_01660	Prar.g_00779
OG0001000	Prax.g_01659	Prar.g_00778
OG0001001	Prax.g_01657	Prar.g_00776
OG0001002	Prax.g_01656	Prar.g_00775
OG0001003	Prax.g_01655	Prar.g_00774
OG0001004	Prax.g_01654	Prar.g_00773
OG0001005	Prax.g_01653	Prar.g_00772
OG0001006	Prax.g_01652	Prar.g_00771
OG0001007	Prax.g_01651	Prar.g_00770
OG0001008	Prax.g_01649	Prar.g_00768
OG0001009	Prax.g_01648	Prar.g_00767
OG0001010	Prax.g_01640	Prar.g_00760
OG0001011	Prax.g_01633	Prar.g_00753
OG0001012	Prax.g_01605	Prar.g_00725
OG0001013	Prax.g_01565	Prar.g_01149
OG0001014	Prax.g_01564	Prar.g_01148
OG0001015	Prax.g_01558	Prar.g_01142
OG0001016	Prax.g_01557	Prar.g_01141
OG0001017	Prax.g_01556	Prar.g_01140
OG0001018	Prax.g_01555	Prar.g_01139
OG0001019	Prax.g_01553	Prar.g_01137
OG0001020	Prax.g_01552	Prar.g_01136
OG0001021	Prax.g_01551	Prar.g_01135
OG0001022	Prax.g_01550	Prar.g_01134
OG0001023	Prax.g_01549	Prar.g_01133
OG0001024	Prax.g_01548	Prar.g_01132
OG0001025	Prax.g_01547	Prar.g_01131
OG0001026	Prax.g_01545	Prar.g_01129
OG0001027	Prax.g_01544	Prar.g_01128
OG0001028	Prax.g_01543	Prar.g_01127
OG0001029	Prax.g_01542	Prar.g_01126
OG0001030	Prax.g_01541	Prar.g_01125
OG0001031	Prax.g_01540	Prar.g_01124
OG0001032	Prax.g_01539	Prar.g_01123
OG0001033	Prax.g_01538	Prar.g_01122
OG0001034	Prax.g_01537	Prar.g_01121
OG0001035	Prax.g_01535	Prar.g_01964
OG0001036	Prax.g_01534	Prar.g_01965
OG0001037	Prax.g_01533	Prar.g_01966
OG0001038	Prax.g_01532	Prar.g_01967
OG0001039	Prax.g_01531	Prar.g_01968
OG0001040	Prax.g_01530	Prar.g_01969
OG0001041	Prax.g_01529	Prar.g_01970
OG0001042	Prax.g_01528	Prar.g_01971
OG0001043	Prax.g_01527	Prar.g_01963
OG0001044	Prax.g_01526	Prar.g_01962
OG0001045	Prax.g_01525	Prar.g_01961
OG0001046	Prax.g_01524	Prar.g_01960
OG0001047	Prax.g_01521	Prar.g_01957
OG0001048	Prax.g_01519	Prar.g_00596
OG0001049	Prax.g_01518	Prar.g_00597
OG0001050	Prax.g_01517	Prar.g_00598
OG0001051	Prax.g_01516	Prar.g_00599
OG0001052	Prax.g_01515	Prar.g_00600
OG0001053	Prax.g_01513	Prar.g_00601
OG0001054	Prax.g_01511	Prar.g_00603
OG0001055	Prax.g_01510	Prar.g_00604
OG0001056	Prax.g_01509	Prar.g_00605
OG0001057	Prax.g_01508	Prar.g_00606
OG0001058	Prax.g_01507	Prar.g_00607
OG0001059	Prax.g_01506	Prar.g_00608
OG0001060	Prax.g_01505	Prar.g_00609
OG0001061	Prax.g_01504	Prar.g_00610
OG0001062	Prax.g_01503	Prar.g_00611
OG0001063	Prax.g_01502	Prar.g_00612
OG0001064	Prax.g_01257	Prar.g_01119
OG0001065	Prax.g_01262	Prar.g_01114
OG0001066	Prax.g_01263	Prar.g_01113
OG0001067	Prax.g_01264	Prar.g_01112
OG0001068	Prax.g_01266	Prar.g_01110
OG0001069	Prax.g_01267	Prar.g_01109
OG0001070	Prax.g_01268	Prar.g_01108
OG0001071	Prax.g_01269	Prar.g_01107
OG0001072	Prax.g_01270	Prar.g_01106
OG0001073	Prax.g_01271	Prar.g_01105
OG0001074	Prax.g_01272	Prar.g_01104
OG0001075	Prax.g_01273	Prar.g_01103
OG0001076	Prax.g_01274	Prar.g_01102
OG0001077	Prax.g_01275	Prar.g_01101
OG0001078	Prax.g_01276	Prar.g_01100
OG0001079	Prax.g_01277	Prar.g_01099
OG0001080	Prax.g_01278	Prar.g_01098
OG0001081	Prax.g_01281	Prar.g_01095
OG0001082	Prax.g_01282	Prar.g_01094
OG0001083	Prax.g_01283	Prar.g_01093
OG0001084	Prax.g_01285	Prar.g_01091
OG0001085	Prax.g_01286	Prar.g_01090
OG0001086	Prax.g_01287	Prar.g_01089
OG0001087	Prax.g_01288	Prar.g_01088
OG0001088	Prax.g_01289	Prar.g_01087
OG0001089	Prax.g_01296	Prar.g_01069
OG0001090	Prax.g_01298	Prar.g_01067
OG0001091	Prax.g_01299	Prar.g_01066
OG0001092	Prax.g_01300	Prar.g_01065
OG0001093	Prax.g_01301	Prar.g_01064
OG0001094	Prax.g_01302	Prar.g_01063
OG0001095	Prax.g_01303	Prar.g_01062
OG0001096	Prax.g_01304	Prar.g_01061
OG0001097	Prax.g_01305	Prar.g_01060
OG0001098	Prax.g_01306	Prar.g_01059
OG0001099	Prax.g_01307	Prar.g_01058
OG0001100	Prax.g_01308	Prar.g_01057
OG0001101	Prax.g_01309	Prar.g_01056
OG0001102	Prax.g_01310	Prar.g_01055
OG0001103	Prax.g_01311	Prar.g_01054
OG0001104	Prax.g_01312	Prar.g_01053
OG0001105	Prax.g_01313	Prar.g_01052
OG0001106	Prax.g_01314	Prar.g_01051
OG0001107	Prax.g_01315	Prar.g_01050
OG0001108	Prax.g_01316	Prar.g_01049
OG0001109	Prax.g_01317	Prar.g_01048
OG0001110	Prax.g_01318	Prar.g_01047
OG0001111	Prax.g_01319	Prar.g_01046
OG0001112	Prax.g_01320	Prar.g_01045
OG0001113	Prax.g_01321	Prar.g_01044
OG0001114	Prax.g_01322	Prar.g_01043
OG0001115	Prax.g_01323	Prar.g_01042
OG0001116	Prax.g_01324	Prar.g_01041
OG0001117	Prax.g_01325	Prar.g_01040
OG0001118	Prax.g_01326	Prar.g_01039
OG0001119	Prax.g_01327	Prar.g_01038
OG0001120	Prax.g_01328	Prar.g_01037
OG0001121	Prax.g_01330	Prar.g_01035
OG0001122	Prax.g_01331	Prar.g_01034
OG0001123	Prax.g_01332	Prar.g_01033
OG0001124	Prax.g_01334	Prar.g_01031
OG0001125	Prax.g_01336	Prar.g_01029
OG0001126	Prax.g_01337	Prar.g_01028
OG0001127	Prax.g_01339	Prar.g_01026
OG0001128	Prax.g_01340	Prar.g_01025
OG0001129	Prax.g_01341	Prar.g_01024
OG0001130	Prax.g_01344	Prar.g_01022
OG0001131	Prax.g_01345	Prar.g_01021
OG0001132	Prax.g_01346	Prar.g_01020
OG0001133	Prax.g_01347	Prar.g_01019
OG0001134	Prax.g_01348	Prar.g_01018
OG0001135	Prax.g_01349	Prar.g_01017
OG0001136	Prax.g_01350	Prar.g_01016
OG0001137	Prax.g_01351	Prar.g_01015
OG0001138	Prax.g_01352	Prar.g_01014
OG0001139	Prax.g_01353	Prar.g_01013
OG0001140	Prax.g_01354	Prar.g_01012
OG0001141	Prax.g_01355	Prar.g_01011
OG0001142	Prax.g_01358	Prar.g_00617
OG0001143	Prax.g_01359	Prar.g_00618
OG0001144	Prax.g_01360	Prar.g_00619
OG0001145	Prax.g_01361	Prar.g_00620
OG0001146	Prax.g_01362	Prar.g_00621
OG0001147	Prax.g_01363	Prar.g_00622
OG0001148	Prax.g_01364	Prar.g_00623
