Orthogroup	Prbi	Pray
OG0000542	Prbi.g_00593	Pray.g_01172
OG0000543	Prbi.g_00594	Pray.g_01171
OG0000544	Prbi.g_00595	Pray.g_01170
OG0000545	Prbi.g_00596	Pray.g_01169
OG0000546	Prbi.g_00597	Pray.g_01168
OG0000547	Prbi.g_00598	Pray.g_01167
OG0000548	Prbi.g_00599	Pray.g_01166
OG0000549	Prbi.g_00601	Pray.g_01164
OG0000550	Prbi.g_00602	Pray.g_01163
OG0000551	Prbi.g_00603	Pray.g_01162
OG0000552	Prbi.g_00604	Pray.g_01161
OG0000553	Prbi.g_00605	Pray.g_01160
OG0000554	Prbi.g_00606	Pray.g_01159
OG0000555	Prbi.g_00607	Pray.g_01158
OG0000556	Prbi.g_00608	Pray.g_01157
OG0000557	Prbi.g_00609	Pray.g_01156
OG0000558	Prbi.g_00610	Pray.g_01155
OG0000559	Prbi.g_00611	Pray.g_01154
OG0000560	Prbi.g_00612	Pray.g_01153
OG0000561	Prbi.g_00613	Pray.g_01152
OG0000562	Prbi.g_00614	Pray.g_01151
OG0000563	Prbi.g_00615	Pray.g_01150
OG0000564	Prbi.g_00616	Pray.g_01149
OG0000565	Prbi.g_00617	Pray.g_01148
OG0000566	Prbi.g_00618	Pray.g_01147
OG0000567	Prbi.g_00619	Pray.g_01146
OG0000568	Prbi.g_00620	Pray.g_01145
OG0000569	Prbi.g_00623	Pray.g_01142
OG0000570	Prbi.g_00624	Pray.g_01141
OG0000571	Prbi.g_00626	Pray.g_01139
OG0000572	Prbi.g_00627	Pray.g_01138
OG0000573	Prbi.g_00628	Pray.g_01137
OG0000574	Prbi.g_00629	Pray.g_01136
OG0000575	Prbi.g_00630	Pray.g_01135
OG0000576	Prbi.g_00631	Pray.g_01134
OG0000577	Prbi.g_00632	Pray.g_01133
OG0000578	Prbi.g_00634	Pray.g_01132
OG0000579	Prbi.g_00635	Pray.g_01131
OG0000580	Prbi.g_00636	Pray.g_01130
OG0000581	Prbi.g_00637	Pray.g_01129
OG0000582	Prbi.g_00638	Pray.g_01128
OG0000583	Prbi.g_00639	Pray.g_01127
OG0000584	Prbi.g_00641	Pray.g_01125
OG0000585	Prbi.g_00642	Pray.g_01124
OG0000586	Prbi.g_00643	Pray.g_01123
OG0000587	Prbi.g_00644	Pray.g_01122
OG0000588	Prbi.g_00645	Pray.g_01121
OG0000589	Prbi.g_00646	Pray.g_01120
OG0000590	Prbi.g_00647	Pray.g_01119
OG0000591	Prbi.g_00648	Pray.g_01118
OG0000592	Prbi.g_00649	Pray.g_01117
OG0000593	Prbi.g_00650	Pray.g_01116
OG0000594	Prbi.g_00651	Pray.g_01115
OG0000595	Prbi.g_00652	Pray.g_01114
OG0000596	Prbi.g_00653	Pray.g_01113
OG0000597	Prbi.g_00657	Pray.g_01109
OG0000598	Prbi.g_00658	Pray.g_01108
OG0000599	Prbi.g_00659	Pray.g_01107
OG0000600	Prbi.g_00660	Pray.g_01106
OG0000601	Prbi.g_00661	Pray.g_01105
OG0000602	Prbi.g_00662	Pray.g_01104
OG0000603	Prbi.g_00663	Pray.g_01103
OG0000604	Prbi.g_00664	Pray.g_01102
OG0000605	Prbi.g_00665	Pray.g_01101
OG0000606	Prbi.g_00666	Pray.g_01100
OG0000607	Prbi.g_00667	Pray.g_01099
OG0000608	Prbi.g_00668	Pray.g_01098
OG0000609	Prbi.g_00670	Pray.g_01096
OG0000610	Prbi.g_00671	Pray.g_01095
OG0000611	Prbi.g_00673	Pray.g_01093
OG0000612	Prbi.g_00674	Pray.g_01092
OG0000613	Prbi.g_00676	Pray.g_01090
OG0000614	Prbi.g_00682	Pray.g_01084
OG0000615	Prbi.g_00683	Pray.g_01083
OG0000616	Prbi.g_00684	Pray.g_01082
OG0000617	Prbi.g_00686	Pray.g_01080
OG0000618	Prbi.g_00687	Pray.g_01079
OG0000619	Prbi.g_00688	Pray.g_01078
OG0000620	Prbi.g_00690	Pray.g_01076
OG0000621	Prbi.g_00691	Pray.g_01075
OG0000622	Prbi.g_00692	Pray.g_01074
OG0000623	Prbi.g_00693	Pray.g_01073
OG0000624	Prbi.g_00695	Pray.g_01071
OG0000625	Prbi.g_00696	Pray.g_01070
OG0000626	Prbi.g_00697	Pray.g_01069
OG0000627	Prbi.g_00698	Pray.g_01068
OG0000628	Prbi.g_00699	Pray.g_01067
OG0000629	Prbi.g_00700	Pray.g_01066
OG0000630	Prbi.g_00703	Pray.g_01064
OG0000631	Prbi.g_00704	Pray.g_01063
OG0000632	Prbi.g_00708	Pray.g_01059
OG0000633	Prbi.g_00709	Pray.g_01058
OG0000634	Prbi.g_00746	Pray.g_01039
OG0000635	Prbi.g_00748	Pray.g_01037
OG0000636	Prbi.g_00749	Pray.g_01036
OG0000637	Prbi.g_00751	Pray.g_01034
OG0000638	Prbi.g_00752	Pray.g_01033
OG0000639	Prbi.g_00753	Pray.g_01032
OG0000640	Prbi.g_00754	Pray.g_01031
OG0000641	Prbi.g_00755	Pray.g_01030
OG0000642	Prbi.g_00756	Pray.g_01029
OG0000643	Prbi.g_00757	Pray.g_01028
OG0000644	Prbi.g_00759	Pray.g_01026
OG0000645	Prbi.g_00760	Pray.g_01025
OG0000646	Prbi.g_00761	Pray.g_00269
OG0000647	Prbi.g_00762	Pray.g_00270
OG0000648	Prbi.g_00763	Pray.g_00271
OG0000649	Prbi.g_00764	Pray.g_00272
OG0000650	Prbi.g_00765	Pray.g_00273
OG0000651	Prbi.g_00766	Pray.g_00274
OG0000652	Prbi.g_00768	Pray.g_00276
OG0000653	Prbi.g_00790	Pray.g_00291
OG0000654	Prbi.g_00792	Pray.g_00293
OG0000655	Prbi.g_00802	Pray.g_00302
OG0000656	Prbi.g_00807	Pray.g_00306
OG0000657	Prbi.g_00811	Pray.g_00313
OG0000658	Prbi.g_00812	Pray.g_00314
OG0000659	Prbi.g_00813	Pray.g_00315
OG0000660	Prbi.g_00825	Pray.g_00326
OG0000661	Prbi.g_00834	Pray.g_00335
OG0000662	Prbi.g_00835	Pray.g_00337
OG0000663	Prbi.g_00838	Pray.g_00339
OG0000664	Prbi.g_00839	Pray.g_00340
OG0000665	Prbi.g_00840	Pray.g_00341
OG0000666	Prbi.g_00841	Pray.g_00342
OG0000667	Prbi.g_00842	Pray.g_00343
OG0000668	Prbi.g_00843	Pray.g_00344
OG0000669	Prbi.g_00844	Pray.g_00345
OG0000670	Prbi.g_00846	Pray.g_00347
OG0000671	Prbi.g_00847	Pray.g_00348
OG0000672	Prbi.g_00848	Pray.g_00349
OG0000673	Prbi.g_00849	Pray.g_00350
OG0000674	Prbi.g_00850	Pray.g_00351
OG0000675	Prbi.g_00851	Pray.g_00352
OG0000676	Prbi.g_00853	Pray.g_00354
OG0000677	Prbi.g_00855	Pray.g_00356
OG0000678	Prbi.g_00856	Pray.g_00357
OG0000679	Prbi.g_00857	Pray.g_00358
OG0000680	Prbi.g_00858	Pray.g_00359
OG0000681	Prbi.g_00859	Pray.g_00360
OG0000682	Prbi.g_00860	Pray.g_00361
OG0000683	Prbi.g_00861	Pray.g_00362
OG0000684	Prbi.g_00862	Pray.g_00363
OG0000685	Prbi.g_00863	Pray.g_00364
OG0000686	Prbi.g_00864	Pray.g_00365
OG0000687	Prbi.g_00865	Pray.g_00366
OG0000688	Prbi.g_00866	Pray.g_00367
OG0000689	Prbi.g_00867	Pray.g_00368
OG0000690	Prbi.g_00868	Pray.g_00369
OG0000691	Prbi.g_00870	Pray.g_00371
OG0000692	Prbi.g_00871	Pray.g_00372
OG0000693	Prbi.g_00872	Pray.g_00373
OG0000694	Prbi.g_00873	Pray.g_00374
OG0000695	Prbi.g_00874	Pray.g_00375
OG0000696	Prbi.g_00875	Pray.g_00376
OG0000697	Prbi.g_00877	Pray.g_00378
OG0000698	Prbi.g_00878	Pray.g_00379
OG0000699	Prbi.g_00882	Pray.g_00383
OG0000700	Prbi.g_00883	Pray.g_00384
OG0000701	Prbi.g_00884	Pray.g_00385
OG0000702	Prbi.g_00885	Pray.g_00386
OG0000703	Prbi.g_00886	Pray.g_00387
OG0000704	Prbi.g_00887	Pray.g_00388
OG0000705	Prbi.g_00889	Pray.g_00390
OG0000706	Prbi.g_00890	Pray.g_00391
OG0000707	Prbi.g_00891	Pray.g_00392
OG0000708	Prbi.g_00892	Pray.g_00393
OG0000709	Prbi.g_00893	Pray.g_00394
OG0000710	Prbi.g_00894	Pray.g_00395
OG0000711	Prbi.g_00895	Pray.g_00396
OG0000712	Prbi.g_00896	Pray.g_00397
OG0000713	Prbi.g_00897	Pray.g_00398
OG0000714	Prbi.g_00899	Pray.g_00400
OG0000715	Prbi.g_00900	Pray.g_00401
OG0000716	Prbi.g_00901	Pray.g_00402
OG0000717	Prbi.g_00902	Pray.g_00403
OG0000718	Prbi.g_00903	Pray.g_00404
OG0000719	Prbi.g_00905	Pray.g_00406
OG0000720	Prbi.g_00907	Pray.g_00408
OG0000721	Prbi.g_00908	Pray.g_00409
OG0000722	Prbi.g_00934	Pray.g_00436
OG0000723	Prbi.g_00939	Pray.g_00440
OG0000724	Prbi.g_00942	Pray.g_00443
OG0000725	Prbi.g_00943	Pray.g_00444
OG0000726	Prbi.g_00944	Pray.g_00445
OG0000727	Prbi.g_00945	Pray.g_00446
OG0000728	Prbi.g_00946	Pray.g_00447
OG0000729	Prbi.g_00948	Pray.g_00449
OG0000730	Prbi.g_00949	Pray.g_00450
OG0000731	Prbi.g_00951	Pray.g_00452
OG0000732	Prbi.g_00952	Pray.g_00453
OG0000733	Prbi.g_00953	Pray.g_00454
OG0000734	Prbi.g_00954	Pray.g_00455
OG0000735	Prbi.g_00955	Pray.g_00456
OG0000736	Prbi.g_00957	Pray.g_00458
OG0000737	Prbi.g_00958	Pray.g_00459
OG0000738	Prbi.g_00960	Pray.g_00461
OG0000739	Prbi.g_00961	Pray.g_00462
OG0000740	Prbi.g_00962	Pray.g_00463
OG0000741	Prbi.g_00964	Pray.g_00465
OG0000742	Prbi.g_00965	Pray.g_00466
OG0000743	Prbi.g_00969	Pray.g_00470
OG0000744	Prbi.g_00970	Pray.g_00471
OG0000745	Prbi.g_00971	Pray.g_00473
OG0000746	Prbi.g_00972	Pray.g_00474
OG0000747	Prbi.g_00973	Pray.g_00475
OG0000748	Prbi.g_00974	Pray.g_00476
OG0000749	Prbi.g_00975	Pray.g_00477
OG0000750	Prbi.g_00976	Pray.g_00478
OG0000751	Prbi.g_00978	Pray.g_00480
OG0000752	Prbi.g_00979	Pray.g_00481
OG0000753	Prbi.g_00980	Pray.g_00482
OG0000754	Prbi.g_00981	Pray.g_00483
OG0000755	Prbi.g_00983	Pray.g_00485
OG0000756	Prbi.g_00984	Pray.g_00486
OG0000757	Prbi.g_00985	Pray.g_00487
OG0000758	Prbi.g_00986	Pray.g_00488
OG0000759	Prbi.g_00987	Pray.g_00489
OG0000760	Prbi.g_00988	Pray.g_00490
OG0000761	Prbi.g_00989	Pray.g_00491
OG0000762	Prbi.g_00991	Pray.g_00493
OG0000763	Prbi.g_00992	Pray.g_00494
OG0000764	Prbi.g_00993	Pray.g_00495
OG0000765	Prbi.g_00994	Pray.g_00496
OG0000766	Prbi.g_00995	Pray.g_00497
OG0000767	Prbi.g_00996	Pray.g_00498
OG0000768	Prbi.g_00997	Pray.g_00499
OG0000769	Prbi.g_00998	Pray.g_00500
OG0000770	Prbi.g_00999	Pray.g_00501
OG0000771	Prbi.g_01000	Pray.g_00502
OG0000772	Prbi.g_01001	Pray.g_00503
OG0000773	Prbi.g_01003	Pray.g_00505
OG0000774	Prbi.g_01004	Pray.g_00506
OG0000775	Prbi.g_01005	Pray.g_00507
OG0000776	Prbi.g_01006	Pray.g_00508
OG0000777	Prbi.g_01007	Pray.g_00509
OG0000778	Prbi.g_01008	Pray.g_00510
OG0000779	Prbi.g_01010	Pray.g_00512
OG0000780	Prbi.g_01011	Pray.g_00513
OG0000781	Prbi.g_01012	Pray.g_00514
OG0000782	Prbi.g_01014	Pray.g_00516
OG0000783	Prbi.g_01015	Pray.g_00517
OG0000784	Prbi.g_01016	Pray.g_00518
OG0000785	Prbi.g_01017	Pray.g_00519
OG0000786	Prbi.g_01018	Pray.g_00520
OG0000787	Prbi.g_01020	Pray.g_00522
OG0000788	Prbi.g_01021	Pray.g_00523
OG0000789	Prbi.g_01022	Pray.g_00524
OG0000790	Prbi.g_01023	Pray.g_00525
OG0000791	Prbi.g_01024	Pray.g_00526
OG0000792	Prbi.g_01025	Pray.g_00527
OG0000793	Prbi.g_01026	Pray.g_00528
OG0000794	Prbi.g_01027	Pray.g_00529
OG0000795	Prbi.g_01028	Pray.g_00530
OG0000796	Prbi.g_01030	Pray.g_00532
OG0000797	Prbi.g_01032	Pray.g_00534
OG0000798	Prbi.g_01033	Pray.g_00535
OG0000799	Prbi.g_01034	Pray.g_00536
OG0000800	Prbi.g_01035	Pray.g_00537
OG0000801	Prbi.g_01036	Pray.g_00538
OG0000802	Prbi.g_01038	Pray.g_00540
OG0000803	Prbi.g_01039	Pray.g_00541
OG0000804	Prbi.g_01055	Pray.g_00553
OG0000805	Prbi.g_01057	Pray.g_00555
OG0000806	Prbi.g_01058	Pray.g_00556
OG0000807	Prbi.g_01059	Pray.g_00557
OG0000808	Prbi.g_01060	Pray.g_00558
OG0000809	Prbi.g_01064	Pray.g_00562
OG0000810	Prbi.g_01065	Pray.g_00563
OG0000811	Prbi.g_01066	Pray.g_00564
OG0000812	Prbi.g_01067	Pray.g_00565
OG0000813	Prbi.g_01068	Pray.g_00566
OG0000814	Prbi.g_01069	Pray.g_00567
OG0000815	Prbi.g_01070	Pray.g_00568
OG0000816	Prbi.g_01072	Pray.g_00570
OG0000817	Prbi.g_01075	Pray.g_00573
OG0000818	Prbi.g_01076	Pray.g_00574
OG0000819	Prbi.g_01078	Pray.g_00576
OG0000820	Prbi.g_01079	Pray.g_00577
OG0000821	Prbi.g_01080	Pray.g_00578
OG0000822	Prbi.g_01081	Pray.g_00579
OG0000823	Prbi.g_01084	Pray.g_00582
OG0000824	Prbi.g_01085	Pray.g_00583
OG0000825	Prbi.g_01087	Pray.g_00585
OG0000826	Prbi.g_01088	Pray.g_00586
OG0000827	Prbi.g_01089	Pray.g_00587
OG0000828	Prbi.g_01091	Pray.g_00589
OG0000829	Prbi.g_01117	Pray.g_00614
OG0000830	Prbi.g_01127	Pray.g_00623
OG0000831	Prbi.g_01130	Pray.g_00626
OG0000832	Prbi.g_01131	Pray.g_00627
OG0000833	Prbi.g_01138	Pray.g_00634
OG0000834	Prbi.g_01142	Pray.g_00132
OG0000835	Prbi.g_01146	Pray.g_00128
OG0000836	Prbi.g_01148	Pray.g_00126
OG0000837	Prbi.g_01161	Pray.g_00112
OG0000838	Prbi.g_01175	Pray.g_00096
OG0000839	Prbi.g_01176	Pray.g_00095
OG0000840	Prbi.g_01181	Pray.g_00090
OG0000841	Prbi.g_01188	Pray.g_00083
OG0000842	Prbi.g_01192	Pray.g_00079
OG0000843	Prbi.g_01194	Pray.g_00077
OG0000844	Prbi.g_01195	Pray.g_00076
OG0000845	Prbi.g_01196	Pray.g_00075
OG0000846	Prbi.g_01197	Pray.g_00074
OG0000847	Prbi.g_01198	Pray.g_00073
OG0000848	Prbi.g_01199	Pray.g_00072
OG0000849	Prbi.g_01200	Pray.g_00071
OG0000850	Prbi.g_01201	Pray.g_00070
OG0000851	Prbi.g_01203	Pray.g_00068
OG0000852	Prbi.g_01206	Pray.g_00065
OG0000853	Prbi.g_01208	Pray.g_00063
OG0000854	Prbi.g_01209	Pray.g_00062
OG0000855	Prbi.g_01210	Pray.g_00060
OG0000856	Prbi.g_01211	Pray.g_00059
OG0000857	Prbi.g_01212	Pray.g_00058
OG0000858	Prbi.g_01214	Pray.g_00056
OG0000859	Prbi.g_01215	Pray.g_00055
OG0000860	Prbi.g_01216	Pray.g_00054
OG0000861	Prbi.g_01217	Pray.g_00053
OG0000862	Prbi.g_01218	Pray.g_00052
OG0000863	Prbi.g_01219	Pray.g_00051
OG0000864	Prbi.g_01220	Pray.g_00050
OG0000865	Prbi.g_01221	Pray.g_00049
OG0000866	Prbi.g_01222	Pray.g_00048
OG0000867	Prbi.g_01225	Pray.g_00045
OG0000868	Prbi.g_01227	Pray.g_00043
OG0000869	Prbi.g_01228	Pray.g_00042
OG0000870	Prbi.g_01229	Pray.g_00041
OG0000871	Prbi.g_01230	Pray.g_00040
OG0000872	Prbi.g_01231	Pray.g_00039
OG0000873	Prbi.g_01232	Pray.g_00038
OG0000874	Prbi.g_01233	Pray.g_00037
OG0000875	Prbi.g_01234	Pray.g_00036
OG0000876	Prbi.g_01236	Pray.g_00034
OG0000877	Prbi.g_01237	Pray.g_00033
OG0000878	Prbi.g_01238	Pray.g_00032
OG0000879	Prbi.g_01239	Pray.g_00031
OG0000880	Prbi.g_01240	Pray.g_00030
OG0000881	Prbi.g_01241	Pray.g_00029
OG0000882	Prbi.g_01242	Pray.g_00028
OG0000883	Prbi.g_01243	Pray.g_00027
OG0000884	Prbi.g_01244	Pray.g_00026
OG0000885	Prbi.g_01245	Pray.g_00025
OG0000886	Prbi.g_01246	Pray.g_00024
OG0000887	Prbi.g_01247	Pray.g_00023
OG0000888	Prbi.g_01248	Pray.g_00022
OG0000889	Prbi.g_01249	Pray.g_00021
OG0000890	Prbi.g_01250	Pray.g_00020
OG0000891	Prbi.g_01251	Pray.g_00019
OG0000892	Prbi.g_01252	Pray.g_00018
OG0000893	Prbi.g_01253	Pray.g_00017
OG0000894	Prbi.g_01255	Pray.g_00015
OG0000895	Prbi.g_01256	Pray.g_00014
OG0000896	Prbi.g_01258	Pray.g_00012
OG0000897	Prbi.g_01259	Pray.g_00011
OG0000898	Prbi.g_01260	Pray.g_00010
OG0000899	Prbi.g_01261	Pray.g_00009
OG0000900	Prbi.g_01263	Pray.g_00007
OG0000901	Prbi.g_01363	Pray.g_01895
OG0000902	Prbi.g_01380	Pray.g_01881
OG0000903	Prbi.g_01381	Pray.g_01880
OG0000904	Prbi.g_01382	Pray.g_01879
OG0000905	Prbi.g_01383	Pray.g_01878
OG0000906	Prbi.g_01384	Pray.g_01877
OG0000907	Prbi.g_01386	Pray.g_01875
OG0000908	Prbi.g_01387	Pray.g_01874
OG0000909	Prbi.g_01388	Pray.g_01873
OG0000910	Prbi.g_01389	Pray.g_01872
OG0000911	Prbi.g_01390	Pray.g_01871
OG0000912	Prbi.g_01393	Pray.g_01868
OG0000913	Prbi.g_01394	Pray.g_01867
OG0000914	Prbi.g_01395	Pray.g_01866
OG0000915	Prbi.g_01397	Pray.g_01864
OG0000916	Prbi.g_01398	Pray.g_01863
OG0000917	Prbi.g_01399	Pray.g_01862
OG0000918	Prbi.g_01400	Pray.g_01861
OG0000919	Prbi.g_01401	Pray.g_01860
OG0000920	Prbi.g_01402	Pray.g_01859
OG0000921	Prbi.g_01404	Pray.g_01857
OG0000922	Prbi.g_01405	Pray.g_01856
OG0000923	Prbi.g_01421	Pray.g_01847
OG0000924	Prbi.g_01422	Pray.g_01846
OG0000925	Prbi.g_01425	Pray.g_01843
OG0000926	Prbi.g_01426	Pray.g_01842
OG0000927	Prbi.g_01427	Pray.g_01841
OG0000928	Prbi.g_01429	Pray.g_01839
OG0000929	Prbi.g_01431	Pray.g_01837
OG0000930	Prbi.g_01433	Pray.g_01835
OG0000931	Prbi.g_01434	Pray.g_01834
OG0000932	Prbi.g_01437	Pray.g_01831
OG0000933	Prbi.g_01441	Pray.g_01827
OG0000934	Prbi.g_01442	Pray.g_01826
OG0000935	Prbi.g_01443	Pray.g_01825
OG0000936	Prbi.g_01444	Pray.g_01824
OG0000937	Prbi.g_01445	Pray.g_01823
OG0000938	Prbi.g_01446	Pray.g_01822
OG0000939	Prbi.g_01447	Pray.g_01821
OG0000940	Prbi.g_01448	Pray.g_01820
OG0000941	Prbi.g_01449	Pray.g_01819
OG0000942	Prbi.g_01450	Pray.g_01818
OG0000943	Prbi.g_01451	Pray.g_01817
OG0000944	Prbi.g_01452	Pray.g_01816
OG0000945	Prbi.g_01453	Pray.g_01815
OG0000946	Prbi.g_01454	Pray.g_01814
OG0000947	Prbi.g_01455	Pray.g_01813
OG0000948	Prbi.g_01456	Pray.g_01812
OG0000949	Prbi.g_01457	Pray.g_01811
OG0000950	Prbi.g_01489	Pray.g_01787
OG0000951	Prbi.g_01571	Pray.g_01740
OG0000952	Prbi.g_01572	Pray.g_01739
OG0000953	Prbi.g_01573	Pray.g_01738
OG0000954	Prbi.g_01574	Pray.g_01737
OG0000955	Prbi.g_01575	Pray.g_01736
OG0000956	Prbi.g_01577	Pray.g_01734
OG0000957	Prbi.g_01578	Pray.g_01733
OG0000958	Prbi.g_01579	Pray.g_01732
OG0000959	Prbi.g_01580	Pray.g_01731
OG0000960	Prbi.g_01581	Pray.g_01730
OG0000961	Prbi.g_01582	Pray.g_01729
OG0000962	Prbi.g_01583	Pray.g_01728
OG0000963	Prbi.g_01584	Pray.g_01727
OG0000964	Prbi.g_01585	Pray.g_01726
OG0000965	Prbi.g_01587	Pray.g_01724
OG0000966	Prbi.g_01588	Pray.g_01723
OG0000967	Prbi.g_01593	Pray.g_01720
OG0000968	Prbi.g_01594	Pray.g_01719
OG0000969	Prbi.g_01595	Pray.g_01718
OG0000970	Prbi.g_01596	Pray.g_01717
OG0000971	Prbi.g_01597	Pray.g_01716
OG0000972	Prbi.g_01598	Pray.g_01715
OG0000973	Prbi.g_01600	Pray.g_01713
OG0000974	Prbi.g_01601	Pray.g_01712
OG0000975	Prbi.g_01602	Pray.g_01711
OG0000976	Prbi.g_01603	Pray.g_01710
OG0000977	Prbi.g_01604	Pray.g_01709
OG0000978	Prbi.g_01605	Pray.g_01708
OG0000979	Prbi.g_01606	Pray.g_01707
OG0000980	Prbi.g_01607	Pray.g_01706
OG0000981	Prbi.g_01608	Pray.g_01705
OG0000982	Prbi.g_01609	Pray.g_01704
OG0000983	Prbi.g_01610	Pray.g_01703
OG0000984	Prbi.g_01613	Pray.g_01699
OG0000985	Prbi.g_01614	Pray.g_01698
OG0000986	Prbi.g_01615	Pray.g_01697
OG0000987	Prbi.g_01617	Pray.g_01695
OG0000988	Prbi.g_01618	Pray.g_01694
OG0000989	Prbi.g_01619	Pray.g_01693
OG0000990	Prbi.g_01620	Pray.g_01692
OG0000991	Prbi.g_01621	Pray.g_01691
OG0000992	Prbi.g_01622	Pray.g_01690
OG0000993	Prbi.g_01623	Pray.g_01689
OG0000994	Prbi.g_01624	Pray.g_01688
OG0000995	Prbi.g_01625	Pray.g_01687
OG0000996	Prbi.g_01626	Pray.g_01686
OG0000997	Prbi.g_01628	Pray.g_01684
OG0000998	Prbi.g_01631	Pray.g_01681
OG0000999	Prbi.g_01633	Pray.g_01679
OG0001000	Prbi.g_01634	Pray.g_01678
OG0001001	Prbi.g_01635	Pray.g_01677
OG0001002	Prbi.g_01637	Pray.g_01675
OG0001003	Prbi.g_01638	Pray.g_01674
OG0001004	Prbi.g_01639	Pray.g_01673
OG0001005	Prbi.g_01640	Pray.g_01672
OG0001006	Prbi.g_01642	Pray.g_01670
OG0001007	Prbi.g_01643	Pray.g_01669
OG0001008	Prbi.g_01644	Pray.g_01668
OG0001009	Prbi.g_01645	Pray.g_01667
OG0001010	Prbi.g_01646	Pray.g_01666
OG0001011	Prbi.g_01647	Pray.g_01665
OG0001012	Prbi.g_01648	Pray.g_01664
OG0001013	Prbi.g_01649	Pray.g_01663
OG0001014	Prbi.g_01650	Pray.g_01662
OG0001015	Prbi.g_01651	Pray.g_01661
OG0001016	Prbi.g_01652	Pray.g_01660
OG0001017	Prbi.g_01653	Pray.g_01659
OG0001018	Prbi.g_01654	Pray.g_01658
OG0001019	Prbi.g_01655	Pray.g_01657
OG0001020	Prbi.g_01656	Pray.g_01656
OG0001021	Prbi.g_01657	Pray.g_01655
OG0001022	Prbi.g_01658	Pray.g_01654
OG0001023	Prbi.g_01659	Pray.g_01653
OG0001024	Prbi.g_01661	Pray.g_01651
OG0001025	Prbi.g_01662	Pray.g_01650
OG0001026	Prbi.g_01663	Pray.g_01649
OG0001027	Prbi.g_01664	Pray.g_01648
OG0001028	Prbi.g_01665	Pray.g_01647
OG0001029	Prbi.g_01666	Pray.g_01646
OG0001030	Prbi.g_01669	Pray.g_01643
OG0001031	Prbi.g_01670	Pray.g_01642
OG0001032	Prbi.g_01678	Pray.g_01634
OG0001033	Prbi.g_01685	Pray.g_01627
OG0001034	Prbi.g_01711	Pray.g_01600
OG0001035	Prbi.g_01781	Pray.g_01565
OG0001036	Prbi.g_01782	Pray.g_01564
OG0001037	Prbi.g_01788	Pray.g_01558
OG0001038	Prbi.g_01789	Pray.g_01557
OG0001039	Prbi.g_01790	Pray.g_01556
OG0001040	Prbi.g_01791	Pray.g_01555
OG0001041	Prbi.g_01793	Pray.g_01553
OG0001042	Prbi.g_01794	Pray.g_01552
OG0001043	Prbi.g_01795	Pray.g_01551
OG0001044	Prbi.g_01796	Pray.g_01550
OG0001045	Prbi.g_01797	Pray.g_01549
OG0001046	Prbi.g_01798	Pray.g_01548
OG0001047	Prbi.g_01799	Pray.g_01547
OG0001048	Prbi.g_01801	Pray.g_01545
OG0001049	Prbi.g_01802	Pray.g_01544
OG0001050	Prbi.g_01803	Pray.g_01543
OG0001051	Prbi.g_01804	Pray.g_01542
OG0001052	Prbi.g_01805	Pray.g_01541
OG0001053	Prbi.g_01806	Pray.g_01540
OG0001054	Prbi.g_01807	Pray.g_01539
OG0001055	Prbi.g_01808	Pray.g_01538
OG0001056	Prbi.g_01809	Pray.g_01537
OG0001057	Prbi.g_01811	Pray.g_01535
OG0001058	Prbi.g_01812	Pray.g_01534
OG0001059	Prbi.g_01813	Pray.g_01533
OG0001060	Prbi.g_01814	Pray.g_01532
OG0001061	Prbi.g_01815	Pray.g_01531
OG0001062	Prbi.g_01816	Pray.g_01530
OG0001063	Prbi.g_01817	Pray.g_01529
OG0001064	Prbi.g_01818	Pray.g_01528
OG0001065	Prbi.g_01819	Pray.g_01527
OG0001066	Prbi.g_01820	Pray.g_01526
OG0001067	Prbi.g_01821	Pray.g_01525
OG0001068	Prbi.g_01822	Pray.g_01524
OG0001069	Prbi.g_01825	Pray.g_01521
OG0001070	Prbi.g_01827	Pray.g_01519
OG0001071	Prbi.g_01828	Pray.g_01518
OG0001072	Prbi.g_01829	Pray.g_01517
OG0001073	Prbi.g_01830	Pray.g_01516
OG0001074	Prbi.g_01831	Pray.g_01515
OG0001075	Prbi.g_01832	Pray.g_01513
OG0001076	Prbi.g_01834	Pray.g_01512
OG0001077	Prbi.g_01835	Pray.g_01511
OG0001078	Prbi.g_01836	Pray.g_01510
OG0001079	Prbi.g_01837	Pray.g_01509
OG0001080	Prbi.g_01838	Pray.g_01508
OG0001081	Prbi.g_01839	Pray.g_01507
OG0001082	Prbi.g_01840	Pray.g_01506
OG0001083	Prbi.g_01841	Pray.g_01505
OG0001084	Prbi.g_01842	Pray.g_01504
OG0001085	Prbi.g_01843	Pray.g_01503
OG0001086	Prbi.g_01848	Pray.g_01234
OG0001087	Prbi.g_01849	Pray.g_01235
OG0001088	Prbi.g_01850	Pray.g_01236
OG0001089	Prbi.g_01852	Pray.g_01238
OG0001090	Prbi.g_01853	Pray.g_01239
OG0001091	Prbi.g_01854	Pray.g_01240
OG0001092	Prbi.g_01855	Pray.g_01241
OG0001093	Prbi.g_01856	Pray.g_01242
OG0001094	Prbi.g_01857	Pray.g_01243
OG0001095	Prbi.g_01858	Pray.g_01244
OG0001096	Prbi.g_01859	Pray.g_01245
OG0001097	Prbi.g_01860	Pray.g_01246
OG0001098	Prbi.g_01861	Pray.g_01247
OG0001099	Prbi.g_01863	Pray.g_01248
OG0001100	Prbi.g_01864	Pray.g_01249
