Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_019324835.1	0.282209	0.179744	0.3365	0.253747	0.0844202	0.0929494	0.188291	0.258176	0.363165	0.0934304	0.101258	0.264625	0.0985121	0.0944513	0.251646	0.0996425	0.0994936	0.179744	0.0956769	0.0995432	0.0977404	0.0808967	0.0844202	0.0942722	0.0976925	0.0975016	0.0975493	0.095861	0.282209	0.272793	0.272793	0.273771	0.262949	0.282209	0.282209	0.345216	0.345216	0.345216	0.282209	0.282209	0.355355	0.348416	0.333846	0.351789	0.342173	0.342173	0.339272	0.3365	0.355355	0.0923009	0.0923439	0.0923009	0.0917457	0.24765	0.252339	0.333846	0.333846	0.333846	0.0939604	2.5015e-05	0.0939604	0.086627	0.0935183	0.0890191	0.0932112	0.0903223	0.0944513	0.0971692	0.0923869	0.0923439	0.092819	0	0.0939604	0.086627	0.0936064	0.092819	0.092258	0.0902398	0.0930801	0.092258	0.0943617	0.248953	0.0971692	0.253747	0.0940048	0.0925162	0.253747	0.272793	0.241519	0.250285	0.264625	0.266349	0.253747	0.266349	0.313999	0.285696	0.297518	0.279989	0.0914071	0.179744	0.253039	0.345216	0.282209	0.0996425	0.345216	0.0956769	0.345216	0.0956769	0.282209	0.282209	0.345216	0.342173	0.3365	0.273771	0.333846	0.3365	0.345216	0.345216	0.0995928	0.0943169	0.355355	0.342173	0.348416	0.0973589	0.0975493	0.282209	0.273771	0.273771	0.262949	0.0844202	0.333846	0.351789	0.0933865	0.0933865	0.179744	0.0979322	0.0976447	0.26723	0.095861	0.244508	0.179954	0.179954	0.0809647	0.0928625	0.0960458	0.179744
F_019324845.1	0.265481	0.179954	0.326503	0.247008	0.0917882	0.0703888	0.193601	0.246374	0.355355	0.0720986	0.0885392	0.277846	0.0881428	0.0747306	0.253039	0.107061	0.107118	0.179954	0.0822052	0.107348	0.0877888	0.0917457	0.0917882	0.0696107	0.0835147	0.0834788	0.0835506	0.0702807	0.265481	0.269029	0.272793	0.272793	0.253039	0.265481	0.265481	0.363165	0.363165	0.363165	0.265481	0.265481	0.355355	0.351789	0.339272	0.348416	0.342173	0.345216	0.333846	0.3365	0.348416	0.0698508	0.0698508	0.0698508	0.0673546	0.246374	0.247008	0.339272	0.3365	0.339272	0.0831929	0.0940048	1.56309e-05	0.0973114	0.0698508	0.0727782	0.0793596	0.0681197	0.0880245	0.0815465	0.0680683	0.0721549	0.070633	0.0939604	0	0.0973589	0.0698775	0.0703077	0.0719583	0.0680683	0.07913	0.0719583	0.0879458	0.245745	0.081512	0.247008	0.0836225	0.068094	0.246374	0.269029	0.248953	0.253747	0.249616	0.256664	0.253039	0.254463	0.300482	0.269949	0.285696	0.269029	0.0975493	0.180164	0.255188	0.363165	0.265481	0.107061	0.363165	0.0822052	0.363165	0.0822052	0.265481	0.265481	0.363165	0.342173	0.3365	0.272793	0.339272	0.345216	0.363165	0.363165	0.107233	0.069664	0.348416	0.339272	0.351789	0.0834072	0.0835147	0.265481	0.272793	0.272793	0.253747	0.0917457	0.3365	0.348416	0.0720986	0.0720986	0.179954	0.0882218	0.0835506	0.255921	0.0702267	0.259726	0.180164	0.180164	0.0917032	0.0714014	0.0705243	0.180588
F_019324885.1	0.259726	0.187569	0.359138	0.252339	0.0897071	0.0941829	0.193601	0.249616	0.363165	0.0961849	0.102399	0.284512	0.101515	0.095083	0.253039	0.103138	0.103405	0.187331	0.0985121	0.103138	0.0995928	0.0880639	0.0897071	0.0971692	0.0982697	0.0982214	0.0982697	0.0965109	0.259726	0.275775	0.258946	0.258946	0.255188	0.259726	0.259726	0.355355	0.355355	0.355355	0.259726	0.259726	0.348416	0.359138	0.3365	0.359138	0.355355	0.359138	0.339272	0.333846	0.359138	0.0953562	0.0953562	0.0953562	0.0935183	0.245745	0.253039	0.333846	0.339272	0.345216	0.0977404	0.0867036	0.0973589	5.31928e-05	0.0921722	0.0911127	0.0935624	0.0935183	0.0955851	0.0985608	0.0937389	0.0942276	0.093916	0.086627	0.0973589	0	0.0921722	0.0936947	0.0941383	0.0934304	0.0938717	0.0941383	0.0954476	0.243294	0.0985608	0.253039	0.0979322	0.0937389	0.262127	0.275775	0.255921	0.246374	0.255921	0.253747	0.255921	0.252339	0.289391	0.286903	0.297518	0.273771	0.092258	0.187331	0.257415	0.355355	0.259726	0.103085	0.355355	0.0985121	0.355355	0.0985121	0.259726	0.259726	0.355355	0.359138	0.333846	0.258946	0.333846	0.348416	0.355355	0.355355	0.103192	0.0971692	0.359138	0.355355	0.359138	0.0982697	0.0982697	0.259726	0.258946	0.258946	0.255921	0.0897071	0.333846	0.359138	0.0961849	0.0961849	0.187569	0.0998915	0.0982697	0.264625	0.0965109	0.248953	0.187809	0.187809	0.0880639	0.0969331	0.0957228	0.191778
F_019324905.1	0.253039	0.181876	0.355355	0.245123	0.0914915	0.0515455	0.187331	0.243294	0.395054	0.056163	0.0769564	0.272793	0.0763976	0.0605319	0.242697	0.104541	0.104322	0.182094	0.073497	0.104595	0.0799551	0.0899113	0.0915338	0.0519825	0.0739923	0.0740216	0.074139	0.0502625	0.252339	0.27183	0.270882	0.270882	0.254463	0.252339	0.252339	0.382525	0.382525	0.382525	0.252339	0.252339	0.388475	0.367471	0.367471	0.377093	0.348416	0.351789	0.372096	0.363165	0.363165	0.049134	0.0491503	0.049134	0.0467693	0.240363	0.245123	0.367471	0.377093	0.377093	0.0759675	0.0936505	0.0698775	0.0921722	6.25939e-05	0.060792	0.0705786	0.0503805	0.0831929	0.0752394	0.0477359	0.0582394	0.0497606	0.0936064	0.0698775	0.0921722	0	0.0495121	0.0583213	0.0502456	0.0706602	0.0583213	0.0829795	0.240363	0.0752394	0.243898	0.0761206	0.0477675	0.247008	0.27183	0.255188	0.242105	0.251646	0.260516	0.24765	0.262127	0.294689	0.28335	0.288135	0.27183	0.0923439	0.181876	0.248298	0.382525	0.252339	0.104541	0.382525	0.073497	0.382525	0.073497	0.252339	0.252339	0.382525	0.351789	0.367471	0.270882	0.367471	0.367471	0.382525	0.382525	0.104705	0.0519825	0.363165	0.348416	0.367471	0.0739045	0.0741097	0.252339	0.270882	0.270882	0.254463	0.0914915	0.363165	0.377093	0.056202	0.056202	0.181876	0.0804572	0.0739631	0.259726	0.050313	0.245123	0.182094	0.182094	0.0899113	0.0493472	0.052925	0.183639
F_019324925.1	0.275775	0.180164	0.359138	0.241519	0.0906951	0.0551245	0.191522	0.240363	0.382525	0.0581372	0.0800885	0.276802	0.0783513	0.0619379	0.243294	0.10476	0.10465	0.180164	0.0743747	0.104705	0.0816154	0.0907367	0.0906951	0.0550297	0.0751793	0.0751192	0.0752394	0.0534502	0.275775	0.273771	0.269029	0.270882	0.250285	0.275775	0.275775	0.372096	0.372096	0.372096	0.275775	0.275775	0.372096	0.359138	0.355355	0.377093	0.348416	0.355355	0.359138	0.348416	0.355355	0.052194	0.052194	0.052194	0.0499439	0.255921	0.243898	0.355355	0.359138	0.363165	0.0784479	0.0928625	0.0703077	0.0936947	0.0495286	0.0602733	0.0697439	0.0526382	0.082944	0.0738753	0.0506346	0.0598246	0.000349788	0.092819	0.0703077	0.0936947	0.0495121	0	0.0599097	0.0525311	0.0699579	0.0599097	0.0827318	0.255188	0.0738753	0.244508	0.0785771	0.0506516	0.253039	0.274765	0.241519	0.245745	0.253039	0.256664	0.243898	0.255921	0.285696	0.282209	0.286903	0.262949	0.0936947	0.180164	0.252339	0.372096	0.275775	0.10476	0.372096	0.0743747	0.372096	0.0743747	0.275775	0.275775	0.372096	0.351789	0.348416	0.270882	0.348416	0.363165	0.372096	0.372096	0.104815	0.0550487	0.355355	0.345216	0.359138	0.0750292	0.0751793	0.275775	0.270882	0.270882	0.250285	0.0906951	0.348416	0.377093	0.0581576	0.0581576	0.180164	0.0820658	0.0751492	0.263781	0.0533592	0.247008	0.180375	0.180375	0.0906951	0.0536695	0.05628	0.184768
F_019324945.1	0.269949	0.188049	0.345216	0.245745	0.0900342	0.0614493	0.195481	0.24765	0.367471	0.0612291	0.0823801	0.27183	0.0802223	0.0662557	0.245123	0.105367	0.105201	0.187809	0.0767694	0.105312	0.0834072	0.090281	0.0900342	0.0580352	0.0759675	0.0760287	0.0761206	0.0603808	0.269949	0.26723	0.265481	0.265481	0.251646	0.269949	0.269949	0.351789	0.351789	0.351789	0.269949	0.269949	0.355355	0.342173	0.348416	0.333846	0.339272	0.339272	0.345216	0.348416	0.342173	0.0589412	0.0589412	0.0589412	0.0574687	0.253747	0.247008	0.345216	0.351789	0.342173	0.0763051	0.0923009	0.0719583	0.0940938	0.0583008	0.0656434	0.0724655	0.0566527	0.0827318	0.0754809	0.0581167	0.000103381	0.0601446	0.092258	0.0719583	0.0941383	0.0583213	0.0599097	0	0.0564758	0.0729497	6.25094e-06	0.0825204	0.252339	0.0754809	0.246374	0.0765831	0.058178	0.248953	0.268123	0.247008	0.248953	0.253039	0.257415	0.250962	0.255921	0.290674	0.293321	0.290674	0.262949	0.0927756	0.187809	0.246374	0.351789	0.269949	0.105367	0.351789	0.0768005	0.351789	0.0768005	0.269949	0.269949	0.351789	0.339272	0.348416	0.265481	0.348416	0.351789	0.351789	0.351789	0.105423	0.0580556	0.342173	0.339272	0.342173	0.0759369	0.07609	0.269949	0.265481	0.265481	0.251646	0.0900342	0.348416	0.333846	0.0612291	0.0612291	0.187809	0.0836584	0.0759369	0.255921	0.0603163	0.246374	0.188291	0.188291	0.0902398	0.0600163	0.0619156	0.189513
F_019324955.1	0.262127	0.180588	0.359138	0.245745	0.0889789	0.0522647	0.191522	0.250962	0.372096	0.0556213	0.0757844	0.277846	0.0737586	0.0597185	0.246374	0.102399	0.102347	0.180588	0.0712356	0.102504	0.0804236	0.0902398	0.0890191	0.0523002	0.0724655	0.0724655	0.0726358	0.0525489	0.262127	0.273771	0.269949	0.269949	0.255921	0.262127	0.262127	0.377093	0.377093	0.377093	0.262127	0.262127	0.359138	0.359138	0.342173	0.355355	0.3365	0.339272	0.363165	0.345216	0.348416	0.0480688	0.0480847	0.0480688	0.0465391	0.245745	0.251646	0.339272	0.345216	0.348416	0.0742862	0.090281	0.0680683	0.0934304	0.0502288	0.0585682	0.0715678	0.000109663	0.0811692	0.0724372	0.0473901	0.056574	0.0527634	0.0902398	0.0680683	0.0934304	0.0502456	0.0525311	0.0564758	0	0.0718464	0.0564758	0.0809987	0.243898	0.0724372	0.250962	0.074582	0.0474371	0.254463	0.273771	0.253039	0.249616	0.251646	0.256664	0.242105	0.258176	0.297518	0.279989	0.28335	0.26723	0.0912807	0.180375	0.257415	0.377093	0.262127	0.102399	0.377093	0.0712632	0.377093	0.0712632	0.262127	0.262127	0.377093	0.339272	0.345216	0.269949	0.345216	0.355355	0.377093	0.377093	0.102609	0.0523002	0.348416	0.3365	0.359138	0.0723523	0.0726074	0.262127	0.269949	0.269949	0.255921	0.0890191	0.342173	0.355355	0.055679	0.055679	0.180375	0.0807949	0.0724372	0.261316	0.0525133	0.248298	0.1808	0.1808	0.0901986	0.0490849	0.0510273	0.183863
F_019324985.1	0.260516	0.189266	0.345216	0.24765	0.0925593	0.0724089	0.192035	0.248298	0.355355	0.0720425	0.0876714	0.269029	0.0880639	0.0731218	0.245745	0.106832	0.106775	0.188777	0.0806934	0.106946	0.0870884	0.0913649	0.0925593	0.0719023	0.0828732	0.0827318	0.0829086	0.0739338	0.260516	0.277846	0.262127	0.261316	0.249616	0.260516	0.260516	0.359138	0.359138	0.359138	0.260516	0.260516	0.377093	0.355355	0.348416	0.351789	0.326503	0.328856	0.342173	0.348416	0.345216	0.0736131	0.0736131	0.0736131	0.0702537	0.253039	0.246374	0.348416	0.348416	0.348416	0.0821354	0.0931238	0.07913	0.0938717	0.0705786	0.0721549	0.000435762	0.0720144	0.0864742	0.0825204	0.0712081	0.0730644	0.0702537	0.0930801	0.07913	0.0938717	0.0706602	0.0699579	0.0729497	0.0718464	0	0.0729497	0.0863218	0.252339	0.0825204	0.245123	0.0824853	0.0712356	0.258946	0.277846	0.250285	0.252339	0.258946	0.262127	0.249616	0.266349	0.294689	0.272793	0.297518	0.273771	0.0936064	0.189021	0.258946	0.359138	0.260516	0.106832	0.359138	0.0806934	0.359138	0.0806934	0.260516	0.260516	0.359138	0.328856	0.348416	0.262127	0.348416	0.342173	0.359138	0.359138	0.107061	0.0719023	0.342173	0.326503	0.355355	0.0827318	0.0828024	0.260516	0.262127	0.262127	0.249616	0.0925162	0.348416	0.351789	0.0720425	0.0720425	0.189266	0.0873984	0.0828378	0.256664	0.0739045	0.252339	0.189513	0.189513	0.0914071	0.0739923	0.0731218	0.189266
F_019325005.1	0.269949	0.188049	0.345216	0.245745	0.0900342	0.0614493	0.195481	0.24765	0.367471	0.0612291	0.0823801	0.27183	0.0802223	0.0662557	0.245123	0.105367	0.105201	0.187809	0.0767694	0.105312	0.0834072	0.090281	0.0900342	0.0580352	0.0759675	0.0760287	0.0761206	0.0603808	0.269949	0.26723	0.265481	0.265481	0.251646	0.269949	0.269949	0.351789	0.351789	0.351789	0.269949	0.269949	0.355355	0.342173	0.348416	0.333846	0.339272	0.339272	0.345216	0.348416	0.342173	0.0589412	0.0589412	0.0589412	0.0574687	0.253747	0.247008	0.345216	0.351789	0.342173	0.0763051	0.0923009	0.0719583	0.0940938	0.0583008	0.0656434	0.0724655	0.0566527	0.0827318	0.0754809	0.0581167	0.000103381	0.0601446	0.092258	0.0719583	0.0941383	0.0583213	0.0599097	6.25094e-06	0.0564758	0.0729497	0	0.0825204	0.252339	0.0754809	0.246374	0.0765831	0.058178	0.248953	0.268123	0.247008	0.248953	0.253039	0.257415	0.250962	0.255921	0.290674	0.293321	0.290674	0.262949	0.0927756	0.187809	0.246374	0.351789	0.269949	0.105367	0.351789	0.0768005	0.351789	0.0768005	0.269949	0.269949	0.351789	0.339272	0.348416	0.265481	0.348416	0.351789	0.351789	0.351789	0.105423	0.0580556	0.342173	0.339272	0.342173	0.0759369	0.07609	0.269949	0.265481	0.265481	0.251646	0.0900342	0.348416	0.333846	0.0612291	0.0612291	0.187809	0.0836584	0.0759369	0.255921	0.0603163	0.246374	0.188291	0.188291	0.0902398	0.0600163	0.0619156	0.189513
F_019325015.1	0.269029	0.188291	0.331301	0.244508	0.0930801	0.0846401	0.195755	0.248298	0.345216	0.0833714	0.0942722	0.26723	0.0934743	0.0848609	0.255188	0.105256	0.10498	0.188291	0.0865505	0.105201	0.0916184	0.0926457	0.0930801	0.0828024	0.09082	0.0906535	0.0908617	0.0867419	0.269029	0.277846	0.27183	0.27183	0.253747	0.269029	0.269029	0.345216	0.345216	0.345216	0.269029	0.269029	0.339272	0.331301	0.324237	0.342173	0.324237	0.326503	0.339272	0.324237	0.3365	0.0852685	0.0852685	0.0852685	0.0811351	0.251646	0.248953	0.32205	0.326503	0.324237	0.0877888	0.0944064	0.0879065	0.0954476	0.0829795	0.0812718	0.086132	0.0810668	0.000119089	0.0864742	0.0819962	0.0826965	0.082944	0.0943617	0.0879458	0.0954476	0.0829795	0.0827318	0.0825204	0.0809987	0.0863218	0.0825204	0	0.250962	0.0865123	0.249616	0.0879852	0.0820658	0.253747	0.277846	0.255921	0.248298	0.253747	0.263781	0.248953	0.262949	0.290674	0.277846	0.290674	0.265481	0.0994936	0.188291	0.253747	0.342173	0.269029	0.105201	0.342173	0.0865505	0.342173	0.0865505	0.269029	0.269029	0.342173	0.326503	0.32205	0.27183	0.32205	0.328856	0.342173	0.342173	0.105256	0.0828378	0.3365	0.324237	0.331301	0.0906535	0.0908617	0.269029	0.27183	0.27183	0.254463	0.0930801	0.324237	0.342173	0.0833714	0.0833714	0.188291	0.0919585	0.0907783	0.256664	0.0867803	0.249616	0.188533	0.188533	0.092689	0.0858676	0.0852313	0.186386
F_019325045.1	0.26723	0.246374	0.3365	0.123479	0.264625	0.250285	0.241519	0.124823	0.331301	0.251646	0.255921	0.277846	0.251646	0.250962	0.127278	0.24765	0.248298	0.246374	0.248298	0.248298	0.248298	0.246374	0.264625	0.248298	0.24765	0.247008	0.24765	0.249616	0.26723	0.262127	0.269949	0.269949	0.126118	0.26723	0.26723	0.333846	0.333846	0.333846	0.26723	0.26723	0.351789	0.339272	0.331301	0.339272	0.3365	0.3365	0.339272	0.331301	0.333846	0.253039	0.253039	0.253039	0.248298	0.00202873	0.124504	0.331301	0.331301	0.331301	0.254463	0.248953	0.245745	0.243294	0.240363	0.243294	0.252339	0.243898	0.250962	0.248298	0.248298	0.252339	0.256664	0.248953	0.245745	0.243294	0.240363	0.255188	0.252339	0.243898	0.252339	0.252339	0.250962	0	0.248298	0.122858	0.254463	0.248298	0.116528	0.262127	0.119637	0.261316	0.128806	0.12194	0.118485	0.12232	0.313999	0.286903	0.286903	0.253039	0.251646	0.246374	0.119855	0.333846	0.26723	0.24765	0.333846	0.248298	0.333846	0.248298	0.26723	0.26723	0.333846	0.3365	0.331301	0.269949	0.331301	0.328856	0.333846	0.333846	0.248298	0.248298	0.333846	0.3365	0.339272	0.24765	0.24765	0.26723	0.269949	0.269949	0.1262	0.263781	0.331301	0.339272	0.252339	0.252339	0.246374	0.248298	0.24765	0.120295	0.249616	0.11813	0.246374	0.246374	0.246374	0.249616	0.250962	0.250962
F_019325055.1	0.27183	0.182094	0.342173	0.239793	0.0917882	0.0775536	0.191522	0.245745	0.395054	0.0767072	0.0901986	0.278908	0.0887785	0.0790973	0.248953	0.107812	0.107812	0.182312	0.0846768	0.10787	0.0907783	0.0938274	0.0917457	0.0756324	0.0865123	0.0864742	0.0865123	0.0766761	0.27183	0.27183	0.268123	0.268123	0.259726	0.27183	0.27183	0.351789	0.351789	0.351789	0.27183	0.27183	0.359138	0.345216	0.359138	0.363165	0.342173	0.342173	0.348416	0.359138	0.363165	0.0770189	0.0770189	0.0770189	0.0737003	0.252339	0.245123	0.363165	0.359138	0.363165	0.0842742	0.0972166	0.081512	0.0984636	0.0751793	0.0765212	0.0821006	0.0725506	0.0865887	3.12523e-06	0.0744931	0.075602	0.074051	0.0971692	0.081512	0.0985608	0.0752394	0.0738753	0.0754809	0.0724372	0.0825204	0.0754809	0.0865123	0.248298	0	0.247008	0.0844934	0.0745523	0.249616	0.27183	0.248298	0.264625	0.250962	0.256664	0.254463	0.261316	0.298982	0.289391	0.308579	0.269029	0.0996922	0.182094	0.249616	0.351789	0.27183	0.107754	0.351789	0.0846768	0.351789	0.0846768	0.27183	0.27183	0.351789	0.342173	0.359138	0.268123	0.359138	0.355355	0.351789	0.351789	0.107929	0.0756628	0.363165	0.342173	0.345216	0.0863218	0.0864742	0.27183	0.268123	0.268123	0.260516	0.0917457	0.359138	0.363165	0.0767383	0.0767383	0.182094	0.0911127	0.0864742	0.255921	0.0766141	0.240363	0.182094	0.182094	0.0938274	0.0779986	0.0781266	0.183416
F_019325065.1	0.27183	0.245123	0.328856	0.0280821	0.261316	0.242697	0.242105	0.0288078	0.315916	0.245745	0.24765	0.27183	0.248298	0.240363	0.0599097	0.249616	0.250285	0.245123	0.236481	0.250285	0.243898	0.248953	0.261316	0.240363	0.254463	0.254463	0.254463	0.249616	0.27183	0.259726	0.270882	0.270882	0.0330867	0.27183	0.27183	0.3365	0.3365	0.3365	0.27183	0.27183	0.348416	0.339272	0.331301	0.342173	0.3365	0.3365	0.331301	0.328856	0.339272	0.251646	0.251646	0.251646	0.253039	0.12395	0.00144205	0.328856	0.331301	0.331301	0.244508	0.253747	0.247008	0.253039	0.243898	0.249616	0.245745	0.250962	0.249616	0.247008	0.254463	0.246374	0.245123	0.253747	0.247008	0.253039	0.243898	0.244508	0.246374	0.250962	0.245123	0.246374	0.249616	0.122858	0.247008	0	0.245123	0.254463	0.0952195	0.259726	0.104105	0.258946	0.0341162	0.098173	0.0977883	0.0997918	0.296087	0.274765	0.288135	0.254463	0.242697	0.245123	0.104705	0.3365	0.27183	0.249616	0.3365	0.236481	0.3365	0.236481	0.27183	0.27183	0.3365	0.3365	0.331301	0.270882	0.328856	0.328856	0.3365	0.3365	0.250285	0.240363	0.339272	0.3365	0.339272	0.254463	0.254463	0.27183	0.270882	0.270882	0.0335869	0.260516	0.328856	0.342173	0.245745	0.245745	0.245123	0.243898	0.254463	0.102033	0.248953	0.107291	0.245123	0.245123	0.248953	0.250285	0.248953	0.245745
F_019325105.1	0.263781	0.1808	0.355355	0.243898	0.0934743	0.07609	0.187569	0.243294	0.377093	0.0752997	0.0923439	0.275775	0.0915338	0.0796234	0.239228	0.108515	0.108339	0.1808	0.080592	0.108574	0.0904876	0.0943169	0.0934743	0.0774904	0.0856421	0.0856796	0.0856796	0.0768628	0.263781	0.27183	0.270882	0.270882	0.248953	0.264625	0.263781	0.355355	0.355355	0.355355	0.263781	0.263781	0.382525	0.351789	0.348416	0.377093	0.345216	0.342173	0.372096	0.348416	0.359138	0.0776486	0.0776803	0.0776486	0.0755414	0.255921	0.245123	0.348416	0.351789	0.351789	0.000232541	0.0940493	0.0836225	0.0979322	0.0760287	0.0779029	0.0825556	0.0747008	0.0881033	0.0844934	0.076182	0.0766451	0.078739	0.0940048	0.0836225	0.0979322	0.0761206	0.0785771	0.0765831	0.074582	0.0824853	0.0765831	0.0879852	0.254463	0.0844934	0.245123	0	0.0762128	0.254463	0.27183	0.254463	0.248953	0.250962	0.255921	0.253747	0.258946	0.290674	0.272793	0.285696	0.263781	0.0987069	0.1808	0.244508	0.355355	0.264625	0.108515	0.355355	0.0805583	0.355355	0.0805583	0.263781	0.263781	0.355355	0.342173	0.348416	0.270882	0.348416	0.367471	0.355355	0.355355	0.108693	0.0774588	0.359138	0.345216	0.351789	0.0856421	0.0856796	0.263781	0.270882	0.270882	0.248298	0.0935183	0.348416	0.377093	0.0752997	0.0752997	0.1808	0.0907783	0.0856421	0.256664	0.0767383	0.243294	0.1808	0.1808	0.0943169	0.0780946	0.078869	0.181228
F_019325115.1	0.262127	0.184088	0.363165	0.250285	0.0905705	0.0496444	0.192035	0.250962	0.382525	0.0548218	0.0759064	0.275775	0.0747008	0.0603808	0.249616	0.104051	0.104214	0.183863	0.0720986	0.104159	0.0804909	0.0904462	0.0905705	0.050993	0.0729497	0.0728925	0.0729783	0.0487109	0.262127	0.273771	0.272793	0.272793	0.260516	0.262127	0.262127	0.367471	0.367471	0.367471	0.262127	0.262127	0.355355	0.359138	0.351789	0.363165	0.342173	0.348416	0.342173	0.351789	0.351789	0.0233643	0.0233721	0.0233643	0.000874229	0.24765	0.251646	0.351789	0.351789	0.351789	0.0759675	0.0925593	0.068094	0.0937389	0.0477201	0.0594437	0.0714291	0.0474998	0.0822751	0.0745523	7.82718e-05	0.0581985	0.0509416	0.0925162	0.068094	0.0937389	0.0477675	0.0506516	0.058178	0.0474371	0.0712356	0.058178	0.0820658	0.248298	0.0745523	0.254463	0.0762128	0	0.250285	0.272793	0.255921	0.239793	0.255188	0.259726	0.258946	0.259726	0.298982	0.28335	0.284512	0.276802	0.0918733	0.184088	0.253039	0.367471	0.262127	0.104051	0.367471	0.0720986	0.367471	0.0720986	0.262127	0.262127	0.367471	0.348416	0.351789	0.272793	0.351789	0.351789	0.367471	0.367471	0.104322	0.0510102	0.351789	0.342173	0.359138	0.0727497	0.0729497	0.262127	0.272793	0.272793	0.260516	0.0905705	0.351789	0.363165	0.0548973	0.0548973	0.184088	0.0808288	0.0729211	0.262127	0.0485978	0.256664	0.184314	0.184314	0.0904462	0.0256598	0.050313	0.184997
F_027359355.1	0.276802	0.252339	0.342173	0.0966512	0.263781	0.248953	0.247008	0.0965576	0.348416	0.255921	0.258176	0.274765	0.249616	0.242105	0.100798	0.253039	0.253039	0.252339	0.255188	0.253039	0.253747	0.259726	0.263781	0.249616	0.259726	0.259726	0.259726	0.253747	0.276802	0.266349	0.260516	0.260516	0.097454	0.276802	0.276802	0.345216	0.345216	0.345216	0.276802	0.276802	0.355355	0.333846	0.339272	0.333846	0.331301	0.331301	0.3365	0.3365	0.345216	0.248953	0.248953	0.248953	0.250285	0.118986	0.0953562	0.339272	0.342173	0.342173	0.253747	0.253747	0.246374	0.262127	0.247008	0.247008	0.260516	0.254463	0.253747	0.248953	0.250285	0.248953	0.253039	0.253747	0.246374	0.262127	0.247008	0.253039	0.248953	0.254463	0.258946	0.248953	0.253747	0.116528	0.249616	0.0952195	0.254463	0.250285	0	0.266349	0.0979803	0.26723	0.0989514	0.0951285	0.0884199	0.095265	0.310334	0.278908	0.274765	0.255188	0.254463	0.252339	0.0996425	0.351789	0.276802	0.253039	0.351789	0.255188	0.351789	0.255188	0.276802	0.276802	0.351789	0.333846	0.342173	0.260516	0.339272	0.326503	0.351789	0.355355	0.253039	0.249616	0.345216	0.331301	0.333846	0.259726	0.259726	0.276802	0.260516	0.260516	0.0980766	0.263781	0.339272	0.333846	0.255921	0.255921	0.252339	0.253747	0.259726	0.0921722	0.253747	0.0969331	0.252339	0.252339	0.259726	0.253039	0.258946	0.255921
