Orthogroup	Prbj	Syal
OG0000564	Prbj.g_01872	Syal.g_02803
OG0000565	Prbj.g_01875	Syal.g_02799
OG0000566	Prbj.g_01879	Syal.g_02795
OG0000567	Prbj.g_01883	Syal.g_02791
OG0000568	Prbj.g_01885	Syal.g_02789
OG0000569	Prbj.g_01807	Syal.g_02788
OG0000570	Prbj.g_01806	Syal.g_02787
OG0000571	Prbj.g_01803	Syal.g_02784
OG0000572	Prbj.g_01787	Syal.g_02767
OG0000573	Prbj.g_01780	Syal.g_02759
OG0000574	Prbj.g_01779	Syal.g_02758
OG0000575	Prbj.g_01770	Syal.g_02753
OG0000576	Prbj.g_01768	Syal.g_02751
OG0000577	Prbj.g_01767	Syal.g_02750
OG0000578	Prbj.g_01766	Syal.g_02749
OG0000579	Prbj.g_01765	Syal.g_02748
OG0000580	Prbj.g_01764	Syal.g_02747
OG0000581	Prbj.g_01760	Syal.g_02741
OG0000582	Prbj.g_01756	Syal.g_02736
OG0000583	Prbj.g_01755	Syal.g_02735
OG0000584	Prbj.g_01754	Syal.g_02734
OG0000585	Prbj.g_01752	Syal.g_02731
OG0000586	Prbj.g_01750	Syal.g_02730
OG0000587	Prbj.g_01748	Syal.g_02728
OG0000588	Prbj.g_02547	Syal.g_02717
OG0000589	Prbj.g_02550	Syal.g_02714
OG0000590	Prbj.g_02551	Syal.g_02713
OG0000591	Prbj.g_02558	Syal.g_02707
OG0000592	Prbj.g_02559	Syal.g_02706
OG0000593	Prbj.g_02569	Syal.g_02640
OG0000594	Prbj.g_02570	Syal.g_02639
OG0000595	Prbj.g_02571	Syal.g_02638
OG0000596	Prbj.g_02576	Syal.g_02633
OG0000597	Prbj.g_02579	Syal.g_02630
OG0000598	Prbj.g_02580	Syal.g_02629
OG0000599	Prbj.g_02590	Syal.g_02622
OG0000600	Prbj.g_02591	Syal.g_02621
OG0000601	Prbj.g_02592	Syal.g_02620
OG0000602	Prbj.g_02596	Syal.g_02615
OG0000603	Prbj.g_02597	Syal.g_02614
OG0000604	Prbj.g_02598	Syal.g_02612
OG0000605	Prbj.g_00792	Syal.g_02516
OG0000606	Prbj.g_00803	Syal.g_02174
OG0000607	Prbj.g_00806	Syal.g_02177
OG0000608	Prbj.g_00807	Syal.g_02178
OG0000609	Prbj.g_00809	Syal.g_02180
OG0000610	Prbj.g_00818	Syal.g_02198
OG0000611	Prbj.g_00821	Syal.g_02201
OG0000612	Prbj.g_00822	Syal.g_02202
OG0000613	Prbj.g_01466	Syal.g_01325
OG0000614	Prbj.g_00946	Syal.g_01794
OG0000615	Prbj.g_02373	Syal.g_02256
OG0000616	Prbj.g_02057	Syal.g_00079
OG0000617	Prbj.g_02184	Syal.g_01866
OG0000618	Prbj.g_02185	Syal.g_01867
OG0000619	Prbj.g_02186	Syal.g_02417
OG0000620	Prbj.g_02190	Syal.g_02422
OG0000621	Prbj.g_02191	Syal.g_02423
OG0000622	Prbj.g_02192	Syal.g_02424
OG0000623	Prbj.g_02193	Syal.g_02425
OG0000624	Prbj.g_02194	Syal.g_02427
OG0000625	Prbj.g_02195	Syal.g_02428
OG0000626	Prbj.g_02196	Syal.g_02429
OG0000627	Prbj.g_02320	Syal.g_02048
OG0000628	Prbj.g_02319	Syal.g_02047
OG0000629	Prbj.g_02316	Syal.g_02044
OG0000630	Prbj.g_02312	Syal.g_02040
OG0000631	Prbj.g_02306	Syal.g_02031
OG0000632	Prbj.g_02305	Syal.g_02030
OG0000633	Prbj.g_02304	Syal.g_02029
OG0000634	Prbj.g_02408	Syal.g_02410
OG0000635	Prbj.g_02409	Syal.g_02411
OG0000636	Prbj.g_02411	Syal.g_02413
OG0000637	Prbj.g_02413	Syal.g_02415
OG0000638	Prbj.g_02414	Syal.g_02416
OG0000639	Prbj.g_02415	Syal.g_01868
OG0000640	Prbj.g_02416	Syal.g_01869
OG0000641	Prbj.g_02420	Syal.g_01873
OG0000642	Prbj.g_02421	Syal.g_01874
OG0000643	Prbj.g_02422	Syal.g_01875
OG0000644	Prbj.g_02423	Syal.g_01876
OG0000645	Prbj.g_02424	Syal.g_01878
OG0000646	Prbj.g_02427	Syal.g_01881
OG0000647	Prbj.g_02430	Syal.g_01883
OG0000648	Prbj.g_02432	Syal.g_02438
OG0000649	Prbj.g_02433	Syal.g_02439
OG0000650	Prbj.g_02434	Syal.g_02440
OG0000651	Prbj.g_02435	Syal.g_02441
OG0000652	Prbj.g_02436	Syal.g_02442
OG0000653	Prbj.g_02438	Syal.g_02444
OG0000654	Prbj.g_02439	Syal.g_02445
OG0000655	Prbj.g_02440	Syal.g_02446
OG0000656	Prbj.g_02443	Syal.g_02449
OG0000657	Prbj.g_02476	Syal.g_02460
OG0000658	Prbj.g_02478	Syal.g_02465
OG0000659	Prbj.g_02479	Syal.g_02466
OG0000660	Prbj.g_02483	Syal.g_02470
OG0000661	Prbj.g_02485	Syal.g_02472
OG0000662	Prbj.g_02487	Syal.g_02474
OG0000663	Prbj.g_02490	Syal.g_02477
OG0000664	Prbj.g_02491	Syal.g_02478
OG0000665	Prbj.g_02504	Syal.g_02593
OG0000666	Prbj.g_02507	Syal.g_02605
OG0000667	Prbj.g_02514	Syal.g_02192
OG0000668	Prbj.g_02215	Syal.g_01920
OG0000669	Prbj.g_02523	Syal.g_02295
OG0000670	Prbj.g_00044	Syal.g_02956
OG0000671	Prbj.g_02335	Syal.g_02291
OG0000672	Prbj.g_02338	Syal.g_02288
OG0000673	Prbj.g_02341	Syal.g_02285
OG0000674	Prbj.g_02343	Syal.g_02283
OG0000675	Prbj.g_02344	Syal.g_02282
OG0000676	Prbj.g_02352	Syal.g_02272
OG0000677	Prbj.g_02354	Syal.g_02271
OG0000678	Prbj.g_02359	Syal.g_02264
OG0000679	Prbj.g_02379	Syal.g_02252
OG0000680	Prbj.g_02380	Syal.g_02251
OG0000681	Prbj.g_02382	Syal.g_02248
OG0000682	Prbj.g_02383	Syal.g_02247
OG0000683	Prbj.g_02384	Syal.g_02246
OG0000684	Prbj.g_02397	Syal.g_02242
OG0000685	Prbj.g_02395	Syal.g_02240
OG0000686	Prbj.g_02394	Syal.g_02239
OG0000687	Prbj.g_02393	Syal.g_02237
OG0000688	Prbj.g_02399	Syal.g_02225
OG0000689	Prbj.g_02400	Syal.g_02223
OG0000690	Prbj.g_02401	Syal.g_02222
OG0000691	Prbj.g_02402	Syal.g_02221
OG0000692	Prbj.g_02403	Syal.g_02220
OG0000693	Prbj.g_02404	Syal.g_02218
OG0000694	Prbj.g_02405	Syal.g_02217
OG0000695	Prbj.g_02302	Syal.g_02027
OG0000696	Prbj.g_02301	Syal.g_02026
OG0000697	Prbj.g_02299	Syal.g_02025
OG0000698	Prbj.g_02296	Syal.g_02022
OG0000699	Prbj.g_02294	Syal.g_02021
OG0000700	Prbj.g_02293	Syal.g_02020
OG0000701	Prbj.g_02292	Syal.g_02019
OG0000702	Prbj.g_02284	Syal.g_02011
OG0000703	Prbj.g_02283	Syal.g_02010
OG0000704	Prbj.g_02281	Syal.g_02008
OG0000705	Prbj.g_02275	Syal.g_01999
OG0000706	Prbj.g_02274	Syal.g_01998
OG0000707	Prbj.g_02273	Syal.g_01997
OG0000708	Prbj.g_02271	Syal.g_01994
OG0000709	Prbj.g_02264	Syal.g_01986
OG0000710	Prbj.g_02260	Syal.g_01982
OG0000711	Prbj.g_02237	Syal.g_01954
OG0000712	Prbj.g_02236	Syal.g_01952
OG0000713	Prbj.g_02235	Syal.g_01951
OG0000714	Prbj.g_02231	Syal.g_01948
OG0000715	Prbj.g_02229	Syal.g_01934
OG0000716	Prbj.g_02225	Syal.g_01930
OG0000717	Prbj.g_02224	Syal.g_01929
OG0000718	Prbj.g_02219	Syal.g_01925
OG0000719	Prbj.g_02217	Syal.g_01922
OG0000720	Prbj.g_02204	Syal.g_01908
OG0000721	Prbj.g_02203	Syal.g_01906
OG0000722	Prbj.g_02202	Syal.g_01905
OG0000723	Prbj.g_02198	Syal.g_02433
OG0000724	Prbj.g_01843	Syal.g_01829
OG0000725	Prbj.g_01836	Syal.g_01820
OG0000726	Prbj.g_01835	Syal.g_01819
OG0000727	Prbj.g_01834	Syal.g_01818
OG0000728	Prbj.g_01833	Syal.g_01816
OG0000729	Prbj.g_01289	Syal.g_01510
OG0000730	Prbj.g_00343	Syal.g_00345
OG0000731	Prbj.g_00333	Syal.g_00356
OG0000732	Prbj.g_01220	Syal.g_00149
OG0000733	Prbj.g_01997	Syal.g_01105
OG0000734	Prbj.g_00627	Syal.g_00828
OG0000735	Prbj.g_00953	Syal.g_01627
OG0000736	Prbj.g_00954	Syal.g_01628
OG0000737	Prbj.g_00955	Syal.g_01629
OG0000738	Prbj.g_00962	Syal.g_01634
OG0000739	Prbj.g_00964	Syal.g_01645
OG0000740	Prbj.g_00965	Syal.g_01646
OG0000741	Prbj.g_00968	Syal.g_01649
OG0000742	Prbj.g_00970	Syal.g_01652
OG0000743	Prbj.g_00972	Syal.g_01654
OG0000744	Prbj.g_00973	Syal.g_01655
OG0000745	Prbj.g_00846	Syal.g_01657
OG0000746	Prbj.g_00844	Syal.g_01659
OG0000747	Prbj.g_00843	Syal.g_01660
OG0000748	Prbj.g_00831	Syal.g_01674
OG0000749	Prbj.g_00830	Syal.g_01675
OG0000750	Prbj.g_00829	Syal.g_01676
OG0000751	Prbj.g_00305	Syal.g_01688
OG0000752	Prbj.g_00308	Syal.g_01690
OG0000753	Prbj.g_00311	Syal.g_01693
OG0000754	Prbj.g_01910	Syal.g_01698
OG0000755	Prbj.g_00002	Syal.g_01707
OG0000756	Prbj.g_00003	Syal.g_01708
OG0000757	Prbj.g_00010	Syal.g_01715
OG0000758	Prbj.g_00011	Syal.g_01716
OG0000759	Prbj.g_00012	Syal.g_01717
OG0000760	Prbj.g_00013	Syal.g_01718
OG0000761	Prbj.g_00014	Syal.g_01719
OG0000762	Prbj.g_01908	Syal.g_01721
OG0000763	Prbj.g_01906	Syal.g_01723
OG0000764	Prbj.g_01905	Syal.g_01724
OG0000765	Prbj.g_02163	Syal.g_01768
OG0000766	Prbj.g_02164	Syal.g_01767
OG0000767	Prbj.g_02166	Syal.g_01765
OG0000768	Prbj.g_02167	Syal.g_01764
OG0000769	Prbj.g_00313	Syal.g_01762
OG0000770	Prbj.g_00019	Syal.g_01758
OG0000771	Prbj.g_01848	Syal.g_01835
OG0000772	Prbj.g_01679	Syal.g_01641
OG0000773	Prbj.g_00161	Syal.g_01618
OG0000774	Prbj.g_01719	Syal.g_01610
OG0000775	Prbj.g_01721	Syal.g_01608
OG0000776	Prbj.g_01722	Syal.g_01607
OG0000777	Prbj.g_01723	Syal.g_01606
OG0000778	Prbj.g_01724	Syal.g_01605
OG0000779	Prbj.g_01729	Syal.g_01599
OG0000780	Prbj.g_01732	Syal.g_01594
OG0000781	Prbj.g_01736	Syal.g_01590
OG0000782	Prbj.g_01737	Syal.g_01589
OG0000783	Prbj.g_01738	Syal.g_01588
OG0000784	Prbj.g_01739	Syal.g_01587
OG0000785	Prbj.g_01741	Syal.g_01585
OG0000786	Prbj.g_01744	Syal.g_01579
OG0000787	Prbj.g_01745	Syal.g_01578
OG0000788	Prbj.g_00094	Syal.g_02619
OG0000789	Prbj.g_00687	Syal.g_02598
OG0000790	Prbj.g_01643	Syal.g_02883
OG0000791	Prbj.g_01645	Syal.g_02882
OG0000792	Prbj.g_01646	Syal.g_02881
OG0000793	Prbj.g_01650	Syal.g_02876
OG0000794	Prbj.g_01651	Syal.g_02875
OG0000795	Prbj.g_01652	Syal.g_02874
OG0000796	Prbj.g_01656	Syal.g_02870
OG0000797	Prbj.g_01657	Syal.g_02869
OG0000798	Prbj.g_01402	Syal.g_01260
OG0000799	Prbj.g_01304	Syal.g_01547
OG0000800	Prbj.g_01303	Syal.g_01542
OG0000801	Prbj.g_01302	Syal.g_01541
OG0000802	Prbj.g_01293	Syal.g_01536
OG0000803	Prbj.g_01041	Syal.g_00040
OG0000804	Prbj.g_01043	Syal.g_00036
OG0000805	Prbj.g_01045	Syal.g_00030
OG0000806	Prbj.g_01047	Syal.g_00028
OG0000807	Prbj.g_01049	Syal.g_00026
OG0000808	Prbj.g_01050	Syal.g_00025
OG0000809	Prbj.g_01054	Syal.g_00022
OG0000810	Prbj.g_01055	Syal.g_00021
OG0000811	Prbj.g_01067	Syal.g_00380
OG0000812	Prbj.g_01069	Syal.g_00382
OG0000813	Prbj.g_01070	Syal.g_00383
OG0000814	Prbj.g_01072	Syal.g_00385
OG0000815	Prbj.g_01073	Syal.g_00391
OG0000816	Prbj.g_01075	Syal.g_00393
OG0000817	Prbj.g_01076	Syal.g_00394
OG0000818	Prbj.g_00631	Syal.g_00401
OG0000819	Prbj.g_00632	Syal.g_00402
OG0000820	Prbj.g_00633	Syal.g_00403
OG0000821	Prbj.g_00640	Syal.g_00409
OG0000822	Prbj.g_00642	Syal.g_00411
OG0000823	Prbj.g_00643	Syal.g_00412
OG0000824	Prbj.g_00647	Syal.g_00417
OG0000825	Prbj.g_00648	Syal.g_00418
OG0000826	Prbj.g_00649	Syal.g_00419
OG0000827	Prbj.g_00650	Syal.g_00420
OG0000828	Prbj.g_00653	Syal.g_00423
OG0000829	Prbj.g_00654	Syal.g_00424
OG0000830	Prbj.g_00655	Syal.g_00425
OG0000831	Prbj.g_00657	Syal.g_00427
OG0000832	Prbj.g_01684	Syal.g_02967
OG0000833	Prbj.g_01692	Syal.g_02976
OG0000834	Prbj.g_01693	Syal.g_02979
OG0000835	Prbj.g_01694	Syal.g_02980
OG0000836	Prbj.g_01696	Syal.g_02983
OG0000837	Prbj.g_01697	Syal.g_02984
OG0000838	Prbj.g_01700	Syal.g_02988
OG0000839	Prbj.g_01701	Syal.g_02989
OG0000840	Prbj.g_01702	Syal.g_02990
OG0000841	Prbj.g_01703	Syal.g_02991
OG0000842	Prbj.g_01704	Syal.g_02992
OG0000843	Prbj.g_01705	Syal.g_02993
OG0000844	Prbj.g_01707	Syal.g_02995
OG0000845	Prbj.g_01708	Syal.g_02996
OG0000846	Prbj.g_01709	Syal.g_02997
OG0000847	Prbj.g_01710	Syal.g_02998
OG0000848	Prbj.g_01711	Syal.g_03000
OG0000849	Prbj.g_01712	Syal.g_03001
OG0000850	Prbj.g_01713	Syal.g_03008
OG0000851	Prbj.g_00888	Syal.g_00561
OG0000852	Prbj.g_00887	Syal.g_00562
OG0000853	Prbj.g_00882	Syal.g_00566
OG0000854	Prbj.g_00880	Syal.g_00568
OG0000855	Prbj.g_00879	Syal.g_00569
OG0000856	Prbj.g_02561	Syal.g_02704
OG0000857	Prbj.g_02429	Syal.g_01882
OG0000858	Prbj.g_00868	Syal.g_00576
OG0000859	Prbj.g_00867	Syal.g_00577
OG0000860	Prbj.g_00855	Syal.g_00589
OG0000861	Prbj.g_00854	Syal.g_00590
OG0000862	Prbj.g_00852	Syal.g_00591
OG0000863	Prbj.g_00495	Syal.g_00594
OG0000864	Prbj.g_00494	Syal.g_00595
OG0000865	Prbj.g_00493	Syal.g_00596
OG0000866	Prbj.g_00492	Syal.g_00597
OG0000867	Prbj.g_00491	Syal.g_00598
OG0000868	Prbj.g_00489	Syal.g_00604
OG0000869	Prbj.g_00486	Syal.g_00609
OG0000870	Prbj.g_00481	Syal.g_00614
OG0000871	Prbj.g_00480	Syal.g_00615
OG0000872	Prbj.g_00478	Syal.g_00621
OG0000873	Prbj.g_00475	Syal.g_00624
OG0000874	Prbj.g_00471	Syal.g_00627
OG0000875	Prbj.g_00470	Syal.g_00629
OG0000876	Prbj.g_00469	Syal.g_00631
OG0000877	Prbj.g_00466	Syal.g_00633
OG0000878	Prbj.g_00465	Syal.g_00634
OG0000879	Prbj.g_00464	Syal.g_00635
OG0000880	Prbj.g_00463	Syal.g_00636
OG0000881	Prbj.g_00458	Syal.g_00641
OG0000882	Prbj.g_00453	Syal.g_00646
OG0000883	Prbj.g_00451	Syal.g_00648
OG0000884	Prbj.g_00449	Syal.g_00650
OG0000885	Prbj.g_00448	Syal.g_00651
OG0000886	Prbj.g_00447	Syal.g_00652
OG0000887	Prbj.g_00446	Syal.g_00653
OG0000888	Prbj.g_00444	Syal.g_00655
OG0000889	Prbj.g_00442	Syal.g_00657
OG0000890	Prbj.g_00428	Syal.g_00663
OG0000891	Prbj.g_00427	Syal.g_00664
OG0000892	Prbj.g_00425	Syal.g_00668
OG0000893	Prbj.g_02660	Syal.g_00193
OG0000894	Prbj.g_02656	Syal.g_00196
OG0000895	Prbj.g_02651	Syal.g_00200
OG0000896	Prbj.g_02650	Syal.g_00201
OG0000897	Prbj.g_02648	Syal.g_00203
OG0000898	Prbj.g_02647	Syal.g_00204
OG0000899	Prbj.g_02646	Syal.g_00205
OG0000900	Prbj.g_02645	Syal.g_00206
OG0000901	Prbj.g_02641	Syal.g_00211
OG0000902	Prbj.g_02639	Syal.g_00213
OG0000903	Prbj.g_01027	Syal.g_00227
OG0000904	Prbj.g_01032	Syal.g_00222
OG0000905	Prbj.g_01034	Syal.g_00217
OG0000906	Prbj.g_02635	Syal.g_00215
OG0000907	Prbj.g_01025	Syal.g_00229
OG0000908	Prbj.g_01022	Syal.g_00232
OG0000909	Prbj.g_01021	Syal.g_00233
OG0000910	Prbj.g_01020	Syal.g_00234
OG0000911	Prbj.g_01018	Syal.g_00237
OG0000912	Prbj.g_01017	Syal.g_00238
OG0000913	Prbj.g_01016	Syal.g_00239
OG0000914	Prbj.g_01015	Syal.g_00240
OG0000915	Prbj.g_01014	Syal.g_00241
OG0000916	Prbj.g_01013	Syal.g_00242
OG0000917	Prbj.g_01012	Syal.g_00243
OG0000918	Prbj.g_01011	Syal.g_00244
OG0000919	Prbj.g_01010	Syal.g_00245
OG0000920	Prbj.g_01009	Syal.g_00246
OG0000921	Prbj.g_01008	Syal.g_00247
OG0000922	Prbj.g_01007	Syal.g_00248
OG0000923	Prbj.g_01003	Syal.g_00252
OG0000924	Prbj.g_01002	Syal.g_00253
OG0000925	Prbj.g_01001	Syal.g_00254
OG0000926	Prbj.g_01000	Syal.g_00255
OG0000927	Prbj.g_00998	Syal.g_00257
OG0000928	Prbj.g_00997	Syal.g_00258
OG0000929	Prbj.g_00996	Syal.g_00259
OG0000930	Prbj.g_00995	Syal.g_00260
OG0000931	Prbj.g_00994	Syal.g_00261
OG0000932	Prbj.g_00993	Syal.g_00262
OG0000933	Prbj.g_00988	Syal.g_00268
OG0000934	Prbj.g_00986	Syal.g_00270
OG0000935	Prbj.g_00985	Syal.g_00271
OG0000936	Prbj.g_00984	Syal.g_00272
OG0000937	Prbj.g_00983	Syal.g_00273
OG0000938	Prbj.g_00414	Syal.g_00276
OG0000939	Prbj.g_00413	Syal.g_00277
OG0000940	Prbj.g_00404	Syal.g_00285
OG0000941	Prbj.g_00402	Syal.g_00287
OG0000942	Prbj.g_00400	Syal.g_00289
OG0000943	Prbj.g_00399	Syal.g_00290
OG0000944	Prbj.g_00397	Syal.g_00292
OG0000945	Prbj.g_00395	Syal.g_00294
OG0000946	Prbj.g_00368	Syal.g_00301
OG0000947	Prbj.g_00365	Syal.g_00304
OG0000948	Prbj.g_00364	Syal.g_00305
OG0000949	Prbj.g_00361	Syal.g_01341
OG0000950	Prbj.g_01501	Syal.g_01348
OG0000951	Prbj.g_01506	Syal.g_01353
OG0000952	Prbj.g_01513	Syal.g_01363
OG0000953	Prbj.g_01517	Syal.g_01435
OG0000954	Prbj.g_01577	Syal.g_01443
OG0000955	Prbj.g_01578	Syal.g_01444
OG0000956	Prbj.g_01580	Syal.g_01446
OG0000957	Prbj.g_01596	Syal.g_01457
OG0000958	Prbj.g_01597	Syal.g_01458
OG0000959	Prbj.g_01821	Syal.g_01482
OG0000960	Prbj.g_01820	Syal.g_01483
OG0000961	Prbj.g_01809	Syal.g_01507
OG0000962	Prbj.g_01290	Syal.g_01509
OG0000963	Prbj.g_01285	Syal.g_01514
OG0000964	Prbj.g_01284	Syal.g_01515
OG0000965	Prbj.g_01283	Syal.g_01516
OG0000966	Prbj.g_01250	Syal.g_00176
OG0000967	Prbj.g_01244	Syal.g_00171
OG0000968	Prbj.g_01241	Syal.g_00169
OG0000969	Prbj.g_01239	Syal.g_00167
OG0000970	Prbj.g_01238	Syal.g_00166
OG0000971	Prbj.g_01236	Syal.g_00164
OG0000972	Prbj.g_01235	Syal.g_00163
OG0000973	Prbj.g_01234	Syal.g_00162
OG0000974	Prbj.g_01233	Syal.g_00161
OG0000975	Prbj.g_01232	Syal.g_00160
OG0000976	Prbj.g_01231	Syal.g_00159
OG0000977	Prbj.g_01229	Syal.g_00157
OG0000978	Prbj.g_01228	Syal.g_00156
OG0000979	Prbj.g_01225	Syal.g_00153
OG0000980	Prbj.g_01221	Syal.g_00150
OG0000981	Prbj.g_01218	Syal.g_00147
OG0000982	Prbj.g_01956	Syal.g_01068
OG0000983	Prbj.g_01957	Syal.g_01069
OG0000984	Prbj.g_01958	Syal.g_01070
OG0000985	Prbj.g_01962	Syal.g_01074
OG0000986	Prbj.g_01964	Syal.g_01076
OG0000987	Prbj.g_01966	Syal.g_01080
OG0000988	Prbj.g_01970	Syal.g_01086
OG0000989	Prbj.g_01980	Syal.g_01098
OG0000990	Prbj.g_02002	Syal.g_01118
OG0000991	Prbj.g_02005	Syal.g_01120
OG0000992	Prbj.g_02008	Syal.g_01122
OG0000993	Prbj.g_02009	Syal.g_01123
OG0000994	Prbj.g_02012	Syal.g_01127
OG0000995	Prbj.g_02021	Syal.g_01132
OG0000996	Prbj.g_02034	Syal.g_01162
OG0000997	Prbj.g_02043	Syal.g_01171
OG0000998	Prbj.g_02045	Syal.g_01173
OG0000999	Prbj.g_02046	Syal.g_01174
OG0001000	Prbj.g_02049	Syal.g_01177
OG0001001	Prbj.g_02053	Syal.g_01182
OG0001002	Prbj.g_02060	Syal.g_00082
OG0001003	Prbj.g_02062	Syal.g_00084
OG0001004	Prbj.g_02063	Syal.g_00085
OG0001005	Prbj.g_02065	Syal.g_00087
OG0001006	Prbj.g_02071	Syal.g_00094
OG0001007	Prbj.g_02073	Syal.g_00096
OG0001008	Prbj.g_00101	Syal.g_00524
OG0001009	Prbj.g_01199	Syal.g_00129
OG0001010	Prbj.g_01200	Syal.g_00130
OG0001011	Prbj.g_01202	Syal.g_00131
OG0001012	Prbj.g_01953	Syal.g_01064
OG0001013	Prbj.g_01928	Syal.g_01026
OG0001014	Prbj.g_01919	Syal.g_01022
OG0001015	Prbj.g_01918	Syal.g_01021
OG0001016	Prbj.g_00569	Syal.g_00756
OG0001017	Prbj.g_00575	Syal.g_00762
OG0001018	Prbj.g_00577	Syal.g_00764
OG0001019	Prbj.g_00590	Syal.g_00785
OG0001020	Prbj.g_00596	Syal.g_00796
OG0001021	Prbj.g_00600	Syal.g_00800
OG0001022	Prbj.g_00605	Syal.g_00805
OG0001023	Prbj.g_00606	Syal.g_00806
OG0001024	Prbj.g_00610	Syal.g_00810
OG0001025	Prbj.g_00617	Syal.g_00817
OG0001026	Prbj.g_00630	Syal.g_00830
OG0001027	Prbj.g_01550	Syal.g_00834
OG0001028	Prbj.g_01552	Syal.g_00836
OG0001029	Prbj.g_01554	Syal.g_00838
OG0001030	Prbj.g_01535	Syal.g_00860
OG0001031	Prbj.g_01143	Syal.g_00936
OG0001032	Prbj.g_01146	Syal.g_00938
OG0001033	Prbj.g_00287	Syal.g_00972
OG0001034	Prbj.g_02608	Syal.g_00684
OG0001035	Prbj.g_01360	Syal.g_01226
OG0001036	Prbj.g_01364	Syal.g_01231
OG0001037	Prbj.g_01366	Syal.g_01233
OG0001038	Prbj.g_01403	Syal.g_01261
OG0001039	Prbj.g_01406	Syal.g_01264
OG0001040	Prbj.g_01409	Syal.g_01267
OG0001041	Prbj.g_01414	Syal.g_01272
OG0001042	Prbj.g_01439	Syal.g_01300
OG0001043	Prbj.g_01441	Syal.g_01304
OG0001044	Prbj.g_00342	Syal.g_00346
OG0001045	Prbj.g_00330	Syal.g_00359
OG0001046	Prbj.g_00874	Syal.g_01967
OG0001047	Prbj.g_00103	Syal.g_00522
OG0001048	Prbj.g_00104	Syal.g_00521
OG0001049	Prbj.g_00107	Syal.g_00518
OG0001050	Prbj.g_00108	Syal.g_00517
OG0001051	Prbj.g_00109	Syal.g_00516
OG0001052	Prbj.g_00132	Syal.g_00467
OG0001053	Prbj.g_01627	Syal.g_02900
OG0001054	Prbj.g_01609	Syal.g_02919
OG0001055	Prbj.g_02103	Syal.g_02940
OG0001056	Prbj.g_02132	Syal.g_02833
OG0001057	Prbj.g_02144	Syal.g_01574
OG0001058	Prbj.g_01863	Syal.g_02812
OG0001059	Prbj.g_01867	Syal.g_02808
OG0001060	Prbj.g_01874	Syal.g_02801
OG0001061	Prbj.g_01802	Syal.g_02783
OG0001062	Prbj.g_01800	Syal.g_02781
OG0001063	Prbj.g_01796	Syal.g_02776
OG0001064	Prbj.g_01795	Syal.g_02775
OG0001065	Prbj.g_01794	Syal.g_02774
OG0001066	Prbj.g_01793	Syal.g_02773
OG0001067	Prbj.g_01792	Syal.g_02772
OG0001068	Prbj.g_01791	Syal.g_02771
OG0001069	Prbj.g_01790	Syal.g_02770
OG0001070	Prbj.g_01786	Syal.g_02766
OG0001071	Prbj.g_01785	Syal.g_02765
OG0001072	Prbj.g_01782	Syal.g_02761
OG0001073	Prbj.g_01763	Syal.g_02746
OG0001074	Prbj.g_02544	Syal.g_02575
OG0001075	Prbj.g_02545	Syal.g_02726
OG0001076	Prbj.g_02553	Syal.g_02712
OG0001077	Prbj.g_02563	Syal.g_02702
OG0001078	Prbj.g_02574	Syal.g_02635
OG0001079	Prbj.g_02593	Syal.g_02618
OG0001080	Prbj.g_00794	Syal.g_02514
OG0001081	Prbj.g_00804	Syal.g_02175
OG0001082	Prbj.g_00805	Syal.g_02176
OG0001083	Prbj.g_00813	Syal.g_02184
OG0001084	Prbj.g_00815	Syal.g_02187
OG0001085	Prbj.g_00825	Syal.g_02206
OG0001086	Prbj.g_02707	Syal.g_02208
OG0001087	Prbj.g_00927	Syal.g_01782
OG0001088	Prbj.g_00931	Syal.g_01785
OG0001089	Prbj.g_00757	Syal.g_01811
OG0001090	Prbj.g_02180	Syal.g_01859
OG0001091	Prbj.g_02182	Syal.g_01862
OG0001092	Prbj.g_02183	Syal.g_01864
OG0001093	Prbj.g_02187	Syal.g_02419
OG0001094	Prbj.g_02406	Syal.g_02216
OG0001095	Prbj.g_02425	Syal.g_01879
OG0001096	Prbj.g_02441	Syal.g_02447
OG0001097	Prbj.g_02486	Syal.g_02473
OG0001098	Prbj.g_02323	Syal.g_02083
OG0001099	Prbj.g_01553	Syal.g_00837
OG0001100	Prbj.g_02333	Syal.g_02293
OG0001101	Prbj.g_02334	Syal.g_02292
OG0001102	Prbj.g_02337	Syal.g_02289
OG0001103	Prbj.g_02339	Syal.g_02287
OG0001104	Prbj.g_02396	Syal.g_02241
OG0001105	Prbj.g_02391	Syal.g_02236
OG0001106	Prbj.g_02280	Syal.g_02007
OG0001107	Prbj.g_02270	Syal.g_01993
OG0001108	Prbj.g_02263	Syal.g_01985
OG0001109	Prbj.g_02261	Syal.g_01983
OG0001110	Prbj.g_02259	Syal.g_01981
OG0001111	Prbj.g_02257	Syal.g_01979
OG0001112	Prbj.g_02255	Syal.g_01977
OG0001113	Prbj.g_02254	Syal.g_02244
OG0001114	Prbj.g_02253	Syal.g_01976
OG0001115	Prbj.g_02251	Syal.g_01972
OG0001116	Prbj.g_02250	Syal.g_01970
OG0001117	Prbj.g_02249	Syal.g_01969
OG0001118	Prbj.g_02248	Syal.g_01968
OG0001119	Prbj.g_02247	Syal.g_01966
OG0001120	Prbj.g_02245	Syal.g_01962
OG0001122	Prbj.g_02216	Syal.g_01921
OG0001123	Prbj.g_02209	Syal.g_01913
