Orthogroup	Prbj	Praa
OG0000573	Prbj.g_01780	Praa.g_00592
OG0000574	Prbj.g_01779	Praa.g_00593
OG0000575	Prbj.g_01770	Praa.g_00597
OG0000576	Prbj.g_01768	Praa.g_00599
OG0000577	Prbj.g_01767	Praa.g_00600
OG0000578	Prbj.g_01766	Praa.g_00601
OG0000579	Prbj.g_01765	Praa.g_00602
OG0000580	Prbj.g_01764	Praa.g_00603
OG0000581	Prbj.g_01760	Praa.g_00605
OG0000582	Prbj.g_01756	Praa.g_00608
OG0000583	Prbj.g_01755	Praa.g_00609
OG0000584	Prbj.g_01754	Praa.g_00610
OG0000585	Prbj.g_01752	Praa.g_00612
OG0000586	Prbj.g_01750	Praa.g_00613
OG0000587	Prbj.g_01748	Praa.g_00614
OG0000588	Prbj.g_02547	Praa.g_00618
OG0000589	Prbj.g_02550	Praa.g_00621
OG0000590	Prbj.g_02551	Praa.g_00622
OG0000591	Prbj.g_02558	Praa.g_00625
OG0000592	Prbj.g_02559	Praa.g_00626
OG0000593	Prbj.g_02569	Praa.g_00632
OG0000594	Prbj.g_02570	Praa.g_00633
OG0000595	Prbj.g_02571	Praa.g_00634
OG0000596	Prbj.g_02576	Praa.g_00638
OG0000597	Prbj.g_02579	Praa.g_00640
OG0000598	Prbj.g_02580	Praa.g_00641
OG0000599	Prbj.g_02590	Praa.g_00644
OG0000600	Prbj.g_02591	Praa.g_00645
OG0000601	Prbj.g_02592	Praa.g_00646
OG0000602	Prbj.g_02596	Praa.g_00648
OG0000603	Prbj.g_02597	Praa.g_00649
OG0000604	Prbj.g_02598	Praa.g_00650
OG0000605	Prbj.g_00792	Praa.g_00651
OG0000606	Prbj.g_00803	Praa.g_00654
OG0000607	Prbj.g_00806	Praa.g_00657
OG0000608	Prbj.g_00807	Praa.g_00658
OG0000609	Prbj.g_00809	Praa.g_00659
OG0000610	Prbj.g_00818	Praa.g_00664
OG0000611	Prbj.g_00821	Praa.g_00667
OG0000612	Prbj.g_00822	Praa.g_00668
OG0000613	Prbj.g_01466	Praa.g_00673
OG0000614	Prbj.g_00946	Praa.g_00692
OG0000615	Prbj.g_02373	Praa.g_00700
OG0000616	Prbj.g_02057	Praa.g_00704
OG0000617	Prbj.g_02184	Praa.g_00717
OG0000618	Prbj.g_02185	Praa.g_00718
OG0000619	Prbj.g_02186	Praa.g_00719
OG0000620	Prbj.g_02190	Praa.g_00722
OG0000621	Prbj.g_02191	Praa.g_00723
OG0000622	Prbj.g_02192	Praa.g_00724
OG0000623	Prbj.g_02193	Praa.g_00725
OG0000624	Prbj.g_02194	Praa.g_00726
OG0000625	Prbj.g_02195	Praa.g_00727
OG0000626	Prbj.g_02196	Praa.g_00728
OG0000627	Prbj.g_02320	Praa.g_00729
OG0000628	Prbj.g_02319	Praa.g_00730
OG0000629	Prbj.g_02316	Praa.g_00731
OG0000630	Prbj.g_02312	Praa.g_00734
OG0000631	Prbj.g_02306	Praa.g_00794
OG0000632	Prbj.g_02305	Praa.g_00795
OG0000633	Prbj.g_02304	Praa.g_00796
OG0000634	Prbj.g_02408	Praa.g_00799
OG0000635	Prbj.g_02409	Praa.g_00800
OG0000636	Prbj.g_02411	Praa.g_00802
OG0000637	Prbj.g_02413	Praa.g_00804
OG0000638	Prbj.g_02414	Praa.g_00805
OG0000639	Prbj.g_02415	Praa.g_00806
OG0000640	Prbj.g_02416	Praa.g_00807
OG0000641	Prbj.g_02420	Praa.g_00812
OG0000642	Prbj.g_02421	Praa.g_00813
OG0000643	Prbj.g_02422	Praa.g_00814
OG0000644	Prbj.g_02423	Praa.g_00815
OG0000645	Prbj.g_02424	Praa.g_00816
OG0000646	Prbj.g_02427	Praa.g_00818
OG0000647	Prbj.g_02430	Praa.g_00819
OG0000648	Prbj.g_02432	Praa.g_00821
OG0000649	Prbj.g_02433	Praa.g_00822
OG0000650	Prbj.g_02434	Praa.g_00823
OG0000651	Prbj.g_02435	Praa.g_00824
OG0000652	Prbj.g_02436	Praa.g_00825
OG0000653	Prbj.g_02438	Praa.g_00827
OG0000654	Prbj.g_02439	Praa.g_00828
OG0000655	Prbj.g_02440	Praa.g_00829
OG0000656	Prbj.g_02443	Praa.g_00832
OG0000657	Prbj.g_02476	Praa.g_00840
OG0000658	Prbj.g_02478	Praa.g_00841
OG0000659	Prbj.g_02479	Praa.g_00842
OG0000660	Prbj.g_02483	Praa.g_00846
OG0000661	Prbj.g_02485	Praa.g_00848
OG0000662	Prbj.g_02487	Praa.g_00850
OG0000663	Prbj.g_02490	Praa.g_00852
OG0000664	Prbj.g_02491	Praa.g_00853
OG0000665	Prbj.g_02504	Praa.g_00857
OG0000666	Prbj.g_02507	Praa.g_00858
OG0000667	Prbj.g_02514	Praa.g_00862
OG0000668	Prbj.g_02215	Praa.g_00892
OG0000669	Prbj.g_02523	Praa.g_00899
OG0000670	Prbj.g_00044	Praa.g_00901
OG0000671	Prbj.g_02335	Praa.g_00903
OG0000672	Prbj.g_02338	Praa.g_00905
OG0000673	Prbj.g_02341	Praa.g_00908
OG0000674	Prbj.g_02343	Praa.g_00910
OG0000675	Prbj.g_02344	Praa.g_00911
OG0000676	Prbj.g_02352	Praa.g_00913
OG0000677	Prbj.g_02354	Praa.g_00914
OG0000678	Prbj.g_02359	Praa.g_00916
OG0000679	Prbj.g_02379	Praa.g_00920
OG0000680	Prbj.g_02380	Praa.g_00921
OG0000681	Prbj.g_02382	Praa.g_00923
OG0000682	Prbj.g_02383	Praa.g_00924
OG0000683	Prbj.g_02384	Praa.g_00925
OG0000684	Prbj.g_02397	Praa.g_00926
OG0000685	Prbj.g_02395	Praa.g_00928
OG0000686	Prbj.g_02394	Praa.g_00929
OG0000687	Prbj.g_02393	Praa.g_00930
OG0000688	Prbj.g_02399	Praa.g_00933
OG0000689	Prbj.g_02400	Praa.g_00934
OG0000690	Prbj.g_02401	Praa.g_00935
OG0000691	Prbj.g_02402	Praa.g_00936
OG0000692	Prbj.g_02403	Praa.g_00938
OG0000693	Prbj.g_02404	Praa.g_00939
OG0000694	Prbj.g_02405	Praa.g_00940
OG0000695	Prbj.g_02302	Praa.g_00942
OG0000696	Prbj.g_02301	Praa.g_00943
OG0000697	Prbj.g_02299	Praa.g_00944
OG0000698	Prbj.g_02296	Praa.g_00947
OG0000699	Prbj.g_02294	Praa.g_00948
OG0000700	Prbj.g_02293	Praa.g_00949
OG0000701	Prbj.g_02292	Praa.g_00950
OG0000702	Prbj.g_02284	Praa.g_00952
OG0000703	Prbj.g_02283	Praa.g_00953
OG0000704	Prbj.g_02281	Praa.g_00954
OG0000705	Prbj.g_02275	Praa.g_00958
OG0000706	Prbj.g_02274	Praa.g_00959
OG0000707	Prbj.g_02273	Praa.g_00960
OG0000708	Prbj.g_02271	Praa.g_00961
OG0000709	Prbj.g_02264	Praa.g_00965
OG0000710	Prbj.g_02260	Praa.g_00968
OG0000711	Prbj.g_02237	Praa.g_00985
OG0000712	Prbj.g_02236	Praa.g_00987
OG0000713	Prbj.g_02235	Praa.g_00988
OG0000714	Prbj.g_02231	Praa.g_00989
OG0000715	Prbj.g_02229	Praa.g_00991
OG0000716	Prbj.g_02225	Praa.g_00993
OG0000717	Prbj.g_02224	Praa.g_00994
OG0000718	Prbj.g_02219	Praa.g_01008
OG0000719	Prbj.g_02217	Praa.g_01010
OG0000720	Prbj.g_02204	Praa.g_01019
OG0000721	Prbj.g_02203	Praa.g_01021
OG0000722	Prbj.g_02202	Praa.g_01022
OG0000723	Prbj.g_02198	Praa.g_01025
OG0000724	Prbj.g_01843	Praa.g_01034
OG0000725	Prbj.g_01836	Praa.g_01040
OG0000726	Prbj.g_01835	Praa.g_01041
OG0000727	Prbj.g_01834	Praa.g_01042
OG0000728	Prbj.g_01833	Praa.g_01044
OG0000729	Prbj.g_01289	Praa.g_01091
OG0000730	Prbj.g_00343	Praa.g_01095
OG0000731	Prbj.g_00333	Praa.g_01099
OG0000732	Prbj.g_01220	Praa.g_01109
OG0000733	Prbj.g_01997	Praa.g_01128
OG0000734	Prbj.g_00627	Praa.g_01145
OG0000735	Prbj.g_00953	Praa.g_01147
OG0000736	Prbj.g_00954	Praa.g_01148
OG0000737	Prbj.g_00955	Praa.g_01149
OG0000738	Prbj.g_00962	Praa.g_01153
OG0000739	Prbj.g_00964	Praa.g_01154
OG0000740	Prbj.g_00965	Praa.g_01155
OG0000741	Prbj.g_00968	Praa.g_01156
OG0000742	Prbj.g_00970	Praa.g_01158
OG0000743	Prbj.g_00972	Praa.g_01160
OG0000744	Prbj.g_00973	Praa.g_01161
OG0000745	Prbj.g_00846	Praa.g_01162
OG0000746	Prbj.g_00844	Praa.g_01164
OG0000747	Prbj.g_00843	Praa.g_01165
OG0000748	Prbj.g_00831	Praa.g_01168
OG0000749	Prbj.g_00830	Praa.g_01169
OG0000750	Prbj.g_00829	Praa.g_01170
OG0000751	Prbj.g_00305	Praa.g_01172
OG0000752	Prbj.g_00308	Praa.g_01174
OG0000753	Prbj.g_00311	Praa.g_01177
OG0000754	Prbj.g_01910	Praa.g_01180
OG0000755	Prbj.g_00002	Praa.g_01183
OG0000756	Prbj.g_00003	Praa.g_01184
OG0000757	Prbj.g_00010	Praa.g_01190
OG0000758	Prbj.g_00011	Praa.g_01191
OG0000759	Prbj.g_00012	Praa.g_01192
OG0000760	Prbj.g_00013	Praa.g_01193
OG0000761	Prbj.g_00014	Praa.g_01194
OG0000762	Prbj.g_01908	Praa.g_01195
OG0000763	Prbj.g_01906	Praa.g_01197
OG0000764	Prbj.g_01905	Praa.g_01198
OG0000765	Prbj.g_02163	Praa.g_01207
OG0000766	Prbj.g_02164	Praa.g_01208
OG0000767	Prbj.g_02166	Praa.g_01210
OG0000768	Prbj.g_02167	Praa.g_01211
OG0000769	Prbj.g_00313	Praa.g_01213
OG0000770	Prbj.g_00019	Praa.g_01215
OG0000771	Prbj.g_01848	Praa.g_01224
OG0000772	Prbj.g_01679	Praa.g_01290
OG0000773	Prbj.g_00161	Praa.g_01309
OG0000774	Prbj.g_01719	Praa.g_01311
OG0000775	Prbj.g_01721	Praa.g_01313
OG0000776	Prbj.g_01722	Praa.g_01314
OG0000777	Prbj.g_01723	Praa.g_01315
OG0000778	Prbj.g_01724	Praa.g_01316
OG0000779	Prbj.g_01729	Praa.g_01320
OG0000780	Prbj.g_01732	Praa.g_01321
OG0000781	Prbj.g_01736	Praa.g_01324
OG0000782	Prbj.g_01737	Praa.g_01325
OG0000783	Prbj.g_01738	Praa.g_01326
OG0000784	Prbj.g_01739	Praa.g_01327
OG0000785	Prbj.g_01741	Praa.g_01329
OG0000786	Prbj.g_01744	Praa.g_01331
OG0000787	Prbj.g_01745	Praa.g_01332
OG0000788	Prbj.g_00094	Praa.g_01353
OG0000789	Prbj.g_00687	Praa.g_01356
OG0000790	Prbj.g_01643	Praa.g_01371
OG0000791	Prbj.g_01645	Praa.g_01373
OG0000792	Prbj.g_01646	Praa.g_01374
OG0000793	Prbj.g_01650	Praa.g_01377
OG0000794	Prbj.g_01651	Praa.g_01378
OG0000795	Prbj.g_01652	Praa.g_01379
OG0000796	Prbj.g_01656	Praa.g_01383
OG0000797	Prbj.g_01657	Praa.g_01384
OG0000798	Prbj.g_01402	Praa.g_01393
OG0000799	Prbj.g_01304	Praa.g_01458
OG0000800	Prbj.g_01303	Praa.g_01459
OG0000801	Prbj.g_01302	Praa.g_01460
OG0000802	Prbj.g_01293	Praa.g_01462
OG0000803	Prbj.g_01041	Praa.g_01464
OG0000804	Prbj.g_01043	Praa.g_01465
OG0000805	Prbj.g_01045	Praa.g_01467
OG0000806	Prbj.g_01047	Praa.g_01469
OG0000807	Prbj.g_01049	Praa.g_01470
OG0000808	Prbj.g_01050	Praa.g_01471
OG0000809	Prbj.g_01054	Praa.g_01474
OG0000810	Prbj.g_01055	Praa.g_01475
OG0000811	Prbj.g_01067	Praa.g_01479
OG0000812	Prbj.g_01069	Praa.g_01481
OG0000813	Prbj.g_01070	Praa.g_01482
OG0000814	Prbj.g_01072	Praa.g_01484
OG0000815	Prbj.g_01073	Praa.g_01485
OG0000816	Prbj.g_01075	Praa.g_01487
OG0000817	Prbj.g_01076	Praa.g_01488
OG0000818	Prbj.g_00631	Praa.g_01493
OG0000819	Prbj.g_00632	Praa.g_01494
OG0000820	Prbj.g_00633	Praa.g_01495
OG0000821	Prbj.g_00640	Praa.g_01499
OG0000822	Prbj.g_00642	Praa.g_01500
OG0000823	Prbj.g_00643	Praa.g_01501
OG0000824	Prbj.g_00647	Praa.g_01504
OG0000825	Prbj.g_00648	Praa.g_01505
OG0000826	Prbj.g_00649	Praa.g_01506
OG0000827	Prbj.g_00650	Praa.g_01507
OG0000828	Prbj.g_00653	Praa.g_01510
OG0000829	Prbj.g_00654	Praa.g_01511
OG0000830	Prbj.g_00655	Praa.g_01512
OG0000831	Prbj.g_00657	Praa.g_01514
OG0000832	Prbj.g_01684	Praa.g_01520
OG0000833	Prbj.g_01692	Praa.g_01528
OG0000834	Prbj.g_01693	Praa.g_01529
OG0000835	Prbj.g_01694	Praa.g_01530
OG0000836	Prbj.g_01696	Praa.g_01531
OG0000837	Prbj.g_01697	Praa.g_01532
OG0000838	Prbj.g_01700	Praa.g_01534
OG0000839	Prbj.g_01701	Praa.g_01535
OG0000840	Prbj.g_01702	Praa.g_01536
OG0000841	Prbj.g_01703	Praa.g_01537
OG0000842	Prbj.g_01704	Praa.g_01538
OG0000843	Prbj.g_01705	Praa.g_01539
OG0000844	Prbj.g_01707	Praa.g_01541
OG0000845	Prbj.g_01708	Praa.g_01542
OG0000846	Prbj.g_01709	Praa.g_01543
OG0000847	Prbj.g_01710	Praa.g_01544
OG0000848	Prbj.g_01711	Praa.g_01545
OG0000849	Prbj.g_01712	Praa.g_01546
OG0000850	Prbj.g_01713	Praa.g_01548
OG0000851	Prbj.g_00888	Praa.g_01549
OG0000852	Prbj.g_00887	Praa.g_01550
OG0000853	Prbj.g_00882	Praa.g_01554
OG0000854	Prbj.g_00880	Praa.g_01556
OG0000855	Prbj.g_00879	Praa.g_01557
OG0000856	Prbj.g_02561	Praa.g_01572
OG0000857	Prbj.g_02429	Praa.g_01600
OG0000858	Prbj.g_00868	Praa.g_01629
OG0000859	Prbj.g_00867	Praa.g_01630
OG0000860	Prbj.g_00855	Praa.g_01637
OG0000861	Prbj.g_00854	Praa.g_01638
OG0000862	Prbj.g_00852	Praa.g_01639
OG0000863	Prbj.g_00495	Praa.g_01641
OG0000864	Prbj.g_00494	Praa.g_01642
OG0000865	Prbj.g_00493	Praa.g_01643
OG0000866	Prbj.g_00492	Praa.g_01644
OG0000867	Prbj.g_00491	Praa.g_01645
OG0000868	Prbj.g_00489	Praa.g_01646
OG0000869	Prbj.g_00486	Praa.g_01650
OG0000870	Prbj.g_00481	Praa.g_01655
OG0000871	Prbj.g_00480	Praa.g_01656
OG0000872	Prbj.g_00478	Praa.g_01657
OG0000873	Prbj.g_00475	Praa.g_01660
OG0000874	Prbj.g_00471	Praa.g_01663
OG0000875	Prbj.g_00470	Praa.g_01665
OG0000876	Prbj.g_00469	Praa.g_01666
OG0000877	Prbj.g_00466	Praa.g_01668
OG0000878	Prbj.g_00465	Praa.g_01669
OG0000879	Prbj.g_00464	Praa.g_01670
OG0000880	Prbj.g_00463	Praa.g_01671
OG0000881	Prbj.g_00458	Praa.g_01675
OG0000882	Prbj.g_00453	Praa.g_01680
OG0000883	Prbj.g_00451	Praa.g_01682
OG0000884	Prbj.g_00449	Praa.g_01684
OG0000885	Prbj.g_00448	Praa.g_01685
OG0000886	Prbj.g_00447	Praa.g_01686
OG0000887	Prbj.g_00446	Praa.g_01687
OG0000888	Prbj.g_00444	Praa.g_01689
OG0000889	Prbj.g_00442	Praa.g_01691
OG0000890	Prbj.g_00428	Praa.g_01692
OG0000891	Prbj.g_00427	Praa.g_01693
OG0000892	Prbj.g_00425	Praa.g_01695
OG0000893	Prbj.g_02660	Praa.g_01699
OG0000894	Prbj.g_02656	Praa.g_01701
OG0000895	Prbj.g_02651	Praa.g_01704
OG0000896	Prbj.g_02650	Praa.g_01705
OG0000897	Prbj.g_02648	Praa.g_01707
OG0000898	Prbj.g_02647	Praa.g_01708
OG0000899	Prbj.g_02646	Praa.g_01709
OG0000900	Prbj.g_02645	Praa.g_01710
OG0000901	Prbj.g_02641	Praa.g_01713
OG0000902	Prbj.g_02639	Praa.g_01715
OG0000903	Prbj.g_01027	Praa.g_01718
OG0000904	Prbj.g_01032	Praa.g_01720
OG0000905	Prbj.g_01034	Praa.g_01725
OG0000906	Prbj.g_02635	Praa.g_01726
OG0000907	Prbj.g_01025	Praa.g_01733
OG0000908	Prbj.g_01022	Praa.g_01736
OG0000909	Prbj.g_01021	Praa.g_01737
OG0000910	Prbj.g_01020	Praa.g_01738
OG0000911	Prbj.g_01018	Praa.g_01740
OG0000912	Prbj.g_01017	Praa.g_01741
OG0000913	Prbj.g_01016	Praa.g_01742
OG0000914	Prbj.g_01015	Praa.g_01743
OG0000915	Prbj.g_01014	Praa.g_01744
OG0000916	Prbj.g_01013	Praa.g_01745
OG0000917	Prbj.g_01012	Praa.g_01746
OG0000918	Prbj.g_01011	Praa.g_01747
OG0000919	Prbj.g_01010	Praa.g_01748
OG0000920	Prbj.g_01009	Praa.g_01749
OG0000921	Prbj.g_01008	Praa.g_01750
OG0000922	Prbj.g_01007	Praa.g_01751
OG0000923	Prbj.g_01003	Praa.g_01755
OG0000924	Prbj.g_01002	Praa.g_01756
OG0000925	Prbj.g_01001	Praa.g_01757
OG0000926	Prbj.g_01000	Praa.g_01758
OG0000927	Prbj.g_00998	Praa.g_01760
OG0000928	Prbj.g_00997	Praa.g_01761
OG0000929	Prbj.g_00996	Praa.g_01762
OG0000930	Prbj.g_00995	Praa.g_01763
OG0000931	Prbj.g_00994	Praa.g_01764
OG0000932	Prbj.g_00993	Praa.g_01765
OG0000933	Prbj.g_00988	Praa.g_01769
OG0000934	Prbj.g_00986	Praa.g_01771
OG0000935	Prbj.g_00985	Praa.g_01772
OG0000936	Prbj.g_00984	Praa.g_01773
OG0000937	Prbj.g_00983	Praa.g_01774
OG0000938	Prbj.g_00414	Praa.g_01776
OG0000939	Prbj.g_00413	Praa.g_01777
OG0000940	Prbj.g_00404	Praa.g_01784
OG0000941	Prbj.g_00402	Praa.g_01786
OG0000942	Prbj.g_00400	Praa.g_01788
OG0000943	Prbj.g_00399	Praa.g_01789
OG0000944	Prbj.g_00397	Praa.g_01790
OG0000945	Prbj.g_00395	Praa.g_01791
OG0000946	Prbj.g_00368	Praa.g_01796
OG0000947	Prbj.g_00365	Praa.g_01798
OG0000948	Prbj.g_00364	Praa.g_01799
OG0000949	Prbj.g_00361	Praa.g_01802
OG0000950	Prbj.g_01501	Praa.g_01807
OG0000951	Prbj.g_01506	Praa.g_01811
OG0000952	Prbj.g_01513	Praa.g_01815
OG0000953	Prbj.g_01517	Praa.g_01818
OG0000954	Prbj.g_01577	Praa.g_01822
OG0000955	Prbj.g_01578	Praa.g_01823
OG0000956	Prbj.g_01580	Praa.g_01825
OG0000957	Prbj.g_01596	Praa.g_01830
OG0000958	Prbj.g_01597	Praa.g_01831
OG0000959	Prbj.g_01821	Praa.g_01835
OG0000960	Prbj.g_01820	Praa.g_01836
OG0000961	Prbj.g_01809	Praa.g_01838
OG0000962	Prbj.g_01290	Praa.g_01840
OG0000963	Prbj.g_01285	Praa.g_01844
OG0000964	Prbj.g_01284	Praa.g_01845
OG0000965	Prbj.g_01283	Praa.g_01846
OG0000966	Prbj.g_01250	Praa.g_01853
OG0000967	Prbj.g_01244	Praa.g_01858
OG0000968	Prbj.g_01241	Praa.g_01860
OG0000969	Prbj.g_01239	Praa.g_01861
OG0000970	Prbj.g_01238	Praa.g_01862
OG0000971	Prbj.g_01236	Praa.g_01863
OG0000972	Prbj.g_01235	Praa.g_01864
OG0000973	Prbj.g_01234	Praa.g_01865
OG0000974	Prbj.g_01233	Praa.g_01866
OG0000975	Prbj.g_01232	Praa.g_01867
OG0000976	Prbj.g_01231	Praa.g_01868
OG0000977	Prbj.g_01229	Praa.g_01869
OG0000978	Prbj.g_01228	Praa.g_01870
OG0000979	Prbj.g_01225	Praa.g_01873
OG0000980	Prbj.g_01221	Praa.g_01875
OG0000981	Prbj.g_01218	Praa.g_01877
OG0000982	Prbj.g_01956	Praa.g_01879
OG0000983	Prbj.g_01957	Praa.g_01880
OG0000984	Prbj.g_01958	Praa.g_01881
OG0000985	Prbj.g_01962	Praa.g_01884
OG0000986	Prbj.g_01964	Praa.g_01886
OG0000987	Prbj.g_01966	Praa.g_01887
OG0000988	Prbj.g_01970	Praa.g_01890
OG0000989	Prbj.g_01980	Praa.g_01893
OG0000990	Prbj.g_02002	Praa.g_01896
OG0000991	Prbj.g_02005	Praa.g_01897
OG0000992	Prbj.g_02008	Praa.g_01899
OG0000993	Prbj.g_02009	Praa.g_01900
OG0000994	Prbj.g_02012	Praa.g_01901
OG0000995	Prbj.g_02021	Praa.g_01905
OG0000996	Prbj.g_02034	Praa.g_01906
OG0000997	Prbj.g_02043	Praa.g_01907
OG0000998	Prbj.g_02045	Praa.g_01909
OG0000999	Prbj.g_02046	Praa.g_01910
OG0001000	Prbj.g_02049	Praa.g_01913
OG0001001	Prbj.g_02053	Praa.g_01915
OG0001002	Prbj.g_02060	Praa.g_01919
OG0001003	Prbj.g_02062	Praa.g_01920
OG0001004	Prbj.g_02063	Praa.g_01921
OG0001005	Prbj.g_02065	Praa.g_01922
OG0001006	Prbj.g_02071	Praa.g_01926
OG0001007	Prbj.g_02073	Praa.g_01928
OG0001009	Prbj.g_01199	Praa.g_00027
OG0001010	Prbj.g_01200	Praa.g_00028
OG0001011	Prbj.g_01202	Praa.g_00029
OG0001012	Prbj.g_01953	Praa.g_00043
OG0001013	Prbj.g_01928	Praa.g_00048
OG0001014	Prbj.g_01919	Praa.g_00051
OG0001015	Prbj.g_01918	Praa.g_00052
OG0001016	Prbj.g_00569	Praa.g_00073
OG0001017	Prbj.g_00575	Praa.g_00077
OG0001018	Prbj.g_00577	Praa.g_00080
OG0001019	Prbj.g_00590	Praa.g_00089
OG0001020	Prbj.g_00596	Praa.g_00090
OG0001021	Prbj.g_00600	Praa.g_00091
OG0001022	Prbj.g_00605	Praa.g_00094
OG0001023	Prbj.g_00606	Praa.g_00095
OG0001024	Prbj.g_00610	Praa.g_00098
OG0001025	Prbj.g_00617	Praa.g_00104
OG0001026	Prbj.g_00630	Praa.g_00111
OG0001027	Prbj.g_01550	Praa.g_00112
OG0001028	Prbj.g_01552	Praa.g_00114
OG0001029	Prbj.g_01554	Praa.g_00115
OG0001030	Prbj.g_01535	Praa.g_00130
OG0001031	Prbj.g_01143	Praa.g_00186
OG0001032	Prbj.g_01146	Praa.g_00187
OG0001033	Prbj.g_00287	Praa.g_00208
OG0001034	Prbj.g_02608	Praa.g_00236
OG0001035	Prbj.g_01360	Praa.g_00254
OG0001036	Prbj.g_01364	Praa.g_00259
OG0001037	Prbj.g_01366	Praa.g_00260
OG0001038	Prbj.g_01403	Praa.g_00278
OG0001039	Prbj.g_01406	Praa.g_00281
OG0001040	Prbj.g_01409	Praa.g_00283
OG0001041	Prbj.g_01414	Praa.g_00287
OG0001042	Prbj.g_01439	Praa.g_00304
OG0001043	Prbj.g_01441	Praa.g_00305
OG0001044	Prbj.g_00342	Praa.g_00333
OG0001045	Prbj.g_00330	Praa.g_00341
OG0001046	Prbj.g_00874	Praa.g_00378
OG0001047	Prbj.g_00103	Praa.g_00438
OG0001048	Prbj.g_00104	Praa.g_00439
OG0001049	Prbj.g_00107	Praa.g_00441
OG0001050	Prbj.g_00108	Praa.g_00442
OG0001051	Prbj.g_00109	Praa.g_00443
OG0001052	Prbj.g_00132	Praa.g_00471
OG0001053	Prbj.g_01627	Praa.g_00483
OG0001054	Prbj.g_01609	Praa.g_00498
OG0001055	Prbj.g_02103	Praa.g_00517
OG0001056	Prbj.g_02132	Praa.g_00536
OG0001057	Prbj.g_02144	Praa.g_00541
OG0001058	Prbj.g_01863	Praa.g_00550
OG0001059	Prbj.g_01867	Praa.g_00554
OG0001060	Prbj.g_01874	Praa.g_00561
OG0001061	Prbj.g_01802	Praa.g_00574
OG0001062	Prbj.g_01800	Praa.g_00576
OG0001063	Prbj.g_01796	Praa.g_00578
OG0001064	Prbj.g_01795	Praa.g_00579
OG0001065	Prbj.g_01794	Praa.g_00580
OG0001066	Prbj.g_01793	Praa.g_00581
OG0001067	Prbj.g_01792	Praa.g_00582
OG0001068	Prbj.g_01791	Praa.g_00583
OG0001069	Prbj.g_01790	Praa.g_00584
OG0001070	Prbj.g_01786	Praa.g_00587
OG0001071	Prbj.g_01785	Praa.g_00588
OG0001072	Prbj.g_01782	Praa.g_00590
OG0001073	Prbj.g_01763	Praa.g_00604
OG0001074	Prbj.g_02544	Praa.g_00615
OG0001075	Prbj.g_02545	Praa.g_00616
OG0001076	Prbj.g_02553	Praa.g_00624
OG0001077	Prbj.g_02563	Praa.g_00628
OG0001078	Prbj.g_02574	Praa.g_00636
OG0001079	Prbj.g_02593	Praa.g_00647
OG0001080	Prbj.g_00794	Praa.g_00653
OG0001081	Prbj.g_00804	Praa.g_00655
OG0001082	Prbj.g_00805	Praa.g_00656
OG0001083	Prbj.g_00813	Praa.g_00661
OG0001084	Prbj.g_00815	Praa.g_00662
OG0001085	Prbj.g_00825	Praa.g_00670
OG0001086	Prbj.g_02707	Praa.g_00671
OG0001087	Prbj.g_00927	Praa.g_00688
OG0001088	Prbj.g_00931	Praa.g_00689
OG0001089	Prbj.g_00757	Praa.g_00697
OG0001090	Prbj.g_02180	Praa.g_00712
OG0001091	Prbj.g_02182	Praa.g_00714
OG0001092	Prbj.g_02183	Praa.g_00715
OG0001093	Prbj.g_02187	Praa.g_00720
OG0001094	Prbj.g_02406	Praa.g_00797
OG0001095	Prbj.g_02425	Praa.g_00817
OG0001096	Prbj.g_02441	Praa.g_00830
OG0001097	Prbj.g_02486	Praa.g_00849
OG0001098	Prbj.g_02323	Praa.g_00864
OG0001099	Prbj.g_01553	Praa.g_00896
OG0001100	Prbj.g_02333	Praa.g_00900
OG0001101	Prbj.g_02334	Praa.g_00902
OG0001102	Prbj.g_02337	Praa.g_00904
OG0001103	Prbj.g_02339	Praa.g_00906
OG0001104	Prbj.g_02396	Praa.g_00927
OG0001105	Prbj.g_02391	Praa.g_00931
OG0001106	Prbj.g_02280	Praa.g_00955
OG0001107	Prbj.g_02270	Praa.g_00962
OG0001108	Prbj.g_02263	Praa.g_00966
OG0001109	Prbj.g_02261	Praa.g_00967
OG0001110	Prbj.g_02259	Praa.g_00969
OG0001111	Prbj.g_02257	Praa.g_00970
OG0001112	Prbj.g_02255	Praa.g_00971
OG0001113	Prbj.g_02254	Praa.g_00972
OG0001114	Prbj.g_02253	Praa.g_00973
OG0001115	Prbj.g_02251	Praa.g_00975
OG0001116	Prbj.g_02250	Praa.g_00976
OG0001117	Prbj.g_02249	Praa.g_00977
OG0001118	Prbj.g_02248	Praa.g_00978
OG0001119	Prbj.g_02247	Praa.g_00979
OG0001120	Prbj.g_02245	Praa.g_00981
OG0001122	Prbj.g_02216	Praa.g_01011
OG0001123	Prbj.g_02209	Praa.g_01015
OG0001124	Prbj.g_02207	Praa.g_01017
OG0001125	Prbj.g_02205	Praa.g_01018
OG0001126	Prbj.g_01850	Praa.g_01028
OG0001127	Prbj.g_01849	Praa.g_01029
OG0001128	Prbj.g_01846	Praa.g_01031
OG0001129	Prbj.g_01845	Praa.g_01032
OG0001130	Prbj.g_01844	Praa.g_01033
OG0001131	Prbj.g_02687	Praa.g_01070
OG0001132	Prbj.g_02537	Praa.g_01080
OG0001133	Prbj.g_02555	Praa.g_01115
