Orthogroup	Prbj	Syag
OG0000551	Prbj.g_02117	Syag.g_01470
OG0000552	Prbj.g_02118	Syag.g_01469
OG0000553	Prbj.g_02123	Syag.g_01464
OG0000554	Prbj.g_02128	Syag.g_01453
OG0000555	Prbj.g_02146	Syag.g_00075
OG0000556	Prbj.g_02666	Syag.g_00257
OG0000557	Prbj.g_01858	Syag.g_00267
OG0000558	Prbj.g_01861	Syag.g_00269
OG0000559	Prbj.g_01865	Syag.g_00273
OG0000560	Prbj.g_01868	Syag.g_00276
OG0000561	Prbj.g_01869	Syag.g_00277
OG0000562	Prbj.g_01870	Syag.g_00278
OG0000563	Prbj.g_01871	Syag.g_00279
OG0000564	Prbj.g_01872	Syag.g_00280
OG0000565	Prbj.g_01875	Syag.g_00284
OG0000566	Prbj.g_01879	Syag.g_00288
OG0000567	Prbj.g_01883	Syag.g_00292
OG0000568	Prbj.g_01885	Syag.g_00295
OG0000569	Prbj.g_01807	Syag.g_00296
OG0000570	Prbj.g_01806	Syag.g_00297
OG0000571	Prbj.g_01803	Syag.g_00301
OG0000572	Prbj.g_01787	Syag.g_00251, Syag.g_00320
OG0000573	Prbj.g_01780	Syag.g_00329
OG0000574	Prbj.g_01779	Syag.g_00330
OG0000575	Prbj.g_01770	Syag.g_00335
OG0000576	Prbj.g_01768	Syag.g_00337
OG0000577	Prbj.g_01767	Syag.g_00338
OG0000578	Prbj.g_01766	Syag.g_00339
OG0000579	Prbj.g_01765	Syag.g_00340
OG0000580	Prbj.g_01764	Syag.g_00341
OG0000581	Prbj.g_01760	Syag.g_00348
OG0000582	Prbj.g_01756	Syag.g_00353
OG0000583	Prbj.g_01755	Syag.g_00354
OG0000584	Prbj.g_01754	Syag.g_00355
OG0000585	Prbj.g_01752	Syag.g_00357
OG0000586	Prbj.g_01750	Syag.g_00358
OG0000587	Prbj.g_01748	Syag.g_00360
OG0000588	Prbj.g_02547	Syag.g_00371
OG0000589	Prbj.g_02550	Syag.g_00375
OG0000590	Prbj.g_02551	Syag.g_00376
OG0000591	Prbj.g_02558	Syag.g_00383
OG0000592	Prbj.g_02559	Syag.g_00384
OG0000593	Prbj.g_02569	Syag.g_00406
OG0000594	Prbj.g_02570	Syag.g_00407
OG0000595	Prbj.g_02571	Syag.g_00408
OG0000596	Prbj.g_02576	Syag.g_00413
OG0000597	Prbj.g_02579	Syag.g_00416
OG0000598	Prbj.g_02580	Syag.g_00417
OG0000599	Prbj.g_02590	Syag.g_00424
OG0000600	Prbj.g_02591	Syag.g_00425
OG0000601	Prbj.g_02592	Syag.g_00426
OG0000602	Prbj.g_02596	Syag.g_00431
OG0000603	Prbj.g_02597	Syag.g_00432
OG0000604	Prbj.g_02598	Syag.g_00434
OG0000605	Prbj.g_00792	Syag.g_00522
OG0000606	Prbj.g_00803	Syag.g_00550
OG0000607	Prbj.g_00806	Syag.g_00553
OG0000608	Prbj.g_00807	Syag.g_00554
OG0000609	Prbj.g_00809	Syag.g_00556
OG0000610	Prbj.g_00818	Syag.g_00580
OG0000611	Prbj.g_00821	Syag.g_00583
OG0000612	Prbj.g_00822	Syag.g_00584
OG0000613	Prbj.g_01466	Syag.g_02533
OG0000614	Prbj.g_00946	Syag.g_01004
OG0000615	Prbj.g_02373	Syag.g_00630
OG0000616	Prbj.g_02057	Syag.g_02255
OG0000617	Prbj.g_02184	Syag.g_00915
OG0000618	Prbj.g_02185	Syag.g_00914
OG0000619	Prbj.g_02186	Syag.g_00913
OG0000620	Prbj.g_02190	Syag.g_00906
OG0000621	Prbj.g_02191	Syag.g_00905
OG0000622	Prbj.g_02192	Syag.g_00904
OG0000623	Prbj.g_02193	Syag.g_00903
OG0000624	Prbj.g_02194	Syag.g_00901
OG0000625	Prbj.g_02195	Syag.g_00900
OG0000626	Prbj.g_02196	Syag.g_00899
OG0000627	Prbj.g_02320	Syag.g_00756
OG0000628	Prbj.g_02319	Syag.g_00757
OG0000629	Prbj.g_02316	Syag.g_00761
OG0000630	Prbj.g_02312	Syag.g_00765
OG0000631	Prbj.g_02306	Syag.g_00772
OG0000632	Prbj.g_02305	Syag.g_00773
OG0000633	Prbj.g_02304	Syag.g_00774
OG0000634	Prbj.g_02408	Syag.g_00663
OG0000635	Prbj.g_02409	Syag.g_00664
OG0000636	Prbj.g_02411	Syag.g_00666
OG0000637	Prbj.g_02413	Syag.g_00668
OG0000638	Prbj.g_02414	Syag.g_00669
OG0000639	Prbj.g_02415	Syag.g_00670
OG0000640	Prbj.g_02416	Syag.g_00671
OG0000641	Prbj.g_02420	Syag.g_00675
OG0000642	Prbj.g_02421	Syag.g_00676
OG0000643	Prbj.g_02422	Syag.g_00677
OG0000644	Prbj.g_02423	Syag.g_00678
OG0000645	Prbj.g_02424	Syag.g_00680
OG0000646	Prbj.g_02427	Syag.g_00683
OG0000647	Prbj.g_02430	Syag.g_00685
OG0000648	Prbj.g_02432	Syag.g_00694
OG0000649	Prbj.g_02433	Syag.g_00695
OG0000650	Prbj.g_02434	Syag.g_00696
OG0000651	Prbj.g_02435	Syag.g_00697
OG0000652	Prbj.g_02436	Syag.g_00698
OG0000653	Prbj.g_02438	Syag.g_00700
OG0000654	Prbj.g_02439	Syag.g_00701
OG0000655	Prbj.g_02440	Syag.g_00702
OG0000656	Prbj.g_02443	Syag.g_00705
OG0000657	Prbj.g_02476	Syag.g_00719
OG0000658	Prbj.g_02478	Syag.g_00721
OG0000659	Prbj.g_02479	Syag.g_00722
OG0000660	Prbj.g_02483	Syag.g_00726
OG0000661	Prbj.g_02485	Syag.g_00728
OG0000662	Prbj.g_02487	Syag.g_00730
OG0000663	Prbj.g_02490	Syag.g_00733
OG0000664	Prbj.g_02491	Syag.g_00734
OG0000665	Prbj.g_02504	Syag.g_00456
OG0000666	Prbj.g_02507	Syag.g_00445
OG0000667	Prbj.g_02514	Syag.g_00574
OG0000668	Prbj.g_02215	Syag.g_00868
OG0000669	Prbj.g_02523	Syag.g_00600
OG0000670	Prbj.g_00044	Syag.g_00399
OG0000671	Prbj.g_02335	Syag.g_00604
OG0000672	Prbj.g_02338	Syag.g_00607
OG0000673	Prbj.g_02341	Syag.g_00610
OG0000674	Prbj.g_02343	Syag.g_00612
OG0000675	Prbj.g_02344	Syag.g_00613
OG0000676	Prbj.g_02352	Syag.g_00615
OG0000677	Prbj.g_02354	Syag.g_00616
OG0000678	Prbj.g_02359	Syag.g_00622
OG0000679	Prbj.g_02379	Syag.g_00633
OG0000680	Prbj.g_02380	Syag.g_00634
OG0000681	Prbj.g_02382	Syag.g_00637
OG0000682	Prbj.g_02383	Syag.g_00638
OG0000683	Prbj.g_02384	Syag.g_00639
OG0000684	Prbj.g_02397	Syag.g_00641
OG0000685	Prbj.g_02395	Syag.g_00643
OG0000686	Prbj.g_02394	Syag.g_00644
OG0000687	Prbj.g_02393	Syag.g_00645
OG0000688	Prbj.g_02399	Syag.g_00651
OG0000689	Prbj.g_02400	Syag.g_00653
OG0000690	Prbj.g_02401	Syag.g_00654
OG0000691	Prbj.g_02402	Syag.g_00655
OG0000692	Prbj.g_02403	Syag.g_00656
OG0000693	Prbj.g_02404	Syag.g_00658
OG0000694	Prbj.g_02405	Syag.g_00659
OG0000695	Prbj.g_02302	Syag.g_00776
OG0000696	Prbj.g_02301	Syag.g_00777
OG0000697	Prbj.g_02299	Syag.g_00778
OG0000698	Prbj.g_02296	Syag.g_00781
OG0000699	Prbj.g_02294	Syag.g_00782
OG0000700	Prbj.g_02293	Syag.g_00783
OG0000701	Prbj.g_02292	Syag.g_00784
OG0000702	Prbj.g_02284	Syag.g_00792
OG0000703	Prbj.g_02283	Syag.g_00793
OG0000704	Prbj.g_02281	Syag.g_00795
OG0000705	Prbj.g_02275	Syag.g_00802
OG0000706	Prbj.g_02274	Syag.g_00803
OG0000707	Prbj.g_02273	Syag.g_00804
OG0000708	Prbj.g_02271	Syag.g_00807
OG0000709	Prbj.g_02264	Syag.g_00816
OG0000710	Prbj.g_02260	Syag.g_00820
OG0000711	Prbj.g_02237	Syag.g_00848
OG0000712	Prbj.g_02236	Syag.g_00850
OG0000713	Prbj.g_02235	Syag.g_00851
OG0000714	Prbj.g_02231	Syag.g_00853
OG0000715	Prbj.g_02229	Syag.g_00855
OG0000716	Prbj.g_02225	Syag.g_00859
OG0000717	Prbj.g_02224	Syag.g_00860
OG0000718	Prbj.g_02219	Syag.g_00864
OG0000719	Prbj.g_02217	Syag.g_00866
OG0000720	Prbj.g_02204	Syag.g_00880
OG0000721	Prbj.g_02203	Syag.g_00882
OG0000722	Prbj.g_02202	Syag.g_00883
OG0000723	Prbj.g_02198	Syag.g_00897
OG0000724	Prbj.g_01843	Syag.g_00967
OG0000725	Prbj.g_01836	Syag.g_00978
OG0000726	Prbj.g_01835	Syag.g_00979
OG0000727	Prbj.g_01834	Syag.g_00980
OG0000728	Prbj.g_01833	Syag.g_00982
OG0000729	Prbj.g_01289	Syag.g_02376
OG0000730	Prbj.g_00343	Syag.g_02840
OG0000731	Prbj.g_00333	Syag.g_02853
OG0000732	Prbj.g_01220	Syag.g_02331
OG0000733	Prbj.g_01997	Syag.g_00145
OG0000734	Prbj.g_00627	Syag.g_01892
OG0000735	Prbj.g_00953	Syag.g_01159
OG0000736	Prbj.g_00954	Syag.g_01158
OG0000737	Prbj.g_00955	Syag.g_01157
OG0000738	Prbj.g_00962	Syag.g_01152
OG0000739	Prbj.g_00964	Syag.g_01149
OG0000740	Prbj.g_00965	Syag.g_01148
OG0000741	Prbj.g_00968	Syag.g_01145
OG0000742	Prbj.g_00970	Syag.g_01142
OG0000743	Prbj.g_00972	Syag.g_01140
OG0000744	Prbj.g_00973	Syag.g_01139
OG0000745	Prbj.g_00846	Syag.g_01137
OG0000746	Prbj.g_00844	Syag.g_01135
OG0000747	Prbj.g_00843	Syag.g_01134
OG0000748	Prbj.g_00831	Syag.g_01122
OG0000749	Prbj.g_00830	Syag.g_01121
OG0000750	Prbj.g_00829	Syag.g_01120
OG0000751	Prbj.g_00305	Syag.g_01114
OG0000752	Prbj.g_00308	Syag.g_01112
OG0000753	Prbj.g_00311	Syag.g_01109
OG0000754	Prbj.g_01910	Syag.g_01103
OG0000755	Prbj.g_00002	Syag.g_01092
OG0000756	Prbj.g_00003	Syag.g_01091
OG0000757	Prbj.g_00010	Syag.g_01084
OG0000758	Prbj.g_00011	Syag.g_01083
OG0000759	Prbj.g_00012	Syag.g_01082
OG0000760	Prbj.g_00013	Syag.g_01081
OG0000761	Prbj.g_00014	Syag.g_01080
OG0000762	Prbj.g_01908	Syag.g_01078
OG0000763	Prbj.g_01906	Syag.g_01076
OG0000764	Prbj.g_01905	Syag.g_01075
OG0000765	Prbj.g_02163	Syag.g_01056
OG0000766	Prbj.g_02164	Syag.g_01055
OG0000767	Prbj.g_02166	Syag.g_01053
OG0000768	Prbj.g_02167	Syag.g_01052
OG0000769	Prbj.g_00313	Syag.g_01047
OG0000770	Prbj.g_00019	Syag.g_01043
OG0000771	Prbj.g_01848	Syag.g_00959
OG0000772	Prbj.g_01679	Syag.g_02043
OG0000773	Prbj.g_00161	Syag.g_01168
OG0000774	Prbj.g_01719	Syag.g_01182
OG0000775	Prbj.g_01721	Syag.g_01185
OG0000776	Prbj.g_01722	Syag.g_01186
OG0000777	Prbj.g_01723	Syag.g_01187
OG0000778	Prbj.g_01724	Syag.g_01188
OG0000779	Prbj.g_01729	Syag.g_01194
OG0000780	Prbj.g_01732	Syag.g_01217
OG0000781	Prbj.g_01736	Syag.g_01221
OG0000782	Prbj.g_01737	Syag.g_01222
OG0000783	Prbj.g_01738	Syag.g_01223
OG0000784	Prbj.g_01739	Syag.g_01224
OG0000785	Prbj.g_01741	Syag.g_01226
OG0000786	Prbj.g_01744	Syag.g_01235
OG0000787	Prbj.g_01745	Syag.g_01236
OG0000788	Prbj.g_00094	Syag.g_00427
OG0000789	Prbj.g_00687	Syag.g_00453
OG0000790	Prbj.g_01643	Syag.g_01542
OG0000791	Prbj.g_01645	Syag.g_01544
OG0000792	Prbj.g_01646	Syag.g_01545
OG0000793	Prbj.g_01650	Syag.g_01550
OG0000794	Prbj.g_01651	Syag.g_01551
OG0000795	Prbj.g_01652	Syag.g_01552
OG0000796	Prbj.g_01656	Syag.g_01556
OG0000797	Prbj.g_01657	Syag.g_01557
OG0000798	Prbj.g_01402	Syag.g_02601
OG0000799	Prbj.g_01304	Syag.g_01278
OG0000800	Prbj.g_01303	Syag.g_01280
OG0000801	Prbj.g_01302	Syag.g_01285
OG0000802	Prbj.g_01293	Syag.g_01293
OG0000803	Prbj.g_01041	Syag.g_01321
OG0000804	Prbj.g_01043	Syag.g_01438
OG0000805	Prbj.g_01045	Syag.g_01433
OG0000806	Prbj.g_01047	Syag.g_01429
OG0000807	Prbj.g_01049	Syag.g_01428
OG0000808	Prbj.g_01050	Syag.g_01427
OG0000809	Prbj.g_01054	Syag.g_01423
OG0000810	Prbj.g_01055	Syag.g_01422
OG0000811	Prbj.g_01067	Syag.g_01413
OG0000812	Prbj.g_01069	Syag.g_01411
OG0000813	Prbj.g_01070	Syag.g_01410
OG0000814	Prbj.g_01072	Syag.g_01408
OG0000815	Prbj.g_01073	Syag.g_01407
OG0000816	Prbj.g_01075	Syag.g_01405
OG0000817	Prbj.g_01076	Syag.g_01404
OG0000818	Prbj.g_00631	Syag.g_01400
OG0000819	Prbj.g_00632	Syag.g_01399
OG0000820	Prbj.g_00633	Syag.g_01398
OG0000821	Prbj.g_00640	Syag.g_01388
OG0000822	Prbj.g_00642	Syag.g_01386
OG0000823	Prbj.g_00643	Syag.g_01385
OG0000824	Prbj.g_00647	Syag.g_01379
OG0000825	Prbj.g_00648	Syag.g_01378
OG0000826	Prbj.g_00649	Syag.g_01377
OG0000827	Prbj.g_00650	Syag.g_01376
OG0000828	Prbj.g_00653	Syag.g_01373
OG0000829	Prbj.g_00654	Syag.g_01372
OG0000830	Prbj.g_00655	Syag.g_01371
OG0000831	Prbj.g_00657	Syag.g_01367
OG0000832	Prbj.g_01684	Syag.g_01614
OG0000833	Prbj.g_01692	Syag.g_01628
OG0000834	Prbj.g_01693	Syag.g_01632
OG0000835	Prbj.g_01694	Syag.g_01633
OG0000836	Prbj.g_01696	Syag.g_01637
OG0000837	Prbj.g_01697	Syag.g_01638
OG0000838	Prbj.g_01700	Syag.g_01642
OG0000839	Prbj.g_01701	Syag.g_01643
OG0000840	Prbj.g_01702	Syag.g_01644
OG0000841	Prbj.g_01703	Syag.g_01645
OG0000842	Prbj.g_01704	Syag.g_01646
OG0000843	Prbj.g_01705	Syag.g_01647
OG0000844	Prbj.g_01707	Syag.g_01649
OG0000845	Prbj.g_01708	Syag.g_01650
OG0000846	Prbj.g_01709	Syag.g_01651
OG0000847	Prbj.g_01710	Syag.g_01652
OG0000848	Prbj.g_01711	Syag.g_01654
OG0000849	Prbj.g_01712	Syag.g_01655
OG0000850	Prbj.g_01713	Syag.g_01657
OG0000851	Prbj.g_00888	Syag.g_01663
OG0000852	Prbj.g_00887	Syag.g_01664
OG0000853	Prbj.g_00882	Syag.g_01668
OG0000854	Prbj.g_00880	Syag.g_01670
OG0000855	Prbj.g_00879	Syag.g_01671
OG0000856	Prbj.g_02561	Syag.g_00386
OG0000857	Prbj.g_02429	Syag.g_00684
OG0000858	Prbj.g_00868	Syag.g_01677
OG0000859	Prbj.g_00867	Syag.g_01678
OG0000860	Prbj.g_00855	Syag.g_01689
OG0000861	Prbj.g_00854	Syag.g_01690
OG0000862	Prbj.g_00852	Syag.g_01693
OG0000863	Prbj.g_00495	Syag.g_01695
OG0000864	Prbj.g_00494	Syag.g_01696
OG0000865	Prbj.g_00493	Syag.g_01697
OG0000866	Prbj.g_00492	Syag.g_01698
OG0000867	Prbj.g_00491	Syag.g_01699
OG0000868	Prbj.g_00489	Syag.g_01707
OG0000869	Prbj.g_00486	Syag.g_01711
OG0000870	Prbj.g_00481	Syag.g_01716
OG0000871	Prbj.g_00480	Syag.g_01717
OG0000872	Prbj.g_00478	Syag.g_01723
OG0000873	Prbj.g_00475	Syag.g_01726
OG0000874	Prbj.g_00471	Syag.g_01729
OG0000875	Prbj.g_00470	Syag.g_01731
OG0000876	Prbj.g_00469	Syag.g_01732
OG0000877	Prbj.g_00466	Syag.g_01734
OG0000878	Prbj.g_00465	Syag.g_01735
OG0000879	Prbj.g_00464	Syag.g_02356
OG0000880	Prbj.g_00463	Syag.g_01736
OG0000881	Prbj.g_00458	Syag.g_01741
OG0000882	Prbj.g_00453	Syag.g_01746
OG0000883	Prbj.g_00451	Syag.g_01749
OG0000884	Prbj.g_00449	Syag.g_01751
OG0000885	Prbj.g_00448	Syag.g_01752
OG0000886	Prbj.g_00447	Syag.g_01753
OG0000887	Prbj.g_00446	Syag.g_01754
OG0000888	Prbj.g_00444	Syag.g_01756
OG0000889	Prbj.g_00442	Syag.g_01758
OG0000890	Prbj.g_00428	Syag.g_01761
OG0000891	Prbj.g_00427	Syag.g_01762
OG0000892	Prbj.g_00425	Syag.g_01765
OG0000893	Prbj.g_02660	Syag.g_02688
OG0000894	Prbj.g_02656	Syag.g_02691
OG0000895	Prbj.g_02651	Syag.g_02695
OG0000896	Prbj.g_02650	Syag.g_02696
OG0000897	Prbj.g_02648	Syag.g_02699
OG0000898	Prbj.g_02647	Syag.g_02700
OG0000899	Prbj.g_02646	Syag.g_02701
OG0000900	Prbj.g_02645	Syag.g_02702
OG0000901	Prbj.g_02641	Syag.g_02707
OG0000902	Prbj.g_02639	Syag.g_02709
OG0000903	Prbj.g_01027	Syag.g_02724
OG0000904	Prbj.g_01032	Syag.g_02718
OG0000905	Prbj.g_01034	Syag.g_02714
OG0000906	Prbj.g_02635	Syag.g_02711
OG0000907	Prbj.g_01025	Syag.g_02727
OG0000908	Prbj.g_01022	Syag.g_02730
OG0000909	Prbj.g_01021	Syag.g_02731
OG0000910	Prbj.g_01020	Syag.g_02732
OG0000911	Prbj.g_01018	Syag.g_02734
OG0000912	Prbj.g_01017	Syag.g_02735
OG0000913	Prbj.g_01016	Syag.g_02736
OG0000914	Prbj.g_01015	Syag.g_02737
OG0000915	Prbj.g_01014	Syag.g_02739
OG0000916	Prbj.g_01013	Syag.g_02740
OG0000917	Prbj.g_01012	Syag.g_02741
OG0000918	Prbj.g_01011	Syag.g_02742
OG0000919	Prbj.g_01010	Syag.g_02743
OG0000920	Prbj.g_01009	Syag.g_02744
OG0000921	Prbj.g_01008	Syag.g_02745
OG0000922	Prbj.g_01007	Syag.g_02746
OG0000923	Prbj.g_01003	Syag.g_02750
OG0000924	Prbj.g_01002	Syag.g_02751
OG0000925	Prbj.g_01001	Syag.g_02752
OG0000926	Prbj.g_01000	Syag.g_02753
OG0000927	Prbj.g_00998	Syag.g_02755
OG0000928	Prbj.g_00997	Syag.g_02756
OG0000929	Prbj.g_00996	Syag.g_02757
OG0000930	Prbj.g_00995	Syag.g_02758
OG0000931	Prbj.g_00994	Syag.g_02759
OG0000932	Prbj.g_00993	Syag.g_02760
OG0000933	Prbj.g_00988	Syag.g_02766
OG0000934	Prbj.g_00986	Syag.g_02768
OG0000935	Prbj.g_00985	Syag.g_02769
OG0000936	Prbj.g_00984	Syag.g_02770
OG0000937	Prbj.g_00983	Syag.g_02771
OG0000938	Prbj.g_00414	Syag.g_02774
OG0000939	Prbj.g_00413	Syag.g_02775
OG0000940	Prbj.g_00404	Syag.g_02783
OG0000941	Prbj.g_00402	Syag.g_02785
OG0000942	Prbj.g_00400	Syag.g_02787
OG0000943	Prbj.g_00399	Syag.g_02788
OG0000944	Prbj.g_00397	Syag.g_02790
OG0000945	Prbj.g_00395	Syag.g_02792
OG0000946	Prbj.g_00368	Syag.g_02797
OG0000947	Prbj.g_00365	Syag.g_02801
OG0000948	Prbj.g_00364	Syag.g_02802
OG0000949	Prbj.g_00361	Syag.g_02449
OG0000950	Prbj.g_01501	Syag.g_02436
OG0000951	Prbj.g_01506	Syag.g_02431
OG0000952	Prbj.g_01513	Syag.g_02423
OG0000953	Prbj.g_01517	Syag.g_02415
OG0000954	Prbj.g_01577	Syag.g_02409
OG0000955	Prbj.g_01578	Syag.g_02408
OG0000956	Prbj.g_01580	Syag.g_02406
OG0000957	Prbj.g_01596	Syag.g_02395
OG0000958	Prbj.g_01597	Syag.g_02394
OG0000959	Prbj.g_01821	Syag.g_02389
OG0000960	Prbj.g_01820	Syag.g_02388
OG0000961	Prbj.g_01809	Syag.g_02379
OG0000962	Prbj.g_01290	Syag.g_02377
OG0000963	Prbj.g_01285	Syag.g_02372
OG0000964	Prbj.g_01284	Syag.g_02371
OG0000965	Prbj.g_01283	Syag.g_02370
OG0000966	Prbj.g_01250	Syag.g_02362
OG0000967	Prbj.g_01244	Syag.g_02358
OG0000968	Prbj.g_01241	Syag.g_02355
OG0000969	Prbj.g_01239	Syag.g_02354
OG0000970	Prbj.g_01238	Syag.g_02353
OG0000971	Prbj.g_01236	Syag.g_02348
OG0000972	Prbj.g_01235	Syag.g_02347
OG0000973	Prbj.g_01234	Syag.g_02346
OG0000974	Prbj.g_01233	Syag.g_02345
OG0000975	Prbj.g_01232	Syag.g_02344
OG0000976	Prbj.g_01231	Syag.g_02343
OG0000977	Prbj.g_01229	Syag.g_02340
OG0000978	Prbj.g_01228	Syag.g_02338
OG0000979	Prbj.g_01225	Syag.g_02335
OG0000980	Prbj.g_01221	Syag.g_02332
OG0000981	Prbj.g_01218	Syag.g_02329
OG0000982	Prbj.g_01956	Syag.g_02127
OG0000983	Prbj.g_01957	Syag.g_02128
OG0000984	Prbj.g_01958	Syag.g_02129
OG0000985	Prbj.g_01962	Syag.g_02133
OG0000986	Prbj.g_01964	Syag.g_02138
OG0000987	Prbj.g_01966	Syag.g_02140
OG0000988	Prbj.g_01970	Syag.g_02145
OG0000989	Prbj.g_01980	Syag.g_02156
OG0000990	Prbj.g_02002	Syag.g_02169
OG0000991	Prbj.g_02005	Syag.g_02174
OG0000992	Prbj.g_02008	Syag.g_02177
OG0000993	Prbj.g_02009	Syag.g_02178
OG0000994	Prbj.g_02012	Syag.g_02181
OG0000995	Prbj.g_02021	Syag.g_02187
OG0000996	Prbj.g_02034	Syag.g_02229
OG0000997	Prbj.g_02043	Syag.g_02239
OG0000998	Prbj.g_02045	Syag.g_02241
OG0000999	Prbj.g_02046	Syag.g_02242
OG0001000	Prbj.g_02049	Syag.g_02246
OG0001001	Prbj.g_02053	Syag.g_02251
OG0001002	Prbj.g_02060	Syag.g_02258
OG0001003	Prbj.g_02062	Syag.g_02260
OG0001004	Prbj.g_02063	Syag.g_02261
OG0001005	Prbj.g_02065	Syag.g_02263
OG0001006	Prbj.g_02071	Syag.g_02270
OG0001007	Prbj.g_02073	Syag.g_02272
OG0001008	Prbj.g_00101	Syag.g_00034
OG0001009	Prbj.g_01199	Syag.g_02304
OG0001010	Prbj.g_01200	Syag.g_02305
OG0001011	Prbj.g_01202	Syag.g_02307
OG0001012	Prbj.g_01953	Syag.g_02123
OG0001013	Prbj.g_01928	Syag.g_02098
OG0001014	Prbj.g_01919	Syag.g_02084
OG0001015	Prbj.g_01918	Syag.g_02083
OG0001016	Prbj.g_00569	Syag.g_01824
OG0001017	Prbj.g_00575	Syag.g_01830
OG0001018	Prbj.g_00577	Syag.g_01832
OG0001019	Prbj.g_00590	Syag.g_01854
OG0001020	Prbj.g_00596	Syag.g_01861
OG0001021	Prbj.g_00600	Syag.g_01865
OG0001022	Prbj.g_00605	Syag.g_01870
OG0001023	Prbj.g_00606	Syag.g_01871
OG0001024	Prbj.g_00610	Syag.g_01875
OG0001025	Prbj.g_00617	Syag.g_01882
OG0001026	Prbj.g_00630	Syag.g_01894
OG0001027	Prbj.g_01550	Syag.g_01902
OG0001028	Prbj.g_01552	Syag.g_01904
OG0001029	Prbj.g_01554	Syag.g_01906
OG0001030	Prbj.g_01535	Syag.g_01927
OG0001031	Prbj.g_01143	Syag.g_02000
OG0001032	Prbj.g_01146	Syag.g_02005
OG0001033	Prbj.g_00287	Syag.g_02048
OG0001034	Prbj.g_02608	Syag.g_01784
OG0001035	Prbj.g_01360	Syag.g_02635
OG0001036	Prbj.g_01364	Syag.g_02630
OG0001037	Prbj.g_01366	Syag.g_02628
OG0001038	Prbj.g_01403	Syag.g_02600
OG0001039	Prbj.g_01406	Syag.g_02597
OG0001040	Prbj.g_01409	Syag.g_02594
OG0001041	Prbj.g_01414	Syag.g_02589
OG0001042	Prbj.g_01439	Syag.g_02564
OG0001043	Prbj.g_01441	Syag.g_02560
OG0001044	Prbj.g_00342	Syag.g_02842
OG0001045	Prbj.g_00330	Syag.g_02856
OG0001046	Prbj.g_00874	Syag.g_00836
OG0001047	Prbj.g_00103	Syag.g_00036
OG0001048	Prbj.g_00104	Syag.g_00037
OG0001049	Prbj.g_00107	Syag.g_00040
OG0001050	Prbj.g_00108	Syag.g_00041
OG0001051	Prbj.g_00109	Syag.g_00042
OG0001052	Prbj.g_00132	Syag.g_01352
OG0001053	Prbj.g_01627	Syag.g_01525
OG0001054	Prbj.g_01609	Syag.g_01506
OG0001055	Prbj.g_02103	Syag.g_01485
OG0001056	Prbj.g_02132	Syag.g_01449
OG0001057	Prbj.g_02144	Syag.g_01241
OG0001058	Prbj.g_01863	Syag.g_00271
OG0001059	Prbj.g_01867	Syag.g_00275
OG0001060	Prbj.g_01874	Syag.g_00282
OG0001061	Prbj.g_01802	Syag.g_00302
OG0001062	Prbj.g_01800	Syag.g_00304
OG0001063	Prbj.g_01796	Syag.g_00310
OG0001064	Prbj.g_01795	Syag.g_00311
OG0001065	Prbj.g_01794	Syag.g_00312
OG0001066	Prbj.g_01793	Syag.g_00313
OG0001067	Prbj.g_01792	Syag.g_00314
OG0001068	Prbj.g_01791	Syag.g_00315
OG0001069	Prbj.g_01790	Syag.g_00317
OG0001070	Prbj.g_01786	Syag.g_00321
OG0001071	Prbj.g_01785	Syag.g_00322
OG0001072	Prbj.g_01782	Syag.g_00327
OG0001073	Prbj.g_01763	Syag.g_00342
OG0001074	Prbj.g_02544	Syag.g_00467
OG0001075	Prbj.g_02545	Syag.g_00362
OG0001076	Prbj.g_02553	Syag.g_00378
OG0001077	Prbj.g_02563	Syag.g_00388
OG0001078	Prbj.g_02574	Syag.g_00411
OG0001079	Prbj.g_02593	Syag.g_00428
OG0001080	Prbj.g_00794	Syag.g_00495
OG0001081	Prbj.g_00804	Syag.g_00551
OG0001082	Prbj.g_00805	Syag.g_00552
OG0001083	Prbj.g_00813	Syag.g_00565
OG0001084	Prbj.g_00815	Syag.g_00569
OG0001085	Prbj.g_00825	Syag.g_00592
OG0001086	Prbj.g_02707	Syag.g_00594
OG0001087	Prbj.g_00927	Syag.g_01018
OG0001088	Prbj.g_00931	Syag.g_01016
OG0001089	Prbj.g_00757	Syag.g_00986
OG0001090	Prbj.g_02180	Syag.g_00922
OG0001091	Prbj.g_02182	Syag.g_00919
OG0001092	Prbj.g_02183	Syag.g_00917
OG0001093	Prbj.g_02187	Syag.g_00910
OG0001094	Prbj.g_02406	Syag.g_00661
OG0001095	Prbj.g_02425	Syag.g_00681
OG0001096	Prbj.g_02441	Syag.g_00703
OG0001097	Prbj.g_02486	Syag.g_00729
OG0001098	Prbj.g_02323	Syag.g_00744
OG0001099	Prbj.g_01553	Syag.g_01905
OG0001101	Prbj.g_02334	Syag.g_00603
OG0001102	Prbj.g_02337	Syag.g_00606
OG0001103	Prbj.g_02339	Syag.g_00608
OG0001104	Prbj.g_02396	Syag.g_00642
OG0001105	Prbj.g_02391	Syag.g_00646
OG0001106	Prbj.g_02280	Syag.g_00796
OG0001107	Prbj.g_02270	Syag.g_00808
OG0001108	Prbj.g_02263	Syag.g_00817
OG0001109	Prbj.g_02261	Syag.g_00819
OG0001110	Prbj.g_02259	Syag.g_00821
