Orthogroup	Prbj	Syaa
OG0000548	Prbj.g_02102	Syaa.g_02011
OG0000549	Prbj.g_02108	Syaa.g_02003
OG0000550	Prbj.g_02113	Syaa.g_01998
OG0000551	Prbj.g_02117	Syaa.g_01993
OG0000552	Prbj.g_02118	Syaa.g_01992
OG0000553	Prbj.g_02123	Syaa.g_01990
OG0000554	Prbj.g_02128	Syaa.g_01979
OG0000555	Prbj.g_02146	Syaa.g_01961
OG0000556	Prbj.g_02666	Syaa.g_01957
OG0000557	Prbj.g_01858	Syaa.g_01955
OG0000558	Prbj.g_01861	Syaa.g_01953
OG0000559	Prbj.g_01865	Syaa.g_01949
OG0000560	Prbj.g_01868	Syaa.g_01946
OG0000561	Prbj.g_01869	Syaa.g_01945
OG0000562	Prbj.g_01870	Syaa.g_01944
OG0000563	Prbj.g_01871	Syaa.g_01943
OG0000564	Prbj.g_01872	Syaa.g_01942
OG0000565	Prbj.g_01875	Syaa.g_01939
OG0000566	Prbj.g_01879	Syaa.g_01935
OG0000567	Prbj.g_01883	Syaa.g_01931
OG0000568	Prbj.g_01885	Syaa.g_01928
OG0000569	Prbj.g_01807	Syaa.g_01925
OG0000570	Prbj.g_01806	Syaa.g_01924
OG0000571	Prbj.g_01803	Syaa.g_01920
OG0000572	Prbj.g_01787	Syaa.g_01904
OG0000573	Prbj.g_01780	Syaa.g_01896
OG0000574	Prbj.g_01779	Syaa.g_01895
OG0000575	Prbj.g_01770	Syaa.g_01891
OG0000576	Prbj.g_01768	Syaa.g_01889
OG0000577	Prbj.g_01767	Syaa.g_01888
OG0000578	Prbj.g_01766	Syaa.g_01887
OG0000579	Prbj.g_01765	Syaa.g_01886
OG0000580	Prbj.g_01764	Syaa.g_01885
OG0000581	Prbj.g_01760	Syaa.g_01879
OG0000582	Prbj.g_01756	Syaa.g_01687
OG0000583	Prbj.g_01755	Syaa.g_01686
OG0000584	Prbj.g_01754	Syaa.g_01685
OG0000585	Prbj.g_01752	Syaa.g_01683
OG0000586	Prbj.g_01750	Syaa.g_01682
OG0000587	Prbj.g_01748	Syaa.g_01680
OG0000588	Prbj.g_02547	Syaa.g_01666
OG0000589	Prbj.g_02550	Syaa.g_01662
OG0000590	Prbj.g_02551	Syaa.g_01661
OG0000591	Prbj.g_02558	Syaa.g_01653
OG0000592	Prbj.g_02559	Syaa.g_01652
OG0000593	Prbj.g_02569	Syaa.g_01638
OG0000594	Prbj.g_02570	Syaa.g_01637
OG0000595	Prbj.g_02571	Syaa.g_01636
OG0000596	Prbj.g_02576	Syaa.g_01630
OG0000597	Prbj.g_02579	Syaa.g_01627
OG0000598	Prbj.g_02580	Syaa.g_01626
OG0000599	Prbj.g_02590	Syaa.g_01623
OG0000600	Prbj.g_02591	Syaa.g_01622
OG0000601	Prbj.g_02592	Syaa.g_01621
OG0000602	Prbj.g_02596	Syaa.g_01616
OG0000603	Prbj.g_02597	Syaa.g_01615
OG0000604	Prbj.g_02598	Syaa.g_01612
OG0000605	Prbj.g_00792	Syaa.g_01447
OG0000606	Prbj.g_00803	Syaa.g_01055
OG0000607	Prbj.g_00806	Syaa.g_01058
OG0000608	Prbj.g_00807	Syaa.g_01059
OG0000609	Prbj.g_00809	Syaa.g_01061
OG0000610	Prbj.g_00818	Syaa.g_01068
OG0000611	Prbj.g_00821	Syaa.g_01071
OG0000612	Prbj.g_00822	Syaa.g_01072
OG0000613	Prbj.g_01466	Syaa.g_00199
OG0000614	Prbj.g_00946	Syaa.g_00906
OG0000615	Prbj.g_02373	Syaa.g_01113
OG0000616	Prbj.g_02057	Syaa.g_02742
OG0000617	Prbj.g_02184	Syaa.g_01244
OG0000618	Prbj.g_02185	Syaa.g_01245
OG0000619	Prbj.g_02186	Syaa.g_01246
OG0000620	Prbj.g_02190	Syaa.g_01259
OG0000621	Prbj.g_02191	Syaa.g_01260
OG0000622	Prbj.g_02192	Syaa.g_01261
OG0000623	Prbj.g_02193	Syaa.g_01262
OG0000624	Prbj.g_02194	Syaa.g_01264
OG0000625	Prbj.g_02195	Syaa.g_01265
OG0000626	Prbj.g_02196	Syaa.g_01266
OG0000627	Prbj.g_02320	Syaa.g_01414
OG0000628	Prbj.g_02319	Syaa.g_01413
OG0000629	Prbj.g_02316	Syaa.g_01410
OG0000630	Prbj.g_02312	Syaa.g_01406
OG0000631	Prbj.g_02306	Syaa.g_01400
OG0000632	Prbj.g_02305	Syaa.g_01399
OG0000633	Prbj.g_02304	Syaa.g_01397
OG0000634	Prbj.g_02408	Syaa.g_01150
OG0000635	Prbj.g_02409	Syaa.g_01151
OG0000636	Prbj.g_02411	Syaa.g_01153
OG0000637	Prbj.g_02413	Syaa.g_01155
OG0000638	Prbj.g_02414	Syaa.g_01156
OG0000639	Prbj.g_02415	Syaa.g_01157
OG0000640	Prbj.g_02416	Syaa.g_01158
OG0000641	Prbj.g_02420	Syaa.g_01162
OG0000642	Prbj.g_02421	Syaa.g_01163
OG0000643	Prbj.g_02422	Syaa.g_01165
OG0000644	Prbj.g_02423	Syaa.g_01166
OG0000645	Prbj.g_02424	Syaa.g_01184
OG0000646	Prbj.g_02427	Syaa.g_01187
OG0000647	Prbj.g_02430	Syaa.g_01189
OG0000648	Prbj.g_02432	Syaa.g_01191
OG0000649	Prbj.g_02433	Syaa.g_01192
OG0000650	Prbj.g_02434	Syaa.g_01193
OG0000651	Prbj.g_02435	Syaa.g_01194
OG0000652	Prbj.g_02436	Syaa.g_01195
OG0000653	Prbj.g_02438	Syaa.g_01197
OG0000654	Prbj.g_02439	Syaa.g_01198
OG0000655	Prbj.g_02440	Syaa.g_01199
OG0000656	Prbj.g_02443	Syaa.g_01202
OG0000657	Prbj.g_02476	Syaa.g_00838
OG0000658	Prbj.g_02478	Syaa.g_00836
OG0000659	Prbj.g_02479	Syaa.g_00835
OG0000660	Prbj.g_02483	Syaa.g_00831
OG0000661	Prbj.g_02485	Syaa.g_00829
OG0000662	Prbj.g_02487	Syaa.g_00827
OG0000663	Prbj.g_02490	Syaa.g_00824
OG0000664	Prbj.g_02491	Syaa.g_00823
OG0000665	Prbj.g_02504	Syaa.g_01442
OG0000666	Prbj.g_02507	Syaa.g_01448
OG0000668	Prbj.g_02215	Syaa.g_01300
OG0000669	Prbj.g_02523	Syaa.g_01084
OG0000670	Prbj.g_00044	Syaa.g_01087
OG0000671	Prbj.g_02335	Syaa.g_01089
OG0000672	Prbj.g_02338	Syaa.g_01092
OG0000673	Prbj.g_02341	Syaa.g_01095
OG0000674	Prbj.g_02343	Syaa.g_01097
OG0000675	Prbj.g_02344	Syaa.g_01098
OG0000676	Prbj.g_02352	Syaa.g_01100
OG0000677	Prbj.g_02354	Syaa.g_01101
OG0000678	Prbj.g_02359	Syaa.g_01106
OG0000679	Prbj.g_02379	Syaa.g_01116
OG0000680	Prbj.g_02380	Syaa.g_01117
OG0000681	Prbj.g_02382	Syaa.g_01120
OG0000682	Prbj.g_02383	Syaa.g_01121
OG0000683	Prbj.g_02384	Syaa.g_01122
OG0000684	Prbj.g_02397	Syaa.g_01132
OG0000685	Prbj.g_02395	Syaa.g_01134
OG0000686	Prbj.g_02394	Syaa.g_01135
OG0000687	Prbj.g_02393	Syaa.g_01136
OG0000688	Prbj.g_02399	Syaa.g_01140
OG0000689	Prbj.g_02400	Syaa.g_01142
OG0000690	Prbj.g_02401	Syaa.g_01143
OG0000691	Prbj.g_02402	Syaa.g_01144
OG0000692	Prbj.g_02403	Syaa.g_01145
OG0000693	Prbj.g_02404	Syaa.g_01146
OG0000694	Prbj.g_02405	Syaa.g_01147
OG0000695	Prbj.g_02302	Syaa.g_01395
OG0000696	Prbj.g_02301	Syaa.g_01394
OG0000697	Prbj.g_02299	Syaa.g_01392
OG0000698	Prbj.g_02296	Syaa.g_01389
OG0000699	Prbj.g_02294	Syaa.g_01387
OG0000700	Prbj.g_02293	Syaa.g_01386
OG0000701	Prbj.g_02292	Syaa.g_01385
OG0000702	Prbj.g_02284	Syaa.g_01376
OG0000703	Prbj.g_02283	Syaa.g_01375
OG0000704	Prbj.g_02281	Syaa.g_01373
OG0000705	Prbj.g_02275	Syaa.g_01365
OG0000706	Prbj.g_02274	Syaa.g_01364
OG0000707	Prbj.g_02273	Syaa.g_01363
OG0000708	Prbj.g_02271	Syaa.g_01360
OG0000709	Prbj.g_02264	Syaa.g_01351
OG0000710	Prbj.g_02260	Syaa.g_01348
OG0000711	Prbj.g_02237	Syaa.g_01320
OG0000712	Prbj.g_02236	Syaa.g_01318
OG0000713	Prbj.g_02235	Syaa.g_01317
OG0000714	Prbj.g_02231	Syaa.g_01315
OG0000715	Prbj.g_02229	Syaa.g_01313
OG0000716	Prbj.g_02225	Syaa.g_01309
OG0000717	Prbj.g_02224	Syaa.g_01308
OG0000718	Prbj.g_02219	Syaa.g_01304
OG0000719	Prbj.g_02217	Syaa.g_01302
OG0000720	Prbj.g_02204	Syaa.g_01289
OG0000721	Prbj.g_02203	Syaa.g_01287
OG0000722	Prbj.g_02202	Syaa.g_01286
OG0000723	Prbj.g_02198	Syaa.g_01268
OG0000724	Prbj.g_01843	Syaa.g_00872
OG0000725	Prbj.g_01836	Syaa.g_00882
OG0000726	Prbj.g_01835	Syaa.g_00883
OG0000727	Prbj.g_01834	Syaa.g_00884
OG0000728	Prbj.g_01833	Syaa.g_00886
OG0000729	Prbj.g_01289	Syaa.g_00100
OG0000730	Prbj.g_00343	Syaa.g_02185
OG0000731	Prbj.g_00333	Syaa.g_02173
OG0000732	Prbj.g_01220	Syaa.g_00054
OG0000733	Prbj.g_01997	Syaa.g_02621
OG0000734	Prbj.g_00627	Syaa.g_02388
OG0000735	Prbj.g_00953	Syaa.g_00754
OG0000736	Prbj.g_00954	Syaa.g_00755
OG0000737	Prbj.g_00955	Syaa.g_00756
OG0000738	Prbj.g_00962	Syaa.g_00761
OG0000739	Prbj.g_00964	Syaa.g_00762
OG0000740	Prbj.g_00965	Syaa.g_00763
OG0000741	Prbj.g_00968	Syaa.g_00766
OG0000742	Prbj.g_00970	Syaa.g_00769
OG0000743	Prbj.g_00972	Syaa.g_00771
OG0000744	Prbj.g_00973	Syaa.g_00772
OG0000745	Prbj.g_00846	Syaa.g_00774
OG0000746	Prbj.g_00844	Syaa.g_00776
OG0000747	Prbj.g_00843	Syaa.g_00777
OG0000748	Prbj.g_00831	Syaa.g_00787
OG0000749	Prbj.g_00830	Syaa.g_00789
OG0000750	Prbj.g_00829	Syaa.g_00790
OG0000751	Prbj.g_00305	Syaa.g_00797
OG0000752	Prbj.g_00308	Syaa.g_00799
OG0000753	Prbj.g_00311	Syaa.g_00802
OG0000754	Prbj.g_01910	Syaa.g_01025
OG0000755	Prbj.g_00002	Syaa.g_01005
OG0000756	Prbj.g_00003	Syaa.g_01004
OG0000757	Prbj.g_00010	Syaa.g_00996
OG0000758	Prbj.g_00011	Syaa.g_00995
OG0000759	Prbj.g_00012	Syaa.g_00994
OG0000760	Prbj.g_00013	Syaa.g_00993
OG0000761	Prbj.g_00014	Syaa.g_00992
OG0000762	Prbj.g_01908	Syaa.g_00988
OG0000763	Prbj.g_01906	Syaa.g_00986
OG0000764	Prbj.g_01905	Syaa.g_00985
OG0000765	Prbj.g_02163	Syaa.g_00968
OG0000766	Prbj.g_02164	Syaa.g_00967
OG0000767	Prbj.g_02166	Syaa.g_00965
OG0000768	Prbj.g_02167	Syaa.g_00964
OG0000769	Prbj.g_00313	Syaa.g_00962
OG0000770	Prbj.g_00019	Syaa.g_00959
OG0000771	Prbj.g_01848	Syaa.g_00866
OG0000772	Prbj.g_01679	Syaa.g_01526
OG0000773	Prbj.g_00161	Syaa.g_00749
OG0000774	Prbj.g_01719	Syaa.g_00745
OG0000775	Prbj.g_01721	Syaa.g_00742
OG0000776	Prbj.g_01722	Syaa.g_00741
OG0000777	Prbj.g_01723	Syaa.g_00740
OG0000778	Prbj.g_01724	Syaa.g_00739
OG0000779	Prbj.g_01729	Syaa.g_00733
OG0000780	Prbj.g_01732	Syaa.g_00730
OG0000781	Prbj.g_01736	Syaa.g_00726
OG0000782	Prbj.g_01737	Syaa.g_00725
OG0000783	Prbj.g_01738	Syaa.g_00724
OG0000784	Prbj.g_01739	Syaa.g_00723
OG0000785	Prbj.g_01741	Syaa.g_00721
OG0000786	Prbj.g_01744	Syaa.g_01875
OG0000787	Prbj.g_01745	Syaa.g_01876
OG0000788	Prbj.g_00094	Syaa.g_01620
OG0000789	Prbj.g_00687	Syaa.g_01434
OG0000790	Prbj.g_01643	Syaa.g_02064
OG0000791	Prbj.g_01645	Syaa.g_02066
OG0000792	Prbj.g_01646	Syaa.g_02067
OG0000793	Prbj.g_01650	Syaa.g_02072
OG0000794	Prbj.g_01651	Syaa.g_02073
OG0000795	Prbj.g_01652	Syaa.g_02074
OG0000796	Prbj.g_01656	Syaa.g_02078
OG0000797	Prbj.g_01657	Syaa.g_02079
OG0000798	Prbj.g_01402	Syaa.g_00265
OG0000799	Prbj.g_01304	Syaa.g_01743
OG0000800	Prbj.g_01303	Syaa.g_01747
OG0000801	Prbj.g_01302	Syaa.g_01748
OG0000802	Prbj.g_01293	Syaa.g_01753
OG0000803	Prbj.g_01041	Syaa.g_01758
OG0000804	Prbj.g_01043	Syaa.g_01761
OG0000805	Prbj.g_01045	Syaa.g_01763
OG0000806	Prbj.g_01047	Syaa.g_01765
OG0000807	Prbj.g_01049	Syaa.g_01767
OG0000808	Prbj.g_01050	Syaa.g_01768
OG0000809	Prbj.g_01054	Syaa.g_01771
OG0000810	Prbj.g_01055	Syaa.g_01772
OG0000811	Prbj.g_01067	Syaa.g_01778
OG0000812	Prbj.g_01069	Syaa.g_01780
OG0000813	Prbj.g_01070	Syaa.g_01781
OG0000814	Prbj.g_01072	Syaa.g_01783
OG0000815	Prbj.g_01073	Syaa.g_01784
OG0000816	Prbj.g_01075	Syaa.g_01785
OG0000817	Prbj.g_01076	Syaa.g_01786
OG0000818	Prbj.g_00631	Syaa.g_01792
OG0000819	Prbj.g_00632	Syaa.g_01793
OG0000820	Prbj.g_00633	Syaa.g_01794
OG0000821	Prbj.g_00640	Syaa.g_01800
OG0000822	Prbj.g_00642	Syaa.g_01802
OG0000823	Prbj.g_00643	Syaa.g_01803
OG0000824	Prbj.g_00647	Syaa.g_01807
OG0000825	Prbj.g_00648	Syaa.g_01808
OG0000826	Prbj.g_00649	Syaa.g_01809
OG0000827	Prbj.g_00650	Syaa.g_01810
OG0000828	Prbj.g_00653	Syaa.g_01813
OG0000829	Prbj.g_00654	Syaa.g_01814
OG0000830	Prbj.g_00655	Syaa.g_01815
OG0000831	Prbj.g_00657	Syaa.g_01817
OG0000832	Prbj.g_01684	Syaa.g_00627
OG0000833	Prbj.g_01692	Syaa.g_00611
OG0000834	Prbj.g_01693	Syaa.g_00608
OG0000835	Prbj.g_01694	Syaa.g_00607
OG0000836	Prbj.g_01696	Syaa.g_00603
OG0000837	Prbj.g_01697	Syaa.g_00601
OG0000838	Prbj.g_01700	Syaa.g_00597
OG0000839	Prbj.g_01701	Syaa.g_00596
OG0000840	Prbj.g_01702	Syaa.g_00595
OG0000841	Prbj.g_01703	Syaa.g_00594
OG0000842	Prbj.g_01704	Syaa.g_00593
OG0000843	Prbj.g_01705	Syaa.g_00592
OG0000844	Prbj.g_01707	Syaa.g_00590
OG0000845	Prbj.g_01708	Syaa.g_00589
OG0000846	Prbj.g_01709	Syaa.g_00588
OG0000847	Prbj.g_01710	Syaa.g_00587
OG0000848	Prbj.g_01711	Syaa.g_00585
OG0000849	Prbj.g_01712	Syaa.g_00584
OG0000850	Prbj.g_01713	Syaa.g_00582
OG0000851	Prbj.g_00888	Syaa.g_00577
OG0000852	Prbj.g_00887	Syaa.g_00576
OG0000853	Prbj.g_00882	Syaa.g_00572
OG0000854	Prbj.g_00880	Syaa.g_00570
OG0000855	Prbj.g_00879	Syaa.g_00569
OG0000856	Prbj.g_02561	Syaa.g_01650
OG0000857	Prbj.g_02429	Syaa.g_01188
OG0000858	Prbj.g_00868	Syaa.g_00563
OG0000859	Prbj.g_00867	Syaa.g_00562
OG0000860	Prbj.g_00855	Syaa.g_00549
OG0000861	Prbj.g_00854	Syaa.g_00548
OG0000862	Prbj.g_00852	Syaa.g_00547
OG0000863	Prbj.g_00495	Syaa.g_00543
OG0000864	Prbj.g_00494	Syaa.g_00542
OG0000865	Prbj.g_00493	Syaa.g_00541
OG0000866	Prbj.g_00492	Syaa.g_00540
OG0000867	Prbj.g_00491	Syaa.g_00539
OG0000868	Prbj.g_00489	Syaa.g_00536
OG0000869	Prbj.g_00486	Syaa.g_00531
OG0000870	Prbj.g_00481	Syaa.g_00526
OG0000871	Prbj.g_00480	Syaa.g_00525
OG0000872	Prbj.g_00478	Syaa.g_00511
OG0000873	Prbj.g_00475	Syaa.g_00497
OG0000874	Prbj.g_00471	Syaa.g_00519
OG0000875	Prbj.g_00470	Syaa.g_00438
OG0000876	Prbj.g_00469	Syaa.g_00682
OG0000877	Prbj.g_00466	Syaa.g_00679
OG0000878	Prbj.g_00465	Syaa.g_00678
OG0000879	Prbj.g_00464	Syaa.g_00677
OG0000880	Prbj.g_00463	Syaa.g_00676
OG0000881	Prbj.g_00458	Syaa.g_00671
OG0000882	Prbj.g_00453	Syaa.g_00666
OG0000883	Prbj.g_00451	Syaa.g_00661
OG0000884	Prbj.g_00449	Syaa.g_00659
OG0000885	Prbj.g_00448	Syaa.g_00658
OG0000886	Prbj.g_00447	Syaa.g_00657
OG0000887	Prbj.g_00446	Syaa.g_00656
OG0000888	Prbj.g_00444	Syaa.g_00654
OG0000889	Prbj.g_00442	Syaa.g_00652
OG0000890	Prbj.g_00428	Syaa.g_00644
OG0000891	Prbj.g_00427	Syaa.g_00643
OG0000892	Prbj.g_00425	Syaa.g_00640
OG0000893	Prbj.g_02660	Syaa.g_02352
OG0000894	Prbj.g_02656	Syaa.g_02349
OG0000895	Prbj.g_02651	Syaa.g_02345
OG0000896	Prbj.g_02650	Syaa.g_02344
OG0000897	Prbj.g_02648	Syaa.g_02342
OG0000898	Prbj.g_02647	Syaa.g_02341
OG0000899	Prbj.g_02646	Syaa.g_02340
OG0000900	Prbj.g_02645	Syaa.g_02339
OG0000901	Prbj.g_02641	Syaa.g_02334
OG0000902	Prbj.g_02639	Syaa.g_02332
OG0000903	Prbj.g_01027	Syaa.g_02313
OG0000904	Prbj.g_01032	Syaa.g_02318
OG0000905	Prbj.g_01034	Syaa.g_02324
OG0000906	Prbj.g_02635	Syaa.g_02327
OG0000907	Prbj.g_01025	Syaa.g_02295
OG0000908	Prbj.g_01022	Syaa.g_02292
OG0000909	Prbj.g_01021	Syaa.g_02291
OG0000910	Prbj.g_01020	Syaa.g_02290
OG0000911	Prbj.g_01018	Syaa.g_02288
OG0000912	Prbj.g_01017	Syaa.g_02287
OG0000913	Prbj.g_01016	Syaa.g_02286
OG0000914	Prbj.g_01015	Syaa.g_02285
OG0000915	Prbj.g_01014	Syaa.g_02283
OG0000916	Prbj.g_01013	Syaa.g_02282
OG0000917	Prbj.g_01012	Syaa.g_02281
OG0000918	Prbj.g_01011	Syaa.g_02280
OG0000919	Prbj.g_01010	Syaa.g_02279
OG0000920	Prbj.g_01009	Syaa.g_02278
OG0000921	Prbj.g_01008	Syaa.g_02277
OG0000922	Prbj.g_01007	Syaa.g_02276
OG0000923	Prbj.g_01003	Syaa.g_02272
OG0000924	Prbj.g_01002	Syaa.g_02271
OG0000925	Prbj.g_01001	Syaa.g_02270
OG0000926	Prbj.g_01000	Syaa.g_02269
OG0000927	Prbj.g_00998	Syaa.g_02267
OG0000928	Prbj.g_00997	Syaa.g_02266
OG0000929	Prbj.g_00996	Syaa.g_02265
OG0000930	Prbj.g_00995	Syaa.g_02264
OG0000931	Prbj.g_00994	Syaa.g_02263
OG0000932	Prbj.g_00993	Syaa.g_02262
OG0000933	Prbj.g_00988	Syaa.g_02256
OG0000934	Prbj.g_00986	Syaa.g_02254
OG0000935	Prbj.g_00985	Syaa.g_02253
OG0000936	Prbj.g_00984	Syaa.g_02252
OG0000937	Prbj.g_00983	Syaa.g_02251
OG0000938	Prbj.g_00414	Syaa.g_02248
OG0000939	Prbj.g_00413	Syaa.g_02247
OG0000940	Prbj.g_00404	Syaa.g_02240
OG0000941	Prbj.g_00402	Syaa.g_02238
OG0000942	Prbj.g_00400	Syaa.g_02236
OG0000943	Prbj.g_00399	Syaa.g_02235
OG0000944	Prbj.g_00397	Syaa.g_02233
OG0000945	Prbj.g_00395	Syaa.g_02231
OG0000946	Prbj.g_00368	Syaa.g_02225
OG0000947	Prbj.g_00365	Syaa.g_02222
OG0000948	Prbj.g_00364	Syaa.g_02221
OG0000949	Prbj.g_00361	Syaa.g_00172
OG0000950	Prbj.g_01501	Syaa.g_00159
OG0000951	Prbj.g_01506	Syaa.g_00153
OG0000952	Prbj.g_01513	Syaa.g_00149
OG0000953	Prbj.g_01517	Syaa.g_00143
OG0000954	Prbj.g_01577	Syaa.g_00138
OG0000955	Prbj.g_01578	Syaa.g_00137
OG0000956	Prbj.g_01580	Syaa.g_00135
OG0000957	Prbj.g_01596	Syaa.g_00125
OG0000958	Prbj.g_01597	Syaa.g_00124
OG0000959	Prbj.g_01821	Syaa.g_00120
OG0000960	Prbj.g_01820	Syaa.g_00119
OG0000961	Prbj.g_01809	Syaa.g_00106
OG0000962	Prbj.g_01290	Syaa.g_00102
OG0000963	Prbj.g_01285	Syaa.g_00097
OG0000964	Prbj.g_01284	Syaa.g_00096
OG0000965	Prbj.g_01283	Syaa.g_00095
OG0000966	Prbj.g_01250	Syaa.g_00083
OG0000967	Prbj.g_01244	Syaa.g_00074
OG0000968	Prbj.g_01241	Syaa.g_00078
OG0000969	Prbj.g_01239	Syaa.g_00077
OG0000970	Prbj.g_01238	Syaa.g_00076
OG0000971	Prbj.g_01236	Syaa.g_00069
OG0000972	Prbj.g_01235	Syaa.g_00068
OG0000973	Prbj.g_01234	Syaa.g_00067
OG0000974	Prbj.g_01233	Syaa.g_00066
OG0000975	Prbj.g_01232	Syaa.g_00065
OG0000976	Prbj.g_01231	Syaa.g_00064
OG0000977	Prbj.g_01229	Syaa.g_00062
OG0000978	Prbj.g_01228	Syaa.g_00061
OG0000979	Prbj.g_01225	Syaa.g_00058
OG0000980	Prbj.g_01221	Syaa.g_00055
OG0000981	Prbj.g_01218	Syaa.g_00052
OG0000982	Prbj.g_01956	Syaa.g_02593
OG0000983	Prbj.g_01957	Syaa.g_02594
OG0000984	Prbj.g_01958	Syaa.g_02595
OG0000985	Prbj.g_01962	Syaa.g_02597
OG0000986	Prbj.g_01964	Syaa.g_02601
OG0000987	Prbj.g_01966	Syaa.g_02603
OG0000988	Prbj.g_01970	Syaa.g_02608
OG0000989	Prbj.g_01980	Syaa.g_02616
OG0000990	Prbj.g_02002	Syaa.g_02647
OG0000991	Prbj.g_02005	Syaa.g_02650
OG0000992	Prbj.g_02008	Syaa.g_02653
OG0000993	Prbj.g_02009	Syaa.g_02654
OG0000994	Prbj.g_02012	Syaa.g_02657
OG0000995	Prbj.g_02021	Syaa.g_02662
OG0000996	Prbj.g_02034	Syaa.g_02705
OG0000997	Prbj.g_02043	Syaa.g_02725
OG0000998	Prbj.g_02045	Syaa.g_02727
OG0000999	Prbj.g_02046	Syaa.g_02728
OG0001000	Prbj.g_02049	Syaa.g_02732
OG0001001	Prbj.g_02053	Syaa.g_02738
OG0001002	Prbj.g_02060	Syaa.g_02745
OG0001003	Prbj.g_02062	Syaa.g_02747
OG0001004	Prbj.g_02063	Syaa.g_02748
OG0001005	Prbj.g_02065	Syaa.g_02749
OG0001006	Prbj.g_02071	Syaa.g_02756
OG0001007	Prbj.g_02073	Syaa.g_02758
OG0001008	Prbj.g_00101	Syaa.g_00704
OG0001009	Prbj.g_01199	Syaa.g_00034
OG0001010	Prbj.g_01200	Syaa.g_00035
OG0001011	Prbj.g_01202	Syaa.g_00037
OG0001012	Prbj.g_01953	Syaa.g_02589
OG0001013	Prbj.g_01928	Syaa.g_02576
OG0001014	Prbj.g_01919	Syaa.g_02572
OG0001015	Prbj.g_01918	Syaa.g_02571
OG0001016	Prbj.g_00569	Syaa.g_00348
OG0001017	Prbj.g_00575	Syaa.g_00342
OG0001018	Prbj.g_00577	Syaa.g_00340
OG0001019	Prbj.g_00590	Syaa.g_00323
OG0001020	Prbj.g_00596	Syaa.g_02355
OG0001021	Prbj.g_00600	Syaa.g_02359
OG0001022	Prbj.g_00605	Syaa.g_02365
OG0001023	Prbj.g_00606	Syaa.g_02366
OG0001024	Prbj.g_00610	Syaa.g_02370
OG0001025	Prbj.g_00617	Syaa.g_02377
OG0001026	Prbj.g_00630	Syaa.g_02390
OG0001027	Prbj.g_01550	Syaa.g_02397
OG0001028	Prbj.g_01552	Syaa.g_02399
OG0001029	Prbj.g_01554	Syaa.g_02401
OG0001030	Prbj.g_01535	Syaa.g_02422
OG0001031	Prbj.g_01143	Syaa.g_02500
OG0001032	Prbj.g_01146	Syaa.g_02502
OG0001033	Prbj.g_00287	Syaa.g_02539
OG0001034	Prbj.g_02608	Syaa.g_02108
OG0001035	Prbj.g_01360	Syaa.g_00298
OG0001036	Prbj.g_01364	Syaa.g_00293
OG0001037	Prbj.g_01366	Syaa.g_00291
OG0001038	Prbj.g_01403	Syaa.g_00264
OG0001039	Prbj.g_01406	Syaa.g_00261
OG0001040	Prbj.g_01409	Syaa.g_00258
OG0001041	Prbj.g_01414	Syaa.g_00253
OG0001042	Prbj.g_01439	Syaa.g_00227
OG0001043	Prbj.g_01441	Syaa.g_00223
OG0001044	Prbj.g_00342	Syaa.g_02183
OG0001045	Prbj.g_00330	Syaa.g_02170
OG0001046	Prbj.g_00874	Syaa.g_01332
OG0001047	Prbj.g_00103	Syaa.g_00706
OG0001048	Prbj.g_00104	Syaa.g_00707
OG0001049	Prbj.g_00107	Syaa.g_00710
OG0001050	Prbj.g_00108	Syaa.g_00711
OG0001051	Prbj.g_00109	Syaa.g_00712
OG0001052	Prbj.g_00132	Syaa.g_01846
OG0001053	Prbj.g_01627	Syaa.g_02048
OG0001054	Prbj.g_01609	Syaa.g_02031
OG0001055	Prbj.g_02103	Syaa.g_02010
OG0001056	Prbj.g_02132	Syaa.g_01975
OG0001057	Prbj.g_02144	Syaa.g_01966
OG0001058	Prbj.g_01863	Syaa.g_01951
OG0001059	Prbj.g_01867	Syaa.g_01947
OG0001060	Prbj.g_01874	Syaa.g_01941
OG0001061	Prbj.g_01802	Syaa.g_01919
OG0001062	Prbj.g_01800	Syaa.g_01917
OG0001063	Prbj.g_01796	Syaa.g_01912
OG0001064	Prbj.g_01795	Syaa.g_01911
OG0001065	Prbj.g_01794	Syaa.g_01910
OG0001066	Prbj.g_01793	Syaa.g_01909
OG0001067	Prbj.g_01792	Syaa.g_01908
OG0001068	Prbj.g_01791	Syaa.g_01907
OG0001069	Prbj.g_01790	Syaa.g_01906
OG0001070	Prbj.g_01786	Syaa.g_01903
OG0001071	Prbj.g_01785	Syaa.g_01902
OG0001072	Prbj.g_01782	Syaa.g_01898
OG0001073	Prbj.g_01763	Syaa.g_01884
OG0001074	Prbj.g_02544	Syaa.g_01678
OG0001075	Prbj.g_02545	Syaa.g_01676
OG0001076	Prbj.g_02553	Syaa.g_01659
OG0001077	Prbj.g_02563	Syaa.g_01647
OG0001078	Prbj.g_02574	Syaa.g_01632
OG0001079	Prbj.g_02593	Syaa.g_01619
OG0001080	Prbj.g_00794	Syaa.g_01443
OG0001081	Prbj.g_00804	Syaa.g_01056
OG0001082	Prbj.g_00805	Syaa.g_01057
OG0001083	Prbj.g_00813	Syaa.g_01064
OG0001084	Prbj.g_00815	Syaa.g_01065
OG0001085	Prbj.g_00825	Syaa.g_01075
