Orthogroup	Prbj	Syah
OG0000572	Prbj.g_01787	Syah.g_01137
OG0000573	Prbj.g_01780	Syah.g_01146
OG0000574	Prbj.g_01779	Syah.g_01147
OG0000575	Prbj.g_01770	Syah.g_01151
OG0000576	Prbj.g_01768	Syah.g_01153
OG0000577	Prbj.g_01767	Syah.g_01154
OG0000578	Prbj.g_01766	Syah.g_01155
OG0000579	Prbj.g_01765	Syah.g_01156
OG0000580	Prbj.g_01764	Syah.g_01157
OG0000581	Prbj.g_01760	Syah.g_01163
OG0000582	Prbj.g_01756	Syah.g_01979
OG0000583	Prbj.g_01755	Syah.g_01978
OG0000584	Prbj.g_01754	Syah.g_01977
OG0000585	Prbj.g_01752	Syah.g_01975
OG0000586	Prbj.g_01750	Syah.g_01974
OG0000587	Prbj.g_01748	Syah.g_01972
OG0000588	Prbj.g_02547	Syah.g_01966
OG0000589	Prbj.g_02550	Syah.g_01962
OG0000590	Prbj.g_02551	Syah.g_01961
OG0000591	Prbj.g_02558	Syah.g_01954
OG0000592	Prbj.g_02559	Syah.g_01953
OG0000593	Prbj.g_02569	Syah.g_01939
OG0000594	Prbj.g_02570	Syah.g_01938
OG0000595	Prbj.g_02571	Syah.g_01937
OG0000596	Prbj.g_02576	Syah.g_01932
OG0000597	Prbj.g_02579	Syah.g_01929
OG0000598	Prbj.g_02580	Syah.g_01928
OG0000599	Prbj.g_02590	Syah.g_01925
OG0000600	Prbj.g_02591	Syah.g_01924
OG0000601	Prbj.g_02592	Syah.g_01923
OG0000602	Prbj.g_02596	Syah.g_01917
OG0000603	Prbj.g_02597	Syah.g_01916
OG0000604	Prbj.g_02598	Syah.g_01913
OG0000605	Prbj.g_00792	Syah.g_01825
OG0000606	Prbj.g_00803	Syah.g_01485
OG0000607	Prbj.g_00806	Syah.g_01489
OG0000608	Prbj.g_00807	Syah.g_01490
OG0000609	Prbj.g_00809	Syah.g_01492
OG0000610	Prbj.g_00818	Syah.g_01499
OG0000611	Prbj.g_00821	Syah.g_01502
OG0000612	Prbj.g_00822	Syah.g_01503
OG0000613	Prbj.g_01466	Syah.g_00147
OG0000614	Prbj.g_00946	Syah.g_02004
OG0000615	Prbj.g_02373	Syah.g_01814
OG0000616	Prbj.g_02057	Syah.g_00389
OG0000617	Prbj.g_02184	Syah.g_01722
OG0000618	Prbj.g_02185	Syah.g_01721
OG0000619	Prbj.g_02186	Syah.g_01720
OG0000620	Prbj.g_02190	Syah.g_01713
OG0000621	Prbj.g_02191	Syah.g_01712
OG0000622	Prbj.g_02192	Syah.g_01711
OG0000623	Prbj.g_02193	Syah.g_01710
OG0000624	Prbj.g_02194	Syah.g_01708
OG0000625	Prbj.g_02195	Syah.g_01707
OG0000626	Prbj.g_02196	Syah.g_01706
OG0000627	Prbj.g_02320	Syah.g_01569
OG0000628	Prbj.g_02319	Syah.g_01570
OG0000629	Prbj.g_02316	Syah.g_01573
OG0000630	Prbj.g_02312	Syah.g_01577
OG0000631	Prbj.g_02306	Syah.g_01582
OG0000632	Prbj.g_02305	Syah.g_01583
OG0000633	Prbj.g_02304	Syah.g_01584
OG0000634	Prbj.g_02408	Syah.g_01783
OG0000635	Prbj.g_02409	Syah.g_01782
OG0000636	Prbj.g_02411	Syah.g_01780
OG0000637	Prbj.g_02413	Syah.g_01778
OG0000638	Prbj.g_02414	Syah.g_01777
OG0000639	Prbj.g_02415	Syah.g_01776
OG0000640	Prbj.g_02416	Syah.g_01775
OG0000641	Prbj.g_02420	Syah.g_01771
OG0000642	Prbj.g_02421	Syah.g_01770
OG0000643	Prbj.g_02422	Syah.g_01768
OG0000644	Prbj.g_02423	Syah.g_01767
OG0000645	Prbj.g_02424	Syah.g_01765
OG0000646	Prbj.g_02427	Syah.g_01762
OG0000647	Prbj.g_02430	Syah.g_01760
OG0000648	Prbj.g_02432	Syah.g_01757
OG0000649	Prbj.g_02433	Syah.g_01756
OG0000650	Prbj.g_02434	Syah.g_01755
OG0000651	Prbj.g_02435	Syah.g_01754
OG0000652	Prbj.g_02436	Syah.g_01753
OG0000653	Prbj.g_02438	Syah.g_01751
OG0000654	Prbj.g_02439	Syah.g_01750
OG0000655	Prbj.g_02440	Syah.g_01749
OG0000656	Prbj.g_02443	Syah.g_01746
OG0000657	Prbj.g_02476	Syah.g_02083
OG0000658	Prbj.g_02478	Syah.g_02086
OG0000659	Prbj.g_02479	Syah.g_02087
OG0000660	Prbj.g_02483	Syah.g_02091
OG0000661	Prbj.g_02485	Syah.g_02093
OG0000662	Prbj.g_02487	Syah.g_02095
OG0000663	Prbj.g_02490	Syah.g_02098
OG0000664	Prbj.g_02491	Syah.g_02099
OG0000665	Prbj.g_02504	Syah.g_01895
OG0000666	Prbj.g_02507	Syah.g_01826
OG0000667	Prbj.g_02514	Syah.g_00714
OG0000668	Prbj.g_02215	Syah.g_01680
OG0000669	Prbj.g_02523	Syah.g_01520
OG0000670	Prbj.g_00044	Syah.g_02352
OG0000671	Prbj.g_02335	Syah.g_01524
OG0000672	Prbj.g_02338	Syah.g_01527
OG0000673	Prbj.g_02341	Syah.g_01530
OG0000674	Prbj.g_02343	Syah.g_01532
OG0000675	Prbj.g_02344	Syah.g_01533
OG0000676	Prbj.g_02352	Syah.g_01535
OG0000677	Prbj.g_02354	Syah.g_01536
OG0000678	Prbj.g_02359	Syah.g_01821
OG0000679	Prbj.g_02379	Syah.g_01812
OG0000680	Prbj.g_02380	Syah.g_01811
OG0000681	Prbj.g_02382	Syah.g_01808
OG0000682	Prbj.g_02383	Syah.g_01807
OG0000683	Prbj.g_02384	Syah.g_01806
OG0000684	Prbj.g_02397	Syah.g_01802
OG0000685	Prbj.g_02395	Syah.g_01800
OG0000686	Prbj.g_02394	Syah.g_01799
OG0000687	Prbj.g_02393	Syah.g_01798
OG0000688	Prbj.g_02399	Syah.g_01793
OG0000689	Prbj.g_02400	Syah.g_01791
OG0000690	Prbj.g_02401	Syah.g_01790
OG0000691	Prbj.g_02402	Syah.g_01789
OG0000692	Prbj.g_02403	Syah.g_01788
OG0000693	Prbj.g_02404	Syah.g_01787
OG0000694	Prbj.g_02405	Syah.g_01786
OG0000695	Prbj.g_02302	Syah.g_01586
OG0000696	Prbj.g_02301	Syah.g_01587
OG0000697	Prbj.g_02299	Syah.g_01589
OG0000698	Prbj.g_02296	Syah.g_01592
OG0000699	Prbj.g_02294	Syah.g_01594
OG0000700	Prbj.g_02293	Syah.g_01595
OG0000701	Prbj.g_02292	Syah.g_01596
OG0000702	Prbj.g_02284	Syah.g_01604
OG0000703	Prbj.g_02283	Syah.g_01605
OG0000704	Prbj.g_02281	Syah.g_01608
OG0000705	Prbj.g_02275	Syah.g_01614
OG0000706	Prbj.g_02274	Syah.g_01615
OG0000707	Prbj.g_02273	Syah.g_01616
OG0000708	Prbj.g_02271	Syah.g_01619
OG0000709	Prbj.g_02264	Syah.g_01627
OG0000710	Prbj.g_02260	Syah.g_01631
OG0000711	Prbj.g_02237	Syah.g_01661
OG0000712	Prbj.g_02236	Syah.g_01662
OG0000713	Prbj.g_02235	Syah.g_01663
OG0000714	Prbj.g_02231	Syah.g_01665
OG0000715	Prbj.g_02229	Syah.g_01667
OG0000716	Prbj.g_02225	Syah.g_01671
OG0000717	Prbj.g_02224	Syah.g_01672
OG0000718	Prbj.g_02219	Syah.g_01676
OG0000719	Prbj.g_02217	Syah.g_01678
OG0000720	Prbj.g_02204	Syah.g_01691
OG0000721	Prbj.g_02203	Syah.g_01693
OG0000722	Prbj.g_02202	Syah.g_01694
OG0000723	Prbj.g_02198	Syah.g_01704
OG0000724	Prbj.g_01843	Syah.g_02036
OG0000725	Prbj.g_01836	Syah.g_02027
OG0000726	Prbj.g_01835	Syah.g_02026
OG0000727	Prbj.g_01834	Syah.g_02025
OG0000728	Prbj.g_01833	Syah.g_02023
OG0000729	Prbj.g_01289	Syah.g_00263
OG0000730	Prbj.g_00343	Syah.g_00855
OG0000731	Prbj.g_00333	Syah.g_00867
OG0000732	Prbj.g_01220	Syah.g_00319
OG0000733	Prbj.g_01997	Syah.g_00473
OG0000734	Prbj.g_00627	Syah.g_02545
OG0000735	Prbj.g_00953	Syah.g_02178
OG0000736	Prbj.g_00954	Syah.g_02177
OG0000737	Prbj.g_00955	Syah.g_02176
OG0000738	Prbj.g_00962	Syah.g_02170
OG0000739	Prbj.g_00964	Syah.g_02165
OG0000740	Prbj.g_00965	Syah.g_02164
OG0000741	Prbj.g_00968	Syah.g_02161
OG0000742	Prbj.g_00970	Syah.g_02159
OG0000743	Prbj.g_00972	Syah.g_02157
OG0000744	Prbj.g_00973	Syah.g_02156
OG0000745	Prbj.g_00846	Syah.g_02154
OG0000746	Prbj.g_00844	Syah.g_02151
OG0000747	Prbj.g_00843	Syah.g_02150
OG0000748	Prbj.g_00831	Syah.g_02140
OG0000749	Prbj.g_00830	Syah.g_02138
OG0000750	Prbj.g_00829	Syah.g_02137
OG0000751	Prbj.g_00305	Syah.g_02130
OG0000752	Prbj.g_00308	Syah.g_02128
OG0000753	Prbj.g_00311	Syah.g_02125
OG0000754	Prbj.g_01910	Syah.g_01431
OG0000755	Prbj.g_00002	Syah.g_01423
OG0000756	Prbj.g_00003	Syah.g_01422
OG0000757	Prbj.g_00010	Syah.g_01415
OG0000758	Prbj.g_00011	Syah.g_01414
OG0000759	Prbj.g_00012	Syah.g_01413
OG0000760	Prbj.g_00013	Syah.g_01412
OG0000761	Prbj.g_00014	Syah.g_01411
OG0000762	Prbj.g_01908	Syah.g_01409
OG0000763	Prbj.g_01906	Syah.g_01407
OG0000764	Prbj.g_01905	Syah.g_01406
OG0000765	Prbj.g_02163	Syah.g_01392
OG0000766	Prbj.g_02164	Syah.g_01391
OG0000767	Prbj.g_02166	Syah.g_01389
OG0000768	Prbj.g_02167	Syah.g_01388
OG0000769	Prbj.g_00313	Syah.g_01386
OG0000770	Prbj.g_00019	Syah.g_01383
OG0000771	Prbj.g_01848	Syah.g_02042
OG0000772	Prbj.g_01679	Syah.g_01351
OG0000773	Prbj.g_00161	Syah.g_02187
OG0000774	Prbj.g_01719	Syah.g_02191
OG0000775	Prbj.g_01721	Syah.g_02193
OG0000776	Prbj.g_01722	Syah.g_02194
OG0000777	Prbj.g_01723	Syah.g_02195
OG0000778	Prbj.g_01724	Syah.g_02196
OG0000779	Prbj.g_01729	Syah.g_02201
OG0000780	Prbj.g_01732	Syah.g_02205
OG0000781	Prbj.g_01736	Syah.g_02209
OG0000782	Prbj.g_01737	Syah.g_02210
OG0000783	Prbj.g_01738	Syah.g_02211
OG0000784	Prbj.g_01739	Syah.g_02212
OG0000785	Prbj.g_01741	Syah.g_02214
OG0000786	Prbj.g_01744	Syah.g_01171
OG0000787	Prbj.g_01745	Syah.g_01170
OG0000788	Prbj.g_00094	Syah.g_01922
OG0000789	Prbj.g_00687	Syah.g_01556
OG0000790	Prbj.g_01643	Syah.g_00981
OG0000791	Prbj.g_01645	Syah.g_00980
OG0000792	Prbj.g_01646	Syah.g_00979
OG0000793	Prbj.g_01650	Syah.g_00974
OG0000794	Prbj.g_01651	Syah.g_00973
OG0000795	Prbj.g_01652	Syah.g_00972
OG0000796	Prbj.g_01656	Syah.g_00968
OG0000797	Prbj.g_01657	Syah.g_00967
OG0000798	Prbj.g_01402	Syah.g_00627
OG0000799	Prbj.g_01304	Syah.g_01326
OG0000800	Prbj.g_01303	Syah.g_01325
OG0000801	Prbj.g_01302	Syah.g_01324
OG0000802	Prbj.g_01293	Syah.g_01320
OG0000803	Prbj.g_01041	Syah.g_01315
OG0000804	Prbj.g_01043	Syah.g_01312
OG0000805	Prbj.g_01045	Syah.g_01303
OG0000806	Prbj.g_01047	Syah.g_01301
OG0000807	Prbj.g_01049	Syah.g_01299
OG0000808	Prbj.g_01050	Syah.g_01298
OG0000809	Prbj.g_01054	Syah.g_01295
OG0000810	Prbj.g_01055	Syah.g_01294
OG0000811	Prbj.g_01067	Syah.g_01286
OG0000812	Prbj.g_01069	Syah.g_01284
OG0000813	Prbj.g_01070	Syah.g_01283
OG0000814	Prbj.g_01072	Syah.g_01281
OG0000815	Prbj.g_01073	Syah.g_01280
OG0000816	Prbj.g_01075	Syah.g_01279
OG0000817	Prbj.g_01076	Syah.g_01278
OG0000818	Prbj.g_00631	Syah.g_01272
OG0000819	Prbj.g_00632	Syah.g_01271
OG0000820	Prbj.g_00633	Syah.g_01270
OG0000821	Prbj.g_00640	Syah.g_01265
OG0000822	Prbj.g_00642	Syah.g_01263
OG0000823	Prbj.g_00643	Syah.g_01262
OG0000824	Prbj.g_00647	Syah.g_01258
OG0000825	Prbj.g_00648	Syah.g_01257
OG0000826	Prbj.g_00649	Syah.g_01256
OG0000827	Prbj.g_00650	Syah.g_01254
OG0000828	Prbj.g_00653	Syah.g_01251
OG0000829	Prbj.g_00654	Syah.g_01250
OG0000830	Prbj.g_00655	Syah.g_01249
OG0000831	Prbj.g_00657	Syah.g_01247
OG0000832	Prbj.g_01684	Syah.g_02311
OG0000833	Prbj.g_01692	Syah.g_02322
OG0000834	Prbj.g_01693	Syah.g_02324
OG0000835	Prbj.g_01694	Syah.g_02325
OG0000836	Prbj.g_01696	Syah.g_02329
OG0000837	Prbj.g_01697	Syah.g_02330
OG0000838	Prbj.g_01700	Syah.g_02334
OG0000839	Prbj.g_01701	Syah.g_02335
OG0000840	Prbj.g_01702	Syah.g_02336
OG0000841	Prbj.g_01703	Syah.g_02337
OG0000842	Prbj.g_01704	Syah.g_02338
OG0000843	Prbj.g_01705	Syah.g_02339
OG0000844	Prbj.g_01707	Syah.g_02341
OG0000845	Prbj.g_01708	Syah.g_02342
OG0000846	Prbj.g_01709	Syah.g_02343
OG0000847	Prbj.g_01710	Syah.g_02344
OG0000848	Prbj.g_01711	Syah.g_02346
OG0000849	Prbj.g_01712	Syah.g_02347
OG0000850	Prbj.g_01713	Syah.g_02349
OG0000851	Prbj.g_00888	Syah.g_02359
OG0000852	Prbj.g_00887	Syah.g_02360
OG0000853	Prbj.g_00882	Syah.g_02364
OG0000854	Prbj.g_00880	Syah.g_02366
OG0000855	Prbj.g_00879	Syah.g_02367
OG0000856	Prbj.g_02561	Syah.g_01951
OG0000857	Prbj.g_02429	Syah.g_01761
OG0000858	Prbj.g_00868	Syah.g_02373
OG0000859	Prbj.g_00867	Syah.g_02374
OG0000860	Prbj.g_00855	Syah.g_02386
OG0000861	Prbj.g_00854	Syah.g_02387
OG0000862	Prbj.g_00852	Syah.g_02389
OG0000863	Prbj.g_00495	Syah.g_02391
OG0000864	Prbj.g_00494	Syah.g_02392
OG0000865	Prbj.g_00493	Syah.g_02396
OG0000866	Prbj.g_00492	Syah.g_02397
OG0000867	Prbj.g_00491	Syah.g_02398
OG0000868	Prbj.g_00489	Syah.g_02401
OG0000869	Prbj.g_00486	Syah.g_02406
OG0000870	Prbj.g_00481	Syah.g_02411
OG0000871	Prbj.g_00480	Syah.g_02412
OG0000872	Prbj.g_00478	Syah.g_02421
OG0000873	Prbj.g_00475	Syah.g_02424
OG0000874	Prbj.g_00471	Syah.g_02420
OG0000875	Prbj.g_00470	Syah.g_02426
OG0000876	Prbj.g_00469	Syah.g_02250
OG0000877	Prbj.g_00466	Syah.g_02254
OG0000878	Prbj.g_00465	Syah.g_02255
OG0000879	Prbj.g_00464	Syah.g_02256
OG0000880	Prbj.g_00463	Syah.g_02257
OG0000881	Prbj.g_00458	Syah.g_02262
OG0000882	Prbj.g_00453	Syah.g_02267
OG0000883	Prbj.g_00451	Syah.g_02270
OG0000884	Prbj.g_00449	Syah.g_02272
OG0000885	Prbj.g_00448	Syah.g_02273
OG0000886	Prbj.g_00447	Syah.g_02274
OG0000887	Prbj.g_00446	Syah.g_02275
OG0000888	Prbj.g_00444	Syah.g_02277
OG0000889	Prbj.g_00442	Syah.g_02279
OG0000890	Prbj.g_00428	Syah.g_02284
OG0000891	Prbj.g_00427	Syah.g_02285
OG0000892	Prbj.g_00425	Syah.g_02288
OG0000893	Prbj.g_02660	Syah.g_00684
OG0000894	Prbj.g_02656	Syah.g_00690
OG0000895	Prbj.g_02651	Syah.g_00694
OG0000896	Prbj.g_02650	Syah.g_00695
OG0000897	Prbj.g_02648	Syah.g_00697
OG0000898	Prbj.g_02647	Syah.g_00698
OG0000899	Prbj.g_02646	Syah.g_00699
OG0000900	Prbj.g_02645	Syah.g_00700
OG0000901	Prbj.g_02641	Syah.g_00705
OG0000902	Prbj.g_02639	Syah.g_00707
OG0000903	Prbj.g_01027	Syah.g_00739
OG0000904	Prbj.g_01032	Syah.g_00734
OG0000905	Prbj.g_01034	Syah.g_00731
OG0000906	Prbj.g_02635	Syah.g_00729
OG0000907	Prbj.g_01025	Syah.g_00741
OG0000908	Prbj.g_01022	Syah.g_00744
OG0000909	Prbj.g_01021	Syah.g_00745
OG0000910	Prbj.g_01020	Syah.g_00746
OG0000911	Prbj.g_01018	Syah.g_00748
OG0000912	Prbj.g_01017	Syah.g_00749
OG0000913	Prbj.g_01016	Syah.g_00750
OG0000914	Prbj.g_01015	Syah.g_00751
OG0000915	Prbj.g_01014	Syah.g_00752
OG0000916	Prbj.g_01013	Syah.g_00753
OG0000917	Prbj.g_01012	Syah.g_00754
OG0000918	Prbj.g_01011	Syah.g_00755
OG0000919	Prbj.g_01010	Syah.g_00756
OG0000920	Prbj.g_01009	Syah.g_00757
OG0000921	Prbj.g_01008	Syah.g_00758
OG0000922	Prbj.g_01007	Syah.g_00759
OG0000923	Prbj.g_01003	Syah.g_00763
OG0000924	Prbj.g_01002	Syah.g_00764
OG0000925	Prbj.g_01001	Syah.g_00765
OG0000926	Prbj.g_01000	Syah.g_00766
OG0000927	Prbj.g_00998	Syah.g_00768
OG0000928	Prbj.g_00997	Syah.g_00769
OG0000929	Prbj.g_00996	Syah.g_00770
OG0000930	Prbj.g_00995	Syah.g_00771
OG0000931	Prbj.g_00994	Syah.g_00772
OG0000932	Prbj.g_00993	Syah.g_00773
OG0000933	Prbj.g_00988	Syah.g_00778
OG0000934	Prbj.g_00986	Syah.g_00780
OG0000935	Prbj.g_00985	Syah.g_00781
OG0000936	Prbj.g_00984	Syah.g_00782
OG0000937	Prbj.g_00983	Syah.g_00783
OG0000938	Prbj.g_00414	Syah.g_00787
OG0000939	Prbj.g_00413	Syah.g_00788
OG0000940	Prbj.g_00404	Syah.g_00795
OG0000941	Prbj.g_00402	Syah.g_00797
OG0000942	Prbj.g_00400	Syah.g_00799
OG0000943	Prbj.g_00399	Syah.g_00800
OG0000944	Prbj.g_00397	Syah.g_00802
OG0000945	Prbj.g_00395	Syah.g_00804
OG0000946	Prbj.g_00368	Syah.g_00809
OG0000947	Prbj.g_00365	Syah.g_00812
OG0000948	Prbj.g_00364	Syah.g_00813
OG0000949	Prbj.g_00361	Syah.g_00173
OG0000950	Prbj.g_01501	Syah.g_00184
OG0000951	Prbj.g_01506	Syah.g_00190
OG0000952	Prbj.g_01513	Syah.g_00202
OG0000953	Prbj.g_01517	Syah.g_00207
OG0000954	Prbj.g_01577	Syah.g_00233
OG0000955	Prbj.g_01578	Syah.g_00234
OG0000956	Prbj.g_01580	Syah.g_00236
OG0000957	Prbj.g_01596	Syah.g_00248
OG0000958	Prbj.g_01597	Syah.g_00249
OG0000959	Prbj.g_01821	Syah.g_00253
OG0000960	Prbj.g_01820	Syah.g_00254
OG0000961	Prbj.g_01809	Syah.g_00259
OG0000962	Prbj.g_01290	Syah.g_00262
OG0000963	Prbj.g_01285	Syah.g_00267
OG0000964	Prbj.g_01284	Syah.g_00268
OG0000965	Prbj.g_01283	Syah.g_00269
OG0000966	Prbj.g_01250	Syah.g_00288
OG0000967	Prbj.g_01244	Syah.g_00300
OG0000968	Prbj.g_01241	Syah.g_00295
OG0000969	Prbj.g_01239	Syah.g_00297
OG0000970	Prbj.g_01238	Syah.g_00298
OG0000971	Prbj.g_01236	Syah.g_00303
OG0000972	Prbj.g_01235	Syah.g_00304
OG0000973	Prbj.g_01234	Syah.g_00305
OG0000974	Prbj.g_01233	Syah.g_00306
OG0000975	Prbj.g_01232	Syah.g_00307
OG0000976	Prbj.g_01231	Syah.g_00308
OG0000977	Prbj.g_01229	Syah.g_00310
OG0000978	Prbj.g_01228	Syah.g_00312
OG0000979	Prbj.g_01225	Syah.g_00315
OG0000980	Prbj.g_01221	Syah.g_00318
OG0000981	Prbj.g_01218	Syah.g_00321
OG0000982	Prbj.g_01956	Syah.g_00511
OG0000983	Prbj.g_01957	Syah.g_00510
OG0000984	Prbj.g_01958	Syah.g_00509
OG0000985	Prbj.g_01962	Syah.g_00505
OG0000986	Prbj.g_01964	Syah.g_00496
OG0000987	Prbj.g_01966	Syah.g_00494
OG0000988	Prbj.g_01970	Syah.g_00489
OG0000989	Prbj.g_01980	Syah.g_00481
OG0000990	Prbj.g_02002	Syah.g_00466
OG0000991	Prbj.g_02005	Syah.g_00462
OG0000992	Prbj.g_02008	Syah.g_00460
OG0000993	Prbj.g_02009	Syah.g_00459
OG0000994	Prbj.g_02012	Syah.g_00457
OG0000995	Prbj.g_02021	Syah.g_00452
OG0000996	Prbj.g_02034	Syah.g_00412
OG0000997	Prbj.g_02043	Syah.g_00403
OG0000998	Prbj.g_02045	Syah.g_00401
OG0000999	Prbj.g_02046	Syah.g_00400
OG0001000	Prbj.g_02049	Syah.g_00397
OG0001001	Prbj.g_02053	Syah.g_00392
OG0001002	Prbj.g_02060	Syah.g_00386
OG0001003	Prbj.g_02062	Syah.g_00384
OG0001004	Prbj.g_02063	Syah.g_00383
OG0001005	Prbj.g_02065	Syah.g_00382
OG0001006	Prbj.g_02071	Syah.g_00375
OG0001007	Prbj.g_02073	Syah.g_00373
OG0001008	Prbj.g_00101	Syah.g_02235
OG0001009	Prbj.g_01199	Syah.g_00344
OG0001010	Prbj.g_01200	Syah.g_00343
OG0001011	Prbj.g_01202	Syah.g_00342
OG0001012	Prbj.g_01953	Syah.g_00514
OG0001013	Prbj.g_01928	Syah.g_00527
OG0001014	Prbj.g_01919	Syah.g_00531
OG0001015	Prbj.g_01918	Syah.g_00532
OG0001016	Prbj.g_00569	Syah.g_02487
OG0001017	Prbj.g_00575	Syah.g_02493
OG0001018	Prbj.g_00577	Syah.g_02495
OG0001019	Prbj.g_00590	Syah.g_02512
OG0001020	Prbj.g_00596	Syah.g_02517
OG0001021	Prbj.g_00600	Syah.g_02521
OG0001022	Prbj.g_00605	Syah.g_02524
OG0001023	Prbj.g_00606	Syah.g_02525
OG0001024	Prbj.g_00610	Syah.g_02529
OG0001025	Prbj.g_00617	Syah.g_02534
OG0001026	Prbj.g_00630	Syah.g_02547
OG0001027	Prbj.g_01550	Syah.g_00001
OG0001028	Prbj.g_01552	Syah.g_00003
OG0001029	Prbj.g_01554	Syah.g_00005
OG0001030	Prbj.g_01535	Syah.g_00025
OG0001031	Prbj.g_01143	Syah.g_00611
OG0001032	Prbj.g_01146	Syah.g_00609
OG0001033	Prbj.g_00287	Syah.g_00577
OG0001034	Prbj.g_02608	Syah.g_00908
OG0001035	Prbj.g_01360	Syah.g_00660
OG0001036	Prbj.g_01364	Syah.g_00655
OG0001037	Prbj.g_01366	Syah.g_00653
OG0001038	Prbj.g_01403	Syah.g_00626
OG0001039	Prbj.g_01406	Syah.g_00623
OG0001040	Prbj.g_01409	Syah.g_00090
OG0001042	Prbj.g_01439	Syah.g_00122
OG0001043	Prbj.g_01441	Syah.g_00126
OG0001044	Prbj.g_00342	Syah.g_00857
OG0001045	Prbj.g_00330	Syah.g_00870
OG0001046	Prbj.g_00874	Syah.g_01647
OG0001047	Prbj.g_00103	Syah.g_02233
OG0001048	Prbj.g_00104	Syah.g_02232
OG0001049	Prbj.g_00107	Syah.g_02225
OG0001050	Prbj.g_00108	Syah.g_02224
OG0001051	Prbj.g_00109	Syah.g_02223
OG0001052	Prbj.g_00132	Syah.g_01217
OG0001053	Prbj.g_01627	Syah.g_01000
OG0001054	Prbj.g_01609	Syah.g_01017
OG0001055	Prbj.g_02103	Syah.g_01037
OG0001056	Prbj.g_02132	Syah.g_01069
OG0001057	Prbj.g_02144	Syah.g_01075
OG0001058	Prbj.g_01863	Syah.g_01091
OG0001059	Prbj.g_01867	Syah.g_01095
OG0001060	Prbj.g_01874	Syah.g_01102
OG0001061	Prbj.g_01802	Syah.g_01123
OG0001062	Prbj.g_01800	Syah.g_01125
OG0001063	Prbj.g_01796	Syah.g_01129
OG0001064	Prbj.g_01795	Syah.g_01130
OG0001065	Prbj.g_01794	Syah.g_01131
OG0001066	Prbj.g_01793	Syah.g_01132
OG0001067	Prbj.g_01792	Syah.g_01133
OG0001068	Prbj.g_01791	Syah.g_01134
OG0001069	Prbj.g_01790	Syah.g_01135
OG0001070	Prbj.g_01786	Syah.g_01138
OG0001071	Prbj.g_01785	Syah.g_01139
OG0001072	Prbj.g_01782	Syah.g_01144
OG0001074	Prbj.g_02544	Syah.g_01970
OG0001075	Prbj.g_02545	Syah.g_01969
OG0001076	Prbj.g_02553	Syah.g_01959
OG0001077	Prbj.g_02563	Syah.g_01948
OG0001078	Prbj.g_02574	Syah.g_01934
OG0001079	Prbj.g_02593	Syah.g_01921
OG0001080	Prbj.g_00794	Syah.g_01538
OG0001081	Prbj.g_00804	Syah.g_01487
OG0001082	Prbj.g_00805	Syah.g_01488
OG0001083	Prbj.g_00813	Syah.g_01495
OG0001084	Prbj.g_00815	Syah.g_01496
OG0001085	Prbj.g_00825	Syah.g_01506
OG0001086	Prbj.g_02707	Syah.g_01508
OG0001087	Prbj.g_00927	Syah.g_01992
OG0001088	Prbj.g_00931	Syah.g_01995
OG0001089	Prbj.g_00757	Syah.g_02019
OG0001090	Prbj.g_02180	Syah.g_01728
OG0001091	Prbj.g_02182	Syah.g_01726
OG0001092	Prbj.g_02183	Syah.g_01724
OG0001093	Prbj.g_02187	Syah.g_01718
OG0001094	Prbj.g_02406	Syah.g_01785
OG0001095	Prbj.g_02425	Syah.g_01764
OG0001096	Prbj.g_02441	Syah.g_01748
OG0001097	Prbj.g_02486	Syah.g_02094
OG0001098	Prbj.g_02323	Syah.g_01542
OG0001099	Prbj.g_01553	Syah.g_00004
OG0001100	Prbj.g_02333	Syah.g_01522
OG0001101	Prbj.g_02334	Syah.g_01523
OG0001102	Prbj.g_02337	Syah.g_01526
OG0001103	Prbj.g_02339	Syah.g_01528
OG0001104	Prbj.g_02396	Syah.g_01801
OG0001105	Prbj.g_02391	Syah.g_01797
OG0001106	Prbj.g_02280	Syah.g_01609
OG0001107	Prbj.g_02270	Syah.g_01620
OG0001108	Prbj.g_02263	Syah.g_01628
OG0001109	Prbj.g_02261	Syah.g_01630
OG0001110	Prbj.g_02259	Syah.g_01632
OG0001111	Prbj.g_02257	Syah.g_01634
OG0001112	Prbj.g_02255	Syah.g_01636
OG0001113	Prbj.g_02254	Syah.g_01637
OG0001114	Prbj.g_02253	Syah.g_01638
OG0001115	Prbj.g_02251	Syah.g_01642
OG0001116	Prbj.g_02250	Syah.g_01644
OG0001117	Prbj.g_02249	Syah.g_01645
OG0001118	Prbj.g_02248	Syah.g_01646
OG0001119	Prbj.g_02247	Syah.g_01648
OG0001120	Prbj.g_02245	Syah.g_01652
OG0001122	Prbj.g_02216	Syah.g_01679
OG0001123	Prbj.g_02209	Syah.g_01686
OG0001124	Prbj.g_02207	Syah.g_01688
OG0001125	Prbj.g_02205	Syah.g_01690
OG0001126	Prbj.g_01850	Syah.g_02058
OG0001127	Prbj.g_01849	Syah.g_02057
OG0001128	Prbj.g_01846	Syah.g_02040
OG0001129	Prbj.g_01845	Syah.g_02038
OG0001130	Prbj.g_01844	Syah.g_02037
OG0001131	Prbj.g_02687	Syah.g_01819
OG0001132	Prbj.g_02537	Syah.g_01850
OG0001133	Prbj.g_02555	Syah.g_01957
