Orthogroup	Prbj	Prad
OG0000570	Prbj.g_01806	Prad.g_01360
OG0000571	Prbj.g_01803	Prad.g_01362
OG0000572	Prbj.g_01787	Prad.g_01375
OG0000573	Prbj.g_01780	Prad.g_01381
OG0000574	Prbj.g_01779	Prad.g_01382
OG0000575	Prbj.g_01770	Prad.g_01386
OG0000576	Prbj.g_01768	Prad.g_01388
OG0000577	Prbj.g_01767	Prad.g_01389
OG0000578	Prbj.g_01766	Prad.g_01390
OG0000579	Prbj.g_01765	Prad.g_01391
OG0000580	Prbj.g_01764	Prad.g_01392
OG0000581	Prbj.g_01760	Prad.g_01394
OG0000582	Prbj.g_01756	Prad.g_01397
OG0000583	Prbj.g_01755	Prad.g_01398
OG0000584	Prbj.g_01754	Prad.g_01399
OG0000585	Prbj.g_01752	Prad.g_01401
OG0000586	Prbj.g_01750	Prad.g_01402
OG0000587	Prbj.g_01748	Prad.g_01403
OG0000588	Prbj.g_02547	Prad.g_01407
OG0000589	Prbj.g_02550	Prad.g_01410
OG0000590	Prbj.g_02551	Prad.g_01411
OG0000591	Prbj.g_02558	Prad.g_01414
OG0000592	Prbj.g_02559	Prad.g_01415
OG0000593	Prbj.g_02569	Prad.g_01421
OG0000594	Prbj.g_02570	Prad.g_01422
OG0000595	Prbj.g_02571	Prad.g_01423
OG0000596	Prbj.g_02576	Prad.g_01427
OG0000597	Prbj.g_02579	Prad.g_01429
OG0000598	Prbj.g_02580	Prad.g_01430
OG0000599	Prbj.g_02590	Prad.g_01433
OG0000600	Prbj.g_02591	Prad.g_01219
OG0000601	Prbj.g_02592	Prad.g_01220
OG0000602	Prbj.g_02596	Prad.g_01222
OG0000603	Prbj.g_02597	Prad.g_01223
OG0000604	Prbj.g_02598	Prad.g_01224
OG0000605	Prbj.g_00792	Prad.g_01225
OG0000606	Prbj.g_00803	Prad.g_01228
OG0000607	Prbj.g_00806	Prad.g_01231
OG0000608	Prbj.g_00807	Prad.g_01232
OG0000609	Prbj.g_00809	Prad.g_01233
OG0000610	Prbj.g_00818	Prad.g_01238
OG0000611	Prbj.g_00821	Prad.g_01241
OG0000612	Prbj.g_00822	Prad.g_01242
OG0000613	Prbj.g_01466	Prad.g_01247
OG0000614	Prbj.g_00946	Prad.g_01266
OG0000615	Prbj.g_02373	Prad.g_01274
OG0000616	Prbj.g_02057	Prad.g_01278
OG0000617	Prbj.g_02184	Prad.g_01055
OG0000618	Prbj.g_02185	Prad.g_01056
OG0000619	Prbj.g_02186	Prad.g_01057
OG0000620	Prbj.g_02190	Prad.g_01060
OG0000621	Prbj.g_02191	Prad.g_01061
OG0000622	Prbj.g_02192	Prad.g_01062
OG0000623	Prbj.g_02193	Prad.g_01063
OG0000624	Prbj.g_02194	Prad.g_01064
OG0000625	Prbj.g_02195	Prad.g_01065
OG0000626	Prbj.g_02196	Prad.g_01066
OG0000627	Prbj.g_02320	Prad.g_01067
OG0000628	Prbj.g_02319	Prad.g_01068
OG0000629	Prbj.g_02316	Prad.g_01069
OG0000630	Prbj.g_02312	Prad.g_01072
OG0000631	Prbj.g_02306	Prad.g_01137
OG0000632	Prbj.g_02305	Prad.g_01138
OG0000633	Prbj.g_02304	Prad.g_01139
OG0000634	Prbj.g_02408	Prad.g_01142
OG0000635	Prbj.g_02409	Prad.g_01143
OG0000636	Prbj.g_02411	Prad.g_01145
OG0000637	Prbj.g_02413	Prad.g_01147
OG0000638	Prbj.g_02414	Prad.g_01148
OG0000639	Prbj.g_02415	Prad.g_01149
OG0000640	Prbj.g_02416	Prad.g_01150
OG0000641	Prbj.g_02420	Prad.g_01154
OG0000642	Prbj.g_02421	Prad.g_01155
OG0000643	Prbj.g_02422	Prad.g_01156
OG0000644	Prbj.g_02423	Prad.g_01157
OG0000645	Prbj.g_02424	Prad.g_01158
OG0000646	Prbj.g_02427	Prad.g_01160
OG0000647	Prbj.g_02430	Prad.g_01161
OG0000648	Prbj.g_02432	Prad.g_01163
OG0000649	Prbj.g_02433	Prad.g_01164
OG0000650	Prbj.g_02434	Prad.g_01165
OG0000651	Prbj.g_02435	Prad.g_01166
OG0000652	Prbj.g_02436	Prad.g_01167
OG0000653	Prbj.g_02438	Prad.g_01169
OG0000654	Prbj.g_02439	Prad.g_01170
OG0000655	Prbj.g_02440	Prad.g_01171
OG0000656	Prbj.g_02443	Prad.g_01174
OG0000657	Prbj.g_02476	Prad.g_01182
OG0000658	Prbj.g_02478	Prad.g_01183
OG0000659	Prbj.g_02479	Prad.g_01184
OG0000660	Prbj.g_02483	Prad.g_00306
OG0000661	Prbj.g_02485	Prad.g_00304
OG0000662	Prbj.g_02487	Prad.g_00302
OG0000663	Prbj.g_02490	Prad.g_00300
OG0000664	Prbj.g_02491	Prad.g_00299
OG0000665	Prbj.g_02504	Prad.g_00295
OG0000666	Prbj.g_02507	Prad.g_00294
OG0000667	Prbj.g_02514	Prad.g_00290
OG0000668	Prbj.g_02215	Prad.g_00260
OG0000669	Prbj.g_02523	Prad.g_00253
OG0000670	Prbj.g_00044	Prad.g_00251
OG0000671	Prbj.g_02335	Prad.g_00249
OG0000672	Prbj.g_02338	Prad.g_00247
OG0000673	Prbj.g_02341	Prad.g_00244
OG0000674	Prbj.g_02343	Prad.g_00242
OG0000675	Prbj.g_02344	Prad.g_00241
OG0000676	Prbj.g_02352	Prad.g_00239
OG0000677	Prbj.g_02354	Prad.g_00238
OG0000678	Prbj.g_02359	Prad.g_00236
OG0000679	Prbj.g_02379	Prad.g_00232
OG0000680	Prbj.g_02380	Prad.g_00231
OG0000681	Prbj.g_02382	Prad.g_00228
OG0000682	Prbj.g_02383	Prad.g_00227
OG0000683	Prbj.g_02384	Prad.g_00226
OG0000684	Prbj.g_02397	Prad.g_00224
OG0000685	Prbj.g_02395	Prad.g_00222
OG0000686	Prbj.g_02394	Prad.g_00221
OG0000687	Prbj.g_02393	Prad.g_00220
OG0000688	Prbj.g_02399	Prad.g_00217
OG0000689	Prbj.g_02400	Prad.g_00216
OG0000690	Prbj.g_02401	Prad.g_00215
OG0000691	Prbj.g_02402	Prad.g_00214
OG0000692	Prbj.g_02403	Prad.g_00212
OG0000693	Prbj.g_02404	Prad.g_00211
OG0000694	Prbj.g_02405	Prad.g_00210
OG0000695	Prbj.g_02302	Prad.g_00208
OG0000696	Prbj.g_02301	Prad.g_00207
OG0000697	Prbj.g_02299	Prad.g_00206
OG0000698	Prbj.g_02296	Prad.g_00203
OG0000699	Prbj.g_02294	Prad.g_00202
OG0000700	Prbj.g_02293	Prad.g_00201
OG0000701	Prbj.g_02292	Prad.g_00200
OG0000702	Prbj.g_02284	Prad.g_00198
OG0000703	Prbj.g_02283	Prad.g_00197
OG0000704	Prbj.g_02281	Prad.g_00196
OG0000705	Prbj.g_02275	Prad.g_00192
OG0000706	Prbj.g_02274	Prad.g_00191
OG0000707	Prbj.g_02273	Prad.g_00190
OG0000708	Prbj.g_02271	Prad.g_00189
OG0000709	Prbj.g_02264	Prad.g_00185
OG0000710	Prbj.g_02260	Prad.g_00182
OG0000711	Prbj.g_02237	Prad.g_00165
OG0000712	Prbj.g_02236	Prad.g_00163
OG0000713	Prbj.g_02235	Prad.g_00162
OG0000714	Prbj.g_02231	Prad.g_00161
OG0000715	Prbj.g_02229	Prad.g_00159
OG0000716	Prbj.g_02225	Prad.g_00157
OG0000717	Prbj.g_02224	Prad.g_00156
OG0000718	Prbj.g_02219	Prad.g_00144
OG0000719	Prbj.g_02217	Prad.g_00142
OG0000720	Prbj.g_02204	Prad.g_01039
OG0000721	Prbj.g_02203	Prad.g_01037
OG0000722	Prbj.g_02202	Prad.g_01036
OG0000723	Prbj.g_02198	Prad.g_01033
OG0000724	Prbj.g_01843	Prad.g_01023
OG0000725	Prbj.g_01836	Prad.g_01017
OG0000726	Prbj.g_01835	Prad.g_01016
OG0000727	Prbj.g_01834	Prad.g_01015
OG0000728	Prbj.g_01833	Prad.g_01013
OG0000729	Prbj.g_01289	Prad.g_00970
OG0000730	Prbj.g_00343	Prad.g_00635
OG0000731	Prbj.g_00333	Prad.g_00639
OG0000732	Prbj.g_01220	Prad.g_00649
OG0000733	Prbj.g_01997	Prad.g_01988
OG0000734	Prbj.g_00627	Prad.g_01511
OG0000735	Prbj.g_00953	Prad.g_01509
OG0000736	Prbj.g_00954	Prad.g_01508
OG0000737	Prbj.g_00955	Prad.g_01507
OG0000738	Prbj.g_00962	Prad.g_01503
OG0000739	Prbj.g_00964	Prad.g_01502
OG0000740	Prbj.g_00965	Prad.g_01501
OG0000741	Prbj.g_00968	Prad.g_01500
OG0000742	Prbj.g_00970	Prad.g_01497
OG0000743	Prbj.g_00972	Prad.g_01495
OG0000744	Prbj.g_00973	Prad.g_01494
OG0000745	Prbj.g_00846	Prad.g_01493
OG0000746	Prbj.g_00844	Prad.g_01491
OG0000747	Prbj.g_00843	Prad.g_01490
OG0000748	Prbj.g_00831	Prad.g_01487
OG0000749	Prbj.g_00830	Prad.g_01486
OG0000750	Prbj.g_00829	Prad.g_01485
OG0000751	Prbj.g_00305	Prad.g_01483
OG0000752	Prbj.g_00308	Prad.g_01481
OG0000753	Prbj.g_00311	Prad.g_01478
OG0000754	Prbj.g_01910	Prad.g_01475
OG0000755	Prbj.g_00002	Prad.g_01472
OG0000756	Prbj.g_00003	Prad.g_01470, Prad.g_01471
OG0000757	Prbj.g_00010	Prad.g_01464
OG0000758	Prbj.g_00011	Prad.g_01463
OG0000759	Prbj.g_00012	Prad.g_01462
OG0000760	Prbj.g_00013	Prad.g_01461
OG0000761	Prbj.g_00014	Prad.g_01460
OG0000762	Prbj.g_01908	Prad.g_01459
OG0000763	Prbj.g_01906	Prad.g_01457
OG0000764	Prbj.g_01905	Prad.g_01456
OG0000765	Prbj.g_02163	Prad.g_01447
OG0000766	Prbj.g_02164	Prad.g_01446
OG0000767	Prbj.g_02166	Prad.g_01444
OG0000768	Prbj.g_02167	Prad.g_01443
OG0000769	Prbj.g_00313	Prad.g_01441
OG0000770	Prbj.g_00019	Prad.g_01439
OG0000771	Prbj.g_01848	Prad.g_00076
OG0000772	Prbj.g_01679	Prad.g_00341
OG0000773	Prbj.g_00161	Prad.g_00361
OG0000774	Prbj.g_01719	Prad.g_00363
OG0000775	Prbj.g_01721	Prad.g_00365
OG0000776	Prbj.g_01722	Prad.g_00366
OG0000777	Prbj.g_01723	Prad.g_00631
OG0000778	Prbj.g_01724	Prad.g_00630
OG0000779	Prbj.g_01729	Prad.g_00626
OG0000780	Prbj.g_01732	Prad.g_00625
OG0000781	Prbj.g_01736	Prad.g_00622
OG0000782	Prbj.g_01737	Prad.g_00621
OG0000783	Prbj.g_01738	Prad.g_00620
OG0000784	Prbj.g_01739	Prad.g_00619
OG0000785	Prbj.g_01741	Prad.g_00617
OG0000786	Prbj.g_01744	Prad.g_00615
OG0000787	Prbj.g_01745	Prad.g_00614
OG0000788	Prbj.g_00094	Prad.g_00607
OG0000789	Prbj.g_00687	Prad.g_00604
OG0000790	Prbj.g_01643	Prad.g_00589
OG0000791	Prbj.g_01645	Prad.g_00587
OG0000792	Prbj.g_01646	Prad.g_00586
OG0000793	Prbj.g_01650	Prad.g_00583
OG0000794	Prbj.g_01651	Prad.g_00582
OG0000795	Prbj.g_01652	Prad.g_00581
OG0000796	Prbj.g_01656	Prad.g_00577
OG0000797	Prbj.g_01657	Prad.g_00576
OG0000799	Prbj.g_01304	Prad.g_00533
OG0000800	Prbj.g_01303	Prad.g_00532
OG0000801	Prbj.g_01302	Prad.g_00531
OG0000802	Prbj.g_01293	Prad.g_00529
OG0000803	Prbj.g_01041	Prad.g_00527
OG0000804	Prbj.g_01043	Prad.g_00526
OG0000805	Prbj.g_01045	Prad.g_00524
OG0000806	Prbj.g_01047	Prad.g_00522
OG0000807	Prbj.g_01049	Prad.g_00521
OG0000808	Prbj.g_01050	Prad.g_00520
OG0000809	Prbj.g_01054	Prad.g_00517
OG0000810	Prbj.g_01055	Prad.g_00516
OG0000811	Prbj.g_01067	Prad.g_00512
OG0000812	Prbj.g_01069	Prad.g_00510
OG0000813	Prbj.g_01070	Prad.g_00509
OG0000814	Prbj.g_01072	Prad.g_00507
OG0000815	Prbj.g_01073	Prad.g_00506
OG0000816	Prbj.g_01075	Prad.g_00504
OG0000817	Prbj.g_01076	Prad.g_00503
OG0000818	Prbj.g_00631	Prad.g_00498
OG0000819	Prbj.g_00632	Prad.g_00497
OG0000820	Prbj.g_00633	Prad.g_00496
OG0000821	Prbj.g_00640	Prad.g_00491
OG0000822	Prbj.g_00642	Prad.g_00490
OG0000823	Prbj.g_00643	Prad.g_00489
OG0000824	Prbj.g_00647	Prad.g_00486
OG0000825	Prbj.g_00648	Prad.g_00485
OG0000826	Prbj.g_00649	Prad.g_00484
OG0000827	Prbj.g_00650	Prad.g_00483
OG0000828	Prbj.g_00653	Prad.g_00480
OG0000829	Prbj.g_00654	Prad.g_00479
OG0000830	Prbj.g_00655	Prad.g_00478
OG0000831	Prbj.g_00657	Prad.g_00476
OG0000832	Prbj.g_01684	Prad.g_00470
OG0000833	Prbj.g_01692	Prad.g_00462
OG0000834	Prbj.g_01693	Prad.g_00461
OG0000835	Prbj.g_01694	Prad.g_00460
OG0000836	Prbj.g_01696	Prad.g_00459
OG0000837	Prbj.g_01697	Prad.g_00458
OG0000838	Prbj.g_01700	Prad.g_00456
OG0000839	Prbj.g_01701	Prad.g_00455
OG0000840	Prbj.g_01702	Prad.g_00454
OG0000841	Prbj.g_01703	Prad.g_00453
OG0000842	Prbj.g_01704	Prad.g_00452
OG0000843	Prbj.g_01705	Prad.g_00451
OG0000844	Prbj.g_01707	Prad.g_00450
OG0000845	Prbj.g_01708	Prad.g_00449
OG0000846	Prbj.g_01709	Prad.g_00448
OG0000847	Prbj.g_01710	Prad.g_00447
OG0000848	Prbj.g_01711	Prad.g_00446
OG0000849	Prbj.g_01712	Prad.g_00445
OG0000850	Prbj.g_01713	Prad.g_00443
OG0000851	Prbj.g_00888	Prad.g_00442
OG0000852	Prbj.g_00887	Prad.g_00441
OG0000853	Prbj.g_00882	Prad.g_00437
OG0000854	Prbj.g_00880	Prad.g_00435
OG0000855	Prbj.g_00879	Prad.g_00434
OG0000856	Prbj.g_02561	Prad.g_00419
OG0000857	Prbj.g_02429	Prad.g_00388
OG0000858	Prbj.g_00868	Prad.g_00947
OG0000859	Prbj.g_00867	Prad.g_00946
OG0000860	Prbj.g_00855	Prad.g_00939
OG0000861	Prbj.g_00854	Prad.g_00938
OG0000862	Prbj.g_00852	Prad.g_00937
OG0000863	Prbj.g_00495	Prad.g_00935
OG0000864	Prbj.g_00494	Prad.g_00934
OG0000865	Prbj.g_00493	Prad.g_00933
OG0000866	Prbj.g_00492	Prad.g_00932
OG0000867	Prbj.g_00491	Prad.g_00931
OG0000868	Prbj.g_00489	Prad.g_00930
OG0000869	Prbj.g_00486	Prad.g_00926
OG0000870	Prbj.g_00481	Prad.g_00921
OG0000871	Prbj.g_00480	Prad.g_00920
OG0000872	Prbj.g_00478	Prad.g_00919
OG0000873	Prbj.g_00475	Prad.g_00916
OG0000874	Prbj.g_00471	Prad.g_00913
OG0000875	Prbj.g_00470	Prad.g_00912
OG0000876	Prbj.g_00469	Prad.g_00911
OG0000877	Prbj.g_00466	Prad.g_00909
OG0000878	Prbj.g_00465	Prad.g_00908
OG0000879	Prbj.g_00464	Prad.g_00907
OG0000880	Prbj.g_00463	Prad.g_00906
OG0000881	Prbj.g_00458	Prad.g_00902
OG0000882	Prbj.g_00453	Prad.g_00897
OG0000883	Prbj.g_00451	Prad.g_00895
OG0000884	Prbj.g_00449	Prad.g_00893
OG0000885	Prbj.g_00448	Prad.g_00892
OG0000886	Prbj.g_00447	Prad.g_00891
OG0000887	Prbj.g_00446	Prad.g_00890
OG0000888	Prbj.g_00444	Prad.g_00888
OG0000889	Prbj.g_00442	Prad.g_00886
OG0000890	Prbj.g_00428	Prad.g_00885
OG0000891	Prbj.g_00427	Prad.g_00884
OG0000892	Prbj.g_00425	Prad.g_00882
OG0000893	Prbj.g_02660	Prad.g_00879
OG0000894	Prbj.g_02656	Prad.g_00877
OG0000895	Prbj.g_02651	Prad.g_00874
OG0000896	Prbj.g_02650	Prad.g_00873
OG0000897	Prbj.g_02648	Prad.g_00871
OG0000898	Prbj.g_02647	Prad.g_00870
OG0000899	Prbj.g_02646	Prad.g_00869
OG0000900	Prbj.g_02645	Prad.g_00868
OG0000901	Prbj.g_02641	Prad.g_00865
OG0000902	Prbj.g_02639	Prad.g_00863
OG0000903	Prbj.g_01027	Prad.g_00860
OG0000904	Prbj.g_01032	Prad.g_00858
OG0000905	Prbj.g_01034	Prad.g_00853
OG0000906	Prbj.g_02635	Prad.g_00852
OG0000907	Prbj.g_01025	Prad.g_00849
OG0000908	Prbj.g_01022	Prad.g_00846
OG0000909	Prbj.g_01021	Prad.g_00845
OG0000910	Prbj.g_01020	Prad.g_00844
OG0000911	Prbj.g_01018	Prad.g_00842
OG0000912	Prbj.g_01017	Prad.g_00841
OG0000913	Prbj.g_01016	Prad.g_00840
OG0000914	Prbj.g_01015	Prad.g_00839
OG0000915	Prbj.g_01014	Prad.g_00838
OG0000916	Prbj.g_01013	Prad.g_00837
OG0000917	Prbj.g_01012	Prad.g_00836
OG0000918	Prbj.g_01011	Prad.g_00835
OG0000919	Prbj.g_01010	Prad.g_00834
OG0000920	Prbj.g_01009	Prad.g_00833
OG0000921	Prbj.g_01008	Prad.g_00832
OG0000922	Prbj.g_01007	Prad.g_00831
OG0000923	Prbj.g_01003	Prad.g_00827
OG0000924	Prbj.g_01002	Prad.g_00826
OG0000925	Prbj.g_01001	Prad.g_00825
OG0000926	Prbj.g_01000	Prad.g_00824
OG0000927	Prbj.g_00998	Prad.g_00822
OG0000928	Prbj.g_00997	Prad.g_00821
OG0000929	Prbj.g_00996	Prad.g_00820
OG0000930	Prbj.g_00995	Prad.g_00819
OG0000931	Prbj.g_00994	Prad.g_00818
OG0000932	Prbj.g_00993	Prad.g_00817
OG0000933	Prbj.g_00988	Prad.g_00813
OG0000934	Prbj.g_00986	Prad.g_00811
OG0000935	Prbj.g_00985	Prad.g_00810
OG0000936	Prbj.g_00984	Prad.g_00809
OG0000937	Prbj.g_00983	Prad.g_00808
OG0000938	Prbj.g_00414	Prad.g_00806
OG0000939	Prbj.g_00413	Prad.g_00805
OG0000940	Prbj.g_00404	Prad.g_00798
OG0000941	Prbj.g_00402	Prad.g_00796
OG0000942	Prbj.g_00400	Prad.g_00794
OG0000943	Prbj.g_00399	Prad.g_00793
OG0000944	Prbj.g_00397	Prad.g_00792
OG0000945	Prbj.g_00395	Prad.g_00791
OG0000946	Prbj.g_00368	Prad.g_00787
OG0000947	Prbj.g_00365	Prad.g_00785
OG0000948	Prbj.g_00364	Prad.g_00784
OG0000949	Prbj.g_00361	Prad.g_00781
OG0000950	Prbj.g_01501	Prad.g_00776
OG0000951	Prbj.g_01506	Prad.g_00772
OG0000952	Prbj.g_01513	Prad.g_00768
OG0000953	Prbj.g_01517	Prad.g_00765
OG0000954	Prbj.g_01577	Prad.g_01641
OG0000955	Prbj.g_01578	Prad.g_01640
OG0000956	Prbj.g_01580	Prad.g_01638
OG0000957	Prbj.g_01596	Prad.g_01633
OG0000958	Prbj.g_01597	Prad.g_01632
OG0000959	Prbj.g_01821	Prad.g_01628
OG0000960	Prbj.g_01820	Prad.g_01627
OG0000961	Prbj.g_01809	Prad.g_01625
OG0000962	Prbj.g_01290	Prad.g_01623
OG0000963	Prbj.g_01285	Prad.g_01620
OG0000964	Prbj.g_01284	Prad.g_01619
OG0000965	Prbj.g_01283	Prad.g_01618
OG0000966	Prbj.g_01250	Prad.g_01611
OG0000967	Prbj.g_01244	Prad.g_01607
OG0000968	Prbj.g_01241	Prad.g_01605
OG0000969	Prbj.g_01239	Prad.g_01604
OG0000970	Prbj.g_01238	Prad.g_01603
OG0000971	Prbj.g_01236	Prad.g_01602
OG0000972	Prbj.g_01235	Prad.g_01601
OG0000973	Prbj.g_01234	Prad.g_01600
OG0000974	Prbj.g_01233	Prad.g_01599
OG0000975	Prbj.g_01232	Prad.g_01598
OG0000976	Prbj.g_01231	Prad.g_01597
OG0000977	Prbj.g_01229	Prad.g_01596
OG0000978	Prbj.g_01228	Prad.g_01595
OG0000979	Prbj.g_01225	Prad.g_01592
OG0000980	Prbj.g_01221	Prad.g_01590
OG0000981	Prbj.g_01218	Prad.g_01588
OG0000982	Prbj.g_01956	Prad.g_01586
OG0000983	Prbj.g_01957	Prad.g_01585
OG0000984	Prbj.g_01958	Prad.g_01584
OG0000985	Prbj.g_01962	Prad.g_01581
OG0000986	Prbj.g_01964	Prad.g_01579
OG0000987	Prbj.g_01966	Prad.g_01578
OG0000988	Prbj.g_01970	Prad.g_01575
OG0000989	Prbj.g_01980	Prad.g_01571
OG0000990	Prbj.g_02002	Prad.g_01568
OG0000991	Prbj.g_02005	Prad.g_01567
OG0000992	Prbj.g_02008	Prad.g_01565
OG0000993	Prbj.g_02009	Prad.g_01564
OG0000994	Prbj.g_02012	Prad.g_01563
OG0000995	Prbj.g_02021	Prad.g_01559
OG0000996	Prbj.g_02034	Prad.g_01558
OG0000997	Prbj.g_02043	Prad.g_01557
OG0000998	Prbj.g_02045	Prad.g_01555
OG0000999	Prbj.g_02046	Prad.g_01554
OG0001000	Prbj.g_02049	Prad.g_01551
OG0001001	Prbj.g_02053	Prad.g_01549
OG0001002	Prbj.g_02060	Prad.g_01545
OG0001003	Prbj.g_02062	Prad.g_01544
OG0001004	Prbj.g_02063	Prad.g_01543
OG0001005	Prbj.g_02065	Prad.g_01542
OG0001006	Prbj.g_02071	Prad.g_01538
OG0001007	Prbj.g_02073	Prad.g_01536
OG0001008	Prbj.g_00101	Prad.g_00070
OG0001009	Prbj.g_01199	Prad.g_01959
OG0001010	Prbj.g_01200	Prad.g_01958
OG0001011	Prbj.g_01202	Prad.g_01957
OG0001012	Prbj.g_01953	Prad.g_01944
OG0001013	Prbj.g_01928	Prad.g_01938
OG0001014	Prbj.g_01919	Prad.g_01935
OG0001015	Prbj.g_01918	Prad.g_01934
OG0001016	Prbj.g_00569	Prad.g_01920
OG0001017	Prbj.g_00575	Prad.g_01916
OG0001018	Prbj.g_00577	Prad.g_01913
OG0001019	Prbj.g_00590	Prad.g_01904
OG0001020	Prbj.g_00596	Prad.g_01903
OG0001021	Prbj.g_00600	Prad.g_01902
OG0001022	Prbj.g_00605	Prad.g_01899
OG0001023	Prbj.g_00606	Prad.g_01898
OG0001024	Prbj.g_00610	Prad.g_01895
OG0001025	Prbj.g_00617	Prad.g_01889
OG0001026	Prbj.g_00630	Prad.g_01882
OG0001027	Prbj.g_01550	Prad.g_01881
OG0001028	Prbj.g_01552	Prad.g_01879
OG0001029	Prbj.g_01554	Prad.g_01878
OG0001030	Prbj.g_01535	Prad.g_01863
OG0001031	Prbj.g_01143	Prad.g_01805
OG0001032	Prbj.g_01146	Prad.g_01804
OG0001033	Prbj.g_00287	Prad.g_01783
OG0001034	Prbj.g_02608	Prad.g_01755
OG0001035	Prbj.g_01360	Prad.g_01737
OG0001036	Prbj.g_01364	Prad.g_01732
OG0001037	Prbj.g_01366	Prad.g_01731
OG0001038	Prbj.g_01403	Prad.g_01713
OG0001039	Prbj.g_01406	Prad.g_01710
OG0001040	Prbj.g_01409	Prad.g_01708
OG0001041	Prbj.g_01414	Prad.g_01704
OG0001042	Prbj.g_01439	Prad.g_01687
OG0001043	Prbj.g_01441	Prad.g_01686
OG0001044	Prbj.g_00342	Prad.g_01658
OG0001045	Prbj.g_00330	Prad.g_01649
OG0001046	Prbj.g_00874	Prad.g_00730
OG0001047	Prbj.g_00103	Prad.g_00068
OG0001048	Prbj.g_00104	Prad.g_00067
OG0001049	Prbj.g_00107	Prad.g_00065
OG0001050	Prbj.g_00108	Prad.g_00064
OG0001051	Prbj.g_00109	Prad.g_00063
OG0001052	Prbj.g_00132	Prad.g_00036
OG0001053	Prbj.g_01627	Prad.g_00024
OG0001054	Prbj.g_01609	Prad.g_00131
OG0001055	Prbj.g_02103	Prad.g_00112
OG0001056	Prbj.g_02132	Prad.g_00093
OG0001057	Prbj.g_02144	Prad.g_01331
OG0001058	Prbj.g_01863	Prad.g_01339
OG0001059	Prbj.g_01867	Prad.g_01343
OG0001060	Prbj.g_01874	Prad.g_01350
OG0001061	Prbj.g_01802	Prad.g_01363
OG0001062	Prbj.g_01800	Prad.g_01365
OG0001063	Prbj.g_01796	Prad.g_01367
OG0001064	Prbj.g_01795	Prad.g_01368
OG0001065	Prbj.g_01794	Prad.g_01369
OG0001066	Prbj.g_01793	Prad.g_01370
OG0001067	Prbj.g_01792	Prad.g_01371
OG0001068	Prbj.g_01791	Prad.g_01372
OG0001069	Prbj.g_01790	Prad.g_01373
OG0001070	Prbj.g_01786	Prad.g_01376
OG0001071	Prbj.g_01785	Prad.g_01377
OG0001072	Prbj.g_01782	Prad.g_01379
OG0001073	Prbj.g_01763	Prad.g_01393
OG0001074	Prbj.g_02544	Prad.g_01404
OG0001075	Prbj.g_02545	Prad.g_01405
OG0001076	Prbj.g_02553	Prad.g_01413
OG0001077	Prbj.g_02563	Prad.g_01417
OG0001078	Prbj.g_02574	Prad.g_01425
OG0001079	Prbj.g_02593	Prad.g_01221
OG0001080	Prbj.g_00794	Prad.g_01227
OG0001081	Prbj.g_00804	Prad.g_01229
OG0001082	Prbj.g_00805	Prad.g_01230
OG0001083	Prbj.g_00813	Prad.g_01235
OG0001084	Prbj.g_00815	Prad.g_01236
OG0001085	Prbj.g_00825	Prad.g_01244
OG0001086	Prbj.g_02707	Prad.g_01245
OG0001087	Prbj.g_00927	Prad.g_01262
OG0001088	Prbj.g_00931	Prad.g_01263
OG0001089	Prbj.g_00757	Prad.g_01271
OG0001090	Prbj.g_02180	Prad.g_01050
OG0001091	Prbj.g_02182	Prad.g_01052
OG0001092	Prbj.g_02183	Prad.g_01053
OG0001093	Prbj.g_02187	Prad.g_01058
OG0001094	Prbj.g_02406	Prad.g_01140
OG0001095	Prbj.g_02425	Prad.g_01159
OG0001096	Prbj.g_02441	Prad.g_01172
OG0001097	Prbj.g_02486	Prad.g_00303
OG0001098	Prbj.g_02323	Prad.g_00288
OG0001099	Prbj.g_01553	Prad.g_00256
OG0001100	Prbj.g_02333	Prad.g_00252
OG0001101	Prbj.g_02334	Prad.g_00250
OG0001102	Prbj.g_02337	Prad.g_00248
OG0001103	Prbj.g_02339	Prad.g_00246
OG0001104	Prbj.g_02396	Prad.g_00223
OG0001105	Prbj.g_02391	Prad.g_00219
OG0001106	Prbj.g_02280	Prad.g_00195
OG0001107	Prbj.g_02270	Prad.g_00188
OG0001108	Prbj.g_02263	Prad.g_00184
OG0001109	Prbj.g_02261	Prad.g_00183
OG0001110	Prbj.g_02259	Prad.g_00181
OG0001111	Prbj.g_02257	Prad.g_00180
OG0001112	Prbj.g_02255	Prad.g_00179
OG0001113	Prbj.g_02254	Prad.g_00178
OG0001114	Prbj.g_02253	Prad.g_00177
OG0001115	Prbj.g_02251	Prad.g_00175
OG0001116	Prbj.g_02250	Prad.g_00174
OG0001117	Prbj.g_02249	Prad.g_00173
OG0001118	Prbj.g_02248	Prad.g_00172
OG0001119	Prbj.g_02247	Prad.g_00171
OG0001120	Prbj.g_02245	Prad.g_00169
OG0001122	Prbj.g_02216	Prad.g_00141
OG0001123	Prbj.g_02209	Prad.g_00137
OG0001124	Prbj.g_02207	Prad.g_00135
OG0001125	Prbj.g_02205	Prad.g_00134
OG0001126	Prbj.g_01850	Prad.g_01030
OG0001127	Prbj.g_01849	Prad.g_01029
OG0001128	Prbj.g_01846	Prad.g_01026
OG0001129	Prbj.g_01845	Prad.g_01025
OG0001130	Prbj.g_01844	Prad.g_01024
