Orthogroup	Prbj	Prau
OG0000567	Prbj.g_01883	Prau.g_00607
OG0000568	Prbj.g_01885	Prau.g_00608
OG0000569	Prbj.g_01807	Prau.g_00609
OG0000570	Prbj.g_01806	Prau.g_00610
OG0000571	Prbj.g_01803	Prau.g_00612
OG0000572	Prbj.g_01787	Prau.g_00625
OG0000573	Prbj.g_01780	Prau.g_00630
OG0000574	Prbj.g_01779	Prau.g_00631
OG0000575	Prbj.g_01770	Prau.g_00635
OG0000576	Prbj.g_01768	Prau.g_00637
OG0000577	Prbj.g_01767	Prau.g_00638
OG0000578	Prbj.g_01766	Prau.g_00639
OG0000579	Prbj.g_01765	Prau.g_00640
OG0000580	Prbj.g_01764	Prau.g_00641
OG0000581	Prbj.g_01760	Prau.g_00643
OG0000582	Prbj.g_01756	Prau.g_00646
OG0000583	Prbj.g_01755	Prau.g_00647
OG0000584	Prbj.g_01754	Prau.g_00648
OG0000585	Prbj.g_01752	Prau.g_00650
OG0000586	Prbj.g_01750	Prau.g_00651
OG0000587	Prbj.g_01748	Prau.g_00652
OG0000588	Prbj.g_02547	Prau.g_00656
OG0000589	Prbj.g_02550	Prau.g_00661
OG0000590	Prbj.g_02551	Prau.g_00662
OG0000591	Prbj.g_02558	Prau.g_00665
OG0000592	Prbj.g_02559	Prau.g_00666
OG0000593	Prbj.g_02569	Prau.g_00672
OG0000594	Prbj.g_02570	Prau.g_00673
OG0000595	Prbj.g_02571	Prau.g_00674
OG0000596	Prbj.g_02576	Prau.g_00678
OG0000597	Prbj.g_02579	Prau.g_00680
OG0000598	Prbj.g_02580	Prau.g_00681
OG0000599	Prbj.g_02590	Prau.g_00684
OG0000600	Prbj.g_02591	Prau.g_00685
OG0000601	Prbj.g_02592	Prau.g_00686
OG0000602	Prbj.g_02596	Prau.g_00688
OG0000603	Prbj.g_02597	Prau.g_00689
OG0000604	Prbj.g_02598	Prau.g_00690
OG0000605	Prbj.g_00792	Prau.g_00691
OG0000606	Prbj.g_00803	Prau.g_00694
OG0000607	Prbj.g_00806	Prau.g_00697
OG0000608	Prbj.g_00807	Prau.g_00698
OG0000609	Prbj.g_00809	Prau.g_00699
OG0000610	Prbj.g_00818	Prau.g_00704
OG0000611	Prbj.g_00821	Prau.g_00707
OG0000612	Prbj.g_00822	Prau.g_00708
OG0000613	Prbj.g_01466	Prau.g_00713
OG0000614	Prbj.g_00946	Prau.g_00732
OG0000615	Prbj.g_02373	Prau.g_00740
OG0000616	Prbj.g_02057	Prau.g_00744
OG0000617	Prbj.g_02184	Prau.g_00761
OG0000618	Prbj.g_02185	Prau.g_00762
OG0000619	Prbj.g_02186	Prau.g_00763
OG0000620	Prbj.g_02190	Prau.g_00766
OG0000621	Prbj.g_02191	Prau.g_00767
OG0000622	Prbj.g_02192	Prau.g_00768
OG0000623	Prbj.g_02193	Prau.g_00769
OG0000624	Prbj.g_02194	Prau.g_00770
OG0000625	Prbj.g_02195	Prau.g_00771
OG0000626	Prbj.g_02196	Prau.g_00772
OG0000627	Prbj.g_02320	Prau.g_00773
OG0000628	Prbj.g_02319	Prau.g_00774
OG0000629	Prbj.g_02316	Prau.g_00775
OG0000630	Prbj.g_02312	Prau.g_00778
OG0000631	Prbj.g_02306	Prau.g_00845
OG0000632	Prbj.g_02305	Prau.g_00846
OG0000633	Prbj.g_02304	Prau.g_00847
OG0000634	Prbj.g_02408	Prau.g_00850
OG0000635	Prbj.g_02409	Prau.g_00851
OG0000636	Prbj.g_02411	Prau.g_00853
OG0000637	Prbj.g_02413	Prau.g_00855
OG0000638	Prbj.g_02414	Prau.g_00856
OG0000639	Prbj.g_02415	Prau.g_00857
OG0000640	Prbj.g_02416	Prau.g_00858
OG0000641	Prbj.g_02420	Prau.g_00862
OG0000642	Prbj.g_02421	Prau.g_00863
OG0000643	Prbj.g_02422	Prau.g_00864
OG0000644	Prbj.g_02423	Prau.g_00865
OG0000645	Prbj.g_02424	Prau.g_00866
OG0000646	Prbj.g_02427	Prau.g_00868
OG0000647	Prbj.g_02430	Prau.g_00869
OG0000648	Prbj.g_02432	Prau.g_00871
OG0000649	Prbj.g_02433	Prau.g_00872
OG0000650	Prbj.g_02434	Prau.g_00873
OG0000651	Prbj.g_02435	Prau.g_00874
OG0000652	Prbj.g_02436	Prau.g_00875
OG0000653	Prbj.g_02438	Prau.g_00877
OG0000654	Prbj.g_02439	Prau.g_00878
OG0000655	Prbj.g_02440	Prau.g_00879
OG0000656	Prbj.g_02443	Prau.g_00882
OG0000657	Prbj.g_02476	Prau.g_00889
OG0000658	Prbj.g_02478	Prau.g_00890
OG0000659	Prbj.g_02479	Prau.g_00891
OG0000660	Prbj.g_02483	Prau.g_00895
OG0000661	Prbj.g_02485	Prau.g_00897
OG0000662	Prbj.g_02487	Prau.g_00899
OG0000663	Prbj.g_02490	Prau.g_00902
OG0000664	Prbj.g_02491	Prau.g_00903
OG0000665	Prbj.g_02504	Prau.g_00907
OG0000666	Prbj.g_02507	Prau.g_00908
OG0000667	Prbj.g_02514	Prau.g_00912
OG0000668	Prbj.g_02215	Prau.g_00942
OG0000669	Prbj.g_02523	Prau.g_00949
OG0000670	Prbj.g_00044	Prau.g_00951
OG0000671	Prbj.g_02335	Prau.g_00953
OG0000672	Prbj.g_02338	Prau.g_00955
OG0000673	Prbj.g_02341	Prau.g_00957
OG0000674	Prbj.g_02343	Prau.g_00959
OG0000675	Prbj.g_02344	Prau.g_00960
OG0000676	Prbj.g_02352	Prau.g_00962
OG0000677	Prbj.g_02354	Prau.g_00963
OG0000678	Prbj.g_02359	Prau.g_00965
OG0000679	Prbj.g_02379	Prau.g_00969
OG0000680	Prbj.g_02380	Prau.g_00970
OG0000681	Prbj.g_02382	Prau.g_00973
OG0000682	Prbj.g_02383	Prau.g_00974
OG0000683	Prbj.g_02384	Prau.g_00975
OG0000684	Prbj.g_02397	Prau.g_00977
OG0000685	Prbj.g_02395	Prau.g_00979
OG0000686	Prbj.g_02394	Prau.g_00980
OG0000687	Prbj.g_02393	Prau.g_00981
OG0000688	Prbj.g_02399	Prau.g_00984
OG0000689	Prbj.g_02400	Prau.g_00985
OG0000690	Prbj.g_02401	Prau.g_00986
OG0000691	Prbj.g_02402	Prau.g_00987
OG0000692	Prbj.g_02403	Prau.g_00989
OG0000693	Prbj.g_02404	Prau.g_00990
OG0000694	Prbj.g_02405	Prau.g_00991
OG0000695	Prbj.g_02302	Prau.g_00993
OG0000696	Prbj.g_02301	Prau.g_00994
OG0000697	Prbj.g_02299	Prau.g_00995
OG0000698	Prbj.g_02296	Prau.g_00998
OG0000699	Prbj.g_02294	Prau.g_00999
OG0000700	Prbj.g_02293	Prau.g_01000
OG0000701	Prbj.g_02292	Prau.g_01001
OG0000702	Prbj.g_02284	Prau.g_01003
OG0000703	Prbj.g_02283	Prau.g_01004
OG0000704	Prbj.g_02281	Prau.g_01005
OG0000705	Prbj.g_02275	Prau.g_01009
OG0000706	Prbj.g_02274	Prau.g_01010
OG0000707	Prbj.g_02273	Prau.g_01011
OG0000708	Prbj.g_02271	Prau.g_01012
OG0000709	Prbj.g_02264	Prau.g_01016
OG0000710	Prbj.g_02260	Prau.g_01019
OG0000711	Prbj.g_02237	Prau.g_01036
OG0000712	Prbj.g_02236	Prau.g_01038
OG0000713	Prbj.g_02235	Prau.g_01039
OG0000714	Prbj.g_02231	Prau.g_01040
OG0000715	Prbj.g_02229	Prau.g_01042
OG0000716	Prbj.g_02225	Prau.g_01044
OG0000717	Prbj.g_02224	Prau.g_01045
OG0000718	Prbj.g_02219	Prau.g_01058
OG0000719	Prbj.g_02217	Prau.g_01060
OG0000720	Prbj.g_02204	Prau.g_01069
OG0000721	Prbj.g_02203	Prau.g_01071
OG0000722	Prbj.g_02202	Prau.g_01072
OG0000723	Prbj.g_02198	Prau.g_01075
OG0000724	Prbj.g_01843	Prau.g_01084
OG0000725	Prbj.g_01836	Prau.g_01090
OG0000726	Prbj.g_01835	Prau.g_01091
OG0000727	Prbj.g_01834	Prau.g_01092
OG0000728	Prbj.g_01833	Prau.g_01094
OG0000729	Prbj.g_01289	Prau.g_01138
OG0000730	Prbj.g_00343	Prau.g_01142
OG0000731	Prbj.g_00333	Prau.g_01146
OG0000732	Prbj.g_01220	Prau.g_01155
OG0000733	Prbj.g_01997	Prau.g_01175
OG0000734	Prbj.g_00627	Prau.g_01192
OG0000735	Prbj.g_00953	Prau.g_01194
OG0000736	Prbj.g_00954	Prau.g_01195
OG0000737	Prbj.g_00955	Prau.g_01196
OG0000738	Prbj.g_00962	Prau.g_01200
OG0000739	Prbj.g_00964	Prau.g_01201
OG0000740	Prbj.g_00965	Prau.g_01202
OG0000741	Prbj.g_00968	Prau.g_01203
OG0000742	Prbj.g_00970	Prau.g_01205
OG0000743	Prbj.g_00972	Prau.g_01207
OG0000744	Prbj.g_00973	Prau.g_01208
OG0000745	Prbj.g_00846	Prau.g_01209
OG0000746	Prbj.g_00844	Prau.g_01211
OG0000747	Prbj.g_00843	Prau.g_01212
OG0000748	Prbj.g_00831	Prau.g_01215
OG0000749	Prbj.g_00830	Prau.g_01216
OG0000750	Prbj.g_00829	Prau.g_01217
OG0000751	Prbj.g_00305	Prau.g_01219
OG0000752	Prbj.g_00308	Prau.g_01221
OG0000753	Prbj.g_00311	Prau.g_01224
OG0000754	Prbj.g_01910	Prau.g_01227
OG0000755	Prbj.g_00002	Prau.g_01230
OG0000756	Prbj.g_00003	Prau.g_01231
OG0000757	Prbj.g_00010	Prau.g_01237
OG0000758	Prbj.g_00011	Prau.g_01238
OG0000759	Prbj.g_00012	Prau.g_01239
OG0000760	Prbj.g_00013	Prau.g_01240
OG0000761	Prbj.g_00014	Prau.g_01241
OG0000762	Prbj.g_01908	Prau.g_01242
OG0000763	Prbj.g_01906	Prau.g_01244
OG0000764	Prbj.g_01905	Prau.g_01245
OG0000765	Prbj.g_02163	Prau.g_01254
OG0000766	Prbj.g_02164	Prau.g_01255
OG0000767	Prbj.g_02166	Prau.g_01257
OG0000768	Prbj.g_02167	Prau.g_01258
OG0000769	Prbj.g_00313	Prau.g_01260
OG0000770	Prbj.g_00019	Prau.g_01262
OG0000771	Prbj.g_01848	Prau.g_01271, Prau.g_01496
OG0000772	Prbj.g_01679	Prau.g_01346
OG0000773	Prbj.g_00161	Prau.g_01361
OG0000774	Prbj.g_01719	Prau.g_01363
OG0000775	Prbj.g_01721	Prau.g_01366
OG0000776	Prbj.g_01722	Prau.g_01367
OG0000777	Prbj.g_01723	Prau.g_01368
OG0000778	Prbj.g_01724	Prau.g_01369
OG0000779	Prbj.g_01729	Prau.g_01373
OG0000780	Prbj.g_01732	Prau.g_01374
OG0000781	Prbj.g_01736	Prau.g_01377
OG0000782	Prbj.g_01737	Prau.g_01378
OG0000783	Prbj.g_01738	Prau.g_01379
OG0000784	Prbj.g_01739	Prau.g_01380
OG0000785	Prbj.g_01741	Prau.g_01382
OG0000786	Prbj.g_01744	Prau.g_01384
OG0000787	Prbj.g_01745	Prau.g_01385
OG0000788	Prbj.g_00094	Prau.g_01396
OG0000789	Prbj.g_00687	Prau.g_01399
OG0000790	Prbj.g_01643	Prau.g_01414
OG0000791	Prbj.g_01645	Prau.g_01416
OG0000792	Prbj.g_01646	Prau.g_01417
OG0000793	Prbj.g_01650	Prau.g_01420
OG0000794	Prbj.g_01651	Prau.g_01421
OG0000795	Prbj.g_01652	Prau.g_01422
OG0000796	Prbj.g_01656	Prau.g_01426
OG0000797	Prbj.g_01657	Prau.g_01427
OG0000799	Prbj.g_01304	Prau.g_01510
OG0000800	Prbj.g_01303	Prau.g_01511
OG0000801	Prbj.g_01302	Prau.g_01512
OG0000802	Prbj.g_01293	Prau.g_01514
OG0000803	Prbj.g_01041	Prau.g_01516
OG0000804	Prbj.g_01043	Prau.g_01517
OG0000805	Prbj.g_01045	Prau.g_01519
OG0000806	Prbj.g_01047	Prau.g_01521
OG0000807	Prbj.g_01049	Prau.g_01522
OG0000808	Prbj.g_01050	Prau.g_01523
OG0000809	Prbj.g_01054	Prau.g_01526
OG0000810	Prbj.g_01055	Prau.g_01527
OG0000811	Prbj.g_01067	Prau.g_01534
OG0000812	Prbj.g_01069	Prau.g_01536
OG0000813	Prbj.g_01070	Prau.g_01537
OG0000814	Prbj.g_01072	Prau.g_01539
OG0000815	Prbj.g_01073	Prau.g_01540
OG0000816	Prbj.g_01075	Prau.g_01542
OG0000817	Prbj.g_01076	Prau.g_01543
OG0000818	Prbj.g_00631	Prau.g_01548
OG0000819	Prbj.g_00632	Prau.g_01549
OG0000820	Prbj.g_00633	Prau.g_01550
OG0000821	Prbj.g_00640	Prau.g_01554
OG0000822	Prbj.g_00642	Prau.g_01555
OG0000823	Prbj.g_00643	Prau.g_01556
OG0000824	Prbj.g_00647	Prau.g_01559
OG0000825	Prbj.g_00648	Prau.g_01560
OG0000826	Prbj.g_00649	Prau.g_01561
OG0000827	Prbj.g_00650	Prau.g_01562
OG0000828	Prbj.g_00653	Prau.g_01565
OG0000829	Prbj.g_00654	Prau.g_01566
OG0000830	Prbj.g_00655	Prau.g_01567
OG0000831	Prbj.g_00657	Prau.g_01569
OG0000832	Prbj.g_01684	Prau.g_01575
OG0000833	Prbj.g_01692	Prau.g_01583
OG0000834	Prbj.g_01693	Prau.g_01584
OG0000835	Prbj.g_01694	Prau.g_01585
OG0000836	Prbj.g_01696	Prau.g_01586
OG0000837	Prbj.g_01697	Prau.g_01587
OG0000838	Prbj.g_01700	Prau.g_01589
OG0000839	Prbj.g_01701	Prau.g_01590
OG0000840	Prbj.g_01702	Prau.g_01591
OG0000841	Prbj.g_01703	Prau.g_01592
OG0000842	Prbj.g_01704	Prau.g_01593
OG0000843	Prbj.g_01705	Prau.g_01594
OG0000844	Prbj.g_01707	Prau.g_01595
OG0000845	Prbj.g_01708	Prau.g_01596
OG0000846	Prbj.g_01709	Prau.g_01597
OG0000847	Prbj.g_01710	Prau.g_01598
OG0000848	Prbj.g_01711	Prau.g_01599
OG0000849	Prbj.g_01712	Prau.g_01600
OG0000850	Prbj.g_01713	Prau.g_01602
OG0000851	Prbj.g_00888	Prau.g_01603
OG0000852	Prbj.g_00887	Prau.g_01604
OG0000853	Prbj.g_00882	Prau.g_01608
OG0000854	Prbj.g_00880	Prau.g_01610
OG0000855	Prbj.g_00879	Prau.g_01611
OG0000856	Prbj.g_02561	Prau.g_01626
OG0000857	Prbj.g_02429	Prau.g_01652
OG0000858	Prbj.g_00868	Prau.g_01726
OG0000859	Prbj.g_00867	Prau.g_01727
OG0000860	Prbj.g_00855	Prau.g_01734
OG0000861	Prbj.g_00854	Prau.g_01735
OG0000862	Prbj.g_00852	Prau.g_01736
OG0000863	Prbj.g_00495	Prau.g_01738
OG0000864	Prbj.g_00494	Prau.g_01739
OG0000865	Prbj.g_00493	Prau.g_01740
OG0000866	Prbj.g_00492	Prau.g_01741
OG0000867	Prbj.g_00491	Prau.g_01742
OG0000868	Prbj.g_00489	Prau.g_01743
OG0000869	Prbj.g_00486	Prau.g_01747
OG0000870	Prbj.g_00481	Prau.g_01752
OG0000871	Prbj.g_00480	Prau.g_01753
OG0000872	Prbj.g_00478	Prau.g_01754
OG0000873	Prbj.g_00475	Prau.g_01757
OG0000874	Prbj.g_00471	Prau.g_01760
OG0000875	Prbj.g_00470	Prau.g_01761
OG0000876	Prbj.g_00469	Prau.g_01762
OG0000877	Prbj.g_00466	Prau.g_01764
OG0000878	Prbj.g_00465	Prau.g_01765
OG0000879	Prbj.g_00464	Prau.g_01766
OG0000880	Prbj.g_00463	Prau.g_01767
OG0000881	Prbj.g_00458	Prau.g_01771
OG0000882	Prbj.g_00453	Prau.g_01776
OG0000883	Prbj.g_00451	Prau.g_01777
OG0000884	Prbj.g_00449	Prau.g_01779
OG0000885	Prbj.g_00448	Prau.g_01780
OG0000886	Prbj.g_00447	Prau.g_01781
OG0000887	Prbj.g_00446	Prau.g_01782
OG0000888	Prbj.g_00444	Prau.g_01784
OG0000889	Prbj.g_00442	Prau.g_01786
OG0000890	Prbj.g_00428	Prau.g_01787
OG0000891	Prbj.g_00427	Prau.g_01788
OG0000892	Prbj.g_00425	Prau.g_01790
OG0000893	Prbj.g_02660	Prau.g_01794
OG0000894	Prbj.g_02656	Prau.g_01796
OG0000895	Prbj.g_02651	Prau.g_01799
OG0000896	Prbj.g_02650	Prau.g_01800
OG0000897	Prbj.g_02648	Prau.g_01802
OG0000898	Prbj.g_02647	Prau.g_01803
OG0000899	Prbj.g_02646	Prau.g_01804
OG0000900	Prbj.g_02645	Prau.g_01805
OG0000901	Prbj.g_02641	Prau.g_01808
OG0000902	Prbj.g_02639	Prau.g_01810
OG0000903	Prbj.g_01027	Prau.g_01813
OG0000904	Prbj.g_01032	Prau.g_01815
OG0000905	Prbj.g_01034	Prau.g_01820
OG0000906	Prbj.g_02635	Prau.g_01821
OG0000907	Prbj.g_01025	Prau.g_01827
OG0000908	Prbj.g_01022	Prau.g_01830
OG0000909	Prbj.g_01021	Prau.g_01831
OG0000910	Prbj.g_01020	Prau.g_01832
OG0000911	Prbj.g_01018	Prau.g_01834
OG0000912	Prbj.g_01017	Prau.g_01835
OG0000913	Prbj.g_01016	Prau.g_01836
OG0000914	Prbj.g_01015	Prau.g_01837
OG0000915	Prbj.g_01014	Prau.g_01838
OG0000916	Prbj.g_01013	Prau.g_01839
OG0000917	Prbj.g_01012	Prau.g_01840
OG0000918	Prbj.g_01011	Prau.g_01841
OG0000919	Prbj.g_01010	Prau.g_01842
OG0000920	Prbj.g_01009	Prau.g_01843
OG0000921	Prbj.g_01008	Prau.g_01844
OG0000922	Prbj.g_01007	Prau.g_01845
OG0000923	Prbj.g_01003	Prau.g_01849
OG0000924	Prbj.g_01002	Prau.g_01850
OG0000925	Prbj.g_01001	Prau.g_01851
OG0000926	Prbj.g_01000	Prau.g_01852
OG0000927	Prbj.g_00998	Prau.g_01854
OG0000928	Prbj.g_00997	Prau.g_01855
OG0000929	Prbj.g_00996	Prau.g_01856
OG0000930	Prbj.g_00995	Prau.g_01857
OG0000931	Prbj.g_00994	Prau.g_01858
OG0000932	Prbj.g_00993	Prau.g_01859
OG0000933	Prbj.g_00988	Prau.g_01863
OG0000934	Prbj.g_00986	Prau.g_01865
OG0000935	Prbj.g_00985	Prau.g_01866
OG0000936	Prbj.g_00984	Prau.g_01867
OG0000937	Prbj.g_00983	Prau.g_01868
OG0000938	Prbj.g_00414	Prau.g_01870
OG0000939	Prbj.g_00413	Prau.g_01871
OG0000940	Prbj.g_00404	Prau.g_01878
OG0000941	Prbj.g_00402	Prau.g_01880
OG0000942	Prbj.g_00400	Prau.g_01882
OG0000943	Prbj.g_00399	Prau.g_01883
OG0000944	Prbj.g_00397	Prau.g_01884
OG0000945	Prbj.g_00395	Prau.g_01885
OG0000946	Prbj.g_00368	Prau.g_01889
OG0000947	Prbj.g_00365	Prau.g_01891
OG0000948	Prbj.g_00364	Prau.g_01892
OG0000949	Prbj.g_00361	Prau.g_01895
OG0000950	Prbj.g_01501	Prau.g_01900
OG0000951	Prbj.g_01506	Prau.g_01904
OG0000952	Prbj.g_01513	Prau.g_01908
OG0000953	Prbj.g_01517	Prau.g_01911
OG0000954	Prbj.g_01577	Prau.g_01915
OG0000955	Prbj.g_01578	Prau.g_01916
OG0000956	Prbj.g_01580	Prau.g_01918
OG0000957	Prbj.g_01596	Prau.g_01923
OG0000958	Prbj.g_01597	Prau.g_01924
OG0000959	Prbj.g_01821	Prau.g_01928
OG0000960	Prbj.g_01820	Prau.g_01929
OG0000961	Prbj.g_01809	Prau.g_01931
OG0000962	Prbj.g_01290	Prau.g_01933
OG0000963	Prbj.g_01285	Prau.g_01937
OG0000964	Prbj.g_01284	Prau.g_01938
OG0000965	Prbj.g_01283	Prau.g_01939
OG0000966	Prbj.g_01250	Prau.g_01946
OG0000967	Prbj.g_01244	Prau.g_01951
OG0000968	Prbj.g_01241	Prau.g_01953
OG0000969	Prbj.g_01239	Prau.g_01954
OG0000970	Prbj.g_01238	Prau.g_01955
OG0000971	Prbj.g_01236	Prau.g_01956
OG0000972	Prbj.g_01235	Prau.g_01957
OG0000973	Prbj.g_01234	Prau.g_01958
OG0000974	Prbj.g_01233	Prau.g_01959
OG0000975	Prbj.g_01232	Prau.g_01960
OG0000976	Prbj.g_01231	Prau.g_01961
OG0000977	Prbj.g_01229	Prau.g_01962
OG0000978	Prbj.g_01228	Prau.g_01963
OG0000979	Prbj.g_01225	Prau.g_01966
OG0000980	Prbj.g_01221	Prau.g_01968
OG0000981	Prbj.g_01218	Prau.g_01970
OG0000982	Prbj.g_01956	Prau.g_01972
OG0000983	Prbj.g_01957	Prau.g_01973
OG0000984	Prbj.g_01958	Prau.g_01974
OG0000985	Prbj.g_01962	Prau.g_01977
OG0000986	Prbj.g_01964	Prau.g_01979
OG0000987	Prbj.g_01966	Prau.g_01980
OG0000988	Prbj.g_01970	Prau.g_01983
OG0000989	Prbj.g_01980	Prau.g_01986
OG0000990	Prbj.g_02002	Prau.g_01989
OG0000991	Prbj.g_02005	Prau.g_01990
OG0000992	Prbj.g_02008	Prau.g_01992
OG0000993	Prbj.g_02009	Prau.g_01993
OG0000994	Prbj.g_02012	Prau.g_01994
OG0000995	Prbj.g_02021	Prau.g_01998
OG0000996	Prbj.g_02034	Prau.g_01999
OG0000997	Prbj.g_02043	Prau.g_02000
OG0000998	Prbj.g_02045	Prau.g_02002
OG0000999	Prbj.g_02046	Prau.g_02003
OG0001000	Prbj.g_02049	Prau.g_02006
OG0001001	Prbj.g_02053	Prau.g_02008
OG0001002	Prbj.g_02060	Prau.g_02012
OG0001003	Prbj.g_02062	Prau.g_02014
OG0001004	Prbj.g_02063	Prau.g_02015
OG0001005	Prbj.g_02065	Prau.g_02016
OG0001006	Prbj.g_02071	Prau.g_02020
OG0001007	Prbj.g_02073	Prau.g_02022
OG0001008	Prbj.g_00101	Prau.g_00478
OG0001009	Prbj.g_01199	Prau.g_00027
OG0001010	Prbj.g_01200	Prau.g_00028
OG0001011	Prbj.g_01202	Prau.g_00029
OG0001012	Prbj.g_01953	Prau.g_00050
OG0001013	Prbj.g_01928	Prau.g_00056
OG0001014	Prbj.g_01919	Prau.g_00059
OG0001015	Prbj.g_01918	Prau.g_00060
OG0001016	Prbj.g_00569	Prau.g_00074
OG0001017	Prbj.g_00575	Prau.g_00078
OG0001018	Prbj.g_00577	Prau.g_00081
OG0001019	Prbj.g_00590	Prau.g_00090
OG0001020	Prbj.g_00596	Prau.g_00091
OG0001021	Prbj.g_00600	Prau.g_00092
OG0001022	Prbj.g_00605	Prau.g_00095
OG0001023	Prbj.g_00606	Prau.g_00096
OG0001024	Prbj.g_00610	Prau.g_00099
OG0001025	Prbj.g_00617	Prau.g_00105
OG0001026	Prbj.g_00630	Prau.g_00112
OG0001027	Prbj.g_01550	Prau.g_00113
OG0001028	Prbj.g_01552	Prau.g_00115
OG0001029	Prbj.g_01554	Prau.g_00116
OG0001030	Prbj.g_01535	Prau.g_00131
OG0001031	Prbj.g_01143	Prau.g_00187
OG0001032	Prbj.g_01146	Prau.g_00188
OG0001033	Prbj.g_00287	Prau.g_00209
OG0001034	Prbj.g_02608	Prau.g_00237
OG0001035	Prbj.g_01360	Prau.g_00256
OG0001036	Prbj.g_01364	Prau.g_00261
OG0001037	Prbj.g_01366	Prau.g_00262
OG0001038	Prbj.g_01403	Prau.g_00280
OG0001039	Prbj.g_01406	Prau.g_00283
OG0001040	Prbj.g_01409	Prau.g_00285
OG0001041	Prbj.g_01414	Prau.g_00289
OG0001042	Prbj.g_01439	Prau.g_00306
OG0001043	Prbj.g_01441	Prau.g_00307
OG0001044	Prbj.g_00342	Prau.g_00335
OG0001045	Prbj.g_00330	Prau.g_00344
OG0001046	Prbj.g_00874	Prau.g_00382
OG0001047	Prbj.g_00103	Prau.g_00480
OG0001048	Prbj.g_00104	Prau.g_00481
OG0001049	Prbj.g_00107	Prau.g_00483
OG0001050	Prbj.g_00108	Prau.g_00484
OG0001051	Prbj.g_00109	Prau.g_00485
OG0001052	Prbj.g_00132	Prau.g_00512
OG0001053	Prbj.g_01627	Prau.g_00524
OG0001054	Prbj.g_01609	Prau.g_00539
OG0001055	Prbj.g_02103	Prau.g_00558
OG0001056	Prbj.g_02132	Prau.g_00576
OG0001057	Prbj.g_02144	Prau.g_00581
OG0001058	Prbj.g_01863	Prau.g_00589
OG0001059	Prbj.g_01867	Prau.g_00593
OG0001060	Prbj.g_01874	Prau.g_00600
OG0001061	Prbj.g_01802	Prau.g_00613
OG0001062	Prbj.g_01800	Prau.g_00615
OG0001063	Prbj.g_01796	Prau.g_00617
OG0001064	Prbj.g_01795	Prau.g_00618
OG0001065	Prbj.g_01794	Prau.g_00619
OG0001066	Prbj.g_01793	Prau.g_00620
OG0001067	Prbj.g_01792	Prau.g_00621
OG0001068	Prbj.g_01791	Prau.g_00622
OG0001069	Prbj.g_01790	Prau.g_00623
OG0001070	Prbj.g_01786	Prau.g_00626
OG0001071	Prbj.g_01785	Prau.g_00627
OG0001072	Prbj.g_01782	Prau.g_00628
OG0001073	Prbj.g_01763	Prau.g_00642
OG0001074	Prbj.g_02544	Prau.g_00653
OG0001075	Prbj.g_02545	Prau.g_00654
OG0001076	Prbj.g_02553	Prau.g_00664
OG0001077	Prbj.g_02563	Prau.g_00668
OG0001078	Prbj.g_02574	Prau.g_00676
OG0001079	Prbj.g_02593	Prau.g_00687
OG0001080	Prbj.g_00794	Prau.g_00693
OG0001081	Prbj.g_00804	Prau.g_00695
OG0001082	Prbj.g_00805	Prau.g_00696
OG0001083	Prbj.g_00813	Prau.g_00701
OG0001084	Prbj.g_00815	Prau.g_00702
OG0001085	Prbj.g_00825	Prau.g_00710
OG0001086	Prbj.g_02707	Prau.g_00711
OG0001087	Prbj.g_00927	Prau.g_00728
OG0001088	Prbj.g_00931	Prau.g_00729
OG0001089	Prbj.g_00757	Prau.g_00737
OG0001090	Prbj.g_02180	Prau.g_00756
OG0001091	Prbj.g_02182	Prau.g_00758
OG0001092	Prbj.g_02183	Prau.g_00759
OG0001093	Prbj.g_02187	Prau.g_00764
OG0001094	Prbj.g_02406	Prau.g_00848
OG0001095	Prbj.g_02425	Prau.g_00867
OG0001096	Prbj.g_02441	Prau.g_00880
OG0001097	Prbj.g_02486	Prau.g_00898
OG0001098	Prbj.g_02323	Prau.g_00914
OG0001099	Prbj.g_01553	Prau.g_00946
OG0001100	Prbj.g_02333	Prau.g_00950
OG0001101	Prbj.g_02334	Prau.g_00952
OG0001102	Prbj.g_02337	Prau.g_00954
OG0001104	Prbj.g_02396	Prau.g_00978
OG0001105	Prbj.g_02391	Prau.g_00982
OG0001106	Prbj.g_02280	Prau.g_01006
OG0001107	Prbj.g_02270	Prau.g_01013
OG0001108	Prbj.g_02263	Prau.g_01017
OG0001109	Prbj.g_02261	Prau.g_01018
OG0001110	Prbj.g_02259	Prau.g_01020
OG0001111	Prbj.g_02257	Prau.g_01021
OG0001112	Prbj.g_02255	Prau.g_01022
OG0001113	Prbj.g_02254	Prau.g_01023
OG0001114	Prbj.g_02253	Prau.g_01024
OG0001115	Prbj.g_02251	Prau.g_01026
OG0001116	Prbj.g_02250	Prau.g_01027
OG0001117	Prbj.g_02249	Prau.g_01028
OG0001118	Prbj.g_02248	Prau.g_01029
OG0001119	Prbj.g_02247	Prau.g_01030
OG0001120	Prbj.g_02245	Prau.g_01032
OG0001122	Prbj.g_02216	Prau.g_01061
OG0001123	Prbj.g_02209	Prau.g_01065
OG0001124	Prbj.g_02207	Prau.g_01067
OG0001125	Prbj.g_02205	Prau.g_01068
OG0001126	Prbj.g_01850	Prau.g_01078
OG0001127	Prbj.g_01849	Prau.g_01079
OG0001128	Prbj.g_01846	Prau.g_01081
