Orthogroup	Prbj	Syas
OG0000582	Prbj.g_01756	Syas.g_00873
OG0000583	Prbj.g_01755	Syas.g_00872
OG0000584	Prbj.g_01754	Syas.g_00871
OG0000585	Prbj.g_01752	Syas.g_00868
OG0000586	Prbj.g_01750	Syas.g_00867
OG0000587	Prbj.g_01748	Syas.g_00865
OG0000588	Prbj.g_02547	Syas.g_00960
OG0000589	Prbj.g_02550	Syas.g_00121
OG0000590	Prbj.g_02551	Syas.g_00120
OG0000591	Prbj.g_02558	Syas.g_00106
OG0000592	Prbj.g_02559	Syas.g_00105
OG0000593	Prbj.g_02569	Syas.g_00750
OG0000594	Prbj.g_02570	Syas.g_00749
OG0000595	Prbj.g_02571	Syas.g_00748
OG0000596	Prbj.g_02576	Syas.g_00743
OG0000597	Prbj.g_02579	Syas.g_00740
OG0000598	Prbj.g_02580	Syas.g_00739
OG0000599	Prbj.g_02590	Syas.g_00732
OG0000600	Prbj.g_02591	Syas.g_00731
OG0000601	Prbj.g_02592	Syas.g_00730
OG0000602	Prbj.g_02596	Syas.g_00725
OG0000603	Prbj.g_02597	Syas.g_00724
OG0000604	Prbj.g_02598	Syas.g_00721
OG0000605	Prbj.g_00792	Syas.g_00719
OG0000606	Prbj.g_00803	Syas.g_00716
OG0000607	Prbj.g_00806	Syas.g_00713
OG0000608	Prbj.g_00807	Syas.g_00712
OG0000609	Prbj.g_00809	Syas.g_00710
OG0000610	Prbj.g_00818	Syas.g_00702
OG0000611	Prbj.g_00821	Syas.g_00699
OG0000612	Prbj.g_00822	Syas.g_00698
OG0000613	Prbj.g_01466	Syas.g_01825
OG0000614	Prbj.g_00946	Syas.g_01044
OG0000615	Prbj.g_02373	Syas.g_00650
OG0000616	Prbj.g_02057	Syas.g_02011
OG0000617	Prbj.g_02184	Syas.g_00180
OG0000618	Prbj.g_02185	Syas.g_00181
OG0000619	Prbj.g_02186	Syas.g_00182
OG0000620	Prbj.g_02190	Syas.g_00188
OG0000621	Prbj.g_02191	Syas.g_00189
OG0000622	Prbj.g_02192	Syas.g_00190
OG0000623	Prbj.g_02193	Syas.g_00191
OG0000624	Prbj.g_02194	Syas.g_00192
OG0000625	Prbj.g_02195	Syas.g_00193
OG0000626	Prbj.g_02196	Syas.g_00194
OG0000627	Prbj.g_02320	Syas.g_00372
OG0000628	Prbj.g_02319	Syas.g_00373
OG0000629	Prbj.g_02316	Syas.g_00376
OG0000630	Prbj.g_02312	Syas.g_00397
OG0000631	Prbj.g_02306	Syas.g_00405
OG0000632	Prbj.g_02305	Syas.g_00406
OG0000633	Prbj.g_02304	Syas.g_00407
OG0000634	Prbj.g_02408	Syas.g_00600
OG0000635	Prbj.g_02409	Syas.g_00599
OG0000636	Prbj.g_02411	Syas.g_00597
OG0000637	Prbj.g_02413	Syas.g_00595
OG0000638	Prbj.g_02414	Syas.g_00594
OG0000639	Prbj.g_02415	Syas.g_00593
OG0000640	Prbj.g_02416	Syas.g_00592
OG0000641	Prbj.g_02420	Syas.g_00587
OG0000642	Prbj.g_02421	Syas.g_00586
OG0000643	Prbj.g_02422	Syas.g_00585
OG0000644	Prbj.g_02423	Syas.g_00584
OG0000645	Prbj.g_02424	Syas.g_00583
OG0000646	Prbj.g_02427	Syas.g_00580
OG0000647	Prbj.g_02430	Syas.g_00578
OG0000648	Prbj.g_02432	Syas.g_00576
OG0000649	Prbj.g_02433	Syas.g_00575
OG0000650	Prbj.g_02434	Syas.g_00574
OG0000651	Prbj.g_02435	Syas.g_00573
OG0000652	Prbj.g_02436	Syas.g_00572
OG0000653	Prbj.g_02438	Syas.g_00570
OG0000654	Prbj.g_02439	Syas.g_00569
OG0000655	Prbj.g_02440	Syas.g_00568
OG0000656	Prbj.g_02443	Syas.g_00565
OG0000657	Prbj.g_02476	Syas.g_00232
OG0000658	Prbj.g_02478	Syas.g_00235
OG0000659	Prbj.g_02479	Syas.g_00236
OG0000660	Prbj.g_02483	Syas.g_00240
OG0000661	Prbj.g_02485	Syas.g_00242
OG0000662	Prbj.g_02487	Syas.g_00281
OG0000663	Prbj.g_02490	Syas.g_00284
OG0000664	Prbj.g_02491	Syas.g_00287
OG0000665	Prbj.g_02504	Syas.g_00385
OG0000666	Prbj.g_02507	Syas.g_01362
OG0000667	Prbj.g_02514	Syas.g_00088
OG0000668	Prbj.g_02215	Syas.g_00221
OG0000669	Prbj.g_02523	Syas.g_00684
OG0000670	Prbj.g_00044	Syas.g_00681
OG0000671	Prbj.g_02335	Syas.g_00679
OG0000672	Prbj.g_02338	Syas.g_00676
OG0000673	Prbj.g_02341	Syas.g_00673
OG0000674	Prbj.g_02343	Syas.g_00671
OG0000675	Prbj.g_02344	Syas.g_00670
OG0000676	Prbj.g_02352	Syas.g_00668
OG0000677	Prbj.g_02354	Syas.g_00667
OG0000678	Prbj.g_02359	Syas.g_00660
OG0000679	Prbj.g_02379	Syas.g_00629
OG0000680	Prbj.g_02380	Syas.g_00628
OG0000681	Prbj.g_02382	Syas.g_00625
OG0000682	Prbj.g_02383	Syas.g_00624
OG0000683	Prbj.g_02384	Syas.g_00623
OG0000684	Prbj.g_02397	Syas.g_00621
OG0000685	Prbj.g_02395	Syas.g_00187
OG0000686	Prbj.g_02394	Syas.g_00619
OG0000687	Prbj.g_02393	Syas.g_00618
OG0000688	Prbj.g_02399	Syas.g_00612
OG0000689	Prbj.g_02400	Syas.g_00610
OG0000690	Prbj.g_02401	Syas.g_00609
OG0000691	Prbj.g_02402	Syas.g_00608
OG0000692	Prbj.g_02403	Syas.g_00606
OG0000693	Prbj.g_02404	Syas.g_00604
OG0000694	Prbj.g_02405	Syas.g_00603
OG0000695	Prbj.g_02302	Syas.g_00410
OG0000696	Prbj.g_02301	Syas.g_00411
OG0000697	Prbj.g_02299	Syas.g_00413
OG0000698	Prbj.g_02296	Syas.g_00417
OG0000699	Prbj.g_02294	Syas.g_00419
OG0000700	Prbj.g_02293	Syas.g_00420
OG0000701	Prbj.g_02292	Syas.g_00421
OG0000702	Prbj.g_02284	Syas.g_00437
OG0000703	Prbj.g_02283	Syas.g_00438
OG0000704	Prbj.g_02281	Syas.g_00446
OG0000705	Prbj.g_02275	Syas.g_00453
OG0000706	Prbj.g_02274	Syas.g_00454
OG0000707	Prbj.g_02273	Syas.g_00455
OG0000708	Prbj.g_02271	Syas.g_00458
OG0000709	Prbj.g_02264	Syas.g_00466
OG0000710	Prbj.g_02260	Syas.g_00497
OG0000711	Prbj.g_02237	Syas.g_00546
OG0000712	Prbj.g_02236	Syas.g_00548
OG0000713	Prbj.g_02235	Syas.g_00549
OG0000714	Prbj.g_02231	Syas.g_00551
OG0000715	Prbj.g_02229	Syas.g_00553
OG0000716	Prbj.g_02225	Syas.g_00556
OG0000717	Prbj.g_02224	Syas.g_00557
OG0000718	Prbj.g_02219	Syas.g_00561
OG0000719	Prbj.g_02217	Syas.g_00223
OG0000720	Prbj.g_02204	Syas.g_00209
OG0000721	Prbj.g_02203	Syas.g_00207
OG0000722	Prbj.g_02202	Syas.g_00206
OG0000723	Prbj.g_02198	Syas.g_00196
OG0000724	Prbj.g_01843	Syas.g_00999
OG0000725	Prbj.g_01836	Syas.g_01024
OG0000726	Prbj.g_01835	Syas.g_01025
OG0000727	Prbj.g_01834	Syas.g_01026
OG0000728	Prbj.g_01833	Syas.g_01028
OG0000729	Prbj.g_01289	Syas.g_02145
OG0000730	Prbj.g_00343	Syas.g_01544
OG0000731	Prbj.g_00333	Syas.g_01532
OG0000732	Prbj.g_01220	Syas.g_02086
OG0000733	Prbj.g_01997	Syas.g_00096
OG0000734	Prbj.g_00627	Syas.g_02414
OG0000735	Prbj.g_00953	Syas.g_01201
OG0000736	Prbj.g_00954	Syas.g_01200
OG0000737	Prbj.g_00955	Syas.g_01199
OG0000738	Prbj.g_00962	Syas.g_01193
OG0000739	Prbj.g_00964	Syas.g_01192
OG0000740	Prbj.g_00965	Syas.g_01191
OG0000741	Prbj.g_00968	Syas.g_01188
OG0000742	Prbj.g_00970	Syas.g_01185
OG0000743	Prbj.g_00972	Syas.g_01182
OG0000744	Prbj.g_00973	Syas.g_01181
OG0000745	Prbj.g_00846	Syas.g_01178
OG0000746	Prbj.g_00844	Syas.g_01176
OG0000747	Prbj.g_00843	Syas.g_01174
OG0000748	Prbj.g_00831	Syas.g_01146
OG0000749	Prbj.g_00830	Syas.g_01144
OG0000750	Prbj.g_00829	Syas.g_01143
OG0000751	Prbj.g_00305	Syas.g_01138
OG0000752	Prbj.g_00308	Syas.g_01136
OG0000753	Prbj.g_00311	Syas.g_01133
OG0000754	Prbj.g_01910	Syas.g_01128
OG0000755	Prbj.g_00002	Syas.g_01117
OG0000756	Prbj.g_00003	Syas.g_01116
OG0000757	Prbj.g_00010	Syas.g_01108
OG0000758	Prbj.g_00011	Syas.g_01107
OG0000759	Prbj.g_00012	Syas.g_01106
OG0000760	Prbj.g_00013	Syas.g_01105
OG0000761	Prbj.g_00014	Syas.g_01104
OG0000762	Prbj.g_01908	Syas.g_01102
OG0000763	Prbj.g_01906	Syas.g_01091
OG0000764	Prbj.g_01905	Syas.g_01090
OG0000765	Prbj.g_02163	Syas.g_01076
OG0000766	Prbj.g_02164	Syas.g_01075
OG0000767	Prbj.g_02166	Syas.g_01073
OG0000768	Prbj.g_02167	Syas.g_01072
OG0000769	Prbj.g_00313	Syas.g_01070
OG0000770	Prbj.g_00019	Syas.g_01067
OG0000771	Prbj.g_01848	Syas.g_00993
OG0000772	Prbj.g_01679	Syas.g_01461
OG0000773	Prbj.g_00161	Syas.g_00002
OG0000774	Prbj.g_01719	Syas.g_02862
OG0000775	Prbj.g_01721	Syas.g_02860
OG0000776	Prbj.g_01722	Syas.g_02859
OG0000777	Prbj.g_01723	Syas.g_02858
OG0000778	Prbj.g_01724	Syas.g_02857
OG0000779	Prbj.g_01729	Syas.g_02852
OG0000780	Prbj.g_01732	Syas.g_02847
OG0000781	Prbj.g_01736	Syas.g_02842
OG0000782	Prbj.g_01737	Syas.g_02841
OG0000783	Prbj.g_01738	Syas.g_02840
OG0000784	Prbj.g_01739	Syas.g_02839
OG0000785	Prbj.g_01741	Syas.g_02837
OG0000786	Prbj.g_01744	Syas.g_02833
OG0000787	Prbj.g_01745	Syas.g_02832
OG0000788	Prbj.g_00094	Syas.g_00782
OG0000789	Prbj.g_00687	Syas.g_01507
OG0000790	Prbj.g_01643	Syas.g_01266
OG0000791	Prbj.g_01645	Syas.g_01268
OG0000792	Prbj.g_01646	Syas.g_01269
OG0000793	Prbj.g_01650	Syas.g_01359
OG0000794	Prbj.g_01651	Syas.g_01361
OG0000795	Prbj.g_01652	Syas.g_01363
OG0000796	Prbj.g_01656	Syas.g_01368
OG0000797	Prbj.g_01657	Syas.g_01369
OG0000798	Prbj.g_01402	Syas.g_01750
OG0000799	Prbj.g_01304	Syas.g_02789
OG0000800	Prbj.g_01303	Syas.g_02790
OG0000801	Prbj.g_01302	Syas.g_02791
OG0000802	Prbj.g_01293	Syas.g_02797
OG0000803	Prbj.g_01041	Syas.g_02800
OG0000804	Prbj.g_01043	Syas.g_02803
OG0000805	Prbj.g_01045	Syas.g_02805
OG0000806	Prbj.g_01047	Syas.g_02807
OG0000807	Prbj.g_01049	Syas.g_02808
OG0000808	Prbj.g_01050	Syas.g_02809
OG0000809	Prbj.g_01054	Syas.g_02811
OG0000810	Prbj.g_01055	Syas.g_02813
OG0000811	Prbj.g_01067	Syas.g_02822
OG0000812	Prbj.g_01069	Syas.g_02824
OG0000813	Prbj.g_01070	Syas.g_02825
OG0000814	Prbj.g_01072	Syas.g_02827
OG0000815	Prbj.g_01073	Syas.g_02829
OG0000816	Prbj.g_01075	Syas.g_02831
OG0000817	Prbj.g_01076	Syas.g_02753
OG0000818	Prbj.g_00631	Syas.g_01282
OG0000819	Prbj.g_00632	Syas.g_01283
OG0000820	Prbj.g_00633	Syas.g_01284
OG0000821	Prbj.g_00640	Syas.g_01289
OG0000822	Prbj.g_00642	Syas.g_01291
OG0000823	Prbj.g_00643	Syas.g_01292
OG0000824	Prbj.g_00647	Syas.g_01297
OG0000825	Prbj.g_00648	Syas.g_01298
OG0000826	Prbj.g_00649	Syas.g_01299
OG0000827	Prbj.g_00650	Syas.g_01300
OG0000828	Prbj.g_00653	Syas.g_01303
OG0000829	Prbj.g_00654	Syas.g_01304
OG0000830	Prbj.g_00655	Syas.g_01305
OG0000831	Prbj.g_00657	Syas.g_01308
OG0000832	Prbj.g_01684	Syas.g_01476
OG0000833	Prbj.g_01692	Syas.g_02738
OG0000834	Prbj.g_01693	Syas.g_02737
OG0000835	Prbj.g_01694	Syas.g_02736
OG0000836	Prbj.g_01696	Syas.g_02732
OG0000837	Prbj.g_01697	Syas.g_02731
OG0000838	Prbj.g_01700	Syas.g_02727
OG0000839	Prbj.g_01701	Syas.g_02726
OG0000840	Prbj.g_01702	Syas.g_02725
OG0000841	Prbj.g_01703	Syas.g_02724
OG0000842	Prbj.g_01704	Syas.g_02723
OG0000843	Prbj.g_01705	Syas.g_02722
OG0000844	Prbj.g_01707	Syas.g_02720
OG0000845	Prbj.g_01708	Syas.g_02719
OG0000846	Prbj.g_01709	Syas.g_02718
OG0000847	Prbj.g_01710	Syas.g_02717
OG0000848	Prbj.g_01711	Syas.g_02715
OG0000849	Prbj.g_01712	Syas.g_02714
OG0000850	Prbj.g_01713	Syas.g_02711
OG0000851	Prbj.g_00888	Syas.g_02708
OG0000852	Prbj.g_00887	Syas.g_02707
OG0000853	Prbj.g_00882	Syas.g_02703
OG0000854	Prbj.g_00880	Syas.g_02701
OG0000855	Prbj.g_00879	Syas.g_02700
OG0000856	Prbj.g_02561	Syas.g_00103
OG0000857	Prbj.g_02429	Syas.g_00579
OG0000858	Prbj.g_00868	Syas.g_02693
OG0000859	Prbj.g_00867	Syas.g_02692
OG0000860	Prbj.g_00855	Syas.g_02679
OG0000861	Prbj.g_00854	Syas.g_02678
OG0000862	Prbj.g_00852	Syas.g_02677
OG0000863	Prbj.g_00495	Syas.g_02675
OG0000864	Prbj.g_00494	Syas.g_02674
OG0000865	Prbj.g_00493	Syas.g_02673
OG0000866	Prbj.g_00492	Syas.g_02672
OG0000867	Prbj.g_00491	Syas.g_02671
OG0000868	Prbj.g_00489	Syas.g_02667
OG0000869	Prbj.g_00486	Syas.g_02662
OG0000870	Prbj.g_00481	Syas.g_02657
OG0000871	Prbj.g_00480	Syas.g_02656
OG0000872	Prbj.g_00478	Syas.g_02650
OG0000873	Prbj.g_00475	Syas.g_02647
OG0000874	Prbj.g_00471	Syas.g_02645
OG0000875	Prbj.g_00470	Syas.g_02644
OG0000876	Prbj.g_00469	Syas.g_00280
OG0000877	Prbj.g_00466	Syas.g_02603
OG0000878	Prbj.g_00465	Syas.g_02602
OG0000879	Prbj.g_00464	Syas.g_02601
OG0000880	Prbj.g_00463	Syas.g_02600
OG0000881	Prbj.g_00458	Syas.g_02596
OG0000882	Prbj.g_00453	Syas.g_02591
OG0000883	Prbj.g_00451	Syas.g_02586
OG0000884	Prbj.g_00449	Syas.g_02584
OG0000885	Prbj.g_00448	Syas.g_02583
OG0000886	Prbj.g_00447	Syas.g_02582
OG0000887	Prbj.g_00446	Syas.g_02581
OG0000888	Prbj.g_00444	Syas.g_02579
OG0000889	Prbj.g_00442	Syas.g_02577
OG0000890	Prbj.g_00428	Syas.g_02574
OG0000891	Prbj.g_00427	Syas.g_02573
OG0000892	Prbj.g_00425	Syas.g_02571
OG0000893	Prbj.g_02660	Syas.g_01677
OG0000894	Prbj.g_02656	Syas.g_01667
OG0000895	Prbj.g_02651	Syas.g_01663
OG0000896	Prbj.g_02650	Syas.g_01662
OG0000897	Prbj.g_02648	Syas.g_01660
OG0000898	Prbj.g_02647	Syas.g_01659
OG0000899	Prbj.g_02646	Syas.g_01658
OG0000900	Prbj.g_02645	Syas.g_01657
OG0000901	Prbj.g_02641	Syas.g_01652
OG0000902	Prbj.g_02639	Syas.g_01651
OG0000903	Prbj.g_01027	Syas.g_01637
OG0000904	Prbj.g_01032	Syas.g_01642
OG0000905	Prbj.g_01034	Syas.g_01647
OG0000906	Prbj.g_02635	Syas.g_01649
OG0000907	Prbj.g_01025	Syas.g_01635
OG0000908	Prbj.g_01022	Syas.g_01632
OG0000909	Prbj.g_01021	Syas.g_01631
OG0000910	Prbj.g_01020	Syas.g_01630
OG0000911	Prbj.g_01018	Syas.g_01628
OG0000912	Prbj.g_01017	Syas.g_01627
OG0000913	Prbj.g_01016	Syas.g_01626
OG0000914	Prbj.g_01015	Syas.g_01625
OG0000915	Prbj.g_01014	Syas.g_01623
OG0000916	Prbj.g_01013	Syas.g_01622
OG0000917	Prbj.g_01012	Syas.g_01621
OG0000918	Prbj.g_01011	Syas.g_01620
OG0000919	Prbj.g_01010	Syas.g_01619
OG0000920	Prbj.g_01009	Syas.g_01618
OG0000921	Prbj.g_01008	Syas.g_01617
OG0000922	Prbj.g_01007	Syas.g_01616
OG0000923	Prbj.g_01003	Syas.g_01612
OG0000924	Prbj.g_01002	Syas.g_01611
OG0000925	Prbj.g_01001	Syas.g_01610
OG0000926	Prbj.g_01000	Syas.g_01609
OG0000927	Prbj.g_00998	Syas.g_01607
OG0000928	Prbj.g_00997	Syas.g_01606
OG0000929	Prbj.g_00996	Syas.g_01605
OG0000930	Prbj.g_00995	Syas.g_01604
OG0000931	Prbj.g_00994	Syas.g_01603
OG0000932	Prbj.g_00993	Syas.g_01602
OG0000933	Prbj.g_00988	Syas.g_01596
OG0000934	Prbj.g_00986	Syas.g_01594
OG0000935	Prbj.g_00985	Syas.g_01593
OG0000936	Prbj.g_00984	Syas.g_01592
OG0000937	Prbj.g_00983	Syas.g_01591
OG0000938	Prbj.g_00414	Syas.g_01588
OG0000939	Prbj.g_00413	Syas.g_01587
OG0000940	Prbj.g_00404	Syas.g_01580
OG0000941	Prbj.g_00402	Syas.g_01578
OG0000942	Prbj.g_00400	Syas.g_01576
OG0000943	Prbj.g_00399	Syas.g_01575
OG0000944	Prbj.g_00397	Syas.g_01573
OG0000945	Prbj.g_00395	Syas.g_01572
OG0000946	Prbj.g_00368	Syas.g_01565
OG0000947	Prbj.g_00365	Syas.g_01562
OG0000948	Prbj.g_00364	Syas.g_01561
OG0000949	Prbj.g_00361	Syas.g_02213
OG0000950	Prbj.g_01501	Syas.g_02197
OG0000951	Prbj.g_01506	Syas.g_02190
OG0000952	Prbj.g_01513	Syas.g_02186
OG0000953	Prbj.g_01517	Syas.g_02182
OG0000954	Prbj.g_01577	Syas.g_02174
OG0000955	Prbj.g_01578	Syas.g_02173
OG0000956	Prbj.g_01580	Syas.g_02171
OG0000957	Prbj.g_01596	Syas.g_02158
OG0000958	Prbj.g_01597	Syas.g_02157
OG0000959	Prbj.g_01821	Syas.g_02154
OG0000960	Prbj.g_01820	Syas.g_02153
OG0000961	Prbj.g_01809	Syas.g_02345
OG0000962	Prbj.g_01290	Syas.g_02146
OG0000963	Prbj.g_01285	Syas.g_02143
OG0000964	Prbj.g_01284	Syas.g_02142
OG0000965	Prbj.g_01283	Syas.g_02141
OG0000966	Prbj.g_01250	Syas.g_02112
OG0000967	Prbj.g_01244	Syas.g_02108
OG0000968	Prbj.g_01241	Syas.g_02106
OG0000969	Prbj.g_01239	Syas.g_02104
OG0000970	Prbj.g_01238	Syas.g_02103
OG0000971	Prbj.g_01236	Syas.g_02101
OG0000972	Prbj.g_01235	Syas.g_02100
OG0000973	Prbj.g_01234	Syas.g_02099
OG0000974	Prbj.g_01233	Syas.g_02098
OG0000975	Prbj.g_01232	Syas.g_02097
OG0000976	Prbj.g_01231	Syas.g_02096
OG0000977	Prbj.g_01229	Syas.g_02094
OG0000978	Prbj.g_01228	Syas.g_02093
OG0000979	Prbj.g_01225	Syas.g_02090
OG0000980	Prbj.g_01221	Syas.g_02087
OG0000981	Prbj.g_01218	Syas.g_02084
OG0000982	Prbj.g_01956	Syas.g_01882
OG0000983	Prbj.g_01957	Syas.g_01883
OG0000984	Prbj.g_01958	Syas.g_01884
OG0000985	Prbj.g_01962	Syas.g_01888
OG0000986	Prbj.g_01964	Syas.g_01891
OG0000987	Prbj.g_01966	Syas.g_01897
OG0000988	Prbj.g_01970	Syas.g_01902
OG0000989	Prbj.g_01980	Syas.g_01908
OG0000990	Prbj.g_02002	Syas.g_01937
OG0000991	Prbj.g_02005	Syas.g_01939
OG0000992	Prbj.g_02008	Syas.g_01943
OG0000993	Prbj.g_02009	Syas.g_01945
OG0000994	Prbj.g_02012	Syas.g_01948
OG0000995	Prbj.g_02021	Syas.g_01955
OG0000996	Prbj.g_02034	Syas.g_01977
OG0000997	Prbj.g_02043	Syas.g_01993
OG0000998	Prbj.g_02045	Syas.g_01995
OG0000999	Prbj.g_02046	Syas.g_01996
OG0001000	Prbj.g_02049	Syas.g_02000
OG0001001	Prbj.g_02053	Syas.g_02006
OG0001002	Prbj.g_02060	Syas.g_02014
OG0001003	Prbj.g_02062	Syas.g_02016
OG0001004	Prbj.g_02063	Syas.g_02017
OG0001005	Prbj.g_02065	Syas.g_02018
OG0001006	Prbj.g_02071	Syas.g_02032
OG0001007	Prbj.g_02073	Syas.g_02034
OG0001008	Prbj.g_00101	Syas.g_01496
OG0001009	Prbj.g_01199	Syas.g_02065
OG0001010	Prbj.g_01200	Syas.g_02066
OG0001011	Prbj.g_01202	Syas.g_02068
OG0001012	Prbj.g_01953	Syas.g_00152
OG0001013	Prbj.g_01928	Syas.g_01866
OG0001014	Prbj.g_01919	Syas.g_01857
OG0001015	Prbj.g_01918	Syas.g_01856
OG0001016	Prbj.g_00569	Syas.g_02517
OG0001017	Prbj.g_00575	Syas.g_02511
OG0001018	Prbj.g_00577	Syas.g_02509
OG0001019	Prbj.g_00590	Syas.g_02469
OG0001020	Prbj.g_00596	Syas.g_02443
OG0001021	Prbj.g_00600	Syas.g_02437
OG0001022	Prbj.g_00605	Syas.g_02434
OG0001023	Prbj.g_00606	Syas.g_02433
OG0001024	Prbj.g_00610	Syas.g_00135
OG0001025	Prbj.g_00617	Syas.g_02424
OG0001026	Prbj.g_00630	Syas.g_02412
OG0001027	Prbj.g_01550	Syas.g_02408
OG0001028	Prbj.g_01552	Syas.g_02405
OG0001029	Prbj.g_01554	Syas.g_02403
OG0001030	Prbj.g_01535	Syas.g_02384
OG0001031	Prbj.g_01143	Syas.g_02293
OG0001032	Prbj.g_01146	Syas.g_02290
OG0001033	Prbj.g_00287	Syas.g_02239
OG0001034	Prbj.g_02608	Syas.g_02556
OG0001035	Prbj.g_01360	Syas.g_01704
OG0001036	Prbj.g_01364	Syas.g_01709
OG0001037	Prbj.g_01366	Syas.g_01711
OG0001038	Prbj.g_01403	Syas.g_01751
OG0001039	Prbj.g_01406	Syas.g_01754
OG0001041	Prbj.g_01414	Syas.g_01761
OG0001042	Prbj.g_01439	Syas.g_01821
OG0001043	Prbj.g_01441	Syas.g_01817
OG0001044	Prbj.g_00342	Syas.g_01542
OG0001045	Prbj.g_00330	Syas.g_01529
OG0001046	Prbj.g_00874	Syas.g_00532
OG0001047	Prbj.g_00103	Syas.g_01494
OG0001048	Prbj.g_00104	Syas.g_01493
OG0001049	Prbj.g_00107	Syas.g_02742
OG0001050	Prbj.g_00108	Syas.g_02743
OG0001051	Prbj.g_00109	Syas.g_02744
OG0001052	Prbj.g_00132	Syas.g_01337
OG0001053	Prbj.g_01627	Syas.g_01250
OG0001054	Prbj.g_01609	Syas.g_01231
OG0001055	Prbj.g_02103	Syas.g_01210
OG0001056	Prbj.g_02132	Syas.g_00068
OG0001057	Prbj.g_02144	Syas.g_00763
OG0001058	Prbj.g_01863	Syas.g_00787
OG0001059	Prbj.g_01867	Syas.g_00791
OG0001060	Prbj.g_01874	Syas.g_00797
OG0001061	Prbj.g_01802	Syas.g_00816
OG0001062	Prbj.g_01800	Syas.g_00819
OG0001063	Prbj.g_01796	Syas.g_00830
OG0001064	Prbj.g_01795	Syas.g_00831
OG0001065	Prbj.g_01794	Syas.g_00832
OG0001066	Prbj.g_01793	Syas.g_00833
OG0001067	Prbj.g_01792	Syas.g_00834
OG0001068	Prbj.g_01791	Syas.g_00835
OG0001069	Prbj.g_01790	Syas.g_00836
OG0001070	Prbj.g_01786	Syas.g_00840
OG0001071	Prbj.g_01785	Syas.g_00841
OG0001072	Prbj.g_01782	Syas.g_00844
OG0001073	Prbj.g_01763	Syas.g_00855
OG0001074	Prbj.g_02544	Syas.g_00157
OG0001075	Prbj.g_02545	Syas.g_00163
OG0001076	Prbj.g_02553	Syas.g_00113
OG0001077	Prbj.g_02563	Syas.g_00101
OG0001078	Prbj.g_02574	Syas.g_00745
OG0001079	Prbj.g_02593	Syas.g_00729
OG0001080	Prbj.g_00794	Syas.g_00717
OG0001081	Prbj.g_00804	Syas.g_00715
OG0001082	Prbj.g_00805	Syas.g_00714
OG0001083	Prbj.g_00813	Syas.g_00707
OG0001084	Prbj.g_00815	Syas.g_00706
OG0001085	Prbj.g_00825	Syas.g_00693
OG0001086	Prbj.g_02707	Syas.g_00691
OG0001087	Prbj.g_00927	Syas.g_00071
OG0001088	Prbj.g_00931	Syas.g_01060
OG0001089	Prbj.g_00757	Syas.g_01039
OG0001090	Prbj.g_02180	Syas.g_00980
OG0001091	Prbj.g_02182	Syas.g_00979
OG0001092	Prbj.g_02183	Syas.g_00178
OG0001093	Prbj.g_02187	Syas.g_00184
OG0001095	Prbj.g_02425	Syas.g_00582
OG0001097	Prbj.g_02486	Syas.g_00243
OG0001098	Prbj.g_02323	Syas.g_00880
OG0001099	Prbj.g_01553	Syas.g_02404
OG0001100	Prbj.g_02333	Syas.g_00682
OG0001101	Prbj.g_02334	Syas.g_00680
OG0001102	Prbj.g_02337	Syas.g_00677
OG0001103	Prbj.g_02339	Syas.g_00675
OG0001104	Prbj.g_02396	Syas.g_00620
OG0001105	Prbj.g_02391	Syas.g_00617
OG0001106	Prbj.g_02280	Syas.g_00447
OG0001107	Prbj.g_02270	Syas.g_00459
OG0001108	Prbj.g_02263	Syas.g_00494
OG0001109	Prbj.g_02261	Syas.g_00496
OG0001110	Prbj.g_02259	Syas.g_00498
OG0001111	Prbj.g_02257	Syas.g_00500
OG0001112	Prbj.g_02255	Syas.g_00503
OG0001113	Prbj.g_02254	Syas.g_00504
OG0001114	Prbj.g_02253	Syas.g_00505
OG0001115	Prbj.g_02251	Syas.g_00527
OG0001116	Prbj.g_02250	Syas.g_00529
OG0001117	Prbj.g_02249	Syas.g_00530
OG0001118	Prbj.g_02248	Syas.g_00531
OG0001119	Prbj.g_02247	Syas.g_00533
OG0001120	Prbj.g_02245	Syas.g_00539
OG0001122	Prbj.g_02216	Syas.g_00222
OG0001123	Prbj.g_02209	Syas.g_00214
OG0001124	Prbj.g_02207	Syas.g_00212
OG0001125	Prbj.g_02205	Syas.g_00210
OG0001126	Prbj.g_01850	Syas.g_00991
OG0001127	Prbj.g_01849	Syas.g_00992
OG0001128	Prbj.g_01846	Syas.g_00995
OG0001129	Prbj.g_01845	Syas.g_00997
OG0001130	Prbj.g_01844	Syas.g_00998
OG0001131	Prbj.g_02687	Syas.g_01401
OG0001132	Prbj.g_02537	Syas.g_00525
OG0001133	Prbj.g_02555	Syas.g_00109
OG0001136	Prbj.g_00969	Syas.g_01187
OG0001138	Prbj.g_00004	Syas.g_01114
OG0001139	Prbj.g_00006	Syas.g_01112
OG0001140	Prbj.g_00007	Syas.g_01111
OG0001141	Prbj.g_00008	Syas.g_01110
OG0001142	Prbj.g_00009	Syas.g_01109
OG0001143	Prbj.g_01907	Syas.g_01092
OG0001144	Prbj.g_02153	Syas.g_01084
OG0001145	Prbj.g_01717	Syas.g_02867
OG0001146	Prbj.g_01733	Syas.g_02846
OG0001147	Prbj.g_00121	Syas.g_01329
