Orthogroup	Prab	Prai
OG0000566	Prab.g_00649	Prai.g_00673
OG0000567	Prab.g_00650	Prai.g_00674
OG0000568	Prab.g_00651	Prai.g_00675
OG0000569	Prab.g_00652	Prai.g_00676
OG0000570	Prab.g_00653	Prai.g_00677
OG0000571	Prab.g_00654	Prai.g_00678
OG0000572	Prab.g_00655	Prai.g_00679
OG0000573	Prab.g_00658	Prai.g_00682
OG0000574	Prab.g_00659	Prai.g_00683
OG0000575	Prab.g_00660	Prai.g_00684
OG0000576	Prab.g_00661	Prai.g_00685
OG0000577	Prab.g_00662	Prai.g_00686
OG0000578	Prab.g_00663	Prai.g_00687
OG0000579	Prab.g_00664	Prai.g_00688
OG0000580	Prab.g_00665	Prai.g_00689
OG0000581	Prab.g_00666	Prai.g_00690
OG0000582	Prab.g_00667	Prai.g_00691
OG0000583	Prab.g_00668	Prai.g_00692
OG0000584	Prab.g_00669	Prai.g_00693
OG0000585	Prab.g_00670	Prai.g_00694
OG0000586	Prab.g_00672	Prai.g_00696
OG0000587	Prab.g_00673	Prai.g_00697
OG0000588	Prab.g_00675	Prai.g_00699
OG0000589	Prab.g_00676	Prai.g_00700
OG0000590	Prab.g_00678	Prai.g_00702
OG0000591	Prab.g_00684	Prai.g_00708
OG0000592	Prab.g_00685	Prai.g_00709
OG0000593	Prab.g_00686	Prai.g_00710
OG0000594	Prab.g_00688	Prai.g_00712
OG0000595	Prab.g_00689	Prai.g_00713
OG0000596	Prab.g_00690	Prai.g_00714
OG0000597	Prab.g_00692	Prai.g_00716
OG0000598	Prab.g_00693	Prai.g_00717
OG0000599	Prab.g_00694	Prai.g_00718
OG0000600	Prab.g_00695	Prai.g_00719
OG0000601	Prab.g_00697	Prai.g_00721
OG0000602	Prab.g_00698	Prai.g_00722
OG0000603	Prab.g_00699	Prai.g_00723
OG0000604	Prab.g_00700	Prai.g_00724
OG0000605	Prab.g_00701	Prai.g_00725
OG0000606	Prab.g_00702	Prai.g_00726
OG0000607	Prab.g_00704	Prai.g_00728
OG0000608	Prab.g_00705	Prai.g_00729
OG0000609	Prab.g_00711	Prai.g_00732
OG0000610	Prab.g_00712	Prai.g_00733
OG0000611	Prab.g_00724	Prai.g_00749
OG0000612	Prab.g_00725	Prai.g_00750
OG0000613	Prab.g_00726	Prai.g_00751
OG0000614	Prab.g_00727	Prai.g_00752
OG0000615	Prab.g_00729	Prai.g_00754
OG0000616	Prab.g_00730	Prai.g_00755
OG0000617	Prab.g_00731	Prai.g_00756
OG0000618	Prab.g_00732	Prai.g_00757
OG0000619	Prab.g_00733	Prai.g_00758
OG0000620	Prab.g_00734	Prai.g_00759
OG0000621	Prab.g_00735	Prai.g_00760
OG0000622	Prab.g_00736	Prai.g_00761
OG0000623	Prab.g_00737	Prai.g_00762
OG0000624	Prab.g_00738	Prai.g_00763
OG0000625	Prab.g_00739	Prai.g_00764
OG0000626	Prab.g_00740	Prai.g_00765
OG0000627	Prab.g_00741	Prai.g_00766
OG0000628	Prab.g_00742	Prai.g_00767
OG0000629	Prab.g_00743	Prai.g_00768
OG0000630	Prab.g_00744	Prai.g_00769
OG0000631	Prab.g_00746	Prai.g_00771
OG0000632	Prab.g_00763	Prai.g_00899
OG0000633	Prab.g_00768	Prai.g_00894
OG0000634	Prab.g_00783	Prai.g_00883
OG0000635	Prab.g_00804	Prai.g_00882
OG0000636	Prab.g_00805	Prai.g_00881
OG0000637	Prab.g_00806	Prai.g_00880
OG0000638	Prab.g_00818	Prai.g_00869
OG0000639	Prab.g_00827	Prai.g_00860
OG0000640	Prab.g_00829	Prai.g_00858
OG0000641	Prab.g_00831	Prai.g_00857
OG0000642	Prab.g_00832	Prai.g_00856
OG0000643	Prab.g_00833	Prai.g_00855
OG0000644	Prab.g_00834	Prai.g_00854
OG0000645	Prab.g_00835	Prai.g_00853
OG0000646	Prab.g_00836	Prai.g_00852
OG0000647	Prab.g_00837	Prai.g_00851
OG0000648	Prab.g_00839	Prai.g_00849
OG0000649	Prab.g_00840	Prai.g_00848
OG0000650	Prab.g_00841	Prai.g_00847
OG0000651	Prab.g_00842	Prai.g_00846
OG0000652	Prab.g_00843	Prai.g_00845
OG0000653	Prab.g_00844	Prai.g_00844
OG0000654	Prab.g_00846	Prai.g_00842
OG0000655	Prab.g_00848	Prai.g_00839
OG0000656	Prab.g_00849	Prai.g_00838
OG0000657	Prab.g_00850	Prai.g_00837
OG0000658	Prab.g_00851	Prai.g_00836
OG0000659	Prab.g_00852	Prai.g_00835
OG0000660	Prab.g_00853	Prai.g_00834
OG0000661	Prab.g_00854	Prai.g_00833
OG0000662	Prab.g_00855	Prai.g_00832
OG0000663	Prab.g_00856	Prai.g_00831
OG0000664	Prab.g_00857	Prai.g_00830
OG0000665	Prab.g_00858	Prai.g_00829
OG0000666	Prab.g_00859	Prai.g_00828
OG0000667	Prab.g_00860	Prai.g_00827
OG0000668	Prab.g_00861	Prai.g_00826
OG0000669	Prab.g_00863	Prai.g_00824
OG0000670	Prab.g_00864	Prai.g_00823
OG0000671	Prab.g_00865	Prai.g_00822
OG0000672	Prab.g_00866	Prai.g_00821
OG0000673	Prab.g_00867	Prai.g_00820
OG0000674	Prab.g_00868	Prai.g_00819
OG0000675	Prab.g_00870	Prai.g_00817
OG0000676	Prab.g_00871	Prai.g_00816
OG0000677	Prab.g_00873	Prai.g_00813
OG0000678	Prab.g_00875	Prai.g_00811
OG0000679	Prab.g_00876	Prai.g_00810
OG0000680	Prab.g_00877	Prai.g_00809
OG0000681	Prab.g_00878	Prai.g_00808
OG0000682	Prab.g_00879	Prai.g_00807
OG0000683	Prab.g_00881	Prai.g_00805
OG0000684	Prab.g_00882	Prai.g_00804
OG0000685	Prab.g_00883	Prai.g_00803
OG0000686	Prab.g_00884	Prai.g_00802
OG0000687	Prab.g_00885	Prai.g_00801
OG0000688	Prab.g_00886	Prai.g_00800
OG0000689	Prab.g_00887	Prai.g_00799
OG0000690	Prab.g_00888	Prai.g_00798
OG0000691	Prab.g_00889	Prai.g_00797
OG0000692	Prab.g_00891	Prai.g_00795
OG0000693	Prab.g_00892	Prai.g_00794
OG0000694	Prab.g_00893	Prai.g_00793
OG0000695	Prab.g_00894	Prai.g_00792
OG0000696	Prab.g_00896	Prai.g_00791
OG0000697	Prab.g_00898	Prai.g_00789
OG0000698	Prab.g_00900	Prai.g_00787
OG0000699	Prab.g_00901	Prai.g_00786
OG0000700	Prab.g_01084	Prai.g_01060
OG0000701	Prab.g_01079	Prai.g_01057
OG0000702	Prab.g_01076	Prai.g_01054
OG0000703	Prab.g_01075	Prai.g_01053
OG0000704	Prab.g_01074	Prai.g_01052
OG0000705	Prab.g_01073	Prai.g_01051
OG0000706	Prab.g_01072	Prai.g_01050
OG0000707	Prab.g_01071	Prai.g_01049
OG0000708	Prab.g_01070	Prai.g_01048
OG0000709	Prab.g_01068	Prai.g_01046
OG0000710	Prab.g_01067	Prai.g_01045
OG0000711	Prab.g_01066	Prai.g_01044
OG0000712	Prab.g_01065	Prai.g_01043
OG0000713	Prab.g_01064	Prai.g_01042
OG0000714	Prab.g_01062	Prai.g_01040
OG0000715	Prab.g_01061	Prai.g_01039
OG0000716	Prab.g_01059	Prai.g_01037
OG0000717	Prab.g_01058	Prai.g_01036
OG0000718	Prab.g_01057	Prai.g_01035
OG0000719	Prab.g_01055	Prai.g_01033
OG0000720	Prab.g_01054	Prai.g_01032
OG0000721	Prab.g_01052	Prai.g_01030
OG0000722	Prab.g_01051	Prai.g_01029
OG0000723	Prab.g_01050	Prai.g_01028
OG0000724	Prab.g_01048	Prai.g_01027
OG0000725	Prab.g_01047	Prai.g_01026
OG0000726	Prab.g_01046	Prai.g_01025
OG0000727	Prab.g_01045	Prai.g_01024
OG0000728	Prab.g_01044	Prai.g_01023
OG0000729	Prab.g_01043	Prai.g_01022
OG0000730	Prab.g_01042	Prai.g_01021
OG0000731	Prab.g_01041	Prai.g_01020
OG0000732	Prab.g_01040	Prai.g_01019
OG0000733	Prab.g_01039	Prai.g_01018
OG0000734	Prab.g_01038	Prai.g_01017
OG0000735	Prab.g_01036	Prai.g_01015
OG0000736	Prab.g_01035	Prai.g_01014
OG0000737	Prab.g_01034	Prai.g_01013
OG0000738	Prab.g_01033	Prai.g_01012
OG0000739	Prab.g_01032	Prai.g_01011
OG0000740	Prab.g_01031	Prai.g_01010
OG0000741	Prab.g_01030	Prai.g_01009
OG0000742	Prab.g_01028	Prai.g_01007
OG0000743	Prab.g_01027	Prai.g_01006
OG0000744	Prab.g_01026	Prai.g_01005
OG0000745	Prab.g_01025	Prai.g_01004
OG0000746	Prab.g_01024	Prai.g_01003
OG0000747	Prab.g_01023	Prai.g_01002
OG0000748	Prab.g_01022	Prai.g_01001
OG0000749	Prab.g_01021	Prai.g_01000
OG0000750	Prab.g_01020	Prai.g_00999
OG0000751	Prab.g_01019	Prai.g_00998
OG0000752	Prab.g_01018	Prai.g_00997
OG0000753	Prab.g_01016	Prai.g_00995
OG0000754	Prab.g_01015	Prai.g_00994
OG0000755	Prab.g_01014	Prai.g_00993
OG0000756	Prab.g_01013	Prai.g_00992
OG0000757	Prab.g_01012	Prai.g_00991
OG0000758	Prab.g_01011	Prai.g_00990
OG0000759	Prab.g_01009	Prai.g_00988
OG0000760	Prab.g_01008	Prai.g_00987
OG0000761	Prab.g_01007	Prai.g_00986
OG0000762	Prab.g_01005	Prai.g_00984
OG0000763	Prab.g_01004	Prai.g_00983
OG0000764	Prab.g_01003	Prai.g_00982
OG0000765	Prab.g_01002	Prai.g_00981
OG0000766	Prab.g_01001	Prai.g_00980
OG0000767	Prab.g_00999	Prai.g_00978
OG0000768	Prab.g_00998	Prai.g_00977
OG0000769	Prab.g_00997	Prai.g_00976
OG0000770	Prab.g_00996	Prai.g_00975
OG0000771	Prab.g_00995	Prai.g_00974
OG0000772	Prab.g_00994	Prai.g_00973
OG0000773	Prab.g_00993	Prai.g_00972
OG0000774	Prab.g_00992	Prai.g_00971
OG0000775	Prab.g_00991	Prai.g_00970
OG0000776	Prab.g_00989	Prai.g_00968
OG0000777	Prab.g_00987	Prai.g_00966
OG0000778	Prab.g_00986	Prai.g_00965
OG0000779	Prab.g_00985	Prai.g_00964
OG0000780	Prab.g_00983	Prai.g_00962
OG0000781	Prab.g_00981	Prai.g_00960
OG0000782	Prab.g_00980	Prai.g_00959
OG0000783	Prab.g_00960	Prai.g_00948
OG0000784	Prab.g_00958	Prai.g_00946
OG0000785	Prab.g_00957	Prai.g_00945
OG0000786	Prab.g_00956	Prai.g_00944
OG0000787	Prab.g_00955	Prai.g_00943
OG0000788	Prab.g_00951	Prai.g_00940
OG0000789	Prab.g_00949	Prai.g_00938
OG0000790	Prab.g_00948	Prai.g_00937
OG0000791	Prab.g_00947	Prai.g_00936
OG0000792	Prab.g_00946	Prai.g_00935
OG0000793	Prab.g_00945	Prai.g_00934
OG0000794	Prab.g_00943	Prai.g_00932
OG0000795	Prab.g_00940	Prai.g_00929
OG0000796	Prab.g_00939	Prai.g_00928
OG0000797	Prab.g_00937	Prai.g_00926
OG0000798	Prab.g_00936	Prai.g_00925
OG0000799	Prab.g_00935	Prai.g_00924
OG0000800	Prab.g_00934	Prai.g_00923
OG0000801	Prab.g_00931	Prai.g_00920
OG0000802	Prab.g_00930	Prai.g_00919
OG0000803	Prab.g_00928	Prai.g_00917
OG0000804	Prab.g_00927	Prai.g_00916
OG0000805	Prab.g_00926	Prai.g_00915
OG0000806	Prab.g_00924	Prai.g_00913
OG0000807	Prab.g_01125	Prai.g_01088
OG0000808	Prab.g_01135	Prai.g_01098
OG0000809	Prab.g_01138	Prai.g_01101
OG0000810	Prab.g_01139	Prai.g_01102
OG0000811	Prab.g_01146	Prai.g_01109
OG0000812	Prab.g_01150	Prai.g_01113
OG0000813	Prab.g_01154	Prai.g_01117
OG0000814	Prab.g_01156	Prai.g_01119
OG0000815	Prab.g_01169	Prai.g_01130
OG0000816	Prab.g_01187	Prai.g_01144
OG0000817	Prab.g_01188	Prai.g_01145
OG0000818	Prab.g_01194	Prai.g_01151
OG0000819	Prab.g_01201	Prai.g_01153
OG0000820	Prab.g_01204	Prai.g_01157
OG0000821	Prab.g_01206	Prai.g_01159
OG0000822	Prab.g_01207	Prai.g_01160
OG0000823	Prab.g_01208	Prai.g_01161
OG0000824	Prab.g_01209	Prai.g_01162
OG0000825	Prab.g_01210	Prai.g_01163
OG0000826	Prab.g_01211	Prai.g_01164
OG0000827	Prab.g_01212	Prai.g_01165
OG0000828	Prab.g_01213	Prai.g_01166
OG0000829	Prab.g_01214	Prai.g_01167
OG0000830	Prab.g_01215	Prai.g_01168
OG0000831	Prab.g_01218	Prai.g_01170
OG0000832	Prab.g_01220	Prai.g_01172
OG0000833	Prab.g_01221	Prai.g_01173
OG0000834	Prab.g_01222	Prai.g_01174
OG0000835	Prab.g_01223	Prai.g_01175
OG0000836	Prab.g_01224	Prai.g_01176
OG0000837	Prab.g_01226	Prai.g_01178
OG0000838	Prab.g_01227	Prai.g_01179
OG0000839	Prab.g_01228	Prai.g_01180
OG0000840	Prab.g_01229	Prai.g_01181
OG0000841	Prab.g_01230	Prai.g_01182
OG0000842	Prab.g_01231	Prai.g_01183
OG0000843	Prab.g_01232	Prai.g_01184
OG0000844	Prab.g_01233	Prai.g_01185
OG0000845	Prab.g_01234	Prai.g_01186
OG0000846	Prab.g_01237	Prai.g_01189
OG0000847	Prab.g_01239	Prai.g_01191
OG0000848	Prab.g_01240	Prai.g_01192
OG0000849	Prab.g_01241	Prai.g_01193
OG0000850	Prab.g_01242	Prai.g_01194
OG0000851	Prab.g_01243	Prai.g_01196
OG0000852	Prab.g_01245	Prai.g_01198
OG0000853	Prab.g_01246	Prai.g_01200
OG0000854	Prab.g_01248	Prai.g_01202
OG0000855	Prab.g_01249	Prai.g_01203
OG0000856	Prab.g_01250	Prai.g_01204
OG0000857	Prab.g_01251	Prai.g_01205
OG0000858	Prab.g_01252	Prai.g_01206
OG0000859	Prab.g_01253	Prai.g_01207
OG0000860	Prab.g_01254	Prai.g_01208
OG0000861	Prab.g_01255	Prai.g_01209
OG0000862	Prab.g_01256	Prai.g_01210
OG0000863	Prab.g_01257	Prai.g_01211
OG0000864	Prab.g_01258	Prai.g_01212
OG0000865	Prab.g_01259	Prai.g_01213
OG0000866	Prab.g_01260	Prai.g_01214
OG0000867	Prab.g_01261	Prai.g_01215
OG0000868	Prab.g_01262	Prai.g_01216
OG0000869	Prab.g_01264	Prai.g_01218
OG0000870	Prab.g_01265	Prai.g_01219
OG0000871	Prab.g_01267	Prai.g_01221
OG0000872	Prab.g_01268	Prai.g_01222
OG0000873	Prab.g_01270	Prai.g_01224
OG0000874	Prab.g_01271	Prai.g_01225
OG0000875	Prab.g_01272	Prai.g_01226
OG0000876	Prab.g_01273	Prai.g_01227
OG0000877	Prab.g_01275	Prai.g_01229
OG0000878	Prab.g_01303	Prai.g_01310
OG0000879	Prab.g_01315	Prai.g_01323
OG0000880	Prab.g_01316	Prai.g_01324
OG0000881	Prab.g_01317	Prai.g_01325
OG0000882	Prab.g_01318	Prai.g_01326
OG0000883	Prab.g_01319	Prai.g_01327
OG0000884	Prab.g_01321	Prai.g_01330
OG0000885	Prab.g_01322	Prai.g_01331
OG0000886	Prab.g_01323	Prai.g_01332
OG0000887	Prab.g_01324	Prai.g_01333
OG0000888	Prab.g_01325	Prai.g_01334
OG0000889	Prab.g_01328	Prai.g_01337
OG0000890	Prab.g_01329	Prai.g_01338
OG0000891	Prab.g_01330	Prai.g_01339
OG0000892	Prab.g_01332	Prai.g_01341
OG0000893	Prab.g_01333	Prai.g_01342
OG0000894	Prab.g_01334	Prai.g_01343
OG0000895	Prab.g_01335	Prai.g_01344
OG0000896	Prab.g_01336	Prai.g_01345
OG0000897	Prab.g_01337	Prai.g_01346
OG0000898	Prab.g_01339	Prai.g_01348
OG0000899	Prab.g_01340	Prai.g_01349
OG0000900	Prab.g_01346	Prai.g_01353
OG0000901	Prab.g_01347	Prai.g_01357
OG0000902	Prab.g_01348	Prai.g_01358
OG0000904	Prab.g_01351	Prai.g_01360
OG0000905	Prab.g_01353	Prai.g_01362
OG0000906	Prab.g_01354	Prai.g_01364
OG0000907	Prab.g_01355	Prai.g_01365
OG0000908	Prab.g_01358	Prai.g_01368
OG0000909	Prab.g_01362	Prai.g_01372
OG0000910	Prab.g_01363	Prai.g_01373
OG0000911	Prab.g_01364	Prai.g_01374
OG0000912	Prab.g_01365	Prai.g_01375
OG0000913	Prab.g_01366	Prai.g_01376
OG0000914	Prab.g_01367	Prai.g_01377
OG0000915	Prab.g_01368	Prai.g_01378
OG0000916	Prab.g_01369	Prai.g_01379
OG0000917	Prab.g_01370	Prai.g_01380
OG0000918	Prab.g_01371	Prai.g_01381
OG0000919	Prab.g_01372	Prai.g_01382
OG0000920	Prab.g_01373	Prai.g_01383
OG0000921	Prab.g_01374	Prai.g_01384
OG0000922	Prab.g_01375	Prai.g_01385
OG0000923	Prab.g_01376	Prai.g_01386
OG0000924	Prab.g_01377	Prai.g_01387
OG0000925	Prab.g_01378	Prai.g_01388
OG0000926	Prab.g_01379	Prai.g_01392
OG0000927	Prab.g_01448	Prai.g_01445
OG0000928	Prab.g_01449	Prai.g_01446
OG0000929	Prab.g_01450	Prai.g_01447
OG0000930	Prab.g_01451	Prai.g_01448
OG0000931	Prab.g_01452	Prai.g_01449
OG0000932	Prab.g_01454	Prai.g_01451
OG0000933	Prab.g_01455	Prai.g_01452
OG0000934	Prab.g_01456	Prai.g_01453
OG0000935	Prab.g_01457	Prai.g_01454
OG0000936	Prab.g_01458	Prai.g_01455
OG0000937	Prab.g_01459	Prai.g_01456
OG0000938	Prab.g_01460	Prai.g_01457
OG0000939	Prab.g_01461	Prai.g_01458
OG0000940	Prab.g_01462	Prai.g_01459
OG0000941	Prab.g_01464	Prai.g_01461
OG0000942	Prab.g_01465	Prai.g_01462
OG0000943	Prab.g_01468	Prai.g_01465
OG0000944	Prab.g_01469	Prai.g_01466
OG0000945	Prab.g_01470	Prai.g_01467
OG0000946	Prab.g_01471	Prai.g_01468
OG0000947	Prab.g_01472	Prai.g_01469
OG0000948	Prab.g_01473	Prai.g_01470
OG0000949	Prab.g_01474	Prai.g_01471
OG0000950	Prab.g_01475	Prai.g_01472
OG0000951	Prab.g_01476	Prai.g_01473
OG0000952	Prab.g_01477	Prai.g_01474
OG0000953	Prab.g_01478	Prai.g_01475
OG0000954	Prab.g_01479	Prai.g_01476
OG0000955	Prab.g_01480	Prai.g_01477
OG0000956	Prab.g_01481	Prai.g_01478
OG0000957	Prab.g_01482	Prai.g_01479
OG0000958	Prab.g_01483	Prai.g_01480
OG0000959	Prab.g_01484	Prai.g_01481
OG0000960	Prab.g_01485	Prai.g_01482
OG0000961	Prab.g_01489	Prai.g_01485
OG0000962	Prab.g_01490	Prai.g_01486
OG0000963	Prab.g_01491	Prai.g_01487
OG0000964	Prab.g_01493	Prai.g_01489
OG0000965	Prab.g_01494	Prai.g_01490
OG0000966	Prab.g_01495	Prai.g_01491
OG0000967	Prab.g_01496	Prai.g_01492
OG0000968	Prab.g_01497	Prai.g_01493
OG0000969	Prab.g_01498	Prai.g_01494
OG0000970	Prab.g_01499	Prai.g_01495
OG0000971	Prab.g_01500	Prai.g_01496
OG0000972	Prab.g_01501	Prai.g_01497
OG0000973	Prab.g_01502	Prai.g_01498
OG0000974	Prab.g_01504	Prai.g_01500
OG0000975	Prab.g_01507	Prai.g_01502
OG0000976	Prab.g_01509	Prai.g_01504
OG0000977	Prab.g_01510	Prai.g_01505
OG0000978	Prab.g_01511	Prai.g_01507
OG0000979	Prab.g_01513	Prai.g_01509
OG0000980	Prab.g_01514	Prai.g_01510
OG0000981	Prab.g_01515	Prai.g_01511
OG0000982	Prab.g_01516	Prai.g_01512
OG0000983	Prab.g_01518	Prai.g_01514
OG0000984	Prab.g_01519	Prai.g_01515
OG0000985	Prab.g_01520	Prai.g_01516
OG0000986	Prab.g_01521	Prai.g_01517
OG0000987	Prab.g_01522	Prai.g_01518
OG0000988	Prab.g_01523	Prai.g_01519
OG0000989	Prab.g_01524	Prai.g_01520
OG0000990	Prab.g_01525	Prai.g_01521
OG0000991	Prab.g_01526	Prai.g_01522
OG0000992	Prab.g_01527	Prai.g_01523
OG0000993	Prab.g_01528	Prai.g_01524
OG0000994	Prab.g_01529	Prai.g_01525
OG0000995	Prab.g_01530	Prai.g_01526
OG0000996	Prab.g_01531	Prai.g_01527
OG0000997	Prab.g_01532	Prai.g_01528
OG0000998	Prab.g_01533	Prai.g_01529
OG0000999	Prab.g_01534	Prai.g_01530
OG0001000	Prab.g_01535	Prai.g_01531
OG0001001	Prab.g_01537	Prai.g_01533
OG0001002	Prab.g_01538	Prai.g_01534
OG0001003	Prab.g_01539	Prai.g_01535
OG0001004	Prab.g_01540	Prai.g_01536
OG0001005	Prab.g_01541	Prai.g_01537
OG0001006	Prab.g_01542	Prai.g_01538
OG0001007	Prab.g_01543	Prai.g_01539
OG0001008	Prab.g_01545	Prai.g_01541
OG0001009	Prab.g_01546	Prai.g_01542
OG0001010	Prab.g_01553	Prai.g_01550
OG0001011	Prab.g_01563	Prai.g_01558
OG0001012	Prab.g_01601	Prai.g_01597
OG0001013	Prab.g_01663	Prai.g_01632
OG0001014	Prab.g_01664	Prai.g_01633
OG0001015	Prab.g_01670	Prai.g_01639
OG0001016	Prab.g_01671	Prai.g_01640
OG0001017	Prab.g_01672	Prai.g_01641
OG0001018	Prab.g_01673	Prai.g_01642
OG0001019	Prab.g_01675	Prai.g_01644
OG0001020	Prab.g_01676	Prai.g_01645
OG0001021	Prab.g_01677	Prai.g_01646
OG0001022	Prab.g_01678	Prai.g_01647
OG0001023	Prab.g_01679	Prai.g_01648
OG0001024	Prab.g_01680	Prai.g_01649
OG0001025	Prab.g_01681	Prai.g_01650
OG0001026	Prab.g_01683	Prai.g_01652
OG0001027	Prab.g_01684	Prai.g_01653
OG0001028	Prab.g_01685	Prai.g_01654
OG0001029	Prab.g_01686	Prai.g_01655
OG0001030	Prab.g_01687	Prai.g_01656
OG0001031	Prab.g_01688	Prai.g_01657
OG0001032	Prab.g_01689	Prai.g_01658
OG0001033	Prab.g_01690	Prai.g_01659
OG0001034	Prab.g_01691	Prai.g_01660
OG0001035	Prab.g_01693	Prai.g_01662
OG0001036	Prab.g_01694	Prai.g_01663
OG0001037	Prab.g_01695	Prai.g_01664
OG0001038	Prab.g_01696	Prai.g_01665
OG0001039	Prab.g_01697	Prai.g_01666
OG0001040	Prab.g_01698	Prai.g_01667
OG0001041	Prab.g_01699	Prai.g_01668
OG0001042	Prab.g_01700	Prai.g_01669
OG0001043	Prab.g_01701	Prai.g_01670
OG0001044	Prab.g_01702	Prai.g_01671
OG0001045	Prab.g_01703	Prai.g_01672
OG0001046	Prab.g_01704	Prai.g_01673
OG0001047	Prab.g_01707	Prai.g_01676
OG0001048	Prab.g_01709	Prai.g_01678
OG0001049	Prab.g_01710	Prai.g_01679
OG0001050	Prab.g_01711	Prai.g_01680
OG0001051	Prab.g_01712	Prai.g_01681
OG0001052	Prab.g_01713	Prai.g_01682
OG0001053	Prab.g_01714	Prai.g_01683
OG0001054	Prab.g_01716	Prai.g_01685
OG0001055	Prab.g_01717	Prai.g_01686
OG0001056	Prab.g_01718	Prai.g_01687
OG0001057	Prab.g_01719	Prai.g_01688
OG0001058	Prab.g_01720	Prai.g_01689
OG0001059	Prab.g_01721	Prai.g_01690
OG0001060	Prab.g_01722	Prai.g_01691
OG0001061	Prab.g_01723	Prai.g_01692
OG0001062	Prab.g_01724	Prai.g_01693
OG0001063	Prab.g_01725	Prai.g_01694
OG0001064	Prab.g_01727	Prai.g_01696
OG0001065	Prab.g_01731	Prai.g_01701
OG0001066	Prab.g_01732	Prai.g_01702
OG0001067	Prab.g_01733	Prai.g_01703
OG0001068	Prab.g_01735	Prai.g_01705
OG0001069	Prab.g_01736	Prai.g_01706
OG0001070	Prab.g_01737	Prai.g_01707
OG0001071	Prab.g_01738	Prai.g_01708
OG0001072	Prab.g_01739	Prai.g_01709
OG0001073	Prab.g_01740	Prai.g_01710
OG0001074	Prab.g_01741	Prai.g_01711
OG0001075	Prab.g_01742	Prai.g_01712
OG0001076	Prab.g_01743	Prai.g_01713
OG0001077	Prab.g_01744	Prai.g_01714
OG0001078	Prab.g_01745	Prai.g_01715
OG0001079	Prab.g_01746	Prai.g_01716
OG0001080	Prab.g_01747	Prai.g_01717
OG0001081	Prab.g_01750	Prai.g_01720
OG0001082	Prab.g_01751	Prai.g_01721
OG0001083	Prab.g_01752	Prai.g_01722
OG0001084	Prab.g_01753	Prai.g_01724
OG0001085	Prab.g_01754	Prai.g_01725
OG0001086	Prab.g_01755	Prai.g_01726
OG0001087	Prab.g_01756	Prai.g_01727
OG0001088	Prab.g_01757	Prai.g_01728
OG0001089	Prab.g_01760	Prai.g_01734
OG0001090	Prab.g_01762	Prai.g_01736
OG0001091	Prab.g_01763	Prai.g_01737
OG0001092	Prab.g_01764	Prai.g_01738
OG0001093	Prab.g_01765	Prai.g_01739
OG0001094	Prab.g_01766	Prai.g_01740
OG0001095	Prab.g_01767	Prai.g_01741
OG0001096	Prab.g_01768	Prai.g_01742
OG0001097	Prab.g_01769	Prai.g_01743
OG0001098	Prab.g_01770	Prai.g_01744
OG0001099	Prab.g_01771	Prai.g_01746
OG0001100	Prab.g_01772	Prai.g_01747
OG0001101	Prab.g_01773	Prai.g_01748
OG0001102	Prab.g_01774	Prai.g_01749
OG0001103	Prab.g_01775	Prai.g_01750
OG0001104	Prab.g_01776	Prai.g_01751
OG0001105	Prab.g_01777	Prai.g_01752
OG0001106	Prab.g_01778	Prai.g_01753
OG0001107	Prab.g_01779	Prai.g_01754
OG0001108	Prab.g_01780	Prai.g_01755
OG0001109	Prab.g_01781	Prai.g_01756
OG0001110	Prab.g_01782	Prai.g_01757
OG0001111	Prab.g_01783	Prai.g_01758
OG0001112	Prab.g_01784	Prai.g_01759
OG0001113	Prab.g_01785	Prai.g_01760
OG0001114	Prab.g_01786	Prai.g_01761
OG0001115	Prab.g_01787	Prai.g_01762
OG0001116	Prab.g_01788	Prai.g_01763
OG0001117	Prab.g_01789	Prai.g_01764
OG0001118	Prab.g_01790	Prai.g_01765
OG0001119	Prab.g_01791	Prai.g_01766
OG0001120	Prab.g_01792	Prai.g_01767
OG0001121	Prab.g_01794	Prai.g_01769
OG0001122	Prab.g_01795	Prai.g_01770
OG0001123	Prab.g_01796	Prai.g_01776
OG0001124	Prab.g_01798	Prai.g_01778
OG0001125	Prab.g_01800	Prai.g_01780
OG0001126	Prab.g_01801	Prai.g_01781
OG0001127	Prab.g_01803	Prai.g_01783
OG0001128	Prab.g_01804	Prai.g_01784
OG0001129	Prab.g_01805	Prai.g_01785
OG0001130	Prab.g_01808	Prai.g_01788
OG0001131	Prab.g_01809	Prai.g_01789
OG0001132	Prab.g_01810	Prai.g_01790
OG0001133	Prab.g_01811	Prai.g_01791
OG0001134	Prab.g_01812	Prai.g_01792
OG0001135	Prab.g_01813	Prai.g_01793
OG0001136	Prab.g_01814	Prai.g_01794
OG0001137	Prab.g_01815	Prai.g_01795
OG0001138	Prab.g_01816	Prai.g_01796
OG0001139	Prab.g_01817	Prai.g_01797
OG0001140	Prab.g_01818	Prai.g_01798
OG0001141	Prab.g_01819	Prai.g_01799
OG0001142	Prab.g_01822	Prai.g_01802
OG0001143	Prab.g_01823	Prai.g_01803
OG0001144	Prab.g_01824	Prai.g_01804
OG0001145	Prab.g_01825	Prai.g_01805
OG0001146	Prab.g_01826	Prai.g_01806
OG0001147	Prab.g_01827	Prai.g_01807
OG0001148	Prab.g_01828	Prai.g_01808
