Orthogroup	Prbe	Praw
OG0000563	Prbe.g_01478	Praw.g_01881
OG0000564	Prbe.g_01477	Praw.g_01880
OG0000565	Prbe.g_01476	Praw.g_01879
OG0000566	Prbe.g_01475	Praw.g_01878
OG0000567	Prbe.g_01474	Praw.g_01877
OG0000568	Prbe.g_01473	Praw.g_01876
OG0000569	Prbe.g_01472	Praw.g_01875
OG0000570	Prbe.g_01471	Praw.g_01874
OG0000571	Prbe.g_01470	Praw.g_01873
OG0000572	Prbe.g_01469	Praw.g_01872
OG0000573	Prbe.g_01466	Praw.g_01869
OG0000574	Prbe.g_01465	Praw.g_01868
OG0000575	Prbe.g_01464	Praw.g_01867
OG0000576	Prbe.g_01463	Praw.g_01866
OG0000577	Prbe.g_01462	Praw.g_01865
OG0000578	Prbe.g_01461	Praw.g_01864
OG0000579	Prbe.g_01460	Praw.g_01863
OG0000580	Prbe.g_01459	Praw.g_01862
OG0000581	Prbe.g_01458	Praw.g_01861
OG0000582	Prbe.g_01457	Praw.g_01860
OG0000583	Prbe.g_01456	Praw.g_01859
OG0000584	Prbe.g_01454	Praw.g_01858
OG0000585	Prbe.g_01453	Praw.g_01857
OG0000586	Prbe.g_01451	Praw.g_01855
OG0000587	Prbe.g_01450	Praw.g_01854
OG0000588	Prbe.g_00444	Praw.g_01852
OG0000589	Prbe.g_00445	Praw.g_01851
OG0000590	Prbe.g_00447	Praw.g_01849
OG0000591	Prbe.g_00453	Praw.g_01843
OG0000592	Prbe.g_00454	Praw.g_01842
OG0000593	Prbe.g_00455	Praw.g_01841
OG0000594	Prbe.g_00458	Praw.g_01839
OG0000595	Prbe.g_00459	Praw.g_01838
OG0000596	Prbe.g_00460	Praw.g_01837
OG0000597	Prbe.g_00462	Praw.g_01835
OG0000598	Prbe.g_00463	Praw.g_01834
OG0000599	Prbe.g_00464	Praw.g_01833
OG0000600	Prbe.g_00465	Praw.g_01832
OG0000601	Prbe.g_00468	Praw.g_01830
OG0000602	Prbe.g_01199	Praw.g_01829
OG0000603	Prbe.g_01200	Praw.g_01828
OG0000604	Prbe.g_01203	Praw.g_01827
OG0000605	Prbe.g_01204	Praw.g_01826
OG0000606	Prbe.g_01205	Praw.g_01825
OG0000607	Prbe.g_01207	Praw.g_01823
OG0000608	Prbe.g_01209	Praw.g_01822
OG0000609	Prbe.g_01197	Praw.g_01818
OG0000610	Prbe.g_00403	Praw.g_01817
OG0000611	Prbe.g_01215	Praw.g_01808
OG0000612	Prbe.g_01216	Praw.g_01807
OG0000613	Prbe.g_01437	Praw.g_01806
OG0000614	Prbe.g_01436	Praw.g_01805
OG0000615	Prbe.g_01434	Praw.g_01803
OG0000616	Prbe.g_01433	Praw.g_01802
OG0000617	Prbe.g_01432	Praw.g_01801
OG0000618	Prbe.g_01431	Praw.g_01800
OG0000619	Prbe.g_01430	Praw.g_01799
OG0000620	Prbe.g_01429	Praw.g_01798
OG0000621	Prbe.g_01428	Praw.g_01797
OG0000622	Prbe.g_01427	Praw.g_01796
OG0000623	Prbe.g_01426	Praw.g_01795
OG0000624	Prbe.g_01424	Praw.g_01794
OG0000625	Prbe.g_01423	Praw.g_01793
OG0000626	Prbe.g_01422	Praw.g_01792
OG0000627	Prbe.g_01421	Praw.g_01791
OG0000628	Prbe.g_01420	Praw.g_01790
OG0000629	Prbe.g_01419	Praw.g_01789
OG0000630	Prbe.g_01418	Praw.g_01788
OG0000631	Prbe.g_01416	Praw.g_01786
OG0000632	Prbe.g_01415	Praw.g_01763
OG0000633	Prbe.g_00055	Praw.g_01759
OG0000634	Prbe.g_00909	Praw.g_01745
OG0000635	Prbe.g_00487	Praw.g_01732
OG0000636	Prbe.g_00488	Praw.g_01731
OG0000637	Prbe.g_00489	Praw.g_01730
OG0000638	Prbe.g_01889	Praw.g_01719
OG0000639	Prbe.g_01317	Praw.g_01710
OG0000640	Prbe.g_01321	Praw.g_01708
OG0000641	Prbe.g_01323	Praw.g_01706
OG0000642	Prbe.g_01324	Praw.g_01705
OG0000643	Prbe.g_01325	Praw.g_01704
OG0000644	Prbe.g_01438	Praw.g_01703
OG0000645	Prbe.g_01217	Praw.g_01702
OG0000646	Prbe.g_01218	Praw.g_01701
OG0000647	Prbe.g_01219	Praw.g_01700
OG0000648	Prbe.g_01221	Praw.g_01698
OG0000649	Prbe.g_01222	Praw.g_01697
OG0000650	Prbe.g_01223	Praw.g_01696
OG0000651	Prbe.g_01224	Praw.g_01695
OG0000652	Prbe.g_01225	Praw.g_01694
OG0000653	Prbe.g_01226	Praw.g_01693
OG0000654	Prbe.g_01228	Praw.g_01691
OG0000655	Prbe.g_01230	Praw.g_01689
OG0000656	Prbe.g_01231	Praw.g_01688
OG0000657	Prbe.g_01232	Praw.g_01687
OG0000658	Prbe.g_01233	Praw.g_01686
OG0000659	Prbe.g_01234	Praw.g_01685
OG0000660	Prbe.g_01235	Praw.g_01684
OG0000661	Prbe.g_01236	Praw.g_01683
OG0000662	Prbe.g_01238	Praw.g_01682
OG0000663	Prbe.g_01239	Praw.g_01681
OG0000664	Prbe.g_01240	Praw.g_01680
OG0000665	Prbe.g_01241	Praw.g_01679
OG0000666	Prbe.g_01242	Praw.g_01678
OG0000667	Prbe.g_01243	Praw.g_01677
OG0000668	Prbe.g_01244	Praw.g_01676
OG0000669	Prbe.g_01246	Praw.g_01674
OG0000670	Prbe.g_01247	Praw.g_01673
OG0000671	Prbe.g_01248	Praw.g_01672
OG0000672	Prbe.g_01249	Praw.g_01671
OG0000673	Prbe.g_01250	Praw.g_01670
OG0000674	Prbe.g_01251	Praw.g_01669
OG0000675	Prbe.g_01253	Praw.g_01668
OG0000676	Prbe.g_01254	Praw.g_01667
OG0000677	Prbe.g_01257	Praw.g_01665
OG0000678	Prbe.g_01259	Praw.g_01663
OG0000679	Prbe.g_01261	Praw.g_01662
OG0000680	Prbe.g_01262	Praw.g_01661
OG0000681	Prbe.g_01263	Praw.g_01660
OG0000682	Prbe.g_01264	Praw.g_01659
OG0000683	Prbe.g_01266	Praw.g_01657
OG0000684	Prbe.g_01267	Praw.g_01656
OG0000685	Prbe.g_01268	Praw.g_01655
OG0000686	Prbe.g_01269	Praw.g_01654
OG0000687	Prbe.g_01270	Praw.g_01653
OG0000688	Prbe.g_01271	Praw.g_01652
OG0000689	Prbe.g_01272	Praw.g_01651
OG0000690	Prbe.g_01273	Praw.g_01650
OG0000691	Prbe.g_01274	Praw.g_01649
OG0000692	Prbe.g_01278	Praw.g_01647
OG0000693	Prbe.g_01279	Praw.g_01646
OG0000694	Prbe.g_01280	Praw.g_01645
OG0000695	Prbe.g_01281	Praw.g_01644
OG0000696	Prbe.g_01282	Praw.g_01643
OG0000697	Prbe.g_01284	Praw.g_01641
OG0000698	Prbe.g_01288	Praw.g_01639
OG0000699	Prbe.g_01289	Praw.g_01638
OG0000700	Prbe.g_00105	Praw.g_01611
OG0000701	Prbe.g_00110	Praw.g_01608
OG0000702	Prbe.g_00406	Praw.g_01605
OG0000703	Prbe.g_00408	Praw.g_01604
OG0000704	Prbe.g_00409	Praw.g_01603
OG0000705	Prbe.g_00411	Praw.g_01602
OG0000706	Prbe.g_00412	Praw.g_01601
OG0000707	Prbe.g_00414	Praw.g_01600
OG0000708	Prbe.g_00415	Praw.g_01599
OG0000709	Prbe.g_00417	Praw.g_01597
OG0000710	Prbe.g_00418	Praw.g_01596
OG0000711	Prbe.g_00419	Praw.g_01595
OG0000712	Prbe.g_00420	Praw.g_01594
OG0000713	Prbe.g_00421	Praw.g_01593
OG0000714	Prbe.g_00423	Praw.g_01591
OG0000715	Prbe.g_00424	Praw.g_01590
OG0000716	Prbe.g_00426	Praw.g_01588
OG0000717	Prbe.g_00427	Praw.g_01587
OG0000718	Prbe.g_00428	Praw.g_01586
OG0000719	Prbe.g_00430	Praw.g_01584
OG0000720	Prbe.g_00431	Praw.g_01583
OG0000721	Prbe.g_00434	Praw.g_01581
OG0000722	Prbe.g_00435	Praw.g_01580
OG0000723	Prbe.g_00436	Praw.g_01579
OG0000724	Prbe.g_00438	Praw.g_01577
OG0000725	Prbe.g_00439	Praw.g_01576
OG0000726	Prbe.g_00440	Praw.g_01575
OG0000727	Prbe.g_00441	Praw.g_01574
OG0000728	Prbe.g_00442	Praw.g_01573
OG0000729	Prbe.g_00443	Praw.g_01572
OG0000730	Prbe.g_01448	Praw.g_01571
OG0000731	Prbe.g_01446	Praw.g_01570
OG0000732	Prbe.g_01445	Praw.g_01569
OG0000733	Prbe.g_01444	Praw.g_01568
OG0000734	Prbe.g_01443	Praw.g_01567
OG0000735	Prbe.g_01441	Praw.g_01565
OG0000736	Prbe.g_01440	Praw.g_01564
OG0000737	Prbe.g_01439	Praw.g_01563
OG0000738	Prbe.g_01326	Praw.g_01562
OG0000739	Prbe.g_01327	Praw.g_01561
OG0000740	Prbe.g_01328	Praw.g_01560
OG0000741	Prbe.g_01329	Praw.g_01559
OG0000742	Prbe.g_01331	Praw.g_01557
OG0000743	Prbe.g_01332	Praw.g_01556
OG0000744	Prbe.g_01333	Praw.g_01555
OG0000745	Prbe.g_01334	Praw.g_01554
OG0000746	Prbe.g_01335	Praw.g_01553
OG0000747	Prbe.g_01336	Praw.g_01552
OG0000748	Prbe.g_01337	Praw.g_01551
OG0000749	Prbe.g_01338	Praw.g_01550
OG0000750	Prbe.g_01340	Praw.g_01549
OG0000751	Prbe.g_01341	Praw.g_01548
OG0000752	Prbe.g_01400	Praw.g_01547
OG0000753	Prbe.g_01343	Praw.g_01545
OG0000754	Prbe.g_01344	Praw.g_01544
OG0000755	Prbe.g_01345	Praw.g_01543
OG0000756	Prbe.g_01347	Praw.g_01542
OG0000757	Prbe.g_01348	Praw.g_01541
OG0000758	Prbe.g_01349	Praw.g_01540
OG0000759	Prbe.g_01351	Praw.g_01538
OG0000760	Prbe.g_01352	Praw.g_01537
OG0000761	Prbe.g_01353	Praw.g_01536
OG0000762	Prbe.g_01355	Praw.g_01534
OG0000763	Prbe.g_01356	Praw.g_01533
OG0000764	Prbe.g_01357	Praw.g_01532
OG0000765	Prbe.g_01358	Praw.g_01531
OG0000766	Prbe.g_01359	Praw.g_01530
OG0000767	Prbe.g_01361	Praw.g_01528
OG0000768	Prbe.g_01362	Praw.g_01527
OG0000769	Prbe.g_01363	Praw.g_01526
OG0000770	Prbe.g_01364	Praw.g_01525
OG0000771	Prbe.g_01365	Praw.g_01524
OG0000772	Prbe.g_01615	Praw.g_01523
OG0000773	Prbe.g_01367	Praw.g_01522
OG0000774	Prbe.g_01368	Praw.g_01521
OG0000775	Prbe.g_01369	Praw.g_01520
OG0000776	Prbe.g_01372	Praw.g_01518
OG0000777	Prbe.g_01373	Praw.g_01516
OG0000778	Prbe.g_01374	Praw.g_01515
OG0000779	Prbe.g_01375	Praw.g_01514
OG0000780	Prbe.g_01377	Praw.g_01512
OG0000781	Prbe.g_01379	Praw.g_01510
OG0000782	Prbe.g_01380	Praw.g_01509
OG0000783	Prbe.g_01384	Praw.g_01498
OG0000784	Prbe.g_01386	Praw.g_01496
OG0000785	Prbe.g_01387	Praw.g_01495
OG0000786	Prbe.g_01388	Praw.g_01494
OG0000787	Prbe.g_01389	Praw.g_01493
OG0000788	Prbe.g_01395	Praw.g_01489
OG0000789	Prbe.g_01398	Praw.g_01487
OG0000790	Prbe.g_01399	Praw.g_01486
OG0000791	Prbe.g_01402	Praw.g_01485
OG0000792	Prbe.g_01403	Praw.g_01484
OG0000793	Prbe.g_01404	Praw.g_01483
OG0000794	Prbe.g_01407	Praw.g_01481
OG0000795	Prbe.g_01308	Praw.g_01478
OG0000796	Prbe.g_01307	Praw.g_01477
OG0000797	Prbe.g_01305	Praw.g_01475
OG0000798	Prbe.g_01304	Praw.g_01474
OG0000799	Prbe.g_01303	Praw.g_01473
OG0000800	Prbe.g_01302	Praw.g_01472
OG0000801	Prbe.g_01299	Praw.g_01469
OG0000802	Prbe.g_01298	Praw.g_01468
OG0000803	Prbe.g_01296	Praw.g_01466
OG0000804	Prbe.g_01295	Praw.g_01465
OG0000805	Prbe.g_01294	Praw.g_01464
OG0000806	Prbe.g_01292	Praw.g_01462
OG0000807	Prbe.g_01919	Praw.g_01437
OG0000808	Prbe.g_00071	Praw.g_01427
OG0000809	Prbe.g_01597	Praw.g_01424
OG0000810	Prbe.g_00492	Praw.g_01423
OG0000811	Prbe.g_00915	Praw.g_01416
OG0000812	Prbe.g_01591	Praw.g_00172
OG0000813	Prbe.g_01898	Praw.g_00176
OG0000814	Prbe.g_01618	Praw.g_00178
OG0000815	Prbe.g_00374	Praw.g_00187
OG0000816	Prbe.g_00042	Praw.g_00202
OG0000817	Prbe.g_00043	Praw.g_00203
OG0000818	Prbe.g_00060	Praw.g_00208
OG0000819	Prbe.g_01571	Praw.g_00215
OG0000820	Prbe.g_01565	Praw.g_00219
OG0000821	Prbe.g_01563	Praw.g_00221
OG0000822	Prbe.g_01562	Praw.g_00222
OG0000823	Prbe.g_01561	Praw.g_00223
OG0000824	Prbe.g_01560	Praw.g_00224
OG0000825	Prbe.g_01559	Praw.g_00225
OG0000826	Prbe.g_01558	Praw.g_00226
OG0000827	Prbe.g_01557	Praw.g_00227
OG0000828	Prbe.g_01556	Praw.g_00228
OG0000829	Prbe.g_01555	Praw.g_00229
OG0000830	Prbe.g_01553	Praw.g_00230
OG0000831	Prbe.g_01550	Praw.g_00233
OG0000832	Prbe.g_01548	Praw.g_00235
OG0000833	Prbe.g_01547	Praw.g_00236
OG0000834	Prbe.g_01546	Praw.g_00237
OG0000835	Prbe.g_01545	Praw.g_00238
OG0000836	Prbe.g_01544	Praw.g_00239
OG0000837	Prbe.g_01541	Praw.g_00241
OG0000838	Prbe.g_01540	Praw.g_00242
OG0000839	Prbe.g_01539	Praw.g_00243
OG0000840	Prbe.g_01538	Praw.g_00244
OG0000841	Prbe.g_01537	Praw.g_00245
OG0000842	Prbe.g_01535	Praw.g_00246
OG0000843	Prbe.g_01534	Praw.g_00247
OG0000844	Prbe.g_01533	Praw.g_00248
OG0000845	Prbe.g_01532	Praw.g_00249
OG0000846	Prbe.g_01530	Praw.g_00252
OG0000847	Prbe.g_01528	Praw.g_00254
OG0000848	Prbe.g_01527	Praw.g_00255
OG0000849	Prbe.g_01524	Praw.g_00256
OG0000850	Prbe.g_01523	Praw.g_00257
OG0000851	Prbe.g_01521	Praw.g_00258
OG0000852	Prbe.g_01519	Praw.g_00260
OG0000853	Prbe.g_01517	Praw.g_00261
OG0000854	Prbe.g_01515	Praw.g_00263
OG0000855	Prbe.g_01514	Praw.g_00264
OG0000856	Prbe.g_01513	Praw.g_00265
OG0000857	Prbe.g_01512	Praw.g_00266
OG0000858	Prbe.g_01511	Praw.g_00267
OG0000859	Prbe.g_01510	Praw.g_00268
OG0000860	Prbe.g_01509	Praw.g_00269
OG0000861	Prbe.g_01508	Praw.g_00270
OG0000862	Prbe.g_01507	Praw.g_00271
OG0000863	Prbe.g_01506	Praw.g_00272
OG0000864	Prbe.g_01505	Praw.g_00273
OG0000865	Prbe.g_01504	Praw.g_00274
OG0000866	Prbe.g_01503	Praw.g_00275
OG0000867	Prbe.g_01502	Praw.g_00276
OG0000868	Prbe.g_01501	Praw.g_00277
OG0000869	Prbe.g_01499	Praw.g_00279
OG0000870	Prbe.g_01498	Praw.g_00280
OG0000871	Prbe.g_01497	Praw.g_00282
OG0000872	Prbe.g_01496	Praw.g_00283
OG0000873	Prbe.g_01494	Praw.g_00285
OG0000874	Prbe.g_01493	Praw.g_00286
OG0000875	Prbe.g_01492	Praw.g_00287
OG0000876	Prbe.g_01491	Praw.g_00288
OG0000877	Prbe.g_00502	Praw.g_00290
OG0000878	Prbe.g_01128	Praw.g_00954
OG0000879	Prbe.g_00904	Praw.g_00968
OG0000880	Prbe.g_00903	Praw.g_00969
OG0000881	Prbe.g_00902	Praw.g_00970
OG0000882	Prbe.g_00901	Praw.g_00971
OG0000883	Prbe.g_00900	Praw.g_00972
OG0000884	Prbe.g_00898	Praw.g_00976
OG0000885	Prbe.g_00897	Praw.g_00977
OG0000886	Prbe.g_00896	Praw.g_00978
OG0000887	Prbe.g_00895	Praw.g_00979
OG0000888	Prbe.g_00894	Praw.g_00980
OG0000889	Prbe.g_00891	Praw.g_00983
OG0000890	Prbe.g_00890	Praw.g_00984
OG0000891	Prbe.g_00889	Praw.g_00985
OG0000892	Prbe.g_00886	Praw.g_00987
OG0000893	Prbe.g_00885	Praw.g_00988
OG0000894	Prbe.g_00884	Praw.g_00989
OG0000895	Prbe.g_00883	Praw.g_00990
OG0000896	Prbe.g_00882	Praw.g_00991
OG0000897	Prbe.g_00881	Praw.g_00992
OG0000898	Prbe.g_00878	Praw.g_00994
OG0000899	Prbe.g_00877	Praw.g_00995
OG0000900	Prbe.g_00397	Praw.g_00997
OG0000901	Prbe.g_00869	Praw.g_01001
OG0000902	Prbe.g_00634	Praw.g_01002
OG0000903	Prbe.g_01614	Praw.g_01003
OG0000904	Prbe.g_00212	Praw.g_01006
OG0000905	Prbe.g_01592	Praw.g_01008
OG0000906	Prbe.g_01574	Praw.g_01010
OG0000907	Prbe.g_01286	Praw.g_01011
OG0000908	Prbe.g_01611	Praw.g_01014
OG0000909	Prbe.g_00371	Praw.g_01018
OG0000910	Prbe.g_00370	Praw.g_01019
OG0000911	Prbe.g_00369	Praw.g_01020
OG0000912	Prbe.g_00368	Praw.g_01021
OG0000913	Prbe.g_00367	Praw.g_01022
OG0000914	Prbe.g_00366	Praw.g_01023
OG0000915	Prbe.g_00365	Praw.g_01024
OG0000916	Prbe.g_00364	Praw.g_01025
OG0000917	Prbe.g_00363	Praw.g_01026
OG0000918	Prbe.g_00362	Praw.g_01027
OG0000919	Prbe.g_00361	Praw.g_01028
OG0000920	Prbe.g_00360	Praw.g_01029
OG0000921	Prbe.g_00359	Praw.g_01030
OG0000922	Prbe.g_00358	Praw.g_01031
OG0000923	Prbe.g_00357	Praw.g_01032
OG0000924	Prbe.g_00356	Praw.g_01033
OG0000925	Prbe.g_00355	Praw.g_01034
OG0000926	Prbe.g_00792	Praw.g_01052
OG0000927	Prbe.g_00328	Praw.g_01101
OG0000928	Prbe.g_00327	Praw.g_01100
OG0000929	Prbe.g_00326	Praw.g_01099
OG0000930	Prbe.g_00325	Praw.g_01098
OG0000931	Prbe.g_00324	Praw.g_01097
OG0000932	Prbe.g_00322	Praw.g_01095
OG0000933	Prbe.g_00321	Praw.g_01094
OG0000934	Prbe.g_00320	Praw.g_01093
OG0000935	Prbe.g_00319	Praw.g_01092
OG0000936	Prbe.g_00318	Praw.g_01091
OG0000937	Prbe.g_00317	Praw.g_01090
OG0000938	Prbe.g_00316	Praw.g_01089
OG0000939	Prbe.g_00315	Praw.g_01088
OG0000940	Prbe.g_00314	Praw.g_01087
OG0000941	Prbe.g_00313	Praw.g_01085
OG0000942	Prbe.g_00312	Praw.g_01084
OG0000943	Prbe.g_00309	Praw.g_01078
OG0000944	Prbe.g_00308	Praw.g_01077
OG0000945	Prbe.g_00307	Praw.g_01076
OG0000946	Prbe.g_00306	Praw.g_01075
OG0000947	Prbe.g_00305	Praw.g_00343
OG0000948	Prbe.g_00304	Praw.g_00344
OG0000949	Prbe.g_00303	Praw.g_00345
OG0000950	Prbe.g_00302	Praw.g_00346
OG0000951	Prbe.g_00301	Praw.g_00347
OG0000952	Prbe.g_00300	Praw.g_00348
OG0000953	Prbe.g_00299	Praw.g_00349
OG0000954	Prbe.g_00298	Praw.g_00350
OG0000955	Prbe.g_00297	Praw.g_00351
OG0000956	Prbe.g_00296	Praw.g_00352
OG0000957	Prbe.g_00295	Praw.g_00353
OG0000958	Prbe.g_00294	Praw.g_00354
OG0000959	Prbe.g_00293	Praw.g_00355
OG0000960	Prbe.g_00292	Praw.g_00356
OG0000961	Prbe.g_00288	Praw.g_00359
OG0000962	Prbe.g_00287	Praw.g_00360
OG0000963	Prbe.g_00286	Praw.g_00361
OG0000964	Prbe.g_00284	Praw.g_00363
OG0000965	Prbe.g_00283	Praw.g_00364
OG0000966	Prbe.g_00282	Praw.g_00365
OG0000967	Prbe.g_00281	Praw.g_00366
OG0000968	Prbe.g_00280	Praw.g_00367
OG0000969	Prbe.g_00279	Praw.g_00368
OG0000970	Prbe.g_00278	Praw.g_00370
OG0000971	Prbe.g_00277	Praw.g_00371
OG0000972	Prbe.g_00276	Praw.g_00372
OG0000973	Prbe.g_00275	Praw.g_00373
OG0000974	Prbe.g_00273	Praw.g_00375
OG0000975	Prbe.g_00267	Praw.g_00378
OG0000976	Prbe.g_00265	Praw.g_00380
OG0000977	Prbe.g_00263	Praw.g_00381
OG0000978	Prbe.g_00261	Praw.g_00382
OG0000979	Prbe.g_00259	Praw.g_00384
OG0000980	Prbe.g_00258	Praw.g_00385
OG0000981	Prbe.g_00257	Praw.g_00386
OG0000982	Prbe.g_00256	Praw.g_00387
OG0000983	Prbe.g_00254	Praw.g_00389
OG0000984	Prbe.g_00253	Praw.g_00390
OG0000985	Prbe.g_00252	Praw.g_00391
OG0000986	Prbe.g_00251	Praw.g_00392
OG0000987	Prbe.g_00250	Praw.g_00393
OG0000988	Prbe.g_00249	Praw.g_00394
OG0000989	Prbe.g_00248	Praw.g_00395
OG0000990	Prbe.g_00247	Praw.g_00396
OG0000991	Prbe.g_00246	Praw.g_00397
OG0000992	Prbe.g_00245	Praw.g_00398
OG0000993	Prbe.g_00244	Praw.g_00399
OG0000994	Prbe.g_00243	Praw.g_00400
OG0000995	Prbe.g_00242	Praw.g_00401
OG0000996	Prbe.g_00241	Praw.g_00402
OG0000997	Prbe.g_00240	Praw.g_00403
OG0000998	Prbe.g_00239	Praw.g_00404
OG0000999	Prbe.g_00238	Praw.g_00405
OG0001000	Prbe.g_00237	Praw.g_00406
OG0001001	Prbe.g_00235	Praw.g_00408
OG0001002	Prbe.g_00234	Praw.g_00409
OG0001003	Prbe.g_00233	Praw.g_00410
OG0001004	Prbe.g_00232	Praw.g_00411
OG0001005	Prbe.g_00229	Praw.g_00412
OG0001006	Prbe.g_00228	Praw.g_00413
OG0001007	Prbe.g_00227	Praw.g_00414
OG0001008	Prbe.g_00225	Praw.g_00416
OG0001009	Prbe.g_00224	Praw.g_00417
OG0001010	Prbe.g_01042	Praw.g_00423
OG0001011	Prbe.g_00505	Praw.g_00430
OG0001012	Prbe.g_01237	Praw.g_00458
OG0001013	Prbe.g_00992	Praw.g_00509
OG0001014	Prbe.g_00991	Praw.g_00510
OG0001015	Prbe.g_00984	Praw.g_00516
OG0001016	Prbe.g_00983	Praw.g_00517
OG0001017	Prbe.g_00982	Praw.g_00518
OG0001018	Prbe.g_00981	Praw.g_00519
OG0001019	Prbe.g_00979	Praw.g_00521
OG0001020	Prbe.g_00978	Praw.g_00522
OG0001021	Prbe.g_00977	Praw.g_00523
OG0001022	Prbe.g_00976	Praw.g_00524
OG0001023	Prbe.g_00975	Praw.g_00525
OG0001024	Prbe.g_00973	Praw.g_00526
OG0001025	Prbe.g_00972	Praw.g_00527
OG0001026	Prbe.g_00971	Praw.g_00529
OG0001027	Prbe.g_00970	Praw.g_00530
OG0001028	Prbe.g_00969	Praw.g_00531
OG0001029	Prbe.g_00968	Praw.g_00532
OG0001030	Prbe.g_00967	Praw.g_00533
OG0001031	Prbe.g_00966	Praw.g_00534
OG0001032	Prbe.g_00965	Praw.g_00535
OG0001033	Prbe.g_00964	Praw.g_00536
OG0001034	Prbe.g_00963	Praw.g_00537
OG0001035	Prbe.g_00961	Praw.g_00539
OG0001036	Prbe.g_00960	Praw.g_00540
OG0001037	Prbe.g_00959	Praw.g_00541
OG0001038	Prbe.g_00958	Praw.g_00542
OG0001039	Prbe.g_00957	Praw.g_00543
OG0001040	Prbe.g_00956	Praw.g_00544
OG0001041	Prbe.g_00955	Praw.g_00545
OG0001042	Prbe.g_00954	Praw.g_00546
OG0001043	Prbe.g_00953	Praw.g_00547
OG0001044	Prbe.g_00952	Praw.g_00548
OG0001045	Prbe.g_00951	Praw.g_00549
OG0001046	Prbe.g_00950	Praw.g_00550
OG0001047	Prbe.g_00947	Praw.g_00553
OG0001048	Prbe.g_00945	Praw.g_00555
OG0001049	Prbe.g_00944	Praw.g_00556
OG0001050	Prbe.g_00943	Praw.g_00557
OG0001051	Prbe.g_00942	Praw.g_00558
OG0001052	Prbe.g_00941	Praw.g_00559
OG0001053	Prbe.g_00939	Praw.g_00561
OG0001054	Prbe.g_00937	Praw.g_00563
OG0001055	Prbe.g_00936	Praw.g_00564
OG0001056	Prbe.g_00935	Praw.g_00565
OG0001057	Prbe.g_00934	Praw.g_00566
OG0001058	Prbe.g_00933	Praw.g_00567
OG0001059	Prbe.g_00932	Praw.g_00568
OG0001060	Prbe.g_00931	Praw.g_00569
OG0001061	Prbe.g_00930	Praw.g_00570
OG0001062	Prbe.g_00929	Praw.g_00571
OG0001063	Prbe.g_00928	Praw.g_00572
OG0001064	Prbe.g_00926	Praw.g_01921
OG0001065	Prbe.g_00922	Praw.g_01917
OG0001066	Prbe.g_00920	Praw.g_01916
OG0001067	Prbe.g_00919	Praw.g_01915
OG0001068	Prbe.g_01112	Praw.g_01913
OG0001069	Prbe.g_01111	Praw.g_01912
OG0001070	Prbe.g_01110	Praw.g_01911
OG0001071	Prbe.g_01109	Praw.g_01910
OG0001072	Prbe.g_01108	Praw.g_01909
OG0001073	Prbe.g_01107	Praw.g_01908
OG0001074	Prbe.g_01106	Praw.g_01907
OG0001075	Prbe.g_01105	Praw.g_01906
OG0001076	Prbe.g_01104	Praw.g_01905
OG0001077	Prbe.g_01103	Praw.g_01904
OG0001078	Prbe.g_01102	Praw.g_01903
OG0001079	Prbe.g_01101	Praw.g_01902
OG0001080	Prbe.g_01100	Praw.g_01901
OG0001081	Prbe.g_01096	Praw.g_01898
OG0001082	Prbe.g_01095	Praw.g_01897
OG0001083	Prbe.g_01092	Praw.g_01896
OG0001084	Prbe.g_01093	Praw.g_01895
OG0001085	Prbe.g_01094	Praw.g_01894
OG0001086	Prbe.g_01097	Praw.g_01893
OG0001087	Prbe.g_01098	Praw.g_01892
OG0001088	Prbe.g_01099	Praw.g_01891
OG0001089	Prbe.g_01089	Praw.g_00138
OG0001090	Prbe.g_01087	Praw.g_00136
OG0001091	Prbe.g_01086	Praw.g_00135
OG0001092	Prbe.g_01085	Praw.g_00134
OG0001093	Prbe.g_01084	Praw.g_00133
OG0001094	Prbe.g_01083	Praw.g_00132
OG0001095	Prbe.g_01082	Praw.g_00131
OG0001096	Prbe.g_01081	Praw.g_00130
OG0001097	Prbe.g_01080	Praw.g_00129
OG0001098	Prbe.g_01079	Praw.g_00128
OG0001099	Prbe.g_01078	Praw.g_00127
OG0001100	Prbe.g_00867	Praw.g_00126
OG0001101	Prbe.g_00866	Praw.g_00125
OG0001102	Prbe.g_00865	Praw.g_00124
OG0001103	Prbe.g_00864	Praw.g_00123
OG0001104	Prbe.g_00863	Praw.g_00122
OG0001105	Prbe.g_00862	Praw.g_00121
OG0001106	Prbe.g_00861	Praw.g_00120
OG0001107	Prbe.g_00860	Praw.g_00119
OG0001108	Prbe.g_00859	Praw.g_00118
OG0001109	Prbe.g_00858	Praw.g_00117
OG0001110	Prbe.g_00857	Praw.g_00116
OG0001111	Prbe.g_00856	Praw.g_00115
OG0001112	Prbe.g_00855	Praw.g_00114
OG0001113	Prbe.g_00854	Praw.g_00113
OG0001114	Prbe.g_00853	Praw.g_00112
OG0001115	Prbe.g_00852	Praw.g_00111
OG0001116	Prbe.g_00851	Praw.g_00110
OG0001117	Prbe.g_00850	Praw.g_00109
OG0001118	Prbe.g_00849	Praw.g_00108
OG0001119	Prbe.g_00848	Praw.g_00107
OG0001120	Prbe.g_00847	Praw.g_00106
OG0001121	Prbe.g_00845	Praw.g_00104
