Orthogroup	Prbe	Prbg
OG0000523	Prbe.g_00538	Prbg.g_00315
OG0000524	Prbe.g_00537	Prbg.g_00316
OG0000525	Prbe.g_00535	Prbg.g_00318
OG0000526	Prbe.g_00534	Prbg.g_00319
OG0000527	Prbe.g_00533	Prbg.g_00320
OG0000528	Prbe.g_00532	Prbg.g_00321
OG0000529	Prbe.g_00531	Prbg.g_00322
OG0000530	Prbe.g_00530	Prbg.g_00323
OG0000531	Prbe.g_00528	Prbg.g_00325
OG0000532	Prbe.g_00527	Prbg.g_00326
OG0000533	Prbe.g_00526	Prbg.g_00327
OG0000534	Prbe.g_00525	Prbg.g_00328
OG0000535	Prbe.g_00524	Prbg.g_00329
OG0000536	Prbe.g_00523	Prbg.g_00330
OG0000537	Prbe.g_00522	Prbg.g_00331
OG0000538	Prbe.g_00521	Prbg.g_00332
OG0000539	Prbe.g_00520	Prbg.g_00333
OG0000540	Prbe.g_00519	Prbg.g_00334
OG0000541	Prbe.g_00518	Prbg.g_00335
OG0000542	Prbe.g_00517	Prbg.g_00336
OG0000543	Prbe.g_00516	Prbg.g_00337
OG0000544	Prbe.g_00515	Prbg.g_00338
OG0000545	Prbe.g_00513	Prbg.g_00340
OG0000546	Prbe.g_00512	Prbg.g_00341
OG0000547	Prbe.g_00510	Prbg.g_00343
OG0000548	Prbe.g_00508	Prbg.g_00345
OG0000549	Prbe.g_00507	Prbg.g_00346
OG0000550	Prbe.g_00506	Prbg.g_00347
OG0000551	Prbe.g_00504	Prbg.g_00349
OG0000552	Prbe.g_00503	Prbg.g_00350
OG0000553	Prbe.g_01490	Prbg.g_01427
OG0000554	Prbe.g_01489	Prbg.g_01426
OG0000555	Prbe.g_01488	Prbg.g_01425
OG0000556	Prbe.g_01487	Prbg.g_01424
OG0000557	Prbe.g_01486	Prbg.g_01423
OG0000558	Prbe.g_01485	Prbg.g_01422
OG0000559	Prbe.g_01484	Prbg.g_01421
OG0000560	Prbe.g_01482	Prbg.g_01419
OG0000561	Prbe.g_01481	Prbg.g_01418
OG0000562	Prbe.g_01479	Prbg.g_01416
OG0000563	Prbe.g_01478	Prbg.g_01415
OG0000564	Prbe.g_01477	Prbg.g_01414
OG0000565	Prbe.g_01476	Prbg.g_01413
OG0000566	Prbe.g_01475	Prbg.g_01412
OG0000567	Prbe.g_01474	Prbg.g_01411
OG0000568	Prbe.g_01473	Prbg.g_01410
OG0000569	Prbe.g_01472	Prbg.g_01409
OG0000570	Prbe.g_01471	Prbg.g_01408
OG0000571	Prbe.g_01470	Prbg.g_01407
OG0000572	Prbe.g_01469	Prbg.g_01406
OG0000573	Prbe.g_01466	Prbg.g_01403
OG0000574	Prbe.g_01465	Prbg.g_01402
OG0000575	Prbe.g_01464	Prbg.g_01401
OG0000576	Prbe.g_01463	Prbg.g_01400
OG0000577	Prbe.g_01462	Prbg.g_01399
OG0000578	Prbe.g_01461	Prbg.g_01398
OG0000579	Prbe.g_01460	Prbg.g_01397
OG0000580	Prbe.g_01459	Prbg.g_01396
OG0000581	Prbe.g_01458	Prbg.g_01395
OG0000582	Prbe.g_01457	Prbg.g_01394
OG0000583	Prbe.g_01456	Prbg.g_01393
OG0000584	Prbe.g_01454	Prbg.g_01391
OG0000585	Prbe.g_01453	Prbg.g_01390
OG0000586	Prbe.g_01451	Prbg.g_01388
OG0000587	Prbe.g_01450	Prbg.g_01387
OG0000588	Prbe.g_00444	Prbg.g_01111
OG0000589	Prbe.g_00445	Prbg.g_01112
OG0000590	Prbe.g_00447	Prbg.g_01114
OG0000591	Prbe.g_00453	Prbg.g_01120
OG0000592	Prbe.g_00454	Prbg.g_01121
OG0000593	Prbe.g_00455	Prbg.g_01122
OG0000594	Prbe.g_00458	Prbg.g_01125
OG0000595	Prbe.g_00459	Prbg.g_01126
OG0000596	Prbe.g_00460	Prbg.g_01127
OG0000597	Prbe.g_00462	Prbg.g_01129
OG0000598	Prbe.g_00463	Prbg.g_01130
OG0000599	Prbe.g_00464	Prbg.g_01131
OG0000600	Prbe.g_00465	Prbg.g_01132
OG0000601	Prbe.g_00468	Prbg.g_01135
OG0000602	Prbe.g_01199	Prbg.g_01136
OG0000603	Prbe.g_01200	Prbg.g_01137
OG0000604	Prbe.g_01203	Prbg.g_01140
OG0000605	Prbe.g_01204	Prbg.g_01141
OG0000606	Prbe.g_01205	Prbg.g_01142
OG0000607	Prbe.g_01207	Prbg.g_01144
OG0000608	Prbe.g_01209	Prbg.g_01146
OG0000609	Prbe.g_01197	Prbg.g_01939
OG0000610	Prbe.g_00403	Prbg.g_01070
OG0000611	Prbe.g_01215	Prbg.g_01152
OG0000612	Prbe.g_01216	Prbg.g_01153
OG0000613	Prbe.g_01437	Prbg.g_01374
OG0000614	Prbe.g_01436	Prbg.g_01373
OG0000615	Prbe.g_01434	Prbg.g_01371
OG0000616	Prbe.g_01433	Prbg.g_01370
OG0000617	Prbe.g_01432	Prbg.g_01369
OG0000618	Prbe.g_01431	Prbg.g_01368
OG0000619	Prbe.g_01430	Prbg.g_01367
OG0000620	Prbe.g_01429	Prbg.g_01366
OG0000621	Prbe.g_01428	Prbg.g_01365
OG0000622	Prbe.g_01427	Prbg.g_01364
OG0000623	Prbe.g_01426	Prbg.g_01363
OG0000624	Prbe.g_01424	Prbg.g_01361
OG0000625	Prbe.g_01423	Prbg.g_01360
OG0000626	Prbe.g_01422	Prbg.g_01359
OG0000627	Prbe.g_01421	Prbg.g_01358
OG0000628	Prbe.g_01420	Prbg.g_01357
OG0000629	Prbe.g_01419	Prbg.g_01356
OG0000630	Prbe.g_01418	Prbg.g_01355
OG0000631	Prbe.g_01416	Prbg.g_01353
OG0000632	Prbe.g_01415	Prbg.g_01352
OG0000633	Prbe.g_00055	Prbg.g_00006
OG0000634	Prbe.g_00909	Prbg.g_00461
OG0000635	Prbe.g_00487	Prbg.g_00366
OG0000636	Prbe.g_00488	Prbg.g_00365
OG0000637	Prbe.g_00489	Prbg.g_00364
OG0000638	Prbe.g_01889	Prbg.g_00114
OG0000639	Prbe.g_01317	Prbg.g_01254
OG0000640	Prbe.g_01321	Prbg.g_01258
OG0000641	Prbe.g_01323	Prbg.g_01260
OG0000642	Prbe.g_01324	Prbg.g_01261
OG0000643	Prbe.g_01325	Prbg.g_01262
OG0000644	Prbe.g_01438	Prbg.g_01375
OG0000645	Prbe.g_01217	Prbg.g_01154
OG0000646	Prbe.g_01218	Prbg.g_01155
OG0000647	Prbe.g_01219	Prbg.g_01156
OG0000648	Prbe.g_01221	Prbg.g_01158
OG0000649	Prbe.g_01222	Prbg.g_01159
OG0000650	Prbe.g_01223	Prbg.g_01160
OG0000651	Prbe.g_01224	Prbg.g_01161
OG0000652	Prbe.g_01225	Prbg.g_01162
OG0000653	Prbe.g_01226	Prbg.g_01163
OG0000654	Prbe.g_01228	Prbg.g_01165
OG0000655	Prbe.g_01230	Prbg.g_01167
OG0000656	Prbe.g_01231	Prbg.g_01168
OG0000657	Prbe.g_01232	Prbg.g_01169
OG0000658	Prbe.g_01233	Prbg.g_01170
OG0000659	Prbe.g_01234	Prbg.g_01171
OG0000660	Prbe.g_01235	Prbg.g_01172
OG0000661	Prbe.g_01236	Prbg.g_01173
OG0000662	Prbe.g_01238	Prbg.g_01175
OG0000663	Prbe.g_01239	Prbg.g_01176
OG0000664	Prbe.g_01240	Prbg.g_01177
OG0000665	Prbe.g_01241	Prbg.g_01178
OG0000666	Prbe.g_01242	Prbg.g_01179
OG0000667	Prbe.g_01243	Prbg.g_01180
OG0000668	Prbe.g_01244	Prbg.g_01181
OG0000669	Prbe.g_01246	Prbg.g_01183
OG0000670	Prbe.g_01247	Prbg.g_01184
OG0000671	Prbe.g_01248	Prbg.g_01185
OG0000672	Prbe.g_01249	Prbg.g_01186
OG0000673	Prbe.g_01250	Prbg.g_01187
OG0000674	Prbe.g_01251	Prbg.g_01188
OG0000675	Prbe.g_01253	Prbg.g_01190
OG0000676	Prbe.g_01254	Prbg.g_01191
OG0000677	Prbe.g_01257	Prbg.g_01194
OG0000678	Prbe.g_01259	Prbg.g_01196
OG0000679	Prbe.g_01261	Prbg.g_01198
OG0000680	Prbe.g_01262	Prbg.g_01199
OG0000681	Prbe.g_01263	Prbg.g_01200
OG0000682	Prbe.g_01264	Prbg.g_01201
OG0000683	Prbe.g_01266	Prbg.g_01203
OG0000684	Prbe.g_01267	Prbg.g_01204
OG0000685	Prbe.g_01268	Prbg.g_01205
OG0000686	Prbe.g_01269	Prbg.g_01206
OG0000687	Prbe.g_01270	Prbg.g_01207
OG0000688	Prbe.g_01271	Prbg.g_01208
OG0000689	Prbe.g_01272	Prbg.g_01209
OG0000690	Prbe.g_01273	Prbg.g_01210
OG0000691	Prbe.g_01274	Prbg.g_01211
OG0000692	Prbe.g_01278	Prbg.g_01215
OG0000693	Prbe.g_01279	Prbg.g_01216
OG0000694	Prbe.g_01280	Prbg.g_01217
OG0000695	Prbe.g_01281	Prbg.g_01218
OG0000696	Prbe.g_01282	Prbg.g_01219
OG0000697	Prbe.g_01284	Prbg.g_01221
OG0000698	Prbe.g_01288	Prbg.g_01225
OG0000699	Prbe.g_01289	Prbg.g_01226
OG0000700	Prbe.g_00105	Prbg.g_01062
OG0000701	Prbe.g_00110	Prbg.g_01067
OG0000702	Prbe.g_00406	Prbg.g_01073
OG0000703	Prbe.g_00408	Prbg.g_01075
OG0000704	Prbe.g_00409	Prbg.g_01076
OG0000705	Prbe.g_00411	Prbg.g_01078
OG0000706	Prbe.g_00412	Prbg.g_01079
OG0000707	Prbe.g_00414	Prbg.g_01081
OG0000708	Prbe.g_00415	Prbg.g_01082
OG0000709	Prbe.g_00417	Prbg.g_01084
OG0000710	Prbe.g_00418	Prbg.g_01085
OG0000711	Prbe.g_00419	Prbg.g_01086
OG0000712	Prbe.g_00420	Prbg.g_01087
OG0000713	Prbe.g_00421	Prbg.g_01088
OG0000714	Prbe.g_00423	Prbg.g_01090
OG0000715	Prbe.g_00424	Prbg.g_01091
OG0000716	Prbe.g_00426	Prbg.g_01093
OG0000717	Prbe.g_00427	Prbg.g_01094
OG0000718	Prbe.g_00428	Prbg.g_01095
OG0000719	Prbe.g_00430	Prbg.g_01097
OG0000720	Prbe.g_00431	Prbg.g_01098
OG0000721	Prbe.g_00434	Prbg.g_01101
OG0000722	Prbe.g_00435	Prbg.g_01102
OG0000723	Prbe.g_00436	Prbg.g_01103
OG0000724	Prbe.g_00438	Prbg.g_01105
OG0000725	Prbe.g_00439	Prbg.g_01106
OG0000726	Prbe.g_00440	Prbg.g_01107
OG0000727	Prbe.g_00441	Prbg.g_01108
OG0000728	Prbe.g_00442	Prbg.g_01109
OG0000729	Prbe.g_00443	Prbg.g_01110
OG0000730	Prbe.g_01448	Prbg.g_01385
OG0000731	Prbe.g_01446	Prbg.g_01383
OG0000732	Prbe.g_01445	Prbg.g_01382
OG0000733	Prbe.g_01444	Prbg.g_01381
OG0000734	Prbe.g_01443	Prbg.g_01380
OG0000735	Prbe.g_01441	Prbg.g_01378
OG0000736	Prbe.g_01440	Prbg.g_01377
OG0000737	Prbe.g_01439	Prbg.g_01376
OG0000738	Prbe.g_01326	Prbg.g_01263
OG0000739	Prbe.g_01327	Prbg.g_01264
OG0000740	Prbe.g_01328	Prbg.g_01265
OG0000741	Prbe.g_01329	Prbg.g_01266
OG0000742	Prbe.g_01331	Prbg.g_01268
OG0000743	Prbe.g_01332	Prbg.g_01269
OG0000744	Prbe.g_01333	Prbg.g_01270
OG0000745	Prbe.g_01334	Prbg.g_01271
OG0000746	Prbe.g_01335	Prbg.g_01272
OG0000747	Prbe.g_01336	Prbg.g_01273
OG0000748	Prbe.g_01337	Prbg.g_01274
OG0000749	Prbe.g_01338	Prbg.g_01275
OG0000750	Prbe.g_01340	Prbg.g_01277
OG0000751	Prbe.g_01341	Prbg.g_01278
OG0000752	Prbe.g_01400	Prbg.g_01337
OG0000753	Prbe.g_01343	Prbg.g_01280
OG0000754	Prbe.g_01344	Prbg.g_01281
OG0000755	Prbe.g_01345	Prbg.g_01282
OG0000756	Prbe.g_01347	Prbg.g_01284
OG0000757	Prbe.g_01348	Prbg.g_01285
OG0000758	Prbe.g_01349	Prbg.g_01286
OG0000759	Prbe.g_01351	Prbg.g_01288
OG0000760	Prbe.g_01352	Prbg.g_01289
OG0000761	Prbe.g_01353	Prbg.g_01290
OG0000762	Prbe.g_01355	Prbg.g_01292
OG0000763	Prbe.g_01356	Prbg.g_01293
OG0000764	Prbe.g_01357	Prbg.g_01294
OG0000765	Prbe.g_01358	Prbg.g_01295
OG0000766	Prbe.g_01359	Prbg.g_01296
OG0000767	Prbe.g_01361	Prbg.g_01298
OG0000768	Prbe.g_01362	Prbg.g_01299
OG0000769	Prbe.g_01363	Prbg.g_01300
OG0000770	Prbe.g_01364	Prbg.g_01301
OG0000771	Prbe.g_01365	Prbg.g_01302
OG0000772	Prbe.g_01615	Prbg.g_01552
OG0000773	Prbe.g_01367	Prbg.g_01304
OG0000774	Prbe.g_01368	Prbg.g_01305
OG0000775	Prbe.g_01369	Prbg.g_01306
OG0000776	Prbe.g_01372	Prbg.g_01309
OG0000777	Prbe.g_01373	Prbg.g_01310
OG0000778	Prbe.g_01374	Prbg.g_01311
OG0000779	Prbe.g_01375	Prbg.g_01312
OG0000780	Prbe.g_01377	Prbg.g_01314
OG0000781	Prbe.g_01379	Prbg.g_01316
OG0000782	Prbe.g_01380	Prbg.g_01317
OG0000783	Prbe.g_01384	Prbg.g_01321
OG0000784	Prbe.g_01386	Prbg.g_01323
OG0000785	Prbe.g_01387	Prbg.g_01324
OG0000786	Prbe.g_01388	Prbg.g_01325
OG0000787	Prbe.g_01389	Prbg.g_01326
OG0000788	Prbe.g_01395	Prbg.g_01332
OG0000789	Prbe.g_01398	Prbg.g_01335
OG0000790	Prbe.g_01399	Prbg.g_01336
OG0000791	Prbe.g_01402	Prbg.g_01339
OG0000792	Prbe.g_01403	Prbg.g_01340
OG0000793	Prbe.g_01404	Prbg.g_01341
OG0000794	Prbe.g_01407	Prbg.g_01344
OG0000795	Prbe.g_01308	Prbg.g_01245
OG0000796	Prbe.g_01307	Prbg.g_01244
OG0000797	Prbe.g_01305	Prbg.g_01242
OG0000798	Prbe.g_01304	Prbg.g_01241
OG0000799	Prbe.g_01303	Prbg.g_01240
OG0000800	Prbe.g_01302	Prbg.g_01239
OG0000801	Prbe.g_01299	Prbg.g_01236
OG0000802	Prbe.g_01298	Prbg.g_01235
OG0000803	Prbe.g_01296	Prbg.g_01233
OG0000804	Prbe.g_01295	Prbg.g_01232
OG0000805	Prbe.g_01294	Prbg.g_01231
OG0000806	Prbe.g_01292	Prbg.g_01229
OG0000807	Prbe.g_01919	Prbg.g_00141
OG0000808	Prbe.g_00071	Prbg.g_00022
OG0000809	Prbe.g_01597	Prbg.g_01534
OG0000810	Prbe.g_00492	Prbg.g_00361
OG0000811	Prbe.g_00915	Prbg.g_00455
OG0000812	Prbe.g_01591	Prbg.g_01528
OG0000813	Prbe.g_01898	Prbg.g_00123
OG0000814	Prbe.g_01618	Prbg.g_01555
OG0000815	Prbe.g_00374	Prbg.g_00528
OG0000816	Prbe.g_00042	Prbg.g_00750
OG0000817	Prbe.g_00043	Prbg.g_00751
OG0000818	Prbe.g_00060	Prbg.g_00011
OG0000819	Prbe.g_01571	Prbg.g_01508
OG0000820	Prbe.g_01565	Prbg.g_01502
OG0000821	Prbe.g_01563	Prbg.g_01500
OG0000822	Prbe.g_01562	Prbg.g_01499
OG0000823	Prbe.g_01561	Prbg.g_01498
OG0000824	Prbe.g_01560	Prbg.g_01497
OG0000825	Prbe.g_01559	Prbg.g_01496
OG0000826	Prbe.g_01558	Prbg.g_01495
OG0000827	Prbe.g_01557	Prbg.g_01494
OG0000828	Prbe.g_01556	Prbg.g_01493
OG0000829	Prbe.g_01555	Prbg.g_01492
OG0000830	Prbe.g_01553	Prbg.g_01490
OG0000831	Prbe.g_01550	Prbg.g_01487
OG0000832	Prbe.g_01548	Prbg.g_01485
OG0000833	Prbe.g_01547	Prbg.g_01484
OG0000834	Prbe.g_01546	Prbg.g_01483
OG0000835	Prbe.g_01545	Prbg.g_01482
OG0000836	Prbe.g_01544	Prbg.g_01481
OG0000837	Prbe.g_01541	Prbg.g_01478
OG0000838	Prbe.g_01540	Prbg.g_01477
OG0000839	Prbe.g_01539	Prbg.g_01476
OG0000840	Prbe.g_01538	Prbg.g_01475
OG0000841	Prbe.g_01537	Prbg.g_01474
OG0000842	Prbe.g_01535	Prbg.g_01472
OG0000843	Prbe.g_01534	Prbg.g_01471
OG0000844	Prbe.g_01533	Prbg.g_01470
OG0000845	Prbe.g_01532	Prbg.g_01469
OG0000846	Prbe.g_01530	Prbg.g_01467
OG0000847	Prbe.g_01528	Prbg.g_01465
OG0000848	Prbe.g_01527	Prbg.g_01464
OG0000849	Prbe.g_01524	Prbg.g_01461
OG0000850	Prbe.g_01523	Prbg.g_01460
OG0000851	Prbe.g_01521	Prbg.g_01458
OG0000852	Prbe.g_01519	Prbg.g_01456
OG0000853	Prbe.g_01517	Prbg.g_01454
OG0000854	Prbe.g_01515	Prbg.g_01452
OG0000855	Prbe.g_01514	Prbg.g_01451
OG0000856	Prbe.g_01513	Prbg.g_01450
OG0000857	Prbe.g_01512	Prbg.g_01449
OG0000858	Prbe.g_01511	Prbg.g_01448
OG0000859	Prbe.g_01510	Prbg.g_01447
OG0000860	Prbe.g_01509	Prbg.g_01446
OG0000861	Prbe.g_01508	Prbg.g_01445
OG0000862	Prbe.g_01507	Prbg.g_01444
OG0000863	Prbe.g_01506	Prbg.g_01443
OG0000864	Prbe.g_01505	Prbg.g_01442
OG0000865	Prbe.g_01504	Prbg.g_01441
OG0000866	Prbe.g_01503	Prbg.g_01440
OG0000867	Prbe.g_01502	Prbg.g_01439
OG0000868	Prbe.g_01501	Prbg.g_01438
OG0000869	Prbe.g_01499	Prbg.g_01436
OG0000870	Prbe.g_01498	Prbg.g_01435
OG0000871	Prbe.g_01497	Prbg.g_01434
OG0000872	Prbe.g_01496	Prbg.g_01433
OG0000873	Prbe.g_01494	Prbg.g_01431
OG0000874	Prbe.g_01493	Prbg.g_01430
OG0000875	Prbe.g_01492	Prbg.g_01429
OG0000876	Prbe.g_01491	Prbg.g_01428
OG0000877	Prbe.g_00502	Prbg.g_00351
OG0000878	Prbe.g_01128	Prbg.g_01576
OG0000879	Prbe.g_00904	Prbg.g_00466
OG0000880	Prbe.g_00903	Prbg.g_00467
OG0000881	Prbe.g_00902	Prbg.g_00468
OG0000882	Prbe.g_00901	Prbg.g_00469
OG0000883	Prbe.g_00900	Prbg.g_00470
OG0000884	Prbe.g_00898	Prbg.g_00472
OG0000885	Prbe.g_00897	Prbg.g_00473
OG0000886	Prbe.g_00896	Prbg.g_00474
OG0000887	Prbe.g_00895	Prbg.g_00475
OG0000888	Prbe.g_00894	Prbg.g_00476
OG0000889	Prbe.g_00891	Prbg.g_00479
OG0000890	Prbe.g_00890	Prbg.g_00480
OG0000891	Prbe.g_00889	Prbg.g_00481
OG0000892	Prbe.g_00886	Prbg.g_00484
OG0000893	Prbe.g_00885	Prbg.g_00485
OG0000894	Prbe.g_00884	Prbg.g_00486
OG0000895	Prbe.g_00883	Prbg.g_00487
OG0000896	Prbe.g_00882	Prbg.g_00488
OG0000897	Prbe.g_00881	Prbg.g_00489
OG0000898	Prbe.g_00878	Prbg.g_00492
OG0000899	Prbe.g_00877	Prbg.g_00493
OG0000900	Prbe.g_00397	Prbg.g_00505
OG0000901	Prbe.g_00869	Prbg.g_00501
OG0000902	Prbe.g_00634	Prbg.g_00218
OG0000903	Prbe.g_01614	Prbg.g_01551
OG0000904	Prbe.g_00212	Prbg.g_00690
OG0000905	Prbe.g_01592	Prbg.g_01529
OG0000906	Prbe.g_01574	Prbg.g_01511
OG0000907	Prbe.g_01286	Prbg.g_01223
OG0000908	Prbe.g_01611	Prbg.g_01548
OG0000909	Prbe.g_00371	Prbg.g_00531
OG0000910	Prbe.g_00370	Prbg.g_00532
OG0000911	Prbe.g_00369	Prbg.g_00533
OG0000912	Prbe.g_00368	Prbg.g_00534
OG0000913	Prbe.g_00367	Prbg.g_00535
OG0000914	Prbe.g_00366	Prbg.g_00536
OG0000915	Prbe.g_00365	Prbg.g_00537
OG0000916	Prbe.g_00364	Prbg.g_00538
OG0000917	Prbe.g_00363	Prbg.g_00539
OG0000918	Prbe.g_00362	Prbg.g_00540
OG0000919	Prbe.g_00361	Prbg.g_00541
OG0000920	Prbe.g_00360	Prbg.g_00542
OG0000921	Prbe.g_00359	Prbg.g_00543
OG0000922	Prbe.g_00358	Prbg.g_00544
OG0000923	Prbe.g_00357	Prbg.g_00545
OG0000924	Prbe.g_00356	Prbg.g_00546
OG0000925	Prbe.g_00355	Prbg.g_00547
OG0000926	Prbe.g_00792	Prbg.g_01829
OG0000927	Prbe.g_00328	Prbg.g_00574
OG0000928	Prbe.g_00327	Prbg.g_00575
OG0000929	Prbe.g_00326	Prbg.g_00576
OG0000930	Prbe.g_00325	Prbg.g_00577
OG0000931	Prbe.g_00324	Prbg.g_00578
OG0000932	Prbe.g_00322	Prbg.g_00580
OG0000933	Prbe.g_00321	Prbg.g_00581
OG0000934	Prbe.g_00320	Prbg.g_00582
OG0000935	Prbe.g_00319	Prbg.g_00583
OG0000936	Prbe.g_00318	Prbg.g_00584
OG0000937	Prbe.g_00317	Prbg.g_00585
OG0000938	Prbe.g_00316	Prbg.g_00586
OG0000939	Prbe.g_00315	Prbg.g_00587
OG0000940	Prbe.g_00314	Prbg.g_00588
OG0000941	Prbe.g_00313	Prbg.g_00589
OG0000942	Prbe.g_00312	Prbg.g_00590
OG0000943	Prbe.g_00309	Prbg.g_00593
OG0000944	Prbe.g_00308	Prbg.g_00594
OG0000945	Prbe.g_00307	Prbg.g_00595
OG0000946	Prbe.g_00306	Prbg.g_00596
OG0000947	Prbe.g_00305	Prbg.g_00597
OG0000948	Prbe.g_00304	Prbg.g_00598
OG0000949	Prbe.g_00303	Prbg.g_00599
OG0000950	Prbe.g_00302	Prbg.g_00600
OG0000951	Prbe.g_00301	Prbg.g_00601
OG0000952	Prbe.g_00300	Prbg.g_00602
OG0000953	Prbe.g_00299	Prbg.g_00603
OG0000954	Prbe.g_00298	Prbg.g_00604
OG0000955	Prbe.g_00297	Prbg.g_00605
OG0000956	Prbe.g_00296	Prbg.g_00606
OG0000957	Prbe.g_00295	Prbg.g_00607
OG0000958	Prbe.g_00294	Prbg.g_00608
OG0000959	Prbe.g_00293	Prbg.g_00609
OG0000960	Prbe.g_00292	Prbg.g_00610
OG0000961	Prbe.g_00288	Prbg.g_00614
OG0000962	Prbe.g_00287	Prbg.g_00615
OG0000963	Prbe.g_00286	Prbg.g_00616
OG0000964	Prbe.g_00284	Prbg.g_00618
OG0000965	Prbe.g_00283	Prbg.g_00619
OG0000966	Prbe.g_00282	Prbg.g_00620
OG0000967	Prbe.g_00281	Prbg.g_00621
OG0000968	Prbe.g_00280	Prbg.g_00622
OG0000969	Prbe.g_00279	Prbg.g_00623
OG0000970	Prbe.g_00278	Prbg.g_00624
OG0000971	Prbe.g_00277	Prbg.g_00625
OG0000972	Prbe.g_00276	Prbg.g_00626
OG0000973	Prbe.g_00275	Prbg.g_00627
OG0000974	Prbe.g_00273	Prbg.g_00629
OG0000975	Prbe.g_00267	Prbg.g_00635
OG0000976	Prbe.g_00265	Prbg.g_00637
OG0000977	Prbe.g_00263	Prbg.g_00639
OG0000978	Prbe.g_00261	Prbg.g_00641
OG0000979	Prbe.g_00259	Prbg.g_00643
OG0000980	Prbe.g_00258	Prbg.g_00644
OG0000981	Prbe.g_00257	Prbg.g_00645
OG0000982	Prbe.g_00256	Prbg.g_00646
OG0000983	Prbe.g_00254	Prbg.g_00648
OG0000984	Prbe.g_00253	Prbg.g_00649
OG0000985	Prbe.g_00252	Prbg.g_00650
OG0000986	Prbe.g_00251	Prbg.g_00651
OG0000987	Prbe.g_00250	Prbg.g_00652
OG0000988	Prbe.g_00249	Prbg.g_00653
OG0000989	Prbe.g_00248	Prbg.g_00654
OG0000990	Prbe.g_00247	Prbg.g_00655
OG0000991	Prbe.g_00246	Prbg.g_00656
OG0000992	Prbe.g_00245	Prbg.g_00657
OG0000993	Prbe.g_00244	Prbg.g_00658
OG0000994	Prbe.g_00243	Prbg.g_00659
OG0000995	Prbe.g_00242	Prbg.g_00660
OG0000996	Prbe.g_00241	Prbg.g_00661
OG0000997	Prbe.g_00240	Prbg.g_00662
OG0000998	Prbe.g_00239	Prbg.g_00663
OG0000999	Prbe.g_00238	Prbg.g_00664
OG0001000	Prbe.g_00237	Prbg.g_00665
OG0001001	Prbe.g_00235	Prbg.g_00667
OG0001002	Prbe.g_00234	Prbg.g_00668
OG0001003	Prbe.g_00233	Prbg.g_00669
OG0001004	Prbe.g_00232	Prbg.g_00670
OG0001005	Prbe.g_00229	Prbg.g_00673
OG0001006	Prbe.g_00228	Prbg.g_00674
OG0001007	Prbe.g_00227	Prbg.g_00675
OG0001008	Prbe.g_00225	Prbg.g_00677
OG0001009	Prbe.g_00224	Prbg.g_00678
OG0001010	Prbe.g_01042	Prbg.g_01593
OG0001011	Prbe.g_00505	Prbg.g_00348
OG0001012	Prbe.g_01237	Prbg.g_01174
OG0001013	Prbe.g_00992	Prbg.g_01643
OG0001014	Prbe.g_00991	Prbg.g_01644
OG0001015	Prbe.g_00984	Prbg.g_01651
OG0001016	Prbe.g_00983	Prbg.g_01652
OG0001017	Prbe.g_00982	Prbg.g_01653
OG0001018	Prbe.g_00981	Prbg.g_01654
OG0001019	Prbe.g_00979	Prbg.g_01656
OG0001020	Prbe.g_00978	Prbg.g_01657
OG0001021	Prbe.g_00977	Prbg.g_01658
OG0001022	Prbe.g_00976	Prbg.g_01659
OG0001023	Prbe.g_00975	Prbg.g_01660
OG0001024	Prbe.g_00973	Prbg.g_01662
OG0001025	Prbe.g_00972	Prbg.g_01663
OG0001026	Prbe.g_00971	Prbg.g_01664
OG0001027	Prbe.g_00970	Prbg.g_01665
OG0001028	Prbe.g_00969	Prbg.g_01666
OG0001029	Prbe.g_00968	Prbg.g_01667
OG0001030	Prbe.g_00967	Prbg.g_01668
OG0001031	Prbe.g_00966	Prbg.g_01669
OG0001032	Prbe.g_00965	Prbg.g_01670
OG0001033	Prbe.g_00964	Prbg.g_01671
OG0001034	Prbe.g_00963	Prbg.g_01672
OG0001035	Prbe.g_00961	Prbg.g_01674
OG0001036	Prbe.g_00960	Prbg.g_01675
OG0001037	Prbe.g_00959	Prbg.g_01676
OG0001038	Prbe.g_00958	Prbg.g_01677
OG0001039	Prbe.g_00957	Prbg.g_01678
OG0001040	Prbe.g_00956	Prbg.g_01679
OG0001041	Prbe.g_00955	Prbg.g_01680
OG0001042	Prbe.g_00954	Prbg.g_01681
OG0001043	Prbe.g_00953	Prbg.g_01682
OG0001044	Prbe.g_00952	Prbg.g_01683
OG0001045	Prbe.g_00951	Prbg.g_01684
OG0001046	Prbe.g_00950	Prbg.g_01685
OG0001047	Prbe.g_00947	Prbg.g_01688
OG0001048	Prbe.g_00945	Prbg.g_01690
OG0001049	Prbe.g_00944	Prbg.g_01691
OG0001050	Prbe.g_00943	Prbg.g_01692
OG0001051	Prbe.g_00942	Prbg.g_01693
OG0001052	Prbe.g_00941	Prbg.g_01694
OG0001053	Prbe.g_00939	Prbg.g_01696
OG0001054	Prbe.g_00937	Prbg.g_01698
OG0001055	Prbe.g_00936	Prbg.g_01699
OG0001056	Prbe.g_00935	Prbg.g_01700
OG0001057	Prbe.g_00934	Prbg.g_01701
OG0001058	Prbe.g_00933	Prbg.g_01702
OG0001059	Prbe.g_00932	Prbg.g_01703
