Orthogroup	Praq	Pras
OG0000556	Praq.g_01058	Pras.g_01421
OG0000557	Praq.g_01057	Pras.g_01422
OG0000558	Praq.g_01055	Pras.g_01424
OG0000559	Praq.g_01051	Pras.g_01428
OG0000560	Praq.g_01048	Pras.g_01431
OG0000561	Praq.g_01047	Pras.g_01432
OG0000562	Praq.g_01046	Pras.g_01433
OG0000563	Praq.g_01045	Pras.g_01434
OG0000564	Praq.g_01044	Pras.g_01435
OG0000565	Praq.g_01041	Pras.g_01438
OG0000566	Praq.g_01039	Pras.g_01440
OG0000567	Praq.g_01035	Pras.g_01444
OG0000568	Praq.g_01034	Pras.g_01445
OG0000569	Praq.g_01033	Pras.g_01446
OG0000570	Praq.g_01032	Pras.g_01447
OG0000571	Praq.g_01030	Pras.g_01449
OG0000572	Praq.g_01017	Pras.g_01463
OG0000573	Praq.g_01010	Pras.g_01468
OG0000574	Praq.g_01009	Pras.g_01469
OG0000575	Praq.g_01005	Pras.g_01473
OG0000576	Praq.g_01003	Pras.g_01475
OG0000577	Praq.g_01002	Pras.g_01476
OG0000578	Praq.g_01001	Pras.g_01477
OG0000579	Praq.g_01000	Pras.g_01478
OG0000580	Praq.g_00999	Pras.g_01479
OG0000581	Praq.g_00997	Pras.g_01481
OG0000582	Praq.g_00994	Pras.g_01484
OG0000583	Praq.g_00993	Pras.g_01485
OG0000584	Praq.g_00992	Pras.g_01486
OG0000585	Praq.g_00990	Pras.g_01488
OG0000586	Praq.g_00989	Pras.g_01489
OG0000587	Praq.g_00988	Pras.g_01490
OG0000588	Praq.g_00984	Pras.g_01494
OG0000589	Praq.g_00981	Pras.g_01497
OG0000590	Praq.g_00980	Pras.g_01498
OG0000591	Praq.g_00977	Pras.g_01501
OG0000592	Praq.g_00976	Pras.g_01502
OG0000593	Praq.g_00970	Pras.g_01508
OG0000594	Praq.g_00969	Pras.g_01509
OG0000595	Praq.g_00968	Pras.g_01510
OG0000596	Praq.g_00964	Pras.g_01514
OG0000597	Praq.g_00962	Pras.g_01516
OG0000598	Praq.g_00961	Pras.g_01517
OG0000599	Praq.g_00958	Pras.g_01520
OG0000600	Praq.g_00957	Pras.g_01521
OG0000601	Praq.g_00775	Pras.g_01522
OG0000602	Praq.g_00777	Pras.g_01524
OG0000603	Praq.g_00778	Pras.g_01525
OG0000604	Praq.g_00779	Pras.g_01526
OG0000605	Praq.g_00780	Pras.g_01527
OG0000606	Praq.g_00783	Pras.g_01530
OG0000607	Praq.g_00786	Pras.g_01533
OG0000608	Praq.g_00787	Pras.g_01534
OG0000609	Praq.g_00788	Pras.g_01535
OG0000610	Praq.g_00793	Pras.g_01540
OG0000611	Praq.g_00796	Pras.g_01543
OG0000612	Praq.g_00797	Pras.g_01544
OG0000613	Praq.g_00802	Pras.g_01549
OG0000614	Praq.g_00821	Pras.g_01568
OG0000615	Praq.g_00829	Pras.g_01576
OG0000616	Praq.g_00833	Pras.g_01580
OG0000617	Praq.g_00589	Pras.g_01612
OG0000618	Praq.g_00590	Pras.g_01613
OG0000619	Praq.g_00591	Pras.g_01614
OG0000620	Praq.g_00594	Pras.g_01617
OG0000621	Praq.g_00595	Pras.g_01618
OG0000622	Praq.g_00596	Pras.g_01619
OG0000623	Praq.g_00597	Pras.g_01620
OG0000624	Praq.g_00598	Pras.g_01621
OG0000625	Praq.g_00599	Pras.g_01622
OG0000626	Praq.g_00600	Pras.g_01623
OG0000627	Praq.g_00601	Pras.g_01624
OG0000628	Praq.g_00602	Pras.g_01625
OG0000629	Praq.g_00603	Pras.g_01626
OG0000630	Praq.g_00606	Pras.g_01629
OG0000631	Praq.g_00661	Pras.g_01692
OG0000632	Praq.g_00662	Pras.g_01693
OG0000633	Praq.g_00663	Pras.g_01694
OG0000634	Praq.g_00666	Pras.g_01697
OG0000635	Praq.g_00667	Pras.g_01698
OG0000636	Praq.g_00669	Pras.g_01700
OG0000637	Praq.g_00671	Pras.g_01702
OG0000638	Praq.g_00672	Pras.g_01703
OG0000639	Praq.g_00673	Pras.g_01704
OG0000640	Praq.g_00674	Pras.g_01705
OG0000641	Praq.g_00678	Pras.g_01709
OG0000642	Praq.g_01407	Pras.g_01710
OG0000643	Praq.g_01408	Pras.g_01711
OG0000644	Praq.g_01409	Pras.g_01712
OG0000645	Praq.g_01410	Pras.g_01713
OG0000646	Praq.g_01412	Pras.g_01715
OG0000647	Praq.g_01413	Pras.g_01716
OG0000648	Praq.g_01415	Pras.g_01718
OG0000649	Praq.g_01416	Pras.g_01719
OG0000650	Praq.g_01417	Pras.g_01720
OG0000651	Praq.g_01418	Pras.g_01721
OG0000652	Praq.g_01419	Pras.g_01722
OG0000653	Praq.g_01421	Pras.g_01724
OG0000654	Praq.g_01422	Pras.g_01725
OG0000655	Praq.g_01423	Pras.g_01726
OG0000656	Praq.g_01426	Pras.g_01729
OG0000657	Praq.g_01433	Pras.g_01736
OG0000658	Praq.g_01434	Pras.g_01737
OG0000659	Praq.g_01435	Pras.g_01738
OG0000660	Praq.g_01439	Pras.g_01742
OG0000661	Praq.g_01441	Pras.g_01744
OG0000662	Praq.g_01443	Pras.g_01746
OG0000663	Praq.g_01445	Pras.g_01748
OG0000664	Praq.g_01446	Pras.g_01749
OG0000665	Praq.g_01450	Pras.g_01753
OG0000666	Praq.g_01451	Pras.g_01754
OG0000667	Praq.g_01456	Pras.g_01758
OG0000668	Praq.g_01473	Pras.g_01788
OG0000669	Praq.g_01481	Pras.g_01792
OG0000670	Praq.g_01483	Pras.g_01794
OG0000671	Praq.g_01485	Pras.g_01796
OG0000672	Praq.g_01488	Pras.g_01799
OG0000673	Praq.g_01491	Pras.g_01802
OG0000674	Praq.g_01493	Pras.g_01804
OG0000675	Praq.g_01494	Pras.g_01805
OG0000676	Praq.g_01496	Pras.g_01807
OG0000677	Praq.g_01497	Pras.g_01808
OG0000678	Praq.g_01499	Pras.g_01810
OG0000679	Praq.g_01503	Pras.g_01814
OG0000680	Praq.g_01504	Pras.g_01815
OG0000681	Praq.g_01506	Pras.g_01818
OG0000682	Praq.g_01507	Pras.g_01819
OG0000683	Praq.g_01508	Pras.g_01820
OG0000684	Praq.g_01510	Pras.g_01821
OG0000685	Praq.g_01512	Pras.g_01823
OG0000686	Praq.g_01513	Pras.g_01824
OG0000687	Praq.g_01514	Pras.g_01825
OG0000688	Praq.g_01517	Pras.g_01828
OG0000689	Praq.g_01518	Pras.g_01829
OG0000690	Praq.g_01519	Pras.g_01830
OG0000691	Praq.g_01520	Pras.g_01831
OG0000692	Praq.g_01522	Pras.g_01833
OG0000693	Praq.g_01523	Pras.g_01834
OG0000694	Praq.g_01524	Pras.g_01835
OG0000695	Praq.g_01526	Pras.g_01837
OG0000696	Praq.g_01527	Pras.g_01838
OG0000697	Praq.g_01528	Pras.g_01839
OG0000698	Praq.g_01531	Pras.g_01842
OG0000699	Praq.g_01532	Pras.g_01843
OG0000700	Praq.g_01533	Pras.g_01844
OG0000701	Praq.g_01534	Pras.g_01845
OG0000702	Praq.g_01536	Pras.g_01847
OG0000703	Praq.g_01537	Pras.g_01848
OG0000704	Praq.g_01538	Pras.g_01849
OG0000705	Praq.g_01542	Pras.g_01853
OG0000706	Praq.g_01543	Pras.g_01854
OG0000707	Praq.g_01544	Pras.g_01855
OG0000708	Praq.g_01545	Pras.g_01856
OG0000709	Praq.g_01549	Pras.g_01860
OG0000710	Praq.g_01552	Pras.g_01863
OG0000711	Praq.g_01568	Pras.g_01881
OG0000712	Praq.g_01570	Pras.g_01883
OG0000713	Praq.g_01571	Pras.g_01884
OG0000714	Praq.g_01572	Pras.g_01885
OG0000715	Praq.g_01574	Pras.g_01887
OG0000716	Praq.g_01576	Pras.g_01889
OG0000717	Praq.g_01577	Pras.g_01890
OG0000718	Praq.g_01588	Pras.g_01903
OG0000719	Praq.g_01590	Pras.g_01905
OG0000720	Praq.g_01599	Pras.g_01914
OG0000721	Praq.g_01601	Pras.g_01916
OG0000722	Praq.g_01602	Pras.g_01917
OG0000723	Praq.g_01605	Pras.g_01920
OG0000724	Praq.g_01614	Pras.g_01929
OG0000725	Praq.g_01620	Pras.g_01935
OG0000726	Praq.g_01621	Pras.g_01936
OG0000727	Praq.g_01622	Pras.g_01937
OG0000728	Praq.g_01624	Pras.g_01939
OG0000729	Praq.g_01669	Pras.g_01984
OG0000730	Praq.g_01273	Pras.g_01988
OG0000731	Praq.g_01276	Pras.g_01992
OG0000732	Praq.g_01282	Pras.g_00003
OG0000733	Praq.g_01301	Pras.g_00024
OG0000734	Praq.g_01318	Pras.g_00041
OG0000735	Praq.g_01320	Pras.g_00043
OG0000736	Praq.g_01321	Pras.g_00044
OG0000737	Praq.g_01322	Pras.g_00045
OG0000738	Praq.g_01326	Pras.g_00049
OG0000739	Praq.g_01327	Pras.g_00050
OG0000740	Praq.g_01328	Pras.g_00051
OG0000741	Praq.g_01329	Pras.g_00052
OG0000742	Praq.g_01332	Pras.g_00055
OG0000743	Praq.g_01334	Pras.g_00057
OG0000744	Praq.g_01335	Pras.g_00058
OG0000745	Praq.g_01336	Pras.g_00059
OG0000746	Praq.g_01338	Pras.g_00061
OG0000747	Praq.g_01339	Pras.g_00062
OG0000748	Praq.g_01342	Pras.g_00065
OG0000749	Praq.g_01343	Pras.g_00066
OG0000750	Praq.g_01344	Pras.g_00067
OG0000751	Praq.g_01346	Pras.g_00069
OG0000752	Praq.g_01348	Pras.g_00071
OG0000753	Praq.g_01351	Pras.g_00074
OG0000754	Praq.g_01354	Pras.g_00077
OG0000755	Praq.g_01357	Pras.g_00080
OG0000756	Praq.g_01358	Pras.g_00081
OG0000757	Praq.g_01364	Pras.g_00087
OG0000758	Praq.g_01365	Pras.g_00088
OG0000759	Praq.g_01366	Pras.g_00089
OG0000760	Praq.g_01367	Pras.g_00090
OG0000761	Praq.g_01368	Pras.g_00091
OG0000762	Praq.g_01369	Pras.g_00092
OG0000763	Praq.g_01371	Pras.g_00094
OG0000764	Praq.g_01372	Pras.g_00095
OG0000765	Praq.g_01381	Pras.g_00105
OG0000766	Praq.g_01382	Pras.g_00106
OG0000767	Praq.g_01384	Pras.g_00108
OG0000768	Praq.g_01385	Pras.g_00109
OG0000769	Praq.g_01387	Pras.g_00111
OG0000770	Praq.g_01389	Pras.g_00113
OG0000771	Praq.g_00257	Pras.g_00122
OG0000772	Praq.g_00112	Pras.g_00178
OG0000773	Praq.g_00124	Pras.g_00199
OG0000774	Praq.g_00126	Pras.g_00201
OG0000775	Praq.g_00128	Pras.g_00204
OG0000776	Praq.g_00129	Pras.g_00205
OG0000777	Praq.g_00130	Pras.g_00206
OG0000778	Praq.g_00131	Pras.g_00207
OG0000779	Praq.g_00135	Pras.g_00211
OG0000780	Praq.g_00136	Pras.g_00212
OG0000781	Praq.g_00139	Pras.g_00214
OG0000782	Praq.g_00140	Pras.g_00216
OG0000783	Praq.g_00141	Pras.g_00217
OG0000784	Praq.g_00142	Pras.g_00218
OG0000785	Praq.g_00144	Pras.g_00220
OG0000786	Praq.g_00146	Pras.g_00223
OG0000787	Praq.g_00147	Pras.g_00224
OG0000788	Praq.g_00162	Pras.g_00237
OG0000789	Praq.g_00165	Pras.g_00240
OG0000790	Praq.g_00182	Pras.g_00255
OG0000791	Praq.g_00184	Pras.g_00257
OG0000792	Praq.g_00185	Pras.g_00258
OG0000793	Praq.g_00188	Pras.g_00261
OG0000794	Praq.g_00189	Pras.g_00262
OG0000795	Praq.g_00190	Pras.g_00263
OG0000796	Praq.g_00194	Pras.g_00267
OG0000797	Praq.g_00195	Pras.g_00268
OG0000798	Praq.g_00222	Pras.g_00286
OG0000799	Praq.g_00276	Pras.g_00332
OG0000800	Praq.g_00277	Pras.g_00333
OG0000801	Praq.g_00278	Pras.g_00334
OG0000802	Praq.g_00280	Pras.g_00336
OG0000803	Praq.g_00282	Pras.g_00338
OG0000804	Praq.g_00283	Pras.g_00339
OG0000805	Praq.g_00285	Pras.g_00341
OG0000806	Praq.g_00287	Pras.g_00343
OG0000807	Praq.g_00288	Pras.g_00344
OG0000808	Praq.g_00289	Pras.g_00345
OG0000809	Praq.g_00292	Pras.g_00348
OG0000810	Praq.g_00293	Pras.g_00349
OG0000811	Praq.g_00297	Pras.g_00353
OG0000812	Praq.g_00299	Pras.g_00355
OG0000813	Praq.g_00300	Pras.g_00356
OG0000814	Praq.g_00302	Pras.g_00358
OG0000815	Praq.g_00303	Pras.g_00359
OG0000816	Praq.g_00305	Pras.g_00361
OG0000817	Praq.g_00306	Pras.g_00362
OG0000818	Praq.g_00311	Pras.g_00367
OG0000819	Praq.g_00312	Pras.g_00368
OG0000820	Praq.g_00313	Pras.g_00369
OG0000821	Praq.g_00317	Pras.g_00373
OG0000822	Praq.g_00318	Pras.g_00374
OG0000823	Praq.g_00319	Pras.g_00375
OG0000824	Praq.g_00322	Pras.g_00378
OG0000825	Praq.g_00323	Pras.g_00379
OG0000826	Praq.g_00324	Pras.g_00380
OG0000827	Praq.g_00325	Pras.g_00381
OG0000828	Praq.g_00328	Pras.g_00385
OG0000829	Praq.g_00329	Pras.g_00386
OG0000830	Praq.g_00330	Pras.g_00387
OG0000831	Praq.g_00332	Pras.g_00389
OG0000832	Praq.g_00338	Pras.g_00395
OG0000833	Praq.g_00346	Pras.g_00405
OG0000834	Praq.g_00347	Pras.g_00406
OG0000835	Praq.g_00348	Pras.g_00407
OG0000836	Praq.g_00349	Pras.g_00408
OG0000837	Praq.g_00350	Pras.g_00409
OG0000838	Praq.g_00352	Pras.g_00411
OG0000839	Praq.g_00353	Pras.g_00412
OG0000840	Praq.g_00354	Pras.g_00413
OG0000841	Praq.g_00355	Pras.g_00414
OG0000842	Praq.g_00356	Pras.g_00415
OG0000843	Praq.g_00357	Pras.g_00416
OG0000844	Praq.g_00358	Pras.g_00417
OG0000845	Praq.g_00359	Pras.g_00418
OG0000846	Praq.g_00360	Pras.g_00419
OG0000847	Praq.g_00361	Pras.g_00420
OG0000848	Praq.g_00362	Pras.g_00421
OG0000849	Praq.g_00363	Pras.g_00422
OG0000850	Praq.g_00365	Pras.g_00424
OG0000851	Praq.g_00366	Pras.g_00425
OG0000852	Praq.g_00367	Pras.g_00426
OG0000853	Praq.g_00371	Pras.g_00430
OG0000854	Praq.g_00373	Pras.g_00432
OG0000855	Praq.g_00374	Pras.g_00433
OG0000856	Praq.g_00001	Pras.g_00448
OG0000857	Praq.g_00030	Pras.g_00473
OG0000858	Praq.g_01953	Pras.g_00544
OG0000859	Praq.g_01952	Pras.g_00545
OG0000860	Praq.g_00495	Pras.g_00552
OG0000861	Praq.g_00494	Pras.g_00553
OG0000862	Praq.g_00493	Pras.g_00554
OG0000863	Praq.g_00491	Pras.g_00556
OG0000864	Praq.g_00490	Pras.g_00557
OG0000865	Praq.g_00489	Pras.g_00558
OG0000866	Praq.g_00488	Pras.g_00559
OG0000867	Praq.g_00487	Pras.g_00560
OG0000868	Praq.g_00486	Pras.g_00561
OG0000869	Praq.g_00482	Pras.g_00565
OG0000870	Praq.g_00477	Pras.g_00570
OG0000871	Praq.g_00476	Pras.g_00571
OG0000872	Praq.g_00475	Pras.g_00572
OG0000873	Praq.g_00472	Pras.g_00575
OG0000874	Praq.g_00469	Pras.g_00578
OG0000875	Praq.g_00468	Pras.g_00579
OG0000876	Praq.g_00467	Pras.g_00580
OG0000877	Praq.g_00465	Pras.g_00582
OG0000878	Praq.g_00464	Pras.g_00583
OG0000879	Praq.g_00463	Pras.g_00584
OG0000880	Praq.g_00462	Pras.g_00585
OG0000881	Praq.g_00458	Pras.g_00589
OG0000882	Praq.g_00453	Pras.g_00594
OG0000883	Praq.g_00452	Pras.g_00596
OG0000884	Praq.g_00450	Pras.g_00598
OG0000885	Praq.g_00449	Pras.g_00599
OG0000886	Praq.g_00448	Pras.g_00600
OG0000887	Praq.g_00447	Pras.g_00601
OG0000888	Praq.g_00445	Pras.g_00603
OG0000889	Praq.g_00443	Pras.g_00605
OG0000890	Praq.g_00442	Pras.g_00606
OG0000891	Praq.g_00441	Pras.g_00607
OG0000892	Praq.g_00956	Pras.g_00609
OG0000893	Praq.g_00951	Pras.g_00613
OG0000894	Praq.g_00949	Pras.g_00615
OG0000895	Praq.g_00946	Pras.g_00618
OG0000896	Praq.g_00945	Pras.g_00619
OG0000897	Praq.g_00943	Pras.g_00621
OG0000898	Praq.g_00942	Pras.g_00622
OG0000899	Praq.g_00941	Pras.g_00623
OG0000900	Praq.g_00940	Pras.g_00624
OG0000901	Praq.g_00937	Pras.g_00627
OG0000902	Praq.g_00935	Pras.g_00629
OG0000903	Praq.g_00932	Pras.g_00632
OG0000904	Praq.g_00930	Pras.g_00634
OG0000905	Praq.g_00925	Pras.g_00639
OG0000906	Praq.g_00924	Pras.g_00640
OG0000907	Praq.g_00921	Pras.g_00645
OG0000908	Praq.g_00918	Pras.g_00648
OG0000909	Praq.g_00917	Pras.g_00649
OG0000910	Praq.g_00916	Pras.g_00650
OG0000911	Praq.g_00914	Pras.g_00652
OG0000912	Praq.g_00913	Pras.g_00653
OG0000913	Praq.g_00912	Pras.g_00654
OG0000914	Praq.g_00911	Pras.g_00655
OG0000915	Praq.g_00910	Pras.g_00656
OG0000916	Praq.g_00909	Pras.g_00657
OG0000917	Praq.g_00908	Pras.g_00658
OG0000918	Praq.g_00907	Pras.g_00659
OG0000919	Praq.g_00906	Pras.g_00660
OG0000920	Praq.g_00905	Pras.g_00661
OG0000921	Praq.g_00904	Pras.g_00662
OG0000922	Praq.g_00903	Pras.g_00663
OG0000923	Praq.g_00899	Pras.g_00667
OG0000924	Praq.g_00898	Pras.g_00668
OG0000925	Praq.g_00897	Pras.g_00669
OG0000926	Praq.g_00896	Pras.g_00670
OG0000927	Praq.g_00894	Pras.g_00672
OG0000928	Praq.g_00893	Pras.g_00673
OG0000929	Praq.g_00892	Pras.g_00674
OG0000930	Praq.g_00891	Pras.g_00675
OG0000931	Praq.g_00890	Pras.g_00676
OG0000932	Praq.g_00889	Pras.g_00677
OG0000933	Praq.g_00885	Pras.g_00681
OG0000934	Praq.g_00883	Pras.g_00683
OG0000935	Praq.g_00882	Pras.g_00684
OG0000936	Praq.g_00881	Pras.g_00685
OG0000937	Praq.g_00880	Pras.g_00686
OG0000938	Praq.g_00878	Pras.g_00688
OG0000939	Praq.g_00877	Pras.g_00689
OG0000940	Praq.g_00871	Pras.g_00696
OG0000941	Praq.g_00869	Pras.g_00698
OG0000942	Praq.g_00867	Pras.g_00700
OG0000943	Praq.g_00866	Pras.g_00701
OG0000944	Praq.g_00865	Pras.g_00702
OG0000945	Praq.g_00864	Pras.g_00703
OG0000946	Praq.g_00727	Pras.g_00707
OG0000947	Praq.g_00729	Pras.g_00709
OG0000948	Praq.g_00730	Pras.g_00710
OG0000949	Praq.g_00733	Pras.g_00713
OG0000950	Praq.g_00738	Pras.g_00718
OG0000951	Praq.g_00742	Pras.g_00722
OG0000952	Praq.g_00746	Pras.g_00726
OG0000953	Praq.g_00749	Pras.g_00729
OG0000954	Praq.g_00753	Pras.g_00733
OG0000955	Praq.g_00754	Pras.g_00734
OG0000956	Praq.g_00756	Pras.g_00736
OG0000957	Praq.g_00761	Pras.g_00741
OG0000958	Praq.g_00762	Pras.g_00742
OG0000959	Praq.g_00766	Pras.g_00746
OG0000960	Praq.g_00767	Pras.g_00747
OG0000961	Praq.g_00769	Pras.g_00749
OG0000962	Praq.g_00771	Pras.g_00751
OG0000963	Praq.g_00774	Pras.g_00755
OG0000964	Praq.g_00679	Pras.g_00756
OG0000965	Praq.g_00680	Pras.g_00757
OG0000966	Praq.g_00687	Pras.g_00765
OG0000967	Praq.g_00691	Pras.g_00770
OG0000968	Praq.g_00693	Pras.g_00772
OG0000969	Praq.g_00694	Pras.g_00773
OG0000970	Praq.g_00695	Pras.g_00774
OG0000971	Praq.g_00696	Pras.g_00775
OG0000972	Praq.g_00697	Pras.g_00776
OG0000973	Praq.g_00698	Pras.g_00777
OG0000974	Praq.g_00699	Pras.g_00778
OG0000975	Praq.g_00700	Pras.g_00779
OG0000976	Praq.g_00701	Pras.g_00780
OG0000977	Praq.g_00702	Pras.g_00781
OG0000978	Praq.g_00703	Pras.g_00782
OG0000979	Praq.g_00706	Pras.g_00785
OG0000980	Praq.g_00708	Pras.g_00787
OG0000981	Praq.g_00710	Pras.g_00789
OG0000982	Praq.g_00712	Pras.g_00791
OG0000983	Praq.g_00713	Pras.g_00792
OG0000984	Praq.g_00714	Pras.g_00793
OG0000985	Praq.g_00717	Pras.g_00796
OG0000986	Praq.g_00719	Pras.g_00798
OG0000987	Praq.g_00720	Pras.g_00799
OG0000988	Praq.g_00723	Pras.g_00802
OG0000989	Praq.g_00391	Pras.g_00805
OG0000990	Praq.g_00394	Pras.g_00808
OG0000991	Praq.g_00395	Pras.g_00809
OG0000992	Praq.g_00397	Pras.g_00812
OG0000993	Praq.g_00398	Pras.g_00813
OG0000994	Praq.g_00399	Pras.g_00814
OG0000995	Praq.g_00403	Pras.g_00818
OG0000996	Praq.g_00404	Pras.g_00819
OG0000997	Praq.g_00405	Pras.g_00820
OG0000998	Praq.g_00407	Pras.g_00822
OG0000999	Praq.g_00408	Pras.g_00823
OG0001000	Praq.g_00411	Pras.g_00826
OG0001001	Praq.g_00413	Pras.g_00828
OG0001002	Praq.g_00417	Pras.g_00832
OG0001003	Praq.g_00418	Pras.g_00834
OG0001004	Praq.g_00419	Pras.g_00835
OG0001005	Praq.g_00420	Pras.g_00836
OG0001006	Praq.g_00424	Pras.g_00840
OG0001007	Praq.g_00426	Pras.g_00842
OG0001008	Praq.g_01120	Pras.g_01315
OG0001009	Praq.g_01230	Pras.g_00869
OG0001010	Praq.g_01231	Pras.g_00870
OG0001011	Praq.g_01232	Pras.g_00871
OG0001012	Praq.g_01258	Pras.g_00896
OG0001013	Praq.g_01264	Pras.g_00901
OG0001014	Praq.g_01267	Pras.g_00904
OG0001015	Praq.g_01268	Pras.g_00905
OG0001016	Praq.g_01930	Pras.g_00924
OG0001017	Praq.g_01926	Pras.g_00928
OG0001018	Praq.g_01923	Pras.g_00931
OG0001019	Praq.g_01914	Pras.g_00940
OG0001020	Praq.g_01913	Pras.g_00941
OG0001021	Praq.g_01912	Pras.g_00942
OG0001022	Praq.g_01909	Pras.g_00945
OG0001023	Praq.g_01908	Pras.g_00946
OG0001024	Praq.g_01905	Pras.g_00949
OG0001025	Praq.g_01899	Pras.g_00955
OG0001026	Praq.g_01892	Pras.g_00962
OG0001027	Praq.g_01891	Pras.g_00963
OG0001028	Praq.g_01889	Pras.g_00965
OG0001029	Praq.g_01888	Pras.g_00966
OG0001030	Praq.g_01873	Pras.g_00981
OG0001031	Praq.g_01816	Pras.g_01037
OG0001032	Praq.g_01815	Pras.g_01038
OG0001033	Praq.g_01794	Pras.g_01060
OG0001034	Praq.g_01766	Pras.g_01088
OG0001035	Praq.g_01749	Pras.g_01106
OG0001036	Praq.g_01744	Pras.g_01111
OG0001037	Praq.g_01743	Pras.g_01112
OG0001038	Praq.g_01725	Pras.g_01130
OG0001039	Praq.g_01722	Pras.g_01133
OG0001040	Praq.g_01719	Pras.g_01135
OG0001041	Praq.g_01715	Pras.g_01139
OG0001042	Praq.g_01698	Pras.g_01156
OG0001043	Praq.g_01697	Pras.g_01157
OG0001044	Praq.g_01212	Pras.g_01186
OG0001045	Praq.g_01203	Pras.g_01195
OG0001046	Praq.g_01164	Pras.g_01232
OG0001047	Praq.g_01118	Pras.g_01317
OG0001048	Praq.g_01117	Pras.g_01318
OG0001049	Praq.g_01115	Pras.g_01320
OG0001050	Praq.g_01114	Pras.g_01321
OG0001051	Praq.g_01113	Pras.g_01322
OG0001052	Praq.g_00522	Pras.g_01349
OG0001053	Praq.g_00534	Pras.g_01361
OG0001054	Praq.g_01104	Pras.g_01376
OG0001055	Praq.g_01085	Pras.g_01395
OG0001056	Praq.g_01066	Pras.g_01413
OG0001057	Praq.g_01061	Pras.g_01418
OG0001058	Praq.g_01053	Pras.g_01426
OG0001059	Praq.g_01049	Pras.g_01430
OG0001060	Praq.g_01042	Pras.g_01437
OG0001061	Praq.g_01029	Pras.g_01450
OG0001062	Praq.g_01027	Pras.g_01452
OG0001063	Praq.g_01025	Pras.g_01454
OG0001064	Praq.g_01024	Pras.g_01455
OG0001065	Praq.g_01023	Pras.g_01456
OG0001066	Praq.g_01022	Pras.g_01457
OG0001067	Praq.g_01021	Pras.g_01459
OG0001068	Praq.g_01020	Pras.g_01460
OG0001069	Praq.g_01019	Pras.g_01461
OG0001070	Praq.g_01016	Pras.g_01464
OG0001071	Praq.g_01015	Pras.g_01465
OG0001072	Praq.g_01013	Pras.g_01466
OG0001073	Praq.g_00998	Pras.g_01480
OG0001074	Praq.g_00987	Pras.g_01491
OG0001075	Praq.g_00986	Pras.g_01492
OG0001076	Praq.g_00978	Pras.g_01500
OG0001077	Praq.g_00974	Pras.g_01504
OG0001078	Praq.g_00966	Pras.g_01512
OG0001079	Praq.g_00776	Pras.g_01523
OG0001080	Praq.g_00782	Pras.g_01529
OG0001081	Praq.g_00784	Pras.g_01531
OG0001082	Praq.g_00785	Pras.g_01532
OG0001083	Praq.g_00790	Pras.g_01537
OG0001084	Praq.g_00791	Pras.g_01538
OG0001085	Praq.g_00799	Pras.g_01546
OG0001086	Praq.g_00800	Pras.g_01547
OG0001087	Praq.g_00817	Pras.g_01564
OG0001088	Praq.g_00818	Pras.g_01565
OG0001089	Praq.g_00826	Pras.g_01573
OG0001090	Praq.g_00584	Pras.g_01607
OG0001091	Praq.g_00586	Pras.g_01609
OG0001092	Praq.g_00587	Pras.g_01610
OG0001093	Praq.g_00592	Pras.g_01615
OG0001094	Praq.g_00664	Pras.g_01695
OG0001095	Praq.g_01411	Pras.g_01714
OG0001096	Praq.g_01424	Pras.g_01727
OG0001097	Praq.g_01442	Pras.g_01745
OG0001098	Praq.g_01458	Pras.g_01760
OG0001099	Praq.g_01478	Pras.g_01791
OG0001100	Praq.g_01482	Pras.g_01793
OG0001101	Praq.g_01484	Pras.g_01795
OG0001102	Praq.g_01487	Pras.g_01798
OG0001103	Praq.g_01489	Pras.g_01800
OG0001104	Praq.g_01511	Pras.g_01822
OG0001105	Praq.g_01515	Pras.g_01826
OG0001106	Praq.g_01539	Pras.g_01850
OG0001107	Praq.g_01546	Pras.g_01857
OG0001108	Praq.g_01550	Pras.g_01861
OG0001109	Praq.g_01551	Pras.g_01862
OG0001110	Praq.g_01553	Pras.g_01864
OG0001111	Praq.g_01554	Pras.g_01865
OG0001112	Praq.g_01555	Pras.g_01866
OG0001113	Praq.g_01556	Pras.g_01867
OG0001114	Praq.g_01557	Pras.g_01868
OG0001115	Praq.g_01559	Pras.g_01870
OG0001116	Praq.g_01560	Pras.g_01871
OG0001117	Praq.g_01561	Pras.g_01872
OG0001118	Praq.g_01562	Pras.g_01873
OG0001119	Praq.g_01563	Pras.g_01874
OG0001120	Praq.g_01565	Pras.g_01876
OG0001121	Praq.g_01298	Pras.g_00021
OG0001122	Praq.g_01591	Pras.g_01906
OG0001123	Praq.g_01595	Pras.g_01910
OG0001124	Praq.g_01597	Pras.g_01912
OG0001125	Praq.g_01598	Pras.g_01913
OG0001126	Praq.g_01608	Pras.g_01923
OG0001127	Praq.g_01609	Pras.g_01924
OG0001128	Praq.g_01611	Pras.g_01926
OG0001129	Praq.g_01612	Pras.g_01927
OG0001130	Praq.g_01613	Pras.g_01928
OG0001131	Praq.g_01649	Pras.g_01964
OG0001132	Praq.g_01658	Pras.g_01973
OG0001133	Praq.g_01287	Pras.g_00009
OG0001134	Praq.g_01300	Pras.g_00023
OG0001135	Praq.g_01303	Pras.g_00026
OG0001136	Praq.g_01330	Pras.g_00053
OG0001137	Praq.g_01341	Pras.g_00064
