Orthogroup	Praq	Prbk
OG0000566	Praq.g_01039	Prbk.g_01877
OG0000567	Praq.g_01035	Prbk.g_01873
OG0000568	Praq.g_01034	Prbk.g_01871
OG0000569	Praq.g_01033	Prbk.g_01104
OG0000570	Praq.g_01032	Prbk.g_01105
OG0000571	Praq.g_01030	Prbk.g_01108
OG0000572	Praq.g_01017	Prbk.g_01124
OG0000573	Praq.g_01010	Prbk.g_01131
OG0000574	Praq.g_01009	Prbk.g_01132
OG0000575	Praq.g_01005	Prbk.g_01141
OG0000576	Praq.g_01003	Prbk.g_01143
OG0000577	Praq.g_01002	Prbk.g_01144
OG0000578	Praq.g_01001	Prbk.g_01145
OG0000579	Praq.g_01000	Prbk.g_01146
OG0000580	Praq.g_00999	Prbk.g_01147
OG0000581	Praq.g_00997	Prbk.g_01151
OG0000582	Praq.g_00994	Prbk.g_01155
OG0000583	Praq.g_00993	Prbk.g_01156
OG0000584	Praq.g_00992	Prbk.g_01157
OG0000585	Praq.g_00990	Prbk.g_01159
OG0000586	Praq.g_00989	Prbk.g_01161
OG0000587	Praq.g_00988	Prbk.g_01163
OG0000588	Praq.g_00984	Prbk.g_02605
OG0000589	Praq.g_00981	Prbk.g_02608
OG0000590	Praq.g_00980	Prbk.g_02609
OG0000591	Praq.g_00977	Prbk.g_02616
OG0000592	Praq.g_00976	Prbk.g_02617
OG0000593	Praq.g_00970	Prbk.g_02627
OG0000594	Praq.g_00969	Prbk.g_02628
OG0000595	Praq.g_00968	Prbk.g_02629
OG0000596	Praq.g_00964	Prbk.g_02634
OG0000597	Praq.g_00962	Prbk.g_02637
OG0000598	Praq.g_00961	Prbk.g_02638
OG0000599	Praq.g_00958	Prbk.g_02648
OG0000600	Praq.g_00957	Prbk.g_02649
OG0000601	Praq.g_00775	Prbk.g_02650
OG0000602	Praq.g_00777	Prbk.g_02654
OG0000603	Praq.g_00778	Prbk.g_02655
OG0000604	Praq.g_00779	Prbk.g_02656
OG0000605	Praq.g_00780	Prbk.g_00740
OG0000606	Praq.g_00783	Prbk.g_00729
OG0000607	Praq.g_00786	Prbk.g_00726
OG0000608	Praq.g_00787	Prbk.g_00725
OG0000609	Praq.g_00788	Prbk.g_00723
OG0000610	Praq.g_00793	Prbk.g_00715
OG0000611	Praq.g_00796	Prbk.g_00712
OG0000612	Praq.g_00797	Prbk.g_00711
OG0000613	Praq.g_00802	Prbk.g_00478
OG0000614	Praq.g_00821	Prbk.g_01802
OG0000615	Praq.g_00829	Prbk.g_02429
OG0000616	Praq.g_00833	Prbk.g_02262
OG0000617	Praq.g_00589	Prbk.g_00613
OG0000618	Praq.g_00590	Prbk.g_00612
OG0000619	Praq.g_00591	Prbk.g_00611
OG0000620	Praq.g_00594	Prbk.g_00607
OG0000621	Praq.g_00595	Prbk.g_00606
OG0000622	Praq.g_00596	Prbk.g_00605
OG0000623	Praq.g_00597	Prbk.g_00604
OG0000624	Praq.g_00598	Prbk.g_00603
OG0000625	Praq.g_00599	Prbk.g_00602
OG0000626	Praq.g_00600	Prbk.g_00601
OG0000627	Praq.g_00601	Prbk.g_02376
OG0000628	Praq.g_00602	Prbk.g_02375
OG0000629	Praq.g_00603	Prbk.g_02372
OG0000630	Praq.g_00606	Prbk.g_02368
OG0000631	Praq.g_00661	Prbk.g_02362
OG0000632	Praq.g_00662	Prbk.g_02361
OG0000633	Praq.g_00663	Prbk.g_02360
OG0000634	Praq.g_00666	Prbk.g_02464
OG0000635	Praq.g_00667	Prbk.g_02465
OG0000636	Praq.g_00669	Prbk.g_02467
OG0000637	Praq.g_00671	Prbk.g_02469
OG0000638	Praq.g_00672	Prbk.g_02470
OG0000639	Praq.g_00673	Prbk.g_02471
OG0000640	Praq.g_00674	Prbk.g_02472
OG0000641	Praq.g_00678	Prbk.g_02476
OG0000642	Praq.g_01407	Prbk.g_02477
OG0000643	Praq.g_01408	Prbk.g_02478
OG0000644	Praq.g_01409	Prbk.g_02479
OG0000645	Praq.g_01410	Prbk.g_02480
OG0000646	Praq.g_01412	Prbk.g_02483
OG0000647	Praq.g_01413	Prbk.g_02486
OG0000648	Praq.g_01415	Prbk.g_02488
OG0000649	Praq.g_01416	Prbk.g_02489
OG0000650	Praq.g_01417	Prbk.g_02490
OG0000651	Praq.g_01418	Prbk.g_02491
OG0000652	Praq.g_01419	Prbk.g_02492
OG0000653	Praq.g_01421	Prbk.g_02494
OG0000654	Praq.g_01422	Prbk.g_02495
OG0000655	Praq.g_01423	Prbk.g_02496
OG0000656	Praq.g_01426	Prbk.g_02499
OG0000657	Praq.g_01433	Prbk.g_02532
OG0000658	Praq.g_01434	Prbk.g_02534
OG0000659	Praq.g_01435	Prbk.g_02535
OG0000660	Praq.g_01439	Prbk.g_02539
OG0000661	Praq.g_01441	Prbk.g_02541
OG0000662	Praq.g_01443	Prbk.g_02543
OG0000663	Praq.g_01445	Prbk.g_02546
OG0000664	Praq.g_01446	Prbk.g_02547
OG0000665	Praq.g_01450	Prbk.g_02560
OG0000666	Praq.g_01451	Prbk.g_02563
OG0000667	Praq.g_01456	Prbk.g_02570
OG0000668	Praq.g_01473	Prbk.g_00582
OG0000669	Praq.g_01481	Prbk.g_02580
OG0000670	Praq.g_01483	Prbk.g_01662
OG0000671	Praq.g_01485	Prbk.g_02391
OG0000672	Praq.g_01488	Prbk.g_02394
OG0000673	Praq.g_01491	Prbk.g_02397
OG0000674	Praq.g_01493	Prbk.g_02399
OG0000675	Praq.g_01494	Prbk.g_02400
OG0000676	Praq.g_01496	Prbk.g_02408
OG0000677	Praq.g_01497	Prbk.g_02410
OG0000678	Praq.g_01499	Prbk.g_02415
OG0000679	Praq.g_01503	Prbk.g_02435
OG0000680	Praq.g_01504	Prbk.g_02436
OG0000681	Praq.g_01506	Prbk.g_02438
OG0000682	Praq.g_01507	Prbk.g_02439
OG0000683	Praq.g_01508	Prbk.g_02440
OG0000684	Praq.g_01510	Prbk.g_02453
OG0000685	Praq.g_01512	Prbk.g_02451
OG0000686	Praq.g_01513	Prbk.g_02450
OG0000687	Praq.g_01514	Prbk.g_02449
OG0000688	Praq.g_01517	Prbk.g_02455
OG0000689	Praq.g_01518	Prbk.g_02456
OG0000690	Praq.g_01519	Prbk.g_02457
OG0000691	Praq.g_01520	Prbk.g_02458
OG0000692	Praq.g_01522	Prbk.g_02459
OG0000693	Praq.g_01523	Prbk.g_02460
OG0000694	Praq.g_01524	Prbk.g_02461
OG0000695	Praq.g_01526	Prbk.g_02358
OG0000696	Praq.g_01527	Prbk.g_02357
OG0000697	Praq.g_01528	Prbk.g_02355
OG0000698	Praq.g_01531	Prbk.g_02352
OG0000699	Praq.g_01532	Prbk.g_02350
OG0000700	Praq.g_01533	Prbk.g_02349
OG0000701	Praq.g_01534	Prbk.g_02348
OG0000702	Praq.g_01536	Prbk.g_02340
OG0000703	Praq.g_01537	Prbk.g_02339
OG0000704	Praq.g_01538	Prbk.g_02337
OG0000705	Praq.g_01542	Prbk.g_02331
OG0000706	Praq.g_01543	Prbk.g_02330
OG0000707	Praq.g_01544	Prbk.g_02329
OG0000708	Praq.g_01545	Prbk.g_02327
OG0000709	Praq.g_01549	Prbk.g_02320
OG0000710	Praq.g_01552	Prbk.g_02316
OG0000711	Praq.g_01568	Prbk.g_02293
OG0000712	Praq.g_01570	Prbk.g_02292
OG0000713	Praq.g_01571	Prbk.g_00562
OG0000714	Praq.g_01572	Prbk.g_00566
OG0000715	Praq.g_01574	Prbk.g_00568
OG0000716	Praq.g_01576	Prbk.g_00572
OG0000717	Praq.g_01577	Prbk.g_00573
OG0000718	Praq.g_01588	Prbk.g_00578
OG0000719	Praq.g_01590	Prbk.g_00580
OG0000720	Praq.g_01599	Prbk.g_00593
OG0000721	Praq.g_01601	Prbk.g_00594
OG0000722	Praq.g_01602	Prbk.g_00595
OG0000723	Praq.g_01605	Prbk.g_00599
OG0000724	Praq.g_01614	Prbk.g_00061
OG0000725	Praq.g_01620	Prbk.g_00054
OG0000726	Praq.g_01621	Prbk.g_00053
OG0000727	Praq.g_01622	Prbk.g_00052
OG0000728	Praq.g_01624	Prbk.g_00051
OG0000729	Praq.g_01669	Prbk.g_01531
OG0000730	Praq.g_01273	Prbk.g_00869
OG0000731	Praq.g_01276	Prbk.g_00879
OG0000732	Praq.g_01282	Prbk.g_01601
OG0000733	Praq.g_01301	Prbk.g_02202
OG0000734	Praq.g_01318	Prbk.g_00004
OG0000735	Praq.g_01320	Prbk.g_01037
OG0000736	Praq.g_01321	Prbk.g_01036
OG0000737	Praq.g_01322	Prbk.g_01035
OG0000738	Praq.g_01326	Prbk.g_01028
OG0000739	Praq.g_01327	Prbk.g_01026
OG0000740	Praq.g_01328	Prbk.g_01025
OG0000741	Praq.g_01329	Prbk.g_01022
OG0000742	Praq.g_01332	Prbk.g_01020
OG0000743	Praq.g_01334	Prbk.g_01018
OG0000744	Praq.g_01335	Prbk.g_01017
OG0000745	Praq.g_01336	Prbk.g_00141
OG0000746	Praq.g_01338	Prbk.g_00143
OG0000747	Praq.g_01339	Prbk.g_00144
OG0000748	Praq.g_01342	Prbk.g_00156
OG0000749	Praq.g_01343	Prbk.g_00157
OG0000750	Praq.g_01344	Prbk.g_00158
OG0000751	Praq.g_01346	Prbk.g_00105
OG0000752	Praq.g_01348	Prbk.g_00103
OG0000753	Praq.g_01351	Prbk.g_00100
OG0000754	Praq.g_01354	Prbk.g_01501
OG0000755	Praq.g_01357	Prbk.g_00139
OG0000756	Praq.g_01358	Prbk.g_00138
OG0000757	Praq.g_01364	Prbk.g_00131
OG0000758	Praq.g_01365	Prbk.g_00130
OG0000759	Praq.g_01366	Prbk.g_00129
OG0000760	Praq.g_01367	Prbk.g_00128
OG0000761	Praq.g_01368	Prbk.g_00127
OG0000762	Praq.g_01369	Prbk.g_01503
OG0000763	Praq.g_01371	Prbk.g_01505
OG0000764	Praq.g_01372	Prbk.g_01506
OG0000765	Praq.g_01381	Prbk.g_00178
OG0000766	Praq.g_01382	Prbk.g_00177
OG0000767	Praq.g_01384	Prbk.g_00175
OG0000768	Praq.g_01385	Prbk.g_00174
OG0000769	Praq.g_01387	Prbk.g_00098
OG0000770	Praq.g_01389	Prbk.g_00122
OG0000771	Praq.g_00257	Prbk.g_00066
OG0000772	Praq.g_00112	Prbk.g_02011
OG0000773	Praq.g_00124	Prbk.g_00162
OG0000774	Praq.g_00126	Prbk.g_01192
OG0000775	Praq.g_00128	Prbk.g_01190
OG0000776	Praq.g_00129	Prbk.g_01189
OG0000777	Praq.g_00130	Prbk.g_01188
OG0000778	Praq.g_00131	Prbk.g_01187
OG0000779	Praq.g_00135	Prbk.g_01182
OG0000780	Praq.g_00136	Prbk.g_01179
OG0000781	Praq.g_00139	Prbk.g_01175
OG0000782	Praq.g_00140	Prbk.g_01174
OG0000783	Praq.g_00141	Prbk.g_01173
OG0000784	Praq.g_00142	Prbk.g_01172
OG0000785	Praq.g_00144	Prbk.g_01170
OG0000786	Praq.g_00146	Prbk.g_01167
OG0000787	Praq.g_00147	Prbk.g_01166
OG0000788	Praq.g_00162	Prbk.g_00334
OG0000789	Praq.g_00165	Prbk.g_01691
OG0000790	Praq.g_00182	Prbk.g_02048
OG0000791	Praq.g_00184	Prbk.g_02046
OG0000792	Praq.g_00185	Prbk.g_02045
OG0000793	Praq.g_00188	Prbk.g_02041
OG0000794	Praq.g_00189	Prbk.g_02040
OG0000795	Praq.g_00190	Prbk.g_02039
OG0000796	Praq.g_00194	Prbk.g_02035
OG0000797	Praq.g_00195	Prbk.g_02034
OG0000798	Praq.g_00222	Prbk.g_00414
OG0000799	Praq.g_00276	Prbk.g_01929
OG0000800	Praq.g_00277	Prbk.g_01930
OG0000801	Praq.g_00278	Prbk.g_01931
OG0000802	Praq.g_00280	Prbk.g_01938
OG0000803	Praq.g_00282	Prbk.g_00244
OG0000804	Praq.g_00283	Prbk.g_00246
OG0000805	Praq.g_00285	Prbk.g_00248
OG0000806	Praq.g_00287	Prbk.g_00250
OG0000807	Praq.g_00288	Prbk.g_00252
OG0000808	Praq.g_00289	Prbk.g_00253
OG0000809	Praq.g_00292	Prbk.g_00257
OG0000810	Praq.g_00293	Prbk.g_00258
OG0000811	Praq.g_00297	Prbk.g_00270
OG0000812	Praq.g_00299	Prbk.g_00272
OG0000813	Praq.g_00300	Prbk.g_00273
OG0000814	Praq.g_00302	Prbk.g_00275
OG0000815	Praq.g_00303	Prbk.g_00276
OG0000816	Praq.g_00305	Prbk.g_00278
OG0000817	Praq.g_00306	Prbk.g_00279
OG0000818	Praq.g_00311	Prbk.g_01237
OG0000819	Praq.g_00312	Prbk.g_01236
OG0000820	Praq.g_00313	Prbk.g_01235
OG0000821	Praq.g_00317	Prbk.g_01228
OG0000822	Praq.g_00318	Prbk.g_01226
OG0000823	Praq.g_00319	Prbk.g_01225
OG0000824	Praq.g_00322	Prbk.g_01221
OG0000825	Praq.g_00323	Prbk.g_01220
OG0000826	Praq.g_00324	Prbk.g_01219
OG0000827	Praq.g_00325	Prbk.g_01218
OG0000828	Praq.g_00328	Prbk.g_01215
OG0000829	Praq.g_00329	Prbk.g_01214
OG0000830	Praq.g_00330	Prbk.g_01213
OG0000831	Praq.g_00332	Prbk.g_01211
OG0000832	Praq.g_00338	Prbk.g_02006
OG0000833	Praq.g_00346	Prbk.g_01998
OG0000834	Praq.g_00347	Prbk.g_01997
OG0000835	Praq.g_00348	Prbk.g_01996
OG0000836	Praq.g_00349	Prbk.g_01994
OG0000837	Praq.g_00350	Prbk.g_01993
OG0000838	Praq.g_00352	Prbk.g_01990
OG0000839	Praq.g_00353	Prbk.g_01989
OG0000840	Praq.g_00354	Prbk.g_01988
OG0000841	Praq.g_00355	Prbk.g_01987
OG0000842	Praq.g_00356	Prbk.g_01986
OG0000843	Praq.g_00357	Prbk.g_01985
OG0000844	Praq.g_00358	Prbk.g_01983
OG0000845	Praq.g_00359	Prbk.g_01982
OG0000846	Praq.g_00360	Prbk.g_01981
OG0000847	Praq.g_00361	Prbk.g_01980
OG0000848	Praq.g_00362	Prbk.g_01979
OG0000849	Praq.g_00363	Prbk.g_01978
OG0000850	Praq.g_00365	Prbk.g_01977
OG0000851	Praq.g_00366	Prbk.g_00937
OG0000852	Praq.g_00367	Prbk.g_00936
OG0000853	Praq.g_00371	Prbk.g_00932
OG0000854	Praq.g_00373	Prbk.g_00930
OG0000855	Praq.g_00374	Prbk.g_00929
OG0000856	Praq.g_00001	Prbk.g_02619
OG0000857	Praq.g_00030	Prbk.g_02485
OG0000858	Praq.g_01953	Prbk.g_00918
OG0000859	Praq.g_01952	Prbk.g_00917
OG0000860	Praq.g_00495	Prbk.g_00905
OG0000861	Praq.g_00494	Prbk.g_00904
OG0000862	Praq.g_00493	Prbk.g_00902
OG0000863	Praq.g_00491	Prbk.g_01451
OG0000864	Praq.g_00490	Prbk.g_01450
OG0000865	Praq.g_00489	Prbk.g_01449
OG0000866	Praq.g_00488	Prbk.g_01448
OG0000867	Praq.g_00487	Prbk.g_01447
OG0000868	Praq.g_00486	Prbk.g_01445
OG0000869	Praq.g_00482	Prbk.g_01442
OG0000870	Praq.g_00477	Prbk.g_01437
OG0000871	Praq.g_00476	Prbk.g_01436
OG0000872	Praq.g_00475	Prbk.g_01434
OG0000873	Praq.g_00472	Prbk.g_01431
OG0000874	Praq.g_00469	Prbk.g_01427
OG0000875	Praq.g_00468	Prbk.g_01426
OG0000876	Praq.g_00467	Prbk.g_01425
OG0000877	Praq.g_00465	Prbk.g_01422
OG0000878	Praq.g_00464	Prbk.g_01421
OG0000879	Praq.g_00463	Prbk.g_01420
OG0000880	Praq.g_00462	Prbk.g_01419
OG0000881	Praq.g_00458	Prbk.g_01414
OG0000882	Praq.g_00453	Prbk.g_01409
OG0000883	Praq.g_00452	Prbk.g_01407
OG0000884	Praq.g_00450	Prbk.g_01405
OG0000885	Praq.g_00449	Prbk.g_01404
OG0000886	Praq.g_00448	Prbk.g_01403
OG0000887	Praq.g_00447	Prbk.g_01402
OG0000888	Praq.g_00445	Prbk.g_01400
OG0000889	Praq.g_00443	Prbk.g_01398
OG0000890	Praq.g_00442	Prbk.g_01384
OG0000891	Praq.g_00441	Prbk.g_01383
OG0000892	Praq.g_00956	Prbk.g_01381
OG0000893	Praq.g_00951	Prbk.g_01901
OG0000894	Praq.g_00949	Prbk.g_01905
OG0000895	Praq.g_00946	Prbk.g_01910
OG0000896	Praq.g_00945	Prbk.g_01911
OG0000897	Praq.g_00943	Prbk.g_01913
OG0000898	Praq.g_00942	Prbk.g_01914
OG0000899	Praq.g_00941	Prbk.g_01915
OG0000900	Praq.g_00940	Prbk.g_01916
OG0000901	Praq.g_00937	Prbk.g_01920
OG0000902	Praq.g_00935	Prbk.g_01922
OG0000903	Praq.g_00932	Prbk.g_00990
OG0000904	Praq.g_00930	Prbk.g_00995
OG0000905	Praq.g_00925	Prbk.g_00997
OG0000906	Praq.g_00924	Prbk.g_01926
OG0000907	Praq.g_00921	Prbk.g_00988
OG0000908	Praq.g_00918	Prbk.g_00985
OG0000909	Praq.g_00917	Prbk.g_00984
OG0000910	Praq.g_00916	Prbk.g_00983
OG0000911	Praq.g_00914	Prbk.g_00981
OG0000912	Praq.g_00913	Prbk.g_00980
OG0000913	Praq.g_00912	Prbk.g_00979
OG0000914	Praq.g_00911	Prbk.g_00978
OG0000915	Praq.g_00910	Prbk.g_00977
OG0000916	Praq.g_00909	Prbk.g_00976
OG0000917	Praq.g_00908	Prbk.g_00975
OG0000918	Praq.g_00907	Prbk.g_00974
OG0000919	Praq.g_00906	Prbk.g_00973
OG0000920	Praq.g_00905	Prbk.g_00972
OG0000921	Praq.g_00904	Prbk.g_00971
OG0000922	Praq.g_00903	Prbk.g_00970
OG0000923	Praq.g_00899	Prbk.g_00966
OG0000924	Praq.g_00898	Prbk.g_00965
OG0000925	Praq.g_00897	Prbk.g_00964
OG0000926	Praq.g_00896	Prbk.g_00963
OG0000927	Praq.g_00894	Prbk.g_00961
OG0000928	Praq.g_00893	Prbk.g_00960
OG0000929	Praq.g_00892	Prbk.g_00959
OG0000930	Praq.g_00891	Prbk.g_00958
OG0000931	Praq.g_00890	Prbk.g_00957
OG0000932	Praq.g_00889	Prbk.g_00956
OG0000933	Praq.g_00885	Prbk.g_00951
OG0000934	Praq.g_00883	Prbk.g_00949
OG0000935	Praq.g_00882	Prbk.g_00948
OG0000936	Praq.g_00881	Prbk.g_00947
OG0000937	Praq.g_00880	Prbk.g_00946
OG0000938	Praq.g_00878	Prbk.g_00797
OG0000939	Praq.g_00877	Prbk.g_00798
OG0000940	Praq.g_00871	Prbk.g_00807
OG0000941	Praq.g_00869	Prbk.g_00809
OG0000942	Praq.g_00867	Prbk.g_00811
OG0000943	Praq.g_00866	Prbk.g_00812
OG0000944	Praq.g_00865	Prbk.g_00814
OG0000945	Praq.g_00864	Prbk.g_00816
OG0000946	Praq.g_00727	Prbk.g_00844
OG0000947	Praq.g_00729	Prbk.g_00847
OG0000948	Praq.g_00730	Prbk.g_00848
OG0000949	Praq.g_00733	Prbk.g_00851
OG0000950	Praq.g_00738	Prbk.g_00513
OG0000951	Praq.g_00742	Prbk.g_00518
OG0000952	Praq.g_00746	Prbk.g_00525
OG0000953	Praq.g_00749	Prbk.g_00529
OG0000954	Praq.g_00753	Prbk.g_00216
OG0000955	Praq.g_00754	Prbk.g_00217
OG0000956	Praq.g_00756	Prbk.g_00219
OG0000957	Praq.g_00761	Prbk.g_00235
OG0000958	Praq.g_00762	Prbk.g_00236
OG0000959	Praq.g_00766	Prbk.g_01482
OG0000960	Praq.g_00767	Prbk.g_01483
OG0000961	Praq.g_00769	Prbk.g_01494
OG0000962	Praq.g_00771	Prbk.g_01530
OG0000963	Praq.g_00774	Prbk.g_01535
OG0000964	Praq.g_00679	Prbk.g_01536
OG0000965	Praq.g_00680	Prbk.g_01537
OG0000966	Praq.g_00687	Prbk.g_01571
OG0000967	Praq.g_00691	Prbk.g_01577
OG0000968	Praq.g_00693	Prbk.g_01580
OG0000969	Praq.g_00694	Prbk.g_01582
OG0000970	Praq.g_00695	Prbk.g_01583
OG0000971	Praq.g_00696	Prbk.g_01585
OG0000972	Praq.g_00697	Prbk.g_01586
OG0000973	Praq.g_00698	Prbk.g_01587
OG0000974	Praq.g_00699	Prbk.g_01588
OG0000975	Praq.g_00700	Prbk.g_01589
OG0000976	Praq.g_00701	Prbk.g_01590
OG0000977	Praq.g_00702	Prbk.g_01592
OG0000978	Praq.g_00703	Prbk.g_01593
OG0000979	Praq.g_00706	Prbk.g_01596
OG0000980	Praq.g_00708	Prbk.g_01600
OG0000981	Praq.g_00710	Prbk.g_01603
OG0000982	Praq.g_00712	Prbk.g_02161
OG0000983	Praq.g_00713	Prbk.g_02162
OG0000984	Praq.g_00714	Prbk.g_02163
OG0000985	Praq.g_00717	Prbk.g_02167
OG0000986	Praq.g_00719	Prbk.g_02169
OG0000987	Praq.g_00720	Prbk.g_02171
OG0000988	Praq.g_00723	Prbk.g_02175
OG0000989	Praq.g_00391	Prbk.g_02185
OG0000990	Praq.g_00394	Prbk.g_02207
OG0000991	Praq.g_00395	Prbk.g_02210
OG0000992	Praq.g_00397	Prbk.g_02213
OG0000993	Praq.g_00398	Prbk.g_02214
OG0000994	Praq.g_00399	Prbk.g_02217
OG0000995	Praq.g_00403	Prbk.g_02226
OG0000996	Praq.g_00404	Prbk.g_02239
OG0000997	Praq.g_00405	Prbk.g_02248
OG0000998	Praq.g_00407	Prbk.g_02250
OG0000999	Praq.g_00408	Prbk.g_02251
OG0001000	Praq.g_00411	Prbk.g_02254
OG0001001	Praq.g_00413	Prbk.g_02258
OG0001002	Praq.g_00417	Prbk.g_02265
OG0001003	Praq.g_00418	Prbk.g_02267
OG0001004	Praq.g_00419	Prbk.g_02268
OG0001005	Praq.g_00420	Prbk.g_02270
OG0001006	Praq.g_00424	Prbk.g_02276
OG0001007	Praq.g_00426	Prbk.g_02278
OG0001008	Praq.g_01120	Prbk.g_00327
OG0001009	Praq.g_01230	Prbk.g_01622
OG0001010	Praq.g_01231	Prbk.g_01621
OG0001011	Praq.g_01232	Prbk.g_01619
OG0001012	Praq.g_01258	Prbk.g_02158
OG0001013	Praq.g_01264	Prbk.g_02133
OG0001014	Praq.g_01267	Prbk.g_02124
OG0001015	Praq.g_01268	Prbk.g_02123
OG0001016	Praq.g_01930	Prbk.g_01315
OG0001017	Praq.g_01926	Prbk.g_01309
OG0001018	Praq.g_01923	Prbk.g_01307
OG0001019	Praq.g_01914	Prbk.g_01294
OG0001020	Praq.g_01913	Prbk.g_00035
OG0001021	Praq.g_01912	Prbk.g_00031
OG0001022	Praq.g_01909	Prbk.g_00026
OG0001023	Praq.g_01908	Prbk.g_00025
OG0001024	Praq.g_01905	Prbk.g_00021
OG0001025	Praq.g_01899	Prbk.g_00014
OG0001026	Praq.g_01892	Prbk.g_00001
OG0001027	Praq.g_01891	Prbk.g_00190
OG0001028	Praq.g_01889	Prbk.g_00192
OG0001029	Praq.g_01888	Prbk.g_00194
OG0001030	Praq.g_01873	Prbk.g_00547
OG0001031	Praq.g_01816	Prbk.g_01275
OG0001032	Praq.g_01815	Prbk.g_01272
OG0001033	Praq.g_01794	Prbk.g_00633
OG0001034	Praq.g_01766	Prbk.g_01521
OG0001035	Praq.g_01749	Prbk.g_00372
OG0001036	Praq.g_01744	Prbk.g_00376
OG0001037	Praq.g_01743	Prbk.g_00378
OG0001038	Praq.g_01725	Prbk.g_00415
OG0001039	Praq.g_01722	Prbk.g_00418
OG0001040	Praq.g_01719	Prbk.g_00421
OG0001041	Praq.g_01715	Prbk.g_00426
OG0001042	Praq.g_01698	Prbk.g_00451
OG0001043	Praq.g_01697	Prbk.g_00453
OG0001044	Praq.g_01212	Prbk.g_00870
OG0001045	Praq.g_01203	Prbk.g_00882
OG0001046	Praq.g_01164	Prbk.g_00924
OG0001047	Praq.g_01118	Prbk.g_00325
OG0001048	Praq.g_01117	Prbk.g_00324
OG0001049	Praq.g_01115	Prbk.g_00321
OG0001050	Praq.g_01114	Prbk.g_00320
OG0001051	Praq.g_01113	Prbk.g_00319
OG0001052	Praq.g_00522	Prbk.g_02109
OG0001053	Praq.g_00534	Prbk.g_02064
OG0001054	Praq.g_01104	Prbk.g_01861
OG0001055	Praq.g_01085	Prbk.g_01056
OG0001056	Praq.g_01066	Prbk.g_01085
OG0001057	Praq.g_01061	Prbk.g_01097
OG0001058	Praq.g_01053	Prbk.g_01893
OG0001059	Praq.g_01049	Prbk.g_01889
OG0001060	Praq.g_01042	Prbk.g_01882
OG0001061	Praq.g_01029	Prbk.g_01109
OG0001062	Praq.g_01027	Prbk.g_01111
OG0001063	Praq.g_01025	Prbk.g_01115
OG0001064	Praq.g_01024	Prbk.g_01116
OG0001065	Praq.g_01023	Prbk.g_01117
OG0001066	Praq.g_01022	Prbk.g_01118
OG0001067	Praq.g_01021	Prbk.g_01119
OG0001068	Praq.g_01020	Prbk.g_01120
OG0001069	Praq.g_01019	Prbk.g_01121
OG0001070	Praq.g_01016	Prbk.g_01125
OG0001071	Praq.g_01015	Prbk.g_01126
OG0001072	Praq.g_01013	Prbk.g_01129
OG0001073	Praq.g_00998	Prbk.g_01148
OG0001074	Praq.g_00987	Prbk.g_02602
OG0001075	Praq.g_00986	Prbk.g_02603
OG0001076	Praq.g_00978	Prbk.g_02611
OG0001077	Praq.g_00974	Prbk.g_02621
OG0001078	Praq.g_00966	Prbk.g_02632
OG0001079	Praq.g_00776	Prbk.g_02651
OG0001080	Praq.g_00782	Prbk.g_00738
OG0001081	Praq.g_00784	Prbk.g_00728
OG0001082	Praq.g_00785	Prbk.g_00727
OG0001083	Praq.g_00790	Prbk.g_00719
OG0001084	Praq.g_00791	Prbk.g_00718
OG0001085	Praq.g_00799	Prbk.g_00708
OG0001086	Praq.g_00800	Prbk.g_00706
OG0001087	Praq.g_00817	Prbk.g_01821
OG0001088	Praq.g_00818	Prbk.g_01817
OG0001089	Praq.g_00826	Prbk.g_01764
OG0001090	Praq.g_00584	Prbk.g_00617
OG0001091	Praq.g_00586	Prbk.g_00615
OG0001092	Praq.g_00587	Prbk.g_00614
OG0001093	Praq.g_00592	Prbk.g_00610
OG0001094	Praq.g_00664	Prbk.g_02462
OG0001095	Praq.g_01411	Prbk.g_02481
OG0001096	Praq.g_01424	Prbk.g_02497
OG0001097	Praq.g_01442	Prbk.g_02542
OG0001098	Praq.g_01458	Prbk.g_02379
OG0001099	Praq.g_01478	Prbk.g_00193
OG0001100	Praq.g_01482	Prbk.g_02389
OG0001101	Praq.g_01484	Prbk.g_02390
OG0001102	Praq.g_01487	Prbk.g_02393
OG0001103	Praq.g_01489	Prbk.g_02395
OG0001104	Praq.g_01511	Prbk.g_02452
OG0001105	Praq.g_01515	Prbk.g_02447
OG0001106	Praq.g_01539	Prbk.g_02336
OG0001107	Praq.g_01546	Prbk.g_02326
OG0001108	Praq.g_01550	Prbk.g_02319
OG0001109	Praq.g_01551	Prbk.g_02317
OG0001110	Praq.g_01553	Prbk.g_02315
OG0001111	Praq.g_01554	Prbk.g_02313
OG0001112	Praq.g_01555	Prbk.g_02311
OG0001113	Praq.g_01556	Prbk.g_02310
OG0001114	Praq.g_01557	Prbk.g_02309
OG0001115	Praq.g_01559	Prbk.g_02307
OG0001116	Praq.g_01560	Prbk.g_02306
OG0001117	Praq.g_01561	Prbk.g_02305
OG0001118	Praq.g_01562	Prbk.g_02304
OG0001119	Praq.g_01563	Prbk.g_02303
OG0001120	Praq.g_01565	Prbk.g_02301
OG0001122	Praq.g_01591	Prbk.g_00581
OG0001123	Praq.g_01595	Prbk.g_00588
OG0001124	Praq.g_01597	Prbk.g_00590
OG0001125	Praq.g_01598	Prbk.g_00592
