Orthogroup	Praq	Praf
OG0000584	Praq.g_00992	Praf.g_00767
OG0000585	Praq.g_00990	Praf.g_00769
OG0000586	Praq.g_00989	Praf.g_00771
OG0000587	Praq.g_00988	Praf.g_00773
OG0000588	Praq.g_00984	Praf.g_01663
OG0000589	Praq.g_00981	Praf.g_01666
OG0000590	Praq.g_00980	Praf.g_01667
OG0000591	Praq.g_00977	Praf.g_01674
OG0000592	Praq.g_00976	Praf.g_01675
OG0000593	Praq.g_00970	Praf.g_01688
OG0000594	Praq.g_00969	Praf.g_01689
OG0000595	Praq.g_00968	Praf.g_01690
OG0000596	Praq.g_00964	Praf.g_01695
OG0000597	Praq.g_00962	Praf.g_01698
OG0000598	Praq.g_00961	Praf.g_01699
OG0000599	Praq.g_00958	Praf.g_01709
OG0000600	Praq.g_00957	Praf.g_01710
OG0000601	Praq.g_00775	Praf.g_01711
OG0000602	Praq.g_00777	Praf.g_01716
OG0000603	Praq.g_00778	Praf.g_01717
OG0000604	Praq.g_00779	Praf.g_01718
OG0000605	Praq.g_00780	Praf.g_01720
OG0000606	Praq.g_00783	Praf.g_01727
OG0000607	Praq.g_00786	Praf.g_01730
OG0000608	Praq.g_00787	Praf.g_01731
OG0000609	Praq.g_00788	Praf.g_01733
OG0000610	Praq.g_00793	Praf.g_01741
OG0000611	Praq.g_00796	Praf.g_01744
OG0000612	Praq.g_00797	Praf.g_01745
OG0000613	Praq.g_00802	Praf.g_02344
OG0000614	Praq.g_00821	Praf.g_01207
OG0000615	Praq.g_00829	Praf.g_01489
OG0000616	Praq.g_00833	Praf.g_02767
OG0000617	Praq.g_00589	Praf.g_01308
OG0000618	Praq.g_00590	Praf.g_01309
OG0000619	Praq.g_00591	Praf.g_01310
OG0000620	Praq.g_00594	Praf.g_01314
OG0000621	Praq.g_00595	Praf.g_01315
OG0000622	Praq.g_00596	Praf.g_01316
OG0000623	Praq.g_00597	Praf.g_01317
OG0000624	Praq.g_00598	Praf.g_01318
OG0000625	Praq.g_00599	Praf.g_01319
OG0000626	Praq.g_00600	Praf.g_01320
OG0000627	Praq.g_00601	Praf.g_01441
OG0000628	Praq.g_00602	Praf.g_01440
OG0000629	Praq.g_00603	Praf.g_01437
OG0000630	Praq.g_00606	Praf.g_01433
OG0000631	Praq.g_00661	Praf.g_01429
OG0000632	Praq.g_00662	Praf.g_01428
OG0000633	Praq.g_00663	Praf.g_01427
OG0000634	Praq.g_00666	Praf.g_01526
OG0000635	Praq.g_00667	Praf.g_01527
OG0000636	Praq.g_00669	Praf.g_01529
OG0000637	Praq.g_00671	Praf.g_01531
OG0000638	Praq.g_00672	Praf.g_01532
OG0000639	Praq.g_00673	Praf.g_01533
OG0000640	Praq.g_00674	Praf.g_01534
OG0000641	Praq.g_00678	Praf.g_01538
OG0000642	Praq.g_01407	Praf.g_01539
OG0000643	Praq.g_01408	Praf.g_01540
OG0000644	Praq.g_01409	Praf.g_01541
OG0000645	Praq.g_01410	Praf.g_01542
OG0000646	Praq.g_01412	Praf.g_01545
OG0000647	Praq.g_01413	Praf.g_01547
OG0000648	Praq.g_01415	Praf.g_01549
OG0000649	Praq.g_01416	Praf.g_01550
OG0000650	Praq.g_01417	Praf.g_01551
OG0000651	Praq.g_01418	Praf.g_01552
OG0000652	Praq.g_01419	Praf.g_01553
OG0000653	Praq.g_01421	Praf.g_01557
OG0000654	Praq.g_01422	Praf.g_01558
OG0000655	Praq.g_01423	Praf.g_01559
OG0000656	Praq.g_01426	Praf.g_01562
OG0000657	Praq.g_01433	Praf.g_01592
OG0000658	Praq.g_01434	Praf.g_01594
OG0000659	Praq.g_01435	Praf.g_01595
OG0000660	Praq.g_01439	Praf.g_01599
OG0000661	Praq.g_01441	Praf.g_01601
OG0000662	Praq.g_01443	Praf.g_01603
OG0000663	Praq.g_01445	Praf.g_01606
OG0000664	Praq.g_01446	Praf.g_01607
OG0000665	Praq.g_01450	Praf.g_01620
OG0000666	Praq.g_01451	Praf.g_01622
OG0000667	Praq.g_01456	Praf.g_01629
OG0000668	Praq.g_01473	Praf.g_01339
OG0000669	Praq.g_01481	Praf.g_01638
OG0000670	Praq.g_01483	Praf.g_00961
OG0000671	Praq.g_01485	Praf.g_01456
OG0000672	Praq.g_01488	Praf.g_01459
OG0000673	Praq.g_01491	Praf.g_01462
OG0000674	Praq.g_01493	Praf.g_01464
OG0000675	Praq.g_01494	Praf.g_01465
OG0000676	Praq.g_01496	Praf.g_01467
OG0000677	Praq.g_01497	Praf.g_01469
OG0000678	Praq.g_01499	Praf.g_01475
OG0000679	Praq.g_01503	Praf.g_01494
OG0000680	Praq.g_01504	Praf.g_01495
OG0000681	Praq.g_01506	Praf.g_01497
OG0000682	Praq.g_01507	Praf.g_01498
OG0000683	Praq.g_01508	Praf.g_01499
OG0000684	Praq.g_01510	Praf.g_01512
OG0000685	Praq.g_01512	Praf.g_01510
OG0000686	Praq.g_01513	Praf.g_01509
OG0000687	Praq.g_01514	Praf.g_01508
OG0000688	Praq.g_01517	Praf.g_01515
OG0000689	Praq.g_01518	Praf.g_01516
OG0000690	Praq.g_01519	Praf.g_01517
OG0000691	Praq.g_01520	Praf.g_01519
OG0000692	Praq.g_01522	Praf.g_01520
OG0000693	Praq.g_01523	Praf.g_01522
OG0000694	Praq.g_01524	Praf.g_01523
OG0000695	Praq.g_01526	Praf.g_01425
OG0000696	Praq.g_01527	Praf.g_01424
OG0000697	Praq.g_01528	Praf.g_01422
OG0000698	Praq.g_01531	Praf.g_01419
OG0000699	Praq.g_01532	Praf.g_01417
OG0000700	Praq.g_01533	Praf.g_01416
OG0000701	Praq.g_01534	Praf.g_01415
OG0000702	Praq.g_01536	Praf.g_01408
OG0000703	Praq.g_01537	Praf.g_01407
OG0000704	Praq.g_01538	Praf.g_01405
OG0000705	Praq.g_01542	Praf.g_01399
OG0000706	Praq.g_01543	Praf.g_01398
OG0000707	Praq.g_01544	Praf.g_01397
OG0000708	Praq.g_01545	Praf.g_01395
OG0000709	Praq.g_01549	Praf.g_01388
OG0000710	Praq.g_01552	Praf.g_01383, Praf.g_01384
OG0000711	Praq.g_01568	Praf.g_01360
OG0000712	Praq.g_01570	Praf.g_01359
OG0000713	Praq.g_01571	Praf.g_01358
OG0000714	Praq.g_01572	Praf.g_01355
OG0000715	Praq.g_01574	Praf.g_01353
OG0000716	Praq.g_01576	Praf.g_01349
OG0000717	Praq.g_01577	Praf.g_01348
OG0000718	Praq.g_01588	Praf.g_01343
OG0000719	Praq.g_01590	Praf.g_01341
OG0000720	Praq.g_01599	Praf.g_01328
OG0000721	Praq.g_01601	Praf.g_01327
OG0000722	Praq.g_01602	Praf.g_01326
OG0000723	Praq.g_01605	Praf.g_01322
OG0000724	Praq.g_01614	Praf.g_01279
OG0000725	Praq.g_01620	Praf.g_01270
OG0000726	Praq.g_01621	Praf.g_01269
OG0000727	Praq.g_01622	Praf.g_01268
OG0000728	Praq.g_01624	Praf.g_01267
OG0000729	Praq.g_01669	Praf.g_00162
OG0000730	Praq.g_01273	Praf.g_02056
OG0000731	Praq.g_01276	Praf.g_02047
OG0000732	Praq.g_01282	Praf.g_00055
OG0000733	Praq.g_01301	Praf.g_02698
OG0000734	Praq.g_01318	Praf.g_00233
OG0000735	Praq.g_01320	Praf.g_00822
OG0000736	Praq.g_01321	Praf.g_00823
OG0000737	Praq.g_01322	Praf.g_00824
OG0000738	Praq.g_01326	Praf.g_00830
OG0000739	Praq.g_01327	Praf.g_00832
OG0000740	Praq.g_01328	Praf.g_00833
OG0000741	Praq.g_01329	Praf.g_00836
OG0000742	Praq.g_01332	Praf.g_00853
OG0000743	Praq.g_01334	Praf.g_00855
OG0000744	Praq.g_01335	Praf.g_00856
OG0000745	Praq.g_01336	Praf.g_00858
OG0000746	Praq.g_01338	Praf.g_00860
OG0000747	Praq.g_01339	Praf.g_00861
OG0000748	Praq.g_01342	Praf.g_00873
OG0000749	Praq.g_01343	Praf.g_00874
OG0000750	Praq.g_01344	Praf.g_00875
OG0000751	Praq.g_01346	Praf.g_00880
OG0000752	Praq.g_01348	Praf.g_00882
OG0000753	Praq.g_01351	Praf.g_00885
OG0000754	Praq.g_01354	Praf.g_00914
OG0000755	Praq.g_01357	Praf.g_00921
OG0000756	Praq.g_01358	Praf.g_00922
OG0000757	Praq.g_01364	Praf.g_00929
OG0000758	Praq.g_01365	Praf.g_00930
OG0000759	Praq.g_01366	Praf.g_00931
OG0000760	Praq.g_01367	Praf.g_00932
OG0000761	Praq.g_01368	Praf.g_00933
OG0000762	Praq.g_01369	Praf.g_00913
OG0000763	Praq.g_01371	Praf.g_00911
OG0000764	Praq.g_01372	Praf.g_00910
OG0000765	Praq.g_01381	Praf.g_00895
OG0000766	Praq.g_01382	Praf.g_00894
OG0000767	Praq.g_01384	Praf.g_00892
OG0000768	Praq.g_01385	Praf.g_00891
OG0000769	Praq.g_01387	Praf.g_00887
OG0000770	Praq.g_01389	Praf.g_00937
OG0000771	Praq.g_00257	Praf.g_01285
OG0000772	Praq.g_00112	Praf.g_00548
OG0000773	Praq.g_00124	Praf.g_00808
OG0000774	Praq.g_00126	Praf.g_00804
OG0000775	Praq.g_00128	Praf.g_00802
OG0000776	Praq.g_00129	Praf.g_00801
OG0000777	Praq.g_00130	Praf.g_00800
OG0000778	Praq.g_00131	Praf.g_00799
OG0000779	Praq.g_00135	Praf.g_00794
OG0000780	Praq.g_00136	Praf.g_00791
OG0000781	Praq.g_00139	Praf.g_00787
OG0000782	Praq.g_00140	Praf.g_00786
OG0000783	Praq.g_00141	Praf.g_00785
OG0000784	Praq.g_00142	Praf.g_00784
OG0000785	Praq.g_00144	Praf.g_00782
OG0000786	Praq.g_00146	Praf.g_00777
OG0000787	Praq.g_00147	Praf.g_00776
OG0000788	Praq.g_00162	Praf.g_01996
OG0000789	Praq.g_00165	Praf.g_01001
OG0000790	Praq.g_00182	Praf.g_00579
OG0000791	Praq.g_00184	Praf.g_00577
OG0000792	Praq.g_00185	Praf.g_00576
OG0000793	Praq.g_00188	Praf.g_00572
OG0000794	Praq.g_00189	Praf.g_00571
OG0000795	Praq.g_00190	Praf.g_00570
OG0000796	Praq.g_00194	Praf.g_00566
OG0000797	Praq.g_00195	Praf.g_00565
OG0000798	Praq.g_00222	Praf.g_02276
OG0000799	Praq.g_00276	Praf.g_01765
OG0000800	Praq.g_00277	Praf.g_01766
OG0000801	Praq.g_00278	Praf.g_01767
OG0000802	Praq.g_00280	Praf.g_01773
OG0000803	Praq.g_00282	Praf.g_01779
OG0000804	Praq.g_00283	Praf.g_01781
OG0000805	Praq.g_00285	Praf.g_01783
OG0000806	Praq.g_00287	Praf.g_01785
OG0000807	Praq.g_00288	Praf.g_01787
OG0000808	Praq.g_00289	Praf.g_01788
OG0000809	Praq.g_00292	Praf.g_01792
OG0000810	Praq.g_00293	Praf.g_01793
OG0000811	Praq.g_00297	Praf.g_01801
OG0000812	Praq.g_00299	Praf.g_01803
OG0000813	Praq.g_00300	Praf.g_01804
OG0000814	Praq.g_00302	Praf.g_01806
OG0000815	Praq.g_00303	Praf.g_01807
OG0000816	Praq.g_00305	Praf.g_01809
OG0000817	Praq.g_00306	Praf.g_01810
OG0000818	Praq.g_00311	Praf.g_01822
OG0000819	Praq.g_00312	Praf.g_01823
OG0000820	Praq.g_00313	Praf.g_01824
OG0000821	Praq.g_00317	Praf.g_01831
OG0000822	Praq.g_00318	Praf.g_01833
OG0000823	Praq.g_00319	Praf.g_01834
OG0000824	Praq.g_00322	Praf.g_01838
OG0000825	Praq.g_00323	Praf.g_01839
OG0000826	Praq.g_00324	Praf.g_01840
OG0000827	Praq.g_00325	Praf.g_01841
OG0000828	Praq.g_00328	Praf.g_01844
OG0000829	Praq.g_00329	Praf.g_01845
OG0000830	Praq.g_00330	Praf.g_01846
OG0000831	Praq.g_00332	Praf.g_01849
OG0000832	Praq.g_00338	Praf.g_00542
OG0000833	Praq.g_00346	Praf.g_00534
OG0000834	Praq.g_00347	Praf.g_00533
OG0000835	Praq.g_00348	Praf.g_00532
OG0000836	Praq.g_00349	Praf.g_00530
OG0000837	Praq.g_00350	Praf.g_00529
OG0000838	Praq.g_00352	Praf.g_00525
OG0000839	Praq.g_00353	Praf.g_00524
OG0000840	Praq.g_00354	Praf.g_00523
OG0000841	Praq.g_00355	Praf.g_00522
OG0000842	Praq.g_00356	Praf.g_00521
OG0000843	Praq.g_00357	Praf.g_00520
OG0000844	Praq.g_00358	Praf.g_00518
OG0000845	Praq.g_00359	Praf.g_00517
OG0000846	Praq.g_00360	Praf.g_00516
OG0000847	Praq.g_00361	Praf.g_00515
OG0000848	Praq.g_00362	Praf.g_00513
OG0000849	Praq.g_00363	Praf.g_00512
OG0000850	Praq.g_00365	Praf.g_00511
OG0000851	Praq.g_00366	Praf.g_00508
OG0000852	Praq.g_00367	Praf.g_00507
OG0000853	Praq.g_00371	Praf.g_00502
OG0000854	Praq.g_00373	Praf.g_00500
OG0000855	Praq.g_00374	Praf.g_00499
OG0000856	Praq.g_00001	Praf.g_01677
OG0000857	Praq.g_00030	Praf.g_01546
OG0000858	Praq.g_01953	Praf.g_00490
OG0000859	Praq.g_01952	Praf.g_00489
OG0000860	Praq.g_00495	Praf.g_00478
OG0000861	Praq.g_00494	Praf.g_00477
OG0000862	Praq.g_00493	Praf.g_00475
OG0000863	Praq.g_00491	Praf.g_00472
OG0000864	Praq.g_00490	Praf.g_00471
OG0000865	Praq.g_00489	Praf.g_00470
OG0000866	Praq.g_00488	Praf.g_00469
OG0000867	Praq.g_00487	Praf.g_00468
OG0000868	Praq.g_00486	Praf.g_00466
OG0000869	Praq.g_00482	Praf.g_00463
OG0000870	Praq.g_00477	Praf.g_00458
OG0000871	Praq.g_00476	Praf.g_00457
OG0000872	Praq.g_00475	Praf.g_00455
OG0000873	Praq.g_00472	Praf.g_00452
OG0000874	Praq.g_00469	Praf.g_00448
OG0000875	Praq.g_00468	Praf.g_00447
OG0000876	Praq.g_00467	Praf.g_00446
OG0000877	Praq.g_00465	Praf.g_00443
OG0000878	Praq.g_00464	Praf.g_00442
OG0000879	Praq.g_00463	Praf.g_00441
OG0000880	Praq.g_00462	Praf.g_00440
OG0000881	Praq.g_00458	Praf.g_00434
OG0000882	Praq.g_00453	Praf.g_00429
OG0000883	Praq.g_00452	Praf.g_00427
OG0000884	Praq.g_00450	Praf.g_00425
OG0000885	Praq.g_00449	Praf.g_00424
OG0000886	Praq.g_00448	Praf.g_00423
OG0000887	Praq.g_00447	Praf.g_00422
OG0000888	Praq.g_00445	Praf.g_00420
OG0000889	Praq.g_00443	Praf.g_00418
OG0000890	Praq.g_00442	Praf.g_00405
OG0000891	Praq.g_00441	Praf.g_00404
OG0000892	Praq.g_00956	Praf.g_00402
OG0000893	Praq.g_00951	Praf.g_02202
OG0000894	Praq.g_00949	Praf.g_02199
OG0000895	Praq.g_00946	Praf.g_02195
OG0000896	Praq.g_00945	Praf.g_02194
OG0000897	Praq.g_00943	Praf.g_02192
OG0000898	Praq.g_00942	Praf.g_02191
OG0000899	Praq.g_00941	Praf.g_02190
OG0000900	Praq.g_00940	Praf.g_02189
OG0000901	Praq.g_00937	Praf.g_02185
OG0000902	Praq.g_00935	Praf.g_02183
OG0000903	Praq.g_00932	Praf.g_02170
OG0000904	Praq.g_00930	Praf.g_02175
OG0000905	Praq.g_00925	Praf.g_02177
OG0000906	Praq.g_00924	Praf.g_02179
OG0000907	Praq.g_00921	Praf.g_02163
OG0000908	Praq.g_00918	Praf.g_02160
OG0000909	Praq.g_00917	Praf.g_02159
OG0000910	Praq.g_00916	Praf.g_02158
OG0000911	Praq.g_00914	Praf.g_02156
OG0000912	Praq.g_00913	Praf.g_02155
OG0000913	Praq.g_00912	Praf.g_02154
OG0000914	Praq.g_00911	Praf.g_02153
OG0000915	Praq.g_00910	Praf.g_02152
OG0000916	Praq.g_00909	Praf.g_02151
OG0000917	Praq.g_00908	Praf.g_02150
OG0000918	Praq.g_00907	Praf.g_02149
OG0000919	Praq.g_00906	Praf.g_02148
OG0000920	Praq.g_00905	Praf.g_02147
OG0000921	Praq.g_00904	Praf.g_02146
OG0000922	Praq.g_00903	Praf.g_02145
OG0000923	Praq.g_00899	Praf.g_02141
OG0000924	Praq.g_00898	Praf.g_02140
OG0000925	Praq.g_00897	Praf.g_02139
OG0000926	Praq.g_00896	Praf.g_02138
OG0000927	Praq.g_00894	Praf.g_02136
OG0000928	Praq.g_00893	Praf.g_02135
OG0000929	Praq.g_00892	Praf.g_02134
OG0000930	Praq.g_00891	Praf.g_02133
OG0000931	Praq.g_00890	Praf.g_02132
OG0000932	Praq.g_00889	Praf.g_02131
OG0000933	Praq.g_00885	Praf.g_02126
OG0000934	Praq.g_00883	Praf.g_02124
OG0000935	Praq.g_00882	Praf.g_02123
OG0000936	Praq.g_00881	Praf.g_02122
OG0000937	Praq.g_00880	Praf.g_02121
OG0000938	Praq.g_00878	Praf.g_02118
OG0000939	Praq.g_00877	Praf.g_02117
OG0000940	Praq.g_00871	Praf.g_02106
OG0000941	Praq.g_00869	Praf.g_02104
OG0000942	Praq.g_00867	Praf.g_02102
OG0000943	Praq.g_00866	Praf.g_02101
OG0000944	Praq.g_00865	Praf.g_02099
OG0000945	Praq.g_00864	Praf.g_02097
OG0000946	Praq.g_00727	Praf.g_02082
OG0000947	Praq.g_00729	Praf.g_02079
OG0000948	Praq.g_00730	Praf.g_02078
OG0000949	Praq.g_00733	Praf.g_02075
OG0000950	Praq.g_00738	Praf.g_02383
OG0000951	Praq.g_00742	Praf.g_02388
OG0000952	Praq.g_00746	Praf.g_02393
OG0000953	Praq.g_00749	Praf.g_02397
OG0000954	Praq.g_00753	Praf.g_00195
OG0000955	Praq.g_00754	Praf.g_00194
OG0000956	Praq.g_00756	Praf.g_00192
OG0000957	Praq.g_00761	Praf.g_00180
OG0000958	Praq.g_00762	Praf.g_00179
OG0000959	Praq.g_00766	Praf.g_00175
OG0000960	Praq.g_00767	Praf.g_00174
OG0000961	Praq.g_00769	Praf.g_00165
OG0000962	Praq.g_00771	Praf.g_00163
OG0000963	Praq.g_00774	Praf.g_00157
OG0000964	Praq.g_00679	Praf.g_00156
OG0000965	Praq.g_00680	Praf.g_00155
OG0000966	Praq.g_00687	Praf.g_00089
OG0000967	Praq.g_00691	Praf.g_00082
OG0000968	Praq.g_00693	Praf.g_00077
OG0000969	Praq.g_00694	Praf.g_00075
OG0000970	Praq.g_00695	Praf.g_00074
OG0000971	Praq.g_00696	Praf.g_00072
OG0000972	Praq.g_00697	Praf.g_00071
OG0000973	Praq.g_00698	Praf.g_00070
OG0000974	Praq.g_00699	Praf.g_00069
OG0000975	Praq.g_00700	Praf.g_00068
OG0000976	Praq.g_00701	Praf.g_00067
OG0000977	Praq.g_00702	Praf.g_00064
OG0000978	Praq.g_00703	Praf.g_00063
OG0000979	Praq.g_00706	Praf.g_00060
OG0000980	Praq.g_00708	Praf.g_00056
OG0000981	Praq.g_00710	Praf.g_00053
OG0000982	Praq.g_00712	Praf.g_02657
OG0000983	Praq.g_00713	Praf.g_02658
OG0000984	Praq.g_00714	Praf.g_02659
OG0000985	Praq.g_00717	Praf.g_02663
OG0000986	Praq.g_00719	Praf.g_02665
OG0000987	Praq.g_00720	Praf.g_02667
OG0000988	Praq.g_00723	Praf.g_02671
OG0000989	Praq.g_00391	Praf.g_02680
OG0000990	Praq.g_00394	Praf.g_02702
OG0000991	Praq.g_00395	Praf.g_02716
OG0000992	Praq.g_00397	Praf.g_02719
OG0000993	Praq.g_00398	Praf.g_02720
OG0000994	Praq.g_00399	Praf.g_02723
OG0000995	Praq.g_00403	Praf.g_02730
OG0000996	Praq.g_00404	Praf.g_02743
OG0000997	Praq.g_00405	Praf.g_02753
OG0000998	Praq.g_00407	Praf.g_02755
OG0000999	Praq.g_00408	Praf.g_02756
OG0001000	Praq.g_00411	Praf.g_02759
OG0001001	Praq.g_00413	Praf.g_02764
OG0001002	Praq.g_00417	Praf.g_02770
OG0001003	Praq.g_00418	Praf.g_02772
OG0001004	Praq.g_00419	Praf.g_02773
OG0001005	Praq.g_00420	Praf.g_02775
OG0001006	Praq.g_00424	Praf.g_02781
OG0001007	Praq.g_00426	Praf.g_02783
OG0001008	Praq.g_01120	Praf.g_01988
OG0001009	Praq.g_01230	Praf.g_00032
OG0001010	Praq.g_01231	Praf.g_00033
OG0001011	Praq.g_01232	Praf.g_00035
OG0001012	Praq.g_01258	Praf.g_02654
OG0001013	Praq.g_01264	Praf.g_02603
OG0001014	Praq.g_01267	Praf.g_02597
OG0001015	Praq.g_01268	Praf.g_02596
OG0001016	Praq.g_01930	Praf.g_00316
OG0001017	Praq.g_01926	Praf.g_00310
OG0001018	Praq.g_01923	Praf.g_00308
OG0001019	Praq.g_01914	Praf.g_00296
OG0001020	Praq.g_01913	Praf.g_00268
OG0001021	Praq.g_01912	Praf.g_00264
OG0001022	Praq.g_01909	Praf.g_00259
OG0001023	Praq.g_01908	Praf.g_00258
OG0001024	Praq.g_01905	Praf.g_00254
OG0001025	Praq.g_01899	Praf.g_00247
OG0001026	Praq.g_01892	Praf.g_00230
OG0001027	Praq.g_01891	Praf.g_00225
OG0001028	Praq.g_01889	Praf.g_00223
OG0001029	Praq.g_01888	Praf.g_00221
OG0001030	Praq.g_01873	Praf.g_02408
OG0001031	Praq.g_01816	Praf.g_02497
OG0001032	Praq.g_01815	Praf.g_02500
OG0001033	Praq.g_01794	Praf.g_02533
OG0001034	Praq.g_01766	Praf.g_00385
OG0001035	Praq.g_01749	Praf.g_02243
OG0001036	Praq.g_01744	Praf.g_02247
OG0001037	Praq.g_01743	Praf.g_02249
OG0001038	Praq.g_01725	Praf.g_02277
OG0001039	Praq.g_01722	Praf.g_02280
OG0001040	Praq.g_01719	Praf.g_02283
OG0001041	Praq.g_01715	Praf.g_02288
OG0001042	Praq.g_01698	Praf.g_02316
OG0001043	Praq.g_01697	Praf.g_02318
OG0001044	Praq.g_01212	Praf.g_02055
OG0001045	Praq.g_01203	Praf.g_02044
OG0001046	Praq.g_01164	Praf.g_00495
OG0001047	Praq.g_01118	Praf.g_01986
OG0001048	Praq.g_01117	Praf.g_01985
OG0001049	Praq.g_01115	Praf.g_01982
OG0001050	Praq.g_01114	Praf.g_01981
OG0001051	Praq.g_01113	Praf.g_01980
OG0001052	Praq.g_00522	Praf.g_01911
OG0001053	Praq.g_00534	Praf.g_00598
OG0001054	Praq.g_01104	Praf.g_00615
OG0001055	Praq.g_01085	Praf.g_00636
OG0001056	Praq.g_01066	Praf.g_00665
OG0001057	Praq.g_01061	Praf.g_00675
OG0001058	Praq.g_01053	Praf.g_00689
OG0001059	Praq.g_01049	Praf.g_00693
OG0001060	Praq.g_01042	Praf.g_00700
OG0001061	Praq.g_01029	Praf.g_00717
OG0001062	Praq.g_01027	Praf.g_00719
OG0001063	Praq.g_01025	Praf.g_00723
OG0001064	Praq.g_01024	Praf.g_00724
OG0001065	Praq.g_01023	Praf.g_00725
OG0001066	Praq.g_01022	Praf.g_00726
OG0001067	Praq.g_01021	Praf.g_00728
OG0001068	Praq.g_01020	Praf.g_00729
OG0001069	Praq.g_01019	Praf.g_00730
OG0001070	Praq.g_01016	Praf.g_00734
OG0001071	Praq.g_01015	Praf.g_00735
OG0001072	Praq.g_01013	Praf.g_00738
OG0001073	Praq.g_00998	Praf.g_00758
OG0001074	Praq.g_00987	Praf.g_01659
OG0001075	Praq.g_00986	Praf.g_01661
OG0001076	Praq.g_00978	Praf.g_01669
OG0001077	Praq.g_00974	Praf.g_01680
OG0001078	Praq.g_00966	Praf.g_01693
OG0001079	Praq.g_00776	Praf.g_01713
OG0001080	Praq.g_00782	Praf.g_01722
OG0001081	Praq.g_00784	Praf.g_01728
OG0001082	Praq.g_00785	Praf.g_01729
OG0001083	Praq.g_00790	Praf.g_01737
OG0001084	Praq.g_00791	Praf.g_01738
OG0001085	Praq.g_00799	Praf.g_01749
OG0001086	Praq.g_00800	Praf.g_01751
OG0001087	Praq.g_00817	Praf.g_01225
OG0001088	Praq.g_00818	Praf.g_01221
OG0001089	Praq.g_00826	Praf.g_01124
OG0001090	Praq.g_00584	Praf.g_01303
OG0001091	Praq.g_00586	Praf.g_01305
OG0001092	Praq.g_00587	Praf.g_01307
OG0001093	Praq.g_00592	Praf.g_01311
OG0001094	Praq.g_00664	Praf.g_01524
OG0001095	Praq.g_01411	Praf.g_01543
OG0001096	Praq.g_01424	Praf.g_01560
OG0001097	Praq.g_01442	Praf.g_01602
OG0001098	Praq.g_01458	Praf.g_01444
OG0001099	Praq.g_01478	Praf.g_00222
OG0001100	Praq.g_01482	Praf.g_01454
OG0001101	Praq.g_01484	Praf.g_01455
OG0001102	Praq.g_01487	Praf.g_01458
OG0001103	Praq.g_01489	Praf.g_01460
OG0001104	Praq.g_01511	Praf.g_01511
OG0001105	Praq.g_01515	Praf.g_01506
OG0001106	Praq.g_01539	Praf.g_01404
OG0001107	Praq.g_01546	Praf.g_01394
OG0001108	Praq.g_01550	Praf.g_01387
OG0001109	Praq.g_01551	Praf.g_01385
OG0001110	Praq.g_01553	Praf.g_01382
OG0001111	Praq.g_01554	Praf.g_01380
OG0001112	Praq.g_01555	Praf.g_01378
OG0001113	Praq.g_01556	Praf.g_01377
OG0001114	Praq.g_01557	Praf.g_01376
OG0001115	Praq.g_01559	Praf.g_01374
OG0001116	Praq.g_01560	Praf.g_01372
OG0001117	Praq.g_01561	Praf.g_01371
OG0001118	Praq.g_01562	Praf.g_01370
OG0001119	Praq.g_01563	Praf.g_01369
OG0001120	Praq.g_01565	Praf.g_01366
OG0001122	Praq.g_01591	Praf.g_01340
OG0001123	Praq.g_01595	Praf.g_01333
OG0001124	Praq.g_01597	Praf.g_01331
OG0001125	Praq.g_01598	Praf.g_01329
OG0001126	Praq.g_01608	Praf.g_01287
OG0001127	Praq.g_01609	Praf.g_01286
OG0001128	Praq.g_01611	Praf.g_01283
OG0001129	Praq.g_01612	Praf.g_01281
OG0001130	Praq.g_01613	Praf.g_01280
OG0001131	Praq.g_01649	Praf.g_01296
OG0001132	Praq.g_01658	Praf.g_01652
OG0001133	Praq.g_01287	Praf.g_01671
OG0001134	Praq.g_01300	Praf.g_02690
OG0001135	Praq.g_01303	Praf.g_02692
OG0001136	Praq.g_01330	Praf.g_00852
OG0001137	Praq.g_01341	Praf.g_00872
OG0001138	Praq.g_01359	Praf.g_00923
OG0001139	Praq.g_01360	Praf.g_00925
OG0001140	Praq.g_01361	Praf.g_00926
OG0001141	Praq.g_01362	Praf.g_00927
OG0001142	Praq.g_01363	Praf.g_00928
OG0001143	Praq.g_01370	Praf.g_00912
OG0001144	Praq.g_01375	Praf.g_00904
OG0001145	Praq.g_00125	Praf.g_00806
OG0001146	Praq.g_00137	Praf.g_00790
OG0001147	Praq.g_00161	Praf.g_01897
OG0001148	Praq.g_00179	Praf.g_00582
OG0001149	Praq.g_00180	Praf.g_00581
OG0001150	Praq.g_00181	Praf.g_00580
OG0001151	Praq.g_00192	Praf.g_00568
OG0001152	Praq.g_00193	Praf.g_00567
OG0001153	Praq.g_00326	Praf.g_01842
OG0001154	Praq.g_00327	Praf.g_01843
OG0001155	Praq.g_00339	Praf.g_00540
OG0001156	Praq.g_00342	Praf.g_00537
OG0001157	Praq.g_00343	Praf.g_01653
OG0001158	Praq.g_00344	Praf.g_00536
OG0001159	Praq.g_00345	Praf.g_00535
OG0001160	Praq.g_00369	Praf.g_00504
OG0001161	Praq.g_00382	Praf.g_01650
OG0001162	Praq.g_00005	Praf.g_01145
OG0001165	Praq.g_00498	Praf.g_00484
OG0001166	Praq.g_00478	Praf.g_00459
OG0001167	Praq.g_00461	Praf.g_00437
OG0001168	Praq.g_00459	Praf.g_00435
